
[00:00:00.000 --> 00:00:02.960]  今日的題目是謙卑三
[00:02:49.840 --> 00:02:50.840]  甚麼異象
[00:02:50.840 --> 00:02:52.320]  請大家幫我們讀一讀
[00:02:52.320 --> 00:02:53.200]  第一節
[00:02:53.200 --> 00:02:55.360]  預備,1,2,3
[00:02:55.360 --> 00:02:59.480]  所以在地獄裏若有甚麼奇跡
[00:02:59.480 --> 00:03:01.840]  在心有甚麼安慰
[00:03:01.840 --> 00:03:04.080]  聽見有甚麼驕傲
[00:03:04.080 --> 00:03:06.640]  心中有甚麼慈悲
[00:03:06.640 --> 00:03:07.240]  好
[00:03:07.240 --> 00:03:08.320]  這裏你見到
[00:03:08.320 --> 00:03:11.160]  保羅說有四個「甚麼」
[00:03:11.160 --> 00:03:14.760]  若果有甚麼的時候
[00:03:14.760 --> 00:03:17.720]  聽上去好像是一種懷疑
[00:03:17.720 --> 00:03:21.000]  或者可能是一種假設性的東西
[00:03:21.000 --> 00:03:23.600]  如果是這樣的話就這樣了
[00:03:23.600 --> 00:03:26.200]  不過這裏在原文不是這個意思
[00:03:26.200 --> 00:03:29.240]  原文原來是一種肯定的意思
[00:03:29.240 --> 00:03:31.040]  肯定當時的教會
[00:03:31.040 --> 00:03:33.840]  有基督在的時候
[00:03:33.840 --> 00:03:35.880]  這間教會
[00:03:35.880 --> 00:03:39.440]  就會經歷到這些事情
[00:03:39.440 --> 00:03:41.080]  這些是甚麼事情
[00:03:41.080 --> 00:03:44.680]  其實這是一個大的圖畫
[00:03:44.680 --> 00:03:47.400]  一個異象神叫我們看到
[00:03:47.400 --> 00:03:48.720]  我們的教會
[00:03:48.720 --> 00:03:51.320]  都可以成為一個這樣的教會
[00:03:51.320 --> 00:03:53.680]  這個教會是
[00:03:53.680 --> 00:03:56.200]  弟兄姊妹彼此的信任
[00:03:56.200 --> 00:03:58.160]  相親相愛
[00:03:58.160 --> 00:03:59.960]  合一地生活
[00:03:59.960 --> 00:04:04.280]  和大家可以很同心地
[00:04:04.280 --> 00:04:07.560]  彼此去服侍
[00:04:07.560 --> 00:04:10.040]  所以就好像第一段經文這樣說
[00:04:10.040 --> 00:04:11.320]  有甚麼的血面愛心
[00:04:11.320 --> 00:04:12.400]  有甚麼的安慰
[00:04:12.400 --> 00:04:14.240]  聖靈有甚麼的交通
[00:04:14.240 --> 00:04:17.200]  心中有甚麼慈悲的憐憫
[00:04:17.200 --> 00:04:19.720]  其實這裏是說我們整個教會
[00:04:19.720 --> 00:04:22.640]  我們都可以達到這樣彼此相愛
[00:04:22.640 --> 00:04:25.520]  彼此去服侍榮耀基督
[00:04:25.520 --> 00:04:29.280]  這是一個很美的圖畫
[00:04:29.280 --> 00:04:32.960]  弟兄姊妹你學不學悟我們教會
[00:04:32.960 --> 00:04:34.200]  每一個弟兄姊妹
[00:04:34.200 --> 00:04:36.520]  每一個團體每一個小組
[00:04:36.520 --> 00:04:38.600]  我們都能夠
[00:04:38.600 --> 00:04:43.040]  見到經歷到這個圖畫呢
[00:04:43.040 --> 00:04:47.000]  所以我們要做的就是要求同心
[00:04:47.000 --> 00:04:48.720]  我們要傳這個意象
[00:04:48.720 --> 00:04:50.480]  同樣我們要求同心
[00:04:50.480 --> 00:04:52.000]  第二節我們再請大家讀
[00:04:52.000 --> 00:04:54.080]  預備一二三
[00:04:54.080 --> 00:04:56.720]  願每一位弟兄姊妹相愛
[00:04:56.720 --> 00:04:58.280]  愛心相同
[00:04:58.280 --> 00:05:00.040]  有一樣的心思
[00:05:00.040 --> 00:05:01.840]  有一樣的意念
[00:05:01.840 --> 00:05:05.880]  希望彼此可以滿足
[00:05:05.880 --> 00:05:07.520]  甚麼意思呢
[00:05:07.520 --> 00:05:09.720]  意念相同愛心相同
[00:05:09.720 --> 00:05:14.640]  一樣的心思一樣的意念
[00:05:14.640 --> 00:05:16.960]  我們逐句逐個字去看看
[00:05:16.960 --> 00:05:18.960]  意念相同
[00:05:18.960 --> 00:05:20.960]  意念相同不是說我們每個人
[00:05:20.960 --> 00:05:21.840]  好像倒模出來
[00:05:21.840 --> 00:05:24.240]  好像機械人或者電腦程式那樣
[00:05:24.240 --> 00:05:26.520]  全部的人想的東西一模一樣
[00:05:26.520 --> 00:05:28.640]  他不是這樣想的意思
[00:05:28.640 --> 00:05:30.240]  他是告訴我們
[00:05:30.240 --> 00:05:31.400]  我們每一個人
[00:05:31.400 --> 00:05:33.560]  繼續都可以發表自己的意見
[00:05:33.560 --> 00:05:36.880]  真的每一個人有不同的角度去看事情
[00:05:36.880 --> 00:05:41.760]  但是我們不會去爭吵
[00:05:41.760 --> 00:05:43.360]  我們可以去討論
[00:05:43.360 --> 00:05:45.560]  我們不會去爭吵
[00:05:45.560 --> 00:05:47.880]  而是大家有共同的方法
[00:05:47.880 --> 00:05:50.320]  一起去尋求共識
[00:05:50.320 --> 00:05:51.440]  達到一個結論
[00:05:51.440 --> 00:05:56.080]  這個結論是能夠對彼此有造就的
[00:05:56.080 --> 00:05:59.880]  我們能夠有這樣相同的看法
[00:05:59.880 --> 00:06:01.600]  這樣去做
[00:06:01.600 --> 00:06:03.800]  這個是意念相同的意思
[00:06:03.800 --> 00:06:05.240]  第二
[00:06:05.240 --> 00:06:08.560]  愛心相同
[00:06:08.560 --> 00:06:10.480]  我們知道我們的愛
[00:06:10.480 --> 00:06:13.880]  我們愛因為神先愛我們
[00:06:13.880 --> 00:06:15.720]  我們能夠在耶穌基督裡面
[00:06:15.720 --> 00:06:17.720]  領受神的愛
[00:06:17.720 --> 00:06:21.280]  我們才能夠分享出去給其他人
[00:06:21.280 --> 00:06:22.400]  有時候我們也要反省一下
[00:06:22.400 --> 00:06:24.160]  究竟我們愛其他人
[00:06:24.160 --> 00:06:27.000]  我們帶著什麼樣的動機呢
[00:06:27.000 --> 00:06:30.200]  我們肢體的相愛
[00:06:30.200 --> 00:06:34.800]  我們有沒有帶著什麼樣的條件呢
[00:06:34.800 --> 00:06:37.560]  甚至我們耶穌基督愛
[00:06:37.560 --> 00:06:38.880]  不是因為我們做得好
[00:06:38.880 --> 00:06:41.200]  祂才來愛我們
[00:06:41.200 --> 00:06:43.640]  是我們還沒做得好的時候
[00:06:43.640 --> 00:06:46.160]  祂就來愛我們了
[00:06:46.160 --> 00:06:49.280]  同樣我們有沒有以這樣的胸襟
[00:06:49.280 --> 00:06:51.800]  去面對我們身邊的弟兄姊妹呢
[00:06:51.800 --> 00:06:53.280]  祂對我好一點
[00:06:53.280 --> 00:06:54.960]  祂的性格好一點
[00:06:54.960 --> 00:06:56.520]  我就願意去愛祂了
[00:06:56.520 --> 00:06:58.840]  我就願意和祂服侍了
[00:06:58.840 --> 00:06:59.440]  是不是呢
[00:06:59.440 --> 00:07:02.080]  愛心相同
[00:07:02.080 --> 00:07:02.920]  第三
[00:07:02.920 --> 00:07:06.560]  一樣的心思
[00:07:06.560 --> 00:07:07.480]  這個特別一點
[00:07:07.480 --> 00:07:09.640]  這個我看回其他的版本
[00:07:09.640 --> 00:07:14.720]  什麼呢 靈在一起
[00:07:14.720 --> 00:07:17.200]  成為屬靈裏面
[00:07:17.200 --> 00:07:20.280]  深交的朋友
[00:07:20.280 --> 00:07:21.800]  成為屬靈裏面
[00:07:21.800 --> 00:07:22.640]  深交的朋友
[00:07:22.640 --> 00:07:24.720]  這個不是一個普通的朋友
[00:07:24.720 --> 00:07:27.920]  就這樣平時點頭問候兩句
[00:07:27.920 --> 00:07:28.840]  不是的
[00:07:28.840 --> 00:07:30.760]  而是有合一的靈
[00:07:30.760 --> 00:07:32.840]  在我們生命當中
[00:07:32.840 --> 00:07:34.720]  激勵我們
[00:07:34.720 --> 00:07:35.600]  我們的相處
[00:07:35.600 --> 00:07:38.560]  不是就這樣普通朋友之間
[00:07:38.560 --> 00:07:40.120]  祂有患難我幫助祂
[00:07:40.120 --> 00:07:41.080]  我鼓勵祂
[00:07:41.080 --> 00:07:41.840]  祂幫助我
[00:07:41.840 --> 00:07:43.080]  不是只是這樣
[00:07:43.080 --> 00:07:45.200]  而是我們當中有神的靈
[00:07:45.200 --> 00:07:47.200]  將我們扣在一起
[00:07:47.200 --> 00:07:49.480]  我們是有屬靈的交流
[00:07:49.480 --> 00:07:51.400]  有神的愛和有神的說話
[00:07:51.400 --> 00:07:53.280]  當我們遇到困難的時候
[00:07:53.280 --> 00:07:54.760]  最大的支持
[00:07:54.760 --> 00:07:57.040]  不是出於我的愛或者你的愛
[00:07:57.040 --> 00:08:00.120]  是耶穌基督的愛和神的說話
[00:08:00.120 --> 00:08:01.200]  是建立著我們
[00:08:01.200 --> 00:08:03.600]  幫助我們承載我們的生命
[00:08:03.600 --> 00:08:04.760]  一樣的心思
[00:08:04.760 --> 00:08:08.120]  成為屬靈裏面好的朋友
[00:08:08.120 --> 00:08:09.920]  第四樣就是一樣的意念
[00:08:09.920 --> 00:08:10.920]  意念翻譯出來
[00:08:10.920 --> 00:08:13.440]  亦都叫做想法的意思
[00:08:13.440 --> 00:08:15.400]  有共同的目標
[00:08:15.400 --> 00:08:18.160]  大家有一個共同的目標
[00:08:18.160 --> 00:08:19.840]  就是團結一致
[00:08:19.840 --> 00:08:21.920]  將上帝給我們的工作
[00:08:21.920 --> 00:08:23.800]  做到最好
[00:08:23.800 --> 00:08:26.360]  傳揚神的福音
[00:08:26.360 --> 00:08:28.960]  這個是保羅所說的
[00:08:28.960 --> 00:08:31.160]  我們有一個同一的意念
[00:08:31.160 --> 00:08:34.440]  同一的想法
[00:08:34.440 --> 00:08:35.520]  我記得幾年前
[00:08:35.520 --> 00:08:39.960]  我忘了去泰國還是去
[00:08:39.960 --> 00:08:43.080]  馬來西亞沙巴那些地方去旅行
[00:08:43.080 --> 00:08:45.680]  我和幾個朋友一起參加激流活動
[00:08:45.680 --> 00:08:47.760]  有沒有人玩過激流
[00:08:47.760 --> 00:08:49.160]  你有是不是
[00:08:49.160 --> 00:08:52.080]  玩激流活動其實我都頗喜歡玩
[00:08:52.080 --> 00:08:55.520]  在河裏不停地衝
[00:08:55.520 --> 00:08:57.000]  坐著一隻橡皮艇
[00:08:57.000 --> 00:09:00.280]  七個人一隻橡皮艇
[00:09:00.280 --> 00:09:02.960]  起初坐上去的時候都覺得頗好玩
[00:09:02.960 --> 00:09:04.520]  一人有一枝橡
[00:09:04.520 --> 00:09:06.800]  有些坐左邊有些坐右邊
[00:09:06.800 --> 00:09:09.920]  不停地划
[00:09:09.920 --> 00:09:11.080]  但玩了一陣子
[00:09:11.080 --> 00:09:13.800]  不夠十分鐘就發現一個問題
[00:09:13.800 --> 00:09:16.240]  為何橡皮艇只給水不停地衝
[00:09:16.240 --> 00:09:17.520]  整天不停地轉
[00:09:17.520 --> 00:09:20.080]  不停地衝
[00:09:20.080 --> 00:09:23.840]  轉到人都有點頭暈
[00:09:23.840 --> 00:09:25.360]  轉著轉著大家又說
[00:09:25.360 --> 00:09:26.880]  那邊右邊的人不夠力
[00:09:26.880 --> 00:09:28.360]  大力一點
[00:09:28.360 --> 00:09:29.880]  右邊的人又說
[00:09:29.880 --> 00:09:32.760]  你們那邊的節奏不同我們不同
[00:09:32.760 --> 00:09:35.480]  開始大家一路划的時候
[00:09:35.480 --> 00:09:36.920]  好像有點不妥
[00:09:36.920 --> 00:09:40.400]  你不滿意我,我不滿意你
[00:09:40.400 --> 00:09:43.760]  接著教練叫我們
[00:09:43.760 --> 00:09:46.800]  將橡皮艇停在另一邊安全的地方
[00:09:46.800 --> 00:09:49.680]  那裏沒有那麼大的激流
[00:09:49.680 --> 00:09:52.680]  停在那裏問我們
[00:09:52.680 --> 00:09:54.360]  其實我們想怎樣
[00:09:54.360 --> 00:09:55.880]  我們這七個人
[00:09:55.880 --> 00:09:57.680]  來參加這次旅程划橡皮艇
[00:09:57.680 --> 00:10:00.120]  大家想做甚麼
[00:10:00.120 --> 00:10:02.800]  接著大家就開始檢討和分享
[00:10:02.800 --> 00:10:05.400]  最後我們就定出一個結論
[00:10:05.400 --> 00:10:07.360]  我們有一個共同目標
[00:10:07.360 --> 00:10:09.680]  很希望大家能夠安全
[00:10:09.680 --> 00:10:11.960]  不要整天不停地轉
[00:10:11.960 --> 00:10:16.080]  一路向前不停地划
[00:10:16.080 --> 00:10:21.360]  還要開開心心完成這個旅程
[00:10:21.360 --> 00:10:24.000]  大家定了這個目標的時候
[00:10:24.000 --> 00:10:25.080]  我們很開心
[00:10:25.080 --> 00:10:26.280]  接著就學習了
[00:10:26.280 --> 00:10:27.720]  大家重新一次再學習
[00:10:27.720 --> 00:10:29.640]  怎樣聽大頭那個人
[00:10:29.640 --> 00:10:31.720]  叫我們怎樣划
[00:10:31.720 --> 00:10:32.480]  學習一下
[00:10:32.480 --> 00:10:34.800]  不是你划他的槳就可以了
[00:10:34.800 --> 00:10:36.440]  他划他自己的槳就可以了
[00:10:36.440 --> 00:10:39.200]  而是大家原來要統一划法
[00:10:39.200 --> 00:10:40.160]  還要有些人
[00:10:40.160 --> 00:10:41.840]  可能有些女生划起來
[00:10:41.840 --> 00:10:43.480]  力度不是很夠
[00:10:43.480 --> 00:10:45.440]  身邊的男生就要學習怎樣
[00:10:45.440 --> 00:10:46.440]  划得大力一點
[00:10:46.440 --> 00:10:48.520]  兩邊左右平衡
[00:10:48.520 --> 00:10:49.640]  面對著不同的激流
[00:10:49.640 --> 00:10:50.760]  轉不同的彎
[00:10:50.760 --> 00:10:52.520]  也要學習哪裏
[00:10:52.520 --> 00:10:54.200]  只是左邊的人划
[00:10:54.200 --> 00:10:57.960]  右邊的人不用划
[00:10:57.960 --> 00:11:02.240]  到最後我們沒有反艇
[00:11:02.240 --> 00:11:05.840]  還有大家都沒有再有很多的怨言
[00:11:05.840 --> 00:11:10.120]  反而到最後我們互相補位
[00:11:10.120 --> 00:11:12.320]  結果真是那一次的旅程
[00:11:12.320 --> 00:11:13.960]  對於我們來說很安全
[00:11:13.960 --> 00:11:15.000]  又開心
[00:11:15.000 --> 00:11:17.760]  這樣完成整個旅程
[00:11:17.760 --> 00:11:18.400]  各位大英姐妹
[00:11:18.400 --> 00:11:21.080]  我們在教會裏面服侍都一樣
[00:11:21.080 --> 00:11:22.640]  我們每個人有不同
[00:11:22.640 --> 00:11:24.520]  因為我們站在不同的角度
[00:11:24.520 --> 00:11:25.640]  我們有不同的成長
[00:11:25.640 --> 00:11:27.840]  有不同的性格處事方法
[00:11:27.840 --> 00:11:30.200]  我們做同一樣的事
[00:11:30.200 --> 00:11:34.400]  有不同的看法做法是正常的
[00:11:34.400 --> 00:11:36.320]  但最重要的是甚麼
[00:11:36.320 --> 00:11:40.760]  我們不會因為那些很小事
[00:11:40.760 --> 00:11:42.520]  會令到我們不開心
[00:11:42.520 --> 00:11:43.720]  我們看的就是最重要
[00:11:43.720 --> 00:11:45.880]  我們看到一個大的圖畫
[00:11:45.880 --> 00:11:48.200]  上帝交託給我們的使命
[00:11:48.200 --> 00:11:50.800]  我們怎樣能夠同心合意彼此相愛
[00:11:50.800 --> 00:11:52.360]  在這裏彼此相愛
[00:11:52.360 --> 00:11:53.640]  將這個愛
[00:11:53.640 --> 00:11:56.240]  我們幸福到滿舍的樣子
[00:11:56.240 --> 00:11:59.680]  分享給其他未信的人
[00:11:59.680 --> 00:12:03.360]  這才是我們最重要的大目標大圖畫
[00:12:03.360 --> 00:12:06.320]  所以當我們一起彼此配搭服侍的時候
[00:12:06.320 --> 00:12:09.160]  我們清楚記得這個大圖畫的時候
[00:12:09.160 --> 00:12:11.080]  其他很多很細微的東西
[00:12:11.080 --> 00:12:14.360]  已經不是最重要了
[00:12:14.360 --> 00:12:16.840]  傳義將求同心
[00:12:16.840 --> 00:12:19.280]  第二點
[00:12:19.280 --> 00:12:23.160]  第二點就是我們要學習排除萬難
[00:12:23.160 --> 00:12:24.960]  第三第四節我們一起再讀
[00:12:24.960 --> 00:12:27.040]  預備 1 2 3
[00:12:27.040 --> 00:12:29.120]  凡事不可結黨
[00:12:29.120 --> 00:12:32.040]  不可貪圖虛浮的榮耀
[00:12:32.040 --> 00:12:34.240]  只要存心謙卑
[00:12:34.240 --> 00:12:37.040]  各人看別人比自己強
[00:12:37.040 --> 00:12:39.920]  各人不要單顧自己的事
[00:12:39.920 --> 00:12:42.960]  也要顧別人的事
[00:12:42.960 --> 00:12:45.040]  第三第四節其實在這裏
[00:12:45.040 --> 00:12:46.000]  衍生了一個問題
[00:12:46.000 --> 00:12:49.160]  其實我們和別人相處的時候
[00:12:49.160 --> 00:12:52.560]  確實真的經常會出現問題
[00:12:52.560 --> 00:12:53.920]  最大的難處在哪裏
[00:12:53.920 --> 00:12:56.160]  叫我們能夠開開心心
[00:12:56.160 --> 00:12:59.720]  和和平平合一地去配搭侍奉
[00:12:59.720 --> 00:13:01.840]  就是他
[00:13:01.840 --> 00:13:02.800]  最壞是他
[00:13:02.800 --> 00:13:04.360]  他經常針對我的
[00:13:04.360 --> 00:13:06.280]  他經常反對我的
[00:13:06.280 --> 00:13:08.880]  他經常想些很奇怪的東西
[00:13:08.880 --> 00:13:11.080]  他這個人很難受的
[00:13:11.080 --> 00:13:13.520]  他
[00:13:13.520 --> 00:13:15.200]  還有弟兄姊妹
[00:13:15.200 --> 00:13:18.240]  這個他經常在我們後面
[00:13:18.240 --> 00:13:21.280]  我們經常看到別人做得不好
[00:13:21.280 --> 00:13:24.640]  但其實真正最大的難處
[00:13:24.640 --> 00:13:28.920]  令我們不能開開心心地相處和和平平合一地服侍
[00:13:28.920 --> 00:13:31.440]  其實最大的難處
[00:13:31.440 --> 00:13:32.880]  在我們這裏
[00:13:32.880 --> 00:13:34.920]  是我
[00:13:34.920 --> 00:13:37.320]  是我這個自己
[00:13:37.320 --> 00:13:38.480]  保羅他講了甚麼
[00:13:38.480 --> 00:13:40.920]  我們有個共通的弱點就是
[00:13:40.920 --> 00:13:42.200]  自私
[00:13:42.200 --> 00:13:43.880]  虛榮
[00:13:43.880 --> 00:13:45.640]  驕傲
[00:13:45.640 --> 00:13:48.560]  這個很普遍都是我們人性裏面的一個弱點
[00:13:48.560 --> 00:13:51.840]  當一個人越是自大自我膨脹的時候
[00:13:51.840 --> 00:13:53.240]  他經常看很多東西
[00:13:53.240 --> 00:13:56.040]  都是先看到自己
[00:13:56.040 --> 00:13:58.840]  自己的意見比別人的意見更加好
[00:13:58.840 --> 00:14:00.200]  我自己要堅持的東西
[00:14:00.200 --> 00:14:04.520]  或者我做這件事對我的利益好些
[00:14:04.520 --> 00:14:07.600]  反而他越來越少看到其他的人
[00:14:07.600 --> 00:14:09.240]  有時他不自覺地
[00:14:09.240 --> 00:14:10.280]  就會抬高了自己
[00:14:10.280 --> 00:14:12.200]  就會踩低了其他人
[00:14:12.200 --> 00:14:15.040]  這個是我們要自己檢討的
[00:14:15.040 --> 00:14:17.040]  有時可能我們都令到別人覺得
[00:14:17.040 --> 00:14:19.400]  我們和別人很難相處
[00:14:19.400 --> 00:14:23.160]  是我們自己在破壞這個團隊配搭
[00:14:23.160 --> 00:14:25.520]  所以這裏唯一解決的方法
[00:14:25.520 --> 00:14:26.960]  仍然都是那個
[00:14:26.960 --> 00:14:30.440]  挑戰我們放下自己
[00:14:30.440 --> 00:14:33.240]  這個基督教的信仰的歷程都是
[00:14:33.240 --> 00:14:35.920]  我們怎樣由以前未信耶穌
[00:14:35.920 --> 00:14:39.360]  一個自己管理自己生命的人生
[00:14:39.360 --> 00:14:40.400]  我們打破
[00:14:40.400 --> 00:14:41.920]  藉著聖靈
[00:14:41.920 --> 00:14:43.600]  進入我們生命
[00:14:43.600 --> 00:14:46.360]  我們交託我們人生的主權給上帝
[00:14:46.360 --> 00:14:48.960]  由耶穌基督掌管我們的生命
[00:14:48.960 --> 00:14:53.440]  不斷面對這個自我
[00:14:53.440 --> 00:14:55.520]  只要存謙卑
[00:14:55.520 --> 00:14:58.840]  各人看別人比自己強
[00:14:58.840 --> 00:15:01.640]  各人不要單顧自己的事
[00:15:01.640 --> 00:15:07.160]  也要顧別人的事
[00:15:07.160 --> 00:15:08.840]  今天
[00:15:08.840 --> 00:15:11.960]  我們怎樣看我們新一代的青少年人呢
[00:15:11.960 --> 00:15:15.800]  青少年人就集中在這邊
[00:15:15.800 --> 00:15:16.920]  大家都年青
[00:15:16.920 --> 00:15:20.320]  心境裏面年青
[00:15:20.320 --> 00:15:22.840]  我想不單是我們這邊的青少年人
[00:15:22.840 --> 00:15:27.840]  也是在澳洲這裏成長的青少年人
[00:15:27.840 --> 00:15:32.320]  他們受的教育和我們以前受的教育很不同
[00:15:32.320 --> 00:15:34.080]  我們經常看年青一代的時候
[00:15:34.080 --> 00:15:36.240]  覺得年青一代
[00:15:36.240 --> 00:15:39.080]  有時會很自我
[00:15:39.080 --> 00:15:39.960]  喜歡就喜歡
[00:15:39.960 --> 00:15:42.600]  不喜歡就不喜歡
[00:15:42.600 --> 00:15:45.840]  特別是你們的子女慢慢長大進入青春期的時候
[00:15:45.840 --> 00:15:49.440]  你會發現有很多不同的轉變
[00:15:49.440 --> 00:15:51.400]  你會發現他出街
[00:15:51.400 --> 00:15:53.640]  他不會跟你交代他去哪裏
[00:15:53.640 --> 00:15:54.760]  何時回來
[00:15:54.760 --> 00:15:57.360]  你問他的時候
[00:15:57.360 --> 00:16:00.320]  為甚麼我要跟你說
[00:16:00.320 --> 00:16:01.960]  放假
[00:16:01.960 --> 00:16:04.600]  你不用上班他不用上學
[00:16:04.600 --> 00:16:06.280]  大家家庭日
[00:16:06.280 --> 00:16:09.240]  一起出去喝茶
[00:16:09.240 --> 00:16:10.480]  我不喜歡喝茶
[00:16:10.480 --> 00:16:14.920]  你去喝茶吧我去隔壁麥當勞
[00:16:14.920 --> 00:16:18.160]  有時我們奈他不何
[00:16:18.160 --> 00:16:22.640]  但是有時他們真的會有這樣的想法
[00:16:22.640 --> 00:16:23.880]  不過反過來
[00:16:23.880 --> 00:16:26.360]  有時我想想我們都年青過
[00:16:26.360 --> 00:16:28.320]  我們都反叛過
[00:16:28.320 --> 00:16:32.160]  甚至在信仰裏面
[00:16:32.160 --> 00:16:37.320]  我們會否很多時都是對天父爸爸這樣說呢
[00:16:37.320 --> 00:16:39.320]  我做哪份工作
[00:16:39.320 --> 00:16:40.800]  天父你都會喜歡的
[00:16:40.800 --> 00:16:43.520]  我不用跟你商量
[00:16:43.520 --> 00:16:45.320]  我平時我的時間如何分配
[00:16:45.320 --> 00:16:48.680]  我的金錢如何分配
[00:16:48.680 --> 00:16:50.920]  你明白我的心意就行了
[00:16:50.920 --> 00:16:53.880]  你知道我的困苦
[00:16:53.880 --> 00:16:58.600]  你不會好好尋求天父的心意
[00:16:58.600 --> 00:17:00.800]  甚至人生的路
[00:17:00.800 --> 00:17:03.200]  我們習慣了自己解決很多的問題
[00:17:03.200 --> 00:17:07.800]  我們習慣了自己掌管自己的人生自己話事
[00:17:07.800 --> 00:17:10.000]  所以說天父行了
[00:17:10.000 --> 00:17:14.680]  我這麼大了我懂得自己決定自己的人生了
[00:17:14.680 --> 00:17:19.560]  這個會否都是在我們信仰裏面的一個寫照呢
[00:17:19.560 --> 00:17:21.560]  其實我們好像青少年一樣
[00:17:21.560 --> 00:17:25.880]  我們都要學習面對自己自我的一面
[00:17:25.880 --> 00:17:29.280]  我們的自私虛榮驕傲
[00:17:29.280 --> 00:17:30.480]  這個我們叫老我
[00:17:30.480 --> 00:17:31.800]  我們的舊我
[00:17:31.800 --> 00:17:36.560]  經常在我們心裏面會令我們軟弱
[00:17:36.560 --> 00:17:38.560]  有時我們都會軟弱跌倒
[00:17:38.560 --> 00:17:40.960]  有時我們會說
[00:17:40.960 --> 00:17:43.800]  信服了自己的意思
[00:17:43.800 --> 00:17:44.800]  但是神呢
[00:17:44.800 --> 00:17:47.280]  當我們每一次軟弱犯罪的時候
[00:17:47.280 --> 00:17:49.080]  神就這樣跟我們說
[00:17:49.080 --> 00:17:51.920]  我的恩典夠你用
[00:17:51.920 --> 00:17:55.360]  特別是你軟弱的時候
[00:17:55.360 --> 00:17:58.120]  神的恩典夠你用
