
[00:00:00.000 --> 00:00:01.800]  丁師妹平安
[00:03:07.980 --> 00:03:10.920]  那說什麼呢 有和倫人的森巴拉
[00:03:10.920 --> 00:03:13.920]  森巴拉啦 有阿滿人的多比亞啦
[00:03:13.920 --> 00:03:16.740]  有白人基善啦
[00:03:16.740 --> 00:03:19.760]  他們聽到他們要重建城牆就恥笑他們
[00:03:19.760 --> 00:03:22.760]  藐視他們說你們現在在做什麼
[00:03:22.760 --> 00:03:25.860]  背叛和藝嗎 你們搞什麼鬼
[00:03:25.860 --> 00:03:27.680]  這三個人呢
[00:03:27.680 --> 00:03:31.040]  為什麼他們這三個人要特別針對
[00:03:31.040 --> 00:03:34.220]  要反對尼希米
[00:03:34.220 --> 00:03:36.260]  那個建堂
[00:03:36.260 --> 00:03:39.420]  這個重建城牆的工程呢
[00:03:39.420 --> 00:03:42.780]  那阿倫人和阿滿人
[00:03:42.780 --> 00:03:45.820]  當以色列民進入加南地的時候
[00:03:45.820 --> 00:03:48.760]  他們是被趕出去的
[00:03:48.760 --> 00:03:51.720]  他們本來是在那裡被趕出去的
[00:03:51.720 --> 00:03:54.640]  所以他們根本就是很憎恨以色列人的
[00:03:54.640 --> 00:03:57.640]  所以他們不想看到任何對以色列人有好處的事情發生
[00:03:57.640 --> 00:04:00.600]  他們根本不想看到
[00:04:00.600 --> 00:04:03.400]  而阿倫人基善反對
[00:04:03.400 --> 00:04:06.140]  純粹是因為政治的利益
[00:04:06.140 --> 00:04:09.520]  他對當時那個地方的控制
[00:04:09.520 --> 00:04:12.700]  那這幾個人呢 他們瘋了
[00:04:12.700 --> 00:04:15.360]  又藐視那些以色列民
[00:04:17.680 --> 00:04:21.320]  但是呢 尼希米就很堅定的
[00:04:21.320 --> 00:04:23.700]  對他們說
[00:04:23.700 --> 00:04:25.800]  尼希米很堅定的對他們說
[00:04:25.800 --> 00:04:29.620]  他說天上的神必使我們亨通
[00:04:29.620 --> 00:04:31.620]  我們作為祂的僕人
[00:04:31.620 --> 00:04:33.780]  要起來建造
[00:04:33.780 --> 00:04:37.260]  這是第二章的時候我們看到了
[00:04:37.260 --> 00:04:39.860]  接著到第三章的時候
[00:04:39.860 --> 00:04:42.040]  我們看到一幅很美麗的圖畫
[00:04:42.040 --> 00:04:45.040]  就是有關城牆重建工程的開始
[00:04:45.040 --> 00:04:48.100]  我們看到團隊很美好的配搭
[00:04:48.100 --> 00:04:51.180]  城牆和建築的人
[00:04:51.180 --> 00:04:54.600]  都一樣互相的連結起來
[00:04:54.600 --> 00:04:56.420]  很美麗的圖畫
[00:04:56.420 --> 00:04:58.980]  但是好景不常
[00:04:58.980 --> 00:05:02.280]  敵人不會這麼容易罷手的
[00:05:02.280 --> 00:05:05.120]  到了第四章一開始
[00:05:05.120 --> 00:05:08.620]  我們又看到森巴拉和多比亞
[00:05:08.620 --> 00:05:11.420]  持續的用言語去攻擊
[00:05:11.420 --> 00:05:12.880]  尼希米他們
[00:05:14.100 --> 00:05:16.880]  森巴拉看到
[00:05:16.880 --> 00:05:19.660]  他們建造城牆就很生氣
[00:05:19.660 --> 00:05:21.820]  發怒 非常惱恨
[00:05:21.820 --> 00:05:24.060]  並且嘲笑猶太人
[00:05:24.060 --> 00:05:28.780]  其實森巴拉是管理撒馬尼亞的
[00:05:28.780 --> 00:05:31.360]  他對他的弟兄和撒馬尼亞軍隊說
[00:05:31.360 --> 00:05:34.580]  這些軟弱的猶太人他們在做什麼?
[00:05:34.580 --> 00:05:36.500]  要為自己重建嗎?
[00:05:36.500 --> 00:05:38.000]  要憲制嗎?
[00:05:38.000 --> 00:05:39.920]  要一日員工嗎?
[00:05:39.920 --> 00:05:42.680]  要使土堆裡的火燒過的石頭
[00:05:42.680 --> 00:05:44.580]  再有用嗎?
[00:05:44.580 --> 00:05:47.960]  阿滿人多比亞也在旁邊加罪
[00:05:47.960 --> 00:05:51.180]  他們說他們修建的城牆
[00:05:51.180 --> 00:05:54.500]  就是狐狸踩上去都會倒塌
[00:05:54.500 --> 00:05:57.560]  用言語來驚激他們
[00:05:57.560 --> 00:05:59.000]  來攻擊他們
[00:05:59.000 --> 00:06:01.720]  後來呢
[00:06:01.720 --> 00:06:04.140]  這些是從外而來的障礙
[00:06:04.140 --> 00:06:05.660]  從外而來的障礙
[00:06:05.660 --> 00:06:07.000]  後來呢
[00:06:07.000 --> 00:06:09.640]  不單單是嘲笑他們這麼簡單
[00:06:09.640 --> 00:06:11.640]  我們看到在第七節那裡
[00:06:11.640 --> 00:06:14.780]  他們很憤怒很憤怒
[00:06:14.780 --> 00:06:18.080]  要同謀攻打耶路撒冷
[00:06:18.080 --> 00:06:20.100]  使得城混亂
[00:06:20.100 --> 00:06:22.400]  他們不單止用言語
[00:06:22.400 --> 00:06:25.180]  要攻打耶路撒冷,使得城混亂
[00:06:25.180 --> 00:06:27.980]  甚至乎
[00:06:27.980 --> 00:06:30.460]  在第十一節,甚至乎呢
[00:06:30.460 --> 00:06:33.060]  要將建造的人
[00:06:33.060 --> 00:06:35.700]  殺掉,殺了他們
[00:06:35.700 --> 00:06:39.360]  叫工作能夠停止
[00:06:39.360 --> 00:06:41.860]  他們就是不想看到
[00:06:41.860 --> 00:06:44.100]  耶路撒冷的城牆被重建
[00:06:44.100 --> 00:06:46.580]  希望工作快點停止
[00:06:46.580 --> 00:06:50.300]  現在是
[00:06:50.300 --> 00:06:52.740]  危情升級到這個地步了
[00:06:52.740 --> 00:06:54.860]  怎麼辦呢?怎麼辦呢?
[00:06:54.860 --> 00:06:59.360]  當外而來的障礙
[00:06:59.360 --> 00:07:02.180]  正好是排山倒海
[00:07:02.180 --> 00:07:03.700]  這樣來到的時候
[00:07:03.700 --> 00:07:07.740]  怎麼做呢?
[00:07:07.740 --> 00:07:09.740]  想不到
[00:07:09.740 --> 00:07:13.660]  內部也都發生一些阻力
[00:07:13.660 --> 00:07:15.120]  這些阻力
[00:07:15.120 --> 00:07:17.220]  這些是什麼阻力呢?
[00:07:17.220 --> 00:07:20.860]  從裡面發出的阻礙
[00:07:20.860 --> 00:07:22.460]  就是有猶太人
[00:07:22.460 --> 00:07:25.660]  有猶大人當中在傳一句說話
[00:07:25.660 --> 00:07:28.260]  那些猶太人自己說的,說什麼呢?
[00:07:28.260 --> 00:07:32.860]  「攻台的人力氣衰弱,壓力太多」
[00:07:32.860 --> 00:07:35.100]  「我們自己被壓力太多」
[00:07:35.100 --> 00:07:37.860]  「我們自己不可能建造城牆」
[00:07:37.860 --> 00:07:39.700]  原來猶太人當中
[00:07:39.700 --> 00:07:42.420]  本來很熱心,興合合的
[00:07:42.420 --> 00:07:45.300]  已經有人在傳,傳什麼呢?
[00:07:45.300 --> 00:07:48.500]  「那些攻台的人已經無力了」
[00:07:48.500 --> 00:07:50.820]  「乏力了,有這麼多的壓力」
[00:07:50.820 --> 00:07:54.180]  「這麼大的工程,這麼大的困難」
[00:07:54.180 --> 00:07:56.180]  「我們做不到的了」
[00:07:56.180 --> 00:07:58.580]  「我們自己是沒有可能做到」
[00:07:58.580 --> 00:08:01.420]  「沒有可能建造到這個城牆」
[00:08:01.420 --> 00:08:03.780]  開始有這樣的事件
[00:08:03.780 --> 00:08:08.060]  開始有這樣的聲音在傳
[00:08:08.060 --> 00:08:10.300]  根本沒有可能做到這個事
[00:08:10.300 --> 00:08:14.340]  太大了這個難題
[00:08:14.340 --> 00:08:16.060]  當那些住在猶太...
[00:08:16.060 --> 00:08:19.380]  那些敵人附近的猶太人,那些居民
[00:08:19.380 --> 00:08:23.340]  他們聽聞敵人要來攻打耶路撒冷的時候
[00:08:23.340 --> 00:08:25.500]  這裡記載第十二節
[00:08:25.500 --> 00:08:29.820]  十次,十次從各處去到耶利米那裡
[00:08:29.820 --> 00:08:31.060]  跟他們說什麼?
[00:08:31.060 --> 00:08:35.420]  「你們回來我們那裡,你們必須回到我們那裡」
[00:08:35.420 --> 00:08:37.780]  「你快點回來,不要搞那麼多了」
[00:08:37.780 --> 00:08:39.700]  「快點回來,殺到你了」
[00:08:39.700 --> 00:08:42.660]  「快點回來」
[00:08:42.660 --> 00:08:48.300]  這些是在裡面引發的障礙
[00:08:48.300 --> 00:08:51.140]  裡面引發的障礙
[00:08:51.140 --> 00:08:56.340]  猶太人開始失去了他們當初的信心和熱心
[00:08:56.340 --> 00:09:01.180]  要放棄了,要放棄了
[00:09:01.180 --> 00:09:04.420]  尼希米的回應又是怎樣呢?
[00:09:04.420 --> 00:09:07.300]  尼希米的回應又是怎樣呢?
[00:09:07.300 --> 00:09:12.060]  我們在早前看到
[00:09:12.060 --> 00:09:17.100]  尼希米遇到癡笑和毀謗的時候
[00:09:17.100 --> 00:09:19.260]  他是向神禱告的
[00:09:19.260 --> 00:09:21.020]  他向神禱告的
[00:09:21.020 --> 00:09:23.100]  他很清楚
[00:09:23.100 --> 00:09:25.660]  他當前要做的事不是自己的事
[00:09:25.660 --> 00:09:27.140]  是神的事情
[00:09:27.140 --> 00:09:29.140]  而這些人不是在抵擋他的工作
[00:09:29.140 --> 00:09:31.580]  是在抵擋神的工作
[00:09:31.580 --> 00:09:33.780]  他們是在抵擋神
[00:09:33.780 --> 00:09:35.820]  所以他向神禱告,呼求神
[00:09:35.820 --> 00:09:37.500]  「我們的神,求您垂聽」
[00:09:37.500 --> 00:09:39.740]  「因為我們被藐視」
[00:09:39.740 --> 00:09:42.420]  「求您使他們的委託歸回他們自己頭上」
[00:09:42.420 --> 00:09:45.180]  「使他們在被老之地成為掠物」
[00:09:45.180 --> 00:09:47.420]  「不要遮掩他們的罪業」
[00:09:47.420 --> 00:09:50.060]  「不要使他們的罪惡從祢面前逃去」
[00:09:50.060 --> 00:09:56.300]  「因為他們在修造的人面前惹你發怒」
[00:09:56.300 --> 00:09:58.220]  這是你自己的工作
[00:09:58.220 --> 00:10:01.340]  他們是在抵擋你
[00:10:01.340 --> 00:10:04.460]  所以尼希米很清楚這是神的工作
[00:10:04.460 --> 00:10:09.420]  他就將他們這些敵人交在神的手裡
[00:10:09.420 --> 00:10:12.740]  讓神去處置,讓神去處理他們
[00:10:12.740 --> 00:10:14.940]  就不讓這些癡笑和毀謗
[00:10:14.940 --> 00:10:19.420]  來攔阻他們的工作
[00:10:19.420 --> 00:10:25.140]  後來在聽見敵人要攻打的時候
[00:10:25.140 --> 00:10:28.980]  尼希米依然帶著以色列民
[00:10:28.980 --> 00:10:32.620]  向神禱告,向祂求助
[00:10:32.620 --> 00:10:38.140]  第九節裡面
[00:10:38.140 --> 00:10:40.940]  他說:「然而我們向我們的神禱告」
[00:10:40.940 --> 00:10:43.860]  「又因他們的緣故就派人站崗」
[00:10:43.860 --> 00:10:46.940]  「晝夜防備他們」
[00:10:46.940 --> 00:10:49.020]  但是他這次不單單禱告
[00:10:49.020 --> 00:10:51.540]  他也派人去站崗
[00:10:51.540 --> 00:10:54.340]  晝夜防備敵人
[00:10:54.340 --> 00:10:58.820]  他一面將困難交託給神
[00:10:58.820 --> 00:11:03.260]  一面盡自己的所能
[00:11:03.260 --> 00:11:05.620]  做自己可以做的事
[00:11:05.620 --> 00:11:10.780]  去作出應變,所需的應變
[00:11:10.780 --> 00:11:12.060]  他向神求助
[00:11:12.060 --> 00:11:16.900]  也是盡自己所能去做可以做的事
[00:11:16.900 --> 00:11:19.580]  在百姓信心開始動搖
[00:11:19.580 --> 00:11:23.820]  要放棄城牆重建的工程的時候
[00:11:23.820 --> 00:11:29.340]  尼希米就叫他們來
[00:11:29.340 --> 00:11:34.060]  使他們國安宗族站著
[00:11:34.060 --> 00:11:39.620]  然後拿著武器、拿著兵器來保護自己
[00:11:39.620 --> 00:11:42.980]  然後對他們宣告
[00:11:42.980 --> 00:11:46.460]  主是大而可畏的
[00:11:46.460 --> 00:11:47.980]  主是大而可畏的
[00:11:47.980 --> 00:11:49.980]  不要怕那些仇敵
[00:11:49.980 --> 00:11:52.420]  要為著家人、為著我們的家人
[00:11:52.420 --> 00:11:58.220]  為著我們的家園去爭戰
[00:11:58.220 --> 00:12:04.220]  他們從神所領受的使命
[00:12:04.220 --> 00:12:08.740]  又兼顧他們的信心
[00:12:08.740 --> 00:12:13.980]  重新使命、兼顧信心
[00:12:13.980 --> 00:12:16.620]  結果呢?在他們一連串的回應當中
[00:12:16.620 --> 00:12:17.980]  結果呢?
[00:12:17.980 --> 00:12:21.340]  在他們信心還沒動搖之前
[00:12:21.340 --> 00:12:24.980]  尼希米向神的禱告、呼求
[00:12:24.980 --> 00:12:30.940]  就叫那些猶太人都能夠一心做工
[00:12:30.940 --> 00:12:33.220]  當時的信心還沒動搖
[00:12:33.220 --> 00:12:35.500]  向神的禱告、呼求
[00:12:35.500 --> 00:12:37.220]  他們能夠一心做工
[00:12:37.220 --> 00:12:40.060]  就是同心合意地來做神的工作
[00:12:40.060 --> 00:12:45.940]  聖場就被建造起來
[00:12:45.940 --> 00:12:49.580]  後來阻礙越來越大
[00:12:49.580 --> 00:12:52.460]  他們漸漸失去了信心
[00:12:52.460 --> 00:12:55.780]  但是尼希米沒有罵他們縮頭鬼
[00:12:55.780 --> 00:12:57.380]  為什麼你們變成了縮頭鬼?
[00:12:57.380 --> 00:12:58.780]  他沒有這樣
[00:12:58.780 --> 00:13:00.540]  他沒有這樣罵他們
[00:13:00.540 --> 00:13:05.060]  他反而將他們的焦點帶回神的身上
[00:13:05.060 --> 00:13:06.900]  當他這樣做的時候
[00:13:06.900 --> 00:13:11.060]  他們的信心就被堅固
[00:13:11.060 --> 00:13:13.500]  所以我們又看到另外一幅圖畫
[00:13:13.500 --> 00:13:17.780]  就是神破壞了敵人的計謀
[00:13:17.780 --> 00:13:23.100]  眾人也都回到自己的崗位那裡
[00:13:23.100 --> 00:13:25.500]  各做各的工
[00:13:25.500 --> 00:13:30.740]  繼續重建城牆的使命
[00:13:30.740 --> 00:13:34.420]  我們很快就看完十五章了
[00:13:34.420 --> 00:13:39.900]  十五章很快就看完了
[00:13:39.900 --> 00:13:44.020]  看完尼希米寄第四章的記載
[00:13:44.020 --> 00:13:46.460]  你和我有什麼回應呢?
[00:13:46.460 --> 00:13:51.580]  在當中我們有什麼學習、什麼領受呢?
[00:13:51.580 --> 00:13:55.940]  第一,我們要知道
[00:13:55.940 --> 00:13:58.820]  當我們要做上帝的工作的時候
[00:13:58.820 --> 00:14:02.300]  阻礙是在所難免的
[00:14:02.300 --> 00:14:04.620]  在所難免的,剛才說過
[00:14:04.620 --> 00:14:10.260]  那惡者是不會放過我們的
[00:14:10.260 --> 00:14:14.140]  我們一定要面對不同的障礙
[00:14:14.140 --> 00:14:17.740]  我自己有很多機會參加宣教的工作
[00:14:17.740 --> 00:14:23.900]  很多時候都會遇到不同的障礙
[00:14:23.900 --> 00:14:27.460]  很多時候都會遇到的
[00:14:27.460 --> 00:14:33.340]  例如,剛出發的時候突然有隊員生病了
[00:14:33.340 --> 00:14:34.860]  或者他的家人生病了
[00:14:34.860 --> 00:14:37.380]  突然之間他去不了
[00:14:37.380 --> 00:14:39.140]  我們要臨時很多的改動
[00:14:39.140 --> 00:14:40.940]  突然間這個人來不了
[00:14:40.940 --> 00:14:43.740]  很多計劃上的改動
[00:14:43.740 --> 00:14:48.180]  又試過,差不多二十年前
[00:14:48.180 --> 00:14:50.620]  去機場check in
[00:14:50.620 --> 00:14:53.620]  要去東南亞一個地方
[00:14:53.620 --> 00:14:58.140]  check in的時候,航空公司告訴我們
[00:14:58.140 --> 00:15:04.420]  對不起,我們的乘客名單上沒有你們的名字
[00:15:04.420 --> 00:15:07.300]  竟然沒有我們的名字
[00:15:07.300 --> 00:15:11.900]  我們一行五個人,怎麼辦?
[00:15:11.900 --> 00:15:14.060]  如果第二班機呢?
[00:15:14.060 --> 00:15:15.540]  第二班機要一天後
[00:15:15.540 --> 00:15:17.620]  一天一班機去那裡
[00:15:17.620 --> 00:15:20.340]  一天後,糟了,我們的行程就亂了
[00:15:20.340 --> 00:15:24.780]  本來預計去到之後,當天就已經有聚會了
[00:15:24.780 --> 00:15:26.940]  當天就已經有聚會了
[00:15:26.940 --> 00:15:27.980]  怎麼辦呢?
[00:15:27.980 --> 00:15:33.460]  他說stand by,看看有沒有人不上機
[00:15:33.460 --> 00:15:35.060]  大家想想,不是一個人、兩個人
[00:15:35.060 --> 00:15:40.580]  五個人stand by 等機位其實很艱難
[00:15:40.580 --> 00:15:42.140]  我們有什麼好做呢?
[00:15:42.140 --> 00:15:43.380]  我們已經check in時間
[00:15:43.380 --> 00:15:47.460]  其實還有很短時間,飛機就要起飛了
[00:15:47.460 --> 00:15:49.340]  一個多兩個小時
[00:15:49.340 --> 00:15:52.980]  我們唯有,沒有什麼好做,唯有祈禱
[00:15:52.980 --> 00:15:57.180]  唯有祈禱而已
[00:15:57.180 --> 00:16:02.500]  有一次,又是去到東南亞一個地方
[00:16:02.500 --> 00:16:06.220]  那時候三十多四十度
[00:16:06.220 --> 00:16:09.820]  那個會場坐了九百個人
[00:16:09.820 --> 00:16:11.500]  沒有冷氣的
[00:16:11.500 --> 00:16:14.900]  有風扇也好,很多風扇在那裡
[00:16:14.900 --> 00:16:17.900]  我們是做音樂報道的,你知道嗎?
[00:16:17.900 --> 00:16:22.420]  整隊樂隊都在台上
[00:16:22.420 --> 00:16:27.020]  聚會一開始,大概十幾分鐘
[00:16:27.020 --> 00:16:29.180]  突然間停電
[00:16:29.180 --> 00:16:32.820]  我們可以想像,停電
[00:16:32.820 --> 00:16:36.940]  下面九百人坐在那裡,風扇都停了
[00:16:36.940 --> 00:16:38.900]  怎麼搞的?三十多四十度
[00:16:38.900 --> 00:16:42.140]  台上我們整隊樂隊站在那裡
[00:16:42.140 --> 00:16:44.860]  是沒有聲音的,沒有麥克風
[00:16:44.860 --> 00:16:48.660]  全部停電,所有東西都沒有聲音
[00:16:48.660 --> 00:16:55.180]  怎麼可以跟下面那九百個人聊天?
[00:16:55.180 --> 00:16:59.700]  後來,糟了,我們可以做些什麼呢?
[00:16:59.700 --> 00:17:03.620]  唯有叫那些人下去跟他們打散
[00:17:03.620 --> 00:17:06.420]  下去跟他們聊天,希望那些人不會全走
[00:17:06.420 --> 00:17:08.100]  打散去跟他們聊天
[00:17:08.100 --> 00:17:14.340]  AV那些就在那裡救急,希望可以關電
[00:17:14.340 --> 00:17:18.980]  這些是外來的阻仗,很多的
[00:17:18.980 --> 00:17:22.900]  林林總總,見到很多的
[00:17:22.900 --> 00:17:26.860]  剛才那位,剛才我們的新朋友,一家新朋友
[00:17:26.860 --> 00:17:32.060]  其實是侯先生一家,是在巴拿馬來的
[00:17:32.060 --> 00:17:34.460]  我們去年去巴拿馬的時候
[00:17:34.460 --> 00:17:39.620]  有一次要開好多個鐘頭,九個鐘頭去牛口省做報道
[00:17:39.620 --> 00:17:44.300]  要經過那些山,翻山越嶺,這樣去牛口省
[00:17:44.300 --> 00:17:49.060]  我們的車裝滿隊員,後面的車專門裝樂器
[00:17:49.060 --> 00:17:53.340]  專門裝所有的儀器、樂器、音響,就是那輛車
[00:17:53.340 --> 00:17:56.700]  突然間,那輛車死火了
[00:17:56.700 --> 00:18:02.820]  在山裡,山路當中,死火了
[00:18:02.820 --> 00:18:07.300]  死了,還有很多個鐘頭,才去到牛口省
[00:18:07.300 --> 00:18:08.900]  怎麼辦?
[00:18:08.900 --> 00:18:14.460]  這些阻仗經常都會來,外來的阻仗經常都會來
[00:18:14.460 --> 00:18:18.060]  法治裡面呢,團隊當中呢
[00:18:18.060 --> 00:18:23.740]  我告訴你,都有障礙的,都有障礙的
[00:18:23.740 --> 00:18:26.260]  我們都曾經因為一些事情的發生
[00:18:26.260 --> 00:18:31.740]  來帶來一些隊員的情緒的波動
[00:18:31.740 --> 00:18:38.940]  又導致整個團隊,有些不協調的情況出現
[00:18:38.940 --> 00:18:47.980]  都有發生,外來的阻力,裡面的阻力
[00:18:47.980 --> 00:18:52.700]  但是,我們有什麼可以做?
[00:18:52.700 --> 00:18:57.140]  向神禱告,除了祈禱,很多時候沒什麼可以做的
[00:18:57.140 --> 00:19:02.620]  你站在台上,下面九百個人在冒著大汗,隨時都會走
[00:19:02.620 --> 00:19:06.540]  停電的時候,除了祈禱,有什麼可以做?
[00:19:06.540 --> 00:19:09.660]  當然,我們心裡面有祈禱
[00:19:09.660 --> 00:19:11.780]  然後就下去跟別人聊天
[00:19:11.780 --> 00:19:13.540]  但我告訴大家
[00:19:13.540 --> 00:19:17.060]  剛才說的,只不過是一部分經歷給你聽
[00:19:17.060 --> 00:19:19.300]  每一次我們就是這樣祈禱
[00:19:19.300 --> 00:19:22.180]  我們深信神是大而可畏的神
[00:19:22.180 --> 00:19:28.660]  每一次,這些難關,就是一關一關地渡過
[00:19:28.660 --> 00:19:30.980]  一關一關地渡過
[00:19:30.980 --> 00:19:33.820]  沒有飛機票,沒有位置
[00:19:33.820 --> 00:19:35.900]  我們在這裡等,祈禱完之後
[00:19:35.900 --> 00:19:40.540]  後來航空公司叫我們過來
[00:19:40.540 --> 00:19:43.980]  我們有五個位置,你們可以上機
[00:19:43.980 --> 00:19:46.220]  是不是很感恩?
[00:19:46.220 --> 00:19:50.220]  九百人坐在下面,冒著大汗,在這裡等
[00:19:50.220 --> 00:19:52.740]  咪高峰什麼時候有聲音?
[00:19:52.740 --> 00:19:54.260]  我們就心裡面祈禱
[00:19:54.260 --> 00:19:57.740]  一方面跟他們聊天,一方面的心裡面就是祈禱
[00:19:57.740 --> 00:19:59.340]  迫切祈禱
[00:19:59.340 --> 00:20:02.300]  二十分鐘後,又回電了
[00:20:02.300 --> 00:20:03.820]  很感恩
[00:20:03.820 --> 00:20:06.940]  整個音樂報道會順利進行
[00:20:06.940 --> 00:20:09.540]  每一次都是這樣
[00:20:09.540 --> 00:20:13.620]  都是當我們的注意力放在神那裡
[00:20:13.620 --> 00:20:17.460]  向祈禱的時候,神為我們開路
[00:20:17.460 --> 00:20:23.900]  所以,一次又一次,我們就是打勝這場仗
[00:20:23.900 --> 00:20:28.620]  我們知道障礙很多時候是無可避免的
[00:20:28.620 --> 00:20:32.900]  障礙會磨練我們的決心和鬥志
[00:20:32.900 --> 00:20:36.100]  就好像我們在李希美身上看到的那樣
[00:20:36.100 --> 00:20:39.900]  李希美本來是走證,是走證
[00:20:39.900 --> 00:20:44.100]  她做走證時,我們看不到她的領導才能
[00:20:44.100 --> 00:20:46.140]  但當這些阻礙來到的時候
[00:20:46.140 --> 00:20:51.020]  我們看到她的決心和鬥志
[00:20:51.020 --> 00:20:55.500]  也是培養了李希美的領導才能出來
[00:20:55.500 --> 00:20:59.660]  所以阻礙未必是不好的
[00:20:59.660 --> 00:21:02.740]  接著,我們要堅守我們的使命
[00:21:02.740 --> 00:21:05.420]  保持目標清晰
[00:21:05.420 --> 00:21:09.580]  不要那麼容易被眼前的困難去搖動
[00:21:09.580 --> 00:21:11.220]  那麼容易去搖動我們
[00:21:11.220 --> 00:21:13.860]  我們知道我們帶著上帝的使命去做事的時候
[00:21:13.860 --> 00:21:16.900]  我們保持著目標清晰
[00:21:16.900 --> 00:21:23.140]  接著我們堅信上帝會放我們在應該在的地方
[00:21:23.140 --> 00:21:28.140]  叫我們做應該做的事,上帝不會搞錯的
[00:21:28.140 --> 00:21:30.140]  有時候我們遇到困難的時候
[00:21:30.140 --> 00:21:34.100]  遇到障礙的時候,其實我是否聽了上帝的聲音呢?
