
[00:00:00.000 --> 00:00:06.000]  各位頂枝妹 各位來賓 早晨
[00:04:07.000 --> 00:04:09.000]  也沒有可能再長高
[00:04:09.000 --> 00:04:12.000]  只要我們堅持不懈地努力
[00:04:12.000 --> 00:04:14.000]  終會有成功的一天
[00:04:14.000 --> 00:04:17.000]  這兩個山我們一定會搬走的
[00:04:17.000 --> 00:04:19.000]  理想的人都有
[00:04:19.000 --> 00:04:22.000]  不過我們可以為我們的理想
[00:04:22.000 --> 00:04:24.000]  付出有多少呢
[00:04:24.000 --> 00:04:26.000]  今天的經文是
[00:04:26.000 --> 00:04:30.000]  獵王紀夏的二章
[00:04:30.000 --> 00:04:32.000]  講述了先知以利亞
[00:04:32.000 --> 00:04:36.000]  被耶和華上帝接手的時候的一個經過
[00:04:36.000 --> 00:04:39.000]  聖經裡面除了以利亞之外
[00:04:39.000 --> 00:04:42.000]  另一位未經死亡被上帝接走的人
[00:04:42.000 --> 00:04:47.000]  就是創世紀之中所記載的那位二郎
[00:04:47.000 --> 00:04:48.000]  先知是什麼人呢
[00:04:48.000 --> 00:04:50.000]  因為今天有很多同學有很多家長
[00:04:50.000 --> 00:04:52.000]  所以想跟大家講一下
[00:04:52.000 --> 00:04:54.000]  先知是什麼來的
[00:04:54.000 --> 00:04:57.000]  如果你手上拿著我們教會堂的聖經
[00:04:57.000 --> 00:05:01.000]  你可以打開新約之後的440頁
[00:05:01.000 --> 00:05:04.000]  那裡是附錄來的
[00:05:04.000 --> 00:05:07.000]  記載著先知究竟是什麼
[00:05:07.000 --> 00:05:10.000]  440頁是新約的後面
[00:05:10.000 --> 00:05:13.000]  你會見到先知這兩個字
[00:05:13.000 --> 00:05:14.000]  這裡寫著
[00:05:14.000 --> 00:05:18.000]  先知其實是以色列宗教家的一種
[00:05:18.000 --> 00:05:22.000]  他們的職份是向人民傳達上帝的訊息
[00:05:22.000 --> 00:05:25.000]  或者是代上帝發言
[00:05:25.000 --> 00:05:27.000]  和現代的語言就是說
[00:05:27.000 --> 00:05:30.000]  他是上帝的代言人
[00:05:30.000 --> 00:05:34.000]  先知的職責不是只講語言
[00:05:34.000 --> 00:05:36.000]  不是只講將來要發生的事
[00:05:36.000 --> 00:05:38.000]  最重要的是什麼呢
[00:05:38.000 --> 00:05:43.000]  先知是以上帝的心意去教導以色列人
[00:05:43.000 --> 00:05:46.000]  讓他們歸向上帝
[00:05:46.000 --> 00:05:48.000]  而且我們相信當時的先知
[00:05:48.000 --> 00:05:50.000]  他們要受過訓練
[00:05:50.000 --> 00:05:53.000]  這個可以追溯到薩姆爾記的年代
[00:05:53.000 --> 00:05:55.000]  由他所創立的先知訓練學校
[00:05:55.000 --> 00:06:00.000]  在薩姆爾記十九章二十節稍稍提及過
[00:06:00.000 --> 00:06:02.000]  而訓練和活動的中心
[00:06:02.000 --> 00:06:05.000]  包括了吉格、伯特利和耶利哥
[00:06:05.000 --> 00:06:08.000]  這些先知大部份會住在一起
[00:06:08.000 --> 00:06:10.000]  成為一個群體
[00:06:10.000 --> 00:06:14.000]  他們靠著一些敬奉上帝的人去供養
[00:06:14.000 --> 00:06:18.000]  他們大部份都會穿著一些粗眉袍
[00:06:18.000 --> 00:06:20.000]  很粗的毛衣
[00:06:20.000 --> 00:06:22.000]  生活很簡樸
[00:06:22.000 --> 00:06:24.000]  他們愛國愛民族
[00:06:24.000 --> 00:06:28.000]  受上帝的靈感動而去說話
[00:06:28.000 --> 00:06:31.000]  以利亞知道自己快要離開這個世界
[00:06:31.000 --> 00:06:32.000]  被上帝接走
[00:06:32.000 --> 00:06:35.000]  於是去到伯特利、吉格、耶利哥
[00:06:35.000 --> 00:06:39.000]  和這班先知的學生作最後的會面
[00:06:39.000 --> 00:06:42.000]  他和他的入室弟子
[00:06:42.000 --> 00:06:45.000]  亦是時時跟隨左右的以利沙
[00:06:45.000 --> 00:06:46.000]  這樣說
[00:06:46.000 --> 00:06:49.000]  以後要載我去伯特利
[00:06:49.000 --> 00:06:51.000]  你可以留在吉格這裡
[00:06:51.000 --> 00:06:53.000]  這番說話
[00:06:53.000 --> 00:06:56.000]  聽到雲奕群堂偉講
[00:06:56.000 --> 00:06:59.000]  其實他講了三次這麼多
[00:06:59.000 --> 00:07:01.000]  在吉格講
[00:07:01.000 --> 00:07:02.000]  在伯特利講
[00:07:02.000 --> 00:07:04.000]  在耶利哥再講
[00:07:04.000 --> 00:07:07.000]  為什麼他這麼沉氣
[00:07:07.000 --> 00:07:10.000]  難道他不想他徒弟以利沙
[00:07:10.000 --> 00:07:12.000]  伴隨在他身邊嗎
[00:07:12.000 --> 00:07:16.000]  我們移民都想有人送機
[00:07:16.000 --> 00:07:20.000]  難道他想一個人面對這個轉變
[00:07:20.000 --> 00:07:25.000]  以利亞做先知差不多有二十年了
[00:07:25.000 --> 00:07:28.000]  正值是他的國家在最黑暗的時期
[00:07:28.000 --> 00:07:30.000]  惡人當道
[00:07:30.000 --> 00:07:33.000]  皇后爺洗別不單止引入假神
[00:07:33.000 --> 00:07:35.000]  誘惑國民去供奉
[00:07:35.000 --> 00:07:39.000]  更加將上帝的先知一個一個殘殺
[00:07:39.000 --> 00:07:44.000]  以利亞仍然不畏懼去做上帝的僕人
[00:07:44.000 --> 00:07:47.000]  他努力去糾正國民的錯誤
[00:07:47.000 --> 00:07:50.000]  試圖教化他們
[00:07:50.000 --> 00:07:53.000]  讓他們可以迴轉歸向上帝
[00:07:53.000 --> 00:07:55.000]  他很愛自己的國家
[00:07:55.000 --> 00:07:57.000]  現在要離別了
[00:07:57.000 --> 00:07:59.000]  怎會不傷心呢
[00:07:59.000 --> 00:08:01.000]  所以有色經學者認為
[00:08:01.000 --> 00:08:02.000]  他想以利沙留在原地
[00:08:02.000 --> 00:08:03.000]  不要跟著自己
[00:08:03.000 --> 00:08:07.000]  是不想以利沙太過傷心
[00:08:07.000 --> 00:08:09.000]  以利沙知不知道自己的師父
[00:08:09.000 --> 00:08:11.000]  以利亞就要走嗎
[00:08:11.000 --> 00:08:12.000]  當然知道
[00:08:12.000 --> 00:08:14.000]  不單止他知道
[00:08:14.000 --> 00:08:16.000]  其他先知學生都知道
[00:08:16.000 --> 00:08:18.000]  因為上帝的靈感動他們
[00:08:18.000 --> 00:08:21.000]  讓他們知道將要發生的事
[00:08:21.000 --> 00:08:24.000]  今天耶和華就要接走他們的師父
[00:08:24.000 --> 00:08:26.000]  以利沙
[00:08:26.000 --> 00:08:28.000]  以利沙對於師父的吩咐
[00:08:28.000 --> 00:08:31.000]  他的反應是甚麼呢
[00:08:31.000 --> 00:08:33.000]  我指著永生的耶和華
[00:08:33.000 --> 00:08:35.000]  也指著你的性命起誓
[00:08:35.000 --> 00:08:38.000]  我必不離開你
[00:08:38.000 --> 00:08:41.000]  以利沙都要一連三次
[00:08:41.000 --> 00:08:44.000]  差不多用發誓的口吻去表達決心
[00:08:44.000 --> 00:08:48.000]  他決定不會離開以利亞的決心
[00:08:48.000 --> 00:08:52.000]  於是他們兩個人來到約旦河邊
[00:08:52.000 --> 00:08:55.000]  以利亞將他的外衣捲起
[00:08:55.000 --> 00:08:58.000]  用來打水
[00:08:58.000 --> 00:09:00.000]  一打約旦河
[00:09:00.000 --> 00:09:02.000]  水就分開兩邊
[00:09:02.000 --> 00:09:05.000]  就好像摩西將紅海分開一樣
[00:09:05.000 --> 00:09:07.000]  中間露出了乾地
[00:09:07.000 --> 00:09:10.000]  他們兩個人就行乾地過河
[00:09:10.000 --> 00:09:13.000]  之後水就再次融合
[00:09:13.000 --> 00:09:14.000]  過去之後
[00:09:14.000 --> 00:09:16.000]  以利亞對於以利沙說
[00:09:16.000 --> 00:09:19.000]  我未被接去離開你以前
[00:09:19.000 --> 00:09:22.000]  你要我為你做甚麼呢
[00:09:22.000 --> 00:09:24.000]  你儘管求
[00:09:24.000 --> 00:09:26.000]  就好像一位爸爸
[00:09:26.000 --> 00:09:29.000]  他給他的孩子最後的祝福和遺言
[00:09:29.000 --> 00:09:30.000]  我要走了
[00:09:30.000 --> 00:09:33.000]  你想我留下甚麼給你呢
[00:09:33.000 --> 00:09:37.000]  先知無財產無田地
[00:09:37.000 --> 00:09:39.000]  兩袖清風
[00:09:39.000 --> 00:09:41.000]  可以給你甚麼呢
[00:09:41.000 --> 00:09:43.000]  以利沙這個時候說
[00:09:43.000 --> 00:09:45.000]  願感動你的靈
[00:09:45.000 --> 00:09:47.000]  相配感動我
[00:09:47.000 --> 00:09:50.000]  以利沙求甚麼呢
[00:09:50.000 --> 00:09:52.000]  原來這個說話
[00:09:52.000 --> 00:09:55.000]  是以利沙告訴他的師父
[00:09:55.000 --> 00:09:58.000]  他想繼承師父的衣缽
[00:09:58.000 --> 00:10:02.000]  他要做以利亞的接班人
[00:10:02.000 --> 00:10:05.000]  這真是一件很困難的事
[00:10:05.000 --> 00:10:08.000]  因為誰要繼承以利亞的位置
[00:10:08.000 --> 00:10:11.000]  不是由以利亞決定
[00:10:11.000 --> 00:10:13.000]  是上帝說了算
[00:10:13.000 --> 00:10:14.000]  所以以利亞說
[00:10:14.000 --> 00:10:17.000]  你所求的是一件難事
[00:10:17.000 --> 00:10:19.000]  另外作為以利亞的接班人
[00:10:19.000 --> 00:10:24.000]  面對的是當時國家很黑暗的時期
[00:10:24.000 --> 00:10:29.000]  以利沙有沒有這個能耐和膽識呢
[00:10:29.000 --> 00:10:31.000]  其實當我們回到聖經的時候
[00:10:31.000 --> 00:10:34.000]  我們發現在以利王紀上19章16節
[00:10:34.000 --> 00:10:36.000]  耶和華上帝已經一早說明
[00:10:36.000 --> 00:10:39.000]  要以利亞去高沒以利沙
[00:10:39.000 --> 00:10:42.000]  作為他的接班人
[00:10:42.000 --> 00:10:43.000]  究竟這一刻
[00:10:43.000 --> 00:10:48.000]  以利亞甚麼葫蘆賣甚麼藥呢
[00:10:48.000 --> 00:10:50.000]  原來以利亞三次開口
[00:10:50.000 --> 00:10:53.000]  請以利沙留在原地
[00:10:53.000 --> 00:10:55.000]  是想擺脫以利亞
[00:10:55.000 --> 00:10:57.000]  是想擺脫以利沙
[00:10:57.000 --> 00:11:00.000]  請他不要跟著自己
[00:11:00.000 --> 00:11:02.000]  除了不忍心見到徒弟
[00:11:02.000 --> 00:11:04.000]  見到自己離開傷心
[00:11:04.000 --> 00:11:07.000]  更重要的是要考驗以利沙
[00:11:07.000 --> 00:11:10.000]  有沒有繼承的決心
[00:11:10.000 --> 00:11:13.000]  他的決心是否堅定不移
[00:11:13.000 --> 00:11:14.000]  事實證明了
[00:11:14.000 --> 00:11:17.000]  以利沙為了繼承以利亞的位置
[00:11:17.000 --> 00:11:19.000]  全部都不肯離開
[00:11:19.000 --> 00:11:23.000]  現在更加開口地表示
[00:11:23.000 --> 00:11:27.000]  他想得到他雙倍的祝福
[00:11:27.000 --> 00:11:29.000]  這個在以色列的民族之中
[00:11:29.000 --> 00:11:30.000]  是很常見的
[00:11:30.000 --> 00:11:36.000]  就好像長子要繼承他父親雙倍的產業一樣
[00:11:36.000 --> 00:11:38.000]  上星期黃牧師在這裡提到
[00:11:38.000 --> 00:11:41.000]  我們中國人有一句說話
[00:11:41.000 --> 00:11:46.000]  以日為師 終生為父
[00:11:46.000 --> 00:11:48.000]  以利沙去時是他的師父
[00:11:48.000 --> 00:11:51.000]  以利亞是他的父親
[00:11:51.000 --> 00:11:53.000]  所以也想得到他的祝福
[00:11:53.000 --> 00:11:54.000]  雙倍的祝福
[00:11:54.000 --> 00:11:56.000]  不過更重要的是
[00:11:56.000 --> 00:12:00.000]  他求這個感動的靈是什麼意思呢
[00:12:00.000 --> 00:12:02.000]  他要得到上帝的靈
[00:12:02.000 --> 00:12:07.000]  其實就是作為先知的核心
[00:12:07.000 --> 00:12:10.000]  有上帝的靈同在和感動
[00:12:10.000 --> 00:12:15.000]  他才有能力去做上帝的代言人
[00:12:15.000 --> 00:12:18.000]  不過得不得到上帝的靈的感動
[00:12:18.000 --> 00:12:20.000]  真的要看上帝的心意
[00:12:20.000 --> 00:12:22.000]  所以以利亞說
[00:12:22.000 --> 00:12:24.000]  一會兒我怎麼走
[00:12:24.000 --> 00:12:26.000]  如果你看到
[00:12:26.000 --> 00:12:30.000]  那是上帝答應你的請求的一個記號
[00:12:30.000 --> 00:12:35.000]  如果你看不到我怎麼樣被接走的說話
[00:12:35.000 --> 00:12:36.000]  那就是說
[00:12:36.000 --> 00:12:39.000]  上帝沒有答應你的請求
[00:12:39.000 --> 00:12:40.000]  結果是怎樣呢
[00:12:40.000 --> 00:12:41.000]  在經文裡我們看到
[00:12:41.000 --> 00:12:44.000]  當他們兩個邊走邊說話的時候
[00:12:44.000 --> 00:12:48.000]  有火馬和火焰車突然出現
[00:12:48.000 --> 00:12:51.000]  將他們兩個隔開了
[00:12:51.000 --> 00:12:54.000]  以利亞就乘船風升天了
[00:12:54.000 --> 00:12:56.000]  以利亞看到這一切
[00:12:56.000 --> 00:12:57.000]  他大聲地喊
[00:12:57.000 --> 00:12:59.000]  我負啊我負啊
[00:12:59.000 --> 00:13:02.000]  他真的是以利亞為他的爸爸
[00:13:02.000 --> 00:13:04.000]  父親離世
[00:13:04.000 --> 00:13:06.000]  心裡又怎麼會不悲痛呢
[00:13:06.000 --> 00:13:08.000]  於是在經文裡我們看到
[00:13:08.000 --> 00:13:11.000]  他馬上把衣服都撕裂了
[00:13:11.000 --> 00:13:13.000]  他同一時間去呼喊
[00:13:13.000 --> 00:13:17.000]  以利亞是以色列的戰車和騎兵
[00:13:17.000 --> 00:13:19.000]  因為這兩件事
[00:13:19.000 --> 00:13:22.000]  在當時的國家當時的社會
[00:13:22.000 --> 00:13:25.000]  代表那個國家的力量
[00:13:25.000 --> 00:13:27.000]  這句說話也表明了
[00:13:27.000 --> 00:13:31.000]  以利亞在以色列民心中的地位和份量
[00:13:31.000 --> 00:13:34.000]  是多麼的舉足輕重
[00:13:34.000 --> 00:13:37.000]  以利沙撿起以利亞身上
[00:13:37.000 --> 00:13:40.000]  掉下來的這件外衣
[00:13:40.000 --> 00:13:43.000]  他想從沿路回去
[00:13:43.000 --> 00:13:45.000]  來到日特河的河邊
[00:13:45.000 --> 00:13:48.000]  他就捲起師父的外衣去打水
[00:13:48.000 --> 00:13:50.000]  他講了這麼一句話
[00:13:50.000 --> 00:13:51.000]  然後說
[00:13:51.000 --> 00:13:55.000]  以利亞的上帝你在哪裡呢
[00:13:55.000 --> 00:13:56.000]  是啊
[00:13:56.000 --> 00:13:59.000]  沒有了師父以後怎麼辦呢
[00:13:59.000 --> 00:14:01.000]  然後說是不是好像以往一樣
[00:14:01.000 --> 00:14:03.000]  和師父同在一樣
[00:14:03.000 --> 00:14:05.000]  他會和我同在呢
[00:14:05.000 --> 00:14:07.000]  就在他打水的那一刻
[00:14:07.000 --> 00:14:11.000]  他知道上帝答應了他的請求
[00:14:11.000 --> 00:14:13.000]  感動他師父的靈
[00:14:13.000 --> 00:14:14.000]  同樣感動他
[00:14:14.000 --> 00:14:16.000]  讓日特河的水
[00:14:16.000 --> 00:14:18.000]  在眼前左右分開
[00:14:18.000 --> 00:14:21.000]  就好像剛才師父所做的一樣
[00:14:21.000 --> 00:14:23.000]  在耶利江的先知見到
[00:14:23.000 --> 00:14:25.000]  以利沙將河水分開
[00:14:25.000 --> 00:14:29.000]  確定他就是以利亞的接班人
[00:14:29.000 --> 00:14:31.000]  於是就這麼說
[00:14:31.000 --> 00:14:32.000]  感動以利亞的靈
[00:14:32.000 --> 00:14:34.000]  臨到以利沙身上
[00:14:34.000 --> 00:14:36.000]  於是就來迎接他
[00:14:36.000 --> 00:14:39.000]  俯伏在地上向他下拜
[00:14:39.000 --> 00:14:41.000]  這個下拜的舉動
[00:14:41.000 --> 00:14:43.000]  當然不是很合宜
[00:14:43.000 --> 00:14:44.000]  因為只有上帝
[00:14:44.000 --> 00:14:47.000]  才是我們應該下拜的對象
[00:14:47.000 --> 00:14:48.000]  不過他們的行為
[00:14:48.000 --> 00:14:50.000]  正是表達了
[00:14:50.000 --> 00:14:54.000]  他們肯定以利沙的位置
[00:14:54.000 --> 00:14:57.000]  今天講到的題目叫為理想
[00:14:57.000 --> 00:15:00.000]  你可以付出些什麼
[00:15:00.000 --> 00:15:02.000]  如果繼承以利亞的位置
[00:15:02.000 --> 00:15:04.000]  是以利沙的理想
[00:15:04.000 --> 00:15:07.000]  那去付出了些什麼呢
[00:15:07.000 --> 00:15:08.000]  在這十五節的經文裡
[00:15:08.000 --> 00:15:10.000]  我們只見得到
[00:15:10.000 --> 00:15:13.000]  當師父三次要他留在原地的時候
[00:15:13.000 --> 00:15:15.000]  想擺脫他
[00:15:15.000 --> 00:15:18.000]  他都堅定要跟隨
[00:15:18.000 --> 00:15:20.000]  寸步不離
[00:15:20.000 --> 00:15:22.000]  並且大膽開口地講
[00:15:22.000 --> 00:15:24.000]  自己想要的東西
[00:15:24.000 --> 00:15:28.000]  這是什麼樣的付出呢
[00:15:28.000 --> 00:15:30.000]  中國人有句說話
[00:15:30.000 --> 00:15:32.000]  叫做台上一分鐘
[00:15:32.000 --> 00:15:35.000]  台下什麼
[00:15:35.000 --> 00:15:37.000]  厲害
[00:15:37.000 --> 00:15:40.000]  六年級的同學都懂
[00:15:40.000 --> 00:15:42.000]  台下要十年功
[00:15:42.000 --> 00:15:45.000]  以利沙講這番說話
[00:15:45.000 --> 00:15:47.000]  不用一分鐘
[00:15:47.000 --> 00:15:49.000]  就算加上他跟著以利亞
[00:15:49.000 --> 00:15:51.000]  由吉甲去到伯特利
[00:15:51.000 --> 00:15:52.000]  再到耶利哥
[00:15:52.000 --> 00:15:54.000]  再到約旦河
[00:15:54.000 --> 00:15:57.000]  都只不過是一個路程
[00:15:57.000 --> 00:16:00.000]  單憑這個所謂的付出
[00:16:00.000 --> 00:16:04.000]  他配坐在以利亞的位置嗎
[00:16:04.000 --> 00:16:07.000]  我們再細心去想一想
[00:16:07.000 --> 00:16:08.000]  如果沒有他以往
[00:16:08.000 --> 00:16:11.000]  在以利亞身邊的學習和追隨
[00:16:11.000 --> 00:16:12.000]  不是一天
[00:16:12.000 --> 00:16:14.000]  不是一年
[00:16:14.000 --> 00:16:18.000]  起碼都超過十年八載
[00:16:18.000 --> 00:16:20.000]  如果沒有他對上帝的
[00:16:20.000 --> 00:16:22.000]  盡忠和信靠
[00:16:22.000 --> 00:16:23.000]  今天就算因為
[00:16:23.000 --> 00:16:25.000]  以利亞很寵愛他的徒弟
[00:16:25.000 --> 00:16:28.000]  將自己的位置傳授給他
[00:16:28.000 --> 00:16:31.000]  上帝都不會答應
[00:16:31.000 --> 00:16:32.000]  都不會將他的靈
[00:16:32.000 --> 00:16:36.000]  來感動以利沙
[00:16:36.000 --> 00:16:38.000]  更加的是
[00:16:38.000 --> 00:16:40.000]  縱然他得到先知學生
[00:16:40.000 --> 00:16:44.000]  這個歡迎和確認
[00:16:44.000 --> 00:16:45.000]  我相信
[00:16:45.000 --> 00:16:48.000]  如果他沒有一個歷練的話
[00:16:48.000 --> 00:16:49.000]  他都抵不過
[00:16:49.000 --> 00:16:52.000]  當時政治局勢的嚴峻
[00:16:52.000 --> 00:16:54.000]  以及皇后爺洗別
[00:16:54.000 --> 00:16:56.000]  那個惡毒攻擊
[00:16:56.000 --> 00:16:57.000]  所以以利沙的付出
[00:16:57.000 --> 00:16:58.000]  並不是今天
[00:16:58.000 --> 00:17:01.000]  甚至經文所說的那麼簡單
[00:17:01.000 --> 00:17:05.000]  而是他經過長久的歷練
[00:17:05.000 --> 00:17:06.000]  每一個人都一樣
[00:17:06.000 --> 00:17:08.000]  當我們向著我們的理想
[00:17:08.000 --> 00:17:10.000]  進發的時候
[00:17:10.000 --> 00:17:15.000]  必然會伴隨著艱辛和痛苦
[00:17:15.000 --> 00:17:17.000]  我們要記住
[00:17:17.000 --> 00:17:21.000]  這是走上我們理想道路的必經之路
[00:17:21.000 --> 00:17:22.000]  但我們現在的文化
[00:17:22.000 --> 00:17:25.000]  都不說這一套了
[00:17:25.000 --> 00:17:27.000]  說的是什麼
[00:17:27.000 --> 00:17:28.000]  可能這句說話
[00:17:28.000 --> 00:17:31.000]  你聽了也有十年八載
[00:17:31.000 --> 00:17:32.000]  有句說話是這樣說的
[00:17:32.000 --> 00:17:34.000]  快人一步
[00:17:34.000 --> 00:17:38.000]  然後是什麼 理想達到
[00:17:38.000 --> 00:17:41.000]  這個可能已經很歪了
[00:17:41.000 --> 00:17:42.000]  我們要理想達到
[00:17:42.000 --> 00:17:43.000]  要快人一步
[00:17:43.000 --> 00:17:45.000]  不過有一個尖子
[00:17:45.000 --> 00:17:46.000]  什麼叫尖子
[00:17:46.000 --> 00:17:49.000]  就是說他在讀書上很頂尖
[00:17:49.000 --> 00:17:51.000]  他出了一本書
[00:17:51.000 --> 00:17:55.000]  他教百十後如何跳槽賺錢
[00:17:55.000 --> 00:18:00.000]  如何憑著兩年換五份工去賺大錢
[00:18:00.000 --> 00:18:01.000]  每一次轉工
[00:18:01.000 --> 00:18:03.000]  這本書裡面寫著
[00:18:03.000 --> 00:18:10.000]  是最少有35%至50%的人工增幅
[00:18:10.000 --> 00:18:12.000]  可能我們都很羨慕
[00:18:12.000 --> 00:18:15.000]  不過我希望大家有機會看過這本書
[00:18:15.000 --> 00:18:16.000]  不單止不會學
[00:18:16.000 --> 00:18:18.000]  更加不要羨慕
[00:18:18.000 --> 00:18:20.000]  這本書的作者
[00:18:20.000 --> 00:18:21.000]  沒錯他很聰明
[00:18:21.000 --> 00:18:23.000]  他有膽識
[00:18:23.000 --> 00:18:24.000]  他夠勇敢
[00:18:24.000 --> 00:18:25.000]  也夠敢搏
