
[00:00:00.000 --> 00:00:02.520]  我今天繼續跟大家講父母節
[00:02:08.240 --> 00:02:09.800]  耶穌說了一句話
[00:02:09.800 --> 00:02:10.640]  祂說
[00:02:10.640 --> 00:02:11.640]  我所說的
[00:02:11.640 --> 00:02:12.840]  我聽到我父講的
[00:02:12.840 --> 00:02:13.600]  我才講的
[00:02:13.600 --> 00:02:14.360]  我所做的
[00:02:14.360 --> 00:02:15.440]  我見到我父做的
[00:02:15.440 --> 00:02:16.640]  我才做的事
[00:02:16.640 --> 00:02:17.200]  就是說
[00:02:17.200 --> 00:02:18.720]  祂在這裡所說所做的事
[00:02:18.720 --> 00:02:22.360]  是相等於天父神所做的、所講的事
[00:02:22.960 --> 00:02:25.000]  所以這是不是很特殊的啟示
[00:02:25.000 --> 00:02:26.200]  是不是很清晰
[00:02:26.200 --> 00:02:26.800]  是不是?
[00:02:26.800 --> 00:02:27.800]  很清晰的
[00:02:27.800 --> 00:02:32.520]  為什麼我會說什麼重神的啟示
[00:02:32.520 --> 00:02:33.240]  你看看
[00:02:33.240 --> 00:02:35.040]  就看我這個人
[00:02:35.040 --> 00:02:38.120]  我這個人不是像一塊東西一樣
[00:02:38.120 --> 00:02:39.320]  是一隻眼睛
[00:02:39.320 --> 00:02:40.840]  有眼、有耳、有口、有鼻
[00:02:40.840 --> 00:02:41.520]  是不是?
[00:02:41.520 --> 00:02:43.080]  看不到的裡面
[00:02:43.080 --> 00:02:44.000]  有心臟
[00:02:44.000 --> 00:02:46.040]  有心肝、脾肺、腎
[00:02:46.040 --> 00:02:46.760]  是不是?
[00:02:46.760 --> 00:02:48.880]  是有很多很多
[00:02:48.880 --> 00:02:49.880]  我們英文叫做
[00:02:49.880 --> 00:02:51.200]  Specialization(專業)的
[00:02:51.200 --> 00:02:52.680]  是專業的
[00:02:52.680 --> 00:02:53.720]  專門的
[00:02:53.720 --> 00:02:57.680]  你不可以叫心臟去做肺功能的東西
[00:02:57.680 --> 00:03:02.480]  你也不可以叫肺去做腦功能的東西
[00:03:02.480 --> 00:03:05.200]  腦袋很厲害、很厲害的
[00:03:05.200 --> 00:03:06.000]  對不對?
[00:03:06.000 --> 00:03:06.520]  是不是?
[00:03:06.520 --> 00:03:07.920]  每個人都說腦袋很重要的
[00:03:07.920 --> 00:03:08.560]  是不是?
[00:03:08.560 --> 00:03:09.240]  我告訴你
[00:03:09.240 --> 00:03:10.320]  沒了心你怎麼辦?
[00:03:10.320 --> 00:03:14.160]  不要說沒了心
[00:03:14.160 --> 00:03:15.520]  沒了一條血管
[00:03:15.520 --> 00:03:18.720]  將血液輸送到你的腦袋裡
[00:03:18.720 --> 00:03:20.120]  已經不行了
[00:03:20.120 --> 00:03:20.840]  對不對?
[00:03:20.840 --> 00:03:21.440]  不用很久
[00:03:21.440 --> 00:03:23.960]  沒了養分、沒了氧氣
[00:03:23.960 --> 00:03:26.760]  你已經等於一個植物人了
[00:03:26.760 --> 00:03:27.880]  都不知道行不行
[00:03:27.880 --> 00:03:28.920]  生命都沒了
[00:03:28.920 --> 00:03:30.600]  所以呢
[00:03:30.600 --> 00:03:33.800]  神創造的東西裡面讓我們知道的是什麼呢?
[00:03:33.800 --> 00:03:37.640]  神很喜歡Diversity(多元)的
[00:03:37.640 --> 00:03:39.480]  是多元化的
[00:03:39.480 --> 00:03:40.160]  是不是?
[00:03:40.160 --> 00:03:42.760]  神很喜歡Specialization(專業)的
[00:03:42.760 --> 00:03:44.880]  是專業化的
[00:03:44.880 --> 00:03:47.920]  但是他們只能夠運作
[00:03:47.920 --> 00:03:50.360]  是要彼此配搭的
[00:03:50.960 --> 00:03:51.880]  不可以說
[00:03:51.880 --> 00:03:53.400]  我最厲害的就是我的腦袋
[00:03:53.400 --> 00:03:54.160]  給你一個腦袋吧
[00:03:54.160 --> 00:03:54.720]  有沒有用呢?
[00:03:54.720 --> 00:03:55.520]  沒有用的
[00:03:55.520 --> 00:03:57.360]  無論你的腦袋多厲害
[00:03:57.360 --> 00:03:58.520]  沒有手、沒有腳
[00:03:58.520 --> 00:04:00.080]  沒有眼睛
[00:04:00.080 --> 00:04:01.760]  沒有鼻子
[00:04:01.760 --> 00:04:02.880]  沒有耳朵
[00:04:02.880 --> 00:04:04.240]  就等於
[00:04:04.240 --> 00:04:06.400]  沒有用了
[00:04:06.400 --> 00:04:07.680]  做不了任何事情
[00:04:07.680 --> 00:04:08.200]  是不是?
[00:04:08.200 --> 00:04:09.600]  什麼都做不了
[00:04:09.600 --> 00:04:15.240]  今天跟大家繼續看這個父母篇
[00:04:15.240 --> 00:04:17.680]  在這裡呢
[00:04:17.680 --> 00:04:19.080]  首先要講的就是
[00:04:19.880 --> 00:04:21.200]  這個是第二次講的
[00:04:21.200 --> 00:04:23.160]  所以上一次跟大家分享的時候
[00:04:23.160 --> 00:04:25.680]  給了大家一張副頁
[00:04:25.680 --> 00:04:27.720]  我真的不知道這個叫什麼
[00:04:27.720 --> 00:04:29.400]  講到大綱又不是大綱
[00:04:29.400 --> 00:04:32.360]  都很詳細的去列出一些經文
[00:04:32.360 --> 00:04:34.720]  一些東西給大家
[00:04:34.720 --> 00:04:37.120]  上次那張扔掉了
[00:04:37.120 --> 00:04:39.160]  這一張呢
[00:04:39.160 --> 00:04:40.920]  是修訂版
[00:04:40.920 --> 00:04:43.320]  是我的錯
[00:04:43.320 --> 00:04:45.000]  我是不是有跟你們講過的?
[00:04:45.000 --> 00:04:46.720]  我的錯是什麼呢?
[00:04:46.720 --> 00:04:48.320]  因為上一次那張呢
[00:04:50.120 --> 00:04:52.320]  我自己的功夫就做了
[00:04:52.320 --> 00:04:58.000]  但是當我交給幹事去打出來、做出來的時候
[00:04:58.000 --> 00:05:01.000]  我沒有將我的 final version
[00:05:01.000 --> 00:05:05.640]  一些特別在聖經的翻譯上
[00:05:05.640 --> 00:05:06.760]  這裡不是很多經文
[00:05:06.760 --> 00:05:07.760]  三節經文
[00:05:07.760 --> 00:05:10.120]  在經文的翻譯上
[00:05:10.120 --> 00:05:13.160]  我沒有去最後 fine tune 到它
[00:05:13.160 --> 00:05:14.720]  調教它
[00:05:14.720 --> 00:05:17.840]  而調教它是需要的
[00:05:17.840 --> 00:05:21.240]  所以今天你們手裡面的副頁拿出來
[00:05:21.240 --> 00:05:23.120]  是一個叫做
[00:05:23.120 --> 00:05:25.400]  我不想說是 final version
[00:05:25.400 --> 00:05:26.200]  你知道
[00:05:26.200 --> 00:05:28.480]  這一篇我還沒講完的
[00:05:28.480 --> 00:05:29.320]  五堂我都還沒講
[00:05:29.320 --> 00:05:30.880]  可能到了那個時候
[00:05:30.880 --> 00:05:32.800]  我過兩個星期講到五堂的時候
[00:05:32.800 --> 00:05:34.000]  父親節可能
[00:05:34.000 --> 00:05:35.400]  我忘記了父親節
[00:05:35.400 --> 00:05:36.640]  我就在這裡講五堂
[00:05:36.640 --> 00:05:38.000]  不然這裡就在別的地方了
[00:05:38.000 --> 00:05:40.680]  可能又有 fine tune 也說不定
[00:05:40.680 --> 00:05:42.720]  不過應該不會 fine tune 得很多的了
[00:05:42.720 --> 00:05:45.800]  已經 fine tune 到我也覺得OK的了
[00:05:46.440 --> 00:05:50.600]  所以大家拿出這個副頁
[00:05:50.600 --> 00:05:53.200]  首先這兩節很重要的經文
[00:05:53.200 --> 00:05:56.080]  我今天不會花太多時間講這兩節經文
[00:05:56.080 --> 00:05:59.480]  不然這個父母篇我要講三遍了
[00:05:59.480 --> 00:06:01.720]  我是打算兩遍搞定它
[00:06:01.720 --> 00:06:03.800]  我不想講三遍
[00:06:03.800 --> 00:06:05.280]  不想拖得太長了
[00:06:05.280 --> 00:06:06.840]  所以你看到
[00:06:06.840 --> 00:06:09.800]  你們作父親的不要惹兒女的戲
[00:06:09.800 --> 00:06:12.720]  只要照著主的教訓和警戒
[00:06:12.720 --> 00:06:14.480]  養育他們
[00:06:14.480 --> 00:06:19.000]  如果你看到跟上面的經文不同的話
[00:06:19.000 --> 00:06:22.000]  你就以我寫給你的作準
[00:06:22.000 --> 00:06:25.320]  因為上面那些應該是和盤修訂版
[00:06:25.320 --> 00:06:27.160]  我將它又再修訂過
[00:06:27.160 --> 00:06:33.280]  所以我不是很喜歡裡面有些翻譯
[00:06:33.280 --> 00:06:35.560]  我重新再翻譯給大家
[00:06:35.560 --> 00:06:38.800]  你們作父親的不要惹兒女的戲
[00:06:38.800 --> 00:06:41.320]  只要照著主的教訓和警戒
[00:06:41.320 --> 00:06:42.320]  養育他們
[00:06:42.320 --> 00:06:44.200]  不要惹兒女的戲
[00:06:44.200 --> 00:06:45.200]  我上次也提過
[00:06:45.200 --> 00:06:46.960]  去到哥羅西書三章二十一次
[00:06:46.960 --> 00:06:49.600]  你們作父親的不要惹兒女的戲
[00:06:49.600 --> 00:06:49.960]  是不是?
[00:06:49.960 --> 00:06:51.480]  又是講惹兒女的戲
[00:06:51.480 --> 00:06:53.680]  恐怕他們失了志氣
[00:06:53.680 --> 00:06:56.800]  這兩個字都是用惹兒女的戲的
[00:06:56.800 --> 00:06:57.680]  是不是?
[00:06:57.680 --> 00:07:00.600]  但是不要惹兒女的戲
[00:07:00.600 --> 00:07:02.200]  根本在原文是兩個不同的字
[00:07:02.200 --> 00:07:04.200]  這個我不再詳細去分析了
[00:07:04.200 --> 00:07:07.280]  因為它們兩個是一個同義詞
[00:07:07.280 --> 00:07:08.920]  但不是絕對相等詞
[00:07:08.920 --> 00:07:10.120]  不是一樣的詞
[00:07:10.120 --> 00:07:12.520]  因為在哥羅西書三章二十一次
[00:07:12.520 --> 00:07:15.200]  那個惹字還有另外一個翻譯
[00:07:15.200 --> 00:07:15.960]  都可以的
[00:07:15.960 --> 00:07:17.080]  是正面的
[00:07:17.080 --> 00:07:18.880]  惹當然不好
[00:07:18.880 --> 00:07:20.800]  他不是一個很惹的人
[00:07:20.800 --> 00:07:21.880]  你不要惹他
[00:07:21.880 --> 00:07:23.200]  你不要搞他
[00:07:23.200 --> 00:07:24.400]  你搞他
[00:07:24.400 --> 00:07:26.080]  一定會被他罵
[00:07:26.080 --> 00:07:28.320]  打你或者對付你
[00:07:28.320 --> 00:07:29.680]  惹是這個意思
[00:07:29.680 --> 00:07:31.160]  不是好的
[00:07:31.160 --> 00:07:32.440]  但是另外一個
[00:07:32.440 --> 00:07:34.080]  是有激勵的意思
[00:07:34.080 --> 00:07:35.320]  激發的意思
[00:07:35.320 --> 00:07:37.000]  激到你
[00:07:37.000 --> 00:07:38.040]  不是激到你生氣
[00:07:38.040 --> 00:07:39.640]  是刺激你
[00:07:39.640 --> 00:07:42.320]  你看人家個個都做運動
[00:07:42.320 --> 00:07:43.040]  健康身體
[00:07:43.040 --> 00:07:44.760]  你看看你整天只顧著坐著
[00:07:44.760 --> 00:07:46.400]  你看看你的肚腩
[00:07:46.400 --> 00:07:51.000]  就像人家九個月這麼大的肚腩
[00:07:51.000 --> 00:07:54.120]  你快點做點運動
[00:07:54.120 --> 00:07:57.240]  那就是用人家那些好的
[00:07:57.240 --> 00:08:00.840]  來去激勵你
[00:08:00.840 --> 00:08:02.680]  學一下人家
[00:08:02.680 --> 00:08:06.120]  要不然你早晚的錢都用來看醫生的了
[00:08:06.120 --> 00:08:07.400]  你存這麼多錢也沒有用
[00:08:07.400 --> 00:08:08.800]  住頭等房就給你
[00:08:08.800 --> 00:08:10.760]  人家真的注意健康的
[00:08:10.760 --> 00:08:11.560]  多好
[00:08:12.680 --> 00:08:13.520]  這個呢
[00:08:13.520 --> 00:08:16.160]  都是用江蘭西書三章二十一節
[00:08:16.160 --> 00:08:17.840]  那個野字的
[00:08:17.840 --> 00:08:19.080]  不過這個野字呢
[00:08:19.080 --> 00:08:22.560]  就是有激勵你的意思
[00:08:22.560 --> 00:08:23.840]  那個用途在這裡
[00:08:23.840 --> 00:08:25.160]  好了
[00:08:25.160 --> 00:08:28.440]  我上次其實也講了很多這兩節經文的
[00:08:28.440 --> 00:08:30.160]  我主要這次呢
[00:08:30.160 --> 00:08:32.000]  就是講什麼呢
[00:08:32.000 --> 00:08:32.960]  就是講
[00:08:32.960 --> 00:08:33.880]  究竟
[00:08:33.880 --> 00:08:35.200]  他講到
[00:08:35.200 --> 00:08:37.400]  在《已忽所書六章》第四節
[00:08:37.400 --> 00:08:40.080]  你不在乎親戚不要惹怒
[00:08:40.080 --> 00:08:42.120]  我給大家寫了
[00:08:42.120 --> 00:08:43.560]  就是不要惹怒比較合適
[00:08:43.560 --> 00:08:44.040]  看到嗎?
[00:08:44.040 --> 00:08:45.000]  在括號那裡
[00:08:45.000 --> 00:08:47.160]  不要惹怒他
[00:08:47.160 --> 00:08:54.080]  只要照著主的教訓和警戒去養育他們
[00:08:54.080 --> 00:08:56.320]  所以今天跟大家呢
[00:08:56.320 --> 00:08:57.240]  會強調
[00:08:57.240 --> 00:09:00.840]  這個提摩泰後書三章十六節
[00:09:00.840 --> 00:09:03.520]  什麼叫做主的教導警戒
[00:09:03.520 --> 00:09:06.680]  要有個原則性去做的嘛
[00:09:06.680 --> 00:09:07.920]  好了
[00:09:07.920 --> 00:09:08.520]  另外這裡
[00:09:08.520 --> 00:09:09.440]  你們作父親的
[00:09:09.440 --> 00:09:10.800]  不要惹兒女的氣
[00:09:10.800 --> 00:09:12.400]  在這裡的解釋
[00:09:12.400 --> 00:09:13.120]  正如我說的
[00:09:13.120 --> 00:09:14.040]  是一個同義詞
[00:09:14.040 --> 00:09:15.440]  是真的惹怒他們的意思
[00:09:15.440 --> 00:09:17.400]  恐怕他失了志氣
[00:09:17.400 --> 00:09:22.480]  如果我們的父母對子女的教導
[00:09:22.480 --> 00:09:24.440]  令到他失了志氣的
[00:09:24.440 --> 00:09:26.200]  令到他失去了自信心的
[00:09:26.200 --> 00:09:27.920]  令到他灰心失意的
[00:09:27.920 --> 00:09:29.200]  你想不想這麼做呢?
[00:09:29.200 --> 00:09:31.120]  這個不是我們目的的嘛
[00:09:31.120 --> 00:09:31.800]  是不是?
[00:09:31.800 --> 00:09:34.040]  我們教養小朋友
[00:09:34.040 --> 00:09:35.600]  或者教養我們的兒女
[00:09:35.600 --> 00:09:36.720]  有些人無兒無女
[00:09:36.720 --> 00:09:39.680]  但是他可能是做教導的工作
[00:09:39.680 --> 00:09:41.880]  做兒童部的
[00:09:41.880 --> 00:09:43.240]  或者他做老師
[00:09:43.240 --> 00:09:43.760]  是不是?
[00:09:43.760 --> 00:09:46.200]  或者他有一些親戚朋友
[00:09:46.200 --> 00:09:47.760]  隔壁鄰居有小朋友
[00:09:47.760 --> 00:09:51.440]  那麼他去對他
[00:09:51.440 --> 00:09:52.840]  去教導他
[00:09:52.840 --> 00:09:54.040]  或者教訓他
[00:09:54.040 --> 00:09:55.320]  或者警戒他
[00:09:55.320 --> 00:09:56.360]  目的是什麼呢?
[00:09:56.360 --> 00:09:57.920]  你不是要打垮他嘛
[00:09:57.920 --> 00:10:00.720]  你不是想他死嘛
[00:10:00.720 --> 00:10:02.360]  你是想他好嘛
[00:10:02.360 --> 00:10:05.080]  不過有時候想一個小朋友好
[00:10:05.080 --> 00:10:05.920]  有時候呢
[00:10:05.920 --> 00:10:10.080]  是真的要他有一點點苦楚的
[00:10:10.080 --> 00:10:10.720]  是不是?
[00:10:10.720 --> 00:10:12.440]  我們中國人有一句話
[00:10:12.440 --> 00:10:13.320]  這是香港人說的
[00:10:13.320 --> 00:10:14.960]  一點點苦楚就當什麼呢?
[00:10:14.960 --> 00:10:16.480]  激勵嘛
[00:10:16.480 --> 00:10:17.040]  是不是?
[00:10:17.040 --> 00:10:18.960]  一點點苦楚就當激勵嘛
[00:10:18.960 --> 00:10:20.640]  細菌就當補品嘛
[00:10:20.640 --> 00:10:21.120]  是不是?
[00:10:21.120 --> 00:10:23.320]  有時候有些細菌不是不好的
[00:10:23.320 --> 00:10:27.120]  如果一個人是完全沒有細菌的狀態
[00:10:27.120 --> 00:10:28.920]  一拿出來這個社會
[00:10:28.920 --> 00:10:30.320]  這個社會不是沒有細菌的嘛
[00:10:30.320 --> 00:10:32.280]  這個世界有很多細菌的嘛
[00:10:32.280 --> 00:10:33.280]  你叫他怎麼樣呢?
[00:10:33.280 --> 00:10:35.200]  他不行的
[00:10:35.200 --> 00:10:36.320]  你以為這樣叫好嗎?
[00:10:36.320 --> 00:10:37.480]  這麼保護他
[00:10:37.480 --> 00:10:38.160]  是不是?
[00:10:38.160 --> 00:10:39.480]  什麼都幫他做了
[00:10:39.480 --> 00:10:40.040]  做父母
[00:10:40.040 --> 00:10:41.520]  什麼都幫他搞定了
[00:10:41.520 --> 00:10:42.680]  我告訴你
[00:10:42.680 --> 00:10:45.120]  他變成一個廢人的
[00:10:45.120 --> 00:10:48.440]  他不會去用他的腦筋的
[00:10:48.440 --> 00:10:49.640]  我有沒有告訴大家
[00:10:49.640 --> 00:10:51.360]  曾經我見過一個小朋友
[00:10:51.360 --> 00:10:52.280]  想拉這張
[00:10:52.280 --> 00:10:53.880]  記不記得我說過這個例子
[00:10:53.880 --> 00:10:55.200]  想坐這張椅子
[00:10:55.200 --> 00:10:57.520]  坐不到他的爸爸媽媽
[00:10:57.520 --> 00:10:58.800]  你說究竟是爸爸還是媽媽
[00:10:58.800 --> 00:11:00.320]  我不告訴你了
[00:11:00.320 --> 00:11:01.600]  立刻想幫他
[00:11:01.600 --> 00:11:02.520]  我說不要
[00:11:02.520 --> 00:11:03.680]  因為我在場
[00:11:03.680 --> 00:11:04.280]  我說不要
[00:11:04.280 --> 00:11:05.480]  任由他做
[00:11:05.480 --> 00:11:07.320]  這個小朋友很有毅力
[00:11:07.320 --> 00:11:08.160]  再做一次
[00:11:08.160 --> 00:11:08.840]  又不行
[00:11:08.840 --> 00:11:09.520]  再做一次
[00:11:09.520 --> 00:11:09.880]  又不行
[00:11:09.880 --> 00:11:10.480]  第四次
[00:11:10.480 --> 00:11:11.280]  他行了
[00:11:11.280 --> 00:11:14.080]  第四次他自己鑽研了一個方法出來
[00:11:14.080 --> 00:11:16.400]  他不知道怎麼拿個屁股頂一頂
[00:11:16.400 --> 00:11:18.200]  接著就坐上去
[00:11:18.200 --> 00:11:19.280]  搞定
[00:11:19.280 --> 00:11:20.640]  他爸爸媽媽
[00:11:20.640 --> 00:11:22.840]  我差點說了只是爸爸
[00:11:22.840 --> 00:11:23.760]  爸爸媽媽
[00:11:23.760 --> 00:11:25.400]  看著整個的過程
[00:11:25.400 --> 00:11:26.320]  我看著他笑一下
[00:11:26.320 --> 00:11:27.480]  他看著我笑一下
[00:11:27.480 --> 00:11:29.200]  他明白我想做什麼了
[00:11:29.200 --> 00:11:31.320]  讓他去試
[00:11:31.320 --> 00:11:32.320]  是不是?
[00:11:32.320 --> 00:11:33.960]  讓他去試一下
[00:11:33.960 --> 00:11:35.320]  要不然每次
[00:11:35.320 --> 00:11:37.360]  你就弄張椅子出來讓他坐
[00:11:37.360 --> 00:11:40.520]  他連弄張椅子坐都不會
[00:11:40.520 --> 00:11:42.520]  不過他很小而已
[00:11:42.520 --> 00:11:44.960]  這個小朋友是超級無敵可愛的
[00:11:44.960 --> 00:11:46.320]  人見人愛
[00:11:46.320 --> 00:11:47.840]  我曾經跟他抱著
[00:11:47.840 --> 00:11:48.720]  他拍了一張照片
[00:11:48.720 --> 00:11:51.360]  那張照片放在了我的Facebook上
[00:11:51.360 --> 00:11:52.280]  我告訴你
[00:11:52.280 --> 00:11:55.280]  是最多人like和讚賞
[00:11:55.280 --> 00:11:56.720]  就是因為這個小朋友
[00:11:56.720 --> 00:11:57.480]  不是因為我
[00:11:57.480 --> 00:11:58.440]  真的
[00:11:58.440 --> 00:11:59.960]  超級無敵可愛
[00:11:59.960 --> 00:12:02.000]  見到他我就喜歡他一次
[00:12:02.000 --> 00:12:03.600]  只差沒有戳過他
[00:12:03.600 --> 00:12:04.840]  我不會戳小朋友的
[00:12:04.840 --> 00:12:05.240]  不行的
[00:12:05.240 --> 00:12:07.760]  我用頭碰一碰他就叫做親了他
[00:12:07.760 --> 00:12:12.680]  所以這裡兩者加起來的重點是什麼呢?
[00:12:12.680 --> 00:12:15.680]  是要照主的說話
[00:12:15.680 --> 00:12:17.760]  主要是教訓和警誡
[00:12:17.760 --> 00:12:18.800]  教訓是什麼意思呢?
[00:12:18.800 --> 00:12:20.160]  教訓是負面的
[00:12:20.160 --> 00:12:20.680]  可以說
[00:12:20.680 --> 00:12:21.360]  什麼叫教訓
[00:12:21.360 --> 00:12:21.960]  你有沒有聽過?
[00:12:21.960 --> 00:12:23.080]  喂!這樣的
[00:12:23.080 --> 00:12:23.960]  教訓一下他
[00:12:23.960 --> 00:12:24.760]  是什麼意思呢?
[00:12:24.760 --> 00:12:26.640]  如果黑社會說
[00:12:26.640 --> 00:12:27.680]  教訓一下他
[00:12:27.680 --> 00:12:28.680]  就是打他的意思
[00:12:28.680 --> 00:12:29.360]  是不是?
[00:12:29.360 --> 00:12:29.960]  教訓
[00:12:29.960 --> 00:12:31.800]  難道罵他兩句嗎?
[00:12:31.800 --> 00:12:33.280]  肯定跑出去打他
[00:12:33.280 --> 00:12:35.160]  看看他沒了手還是沒了腳
[00:12:35.160 --> 00:12:36.840]  我們是黑社會
[00:12:36.840 --> 00:12:37.840]  不是說這一套的
[00:12:37.840 --> 00:12:41.040]  但是教訓總是有一點點
[00:12:41.040 --> 00:12:43.000]  我們如果用英文就是
[00:12:43.000 --> 00:12:44.640]  罰他一下
[00:12:44.640 --> 00:12:45.960]  打他一下
[00:12:45.960 --> 00:12:47.400]  讓他知道死了
[00:12:47.400 --> 00:12:48.840]  讓他知道害怕了
[00:12:48.840 --> 00:12:50.480]  不是害他的
[00:12:50.480 --> 00:12:51.960]  有時候教訓他
[00:12:51.960 --> 00:12:53.520]  是需要受教訓的
[00:12:53.520 --> 00:12:54.600]  有些人對不對?
[00:12:54.600 --> 00:12:57.000]  有些時候是需要受教訓的
[00:12:57.000 --> 00:12:58.840]  譬如你家裡有隻狗
[00:12:58.840 --> 00:12:59.920]  整天咬沙發
[00:12:59.920 --> 00:13:01.080]  你是不是要打牠的嘴巴
[00:13:01.080 --> 00:13:01.600]  對不對?
[00:13:01.600 --> 00:13:02.920]  我有沒有做錯?
[00:13:03.320 --> 00:13:05.880]  沒人叫你打牠的嘴巴
[00:13:05.880 --> 00:13:07.120]  打一下牠的嘴巴
[00:13:07.120 --> 00:13:08.200]  告訴牠
[00:13:08.200 --> 00:13:09.840]  不准咬沙發
[00:13:09.840 --> 00:13:11.840]  咬沙發又打牠的嘴巴
[00:13:11.840 --> 00:13:14.880]  這是一種出手教訓他
[00:13:14.880 --> 00:13:15.480]  是不是?
[00:13:15.480 --> 00:13:17.240]  有時候罵他也可以
[00:13:17.240 --> 00:13:18.240]  有些狗可以
[00:13:18.240 --> 00:13:19.240]  有些不行的話
[00:13:19.240 --> 00:13:20.560]  可能要出手也說不定
[00:13:20.560 --> 00:13:22.120]  可能綁住牠的嘴巴也說不定
[00:13:22.120 --> 00:13:23.040]  一段時間
[00:13:23.040 --> 00:13:25.000]  所以教訓就是這樣
[00:13:25.000 --> 00:13:26.600]  警戒是什麼?
[00:13:26.600 --> 00:13:27.800]  警戒就是 warning(警告)
[00:13:27.800 --> 00:13:29.080]  給你一個 warning(警告)
[00:13:29.080 --> 00:13:31.800]  我很記得曾經有一個年輕人
[00:13:31.800 --> 00:13:35.840]  他做了一些其實是違法的事情
[00:13:35.840 --> 00:13:38.120]  不過他年紀小
[00:13:38.120 --> 00:13:39.120]  所以呢
[00:13:39.120 --> 00:13:40.840]  沒有抓他坐牢
[00:13:40.840 --> 00:13:42.960]  也沒有把他放在什麼兒童院
[00:13:42.960 --> 00:13:44.360]  有一個名稱
[00:13:44.360 --> 00:13:45.280]  我也不是很認識
[00:13:45.280 --> 00:13:46.800]  叫做警司警戒
[00:13:46.800 --> 00:13:47.720]  有沒有聽過?
[00:13:47.720 --> 00:13:49.920]  警司警戒
