
[00:00:00.000 --> 00:00:05.000]  好,我們請打開聖經,在提摩太后書第一章第六節到第七節,
[00:03:02.000 --> 00:03:07.500]  多少時候,弟兄姊妹,我們的生命多麼需要被提醒。
[00:03:07.500 --> 00:03:12.500]  否則的話,我們的眼目就是只看見我們自己過去的腳步。
[00:03:12.500 --> 00:03:16.000]  我們多麼容易在人生的道路上,
[00:03:16.000 --> 00:03:19.000]  我們就失去了方向,
[00:03:19.000 --> 00:03:25.000]  以致於我們就落入灰心、失望跟軟弱當中。
[00:03:25.000 --> 00:03:27.000]  不但在人生的道路是如此,
[00:03:27.000 --> 00:03:30.500]  在服事的道路上也是如此。
[00:03:30.500 --> 00:03:35.000]  多少時候,我們不是沒有為神大發熱心過,
[00:03:35.000 --> 00:03:38.000]  我們都曾經愛過主,不是嗎?
[00:03:38.000 --> 00:03:41.500]  我們都曾經為主火熱過,不是嗎?
[00:03:41.500 --> 00:03:47.500]  但不知不覺間,好像我們的愛心就漸漸的冷淡了。
[00:03:47.500 --> 00:03:50.500]  我告訴你,一旦你的愛心冷淡,
[00:03:50.500 --> 00:03:54.500]  你的服事就變得很苦澀,
[00:03:54.500 --> 00:03:59.500]  因為你的服事只變成只是工作而已。
[00:03:59.500 --> 00:04:04.500]  就算你不抱怨,你也不會有什麼喜樂,
[00:04:04.500 --> 00:04:08.500]  因為你一直在做一個工作而已。
[00:04:08.500 --> 00:04:12.500]  你的敬拜就變得非常無聊了,
[00:04:12.500 --> 00:04:17.500]  因為對你來講,敬拜變成唱歌而已。
[00:04:17.500 --> 00:04:20.500]  當你一遍又一遍在跟著唱的時候,
[00:04:20.500 --> 00:04:24.000]  你心中變得不耐煩了。
[00:04:24.000 --> 00:04:27.500]  為什麼還不結束呢?
[00:04:27.500 --> 00:04:31.500]  多少時候我們的生命需要被提醒?
[00:04:31.500 --> 00:04:37.500]  如果不被提醒,你的服事就失去了動力。
[00:04:37.500 --> 00:04:41.500]  這是為什麼保羅在勸勉提摩太的時候,
[00:04:41.500 --> 00:04:47.000]  他就對提摩太說,為此我要提醒你。
[00:04:47.000 --> 00:04:51.500]  同樣,今天當我們在面對一個新的季節的時候,
[00:04:51.500 --> 00:04:54.500]  當我們面對這樣一個生命要重整旗鼓,
[00:04:54.500 --> 00:04:56.500]  重新出發的時刻,
[00:04:56.500 --> 00:05:01.500]  我們的生命也需要被提醒。
[00:05:01.500 --> 00:05:06.500]  在這件事情當中,保羅給我們三方面的提醒。
[00:05:06.500 --> 00:05:08.500]  三方面的提醒。
[00:05:08.500 --> 00:05:14.500]  第一方面,要重新眺望生命的火。
[00:05:14.500 --> 00:05:18.500]  跟你們說要重新眺望生命的火。
[00:05:18.500 --> 00:05:23.500]  你要知道生命的火是需要不斷的眺望,
[00:05:23.500 --> 00:05:29.500]  不然的話火就會被一些生命的爐灰所遮蓋。
[00:05:29.500 --> 00:05:32.500]  我相信暑假的時候很多家庭去露營,
[00:05:32.500 --> 00:05:35.500]  你去露營的時候就去生火。
[00:05:35.500 --> 00:05:37.500]  你在生火的時候就知道,
[00:05:37.500 --> 00:05:41.500]  火一開始升起來的時候,火是很旺的,
[00:05:41.500 --> 00:05:45.500]  可是慢慢的就是爐灰一層一層的,
[00:05:45.500 --> 00:05:47.500]  就會遮蓋這個火,
[00:05:47.500 --> 00:05:51.500]  讓氧氣無法再進入這個火當中,
[00:05:51.500 --> 00:05:53.500]  繼續燃燒。
[00:05:53.500 --> 00:05:55.500]  所以我們需要眺望。
[00:05:55.500 --> 00:06:00.500]  其實爐火眺望在原文裡面的意思,
[00:06:00.500 --> 00:06:03.500]  就是除去爐灰的意思。
[00:06:03.500 --> 00:06:05.500]  你怎麼樣能夠眺望火呢?
[00:06:05.500 --> 00:06:07.500]  火怎麼樣能被眺望?
[00:06:07.500 --> 00:06:10.500]  你要除去爐灰嘛。
[00:06:10.500 --> 00:06:13.500]  否則的話這個爐灰一層層的蓋上來,
[00:06:13.500 --> 00:06:16.500]  這個火就漸漸會熄滅了。
[00:06:16.500 --> 00:06:19.500]  同樣今天在我們生命當中也常常發現,
[00:06:19.500 --> 00:06:26.500]  有很多生命中的爐灰會掩蓋我們的生命。
[00:06:26.500 --> 00:06:31.500]  那你說穆斯在我們生命當中有哪一些生命的爐灰呢?
[00:06:31.500 --> 00:06:34.500]  起碼有兩方面生命的爐灰。
[00:06:34.500 --> 00:06:38.500]  第一個我講的是環境的爐灰。
[00:06:38.500 --> 00:06:40.500]  環境的爐灰。
[00:06:40.500 --> 00:06:45.500]  很多時候困難的環境常常圍繞我們像爐灰一樣,
[00:06:45.500 --> 00:06:48.500]  慢慢的籠罩我們,
[00:06:48.500 --> 00:06:53.500]  叫我們失去了我們對神的信心跟愛心。
[00:06:53.500 --> 00:06:58.500]  特別是當這個困難的環境持續沒有改變的話,
[00:06:58.500 --> 00:07:02.500]  若偶爾有難處你還可以面對,
[00:07:02.500 --> 00:07:06.500]  但如果持續沒有改變,
[00:07:06.500 --> 00:07:12.500]  你我的心就變得不安煩躁苦澀,
[00:07:12.500 --> 00:07:14.500]  就開始懷疑神。
[00:07:14.500 --> 00:07:18.500]  特別在這樣一個經濟不景氣的時代裡面,
[00:07:18.500 --> 00:07:22.500]  我發現我們的眼目真的常常就只看環境,不是嗎?
[00:07:22.500 --> 00:07:24.500]  當你看環境的時候,我告訴你,
[00:07:24.500 --> 00:07:26.500]  越看越低沉了,
[00:07:26.500 --> 00:07:29.500]  越看爐灰越多,
[00:07:29.500 --> 00:07:33.500]  越看你的心就越冷淡。
[00:07:33.500 --> 00:07:35.500]  所以我們常常埋怨神,
[00:07:35.500 --> 00:07:37.500]  為什麼神不幫助我呢?
[00:07:37.500 --> 00:07:40.500]  而且就算我禱告了,神好像還是不幫助,不是嗎?
[00:07:40.500 --> 00:07:42.500]  難免不是有這種感覺嗎?
[00:07:42.500 --> 00:07:45.500]  好像我禱告了半天,
[00:07:45.500 --> 00:07:48.500]  為什麼神都不來幫助我呢?
[00:07:48.500 --> 00:07:52.500]  我還記得有一次當我為一件事情禱告,禱告了很久,
[00:07:52.500 --> 00:07:55.500]  好像神一點回答都沒有,
[00:07:55.500 --> 00:07:58.500]  我的心就變得很不耐煩,而且充滿了苦澀。
[00:07:58.500 --> 00:08:02.500]  因為我覺得明明這件事情是合神心意的,
[00:08:02.500 --> 00:08:05.500]  明明這件事情也不是為我自己的益處,
[00:08:05.500 --> 00:08:09.500]  是為神的好處,為什麼神不成就呢?
[00:08:09.500 --> 00:08:12.500]  直到有一天我讀到一本書,
[00:08:12.500 --> 00:08:14.500]  那書上有一句話說,
[00:08:14.500 --> 00:08:19.500]  他說當我們在禱告當中變得苦澀的時候,
[00:08:19.500 --> 00:08:26.500]  乃是因為我們以為我們所求的是我們應得的。
[00:08:26.500 --> 00:08:30.500]  哇!忽然間我明白過來,
[00:08:30.500 --> 00:08:36.500]  原來在神面前,其實神明白我們的心勝過我們自己。
[00:08:36.500 --> 00:08:40.500]  多少時候我們以為我們應得,所以我們強求,拼命的祈求,
[00:08:40.500 --> 00:08:44.500]  我們會埋怨為什麼神還不給我們。
[00:08:44.500 --> 00:08:48.500]  後來當我再一次匍匐謙卑在神面前說主啊,是的,
[00:08:48.500 --> 00:08:51.500]  無論如何我再一次確信,
[00:08:51.500 --> 00:08:54.500]  祢的道路還是高過我的道路,
[00:08:54.500 --> 00:08:57.500]  祢的意念還是高過我的意念。
[00:08:57.500 --> 00:09:00.500]  我告訴你,當我一旦降伏下來,
[00:09:00.500 --> 00:09:04.500]  我心靈的眼睛好像被神打開了,
[00:09:04.500 --> 00:09:09.500]  看見原來神還是坐在寶座上了。
[00:09:09.500 --> 00:09:14.500]  神還是按照祂的旨意在行事,沒有改變過了。
[00:09:14.500 --> 00:09:20.500]  忽然間我的心再一次被神重新眺望起來。
[00:09:20.500 --> 00:09:25.500]  第二點,今天在你生命當中是不是有環境的爐灰呢?
[00:09:25.500 --> 00:09:28.500]  求神讓我們除去這些爐灰,
[00:09:28.500 --> 00:09:32.500]  重新回轉到神的面前來相信祂。
[00:09:32.500 --> 00:09:37.500]  第二種爐灰我叫人情的爐灰。
[00:09:37.500 --> 00:09:42.500]  很多時候人情的冷漠與傷害
[00:09:42.500 --> 00:09:47.500]  也好像爐灰一樣重重籠罩我們,不是嗎?
[00:09:47.500 --> 00:09:52.500]  我們從小長大,我們都渴望被人接納,不是嗎?
[00:09:52.500 --> 00:09:57.500]  從小長大我們就希望我們是父母所最寵愛的那個孩子,
[00:09:57.500 --> 00:10:01.500]  可是常常發現偏偏就不是那個孩子。
[00:10:01.500 --> 00:10:06.500]  從小長大我們多麼渴望是老師最鍾愛、最得意的門生,
[00:10:06.500 --> 00:10:11.500]  就發現我們就不是那個得意的門生,不是嗎?
[00:10:11.500 --> 00:10:15.500]  我們從小長大多麼渴望能夠被同學接納,
[00:10:15.500 --> 00:10:21.500]  從小我們多麼渴望擠進那些cool kid那個圈圈裡面,
[00:10:21.500 --> 00:10:24.500]  但怎麼打就打不進去。
[00:10:24.500 --> 00:10:27.500]  為什麼我們在一生中要求功成名就,
[00:10:27.500 --> 00:10:31.500]  要求這個驕艷美麗呢?為什麼?
[00:10:31.500 --> 00:10:33.500]  要渴望被接納嘛!
[00:10:33.500 --> 00:10:35.500]  好不容易終於結了婚了,
[00:10:35.500 --> 00:10:38.500]  也渴望對方完全地接納我們,
[00:10:38.500 --> 00:10:42.500]  結果也是徹底失望。
[00:10:42.500 --> 00:10:44.500]  在教會裡面也是這樣。
[00:10:44.500 --> 00:10:51.500]  服侍神很容易,服侍人還真是不容易。
[00:10:51.500 --> 00:10:56.500]  多少時候你期待得到別人的讚賞與稱讚跟鼓勵,
[00:10:56.500 --> 00:10:58.500]  可能你也期望牧師的鼓勵,
[00:10:58.500 --> 00:11:02.500]  結果都沒得到。
[00:11:02.500 --> 00:11:08.500]  你所付出去的犧牲跟愛心常常沒有回報,
[00:11:08.500 --> 00:11:15.500]  再加上還有批評、論斷、誤會加傷害。
[00:11:15.500 --> 00:11:20.500]  久而久之,你就失去了信心、失去了愛心。
[00:11:20.500 --> 00:11:26.500]  但弟兄姊妹,雖然是如此,我卻要提醒你一件事情。
[00:11:26.500 --> 00:11:30.500]  無論如何,你還是一位愛你的主,
[00:11:30.500 --> 00:11:32.500]  祂的愛永不改變。
[00:11:32.500 --> 00:11:33.500]  Hallelujah!
[00:11:33.500 --> 00:11:37.500]  跟你媽說,你還是一位愛你的主的。
[00:11:37.500 --> 00:11:43.500]  祂完全地接納你,而且神愛你,愛你到底。
[00:11:43.500 --> 00:11:46.500]  弟兄姊妹,你以為那種海枯石爛的那種愛,
[00:11:46.500 --> 00:11:48.500]  只有電影上才有嗎?
[00:11:48.500 --> 00:11:52.500]  其實電影上的那種海枯石爛也是假的啦,我告訴你。
[00:11:52.500 --> 00:11:56.500]  這個世界上只有一種愛是海枯石爛不改變的愛,
[00:11:56.500 --> 00:11:57.500]  就是主的愛。
[00:11:57.500 --> 00:12:01.500]  主愛你,愛你到底。
[00:12:01.500 --> 00:12:05.500]  作為一個基督徒,你要非常的確信這件事情。
[00:12:05.500 --> 00:12:07.500]  在你人生的過程當中,弟兄姊妹,
[00:12:07.500 --> 00:12:11.500]  雖然再困難、再艱難的道路,
[00:12:11.500 --> 00:12:14.500]  難道你不是因為知道有一個人深愛著你,
[00:12:14.500 --> 00:12:16.500]  你就覺得有力量繼續走下去嗎?
[00:12:16.500 --> 00:12:18.500]  當你遇到最困難的環境的時候,
[00:12:18.500 --> 00:12:20.500]  只要你知道有人還愛著你,
[00:12:20.500 --> 00:12:23.500]  難道你心裡不就偷笑在那裡嗎?
[00:12:23.500 --> 00:12:26.500]  還是愛我,繼續可以走下去。
[00:12:26.500 --> 00:12:30.500]  更何況今天有一位神,
[00:12:30.500 --> 00:12:32.500]  祂是愛你的主,
[00:12:32.500 --> 00:12:35.500]  在你生命當中設一個得勝的計畫,
[00:12:35.500 --> 00:12:37.500]  祂是你一生的大牧者,
[00:12:37.500 --> 00:12:39.500]  祂永遠愛你呢?
[00:12:39.500 --> 00:12:43.500]  豈不讓你的生命更加有盼望嗎?
[00:12:43.500 --> 00:12:48.500]  豈不讓你的心靈的深處能夠喜笑起來嗎?
[00:12:48.500 --> 00:12:49.500]  Amen?
[00:12:49.500 --> 00:12:52.500]  弟兄姊妹,今天有什麼事情
[00:12:52.500 --> 00:12:55.500]  是讓你失去生命的動力呢?
[00:12:55.500 --> 00:12:59.500]  有什麼事情是使你失去生命的喜樂呢?
[00:12:59.500 --> 00:13:04.500]  在你生命當中有怎麼樣的爐灰正在籠罩著你呢?
[00:13:04.500 --> 00:13:06.500]  讓我提醒你,
[00:13:06.500 --> 00:13:09.500]  雖然在你生命當中充滿了爐灰,
[00:13:09.500 --> 00:13:11.500]  可是我告訴你,
[00:13:11.500 --> 00:13:16.500]  你生命當中有爐灰正是說明了一件事情,
[00:13:16.500 --> 00:13:20.500]  那就是在你裡面還是有火的!
[00:13:20.500 --> 00:13:22.500]  在你裡面還是有火的!
[00:13:22.500 --> 00:13:23.500]  Amen?
[00:13:23.500 --> 00:13:27.500]  跟你媽說,在你裡面還是有火的,跟她說。
[00:13:27.500 --> 00:13:29.500]  所以不要灰心,
[00:13:29.500 --> 00:13:35.500]  我們重新眺望那個生命的火在我們裡面。
[00:13:35.500 --> 00:13:38.500]  第二件事情,保羅再次提醒我們,
[00:13:38.500 --> 00:13:41.500]  除去天然生命的軟弱,
[00:13:41.500 --> 00:13:45.500]  跟你媽說,除去天然生命中的軟弱。
[00:13:45.500 --> 00:13:48.500]  在第七節保羅在這裡說,
[00:13:48.500 --> 00:13:52.500]  因為神賜給我們的不是膽怯的心。
[00:13:52.500 --> 00:13:56.500]  你知道這一句話是針對的提摩泰來講,
[00:13:56.500 --> 00:13:58.500]  對提摩泰來講,
[00:13:58.500 --> 00:14:02.500]  他的軟弱正是因為他的膽怯。
[00:14:02.500 --> 00:14:05.500]  你知道提摩泰不像保羅,
[00:14:05.500 --> 00:14:07.500]  是個天生的領袖人物,
[00:14:07.500 --> 00:14:11.500]  而且保羅學識又好,出身又好,
[00:14:11.500 --> 00:14:13.500]  再加上身體又好。
[00:14:13.500 --> 00:14:15.500]  你說牧師你怎麼知道保羅身體好,
[00:14:15.500 --> 00:14:16.500]  從哪裡知道?
[00:14:16.500 --> 00:14:20.500]  我告訴你,光從他三次旅行步道你就知道了。
[00:14:20.500 --> 00:14:22.500]  我們現在出個門還坐飛機,
[00:14:22.500 --> 00:14:24.500]  他那個時代又坐船又騎馬,
[00:14:24.500 --> 00:14:27.500]  顛都把你顛死了,我告訴你。
[00:14:27.500 --> 00:14:29.500]  到了一個地方立刻開始講道,
[00:14:29.500 --> 00:14:32.500]  講完道還被人打得半死。
[00:14:32.500 --> 00:14:34.500]  我旅行這麼多我就知道了,
[00:14:34.500 --> 00:14:37.500]  保羅身體真的很好,
[00:14:37.500 --> 00:14:40.500]  不然不可以這樣子的。
[00:14:40.500 --> 00:14:42.500]  可是提摩泰呢?
[00:14:42.500 --> 00:14:44.500]  完全沒有保羅這種條件,
[00:14:44.500 --> 00:14:45.500]  他天生就是內向,
[00:14:45.500 --> 00:14:47.500]  條件又不像保羅,
[00:14:47.500 --> 00:14:49.500]  再加上身體又不好。
[00:14:49.500 --> 00:14:53.500]  那你說牧師你怎麼知道提摩泰身體不好?
[00:14:53.500 --> 00:14:56.500]  保羅對他說你腸胃不好要喝酒嘛,
[00:14:56.500 --> 00:14:58.500]  你還記得?
[00:14:58.500 --> 00:15:00.500]  他身體不夠好的。
[00:15:00.500 --> 00:15:02.500]  所以我們看見提摩泰的軟弱
[00:15:02.500 --> 00:15:04.500]  就是因為他裡面膽怯,
[00:15:04.500 --> 00:15:06.500]  就是看見他自己裡面的軟弱,
[00:15:06.500 --> 00:15:09.500]  天然生命的軟弱。
[00:15:09.500 --> 00:15:11.500]  那保羅在這就提醒他說,
[00:15:11.500 --> 00:15:14.500]  嘿嘿,這不是神所賜給你的生命,
[00:15:14.500 --> 00:15:18.500]  這只是你天然生命的軟弱。
[00:15:18.500 --> 00:15:20.500]  第二點今天我們很容易
[00:15:20.500 --> 00:15:25.500]  只是按著我們天然的生命來跟從神而已。
[00:15:25.500 --> 00:15:28.500]  很多人說因為我天生是膽小了,
[00:15:28.500 --> 00:15:30.500]  所以我現在信得住跟從神,
[00:15:30.500 --> 00:15:32.500]  我是膽小的跟從神,
[00:15:32.500 --> 00:15:34.500]  好像很合理。
[00:15:34.500 --> 00:15:36.500]  那如果你天生膽大包天啊,
[00:15:36.500 --> 00:15:39.500]  那你也能夠膽大包天來跟隨神嗎?
[00:15:39.500 --> 00:15:42.500]  No, no, no, 不是這樣的嘛!
[00:15:42.500 --> 00:15:46.500]  你不能夠按照你天然的生命來跟隨神。
[00:15:46.500 --> 00:15:48.500]  今天很多時候我們的問題就在於
[00:15:48.500 --> 00:15:52.500]  我們還是按照我們天然的生命來跟隨神。
[00:15:52.500 --> 00:15:55.500]  提摩泰他想按照天然的生命來跟隨神,
[00:15:55.500 --> 00:15:56.500]  保羅就提醒他說,
[00:15:56.500 --> 00:15:58.500]  嘿嘿嘿,提摩泰啊,
[00:15:58.500 --> 00:16:00.500]  神沒有賜給你膽怯的心。
[00:16:00.500 --> 00:16:02.500]  我知道你很膽怯,
[00:16:02.500 --> 00:16:03.500]  可是我要告訴你,
[00:16:03.500 --> 00:16:06.500]  神沒有賜給你膽怯的心。
[00:16:06.500 --> 00:16:07.500]  換句話說,
[00:16:07.500 --> 00:16:09.500]  你不要以為你天生膽小,
[00:16:09.500 --> 00:16:11.500]  現在也可以膽小。
[00:16:11.500 --> 00:16:14.500]  No, no, no, 神沒有給你膽怯的心。
[00:16:14.500 --> 00:16:17.500]  事實上神在神的生命裡面,
[00:16:17.500 --> 00:16:19.500]  神給你膽怯的權利都沒有,
[00:16:19.500 --> 00:16:24.500]  你那個膽怯的權利神都沒給你選擇。
[00:16:24.500 --> 00:16:26.500]  第二點對提摩泰來講,
[00:16:26.500 --> 00:16:30.500]  他天然生命的軟弱是膽怯,
[00:16:30.500 --> 00:16:32.500]  你我可能不一樣,
[00:16:32.500 --> 00:16:36.500]  什麼是你天然生命當中的軟弱呢?
[00:16:36.500 --> 00:16:38.500]  可能是你的憤怒,
[00:16:38.500 --> 00:16:40.500]  是你的暴躁,
[00:16:40.500 --> 00:16:41.500]  是你的自私,
[00:16:41.500 --> 00:16:42.500]  是你的恐懼,
[00:16:42.500 --> 00:16:44.500]  是你的懷疑。
[00:16:44.500 --> 00:16:47.500]  無論什麼是你天然生命中的軟弱,
[00:16:47.500 --> 00:16:49.500]  因為你以為是天生如此如此,
[00:16:49.500 --> 00:16:52.500]  你現在也可以這樣如此跟隨神。
[00:16:52.500 --> 00:16:54.500]  保羅要在這裡提醒我們說,
[00:16:54.500 --> 00:16:57.500]  嘿,這不是神所賜給你的生命,
[00:16:57.500 --> 00:16:59.500]  這只是你天然生命的軟弱,
[00:16:59.500 --> 00:17:03.500]  你不能夠再按天然的生命來跟隨。
[00:17:03.500 --> 00:17:05.500]  你知道我是一個A型的人,
[00:17:05.500 --> 00:17:09.500]  A型的男人是從小很膽小,
[00:17:09.500 --> 00:17:12.500]  而且優柔寡斷,
[00:17:12.500 --> 00:17:14.500]  可是我自從做了生命和主任務事,
[00:17:14.500 --> 00:17:17.500]  我發現我沒有膽小的權利,
[00:17:17.500 --> 00:17:19.500]  一要宣教的時候,
[00:17:19.500 --> 00:17:21.500]  跨文化第一個就把我踢出去了,
[00:17:21.500 --> 00:17:24.500]  我已經沒有膽小的權利了,
[00:17:24.500 --> 00:17:27.500]  我也沒有優柔寡斷的權利了,
[00:17:27.500 --> 00:17:29.500]  大家都等著你做決定,
[00:17:29.500 --> 00:17:31.500]  你還什麼優柔寡斷什麼東西啊,
[00:17:31.500 --> 00:17:34.500]  等著你做決定就需要做決定,
[00:17:34.500 --> 00:17:37.500]  我就發現今天我無法再按照
[00:17:37.500 --> 00:17:40.500]  我天然的生命來跟隨神。
[00:17:40.500 --> 00:17:41.500]  第二點,
[00:17:41.500 --> 00:17:44.500]  今天如果你仍然想按照天然生命來跟隨,
[00:17:44.500 --> 00:17:48.500]  你就發現你天然生命的每一個本質
[00:17:48.500 --> 00:17:51.500]  就像一個環鉤一樣,
[00:17:51.500 --> 00:17:54.500]  就讓魔鬼撒旦能夠套住你,
[00:17:54.500 --> 00:17:57.500]  鉤住你,挾制你,
[00:17:57.500 --> 00:18:01.500]  以至於你根本沒有辦法在生命,
[00:18:01.500 --> 00:18:03.500]  在侍奉上有任何的突破,
[00:18:03.500 --> 00:18:05.500]  為什麼沒有突破?
[00:18:05.500 --> 00:18:09.500]  因為你我還是想按照天然的生命,
[00:18:09.500 --> 00:18:12.500]  而每一個天然生命的本質
[00:18:12.500 --> 00:18:13.500]  都是一個鉤子,
[00:18:13.500 --> 00:18:16.500]  讓仇敵能夠鉤住你。
[00:18:16.500 --> 00:18:18.500]  第三點,今天我們需要
[00:18:18.500 --> 00:18:21.500]  我們需要效法保羅一樣,
[00:18:21.500 --> 00:18:25.500]  你知道當保羅坐船在十字路線最後的時候,
[00:18:25.500 --> 00:18:27.500]  他坐船前往羅馬,你還記得嗎?
[00:18:27.500 --> 00:18:30.500]  一路上那個大風大浪,
[00:18:30.500 --> 00:18:34.500]  船就觸了礁,就沉了,
[00:18:34.500 --> 00:18:36.500]  船沉了他們還逃出來,
[00:18:36.500 --> 00:18:38.500]  一逃生逃到荒島上,
[00:18:38.500 --> 00:18:43.500]  到了荒島上當地的土人就生火取暖,
[00:18:43.500 --> 00:18:46.500]  所以保羅也就靠火鞭去取暖,
[00:18:46.500 --> 00:18:49.500]  沒想到一條毒蛇從火中竄出來,
[00:18:49.500 --> 00:18:52.500]  就咬到保羅的手,
[00:18:52.500 --> 00:18:54.500]  所有的土人看了都嚇呆了,
[00:18:54.500 --> 00:18:57.500]  這個人可能天生注定要死,
[00:18:57.500 --> 00:18:59.500]  這個船沉了沒死,
[00:18:59.500 --> 00:19:00.500]  到地上還被毒蛇咬,
[00:19:00.500 --> 00:19:02.500]  這個天生注定就要死,
[00:19:02.500 --> 00:19:06.500]  沒想到保羅竟然絲毫不在意,
[00:19:06.500 --> 00:19:09.500]  用手一甩把毒蛇甩走,
[00:19:09.500 --> 00:19:12.500]  然後自己一點傷害都沒有,
[00:19:12.500 --> 00:19:15.500]  土人就大大驚奇從那一分鐘開始,
[00:19:15.500 --> 00:19:18.500]  土人把他當神人來對待,
[00:19:18.500 --> 00:19:20.500]  我好喜歡這一幕,
[00:19:20.500 --> 00:19:23.500]  保羅用手一甩,
[00:19:23.500 --> 00:19:26.500]  英文叫shake it off,
[00:19:26.500 --> 00:19:29.500]  中文叫甩去吧,
[00:19:29.500 --> 00:19:32.500]  真的好酷,用手一甩,
[00:19:32.500 --> 00:19:37.500]  今天無論仇敵在我們生命當中,
[00:19:37.500 --> 00:19:42.500]  無論用怎麼樣的一些事情來挾制我們,
[00:19:42.500 --> 00:19:44.500]  攻擊我們,來捆綁我們,
[00:19:44.500 --> 00:19:48.500]  我告訴你我今天是可以奉主耶穌得聖的名,
[00:19:48.500 --> 00:19:52.500]  用手一甩說甩去吧,
[00:19:52.500 --> 00:19:59.500]  特別是今天仇敵要用我們天然生命的軟弱來挾制我們的時候,
[00:19:59.500 --> 00:20:01.500]  無論那是憤怒,
[00:20:01.500 --> 00:20:03.500]  無論那是恐懼,
[00:20:03.500 --> 00:20:05.500]  無論那是暴躁,
[00:20:05.500 --> 00:20:07.500]  無論那是膽怯,
[00:20:07.500 --> 00:20:09.500]  你都可以對仇敵說,
[00:20:09.500 --> 00:20:10.500]  嘿嘿嘿,
[00:20:10.500 --> 00:20:13.500]  神所給我的生命沒有這一項,
[00:20:13.500 --> 00:20:15.500]  Hallelujah,
[00:20:15.500 --> 00:20:17.500]  神給我的生命沒有這一項,
[00:20:17.500 --> 00:20:19.500]  shake it off,
[00:20:19.500 --> 00:20:21.500]  甩去吧,
[00:20:21.500 --> 00:20:24.500]  除去你生命中的軟弱,
[00:20:24.500 --> 00:20:29.500]  好讓神能夠在你生命當中帶來突破,
[00:20:29.500 --> 00:20:31.500]  第三,
[00:20:31.500 --> 00:20:34.500]  你要活出神所賜的生命,
[00:20:34.500 --> 00:20:37.500]  要活出神所給你的生命,
[00:20:37.500 --> 00:20:40.500]  那什麼是神所賜的生命呢?
