
[00:00:00.000 --> 00:00:06.460]  同一段聖經,在約翰福音第四章,要從46節讀到53節。
[00:01:49.520 --> 00:01:55.500]  忽然間天使向他們顯現,報告大喜的信息。
[00:01:55.500 --> 00:02:07.080]  東方博士是由陳星所一路引導來到伯利恆找到新生王他們獻上貴重的禮物。
[00:02:07.080 --> 00:02:16.140]  瑪麗婭是個童貞女,但卻由聖靈感孕,生下了神的兒子主耶穌基督。
[00:02:16.140 --> 00:02:21.280]  第一個聖誕夜就是充滿神機的夜晚。
[00:02:21.280 --> 00:02:28.000]  我就想到,不單是在兩千多年前的時代,人們需要神機。
[00:02:28.000 --> 00:02:37.320]  今天當我們處在如此充滿動盪危險混亂不安的世代,我們不是更需要神機嗎?
[00:02:37.320 --> 00:02:42.720]  我相信這是一個最需要神機的世代。
[00:02:42.720 --> 00:02:50.400]  神機就是神的作爲,而且是超乎我們所求所想的作爲。
[00:02:50.400 --> 00:02:57.640]  你要知道在人生的道路上,我相信我們多多少少都會經歷到在生命中的困境,
[00:02:57.640 --> 00:03:04.320]  無論在環境上,無論在人際關係上,無論是在身體的健康上。
[00:03:04.320 --> 00:03:09.320]  而當我們面對這些人生的困境,感覺到走投無路的時候,
[00:03:09.320 --> 00:03:14.240]  我們多麼需要神來爲我們開路,不是嗎?
[00:03:14.240 --> 00:03:21.520]  就像在今天這段經文當中,我們看這位大臣,他在面對人生的一個困境,
[00:03:21.520 --> 00:03:25.920]  那就是他的兒子在加百隆患病,快要死了。
[00:03:25.920 --> 00:03:31.720]  我相信他也是嘗試着用各樣的方法都無法醫治他的兒子。
[00:03:31.720 --> 00:03:37.760]  所以那天他來找耶穌,主耶穌就醫治了他的兒子。
[00:03:37.760 --> 00:03:45.440]  在那一天,這位大臣經歷了他生命中的神蹟。
[00:03:45.440 --> 00:03:52.720]  但如果你仔細讀這段聖經,你就發現這個神蹟的發生不但是因爲神的作爲,
[00:03:52.720 --> 00:04:00.640]  他更是看見一個人的信心怎麼來配合神的工作,這個神蹟才發生。
[00:04:00.640 --> 00:04:09.320]  所以今天我們就要一同來思想,從這段經文當中,到底什麼是一個蒙神悅納的信心呢?
[00:04:09.320 --> 00:04:17.720]  四方面,第一個,信心從聽見開始。
[00:04:17.720 --> 00:04:26.600]  在47節這裏講到這位大臣,他的兒子患病,他聽見耶穌來到加利利。
[00:04:26.600 --> 00:04:30.160]  我相信他不但是聽見耶穌的行蹤而已,
[00:04:30.160 --> 00:04:34.320]  他更是曾經聽見過耶穌的話,耶穌的作爲,
[00:04:34.320 --> 00:04:38.920]  否則他不會如此渴慕要來尋找主耶穌。
[00:04:38.920 --> 00:04:43.720]  信心永遠從靈裏面的聽見開始。
[00:04:43.720 --> 00:04:45.320]  聽見什麼呢?
[00:04:45.320 --> 00:04:48.880]  我們看羅馬書第十章17節,我們一同來唸。
[00:04:48.880 --> 00:04:56.040]  可見信道是從聽道來的,聽道是從基督的話來的。
[00:04:56.040 --> 00:05:00.280]  其實這節聖經更精準的翻譯應該是,
[00:05:00.280 --> 00:05:07.920]  可見的信心是從聆聽而來,聆聽是從基督的話而來。
[00:05:07.920 --> 00:05:13.640]  所以可見的信心是從聽見耶穌基督的話語而來。
[00:05:13.640 --> 00:05:18.040]  什麼時候當我們從心裏面領受了主耶穌基督的話,
[00:05:18.040 --> 00:05:25.360]  那麼從我們心靈的深處就有信心,自然會對神的信心能夠產生。
[00:05:25.360 --> 00:05:30.360]  那到底什麼是這裏所說耶穌基督的話語呢?
[00:05:30.360 --> 00:05:32.480]  你要知道在聖經裏面,
[00:05:32.480 --> 00:05:38.000]  在講到神的話的時候,通常有兩個希臘文來描述神的話。
[00:05:38.000 --> 00:05:41.920]  第一個就是Rema,第二個就是Logos。
[00:05:41.920 --> 00:05:47.640]  這個Logos這個字一般來講都講到神所說的一切的話語,
[00:05:47.640 --> 00:05:49.960]  但Rema這個字卻很不一樣。
[00:05:49.960 --> 00:05:54.720]  Rema這個字是講到神現在所說的話語,
[00:05:54.720 --> 00:06:00.160]  而這節聖經講到基督的話,這個話就是用Rema這個字,
[00:06:00.160 --> 00:06:04.560]  是指着神現在所說的話語。
[00:06:04.560 --> 00:06:12.920]  所以信心就是聽見而來,聽見從基督現在向你所說的話而來。
[00:06:12.920 --> 00:06:19.640]  換句話說,不是隨便一句話,而是神現在向你所說的話。
[00:06:19.640 --> 00:06:24.520]  是一旦我們聽見神這個時候對我們所說的話的時候,
[00:06:24.520 --> 00:06:30.400]  信心就能從我們心中自然而然地能夠產生。
[00:06:30.400 --> 00:06:36.080]  那你說我們怎麼樣能夠聽見神現在對我們所說的話呢?
[00:06:36.080 --> 00:06:39.920]  一般來講,神透過三種管道來向我們說話。
[00:06:39.920 --> 00:06:43.040]  第一,神透過祂的僕人來說話。
[00:06:43.040 --> 00:06:47.680]  跟你們說,神透過祂的僕人來說話。
[00:06:47.680 --> 00:06:52.200]  這爲什麼來聚會聽到是很重要的?
[00:06:52.200 --> 00:06:58.760]  因爲神常常透過講道的信息來向你說話,Amen?
[00:06:58.760 --> 00:07:01.920]  這爲什麼我常常鼓勵弟兄姐妹,當你在聽道的時候,
[00:07:01.920 --> 00:07:04.440]  記筆記也是很重要。
[00:07:04.440 --> 00:07:08.040]  否則的話我們都有經驗,無論你怎麼會聽啊,
[00:07:08.040 --> 00:07:12.280]  聽來聽去,左耳聽怎麼樣,右耳就出了嘛。
[00:07:12.280 --> 00:07:17.160]  很多人聽道聽來聽去,只記得講人家講的笑話,什麼都沒聽進去。
[00:07:17.160 --> 00:07:20.960]  不是嗎?每次居然會跟你問,今天去好不好很好,
[00:07:20.960 --> 00:07:24.880]  牧師講的很好,講什麼不知道,忘記了。
[00:07:24.880 --> 00:07:28.640]  有時候我們不但是聽講道,
[00:07:28.640 --> 00:07:32.520]  我們要把當時的感動記錄下來。
[00:07:32.520 --> 00:07:35.600]  你知道我自己從小在教會長大,我養着很好的習慣,
[00:07:35.600 --> 00:07:39.880]  無論在哪,每一次聽道,我一定做筆記的,
[00:07:39.880 --> 00:07:44.120]  一定把當時的感動寫下來,因爲太重要了。
[00:07:44.120 --> 00:07:48.240]  我不希望能夠錯過神當時要對我所說的話。
[00:07:48.240 --> 00:07:51.240]  事實上很多時候,很多我們弟兄姐妹在尋求神的心意,
[00:07:51.240 --> 00:07:56.240]  不知道明白神的心意,其實你能夠把當時的感動記錄下來的時候,
[00:07:56.240 --> 00:07:59.360]  當你累積下來,回頭一看,
[00:07:59.360 --> 00:08:02.480]  你就的確發現神常常藉着不同的人,
[00:08:02.480 --> 00:08:08.640]  在不同的時候,在不同的環境,卻向你說同樣的話語。
[00:08:08.640 --> 00:08:11.160]  可見神的心意是很明顯的。
[00:08:11.160 --> 00:08:14.280]  很多時候我們以爲神的心意很難懂,其實不是。
[00:08:14.280 --> 00:08:19.320]  要把神的話,真的是,把當時的感動記錄下來的時候,
[00:08:19.320 --> 00:08:25.960]  你很容易,當你留心的時候,你就很容易明白神的心意是什麼。
[00:08:25.960 --> 00:08:29.440]  第二,我們看見神透過他的話語來說話,
[00:08:29.440 --> 00:08:34.880]  根本就是神透過他的話語來說話。
[00:08:34.880 --> 00:08:37.800]  每次當你讀到神的話的時候,
[00:08:37.800 --> 00:08:41.920]  千萬不要只是把它當作例行公事,交差了事。
[00:08:41.920 --> 00:08:48.680]  當你在讀聖經的時候,每一次都要歡迎聖靈來幫助你,太重要了。
[00:08:48.680 --> 00:08:50.160]  爲什麼要歡迎聖靈呢?
[00:08:50.160 --> 00:08:53.400]  約翰福音十六章十三節講得很清楚,
[00:08:53.400 --> 00:08:58.120]  主耶穌說只等真理的聖靈來了,他要怎麼樣?
[00:08:58.120 --> 00:09:03.160]  引導你們明白一切的真理,太重要了。
[00:09:03.160 --> 00:09:06.280]  這爲什麼很多時候我們讀聖經,很多人跟我說我讀不明白,
[00:09:06.280 --> 00:09:09.320]  因爲沒有歡迎聖靈嘛。
[00:09:09.320 --> 00:09:12.480]  當你在讀聖經的時候,你讀不明白的時候,
[00:09:12.480 --> 00:09:17.760]  聖靈這裏講的是要親自引導我們明白一切的真理。
[00:09:17.760 --> 00:09:20.320]  所以我常常有時候講到聖靈像什麼?
[00:09:20.320 --> 00:09:23.920]  聖靈就像以前我們在臺灣補習班那個家教一樣,
[00:09:23.920 --> 00:09:26.280]  家教班的家教一樣。
[00:09:26.280 --> 00:09:28.640]  以前我們都知道,我說你們現在不去補習班,
[00:09:28.640 --> 00:09:33.760]  我們以前去補習班的時候,就什麼讀書讀不懂嘛,解題解不出來嘛。
[00:09:33.760 --> 00:09:39.000]  你去補習班家教幫助你,你就讀懂了嘛,題就解出來。
[00:09:39.000 --> 00:09:43.200]  聖靈就是做這個工作,聖靈是來幫助我們的嘛。
[00:09:43.200 --> 00:09:45.920]  聖靈來幫助我們明白神的話,
[00:09:45.920 --> 00:09:49.560]  聖靈來幫助我們來知道我們怎麼樣禱告嘛。
[00:09:49.560 --> 00:09:53.480]  我們要歡迎聖靈,當你讀經的時候歡迎聖靈來,
[00:09:53.480 --> 00:10:00.120]  聖靈就要把神今天要向你說的這句話顯明給你嘛。
[00:10:00.120 --> 00:10:05.160]  而這句話就能成爲你今天的力量跟幫助,Amen?
[00:10:05.160 --> 00:10:07.920]  所以當你讀聖經的時候,歡迎聖靈。
[00:10:07.920 --> 00:10:12.600]  不但歡迎聖靈,詩篇119篇11節怎麼說呢?
[00:10:12.600 --> 00:10:17.760]  我將你的話藏在心裏,免得我得罪你。
[00:10:17.760 --> 00:10:21.680]  詩篇的作者說我要將你的話藏在哪裏啊?
[00:10:21.680 --> 00:10:26.800]  心裏,要注意不是藏在手機裏。
[00:10:26.800 --> 00:10:29.720]  今天很多時候我們把神話只藏在手機裏,
[00:10:29.720 --> 00:10:33.800]  No,要把神話藏在心裏。
[00:10:33.800 --> 00:10:37.800]  怎麼樣把神話藏在心裏?背誦神的話嘛。
[00:10:37.800 --> 00:10:40.440]  要把神話背在心裏嘛。
[00:10:40.440 --> 00:10:42.800]  當你裏面越多神的話的時候,
[00:10:42.800 --> 00:10:45.320]  你就很容易明白神的心意嘛。
[00:10:45.320 --> 00:10:47.960]  很多人常常問我說牧師,我們怎麼可以明白神?
[00:10:47.960 --> 00:10:51.160]  其實就是你裏面越多神的話語,
[00:10:51.160 --> 00:10:55.080]  我請問你,你會不會越容易明白神的話語啊?
[00:10:55.080 --> 00:10:58.080]  會嘛,這麼簡單的道理,對不對?
[00:10:58.080 --> 00:11:01.120]  所以一定要把神的話不但是讀,
[00:11:01.120 --> 00:11:06.880]  而且藏在心裏,好讓我們更明白神的心意嘛。
[00:11:06.880 --> 00:11:11.600]  所以明年我們有一個全教會背經行動。
[00:11:11.600 --> 00:11:14.680]  OK,從來沒有這樣做過。
[00:11:14.680 --> 00:11:16.040]  但是我覺得非常需要,
[00:11:16.040 --> 00:11:19.640]  現代人根本不讀聖經,不背聖經,太可惜了。
[00:11:19.640 --> 00:11:23.200]  明年我們有全教會,從老到小,連丘準都在內。
[00:11:23.200 --> 00:11:26.640]  全體一致行動,全教會背經行動。
[00:11:26.640 --> 00:11:33.160]  每個月都有一段經文,大家一定要來背,Amen?
[00:11:33.160 --> 00:11:36.760]  所以明年開始要準備好,All right?
[00:11:36.760 --> 00:11:43.800]  你到年底如果都背得好,有獎品,有獎品鼓勵你一下,Amen?
[00:11:43.800 --> 00:11:46.320]  第三,神透過環境來說話。
[00:11:46.320 --> 00:11:50.200]  跟你們說,神透過環境來說話。
[00:11:50.200 --> 00:11:55.480]  神常常透過在環境上的開門、關門來向我們說話。
[00:11:55.480 --> 00:11:59.040]  你知道當神在你生命當中關一扇門的時候,
[00:11:59.040 --> 00:12:02.720]  你不要沮喪或者灰心失望。
[00:12:02.720 --> 00:12:06.200]  因爲每當神在你生命當中關一扇門的時候,
[00:12:06.200 --> 00:12:09.880]  神必定爲你開另外一扇門。
[00:12:09.880 --> 00:12:14.880]  所以你一定要耐心等候,繼續不斷的扣門,
[00:12:14.880 --> 00:12:19.160]  直到神爲你預備敞開的門爲止。
[00:12:19.160 --> 00:12:22.360]  這就像保羅一樣,保羅當初想傳福音的時候,
[00:12:22.360 --> 00:12:26.040]  他想往小雅西亞去傳,結果神的靈不許。
[00:12:26.040 --> 00:12:30.080]  他後來又想往比特尼去傳福音,神的靈也不許。
[00:12:30.080 --> 00:12:34.000]  神雖然關了兩扇門,但是保羅並沒有灰心。
[00:12:34.000 --> 00:12:39.120]  他繼續扣門,直到神讓他看見一個從馬其頓來的異象,
[00:12:39.120 --> 00:12:41.320]  一個馬其頓人的呼聲,
[00:12:41.320 --> 00:12:45.880]  他就明白神在歐洲爲他預備了敞開的門。
[00:12:45.880 --> 00:12:50.840]  所以我們看見神今天不會隨便在我們生命當中關門的。
[00:12:50.840 --> 00:12:54.640]  跟你們說神不會隨便關門的,跟他說。
[00:12:54.640 --> 00:12:57.040]  神之所以關門,
[00:12:57.040 --> 00:13:02.760]  是要指引我們到神所爲我們預備那個敞開的門。
[00:13:02.760 --> 00:13:03.920]  Amen?
[00:13:03.920 --> 00:13:09.400]  所以每當看見神在你生命關一扇門的時候,千萬不要灰心氣餒。
[00:13:09.400 --> 00:13:13.240]  可是我告訴你,當神爲你開一扇門的時候,你要怎麼樣?
[00:13:13.240 --> 00:13:15.880]  勇往直前,Amen?
[00:13:15.880 --> 00:13:20.920]  就像保羅一樣,當他一看見那個馬其頓人的呼聲的時候,
[00:13:20.920 --> 00:13:25.320]  他明白那是一個神預備的敞開的,他沒有遲疑,
[00:13:25.320 --> 00:13:29.240]  他立刻前往歐洲把福音傳到歐洲,
[00:13:29.240 --> 00:13:34.600]  以至於今天福音從歐洲也傳到全世界,Hallelujah!
[00:13:34.600 --> 00:13:39.040]  所以我們看見今天我們需要留意來聆聽神的話,
[00:13:39.040 --> 00:13:42.040]  其實神的聲音不難聽明白的,
[00:13:42.040 --> 00:13:44.120]  只要我們留心,
[00:13:44.120 --> 00:13:47.720]  渴慕,敏銳的心來聆聽,
[00:13:47.720 --> 00:13:52.120]  我們很容易在生活當中明白神的指引的,Amen?
[00:13:52.120 --> 00:13:56.120]  所以第一個,信心從聽見開始。
[00:13:56.120 --> 00:13:59.320]  第二,信心必須有行動的配合。
[00:13:59.320 --> 00:14:04.440]  跟你們說,信心必須有行動的配合,跟他說。
[00:14:04.440 --> 00:14:07.840]  光是聽見還是不夠,因爲你只是聽見神話,
[00:14:07.840 --> 00:14:12.400]  卻不去回應的話,還是不會有事情發生的。
[00:14:12.400 --> 00:14:16.720]  這位大臣,當他聽見了耶穌來,
[00:14:16.720 --> 00:14:21.160]  他就立刻從加百隆就來到迦拿。
[00:14:21.160 --> 00:14:25.760]  我們看見加百隆到迦拿大概是二十多里路,
[00:14:25.760 --> 00:14:28.080]  按照現在的標準不太遙遠。
[00:14:28.080 --> 00:14:30.000]  可是從當時的環境來講,
[00:14:30.000 --> 00:14:33.920]  這不是很近的距離,而且不是很方便。
[00:14:33.920 --> 00:14:38.400]  他沒有隻是坐在家裏等神蹟發生,
[00:14:38.400 --> 00:14:42.720]  他是主動的就來到耶穌的面前,
[00:14:42.720 --> 00:14:46.520]  求耶穌能夠醫治他的兒子。
[00:14:46.520 --> 00:14:50.880]  信心不只是心裏一種感動而已,
[00:14:50.880 --> 00:14:54.360]  信心必須要我們付上行動的代價,
[00:14:54.360 --> 00:14:57.280]  來回應神的呼召的。
[00:14:57.280 --> 00:14:58.920]  你說怎麼樣的行動呢?
[00:14:58.920 --> 00:15:02.760]  最簡單,第一個就是禱告的行動。
[00:15:02.760 --> 00:15:06.760]  跟你們說,禱告的行動。
[00:15:06.760 --> 00:15:13.320]  曾經有人說,神不會垂聽一個你從來沒有做過的禱告。
[00:15:13.320 --> 00:15:15.640]  你沒有做過禱告,神怎麼會垂聽呢?
[00:15:15.640 --> 00:15:18.600]  神不會垂聽一個你沒有做過的禱告。
[00:15:18.600 --> 00:15:24.960]  所以如果你想經歷神蹟的話,就從禱告開始吧。
[00:15:24.960 --> 00:15:29.440]  禱告是一個最基本我們可以帶到神面前的行動,
[00:15:29.440 --> 00:15:33.880]  因爲禱告的本身就是你對神的話語,
[00:15:33.880 --> 00:15:38.240]  對神的心意一個最好的回應。
[00:15:38.240 --> 00:15:42.680]  一旦你聽見了神的指引,明白了神的心意,
[00:15:42.680 --> 00:15:45.680]  你就要藉着神的話語來開始,
[00:15:45.680 --> 00:15:48.680]  既不斷地禱告在神的面前,
[00:15:48.680 --> 00:15:50.880]  把神的話語帶到神的面前,
[00:15:50.880 --> 00:15:55.120]  一次一次地向神來呼救,就像但依理一樣。
[00:15:55.120 --> 00:15:58.040]  你知道但依理不但是很偉大的先知,
[00:15:58.040 --> 00:16:00.240]  如果你仔細看但依理書,
[00:16:00.240 --> 00:16:05.680]  你發現但依理是一個非常會禱告的人。
[00:16:05.680 --> 00:16:12.000]  聖經上說,他一天三次雙膝跪在神的面前,
[00:16:12.000 --> 00:16:16.960]  而且開窗面向耶路撒冷來禱告。
[00:16:16.960 --> 00:16:19.920]  爲什麼開着窗面向耶路撒冷呢?
[00:16:19.920 --> 00:16:25.000]  因爲他知道神向以色列百姓一個非常寶貴的應許,
[00:16:25.000 --> 00:16:28.640]  就是以色列人被擄之後70年,
[00:16:28.640 --> 00:16:33.880]  神要將以色列人重新帶回到耶路撒冷去。
[00:16:33.880 --> 00:16:36.240]  所以當他明白神的心意之後,
[00:16:36.240 --> 00:16:40.560]  他就按着心意在神面前禱告,
[00:16:40.560 --> 00:16:42.920]  結果70年後果然,
[00:16:42.920 --> 00:16:48.680]  神按照他的應許帶領以色列人迴歸耶路撒冷。
[00:16:48.680 --> 00:16:54.280]  所以禱告是一個最基本的回應的行動。
[00:16:54.280 --> 00:16:58.760]  千萬不要瞧我看禱告,禱告非常重要。
[00:16:58.760 --> 00:17:01.600]  第二,是要有順服的行動。
[00:17:01.600 --> 00:17:05.600]  跟你們說要有順服的行動。
[00:17:05.600 --> 00:17:08.160]  一旦我們明白神的心意跟指引,
[00:17:08.160 --> 00:17:11.000]  就應當有順服的行動。
[00:17:11.000 --> 00:17:16.320]  這就好像有一次主耶穌跟祂的母親一同在加拿大參加婚宴,
[00:17:16.320 --> 00:17:17.280]  還記得嗎?
[00:17:17.280 --> 00:17:20.280]  婚宴一辦,他們就沒有酒了。
[00:17:20.280 --> 00:17:21.800]  約翰福音第二章第五節,
[00:17:21.800 --> 00:17:26.160]  你看見耶穌的母親怎麼對祂的那些僕人說呢?
[00:17:26.160 --> 00:17:28.640]  這裏說耶穌的母親又對傭人說,
[00:17:28.640 --> 00:17:31.520]  祂告訴你們什麼,你們就怎麼樣?
[00:17:31.520 --> 00:17:33.640]  就做什麼。
[00:17:33.640 --> 00:17:35.520]  就這麼簡單。
[00:17:35.520 --> 00:17:40.720]  耶穌告訴你們什麼,你們就去做什麼。
[00:17:40.720 --> 00:17:44.120]  那我們看見耶穌怎麼對這些僕人說呢?
[00:17:44.120 --> 00:17:45.760]  耶穌就對他們說,
[00:17:45.760 --> 00:17:50.840]  要把水去倒滿在外面的大石缸裏面,倒滿。
[00:17:50.840 --> 00:17:54.720]  然後再將裏面的水舀出來送到管豔熙那裏,
[00:17:54.720 --> 00:17:58.200]  給管豔熙能品嚐,就這樣。
[00:17:58.200 --> 00:18:01.960]  說真的,如果你是其中一個僕人,
[00:18:01.960 --> 00:18:05.200]  當你聽見耶穌叫你所做的這件事,
[00:18:05.200 --> 00:18:08.560]  你會覺得這很沒有道理的。
[00:18:08.560 --> 00:18:10.840]  從頭到尾都是水嘛,明明都是水,
[00:18:10.840 --> 00:18:14.240]  是我們把水,我很知道這是水。
[00:18:14.240 --> 00:18:17.000]  是我們把水倒到這個大石缸裏面,
[00:18:17.000 --> 00:18:20.680]  是我們把這水舀出來,送到管豔熙那去,
[00:18:20.680 --> 00:18:23.720]  從頭到尾都是水嘛。
[00:18:23.720 --> 00:18:27.040]  怎麼可能變成酒呢?想不通呢。
[00:18:27.040 --> 00:18:30.360]  換了我們今天在矽谷這些工程師,
[00:18:30.360 --> 00:18:34.800]  我們可能考慮再三都不會去做了。
[00:18:34.800 --> 00:18:36.640]  想不通的嘛。
[00:18:36.640 --> 00:18:38.720]  我們看見,但感謝神,
[00:18:38.720 --> 00:18:42.720]  那些僕人,他們就是順從。
[00:18:42.720 --> 00:18:47.080]  他們水舀出來,送到管豔熙那裏,
[00:18:47.080 --> 00:18:49.920]  結果管豔熙一嘗,哇!
[00:18:49.920 --> 00:18:52.760]  這個水果然已經成爲酒,不但成爲酒,
[00:18:52.760 --> 00:18:56.040]  而且成爲美酒,哈利路亞。
[00:18:56.040 --> 00:18:59.560]  第二你們順服的行動太重要了。
[00:18:59.560 --> 00:19:04.760]  雅各蘇說,信心若沒有行爲就是死的。
[00:19:04.760 --> 00:19:08.400]  但什麼時候信心,加上順服的行動,
[00:19:08.400 --> 00:19:12.160]  神機就要發生,Amen?
[00:19:12.160 --> 00:19:17.640]  Mark Patterson 牧師,他是在華府社區教會的牧師。
[00:19:17.640 --> 00:19:20.680]  他曾經做見證說,當他們教會很小的時候,
[00:19:20.680 --> 00:19:25.280]  人數也不多,每個月奉獻大概只有兩千塊錢美金,
[00:19:25.280 --> 00:19:27.040]  而房租就一千六,
[00:19:27.040 --> 00:19:30.360]  所以幾乎每個月都入不敷出。
[00:19:30.360 --> 00:19:33.800]  當時他們敬拜團隊,沒有人打鼓,
[00:19:33.800 --> 00:19:39.200]  所以他們拼命禱告,主啊,求禰爲我們預備一個鼓手吧,預備一個鼓手吧。
[00:19:39.200 --> 00:19:42.840]  有一次當他在神面前禱告說,主啊,求禰爲我們預備一個鼓手的時候,
[00:19:42.840 --> 00:19:48.000]  忽然間神對他說,你爲什麼不去先買一套鼓呢?
[00:19:48.000 --> 00:19:52.440]  他說,主啊,我們連鼓鼠都沒有,去買什麼鼓,沒有道理的事情,
[00:19:52.440 --> 00:19:54.640]  有了鼓手再去買吧。
[00:19:54.640 --> 00:19:57.760]  但是他就在跟神面前爭論,一直爭論說,
[00:19:57.760 --> 00:20:00.800]  到底是神要先給我一個鼓手,還是我先去買鼓呢?
[00:20:00.800 --> 00:20:04.640]  跟神在爭論半天了。
[00:20:04.640 --> 00:20:10.440]  最後他順服下來,勉強花了四百塊錢買了一套舊鼓。
[00:20:10.440 --> 00:20:15.120]  四百塊對他來講,當時已經非常多的錢,買了一套舊鼓。
[00:20:15.120 --> 00:20:20.640]  沒想到當他一順服下來,那個禮拜天就來個年輕人,
[00:20:20.640 --> 00:20:22.840]  禮的平頭,是個軍人。
[00:20:22.840 --> 00:20:34.120]  看背章,是軍樂隊的,一問之下,鼓手!Hallelujah!
[00:20:34.120 --> 00:20:37.960]  你知道很多時候,我們以爲是我們在等候神呢?
[00:20:37.960 --> 00:20:41.160]  其實是神在等候我們,
[00:20:41.160 --> 00:20:46.320]  等候我們走出那個順服的那一步。
[00:20:46.320 --> 00:20:47.440]  Amen?
[00:20:47.440 --> 00:20:49.760]  順服,Amen?
[00:20:49.760 --> 00:20:54.800]  順服,就是經歷神的一個關鍵點,就在這裏。
[00:20:54.800 --> 00:20:56.360]  Amen?
[00:20:56.360 --> 00:20:59.600]  第三,我們看見信心必須經過試驗。
[00:20:59.600 --> 00:21:03.720]  跟着我說,信心必須經過試驗。
[00:21:03.720 --> 00:21:08.960]  你要知道這位大臣,他雖然是憑信心來到神面前,
[00:21:08.960 --> 00:21:12.640]  不過我告訴你,他是有些想法的。
[00:21:12.640 --> 00:21:17.120]  在他心中是有某一種特別的期待的。
[00:21:17.120 --> 00:21:24.280]  所以47節你看見這裏說,他聽見耶穌從猶太到加利利就來見他,求他幹嘛?
[00:21:24.280 --> 00:21:26.680]  下去醫治他兒子。
[00:21:26.680 --> 00:21:32.960]  他希望耶穌到他的家裏,爲他的兒子禱告。
[00:21:32.960 --> 00:21:37.920]  但好像主耶穌一點沒有打算這樣做。
[00:21:37.920 --> 00:21:43.600]  所以48節,耶穌對他說,若不看見神蹟,其實你們總是不信。
[00:21:43.600 --> 00:21:48.760]  好像第一次回答,好像在責備這個大臣,若不看見就不信。
[00:21:48.760 --> 00:21:54.440]  那個大人怎麼回答49節說,哎呀,先生求你,趁我孩子還沒死就下去吧。
[00:21:54.440 --> 00:21:59.680]  不要講這麼神學道理了,下去爲他禱告。
[00:21:59.680 --> 00:22:01.360]  50節,耶穌怎麼對他?
[00:22:01.360 --> 00:22:04.800]  耶穌對他說,那你回去吧,你的兒子活了。
[00:22:04.800 --> 00:22:08.920]  你不覺得這個對話很突然嗎?
[00:22:08.920 --> 00:22:11.840]  這個大臣說,你下去爲兒子禱告。
[00:22:11.840 --> 00:22:15.240]  好像耶穌說,你回去吧,你兒子活了。
[00:22:15.240 --> 00:22:17.000]  你不覺得太突然了嗎?
[00:22:17.000 --> 00:22:23.120]  好像耶穌今天一點都沒有什麼關懷,只是想把他打發回去那個樣子。
[00:22:23.120 --> 00:22:29.160]  說真的一點都沒有什麼行動,好像耶穌一點都漠不關心的樣子。
[00:22:29.160 --> 00:22:33.680]  第二點你要知道,信心是需要經過試驗的。
[00:22:33.680 --> 00:22:39.880]  特別當神用一些不是按照你所期待的方法來做事,
[00:22:39.880 --> 00:22:44.560]  特別是當事情的發展跟你所想象的不大一樣的時候,
[00:22:44.560 --> 00:22:49.440]  就好像這位大臣,他在希望耶穌下到他家裏,
