
[00:00:00.000 --> 00:00:02.000]  好,姐妹早晨
[00:04:09.000 --> 00:04:11.000]  是一個猶太的祭司家族
[00:04:11.000 --> 00:04:14.000]  他們爲了反抗希臘的壓迫
[00:04:14.000 --> 00:04:17.000]  曾經是在一段很短的時間
[00:04:17.000 --> 00:04:20.000]  他們用武力建立了一個
[00:04:20.000 --> 00:04:24.000]  很細小的一個獨立的國家
[00:04:24.000 --> 00:04:26.000]  於是
[00:04:26.000 --> 00:04:28.000]  希臘就想了一下
[00:04:28.000 --> 00:04:30.000]  咦 有這麼獨立的國家
[00:04:30.000 --> 00:04:34.000]  我們怎麼繼續地去治理這幫猶太的羣體呢
[00:04:34.000 --> 00:04:38.000]  於是當時的希臘統治者就向當時的這幫
[00:04:38.000 --> 00:04:43.000]  帶領着馬加比家族的祭司羣體動腦筋
[00:04:43.000 --> 00:04:46.000]  亦都是這樣 可以這麼說
[00:04:46.000 --> 00:04:48.000]  在歷史上 在這一刻
[00:04:48.000 --> 00:04:52.000]  祭司的角色出現了一個非常大的轉變
[00:04:52.000 --> 00:04:56.000]  就是從純粹一個宗教領袖的角色
[00:04:56.000 --> 00:05:00.000]  成爲了政治上的領袖
[00:05:00.000 --> 00:05:02.000]  歷史裏面有兩個例子
[00:05:02.000 --> 00:05:06.000]  可以讓我們更加了解他們的轉變
[00:05:06.000 --> 00:05:10.000]  當時在馬加比這個家族
[00:05:10.000 --> 00:05:14.000]  獨立的一個猶太國家裏面
[00:05:14.000 --> 00:05:18.000]  當時在希臘有一個皇帝叫底米雕一世
[00:05:18.000 --> 00:05:22.000]  他爲了拉攏當時在統治這個馬加比
[00:05:22.000 --> 00:05:26.000]  家族的國家的祭司約拿丹
[00:05:26.000 --> 00:05:30.000]  他就將一個金的冠冕和紫色的袍
[00:05:30.000 --> 00:05:34.000]  送給這位大祭司
[00:05:34.000 --> 00:05:36.000]  金的冠和紫色的袍代表什麼
[00:05:36.000 --> 00:05:40.000]  代表希臘這個皇帝承認約拿丹
[00:05:40.000 --> 00:05:44.000]  不單止是祭司 並且是君王
[00:05:44.000 --> 00:05:46.000]  就是將君王的身份給你
[00:05:46.000 --> 00:05:47.000]  但是讓我們想想
[00:05:47.000 --> 00:05:50.000]  當他將君王的身份給你代表什麼
[00:05:50.000 --> 00:05:54.000]  就是我高過你
[00:05:54.000 --> 00:05:56.000]  馬加比家族爲了反抗希臘
[00:05:56.000 --> 00:05:57.000]  於是他做了這件事
[00:05:57.000 --> 00:06:01.000]  但是今天約拿丹竟然接受了
[00:06:01.000 --> 00:06:03.000]  底米雕一世送給金冠和紫袍
[00:06:03.000 --> 00:06:04.000]  即是說模型之中
[00:06:04.000 --> 00:06:08.000]  他其實又成爲了希臘人的傀儡
[00:06:08.000 --> 00:06:12.000]  雖然他爭取了自己國家的獨立
[00:06:12.000 --> 00:06:15.000]  然後去到主前135年到104年左右
[00:06:15.000 --> 00:06:19.000]  當時在這個獨立的猶太人的國家裏面
[00:06:19.000 --> 00:06:24.000]  有一個叫做約翰許以幹一世
[00:06:24.000 --> 00:06:26.000]  在這個時候已經是開始了
[00:06:26.000 --> 00:06:30.000]  集君王和祭司於一身的身份
[00:06:30.000 --> 00:06:32.000]  以至在這個國家裏面
[00:06:32.000 --> 00:06:34.000]  我們見到越來越多的人
[00:06:34.000 --> 00:06:37.000]  在當時特別是兩個國家
[00:06:37.000 --> 00:06:39.000]  你們可以看回教會的歷史
[00:06:39.000 --> 00:06:40.000]  我這裏不詳細說
[00:06:40.000 --> 00:06:41.000]  但是總之就是因爲
[00:06:41.000 --> 00:06:44.000]  將宗教和政治這兩個身份
[00:06:44.000 --> 00:06:45.000]  都集在於一身的時候
[00:06:45.000 --> 00:06:48.000]  於是在這個細小的猶太國家當中
[00:06:48.000 --> 00:06:51.000]  引來了各種各樣的鬥爭
[00:06:51.000 --> 00:06:54.000]  就是大家都很想坐上這個位置
[00:06:54.000 --> 00:06:55.000]  坐上這個位置
[00:06:55.000 --> 00:06:56.000]  不是因爲宗教的原因
[00:06:56.000 --> 00:06:57.000]  而是因爲他可以做皇帝
[00:06:57.000 --> 00:06:58.000]  可以說是
[00:06:58.000 --> 00:07:00.000]  到了羅馬時期
[00:07:00.000 --> 00:07:03.000]  大祭司的身份更加是用金錢
[00:07:03.000 --> 00:07:04.000]  賄賂而得來
[00:07:04.000 --> 00:07:06.000]  有大祭司死了
[00:07:06.000 --> 00:07:09.000]  分別有兩個有機會做大祭司的人
[00:07:09.000 --> 00:07:11.000]  就趕快跑去羅馬
[00:07:11.000 --> 00:07:13.000]  將錢給羅馬的皇帝
[00:07:13.000 --> 00:07:15.000]  就告訴他你讓我做大祭司
[00:07:15.000 --> 00:07:18.000]  我會給你什麼好處
[00:07:18.000 --> 00:07:20.000]  從這段歷史的發展裏面
[00:07:20.000 --> 00:07:22.000]  給我們看到一樣很重要的東西就是
[00:07:22.000 --> 00:07:25.000]  耶穌在世的時候面對的宗教領袖
[00:07:25.000 --> 00:07:28.000]  是一幫什麼人
[00:07:28.000 --> 00:07:32.000]  已經不是純粹的宗教裏面的領袖
[00:07:32.000 --> 00:07:36.000]  耶穌面對的是當時僵化而表面的宗教禮儀
[00:07:36.000 --> 00:07:39.000]  加上不是以神爲服侍對象的宗教人員
[00:07:39.000 --> 00:07:42.000]  所以他知道實在沒辦法靠他們
[00:07:42.000 --> 00:07:46.000]  來盛載天國建立的力量
[00:07:46.000 --> 00:07:48.000]  這個正正是耶穌所說的
[00:07:48.000 --> 00:07:50.000]  在馬方二章二十一二十二節
[00:07:50.000 --> 00:07:53.000]  我們剛剛聽完這篇讀無多久
[00:07:53.000 --> 00:07:55.000]  沒有人將新布縫在舊衣服上
[00:07:55.000 --> 00:07:56.000]  恐怕所補上的新布
[00:07:56.000 --> 00:07:59.000]  戴壞了舊衣服破的就更大了
[00:07:59.000 --> 00:08:01.000]  也沒有人將新酒裝在舊皮袋裏面
[00:08:01.000 --> 00:08:03.000]  恐怕將舊皮袋裂開
[00:08:03.000 --> 00:08:05.000]  酒和皮袋都壞了
[00:08:05.000 --> 00:08:08.000]  唯把新酒裝在新皮袋裏面
[00:08:08.000 --> 00:08:11.000]  舊的新布縫在舊衣服上是沒用的
[00:08:11.000 --> 00:08:14.000]  因爲舊的衣服都是很快爛的
[00:08:14.000 --> 00:08:16.000]  酒會發酵的舊的皮袋已經髒了
[00:08:16.000 --> 00:08:19.000]  再將新酒裝進去就砸爆新的皮袋
[00:08:19.000 --> 00:08:23.000]  所以在這個處境當中
[00:08:23.000 --> 00:08:25.000]  耶穌在整個國的建立上
[00:08:25.000 --> 00:08:28.000]  他需要新的工作人員
[00:08:28.000 --> 00:08:34.000]  他就必須用新布和新皮袋
[00:08:34.000 --> 00:08:39.000]  然後天國才能夠被建立起來
[00:08:39.000 --> 00:08:43.000]  耶穌十二個門統名單的聖經出現過四次
[00:08:43.000 --> 00:08:46.000]  馬可、馬太、路加和使徒行轉
[00:08:46.000 --> 00:08:47.000]  如果我們留意的時候
[00:08:47.000 --> 00:08:50.000]  馬太和馬可的名單是一樣的
[00:08:50.000 --> 00:08:52.000]  路加和使徒行轉的名單都一樣
[00:08:52.000 --> 00:08:57.000]  不過兩者之間卻是有一個人的名單不同了
[00:08:57.000 --> 00:09:01.000]  馬可和馬太有一個人叫達泰
[00:09:01.000 --> 00:09:02.000]  MAY3那個
[00:09:02.000 --> 00:09:05.000]  但是如果我們看路加和使徒行轉
[00:09:05.000 --> 00:09:10.000]  就說是應該叫尤大
[00:09:10.000 --> 00:09:13.000]  雅各的兒子尤泰
[00:09:13.000 --> 00:09:16.000]  我們說爲什麼不同了
[00:09:16.000 --> 00:09:18.000]  要解決這個問題不難的
[00:09:18.000 --> 00:09:20.000]  因爲我們知道在耶穌時代
[00:09:20.000 --> 00:09:23.000]  尤泰很多時候都有兩個名字
[00:09:23.000 --> 00:09:24.000]  可能有猶太人的名字
[00:09:24.000 --> 00:09:27.000]  有希伯來人的名字
[00:09:27.000 --> 00:09:29.000]  所以很多學者相信
[00:09:29.000 --> 00:09:32.000]  達泰其實在說的就是雅各的兒子尤泰
[00:09:32.000 --> 00:09:35.000]  兩者應該是沒有衝突的
[00:09:35.000 --> 00:09:38.000]  或者我們熟悉聖經有時候會問
[00:09:38.000 --> 00:09:41.000]  聖經裏面記載耶穌和一個人很熟的
[00:09:41.000 --> 00:09:42.000]  那個人經常出現叫拿彈葉
[00:09:42.000 --> 00:09:45.000]  爲什麼耶穌不呼召他呢
[00:09:45.000 --> 00:09:48.000]  很多人相信巴多羅買其實就是拿彈葉
[00:09:48.000 --> 00:09:50.000]  我們有機會可以回到聖經裏面
[00:09:50.000 --> 00:09:53.000]  看看裏面的內容
[00:09:53.000 --> 00:09:56.000]  耶穌呼召這十二個門徒
[00:09:56.000 --> 00:09:57.000]  我們看一看
[00:09:57.000 --> 00:09:58.000]  如果我們瞭解的時候
[00:09:58.000 --> 00:10:00.000]  他們不是祭司不是民事
[00:10:00.000 --> 00:10:02.000]  都是一般保羅大衆
[00:10:02.000 --> 00:10:04.000]  有愚夫有瑞利
[00:10:04.000 --> 00:10:06.000]  有不同的角色
[00:10:06.000 --> 00:10:10.000]  耶穌稱呼他們爲使徒
[00:10:10.000 --> 00:10:12.000]  這個名詞有時候會讓我們覺得
[00:10:12.000 --> 00:10:14.000]  看起來是一個很重要的人物
[00:10:14.000 --> 00:10:15.000]  好像跟我們的信仰
[00:10:15.000 --> 00:10:18.000]  跟我們的身份不同特別一點
[00:10:18.000 --> 00:10:21.000]  事實上這個名字的原意是什麼呢
[00:10:21.000 --> 00:10:23.000]  使徒這個字的原意
[00:10:23.000 --> 00:10:27.000]  就是擔負使命傳遞信息的人
[00:10:27.000 --> 00:10:30.000]  大家知道我們是不是擔負使命傳遞信息的人
[00:10:30.000 --> 00:10:31.000]  我們也是
[00:10:31.000 --> 00:10:32.000]  所以我們也是使徒
[00:10:32.000 --> 00:10:35.000]  如果從某個角度來看
[00:10:35.000 --> 00:10:38.000]  既然他們被揀選
[00:10:38.000 --> 00:10:40.000]  是要承擔一個特別的使命
[00:10:40.000 --> 00:10:42.000]  就是將一個信息傳遞開去
[00:10:42.000 --> 00:10:46.000]  爲了能夠讓他們真的能夠將這個信息傳遞開去
[00:10:46.000 --> 00:10:47.000]  耶穌就告訴他們
[00:10:47.000 --> 00:10:49.000]  有三件事情是非常重要的
[00:10:49.000 --> 00:10:52.000]  第一就是這些被召的十二個使徒
[00:10:52.000 --> 00:10:56.000]  要常和耶穌同在
[00:10:56.000 --> 00:10:58.000]  既然要承擔使命
[00:10:58.000 --> 00:11:03.000]  就必須接受訓練和磨練
[00:11:03.000 --> 00:11:05.000]  過往他們可能跟其他人一樣
[00:11:05.000 --> 00:11:08.000]  他們都是跟很大部分的羣衆一樣
[00:11:08.000 --> 00:11:11.000]  都只不過是跟從耶穌其中的一個人
[00:11:11.000 --> 00:11:13.000]  但是從被召的那天起
[00:11:13.000 --> 00:11:16.000]  他們就要接受耶穌的議題命令
[00:11:16.000 --> 00:11:20.000]  要全面掌握天國福音的真理和意義
[00:11:20.000 --> 00:11:24.000]  以至他們真的能夠擔負使命
[00:11:24.000 --> 00:11:27.000]  將信息傳遞
[00:11:27.000 --> 00:11:29.000]  第二他們說他們要接受差派
[00:11:29.000 --> 00:11:30.000]  這個只是他們的使命
[00:11:30.000 --> 00:11:33.000]  他們要接受差派傳揚天國的福音
[00:11:33.000 --> 00:11:35.000]  所以他們被揀選的使命
[00:11:35.000 --> 00:11:37.000]  就要向世人宣講
[00:11:37.000 --> 00:11:38.000]  宣講什麼
[00:11:38.000 --> 00:11:40.000]  跟我們一開始說的沒分別
[00:11:40.000 --> 00:11:44.000]  就是天國近了 你們要悔改
[00:11:44.000 --> 00:11:45.000]  所以今天我們傳福音
[00:11:45.000 --> 00:11:46.000]  我們都是告訴別人
[00:11:46.000 --> 00:11:47.000]  我們要悔改
[00:11:47.000 --> 00:11:50.000]  我們才能夠進到神的裏面
[00:11:50.000 --> 00:11:51.000]  他們的使命是要使世人
[00:11:51.000 --> 00:11:53.000]  因爲他們所傳的福音
[00:11:53.000 --> 00:11:54.000]  而得以進入天國
[00:11:54.000 --> 00:11:55.000]  成爲天國的子民
[00:11:55.000 --> 00:11:58.000]  這個是神揀選的目的
[00:11:58.000 --> 00:12:00.000]  要留意
[00:12:00.000 --> 00:12:01.000]  作爲耶穌的使徒
[00:12:01.000 --> 00:12:02.000]  或者作爲耶穌的門徒
[00:12:02.000 --> 00:12:05.000]  不是報名的
[00:12:05.000 --> 00:12:07.000]  是神揀選了他們
[00:12:07.000 --> 00:12:08.000]  因此他們接受差派
[00:12:08.000 --> 00:12:09.000]  是沒有選擇的餘地
[00:12:09.000 --> 00:12:11.000]  他們必須接受這個差派
[00:12:11.000 --> 00:12:12.000]  就像今天你和我
[00:12:12.000 --> 00:12:13.000]  作爲神的義女
[00:12:13.000 --> 00:12:15.000]  其實我們也沒有選擇
[00:12:15.000 --> 00:12:17.000]  我們也必須接受這個差派
[00:12:17.000 --> 00:12:19.000]  進入人羣當中
[00:12:19.000 --> 00:12:21.000]  成爲福音的使者
[00:12:21.000 --> 00:12:23.000]  第三個就複雜一些了
[00:12:23.000 --> 00:12:24.000]  第三個就是
[00:12:24.000 --> 00:12:25.000]  我們要先說
[00:12:25.000 --> 00:12:26.000]  耶穌將趕鬼的權柄
[00:12:26.000 --> 00:12:28.000]  都交給了他們
[00:12:28.000 --> 00:12:29.000]  這個不是一般人
[00:12:29.000 --> 00:12:30.000]  可以擁有的權柄
[00:12:30.000 --> 00:12:31.000]  因爲這個關乎
[00:12:31.000 --> 00:12:34.000]  屬靈界的增戰
[00:12:34.000 --> 00:12:36.000]  擁有這樣的權柄
[00:12:36.000 --> 00:12:37.000]  是得到神親自的護權
[00:12:37.000 --> 00:12:39.000]  得以在屬靈的增戰當中
[00:12:39.000 --> 00:12:41.000]  勝過撒旦的權勢
[00:12:41.000 --> 00:12:44.000]  你說 我有沒有呢
[00:12:44.000 --> 00:12:47.000]  我們有沒有
[00:12:47.000 --> 00:12:48.000]  有 是吧
[00:12:48.000 --> 00:12:50.000]  不過當然我們是依靠神
[00:12:50.000 --> 00:12:51.000]  不是我膽粗粗地說
[00:12:51.000 --> 00:12:52.000]  我是Andy牧師
[00:12:52.000 --> 00:12:53.000]  你有鬼嗎
[00:12:53.000 --> 00:12:54.000]  來來來 我叫Andy
[00:12:54.000 --> 00:12:56.000]  你快走 不是
[00:12:56.000 --> 00:12:58.000]  聖經很清楚 是吧
[00:12:58.000 --> 00:12:59.000]  是小心謹慎
[00:12:59.000 --> 00:13:01.000]  有時甚至要禁食禱告
[00:13:01.000 --> 00:13:02.000]  而是奉耶穌的命
[00:13:02.000 --> 00:13:04.000]  因爲權柄是耶穌
[00:13:04.000 --> 00:13:07.000]  不是我
[00:13:07.000 --> 00:13:08.000]  所以從屬靈的角度來看
[00:13:08.000 --> 00:13:10.000]  我和你都是神所揀選的使徒
[00:13:10.000 --> 00:13:13.000]  都是擔負使命傳遞信息的人
[00:13:13.000 --> 00:13:15.000]  因爲耶穌在他離開世界的時候
[00:13:15.000 --> 00:13:16.000]  對門徒說
[00:13:16.000 --> 00:13:18.000]  天上地下所有的權柄都伺及我了
[00:13:18.000 --> 00:13:19.000]  所以你們要去
[00:13:19.000 --> 00:13:21.000]  使萬民作我的門徒
[00:13:21.000 --> 00:13:23.000]  奉父子聖靈的命
[00:13:23.000 --> 00:13:24.000]  爲他們施洗
[00:13:24.000 --> 00:13:26.000]  凡我所教訓你們的
[00:13:26.000 --> 00:13:28.000]  都教訓他們遵守
[00:13:28.000 --> 00:13:31.000]  直到世界的末了
[00:13:31.000 --> 00:13:32.000]  所以我和你
[00:13:32.000 --> 00:13:34.000]  每一個屬於神的人
[00:13:34.000 --> 00:13:38.000]  都是神角的工人
[00:13:38.000 --> 00:13:40.000]  今天
[00:13:40.000 --> 00:13:43.000]  你是不是常常與耶穌同在呢
[00:13:43.000 --> 00:13:46.000]  你是不是每一天都識讀神的說話
[00:13:46.000 --> 00:13:49.000]  就是透過研讀聖經
[00:13:49.000 --> 00:13:52.000]  讓耶穌透過他的話教導我們
[00:13:52.000 --> 00:13:56.000]  這是我們每天讀經的原因
[00:13:56.000 --> 00:13:58.000]  不知道你有沒有想過
[00:13:58.000 --> 00:14:00.000]  我們常與神同在
[00:14:00.000 --> 00:14:03.000]  是能夠讓耶穌對我們的生命
[00:14:03.000 --> 00:14:07.000]  甚至整個世界帶來更新和改變
[00:14:07.000 --> 00:14:10.000]  近來不知道大家有沒有留意一個新聞
[00:14:10.000 --> 00:14:12.000]  就是說到在美國的
[00:14:12.000 --> 00:14:13.000]  Aspire University裏面
[00:14:13.000 --> 00:14:16.000]  出現一個屬靈的大復興
[00:14:16.000 --> 00:14:18.000]  就是說在這間大學裏面
[00:14:18.000 --> 00:14:20.000]  很多年輕的學生
[00:14:20.000 --> 00:14:23.000]  他們在神面前認罪悔改
[00:14:23.000 --> 00:14:27.000]  敬拜親近這位的神
[00:14:27.000 --> 00:14:29.000]  這個我相信可能不是最新的資料
[00:14:29.000 --> 00:14:31.000]  我看過人資料的時候就說
[00:14:31.000 --> 00:14:34.000]  他們已經是240個小時的聚會
[00:14:34.000 --> 00:14:36.000]  不停地在當中運行
[00:14:36.000 --> 00:14:40.000]  裏面有很多堅持不下的禱告
[00:14:40.000 --> 00:14:42.000]  很有深度的敬拜
[00:14:42.000 --> 00:14:44.000]  裏面坐滿了很多人
[00:14:44.000 --> 00:14:46.000]  有些人不是這間大學的學生
[00:14:46.000 --> 00:14:48.000]  但是他們聽到在這裏有屬靈的復興
[00:14:48.000 --> 00:14:50.000]  所以他們在其他的校園
[00:14:50.000 --> 00:14:52.000]  在其他的州份開很多小時的車
[00:14:52.000 --> 00:14:54.000]  盼望來到這裏
[00:14:54.000 --> 00:14:59.000]  去經歷感受屬靈復興那種情況
[00:14:59.000 --> 00:15:01.000]  事件更加引起了
[00:15:01.000 --> 00:15:03.000]  美國主流媒體的關注
[00:15:03.000 --> 00:15:04.000]  其實我們知道過往
[00:15:04.000 --> 00:15:06.000]  特別在歐洲美洲也是
[00:15:06.000 --> 00:15:08.000]  主流媒體對宗教
[00:15:08.000 --> 00:15:10.000]  不是以冷漠的態度
[00:15:10.000 --> 00:15:12.000]  只是報道醜聞
[00:15:12.000 --> 00:15:13.000]  但是這次的事件
[00:15:13.000 --> 00:15:17.000]  卻引起了主流媒體的留意
[00:15:17.000 --> 00:15:19.000]  我看這個新聞的時候
[00:15:19.000 --> 00:15:21.000]  讓我想起我自己的一個經歷
[00:15:21.000 --> 00:15:23.000]  我在神學院讀書的時候
[00:15:23.000 --> 00:15:28.000]  每一個禮拜我們都有一個週會
[00:15:28.000 --> 00:15:30.000]  都是敬拜師哥 港道
[00:15:30.000 --> 00:15:32.000]  和我們崇拜一樣
[00:15:32.000 --> 00:15:34.000]  有一次在院長講完道之後
[00:15:34.000 --> 00:15:36.000]  敬拜隊在帶回應詩的時候
[00:15:36.000 --> 00:15:39.000]  其中兩個敬拜隊的隊員
[00:15:39.000 --> 00:15:43.000]  在公衆面前公開向對方認罪
[00:15:43.000 --> 00:15:45.000]  他說對不起
[00:15:45.000 --> 00:15:46.000]  我對你很多偏見
[00:15:46.000 --> 00:15:48.000]  我對你很多的不滿意
[00:15:48.000 --> 00:15:50.000]  這兩個人分享完之後
[00:15:50.000 --> 00:15:52.000]  臺下的師生被感動
[00:15:52.000 --> 00:15:54.000]  同時走上臺
[00:15:54.000 --> 00:15:57.000]  在衆人面前承認
[00:15:57.000 --> 00:15:59.000]  可能是人不知道的罪
[00:15:59.000 --> 00:16:00.000]  或者他得罪了誰
[00:16:00.000 --> 00:16:02.000]  他和父母不和
[00:16:02.000 --> 00:16:03.000]  甚至我來讀神學
[00:16:03.000 --> 00:16:05.000]  就是因爲我不想和父母在一起
[00:16:05.000 --> 00:16:08.000]  所以我找了這個藉口來到這個地方
[00:16:08.000 --> 00:16:12.000]  同時在那個時刻
[00:16:12.000 --> 00:16:14.000]  我們經歷了很多天的
[00:16:14.000 --> 00:16:17.000]  敬拜 祈禱
[00:16:17.000 --> 00:16:20.000]  互相和好的經歷
[00:16:20.000 --> 00:16:22.000]  當時在我神學院裏面
[00:16:22.000 --> 00:16:24.000]  整個屬靈的氣氛都有很大的轉變
[00:16:24.000 --> 00:16:27.000]  請問你可不可望和神同在
[00:16:27.000 --> 00:16:29.000]  你可不可望我們都真的能夠在神的面前
[00:16:29.000 --> 00:16:31.000]  有屬靈上面的那種高峯
[00:16:31.000 --> 00:16:33.000]  以致我們能夠在神裏面
[00:16:33.000 --> 00:16:37.000]  更加享受和他一起的時間
[00:16:37.000 --> 00:16:40.000]  今天你有沒有實踐耶穌對你的差派
[00:16:40.000 --> 00:16:43.000]  將福音信息傳給其他人
[00:16:43.000 --> 00:16:45.000]  是很難的
[00:16:45.000 --> 00:16:46.000]  是難的
[00:16:46.000 --> 00:16:48.000]  我做律師都說傳福音不是那麼容易
[00:16:48.000 --> 00:16:50.000]  我們要將一個人從撒旦的手上
[00:16:50.000 --> 00:16:52.000]  帶回神的裏面
[00:16:52.000 --> 00:16:54.000]  不過我覺得方法不是最重要的
