
[00:00:00.000 --> 00:00:02.000]  平安不是必然的
[00:04:00.000 --> 00:04:03.000]  我們看到你的心意
[00:04:03.000 --> 00:04:06.000]  也更願意愛你愛人
[00:04:06.000 --> 00:04:07.000]  祈禱奉主耶穌基督的名
[00:04:07.000 --> 00:04:09.000]  阿們
[00:04:09.000 --> 00:04:12.000]  第一個我們要思想的
[00:04:12.000 --> 00:04:16.000]  就是苦難痛苦
[00:04:16.000 --> 00:04:20.000]  可以彰顯主的愛嗎
[00:04:20.000 --> 00:04:23.000]  你看到的經文
[00:04:23.000 --> 00:04:25.000]  那裡說
[00:04:25.000 --> 00:04:28.000]  我要回到月柱
[00:04:28.000 --> 00:04:33.000]  讓他們自覺有罪
[00:04:33.000 --> 00:04:34.000]  尋求我免
[00:04:34.000 --> 00:04:36.000]  他們在急難的時候
[00:04:36.000 --> 00:04:43.000]  必徹徹尋求我
[00:04:43.000 --> 00:04:47.000]  圓柱是指天上
[00:04:47.000 --> 00:04:49.000]  整句的意思是表示
[00:04:49.000 --> 00:04:53.000]  父神離開他的百姓而去
[00:04:53.000 --> 00:04:56.000]  其實是屬於暫時的離開
[00:04:56.000 --> 00:04:58.000]  目的是要讓他們
[00:04:58.000 --> 00:05:01.000]  能夠認罪悔改
[00:05:01.000 --> 00:05:05.000]  然後恢復尋求他
[00:05:05.000 --> 00:05:08.000]  其實人往往是自我中心
[00:05:08.000 --> 00:05:10.000]  自以為是
[00:05:10.000 --> 00:05:12.000]  是尚憑自己的能力
[00:05:12.000 --> 00:05:14.000]  用自己的思想
[00:05:14.000 --> 00:05:16.000]  辦法去行事為人
[00:05:16.000 --> 00:05:19.000]  很多時候我們會偏行己路
[00:05:19.000 --> 00:05:23.000]  這個其實是人性的真實寫照
[00:05:23.000 --> 00:05:26.000]  但是當急難苦楚
[00:05:26.000 --> 00:05:29.000]  不幸的事相繼臨到的時候
[00:05:29.000 --> 00:05:33.000]  人的驕傲、自意、自信
[00:05:33.000 --> 00:05:36.000]  才逼著要放下
[00:05:36.000 --> 00:05:38.000]  或者慢慢消失
[00:05:38.000 --> 00:05:41.000]  在痛苦問題難處當中
[00:05:41.000 --> 00:05:44.000]  原來人才會軟化下來
[00:05:44.000 --> 00:05:48.000]  再想想思想一下信仰
[00:05:48.000 --> 00:05:51.000]  再歸到神那裡
[00:05:51.000 --> 00:05:53.000]  事實上父神往往是藉著
[00:05:53.000 --> 00:05:56.000]  在你人生當中的逆境
[00:05:56.000 --> 00:06:00.000]  不幸、折磨或者難處
[00:06:00.000 --> 00:06:05.000]  來管教、詛咒他的子民
[00:06:05.000 --> 00:06:08.000]  所以管教的目的不是破壞
[00:06:08.000 --> 00:06:12.000]  而是更加促使人要親近神更多
[00:06:12.000 --> 00:06:14.000]  更加謙卑下來
[00:06:14.000 --> 00:06:17.000]  迴轉歸向父神
[00:06:17.000 --> 00:06:21.000]  因為你肯認罪
[00:06:21.000 --> 00:06:24.000]  因為你肯謙卑在神面前
[00:06:24.000 --> 00:06:27.000]  其實是表明了你是否定自己過往
[00:06:27.000 --> 00:06:31.000]  矢憑自己的能力
[00:06:31.000 --> 00:06:35.000]  而進而認識到不能再專注自己了
[00:06:35.000 --> 00:06:38.000]  不可以再靠己意了
[00:06:38.000 --> 00:06:40.000]  這些是不對的
[00:06:40.000 --> 00:06:44.000]  然後歸到神那裡
[00:06:44.000 --> 00:06:49.000]  這種整個生活態度和方向的扭轉
[00:06:49.000 --> 00:06:52.000]  正是悔改
[00:06:52.000 --> 00:06:56.000]  真實的悔改是會帶來切切尋求主的心
[00:06:56.000 --> 00:06:59.000]  是以父神作為你的人生主宰
[00:06:59.000 --> 00:07:03.000]  並且以主的旨意作為生活的指引
[00:07:03.000 --> 00:07:05.000]  你的人生觀、價值觀
[00:07:05.000 --> 00:07:10.000]  是扭轉定位在神那裡
[00:07:10.000 --> 00:07:15.000]  記得我在紐約木會的時候
[00:07:15.000 --> 00:07:19.000]  有人介紹一個住在附近的
[00:07:19.000 --> 00:07:25.000]  一個末期癌症的病人來
[00:07:25.000 --> 00:07:28.000]  差不多有兩三年的時間
[00:07:28.000 --> 00:07:32.000]  我都接載和陪同這個人
[00:07:32.000 --> 00:07:35.000]  去接受電療化療
[00:07:35.000 --> 00:07:39.000]  這位男士因為這樣的緣故
[00:07:39.000 --> 00:07:42.000]  藉著這件經歷去信了主
[00:07:42.000 --> 00:07:45.000]  他後期去分享見證
[00:07:45.000 --> 00:07:48.000]  自己說父神原來藉著這個癌症
[00:07:48.000 --> 00:07:52.000]  這個不治之症的苦難、不幸
[00:07:52.000 --> 00:07:54.000]  使他思想人生
[00:07:54.000 --> 00:07:58.000]  使他思想到信耶穌的問題
[00:07:58.000 --> 00:08:01.000]  父神是透過這個癌症的煎熬
[00:08:01.000 --> 00:08:05.000]  使他折服、降服
[00:08:05.000 --> 00:08:08.000]  歸信了主
[00:08:08.000 --> 00:08:11.000]  並且徹徹地尋求神
[00:08:11.000 --> 00:08:15.000]  他信主之後變得有盼望
[00:08:15.000 --> 00:08:20.000]  雖然他知道自己死亡的日子是接近
[00:08:20.000 --> 00:08:23.000]  但是他心中那種的勞苦掛慮
[00:08:23.000 --> 00:08:26.000]  都懂得交托給神
[00:08:26.000 --> 00:08:30.000]  他不再像以前那樣消極頹廢
[00:08:30.000 --> 00:08:36.000]  他說這是他未信主之前所沒有的
[00:08:36.000 --> 00:08:39.000]  在我的目樣當中
[00:08:39.000 --> 00:08:43.000]  曾經看到不少的家庭
[00:08:43.000 --> 00:08:47.000]  或者夫妻的關係出現了問題
[00:08:47.000 --> 00:08:51.000]  但是當他們肯讓神介入的時候
[00:08:51.000 --> 00:08:52.000]  神幫助的時候
[00:08:52.000 --> 00:08:55.000]  很多人都有感而發地說
[00:08:55.000 --> 00:09:00.000]  他說要改變這個這麼困難的局面
[00:09:00.000 --> 00:09:03.000]  人真的不能夠做什麼
[00:09:03.000 --> 00:09:07.000]  唯有好好地依靠神
[00:09:07.000 --> 00:09:08.000]  真的
[00:09:08.000 --> 00:09:11.000]  丁子妹
[00:09:11.000 --> 00:09:15.000]  我們可以看到
[00:09:15.000 --> 00:09:19.000]  今天很多的環境
[00:09:19.000 --> 00:09:23.000]  很多的人士似乎壓迫著我們
[00:09:23.000 --> 00:09:27.000]  尤其是在近三年這個疫情的日子當中
[00:09:27.000 --> 00:09:30.000]  有些人真的忍不了
[00:09:30.000 --> 00:09:33.000]  但是請你留意
[00:09:33.000 --> 00:09:34.000]  主的愛
[00:09:34.000 --> 00:09:38.000]  原來是往往藉著苦難痛苦而彰顯的
[00:09:38.000 --> 00:09:41.000]  在你的難處逆境當中
[00:09:41.000 --> 00:09:43.000]  苦痛當中
[00:09:43.000 --> 00:09:45.000]  原來神的大能的手
[00:09:45.000 --> 00:09:49.000]  可以化身成為奇妙的祝福
[00:09:49.000 --> 00:09:52.000]  今天我們要確實知道
[00:09:52.000 --> 00:09:56.000]  神是明白你和我的限度
[00:09:56.000 --> 00:10:00.000]  他永遠不會容許任何困難或者苦難
[00:10:00.000 --> 00:10:05.000]  是超越過我們的力量或者才幹所能承擔的
[00:10:05.000 --> 00:10:07.000]  我們要謹記
[00:10:07.000 --> 00:10:09.000]  神是信實的
[00:10:09.000 --> 00:10:12.000]  必不叫你們受試探
[00:10:12.000 --> 00:10:15.000]  過於所能受的
[00:10:15.000 --> 00:10:16.000]  因此丁子妹
[00:10:16.000 --> 00:10:17.000]  各位朋友
[00:10:17.000 --> 00:10:21.000]  如果你今天仍然身處在苦難逆境
[00:10:21.000 --> 00:10:25.000]  飽受試煉的考驗和折磨
[00:10:25.000 --> 00:10:30.000]  我請你仍然好好依靠主
[00:10:30.000 --> 00:10:32.000]  抬頭仰望神
[00:10:32.000 --> 00:10:35.000]  連續繼續鼓起勇氣
[00:10:35.000 --> 00:10:38.000]  因為我們的父神
[00:10:38.000 --> 00:10:42.000]  知道你可以承受多少壓力
[00:10:42.000 --> 00:10:44.000]  你的極限是多少
[00:10:44.000 --> 00:10:47.000]  我們改變用另一個角度來看
[00:10:47.000 --> 00:10:49.000]  我們思想道主的愛
[00:10:49.000 --> 00:10:54.000]  原來是透過今時今日你所遭遇的一切
[00:10:54.000 --> 00:10:55.000]  這些苦難
[00:10:55.000 --> 00:10:56.000]  這些問題
[00:10:56.000 --> 00:10:57.000]  這些不幸
[00:10:57.000 --> 00:10:59.000]  來磨練你
[00:10:59.000 --> 00:11:00.000]  詛咒你
[00:11:00.000 --> 00:11:04.000]  甚至管教你
[00:11:04.000 --> 00:11:08.000]  唯要使你更加親近主
[00:11:08.000 --> 00:11:09.000]  歸向神
[00:11:09.000 --> 00:11:12.000]  並且徹徹地沉過去
[00:11:12.000 --> 00:11:15.000]  當你肯謙卑回轉
[00:11:15.000 --> 00:11:17.000]  向父神支取力量的時候
[00:11:17.000 --> 00:11:19.000]  你就會更加體會到
[00:11:19.000 --> 00:11:22.000]  神的愛神的恩典
[00:11:22.000 --> 00:11:27.000]  原來是何等的奇妙
[00:11:27.000 --> 00:11:31.000]  它從來沒有將試探或者考驗
[00:11:31.000 --> 00:11:34.000]  比神的力量
[00:11:34.000 --> 00:11:38.000]  比主的愛更大
[00:11:38.000 --> 00:11:41.000]  有一篇短文
[00:11:41.000 --> 00:11:44.000]  叫做《主耶穌的保證》
[00:11:44.000 --> 00:11:46.000]  是英文來的
[00:11:46.000 --> 00:11:47.000]  翻譯成中文之後
[00:11:47.000 --> 00:11:48.000]  也很感人
[00:11:48.000 --> 00:11:50.000]  很激勵人心
[00:11:50.000 --> 00:11:54.000]  不知道你看不看到
[00:11:54.000 --> 00:11:57.000]  你聽我細細讀出
[00:11:57.000 --> 00:12:00.000]  它說你永不會遇到恐懼
[00:12:00.000 --> 00:12:03.000]  是主不能克服的
[00:12:03.000 --> 00:12:05.000]  你永不會面對敵人
[00:12:05.000 --> 00:12:08.000]  是主不能打敗的
[00:12:08.000 --> 00:12:11.000]  你永不會進入戰役
[00:12:11.000 --> 00:12:14.000]  是主不能勝利的
[00:12:14.000 --> 00:12:17.000]  你永不會有需要
[00:12:17.000 --> 00:12:20.000]  是主不能應付的
[00:12:20.000 --> 00:12:23.000]  你永不會遇見試探
[00:12:23.000 --> 00:12:26.000]  是主不能勝過的
[00:12:26.000 --> 00:12:29.000]  你永不會背負重擔
[00:12:29.000 --> 00:12:32.000]  是主不能承托的
[00:12:32.000 --> 00:12:35.000]  你永不會面對難題
[00:12:35.000 --> 00:12:38.000]  是主不能解決的
[00:12:38.000 --> 00:12:40.000]  你永不會有捉綁
[00:12:40.000 --> 00:12:44.000]  是主不能拆解的
[00:12:44.000 --> 00:12:47.000]  你永不會有時段
[00:12:47.000 --> 00:12:49.000]  是主不會照顧的
[00:12:49.000 --> 00:12:51.000]  你永不會有時刻
[00:12:51.000 --> 00:13:00.000]  是主不在那裡的
[00:13:00.000 --> 00:13:01.000]  不一樣
[00:13:01.000 --> 00:13:05.000]  我們看到神無比的奇妙作為
[00:13:05.000 --> 00:13:07.000]  第二個問題我們要想
[00:13:07.000 --> 00:13:12.000]  主的愛有什麼應許呢
[00:13:12.000 --> 00:13:15.000]  就是在第六章
[00:13:15.000 --> 00:13:19.000]  學生書第六章一到三節
[00:13:19.000 --> 00:13:21.000]  那裡是這樣說
[00:13:21.000 --> 00:13:22.000]  來吧
[00:13:22.000 --> 00:13:24.000]  我們歸向耶和華
[00:13:24.000 --> 00:13:27.000]  祂撕裂我們也必依治
[00:13:27.000 --> 00:13:30.000]  祂打傷我們也必前果
[00:13:30.000 --> 00:13:31.000]  第二節
[00:13:31.000 --> 00:13:32.000]  過兩天
[00:13:32.000 --> 00:13:34.000]  祂必使我們蘇醒
[00:13:34.000 --> 00:13:35.000]  第三天
[00:13:35.000 --> 00:13:37.000]  祂必使我們興起
[00:13:37.000 --> 00:13:41.000]  我們就在祂面前得以存活
[00:13:41.000 --> 00:13:42.000]  第三節
[00:13:42.000 --> 00:13:45.000]  我們無要認識耶和華
[00:13:45.000 --> 00:13:47.000]  竭力追求認識祂
[00:13:47.000 --> 00:13:50.000]  祂出現學如神光
[00:13:50.000 --> 00:13:53.000]  祂必臨到我們像金魚
[00:13:53.000 --> 00:13:59.000]  像滋潤田地的春雨
[00:13:59.000 --> 00:14:02.000]  一到三節是以法年
[00:14:02.000 --> 00:14:05.000]  和由大華
[00:14:05.000 --> 00:14:06.000]  後幾節
[00:14:06.000 --> 00:14:09.000]  第四到六節是耶和華的答覆
[00:14:09.000 --> 00:14:14.000]  主的愛原來是透過四項動作
[00:14:14.000 --> 00:14:16.000]  下一章那裡有說的
[00:14:16.000 --> 00:14:19.000]  是撕裂
[00:14:19.000 --> 00:14:21.000]  依治
[00:14:21.000 --> 00:14:22.000]  打傷
[00:14:22.000 --> 00:14:24.000]  前果
[00:14:24.000 --> 00:14:26.000]  撕裂
[00:14:26.000 --> 00:14:27.000]  依治
[00:14:27.000 --> 00:14:28.000]  打傷
[00:14:28.000 --> 00:14:29.000]  前果
[00:14:29.000 --> 00:14:32.000]  這四種方法來成就
[00:14:32.000 --> 00:14:34.000]  主的審判
[00:14:34.000 --> 00:14:37.000]  好像猛獸一樣損傷人
[00:14:37.000 --> 00:14:40.000]  但是神的公義當中
[00:14:40.000 --> 00:14:43.000]  仍然有慈愛的成分
[00:14:43.000 --> 00:14:46.000]  祂必使人恢復健康
[00:14:46.000 --> 00:14:51.000]  撕裂是野獸對虐物的一個行動
[00:14:51.000 --> 00:14:55.000]  是用爪用牙去損傷
[00:14:55.000 --> 00:14:59.000]  通常野獸先弄死小動物
[00:14:59.000 --> 00:15:02.000]  然後再撕開來吞吃
[00:15:02.000 --> 00:15:06.000]  但是我們耶和華的刑罰
[00:15:06.000 --> 00:15:09.000]  絕不會將人置於死地
[00:15:09.000 --> 00:15:11.000]  因為父神的目的不是毀壞
[00:15:11.000 --> 00:15:13.000]  而是依治
[00:15:13.000 --> 00:15:15.000]  父神打傷人
[00:15:15.000 --> 00:15:18.000]  是不會使人受傷致命的
[00:15:18.000 --> 00:15:22.000]  而是在傷處前果
[00:15:22.000 --> 00:15:27.000]  使得人得著完全的存餘
[00:15:27.000 --> 00:15:29.000]  請注意
[00:15:29.000 --> 00:15:31.000]  全能全知的神
[00:15:31.000 --> 00:15:34.000]  祂有奇妙有慈愛的方法
[00:15:34.000 --> 00:15:38.000]  因為若果不撕裂不破壞
[00:15:38.000 --> 00:15:42.000]  就沒有可能有改造和創生
[00:15:42.000 --> 00:15:44.000]  當你看第二節的時候
[00:15:44.000 --> 00:15:46.000]  你看到內容
[00:15:46.000 --> 00:15:50.000]  這個破壞的工作相當之嚴重
[00:15:50.000 --> 00:15:53.000]  幾乎瀕臨死亡
[00:15:53.000 --> 00:15:55.000]  置於死地
[00:15:55.000 --> 00:15:57.000]  好像要完全除滅一樣
[00:15:57.000 --> 00:16:00.000]  根本沒有恢復的可能
[00:16:00.000 --> 00:16:04.000]  但是父神仍然有慈愛奇妙的工作
[00:16:04.000 --> 00:16:08.000]  因為祂使人蘇醒
[00:16:08.000 --> 00:16:12.000]  蘇醒是救活的意思
[00:16:12.000 --> 00:16:17.000]  甚至第三天使人興起得以存活
[00:16:17.000 --> 00:16:19.000]  即是死不去
[00:16:19.000 --> 00:16:23.000]  古時的異教迷信觀念
[00:16:23.000 --> 00:16:26.000]  認為人死了之後
[00:16:26.000 --> 00:16:30.000]  第三天的靈魂才會脫離身體
[00:16:30.000 --> 00:16:32.000]  所以在三天之內
[00:16:32.000 --> 00:16:36.000]  如果不復活就會永遠死亡
[00:16:36.000 --> 00:16:40.000]  這種說法當然不是這次經文的內容
[00:16:40.000 --> 00:16:42.000]  但是大家可以理解
[00:16:42.000 --> 00:16:45.000]  三天兩天的時間
[00:16:45.000 --> 00:16:49.000]  始終都是一個很短暫
[00:16:49.000 --> 00:16:51.000]  換句話說
[00:16:51.000 --> 00:16:56.000]  沒錯,父神是藉著不幸困境難處去撕裂
[00:16:56.000 --> 00:16:58.000]  搞破壞
[00:16:58.000 --> 00:17:03.000]  去重重的又重重的打擊打傷
[00:17:03.000 --> 00:17:05.000]  但是祂是主的愛
[00:17:05.000 --> 00:17:08.000]  祂是奇妙的去醫治
[00:17:08.000 --> 00:17:10.000]  去纏綁
[00:17:10.000 --> 00:17:14.000]  使得人得以重建、造就、康復
[00:17:14.000 --> 00:17:16.000]  恢復過來
[00:17:16.000 --> 00:17:18.000]  仍然得以存活
[00:17:18.000 --> 00:17:22.000]  所以父神的撕裂、打傷之中
[00:17:22.000 --> 00:17:25.000]  都是兩三天
[00:17:25.000 --> 00:17:29.000]  是屬於短暫
[00:17:29.000 --> 00:17:31.000]  最後人在父神面前
[00:17:31.000 --> 00:17:33.000]  仍然得以存活
[00:17:33.000 --> 00:17:35.000]  在神面前
[00:17:35.000 --> 00:17:39.000]  仍然是蒙大福得主的眷由
[00:17:39.000 --> 00:17:40.000]  所以這裡說
[00:17:40.000 --> 00:17:44.000]  我們要無要認識耶和華
[00:17:44.000 --> 00:17:47.000]  竭力追求認識祂
[00:17:47.000 --> 00:17:49.000]  什麼叫認識主呢?
[00:17:49.000 --> 00:17:57.000]  認識主就是要敬愛祂、敬畏祂
[00:17:57.000 --> 00:17:59.000]  多年前在香港
[00:17:59.000 --> 00:18:00.000]  有一位弟兄
[00:18:00.000 --> 00:18:03.000]  他是從事工程的
[00:18:03.000 --> 00:18:06.000]  生活富裕不錯
[00:18:06.000 --> 00:18:07.000]  他有回教會
[00:18:07.000 --> 00:18:09.000]  間中有侍奉
[00:18:09.000 --> 00:18:11.000]  不過信仰對他來說
[00:18:11.000 --> 00:18:15.000]  只是生活的一部份
[00:18:15.000 --> 00:18:17.000]  直到有一次
[00:18:17.000 --> 00:18:21.000]  他發生嚴重的車禍
[00:18:21.000 --> 00:18:23.000]  去了急症室之後
[00:18:23.000 --> 00:18:26.000]  轉送到ICU
[00:18:26.000 --> 00:18:28.000]  醫生跟家人說
[00:18:28.000 --> 00:18:34.000]  他一天嚴重的受創傷
[00:18:34.000 --> 00:18:36.000]  他的生存的機會
[00:18:36.000 --> 00:18:39.000]  是三成左右
[00:18:39.000 --> 00:18:42.000]  於是教會發動弟兄姊妹
[00:18:42.000 --> 00:18:45.000]  為這位弟兄祈禱
[00:18:45.000 --> 00:18:47.000]  奇妙得很
[00:18:47.000 --> 00:18:49.000]  祈禱的力量真的大
[00:18:49.000 --> 00:18:50.000]  呼神念敏
[00:18:50.000 --> 00:18:53.000]  奇蹟真的出現了
[00:18:53.000 --> 00:18:56.000]  他至終度過危險時期
[00:18:56.000 --> 00:18:59.000]  而且慢慢的好轉
[00:18:59.000 --> 00:19:01.000]  三、兩個星期之後
[00:19:01.000 --> 00:19:04.000]  可以轉到普通的病房
[00:19:04.000 --> 00:19:05.000]  自此之後
[00:19:05.000 --> 00:19:07.000]  這位弟兄的生命
[00:19:07.000 --> 00:19:09.000]  有極大的改變
[00:19:09.000 --> 00:19:13.000]  他自己的人生方向
[00:19:13.000 --> 00:19:15.000]  也有扭轉過來
[00:19:15.000 --> 00:19:17.000]  因為他認為
[00:19:17.000 --> 00:19:19.000]  是父神的憐憫
[00:19:19.000 --> 00:19:21.000]  自己才可以撿回一條命
[00:19:21.000 --> 00:19:23.000]  所以他定義今後
[00:19:23.000 --> 00:19:25.000]  要為主而活
[00:19:25.000 --> 00:19:28.000]  生命為主所用
[00:19:28.000 --> 00:19:29.000]  出院之後
[00:19:29.000 --> 00:19:32.000]  經過條理康復
[00:19:32.000 --> 00:19:36.000]  他申請進入神學院
[00:19:36.000 --> 00:19:39.000]  接受裝備
[00:19:39.000 --> 00:19:42.000]  幾年之後他畢業
[00:19:42.000 --> 00:19:46.000]  然後他成為傳道人
[00:19:46.000 --> 00:19:51.000]  專注為主作功
[00:19:51.000 --> 00:19:52.000]  其實父神今天
[00:19:52.000 --> 00:19:56.000]  也是會在你和我身上
[00:19:56.000 --> 00:19:58.000]  往往透過一些苦難
[00:19:58.000 --> 00:20:01.000]  透過一些人生的衝擊
[00:20:01.000 --> 00:20:03.000]  要蘇醒你
[00:20:03.000 --> 00:20:05.000]  要救活你
[00:20:05.000 --> 00:20:09.000]  要使用你
[00:20:09.000 --> 00:20:11.000]  所以我們今天
[00:20:11.000 --> 00:20:14.000]  如果經歷到很多的苦難
[00:20:14.000 --> 00:20:17.000]  至終其實是幫助我們
[00:20:17.000 --> 00:20:19.000]  更認識神
[00:20:19.000 --> 00:20:21.000]  更敬愛主
[00:20:21.000 --> 00:20:25.000]  更能夠好好的侍奉主
[00:20:25.000 --> 00:20:26.000]  主的愛
[00:20:26.000 --> 00:20:28.000]  臨到真的好像柱缸
[00:20:28.000 --> 00:20:30.000]  好像春雨
[00:20:30.000 --> 00:20:33.000]  柱缸、神缸是何等的耀眼
[00:20:33.000 --> 00:20:35.000]  人人都可以看到
[00:20:35.000 --> 00:20:37.000]  是很真實可靠
[00:20:37.000 --> 00:20:40.000]  春雨是滋潤大地
[00:20:40.000 --> 00:20:43.000]  當然使人得著豐富
[00:20:43.000 --> 00:20:46.000]  以及昌盛繁榮
[00:20:46.000 --> 00:20:49.000]  不單是屬於物質方面
[00:20:49.000 --> 00:20:51.000]  也是心靈的加力
[00:20:51.000 --> 00:20:55.000]  使人能夠被主的愛和恩典
[00:20:55.000 --> 00:20:58.000]  得著潤澤和滋養
[00:20:58.000 --> 00:20:59.000]  領子們
[00:20:59.000 --> 00:21:01.000]  各位朋友
[00:21:01.000 --> 00:21:03.000]  在苦難當中
[00:21:03.000 --> 00:21:07.000]  在困境、失意、絕望當中
[00:21:07.000 --> 00:21:12.000]  在你認為我頭頭碰著黑鍋的時段
[00:21:12.000 --> 00:21:17.000]  請你用淑靈的眼光去看
[00:21:17.000 --> 00:21:19.000]  父神原來是一而再
[00:21:19.000 --> 00:21:23.000]  透過這些來撕裂、破壞
[00:21:23.000 --> 00:21:26.000]  打傷、打擊
[00:21:26.000 --> 00:21:30.000]  你的情況
[00:21:30.000 --> 00:21:35.000]  我們可以看到一樣的東西
[00:21:35.000 --> 00:21:40.000]  就是神為你更盡心認識祂
[00:21:40.000 --> 00:21:43.000]  所以祂藉著這些東西
[00:21:43.000 --> 00:21:45.000]  是有奇妙的安排
[00:21:45.000 --> 00:21:47.000]  根本一切的苦難
[00:21:47.000 --> 00:21:49.000]  一切的煩惱
[00:21:49.000 --> 00:21:51.000]  只不過是兩三天
[00:21:51.000 --> 00:21:53.000]  是短暫的
[00:21:53.000 --> 00:21:55.000]  是最輕的
[00:21:55.000 --> 00:21:58.000]  相對於將來無比的榮耀
[00:21:58.000 --> 00:22:03.000]  是不是算不得什麼呢
[00:22:03.000 --> 00:22:05.000]  有一位姊妹
[00:22:05.000 --> 00:22:07.000]  因為一次意外
[00:22:07.000 --> 00:22:10.000]  搞到之後要坐輪椅
[00:22:10.000 --> 00:22:12.000]  有一次
[00:22:12.000 --> 00:22:15.000]  她淚流滿面向神禱告
[00:22:15.000 --> 00:22:16.000]  主啊
[00:22:16.000 --> 00:22:18.000]  如果我是一直健康
[00:22:18.000 --> 00:22:19.000]  不用坐輪椅
[00:22:19.000 --> 00:22:24.000]  我就可以替祢做很多的工作
[00:22:24.000 --> 00:22:31.000]  父神出人業外的平安和想法
