
[00:00:00.000 --> 00:00:07.060]  各位姐妹請我們一起再同心禱告
[00:11:35.800 --> 00:11:41.400]  我們希望有一個好的屬靈的生命
[00:11:41.400 --> 00:11:45.960]  我們能夠對自己來唱出這首的愛歌
[00:11:45.960 --> 00:11:51.960]  去提醒自己回轉回到上帝
[00:11:51.960 --> 00:11:53.800]  當然另一方面
[00:11:53.800 --> 00:11:58.000]  實際的我們都可以去落實地去找
[00:11:58.000 --> 00:12:00.440]  我們的屬靈的同行者
[00:12:00.440 --> 00:12:05.360]  我們的土伴一同彼此去守望
[00:12:05.360 --> 00:12:10.840]  提醒、祈禱和同行
[00:12:10.840 --> 00:12:16.160]  阿摩斯先知這首愛歌的內容究竟是說什麼呢?
[00:12:16.160 --> 00:12:17.840]  有些聖經學者形容
[00:12:17.840 --> 00:12:20.280]  阿摩斯書五章一到十七節
[00:12:20.280 --> 00:12:21.880]  我們打開看完的經文
[00:12:21.880 --> 00:12:28.040]  是整卷阿摩斯書有一個結構性的主題中心
[00:12:28.040 --> 00:12:31.640]  我們看到阿摩斯書總共有九章
[00:12:31.640 --> 00:12:35.160]  五章差不多在整卷阿摩斯書的中間
[00:12:35.160 --> 00:12:37.560]  而阿摩斯書第一到十七節
[00:12:37.560 --> 00:12:42.520]  就是整卷阿摩斯書的一個主題的中心
[00:12:42.520 --> 00:12:44.840]  而這段經文一到十七節
[00:12:44.840 --> 00:12:49.880]  有一個很特別的交叉式的結構
[00:12:49.880 --> 00:12:51.000]  其實我想在這裡說
[00:12:51.000 --> 00:12:54.440]  交叉式的結構不單止只是在這段經文出現
[00:12:54.440 --> 00:12:59.240]  在很多的經文都常常有一個交叉式的結構
[00:12:59.240 --> 00:13:03.400]  我嘗試用一個這樣的圖片來顯示
[00:13:03.400 --> 00:13:05.080]  很彩色是不是?
[00:13:05.080 --> 00:13:09.400]  我希望用顏色來更加清楚去表達、去分析
[00:13:09.400 --> 00:13:12.040]  在第一到十七節
[00:13:12.040 --> 00:13:15.480]  一到第三節是一個為以色列的哀悼
[00:13:15.480 --> 00:13:16.920]  然後在下面
[00:13:16.920 --> 00:13:19.080]  去首尾呼應十六到十七節
[00:13:19.080 --> 00:13:21.480]  也是一個為以色列的哀悼
[00:13:21.480 --> 00:13:25.080]  然後第四到第六節是一個呼籲人要尋求神
[00:13:25.080 --> 00:13:29.160]  十四到十五節也是一個呼籲人要尋求神
[00:13:29.160 --> 00:13:33.640]  在第七節是斥責以色列人要摒棄公義
[00:13:33.640 --> 00:13:36.440]  然後第十到十三節也都斥責以色列人
[00:13:36.440 --> 00:13:38.680]  摒棄了公義
[00:13:38.680 --> 00:13:45.240]  而中心就是一個讚美上帝之歌
[00:13:45.240 --> 00:13:50.280]  用一個這樣的交叉式的結構讓我們看得到
[00:13:50.280 --> 00:13:52.600]  阿摩斯很想去表達一個訊息
[00:13:52.600 --> 00:13:55.640]  就是去表達一個滅亡的景象
[00:13:55.640 --> 00:13:58.440]  去描寫經文的開始和結尾
[00:13:58.440 --> 00:14:04.840]  前呼後應地說出以色列將要滅亡
[00:14:04.840 --> 00:14:08.680]  在第五章二到第三節
[00:14:08.680 --> 00:14:11.400]  經文這樣說,我們一起讀
[00:14:11.400 --> 00:14:14.760]  以色列民跌倒,不得再起
[00:14:14.760 --> 00:14:17.960]  躺在地上,無人參赴
[00:14:17.960 --> 00:14:22.920]  以色列家的城,發出一千兵的,只剩一百
[00:14:22.920 --> 00:14:27.080]  發出一百的,只剩十個
[00:14:27.080 --> 00:14:30.280]  原來以色列人,原本的文字去描寫
[00:14:30.280 --> 00:14:33.800]  他好像一個處女,一個少女那樣
[00:14:33.800 --> 00:14:37.640]  那份的清純,那份的無知
[00:14:37.640 --> 00:14:39.880]  大卻是那份的無助
[00:14:39.880 --> 00:14:43.160]  跌倒在地上,無人扶起他
[00:14:43.160 --> 00:14:45.240]  無人可以幫得到他
[00:14:45.240 --> 00:14:50.680]  參赴原本的意思,已經被人遺棄了
[00:14:50.680 --> 00:14:55.880]  不單止沒有人扶他,更加被人遺棄了
[00:14:55.880 --> 00:15:00.280]  然後以色列的兵,出一千人,只剩一百人
[00:15:00.280 --> 00:15:03.400]  出一百人,只剩十個
[00:15:03.400 --> 00:15:09.320]  九成的以色列兵,都在戰場上戰死
[00:15:09.320 --> 00:15:12.760]  兵敗如山倒
[00:15:12.760 --> 00:15:16.280]  然後經文在結尾那裏,同樣去描述
[00:15:16.280 --> 00:15:19.560]  他說,在一切寬闊處,必有哀號的聲音
[00:15:19.560 --> 00:15:24.120]  在各街市上,必有人喧,哀哉!哀哉!
[00:15:24.120 --> 00:15:28.920]  在各葡萄園,必有哀號的聲音
[00:15:28.920 --> 00:15:34.200]  哀號的聲音,痛哭的聲音,遍佈著整個的國家
[00:15:34.200 --> 00:15:38.680]  無論是城市,鄉間,無論是大街,或者小巷
[00:15:38.680 --> 00:15:42.280]  去形容得到,當上帝的審判臨在的時候
[00:15:42.280 --> 00:15:48.120]  這個恐怖的景象,到處可見
[00:15:48.120 --> 00:15:51.720]  先知的提醒,不只是來自先知的口
[00:15:51.720 --> 00:15:55.320]  先知,我們知道,先知就是上帝的代言人
[00:15:55.320 --> 00:15:58.920]  上帝透過先知,講出這番說話
[00:15:58.920 --> 00:16:03.080]  有這個描寫,為了就是要提醒
[00:16:03.080 --> 00:16:08.280]  每一個犯罪,遠離了上帝的人
[00:16:08.280 --> 00:16:10.840]  當審判來到的時候
[00:16:10.840 --> 00:16:15.960]  那個景象,就是這麼恐怖
[00:16:15.960 --> 00:16:18.520]  為什麼會有導致滅亡呢?
[00:16:18.520 --> 00:16:23.400]  是因為當時的人不公義,並且欺壓窮人
[00:16:23.400 --> 00:16:25.240]  在第五章第七節那裡說
[00:16:25.240 --> 00:16:30.520]  你們這時公平變為恩臣,將公義丟棄於地的人
[00:16:30.520 --> 00:16:33.480]  《新普及》譯本這樣譯,我們一起讀
[00:16:33.480 --> 00:16:37.480]  你們扭曲公義,是受壓者的苦虐
[00:16:37.480 --> 00:16:41.480]  你們將義人當作塵土來對待
[00:16:41.480 --> 00:16:47.720]  這群人扭曲了公義,然後去欺壓受苦的人
[00:16:47.720 --> 00:16:52.680]  不僅如此,他們甚至將義人當作塵土來對待
[00:16:52.680 --> 00:16:56.040]  簡直當他們是武道,當他們是塵
[00:16:56.040 --> 00:16:59.480]  是沒有意思的,是沒有價值的
[00:16:59.480 --> 00:17:04.760]  然後經文的首尾呼應,第十和十一節那裡說
[00:17:04.760 --> 00:17:07.560]  你們怨恨那在城門責備人的
[00:17:07.560 --> 00:17:09.640]  恨惡那說正直話的
[00:17:09.640 --> 00:17:13.400]  你們踐踏貧民,向他們勒索墨紙
[00:17:13.400 --> 00:17:20.120]  你們苦待義人,羞受賄賂在城門口屈往窮乏人
[00:17:20.120 --> 00:17:23.240]  《新漢語》譯本這樣譯,我們一起讀
[00:17:23.240 --> 00:17:27.000]  你們何等憎恨公正的審判官
[00:17:27.000 --> 00:17:29.960]  何等藐視講真話的人
[00:17:29.960 --> 00:17:35.000]  你們踐踏窮人,藉稅收和不公平的租金
[00:17:35.000 --> 00:17:37.240]  竊取他們的穀物
[00:17:37.240 --> 00:17:40.920]  你們羞受賄賂,壓迫好人
[00:17:40.920 --> 00:17:45.320]  還在審判庭上屈往窮人
[00:17:45.320 --> 00:17:49.480]  他們自己做得不好就算了,他們自己犯罪就算了
[00:17:49.480 --> 00:17:53.880]  但是他們甚至憎恨那些審判維持公義的人
[00:17:53.880 --> 00:17:56.600]  藐視那些講真說話的人
[00:17:56.600 --> 00:17:59.560]  他們踐踏窮人,去剝削他們
[00:17:59.560 --> 00:18:10.200]  他們賄賂,以至能夠在法庭上判錯去冤枉那些窮人
[00:18:10.200 --> 00:18:15.160]  在城門口去審判那些人的意思是怎樣呢?
[00:18:15.160 --> 00:18:19.400]  就是當時在城門口,當有冤情的時候
[00:18:19.400 --> 00:18:24.840]  可以在城門口由那些有份量的人來作審判
[00:18:24.840 --> 00:18:27.880]  但是連這個機會都沒有了
[00:18:27.880 --> 00:18:35.400]  連這個機會可以得到正確被審判平反的機會都沒有了
[00:18:35.400 --> 00:18:43.880]  就像今天在法庭上都不能夠得到公正的審判
[00:18:43.880 --> 00:18:46.280]  公義是指甚麼呢?
[00:18:46.280 --> 00:18:52.520]  公義是講法律上的公平,社會上的秩序,是道德的觀念
[00:18:52.520 --> 00:18:59.240]  公義是指人能夠去分辨善與惡,錯與對
[00:18:59.240 --> 00:19:04.520]  一個真正尋求公義的人,他不單止去為了自己的利益
[00:19:04.520 --> 00:19:08.200]  他也著眼於其他人的利益
[00:19:08.200 --> 00:19:13.960]  有沒有褫奪了,去剝削了其他人的利益
[00:19:13.960 --> 00:19:17.800]  弟兄姊妹,當你聽到公義這兩個字的時候
[00:19:17.800 --> 00:19:21.960]  我不知道你馬上想到些甚麼呢?
[00:19:21.960 --> 00:19:24.520]  很多時候,當我們講到公義的時候
[00:19:24.520 --> 00:19:29.000]  往往我們很多人的眼光就放在社會上面的層面
[00:19:29.000 --> 00:19:31.480]  一個較大的範圍
[00:19:31.480 --> 00:19:35.720]  公義好像我們就是去意味著我們做一些很轟烈的事
[00:19:35.720 --> 00:19:37.880]  要去改變社會
[00:19:37.880 --> 00:19:40.280]  是做一些很大件的事
[00:19:40.280 --> 00:19:48.040]  來將一些我們認為不公平不公義的事去作一個逆轉
[00:19:48.040 --> 00:19:55.000]  如果在這段經文我們看到公義就是辨識錯與對
[00:19:55.000 --> 00:19:58.760]  辨識善與惡的時候
[00:19:58.760 --> 00:20:03.880]  弟兄姊妹,我覺得我們在日常生活的細節裡面
[00:20:03.880 --> 00:20:10.680]  我們都可以不斷去實踐公義
[00:20:10.680 --> 00:20:14.280]  舉幾個例子
[00:20:14.280 --> 00:20:18.600]  作為父母的,在你的家裡面
[00:20:18.600 --> 00:20:20.520]  你有幾個子女
[00:20:20.520 --> 00:20:26.680]  你有沒有對其中一個特別偏心呢?
[00:20:26.680 --> 00:20:30.440]  那個特別聰明,特別乖,特別可愛
[00:20:30.440 --> 00:20:33.240]  你有沒有特別疼他呢?
[00:20:33.240 --> 00:20:36.120]  你有沒有對那個沒那麼可愛的、壞壞的
[00:20:36.120 --> 00:20:40.920]  或者成績沒那麼好呢?
[00:20:40.920 --> 00:20:45.880]  你較為將它放在一邊
[00:20:45.880 --> 00:20:50.920]  原來公平公義就是在一個家庭這麼小的圈子裡面
[00:20:50.920 --> 00:20:53.800]  你已經可以實踐的了
[00:20:53.800 --> 00:20:57.320]  在家裡面你有沒有對那些患了病一段時間
[00:20:57.320 --> 00:21:04.600]  年老的父母很不善待呢?
[00:21:04.600 --> 00:21:08.520]  那些一手照顧你,綿乾碎濕
[00:21:08.520 --> 00:21:10.200]  一直照顧你的父母
[00:21:10.200 --> 00:21:13.560]  你怎樣去對待他們呢?
[00:21:13.560 --> 00:21:26.040]  在家庭裡面我們怎樣去持守公義和公平對我們的容貢呢?
[00:21:26.040 --> 00:21:29.720]  又或者,闊一點的層面
[00:21:29.720 --> 00:21:36.440]  在學校裡面,最近我們在報紙上都看到有些欺凌
[00:21:36.440 --> 00:21:39.880]  欺凌說什麼呢?就是大欺小
[00:21:39.880 --> 00:21:42.440]  說什麼呢?就是多欺小
[00:21:42.440 --> 00:21:49.480]  多一些人去欺壓
[00:21:49.480 --> 00:21:54.360]  然後在強勢裡面去欺負弱小
[00:21:54.360 --> 00:21:57.800]  你說牧師我離開校園很多年了
[00:21:57.800 --> 00:22:01.000]  哪裡有這樣的欺壓、欺凌事件
[00:22:01.000 --> 00:22:04.200]  坐在前面的會有很多
[00:22:04.200 --> 00:22:06.760]  你們有沒有欺壓你的同學?
[00:22:06.760 --> 00:22:10.600]  有沒有欺凌你的同學?
[00:22:10.600 --> 00:22:14.280]  其實弟兄姊妹,我告訴你
[00:22:14.280 --> 00:22:17.240]  就算在教會裡面也會這樣
[00:22:17.240 --> 00:22:20.840]  在小組、團契裡面,我們幾個特別說得來的
[00:22:20.840 --> 00:22:23.800]  我們會埋堆,我們黏得緊一點
[00:22:23.800 --> 00:22:27.640]  然後我們會將那些跟我們說的沒那麼合得來的人
[00:22:27.640 --> 00:22:30.680]  我們會排擠他們在裡面
[00:22:30.680 --> 00:22:33.080]  我們很多很多的人聚在一起的時候
[00:22:33.080 --> 00:22:38.920]  我們對那一兩個特別是不理他們的
[00:22:38.920 --> 00:22:42.360]  這個是不是都是一些欺凌呢?
[00:22:42.360 --> 00:22:44.040]  我們這個講愛的群體
[00:22:44.040 --> 00:22:51.640]  為什麼我們都會有一些不公義、不公平的情況出現呢?
[00:22:51.640 --> 00:22:54.120]  作為上司、作為老闆的
[00:22:54.120 --> 00:23:00.760]  你怎樣去公平公義地去對待你的下屬呢?
[00:23:00.760 --> 00:23:06.280]  我相信我們日常都會收到很多電郵、WhatsApp
[00:23:06.280 --> 00:23:08.680]  你有沒有發覺很多時候在WhatsApp上面
[00:23:08.680 --> 00:23:12.600]  有很多很無謂的說話的,有沒有?
[00:23:12.600 --> 00:23:14.840]  那麼好的,你們沒有收過的?
[00:23:14.840 --> 00:23:17.000]  我經常都收到一些很無謂的說話
[00:23:17.000 --> 00:23:20.200]  其實我所謂無謂其實講得客氣了
[00:23:20.200 --> 00:23:25.800]  是那些好像沒想過就發出來
[00:23:25.800 --> 00:23:29.160]  很傷害人的那些說話
[00:23:29.160 --> 00:23:31.960]  可能我們覺得一個WhatsApp而已
[00:23:31.960 --> 00:23:35.800]  有什麼大事啊?
[00:23:35.800 --> 00:23:43.000]  但是今天我們所講的網上、語言上的那些暴力和欺凌
[00:23:43.000 --> 00:23:47.720]  其實當我們去看得細心一點
[00:23:47.720 --> 00:23:52.360]  這些都是一些這樣的東西,是不是?
[00:23:52.360 --> 00:23:54.920]  當我們的圖畫是很大的
[00:23:54.920 --> 00:23:56.040]  做很多事情
[00:23:56.040 --> 00:23:58.680]  在社會上面我有多少公義、多少公平
[00:23:58.680 --> 00:24:00.440]  當我們大聲疾呼說
[00:24:00.440 --> 00:24:04.920]  為什麼那些人不行義、不公平、不公正
[00:24:04.920 --> 00:24:07.560]  我希望我們不要只是大聲疾呼
[00:24:07.560 --> 00:24:11.480]  不要只是看到別人沒有做多少事情
[00:24:11.480 --> 00:24:14.760]  我們有沒有看到在我們那個小圈子裡面
[00:24:14.760 --> 00:24:18.120]  在我們那個小小的家庭的圈子裡面
[00:24:18.120 --> 00:24:21.800]  在小小的教會群體的圈子裡面
[00:24:21.800 --> 00:24:25.080]  我們有沒有都能夠落實
[00:24:25.080 --> 00:24:30.200]  聽到他們實踐呢?
[00:24:30.200 --> 00:24:32.520]  另外導致滅亡的原因
[00:24:32.520 --> 00:24:40.120]  是因為他們兇有外表的敬拜
[00:24:40.120 --> 00:24:42.600]  在阿摩斯書第五章第五節
[00:24:42.600 --> 00:24:44.920]  這麼說,我們一起讀吧
[00:24:44.920 --> 00:24:47.320]  不要往伯達利尋求
[00:24:47.320 --> 00:24:49.240]  不要進入吉格
[00:24:49.240 --> 00:24:51.560]  不要過渡別時巴
[00:24:51.560 --> 00:24:53.960]  因為吉格必被擄掠
[00:24:53.960 --> 00:24:59.880]  伯達利也必歸於無尤
[00:24:59.880 --> 00:25:05.480]  你記不記得伯達利是一個什麼地方?
[00:25:05.480 --> 00:25:10.200]  伯達利就是雅各在夢中遇見上帝的地方
[00:25:10.200 --> 00:25:14.280]  《創世紀》第28章18-19節這樣描述
[00:25:14.280 --> 00:25:19.080]  他說雅各清早起來把所枕的石頭立作柱子
[00:25:19.080 --> 00:25:24.440]  飄游在上面,他就給那地方起名叫伯達利
