
[00:00:00.000 --> 00:00:04.660]  終於來到傳道書的中間
[00:01:36.700 --> 00:01:39.180]  去跟我們說錢是好的
[00:01:39.180 --> 00:01:41.500]  或者錢是不好的
[00:01:41.500 --> 00:01:44.980]  而是他要藉著講錢這件事
[00:01:44.980 --> 00:01:49.900]  要我們思考一下
[00:01:49.900 --> 00:01:55.220]  喜歡錢的人不會因為錢而滿足
[00:01:55.220 --> 00:01:57.900]  錢多又如何
[00:01:57.900 --> 00:02:01.780]  你知不知道可以是分分鐘得個體字
[00:02:01.780 --> 00:02:05.100]  接著還要慢慢失眠
[00:02:05.100 --> 00:02:09.860]  為什麼呢
[00:02:09.860 --> 00:02:11.940]  有賺錢的能力
[00:02:11.940 --> 00:02:14.460]  又懂得存錢
[00:02:14.460 --> 00:02:17.060]  但可以無神神發生一些事
[00:02:17.060 --> 00:02:22.140]  一鋪清袋
[00:02:22.140 --> 00:02:25.100]  有財有勢一無所缺
[00:02:25.100 --> 00:02:28.820]  但卻沒有享受的能力
[00:02:28.820 --> 00:02:31.860]  很殘忍
[00:02:31.860 --> 00:02:35.420]  就好像回到第一章那裡說
[00:02:35.420 --> 00:02:38.300]  虛空的虛空
[00:02:38.300 --> 00:02:39.340]  一直在聽
[00:02:39.340 --> 00:02:42.300]  不知道你會不會覺得很depressing
[00:02:42.300 --> 00:02:45.500]  什麼這麼慘
[00:02:45.500 --> 00:02:48.860]  其實傳道者在這段經文裡面
[00:02:48.860 --> 00:02:51.060]  有什麼好說的
[00:02:51.060 --> 00:02:56.780]  有沒有好的東西在裡面說的呢
[00:02:56.780 --> 00:02:59.180]  是有的
[00:02:59.180 --> 00:03:02.460]  妹妹就在五章十八召二十節那裡說過
[00:03:02.460 --> 00:03:05.940]  「看那我所看見為善為美的
[00:03:05.940 --> 00:03:09.900]  就是人在神賜他一生的日子吃喝
[00:03:09.900 --> 00:03:13.300]  享受日光之下勞碌得來的好處
[00:03:13.300 --> 00:03:16.140]  因為這是他應得的報償
[00:03:16.140 --> 00:03:21.020]  而且一個人蒙神賞賜財富與資產
[00:03:21.020 --> 00:03:22.860]  又使他能享用
[00:03:22.860 --> 00:03:25.660]  能獲取自己當有的報償
[00:03:25.660 --> 00:03:28.060]  在他的勞碌中喜樂
[00:03:28.060 --> 00:03:30.500]  這是神的賞賜
[00:03:30.500 --> 00:03:33.060]  他不多思念自己一生的日子
[00:03:33.060 --> 00:03:37.780]  因為神使他的心充滿喜樂」
[00:03:37.780 --> 00:03:42.580]  意思是叫我們不用想太多
[00:03:42.580 --> 00:03:44.340]  又不用計算太多
[00:03:44.340 --> 00:03:46.220]  總之有得吃你就吃
[00:03:46.220 --> 00:03:48.060]  有得喝你就喝
[00:03:48.060 --> 00:03:50.140]  有工返就返工
[00:03:50.140 --> 00:03:52.380]  開開心心過日子
[00:03:52.380 --> 00:03:55.460]  存著感恩的心去領受
[00:03:55.460 --> 00:04:02.140]  就叫做懂得享受上帝給你的恩典
[00:04:02.140 --> 00:04:03.580]  如果我告訴你
[00:04:03.580 --> 00:04:05.380]  不是
[00:04:05.380 --> 00:04:09.220]  至少這個不是重點
[00:04:09.220 --> 00:04:13.180]  那你猜猜甚麼是重點呢?
[00:04:13.180 --> 00:04:16.700]  不如我們先一起低頭祈禱
[00:04:16.700 --> 00:04:21.620]  我們求聖靈幫助我們去聆聽神的話語
[00:04:21.620 --> 00:04:24.060]  親愛的天父我們感謝祢
[00:04:24.060 --> 00:04:26.420]  我們人算得是甚麼
[00:04:26.420 --> 00:04:29.500]  祢竟然眷顧我們
[00:04:29.500 --> 00:04:33.740]  感謝祢繼續跟我們說話
[00:04:33.740 --> 00:04:35.900]  求祢幫助我們
[00:04:35.900 --> 00:04:39.940]  我們渴望聽到祢的聲音
[00:04:39.940 --> 00:04:45.740]  奉主耶穌基督成名祈求
[00:04:45.740 --> 00:04:47.340]  1980年
[00:04:47.340 --> 00:04:49.740]  林子祥就出了一首歌
[00:04:49.740 --> 00:04:51.620]  叫做「分分鐘需要你」
[00:04:51.620 --> 00:04:53.100]  懂不懂唱?
[00:04:53.100 --> 00:04:54.100]  懂嗎?
[00:04:54.100 --> 00:04:59.420]  「願你會揸火箭帶我到天空去」
[00:04:59.420 --> 00:05:01.900]  「在太空中兩人住」
[00:05:01.900 --> 00:05:03.340]  以前聽可能就想
[00:05:03.340 --> 00:05:04.060]  沒甚麼可能
[00:05:04.060 --> 00:05:09.820]  現在去太空住好像真的可能有可能
[00:05:09.820 --> 00:05:11.340]  然後後面說甚麼?
[00:05:11.340 --> 00:05:15.780]  「有了你開心啲 乜都清心滿意」
[00:05:15.780 --> 00:05:18.900]  「鹹魚白菜又好好味」
[00:05:18.900 --> 00:05:20.300]  是嗎?
[00:05:20.300 --> 00:05:22.980]  每天吃會不會很好味?
[00:05:22.980 --> 00:05:25.660]  現在經常說鹹魚是一個processed food
[00:05:25.660 --> 00:05:28.260]  吃得多會致癌
[00:05:28.260 --> 00:05:30.100]  這首歌說甚麼呢?
[00:05:30.100 --> 00:05:33.380]  它是說不需要生生海味
[00:05:33.380 --> 00:05:35.540]  不需要豪華的生活
[00:05:35.540 --> 00:05:37.660]  只要和你一起
[00:05:37.660 --> 00:05:42.660]  我就滿足
[00:05:42.660 --> 00:05:44.100]  五章十字十二字
[00:05:44.100 --> 00:05:47.660]  「喜愛銀紙的不因得銀紙滿足」
[00:05:47.660 --> 00:05:51.260]  「喜愛財富的也不因得利益知足」
[00:05:51.260 --> 00:05:52.580]  「這也是虛空」
[00:05:52.580 --> 00:05:55.620]  「貨物增添吃的人也增添」
[00:05:55.620 --> 00:05:59.820]  「物主得甚麼益處呢?不過眼看而且」
[00:05:59.820 --> 00:06:02.700]  「勞碌的人不拘吃多吃少」
[00:06:02.700 --> 00:06:08.900]  「睡得香甜 婦人的豐足卻不容他睡覺」
[00:06:08.900 --> 00:06:10.980]  「錢無問題」
[00:06:10.980 --> 00:06:13.860]  「鍾意錢都無問題」
[00:06:13.860 --> 00:06:18.740]  「唔滿足先至係個問題」
[00:06:18.740 --> 00:06:21.060]  Jandith Rockefeller
[00:06:21.060 --> 00:06:25.660]  美國有史以來其中一個最有錢的人
[00:06:25.660 --> 00:06:28.140]  曾經有人問她
[00:06:28.140 --> 00:06:34.140]  「仲要賺多幾多錢先叫夠?」
[00:06:34.140 --> 00:06:39.740]  她說「再多啲啲就夠」
[00:06:39.740 --> 00:06:41.580]  所以喜愛銀紙的人
[00:06:41.580 --> 00:06:45.660]  不會因銀紙滿足的問題
[00:06:45.660 --> 00:06:53.340]  是在於人那種「多啲啲先夠」的心態
[00:06:53.340 --> 00:06:55.820]  永遠都不滿足
[00:06:55.820 --> 00:07:00.380]  還記不記得史陶寶洛在提摩泰前書6章10節
[00:07:00.380 --> 00:07:06.300]  說貪錢財是萬惡之根
[00:07:06.300 --> 00:07:08.620]  為甚麼
[00:07:08.620 --> 00:07:17.420]  原因是我們人和錢建立了一個錯誤的關係
[00:07:17.420 --> 00:07:19.500]  這裡說的喜愛銀紙
[00:07:19.500 --> 00:07:22.540]  有一種朋友的概念在裏面
[00:07:22.540 --> 00:07:25.820]  記不記得之前我說過「ahalf」這個字
[00:07:25.820 --> 00:07:32.620]  一個深層忠誠跟你同行患難的關係
[00:07:32.620 --> 00:07:34.940]  陪你 撐你
[00:07:34.940 --> 00:07:39.580]  在你有困難的時候不會離開你
[00:07:39.580 --> 00:07:49.260]  問題是人會否當錢是自己最好的朋友
[00:07:49.260 --> 00:07:52.940]  就是那個你可以依靠
[00:07:52.940 --> 00:07:57.980]  在你困難的時候幫助你的關係
[00:07:57.980 --> 00:08:00.780]  你期望錢對你忠心
[00:08:00.780 --> 00:08:02.540]  滿足你的需要
[00:08:02.540 --> 00:08:09.580]  在你最需要人陪你 撐你的時候不離開你
[00:08:09.580 --> 00:08:12.300]  一種錯誤的關係
[00:08:12.300 --> 00:08:13.500]  經文繼續說
[00:08:13.500 --> 00:08:17.660]  「貨物增添 吃的人也增添
[00:08:17.660 --> 00:08:20.620]  物主得甚麼益處
[00:08:20.620 --> 00:08:23.420]  不過眼看如此」
[00:08:23.420 --> 00:08:24.540]  換句話說
[00:08:24.540 --> 00:08:27.660]  當你的財富增加的時候
[00:08:27.660 --> 00:08:34.220]  圍著你 消耗你的資源的人也會增加
[00:08:34.220 --> 00:08:36.860]  曾賢也有一個很類似的提醒
[00:08:36.860 --> 00:08:39.820]  他說「財物使朋友增多
[00:08:39.820 --> 00:08:42.540]  窮人連朋友也遠離他
[00:08:42.540 --> 00:08:45.820]  人人都討好慷慨的人
[00:08:45.820 --> 00:08:51.740]  送禮的人 人人都與他為友」
[00:08:51.740 --> 00:08:56.860]  現實是當一個人沒有資源的時候
[00:08:56.860 --> 00:09:01.500]  可以連最親密的關係也疏離
[00:09:01.500 --> 00:09:03.100]  為甚麼
[00:09:03.100 --> 00:09:06.940]  因為他已經沒有被需要的價值
[00:09:06.940 --> 00:09:11.820]  所以財富帶來的是朋友
[00:09:11.820 --> 00:09:16.940]  還是期望和索取呢
[00:09:16.940 --> 00:09:19.500]  當你有資源的時候
[00:09:19.500 --> 00:09:22.300]  你要照顧更多的人
[00:09:22.300 --> 00:09:24.860]  分配更多的資源
[00:09:24.860 --> 00:09:27.820]  應付更多的需求
[00:09:27.820 --> 00:09:33.580]  甚至維持更多的關係
[00:09:33.580 --> 00:09:37.660]  相對如果你沒有或沒甚麼的時候
[00:09:37.660 --> 00:09:40.460]  其他人對你沒甚麼期望
[00:09:40.460 --> 00:09:46.860]  可能你跟對方的關係還來得簡單一點
[00:09:46.860 --> 00:09:50.940]  「勞碌的人不拘吃多吃少 睡得香甜
[00:09:50.940 --> 00:09:55.260]  富人的風築卻不用他睡覺」
[00:09:55.260 --> 00:09:59.420]  心理學上有一個很簡單的觀察
[00:09:59.420 --> 00:10:01.900]  一個人的壓力大不大
[00:10:01.900 --> 00:10:08.060]  你看他晚上睡得好不好你就知道
[00:10:08.060 --> 00:10:11.420]  傳道者在這裡做了一個對比
[00:10:11.420 --> 00:10:13.820]  他說一個辛勤工作
[00:10:13.820 --> 00:10:16.380]  但是生活簡單的人
[00:10:16.380 --> 00:10:18.540]  他不是很富有
[00:10:18.540 --> 00:10:21.100]  但他有夠好睡
[00:10:21.100 --> 00:10:23.180]  擁有多的人
[00:10:23.180 --> 00:10:25.500]  因為背著很多掛慮
[00:10:25.500 --> 00:10:27.660]  就算回到家的時候
[00:10:27.660 --> 00:10:31.100]  他的腦袋仍然不停在運作
[00:10:31.100 --> 00:10:34.860]  那個交易最後成不成交
[00:10:34.860 --> 00:10:37.020]  有沒有漏了甚麼
[00:10:37.020 --> 00:10:38.620]  成不成交
[00:10:38.620 --> 00:10:40.700]  如果成不成交怎麼辦
[00:10:40.700 --> 00:10:43.900]  對手會出甚麼招數
[00:10:43.900 --> 00:10:46.860]  換句話來說
[00:10:46.860 --> 00:10:50.460]  財富不會令你沒問題
[00:10:50.460 --> 00:10:55.100]  而是令你不停處理問題
[00:10:55.100 --> 00:10:58.940]  喜歡錢的人不會因為此而滿足
[00:10:58.940 --> 00:11:03.100]  分分鐘還慢慢失眠
[00:11:03.100 --> 00:11:04.700]  13至17節那裡說
[00:11:04.700 --> 00:11:08.060]  「我見日光之下有一件令人憂傷的禍患
[00:11:08.060 --> 00:11:11.340]  就是財主積存財富反害自己
[00:11:11.340 --> 00:11:16.060]  他因遭遇不幸財產盡失
[00:11:16.060 --> 00:11:19.020]  他生了兒子手裡卻一無所有
[00:11:19.020 --> 00:11:21.740]  他怎樣從母胎赤身而來
[00:11:21.740 --> 00:11:23.900]  也必照樣赤身而去
[00:11:23.900 --> 00:11:25.500]  他所勞碌得來的
[00:11:25.500 --> 00:11:27.740]  手中薰毫不能帶去
[00:11:27.740 --> 00:11:30.060]  這是一件令人憂傷的禍患
[00:11:30.060 --> 00:11:31.580]  他來的時候怎樣
[00:11:31.580 --> 00:11:33.180]  去的時候又怎樣
[00:11:33.180 --> 00:11:35.420]  他為勞碌有甚麼益處
[00:11:35.420 --> 00:11:38.540]  並且他終身在黑暗中吃喝
[00:11:38.540 --> 00:11:43.580]  多有煩惱病痛和怒氣」
[00:11:43.580 --> 00:11:46.300]  不知道大家會否像我一樣
[00:11:46.300 --> 00:11:49.580]  還經常留意香港的新聞
[00:11:49.580 --> 00:11:53.980]  香港最近有幾宗很大的財經新聞
[00:11:53.980 --> 00:11:56.140]  震撼彈
[00:11:56.140 --> 00:11:59.900]  其中一個就是抱黃波叔
[00:11:59.900 --> 00:12:02.700]  他在21年離開之後
[00:12:02.700 --> 00:12:06.780]  他的兒子接管了他的家族生意
[00:12:06.780 --> 00:12:11.020]  他在疫情之前買了很多舊酒店
[00:12:11.020 --> 00:12:16.620]  打算翻身打造酒店的王國
[00:12:16.620 --> 00:12:18.460]  但遇上疫情的關係
[00:12:18.460 --> 00:12:21.660]  大量的資金被扣住
[00:12:21.660 --> 00:12:24.860]  加上樓市大跌
[00:12:24.860 --> 00:12:27.420]  他們家族用了四五十年
[00:12:27.420 --> 00:12:34.140]  建立回來的八百億的王國遺產
[00:12:34.140 --> 00:12:36.700]  不斷在縮水
[00:12:36.700 --> 00:12:38.700]  今年2026年
[00:12:38.700 --> 00:12:43.500]  他被兩間公司申請破產
[00:12:43.500 --> 00:12:46.780]  發生這件事大約是四五年
[00:12:46.780 --> 00:12:49.260]  用了四五十年建立回來的
[00:12:49.260 --> 00:12:52.940]  八百億公司的王國
[00:12:52.940 --> 00:12:56.620]  四五年被申請破產
[00:12:56.620 --> 00:12:57.980]  另一個鄭志剛
[00:12:57.980 --> 00:13:00.540]  曾經是香港第三大富豪
[00:13:00.540 --> 00:13:02.700]  鄭裕彤的孫子
[00:13:02.700 --> 00:13:07.900]  他主政期間大撒金錢搞藝術
[00:13:07.900 --> 00:13:12.460]  興建你們可能有些人都去過的K11 MUSE
[00:13:12.460 --> 00:13:16.060]  結果新世界發展在2024年
[00:13:16.060 --> 00:13:19.420]  蝕了171億
[00:13:19.420 --> 00:13:22.860]  是20年來首次虧損
[00:13:22.860 --> 00:13:30.540]  市值蒸發了720億
[00:13:30.540 --> 00:13:36.300]  他因遭遇不幸財產盡失
[00:13:36.300 --> 00:13:39.500]  投資失敗遇上疫情
[00:13:39.500 --> 00:13:42.060]  生意蝕本
[00:13:42.060 --> 00:13:45.900]  八百億 什麼錢
[00:13:45.900 --> 00:13:49.740]  八百萬我都沒見過
[00:13:49.740 --> 00:13:53.260]  八百億好難想像
[00:13:53.260 --> 00:13:55.260]  天災人禍
[00:13:55.260 --> 00:13:58.220]  被人騙 被人搶
[00:13:58.220 --> 00:14:02.540]  我們這個世界可以這麼無厘頭
[00:14:02.540 --> 00:14:04.860]  可以發生一些你估都估不到
[00:14:04.860 --> 00:14:08.940]  好像沒什麼可能會發生的事
[00:14:08.940 --> 00:14:12.460]  《馬太福音六章》有一句經文
[00:14:12.460 --> 00:14:15.100]  可能我們當中有些人都很熟
[00:14:15.100 --> 00:14:22.460]  他說不要為自己積攢財寶在地上
[00:14:22.460 --> 00:14:26.940]  答真一點這句經文在想的時候
[00:14:26.940 --> 00:14:31.740]  思考一下這些新聞
[00:14:31.740 --> 00:14:34.700]  你都不是說不害怕
[00:14:34.700 --> 00:14:37.500]  幾百億
[00:14:37.500 --> 00:14:39.420]  什麼都沒了
[00:14:39.420 --> 00:14:40.860]  我在想
[00:14:40.860 --> 00:14:45.980]  他們沒了東西會怎樣 找個四百呎單位住
[00:14:45.980 --> 00:14:50.460]  好諷刺 怎麼接受
[00:14:50.460 --> 00:14:54.300]  就是這麼瘋狂
[00:14:54.300 --> 00:15:01.660]  十六字 這是一件令人憂傷的禍患
[00:15:01.660 --> 00:15:04.140]  可能你們要幫我 我不知道為何不動
[00:15:04.140 --> 00:15:06.140]  這是一件令人憂傷的禍患
[00:15:06.140 --> 00:15:09.980]  他來的時候怎樣 去的時候也怎樣
[00:15:09.980 --> 00:15:13.660]  他為勞碌有什麼益處
[00:15:13.660 --> 00:15:16.860]  傳道者批判的不是反對努力
[00:15:16.860 --> 00:15:19.660]  工作或者追求卓越
[00:15:19.660 --> 00:15:22.540]  事實上如果你記得的時候
[00:15:22.540 --> 00:15:25.420]  傳道者之前也多次在這裡肯定
[00:15:25.420 --> 00:15:29.820]  勞碌本身是神給我們的其中一個恩賜
[00:15:29.820 --> 00:15:32.940]  我們人也都應該去享受
[00:15:32.940 --> 00:15:37.260]  那個勞碌之後所得回來的份
[00:15:37.260 --> 00:15:40.060]  但在這裡他真正是想指出
[00:15:40.060 --> 00:15:46.540]  我們人生充滿很多我們控制不了的變數
[00:15:46.540 --> 00:15:50.700]  很多超出我們可以控制的事情
[00:15:50.700 --> 00:15:52.860]  悲劇是會發生的
[00:15:52.860 --> 00:15:55.660]  損失是會出現的
[00:15:55.660 --> 00:15:57.980]  計劃都可以被打亂
[00:15:57.980 --> 00:16:00.620]  It happens
[00:16:00.620 --> 00:16:04.140]  問題不是在說我們有沒有努力
[00:16:04.140 --> 00:16:10.860]  而是我們要Better think twice
[00:16:10.860 --> 00:16:14.140]  我們的安全感
[00:16:14.140 --> 00:16:18.540]  是否建立在這些東西上面
[00:16:18.540 --> 00:16:20.940]  在這些財富或者成就
[00:16:20.940 --> 00:16:24.380]  我們想著可以建立回來
[00:16:24.380 --> 00:16:32.780]  給我安全的這些東西上面
[00:16:32.780 --> 00:16:34.140]  6章1-9字
[00:16:34.140 --> 00:16:37.580]  我見日光之下有一件禍患重壓在人身上
[00:16:37.580 --> 00:16:42.380]  就是人夢神賜他財富資產和尊榮
[00:16:42.380 --> 00:16:45.260]  以致他心裡所願的一樣都不缺
[00:16:45.260 --> 00:16:48.780]  只是神賜他不能享用
[00:16:48.780 --> 00:16:50.380]  反被愛人享用
[00:16:50.380 --> 00:16:52.300]  這是虛空也是禍患
[00:16:52.300 --> 00:16:54.380]  人若生了一百個兒子
[00:16:54.380 --> 00:16:55.660]  活許多歲數
[00:16:55.660 --> 00:16:57.740]  他即使壽命很長
[00:16:57.740 --> 00:17:00.140]  心裡卻不因福樂而滿足
[00:17:00.140 --> 00:17:03.900]  有不得埋葬可說那流掉的胎被他討好
[00:17:03.900 --> 00:17:07.180]  因為這胎虛虛而來暗暗而去
[00:17:07.180 --> 00:17:10.540]  明知被黑暗掩蔽
[00:17:10.540 --> 00:17:12.620]  而且沒有見過天日
[00:17:12.620 --> 00:17:13.740]  什麼都不知道
[00:17:13.740 --> 00:17:16.140]  這胎被那人倒向安息
[00:17:16.140 --> 00:17:18.940]  那人雖然活千年再活千年
[00:17:18.940 --> 00:17:20.300]  卻不能享福
[00:17:20.300 --> 00:17:24.140]  眾人豈不都歸同一個地方去嗎
[00:17:24.140 --> 00:17:26.060]  人的勞碌都為後福
[00:17:26.060 --> 00:17:27.660]  心裡卻不知足
[00:17:27.660 --> 00:17:30.540]  智慧人比愚昧人有什麼益處
[00:17:30.540 --> 00:17:32.540]  困苦人在眾人面前
[00:17:32.540 --> 00:17:34.700]  知道如何行有什麼益處
[00:17:34.700 --> 00:17:37.740]  眼睛所看的比心裡妄想的都好
[00:17:37.740 --> 00:17:39.180]  這也是虛空
[00:17:39.180 --> 00:17:41.500]  也是暴風
[00:17:41.500 --> 00:17:46.380]  一個人可以擁有很多很多
[00:17:46.380 --> 00:17:51.340]  但若神沒有給他享受的能力
[00:17:51.340 --> 00:17:56.860]  他其實與沒有沒有分別
[00:17:56.860 --> 00:18:01.340]  之前我跟大家說的John D. Rockefeller
[00:18:01.340 --> 00:18:04.540]  美國有史以來其中一個最有錢的人
[00:18:04.540 --> 00:18:07.260]  在他大約五十歲的時候
[00:18:07.260 --> 00:18:09.660]  因為他長期工作的壓力
[00:18:09.660 --> 00:18:12.860]  他的健康開始出現問題
[00:18:12.860 --> 00:18:14.940]  他經常周身痛
[00:18:14.940 --> 00:18:16.540]  脫髮
[00:18:16.540 --> 00:18:18.940]  消化系統出現問題
[00:18:18.940 --> 00:18:21.180]  他去看醫生
[00:18:21.180 --> 00:18:23.100]  醫生預約他什麼
[00:18:23.100 --> 00:18:28.220]  就是喝奶和吃餅乾
[00:18:28.220 --> 00:18:38.060]  就算身體和腸胃康復
[00:18:38.060 --> 00:18:42.060]  他只可以吃很小的青豆
[00:18:42.060 --> 00:18:43.500]  生菜
[00:18:43.500 --> 00:18:44.700]  魚
[00:18:44.700 --> 00:18:53.180]  Brown rice, big potato
[00:18:53.180 --> 00:18:55.900]  其中一個最有錢的人
[00:18:55.900 --> 00:18:59.420]  想吃什麼都可以
[00:18:59.420 --> 00:19:03.260]  卻沒有能力享受
[00:19:03.260 --> 00:19:07.260]  那個年代的人大約五十歲
[00:19:07.260 --> 00:19:09.420]  但John D. Rockefeller
[00:19:09.420 --> 00:19:12.460]  活到九十七歲
[00:19:12.460 --> 00:19:15.500]  很多人都很渴望長命
[00:19:15.500 --> 00:19:18.540]  但他身體一直有很多狀況
[00:19:18.540 --> 00:19:22.620]  在他身邊跟他很親的人說
[00:19:22.620 --> 00:19:28.140]  John D. Rockefeller是長期失眠
[00:19:28.140 --> 00:19:31.500]  長期沒有笑容
[00:19:31.500 --> 00:19:37.820]  對任何事情都提不起勁
[00:19:37.820 --> 00:19:41.740]  財富資產一樣都不缺
[00:19:41.740 --> 00:19:44.860]  但卻沒有享受的能力
[00:19:44.860 --> 00:19:47.100]  這也是虛空
[00:19:47.100 --> 00:19:51.980]  也是暴風
[00:19:51.980 --> 00:19:57.420]  回到剛才說的五章十八至二十節
[00:19:57.420 --> 00:20:01.580]  我們再思考一下這節經文
[00:20:01.580 --> 00:20:30.860]  (看那我所見為善為美的,就是人在神賜他一生的日子吃喝,享受日光之下勞碌得來的好處,因為這是他應得的補償,而且一個人蒙神賞賜財富與資產,又使他能享用能獲取自己當有的補償,在他的勞碌中喜樂,這是神的賞賜,他不多思念補償。)
[00:20:31.580 --> 00:20:41.900]  不知道你有沒有留意這裏
[00:20:41.900 --> 00:20:49.340]  有些很重要的教導在這裏
[00:20:49.340 --> 00:21:09.340]  (看那我所見為善為美的,就是人在神賜他一生的日子吃喝,享受日光之下勞碌得來的好處,因為這是他應得的補償,而且一個人蒙神賞賜財富與資產,又使他能享用能獲取自己當有的補償,在他的勞碌中喜樂,這是神的賞賜。)
[00:21:09.340 --> 00:21:29.340]  (還有,你若在一個地區看見窮人受欺壓,公義公平被掠奪,不要因此驚奇有一位居高位的在監察,在他們之上還有更高的,況且地的益處歸眾人,就是君王也受田地的供應。)
[00:21:29.340 --> 00:21:44.340]  就是君王也受田地的供應,都是蒙神的賞賜,都是神賜他的結果。
[00:21:44.340 --> 00:21:54.340]  結束之前,我想跟大家分享一個我在新聞裏看到的故事。
[00:21:54.340 --> 00:22:22.340]  我之前跟大家說過,香港雲福縣在去年十一月發生一場大火災,八十七歲的周婆婆,她就住在其中一棟大廈裏面的十四樓,一場大火,燒毀了她住了二十多年的家,大半生人的財物。
[00:22:22.340 --> 00:22:36.340]  上個月,周婆婆終於可以在她的孫子陪同之下,回到家裏,沒有升降機,撐了十四層樓。
[00:22:36.340 --> 00:22:53.340]  撐到上去的時候滿頭大汗,她周圍看一下自己的家,已經被燒到黑了,被煙燻到黑漆漆,門窗都破爛了,火災之後留下一陣糯味。
[00:22:53.340 --> 00:23:16.340]  她走去客廳的角落,她自己的老朋友那部琴的前面,戴著手套坐下,就開始彈那首她自己很喜歡的詩歌,《夜和華是愛》。
[00:23:16.340 --> 00:23:25.340]  她一邊彈一邊唱,她還問孫子,你有沒有跟著我唱呀?孫子說,有呀有呀。
[00:23:25.340 --> 00:23:33.340]  原來周婆婆一早已經帶好歌詞,準備回家的時候跟她的家人一起唱。
[00:23:33.340 --> 00:23:41.340]  她說《夜和華是愛》這首詩歌,是她最喜歡,最熟悉的詩歌。
[00:23:41.340 --> 00:23:52.340]  上樓之前,有記者問周婆婆,她說大火已經燒了你所有的東西,你有什麼感受?
[00:23:52.340 --> 00:24:09.340]  婆婆就說,是呀是呀,很多東西都燒了,不過我現在所需要的東西,我都有,上帝的恩典夠我用。
[00:24:09.340 --> 00:24:17.340]  所以我的心很平靜,我很感恩。
[00:24:17.340 --> 00:24:34.340]  她又說,苦難是魏莊的祝福,因為這場大火之後,有很多人去關心她,
[00:24:34.340 --> 00:24:46.340]  甚至她一個以前的學生,特意從上海飛來香港去探望她,給她錢。
[00:24:46.340 --> 00:24:57.340]  婆婆在房間裡找找找,其中一樣她說她很想找到的是什麼呢?
[00:24:57.340 --> 00:25:08.340]  是她藏在房間裡一堆印著耶穌愛你的毛巾,她說我很想找到這堆毛巾,
[00:25:08.340 --> 00:25:19.340]  因為每一次我出去傳福音的時候,我就會將這些毛巾送給那些福音對象。
[00:25:19.340 --> 00:25:35.340]  錢,值幾錢?我們現在是活在人類歷史上最富裕的世代,
[00:25:35.340 --> 00:25:42.340]  但為什麼我們不是一個最滿足的世代?
[00:25:42.340 --> 00:25:49.340]  如果我們人生所有問題都是可以用錢去解決的,
[00:25:49.340 --> 00:25:56.340]  那似乎我們有錢的人就應該活得很快樂。
[00:25:56.340 --> 00:26:03.340]  為什麼有人什麼都有卻是享受不到?
[00:26:03.340 --> 00:26:12.340]  反過來有些人沒有什麼,卻活得很開心很滿足呢?
[00:26:12.340 --> 00:26:22.340]  傳道書五章八節到六章九節,傳道者要教我們認清一個事實,
[00:26:22.340 --> 00:26:30.340]  我們所擁有的全部都是神給的,是神賜予的,
[00:26:30.340 --> 00:26:36.340]  甚至是神給我們的能力去享受,
[00:26:36.340 --> 00:26:44.340]  真正的滿足不是擁有更多更多,
