
[00:00:00.000 --> 00:00:04.160]  我們再用禱告將這堂道交給主您面前
[00:02:00.960 --> 00:02:02.480]  他更加是神的兒子
[00:02:02.480 --> 00:02:03.840]  在十五節崇拜當中
[00:02:03.840 --> 00:02:06.480]  我帶出了耶穌是神的兒子
[00:02:06.480 --> 00:02:08.960]  在三個的大部分裡面
[00:02:08.960 --> 00:02:10.640]  我們要思考耶穌是誰
[00:02:10.640 --> 00:02:12.320]  他的真正身份是什麼
[00:02:12.320 --> 00:02:14.000]  耶穌就是尼塞亞
[00:02:14.000 --> 00:02:15.520]  尼塞亞的真正意思
[00:02:15.520 --> 00:02:18.000]  和猶太人所理解的不同
[00:02:18.000 --> 00:02:20.800]  他不是一個軍事上帶領以色列人
[00:02:20.800 --> 00:02:22.480]  軍事上的復國
[00:02:22.480 --> 00:02:24.000]  而是帶領我們
[00:02:24.000 --> 00:02:27.760]  除去魔鬼撒旦那個國度的克制
[00:02:27.760 --> 00:02:30.000]  而得到真正的自由
[00:02:30.000 --> 00:02:31.680]  就是脫離罪的捆綁
[00:02:31.680 --> 00:02:33.680]  耶穌如何活出尼塞亞呢?
[00:02:33.680 --> 00:02:36.080]  我們在過去這兩三個星期看到
[00:02:36.080 --> 00:02:38.080]  耶穌如何穿越耶路撒冷星城
[00:02:38.080 --> 00:02:40.400]  他如何得到眾民的喜愛
[00:02:40.400 --> 00:02:43.600]  但是他卻要斥責那些文士和快賽人
[00:02:43.600 --> 00:02:45.760]  他預告聖殿會被毀
[00:02:45.760 --> 00:02:49.120]  預告這個世界將會有末世
[00:02:49.680 --> 00:02:51.680]  而他更加告訴人
[00:02:51.680 --> 00:02:52.960]  他是那位受苦
[00:02:52.960 --> 00:02:55.360]  受死被人棄絕的尼塞亞
[00:02:55.360 --> 00:02:57.520]  然後他會死在十字架上
[00:02:57.520 --> 00:02:59.120]  三天之後復活
[00:02:59.120 --> 00:03:01.120]  今天我們就看看耶穌復活
[00:03:01.120 --> 00:03:03.120]  帶給我們生命的意義是什麼
[00:03:03.120 --> 00:03:05.280]  剛才經文已經讀了
[00:03:05.280 --> 00:03:07.680]  我們看到有三個婦女
[00:03:07.680 --> 00:03:09.200]  她們真的很有心
[00:03:09.200 --> 00:03:11.040]  她們其實應該是女門徒
[00:03:11.040 --> 00:03:14.240]  我們好像把注意力放在十二門徒當中
[00:03:14.240 --> 00:03:15.760]  馬可波我們看到
[00:03:15.760 --> 00:03:17.120]  除了十二門徒之外
[00:03:17.120 --> 00:03:19.280]  還有很多的女門徒
[00:03:19.280 --> 00:03:20.480]  其中三位
[00:03:20.480 --> 00:03:22.720]  就是莫大拉的瑪利亞
[00:03:22.720 --> 00:03:23.840]  他是誰呢?
[00:03:23.840 --> 00:03:25.840]  其實莫大拉是一個地方名
[00:03:25.840 --> 00:03:30.800]  是在加利利海西邊的一個城鎮
[00:03:30.800 --> 00:03:33.280]  你知道如果你心裡面有一個地圖
[00:03:33.280 --> 00:03:34.240]  我今天沒有畫出來
[00:03:34.240 --> 00:03:36.320]  最南面就是猶大
[00:03:36.320 --> 00:03:37.520]  耶路撒冷那裡
[00:03:37.520 --> 00:03:38.880]  中間是撒瑪利亞
[00:03:38.880 --> 00:03:40.720]  再上向北邊就是加利利
[00:03:40.720 --> 00:03:42.160]  也是耶穌
[00:03:42.160 --> 00:03:43.120]  耶穌是納撒拉人
[00:03:43.120 --> 00:03:44.160]  也是加利利人
[00:03:44.160 --> 00:03:44.880]  也是那裡
[00:03:44.880 --> 00:03:46.960]  所以其實可以說是同鄉
[00:03:46.960 --> 00:03:48.080]  在那裡附近
[00:03:48.080 --> 00:03:49.920]  可以說是女門徒之首
[00:03:49.920 --> 00:03:52.160]  因為每次形容女門徒
[00:03:52.160 --> 00:03:54.880]  都是把莫大拉、瑪利亞放在首位
[00:03:54.880 --> 00:03:58.800]  而耶穌有什麼恩典在莫大拉、瑪利亞上
[00:03:58.800 --> 00:04:00.720]  他就幫她說鬼
[00:04:00.720 --> 00:04:02.720]  聖經說她說了七隻鬼
[00:04:02.720 --> 00:04:03.840]  所以可想而知
[00:04:03.840 --> 00:04:08.400]  莫大拉是多麼感激耶穌的恩典在她身上
[00:04:08.400 --> 00:04:12.720]  另外一位是雅各的母親瑪利亞
[00:04:12.720 --> 00:04:15.920]  根據資料可能就是
[00:04:15.920 --> 00:04:18.160]  你看到歲月門徒其實有兩個雅各的
[00:04:18.160 --> 00:04:20.160]  可能另外一位雅各的母親
[00:04:20.160 --> 00:04:22.400]  也是一個女門徒
[00:04:22.400 --> 00:04:23.280]  也是叫瑪利亞
[00:04:23.280 --> 00:04:24.720]  瑪利亞當時是很普遍的
[00:04:24.720 --> 00:04:27.120]  好像我們這裡有些叫智強
[00:04:27.120 --> 00:04:29.040]  有些叫做阿榮
[00:04:29.040 --> 00:04:30.160]  有些叫做…
[00:04:30.160 --> 00:04:32.720]  總之是一些很普遍的名字
[00:04:32.720 --> 00:04:35.200]  所以要說明是誰的瑪利亞才行
[00:04:35.200 --> 00:04:38.560]  另外第三個薩萊米就真的沒有太多資料了
[00:04:38.560 --> 00:04:40.880]  所以我也不去說太多了
[00:04:40.880 --> 00:04:42.000]  但是呢
[00:04:42.000 --> 00:04:43.840]  為什麼不用說太多
[00:04:43.840 --> 00:04:45.600]  瑪芳也可以這麼提呢
[00:04:45.600 --> 00:04:48.240]  很明顯就是這三位
[00:04:48.240 --> 00:04:51.040]  都是在教會成立之後
[00:04:51.040 --> 00:04:54.640]  成為了當時很出眾的門徒領袖
[00:04:54.640 --> 00:04:57.040]  正如我們也有女執事
[00:04:57.040 --> 00:04:59.520]  我們也有一些姐妹是領袖
[00:04:59.520 --> 00:05:02.240]  在我們教會裡面一說就知道是誰了
[00:05:02.240 --> 00:05:04.960]  所以在瑪芳的讀者來說
[00:05:04.960 --> 00:05:06.080]  是很認識他們的
[00:05:06.080 --> 00:05:07.600]  不需要多加介紹了
[00:05:07.600 --> 00:05:10.560]  而值得提的是這群女門徒
[00:05:10.560 --> 00:05:12.320]  是在跟著耶穌
[00:05:12.320 --> 00:05:14.560]  如果你受會之後有聽我說的話
[00:05:14.560 --> 00:05:16.800]  她們跟著耶穌到底
[00:05:16.800 --> 00:05:19.040]  由加利利的北邊跟著耶穌
[00:05:19.040 --> 00:05:21.360]  到南邊的耶路撒冷進城
[00:05:21.360 --> 00:05:23.920]  在當中其實是跟著門徒一起的
[00:05:23.920 --> 00:05:28.160]  而且可能幫忙洗衣服、煮飯
[00:05:28.160 --> 00:05:30.080]  很實際的一些服侍工作
[00:05:30.080 --> 00:05:32.000]  而這群女門徒
[00:05:32.000 --> 00:05:35.760]  其實比那群男門徒更加貼近耶穌
[00:05:35.760 --> 00:05:36.320]  為什麼呢?
[00:05:36.320 --> 00:05:38.400]  因為到了耶穌頂十字架的時候
[00:05:38.400 --> 00:05:39.600]  那些男門徒都跑掉了
[00:05:39.600 --> 00:05:40.960]  彼得也跑掉了
[00:05:40.960 --> 00:05:45.120]  但是這群門徒仍然在十字架旁邊
[00:05:45.120 --> 00:05:46.800]  默默地守望著
[00:05:46.800 --> 00:05:48.560]  支持著耶穌
[00:05:48.560 --> 00:05:50.160]  對於耶穌來說
[00:05:50.160 --> 00:05:53.600]  在十字架上好像已經眾叛親離的時候
[00:05:53.600 --> 00:05:58.000]  仍然有一群門徒在背後守望著祂
[00:05:58.000 --> 00:06:00.000]  對耶穌是多麼的支持呢?
[00:06:00.000 --> 00:06:03.280]  我們進入其中一個分題
[00:06:03.280 --> 00:06:05.600]  「復活帶來的情緒改變」
[00:06:05.600 --> 00:06:10.720]  至於復活的應許已經實現了
[00:06:10.720 --> 00:06:13.600]  這三位女門徒怎麼為主作見證呢?
[00:06:13.600 --> 00:06:15.120]  他們怎麼去回應
[00:06:15.120 --> 00:06:17.280]  看到復活的主耶穌基督呢?
[00:06:17.280 --> 00:06:21.600]  他們在經文的開始一刻
[00:06:21.600 --> 00:06:23.120]  應該是上一章
[00:06:23.120 --> 00:06:24.720]  過了安息日
[00:06:24.720 --> 00:06:28.960]  就是過了安息日的時間
[00:06:28.960 --> 00:06:30.800]  可以說是星期日的早上
[00:06:30.800 --> 00:06:34.640]  因為猶太人的安息日就是在星期五的黃昏到星期六的黃昏
[00:06:34.640 --> 00:06:36.560]  所以星期六黃昏就結束了
[00:06:36.560 --> 00:06:37.760]  那麼
[00:06:37.760 --> 00:06:39.200]  天亮的時候
[00:06:39.200 --> 00:06:40.800]  或者剛剛天亮的時候
[00:06:40.800 --> 00:06:42.320]  甚至還沒有天亮的時候
[00:06:42.320 --> 00:06:44.320]  這三位婦女已經準備好
[00:06:44.320 --> 00:06:46.320]  要去到耶穌的墳墓那裡
[00:06:46.320 --> 00:06:48.320]  因為她們見證著
[00:06:48.320 --> 00:06:50.320]  耶穌是落葬在這個地方的
[00:06:50.320 --> 00:06:53.200]  她們很想為耶穌做一些事情
[00:06:53.200 --> 00:06:54.000]  她們覺得
[00:06:54.000 --> 00:06:57.120]  就這樣站在刑場上看到耶穌釘十字架
[00:06:57.120 --> 00:06:58.000]  她們什麼都沒有做
[00:06:58.000 --> 00:06:59.200]  她們很想做一些事情
[00:06:59.200 --> 00:07:01.840]  她們覺得在安息日匆匆為耶穌落葬
[00:07:01.840 --> 00:07:04.320]  可能那些高末
[00:07:04.320 --> 00:07:06.880]  還沒有高末就在耶穌的身體也太好了
[00:07:06.880 --> 00:07:08.160]  她們很想做好一點
[00:07:08.160 --> 00:07:10.160]  她們很想將一些香膏
[00:07:10.160 --> 00:07:12.160]  高末在耶穌的身體上
[00:07:12.160 --> 00:07:12.960]  我不用施手
[00:07:12.960 --> 00:07:14.560]  因為大家知道耶穌是復活的
[00:07:14.560 --> 00:07:15.520]  所以
[00:07:15.520 --> 00:07:17.520]  她們很想為耶穌做一些事情
[00:07:17.520 --> 00:07:19.920]  可能我們也很想為一些人做一些事情
[00:07:19.920 --> 00:07:20.640]  但是又做不到
[00:07:20.640 --> 00:07:22.000]  可以做些什麼呢?
[00:07:22.000 --> 00:07:23.760]  她們的情緒是怎麼樣的呢?
[00:07:23.760 --> 00:07:26.720]  我推敲她們的情緒應該仍然是
[00:07:26.720 --> 00:07:27.920]  很哀傷
[00:07:27.920 --> 00:07:28.960]  很失望
[00:07:28.960 --> 00:07:30.640]  跟了三年的老師
[00:07:30.640 --> 00:07:31.440]  死了
[00:07:31.440 --> 00:07:33.440]  而且是這麼被屈辱
[00:07:33.440 --> 00:07:35.440]  在十字架上死得這麼慘
[00:07:35.440 --> 00:07:37.440]  心裡面很盼望
[00:07:37.440 --> 00:07:39.440]  心裡面盼望的尼塞亞
[00:07:39.440 --> 00:07:40.880]  這個民族英雄
[00:07:40.880 --> 00:07:42.880]  幻滅了這個夢想
[00:07:42.880 --> 00:07:44.320]  很難過
[00:07:44.320 --> 00:07:45.520]  很失落
[00:07:45.520 --> 00:07:47.520]  你有沒有試過這樣的心情呢?
[00:07:47.520 --> 00:07:49.920]  一些很大期望的東西
[00:07:49.920 --> 00:07:51.600]  突然間好像沒有了
[00:07:51.600 --> 00:07:53.360]  完全地倒塌了
[00:07:53.360 --> 00:07:55.360]  你的心情是怎麼樣的呢?
[00:07:55.360 --> 00:08:00.000]  當她們去到墳墓的面前
[00:08:00.000 --> 00:08:01.120]  她們在想
[00:08:01.120 --> 00:08:03.120]  怎樣推開那個大石頭呢?
[00:08:03.120 --> 00:08:06.640]  但是當她們還在思考之際
[00:08:06.640 --> 00:08:09.840]  她們看到這個石頭已經移開了
[00:08:09.840 --> 00:08:14.240]  她們進入墳墓的當中
[00:08:14.240 --> 00:08:16.560]  她們看到的不是主耶穌
[00:08:16.560 --> 00:08:19.440]  她們看到的是穿白袍的年輕人
[00:08:19.440 --> 00:08:22.480]  當她們看到的時候
[00:08:22.480 --> 00:08:26.000]  經文已經記載她們是驚奇
[00:08:26.000 --> 00:08:29.360]  其實驚奇、驚慌應該是和本修正版
[00:08:29.360 --> 00:08:31.040]  但是都是同一個字
[00:08:31.040 --> 00:08:33.280]  都是代表她們很驚訝
[00:08:33.280 --> 00:08:38.080]  原文就是極為激動、戰鬥、恐懼、驚恐
[00:08:38.080 --> 00:08:40.160]  她們的心情
[00:08:40.160 --> 00:08:42.400]  原本是很失望、很傷心
[00:08:42.400 --> 00:08:44.480]  突然間害怕得六神無主
[00:08:44.480 --> 00:08:45.600]  都不知道發生什麼事
[00:08:45.600 --> 00:08:48.320]  但是通常在聖經裡面
[00:08:48.320 --> 00:08:53.360]  看到天使、看到上帝的使者
[00:08:53.360 --> 00:08:56.080]  那個使者通常第一句話都是這麼說的
[00:08:56.080 --> 00:08:57.600]  不要害怕
[00:08:57.600 --> 00:09:01.520]  好像耶穌的母親瑪利亞
[00:09:01.520 --> 00:09:03.520]  當時是童女的時候
[00:09:03.520 --> 00:09:04.640]  知道她懷孕生子
[00:09:04.640 --> 00:09:05.520]  看到天使
[00:09:05.520 --> 00:09:06.480]  天使第一句都說
[00:09:06.480 --> 00:09:07.440]  不用怕
[00:09:07.440 --> 00:09:13.600]  這個天使在回應驚慌的三位女門徒的心情
[00:09:13.600 --> 00:09:15.200]  不要驚慌
[00:09:15.200 --> 00:09:19.440]  你們要尋找那釘十字架的那撒勒人耶穌
[00:09:19.440 --> 00:09:21.440]  他已經復活了
[00:09:21.440 --> 00:09:22.800]  不在這裡
[00:09:22.800 --> 00:09:25.200]  來看安放他的地方
[00:09:25.200 --> 00:09:26.720]  你們去
[00:09:26.720 --> 00:09:28.880]  對他的門徒和彼得說
[00:09:29.520 --> 00:09:32.240]  他要讓你們先到加利利去
[00:09:32.240 --> 00:09:34.720]  在那裏你們會看見他
[00:09:34.720 --> 00:09:37.840]  正如他從前所告訴你們的
[00:09:37.840 --> 00:09:42.720]  這裡天使除了安慰了這三位女門徒之外
[00:09:42.720 --> 00:09:44.560]  也說了兩件很重要的事
[00:09:44.560 --> 00:09:45.760]  第一件事就是
[00:09:45.760 --> 00:09:47.440]  主已經復活了
[00:09:47.440 --> 00:09:50.160]  第二件事就是吩咐
[00:09:50.160 --> 00:09:52.400]  可以說是代耶穌去傳話
[00:09:52.400 --> 00:09:54.320]  吩咐這群女門徒
[00:09:54.320 --> 00:09:57.280]  去告訴這群男門徒
[00:09:57.280 --> 00:09:58.720]  特別應該是指
[00:09:58.720 --> 00:10:00.560]  因為彼得在後面
[00:10:00.560 --> 00:10:04.240]  叫他們快點去加利利
[00:10:04.240 --> 00:10:05.520]  耶穌早已約定了他們
[00:10:05.520 --> 00:10:06.320]  什麼時候約定的?
[00:10:06.320 --> 00:10:07.120]  記不記得?
[00:10:07.120 --> 00:10:08.560]  聖經問答比賽
[00:10:08.560 --> 00:10:11.520]  在第十四章二十八節馬禾福音
[00:10:11.520 --> 00:10:13.760]  原來耶穌在之前已經說
[00:10:13.760 --> 00:10:15.920]  你們知道我會受難
[00:10:15.920 --> 00:10:18.480]  但將來我們會在加利利再見的
[00:10:18.480 --> 00:10:21.440]  你們要去加利利和耶穌會合
[00:10:21.440 --> 00:10:24.000]  正如耶穌之前所教導的
[00:10:24.000 --> 00:10:25.120]  所告訴的
[00:10:25.120 --> 00:10:26.080]  所說的
[00:10:26.080 --> 00:10:28.000]  當你們聽完這個消息
[00:10:28.000 --> 00:10:30.080]  如果你們這群女門徒心情會怎樣呢?
[00:10:30.080 --> 00:10:32.160]  哇!正呀!耶穌復活了
[00:10:32.160 --> 00:10:33.760]  很開心呀!很興奮呀!
[00:10:33.760 --> 00:10:34.800]  哇!滿有力量
[00:10:34.800 --> 00:10:36.160]  我們可以出去了
[00:10:36.160 --> 00:10:40.400]  但是事情卻剛剛相反
[00:10:40.400 --> 00:10:41.760]  你看看第八節
[00:10:41.760 --> 00:10:43.120]  「於是他們出來
[00:10:43.120 --> 00:10:44.560]  從墳墓那裡逃走
[00:10:44.560 --> 00:10:46.240]  又發抖又驚訝
[00:10:46.240 --> 00:10:48.320]  甚麼也沒有告訴人
[00:10:48.320 --> 00:10:50.960]  因為他們害怕」
[00:10:50.960 --> 00:10:52.880]  逃走
[00:10:52.880 --> 00:10:54.640]  發抖
[00:10:54.640 --> 00:10:56.160]  驚訝
[00:10:56.160 --> 00:10:57.360]  害怕
[00:10:58.960 --> 00:11:00.880]  當你聽到耶穌基督復活的消息
[00:11:00.880 --> 00:11:02.480]  你是否會有這樣的反應呢?
[00:11:02.480 --> 00:11:04.880]  這群女門徒真是搞錯了
[00:11:04.880 --> 00:11:06.080]  都是那麼差勁
[00:11:06.080 --> 00:11:08.320]  我們應該很興奮、很開心
[00:11:08.320 --> 00:11:10.640]  好像我們今天這樣唱詩歌
[00:11:10.640 --> 00:11:12.320]  詩美庭執事帶領我們
[00:11:12.320 --> 00:11:13.680]  祝福!祝福!
[00:11:13.680 --> 00:11:15.680]  我們很興奮的
[00:11:15.680 --> 00:11:17.360]  這群女門徒不是
[00:11:17.360 --> 00:11:19.200]  逃走
[00:11:19.200 --> 00:11:20.240]  發抖
[00:11:20.240 --> 00:11:21.200]  驚訝
[00:11:21.200 --> 00:11:22.160]  害怕
[00:11:22.160 --> 00:11:24.240]  原來當我們見到神蹟
[00:11:24.240 --> 00:11:25.520]  甚至見到天使
[00:11:25.520 --> 00:11:27.920]  可能大家經常在網上很想見到天使
[00:11:27.920 --> 00:11:30.480]  但當你一天真的見到天使在你面前出現的時候
[00:11:30.480 --> 00:11:33.040]  你也可能會驚訝
[00:11:33.040 --> 00:11:34.000]  發抖
[00:11:34.000 --> 00:11:35.440]  驚到發抖
[00:11:35.440 --> 00:11:36.400]  多於一切
[00:11:36.400 --> 00:11:38.560]  到了這一刻
[00:11:38.560 --> 00:11:41.520]  原來這群女門徒和這群男門徒
[00:11:41.520 --> 00:11:43.120]  都是差不多的
[00:11:43.120 --> 00:11:46.000]  彼得三次不認主
[00:11:46.000 --> 00:11:48.240]  門徒都四散
[00:11:48.240 --> 00:11:49.760]  好像背叛著耶穌
[00:11:49.760 --> 00:11:51.200]  躲避不敢出來
[00:11:51.200 --> 00:11:53.200]  當然我們後來看約翰福音就知道
[00:11:53.200 --> 00:11:56.160]  約翰在十字架旁邊守著
[00:11:57.040 --> 00:12:00.400]  這群女門徒好像比男門徒還厲害
[00:12:00.400 --> 00:12:02.080]  跟耶穌跟到底
[00:12:02.080 --> 00:12:05.120]  還去空墳墓
[00:12:05.120 --> 00:12:06.080]  做見證人
[00:12:06.080 --> 00:12:07.600]  見到一個空的墳墓
[00:12:07.600 --> 00:12:08.800]  見到天使
[00:12:08.800 --> 00:12:10.320]  見到石頭移開
[00:12:10.320 --> 00:12:13.280]  但他們仍然是害怕
[00:12:13.280 --> 00:12:15.680]  沒有告訴別人
[00:12:15.680 --> 00:12:17.600]  害怕
[00:12:17.600 --> 00:12:18.640]  沒有告訴別人
[00:12:18.640 --> 00:12:19.920]  第八節很重要
[00:12:19.920 --> 00:12:22.160]  為什麼第八節這麼重要?
[00:12:22.160 --> 00:12:25.600]  因為其實馬福音
[00:12:25.600 --> 00:12:27.600]  有可能去到這裡
[00:12:27.600 --> 00:12:29.440]  沒有再寫下去
[00:12:29.440 --> 00:12:34.480]  大家聽到我說什麼嗎?
[00:12:34.480 --> 00:12:35.920]  不是聖經
[00:12:35.920 --> 00:12:36.720]  剛才也讀了
[00:12:36.720 --> 00:12:37.600]  《黃泉道》也在讀
[00:12:37.600 --> 00:12:40.000]  還有第九節到第十八節
[00:12:40.000 --> 00:12:42.320]  如果你看回《和盤修訂版》
[00:12:42.320 --> 00:12:43.760]  或者看其他版本的聖經
[00:12:43.760 --> 00:12:44.560]  它會說
[00:12:44.560 --> 00:12:46.160]  由第九節之後
[00:12:46.160 --> 00:12:48.560]  有些古卷是沒有的
[00:12:48.560 --> 00:12:51.120]  是一些短的結尾
[00:12:51.120 --> 00:12:51.920]  或者長的結尾
[00:12:51.920 --> 00:12:53.440]  是後加的
[00:12:53.440 --> 00:12:55.040]  你聽到可能有些隱疑
[00:12:55.040 --> 00:12:57.520]  為什麼聖經會這樣?
[00:12:57.520 --> 00:12:58.480]  我講完這一句
[00:12:58.480 --> 00:13:00.000]  我進入第二個主題解釋
[00:13:00.000 --> 00:13:01.920]  所以其實原來我們見到
[00:13:01.920 --> 00:13:03.360]  這些事情
[00:13:03.360 --> 00:13:05.120]  都需要時間消化
[00:13:05.120 --> 00:13:06.880]  都需要時間沉澱
[00:13:06.880 --> 00:13:08.000]  一個驚人的消息
[00:13:08.000 --> 00:13:09.040]  不要期待
[00:13:09.040 --> 00:13:10.880]  說它應該一百八十度
[00:13:10.880 --> 00:13:13.040]  一出墳墓門口
[00:13:13.040 --> 00:13:14.080]  應該馬上轉變了
[00:13:14.080 --> 00:13:14.640]  沒有起來
[00:13:14.640 --> 00:13:15.200]  沒有平衡
[00:13:15.200 --> 00:13:15.760]  沒有能力
[00:13:15.760 --> 00:13:16.800]  原來不是
[00:13:16.800 --> 00:13:18.800]  驚訝到原來沒有說話
[00:13:18.800 --> 00:13:21.680]  原來有這樣的
[00:13:21.680 --> 00:13:22.400]  OK
[00:13:22.400 --> 00:13:23.120]  好
[00:13:24.480 --> 00:13:25.680]  那要解釋一下
[00:13:25.680 --> 00:13:30.240]  為什麼馬克福音的結尾會是這樣的呢?
[00:13:30.240 --> 00:13:33.200]  這次也感謝主給我
[00:13:33.200 --> 00:13:34.880]  這麼盡心研究馬克福音
[00:13:34.880 --> 00:13:36.080]  發覺原來馬克福音
[00:13:36.080 --> 00:13:40.320]  在神學界都有一個很大的謎團
[00:13:40.320 --> 00:13:41.680]  很多的爭議
[00:13:41.680 --> 00:13:44.320]  就是馬克福音究竟在哪裡結束的呢?
[00:13:44.320 --> 00:13:46.240]  剛才也解釋了
[00:13:46.240 --> 00:13:47.360]  有些是還有的
[00:13:47.360 --> 00:13:49.600]  在九節之後還會去到十八節的
[00:13:49.600 --> 00:13:51.200]  但是其實
[00:13:51.200 --> 00:13:53.200]  很多人都覺得
[00:13:54.720 --> 00:13:56.240]  在很多古卷裡面
[00:13:56.240 --> 00:13:57.920]  因為看回很多古卷
[00:13:57.920 --> 00:13:59.760]  你知道聖經一直傳下去的
[00:13:59.760 --> 00:14:03.120]  越古舊的古卷就發覺越來越沒有這些
[00:14:03.120 --> 00:14:04.960]  後面加上去的結尾
[00:14:04.960 --> 00:14:07.120]  就是從九節之後很多東西都是沒有的
[00:14:07.120 --> 00:14:08.320]  很多都是沒有的
[00:14:08.320 --> 00:14:13.920]  有些人就會覺得
[00:14:13.920 --> 00:14:18.400]  是不是馬可寫的東西不見了
[00:14:18.400 --> 00:14:21.360]  因為你知道古卷可能會爛的
[00:14:21.360 --> 00:14:22.720]  會失傳的
[00:14:22.720 --> 00:14:25.920]  你知道古卷是捲在一起的
[00:14:25.920 --> 00:14:27.440]  不像一本書
[00:14:27.440 --> 00:14:30.000]  一本書通常最快爛的就是
[00:14:30.000 --> 00:14:32.560]  最上面和最底的那一層
[00:14:32.560 --> 00:14:34.160]  但是用古卷的形式
[00:14:34.160 --> 00:14:35.360]  其實它是捲在一起的
[00:14:35.360 --> 00:14:38.160]  所以應該越尾的那些就捲得越進的
[00:14:38.160 --> 00:14:40.240]  所以如果是爛的話
[00:14:40.240 --> 00:14:41.200]  應該是面頭那個
[00:14:41.200 --> 00:14:42.400]  就不會是尾的那些
[00:14:42.400 --> 00:14:45.440]  所以有些人開始想
[00:14:45.440 --> 00:14:48.960]  當然是馬可寫到第八節之後
[00:14:48.960 --> 00:14:52.000]  要不就突然間死掉了
[00:14:52.000 --> 00:14:53.840]  被人抓了沒有機會寫下去
[00:14:53.840 --> 00:14:55.520]  或者突然間有事
[00:14:55.520 --> 00:14:58.080]  但這個理由都比較牽強
[00:14:58.080 --> 00:15:00.640]  而越近期的學者去研究
[00:15:00.640 --> 00:15:03.600]  越相信可能這個反過來
[00:15:03.600 --> 00:15:05.440]  是馬可
[00:15:05.440 --> 00:15:07.520]  馬可封音作者就是馬可
[00:15:07.520 --> 00:15:09.760]  就是馬可刻意的安排
[00:15:09.760 --> 00:15:13.120]  將封音書停留在第八節裡面
[00:15:13.120 --> 00:15:16.400]  不如我們就在這個角度裡面再看下去
[00:15:16.400 --> 00:15:20.880]  這樣寫究竟想帶出一個什麼的意義給我們呢
[00:15:20.880 --> 00:15:22.000]  你就可以這樣想
[00:15:22.000 --> 00:15:24.720]  如果經文真的停留在第八節
[00:15:24.720 --> 00:15:27.280]  這班婦女
[00:15:27.280 --> 00:15:28.640]  好像我們講題那樣講
[00:15:28.640 --> 00:15:31.120]  因為害怕而沒有告訴人
[00:15:31.120 --> 00:15:33.840]  你猜一下接下來會發生什麼事呢
[00:15:33.840 --> 00:15:36.880]  我們接下來可能就會
