
[00:00:00.000 --> 00:00:02.000]  各位親愛的弟兄姊妹!早安!
[00:09:45.000 --> 00:09:51.000]  尼希米祈禱,第十三章,第十五節至第二十二節。
[00:09:52.000 --> 00:09:57.000]  「那些日子,我在猶大見有人在安息日榨酒,
[00:09:57.000 --> 00:10:01.000]  搬運和菌,陀在爐上。
[00:10:01.000 --> 00:10:06.000]  又把酒、葡萄、無花果,
[00:10:06.000 --> 00:10:08.000]  以及各樣的擔子,
[00:10:08.000 --> 00:10:11.000]  在安息日擔入耶路撒冷。
[00:10:11.000 --> 00:10:15.000]  我就在他們賣食物的那日警戒他們。」
[00:10:15.000 --> 00:10:18.000]  又有泰裔人,
[00:10:18.000 --> 00:10:20.000]  這些是做生意最厲害的人了,
[00:10:21.000 --> 00:10:22.000]  住在耶路撒冷,
[00:10:22.000 --> 00:10:26.000]  他們把魚和各樣的貨物運進來,
[00:10:26.000 --> 00:10:28.000]  在安息日賣給猶太人。
[00:10:28.000 --> 00:10:32.000]  我就斥責那些猶太的貴族,
[00:10:32.000 --> 00:10:38.000]  說:「你們怎麼行這惡事,犯了安息日呢?
[00:10:38.000 --> 00:10:42.000]  從前你們的列祖豈不是這樣行,
[00:10:42.000 --> 00:10:48.000]  以致我們的上帝使一切的災禍臨到我們和我們這個城嗎?
[00:10:49.000 --> 00:10:51.000]  現在你們還犯安息日,
[00:10:51.000 --> 00:10:54.000]  使憤怒越發臨到以色列。」
[00:10:54.000 --> 00:10:56.000]  在安息日的前一天,
[00:10:56.000 --> 00:10:59.000]  耶路撒冷城門有黑影的時候,
[00:10:59.000 --> 00:11:02.000]  我就吩咐人將門關鎖,
[00:11:02.000 --> 00:11:07.000]  不過這個安息日就不准開放。
[00:11:07.000 --> 00:11:11.000]  我又派那幾個僕人管理城門,
[00:11:11.000 --> 00:11:15.000]  免得有人在安息日擔什麼擔子進城。
[00:11:15.000 --> 00:11:18.000]  於是商人和販賣各樣貨物的,
[00:11:19.000 --> 00:11:22.000]  兩次住宿在耶路撒冷的城外。
[00:11:22.000 --> 00:11:24.000]  我就警戒他們,
[00:11:24.000 --> 00:11:27.000]  你們為什麼在這個城外住宿?
[00:11:27.000 --> 00:11:32.000]  如果再這樣,我就下手扮你們了。
[00:11:32.000 --> 00:11:36.000]  從此以後,他們就在安息日不再來了。
[00:11:36.000 --> 00:11:39.000]  我吩咐尼媚人潔淨自己,
[00:11:39.000 --> 00:11:43.000]  來守這個城門,使安息日為勝。
[00:11:43.000 --> 00:11:45.000]  我的上帝呀!
[00:11:45.000 --> 00:11:48.000]  求你因這事紀念我,
[00:11:49.000 --> 00:11:51.000]  為大慈愛憐恤我。
[00:11:51.000 --> 00:11:56.000]  每一種信仰人格,
[00:11:56.000 --> 00:12:00.000]  就有一種信仰的態度。
[00:12:00.000 --> 00:12:03.000]  每一種信仰的態度,
[00:12:03.000 --> 00:12:06.000]  就會有一種經濟的行為。
[00:12:06.000 --> 00:12:10.000]  若果在敬拜神的日子裏面,
[00:12:10.000 --> 00:12:14.000]  做生意可以賺錢,
[00:12:15.000 --> 00:12:19.000]  那些不敬神的猶太人就會問,
[00:12:19.000 --> 00:12:26.000]  為什麼不做生意賺錢而去敬拜神呢?
[00:12:26.000 --> 00:12:29.000]  他們這個經濟的行為,
[00:12:29.000 --> 00:12:32.000]  反映了他們信仰的人格。
[00:12:32.000 --> 00:12:34.000]  他們根本不敬神。
[00:12:34.000 --> 00:12:38.000]  他們在安息日裏面大做買賣。
[00:12:38.000 --> 00:12:40.000]  各位頂姊妹,
[00:12:40.000 --> 00:12:44.000]  我們究竟知不知道安息日是一個什麼日子呢?
[00:12:46.000 --> 00:12:47.000]  在創世紀,
[00:12:47.000 --> 00:12:50.000]  上帝做萬物的時候,
[00:12:50.000 --> 00:12:52.000]  做完了,
[00:12:52.000 --> 00:12:56.000]  上帝看著說:「好!」
[00:12:56.000 --> 00:12:59.000]  然後去到第七日,
[00:12:59.000 --> 00:13:02.000]  上帝什麼都沒有做,
[00:13:02.000 --> 00:13:04.000]  祂停下來,
[00:13:04.000 --> 00:13:06.000]  祂安息。
[00:13:06.000 --> 00:13:09.000]  然後上帝賜福這一日,
[00:13:09.000 --> 00:13:13.000]  祂祝聖這一日為聖日。
[00:13:16.000 --> 00:13:17.000]  在人世間,
[00:13:17.000 --> 00:13:20.000]  神做的所有的事,
[00:13:20.000 --> 00:13:22.000]  最多都只是好,
[00:13:22.000 --> 00:13:24.000]  Good,
[00:13:24.000 --> 00:13:27.000]  從來都沒有聖的,
[00:13:27.000 --> 00:13:29.000]  萬事萬物,
[00:13:29.000 --> 00:13:31.000]  沒有一樣是Holy的,
[00:13:31.000 --> 00:13:36.000]  因為聖是屬於上帝本身。
[00:13:36.000 --> 00:13:39.000]  而在這個創造的過程裏面,
[00:13:40.000 --> 00:13:45.000]  神沒有祝聖任何一個做出來的實物。
[00:13:45.000 --> 00:13:48.000]  這個道理很簡單,
[00:13:48.000 --> 00:13:52.000]  免得人去爭這些所謂聖物。
[00:13:52.000 --> 00:13:57.000]  大家都看過《奪寶奇兵》這個系列的電影,
[00:13:57.000 --> 00:13:59.000]  那些情節就是,
[00:13:59.000 --> 00:14:02.000]  所有人不斷去爭那些什麼?
[00:14:02.000 --> 00:14:04.000]  藥櫃,聖杯。
[00:14:04.000 --> 00:14:08.000]  在上帝創造的過程裏面,
[00:14:09.000 --> 00:14:11.000]  祂沒有祝聖任何一個實物。
[00:14:11.000 --> 00:14:17.000]  祂祝聖人沒有辦法把握,
[00:14:17.000 --> 00:14:19.000]  沒有辦法儲存,
[00:14:19.000 --> 00:14:23.000]  沒有辦法收在夾萬裏面的時間。
[00:14:23.000 --> 00:14:28.000]  上帝祝聖安息日這一段時間。
[00:14:28.000 --> 00:14:31.000]  安息日是屬於上帝的,
[00:14:31.000 --> 00:14:34.000]  安息日是神聖的。
[00:14:34.000 --> 00:14:36.000]  神在這個時間,
[00:14:37.000 --> 00:14:39.000]  在這個時段,在這個日子臨在,
[00:14:39.000 --> 00:14:44.000]  親近那些敬拜祂,尊敬祂的人。
[00:14:44.000 --> 00:14:51.000]  舊約有個學者叫做布魯格曼·布魯格曼,
[00:14:51.000 --> 00:14:53.000]  他寫了一本書,
[00:14:53.000 --> 00:14:57.000]  書名叫做《Sabbath as Resistance》。
[00:14:57.000 --> 00:15:01.000]  安息日其實是一個抗議。
[00:15:01.000 --> 00:15:06.000]  安息日是對陳世價值的一種反抗,
[00:15:07.000 --> 00:15:09.000]  安息日反抗些什麼呢?
[00:15:09.000 --> 00:15:15.000]  他反抗不專心敬拜神的一切行為。
[00:15:15.000 --> 00:15:19.000]  他反抗我們一邊崇拜,
[00:15:19.000 --> 00:15:21.000]  一邊搞WhatsApp,
[00:15:21.000 --> 00:15:25.000]  他反對我們一邊崇拜,
[00:15:25.000 --> 00:15:29.000]  一邊處理待會兒去買些什麼,
[00:15:29.000 --> 00:15:34.000]  或者處理一些很想處理的公事。
[00:15:37.000 --> 00:15:42.000]  安息日的重點並不是放假休息,
[00:15:42.000 --> 00:15:47.000]  安息日是放下陳世的一切煩累,
[00:15:47.000 --> 00:15:51.000]  專心地去敬拜神,親近神。
[00:15:51.000 --> 00:15:53.000]  去明白,
[00:15:53.000 --> 00:15:55.000]  上帝在這個時間裏面,
[00:15:55.000 --> 00:15:57.000]  特別與你同在。
[00:15:57.000 --> 00:16:01.000]  祂要臨在這個安息日的時刻裏面,
[00:16:01.000 --> 00:16:05.000]  讓我們專心地沐浴在上帝的愛裏面。
[00:16:06.000 --> 00:16:09.000]  但問題是人就是不專心。
[00:16:09.000 --> 00:16:12.000]  我們在親近上帝的時刻,
[00:16:12.000 --> 00:16:16.000]  卻同時用種種的方法,種種的方式,
[00:16:16.000 --> 00:16:22.000]  我們試圖努力去控制生活上其他各種的事情。
[00:16:22.000 --> 00:16:29.000]  布魯格曼在這本書《Sabbath as Resistance》,
[00:16:30.000 --> 00:16:36.000]  這本書裏面,祂說,守安息日的時候,
[00:16:36.000 --> 00:16:39.000]  卻是同時在做賣賣,
[00:16:39.000 --> 00:16:44.000]  就好像你與你的愛人在溫馨的時候,
[00:16:44.000 --> 00:16:47.000]  卻是不斷地在看錶一樣。
[00:16:47.000 --> 00:16:55.000]  尼希米時代的那些回歸故土的猶太人,
[00:16:56.000 --> 00:17:01.000]  他們就是這樣不重視上帝在安息日的臨在。
[00:17:01.000 --> 00:17:04.000]  他們在安息日裏面做買賣。
[00:17:04.000 --> 00:17:11.000]  或者那些貨物是有些時限的,
[00:17:11.000 --> 00:17:13.000]  要及時做買賣。
[00:17:13.000 --> 00:17:18.000]  又或者他們急不及待要賺多一些錢,
[00:17:18.000 --> 00:17:22.000]  又或者他們要買一些東西,
[00:17:22.000 --> 00:17:25.000]  來滿足他們當下的享受。
[00:17:27.000 --> 00:17:28.000]  或者,或者,或者,
[00:17:28.000 --> 00:17:30.000]  我們總有很多這些或者,
[00:17:30.000 --> 00:17:32.000]  總有很多這樣的藉口。
[00:17:32.000 --> 00:17:37.000]  要在親近神的時候做買賣,
[00:17:37.000 --> 00:17:41.000]  就是我們在敬拜神的時候,
[00:17:41.000 --> 00:17:44.000]  同時想賺得這個世界。
[00:17:44.000 --> 00:17:47.000]  又或者這樣說,
[00:17:47.000 --> 00:17:50.000]  當我們以神為最高價值的時候,
[00:17:50.000 --> 00:17:55.000]  我們同時又不忘記努力地高舉其他的價值。
[00:17:56.000 --> 00:17:57.000]  甚至和祂平等。
[00:17:57.000 --> 00:18:04.000]  我們這樣做總有無限的理由。
[00:18:04.000 --> 00:18:12.000]  安息日要求我們停下來面對上帝。
[00:18:12.000 --> 00:18:16.000]  這個是反抗我們,
[00:18:16.000 --> 00:18:18.000]  用盡我們的時間,
[00:18:18.000 --> 00:18:22.000]  甚至侵佔神聖的時間,
[00:18:22.000 --> 00:18:25.000]  去操控這個世界。
[00:18:26.000 --> 00:18:29.000]  當人不理會神聖的界線,
[00:18:29.000 --> 00:18:32.000]  而瘋狂地追求利益的時候,
[00:18:32.000 --> 00:18:36.000]  他最後就會淪為貪婪的奴隸。
[00:18:36.000 --> 00:18:42.000]  為了重建猶太人在安息日裡面的信仰生活,
[00:18:42.000 --> 00:18:45.000]  為了重整他們的經濟行為,
[00:18:45.000 --> 00:18:49.000]  為了重整他們信仰的人性,
[00:18:49.000 --> 00:18:54.000]  尼希米就不惜在安息日的前後,
[00:18:55.000 --> 00:18:59.000]  爬上城門,截斷物流通道。
[00:18:59.000 --> 00:19:03.000]  在這段落的結尾,
[00:19:03.000 --> 00:19:06.000]  再次是尼希米的祈禱,
[00:19:06.000 --> 00:19:09.000]  第十三章,第二十二節。
[00:19:09.000 --> 00:19:13.000]  我的上帝,求祢因這事紀念我,
[00:19:13.000 --> 00:19:17.000]  照祢的大慈愛憐恤我。
[00:19:17.000 --> 00:19:19.000]  同樣,
[00:19:19.000 --> 00:19:22.000]  看上來天下之間,
[00:19:23.000 --> 00:19:27.000]  尼希米一個人,期望這些回歸的猶太人,
[00:19:27.000 --> 00:19:29.000]  在安息日,
[00:19:29.000 --> 00:19:33.000]  在安息日,專心仰望神的臨在,
[00:19:33.000 --> 00:19:36.000]  不要搞其他事情。
[00:19:36.000 --> 00:19:39.000]  但是看上來他的同胞,
[00:19:39.000 --> 00:19:41.000]  在安息日裡面,
[00:19:41.000 --> 00:19:43.000]  在想的是什麼呢?
[00:19:43.000 --> 00:19:46.000]  他們不斷在想的就是怎樣做生意,
[00:19:46.000 --> 00:19:48.000]  怎樣做賣賣,
[00:19:48.000 --> 00:19:51.000]  怎樣得到這個世界。
[00:19:52.000 --> 00:19:54.000]  我們到經文的第三個段落,
[00:19:54.000 --> 00:19:56.000]  尼希米記第十三章,
[00:19:56.000 --> 00:19:59.000]  第二十三節,到第三十一節。
[00:19:59.000 --> 00:20:02.000]  那些日子,
[00:20:02.000 --> 00:20:07.000]  我也見猶大人娶了阿實特,
[00:20:07.000 --> 00:20:11.000]  阿滿,摩訶的女子為妻。
[00:20:11.000 --> 00:20:13.000]  他們的兒女說話,
[00:20:13.000 --> 00:20:16.000]  一半是阿實特的話,
[00:20:16.000 --> 00:20:19.000]  他們不懂得說猶大話,
[00:20:20.000 --> 00:20:22.000]  所說的是照著各族的謊言。
[00:20:22.000 --> 00:20:24.000]  我就斥責他們,
[00:20:24.000 --> 00:20:26.000]  咒咒他們,
[00:20:26.000 --> 00:20:28.000]  打了他們幾個人,
[00:20:28.000 --> 00:20:30.000]  拔下他們的頭髮,
[00:20:30.000 --> 00:20:33.000]  叫他們指著上帝的氣勢,
[00:20:33.000 --> 00:20:37.000]  必不將自己的女兒嫁給外邦人的兒子,
[00:20:37.000 --> 00:20:41.000]  也不為自己和兒子娶他們的女兒。
[00:20:41.000 --> 00:20:43.000]  我又說,
[00:20:44.000 --> 00:20:50.000]  以色列王所羅門不是在這件事上犯了罪嗎?
[00:20:50.000 --> 00:20:52.000]  你們為什麼不記得呢?
[00:20:52.000 --> 00:20:54.000]  在多國中,
[00:20:54.000 --> 00:20:58.000]  並沒有一個王像所羅門那樣。
[00:20:58.000 --> 00:21:01.000]  他本是蒙上帝所愛,
[00:21:01.000 --> 00:21:05.000]  上帝立他作以色列全國的王。
[00:21:05.000 --> 00:21:07.000]  然而,
[00:21:07.000 --> 00:21:10.000]  一個這麼好的人,
[00:21:10.000 --> 00:21:12.000]  上帝這麼眷顧的人,
[00:21:13.000 --> 00:21:15.000]  為外邦的女子引誘犯罪。
[00:21:15.000 --> 00:21:17.000]  如此,
[00:21:17.000 --> 00:21:22.000]  我豈聽你們行者大惡,
[00:21:22.000 --> 00:21:24.000]  娶外邦女子,
[00:21:24.000 --> 00:21:27.000]  干犯我們的上帝呢?
[00:21:27.000 --> 00:21:30.000]  大祭司以利亞實的孫子,
[00:21:30.000 --> 00:21:33.000]  耶和耶大的一個兒子,
[00:21:33.000 --> 00:21:37.000]  是和鄰人森巴拉的女婿,
[00:21:37.000 --> 00:21:41.000]  我就從我這裡把他趕出去。
[00:21:42.000 --> 00:21:43.000]  我的上帝啊,
[00:21:43.000 --> 00:21:45.000]  求你紀念他們的罪,
[00:21:45.000 --> 00:21:48.000]  因為他們玷污了祭司的職任,
[00:21:48.000 --> 00:21:52.000]  違背了你與祭司利美人所立的約。
[00:21:52.000 --> 00:21:54.000]  這樣我就潔淨他們,
[00:21:54.000 --> 00:21:57.000]  使他們離絕一切的外邦人,
[00:21:57.000 --> 00:22:01.000]  派定祭司和利美人的班次,
[00:22:01.000 --> 00:22:03.000]  使他們覺盡其職。
[00:22:03.000 --> 00:22:05.000]  第三十一節,
[00:22:05.000 --> 00:22:11.000]  我又派百姓按定期獻柴和初熟的土產,
[00:22:12.000 --> 00:22:13.000]  我的上帝啊,
[00:22:13.000 --> 00:22:15.000]  求你紀念我,
[00:22:15.000 --> 00:22:17.000]  施恩汝我。
[00:22:17.000 --> 00:22:21.000]  這裡處理一個問題,
[00:22:21.000 --> 00:22:23.000]  就是語言。
[00:22:23.000 --> 00:22:28.000]  語言是一個人身份認同的最核心的元素。
[00:22:28.000 --> 00:22:31.000]  在這裡特別提到,
[00:22:31.000 --> 00:22:36.000]  所羅門王娶外族女子為妻的這件事。
[00:22:36.000 --> 00:22:41.000]  因為當所羅門王娶這些外族女子為妻,
[00:22:42.000 --> 00:22:46.000]  之後很快就會離棄神,
[00:22:46.000 --> 00:22:51.000]  轉而敬拜他們這些外族的神明。
[00:22:51.000 --> 00:22:54.000]  在這裡,
[00:22:54.000 --> 00:22:59.000]  尼希米突顯的一個問題,
[00:22:59.000 --> 00:23:03.000]  就是那些猶大人不再說猶大的語言。
[00:23:03.000 --> 00:23:08.000]  所謂不再說猶大的語言,
[00:23:09.000 --> 00:23:14.000]  那個真正的問題,就是他們慢慢遺忘了神的指紋,
[00:23:14.000 --> 00:23:16.000]  那個身份。
[00:23:16.000 --> 00:23:19.000]  這個才是那個核心的問題。
[00:23:19.000 --> 00:23:23.000]  尼希米在這裡最擔心的就是,
[00:23:23.000 --> 00:23:26.000]  和那些異族通婚,
[00:23:26.000 --> 00:23:32.000]  令猶大人失去了言說自己的傳統能力,
[00:23:32.000 --> 00:23:34.000]  傳統語言的能力。
[00:23:34.000 --> 00:23:37.000]  他們的傳統語言,
[00:23:38.000 --> 00:23:41.000]  承載了他們祖先的信仰的故事,
[00:23:41.000 --> 00:23:46.000]  貫注了上帝在他們民族裡面的叮嚀,
[00:23:46.000 --> 00:23:50.000]  也明刻著民族的苦難的記憶。
[00:23:50.000 --> 00:23:52.000]  失去了這個語言,
[00:23:52.000 --> 00:23:56.000]  他們就將遺忘他們的身份,
[00:23:56.000 --> 00:23:58.000]  假以時日,
[00:23:58.000 --> 00:24:02.000]  他們就不再記起他們作為神的指紋,
[00:24:02.000 --> 00:24:04.000]  這個獨特的身份了。
[00:24:07.000 --> 00:24:11.000]  現代的社會,是一個語言氾濫的社會。
