
[00:00:00.000 --> 00:00:05.060]  今日我想同大家通常講一啲嘢係講下前傳
[00:01:29.380 --> 00:01:32.120]  但係喺我哋嘅生命嘅體會
[00:01:32.120 --> 00:01:35.520]  同埋我哋嚟到與主同行呢件事情上面
[00:01:35.520 --> 00:01:38.420]  嚟到有更多嘅思想
[00:01:38.420 --> 00:01:41.820]  與同行係一樣咩嘅經驗呢?
[00:01:41.820 --> 00:01:44.420]  聖經喺裏面其實就唔係好多
[00:01:44.420 --> 00:01:47.220]  提到關於與主同行嘅經驗
[00:01:47.220 --> 00:01:50.840]  但係喺《創世紀》裏面一開始嘅時候
[00:01:50.840 --> 00:01:53.340]  就提到有一位嘅人物
[00:01:53.340 --> 00:01:55.540]  呢位人物就叫做以洛
[00:01:55.540 --> 00:02:00.180]  以洛與神同行係一個好奇妙嘅經驗
[00:02:00.180 --> 00:02:01.340]  呢個經驗係乜嘢呢?
[00:02:01.340 --> 00:02:04.720]  就係當時嘅人年歲好長
[00:02:04.720 --> 00:02:08.880]  喺佢哋嘅記錄裏面
[00:02:08.880 --> 00:02:11.180]  好多都九百幾歲
[00:02:11.180 --> 00:02:13.420]  最短都七百幾歲
[00:02:13.420 --> 00:02:17.900]  但係以洛嘅歲數就好特別
[00:02:17.900 --> 00:02:20.700]  嚇到大家有少少嘅冷知識
[00:02:20.700 --> 00:02:22.700]  以洛活咗幾多年呀?
[00:02:26.540 --> 00:02:28.840]  好耐冇玩過聖經文達比賽
[00:02:28.840 --> 00:02:31.140]  可能大家仲唔係好認識
[00:02:31.140 --> 00:02:37.180]  以洛係與神同行三百六十五年之後
[00:02:37.180 --> 00:02:39.720]  就俾神提咗佢
[00:02:39.720 --> 00:02:41.920]  不在世上當中
[00:02:41.920 --> 00:02:44.760]  如果大家有機會睇《創世紀》第五章
[00:02:44.760 --> 00:02:47.960]  第廿四節嘅時候就有咁樣嘅表達
[00:02:47.960 --> 00:02:51.420]  所以當中就冇特別專登打出呢段嘅經文
[00:02:51.420 --> 00:02:58.260]  想睇下大家對以洛與神同行呢個認識有幾深
[00:02:58.260 --> 00:03:04.580]  當然呢個係一個好難去詳細衡量
[00:03:04.580 --> 00:03:07.880]  究竟以洛與神同行係點呢?
[00:03:07.880 --> 00:03:11.420]  但係呢個喺當中有一個比較特別嘅
[00:03:11.420 --> 00:03:13.820]  一種嘅體會就係乜嘢呢?
[00:03:13.820 --> 00:03:16.020]  以洛與神同行
[00:03:16.020 --> 00:03:18.320]  神將佢取去
[00:03:18.320 --> 00:03:22.460]  佢就不在世上了
[00:03:22.460 --> 00:03:26.860]  我唔知你對死亡嘅睇法係點樣?
[00:03:26.860 --> 00:03:31.640]  你對死亡嘅感受又會係點樣?
[00:03:31.640 --> 00:03:34.900]  如果你見到一個你所敬愛嘅人
[00:03:34.900 --> 00:03:36.600]  佢離開世界嘅時候
[00:03:36.600 --> 00:03:41.040]  你心裏面有一種好深嘅感受就係
[00:03:41.040 --> 00:03:45.520]  好囉 神將佢取去了
[00:03:45.520 --> 00:03:48.980]  如果呢種咁樣嘅心境喺佢處能夠表達到出嚟嘅時候
[00:03:48.980 --> 00:03:52.760]  第一方面就係你深深去感受嘅就係
[00:03:52.760 --> 00:03:55.360]  呢個人喺神嘅裏面
[00:03:55.360 --> 00:03:59.200]  另一方面就係有神將佢帶走
[00:03:59.200 --> 00:04:04.060]  係比一切更美好
[00:04:04.060 --> 00:04:09.800]  自己做牧師咁多年真係同好多唔同嘅人去經歷佢哋嘅死亡
[00:04:09.800 --> 00:04:16.080]  有時最感恩嘅亦都係最嚟到畀我有激勵嘅地方就係
[00:04:16.080 --> 00:04:22.120]  呢個人係好清楚自己快要離開世界
[00:04:22.120 --> 00:04:24.720]  當佢要講完自己應該講嘢嘅時候
[00:04:24.720 --> 00:04:27.420]  就好似聖經裏面講緊好似額果一樣
[00:04:27.420 --> 00:04:29.320]  講完之後佢兩腳一伸
[00:04:29.320 --> 00:04:32.160]  咁就翻天覆地
[00:04:32.160 --> 00:04:36.160]  所以喺呢個過程上面喺我哋信仰嘅人生當中
[00:04:36.160 --> 00:04:41.400]  我哋點樣能夠可以經驗當耶穌住喺我哋生命裏面嘅時候
[00:04:41.400 --> 00:04:44.140]  就一生帶領住我哋
[00:04:44.140 --> 00:04:47.780]  然後去到我哋嘅人生嘅終結嘅時候
[00:04:47.780 --> 00:04:50.440]  我哋可以能夠好安然嘅
[00:04:50.440 --> 00:04:54.280]  去將自己交託喺神嘅手裏面
[00:04:54.280 --> 00:04:56.960]  讓神將我哋取去
[00:04:56.960 --> 00:05:02.460]  我哋能夠可以喺世上要完成咗當盡嘅責任
[00:05:02.460 --> 00:05:06.720]  喺創世紀裏面就講到當神將以樂取去嘅時候
[00:05:06.720 --> 00:05:10.000]  他就不再逝了
[00:05:10.000 --> 00:05:13.800]  呢個第一次聖經裏面講不再逝了
[00:05:13.800 --> 00:05:17.700]  呢種咁樣嘅提醒
[00:05:17.700 --> 00:05:20.140]  有啲人問邊個邊個喺咩度呀?
[00:05:20.140 --> 00:05:21.980]  佢走咗囉咁
[00:05:21.980 --> 00:05:23.440]  走咗去邊呀咁
[00:05:23.440 --> 00:05:26.240]  以前啲人講就係佢賣核彈囉咁
[00:05:26.240 --> 00:05:28.440]  可能你哋嗰代唔係好識呢句說話嘅
[00:05:28.440 --> 00:05:31.780]  佢賣核彈囉咁賣核彈即係咩意思呀咁
[00:05:31.780 --> 00:05:33.780]  咁原來呢即係死咗咁
[00:05:33.780 --> 00:05:35.760]  咁我都冇乜好考究嗰啲人
[00:05:35.760 --> 00:05:37.360]  即係點解要賣含核彈
[00:05:37.360 --> 00:05:38.760]  點解唔賣雞蛋
[00:05:38.760 --> 00:05:42.620]  可能啲含核彈就係代表醃咗好耐
[00:05:42.620 --> 00:05:45.520]  即係唔死都罷咒啦咁嗰啲情況下面呢
[00:05:45.520 --> 00:05:47.660]  咁所以就賣咗佢都冇所謂咁
[00:05:47.660 --> 00:05:50.160]  所以好多我哋以前啲嘢都唔好知
[00:05:50.160 --> 00:05:52.860]  但係呢就對死亡呢總係有一種嘅
[00:05:52.860 --> 00:05:55.440]  好迷惘嘅感覺
[00:05:55.440 --> 00:05:57.880]  但係以樂與神同行
[00:05:57.880 --> 00:06:02.280]  係神將佢拎走佢就不再世上
[00:06:02.280 --> 00:06:04.580]  不論佢係嗰個當時嘅
[00:06:04.580 --> 00:06:08.720]  人嘅年歲榜裏面係最細
[00:06:08.720 --> 00:06:11.520]  但係喺人生嘅路上面
[00:06:11.520 --> 00:06:13.820]  喺聖經嘅篇幅裏面
[00:06:13.820 --> 00:06:17.000]  呢個一個傳奇嘅人物
[00:06:17.000 --> 00:06:20.060]  聖經提出呢啲傳奇人物常常都係
[00:06:20.060 --> 00:06:21.960]  嚟到提醒我哋
[00:06:21.960 --> 00:06:26.900]  我哋應該要效法嘅屬靈嘅質素係點樣
[00:06:26.900 --> 00:06:29.740]  我哋都希望我哋能夠喺新嘅年開始
[00:06:29.740 --> 00:06:32.740]  我哋能夠與神同行
[00:06:32.740 --> 00:06:36.580]  我哋希望我哋能夠可以與主嚟到同行
[00:06:36.580 --> 00:06:39.120]  與我哋嘅父神嚟到同行
[00:06:39.120 --> 00:06:42.420]  我相信我哋嘅生命可以係斌揚
[00:06:42.420 --> 00:06:44.520]  所以我同大家有思想到
[00:06:44.520 --> 00:06:47.560]  路加坊第24章裏面嘅時候
[00:06:47.560 --> 00:06:51.260]  就提到兩位嘅門徒
[00:06:51.260 --> 00:06:54.460]  其中一位有呢一個嘅名字
[00:06:54.460 --> 00:06:57.260]  另外一位就係冇嘅
[00:06:57.260 --> 00:06:58.640]  咁呢個加羅巴喇地方裏面
[00:06:58.640 --> 00:06:59.540]  同埋另外一個人
[00:06:59.540 --> 00:07:03.700]  佢哋就喺呢個嘅路上面嚟到去走路
[00:07:03.700 --> 00:07:05.840]  喺呢個二馬五司路上面
[00:07:05.840 --> 00:07:07.200]  呢個聖經裏面好清楚
[00:07:07.200 --> 00:07:10.580]  要提到二馬五司嘅情況係點樣
[00:07:10.580 --> 00:07:13.080]  但無論如何我相信我哋能夠與神同行
[00:07:13.080 --> 00:07:14.960]  呢個係一個聖經裏面
[00:07:14.960 --> 00:07:16.680]  俾我哋好重要嘅教導
[00:07:16.680 --> 00:07:20.760]  喺呢一個嘅尼加書第六章第八節
[00:07:20.760 --> 00:07:23.300]  我唔知大家識唔識背呢一節嘅經文
[00:07:23.300 --> 00:07:25.060]  我一齊讀好嗎
[00:07:25.060 --> 00:07:26.040]  世人啊
[00:07:26.040 --> 00:07:29.200]  又話以子是你何為善
[00:07:29.200 --> 00:07:31.740]  他向你所要的是什麼
[00:07:31.740 --> 00:07:34.580]  只要你行公義好憐憫
[00:07:34.580 --> 00:07:38.940]  全謙卑的心與你的神來同行
[00:07:38.940 --> 00:07:42.280]  呢個經文裏面其實與你的神來同行
[00:07:42.280 --> 00:07:43.640]  亦都話俾我哋聽
[00:07:43.640 --> 00:07:46.620]  呢個係神所要嘅嘢
[00:07:46.620 --> 00:07:48.820]  點樣可以與神同行呢
[00:07:48.820 --> 00:07:52.420]  呢個亦都俾咗多啲嘅提醒俾我哋
[00:07:52.420 --> 00:07:56.260]  我哋要行公義好憐憫
[00:07:56.260 --> 00:07:59.000]  全謙卑嘅心
[00:07:59.000 --> 00:08:02.000]  呢個就係我相信喺以下嘅人生裏面
[00:08:02.000 --> 00:08:05.600]  能夠可以流露出嚟嘅一啲嘅品質
[00:08:05.600 --> 00:08:09.640]  雖然我哋對以下嘅人生認識係好少
[00:08:09.640 --> 00:08:12.480]  但我相信喺尼加書裏面
[00:08:12.480 --> 00:08:14.920]  天之所講嘅說話
[00:08:14.920 --> 00:08:17.520]  正正去話俾我哋聽
[00:08:17.520 --> 00:08:19.820]  要我哋與神同行嘅話
[00:08:19.820 --> 00:08:22.820]  行公義好憐憫
[00:08:22.820 --> 00:08:24.720]  呢個係我哋所需要
[00:08:24.720 --> 00:08:28.000]  喺個世間上面喺個社會當中
[00:08:28.000 --> 00:08:30.000]  喺我哋在世嘅日子上面
[00:08:30.000 --> 00:08:31.800]  我哋能夠可以做出
[00:08:31.800 --> 00:08:37.340]  行公義好憐憫呢啲嘅素質出嚟
[00:08:37.340 --> 00:08:40.640]  我以為我哋呢一個嘅世界係銜接嘅
[00:08:40.640 --> 00:08:43.140]  唔係一個與神同行
[00:08:43.140 --> 00:08:46.040]  就係要匿埋喺山洞裏面嚟到生活
[00:08:46.040 --> 00:08:48.980]  而係喺度祈禱不問世事
[00:08:48.980 --> 00:08:51.180]  咁樣嘅與神同行
[00:08:51.180 --> 00:08:53.360]  而係我哋能夠可以真正嘅
[00:08:53.360 --> 00:08:55.060]  活喺呢個世界當中
[00:08:55.060 --> 00:08:56.920]  人哋睇到我哋嘅生命
[00:08:56.920 --> 00:09:00.600]  係能夠好似光一樣嚟到照耀出嚟
[00:09:00.600 --> 00:09:04.360]  然後跟住呢一個尼加先知提醒我哋
[00:09:04.360 --> 00:09:07.400]  要存謙卑嘅心
[00:09:07.400 --> 00:09:08.900]  與神同行
[00:09:08.900 --> 00:09:10.300]  我哋係相信
[00:09:10.300 --> 00:09:13.580]  我哋係要有一個咁樣嘅心態
[00:09:13.580 --> 00:09:15.640]  神係萬有嘅主
[00:09:15.640 --> 00:09:18.540]  係至高嘅上帝
[00:09:18.540 --> 00:09:20.380]  所以當我哋與佢同行嘅時候
[00:09:20.380 --> 00:09:21.880]  就算我哋人生裏面
[00:09:21.880 --> 00:09:25.060]  係能夠可以行公義好憐憫
[00:09:25.060 --> 00:09:27.220]  我哋生命裏面要發出大光
[00:09:27.220 --> 00:09:28.720]  喺我內心嘅世界裏面
[00:09:28.720 --> 00:09:32.020]  我哋都話我哋只不過一個好卑微嘅人
[00:09:32.020 --> 00:09:33.520]  係神嘅恩典
[00:09:33.520 --> 00:09:38.200]  係神自己嘅作為嚟到承托住我哋
[00:09:38.200 --> 00:09:40.440]  帶住謙卑嘅心
[00:09:40.440 --> 00:09:42.300]  嚟到與神同行
[00:09:42.300 --> 00:09:43.940]  主耶穌喺世上嘅時候都話
[00:09:43.940 --> 00:09:47.000]  我心柔和謙卑
[00:09:47.000 --> 00:09:49.580]  喺當中佢話負喺我裏面
[00:09:49.580 --> 00:09:51.680]  我喺負嘅裏面
[00:09:51.680 --> 00:09:57.320]  喺一種完全與主與神嚟到去融合嘅一種生命喺當中
[00:09:57.320 --> 00:10:00.620]  係處處嘅去高舉負神
[00:10:00.620 --> 00:10:02.820]  喺佢生命裏面嘅旨意
[00:10:02.820 --> 00:10:05.620]  同埋喺佢當中畀佢嘅指名
[00:10:05.620 --> 00:10:07.860]  所以呢個亦都係提醒我哋與神同行嘅
[00:10:07.860 --> 00:10:10.300]  一啲好重要嘅質素
[00:10:10.300 --> 00:10:12.160]  咁我首先同大家就喺
[00:10:12.160 --> 00:10:14.440]  路加方第24章裏面
[00:10:14.440 --> 00:10:18.340]  嘗試睇下呢兩位與神同行嘅人
[00:10:18.340 --> 00:10:21.040]  佢哋嘅生命係有啲咩嘅體會
[00:10:21.040 --> 00:10:25.740]  我一齊先讀呢度第13至15節好嗎
[00:10:25.740 --> 00:10:27.040]  一齊讀
[00:10:27.040 --> 00:10:32.580]  正當那日門徒有兩個人往一個村子去
[00:10:32.580 --> 00:10:34.960]  這村子名叫二萬五千
[00:10:44.440 --> 00:10:55.000]  於是特別提到耶穌親自就近佢哋
[00:10:55.000 --> 00:10:57.440]  和佢哋同行
[00:10:57.440 --> 00:10:59.980]  好寶貴嘅一種嘅經驗就係
[00:10:59.980 --> 00:11:04.120]  耶穌原來佢可以嚟到我哋嘅生命裏面
[00:11:04.120 --> 00:11:06.680]  同我哋一齊嚟到同行
[00:11:06.680 --> 00:11:08.520]  耶穌同我哋同行嘅時候
[00:11:08.520 --> 00:11:14.020]  都幫助提醒我哋點樣嚟到去明白認識佢
[00:11:14.020 --> 00:11:18.860]  當我哋睇落去時你發現其實呢兩個嘅門徒
[00:11:18.860 --> 00:11:21.760]  其實一路同耶穌同行嘅時候
[00:11:21.760 --> 00:11:27.200]  佢其實佢哋未能夠認出耶穌呢一個人物
[00:11:27.200 --> 00:11:30.880]  但係呢個過程當中耶穌一路同佢去傾談
[00:11:30.880 --> 00:11:33.880]  同佢嚟到去見識佢哋生命裏面
[00:11:33.880 --> 00:11:36.520]  佢哋信仰裏面所認知嘅事物
[00:11:36.520 --> 00:11:38.220]  就係呢個過程當中
[00:11:38.220 --> 00:11:40.220]  耶穌一路嚟到幫助佢哋
[00:11:40.220 --> 00:11:44.220]  變成一個心裏火熱嘅人
[00:11:44.220 --> 00:11:45.220]  從某一個角度嚟講
[00:11:45.220 --> 00:11:48.700]  點解耶穌親自同佢哋同行嘅時候
[00:11:48.700 --> 00:11:51.360]  佢哋都唔能夠意識到呢?
[00:11:51.360 --> 00:11:52.760]  第一方同大家思想嘅就係
[00:11:52.760 --> 00:11:58.240]  聖經話畀我哋聽原來佢哋眼睛係迷糊了
[00:11:58.240 --> 00:11:59.440]  聖經話畀我哋聽就係
[00:11:59.440 --> 00:12:06.380]  「只是他們的眼睛迷糊了,不認識他」
[00:12:06.380 --> 00:12:11.640]  我相信呢兩位門徒喺耶穌再世上嘅時候
[00:12:11.640 --> 00:12:14.380]  佢哋見過耶穌
[00:12:14.380 --> 00:12:17.680]  所以當學者喺呢個過程裏面去思想緊
[00:12:17.680 --> 00:12:21.760]  究竟佢哋眼睛迷糊係因為耶穌基督
[00:12:21.760 --> 00:12:26.800]  同死裏面復活之後嘅樣子唔同咗?
[00:12:26.800 --> 00:12:30.600]  還是佢哋嘅心裏面係有好多嘅迷惘
[00:12:30.600 --> 00:12:32.300]  佢哋可能喺呢個時間裏面
[00:12:32.300 --> 00:12:34.440]  冇好認真去望下
[00:12:34.440 --> 00:12:36.400]  要去同行呢一位嘅人
[00:12:36.400 --> 00:12:41.040]  原來就係佢哋所敬愛嘅耶穌
[00:12:41.040 --> 00:12:44.240]  但無論如何聖經所畀我哋一個體會就係
[00:12:44.240 --> 00:12:47.920]  我哋嘅眼睛會迷糊咗
[00:12:47.920 --> 00:12:50.920]  眼睛嘅迷糊好顯然嘅地方就係
[00:12:50.920 --> 00:12:52.960]  睇得唔清楚
[00:12:52.960 --> 00:12:54.780]  望得唔真
[00:12:54.780 --> 00:12:56.660]  所以從呢個角度嚟睇嘅話
[00:12:56.660 --> 00:13:00.700]  就算呢一班嘅呢兩個嘅門徒
[00:13:00.700 --> 00:13:02.400]  佢同耶穌同行嘅時候
[00:13:02.400 --> 00:13:05.700]  佢哋嘅眼睛都係迷糊
[00:13:05.700 --> 00:13:08.500]  睇嘢係得唔清晰
[00:13:08.500 --> 00:13:11.500]  自己越嚟年紀越大
[00:13:11.500 --> 00:13:14.840]  有一種好哀嘆嘅感覺就係
[00:13:14.840 --> 00:13:16.880]  睇乜嘢都模糊嘅
[00:13:16.880 --> 00:13:18.440]  望眼鏡又模糊
[00:13:18.440 --> 00:13:20.180]  戴眼鏡又模糊
[00:13:20.180 --> 00:13:22.920]  睇好多嘢都係有少少覺得
[00:13:22.920 --> 00:13:25.060]  冇法子focus得到
[00:13:25.060 --> 00:13:27.960]  呢個就係人嘅一啲限制
[00:13:27.960 --> 00:13:30.000]  我唔知道有幾多有咁嘅感覺
[00:13:30.000 --> 00:13:33.620]  所以珍惜你仲有好嘅視力嘅時候
[00:13:33.620 --> 00:13:36.600]  你可以睇嘢睇得更清晰
[00:13:36.600 --> 00:13:38.640]  但係我成日睇緊自己
[00:13:38.640 --> 00:13:43.440]  我嘅眼睛可能唔可以再好返個頭
[00:13:43.440 --> 00:13:44.460]  雖然可能有人話
[00:13:44.460 --> 00:13:46.400]  牧師你不如換咗晶睇佢啦
[00:13:46.400 --> 00:13:48.980]  換咗佢應該會睇得清啲
[00:13:48.980 --> 00:13:51.940]  咁我話係咪咁廢用呢招
[00:13:51.940 --> 00:13:54.080]  好多年紀大嘅人佢都話
[00:13:54.080 --> 00:13:56.240]  換咗晶睇係確實好啲嘅
[00:13:56.240 --> 00:13:57.160]  睇嘢清晰啲
[00:13:57.160 --> 00:13:59.680]  咁我等待有需要嘅一日
[00:13:59.680 --> 00:14:01.800]  我要去換呢樣嘢
[00:14:01.800 --> 00:14:03.400]  但係同時我覺得一樣嘢
[00:14:03.400 --> 00:14:07.320]  就係我都要換一換我嘅心靈
[00:14:07.320 --> 00:14:09.080]  有時候我哋睇世界
[00:14:09.080 --> 00:14:11.520]  我哋好希望每一樣嘢都好清晰
[00:14:11.520 --> 00:14:12.960]  好真
[00:14:12.960 --> 00:14:14.400]  但係其實喺呢個世界裏面
[00:14:14.400 --> 00:14:16.080]  我哋話畀我哋自己聽
[00:14:16.080 --> 00:14:19.080]  其實有乜嘢先至係真
[00:14:19.080 --> 00:14:23.000]  係咪我哋自己覺得真就係真
[00:14:23.000 --> 00:14:26.240]  還是我哋其實心裏面唔迷糊
[00:14:26.240 --> 00:14:30.560]  我哋以為自己諗嘅嘢就係好真
[00:14:30.560 --> 00:14:31.800]  所以求神嚟到幫助
[00:14:31.800 --> 00:14:34.440]  我哋去睇見我哋嘅生命裏面嘅時候
[00:14:34.440 --> 00:14:39.080]  我哋嚟到去睇我哋身邊嘅事情嘅時候
[00:14:39.080 --> 00:14:42.480]  我哋覺得自己係咪咁清晰
[00:14:42.480 --> 00:14:45.680]  所以呢段經文裏面最強調嘅就係
[00:14:45.680 --> 00:14:49.200]  耶穌要糾正呢兩個嘅門徒
[00:14:49.200 --> 00:14:51.840]  佢哋眼所見嘅事物
[00:14:51.840 --> 00:14:54.960]  其實係迷糊咗
[00:14:54.960 --> 00:14:57.320]  喺當中第一個諮詢嘅地方就係
[00:14:57.320 --> 00:15:01.800]  佢哋喺度談論到所見嘅這一切事
[00:15:01.800 --> 00:15:02.960]  好有趣嘅地方上面
[00:15:02.960 --> 00:15:05.520]  講到你眼睛唔迷糊咗
[00:15:05.520 --> 00:15:07.080]  唔認識耶穌
[00:15:07.080 --> 00:15:09.040]  但同時佢哋又喺處講緊
[00:15:09.040 --> 00:15:11.760]  佢所見到嘅一切事
[00:15:11.760 --> 00:15:13.720]  當然呢個就係講到喺耶路撒冷裏面
[00:15:13.720 --> 00:15:15.880]  所見到嘅一切事
[00:15:15.880 --> 00:15:17.920]  可能係包括咗見到耶穌基督
[00:15:17.920 --> 00:15:19.720]  喺十字架上面
[00:15:19.720 --> 00:15:23.920]  你都被釘死咁慘惡嘅現象
[00:15:23.920 --> 00:15:27.040]  可能亦都見到一班嘅門徒
[00:15:27.040 --> 00:15:31.080]  四散落寞嘅情景
[00:15:31.080 --> 00:15:33.080]  但都可能好多時候喺當中
[00:15:33.080 --> 00:15:35.760]  你又喺當中睇到一班嘅門徒
[00:15:35.760 --> 00:15:37.560]  議論紛紛
[00:15:37.560 --> 00:15:40.160]  我哋見到復活嘅主
[00:15:40.160 --> 00:15:42.880]  但又未必能夠可以證明到
[00:15:42.880 --> 00:15:44.920]  耶穌就喺佢哋眼前
[00:15:44.920 --> 00:15:46.920]  嚟到去出現
[00:15:46.920 --> 00:15:48.680]  而所以你都問佢哋
[00:15:48.680 --> 00:15:50.760]  究竟你哋走路嘅時候
[00:15:50.760 --> 00:15:55.440]  你哋談論嘅係啲乜嘢
[00:15:55.440 --> 00:15:57.520]  耶穌問佢哋喺呢個時刻裏面
[00:15:57.520 --> 00:15:59.840]  你哋傾緊啲乜嘢
[00:15:59.840 --> 00:16:03.040]  同樣我哋都喺度檢視下我哋自己
[00:16:03.040 --> 00:16:04.800]  我哋走埋一齊嘅時候
[00:16:04.800 --> 00:16:07.840]  我哋談論嘅係啲乜嘢
[00:16:07.840 --> 00:16:11.200]  我哋茶與飯後最喜歡傾嘅
[00:16:11.200 --> 00:16:13.320]  係啲咩嘅事物
[00:16:13.320 --> 00:16:15.600]  係咪睇下啲新聞嘅資訊
[00:16:15.600 --> 00:16:18.680]  或者我哋想講下啲信仰嘅話題
[00:16:18.680 --> 00:16:22.240]  或者講下教會而家嘅情況係點樣
[00:16:22.240 --> 00:16:23.600]  或者有冇機會我哋分享一下
[00:16:23.600 --> 00:16:25.360]  我哋生活嘅體驗
[00:16:25.360 --> 00:16:26.840]  其他人嘅需要
[00:16:26.840 --> 00:16:29.320]  或者甚至你自己個人
[00:16:29.320 --> 00:16:32.600]  嘅一啲嘅面對嘅生活嘅情況
[00:16:32.600 --> 00:16:37.160]  嚟到去讓人更多去彼此嘅認識
[00:16:37.160 --> 00:16:40.320]  我哋談論嘅係啲乜嘢
[00:16:40.320 --> 00:16:42.240]  我有冇機會我哋走埋一齊嘅時候
[00:16:42.240 --> 00:16:44.480]  我哋就問過呢個禮拜裏面
[00:16:44.480 --> 00:16:47.120]  你點樣嚟到去睇見神
[00:16:47.120 --> 00:16:49.480]  喺你生命裏面嘅工作
[00:16:49.480 --> 00:16:50.560]  可唔可以分享一下
[00:16:50.560 --> 00:16:54.720]  與主同行嘅經驗體會
[00:16:54.720 --> 00:16:56.680]  係啲咩嘅事情
[00:16:56.680 --> 00:16:59.840]  話今日我哋所要談嘅篇幅裏面
[00:16:59.840 --> 00:17:02.560]  引帶住我哋嚟到去思想
[00:17:02.560 --> 00:17:04.960]  復活嘅處於究竟喺我哋生命裏面
[00:17:04.960 --> 00:17:09.000]  佔一個點樣嘅位置呢
[00:17:09.000 --> 00:17:11.880]  冇錯 我哋要認識我哋所見所聞
[00:17:11.880 --> 00:17:12.840]  但係最重要就係
[00:17:12.840 --> 00:17:18.040]  你所見所聞嘅背後有咩嘅意義呢
[00:17:18.040 --> 00:17:21.600]  今日香港嘅社會好細嘅現象
[00:17:21.600 --> 00:17:25.760]  我哋能夠用一咩嘢嘅態度嚟到觀看
[00:17:25.760 --> 00:17:29.120]  如果我哋只係不斷喺度轉述新聞嘅報道
[00:17:29.120 --> 00:17:31.560]  不同嘅報章 不同嘅雜誌
[00:17:31.560 --> 00:17:34.000]  去描繪一啲事物嘅時候
[00:17:34.000 --> 00:17:36.040]  係咪就係我哋所睇見嘅
[00:17:36.040 --> 00:17:39.720]  爭議嘅地方喺邊度嚟呢
[00:17:39.720 --> 00:17:42.080]  今日好多時候呢段時間裏面
[00:17:42.080 --> 00:17:43.840]  好多電影姊妹見到我個面
[00:17:43.840 --> 00:17:46.040]  梗係仲一樣講一句說話
[00:17:46.040 --> 00:17:49.080]  牧師見到你同埋師母上電視
[00:17:49.080 --> 00:17:52.400]  我成日都話喺唔同地方澄清過
[00:17:52.400 --> 00:17:54.440]  但係我好重要嘅地方就係
[00:17:54.440 --> 00:17:56.200]  當好多電影姊妹有時同我哋分享
[00:17:56.200 --> 00:17:58.400]  呢一個咁樣嘅體會嘅時候
[00:17:58.400 --> 00:18:01.640]  我欣賞我太太通常都係第一句說話
[00:18:01.640 --> 00:18:05.000]  佢反應就係感謝神
[00:18:05.000 --> 00:18:06.840]  實在係感謝神
[00:18:06.840 --> 00:18:10.800]  俾我哋有機會嚟到重新去檢視一下
[00:18:10.800 --> 00:18:13.680]  我哋生命所經驗
[00:18:13.680 --> 00:18:15.120]  最重要嘅地方就係因為
[00:18:15.120 --> 00:18:19.080]  我太太十月初嘅時候就跌親一腳
[00:18:19.080 --> 00:18:21.280]  隻腳就裂咗骨
[00:18:21.280 --> 00:18:25.640]  咁我坐咗兩個月多嘅輪椅嘅生活
[00:18:25.640 --> 00:18:29.360]  有寫過時間裏面我哋都感受到好辛苦
[00:18:29.360 --> 00:18:31.400]  辛苦就係出入辛苦啦
[00:18:31.400 --> 00:18:32.560]  做其他嘢又辛苦啦
[00:18:32.560 --> 00:18:35.000]  好多嘢想做又艱難啦
