
[00:00:00.000 --> 00:00:04.000]  丹師父,讓我們先聽神的禱語,讓我們先同心地禱告。
[00:03:51.000 --> 00:04:01.000]  一切從自己開始,不如我們先去偷試,看看我們自己侍奉的過程當中,看看我們怎樣去侍奉,當中有甚麼隱憂呢?
[00:04:01.000 --> 00:04:07.000]  我們先看看我們怎樣去侍奉,在侍奉當中會有怎樣的隱憂呢?
[00:04:07.000 --> 00:04:12.000]  因為這正正就是我們中國人所說的知己知彼,百戰百勝的意思。
[00:04:12.000 --> 00:04:17.000]  這就是我們中文所講的知己知彼,百戰百勝。
[00:04:17.000 --> 00:04:22.000]  讓我們一起去看這段聖經,我們去看第八章的第四節至第八節好不好?
[00:04:22.000 --> 00:04:25.000]  讓我們一同來看第八章的第四到第八節。
[00:04:25.000 --> 00:04:28.000]  有聖經的我們一起讀一次好不好?幾節經文。
[00:04:28.000 --> 00:04:30.000]  有幾節經文我們一起來讀。
[00:04:30.000 --> 00:04:33.000]  我們看一下這裡有一個甚麼的轉折先。
[00:04:33.000 --> 00:04:35.000]  就看看這裡有甚麼樣的轉折。
[00:04:35.000 --> 00:04:37.000]  我們一同來讀。
[00:04:37.000 --> 00:04:41.000]  那些分散的人往各處去傳道,
[00:04:41.000 --> 00:04:47.000]  肥利下撒瑪利亞城去,宣講基督。
[00:04:47.000 --> 00:04:52.000]  眾人聽見了,又看見肥利所行的神蹟,
[00:04:52.000 --> 00:04:56.000]  就同心合意地聽從他的話。
[00:04:56.000 --> 00:05:00.000]  因為有許多人被污鬼附著,
[00:05:00.000 --> 00:05:05.000]  那些鬼大聲呼叫,從他們身上出來,
[00:05:05.000 --> 00:05:10.000]  還有許多癱瘓的,瘸腿的,都得了醫治。
[00:05:10.000 --> 00:05:14.000]  在那城裡就大有歡喜。
[00:05:14.000 --> 00:05:19.000]  很多人成為了基督徒之後,都有一個觀念,
[00:05:19.000 --> 00:05:22.000]  有很多人成為基督徒之後都有一個觀念,
[00:05:22.000 --> 00:05:24.000]  就認為當自己信了耶穌,信了神之後,
[00:05:24.000 --> 00:05:26.000]  當自己信了耶穌,信了神之後,
[00:05:26.000 --> 00:05:28.000]  一切的事物已經無差或無類,
[00:05:28.000 --> 00:05:30.000]  一切事物都無憂無慮,
[00:05:30.000 --> 00:05:33.000]  即或有問題也好,即使有問題也好,
[00:05:33.000 --> 00:05:36.000]  只需要我們向神,品下神,
[00:05:36.000 --> 00:05:40.000]  正所謂求神問崩,
[00:05:40.000 --> 00:05:43.000]  求一求那個神,
[00:05:43.000 --> 00:05:46.000]  求一求那個神夠厲害的話,
[00:05:46.000 --> 00:05:48.000]  他就會出來為我們出面,
[00:05:48.000 --> 00:05:54.000]  就會為我們出面,擺平辦妥所有的困難。
[00:05:54.000 --> 00:05:57.000]  很多人信一個神,就以這個為一個基準,
[00:05:57.000 --> 00:06:02.000]  如果我品了神,然後神又幫我解決了問題,
[00:06:02.000 --> 00:06:04.000]  那麼這個神就很靈了,
[00:06:04.000 --> 00:06:07.000]  換言之,很多人對相信神,
[00:06:07.000 --> 00:06:11.000]  只是為了滿足他自己在不同時間的需要,
[00:06:11.000 --> 00:06:13.000]  而去求,而去信。
[00:06:13.000 --> 00:06:17.000]  有很多信神,就是為了滿足自己不同時期的需要,
[00:06:17.000 --> 00:06:19.000]  而去求,而去信。
[00:06:19.000 --> 00:06:21.000]  在聖經裏面,我們所認識的耶和華神,
[00:06:21.000 --> 00:06:22.000]  卻不是這樣的神。
[00:06:22.000 --> 00:06:24.000]  我們在世界當中所認識的耶和華神,
[00:06:24.000 --> 00:06:25.000]  當然不是這樣。
[00:06:25.000 --> 00:06:26.000]  但是很可惜的就是,
[00:06:26.000 --> 00:06:28.000]  竟然在教會裏面,很多時候,
[00:06:28.000 --> 00:06:30.000]  很多信仰的信徒,
[00:06:30.000 --> 00:06:34.000]  我們還帶著原本我們那種思想對神的相信,
[00:06:34.000 --> 00:06:37.000]  去信我們的耶和華神,信耶和華神。
[00:06:37.000 --> 00:06:39.000]  在教會裏面,很可惜有很多人,
[00:06:39.000 --> 00:06:42.000]  在這種原本的思想來去信我們的神,
[00:06:42.000 --> 00:06:44.000]  信耶和華神。
[00:06:44.000 --> 00:06:46.000]  而且有不少的教會的領袖,
[00:06:46.000 --> 00:06:48.000]  牧師,傳道人都這樣信。
[00:06:48.000 --> 00:06:49.000]  不僅這樣,
[00:06:49.000 --> 00:06:53.000]  還有不少的教會領袖,牧師都如此相信。
[00:06:53.000 --> 00:06:54.000]  在我們的聖經裏面,
[00:06:54.000 --> 00:06:56.000]  介紹我們的這位耶和華神和耶穌,
[00:06:56.000 --> 00:07:00.000]  包括聖靈,
[00:07:00.000 --> 00:07:01.000]  不是這樣的。
[00:07:01.000 --> 00:07:03.000]  祂怎樣做事呢?
[00:07:03.000 --> 00:07:07.000]  祂絕對不會只是為了去為人消災解難,
[00:07:07.000 --> 00:07:09.000]  吸引你來去相信祂。
[00:07:09.000 --> 00:07:12.000]  祂不光是支持為人消災解難。
[00:07:12.000 --> 00:07:15.000]  這個也是異端和我們所相信的真神,
[00:07:15.000 --> 00:07:17.000]  聖經裏面所講的耶和華神,
[00:07:17.000 --> 00:07:19.000]  截然不同的地方之一。
[00:07:19.000 --> 00:07:26.000]  異端和我們所講的耶和華神是不同之處。
[00:07:26.000 --> 00:07:29.000]  異端的神就是不斷收買你的心。
[00:07:29.000 --> 00:07:32.000]  就是一旦神不斷收買你的心,
[00:07:32.000 --> 00:07:33.000]  買你回來。
[00:07:33.000 --> 00:07:36.000]  好像耶穌買贖我們的罪回來,
[00:07:36.000 --> 00:07:38.000]  差不多這樣的意思。
[00:07:38.000 --> 00:07:40.000]  好像耶穌買贖我們的罪一樣。
[00:07:40.000 --> 00:07:42.000]  不過你的買是收買,
[00:07:42.000 --> 00:07:43.000]  不過你的買是收買。
[00:07:43.000 --> 00:07:45.000]  英文叫bride your heart,
[00:07:45.000 --> 00:07:49.000]  差不多叫賄賂你。
[00:07:49.000 --> 00:07:50.000]  賄賂你。
[00:07:50.000 --> 00:07:52.000]  但是我們的神是怎樣的神呢?
[00:07:52.000 --> 00:07:53.000]  我們的神是怎樣的神呢?
[00:07:53.000 --> 00:07:57.000]  祂反而有些時候甚至讓我們在一些災難的裏面,
[00:07:57.000 --> 00:07:59.000]  有時候祂讓我們在一些災難當中,
[00:07:59.000 --> 00:08:01.000]  讓我們在困難的當中,
[00:08:01.000 --> 00:08:02.000]  讓我們在困難的當中,
[00:08:02.000 --> 00:08:03.000]  放我們下去。
[00:08:03.000 --> 00:08:04.000]  放我們下去。
[00:08:04.000 --> 00:08:05.000]  但是為什麼要這樣做?
[00:08:05.000 --> 00:08:06.000]  為什麼要這麼做?
[00:08:06.000 --> 00:08:08.000]  因為我們的神只喜歡一件事,
[00:08:08.000 --> 00:08:10.000]  讓你和我們一起,
[00:08:10.000 --> 00:08:15.000]  讓你和祂建立一種親密的關係。
[00:08:15.000 --> 00:08:18.000]  祂寧願陪我們走這條人生路,
[00:08:18.000 --> 00:08:21.000]  祂寧願陪我們走這條人生路,
[00:08:21.000 --> 00:08:22.000]  在困難的當中,
[00:08:22.000 --> 00:08:23.000]  在困難的當中,
[00:08:23.000 --> 00:08:26.000]  祂應該讓你見證到你怎樣相信祂。
[00:08:26.000 --> 00:08:29.000]  就是說見證到我們怎樣相信祂。
[00:08:29.000 --> 00:08:30.000]  一個人好勁的時候,
[00:08:30.000 --> 00:08:32.000]  很難表現出自己怎樣相信人。
[00:08:32.000 --> 00:08:34.000]  就是一個人在處於好勁的時候,
[00:08:34.000 --> 00:08:36.000]  很難表現出自己怎樣相信人。
[00:08:36.000 --> 00:08:40.000]  一個人在處於好勁的時候,
[00:08:40.000 --> 00:08:41.000]  很難表現出自己怎樣相信人。
[00:08:41.000 --> 00:08:42.000]  今天很多婚姻就是這樣。
[00:08:42.000 --> 00:08:43.000]  今天很多婚姻就是這樣。
[00:08:43.000 --> 00:08:44.000]  好勁的時候,
[00:08:44.000 --> 00:08:45.000]  大家就很開心。
[00:08:45.000 --> 00:08:46.000]  好勁的時候,
[00:08:46.000 --> 00:08:47.000]  大家都很開心。
[00:08:47.000 --> 00:08:49.000]  結婚,拍拖結婚,
[00:08:49.000 --> 00:08:50.000]  拍拖結婚,
[00:08:50.000 --> 00:08:52.000]  一有問題的時候,
[00:08:52.000 --> 00:08:54.000]  一旦出現問題的時候,
[00:08:54.000 --> 00:08:55.000]  大難臨頭,
[00:08:55.000 --> 00:08:56.000]  各自飛。
[00:08:56.000 --> 00:08:57.000]  大難臨頭,
[00:08:57.000 --> 00:08:58.000]  各自飛。
[00:08:58.000 --> 00:08:59.000]  我們的神卻不是這樣的神。
[00:08:59.000 --> 00:09:00.000]  我們的神不是這樣的神。
[00:09:00.000 --> 00:09:03.000]  祂要讓我們去相信祂。
[00:09:03.000 --> 00:09:04.000]  讓我們去相信祂。
[00:09:04.000 --> 00:09:06.000]  祂陪著我們走。
[00:09:06.000 --> 00:09:07.000]  祂陪著我們走。
[00:09:07.000 --> 00:09:08.000]  祂陪著我們走。
[00:09:08.000 --> 00:09:09.000]  祂陪著我們走。
[00:09:09.000 --> 00:09:10.000]  當有困難的時候,
[00:09:10.000 --> 00:09:11.000]  當有困難的時候,
[00:09:11.000 --> 00:09:12.000]  當有困難的時候,
[00:09:12.000 --> 00:09:13.000]  當有困難的時候,
[00:09:13.000 --> 00:09:14.000]  我們走近祂的話,
[00:09:14.000 --> 00:09:15.000]  我們走近祂的話,
[00:09:15.000 --> 00:09:16.000]  祂就看見你相信祂。
[00:09:16.000 --> 00:09:17.000]  祂就看見你相信祂。
[00:09:17.000 --> 00:09:18.000]  祂就陪著你走。
[00:09:18.000 --> 00:09:19.000]  祂就陪著你行。
[00:09:19.000 --> 00:09:20.000]  祂就陪著你行。
[00:09:20.000 --> 00:09:21.000]  這就是我們做基督徒喜樂的原因。
[00:09:21.000 --> 00:09:22.000]  這就是我們做基督徒喜樂的原因。
[00:09:22.000 --> 00:09:23.000]  這就是我們做基督徒喜樂的原因。
[00:09:23.000 --> 00:09:24.000]  這就是我們做基督徒喜樂的原因。
[00:09:24.000 --> 00:09:37.000]  這就是我們做基督徒喜樂的原因。
[00:09:37.000 --> 00:09:38.000]  有一個願意陪我走。
[00:09:38.000 --> 00:09:39.000]  有一個願意陪我走。
[00:09:39.000 --> 00:09:40.000]  不是你死你賤。
[00:09:40.000 --> 00:09:41.000]  不是你死你賤。
[00:09:41.000 --> 00:09:42.000]  不是你死你賤。
[00:09:42.000 --> 00:09:43.000]  如果有個婚姻是這樣,
[00:09:43.000 --> 00:09:44.000]  不是你死你賤。
[00:09:44.000 --> 00:09:45.000]  不是你死你賤。
[00:09:45.000 --> 00:09:46.000]  如果有個婚姻是這樣,
[00:09:46.000 --> 00:09:47.000]  不是你死你賤。
[00:09:47.000 --> 00:09:48.000]  不是你死你賤。
[00:09:48.000 --> 00:09:49.000]  不是你死你賤。
[00:09:49.000 --> 00:09:50.000]  如果有個婚姻是這樣,
[00:09:50.000 --> 00:09:51.000]  不是你死你賤。
[00:09:51.000 --> 00:09:52.000]  不是你死你賤。
[00:09:52.000 --> 00:09:53.000]  不是你死你賤。
[00:09:53.000 --> 00:09:54.000]  如果有個婚姻是這樣,
[00:09:54.000 --> 00:09:55.000]  不是你死你賤。
[00:09:55.000 --> 00:09:56.000]  如果有個婚姻這樣,
[00:09:56.000 --> 00:09:57.000]  不是你死你賤。
[00:09:57.000 --> 00:09:58.000]  如果有個婚姻這樣,
[00:09:58.000 --> 00:09:59.000]  不是你死你賤。
[00:09:59.000 --> 00:10:00.000]  如果有個婚姻這樣,
[00:10:00.000 --> 00:10:01.000]  不是你死你賤。
[00:10:01.000 --> 00:10:02.000]  如果有個婚姻這樣,
[00:10:02.000 --> 00:10:03.000]  不是你死你賤。
[00:10:03.000 --> 00:10:04.000]  如果有個婚姻這樣,
[00:10:04.000 --> 00:10:05.000]  不是你死你賤。
[00:10:05.000 --> 00:10:06.000]  如果有個婚姻這樣,
[00:10:06.000 --> 00:10:07.000]  不是你死你賤。
[00:10:07.000 --> 00:10:08.000]  如果有個婚姻這樣,
[00:10:08.000 --> 00:10:09.000]  不是你死你賤。
[00:10:09.000 --> 00:10:10.000]  如果有個婚姻這樣,
[00:10:10.000 --> 00:10:11.000]  不是你死你賤。
[00:10:11.000 --> 00:10:12.000]  如果有個婚姻這樣,
[00:10:12.000 --> 00:10:13.000]  不是你死你賤。
[00:10:13.000 --> 00:10:14.000]  如果有個婚姻這樣,
[00:10:14.000 --> 00:10:15.000]  不是你死你賤。
[00:10:23.000 --> 00:10:24.000]  如果有個婚姻這樣,
[00:10:24.000 --> 00:10:25.000]  不是你死你賤。
[00:10:25.000 --> 00:10:26.000]  如果有個婚姻這樣,
[00:10:26.000 --> 00:10:27.000]  不是你死你賤。
[00:10:27.000 --> 00:10:28.000]  如果有個婚姻這樣,
[00:10:28.000 --> 00:10:29.000]  不是你死你賤。
[00:10:29.000 --> 00:10:30.000]  如果有個婚姻這樣,
[00:10:30.000 --> 00:10:31.000]  不是你死你賤。
[00:10:31.000 --> 00:10:32.000]  如果有個婚姻這樣,
[00:10:32.000 --> 00:10:33.000]  不是你死你賤。
[00:10:33.000 --> 00:10:34.000]  如果有個婚姻這樣,
[00:10:34.000 --> 00:10:35.000]  不是你死你賤。
[00:10:35.000 --> 00:10:36.000]  如果有個婚姻這樣,
[00:10:36.000 --> 00:10:37.000]  不是你死你賤。
[00:10:37.000 --> 00:10:38.000]  如果有個婚姻這樣,
[00:10:38.000 --> 00:10:39.000]  不是你死你賤。
[00:10:39.000 --> 00:10:40.000]  如果有個婚姻這樣,
[00:10:40.000 --> 00:10:41.000]  不是你死你賤。
[00:10:41.000 --> 00:10:42.000]  如果有個婚姻這樣,
[00:10:42.000 --> 00:10:43.000]  不是你死你賤。
[00:10:43.000 --> 00:10:44.000]  如果有個婚姻這樣,
[00:10:44.000 --> 00:10:45.000]  不是你死你賤。
[00:10:53.000 --> 00:10:54.000]  如果有個婚姻這樣,
[00:10:54.000 --> 00:10:55.000]  不是你死你賤。
[00:10:55.000 --> 00:10:56.000]  如果有個婚姻這樣,
[00:10:56.000 --> 00:10:57.000]  不是你死你賤。
[00:10:57.000 --> 00:10:58.000]  如果有個婚姻這樣,
[00:10:58.000 --> 00:10:59.000]  不是你死你賤。
[00:10:59.000 --> 00:11:00.000]  如果有個婚姻這樣,
[00:11:00.000 --> 00:11:01.000]  不是你死你賤。
[00:11:01.000 --> 00:11:02.000]  如果有個婚姻這樣,
[00:11:02.000 --> 00:11:03.000]  不是你死你賤。
[00:11:03.000 --> 00:11:04.000]  如果有個婚姻這樣,
[00:11:04.000 --> 00:11:05.000]  不是你死你賤。
[00:11:05.000 --> 00:11:06.000]  如果有個婚姻這樣,
[00:11:06.000 --> 00:11:07.000]  不是你死你賤。
[00:11:07.000 --> 00:11:08.000]  如果有個婚姻這樣,
[00:11:08.000 --> 00:11:09.000]  不是你死你賤。
[00:11:09.000 --> 00:11:10.000]  如果有個婚姻這樣,
[00:11:10.000 --> 00:11:11.000]  不是你死你賤。
[00:11:11.000 --> 00:11:12.000]  如果有個婚姻這樣,
[00:11:12.000 --> 00:11:13.000]  不是你死你賤。
[00:11:13.000 --> 00:11:14.000]  如果有個婚姻這樣,
[00:11:14.000 --> 00:11:15.000]  不是你死你賤。
[00:11:24.000 --> 00:11:26.000]  從菲律賓之後,
[00:11:26.000 --> 00:11:27.000]  離開耶路撒冷,
[00:11:27.000 --> 00:11:29.000]  來到薩馬里亞城。
[00:11:29.000 --> 00:11:33.000]  薩馬里亞城是
[00:11:33.000 --> 00:11:35.000]  耶路撒冷以北的地區。
[00:11:35.000 --> 00:11:41.000]  就是猶太人一般
[00:11:41.000 --> 00:11:44.000]  只是和薩馬里亞人不和。
[00:11:44.000 --> 00:11:48.000]  根本不想接觸對方。
[00:11:52.000 --> 00:11:54.000]  因為猶太人一直認為
[00:11:54.000 --> 00:11:56.000]  薩馬里亞人是雜種。
[00:11:56.000 --> 00:11:57.000]  我講雜種這個
[00:11:57.000 --> 00:11:59.000]  不是一個貶低的說法。
[00:11:59.000 --> 00:12:01.000]  這個雜種不是貶低的意思。
[00:12:01.000 --> 00:12:03.000]  因為在舊約聖經裏面,
[00:12:03.000 --> 00:12:06.000]  我知道當北角被亡的時候,
[00:12:06.000 --> 00:12:09.000]  當北角被奴被王的時候,
[00:12:09.000 --> 00:12:11.000]  怎樣被滅亡呢?
[00:12:11.000 --> 00:12:12.000]  怎樣被滅亡呢?
[00:12:12.000 --> 00:12:14.000]  當時去滅他的國,
[00:12:14.000 --> 00:12:15.000]  亞述國,
[00:12:15.000 --> 00:12:16.000]  就滅他的亞述國,
[00:12:16.000 --> 00:12:18.000]  將他們的貴族全部拿走,
[00:12:18.000 --> 00:12:20.000]  將他們的貴族全部剔走,
[00:12:20.000 --> 00:12:22.000]  將他們本身的亞述國,
[00:12:22.000 --> 00:12:23.000]  由其他民族的人,
[00:12:23.000 --> 00:12:26.000]  遷徙到北角的地區。
[00:12:26.000 --> 00:12:32.000]  就是這裏所講的
[00:12:32.000 --> 00:12:34.000]  薩馬里亞城的地區。
[00:12:34.000 --> 00:12:37.000]  他們就開始通婚,
[00:12:37.000 --> 00:12:38.000]  他們就通婚,
[00:12:38.000 --> 00:12:40.000]  於是就不是純種的猶太人,
[00:12:40.000 --> 00:12:41.000]  希伯來人,
[00:12:41.000 --> 00:12:43.000]  而是雜種很多其他的民族的人。
[00:12:43.000 --> 00:12:48.000]  所以他們一直都沒有交往,
[00:12:49.000 --> 00:12:50.000]  但是來到這裏,
[00:12:50.000 --> 00:12:51.000]  讓我們看到,
[00:12:51.000 --> 00:12:54.000]  當他們被分散之後,
[00:12:54.000 --> 00:12:55.000]  當他們被分散之後,
[00:12:55.000 --> 00:12:59.000]  他們去到這個地方宣講基督。
[00:12:59.000 --> 00:13:00.000]  宣講基督。
[00:13:00.000 --> 00:13:01.000]  等一等,
[00:13:01.000 --> 00:13:02.000]  如果這本聖經是你的,
[00:13:02.000 --> 00:13:03.000]  你畫下來,
[00:13:03.000 --> 00:13:05.000]  宣講基督。
[00:13:05.000 --> 00:13:06.000]  如果這本聖經是你的,
[00:13:06.000 --> 00:13:08.000]  請記下,
[00:13:08.000 --> 00:13:09.000]  宣講基督。
[00:13:09.000 --> 00:13:12.000]  肥利在那裏宣講基督,
[00:13:12.000 --> 00:13:13.000]  不是宣講自己。
[00:13:13.000 --> 00:13:15.000]  肥利在那裏不是宣講自己,
[00:13:15.000 --> 00:13:16.000]  而是宣講基督。
[00:13:16.000 --> 00:13:18.000]  而在這段聖經裏說,
[00:13:18.000 --> 00:13:19.000]  當我們被分散的時候,
[00:13:19.000 --> 00:13:21.000]  這個分散的字眼,
[00:13:21.000 --> 00:13:23.000]  這個分散字眼,
[00:13:23.000 --> 00:13:25.000]  我們原來查原文聖經希臘文,
[00:13:25.000 --> 00:13:27.000]  分散這個字可以解作,
[00:13:27.000 --> 00:13:30.000]  撒種的撒的意思。
[00:13:30.000 --> 00:13:31.000]  分散這個字眼,
[00:13:31.000 --> 00:13:33.000]  在原文的意思裏面,
[00:13:33.000 --> 00:13:35.000]  可以說是撒種的意思。
[00:13:35.000 --> 00:13:37.000]  這個字根和撒種是一樣的。
[00:13:37.000 --> 00:13:39.000]  這個字根和撒種是一樣的。
[00:13:39.000 --> 00:13:40.000]  這是一個很重要的訊息。
[00:13:40.000 --> 00:13:42.000]  這是一個很重要的訊息。
[00:13:42.000 --> 00:13:43.000]  撒種的比喻,
[00:13:43.000 --> 00:13:44.000]  一會兒我們會看,
[00:13:44.000 --> 00:13:46.000]  原來和撒種的比喻是很緊密的關係。
[00:13:46.000 --> 00:13:48.000]  一會兒我們會看,
[00:13:48.000 --> 00:13:50.000]  原來和撒種的比喻是很緊密的關係。
[00:13:50.000 --> 00:13:51.000]  肥利和斯蒂法人去傳道,
[00:13:51.000 --> 00:13:53.000]  原來肥利和斯蒂法人去傳道,
[00:13:53.000 --> 00:13:55.000]  去了一個自己完全陌生的地方,
[00:13:55.000 --> 00:13:57.000]  去了一個懷著自己陌生的地方,
[00:13:57.000 --> 00:13:58.000]  甚至大家覺得不對的地方,
[00:13:58.000 --> 00:14:00.000]  甚至自己不得有的地方。
[00:14:00.000 --> 00:14:01.000]  但是當他去到那個地方之後,
[00:14:01.000 --> 00:14:02.000]  去了那個地方之後,
[00:14:02.000 --> 00:14:03.000]  傳講基督,
[00:14:03.000 --> 00:14:04.000]  傳講基督,
[00:14:04.000 --> 00:14:07.000]  開始就有很多人去聽他的說話,
[00:14:07.000 --> 00:14:08.000]  開始就有很多人去聽他的說話,
[00:14:08.000 --> 00:14:09.000]  開始就有很多人去聽他的說話,
[00:14:09.000 --> 00:14:10.000]  開始就有很多人去聽他的說話,
[00:14:10.000 --> 00:14:11.000]  開始就有很多人去聽他的說話,
[00:14:11.000 --> 00:14:12.000]  開始就有很多人去聽他的說話,
[00:14:12.000 --> 00:14:16.000]  一邊傳道,一邊有人聽他說話。
[00:14:16.000 --> 00:14:17.000]  同時他又行了神蹟,
[00:14:17.000 --> 00:14:19.000]  同時他又行了神蹟,
[00:14:19.000 --> 00:14:20.000]  神蹟後面我們還看見,
[00:14:20.000 --> 00:14:21.000]  神蹟後面我們還看見,
[00:14:21.000 --> 00:14:22.000]  還延伸到醫治的事情。
[00:14:22.000 --> 00:14:23.000]  還延伸到醫治的事情。
[00:14:23.000 --> 00:14:24.000]  神蹟延伸到醫治的事情。
[00:14:24.000 --> 00:14:25.000]  神蹟延伸到醫治的事情。
[00:14:25.000 --> 00:14:26.000]  聖經就這樣說,
[00:14:26.000 --> 00:14:27.000]  聖經就這樣說,
[00:14:27.000 --> 00:14:28.000]  在第六節說,
[00:14:28.000 --> 00:14:29.000]  在第六節說,
[00:14:29.000 --> 00:14:33.000]  眾人就同心合意地聽從他的話。
[00:14:33.000 --> 00:14:34.000]  聖經就這樣說,
[00:14:34.000 --> 00:14:35.000]  眾人就同心合意地聽從他的話。
[00:14:35.000 --> 00:14:36.000]  聖經就這樣說,
[00:14:36.000 --> 00:14:37.000]  眾人就同心合意地聽從他的話。
[00:14:37.000 --> 00:14:43.000]  全道先,後行神蹟和醫治。
[00:14:43.000 --> 00:14:44.000]  全道先,後行神蹟和醫治。
[00:14:44.000 --> 00:14:45.000]  神蹟和醫治。
[00:14:45.000 --> 00:14:46.000]  神蹟和醫治。
[00:14:46.000 --> 00:14:47.000]  神蹟和醫治。
[00:14:47.000 --> 00:14:48.000]  神蹟和醫治。
[00:14:48.000 --> 00:14:49.000]  神蹟和醫治。
[00:14:49.000 --> 00:14:50.000]  神蹟和醫治。
[00:14:50.000 --> 00:14:51.000]  神蹟和醫治。
[00:14:51.000 --> 00:14:52.000]  神蹟和醫治。
[00:14:52.000 --> 00:14:53.000]  神蹟和醫治。
[00:14:53.000 --> 00:14:54.000]  神蹟和醫治。
[00:14:54.000 --> 00:14:55.000]  神蹟和醫治。
[00:14:55.000 --> 00:14:56.000]  神蹟和醫治。
[00:14:56.000 --> 00:14:57.000]  神蹟和醫治。
[00:14:57.000 --> 00:14:58.000]  神蹟和醫治。
[00:14:58.000 --> 00:14:59.000]  神蹟和醫治。
[00:14:59.000 --> 00:15:00.000]  神蹟和醫治。
[00:15:00.000 --> 00:15:01.000]  神蹟和醫治。
[00:15:01.000 --> 00:15:02.000]  神蹟和醫治。
[00:15:02.000 --> 00:15:03.000]  神蹟和醫治。
[00:15:03.000 --> 00:15:04.000]  神蹟和醫治。
[00:15:04.000 --> 00:15:05.000]  神蹟和醫治。
[00:15:07.000 --> 00:15:08.000]  神蹟和醫治。
[00:15:08.000 --> 00:15:09.000]  神蹟和醫治。
[00:15:09.000 --> 00:15:10.000]  神蹟和醫治。
[00:15:10.000 --> 00:15:11.000]  神蹟和醫治。
[00:15:11.000 --> 00:15:12.000]  神蹟和醫治。
[00:15:12.000 --> 00:15:13.000]  神蹟和醫治。
[00:15:13.000 --> 00:15:14.000]  神蹟和醫治。
[00:15:14.000 --> 00:15:15.000]  神蹟和醫治。
[00:15:15.000 --> 00:15:16.000]  神蹟和醫治。
[00:15:16.000 --> 00:15:17.000]  神蹟和醫治。
[00:15:17.000 --> 00:15:18.000]  神蹟和醫治。
[00:15:18.000 --> 00:15:19.000]  神蹟和醫治。
[00:15:19.000 --> 00:15:20.000]  神蹟和醫治。
[00:15:20.000 --> 00:15:21.000]  神蹟和醫治。
[00:15:21.000 --> 00:15:22.000]  神蹟和醫治。
[00:15:22.000 --> 00:15:23.000]  神蹟和醫治。
[00:15:23.000 --> 00:15:24.000]  神蹟和醫治。
[00:15:24.000 --> 00:15:25.000]  神蹟和醫治。
