
[00:00:00.000 --> 00:00:08.200]  在2月4日,在圖文寫上了一個題目
[00:03:09.280 --> 00:03:11.040]  就是共同拉薩立人
[00:03:11.040 --> 00:03:12.600]  要做點不平
[00:03:12.600 --> 00:03:14.400]  我們去到球場
[00:03:14.400 --> 00:03:17.160]  而那一份能力會給你帶來安慰
[00:03:17.160 --> 00:03:19.480]  而那一份能力會給你帶來安慰
[00:03:19.480 --> 00:03:23.440]  而那一份能力會給你帶來安慰
[00:03:23.440 --> 00:03:27.480]  那一份能力會給你帶來安慰
[00:03:27.480 --> 00:03:30.240]  而那一份能力會給你帶來安慰
[00:03:30.240 --> 00:03:32.640]  而那一份能力會給你帶來安慰
[00:03:32.640 --> 00:03:34.760]  而那一份能力會給你帶來安慰
[00:03:34.760 --> 00:03:37.560]  而那一份能力會給你帶來安慰
[00:03:37.560 --> 00:03:40.160]  而那一份能力會給你帶來安慰
[00:03:40.160 --> 00:03:42.160]  而那一份能力會給你帶來安慰
[00:03:42.160 --> 00:03:43.800]  而那一份能力會給你帶來安慰
[00:03:43.800 --> 00:03:45.400]  而那一份能力會給你帶來安慰
[00:03:45.400 --> 00:03:47.400]  而那一份能力會給你帶來安慰
[00:03:47.400 --> 00:03:49.400]  而那一份能力會給你帶來安慰
[00:03:49.400 --> 00:03:51.400]  而那一份能力會給你帶來安慰
[00:03:51.400 --> 00:03:53.400]  而那一份能力會給你帶來安慰
[00:03:53.400 --> 00:03:55.400]  而那一份能力會給你帶來安慰
[00:03:55.400 --> 00:03:57.400]  而那一份能力會給你帶來安慰
[00:03:57.400 --> 00:03:59.400]  而那一份能力會給你帶來安慰
[00:03:59.400 --> 00:04:01.400]  而那一份能力會給你帶來安慰
[00:04:01.400 --> 00:04:03.400]  而那一份能力會給你帶來安慰
[00:04:03.400 --> 00:04:05.400]  而那一份能力會給你帶來安慰
[00:04:05.400 --> 00:04:07.400]  而那一份能力會給你帶來安慰
[00:04:07.400 --> 00:04:09.400]  而那一份能力會給你帶來安慰
[00:04:09.400 --> 00:04:14.280]  而那一份能力會給你帶來安慰
[00:04:14.280 --> 00:04:16.280]  而那一份能力會給你帶來安慰
[00:04:16.280 --> 00:04:18.280]  而那一份能力會給你帶來安慰
[00:04:18.280 --> 00:04:20.280]  而那一份能力會給你帶來安慰
[00:04:20.280 --> 00:04:22.280]  而那一份能力會給你帶來安慰
[00:04:22.280 --> 00:04:24.280]  而那一份能力會給你帶來安慰
[00:04:24.280 --> 00:04:26.280]  而那一份能力會給你帶來安慰
[00:04:26.280 --> 00:04:28.280]  而那一份能力會給你帶來安慰
[00:04:28.280 --> 00:04:30.280]  而那一份能力會給你帶來安慰
[00:04:30.280 --> 00:04:32.280]  而那一份能力會給你帶來安慰
[00:04:32.280 --> 00:04:34.280]  而那一份能力會給你帶來安慰
[00:04:34.280 --> 00:04:36.280]  而那一份能力會給你帶來安慰
[00:04:36.280 --> 00:04:38.280]  而那一份能力會給你帶來安慰
[00:04:38.280 --> 00:04:40.280]  而那一份能力會給你帶來安慰
[00:04:40.280 --> 00:04:42.280]  而那一份能力會給你帶來安慰
[00:04:42.280 --> 00:04:44.280]  而那一份能力會給你帶來安慰
[00:04:44.280 --> 00:04:46.280]  而那一份能力會給你帶來安慰
[00:04:46.280 --> 00:04:48.280]  而那一份能力會給你帶來安慰
[00:04:48.280 --> 00:04:50.280]  而那一份能力會給你帶來安慰
[00:04:50.280 --> 00:04:52.280]  而那一份能力會給你帶來安慰
[00:04:52.280 --> 00:04:54.280]  而那一份能力會給你帶來安慰
[00:04:54.280 --> 00:04:56.280]  而那一份能力會給你帶來安慰
[00:04:56.280 --> 00:04:58.280]  而那一份能力會給你帶來安慰
[00:04:58.280 --> 00:05:00.280]  而那一份能力會給你帶來安慰
[00:05:00.280 --> 00:05:02.280]  而那一份能力會給你帶來安慰
[00:05:02.280 --> 00:05:04.280]  而那一份能力會給你帶來安慰
[00:05:04.280 --> 00:05:08.280]  而那一份能力會給你帶來安慰
[00:05:08.280 --> 00:05:10.280]  而那一份能力會給你帶來安慰
[00:05:10.280 --> 00:05:12.280]  而那一份能力會給你帶來安慰
[00:05:12.280 --> 00:05:14.280]  而那一份能力會給你帶來安慰
[00:05:14.280 --> 00:05:16.280]  而那一份能力會給你帶來安慰
[00:05:16.280 --> 00:05:18.280]  而那一份能力會給你帶來安慰
[00:05:18.280 --> 00:05:20.280]  而那一份能力會給你帶來安慰
[00:05:20.280 --> 00:05:22.280]  而那一份能力會給你帶來安慰
[00:05:22.280 --> 00:05:24.280]  而那一份能力會給你帶來安慰
[00:05:24.280 --> 00:05:26.280]  而那一份能力會給你帶來安慰
[00:05:26.280 --> 00:05:28.280]  而那一份能力會給你帶來安慰
[00:05:28.280 --> 00:05:30.280]  而那一份能力會給你帶來安慰
[00:05:30.280 --> 00:05:32.280]  而那一份能力會給你帶來安慰
[00:05:32.280 --> 00:05:34.280]  而那一份能力會給你帶來安慰
[00:05:34.280 --> 00:05:36.280]  而那一份能力會給你帶來安慰
[00:05:36.280 --> 00:05:38.280]  而那一份能力會給你帶來安慰
[00:05:38.280 --> 00:05:40.280]  而那一份能力會給你帶來安慰
[00:05:40.280 --> 00:05:42.280]  而那一份能力會給你帶來安慰
[00:05:42.280 --> 00:05:44.280]  而那一份能力會給你帶來安慰
[00:05:44.280 --> 00:05:46.280]  而那一份能力會給你帶來安慰
[00:05:46.280 --> 00:05:48.280]  而那一份能力會給你帶來安慰
[00:05:48.280 --> 00:05:50.280]  而那一份能力會給你帶來安慰
[00:05:50.280 --> 00:05:52.280]  而那一份能力會給你帶來安慰
[00:05:52.280 --> 00:05:54.280]  而那一份能力會給你帶來安慰
[00:05:54.280 --> 00:05:56.280]  而那一份能力會給你帶來安慰
[00:05:56.280 --> 00:05:58.280]  而那一份能力會給你帶來安慰
[00:05:58.280 --> 00:06:02.280]  而那一份能力會給你帶來安慰
[00:06:02.280 --> 00:06:04.280]  而那一份能力會給你帶來安慰
[00:06:04.280 --> 00:06:06.280]  而那一份能力會給你帶來安慰
[00:06:06.280 --> 00:06:08.280]  而那一份能力會給你帶來安慰
[00:06:08.280 --> 00:06:10.280]  而那一份能力會給你帶來安慰
[00:06:10.280 --> 00:06:12.280]  而那一份能力會給你帶來安慰
[00:06:12.280 --> 00:06:14.280]  而那一份能力會給你帶來安慰
[00:06:14.280 --> 00:06:16.280]  而那一份能力會給你帶來安慰
[00:06:16.280 --> 00:06:18.280]  而那一份能力會給你帶來安慰
[00:06:18.280 --> 00:06:20.280]  而那一份能力會給你帶來安慰
[00:06:20.280 --> 00:06:22.280]  而那一份能力會給你帶來安慰
[00:06:22.280 --> 00:06:24.280]  而那一份能力會給你帶來安慰
[00:06:24.280 --> 00:06:26.280]  而那一份能力會給你帶來安慰
[00:06:26.280 --> 00:06:28.280]  而那一份能力會給你帶來安慰
[00:06:28.280 --> 00:06:30.280]  而那一份能力會給你帶來安慰
[00:06:30.280 --> 00:06:32.280]  而那一份能力會給你帶來安慰
[00:06:32.280 --> 00:06:34.280]  而那一份能力會給你帶來安慰
[00:06:34.280 --> 00:06:36.280]  而那一份能力會給你帶來安慰
[00:06:36.280 --> 00:06:38.280]  而那一份能力會給你帶來安慰
[00:06:38.280 --> 00:06:40.280]  而那一份能力會給你帶來安慰
[00:06:40.280 --> 00:06:42.280]  而那一份能力會給你帶來安慰
[00:06:42.280 --> 00:06:44.280]  而那一份能力會給你帶來安慰
[00:06:44.280 --> 00:06:46.280]  而那一份能力會給你帶來安慰
[00:06:46.280 --> 00:06:48.280]  而那一份能力會給你帶來安慰
[00:06:48.280 --> 00:06:50.280]  而那一份能力會給你帶來安慰
[00:06:50.280 --> 00:06:52.280]  而那一份能力會給你帶來安慰
[00:06:52.280 --> 00:06:56.280]  而那一份能力會給你帶來安慰
[00:06:56.280 --> 00:06:58.280]  而那一份能力會給你帶來安慰
[00:06:58.280 --> 00:07:00.280]  而那一份能力會給你帶來安慰
[00:07:00.280 --> 00:07:02.280]  而那一份能力會給你帶來安慰
[00:07:02.280 --> 00:07:04.280]  而那一份能力會給你帶來安慰
[00:07:04.280 --> 00:07:06.280]  而那一份能力會給你帶來安慰
[00:07:06.280 --> 00:07:08.280]  而那一份能力會給你帶來安慰
[00:07:08.280 --> 00:07:10.280]  而那一份能力會給你帶來安慰
[00:07:10.280 --> 00:07:12.280]  而那一份能力會給你帶來安慰
[00:07:12.280 --> 00:07:14.280]  而那一份能力會給你帶來安慰
[00:07:14.280 --> 00:07:16.280]  而那一份能力會給你帶來安慰
[00:07:16.280 --> 00:07:18.280]  而那一份能力會給你帶來安慰
[00:07:18.280 --> 00:07:20.280]  而那一份能力會給你帶來安慰
[00:07:20.280 --> 00:07:22.280]  而那一份能力會給你帶來安慰
[00:07:22.280 --> 00:07:24.280]  而那一份能力會給你帶來安慰
[00:07:24.280 --> 00:07:26.280]  而那一份能力會給你帶來安慰
[00:07:26.280 --> 00:07:28.280]  而那一份能力會給你帶來安慰
[00:07:28.280 --> 00:07:30.280]  而那一份能力會給你帶來安慰
[00:07:30.280 --> 00:07:32.280]  而那一份能力會給你帶來安慰
[00:07:32.280 --> 00:07:34.280]  而那一份能力會給你帶來安慰
[00:07:34.280 --> 00:07:36.280]  而那一份能力會給你帶來安慰
[00:07:36.280 --> 00:07:38.280]  而那一份能力會給你帶來安慰
[00:07:38.280 --> 00:07:40.280]  而那一份能力會給你帶來安慰
[00:07:40.280 --> 00:07:42.280]  而那一份能力會給你帶來安慰
[00:07:42.280 --> 00:07:44.280]  而那一份能力會給你帶來安慰
[00:07:44.280 --> 00:07:46.280]  而那一份能力會給你帶來安慰
[00:07:46.280 --> 00:07:50.280]  而那一份能力會給你帶來安慰
[00:07:50.280 --> 00:07:52.280]  而那一份能力會給你帶來安慰
[00:07:52.280 --> 00:07:54.280]  而那一份能力會給你帶來安慰
[00:07:54.280 --> 00:07:56.280]  而那一份能力會給你帶來安慰
[00:07:56.280 --> 00:07:58.280]  而那一份能力會給你帶來安慰
[00:07:58.280 --> 00:08:00.280]  而那一份能力會給你帶來安慰
[00:08:00.280 --> 00:08:02.280]  而那一份能力會給你帶來安慰
[00:08:02.280 --> 00:08:04.280]  而那一份能力會給你帶來安慰
[00:08:04.280 --> 00:08:06.280]  而那一份能力會給你帶來安慰
[00:08:06.280 --> 00:08:08.280]  而那一份能力會給你帶來安慰
[00:08:08.280 --> 00:08:10.280]  而那一份能力會給你帶來安慰
[00:08:10.280 --> 00:08:12.280]  而那一份能力會給你帶來安慰
[00:08:12.280 --> 00:08:14.280]  而那一份能力會給你帶來安慰
[00:08:14.280 --> 00:08:16.280]  而那一份能力會給你帶來安慰
[00:08:16.280 --> 00:08:18.280]  而那一份能力會給你帶來安慰
[00:08:18.280 --> 00:08:20.280]  而那一份能力會給你帶來安慰
[00:08:20.280 --> 00:08:22.280]  而那一份能力會給你帶來安慰
[00:08:22.280 --> 00:08:24.280]  而那一份能力會給你帶來安慰
[00:08:24.280 --> 00:08:26.280]  而那一份能力會給你帶來安慰
[00:08:26.280 --> 00:08:28.280]  而那一份能力會給你帶來安慰
[00:08:28.280 --> 00:08:30.280]  而那一份能力會給你帶來安慰
[00:08:30.280 --> 00:08:32.280]  而那一份能力會給你帶來安慰
[00:08:32.280 --> 00:08:34.280]  而那一份能力會給你帶來安慰
[00:08:34.280 --> 00:08:36.280]  而那一份能力會給你帶來安慰
[00:08:36.280 --> 00:08:38.280]  而那一份能力會給你帶來安慰
[00:08:38.280 --> 00:08:40.280]  而那一份能力會給你帶來安慰
[00:08:40.280 --> 00:08:44.280]  而那一份能力會給你帶來安慰
[00:08:44.280 --> 00:08:46.280]  而那一份能力會給你帶來安慰
[00:08:46.280 --> 00:08:48.280]  而那一份能力會給你帶來安慰
[00:08:48.280 --> 00:08:50.280]  而那一份能力會給你帶來安慰
[00:08:50.280 --> 00:08:52.280]  而那一份能力會給你帶來安慰
[00:08:52.280 --> 00:08:54.280]  而那一份能力會給你帶來安慰
[00:08:54.280 --> 00:08:56.280]  而那一份能力會給你帶來安慰
[00:08:56.280 --> 00:08:58.280]  而那一份能力會給你帶來安慰
[00:08:58.280 --> 00:09:00.280]  而那一份能力會給你帶來安慰
[00:09:00.280 --> 00:09:02.280]  而那一份能力會給你帶來安慰
[00:09:02.280 --> 00:09:04.280]  而那一份能力會給你帶來安慰
[00:09:04.280 --> 00:09:06.280]  而那一份能力會給你帶來安慰
[00:09:06.280 --> 00:09:08.280]  而那一份能力會給你帶來安慰
[00:09:08.280 --> 00:09:10.280]  而那一份能力會給你帶來安慰
[00:09:10.280 --> 00:09:12.280]  而那一份能力會給你帶來安慰
[00:09:12.280 --> 00:09:14.280]  而那一份能力會給你帶來安慰
[00:09:14.280 --> 00:09:16.280]  而那一份能力會給你帶來安慰
[00:09:16.280 --> 00:09:18.280]  而那一份能力會給你帶來安慰
[00:09:18.280 --> 00:09:20.280]  而那一份能力會給你帶來安慰
[00:09:20.280 --> 00:09:22.280]  而那一份能力會給你帶來安慰
[00:09:22.280 --> 00:09:24.280]  而那一份能力會給你帶來安慰
[00:09:24.280 --> 00:09:26.280]  而那一份能力會給你帶來安慰
[00:09:26.280 --> 00:09:28.280]  而那一份能力會給你帶來安慰
[00:09:28.280 --> 00:09:30.280]  而那一份能力會給你帶來安慰
[00:09:30.280 --> 00:09:32.280]  而那一份能力會給你帶來安慰
[00:09:32.280 --> 00:09:34.280]  而那一份能力會給你帶來安慰
[00:09:34.280 --> 00:09:38.280]  而那一份能力會給你帶來安慰
[00:09:38.280 --> 00:09:40.280]  而那一份能力會給你帶來安慰
[00:09:40.280 --> 00:09:42.280]  而那一份能力會給你帶來安慰
[00:09:42.280 --> 00:09:44.280]  而那一份能力會給你帶來安慰
[00:09:44.280 --> 00:09:46.280]  而那一份能力會給你帶來安慰
[00:09:46.280 --> 00:09:48.280]  而那一份能力會給你帶來安慰
[00:09:48.280 --> 00:09:50.280]  而那一份能力會給你帶來安慰
[00:09:50.280 --> 00:09:52.280]  而那一份能力會給你帶來安慰
[00:09:52.280 --> 00:09:54.280]  而那一份能力會給你帶來安慰
[00:09:54.280 --> 00:09:56.280]  而那一份能力會給你帶來安慰
[00:09:56.280 --> 00:09:58.280]  而那一份能力會給你帶來安慰
[00:09:58.280 --> 00:10:00.280]  而那一份能力會給你帶來安慰
[00:10:00.280 --> 00:10:02.280]  而那一份能力會給你帶來安慰
[00:10:02.280 --> 00:10:04.280]  而那一份能力會給你帶來安慰
[00:10:04.280 --> 00:10:06.280]  而那一份能力會給你帶來安慰
[00:10:06.280 --> 00:10:08.280]  而那一份能力會給你帶來安慰
[00:10:08.280 --> 00:10:10.280]  而那一份能力會給你帶來安慰
[00:10:10.280 --> 00:10:12.280]  而那一份能力會給你帶來安慰
[00:10:12.280 --> 00:10:14.280]  而那一份能力會給你帶來安慰
[00:10:14.280 --> 00:10:16.280]  而那一份能力會給你帶來安慰
[00:10:16.280 --> 00:10:18.280]  而那一份能力會給你帶來安慰
[00:10:18.280 --> 00:10:20.280]  而那一份能力會給你帶來安慰
[00:10:20.280 --> 00:10:22.280]  而那一份能力會給你帶來安慰
[00:10:22.280 --> 00:10:24.280]  而那一份能力會給你帶來安慰
[00:10:24.280 --> 00:10:26.280]  而那一份能力會給你帶來安慰
[00:10:26.280 --> 00:10:28.280]  而那一份能力會給你帶來安慰
[00:10:28.280 --> 00:10:32.280]  而那一份能力會給你帶來安慰
[00:10:32.280 --> 00:10:34.280]  而那一份能力會給你帶來安慰
[00:10:34.280 --> 00:10:36.280]  而那一份能力會給你帶來安慰
[00:10:36.280 --> 00:10:38.280]  而那一份能力會給你帶來安慰
[00:10:38.280 --> 00:10:40.280]  而那一份能力會給你帶來安慰
[00:10:40.280 --> 00:10:42.280]  而那一份能力會給你帶來安慰
[00:10:42.280 --> 00:10:44.280]  而那一份能力會給你帶來安慰
[00:10:44.280 --> 00:10:46.280]  而那一份能力會給你帶來安慰
[00:10:46.280 --> 00:10:48.280]  而那一份能力會給你帶來安慰
[00:10:48.280 --> 00:10:50.280]  而那一份能力會給你帶來安慰
[00:10:50.280 --> 00:10:52.280]  而那一份能力會給你帶來安慰
[00:10:52.280 --> 00:10:54.280]  而那一份能力會給你帶來安慰
[00:10:54.280 --> 00:10:56.280]  而那一份能力會給你帶來安慰
[00:10:56.280 --> 00:10:58.280]  而那一份能力會給你帶來安慰
[00:10:58.280 --> 00:11:00.280]  而那一份能力會給你帶來安慰
[00:11:00.280 --> 00:11:02.280]  而那一份能力會給你帶來安慰
[00:11:02.280 --> 00:11:04.280]  而那一份能力會給你帶來安慰
[00:11:04.280 --> 00:11:06.280]  而那一份能力會給你帶來安慰
[00:11:06.280 --> 00:11:08.280]  而那一份能力會給你帶來安慰
[00:11:08.280 --> 00:11:10.280]  而那一份能力會給你帶來安慰
[00:11:10.280 --> 00:11:12.280]  而那一份能力會給你帶來安慰
[00:11:12.280 --> 00:11:14.280]  而那一份能力會給你帶來安慰
[00:11:14.280 --> 00:11:16.280]  而那一份能力會給你帶來安慰
[00:11:16.280 --> 00:11:18.280]  而那一份能力會給你帶來安慰
[00:11:18.280 --> 00:11:20.280]  而那一份能力會給你帶來安慰
[00:11:20.280 --> 00:11:22.280]  而那一份能力會給你帶來安慰
[00:11:22.280 --> 00:11:26.280]  而那一份能力會給你帶來安慰
[00:11:26.280 --> 00:11:28.280]  而那一份能力會給你帶來安慰
[00:11:28.280 --> 00:11:30.280]  而那一份能力會給你帶來安慰
[00:11:30.280 --> 00:11:32.280]  而那一份能力會給你帶來安慰
[00:11:32.280 --> 00:11:34.280]  而那一份能力會給你帶來安慰
[00:11:34.280 --> 00:11:36.280]  而那一份能力會給你帶來安慰
[00:11:36.280 --> 00:11:38.280]  而那一份能力會給你帶來安慰
[00:11:38.280 --> 00:11:40.280]  而那一份能力會給你帶來安慰
[00:11:40.280 --> 00:11:42.280]  而那一份能力會給你帶來安慰
[00:11:42.280 --> 00:11:44.280]  而那一份能力會給你帶來安慰
[00:11:44.280 --> 00:11:46.280]  而那一份能力會給你帶來安慰
[00:11:46.280 --> 00:11:48.280]  而那一份能力會給你帶來安慰
[00:11:48.280 --> 00:11:50.280]  而那一份能力會給你帶來安慰
[00:11:50.280 --> 00:11:52.280]  而那一份能力會給你帶來安慰
[00:11:52.280 --> 00:11:54.280]  而那一份能力會給你帶來安慰
[00:11:54.280 --> 00:11:56.280]  而那一份能力會給你帶來安慰
[00:11:56.280 --> 00:11:58.280]  而那一份能力會給你帶來安慰
[00:11:58.280 --> 00:12:00.280]  而那一份能力會給你帶來安慰
[00:12:00.280 --> 00:12:02.280]  而那一份能力會給你帶來安慰
[00:12:02.280 --> 00:12:04.280]  而那一份能力會給你帶來安慰
[00:12:04.280 --> 00:12:06.280]  而那一份能力會給你帶來安慰
[00:12:06.280 --> 00:12:08.280]  而那一份能力會給你帶來安慰
[00:12:08.280 --> 00:12:10.280]  而那一份能力會給你帶來安慰
[00:12:10.280 --> 00:12:12.280]  而那一份能力會給你帶來安慰
[00:12:12.280 --> 00:12:14.280]  而那一份能力會給你帶來安慰
[00:12:14.280 --> 00:12:16.280]  而那一份能力會給你帶來安慰
[00:12:16.280 --> 00:12:20.280]  而那一份能力會給你帶來安慰
[00:12:20.280 --> 00:12:22.280]  而那一份能力會給你帶來安慰
[00:12:22.280 --> 00:12:24.280]  而那一份能力會給你帶來安慰
[00:12:24.280 --> 00:12:26.280]  而那一份能力會給你帶來安慰
[00:12:26.280 --> 00:12:28.280]  而那一份能力會給你帶來安慰
[00:12:28.280 --> 00:12:30.280]  而那一份能力會給你帶來安慰
[00:12:30.280 --> 00:12:32.280]  而那一份能力會給你帶來安慰
[00:12:32.280 --> 00:12:34.280]  而那一份能力會給你帶來安慰
[00:12:34.280 --> 00:12:36.280]  而那一份能力會給你帶來安慰
[00:12:36.280 --> 00:12:38.280]  而那一份能力會給你帶來安慰
[00:12:38.280 --> 00:12:40.280]  而那一份能力會給你帶來安慰
[00:12:40.280 --> 00:12:42.280]  而那一份能力會給你帶來安慰
[00:12:42.280 --> 00:12:44.280]  而那一份能力會給你帶來安慰
[00:12:44.280 --> 00:12:46.280]  而那一份能力會給你帶來安慰
[00:12:46.280 --> 00:12:48.280]  而那一份能力會給你帶來安慰
[00:12:48.280 --> 00:12:50.280]  而那一份能力會給你帶來安慰
[00:12:50.280 --> 00:12:52.280]  而那一份能力會給你帶來安慰
[00:12:52.280 --> 00:12:54.280]  而那一份能力會給你帶來安慰
[00:12:54.280 --> 00:12:56.280]  而那一份能力會給你帶來安慰
[00:12:56.280 --> 00:12:58.280]  而那一份能力會給你帶來安慰
[00:12:58.280 --> 00:13:00.280]  而那一份能力會給你帶來安慰
[00:13:00.280 --> 00:13:02.280]  而那一份能力會給你帶來安慰
[00:13:02.280 --> 00:13:04.280]  而那一份能力會給你帶來安慰
[00:13:04.280 --> 00:13:06.280]  而那一份能力會給你帶來安慰
[00:13:06.280 --> 00:13:08.280]  而那一份能力會給你帶來安慰
[00:13:08.280 --> 00:13:10.280]  而那一份能力會給你帶來安慰
[00:13:10.280 --> 00:13:14.280]  而那一份能力會給你帶來安慰
[00:13:14.280 --> 00:13:16.280]  而那一份能力會給你帶來安慰
[00:13:16.280 --> 00:13:18.280]  而那一份能力會給你帶來安慰
[00:13:18.280 --> 00:13:20.280]  而那一份能力會給你帶來安慰
[00:13:20.280 --> 00:13:22.280]  而那一份能力會給你帶來安慰
[00:13:22.280 --> 00:13:24.280]  而那一份能力會給你帶來安慰
[00:13:24.280 --> 00:13:26.280]  而那一份能力會給你帶來安慰
[00:13:26.280 --> 00:13:28.280]  而那一份能力會給你帶來安慰
[00:13:28.280 --> 00:13:30.280]  而那一份能力會給你帶來安慰
[00:13:30.280 --> 00:13:32.280]  而那一份能力會給你帶來安慰
[00:13:32.280 --> 00:13:34.280]  而那一份能力會給你帶來安慰
[00:13:34.280 --> 00:13:36.280]  而那一份能力會給你帶來安慰
[00:13:36.280 --> 00:13:38.280]  而那一份能力會給你帶來安慰
[00:13:38.280 --> 00:13:40.280]  而那一份能力會給你帶來安慰
[00:13:40.280 --> 00:13:42.280]  而那一份能力會給你帶來安慰
[00:13:42.280 --> 00:13:44.280]  而那一份能力會給你帶來安慰
[00:13:44.280 --> 00:13:46.280]  而那一份能力會給你帶來安慰
[00:13:46.280 --> 00:13:48.280]  而那一份能力會給你帶來安慰
[00:13:48.280 --> 00:13:50.280]  而那一份能力會給你帶來安慰
[00:13:50.280 --> 00:13:52.280]  而那一份能力會給你帶來安慰
[00:13:52.280 --> 00:13:54.280]  而那一份能力會給你帶來安慰
[00:13:54.280 --> 00:13:56.280]  而那一份能力會給你帶來安慰
[00:13:56.280 --> 00:13:58.280]  而那一份能力會給你帶來安慰
[00:13:58.280 --> 00:14:00.280]  而那一份能力會給你帶來安慰
[00:14:00.280 --> 00:14:02.280]  而那一份能力會給你帶來安慰
[00:14:02.280 --> 00:14:04.280]  而那一份能力會給你帶來安慰
[00:14:04.280 --> 00:14:08.280]  而那一份能力會給你帶來安慰
[00:14:08.280 --> 00:14:10.280]  而那一份能力會給你帶來安慰
[00:14:10.280 --> 00:14:12.280]  而那一份能力會給你帶來安慰
[00:14:12.280 --> 00:14:14.280]  而那一份能力會給你帶來安慰
[00:14:14.280 --> 00:14:16.280]  而那一份能力會給你帶來安慰
[00:14:16.280 --> 00:14:18.280]  而那一份能力會給你帶來安慰
[00:14:18.280 --> 00:14:20.280]  而那一份能力會給你帶來安慰
[00:14:20.280 --> 00:14:22.280]  而那一份能力會給你帶來安慰
