
[00:00:00.000 --> 00:00:05.480]  今天和大家分享的 選了的人物就是一個舊約的人物
[00:02:11.040 --> 00:02:14.000]  然後後來回到別士巴
[00:02:14.000 --> 00:02:18.640]  大概記載了這一段的事件
[00:02:18.640 --> 00:02:21.120]  我想大家先看一下少少經文
[00:02:21.120 --> 00:02:24.400]  二十六章第十二節中間有
[00:02:24.400 --> 00:02:28.240]  十二節去到第十四節這三章
[00:02:28.240 --> 00:02:29.840]  這三節聖經
[00:02:29.840 --> 00:02:31.440]  我想看一下第十二節
[00:02:31.440 --> 00:02:34.080]  十三和十四節這三節
[00:02:34.080 --> 00:02:36.240]  大家讀一下吧
[00:02:36.240 --> 00:02:38.960]  讀一次這三節聖經吧 請
[00:02:38.960 --> 00:02:56.400]  (念經)
[00:02:56.400 --> 00:03:03.280]  菲律賓人是他暫時居住在當地的人
[00:03:03.280 --> 00:03:07.120]  以撒耕種一百倍的收成
[00:03:07.120 --> 00:03:08.880]  我不知道這是否誇張法
[00:03:08.880 --> 00:03:12.160]  即使是誇張法也很厲害
[00:03:12.160 --> 00:03:16.000]  他的父親阿巴拉罕只是種了一棵樹
[00:03:16.000 --> 00:03:17.760]  但他種了一百倍收成
[00:03:17.760 --> 00:03:19.760]  他是一個很好的農夫 很厲害
[00:03:19.760 --> 00:03:21.440]  他當然有一個記號
[00:03:21.440 --> 00:03:24.240]  他記在二號說賜福給他
[00:03:24.240 --> 00:03:27.360]  不單止這樣 他就昌大 日增月盛
[00:03:27.360 --> 00:03:29.680]  這個中文形容得很有意思
[00:03:29.680 --> 00:03:31.200]  日增月盛
[00:03:31.200 --> 00:03:34.400]  然後就說成了大富戶 有羊群有牛群
[00:03:34.400 --> 00:03:37.360]  周圍的菲律賓人都有種嫉妒他
[00:03:37.360 --> 00:03:39.520]  有沒有搞錯 我住在這裡這麼多年
[00:03:39.520 --> 00:03:42.480]  都沒有見過這麼豐富的日子
[00:03:42.480 --> 00:03:44.000]  那是饑荒
[00:03:44.000 --> 00:03:45.360]  然後就見到他這樣
[00:03:45.360 --> 00:03:47.440]  所以就嫉妒他
[00:03:47.440 --> 00:03:50.480]  大家想不想做二債
[00:03:50.480 --> 00:03:54.400]  馬上想想吧
[00:03:54.400 --> 00:03:55.600]  最重要的一句就是
[00:03:55.600 --> 00:03:57.600]  又說賜福給他
[00:03:57.600 --> 00:04:00.640]  舊約裏面說的賜福一般都是很具體的
[00:04:00.640 --> 00:04:03.200]  就是給他有牛 有羊 多子女
[00:04:03.200 --> 00:04:06.800]  有很多財產的意思
[00:04:06.800 --> 00:04:09.920]  所以這個昌大 日增月盛
[00:04:09.920 --> 00:04:12.800]  成了大富戶 原文有三個大字
[00:04:12.800 --> 00:04:16.880]  很具體的一位列祖
[00:04:16.880 --> 00:04:20.080]  不單止是他經歷了神的賜福
[00:04:20.080 --> 00:04:35.120]  在同一章聖經的二十八節
[00:04:35.120 --> 00:04:37.280]  這個他們就是當地住在
[00:04:37.280 --> 00:04:39.280]  菲律賓人裏面的那個王
[00:04:39.280 --> 00:04:42.400]  他找二債跟他說一件事
[00:04:42.400 --> 00:04:43.520]  他說他們說
[00:04:43.520 --> 00:04:47.920]  我們冥冥的看見耶和華與你同在
[00:04:47.920 --> 00:04:49.600]  於是就說不如我們納約
[00:04:49.600 --> 00:04:51.760]  大家寫個和平條約
[00:04:51.760 --> 00:04:53.120]  你不要攻擊我 我不要攻擊你
[00:04:53.120 --> 00:04:54.480]  這樣的意思
[00:04:54.480 --> 00:04:58.240]  就是說他這個蒙神的賜福
[00:04:58.240 --> 00:05:02.160]  不單止有他自己個人的駐宮的經驗
[00:05:02.160 --> 00:05:04.640]  周圍的人都見到的
[00:05:04.640 --> 00:05:07.600]  我們冥冥的看見神賜福給你
[00:05:07.600 --> 00:05:09.120]  跟你在一起
[00:05:09.120 --> 00:05:10.560]  所以就跟他說
[00:05:10.560 --> 00:05:12.640]  跟神在一起的那些人
[00:05:12.640 --> 00:05:14.320]  都不要跟他敵對
[00:05:14.320 --> 00:05:16.960]  不如跟他做個和平條約好一點
[00:05:16.960 --> 00:05:17.600]  穩妥一點
[00:05:17.600 --> 00:05:23.600]  這個就是當時的亞比米勒
[00:05:23.600 --> 00:05:26.960]  就是菲律賓人的王跟他做的一件事
[00:05:26.960 --> 00:05:28.080]  所以這個賜福
[00:05:28.080 --> 00:05:32.880]  其實有主觀和客觀的證據在表明
[00:05:32.880 --> 00:05:35.040]  無論如何
[00:05:35.040 --> 00:05:38.320]  以撒是一個相對來說低調的人物
[00:05:38.320 --> 00:05:39.920]  但聖經對他的記錄
[00:05:39.920 --> 00:05:43.600]  是一個蒙神大大賜福的人
[00:05:43.600 --> 00:05:44.720]  不單止這樣
[00:05:44.720 --> 00:05:46.720]  在經文裡面我們等一下會讀到
[00:05:46.720 --> 00:05:48.480]  他刮井
[00:05:48.480 --> 00:05:49.360]  古代的社會
[00:05:49.360 --> 00:05:51.680]  特別是在當時有饑荒的時期
[00:05:51.680 --> 00:05:53.120]  井是很重要的
[00:05:53.120 --> 00:05:55.200]  因為有井才有水
[00:05:55.200 --> 00:05:56.960]  你有沒有想像過
[00:05:56.960 --> 00:05:59.680]  如果家裡製水你會怎樣
[00:05:59.680 --> 00:06:01.360]  你都很麻煩
[00:06:01.360 --> 00:06:03.040]  開水口沒有水
[00:06:03.040 --> 00:06:04.560]  都很麻煩
[00:06:04.560 --> 00:06:06.160]  我家裡試過製水
[00:06:06.160 --> 00:06:08.720]  壞水口
[00:06:08.720 --> 00:06:10.720]  那些人幾乎恐慌
[00:06:10.720 --> 00:06:12.480]  於是就有一些水車
[00:06:12.480 --> 00:06:14.480]  馬上要叫管理處
[00:06:14.480 --> 00:06:17.040]  叫水車來我家樓下的地方
[00:06:17.040 --> 00:06:19.520]  人們就排隊拿個桶去倒水
[00:06:19.520 --> 00:06:22.800]  水質是很重要的
[00:06:22.800 --> 00:06:23.760]  古代也是
[00:06:23.760 --> 00:06:25.120]  現代也是
[00:06:25.120 --> 00:06:26.960]  所以有井的地方
[00:06:26.960 --> 00:06:28.560]  特別是它需要畜牧
[00:06:28.560 --> 00:06:29.760]  它需要耕種的地方
[00:06:29.760 --> 00:06:31.200]  是一個很重要的資源
[00:06:31.200 --> 00:06:34.560]  講述他刮井的一些經歷
[00:06:34.560 --> 00:06:36.800]  刮到井都有水
[00:06:36.800 --> 00:06:38.480]  真是很有福氣
[00:06:38.480 --> 00:06:41.280]  所以這個這麼有福氣的人
[00:06:41.280 --> 00:06:43.360]  神與他同在的人
[00:06:43.360 --> 00:06:45.200]  我們研究一下
[00:06:45.200 --> 00:06:47.280]  看看其實他這個蒙神
[00:06:47.280 --> 00:06:49.120]  似乎在過程中間
[00:06:49.120 --> 00:06:51.680]  有什麼值得我們去留意和去看
[00:06:51.680 --> 00:06:55.360]  我想講三方面
[00:06:55.360 --> 00:06:57.040]  當時饑荒已經過去了
[00:06:57.040 --> 00:06:58.400]  他回到自己住的地方
[00:06:58.400 --> 00:07:00.080]  別墅放在那裡居住
[00:07:00.080 --> 00:07:02.400]  接著請聽我讀出最後這一段
[00:07:02.400 --> 00:07:03.920]  26至33節
[00:07:30.960 --> 00:07:33.440]  並且打發你平平安安地走
[00:07:33.440 --> 00:07:36.480]  你是蒙耶和華賜福的了
[00:07:36.480 --> 00:07:39.280]  以撒就為他們設擺筵席
[00:07:39.280 --> 00:07:41.200]  他們便吃了喝了
[00:07:41.200 --> 00:07:43.360]  他們清早起來彼此起勢
[00:07:43.360 --> 00:07:45.040]  以撒打發他們走
[00:07:45.040 --> 00:07:48.480]  他們就平平安安地離開他走了
[00:07:48.480 --> 00:07:50.560]  那天以撒的僕人來
[00:07:50.560 --> 00:07:53.040]  將刮井的事告訴他說
[00:07:53.040 --> 00:07:55.120]  我們得了水了
[00:07:55.120 --> 00:07:58.160]  他就給那井起名叫士巴
[00:07:58.160 --> 00:08:01.440]  因此成名叫別士巴直到今日
[00:08:01.440 --> 00:08:04.560]  這個記載到了這裡應該是段落
[00:08:04.560 --> 00:08:06.960]  講一下這個地方這個井
[00:08:06.960 --> 00:08:08.560]  別士巴是怎麼來的
[00:08:08.560 --> 00:08:09.920]  做一個結束
[00:08:09.920 --> 00:08:12.320]  這段經文裡面
[00:08:12.320 --> 00:08:14.560]  我們看到神祝福以撒
[00:08:14.560 --> 00:08:16.160]  在饑荒的日子
[00:08:16.160 --> 00:08:19.600]  當地的人和他有很多爭競
[00:08:19.600 --> 00:08:22.240]  他仍然蒙神賜福
[00:08:22.240 --> 00:08:24.000]  我想看一下三方面
[00:08:24.000 --> 00:08:25.040]  我自己歸納了
[00:08:25.040 --> 00:08:28.080]  就是以撒這位列祖
[00:08:28.080 --> 00:08:30.880]  讓我看到他蒙神賜福裡面
[00:08:30.880 --> 00:08:33.200]  有些地方值得我們去關注
[00:08:33.200 --> 00:08:36.560]  一開始他說
[00:08:36.560 --> 00:08:38.400]  在阿伯拉罕的日子
[00:08:38.400 --> 00:08:40.640]  那地有一次饑荒
[00:08:40.640 --> 00:08:42.800]  即是說這時又有饑荒
[00:08:42.800 --> 00:08:44.800]  以撒就往基拉爾去
[00:08:44.800 --> 00:08:50.480]  他特別提到阿伯拉罕那時有饑荒
[00:08:50.480 --> 00:08:53.520]  然後說這個時候又有饑荒
[00:08:53.520 --> 00:08:55.360]  很明顯這種說法
[00:08:55.360 --> 00:08:57.920]  是很想我們讀這段經文
[00:08:57.920 --> 00:08:59.600]  看這段經文的時候
[00:08:59.600 --> 00:09:03.440]  是要我們回想阿伯拉罕那日子發生的事
[00:09:03.440 --> 00:09:05.680]  提醒我們
[00:09:05.680 --> 00:09:08.320]  那時這位以撒的爸爸
[00:09:08.320 --> 00:09:10.400]  阿伯拉罕遭遇過相同的事
[00:09:10.400 --> 00:09:14.320]  由饑荒去到這個基拉爾的地方暫住
[00:09:14.320 --> 00:09:16.800]  現在這個兒子又再一次遭遇
[00:09:16.800 --> 00:09:20.320]  所以我們馬上有種很好的聯想
[00:09:20.320 --> 00:09:22.720]  以撒在這裡遭遇的事
[00:09:22.720 --> 00:09:25.520]  和他爸爸當日遭遇的事
[00:09:25.520 --> 00:09:27.920]  有沒有什麼不同呢
[00:09:27.920 --> 00:09:29.760]  他邀請我們做一個比較
[00:09:29.760 --> 00:09:31.440]  所以中間都說到
[00:09:31.440 --> 00:09:33.840]  當日阿伯拉罕就掛著這些井
[00:09:33.840 --> 00:09:35.440]  菲律賓人就塞住了他
[00:09:35.440 --> 00:09:38.560]  都有這樣的提示
[00:09:38.560 --> 00:09:41.840]  我們發覺在這段記錄裡面
[00:09:41.840 --> 00:09:45.040]  兩父子以撒和他爸爸阿伯拉罕
[00:09:45.040 --> 00:09:47.040]  有幾個地方很相似
[00:09:47.040 --> 00:09:49.840]  第一個地方就是大家經歷饑荒
[00:09:49.840 --> 00:09:52.400]  大家都離開了他們住的
[00:09:52.400 --> 00:09:55.680]  迦南的別士巴地方來到這裡
[00:09:55.680 --> 00:09:57.360]  基拉爾這個地方
[00:09:57.360 --> 00:09:59.120]  一起經歷饑荒
[00:09:59.120 --> 00:10:00.080]  第二樣東西
[00:10:00.080 --> 00:10:03.280]  就是他們原本是想去埃及避難的
[00:10:03.280 --> 00:10:04.880]  所以你發覺第三
[00:10:04.880 --> 00:10:06.960]  他們來到這個基拉爾之後
[00:10:06.960 --> 00:10:08.720]  第二節就說
[00:10:08.720 --> 00:10:10.400]  由華向二十顯現
[00:10:10.400 --> 00:10:11.920]  你不要下埃及去
[00:10:11.920 --> 00:10:13.120]  要往
[00:10:13.120 --> 00:10:16.400]  要住在我所指示你的地
[00:10:16.400 --> 00:10:19.280]  當日的近東一帶的地方
[00:10:19.280 --> 00:10:23.440]  迦南那個地方一般來說是很乾旱的
[00:10:23.440 --> 00:10:26.640]  所以他們如果有饑荒的話
[00:10:26.640 --> 00:10:28.880]  很多時候他們都選擇去埃及
[00:10:28.880 --> 00:10:32.000]  埃及是一個相對來說穩定
[00:10:32.000 --> 00:10:34.960]  古代有人稱埃及是糧倉
[00:10:34.960 --> 00:10:36.800]  因為他們有一條尼羅河
[00:10:36.800 --> 00:10:40.560]  會定時的在這裡氾濫
[00:10:40.560 --> 00:10:42.080]  但又不是很大的氾濫
[00:10:42.080 --> 00:10:44.640]  兩岸就很肥沃的泥土
[00:10:44.640 --> 00:10:46.720]  所以就有很多糧食草產
[00:10:46.720 --> 00:10:47.840]  是出產的
[00:10:47.840 --> 00:10:49.600]  所以很多人有什麼饑荒
[00:10:49.600 --> 00:10:51.680]  就去到那個地方找食物
[00:10:51.680 --> 00:10:54.240]  但這裡其實他父親伯拉罕
[00:10:54.240 --> 00:10:56.320]  都曾經去過埃及
[00:10:56.320 --> 00:10:58.800]  不過神今次叫他不要去埃及
[00:10:58.800 --> 00:10:59.520]  不要去了
[00:10:59.520 --> 00:11:00.800]  在這裡
[00:11:00.800 --> 00:11:02.800]  經過這個基拉爾的地方
[00:11:02.800 --> 00:11:03.920]  就停在這裡
[00:11:03.920 --> 00:11:06.400]  他就鼓勵他留下來
[00:11:06.400 --> 00:11:08.880]  這個也是跟他的父親伯拉罕
[00:11:08.880 --> 00:11:10.240]  很相似的經驗
[00:11:10.240 --> 00:11:13.440]  第三個很相似的經驗就是
[00:11:13.440 --> 00:11:17.200]  就是以撒和伯拉罕都一樣
[00:11:17.200 --> 00:11:18.640]  在這個亞比米勒
[00:11:18.640 --> 00:11:21.680]  這個菲利士人的王
[00:11:21.680 --> 00:11:24.000]  亞比米勒的中間暫時居住
[00:11:24.000 --> 00:11:27.200]  都跟當時的基拉爾這些人有爭執
[00:11:27.200 --> 00:11:28.160]  因為井的緣故
[00:11:28.160 --> 00:11:29.040]  有爭執過
[00:11:29.040 --> 00:11:30.720]  之前有記載過這件事
[00:11:30.720 --> 00:11:32.640]  大家很相似的經驗
[00:11:32.640 --> 00:11:33.920]  後來大家就結盟
[00:11:33.920 --> 00:11:35.920]  後來又再結盟
[00:11:35.920 --> 00:11:38.400]  跟他父親的經歷有相似
[00:11:38.400 --> 00:11:40.400]  另一個相似的
[00:11:40.400 --> 00:11:45.040]  就是兩個人都是認妻作妹
[00:11:45.040 --> 00:11:48.320]  這個應該是我們最新的印象
[00:11:48.320 --> 00:11:50.800]  伯拉罕就不好一點
[00:11:50.800 --> 00:11:52.160]  兩次
[00:11:52.160 --> 00:11:53.680]  以撒就只有這一次
[00:11:53.680 --> 00:11:56.240]  你們看回前面的記載
[00:11:56.240 --> 00:11:58.000]  就會有這個發現
[00:11:58.000 --> 00:12:00.400]  另外第五件事是什麼呢
[00:12:00.400 --> 00:12:03.600]  就是兩父子都成為大富戶
[00:12:03.600 --> 00:12:04.400]  有錢人
[00:12:04.400 --> 00:12:06.400]  很多牛群羊群
[00:12:06.400 --> 00:12:08.000]  陳似福給他們等等
[00:12:08.000 --> 00:12:12.000]  這個也是他們兩父子相當相似的地方
[00:12:12.000 --> 00:12:15.840]  不過不同的地方是什麼呢
[00:12:15.840 --> 00:12:18.160]  以撒沒有他父親那麼出名
[00:12:18.160 --> 00:12:19.280]  在聖經裏面
[00:12:19.280 --> 00:12:21.200]  特別是舊約裏面的記載
[00:12:21.200 --> 00:12:22.720]  我們記得伯拉罕
[00:12:22.720 --> 00:12:25.200]  或者聖經裏面記錄伯拉罕的事跡
[00:12:25.200 --> 00:12:27.600]  遠遠多過以撒
[00:12:27.600 --> 00:12:30.000]  伯拉罕叫信心之父
[00:12:30.000 --> 00:12:32.400]  以撒完全沒有這些外號
[00:12:32.400 --> 00:12:37.200]  以撒是被描寫成為一個很平凡的人
[00:12:37.200 --> 00:12:38.640]  在以色列的列祖
[00:12:38.640 --> 00:12:40.720]  伯拉罕、以撒、雅各的中間
[00:12:40.720 --> 00:12:43.600]  最低調的是以撒
[00:12:43.600 --> 00:12:46.000]  創世紀十二章到二十四章
[00:12:46.000 --> 00:12:47.920]  是講伯拉罕做主角的
[00:12:47.920 --> 00:12:48.800]  記錄很多事
[00:12:48.800 --> 00:12:49.760]  神父召他
[00:12:49.760 --> 00:12:50.800]  到他死
[00:12:50.800 --> 00:12:51.920]  即是第二十五章
[00:12:51.920 --> 00:12:52.960]  他離開世界
[00:12:52.960 --> 00:12:55.360]  都是用伯拉罕做主角
[00:12:55.360 --> 00:12:59.360]  然後在第二十六章之後的二十七章開始
[00:12:59.360 --> 00:13:03.120]  主角已經跳到講雅各
[00:13:03.120 --> 00:13:06.080]  即是講以撒的兒子雅各有什麼遭遇
[00:13:06.080 --> 00:13:08.160]  他和他哥哥之間
[00:13:08.160 --> 00:13:11.200]  二嫂之間有什麼瓜葛 一直講到他離開
[00:13:11.200 --> 00:13:12.720]  一直講到三十幾章
[00:13:12.720 --> 00:13:15.680]  這一章又一章是以撒才做主角
[00:13:15.680 --> 00:13:17.760]  所以在聖經裏面的記載
[00:13:17.760 --> 00:13:19.920]  以撒是一個相對來說
[00:13:19.920 --> 00:13:21.840]  好像一個過渡人物
[00:13:21.840 --> 00:13:23.680]  不是那麼顯眼
[00:13:23.680 --> 00:13:25.200]  不是那麼明顯
[00:13:25.200 --> 00:13:30.400]  其他關於伯拉罕或者雅各的經文裏面
[00:13:30.400 --> 00:13:33.280]  記載以撒的話都是一種言帶
[00:13:33.280 --> 00:13:36.320]  因為他是伯拉罕的兒子才講他
[00:13:36.320 --> 00:13:38.080]  或者因為他是雅各的爸爸
[00:13:38.080 --> 00:13:40.080]  才講以撒
[00:13:40.080 --> 00:13:43.600]  所以其實他都是被受忽視的一個
[00:13:43.600 --> 00:13:46.480]  這裏的中間這個人
[00:13:46.480 --> 00:13:49.600]  你在家裏面兄弟姐妹是排中間的
[00:13:49.600 --> 00:13:51.520]  你就會體會到
[00:13:51.520 --> 00:13:54.720]  通常我們都較為被忽略的一個
[00:13:54.720 --> 00:13:58.000]  一天大的一天小的那些被受注目
[00:13:58.000 --> 00:14:00.480]  他有兩個性格巨星之間
[00:14:00.480 --> 00:14:02.000]  一個是信心之父
[00:14:02.000 --> 00:14:06.640]  一個就是反應惹得七彩的那位雅各
[00:14:06.640 --> 00:14:10.480]  他是一個無聲無息的一位列祖
[00:14:10.480 --> 00:14:12.640]  平凡的人
[00:14:12.640 --> 00:14:15.200]  大家是不是平凡的人
[00:14:15.200 --> 00:14:17.200]  我和你都很平凡
[00:14:17.200 --> 00:14:20.720]  但是神會不會賜福的呢
[00:14:20.720 --> 00:14:24.480]  平凡的人都可以蒙神賜福的
[00:14:24.480 --> 00:14:27.280]  以撒的性格相對來說
[00:14:27.280 --> 00:14:28.880]  謙和
[00:14:28.880 --> 00:14:30.560]  不憎勁
[00:14:30.560 --> 00:14:32.480]  看他的井事就知道
[00:14:32.480 --> 00:14:34.240]  明明自己僕人是刮井
[00:14:34.240 --> 00:14:36.400]  一次兩次三次
[00:14:36.400 --> 00:14:38.400]  誰知當地的人就說
[00:14:38.400 --> 00:14:39.680]  這些水是我們的
[00:14:39.680 --> 00:14:41.280]  他不是說這個井是我的
[00:14:41.280 --> 00:14:42.720]  這些水是我的
[00:14:42.720 --> 00:14:46.800]  可能因為他們居住在別人的地方
[00:14:46.800 --> 00:14:48.640]  所以無論你刮得多深
[00:14:48.640 --> 00:14:49.520]  你刮得多好
[00:14:49.520 --> 00:14:50.320]  這個地是他的
[00:14:50.320 --> 00:14:51.760]  他就說是他的
[00:14:51.760 --> 00:14:53.360]  其實都可以爭辯的
[00:14:53.360 --> 00:14:56.080]  是誰的都難說的
[00:14:56.080 --> 00:14:57.360]  所以你會發覺
[00:14:57.360 --> 00:15:00.640]  他沒有和那些基拉爾人爭
[00:15:00.640 --> 00:15:02.320]  就是一定要我
[00:15:02.320 --> 00:15:04.320]  他只是說他們出現過爭執
[00:15:04.320 --> 00:15:07.120]  或者有爭競和衝突
[00:15:07.120 --> 00:15:11.200]  他只是說以撒吸納井
[00:15:11.200 --> 00:15:13.760]  起名叫做埃塞
[00:15:13.760 --> 00:15:16.400]  或者井起名叫做西提那
[00:15:16.400 --> 00:15:20.400]  記錄著那次爭執這個記號
[00:15:20.400 --> 00:15:21.920]  接著他說他退了
[00:15:21.920 --> 00:15:23.600]  去別的地方再刮
[00:15:23.600 --> 00:15:25.840]  一直到第三次
[00:15:25.840 --> 00:15:27.680]  去到遠一點的地方
[00:15:27.680 --> 00:15:30.160]  又找到這個井叫利河伯
[00:15:30.160 --> 00:15:32.320]  這個井之後他就發覺
[00:15:32.320 --> 00:15:34.560]  那些基拉爾人可能認為他已經太遠了
[00:15:34.560 --> 00:15:35.360]  OK 那就算了
[00:15:35.360 --> 00:15:37.200]  我們不當我的地方
[00:15:37.200 --> 00:15:39.760]  他們在那裏就可以在那裏
[00:15:39.760 --> 00:15:41.440]  寬闊的地方在那裏繼續
[00:15:41.440 --> 00:15:44.480]  牧養他們的羊群之類
[00:15:44.480 --> 00:15:46.560]  我自己就默想這段經文
[00:15:46.560 --> 00:15:49.440]  以撒是一個什麼樣的人呢
[00:15:49.440 --> 00:15:51.120]  你說他是一個謙和的人
[00:15:51.120 --> 00:15:52.560]  都對的
[00:15:52.560 --> 00:15:53.440]  OK
[00:15:53.440 --> 00:15:55.840]  就是聖經裏面
[00:15:55.840 --> 00:15:57.920]  新約耶穌的登山補訓
[00:15:57.920 --> 00:15:59.440]  講過一句話
[00:15:59.440 --> 00:16:03.920]  他說 溫柔的人有福了
[00:16:03.920 --> 00:16:05.200]  是這一句嗎
[00:16:05.200 --> 00:16:08.720]  因為他們承受地圖
[00:16:08.720 --> 00:16:10.560]  其實溫柔這個字
[00:16:10.560 --> 00:16:13.920]  和謙和其實意思是一樣的
[00:16:13.920 --> 00:16:15.120]  不憎勁
[00:16:15.120 --> 00:16:16.160]  神就將地圖給他
[00:16:16.160 --> 00:16:18.640]  這個是正面的形容
[00:16:18.640 --> 00:16:20.720]  但是你覺得這位的以撒
[00:16:20.720 --> 00:16:24.400]  心裏面是不是真的這麼順呢
[00:16:24.400 --> 00:16:26.080]  我自己就想一下
[00:16:26.080 --> 00:16:28.000]  他不是很憎勁
[00:16:28.000 --> 00:16:29.760]  但是他不是強行要
[00:16:29.760 --> 00:16:31.520]  但是他都起個名
[00:16:31.520 --> 00:16:33.520]  名字是有意思的
[00:16:33.520 --> 00:16:35.120]  憎勁敵對
[00:16:35.120 --> 00:16:38.000]  可能他不想和別人爭執
[00:16:38.000 --> 00:16:40.400]  但是他仍然記得這件事
[00:16:40.400 --> 00:16:41.680]  透過名字記得
[00:16:41.680 --> 00:16:43.680]  這件事曾經發生過
[00:16:43.680 --> 00:16:45.200]  是一件不好的事
[00:16:45.200 --> 00:16:46.000]  不開心的事
[00:16:46.000 --> 00:16:47.440]  不愉快的事
[00:16:47.440 --> 00:16:48.720]  所以這樣看
[00:16:48.720 --> 00:16:52.080]  這個謙和有另外的一面
[00:16:52.080 --> 00:16:54.640]  你可以說他是
[00:16:54.640 --> 00:16:56.400]  謙和是正面講
[00:16:56.400 --> 00:16:58.960]  或者反面講
[00:16:58.960 --> 00:17:00.880]  即是怕事
[00:17:00.880 --> 00:17:01.760]  即是懦弱
[00:17:01.760 --> 00:17:02.720]  你可以這樣看
[00:17:02.720 --> 00:17:06.240]  其實沒有一個很明顯的評價
[00:17:06.240 --> 00:17:07.840]  所以他就這樣記了這件事
[00:17:07.840 --> 00:17:11.120]  讓我們有很多聯想
[00:17:11.120 --> 00:17:12.400]  既是謙和
[00:17:12.400 --> 00:17:13.520]  亦都是怕事
[00:17:13.520 --> 00:17:16.880]  我想這個所謂的怯懦怕事
[00:17:16.880 --> 00:17:19.440]  你都可以找到證據
[00:17:19.440 --> 00:17:20.480]  因為他之前
[00:17:20.480 --> 00:17:22.880]  為什麼他認妻作妹呢
[00:17:22.880 --> 00:17:24.560]  他都是說他兩次說他怕
[00:17:24.560 --> 00:17:26.000]  怕死
[00:17:26.000 --> 00:17:28.560]  其實說真的
[00:17:28.560 --> 00:17:30.480]  刮井有水
[00:17:30.480 --> 00:17:31.760]  真的很重要
[00:17:31.760 --> 00:17:34.080]  當地有些研究就說
[00:17:34.080 --> 00:17:41.360]  每一年大概以色列南部的地方
[00:17:41.360 --> 00:17:42.960]  雨水水量
[00:17:42.960 --> 00:17:45.520]  每一年大概三百厘米
[00:17:45.520 --> 00:17:48.000]  我們對這沒什麼印象
[00:17:48.000 --> 00:17:49.040]  可能大家都三百厘米
[00:17:49.040 --> 00:17:49.680]  即是多少呢
[00:17:49.680 --> 00:17:50.320]  香港
[00:17:50.320 --> 00:17:51.600]  說一下香港
[00:17:51.600 --> 00:17:53.760]  香港每一年的雨量
[00:17:53.760 --> 00:17:55.920]  最低是九百厘米
[00:17:55.920 --> 00:17:58.480]  最高是三千三百厘米
[00:17:58.480 --> 00:18:01.040]  所以其實他比香港最低的時候
[00:18:01.040 --> 00:18:02.960]  還低多三倍
[00:18:02.960 --> 00:18:05.200]  這就是他當時的平均雨量
[00:18:05.200 --> 00:18:07.440]  所以說井有多重要呢
[00:18:07.440 --> 00:18:09.520]  你回家打開水喉沒有水
