
[00:00:00.000 --> 00:00:08.400]  所以這篇道是給我們作為門徒的一個很重要的提醒
[00:05:01.160 --> 00:05:07.720]  我覺得都是一種無助的感覺
[00:05:07.720 --> 00:05:14.760]  這個無助不是因為我是作為一個神的僕人宣講者
[00:05:14.760 --> 00:05:16.400]  其實我講了很多年了
[00:05:16.400 --> 00:05:22.200]  我由1983年入神學院的秋天
[00:05:22.200 --> 00:05:24.920]  就已經開始講第一篇道
[00:05:24.920 --> 00:05:27.360]  就是做神學生的時候
[00:05:27.360 --> 00:05:29.880]  講了三十多年
[00:05:29.880 --> 00:05:34.920]  講道應該都好像吃生菜一樣
[00:05:34.920 --> 00:05:37.320]  不過告訴大家一個事實
[00:05:37.320 --> 00:05:42.200]  每一次講道都有一種沉重或者壓力的感覺
[00:05:42.200 --> 00:05:45.360]  一上台就是一種很特別的感覺
[00:05:45.360 --> 00:05:47.800]  需要神的靈去幫助
[00:05:47.800 --> 00:05:49.840]  弟兄姊妹
[00:05:49.840 --> 00:05:53.600]  人一般來說都很自我
[00:05:53.600 --> 00:05:55.480]  由出生就開始很自我
[00:05:55.480 --> 00:05:57.520]  由懂得哭就開始很自我
[00:05:57.520 --> 00:06:00.560]  要得到那種滿足
[00:06:00.560 --> 00:06:03.920]  從我去做出發
[00:06:03.920 --> 00:06:05.720]  人的自我自負
[00:06:05.720 --> 00:06:09.920]  特別是一些處境人擁有權力的時候
[00:06:09.920 --> 00:06:13.920]  又或者覺得自己可以控制環境的時候
[00:06:13.920 --> 00:06:16.880]  又或者我們在處境裡面
[00:06:16.880 --> 00:06:21.680]  我覺得我可以掌控把握的時間
[00:06:21.680 --> 00:06:22.840]  弟兄姊妹
[00:06:22.840 --> 00:06:27.600]  我們更需要虛心接受
[00:06:27.600 --> 00:06:32.040]  原來人有一個很大的限制
[00:06:32.040 --> 00:06:35.320]  在神的恩典裡面我們可以在地上生活
[00:06:35.320 --> 00:06:37.080]  但是作為神的子民
[00:06:37.080 --> 00:06:38.680]  我們作為祂的門徒
[00:06:38.680 --> 00:06:40.360]  我們怎樣在地上生活
[00:06:40.360 --> 00:06:44.160]  可以活出一個天上要有的
[00:06:44.160 --> 00:06:49.160]  主耶穌基督要在我們身上所達成的旨意呢?
[00:06:49.160 --> 00:06:51.000]  我們就有一個很大的學習
[00:06:51.000 --> 00:06:53.600]  在這裡說:心靈貧窮的人
[00:06:53.600 --> 00:06:55.800]  天國是他們的
[00:06:55.800 --> 00:06:57.880]  第一個福和最後一個福
[00:06:57.880 --> 00:07:00.120]  前後呼應都是說
[00:07:00.120 --> 00:07:03.280]  天國是他們的
[00:07:03.280 --> 00:07:05.560]  弟兄姊妹
[00:07:05.560 --> 00:07:10.600]  曾幾何時我們會承認自己靈性很貧乏
[00:07:10.600 --> 00:07:12.720]  又或者我們去完培靈會之後
[00:07:12.720 --> 00:07:16.320]  我們覺得我們的靈命很高超
[00:07:16.320 --> 00:07:18.040]  又或者我們在生命裡面
[00:07:18.040 --> 00:07:19.480]  覺得我們自己搞得定
[00:07:19.480 --> 00:07:21.040]  不回教會也可以
[00:07:21.040 --> 00:07:23.520]  不回團契也沒有問題
[00:07:23.520 --> 00:07:27.880]  又或者我覺得自己在家裡讀聖經也可以
[00:07:27.880 --> 00:07:30.360]  在這樣的處境裡面
[00:07:30.360 --> 00:07:34.080]  我們就要為自己的生命去祈禱
[00:07:34.080 --> 00:07:37.720]  弟兄姊妹有沒有看我們的代禱事項?
[00:07:37.720 --> 00:07:39.320]  差不多每個月都有一次
[00:07:39.320 --> 00:07:45.360]  為弟兄姊妹的靈命去祈禱
[00:07:45.360 --> 00:07:47.600]  三四月張姑娘帶我去祈禱會
[00:07:47.600 --> 00:07:49.600]  她每一次都為教會祈禱的時候
[00:07:49.600 --> 00:07:55.240]  都列了一項為弟兄姊妹的靈命去禱告
[00:07:55.240 --> 00:07:57.320]  為我們的靈命
[00:07:57.320 --> 00:08:00.000]  如果說得直接一點、坦白一點
[00:08:00.000 --> 00:08:02.920]  為我們靈命那份貧乏
[00:08:02.920 --> 00:08:07.280]  我們需要時刻的倚靠神去祈禱
[00:08:07.280 --> 00:08:09.920]  因為這個處境特別是說到
[00:08:09.920 --> 00:08:11.280]  我們在生命裡面
[00:08:11.280 --> 00:08:14.000]  只為是我們很驕傲的時候
[00:08:14.000 --> 00:08:16.960]  只為足夠的時候
[00:08:16.960 --> 00:08:21.400]  即是天國不屬於他們的
[00:08:21.400 --> 00:08:23.840]  弟兄姊妹
[00:08:23.840 --> 00:08:25.880]  其實在說八福的時間
[00:08:25.880 --> 00:08:27.160]  這八個福
[00:08:27.160 --> 00:08:35.760]  都是和當時地上的價值很不一樣
[00:08:35.760 --> 00:08:37.960]  在說地上的一群以色列民
[00:08:37.960 --> 00:08:44.880]  他們的國度已經被羅馬的凱撒所統治
[00:08:44.880 --> 00:08:48.680]  GSO說我是天父的
[00:08:48.680 --> 00:08:58.800]  差派來地上要去掌管我們每一個人的靈命
[00:08:58.800 --> 00:09:00.520]  在這個處境裡面
[00:09:00.520 --> 00:09:07.960]  天上君王和地上君王的國度不一樣
[00:09:07.960 --> 00:09:10.920]  如果我們看《馬太福音》三章二節
[00:09:10.920 --> 00:09:15.240]  斯贈約翰和一群他接觸的人
[00:09:15.240 --> 00:09:16.280]  他的宣告
[00:09:16.280 --> 00:09:18.640]  他說天國近了
[00:09:18.640 --> 00:09:21.720]  你們應當悔改
[00:09:21.720 --> 00:09:23.920]  原來在我們的生命裡面
[00:09:23.920 --> 00:09:25.520]  我們靈裡面的貧窮
[00:09:25.520 --> 00:09:27.680]  是在說我們的生命
[00:09:27.680 --> 00:09:33.240]  究竟和我們這位神的關連在哪裡呢?
[00:09:33.240 --> 00:09:35.120]  原來最重要的是
[00:09:35.120 --> 00:09:37.920]  我們需要有一份渴慕神的心
[00:09:37.920 --> 00:09:41.520]  對上主心意的追求
[00:09:41.520 --> 00:09:45.920]  而不再是在自己的心意裡
[00:09:45.920 --> 00:09:49.320]  在這樣的情況下有福了
[00:09:49.320 --> 00:09:51.920]  得到最大的幸福了
[00:09:51.920 --> 00:09:53.520]  得著天國了
[00:09:53.520 --> 00:09:59.120]  因為我們都能夠按著神的心意
[00:09:59.120 --> 00:10:01.520]  按著祂的旨意在地上生活
[00:10:01.520 --> 00:10:03.920]  按祂的標準、按祂的準則
[00:10:03.920 --> 00:10:06.520]  讓神去掌管我們
[00:10:06.520 --> 00:10:10.720]  讓我們成為天國的承受者
[00:10:10.720 --> 00:10:14.720]  弟子們
[00:10:14.720 --> 00:10:21.720]  一群猶太人當聽到這個訊息的時候
[00:10:21.720 --> 00:10:28.920]  被他們生命裡面很大的震撼
[00:10:28.920 --> 00:10:30.920]  弟子們
[00:10:30.920 --> 00:10:35.720]  我們可以怎樣為我們的靈命去禱告呢?
[00:10:35.720 --> 00:10:37.320]  更多的時候
[00:10:37.320 --> 00:10:39.920]  就是在我們的生命裡面
[00:10:39.920 --> 00:10:43.320]  我們自以為是、自以為足夠、自以為沒問題
[00:10:43.320 --> 00:10:45.120]  在我們的生命裡面
[00:10:45.120 --> 00:10:47.720]  我OK的時候
[00:10:47.720 --> 00:10:51.720]  就成為我們一個很重要的提醒
[00:10:51.720 --> 00:10:54.320]  心靈貧窮的人
[00:10:54.320 --> 00:10:56.120]  又或者說半個翻譯
[00:10:56.120 --> 00:10:57.120]  虛心的人
[00:10:57.120 --> 00:10:59.720]  在心裡面有一份不滿足
[00:10:59.720 --> 00:11:03.920]  要求神在我們生命做一個影響的時候
[00:11:03.920 --> 00:11:06.520]  天國就屬於我們
[00:11:06.520 --> 00:11:09.320]  因為我們已經在神的恩典裡面
[00:11:09.320 --> 00:11:13.320]  我們馴服在祂的旨意和大靈底下
[00:11:13.320 --> 00:11:18.120]  這是第一個福分我們可以得著
[00:11:18.120 --> 00:11:21.920]  接著主耶穌再提
[00:11:21.920 --> 00:11:23.920]  哀動的
[00:11:23.920 --> 00:11:25.720]  燈安慰
[00:11:25.720 --> 00:11:29.720]  五章的四節
[00:11:29.720 --> 00:11:34.920]  這裡似乎是呼應了《倚創亞書》61章的一節
[00:11:34.920 --> 00:11:38.920]  這個福分其實真正的意義可以怎樣翻譯呢?
[00:11:38.920 --> 00:11:40.520]  有聖經的翻譯
[00:11:40.520 --> 00:11:43.120]  解君家就這樣去表達
[00:11:43.120 --> 00:11:46.120]  凡是為世上的苦難
[00:11:46.120 --> 00:11:50.320]  或者為我們自己的罪而心碎的人
[00:11:50.320 --> 00:11:51.520]  有福難
[00:11:51.520 --> 00:11:54.120]  因為
[00:11:54.120 --> 00:11:58.720]  他將要從他的憂傷裡面
[00:11:58.720 --> 00:12:02.520]  得到神的喜樂
[00:12:02.520 --> 00:12:04.920]  又或者
[00:12:04.920 --> 00:12:07.520]  另一重的意義
[00:12:07.520 --> 00:12:09.520]  這兩重的意義裡面他怎樣表達呢?
[00:12:09.520 --> 00:12:11.920]  人為自己的罪過分而悲哀
[00:12:11.920 --> 00:12:14.520]  就好像昔日大衛他經歷一樣
[00:12:14.520 --> 00:12:18.120]  縱然犯罪他願意來到神的面前
[00:12:18.120 --> 00:12:20.720]  悔改
[00:12:20.720 --> 00:12:22.720]  悲傷
[00:12:22.720 --> 00:12:24.720]  而得到神的喜悅
[00:12:24.720 --> 00:12:26.520]  又或者
[00:12:26.520 --> 00:12:29.520]  我們看到世上的苦難
[00:12:29.520 --> 00:12:32.720]  看到人間裡面有很多悲天憫人的事情
[00:12:32.720 --> 00:12:34.920]  我們心靈很破碎
[00:12:34.920 --> 00:12:37.720]  特別我們所認識的人
[00:12:37.720 --> 00:12:40.320]  特別我們的至親
[00:12:40.320 --> 00:12:44.920]  在生活裡面遇著這份艱難和憂傷
[00:12:44.920 --> 00:12:46.720]  而能夠哀動的人
[00:12:46.720 --> 00:12:48.320]  有福
[00:12:48.320 --> 00:12:50.920]  這裡聖經告訴我們
[00:12:50.920 --> 00:12:55.320]  我們會得著安慰
[00:12:55.320 --> 00:12:57.720]  仍然是去到人的自我裡面
[00:12:57.720 --> 00:12:59.720]  有些人一個處境
[00:12:59.720 --> 00:13:01.520]  他在他自己的世界裡面
[00:13:01.520 --> 00:13:03.920]  他不看外面
[00:13:03.920 --> 00:13:08.120]  他對人間的苦難是無動於衷
[00:13:08.120 --> 00:13:10.320]  人就會陷入一個很自大
[00:13:10.320 --> 00:13:11.720]  自我
[00:13:11.720 --> 00:13:15.520]  這個是一個罪
[00:13:15.520 --> 00:13:18.920]  這類處境的人都會很容易傷害別人
[00:13:18.920 --> 00:13:21.120]  又或者在我們的生命裡面
[00:13:21.120 --> 00:13:25.120]  常常為自己的好處或者利益
[00:13:25.120 --> 00:13:27.320]  以致犯罪的時候
[00:13:27.320 --> 00:13:33.720]  等於我們都需要哀動
[00:13:33.720 --> 00:13:35.320]  尼泊爾地震
[00:13:35.320 --> 00:13:38.120]  是不是離開我們很遠
[00:13:38.120 --> 00:13:40.320]  但是原來香港都有
[00:13:40.320 --> 00:13:43.320]  萬多個尼泊爾居住的人
[00:13:43.320 --> 00:13:45.320]  特別你如果去佐敦
[00:13:45.320 --> 00:13:47.720]  那裡就很多尼泊爾人
[00:13:47.720 --> 00:13:49.720]  又或者有些有錢人
[00:13:49.720 --> 00:13:51.320]  他想找保鏢
[00:13:51.320 --> 00:13:54.320]  就找尼泊爾人做他們的保鏢
[00:13:54.320 --> 00:13:59.320]  尼泊爾人以前殖民地時代他們做什麼
[00:13:59.320 --> 00:14:01.320]  僱傭兵
[00:14:01.320 --> 00:14:05.120]  Guerga
[00:14:05.120 --> 00:14:13.520]  他們幫我們去守衛香港一些邊防的需要
[00:14:13.520 --> 00:14:17.120]  尼泊爾地震
[00:14:17.120 --> 00:14:19.520]  差不多是極級的地震
[00:14:19.520 --> 00:14:21.320]  現在死六千多人
[00:14:21.320 --> 00:14:24.320]  估計可能有一萬人
[00:14:24.320 --> 00:14:26.320]  地動山搖的時候
[00:14:26.320 --> 00:14:28.920]  丙姐妹你有什麼感覺
[00:14:28.920 --> 00:14:31.320]  香港有沒有地震
[00:14:31.320 --> 00:14:33.320]  有,不過很微
[00:14:33.320 --> 00:14:35.920]  很多年之前我們不是在地震大
[00:14:35.920 --> 00:14:41.720]  但是人世間那種苦難可以一會兒
[00:14:41.720 --> 00:14:47.920]  生命就失去了
[00:14:47.920 --> 00:14:50.920]  看著電視,看著新聞
[00:14:50.920 --> 00:14:55.920]  接著就拿起手機
[00:14:55.920 --> 00:15:02.920]  回到教務同工的教務執事群組
[00:15:02.920 --> 00:15:06.920]  各位,尼泊爾地震
[00:15:06.920 --> 00:15:10.320]  這個星期和下個星期的「綠袋奉獻」
[00:15:10.320 --> 00:15:12.720]  我們為它鎮災
[00:15:12.720 --> 00:15:13.720]  可不可以
[00:15:13.720 --> 00:15:15.920]  我不是問可不可以
[00:15:15.920 --> 00:15:17.120]  大家如果有意見
[00:15:17.120 --> 00:15:19.520]  請在什麼時候告訴我
[00:15:19.520 --> 00:15:23.320]  最後個個都贊成
[00:15:23.320 --> 00:15:26.120]  這個可以是一個很些微即時的回應
[00:15:26.120 --> 00:15:28.920]  當然我們在我們周三的祈禱會裏面
[00:15:28.920 --> 00:15:33.720]  是為一班災難裏面的人去祈禱
[00:15:33.720 --> 00:15:35.920]  接著
[00:15:35.920 --> 00:15:38.720]  黃大仙
[00:15:38.720 --> 00:15:43.720]  原來那些石油汽的士這麼危險
[00:15:43.720 --> 00:15:48.320]  我們丙姐妹家裏有沒有用石油汽
[00:15:48.320 --> 00:15:49.920]  但是這個人為的意外
[00:15:49.920 --> 00:15:51.120]  讓我們很震撼
[00:15:51.120 --> 00:15:52.520]  死了幾個人
[00:15:52.520 --> 00:15:57.320]  然後一會兒連爆幾聲
[00:15:57.320 --> 00:15:59.920]  又好像地動山搖
[00:15:59.920 --> 00:16:01.920]  人面對一個處境
[00:16:01.920 --> 00:16:08.720]  原來生命不是在我們掌控的裏面
[00:16:08.720 --> 00:16:13.520]  我們對人的生命很珍惜
[00:16:13.520 --> 00:16:15.720]  還是丙姐妹
[00:16:15.720 --> 00:16:19.120]  我們多於喜歡人那種權力
[00:16:19.120 --> 00:16:23.320]  還是你對人那種生命的珍惜
[00:16:23.320 --> 00:16:23.920]  丙姐妹
[00:16:23.920 --> 00:16:25.320]  我們對人間的苦況
[00:16:25.320 --> 00:16:26.520]  是不是不聞不問
[00:16:26.520 --> 00:16:30.320]  我們而缺乏一種同理心
[00:16:30.320 --> 00:16:33.320]  活在自己的世界裏面
[00:16:33.320 --> 00:16:36.320]  這個才是我們生命裏面
[00:16:36.320 --> 00:16:39.920]  在地上最危險的一刻
[00:16:39.920 --> 00:16:41.320]  丙姐妹
[00:16:41.320 --> 00:16:43.920]  有些時候我們都有缺陷
[00:16:43.920 --> 00:16:46.520]  我們都有我們自己所犯的罪
[00:16:46.520 --> 00:16:49.520]  我們有些時候都會傷人
[00:16:49.520 --> 00:16:53.120]  無論個人又或者社會群體的罪
[00:16:53.120 --> 00:16:56.920]  我們需要為此而哀動
[00:16:56.920 --> 00:16:58.520]  聖經說
[00:16:58.520 --> 00:17:00.320]  凡是世上的苦難
[00:17:00.320 --> 00:17:03.720]  又或者為自己的罪而心碎的人
[00:17:03.720 --> 00:17:05.120]  有福了
[00:17:05.120 --> 00:17:10.520]  因為要從憂傷裏面得著上帝
[00:17:10.520 --> 00:17:11.320]  丙姐妹
[00:17:11.320 --> 00:17:14.520]  哀動、哀傷的回應
[00:17:14.520 --> 00:17:17.920]  你可以怎樣去做呢?
[00:17:17.920 --> 00:17:18.520]  聖經說
[00:17:18.520 --> 00:17:22.120]  這裏我們可以有一份安慰
[00:17:22.120 --> 00:17:25.320]  能夠從一個處境裏面
[00:17:25.320 --> 00:17:28.720]  從一個情緒宣洩裏面
[00:17:28.720 --> 00:17:30.720]  這位神告訴我們
[00:17:30.720 --> 00:17:32.920]  可以得著安慰
[00:17:32.920 --> 00:17:33.320]  丙姐妹
[00:17:33.320 --> 00:17:36.320]  你懂不懂得安慰人?
[00:17:36.320 --> 00:17:37.720]  安不安慰人?
[00:17:37.720 --> 00:17:40.520]  我發覺安慰人
[00:17:40.520 --> 00:17:43.920]  最好不要說太多
[00:17:43.920 --> 00:17:47.320]  你講得越多
[00:17:47.320 --> 00:17:52.720]  你錯的機會越大
[00:17:52.720 --> 00:18:02.520]  有一次我和培禮執事去陪一個弟兄
[00:18:02.520 --> 00:18:05.920]  「牧師,我們去到怎樣做?」
[00:18:05.920 --> 00:18:07.920]  「我不用做」
[00:18:07.920 --> 00:18:16.120]  你去到出現已經是一個最大的安慰
[00:18:16.120 --> 00:18:22.720]  我在二十九年的伏事裏面
[00:18:22.720 --> 00:18:26.320]  有些伏事的場景是很有印象
[00:18:26.320 --> 00:18:28.920]  其中一個
[00:18:28.920 --> 00:18:36.120]  有一位姐妹的家人突然離開這個世界
[00:18:36.120 --> 00:18:39.720]  完全沒有心理準備
[00:18:39.720 --> 00:18:42.920]  在喪禮夜晚守夜
[00:18:42.920 --> 00:18:46.720]  當晚打九號風球
[00:18:46.720 --> 00:18:48.720]  姐妹你知不知道
[00:18:48.720 --> 00:18:50.920]  九號風球如果你訂了殯儀館
[00:18:50.920 --> 00:18:51.920]  它不會關門
[00:18:51.920 --> 00:18:52.920]  它會照開
[00:18:52.920 --> 00:18:57.520]  九號風球、十號風球它照開
[00:18:57.520 --> 00:18:59.320]  你訂了不能回婚的
[00:18:59.320 --> 00:18:59.920]  九號風球
[00:18:59.920 --> 00:19:01.720]  有些九號風球、十號風球你可以回婚
[00:19:01.720 --> 00:19:03.120]  它沒有
[00:19:03.120 --> 00:19:11.120]  我就想當晚應該沒有太多人去
[00:19:11.120 --> 00:19:12.520]  心裏面很忐忑
[00:19:12.520 --> 00:19:14.320]  有一個感受我一定要去
[00:19:14.320 --> 00:19:16.720]  九號風球沒有車你怎樣去?
[00:19:16.720 --> 00:19:19.120]  走路嗎?
[00:19:19.120 --> 00:19:21.920]  我們那時候身體這麼輕
[00:19:21.920 --> 00:19:23.120]  吹了也不知道去了哪裡
[00:19:33.120 --> 00:19:43.320]  王姑娘覺得自己很穩陣
[00:19:43.320 --> 00:19:44.120]  心裏面很忐忑
[00:19:44.120 --> 00:19:48.520]  就打了電話給殯儀公司
[00:19:48.520 --> 00:19:50.120]  跟他說
[00:19:50.120 --> 00:19:54.520]  你可不可以找部車來載我?
[00:19:54.520 --> 00:19:56.920]  我可不可以找部車來載我?
[00:19:56.920 --> 00:19:58.520]  在小西灣、香港東
[00:19:58.520 --> 00:20:00.520]  然後去紅磡
[00:20:00.520 --> 00:20:02.720]  九號風球
[00:20:02.720 --> 00:20:05.520]  坐一輛棺材車
[00:20:05.520 --> 00:20:07.520]  棺材車是舊式的不是新式的
[00:20:07.520 --> 00:20:09.920]  新式那輛很漂亮是Benz改裝
[00:20:09.920 --> 00:20:12.520]  我舊式那輛坐在棺材車
[00:20:12.520 --> 00:20:14.320]  然後外面九號風球
[00:20:14.320 --> 00:20:16.520]  司機在開槍
[00:20:16.520 --> 00:20:19.520]  就在東區走廊前進
[00:20:19.520 --> 00:20:22.120]  開得比平時慢
[00:20:22.120 --> 00:20:24.520]  但心裏面只可以默默祈禱
[00:20:24.520 --> 00:20:26.520]  完事之後他告訴我
[00:20:26.520 --> 00:20:29.720]  牧師你的要求都很過份
[00:20:29.720 --> 00:20:31.320]  沒有保險
[00:20:31.320 --> 00:20:36.120]  但我心想天賦是我最大的保障
[00:20:36.120 --> 00:20:38.720]  最主要原因是很想去那個地方
[00:20:38.720 --> 00:20:44.120]  跟姐妹和家人在一起
[00:20:44.120 --> 00:20:46.120]  這是一個安慰
[00:20:46.120 --> 00:20:47.920]  不需要說甚麼
[00:20:47.920 --> 00:20:55.520]  去到已經是一個安慰
[00:20:55.520 --> 00:20:57.520]  感同身受的一個體會
[00:20:57.520 --> 00:21:00.320]  是我們今天在城市裏面
[00:21:00.320 --> 00:21:02.120]  我們作為一個現代人
[00:21:02.120 --> 00:21:03.920]  我們需要學習
[00:21:03.920 --> 00:21:06.120]  在一個農業社會
[00:21:06.120 --> 00:21:08.120]  人情很濃
[00:21:08.120 --> 00:21:09.720]  但今天在城市裏面
[00:21:09.720 --> 00:21:12.520]  我們人情很淡薄
[00:21:12.520 --> 00:21:15.120]  或者甚至有些人很涼薄
[00:21:15.120 --> 00:21:19.520]  我們不曉得怎樣宣洩我們的情感
[00:21:19.520 --> 00:21:24.120]  我們不曉得怎樣去安慰一些有需要的人
[00:21:24.120 --> 00:21:26.120]  完全保守
[00:21:26.120 --> 00:21:31.720]  完全去塑造我們的心靈
[00:21:31.720 --> 00:21:33.520]  蘇東坡
[00:21:33.520 --> 00:21:38.120]  有沒有聽過蘇東坡死老婆的故事
[00:21:38.120 --> 00:21:40.520]  蘇東坡十九歲結婚
[00:21:40.520 --> 00:21:42.920]  當時還未做進士
[00:21:42.920 --> 00:21:46.320]  他娶了王輝第一任的老婆
[00:21:46.320 --> 00:21:51.920]  他十六歲就和她結婚
[00:21:51.920 --> 00:21:58.520]  十年十一年左右他老婆就死了
[00:21:58.520 --> 00:21:59.520]  他老婆死了
[00:21:59.520 --> 00:22:05.920]  他老婆對他的家很好
[00:22:05.920 --> 00:22:11.520]  很記掛著他
[00:22:11.520 --> 00:22:13.920]  大家知道蘇星是誰嗎
[00:22:13.920 --> 00:22:15.320]  就是蘇東坡
[00:22:15.320 --> 00:22:19.520]  他是公元一千零幾十年的時候
