
[00:00:00.000 --> 00:00:02.000]  在過去幾個月
[00:05:53.000 --> 00:05:55.000]  讓敵人不可以找到我
[00:05:55.000 --> 00:05:57.000]  他一路說
[00:05:57.000 --> 00:05:59.000]  但是這隻蜘蛛再不理他,繼續在那裏織網
[00:05:59.000 --> 00:06:01.000]  過了一段時間
[00:06:01.000 --> 00:06:03.000]  他聽到德軍的軍官
[00:06:03.000 --> 00:06:05.000]  吩咐士兵,你們周圍
[00:06:05.000 --> 00:06:07.000]  搜索這裏所有的山洞
[00:06:07.000 --> 00:06:09.000]  看看有沒有美軍躲藏
[00:06:09.000 --> 00:06:11.000]  有一段時間就聽見
[00:06:11.000 --> 00:06:13.000]  急速的腳步聲
[00:06:13.000 --> 00:06:15.000]  有一個士兵
[00:06:15.000 --> 00:06:17.000]  德軍的士兵正在
[00:06:17.000 --> 00:06:19.000]  來到他躲藏的山洞
[00:06:19.000 --> 00:06:21.000]  正在準備進去的時候
[00:06:21.000 --> 00:06:23.000]  忽然間就被一個德軍的軍官
[00:06:23.000 --> 00:06:25.000]  喝住,你傻的嗎
[00:06:25.000 --> 00:06:27.000]  你看不到的嗎
[00:06:27.000 --> 00:06:29.000]  整個山洞就有一個蜘蛛網在那裏
[00:06:29.000 --> 00:06:31.000]  如果真的有人進去了,這個蜘蛛網就爛了
[00:06:31.000 --> 00:06:33.000]  這個山洞就不用守了
[00:06:33.000 --> 00:06:35.000]  他就是這樣
[00:06:35.000 --> 00:06:37.000]  逃過一劫
[00:06:37.000 --> 00:06:39.000]  當他回到軍營,見到他的隊友的時候
[00:06:39.000 --> 00:06:41.000]  第一句話就對他們說
[00:06:41.000 --> 00:06:43.000]  我靠槍沒什麼用
[00:06:43.000 --> 00:06:45.000]  靠我槍法都沒什麼用
[00:06:45.000 --> 00:06:47.000]  今次就是不是依靠勢力
[00:06:47.000 --> 00:06:49.000]  不是依靠才能
[00:06:49.000 --> 00:06:51.000]  乃是依靠耶和華的令
[00:06:51.000 --> 00:06:53.000]  方能成事
[00:06:53.000 --> 00:06:55.000]  今天我們所說的聖經
[00:06:55.000 --> 00:06:57.000]  也是同一句話
[00:06:57.000 --> 00:06:59.000]  撒加利亞書四章六節
[00:06:59.000 --> 00:07:01.000]  如果見到我們一起讀
[00:07:01.000 --> 00:07:03.000]  1,2,3
[00:07:03.000 --> 00:07:05.000]  他對我說,這是耶和華指示所羅巴伯的
[00:07:05.000 --> 00:07:07.000]  萬君子耶和華說
[00:07:07.000 --> 00:07:09.000]  不是依靠勢力
[00:07:09.000 --> 00:07:11.000]  不是依靠才能
[00:07:11.000 --> 00:07:13.000]  乃是依靠我的令
[00:07:13.000 --> 00:07:15.000]  方能成事
[00:07:15.000 --> 00:07:17.000]  這句話是怎麼來的呢
[00:07:17.000 --> 00:07:19.000]  公元前520年
[00:07:19.000 --> 00:07:21.000]  一個深夜
[00:07:21.000 --> 00:07:23.000]  在耶路撒冷
[00:07:23.000 --> 00:07:25.000]  有一個人
[00:07:25.000 --> 00:07:27.000]  站在一個地基上面
[00:07:27.000 --> 00:07:29.000]  這個人滿懷唏噓
[00:07:29.000 --> 00:07:31.000]  爲什麼滿懷唏噓呢
[00:07:31.000 --> 00:07:33.000]  因爲他站在一個地基上面
[00:07:33.000 --> 00:07:35.000]  本來應該建立到
[00:07:35.000 --> 00:07:37.000]  第二聖殿
[00:07:37.000 --> 00:07:39.000]  什麼是第二聖殿呢
[00:07:39.000 --> 00:07:41.000]  我們如果要知道第二聖殿
[00:07:41.000 --> 00:07:43.000]  就要知道第一聖殿是什麼
[00:07:43.000 --> 00:07:45.000]  第一聖殿就是當年
[00:07:45.000 --> 00:07:47.000]  猶太人亡國
[00:07:47.000 --> 00:07:49.000]  被俘虜離開他的國家的時候
[00:07:49.000 --> 00:07:51.000]  巴比倫的士兵
[00:07:51.000 --> 00:07:53.000]  將所羅門所建的聖殿
[00:07:53.000 --> 00:07:55.000]  一磚一瓦都完全
[00:07:55.000 --> 00:07:57.000]  拆毀這個第一聖殿
[00:07:57.000 --> 00:07:59.000]  但過了一段時間
[00:07:59.000 --> 00:08:01.000]  當第一批猶太人被釋放
[00:08:01.000 --> 00:08:03.000]  回到耶路撒冷的時候
[00:08:03.000 --> 00:08:05.000]  他們開始開工
[00:08:05.000 --> 00:08:07.000]  建立一個新的聖殿
[00:08:07.000 --> 00:08:09.000]  叫做第二聖殿
[00:08:09.000 --> 00:08:11.000]  大家看到在建聖殿的時候
[00:08:11.000 --> 00:08:13.000]  已經在附近
[00:08:13.000 --> 00:08:15.000]  住了很多非猶太人
[00:08:15.000 --> 00:08:17.000]  他們羣起反對這個工程
[00:08:17.000 --> 00:08:19.000]  並且經常搗亂破壞
[00:08:19.000 --> 00:08:21.000]  以致工程陷於坦桓
[00:08:21.000 --> 00:08:23.000]  所羅巴伯
[00:08:23.000 --> 00:08:25.000]  是什麼人
[00:08:25.000 --> 00:08:27.000]  所羅巴伯是當時耶路撒冷
[00:08:27.000 --> 00:08:29.000]  所在地那個地方
[00:08:29.000 --> 00:08:31.000]  叫做猶大
[00:08:31.000 --> 00:08:33.000]  當時猶大省的省長
[00:08:33.000 --> 00:08:35.000]  臣呼召所羅巴伯
[00:08:35.000 --> 00:08:37.000]  爲他建聖殿
[00:08:37.000 --> 00:08:39.000]  所羅巴伯回應這個呼召
[00:08:39.000 --> 00:08:41.000]  就要建聖殿
[00:08:41.000 --> 00:08:43.000]  聖殿是當時猶太人
[00:08:43.000 --> 00:08:45.000]  敬拜神的地方
[00:08:45.000 --> 00:08:47.000]  今天對於你和我來說
[00:08:47.000 --> 00:08:49.000]  聖殿是代表什麼呢
[00:08:49.000 --> 00:08:51.000]  聖殿是代表教會
[00:08:51.000 --> 00:08:53.000]  我們一起看看哥林多前書
[00:08:53.000 --> 00:08:55.000]  六章十九至十節
[00:08:55.000 --> 00:08:57.000]  一二三
[00:08:57.000 --> 00:08:59.000]  豈不知你們的身子就是聖靈的殿嗎
[00:08:59.000 --> 00:09:01.000]  這聖靈是從神而來
[00:09:01.000 --> 00:09:03.000]  住在你們裏頭的
[00:09:03.000 --> 00:09:05.000]  並且你們不是自己的人
[00:09:05.000 --> 00:09:07.000]  因爲你們是
[00:09:07.000 --> 00:09:09.000]  從寵家買來的
[00:09:09.000 --> 00:09:11.000]  所以要在你們的身子上
[00:09:11.000 --> 00:09:13.000]  榮耀神
[00:09:13.000 --> 00:09:15.000]  這聖經本來是保羅
[00:09:15.000 --> 00:09:17.000]  叫大家不要犯奸淫
[00:09:17.000 --> 00:09:19.000]  以致玷污自己的身子
[00:09:19.000 --> 00:09:21.000]  但我們看希臘文
[00:09:21.000 --> 00:09:23.000]  身子不單止解我們
[00:09:23.000 --> 00:09:25.000]  整個肉身
[00:09:25.000 --> 00:09:27.000]  並且有個意思是說
[00:09:27.000 --> 00:09:29.000]  耶穌基督的身體
[00:09:29.000 --> 00:09:31.000]  耶穌基督的身體是什麼
[00:09:31.000 --> 00:09:33.000]  就是教會
[00:09:33.000 --> 00:09:35.000]  但大英姐妹不要誤會
[00:09:35.000 --> 00:09:37.000]  教會不是建築物
[00:09:37.000 --> 00:09:39.000]  不是組織
[00:09:39.000 --> 00:09:41.000]  不是機構
[00:09:41.000 --> 00:09:43.000]  不是註冊公司
[00:09:43.000 --> 00:09:45.000]  教會就是你和我加起來
[00:09:45.000 --> 00:09:47.000]  我想停下幾秒
[00:09:47.000 --> 00:09:49.000]  讓大家用溫柔的聲音
[00:09:49.000 --> 00:09:51.000]  與美妙的笑容
[00:09:51.000 --> 00:09:53.000]  彼此提醒
[00:09:53.000 --> 00:09:55.000]  你和我加起來
[00:09:55.000 --> 00:09:57.000]  等一下
[00:09:57.000 --> 00:09:59.000]  我爲什麼要大家強調一件事
[00:09:59.000 --> 00:10:01.000]  因爲教會不是組織
[00:10:01.000 --> 00:10:03.000]  教會是你和我加起來
[00:10:03.000 --> 00:10:05.000]  換句話說
[00:10:05.000 --> 00:10:07.000]  你和我
[00:10:07.000 --> 00:10:09.000]  作爲神的子民
[00:10:09.000 --> 00:10:11.000]  跟從神的人
[00:10:11.000 --> 00:10:13.000]  我們的屬靈生命的好壞
[00:10:13.000 --> 00:10:15.000]  就相等於教會的質素
[00:10:15.000 --> 00:10:17.000]  所以教會的質素好不好
[00:10:17.000 --> 00:10:19.000]  和你和我加起來的屬靈生命
[00:10:19.000 --> 00:10:21.000]  是超級有關係
[00:10:21.000 --> 00:10:23.000]  在這件事上
[00:10:23.000 --> 00:10:25.000]  聖靈有極大的參與
[00:10:25.000 --> 00:10:27.000]  所以今天我們說
[00:10:27.000 --> 00:10:29.000]  所羅巴伯重建聖殿是說什麼
[00:10:29.000 --> 00:10:31.000]  對於你和我來說
[00:10:31.000 --> 00:10:33.000]  有兩個很重要的意義
[00:10:33.000 --> 00:10:35.000]  第一,聖靈是幫助我們
[00:10:35.000 --> 00:10:37.000]  勝過我們的生命
[00:10:37.000 --> 00:10:39.000]  我們成長,面對那些逆境
[00:10:39.000 --> 00:10:41.000]  第二個意義是
[00:10:41.000 --> 00:10:43.000]  聖靈幫助更新我們的屬靈生命
[00:10:43.000 --> 00:10:45.000]  我們先說第一件事
[00:10:45.000 --> 00:10:47.000]  剛纔我們說
[00:10:47.000 --> 00:10:49.000]  猶太人早已回到耶路撒冷
[00:10:49.000 --> 00:10:51.000]  早已開工
[00:10:51.000 --> 00:10:53.000]  建立第二聖殿
[00:10:53.000 --> 00:10:55.000]  爲什麼今天所羅巴伯
[00:10:55.000 --> 00:10:57.000]  還是一個人無限唏噓地
[00:10:57.000 --> 00:10:59.000]  站在這些地基上
[00:10:59.000 --> 00:11:01.000]  因爲那個工程
[00:11:01.000 --> 00:11:03.000]  已經停頓了17年
[00:11:03.000 --> 00:11:05.000]  今天的所羅巴伯
[00:11:05.000 --> 00:11:07.000]  看見周圍又沒有錢
[00:11:07.000 --> 00:11:09.000]  又沒有人
[00:11:09.000 --> 00:11:11.000]  又沒有資源,又沒有材料
[00:11:11.000 --> 00:11:13.000]  什麼都沒有
[00:11:13.000 --> 00:11:15.000]  只有八個字,機會渺茫
[00:11:15.000 --> 00:11:17.000]  願功勿忘
[00:11:17.000 --> 00:11:19.000]  極大的熱警
[00:11:19.000 --> 00:11:21.000]  甚至可能
[00:11:21.000 --> 00:11:23.000]  我們作爲香港人
[00:11:23.000 --> 00:11:25.000]  都面對一些很大很大的逆境
[00:11:25.000 --> 00:11:27.000]  可能有很多人
[00:11:27.000 --> 00:11:29.000]  在擔心
[00:11:29.000 --> 00:11:31.000]  香港今天的政治困局
[00:11:31.000 --> 00:11:33.000]  究竟有什麼出路
[00:11:33.000 --> 00:11:35.000]  可能在這幾個月
[00:11:35.000 --> 00:11:37.000]  大家一直收負面的資訊
[00:11:37.000 --> 00:11:39.000]  就越看越傷心,越看越難過
[00:11:39.000 --> 00:11:41.000]  越看越心惡
[00:11:41.000 --> 00:11:43.000]  可能今天
[00:11:43.000 --> 00:11:45.000]  就在一個負面
[00:11:45.000 --> 00:11:47.000]  在一個消極,抑鬱的情緒裏面
[00:11:47.000 --> 00:11:49.000]  可能有人因爲這樣
[00:11:49.000 --> 00:11:51.000]  這幾個月
[00:11:51.000 --> 00:11:53.000]  很多事件關係破裂
[00:11:53.000 --> 00:11:55.000]  大家爲關係的破裂
[00:11:55.000 --> 00:11:57.000]  憂傷
[00:11:57.000 --> 00:11:59.000]  可能有人擔心香港的經濟前景
[00:11:59.000 --> 00:12:01.000]  經濟前景代表什麼
[00:12:01.000 --> 00:12:03.000]  我們將來的生計是怎麼樣
[00:12:03.000 --> 00:12:05.000]  很多的憂慮
[00:12:05.000 --> 00:12:07.000]  可能有人見到香港的治安好像越來越壞
[00:12:07.000 --> 00:12:09.000]  出門口
[00:12:09.000 --> 00:12:11.000]  都心驚驚
[00:12:11.000 --> 00:12:13.000]  昨天早上就有個朋友告訴我
[00:12:13.000 --> 00:12:15.000]  他在街上走着走着
[00:12:15.000 --> 00:12:17.000]  大叫,他已經躲在那裏
[00:12:17.000 --> 00:12:19.000]  他不知道會發生什麼事
[00:12:19.000 --> 00:12:21.000]  很多的恐慌
[00:12:21.000 --> 00:12:23.000]  很多的恐懼,很大的逆境
[00:12:23.000 --> 00:12:25.000]  可能索羅巴伯在那個時候
[00:12:25.000 --> 00:12:27.000]  他面對的
[00:12:27.000 --> 00:12:29.000]  就是可能好像今天
[00:12:29.000 --> 00:12:31.000]  彷徨無助
[00:12:31.000 --> 00:12:33.000]  無所依據
[00:12:33.000 --> 00:12:35.000]  當索羅巴伯
[00:12:35.000 --> 00:12:37.000]  彷徨無助的時候
[00:12:37.000 --> 00:12:39.000]  才知道撒加利亞就來找他
[00:12:39.000 --> 00:12:41.000]  阿巴伯兄
[00:12:41.000 --> 00:12:43.000]  神讓我見到一幅圖畫
[00:12:43.000 --> 00:12:45.000]  我現在講這幅圖畫給你看
[00:12:45.000 --> 00:12:47.000]  這幅圖畫是什麼
[00:12:47.000 --> 00:12:49.000]  有一個全金的燈臺
[00:12:49.000 --> 00:12:51.000]  那個燈臺的上面
[00:12:51.000 --> 00:12:53.000]  是放了一個裝
[00:12:53.000 --> 00:12:55.000]  用來裝燃料的容器
[00:12:55.000 --> 00:12:57.000]  在這個燈臺
[00:12:57.000 --> 00:12:59.000]  有七支管
[00:12:59.000 --> 00:13:01.000]  每一支管黏着一盞燈
[00:13:01.000 --> 00:13:03.000]  大家如果看和合本的聖經
[00:13:03.000 --> 00:13:05.000]  就發覺它會寫到七支燈
[00:13:05.000 --> 00:13:07.000]  每一支燈有七條管
[00:13:07.000 --> 00:13:09.000]  其實不是,原文不是這樣的
[00:13:09.000 --> 00:13:11.000]  原文是那支燈臺
[00:13:11.000 --> 00:13:13.000]  黏着七條管
[00:13:13.000 --> 00:13:15.000]  每一支管上面有一盞燈
[00:13:15.000 --> 00:13:17.000]  在這個燈臺的左右兩邊
[00:13:17.000 --> 00:13:19.000]  各有一棵橄欖樹
[00:13:19.000 --> 00:13:21.000]  這個圖畫怎麼解釋
[00:13:21.000 --> 00:13:23.000]  纔是撒加利亞
[00:13:23.000 --> 00:13:25.000]  以下的聖經
[00:13:25.000 --> 00:13:27.000]  就是神要解釋給我們聽
[00:13:27.000 --> 00:13:29.000]  這個圖畫代表什麼
[00:13:29.000 --> 00:13:31.000]  就是今天所講的經文
[00:13:31.000 --> 00:13:33.000]  撒加利亞書四章六節
[00:13:33.000 --> 00:13:35.000]  我們再讀一次
[00:13:41.000 --> 00:13:43.000]  乃是依靠勢力,不是依靠才能
[00:13:43.000 --> 00:13:45.000]  乃是依靠我的靈
[00:13:45.000 --> 00:13:47.000]  方能成事
[00:13:47.000 --> 00:13:49.000]  什麼是勢力
[00:13:49.000 --> 00:13:51.000]  勢力原文是講
[00:13:51.000 --> 00:13:53.000]  軍事能力
[00:13:53.000 --> 00:13:55.000]  軍事能力代表什麼呢
[00:13:55.000 --> 00:13:57.000]  在古代打仗,不像現在這樣
[00:13:57.000 --> 00:13:59.000]  有導彈,有飛機,有坦克
[00:13:59.000 --> 00:14:01.000]  古代打仗
[00:14:01.000 --> 00:14:03.000]  是什麼決定了因素
[00:14:03.000 --> 00:14:05.000]  人多就贏了,多數會贏
[00:14:05.000 --> 00:14:07.000]  所以勢力是講
[00:14:07.000 --> 00:14:09.000]  人多勢衆
[00:14:09.000 --> 00:14:11.000]  是什麼
[00:14:11.000 --> 00:14:13.000]  才能是講我們的智商高,轉數快
[00:14:13.000 --> 00:14:15.000]  有學識,偉大的理論
[00:14:15.000 --> 00:14:17.000]  豐富的人脈
[00:14:17.000 --> 00:14:19.000]  有錢,有銀
[00:14:19.000 --> 00:14:21.000]  這叫才能
[00:14:21.000 --> 00:14:23.000]  可以看回剛纔的聖經
[00:14:23.000 --> 00:14:25.000]  有三個字,依靠
[00:14:25.000 --> 00:14:27.000]  希伯來原文是沒有
[00:14:27.000 --> 00:14:29.000]  依靠這個字
[00:14:29.000 --> 00:14:31.000]  但和合本用它的意思翻譯
[00:14:31.000 --> 00:14:33.000]  並且重複三次
[00:14:33.000 --> 00:14:35.000]  依靠,代表什麼
[00:14:35.000 --> 00:14:37.000]  是強調
[00:14:37.000 --> 00:14:39.000]  我們依靠什麼
[00:14:39.000 --> 00:14:41.000]  很重要
[00:14:41.000 --> 00:14:43.000]  今天我們依靠什麼
[00:14:43.000 --> 00:14:45.000]  依靠是什麼
[00:14:45.000 --> 00:14:47.000]  依靠的意思是什麼,依靠是對於一些人
[00:14:47.000 --> 00:14:49.000]  或者一些事
[00:14:49.000 --> 00:14:51.000]  百分之一百相信
[00:14:51.000 --> 00:14:53.000]  信了他,甚至整個人躺下去都可以
[00:14:53.000 --> 00:14:55.000]  全身躺下去
[00:14:55.000 --> 00:14:57.000]  今天
[00:14:57.000 --> 00:14:59.000]  你和我,究竟依靠什麼
[00:14:59.000 --> 00:15:01.000]  有人依靠
[00:15:01.000 --> 00:15:03.000]  豐富的學識緊要,偉大的理論
