
[00:00:00.000 --> 00:00:02.680]  不經不覺 十屆已經講到第八屆了
[00:01:18.560 --> 00:01:23.540]  讓我們有生命的力量來遵循祢賜給我們的十誡
[00:01:23.540 --> 00:01:28.600]  讓我們今天明白祢自己的話語
[00:01:28.600 --> 00:01:30.140]  讓我們今天明白祢自己的話語
[00:01:30.140 --> 00:01:32.240]  聽我們禱告 奉主的名求
[00:01:32.240 --> 00:01:34.980]  聽我們禱告 奉主的名求
[00:01:34.980 --> 00:01:42.140]  有一次 當時的宗教領袖派了一些人來問耶穌一個問題
[00:01:42.140 --> 00:01:48.720]  有一次 當時的宗教領袖派了一些人來問耶穌一個問題
[00:01:48.720 --> 00:01:51.320]  有一次 當時的宗教領袖派了一些人來問耶穌一個問題
[00:01:51.320 --> 00:01:52.960]  去到時候就問主耶穌
[00:01:52.960 --> 00:01:55.360]  我們是否應該納稅給蓋薩呢?
[00:01:55.360 --> 00:01:58.100]  我們是否應該納稅給蓋薩呢?
[00:01:58.100 --> 00:02:02.140]  這個其實是一個相當不容易回答的問題
[00:02:02.140 --> 00:02:04.340]  其實這個是一個相當不容易回答的問題
[00:02:04.340 --> 00:02:09.140]  因為當時很多猶太人是不想給納稅的
[00:02:09.140 --> 00:02:12.320]  因為當時很多猶太人是不想納稅的
[00:02:12.320 --> 00:02:15.380]  因為他們覺得將納稅給羅馬政府的時候
[00:02:15.380 --> 00:02:18.080]  因為他們覺得要交稅給羅馬政府的時候
[00:02:18.080 --> 00:02:23.260]  那就是承認羅馬政府的政權
[00:02:23.260 --> 00:02:25.980]  所以無論回答可以還是不可以
[00:02:25.980 --> 00:02:28.120]  所以無論回答可以還是不可以
[00:02:28.120 --> 00:02:29.460]  要不就是得罪了猶太人
[00:02:29.460 --> 00:02:32.920]  要不就是得罪了當時的羅馬政府
[00:02:32.920 --> 00:02:35.420]  要不就是得罪了當時的羅馬政府
[00:02:35.420 --> 00:02:37.480]  主耶穌知道很清楚他們的詭計
[00:02:37.480 --> 00:02:40.520]  主耶穌很清楚的知道他們的詭計
[00:02:40.520 --> 00:02:46.680]  無論怎樣回答 他們都是想找一個藉口來對付耶穌
[00:02:46.680 --> 00:02:51.200]  無論怎樣回答 他們都是想找一個藉口來對付耶穌
[00:02:51.200 --> 00:02:52.460]  主耶穌就跟他們說
[00:02:52.460 --> 00:02:54.920]  主耶穌就跟他們說「你把錢拿給我看一下」
[00:02:54.920 --> 00:02:56.620]  主耶穌就跟他們說「你把錢拿給我看一下」
[00:02:56.620 --> 00:03:01.400]  很明顯當時這個錢是有蓋薩的像在上面
[00:03:01.400 --> 00:03:05.440]  很明顯當時的錢是有蓋薩的像在上面
[00:03:05.440 --> 00:03:12.060]  耶穌就說「既然這個錢是有蓋薩的像在上面」
[00:03:12.060 --> 00:03:15.780]  「既然這個錢是有蓋薩的像在上面」
[00:03:15.780 --> 00:03:20.160]  「我們就應該蓋薩的物當歸給蓋薩」
[00:03:20.160 --> 00:03:24.200]  「我們就應該蓋薩的物當歸還給蓋薩」
[00:03:24.200 --> 00:03:30.480]  似乎耶穌說這句話的時候好像是在叫人要給稅
[00:03:30.480 --> 00:03:35.620]  似乎耶穌在說這句話的時候好像是叫人家要交稅
[00:03:35.620 --> 00:03:40.840]  但很明顯我相信主耶穌這句話背後其實是在說另外一個教訓
[00:03:40.840 --> 00:03:45.380]  但很明顯我相信主耶穌這句話背後其實是在說另外一個教訓
[00:03:45.380 --> 00:03:48.460]  就是說我們不要把一些不屬於自己的東西
[00:03:48.460 --> 00:03:51.640]  就是說我們不要把一些不屬於自己的東西
[00:03:51.640 --> 00:03:53.600]  然後就據為己有
[00:03:53.600 --> 00:03:55.280]  來據為己有
[00:03:55.280 --> 00:03:56.500]  因為如果是這樣做的話
[00:03:56.500 --> 00:03:58.140]  因為如果是這樣做的話
[00:03:58.140 --> 00:04:03.060]  我們就是犯了十誡裡面的不可偷盜這一誡
[00:04:03.060 --> 00:04:07.860]  這樣的話我們就是犯了十誡裡面的不可偷盜這一誡
[00:04:07.860 --> 00:04:08.820]  那什麼叫偷盜呢?
[00:04:08.820 --> 00:04:09.900]  那什麼叫偷盜呢?
[00:04:09.900 --> 00:04:13.000]  偷盜是一個最簡單最簡單的定義
[00:04:13.000 --> 00:04:14.920]  偷盜是一個最簡單最簡單的定義
[00:04:14.920 --> 00:04:20.040]  就是說使用不正當的手段
[00:04:20.040 --> 00:04:22.300]  就是說使用不正當的手段
[00:04:22.300 --> 00:04:24.900]  去將一些不屬於自己的東西歸為己有
[00:04:24.900 --> 00:04:27.780]  去把一些不屬於自己的東西據為己有
[00:04:27.780 --> 00:04:29.180]  有人可能會問
[00:04:29.180 --> 00:04:30.580]  有些人可能會問
[00:04:30.580 --> 00:04:34.460]  有正當的方法將一些不屬於自己的東西歸為己有的嗎?
[00:04:34.460 --> 00:04:41.420]  難道有一些是正當的方式把一些不屬於自己的東西歸為己有的嗎?
[00:04:41.420 --> 00:04:43.180]  有這樣的正當的方法嗎?
[00:04:43.180 --> 00:04:44.720]  我覺得有的
[00:04:44.720 --> 00:04:46.020]  我覺得是有的
[00:04:46.020 --> 00:04:47.140]  那我問你一個問題
[00:04:47.140 --> 00:04:48.200]  那我問你一個問題
[00:04:48.200 --> 00:04:53.180]  大家覺得索吻和偷吻和強吻有什麼分別?
[00:04:53.180 --> 00:04:58.580]  大家覺得索吻、偷吻跟強吻有什麼區別呢?
[00:04:58.580 --> 00:04:59.900]  我覺得有很大分別的
[00:04:59.900 --> 00:05:02.100]  我覺得是有非常大的區別的
[00:05:02.100 --> 00:05:04.660]  索吻就是你很喜歡一個女生
[00:05:04.660 --> 00:05:06.660]  你問她可不可以親她
[00:05:06.660 --> 00:05:08.980]  索吻就是你很喜歡一個女生
[00:05:08.980 --> 00:05:11.540]  你問她可不可以去親她
[00:05:11.540 --> 00:05:14.580]  我覺得N年之前在一個很浪漫的海邊
[00:05:14.580 --> 00:05:18.420]  我記得在N年之前在一個很浪漫的海邊
[00:05:18.420 --> 00:05:22.700]  我就是通過索吻來得到我現今太太的第一個吻
[00:05:22.700 --> 00:05:26.300]  牧師就是通過索吻來得到現今太太的第一個吻
[00:05:26.300 --> 00:05:27.940]  這是一個很正當的方式
[00:05:27.940 --> 00:05:29.540]  這是一個很正當的方式
[00:05:29.540 --> 00:05:30.340]  那偷吻呢?
[00:05:30.340 --> 00:05:31.380]  那偷吻呢?
[00:05:31.380 --> 00:05:33.300]  有另外一個弟兄那天有一次跟我說
[00:05:33.300 --> 00:05:35.260]  另外有一個弟兄有一天跟我說
[00:05:35.260 --> 00:05:36.860]  他追了一個女朋友很久了
[00:05:36.860 --> 00:05:38.020]  他追了一個女朋友很久了
[00:05:38.020 --> 00:05:39.380]  但是又沒有膽量去問她
[00:05:39.380 --> 00:05:40.980]  但是又沒有膽量去問她
[00:05:40.980 --> 00:05:43.540]  那他就偷偷地摳她另一面的時候
[00:05:43.540 --> 00:05:48.100]  那就是他偷偷地當那個女生轉臉的時候
[00:05:48.100 --> 00:05:49.020]  那他就把頭放得很近
[00:05:49.020 --> 00:05:49.060]  那他就把頭放得很近
[00:05:49.060 --> 00:05:49.740]  那他就把頭放得很近
[00:05:49.740 --> 00:05:49.820]  那他就把頭放得很近
[00:05:49.820 --> 00:05:50.860]  那他就把頭放得很近
[00:05:50.860 --> 00:05:54.220]  那他就把頭放得很靠近那個女生
[00:05:54.220 --> 00:05:56.540]  所以那個女生轉頭的時候他就親上了
[00:05:56.540 --> 00:05:56.580]  所以那個女生轉頭的時候他就親上了
[00:05:56.580 --> 00:05:57.860]  這個叫偷吻
[00:05:57.860 --> 00:05:59.060]  所以這個叫偷吻
[00:05:59.060 --> 00:06:00.020]  那強吻呢?
[00:06:00.020 --> 00:06:00.980]  那強吻呢?
[00:06:00.980 --> 00:06:02.020]  強吻更差
[00:06:02.020 --> 00:06:04.940]  那強吻就更糟糕了
[00:06:04.940 --> 00:06:06.460]  人家說了不好你還要吻
[00:06:06.460 --> 00:06:08.060]  人家明明說了不可以
[00:06:08.060 --> 00:06:09.140]  但是你還要
[00:06:09.140 --> 00:06:10.220]  但是什麼叫強吻呢?
[00:06:10.220 --> 00:06:11.780]  在聖經的教導裡面
[00:06:11.780 --> 00:06:13.540]  在聖經的教導裡面
[00:06:13.540 --> 00:06:16.860]  偷或者強搶都是不行的
[00:06:16.860 --> 00:06:21.460]  偷或者是搶都是不可以的
[00:06:21.460 --> 00:06:22.300]  換言之
[00:06:22.300 --> 00:06:26.700]  無論我們多麼想擁有某一件東西或者一個人
[00:06:26.700 --> 00:06:30.500]  不管是我們多麼想擁有一件東西或者一個人
[00:06:30.500 --> 00:06:34.380]  我們都要用正確的途徑來獲得
[00:06:34.380 --> 00:06:36.620]  我們都需要用正當的途徑來獲得
[00:06:36.620 --> 00:06:40.780]  有時候基督徒是有一個很容易犯的錯誤的看法
[00:06:40.780 --> 00:06:44.900]  有時候基督徒會犯一個很容易犯錯的一個看法
[00:06:44.900 --> 00:06:48.780]  基督徒有時候認為我們祈求求一些東西的時候
[00:06:48.780 --> 00:06:52.540]  基督徒有時候我們會認為我們去祈求一些東西的時候
[00:06:52.540 --> 00:06:54.900]  都是要求一些屬靈的事情
[00:06:54.900 --> 00:06:56.820]  都是要求一些屬靈的事情
[00:06:56.820 --> 00:06:58.420]  一些屬世的事情不要求了
[00:06:58.420 --> 00:06:59.860]  我們不夠屬靈
[00:06:59.860 --> 00:07:01.740]  不要求一些屬世的事情了
[00:07:01.740 --> 00:07:03.660]  因為這樣的話就顯得我們不夠屬靈了
[00:07:03.660 --> 00:07:04.540]  舉個例子
[00:07:04.540 --> 00:07:05.620]  舉個例子
[00:07:05.620 --> 00:07:06.780]  大家在公司工作
[00:07:06.780 --> 00:07:08.700]  大家在公司裡面工作
[00:07:08.700 --> 00:07:11.620]  但是有一個公司裡面的職位很想得到
[00:07:11.620 --> 00:07:13.900]  在公司裡面有一個職位很想得到
[00:07:13.900 --> 00:07:16.740]  但是你發覺周圍其他幾個同事都很想拿到那個職位
[00:07:16.740 --> 00:07:20.100]  但是你發現周圍好幾個同事都很想得到那個職位
[00:07:20.100 --> 00:07:20.780]  你會怎麼做呢?
[00:07:20.780 --> 00:07:22.740]  那你會怎樣做呢?
[00:07:22.740 --> 00:07:26.660]  可不可以求神給你那個職位?
[00:07:26.660 --> 00:07:30.300]  可以去求神把那個職位給你嗎?
[00:07:30.300 --> 00:07:32.540]  有很多人都覺得好像不太好
[00:07:32.540 --> 00:07:36.260]  很多人都覺得是不是好像不是太好
[00:07:36.260 --> 00:07:38.900]  但是有一個傳道人說
[00:07:38.900 --> 00:07:40.820]  當然基督徒是可以祈求的
[00:07:40.820 --> 00:07:42.020]  有一個傳道人說
[00:07:42.020 --> 00:07:44.380]  當然基督徒是可以祈求的
[00:07:44.380 --> 00:07:46.260]  但是在祈求的裡面
[00:07:46.260 --> 00:07:48.860]  我們是要憑自己的實力來拿到那個職位
[00:07:48.860 --> 00:07:50.260]  但是在祈求的裡面
[00:07:50.260 --> 00:07:52.580]  我們要憑自己的實力拿到這個職位
[00:07:52.580 --> 00:07:54.940]  而不是用自己一些其他的方法去拿到
[00:07:54.940 --> 00:07:57.020]  而不是用其他的一些方法去拿到
[00:07:57.020 --> 00:07:58.060]  我覺得這個很重要
[00:07:58.060 --> 00:07:58.820]  我覺得這個是非常重要的
[00:07:58.820 --> 00:08:00.340]  因為當我們祈禱的時候
[00:08:00.340 --> 00:08:01.580]  因為當我們祈禱的時候
[00:08:01.580 --> 00:08:02.900]  我們就邀請神進入
[00:08:02.900 --> 00:08:05.340]  神介入在我們那個祈禱的事情裡面
[00:08:05.340 --> 00:08:07.580]  我們就邀請神介入
[00:08:07.580 --> 00:08:09.780]  進到我們祈求的那個事上面
[00:08:09.780 --> 00:08:12.420]  唯有當神介入在我們當中
[00:08:12.420 --> 00:08:14.420]  唯有當神介入在我們當中
[00:08:14.420 --> 00:08:16.580]  我相信如果真的是信耶穌的話
[00:08:16.580 --> 00:08:18.340]  我相信如果真的是信耶穌的話
[00:08:18.340 --> 00:08:20.460]  我們大概都不會因為神介入
[00:08:20.460 --> 00:08:23.740]  我們仍然會用一些不擇手段的方式來獲得
[00:08:23.740 --> 00:08:26.460]  我們大概都不會說因為有神介入了
[00:08:26.460 --> 00:08:30.260]  我們仍然去用一些其他的不擇的手段去獲得
[00:08:30.260 --> 00:08:32.420]  當然如果神沒有介入的時候
[00:08:32.420 --> 00:08:34.460]  當然如果神沒有介入的話
[00:08:34.460 --> 00:08:38.620]  我們就不擇手段、不合理的方式
[00:08:38.620 --> 00:08:41.300]  真的很容易成為我們一個很大的引誘
[00:08:41.300 --> 00:08:43.780]  所以真的沒有神介入的時候
[00:08:43.780 --> 00:08:46.300]  用不擇手段、不當的方式
[00:08:46.300 --> 00:08:48.740]  就很容易成為我們一個很大的誘惑
[00:08:48.740 --> 00:08:51.260]  我相信今天我們大部分人
[00:08:51.260 --> 00:08:53.020]  我相信我們今天大部分人
[00:08:53.020 --> 00:08:55.820]  都不會用一種明目張膽的方式
[00:08:55.820 --> 00:08:59.180]  來拿一些其他人的物件
[00:08:59.180 --> 00:09:01.780]  我們大部分人都不會用一些明目張膽的方式
[00:09:01.780 --> 00:09:03.900]  來拿一些其他人的物件
[00:09:03.900 --> 00:09:05.540]  因為始終來說
[00:09:05.540 --> 00:09:08.780]  今天的世界和摩西時代的世界很不同
[00:09:08.780 --> 00:09:10.300]  畢竟我們今日的世界
[00:09:10.300 --> 00:09:12.620]  跟摩西時代的世界是很不一樣的
[00:09:12.620 --> 00:09:15.100]  所以在摩西的那個年代
[00:09:15.100 --> 00:09:19.980]  十誡頒佈的時候就叫人不要偷牛、不要偷羊
[00:09:19.980 --> 00:09:24.260]  它十誡頒佈的時候是叫大家不要去偷牛、不要去偷羊
[00:09:24.260 --> 00:09:27.300]  但是今天我們已經不會偷一些這麼明顯的事物
[00:09:27.300 --> 00:09:31.060]  但是今天我們已經不會去偷一些這麼明顯的事物了
[00:09:31.060 --> 00:09:34.860]  但是我們很容易會犯一些不是這麼明顯
[00:09:34.860 --> 00:09:37.380]  但是我們就算犯了我們都不覺得的事情
[00:09:37.380 --> 00:09:39.620]  但是我們很容易去犯一些不是很明顯
[00:09:39.620 --> 00:09:42.860]  但是犯了我們又不是很察覺到的事情
[00:09:42.860 --> 00:09:43.780]  有沒有什麼例子?
[00:09:43.780 --> 00:09:45.620]  大家有什麼例子嗎?
[00:09:45.620 --> 00:09:47.580]  我覺得其中一個最明顯的例子就是
[00:09:47.580 --> 00:09:50.980]  我們很容易會侵犯現在我們所謂的智慧版權
[00:09:50.980 --> 00:09:52.860]  我覺得一個很明顯的例子就是
[00:09:52.860 --> 00:09:57.380]  我們很容易去侵犯我們現在所說的智慧版權
[00:09:57.380 --> 00:10:01.300]  我記得以前還是做電腦行業的時候
[00:10:01.300 --> 00:10:03.700]  我記得以前還是做電腦行業的時候
[00:10:03.700 --> 00:10:07.140]  在市中心上班
[00:10:07.140 --> 00:10:10.260]  有一天下雨
[00:10:10.260 --> 00:10:12.260]  他說沒有雨傘
[00:10:12.260 --> 00:10:14.580]  我走到一個買雨傘的地方的時候
[00:10:14.580 --> 00:10:18.860]  隨便買了一把雨傘
[00:10:18.860 --> 00:10:22.100]  我隨便走到了一個兩元店的那種
[00:10:22.100 --> 00:10:24.660]  就是很隨便買了一把雨傘
[00:10:24.660 --> 00:10:28.580]  接著沒多久同事看到我用那把雨傘
[00:10:28.580 --> 00:10:31.820]  接著沒多久同事看到我用那把雨傘
[00:10:31.820 --> 00:10:33.980]  他就說 哇 這把是漂亮的雨傘
[00:10:33.980 --> 00:10:38.460]  他就說 哇 你的雨傘是一個很貴的雨傘
[00:10:38.460 --> 00:10:39.540]  那我就沒怎麼留意
[00:10:39.540 --> 00:10:40.940]  那我也沒有怎麼去留意
[00:10:40.940 --> 00:10:42.660]  因為我以為真是客氣說話
[00:10:42.660 --> 00:10:45.500]  我以為這個只是他的客套話
[00:10:45.500 --> 00:10:47.260]  過了一段時間之後
[00:10:47.260 --> 00:10:49.100]  再過了一段時間
[00:10:49.100 --> 00:10:51.580]  我才發現原來我買的那把雨傘
[00:10:51.580 --> 00:10:53.660]  我才發現原來我買的那把雨傘
[00:10:53.660 --> 00:10:56.740]  是一個名牌的複製品
[00:10:56.740 --> 00:10:59.340]  是一個名牌的複製品
[00:10:59.340 --> 00:11:00.340]  我自己都不知道
[00:11:00.340 --> 00:11:02.860]  我自己也不知道
[00:11:02.860 --> 00:11:06.340]  或者其實今天我們用所謂A貨
[00:11:06.340 --> 00:11:08.540]  所以我們今天用的所謂的A貨
[00:11:08.540 --> 00:11:11.220]  我相信大概警察不會來抓我們
[00:11:11.220 --> 00:11:13.340]  我相信大概警察都不會過來抓我們
[00:11:13.340 --> 00:11:16.660]  大家知不知道如果我們去海外
[00:11:16.660 --> 00:11:19.860]  拿了一些A貨回來入境的時候
[00:11:19.860 --> 00:11:21.220]  但是大家知不知道
[00:11:21.220 --> 00:11:23.540]  如果我們在海外拿了一些A貨回來
[00:11:23.540 --> 00:11:24.420]  入境的時候
[00:11:24.420 --> 00:11:28.900]  無論你是那個假Rolex、LV袋
[00:11:28.900 --> 00:11:30.860]  或者盜版DVD等等
[00:11:30.860 --> 00:11:32.780]  無論那個是假的勞力士
[00:11:32.780 --> 00:11:34.460]  還是假的LV包包
[00:11:34.460 --> 00:11:37.580]  還是一些盜版的DVD等等
[00:11:37.580 --> 00:11:40.100]  海關是可以沒收那些東西的
[00:11:40.100 --> 00:11:42.180]  海關是可以沒收這些東西的
[00:11:42.180 --> 00:11:44.340]  甚至是罰巨款
[00:11:44.340 --> 00:11:46.260]  甚至是會罰巨款的
[00:11:46.260 --> 00:11:47.620]  從聖經的角度
[00:11:47.620 --> 00:11:48.860]  從聖經的角度
[00:11:48.860 --> 00:11:51.500]  當我們不尊重版權的時候
[00:11:51.500 --> 00:11:53.580]  當我們不尊重版權的時候
[00:11:53.580 --> 00:11:56.740]  其實就等於我們偷了別人智慧的成果
[00:11:56.740 --> 00:11:59.860]  其實就等於我們是偷了別人智慧的成果
[00:11:59.860 --> 00:12:01.660]  我相信大部分人都會同意一樣東西
[00:12:01.660 --> 00:12:04.300]  我相信大部分人都會同意一樣事情
[00:12:04.300 --> 00:12:06.460]  如果我們去購買一些假貨
[00:12:06.460 --> 00:12:08.740]  然後用正貨的價錢賣出去
[00:12:08.740 --> 00:12:10.260]  來獲取暴利的時候
[00:12:10.260 --> 00:12:12.140]  如果我們是買了一些假貨回來
[00:12:12.140 --> 00:12:14.340]  但是又用正貨的價錢賣出去
[00:12:14.340 --> 00:12:17.180]  而套取了一些利潤的話
[00:12:17.180 --> 00:12:18.060]  這個當然是錯的
[00:12:18.060 --> 00:12:19.580]  這個當然是錯的
[00:12:19.580 --> 00:12:21.580]  但是基督徒可不可以用A貨呢?
[00:12:21.580 --> 00:12:23.820]  但是基督徒可以用A貨嗎?
[00:12:23.820 --> 00:12:24.500]  可不可以?
[00:12:24.500 --> 00:12:27.100]  你覺得可以嗎?
[00:12:27.100 --> 00:12:30.100]  教會裏面可不可以有
[00:12:30.100 --> 00:12:30.780]  那些叫什麼?
[00:12:30.780 --> 00:12:33.340]  copy、抄襲的情況?
[00:12:33.340 --> 00:12:37.140]  教會裏面可以有這些抄襲的情況嗎?
[00:12:37.140 --> 00:12:40.380]  教會可不可以利用一些外面很有名的牌子
[00:12:40.380 --> 00:12:44.060]  來吸引信徒或者會友呢?
[00:12:44.060 --> 00:12:46.260]  教會能不能用一些很有名的牌子
[00:12:46.260 --> 00:12:48.900]  來吸引外面的一些會眾呢?
[00:12:48.900 --> 00:12:50.260]  可不可以弄一間叫做
[00:12:50.260 --> 00:12:52.540]  「肯德基督教會」呢?
[00:12:52.540 --> 00:12:55.820]  可不可以做一間「肯德基督教會」呢?
[00:12:55.820 --> 00:12:56.780]  會不會有一個牌子
[00:12:56.780 --> 00:12:58.540]  更加多人被吸引進來呢?
[00:12:58.540 --> 00:12:59.900]  會不會看到這個牌子
[00:12:59.900 --> 00:13:03.100]  就會吸引更多的人進來呢?
[00:13:03.100 --> 00:13:04.460]  我相信
[00:13:04.460 --> 00:13:07.500]  跟很多現在社會上的議題一樣
[00:13:07.500 --> 00:13:10.700]  我相信跟很多現在社會上的議題一樣
[00:13:10.700 --> 00:13:13.700]  聖經沒有很明確
[00:13:13.700 --> 00:13:15.900]  告訴我們基督徒可不可以用A貨
[00:13:15.900 --> 00:13:17.900]  聖經裏面沒有很明確的跟我們說
[00:13:17.900 --> 00:13:19.780]  基督徒可不可以用A貨
[00:13:19.780 --> 00:13:21.900]  但是我自己覺得
[00:13:21.900 --> 00:13:24.260]  重要的其實不是我們用不用A貨
[00:13:24.260 --> 00:13:26.220]  重要的不是我們用不用A貨
[00:13:26.220 --> 00:13:28.220]  重要的是我們為甚麼要用A貨
[00:13:28.220 --> 00:13:31.020]  重要的是我們為甚麼要用
[00:13:31.020 --> 00:13:34.980]  如果純粹是因為那個貨物的質量好
[00:13:34.980 --> 00:13:37.180]  如果純粹是因為那個貨物的質量好
[00:13:37.180 --> 00:13:39.620]  因為老實說現在很多A貨的質量真的很好
[00:13:39.620 --> 00:13:41.380]  老實說現在很多A貨的質量
[00:13:41.380 --> 00:13:43.500]  因為那個原因的時候無可厚非
[00:13:43.500 --> 00:13:44.980]  但是如果是這樣的原因的話
[00:13:44.980 --> 00:13:46.340]  那就無可厚非了
[00:13:46.340 --> 00:13:48.340]  但是如果你為了買這些A貨
[00:13:48.340 --> 00:13:50.940]  但是如果你是為了買這些A貨
[00:13:50.940 --> 00:13:53.340]  以致我可以在人的面前炫耀一番
[00:13:53.340 --> 00:13:56.340]  以致我能夠在別人的面前去炫耀一番的話
[00:13:56.340 --> 00:13:58.940]  因為我拿著一個假勞力士標
[00:13:58.940 --> 00:14:01.340]  因為我帶著一個假的勞力士手錶
[00:14:01.340 --> 00:14:02.940]  我就覺得自己的身價提高
[00:14:02.940 --> 00:14:04.940]  我就覺得自己的身價提高了
[00:14:04.940 --> 00:14:06.340]  我背著一個LV袋
[00:14:06.340 --> 00:14:08.340]  我背著一個LV包包
[00:14:08.340 --> 00:14:10.540]  我就覺得可以被別人認同
[00:14:10.540 --> 00:14:12.940]  我就覺得可以被別人認同
[00:14:12.940 --> 00:14:15.740]  因為這個LV袋我的自信就提高
[00:14:15.740 --> 00:14:18.740]  因為這個LV包包我的自信就提高了
[00:14:18.740 --> 00:14:21.940]  如果是這個時候這樣的話
[00:14:21.940 --> 00:14:28.540]  偷竊其實只不過是外在的行為表現
[00:14:28.540 --> 00:14:31.740]  偷竊只不過是一個外在的行為表現
[00:14:31.740 --> 00:14:33.740]  實際的問題
[00:14:33.740 --> 00:14:35.540]  是我們錯誤的人生觀
[00:14:35.540 --> 00:14:37.340]  是我們錯誤的人生觀
[00:14:37.340 --> 00:14:38.940]  甚至是錯誤的信仰觀
[00:14:38.940 --> 00:14:40.940]  甚至是錯誤的信仰觀
[00:14:40.940 --> 00:14:43.540]  對我來說
[00:14:43.540 --> 00:14:44.740]  如果我有選擇的話
[00:14:44.740 --> 00:14:45.740]  如果我有選擇的話
[00:14:45.740 --> 00:14:48.740]  我會盡量避免不要用這些冒牌貨
[00:14:48.740 --> 00:14:51.340]  我會盡量避免不要用這些冒牌貨
[00:14:51.340 --> 00:14:52.140]  但同一個時間
[00:14:52.140 --> 00:14:53.340]  但是同一個時候
[00:14:53.340 --> 00:14:54.540]  信仰是活的
[00:14:54.540 --> 00:14:56.140]  信仰是活的
[00:14:56.140 --> 00:14:57.340]  虧條是死的
[00:14:57.340 --> 00:14:58.740]  虧條是死的
[00:14:58.740 --> 00:14:59.940]  用回我剛才的例子
[00:14:59.940 --> 00:15:01.740]  用回我剛才的例子
[00:15:01.740 --> 00:15:03.540]  如果我那天下大雨
[00:15:03.540 --> 00:15:04.740]  如果我那天下大雨
[00:15:04.740 --> 00:15:05.740]  我要去買一把傘
[00:15:05.740 --> 00:15:06.740]  我要去買一把傘
[00:15:06.740 --> 00:15:09.340]  面前那個傘的店舖全部的傘都是A貨
[00:15:09.340 --> 00:15:12.140]  面前那個店舖全部的傘都是冒牌貨
[00:15:12.140 --> 00:15:15.140]  又或者很明顯那些A貨
[00:15:15.140 --> 00:15:17.740]  是比其他那些沒有牌子的貨
[00:15:17.740 --> 00:15:19.540]  是更加的實用
[00:15:19.540 --> 00:15:20.940]  而看到很明顯
[00:15:20.940 --> 00:15:23.740]  這些冒牌這個A貨的質量
[00:15:23.740 --> 00:15:26.340]  比其他的那些沒有牌子的質量
[00:15:26.340 --> 00:15:27.140]  會更加好的話
[00:15:27.140 --> 00:15:28.140]  更加實用的話
[00:15:28.140 --> 00:15:29.340]  我相信我仍然會買的
[00:15:29.340 --> 00:15:30.940]  我相信我仍然會買的
[00:15:30.940 --> 00:15:32.140]  但是當如果有人說
[00:15:32.140 --> 00:15:33.540]  你那把傘很漂亮的時候
[00:15:33.540 --> 00:15:34.740]  但是當有人說
[00:15:34.740 --> 00:15:36.340]  你的傘好漂亮的時候
[00:15:36.340 --> 00:15:37.540]  我馬上告訴你
[00:15:37.540 --> 00:15:38.740]  我會馬上告訴他
[00:15:38.740 --> 00:15:40.140]  這把傘是冒牌貨
[00:15:40.140 --> 00:15:41.540]  這把傘是假的
[00:15:41.540 --> 00:15:43.340]  我買來不是因為要威風
[00:15:43.340 --> 00:15:45.740]  我買來不是要炫耀給大家
[00:15:45.740 --> 00:15:48.340]  因為我買來是要用
