
[00:00:00.000 --> 00:00:02.580]  既往記記十八章
[00:05:20.240 --> 00:05:22.240]  是關乎萬民的事
[00:05:22.240 --> 00:05:24.240]  是關乎我們所在這區域
[00:05:24.240 --> 00:05:26.240]  關乎我們國家的事情
[00:05:26.240 --> 00:05:28.240]  所以這裡我們就看見
[00:05:28.240 --> 00:05:30.240]  以亞怎麼做呢
[00:05:30.240 --> 00:05:32.240]  請亞王把這些百姓招聚來
[00:05:32.240 --> 00:05:34.240]  所以其實以亞在前面
[00:05:34.240 --> 00:05:36.240]  說了一件很重要的一句話
[00:05:36.240 --> 00:05:38.240]  要來面對這些以色列百姓
[00:05:38.240 --> 00:05:40.240]  他們聽見是什麼呢
[00:05:40.240 --> 00:05:42.240]  我們來看21節
[00:05:42.240 --> 00:05:44.240]  21節
[00:05:44.240 --> 00:05:46.240]  以記以利亞前來對眾民說
[00:05:46.240 --> 00:05:48.240]  你們的心
[00:05:48.240 --> 00:05:50.240]  十兩翼要到幾時呢
[00:05:50.240 --> 00:05:52.240]  若耶華是神
[00:05:52.240 --> 00:05:54.240]  就當順從耶華
[00:05:54.240 --> 00:05:56.240]  若巴利是神
[00:05:56.240 --> 00:05:58.240]  就當順從巴利
[00:05:58.240 --> 00:06:00.240]  聖經寫下來
[00:06:00.240 --> 00:06:02.240]  更描述的更
[00:06:02.240 --> 00:06:04.240]  讓那以色列百姓呢
[00:06:04.240 --> 00:06:06.240]  我們會發現
[00:06:06.240 --> 00:06:08.240]  他描述的更
[00:06:08.240 --> 00:06:10.240]  更讓我們覺得訝異
[00:06:10.240 --> 00:06:12.240]  什麼訝異呢 因為聖經說
[00:06:12.240 --> 00:06:14.240]  眾民一言都不回答
[00:06:14.240 --> 00:06:18.240]  你會發現那是一個漆黑暗的光景
[00:06:18.240 --> 00:06:20.240]  原來呢
[00:06:20.240 --> 00:06:22.240]  他們已經忘記了
[00:06:22.240 --> 00:06:24.240]  這位以色列上帝呢
[00:06:24.240 --> 00:06:26.240]  怎樣帶領他們的祖先呢
[00:06:26.240 --> 00:06:28.240]  出埃及 怎樣帶領他們的祖先
[00:06:28.240 --> 00:06:30.240]  在這個江南地呢
[00:06:30.240 --> 00:06:32.240]  征戰得勝 怎樣帶領他們在這個地方
[00:06:32.240 --> 00:06:34.240]  他們可以回應
[00:06:34.240 --> 00:06:36.240]  建立一個王國
[00:06:36.240 --> 00:06:38.240]  有一個大會王
[00:06:38.240 --> 00:06:40.240]  在他們當中呢 做了極大的事情
[00:06:40.240 --> 00:06:42.240]  忘記了
[00:06:42.240 --> 00:06:44.240]  他們現在只在想一件事情
[00:06:44.240 --> 00:06:46.240]  他們裡頭混亂了
[00:06:46.240 --> 00:06:48.240]  他們不知道到底誰是真神
[00:06:48.240 --> 00:06:50.240]  他們手中拜個
[00:06:50.240 --> 00:06:52.240]  他們口中禱告個
[00:06:52.240 --> 00:06:54.240]  到底是誰呢
[00:06:54.240 --> 00:06:56.240]  一樣做一個挑戰 到底誰是真神呢
[00:06:56.240 --> 00:06:58.240]  他們竟然一言都不答
[00:06:58.240 --> 00:07:02.240]  神所遣遣百姓是如此
[00:07:02.240 --> 00:07:04.240]  背逆上帝的心意
[00:07:04.240 --> 00:07:06.240]  所以在這過程當中呢
[00:07:06.240 --> 00:07:08.240]  我們就中間那一段呢
[00:07:08.240 --> 00:07:10.240]  我們就不處理了
[00:07:10.240 --> 00:07:12.240]  我們在講呢 就是我們三十節所說的
[00:07:12.240 --> 00:07:14.240]  所以其實以利亞所面對的是這樣的百姓
[00:07:14.240 --> 00:07:16.240]  但以利亞從神愛知道
[00:07:16.240 --> 00:07:18.240]  他要做一件事
[00:07:18.240 --> 00:07:20.240]  這一件事呢 就叫做重修祭壇
[00:07:20.240 --> 00:07:22.240]  那什麼叫重修祭壇呢
[00:07:22.240 --> 00:07:24.240]  其實呢 重修這個字呢
[00:07:24.240 --> 00:07:26.240]  在聖經裡面很特別
[00:07:26.240 --> 00:07:28.240]  你完全想不到原來它是
[00:07:28.240 --> 00:07:30.240]  原文的意思是一字
[00:07:30.240 --> 00:07:32.240]  重修祭壇呢
[00:07:32.240 --> 00:07:34.240]  重修原文是一字
[00:07:34.240 --> 00:07:36.240]  所以其實
[00:07:36.240 --> 00:07:38.240]  神在說一件很重要的事情
[00:07:38.240 --> 00:07:40.240]  是說呢 去透過這個
[00:07:40.240 --> 00:07:42.240]  祭壇的被重新
[00:07:42.240 --> 00:07:44.240]  毀壞祭壇重新建造呢
[00:07:44.240 --> 00:07:46.240]  其實神在做一個醫治這塊土地
[00:07:46.240 --> 00:07:48.240]  醫治這間百姓的工作
[00:07:48.240 --> 00:07:50.240]  其實呢 這個作為呢
[00:07:50.240 --> 00:07:52.240]  是讓我們知道經過一個新的季節
[00:07:52.240 --> 00:07:54.240]  需要忍受的一個很
[00:07:54.240 --> 00:07:56.240]  作為就是 原來我們可以
[00:07:56.240 --> 00:07:58.240]  成為越來越健康
[00:07:58.240 --> 00:08:00.240]  原來我們在新的季節當中
[00:08:00.240 --> 00:08:02.240]  我們會預備好 其實呢
[00:08:02.240 --> 00:08:04.240]  我們是一個新的生命
[00:08:04.240 --> 00:08:06.240]  更豐盛的生命 不斷從我們裡頭
[00:08:06.240 --> 00:08:08.240]  彰顯出來 這才是一個新的
[00:08:08.240 --> 00:08:10.240]  季節所要表明的
[00:08:10.240 --> 00:08:12.240]  我們不再用過舊有的生活
[00:08:12.240 --> 00:08:14.240]  在舊有的綑綁裡面在那裡生活
[00:08:14.240 --> 00:08:16.240]  那是舊的時代
[00:08:16.240 --> 00:08:18.240]  但是進入新的時代是不一樣的
[00:08:18.240 --> 00:08:20.240]  應該呢 綑索要被解開
[00:08:20.240 --> 00:08:22.240]  我們要進入真正的自由
[00:08:22.240 --> 00:08:24.240]  所以呢 這是一個重修祭壇的時間
[00:08:24.240 --> 00:08:26.240]  那所以我們就要來思想
[00:08:26.240 --> 00:08:28.240]  到底神要幫助我們怎麼樣來
[00:08:28.240 --> 00:08:30.240]  做這一件事
[00:08:30.240 --> 00:08:32.240]  回應我們現在要做的事情
[00:08:32.240 --> 00:08:34.240]  所以這個重修祭壇
[00:08:34.240 --> 00:08:36.240]  以前呢 我讀的時候也就覺得
[00:08:36.240 --> 00:08:38.240]  就是以利亞來處理它
[00:08:38.240 --> 00:08:40.240]  但是這次再仔細讀呢
[00:08:40.240 --> 00:08:42.240]  其實不是耶
[00:08:42.240 --> 00:08:44.240]  不是只有以利亞來處理這個祭壇的事情
[00:08:44.240 --> 00:08:46.240]  是什麼 是百姓呢
[00:08:46.240 --> 00:08:48.240]  一起來重修祭壇
[00:08:48.240 --> 00:08:50.240]  這個有沒有出來 因為我後面看不見
[00:08:50.240 --> 00:08:52.240]  有嗎
[00:08:52.240 --> 00:08:54.240]  好 那根本不知道怎麼按
[00:08:54.240 --> 00:08:56.240]  好 所以我們就求主來幫助我們
[00:08:56.240 --> 00:08:58.240]  就是呢 我們看見呢
[00:08:58.240 --> 00:09:00.240]  以利亞做什麼事呢
[00:09:00.240 --> 00:09:02.240]  祂說呢 你們到我這裡來
[00:09:02.240 --> 00:09:04.240]  眾民就到祂那裡
[00:09:04.240 --> 00:09:06.240]  祂便重修
[00:09:06.240 --> 00:09:08.240]  已經毀壞耶和華的壇
[00:09:08.240 --> 00:09:10.240]  我們看見這件事
[00:09:10.240 --> 00:09:12.240]  好像只是呢 以利亞要來重修
[00:09:12.240 --> 00:09:14.240]  可是我們再讀下去的時候
[00:09:14.240 --> 00:09:16.240]  整個獻祭的過程
[00:09:16.240 --> 00:09:18.240]  整個祭壇成立的過程呢
[00:09:18.240 --> 00:09:20.240]  這些百姓是參與在其中的
[00:09:20.240 --> 00:09:22.240]  請問牛羊怎麼 那個牛怎麼上來啊
[00:09:22.240 --> 00:09:24.240]  以利亞一個人
[00:09:24.240 --> 00:09:26.240]  帶著牛在這個臺上來嗎
[00:09:26.240 --> 00:09:28.240]  我相信這些百姓
[00:09:28.240 --> 00:09:30.240]  都有人在準備的
[00:09:30.240 --> 00:09:32.240]  所以在過程當中我們也看見
[00:09:32.240 --> 00:09:34.240]  特別呢 當那個祭壇擺好的時候呢
[00:09:34.240 --> 00:09:36.240]  那個牛犢切好的
[00:09:36.240 --> 00:09:38.240]  放在臺上的時候呢
[00:09:38.240 --> 00:09:40.240]  其實以利亞特別
[00:09:40.240 --> 00:09:42.240]  還告訴百姓說
[00:09:42.240 --> 00:09:44.240]  你們拿四桶水
[00:09:44.240 --> 00:09:46.240]  倒在這個班祭跟臺上
[00:09:46.240 --> 00:09:48.240]  一年什麼 三次
[00:09:48.240 --> 00:09:52.240]  那個水不是以利亞倒的
[00:09:52.240 --> 00:09:54.240]  那個水是百姓倒的
[00:09:54.240 --> 00:09:56.240]  是要求百姓來倒
[00:09:56.240 --> 00:09:58.240]  他們也做了這件事
[00:09:58.240 --> 00:10:00.240]  所以其實整個過程當中
[00:10:00.240 --> 00:10:02.240]  是一起來重新
[00:10:02.240 --> 00:10:04.240]  建造整個祭壇
[00:10:04.240 --> 00:10:06.240]  所以這裡
[00:10:06.240 --> 00:10:08.240]  這段經文我們有幾件事要來分享
[00:10:08.240 --> 00:10:10.240]  第一件事呢 就是以利亞
[00:10:10.240 --> 00:10:12.240]  發起重修祭壇的行動
[00:10:12.240 --> 00:10:14.240]  這是一個很重要的
[00:10:14.240 --> 00:10:16.240]  就是其實所有的事情呢
[00:10:16.240 --> 00:10:18.240]  都要有人發起
[00:10:18.240 --> 00:10:20.240]  都要有人來說這件事
[00:10:20.240 --> 00:10:22.240]  這是神要我們回應的事
[00:10:22.240 --> 00:10:24.240]  所以其實以利亞呢
[00:10:24.240 --> 00:10:26.240]  他來做這件事的時候
[00:10:26.240 --> 00:10:28.240]  我們就看見一個很奇妙的事情呢
[00:10:28.240 --> 00:10:30.240]  就幫助我們來思考
[00:10:30.240 --> 00:10:32.240]  原來呢 其實他的教會呢
[00:10:32.240 --> 00:10:34.240]  其實在整個世代當中
[00:10:34.240 --> 00:10:36.240]  其實一直有先知的地位
[00:10:36.240 --> 00:10:38.240]  教會呢
[00:10:38.240 --> 00:10:40.240]  對社會有一個很重要的責任
[00:10:40.240 --> 00:10:42.240]  其實在聖經所描述的
[00:10:42.240 --> 00:10:44.240]  就是一個先知的身分
[00:10:44.240 --> 00:10:46.240]  就是你要來告訴這個世代呢
[00:10:46.240 --> 00:10:48.240]  到底什麼是真的
[00:10:48.240 --> 00:10:50.240]  到底什麼是假的
[00:10:50.240 --> 00:10:52.240]  要告訴這個世代的百姓說呢
[00:10:52.240 --> 00:10:54.240]  到底怎麼樣才是正路
[00:10:54.240 --> 00:10:56.240]  到底我們怎麼樣來回顧神的心意
[00:10:56.240 --> 00:10:58.240]  所以其實呢
[00:10:58.240 --> 00:11:00.240]  這是我們要回應的
[00:11:00.240 --> 00:11:02.240]  所以同樣的我們就看見
[00:11:02.240 --> 00:11:04.240]  真的在台灣
[00:11:04.240 --> 00:11:06.240]  現在有許多的教會
[00:11:06.240 --> 00:11:08.240]  開始在呼召 在呼喚
[00:11:08.240 --> 00:11:10.240]  來回應這件事情
[00:11:10.240 --> 00:11:12.240]  對家庭的議題
[00:11:12.240 --> 00:11:14.240]  對同性戀的議題
[00:11:14.240 --> 00:11:16.240]  對整個教養孩子的議題
[00:11:16.240 --> 00:11:18.240]  對很多的議題
[00:11:18.240 --> 00:11:20.240]  開始發生
[00:11:20.240 --> 00:11:22.240]  這發生以後呢 你會發現
[00:11:22.240 --> 00:11:24.240]  我們就是要來回應這件事情
[00:11:24.240 --> 00:11:26.240]  要來告訴全國的人
[00:11:26.240 --> 00:11:28.240]  來講一件事情
[00:11:28.240 --> 00:11:30.240]  這是整個信仰立場
[00:11:30.240 --> 00:11:32.240]  這是真神所帶來的
[00:11:32.240 --> 00:11:34.240]  一個真實的價值觀
[00:11:34.240 --> 00:11:36.240]  所以其實這是我們要回應的
[00:11:36.240 --> 00:11:38.240]  我們要開始不斷地來
[00:11:38.240 --> 00:11:40.240]  問上帝說
[00:11:40.240 --> 00:11:42.240]  一個教會要在這世代做什麼
[00:11:42.240 --> 00:11:44.240]  那其實同樣的
[00:11:44.240 --> 00:11:46.240]  在我們的辦公室的場所裡面
[00:11:46.240 --> 00:11:48.240]  我們在很多地方
[00:11:48.240 --> 00:11:50.240]  其實我們也開始要做回應
[00:11:50.240 --> 00:11:52.240]  我們要來告訴周遭的人
[00:11:52.240 --> 00:11:54.240]  其實應該告訴不一定是
[00:11:54.240 --> 00:11:56.240]  你一生的用嘴巴來講
[00:11:56.240 --> 00:11:58.240]  要告訴是
[00:11:58.240 --> 00:12:00.240]  你的身分 你的行為
[00:12:00.240 --> 00:12:02.240]  讓別人就來明白
[00:12:02.240 --> 00:12:04.240]  什麼是真的
[00:12:04.240 --> 00:12:06.240]  什麼是真的
[00:12:06.240 --> 00:12:08.240]  最近呢 有一些老師
[00:12:08.240 --> 00:12:10.240]  就來我們在談話的時候
[00:12:10.240 --> 00:12:12.240]  老師說 應該是這樣子
[00:12:12.240 --> 00:12:14.240]  他說 現在有一些老師
[00:12:14.240 --> 00:12:16.240]  碰到孩子
[00:12:16.240 --> 00:12:18.240]  有一些錯誤的行為
[00:12:18.240 --> 00:12:20.240]  就不說話了
[00:12:20.240 --> 00:12:22.240]  因為現在不能打
[00:12:22.240 --> 00:12:24.240]  現在不能唸
[00:12:24.240 --> 00:12:26.240]  大聲一點 可能就錄音拍照
[00:12:26.240 --> 00:12:28.240]  所以很多老師開始都不敢
[00:12:28.240 --> 00:12:30.240]  做任何的動作
[00:12:30.240 --> 00:12:32.240]  反正他也沒有大錯
[00:12:32.240 --> 00:12:34.240]  就過了
[00:12:34.240 --> 00:12:36.240]  但是就這樣過程當中
[00:12:36.240 --> 00:12:38.240]  有些老師說 不可以這樣
[00:12:38.240 --> 00:12:40.240]  因為你容許他 就代表你默認
[00:12:40.240 --> 00:12:42.240]  你覺得那事情是發生
[00:12:42.240 --> 00:12:44.240]  所以你默認
[00:12:44.240 --> 00:12:46.240]  默認他就不覺得他是錯的
[00:12:46.240 --> 00:12:48.240]  那老師既然應該有責任
[00:12:48.240 --> 00:12:50.240]  這是他們在分享的時候
[00:12:50.240 --> 00:12:52.240]  他們說 應該是這樣
[00:12:52.240 --> 00:12:54.240]  以前做錯就有一些
[00:12:54.240 --> 00:12:56.240]  讓他明白是錯的
[00:12:56.240 --> 00:12:58.240]  那其實教會何嘗不是如此
[00:12:58.240 --> 00:13:00.240]  你可以沉默嗎
[00:13:00.240 --> 00:13:02.240]  當你在辦公室
[00:13:02.240 --> 00:13:04.240]  有一些狀況的時候
[00:13:04.240 --> 00:13:06.240]  我們是否該有一些行為來回應呢
[00:13:06.240 --> 00:13:08.240]  我們採取沉默呢
[00:13:08.240 --> 00:13:10.240]  還是我們願意有一些行動呢
[00:13:10.240 --> 00:13:12.240]  不是直接對抗
[00:13:12.240 --> 00:13:14.240]  而是有一個行動
[00:13:14.240 --> 00:13:16.240]  修成給我們智慧
[00:13:16.240 --> 00:13:18.240]  讓我們明白我們該怎麼樣
[00:13:18.240 --> 00:13:20.240]  發起來呼召
[00:13:20.240 --> 00:13:22.240]  百姓一起來回應
[00:13:22.240 --> 00:13:24.240]  所以其實以伊利亞發起
[00:13:24.240 --> 00:13:26.240]  那伊利亞肝癌呢
[00:13:26.240 --> 00:13:28.240]  也讓這些眾民呢
[00:13:28.240 --> 00:13:30.240]  參與在什麼 重修祭壇的行動當中
[00:13:30.240 --> 00:13:32.240]  所以這些人呢
[00:13:32.240 --> 00:13:34.240]  我看我一起
[00:13:34.240 --> 00:13:38.240]  我就不用害怕
[00:13:38.240 --> 00:13:40.240]  所以我就是在這裡面
[00:13:40.240 --> 00:13:42.240]  所以我們就求主呢
[00:13:42.240 --> 00:13:44.240]  來看見說四個
[00:13:44.240 --> 00:13:46.240]  就是呼召眾民一起來參與
[00:13:46.240 --> 00:13:48.240]  所以我們不能只在做一些活動
[00:13:48.240 --> 00:13:50.240]  是教會內部的活動
[00:13:50.240 --> 00:13:52.240]  我們不能只在做一些活動
[00:13:52.240 --> 00:13:54.240]  是基督參與的活動
[00:13:54.240 --> 00:13:56.240]  其實我們應該來回應
[00:13:56.240 --> 00:13:58.240]  要讓所有的百姓
[00:13:58.240 --> 00:14:00.240]  或是那些願意承認
[00:14:00.240 --> 00:14:02.240]  或是願意來看見
[00:14:02.240 --> 00:14:04.240]  我們所陳述的這些教官
[00:14:04.240 --> 00:14:06.240]  是正確的人呢
[00:14:06.240 --> 00:14:08.240]  他們有機會也跟我們站在一起
[00:14:08.240 --> 00:14:10.240]  來表達 來回應主
[00:14:10.240 --> 00:14:12.240]  那這是很重要的
[00:14:12.240 --> 00:14:14.240]  所以好幾年前呢
[00:14:14.240 --> 00:14:16.240]  其實呢
[00:14:16.240 --> 00:14:18.240]  在台北某一些教會呢
[00:14:18.240 --> 00:14:20.240]  他們就已經開始針對呢
[00:14:20.240 --> 00:14:22.240]  墮胎的議題呢
[00:14:22.240 --> 00:14:24.240]  然後就做一些個結盟
[00:14:24.240 --> 00:14:26.240]  做一些個呼召跟呼籲
[00:14:26.240 --> 00:14:28.240]  讓許多的人呢
[00:14:28.240 --> 00:14:30.240]  就來回應這墮胎所產生的事件
[00:14:30.240 --> 00:14:32.240]  因為其實很多墮胎的原因呢
[00:14:32.240 --> 00:14:34.240]  其實是
[00:14:34.240 --> 00:14:36.240]  是父母呢
[00:14:36.240 --> 00:14:38.240]  或是周遭環境呢
[00:14:38.240 --> 00:14:40.240]  所做的一個決定
[00:14:40.240 --> 00:14:42.240]  那個孩子根本沒有任何權力
[00:14:42.240 --> 00:14:44.240]  做決定
[00:14:44.240 --> 00:14:46.240]  所以呢 其實你會發現一個狀況就是
[00:14:46.240 --> 00:14:48.240]  這是什麼 要呼召群眾來參與
[00:14:48.240 --> 00:14:50.240]  所以價值的觀念
[00:14:50.240 --> 00:14:52.240]  還有各樣的家庭的觀念呢
[00:14:52.240 --> 00:14:54.240]  其實就開始來回應了
[00:14:54.240 --> 00:14:56.240]  所以我們需要來幫助我們
[00:14:56.240 --> 00:14:58.240]  那所以我們在
[00:14:58.240 --> 00:15:00.240]  在基隆呢
[00:15:00.240 --> 00:15:02.240]  我們就覺得這基隆呢一直
[00:15:02.240 --> 00:15:04.240]  不幸福
[00:15:04.240 --> 00:15:06.240]  這基隆一直不快樂
[00:15:06.240 --> 00:15:08.240]  不管天下沙士再怎麼調查呢
[00:15:08.240 --> 00:15:10.240]  調查來調查去 每一年呢
[00:15:10.240 --> 00:15:12.240]  我們就沒有辦法
[00:15:12.240 --> 00:15:14.240]  成為一個快樂跟幸福的城市
[00:15:14.240 --> 00:15:16.240]  那其實住在這裡 我們說我們在教會很好
[00:15:16.240 --> 00:15:18.240]  但是其實我們走去社區
[00:15:18.240 --> 00:15:20.240]  走到外面我們就知道
[00:15:20.240 --> 00:15:22.240]  有很多各樣的艱難
[00:15:22.240 --> 00:15:24.240]  除非有一件事
