
[00:00:00.000 --> 00:00:03.200]  我今天講的特別叫做大掃除
[00:07:50.000 --> 00:07:51.960]  當然去了
[00:07:51.960 --> 00:07:52.800]  真的
[00:07:52.800 --> 00:07:54.040]  但是有些東西
[00:07:54.040 --> 00:07:54.920]  一進去
[00:07:54.920 --> 00:07:56.800]  不是好像貌似一樣出來的
[00:07:56.800 --> 00:07:59.400]  我們剛剛跟我太太去了
[00:07:59.400 --> 00:08:02.160]  跟女兒去了峇里島
[00:08:02.160 --> 00:08:05.400]  我們原來發現峇里島有個字
[00:08:05.400 --> 00:08:06.240]  不是 這裡說土蝠
[00:08:06.240 --> 00:08:09.040]  叫峇里貝利
[00:08:09.040 --> 00:08:11.440]  峇里島的土蝠是什麼呢
[00:08:11.440 --> 00:08:13.960]  我太太到了第三天
[00:08:13.960 --> 00:08:16.960]  立刻嘔了十次
[00:08:16.960 --> 00:08:18.320]  她無法適應
[00:08:18.320 --> 00:08:19.800]  又嘔又呃
[00:08:19.800 --> 00:08:21.200]  當時梁姨又不在身邊
[00:08:21.200 --> 00:08:22.200]  真的有點害怕
[00:08:22.200 --> 00:08:24.440]  越來越嚴重
[00:08:24.440 --> 00:08:26.480]  接著我女兒就開始
[00:08:26.480 --> 00:08:27.960]  又不行了
[00:08:27.960 --> 00:08:29.840]  但是我老婆又不行
[00:08:29.840 --> 00:08:30.960]  我女兒又不行
[00:08:30.960 --> 00:08:32.280]  我完全沒事
[00:08:32.280 --> 00:08:33.920]  還越吃越興奮
[00:08:33.920 --> 00:08:36.120]  可能我裡面已經太多垃圾了
[00:08:36.120 --> 00:08:37.160]  真的完全沒事
[00:08:37.160 --> 00:08:38.200]  當然是擔心
[00:08:38.200 --> 00:08:41.640]  結果我太太大概
[00:08:41.640 --> 00:08:43.720]  一個星期才康復
[00:08:43.720 --> 00:08:44.640]  沒了五磅
[00:08:44.640 --> 00:08:46.360]  她多開心
[00:08:46.360 --> 00:08:48.200]  她說真棒
[00:08:48.200 --> 00:08:49.320]  不過我想說
[00:08:49.320 --> 00:08:50.880]  我們多不適應
[00:08:50.880 --> 00:08:52.520]  多髒的東西
[00:08:52.520 --> 00:08:54.520]  嘔完真的沒事
[00:08:54.520 --> 00:08:56.920]  你嘔完就走
[00:08:56.920 --> 00:08:58.320]  沒事的
[00:08:58.320 --> 00:09:00.000]  當然耶穌說得很清楚
[00:09:00.000 --> 00:09:01.000]  有兩種
[00:09:01.000 --> 00:09:02.960]  一種是嘔就走了
[00:09:02.960 --> 00:09:04.000]  一種呢
[00:09:04.000 --> 00:09:06.120]  嘔不走
[00:09:06.120 --> 00:09:08.960]  好像癌症一樣在裡面
[00:09:08.960 --> 00:09:10.360]  繼續滋生
[00:09:10.360 --> 00:09:11.920]  你不處理它
[00:09:11.920 --> 00:09:13.000]  它會纏繞你
[00:09:13.000 --> 00:09:14.000]  困住你
[00:09:14.000 --> 00:09:15.160]  你的樣子一樣外表
[00:09:15.160 --> 00:09:17.680]  但是你裡面就亂了
[00:09:17.680 --> 00:09:18.840]  有惡念
[00:09:18.840 --> 00:09:19.440]  糾合
[00:09:19.440 --> 00:09:20.000]  偷渡
[00:09:20.000 --> 00:09:20.520]  兇殺
[00:09:20.520 --> 00:09:21.200]  姦淫
[00:09:21.200 --> 00:09:21.920]  貪婪
[00:09:21.920 --> 00:09:22.600]  邪惡
[00:09:22.600 --> 00:09:23.240]  詭詐
[00:09:23.240 --> 00:09:23.920]  淫蕩
[00:09:23.920 --> 00:09:24.520]  嫉妒
[00:09:24.520 --> 00:09:25.120]  幫毒
[00:09:25.120 --> 00:09:25.600]  驕傲
[00:09:25.600 --> 00:09:26.120]  狂妄
[00:09:26.120 --> 00:09:27.280]  等等
[00:09:27.280 --> 00:09:28.680]  這東西在裡面出來
[00:09:28.680 --> 00:09:32.040]  我們今天就正正想處理它
[00:09:32.040 --> 00:09:35.240]  讓我們的生命在自由的裡面
[00:09:35.240 --> 00:09:37.120]  外表和裡面一樣
[00:09:37.120 --> 00:09:39.320]  可以經歷這種的更生
[00:09:39.320 --> 00:09:41.520]  迎新接福前
[00:09:41.520 --> 00:09:43.720]  我們一定要棄舊
[00:09:43.720 --> 00:09:45.800]  今天給大家三個英文字
[00:09:45.800 --> 00:09:46.840]  最後會揭曉
[00:09:46.840 --> 00:09:48.800]  這英文代表些什麼
[00:09:48.800 --> 00:09:50.400]  第一樣東西我們要破除的
[00:09:50.400 --> 00:09:51.040]  三個英文字
[00:09:51.040 --> 00:09:51.800]  第一個
[00:09:51.800 --> 00:09:52.760]  是行為先
[00:09:52.760 --> 00:09:53.760]  就是我們
[00:09:53.760 --> 00:09:55.840]  有些明顯的行為罪惡
[00:09:55.840 --> 00:09:58.200]  我們真的要處理的
[00:09:58.200 --> 00:09:59.280]  人家未必知道的
[00:09:59.280 --> 00:09:59.960]  或者他知道
[00:09:59.960 --> 00:10:01.560]  他不告訴你
[00:10:01.560 --> 00:10:03.040]  第一樣東西
[00:10:03.040 --> 00:10:04.600]  我們看回剛才的經文
[00:10:04.600 --> 00:10:06.640]  特別黃色那些我先說
[00:10:06.640 --> 00:10:07.880]  今次黃色
[00:10:07.880 --> 00:10:08.960]  是行為來的
[00:10:08.960 --> 00:10:10.080]  偷渡
[00:10:10.080 --> 00:10:11.200]  淫蕩
[00:10:11.200 --> 00:10:12.360]  邪惡
[00:10:12.360 --> 00:10:13.000]  兇殺
[00:10:13.000 --> 00:10:14.520]  等等等等
[00:10:14.520 --> 00:10:17.680]  這些的行為
[00:10:17.680 --> 00:10:20.640]  本來上帝創造世界不是想著這樣
[00:10:20.640 --> 00:10:22.480]  創造世界本來是想著很好
[00:10:22.480 --> 00:10:23.440]  好的一面
[00:10:23.440 --> 00:10:24.280]  讓我們經歷
[00:10:24.280 --> 00:10:24.760]  朋友
[00:10:24.760 --> 00:10:25.480]  享受
[00:10:25.480 --> 00:10:26.280]  工作
[00:10:26.280 --> 00:10:26.960]  互相關活
[00:10:26.960 --> 00:10:27.760]  不過
[00:10:27.760 --> 00:10:29.840]  裏面的確很多人開始
[00:10:29.840 --> 00:10:32.480]  不斷做出錯誤的決定
[00:10:32.480 --> 00:10:33.160]  傷害別人
[00:10:33.160 --> 00:10:34.480]  把別人的東西
[00:10:34.480 --> 00:10:35.360]  放在自己那裏
[00:10:35.360 --> 00:10:37.600]  把別人的關係
[00:10:37.600 --> 00:10:38.520]  放在自己那裏
[00:10:38.520 --> 00:10:39.120]  不屬於自己
[00:10:39.120 --> 00:10:40.720]  把別人的東西放在自己那裏
[00:10:40.720 --> 00:10:43.880]  慢慢這個世界越來越混亂
[00:10:43.880 --> 00:10:45.480]  所以我們開始都見到很多
[00:10:45.480 --> 00:10:46.600]  大的
[00:10:46.600 --> 00:10:49.160]  戰爭
[00:10:49.160 --> 00:10:50.080]  大麻
[00:10:50.080 --> 00:10:51.760]  太空人
[00:10:51.760 --> 00:10:53.120]  即是明知是害人的
[00:10:53.120 --> 00:10:55.080]  不過要把這些東西放在我的袋子
[00:10:55.080 --> 00:10:56.600]  賺了我的錢
[00:10:56.600 --> 00:10:57.640]  或者
[00:10:57.640 --> 00:10:59.040]  很多的衝突
[00:10:59.040 --> 00:10:59.720]  酒精
[00:10:59.720 --> 00:11:00.680]  槍技等等
[00:11:00.680 --> 00:11:01.360]  小的
[00:11:01.360 --> 00:11:02.880]  我們面對這些的社會
[00:11:02.880 --> 00:11:04.760]  我們都常常在迷失
[00:11:04.760 --> 00:11:07.240]  和欺詐裏面
[00:11:07.240 --> 00:11:08.280]  真是有很多
[00:11:08.280 --> 00:11:10.040]  KK元真是離譜
[00:11:10.040 --> 00:11:12.040]  即是今日都還有
[00:11:12.040 --> 00:11:13.240]  人口販賣
[00:11:13.240 --> 00:11:13.760]  多恐怖
[00:11:13.760 --> 00:11:15.280]  有到你那裏
[00:11:15.280 --> 00:11:16.640]  真是嚇死人
[00:11:16.640 --> 00:11:19.400]  我巴黎就沒有被人人口販賣
[00:11:19.400 --> 00:11:21.240]  不過我巴黎對我
[00:11:21.240 --> 00:11:22.400]  實在太大傷害
[00:11:22.400 --> 00:11:23.240]  以後都不去
[00:11:23.240 --> 00:11:26.320]  我不知道你喜歡就為你感恩
[00:11:26.320 --> 00:11:27.640]  因為我去過巴黎
[00:11:27.640 --> 00:11:28.400]  先舉手
[00:11:28.400 --> 00:11:29.200]  不如也好
[00:11:29.200 --> 00:11:31.520]  你們的感受好不好
[00:11:31.520 --> 00:11:32.600]  好像挺好的
[00:11:32.600 --> 00:11:34.120]  我真是慘了
[00:11:34.120 --> 00:11:34.960]  你不好是吧
[00:11:34.960 --> 00:11:37.440]  我們朋友看看是否一樣
[00:11:37.440 --> 00:11:38.760]  第二樣呢
[00:11:38.760 --> 00:11:40.680]  我們去過一個馬騮山
[00:11:40.680 --> 00:11:41.640]  風景很漂亮
[00:11:41.640 --> 00:11:43.800]  很多馬騮的
[00:11:43.800 --> 00:11:45.560]  我和我太太和我女兒去
[00:11:45.560 --> 00:11:46.600]  一去
[00:11:46.600 --> 00:11:48.600]  我們走就走
[00:11:48.600 --> 00:11:50.040]  一進去一分鐘
[00:11:50.040 --> 00:11:53.160]  馬騮立即撲了我老婆背部
[00:11:53.160 --> 00:11:54.240]  很快
[00:11:54.240 --> 00:11:56.440]  兩秒鐘
[00:11:56.440 --> 00:11:58.520]  搶了她的眼鏡
[00:11:58.520 --> 00:11:59.240]  很快
[00:11:59.240 --> 00:12:00.440]  於是就跑
[00:12:00.440 --> 00:12:02.160]  我女兒突然一叫
[00:12:02.160 --> 00:12:03.600]  我們正在走
[00:12:03.600 --> 00:12:04.680]  我老婆在我旁邊
[00:12:04.680 --> 00:12:06.040]  拿了眼鏡
[00:12:06.040 --> 00:12:07.560]  那些男人要保護老婆
[00:12:07.560 --> 00:12:08.960]  對不對
[00:12:08.960 --> 00:12:09.840]  對不對
[00:12:09.840 --> 00:12:11.320]  你幹甚麼笑我
[00:12:11.320 --> 00:12:13.400]  你老公不保護你
[00:12:13.400 --> 00:12:14.320]  你兒女不保護你
[00:12:14.320 --> 00:12:17.320]  我轉頭看著馬騮
[00:12:17.320 --> 00:12:19.800]  我就指著他
[00:12:19.800 --> 00:12:21.040]  他搶了我老婆的眼鏡
[00:12:21.040 --> 00:12:23.280]  我看著他 我指著
[00:12:23.280 --> 00:12:25.080]  然後我走過去
[00:12:25.080 --> 00:12:28.600]  把眼鏡還給我
[00:12:28.600 --> 00:12:30.280]  那那些馬騮有沒有還給我呢
[00:12:30.280 --> 00:12:32.040]  當然沒有
[00:12:32.040 --> 00:12:34.240]  接著馬騮立即弄了一隻牙
[00:12:34.240 --> 00:12:35.720]  很兇
[00:12:35.720 --> 00:12:39.200]  接著整件事一分鐘內發生了
[00:12:39.200 --> 00:12:42.120]  接著有數十隻馬騮在後面
[00:12:42.120 --> 00:12:43.240]  很害怕
[00:12:43.240 --> 00:12:45.760]  我立即縮回一隻手
[00:12:45.760 --> 00:12:47.000]  你明白嗎
[00:12:47.000 --> 00:12:48.640]  接著有個西洋人走過
[00:12:48.640 --> 00:12:52.520]  他問我有沒有香蕉
[00:12:52.520 --> 00:12:53.560]  我問他有沒有香蕉
[00:12:53.560 --> 00:12:54.160]  我跟他交換
[00:12:54.160 --> 00:12:55.840]  他問我哪有香蕉
[00:12:55.840 --> 00:12:57.120]  我不是馬騮
[00:12:57.120 --> 00:12:58.600]  我是人
[00:12:58.600 --> 00:13:00.240]  當然沒有
[00:13:00.240 --> 00:13:03.640]  其實剛才那樣已經過了二十秒
[00:13:03.640 --> 00:13:04.360]  很快就撿到
[00:13:04.360 --> 00:13:05.560]  我立即指著他
[00:13:05.560 --> 00:13:06.520]  很多馬騮來
[00:13:06.520 --> 00:13:07.920]  縮回一隻手
[00:13:07.920 --> 00:13:09.920]  接著那些西洋人說完一句沒有
[00:13:09.920 --> 00:13:13.480]  接著有一個地道的印尼人
[00:13:13.480 --> 00:13:17.160]  就在袋裏面拿了兩個果實
[00:13:17.160 --> 00:13:19.640]  就拋了給那個馬騮
[00:13:19.640 --> 00:13:23.120]  接著就跟我做同一個動作
[00:13:23.120 --> 00:13:24.480]  就拿出一隻手
[00:13:24.480 --> 00:13:25.200]  就拋了
[00:13:25.200 --> 00:13:27.480]  然後馬騮就把眼鏡給他
[00:13:27.480 --> 00:13:29.440]  是不是救星
[00:13:29.440 --> 00:13:30.520]  很棒吧
[00:13:30.520 --> 00:13:33.640]  他就把眼鏡還給我
[00:13:33.640 --> 00:13:37.480]  之前他講了一句
[00:13:37.480 --> 00:13:39.680]  100,000 please
[00:13:39.680 --> 00:13:41.160]  印尼人很便宜
[00:13:41.160 --> 00:13:41.800]  十萬盾
