
[00:00:00.000 --> 00:00:03.960]  靈姐妹們,我們生活在一個年代
[00:04:21.360 --> 00:04:24.000]  那,不難理解
[00:04:24.000 --> 00:04:28.280]  這種的愛,這種的友情
[00:04:28.280 --> 00:04:29.920]  都是很多的
[00:04:29.920 --> 00:04:31.440]  所以在我們經歷當中
[00:04:31.440 --> 00:04:32.560]  當我們發覺
[00:04:32.560 --> 00:04:36.200]  我們是對人家有益處
[00:04:36.200 --> 00:04:39.480]  由人家能夠
[00:04:39.480 --> 00:04:41.440]  或者我們見到某些人
[00:04:41.440 --> 00:04:43.240]  我們覺得有好感
[00:04:43.240 --> 00:04:45.280]  帶來我們歡愉的話
[00:04:45.280 --> 00:04:49.080]  我們當然會和他交友,做朋友
[00:04:49.080 --> 00:04:51.000]  這個好比就是說
[00:04:51.000 --> 00:04:52.520]  當你能夠
[00:04:52.520 --> 00:04:55.800]  在生命當中能夠擺設筵席
[00:04:55.800 --> 00:04:57.560]  你能夠給人家很多的好處
[00:04:57.560 --> 00:04:59.760]  帶來很多喜樂的話
[00:04:59.760 --> 00:05:02.000]  你的朋友就會很多
[00:05:02.000 --> 00:05:03.960]  這個就好像
[00:05:03.960 --> 00:05:06.080]  當你擺設筵席
[00:05:06.080 --> 00:05:09.160]  很多蒼蠅都會飛來
[00:05:09.160 --> 00:05:11.880]  他們蒼蠅一定享受這種愛
[00:05:11.880 --> 00:05:13.800]  享受這種友情
[00:05:13.800 --> 00:05:16.560]  但是如果用完之後,那怎麼辦?
[00:05:16.560 --> 00:05:18.160]  就再見了
[00:05:18.160 --> 00:05:20.760]  或者你是沒有東西給我吃
[00:05:20.760 --> 00:05:22.200]  我就不會飛來
[00:05:22.200 --> 00:05:24.400]  所以我們其實在經驗當中
[00:05:24.400 --> 00:05:26.040]  我們有的朋友很多的
[00:05:26.040 --> 00:05:28.000]  我們有的愛很多的
[00:05:28.000 --> 00:05:30.560]  不過是蒼蠅的愛
[00:05:30.560 --> 00:05:33.280]  蒼蠅的朋友
[00:05:33.280 --> 00:05:34.960]  蒼蠅的愛
[00:05:34.960 --> 00:05:36.720]  蒼蠅的朋友
[00:05:36.720 --> 00:05:39.440]  更多的,不過是很膚淺
[00:05:39.440 --> 00:05:41.520]  是不長久的
[00:05:41.520 --> 00:05:44.440]  這個是人間的經驗
[00:05:44.440 --> 00:05:48.240]  但另一方面,在我們教會的經驗又如何呢?
[00:05:48.240 --> 00:05:49.960]  我們的教會經驗,你發覺
[00:05:49.960 --> 00:05:51.600]  剛剛回教會的時候
[00:05:51.600 --> 00:05:53.920]  你發覺弟兄姊妹們很熱情的
[00:05:53.920 --> 00:05:57.720]  但當你回來久一點的時候,你發覺
[00:05:57.720 --> 00:06:00.160]  愛是一個理想
[00:06:00.160 --> 00:06:02.640]  是我們口頭上的理想
[00:06:02.640 --> 00:06:04.080]  愛
[00:06:04.080 --> 00:06:06.360]  是不可能的
[00:06:06.360 --> 00:06:08.560]  為什麼這樣說呢?
[00:06:08.560 --> 00:06:11.280]  因為在我們的生命
[00:06:11.280 --> 00:06:15.960]  是有很多的情慾
[00:06:15.960 --> 00:06:20.200]  情慾是我們生命的傷口
[00:06:20.200 --> 00:06:23.800]  因為這些傷口的緣故,我們就沒有能力去愛
[00:06:23.800 --> 00:06:26.080]  也不懂得去愛
[00:06:26.080 --> 00:06:29.080]  為什麼我們會有情慾呢?
[00:06:29.080 --> 00:06:32.480]  情慾就是在基督教信仰當中就說是
[00:06:32.480 --> 00:06:35.000]  七宗罪
[00:06:35.000 --> 00:06:36.680]  七宗罪是什麼呢?
[00:06:36.680 --> 00:06:38.520]  七宗罪是
[00:06:38.520 --> 00:06:40.440]  驕傲
[00:06:40.440 --> 00:06:42.440]  嫉妒
[00:06:42.440 --> 00:06:44.400]  憤怒
[00:06:44.400 --> 00:06:46.280]  懶惰
[00:06:46.280 --> 00:06:48.120]  貪婪
[00:06:48.120 --> 00:06:50.120]  貪吃
[00:06:50.120 --> 00:06:52.600]  好食
[00:06:52.600 --> 00:06:54.400]  驕傲
[00:06:54.400 --> 00:06:55.520]  嫉妒
[00:06:55.520 --> 00:06:56.920]  憤怒
[00:06:56.920 --> 00:06:57.840]  懶惰
[00:06:57.840 --> 00:06:59.080]  貪婪
[00:06:59.080 --> 00:07:00.520]  貪吃
[00:07:00.520 --> 00:07:01.920]  好食
[00:07:01.920 --> 00:07:05.880]  這些其實是一些瑣瑣碎碎的罪
[00:07:05.880 --> 00:07:08.400]  不單止是你們有
[00:07:08.400 --> 00:07:11.160]  我們做牧師傳道人
[00:07:11.160 --> 00:07:13.200]  也可能有
[00:07:13.200 --> 00:07:15.600]  這些瑣瑣碎碎的罪,我們說是
[00:07:15.600 --> 00:07:17.600]  是一些致死的罪
[00:07:17.600 --> 00:07:20.200]  意思是一開始你見到是不起眼的
[00:07:20.200 --> 00:07:21.640]  是瑣瑣碎碎的
[00:07:21.640 --> 00:07:22.880]  你有,我有
[00:07:22.880 --> 00:07:26.480]  但是這些罪慢慢會累積累積累積累積
[00:07:26.480 --> 00:07:28.280]  能夠成為很大的罪
[00:07:28.280 --> 00:07:30.160]  能夠成為致死的罪
[00:07:30.160 --> 00:07:33.560]  能夠使得我們跟神的關係斷裂
[00:07:33.560 --> 00:07:36.480]  能夠使得我們跟人的關係斷裂
[00:07:36.480 --> 00:07:39.800]  為什麼這麼說呢?我們舉兩個例子
[00:07:39.800 --> 00:07:41.920]  驕傲是什麼呢?
[00:07:41.920 --> 00:07:45.200]  驕傲是一種自己愛自己
[00:07:45.200 --> 00:07:49.920]  這種自己愛自己是一種走迷方向的自己愛自己
[00:07:49.920 --> 00:07:52.640]  就是說我們沒錯是要愛自己的
[00:07:52.640 --> 00:07:54.880]  不過愛下愛下愛到呢
[00:07:54.880 --> 00:07:57.680]  是多過愛神
[00:07:57.680 --> 00:08:00.000]  在從世紀的記載當中
[00:08:00.000 --> 00:08:03.800]  我們見到阿當和夏娃犯了罪之後
[00:08:03.800 --> 00:08:07.200]  他們吃了樹上的果子
[00:08:07.200 --> 00:08:09.440]  他們不聽話
[00:08:09.440 --> 00:08:12.440]  這個就是驕傲
[00:08:12.440 --> 00:08:16.600]  當阿當和夏娃吃了果子之後
[00:08:16.600 --> 00:08:19.680]  神就向阿當說
[00:08:19.680 --> 00:08:22.400]  阿當你在哪裡啊?
[00:08:22.400 --> 00:08:26.840]  其實神這樣說的時候就好像爸爸媽媽對著小哥那樣
[00:08:26.840 --> 00:08:29.920]  偉彤你在哪裡啊?你在哪裡?
[00:08:29.920 --> 00:08:32.960]  其實是希望阿當走出來
[00:08:32.960 --> 00:08:37.160]  爸爸媽媽對不起我做錯了請你原諒我
[00:08:37.160 --> 00:08:41.320]  但是阿當那時候的反應是怎樣呢?阿當那時候的反應是
[00:08:41.320 --> 00:08:44.400]  你做的那個女人
[00:08:44.400 --> 00:08:46.480]  害我啊
[00:08:46.480 --> 00:08:49.720]  那個女人害到我
[00:08:49.720 --> 00:08:51.720]  是你
[00:08:51.720 --> 00:08:53.240]  你啊
[00:08:53.240 --> 00:08:55.600]  你做的那個女人
[00:08:55.600 --> 00:08:57.480]  害到我
[00:08:57.480 --> 00:09:00.200]  這個就是走迷了方向的治安
[00:09:00.200 --> 00:09:01.960]  意思最後就是說
[00:09:01.960 --> 00:09:04.440]  是神你的問題
[00:09:04.440 --> 00:09:06.760]  這個就是對神的驕傲
[00:09:06.760 --> 00:09:10.200]  你說對神驕傲是不是致死的罪呢?
[00:09:10.200 --> 00:09:14.200]  或者說另一個例子在我們教會當中常有的
[00:09:14.200 --> 00:09:17.440]  在教會當中有沒有見到嫉妒啊?
[00:09:17.440 --> 00:09:19.240]  有沒有啊?有啊
[00:09:19.240 --> 00:09:22.200]  在城鎮不知道有沒有嫉妒,有的應該是
[00:09:22.200 --> 00:09:26.040]  嫉妒我們說應該是信徒的罪,基督徒的罪
[00:09:26.040 --> 00:09:28.440]  甚至是我們牧師傳道的罪
[00:09:28.440 --> 00:09:33.120]  嫉妒是什麼呢?嫉妒是以前在修道院常見的罪,嫉妒是怎樣呢?
[00:09:33.120 --> 00:09:35.400]  其實在修道院是這樣的,修道院呢
[00:09:35.400 --> 00:09:39.080]  修士是怎樣的?修士穿的衣服是一式一樣的衣服
[00:09:39.080 --> 00:09:41.480]  吃的菜是一式一樣的
[00:09:41.480 --> 00:09:43.760]  睡的床板是一樣那麼大的
[00:09:43.760 --> 00:09:44.960]  其實意思就是說
[00:09:44.960 --> 00:09:47.880]  我們是不分彼此
[00:09:47.880 --> 00:09:49.760]  我們是平等的
[00:09:49.760 --> 00:09:53.000]  同樣我們回到城鎮我們都是平等的
[00:09:53.000 --> 00:09:54.920]  不分彼此的
[00:09:54.920 --> 00:09:58.640]  因為我們都是神的兒女,是神所愛的兒女
[00:09:58.640 --> 00:10:00.520]  但偏偏就是
[00:10:00.520 --> 00:10:02.000]  就是不行
[00:10:02.000 --> 00:10:03.160]  為什麼不行呢?
[00:10:03.160 --> 00:10:05.000]  我們回到教會
[00:10:05.000 --> 00:10:08.160]  我們是不喜歡平等的
[00:10:08.160 --> 00:10:09.640]  我喜歡是
[00:10:09.640 --> 00:10:10.920]  我告訴你
[00:10:10.920 --> 00:10:13.440]  我比你厲害
[00:10:13.440 --> 00:10:15.160]  我告訴你
[00:10:15.160 --> 00:10:18.320]  我比你厲害
[00:10:18.320 --> 00:10:21.640]  人是不喜歡平等的
[00:10:21.640 --> 00:10:23.560]  人有一種傾向
[00:10:23.560 --> 00:10:26.880]  是要自己比別人強
[00:10:26.880 --> 00:10:28.480]  比別人特別
[00:10:28.480 --> 00:10:30.400]  比別人好
[00:10:30.400 --> 00:10:32.320]  所以在教會當中
[00:10:32.320 --> 00:10:34.640]  我想城鎮沒有可能
[00:10:34.640 --> 00:10:39.360]  有時看姐妹們要爭什麼呢?爭泊車位
[00:10:39.360 --> 00:10:41.480]  拍照的時候懂得做
[00:10:41.480 --> 00:10:45.280]  讓誰坐在中間,是吧?
[00:10:45.280 --> 00:10:48.400]  我們會爭這些東西的
[00:10:48.400 --> 00:10:50.920]  我以前成長的教會是爭什麼呢?
[00:10:50.920 --> 00:10:53.600]  爭子女厲害嗎?
[00:10:53.600 --> 00:10:54.440]  爭呢?
[00:10:54.440 --> 00:10:57.920]  不過不知道城鎮有沒有人做招待
[00:10:57.920 --> 00:11:01.680]  很喜歡做招待,因為做小生就要擺得漂亮
[00:11:01.680 --> 00:11:04.880]  化了妝,有這些地方爭
[00:11:04.880 --> 00:11:06.840]  你試想
[00:11:06.840 --> 00:11:11.480]  當教會裡面,如果每個人都這樣嫉妒的時候
[00:11:11.480 --> 00:11:13.520]  大家又爭的時候
[00:11:13.520 --> 00:11:16.680]  你說怎樣可以愛?
[00:11:16.680 --> 00:11:19.320]  很難去愛的
[00:11:19.320 --> 00:11:22.720]  所以弟兄姐妹們,這些小小的罪
[00:11:22.720 --> 00:11:24.720]  是情慾
[00:11:24.720 --> 00:11:26.920]  是我們基督徒生命的傷口
[00:11:26.920 --> 00:11:30.560]  本來我們信耶穌之後,我們蒙恩得救
[00:11:30.560 --> 00:11:34.200]  我們應該是清義的,但我們仍然有很多情慾
[00:11:34.200 --> 00:11:36.120]  我們沒有去對付
[00:11:36.120 --> 00:11:40.800]  這些情慾使我們不能愛神
[00:11:40.800 --> 00:11:43.640]  不能愛人
[00:11:43.640 --> 00:11:47.080]  這是人間的實況
[00:11:47.080 --> 00:11:52.320]  耶穌基督是知道我們的人性
[00:11:52.320 --> 00:11:58.680]  事實上,祂的學生也是有這些情慾
[00:11:58.680 --> 00:12:04.360]  彼得是憤怒,憤怒的地步是砍了人家耳朵
[00:12:04.360 --> 00:12:08.320]  猶太呢?猶大呢?貪心
[00:12:08.320 --> 00:12:10.240]  賣主賣友
[00:12:10.240 --> 00:12:12.600]  但是耶穌基督就說
[00:12:12.600 --> 00:12:16.120]  我知道我的門徒是這樣的
[00:12:16.120 --> 00:12:19.280]  我知道你們都是這樣的
[00:12:19.280 --> 00:12:22.600]  今天崇拜你們這些人都是這樣的
[00:12:22.600 --> 00:12:25.600]  但是耶穌基督的吩咐,命令就是
[00:12:25.600 --> 00:12:28.920]  你們要完全
[00:12:28.920 --> 00:12:34.200]  好像你們的天父完全一樣
[00:12:34.200 --> 00:12:36.920]  你們要完全
[00:12:36.920 --> 00:12:41.480]  好像你們的天父完全一樣
[00:12:41.480 --> 00:12:43.600]  究竟要怎樣明白
[00:12:43.600 --> 00:12:47.600]  完全,好像你們的天父完全一樣
[00:12:47.600 --> 00:12:49.960]  這個聖經是什麼意思呢?
[00:12:49.960 --> 00:12:54.720]  當中的一個主要字眼就是完全
[00:12:54.720 --> 00:12:56.400]  完全的意思是什麼呢?
[00:12:56.400 --> 00:13:01.080]  完全不是指我們在道德上完完全全
[00:13:01.080 --> 00:13:04.560]  也不是指我們無罪惡
[00:13:04.560 --> 00:13:06.480]  一點罪都沒有
[00:13:06.480 --> 00:13:10.080]  完全不是一次過搞定的完全
[00:13:10.080 --> 00:13:13.960]  今天聽完道之後,我們就完全,或者去了培靈會之後
[00:13:13.960 --> 00:13:16.160]  就完全不是一次過搞定
[00:13:16.160 --> 00:13:19.640]  完全是什麼呢?完全是生命的改變
[00:13:19.640 --> 00:13:21.960]  是品格的改變
[00:13:21.960 --> 00:13:24.000]  是品性的改變
[00:13:24.000 --> 00:13:25.880]  這些改變是怎樣呢?
[00:13:25.880 --> 00:13:30.800]  是要一步一步,逐一逐一逐一來的
[00:13:30.800 --> 00:13:34.240]  逐一逐一逐一來,就能夠慢慢地
[00:13:34.240 --> 00:13:37.000]  一步一步的完全
[00:13:37.000 --> 00:13:39.320]  這是完全的意思
[00:13:39.320 --> 00:13:44.000]  另一方面,我們看完全的前文後理的時候
[00:13:44.000 --> 00:13:48.200]  完全是解「完全的愛」
[00:13:48.200 --> 00:13:52.120]  「完全的愛」就是指天父的愛是完全的
[00:13:52.120 --> 00:13:54.320]  天父的愛是怎樣完全呢?
[00:13:54.320 --> 00:13:57.800]  天父的愛是愛他的兒女的
[00:13:57.800 --> 00:14:02.640]  天父的愛是愛那些不聽話的兒女的
[00:14:02.640 --> 00:14:09.520]  天父連那些跟他敵對的兒女,他都愛
[00:14:09.520 --> 00:14:11.720]  事實上,我們是天父的兒女
[00:14:11.720 --> 00:14:15.000]  但我們都是敵對天父的兒女
[00:14:15.000 --> 00:14:21.880]  為什麼呢?我們曾經將他的兒子耶穌基督釘死在十字架上
[00:14:21.880 --> 00:14:25.480]  但天父仍然愛這些人
[00:14:25.480 --> 00:14:28.240]  所以原來當我們說到「完全的愛」的時候
[00:14:28.240 --> 00:14:32.880]  我們正在說天父完全的愛,天父完全的愛就是愛我們
[00:14:32.880 --> 00:14:37.280]  就像我們所讀的聖經,我們可以在媽媽的懷中
[00:14:37.280 --> 00:14:44.440]  那種安靜、和平、平安的那種經歷
[00:14:44.440 --> 00:14:47.760]  但另一方面,原來我們天父
[00:14:47.760 --> 00:14:51.040]  他是愛我們這群不聽話的人
[00:14:51.040 --> 00:14:54.200]  甚至愛我們這群敵對他的人
[00:14:54.200 --> 00:14:58.960]  所以「完全的愛」的意思就是說,愛你喜歡的人
[00:14:58.960 --> 00:15:01.160]  愛你不喜歡的人
[00:15:01.160 --> 00:15:06.240]  甚至連你的敵人都要愛
[00:15:06.240 --> 00:15:08.640]  所以當我們看聖經的時候說
[00:15:08.640 --> 00:15:12.200]  你們要完全,好像你們的天父完全一樣的意思就是說
[00:15:12.200 --> 00:15:16.720]  是什麼意思呢?就是說你們要有完全的愛
[00:15:16.720 --> 00:15:21.960]  好像你的天父完全的愛一樣
[00:15:21.960 --> 00:15:26.600]  當我們願意這樣的經歷,逐一逐一的經歷
[00:15:26.600 --> 00:15:29.320]  能夠得到愛的完全的時候
[00:15:29.320 --> 00:15:36.280]  我們就好了,我們真是天父的兒女
[00:15:36.280 --> 00:15:41.040]  究竟我們怎樣能夠愛得完全呢?
[00:15:41.040 --> 00:15:45.360]  我們怎樣像天父一樣,愛得完全呢?
[00:15:45.360 --> 00:15:49.680]  要愛得完全,生命要完全呢?
[00:15:49.680 --> 00:15:55.680]  就在聖經第二段,我們所讀的聖經說要怎樣去完全呢?
[00:15:55.680 --> 00:15:59.120]  就說要盡心盡性盡義的愛
[00:15:59.120 --> 00:16:03.320]  所以當我們說,好,我們要愛得完全的話
[00:16:03.320 --> 00:16:06.320]  我就說弟兄姊妹們,按照聖經的教導就是
[00:16:06.320 --> 00:16:09.640]  要愛得完全的話,你就要
[00:16:09.640 --> 00:16:12.760]  盡心盡性盡義的愛
[00:16:12.760 --> 00:16:18.160]  換句話來說,盡心盡性盡義的愛其實都是說一樣東西
[00:16:18.160 --> 00:16:21.600]  盡心盡性盡義,就是盡心的愛
[00:16:21.600 --> 00:16:27.720]  只要用三個角度重重複複說,你們要有盡心的愛
[00:16:27.720 --> 00:16:34.080]  盡心的愛,另外的說法就是說,是一種意志的愛
[00:16:34.080 --> 00:16:37.480]  所以弟兄姊妹們,你們說要經歷愛的完全
[00:16:37.480 --> 00:16:40.600]  你不要以為我們這個教會,你愛我
[00:16:40.600 --> 00:16:43.800]  你愛我,我就愛你囉
[00:16:43.800 --> 00:16:49.640]  你不愛我,我就不愛你囉,不是的
[00:16:49.640 --> 00:16:53.680]  來到教會那裡,沒錯,你經歷神對你的愛,弟兄姊妹妹愛
[00:16:53.680 --> 00:16:57.560]  但你多經歷愛的話,你要多經歷愛的話
[00:16:57.560 --> 00:17:00.160]  你要盡心的愛
[00:17:00.160 --> 00:17:03.240]  你要盡心的愛才能經歷更加多的愛
[00:17:03.240 --> 00:17:06.840]  盡心的愛是一種意志的愛來的
[00:17:06.840 --> 00:17:10.000]  意志的愛是什麼?就是說我們有意志
[00:17:10.000 --> 00:17:12.480]  我們出於一種的決心
[00:17:12.480 --> 00:17:16.360]  意思就是說,無論人家對我的反應是怎樣
[00:17:16.360 --> 00:17:19.320]  你覺得我沒用,你不愛我
[00:17:19.320 --> 00:17:24.280]  你覺得我不帶來你歡愉,你不愛我
[00:17:24.280 --> 00:17:27.080]  我都繼續的愛你
[00:17:27.080 --> 00:17:33.600]  我都學習,逐一逐一的去愛你
[00:17:33.600 --> 00:17:39.200]  所以意志的愛,是一個我們所要學習的愛
[00:17:39.200 --> 00:17:41.840]  意志的愛是不是很艱難的呢?
[00:17:41.840 --> 00:17:46.120]  其實意志的愛,在我們人類的經驗當中
[00:17:46.120 --> 00:17:48.600]  你們都經歷過的了
[00:17:48.600 --> 00:17:51.040]  譬如好像我們爸爸媽媽
[00:17:51.040 --> 00:17:55.080]  每天上班,下班回來的時候都很辛苦
[00:17:55.080 --> 00:17:57.800]  又面對辦公室的政治等等
[00:17:57.800 --> 00:18:03.120]  回到家的時候,就算我兒子女兒多不聽話
[00:18:03.120 --> 00:18:07.960]  多在這裡頂心,經常說一些相反的話
[00:18:07.960 --> 00:18:09.960]  或者沒禮貌
[00:18:09.960 --> 00:18:14.040]  好的爸爸媽媽呢,是有意志的愛的
[00:18:14.040 --> 00:18:16.880]  他會繼續愛到底的
[00:18:16.880 --> 00:18:20.880]  如果兒女變壞了,好的爸爸媽媽呢
[00:18:20.880 --> 00:18:23.840]  他會用意志繼續愛她
[00:18:23.840 --> 00:18:25.680]  雖然很難頂
[00:18:25.680 --> 00:18:27.800]  雖然不想自己的子女這樣
[00:18:27.800 --> 00:18:31.080]  但他會繼續的愛
[00:18:31.080 --> 00:18:34.040]  同樣在婚姻當中一樣
[00:18:34.040 --> 00:18:37.440]  好的婚姻是需要有意志的愛的
[00:18:37.440 --> 00:18:40.640]  好的婚姻不是單單一種感受
[00:18:40.640 --> 00:18:42.720]  就是說很浪漫
[00:18:42.720 --> 00:18:45.080]  我對你有感覺我就愛你
[00:18:45.080 --> 00:18:47.680]  我對你沒感覺我就不愛你
[00:18:47.680 --> 00:18:50.000]  好的婚姻不是這樣的
[00:18:50.000 --> 00:18:52.280]  好的婚姻就是說,沒錯
[00:18:52.280 --> 00:18:55.480]  當我們在戀愛到結婚的時候
[00:18:55.480 --> 00:18:59.760]  何等的美好,但當我們一起去廝守
[00:18:59.760 --> 00:19:02.240]  十年二十年三十年
[00:19:02.240 --> 00:19:06.040]  你發覺你要愛對方
[00:19:06.040 --> 00:19:09.120]  是需要意志的愛的
[00:19:09.120 --> 00:19:11.720]  就算老公老婆都是
[00:19:11.720 --> 00:19:14.760]  因為你見到他有些事是很難頂的
[00:19:14.760 --> 00:19:18.960]  是你見到他,是你見到的
[00:19:18.960 --> 00:19:20.840]  是其他人見不到的
[00:19:20.840 --> 00:19:25.240]  所以美好的婚姻都是要有盡心的愛
[00:19:25.240 --> 00:19:27.880]  要有很意志的愛
[00:19:27.880 --> 00:19:30.080]  但意志的愛是怎樣呢?弟兄姊妹妹
[00:19:30.080 --> 00:19:33.320]  我想跟大家說,意志的愛
[00:19:33.320 --> 00:19:38.560]  你們不要搞錯,意志的愛是需要培養的
[00:19:38.560 --> 00:19:43.560]  意志的愛是需要鍛鍊,需要學習的
[00:19:43.560 --> 00:19:46.640]  所以不是來到教會當中你就說
[00:19:46.640 --> 00:19:49.320]  哎呀我要愛了,我感受到愛我就愛
[00:19:49.320 --> 00:19:52.520]  感受不到愛我就不愛,你搞錯了
[00:19:52.520 --> 00:19:54.840]  來到教會是沒錯,你經歷神的愛
[00:19:54.840 --> 00:19:58.200]  但你要鍛鍊,要學習去愛,盡心的愛
[00:19:58.200 --> 00:20:00.320]  怎樣去訓練呢?有三方面
[00:20:00.320 --> 00:20:04.640]  第一方面就是要培養意志的愛
[00:20:04.640 --> 00:20:07.840]  這個是比較容易的,大家都喜歡的
[00:20:07.840 --> 00:20:12.160]  就是在教會當中多些有朋友
[00:20:12.160 --> 00:20:15.080]  你們記住你們回來教會
