
[00:00:00.000 --> 00:00:03.260]  感謝天父,今天我們有很多長者,我們中間
[00:02:50.720 --> 00:02:53.660]  你喜歡不喜歡,或者你喜不喜歡
[00:02:53.660 --> 00:02:55.120]  你想不想
[00:02:55.120 --> 00:02:58.560]  上帝、耶和華、神、耶穌
[00:02:58.560 --> 00:03:00.580]  常常看顧你
[00:03:00.580 --> 00:03:04.180]  看顧就是盯著你
[00:03:04.180 --> 00:03:08.320]  你想不想,你家裏的媳婦常常盯著你
[00:03:08.320 --> 00:03:11.320]  想不想,你女婿常常看著你
[00:03:11.320 --> 00:03:17.180]  人都很有趣,年紀越大很多時候
[00:03:17.180 --> 00:03:19.940]  就不喜歡別人看著,不喜歡別人盯著,是嗎?
[00:03:19.940 --> 00:03:21.520]  但你又喜歡上帝盯著你
[00:03:21.520 --> 00:03:23.400]  是嗎?
[00:03:23.680 --> 00:03:26.600]  我記得有一次,我講過一些見證
[00:03:26.600 --> 00:03:29.520]  有一個姐妹在培靈會之後問我
[00:03:29.520 --> 00:03:32.820]  她說牧師牧師,我看她打了一兩下,我不認識她
[00:03:32.820 --> 00:03:35.900]  四十多三十多四十歲左右
[00:03:35.900 --> 00:03:38.080]  她說我問你一個問題好不好?
[00:03:38.080 --> 00:03:40.860]  我說你問吧,但我不知道有沒有答案給你
[00:03:40.860 --> 00:03:43.700]  因為每次問問題都很有趣的問題
[00:03:43.700 --> 00:03:46.000]  她說是這樣的,她說我覺得
[00:03:46.000 --> 00:03:50.080]  耶穌常常盯著我們也不是很好,是嗎?
[00:03:50.080 --> 00:03:52.320]  我說耶穌盯著你不好?
[00:03:52.320 --> 00:03:55.580]  她說是的,沒有自由的
[00:03:55.580 --> 00:03:57.540]  我也不知道怎樣回答她
[00:03:57.540 --> 00:03:59.820]  耶穌盯著你不是很好
[00:03:59.820 --> 00:04:03.560]  那我問她,姐妹
[00:04:03.560 --> 00:04:06.160]  你家裡有沒有小孩?她說有
[00:04:06.160 --> 00:04:08.380]  我說什麼年紀?她說在讀小學
[00:04:08.380 --> 00:04:11.160]  你猜她什麼時候不想你盯著她?
[00:04:11.160 --> 00:04:16.040]  你猜她什麼時候不想你盯著她?
[00:04:18.280 --> 00:04:22.560]  第一次會天父看顧是好的,相信看顧處處看顧
[00:04:22.560 --> 00:04:25.020]  以色列人夢想著上帝的眷遊
[00:04:25.020 --> 00:04:26.980]  不過可惜一件事
[00:04:26.980 --> 00:04:28.260]  就是
[00:04:28.260 --> 00:04:31.060]  上帝是看顧著他們
[00:04:31.060 --> 00:04:33.900]  不過他不知道是上帝在看顧
[00:04:33.900 --> 00:04:37.000]  以色列人最大的問題在哪裡呢?
[00:04:37.000 --> 00:04:39.300]  就是不滿
[00:04:39.300 --> 00:04:43.300]  所以今天跟大家思考這段經文
[00:04:43.300 --> 00:04:46.300]  就用了四個標題,四個字,八個字
[00:04:46.300 --> 00:04:49.500]  前車可駕,小心怨言
[00:04:49.500 --> 00:04:51.320]  我們一起再次低頭祈禱
[00:05:16.300 --> 00:05:19.440]   tbh 長者,使他們經歷因上加因
[00:05:19.440 --> 00:05:21.500]  給他們生活上力上加力
[00:05:21.500 --> 00:05:24.680]  就更加讓他們在榮耀神的實現上面
[00:05:24.680 --> 00:05:26.120]  就是榮上加榮
[00:05:26.120 --> 00:05:29.220]  以致他們能夠享受到你所給的應許
[00:05:29.220 --> 00:05:31.280]  讓你的福不單止臨到他們
[00:05:31.280 --> 00:05:33.020]  也臨到他們此至算算
[00:05:33.020 --> 00:05:34.220]  所以聽我們的禱告
[00:05:34.220 --> 00:05:36.660]  奉耶穌命之祈求,阿們
[00:05:36.660 --> 00:05:40.120]  前車可駕,小心怨言
[00:05:40.120 --> 00:05:43.440]  歷史上見證了上帝的作為
[00:05:44.820 --> 00:05:47.940]  大家不知道對已經發生了的事
[00:05:47.940 --> 00:05:50.820]  所謂已經發生的事,就是已經
[00:05:50.820 --> 00:05:52.220]  過去了
[00:05:52.220 --> 00:05:55.240]  今時今日是改不了的了
[00:05:55.240 --> 00:05:57.580]  無論世界歷史也好
[00:05:57.580 --> 00:06:00.600]  社會的經歷也好,你家庭
[00:06:00.600 --> 00:06:03.120]  你過去,有些已經發生了
[00:06:03.120 --> 00:06:06.780]  有人對過去發生的事情覺得這是偶然的
[00:06:06.780 --> 00:06:10.980]  無謂,沒什麼所謂
[00:06:10.980 --> 00:06:14.140]  原因很簡單,因為他是無神論者
[00:06:14.140 --> 00:06:15.580]  他不相信有神
[00:06:15.580 --> 00:06:17.820]  所以覺得每一件事都是偶然的
[00:06:17.820 --> 00:06:21.540]  如果基督徒對過去發生的事情都覺得是偶然的話
[00:06:21.540 --> 00:06:24.080]  我很擔心你的信仰有沒有問題
[00:06:24.080 --> 00:06:27.440]  因為神是掌管一切的
[00:06:27.440 --> 00:06:30.040]  如果你說過去的事情都是偶然的話
[00:06:30.040 --> 00:06:32.800]  哪怕你得罪人,人得罪你
[00:06:32.800 --> 00:06:35.040]  你受傷害,別人受傷害,你受傷害
[00:06:35.040 --> 00:06:37.220]  沒有什麼事也好,已經發生了
[00:06:37.220 --> 00:06:38.420]  是事實
[00:06:38.420 --> 00:06:40.260]  既然如此
[00:06:40.260 --> 00:06:42.460]  我們不會覺得是偶然的
[00:06:42.460 --> 00:06:46.360]  為什麼呢?因為我們相信一切掌管在上帝的手中
[00:06:46.360 --> 00:06:51.380]  因為歷史是見證了上帝的作為
[00:06:51.380 --> 00:06:55.240]  災難臨到
[00:06:55.240 --> 00:06:58.160]  平安穩妥的日子臨到
[00:06:58.160 --> 00:07:00.420]  我告訴大家一件事
[00:07:00.420 --> 00:07:03.600]  有些不是上帝去罰人
[00:07:03.600 --> 00:07:06.700]  搞到你沒一口好吃,NO!
[00:07:06.700 --> 00:07:09.520]  有些是人為的
[00:07:09.520 --> 00:07:10.960]  但是上帝容許
[00:07:10.960 --> 00:07:12.640]  正等於伊甸園裡面
[00:07:12.640 --> 00:07:14.480]  亞當犯罪的時候
[00:07:14.480 --> 00:07:18.100]  如果亞當要吃的時候
[00:07:18.100 --> 00:07:19.940]  只有一巴掌可以蓋過去嗎?
[00:07:19.940 --> 00:07:22.400]  可以的,不用蓋過去
[00:07:22.400 --> 00:07:24.740]  他張開嘴巴的時候,牙膏變軟了
[00:07:24.740 --> 00:07:27.540]  啪!就開了,夾不起來都可以的
[00:07:27.540 --> 00:07:28.900]  上帝沒有這樣做
[00:07:28.900 --> 00:07:31.100]  你要做嗎?任由你去做
[00:07:31.100 --> 00:07:32.280]  是自由
[00:07:32.280 --> 00:07:35.080]  所以上帝的作為
[00:07:35.080 --> 00:07:39.700]  其實歷史上,如果你覺得這件事是人的計劃
[00:07:39.700 --> 00:07:41.740]  覺得是有人很厲害
[00:07:41.740 --> 00:07:43.100]  所以搞成這樣
[00:07:43.100 --> 00:07:46.580]  無論我們中國的歷史演變
[00:07:46.580 --> 00:07:48.260]  世界歷史的變化
[00:07:48.260 --> 00:07:50.820]  你覺得有偉人,很厲害
[00:07:50.820 --> 00:07:53.220]  他創造歷史,搞了很多東西出來
[00:07:53.220 --> 00:07:55.360]  甚至有人覺得
[00:07:55.360 --> 00:07:58.700]  這些不是人,是我自己搞的
[00:07:58.700 --> 00:08:01.660]  這是你的看法
[00:08:01.660 --> 00:08:04.500]  這種自大,這種自我的人
[00:08:04.500 --> 00:08:08.420]  也是一個不相信有神的人
[00:08:10.340 --> 00:08:12.580]  第三,第三罪人
[00:08:12.580 --> 00:08:15.340]  他知道一切掌握在神的手中
[00:08:15.340 --> 00:08:19.620]  他只是對過去神的作為覺得是奇妙
[00:08:19.620 --> 00:08:24.220]  如果你覺得奇妙,就說這樣也可以的
[00:08:24.220 --> 00:08:26.380]  上帝可以透過
[00:08:26.380 --> 00:08:29.860]  世界上所發生的每一件事
[00:08:29.860 --> 00:08:33.700]  聖經說,萬事都互相效力
[00:08:33.700 --> 00:08:37.220]  是叫愛主的人得益處
[00:08:37.220 --> 00:08:39.220]  每一件事發生之後
[00:08:39.220 --> 00:08:41.220]  使我更加認識神
[00:08:41.220 --> 00:08:42.940]  更加愛祂
[00:08:42.940 --> 00:08:44.540]  我覺得很奇妙的
[00:08:44.540 --> 00:08:47.820]  因此這種人心中只有存在一件事
[00:08:47.820 --> 00:08:49.820]  就是常存感恩的心
[00:08:49.820 --> 00:08:53.660]  對過去
[00:08:53.660 --> 00:08:57.540]  每一件事,到今時今日回想
[00:08:57.540 --> 00:08:59.540]  都是恩典來的
[00:08:59.540 --> 00:09:01.300]  你會感恩
[00:09:01.300 --> 00:09:02.700]  因為你知道
[00:09:02.700 --> 00:09:04.700]  祂是看顧你的神
[00:09:04.700 --> 00:09:08.580]  但如果到一個年紀
[00:09:08.580 --> 00:09:10.580]  對過去所算親
[00:09:10.580 --> 00:09:13.300]  都是不滿、不開心
[00:09:13.300 --> 00:09:17.020]  甚至覺得未得饒恕、未搞定
[00:09:17.020 --> 00:09:19.020]  只是很多怨言的話
[00:09:19.020 --> 00:09:22.620]  弟兄姊妹,小心
[00:09:22.620 --> 00:09:28.100]  你只不過是說相信神
[00:09:28.100 --> 00:09:30.940]  不過你不認識祂
[00:09:30.940 --> 00:09:34.020]  很多人看過這本書
[00:09:34.020 --> 00:09:37.020]  這本書就是第一章所說的
[00:09:37.020 --> 00:09:40.300]  相信神,但不認識耶穌
[00:09:40.300 --> 00:09:41.300]  或者說
[00:09:41.300 --> 00:09:44.180]  相信耶穌,但不認識耶穌
[00:09:44.180 --> 00:09:47.180]  這些就是
[00:09:47.180 --> 00:09:50.180]  基督徒、無神論者
[00:09:50.180 --> 00:09:54.380]  A4
[00:09:54.380 --> 00:09:56.980]  今天
[00:09:56.980 --> 00:09:59.500]  不單歷史見證了上帝的作為
[00:09:59.500 --> 00:10:02.500]  歷史也記載了人的故事
[00:10:02.500 --> 00:10:04.980]  包括你的故事、我的故事
[00:10:04.980 --> 00:10:06.980]  所以每個人都有故事
[00:10:06.980 --> 00:10:07.980]  我相信
[00:10:07.980 --> 00:10:09.980]  這些故事
[00:10:09.980 --> 00:10:11.980]  特別對長者來說
[00:10:11.980 --> 00:10:15.980]  可不可以令你去緬懷
[00:10:15.980 --> 00:10:19.980]  可不可以令你覺得耿耿於懷
[00:10:19.980 --> 00:10:21.980]  可不可以令你覺得
[00:10:21.980 --> 00:10:24.980]  不想想祂、不想提祂
[00:10:24.980 --> 00:10:26.980]  若然
[00:10:26.980 --> 00:10:28.980]  有這樣的心態
[00:10:28.980 --> 00:10:29.980]  小心
[00:10:29.980 --> 00:10:33.980]  無論是人得罪你
[00:10:33.980 --> 00:10:35.980]  你犯了過失
[00:10:35.980 --> 00:10:37.980]  你來到世間面前
[00:10:37.980 --> 00:10:38.980]  主耶和華神說
[00:10:38.980 --> 00:10:41.980]  我已經一筆勾銷了
[00:10:41.980 --> 00:10:44.980]  你已經在耶穌基督裡面
[00:10:44.980 --> 00:10:46.980]  哥林多後書五章十七節說
[00:10:46.980 --> 00:10:48.980]  若有人在基督裡面
[00:10:48.980 --> 00:10:50.980]  他就神
[00:10:50.980 --> 00:10:53.980]  看我們是一個新造的人
[00:10:53.980 --> 00:10:55.980]  舊事已過
[00:10:55.980 --> 00:10:57.980]  都變成新的了
[00:10:57.980 --> 00:10:59.980]  等一下我會和大家看聖經
[00:10:59.980 --> 00:11:01.980]  上帝已經不計算的時候
[00:11:01.980 --> 00:11:03.980]  已經淘沒了我們的過犯
[00:11:03.980 --> 00:11:05.980]  你犯了什麼罪都好
[00:11:05.980 --> 00:11:07.980]  連在十字架上
[00:11:07.980 --> 00:11:09.980]  我是說十字架上那個
[00:11:09.980 --> 00:11:11.980]  被釘的強盜
[00:11:11.980 --> 00:11:14.980]  他只要說了一句話
[00:11:14.980 --> 00:11:16.980]  說什麼
[00:11:16.980 --> 00:11:20.980]  你德國降臨的時候
[00:11:20.980 --> 00:11:22.980]  請你紀念我
[00:11:22.980 --> 00:11:23.980]  耶穌說
[00:11:23.980 --> 00:11:26.980]  你今天與我同在樂園裡面
[00:11:26.980 --> 00:11:29.980]  如果耶穌要和我數數
[00:11:29.980 --> 00:11:30.980]  喂你
[00:11:30.980 --> 00:11:32.980]  去年還發生什麼事
[00:11:32.980 --> 00:11:33.980]  前年還打架劫瀉
[00:11:33.980 --> 00:11:35.980]  再前年做什麼壞事
[00:11:35.980 --> 00:11:36.980]  沒有
[00:11:36.980 --> 00:11:38.980]  一筆勾銷
[00:11:38.980 --> 00:11:40.980]  所以
[00:11:40.980 --> 00:11:42.980]  弟兄姊妹
[00:11:42.980 --> 00:11:44.980]  哥林多書第十章
[00:11:44.980 --> 00:11:47.980]  保羅就告訴教會
[00:11:47.980 --> 00:11:49.980]  他怎麼說呢
[00:11:49.980 --> 00:11:51.980]  他說這一班以色列人
[00:11:51.980 --> 00:11:54.980]  是得拯救蒙恩惠的以色列人
[00:11:54.980 --> 00:11:57.980]  這一班得拯救蒙恩惠的以色列人
[00:11:57.980 --> 00:11:59.980]  他們得到什麼拯救蒙恩惠呢
[00:11:59.980 --> 00:12:01.980]  他們出艱難
[00:12:01.980 --> 00:12:03.980]  出埃及
[00:12:03.980 --> 00:12:05.980]  進迦南
[00:12:05.980 --> 00:12:07.980]  出迦南
[00:12:07.980 --> 00:12:09.980]  經歷過
[00:12:09.980 --> 00:12:17.980]  過紅海
[00:12:17.980 --> 00:12:19.980]  經歷過曠野
[00:12:19.980 --> 00:12:22.980]  這一班人是蒙神眷有的
[00:12:22.980 --> 00:12:25.980]  所以聖經裡面提到第一章
[00:12:25.980 --> 00:12:28.980]  從雲海裡受洗
[00:12:28.980 --> 00:12:29.980]  吃馬拿
[00:12:29.980 --> 00:12:31.980]  喝活水
[00:12:31.980 --> 00:12:34.980]  經過紅海是一個神蹟
[00:12:34.980 --> 00:12:38.980]  在曠野有雲柱火柱的引領是一個神蹟
[00:12:38.980 --> 00:12:41.980]  有沒有經歷過過去
[00:12:41.980 --> 00:12:43.980]  七十年裡面
[00:12:43.980 --> 00:12:45.980]  七十多年裡面
[00:12:45.980 --> 00:12:49.980]  上帝用雲柱火柱的帶領
[00:12:49.980 --> 00:12:54.980]  很多時候我自己
[00:12:54.980 --> 00:12:56.980]  到這個年紀的時候想想過去
[00:12:56.980 --> 00:12:59.980]  我喜歡是五年五年地數上去的時候
[00:12:59.980 --> 00:13:01.980]  我都覺得很多恩典
[00:13:01.980 --> 00:13:07.980]  我爸爸過世的時候五十多歲
[00:13:07.980 --> 00:13:10.980]  所以當我過了那個年歲之後
[00:13:10.980 --> 00:13:12.980]  我覺得是恩典
[00:13:12.980 --> 00:13:17.980]  當我數的時候我發覺
[00:13:17.980 --> 00:13:19.980]  神用雲柱帶領
[00:13:19.980 --> 00:13:20.980]  用火柱帶領
[00:13:20.980 --> 00:13:22.980]  祂的蔭臂下面
[00:13:22.980 --> 00:13:23.980]  祂的照明下面
[00:13:23.980 --> 00:13:26.980]  還有祂提供了馬拿
[00:13:26.980 --> 00:13:29.980]  讓我能夠從盤石拿水喝
[00:13:29.980 --> 00:13:31.980]  這一切都是恩典
[00:13:31.980 --> 00:13:33.980]  在這一切恩典裡面
[00:13:33.980 --> 00:13:34.980]  弟兄姊妹
[00:13:34.980 --> 00:13:37.980]  這一班的以色列人
[00:13:37.980 --> 00:13:41.980]  在哥林多祠主第十章一到四節
[00:13:41.980 --> 00:13:43.980]  所記載的
[00:13:43.980 --> 00:13:45.980]  弟兄們我不願意你們不知道
[00:13:45.980 --> 00:13:47.980]  我們的祖宗從前都是雲下
[00:13:47.980 --> 00:13:49.980]  海中經過
[00:13:49.980 --> 00:13:52.980]  在雲裡海裡受洗歸的摩西
[00:13:52.980 --> 00:13:54.980]  今天我們受洗歸的基督
[00:13:54.980 --> 00:13:56.980]  並且吃了一切的靈量
[00:13:56.980 --> 00:13:58.980]  一切一樣的靈量
[00:13:58.980 --> 00:14:00.980]  上帝供應我們所需的
[00:14:00.980 --> 00:14:02.980]  除了生活上之外
[00:14:02.980 --> 00:14:04.980]  生靈上面下面
[00:14:04.980 --> 00:14:06.980]  也都喝了一樣靈水
[00:14:06.980 --> 00:14:08.980]  所下吹於他們的靈盤石
[00:14:08.980 --> 00:14:09.980]  那個盤石就是基督
[00:14:09.980 --> 00:14:11.980]  本來對當時的教會說的時候
[00:14:11.980 --> 00:14:12.980]  告訴你
[00:14:12.980 --> 00:14:13.980]  以色列人這樣
[00:14:13.980 --> 00:14:15.980]  我們今天都是蒙了恩典的人
[00:14:15.980 --> 00:14:18.980]  不過第五節那裡曾經記載
[00:14:18.980 --> 00:14:20.980]  但他們中間
[00:14:20.980 --> 00:14:22.980]  就不是指哥林多教會
[00:14:22.980 --> 00:14:23.980]  是指那些以色列人
[00:14:23.980 --> 00:14:26.980]  多半是神不喜歡的人
[00:14:26.980 --> 00:14:29.980]  所以在曠野倒閉
[00:14:29.980 --> 00:14:31.980]  我就沒有打這個powerpoint出來
[00:14:31.980 --> 00:14:33.980]  第五節所說的
[00:14:33.980 --> 00:14:36.980]  他說他們中間多半
[00:14:36.980 --> 00:14:38.980]  大部分人
[00:14:38.980 --> 00:14:41.980]  是神不喜歡的人
[00:14:41.980 --> 00:14:45.980]  以致他們在曠野倒閉
[00:14:45.980 --> 00:14:48.980]  那我讀聖經讀這個的時候呢
[00:14:48.980 --> 00:14:51.980]  我就不是包咬頸
[00:14:51.980 --> 00:14:53.980]  我心想
[00:14:53.980 --> 00:14:57.980]  曠野倒閉神所不喜悅
[00:14:57.980 --> 00:14:59.980]  是不是個個倒閉
[00:14:59.980 --> 00:15:01.980]  都是神所不喜悅呢
[00:15:01.980 --> 00:15:04.980]  我再看回初埃及記文素記
[00:15:04.980 --> 00:15:07.980]  發覺當這群以色列人
[00:15:07.980 --> 00:15:10.980]  初埃及過紅海到曠野
[00:15:10.980 --> 00:15:12.980]  然後當要入迦南地
[00:15:12.980 --> 00:15:13.980]  在邊緣的時候
[00:15:13.980 --> 00:15:15.980]  摩西派了十二支派
[00:15:15.980 --> 00:15:16.980]  十二個探子
[00:15:16.980 --> 00:15:18.980]  去迦南地探勘一下
[00:15:18.980 --> 00:15:20.980]  這些偵察部隊
[00:15:20.980 --> 00:15:22.980]  偵察完回來之後
[00:15:22.980 --> 00:15:25.980]  十個人說不行的
[00:15:25.980 --> 00:15:27.980]  兩個人說去吧
[00:15:27.980 --> 00:15:29.980]  於是民眾聽了
[00:15:29.980 --> 00:15:33.980]  人少聽人多說
[00:15:33.980 --> 00:15:34.980]  說不行
[00:15:34.980 --> 00:15:36.980]  於是他們就發怨言
[00:15:36.980 --> 00:15:38.980]  開始恐慌
[00:15:38.980 --> 00:15:40.980]  結果神就在那個時候
[00:15:40.980 --> 00:15:42.980]  就將這個懲罰
[00:15:42.980 --> 00:15:44.980]  臨到他們
[00:15:44.980 --> 00:15:47.980]  這一群二十歲以上的人
[00:15:47.980 --> 00:15:50.980]  大概六十萬左右的人
[00:15:50.980 --> 00:15:52.980]  他們以為靠自己的實力
[00:15:52.980 --> 00:15:53.980]  是沒得做的
[00:15:53.980 --> 00:15:54.980]  不行
[00:15:54.980 --> 00:15:57.980]  所以他們發怨言
[00:15:57.980 --> 00:15:58.980]  因此上帝說
[00:15:58.980 --> 00:16:05.980]  這群人沒有一個可以入迦南
[00:16:05.980 --> 00:16:07.980]  而這二十歲以上的人
[00:16:07.980 --> 00:16:10.980]  我心中計一條很簡單的數
[00:16:10.980 --> 00:16:12.980]  不是個個都二十歲
[00:16:12.980 --> 00:16:14.980]  有二十五歲 有二十八歲
[00:16:14.980 --> 00:16:16.980]  有三十歲 有三十五歲
[00:16:16.980 --> 00:16:18.980]  有五十歲 有六十多歲
[00:16:18.980 --> 00:16:20.980]  中間包括了可能有八十多歲的人
[00:16:20.980 --> 00:16:22.980]  是不是
[00:16:22.980 --> 00:16:23.980]  對不對
[00:16:23.980 --> 00:16:26.980]  那群人是不是個個都是因為
[00:16:26.980 --> 00:16:28.980]  遭受到上帝的懲罰
[00:16:28.980 --> 00:16:29.980]  倒閉抗疫
[00:16:29.980 --> 00:16:31.980]  不是的
[00:16:31.980 --> 00:16:32.980]  他們有些是自然
[00:16:32.980 --> 00:16:34.980]  按照年齡的增長
[00:16:34.980 --> 00:16:38.980]  按照身體上的病痛
[00:16:38.980 --> 00:16:40.980]  過世都有
[00:16:40.980 --> 00:16:43.980]  但是哪些人是神所不喜悅的呢
[00:16:43.980 --> 00:16:45.980]  多半人是哪些人呢
[00:16:45.980 --> 00:16:47.980]  下面所記載
[00:16:47.980 --> 00:16:49.980]  貪戀惡事
[00:16:49.980 --> 00:16:51.980]  拜偶像
[00:16:51.980 --> 00:16:53.980]  行奸民
[00:16:53.980 --> 00:16:55.980]  試探主
[00:16:55.980 --> 00:16:58.980]  發怨言
[00:16:58.980 --> 00:17:00.980]  對我們一般現在的基督徒來說
[00:17:00.980 --> 00:17:02.980]  一講到貪戀惡事
[00:17:02.980 --> 00:17:04.980]  我們不會好像當日
[00:17:04.980 --> 00:17:07.980]  那二百五十個亞干分子
[00:17:07.980 --> 00:17:10.980]  在教會裡面搗亂
[00:17:10.980 --> 00:17:11.980]  拜偶像
[00:17:11.980 --> 00:17:14.980]  因為偶像被我們牧師拆掉了
[00:17:14.980 --> 00:17:16.980]  哪有偶像拜
[00:17:16.980 --> 00:17:17.980]  形式上偶像沒有
[00:17:17.980 --> 00:17:19.980]  心中有沒有偶像我不知道
[00:17:19.980 --> 00:17:21.980]  這個求主要幫我們看的
[00:17:21.980 --> 00:17:23.980]  姦淫這些不用說了
[00:17:23.980 --> 00:17:25.980]  我們循規蹈矩
[00:17:25.980 --> 00:17:27.980]  是不是
[00:17:27.980 --> 00:17:28.980]  我們怎會做這件事呢
[00:17:28.980 --> 00:17:30.980]  試探主
[00:17:30.980 --> 00:17:32.980]  應該不會吧
[00:17:32.980 --> 00:17:34.980]  但是最後面一件事
[00:17:34.980 --> 00:17:36.980]  發怨言
[00:17:36.980 --> 00:17:39.980]  有沒有人敢說我沒發過怨言呢
[00:17:39.980 --> 00:17:42.980]  怨言有大有小的
[00:17:42.980 --> 00:17:45.980]  大的那些是公開發的
[00:17:45.980 --> 00:17:47.980]  小的是私底下發的
[00:17:47.980 --> 00:17:49.980]  哪些人會發怨言呢
[00:17:49.980 --> 00:17:51.980]  就是不滿
[00:17:51.980 --> 00:17:53.980]  以色列人為什麼發怨言呢
[00:17:53.980 --> 00:17:55.980]  一離開了
[00:17:55.980 --> 00:17:57.980]  紅海
[00:17:57.980 --> 00:17:59.980]  進到曠野
[00:17:59.980 --> 00:18:01.980]  沒水喝
[00:18:01.980 --> 00:18:03.980]  發怨言
[00:18:03.980 --> 00:18:05.980]  喝了水
[00:18:05.980 --> 00:18:07.980]  就在上帝供應東西給他吃
[00:18:07.980 --> 00:18:09.980]  想吃點肉
[00:18:09.980 --> 00:18:11.980]  又發怨言
[00:18:11.980 --> 00:18:13.980]  那條路難走又發怨言
[00:18:13.980 --> 00:18:15.980]  腳底痛又發怨言
[00:18:15.980 --> 00:18:17.980]  很多的怨言
[00:18:17.980 --> 00:18:19.980]  是因為對現況不滿
[00:18:19.980 --> 00:18:21.980]  而現況
[00:18:21.980 --> 00:18:23.980]  他不看到是神所安排
[00:18:23.980 --> 00:18:25.980]  叫你經歷的
[00:18:25.980 --> 00:18:27.980]  不滿
[00:18:27.980 --> 00:18:29.980]  弟兄姊妹
[00:18:29.980 --> 00:18:31.980]  我相信
[00:18:31.980 --> 00:18:33.980]  這一切
[00:18:33.980 --> 00:18:34.980]  他們發怨言
[00:18:34.980 --> 00:18:36.980]  在哥倫多詞書十章第十節
[00:18:36.980 --> 00:18:38.980]  曾經怎麼記載呢
[00:18:38.980 --> 00:18:40.980]  你們也不要發怨言
