
[00:00:00.000 --> 00:00:01.360]  各位弟兄妹妹早晨
[00:01:47.640 --> 00:01:49.360]  他一開始都很客氣
[00:01:49.360 --> 00:01:50.360]  我相信都是真心的
[00:01:50.360 --> 00:01:50.920]  他說
[00:01:50.920 --> 00:01:53.400]  牧師 謝謝你昨天的講道
[00:01:53.400 --> 00:01:54.800]  肯又得着感謝神
[00:01:54.800 --> 00:01:57.840]  又有很多其他的看法
[00:01:57.840 --> 00:01:58.800]  其實我覺得
[00:01:58.800 --> 00:01:59.920]  有很多時候
[00:01:59.920 --> 00:02:02.080]  一篇道都可能有不同的看法
[00:02:02.080 --> 00:02:04.880]  因爲一段經文的詮釋是有個空間的
[00:02:04.880 --> 00:02:06.400]  每個人都有不同的看法
[00:02:06.400 --> 00:02:08.760]  特別是他對我上次講
[00:02:08.760 --> 00:02:11.080]  大衛搞了一場大龍鳳
[00:02:11.080 --> 00:02:17.600]  去哀悼另外一邊的將軍埃尼爾
[00:02:17.600 --> 00:02:19.760]  他覺得大衛都是真心的
[00:02:19.760 --> 00:02:22.560]  不會是虛假的
[00:02:22.560 --> 00:02:23.360]  我也承認
[00:02:23.360 --> 00:02:25.720]  其實每個人做一件事的動機
[00:02:25.720 --> 00:02:28.720]  可能都不是很純一的
[00:02:28.720 --> 00:02:31.160]  可能你會有一個複雜的動機
[00:02:31.160 --> 00:02:32.520]  比如我舉個例子
[00:02:32.520 --> 00:02:36.000]  比如你參加你舊老闆的兒子的生日會
[00:02:36.000 --> 00:02:40.720]  不是 我說參加你現在的老闆的兒子的生日會
[00:02:40.720 --> 00:02:42.160]  你當然是很希望
[00:02:42.160 --> 00:02:44.960]  和老闆的家人建立關係
[00:02:44.960 --> 00:02:46.480]  甚至可能你背後有個目的
[00:02:46.480 --> 00:02:48.600]  就是想傳方給家人
[00:02:48.600 --> 00:02:50.440]  你想討好你的老闆
[00:02:50.440 --> 00:02:53.760]  可能都有混合的不同的動機
[00:02:53.760 --> 00:02:56.640]  待會我會再講大衛待會做的事
[00:02:56.640 --> 00:02:58.040]  都可能會牽涉
[00:02:58.040 --> 00:02:59.920]  所以這個交給神去判斷
[00:02:59.920 --> 00:03:02.800]  神如何看待每個人的動機
[00:03:02.800 --> 00:03:04.120]  我更欣賞他這段說話
[00:03:04.120 --> 00:03:07.400]  他說在商場上基督徒不能完全不同
[00:03:07.400 --> 00:03:08.960]  假話的商人合作
[00:03:08.960 --> 00:03:12.560]  但最重要的是基督徒本人是否與對方合謀
[00:03:12.560 --> 00:03:14.360]  而不是與神同工
[00:03:14.360 --> 00:03:16.400]  這纔是心態上的最大分別
[00:03:16.400 --> 00:03:18.360]  及得神的賜福
[00:03:18.360 --> 00:03:20.280]  我相信可能我們聊到
[00:03:20.280 --> 00:03:24.080]  大衛與那位奸奸狡猾的厄尼爾
[00:03:24.080 --> 00:03:26.520]  簽約 籤和約
[00:03:26.520 --> 00:03:29.080]  究竟心態是怎樣呢
[00:03:29.080 --> 00:03:30.320]  我覺得這位弟兄
[00:03:30.320 --> 00:03:33.800]  他在商界中衆患了幾十年
[00:03:33.800 --> 00:03:35.240]  我們基督徒做商人
[00:03:35.240 --> 00:03:36.600]  很難免在商界
[00:03:36.600 --> 00:03:41.240]  不會與一些奸狡的其他商人合作做生意
[00:03:41.240 --> 00:03:42.640]  但最重要的是心態
[00:03:42.640 --> 00:03:46.160]  這個我也很欣賞這位弟兄的看法
[00:03:46.160 --> 00:03:47.480]  所以我也鼓勵大家
[00:03:47.480 --> 00:03:48.600]  聽完道之後
[00:03:48.600 --> 00:03:52.080]  我們的《港道》那張週刊有個QR code
[00:03:52.080 --> 00:03:53.240]  你可以填上去
[00:03:53.240 --> 00:03:56.080]  就可以給我們回應
[00:03:56.080 --> 00:03:57.680]  應該我們印一些黑咖啡
[00:03:57.680 --> 00:04:01.320]  因爲有些我都不懂用網上回應表
[00:04:01.320 --> 00:04:03.560]  我們應該印一些黑咖啡
[00:04:03.560 --> 00:04:06.240]  大家可以填回一些回應表給我們
[00:04:06.240 --> 00:04:09.280]  好了 我又想回到今天講題
[00:04:09.280 --> 00:04:12.200]  今天講題就是約會與見殿
[00:04:12.200 --> 00:04:15.600]  你看到分題有兩個很近的分題
[00:04:15.600 --> 00:04:18.400]  在約會里面就是好事變壞事
[00:04:18.400 --> 00:04:21.160]  在見殿裏面就是好事變壞事
[00:04:21.160 --> 00:04:22.200]  是什麼意思呢
[00:04:22.200 --> 00:04:24.960]  可能我們生活中也有很多這些例子
[00:04:24.960 --> 00:04:28.480]  譬如你想幫一位你的親戚戒賭
[00:04:28.480 --> 00:04:30.680]  你知道那些人爛賭很麻煩的
[00:04:30.680 --> 00:04:32.240]  每次都細臣棄亂
[00:04:32.240 --> 00:04:34.400]  我賭完這次我就不賭了
[00:04:34.400 --> 00:04:36.040]  或者你幫了還債這次
[00:04:36.040 --> 00:04:37.160]  我下次不會再賭了
[00:04:37.160 --> 00:04:38.240]  我斬手指戒賭了
[00:04:38.240 --> 00:04:40.400]  其實都沒有斬過手指
[00:04:40.400 --> 00:04:42.040]  終於想到一個主意
[00:04:42.040 --> 00:04:45.120]  不如索性這次就找一個大佬籤
[00:04:45.120 --> 00:04:46.280]  騙他錢
[00:04:46.280 --> 00:04:48.400]  騙到他輸了整副身家
[00:04:48.400 --> 00:04:49.400]  讓他破產
[00:04:49.400 --> 00:04:51.040]  讓他要找人借錢
[00:04:51.040 --> 00:04:53.920]  然後再找另一幫人假意借錢給他
[00:04:53.920 --> 00:04:55.240]  然後逼他還債
[00:04:55.240 --> 00:04:57.320]  他還不到就打到他哭
[00:04:57.320 --> 00:04:58.040]  打到他流淚
[00:04:58.040 --> 00:05:00.320]  打到他以後不敢賭
[00:05:00.320 --> 00:05:02.440]  你覺得這樣行不行
[00:05:02.440 --> 00:05:03.400]  不行了
[00:05:03.400 --> 00:05:05.600]  是 你很有心想幫他戒賭
[00:05:05.600 --> 00:05:08.960]  但是你用了更加欺詐的方法去幫他
[00:05:08.960 --> 00:05:11.560]  這就叫做是好事
[00:05:11.560 --> 00:05:13.320]  但是用了壞的方法
[00:05:13.320 --> 00:05:16.280]  第二個就是一個家庭主婦
[00:05:16.280 --> 00:05:21.440]  她有兩個幼稚園的兒女
[00:05:21.440 --> 00:05:25.880]  有一天她參與了一個培訓會之後
[00:05:25.880 --> 00:05:27.840]  她很有心要宣教
[00:05:27.840 --> 00:05:29.440]  她要去印度宣教
[00:05:29.440 --> 00:05:31.640]  她去印度的貧民坊裏邊
[00:05:31.640 --> 00:05:33.080]  幫助那些孤兒寡婦
[00:05:33.080 --> 00:05:35.640]  特別是照顧那些孤兒
[00:05:35.640 --> 00:05:36.960]  她離開了家
[00:05:36.960 --> 00:05:39.480]  去到印度宣教幫助那些孤兒
[00:05:39.480 --> 00:05:42.760]  你覺得這個是不是合純心意呢
[00:05:42.760 --> 00:05:43.440]  是 沒錯
[00:05:43.440 --> 00:05:46.040]  她真的很合純心意去接受呼召
[00:05:46.040 --> 00:05:49.240]  去照顧那些孤兒寡婦
[00:05:49.240 --> 00:05:52.520]  但是她自己的兩個家庭就變成了孤兒
[00:05:52.520 --> 00:05:55.120]  這個是不是好意非誠意呢
[00:05:55.120 --> 00:05:56.640]  所以其實可能在我們的生活當中
[00:05:56.640 --> 00:05:59.080]  我們都會遇到很多類似的事情
[00:05:59.080 --> 00:06:00.800]  不知道大家聽完之後會不會
[00:06:00.800 --> 00:06:03.680]  記錄到你過去一些生活的片段
[00:06:03.680 --> 00:06:04.640]  是發生過的
[00:06:04.640 --> 00:06:06.520]  或者未曾發生過的
[00:06:06.520 --> 00:06:10.280]  我們在今天大衛的兩段故事裏面
[00:06:10.280 --> 00:06:13.480]  都讓我們看看大衛如何反省這兩件事
[00:06:13.480 --> 00:06:15.720]  讓他能夠更加認識上帝
[00:06:15.720 --> 00:06:19.920]  也看到大衛和上帝的關係更加盡心
[00:06:19.920 --> 00:06:23.000]  我希望今次講到能夠幫到大家
[00:06:23.000 --> 00:06:24.680]  所以在我們最後講到之前
[00:06:24.680 --> 00:06:25.680]  我們先需要
[00:06:25.680 --> 00:06:26.920]  好似這個
[00:06:26.920 --> 00:06:28.400]  請恕博人慶聽
[00:06:28.400 --> 00:06:29.960]  撒姆爾的二朵
[00:06:29.960 --> 00:06:31.800]  去聆聽上主的話語
[00:06:31.800 --> 00:06:34.120]  讓我們一起同心祈禱
[00:06:34.120 --> 00:06:37.120]  香港主求您這一刻倒空我們的生命
[00:06:37.120 --> 00:06:39.920]  讓我們不被自己很多的雜質
[00:06:39.920 --> 00:06:40.800]  影響着
[00:06:40.800 --> 00:06:43.280]  或者很多生活的前來影響着
[00:06:43.280 --> 00:06:44.000]  在這一刻
[00:06:44.000 --> 00:06:46.240]  當我們進入聽道的時候
[00:06:46.240 --> 00:06:48.640]  願上帝您充滿在我們的心
[00:06:48.640 --> 00:06:50.120]  倒空我們的生命
[00:06:50.120 --> 00:06:54.240]  讓我們準備去迎接神的話語的充滿
[00:06:54.240 --> 00:06:56.720]  又讓孩子成爲您流通的管子
[00:06:56.720 --> 00:06:58.240]  以致將上帝的話語
[00:06:58.240 --> 00:07:01.160]  藉着上帝您的恩福
[00:07:01.160 --> 00:07:02.520]  聖靈的帶領
[00:07:02.520 --> 00:07:04.360]  輕住在我們衆大英主的心裏面
[00:07:04.360 --> 00:07:06.920]  讓我們承載上主的話語
[00:07:06.920 --> 00:07:09.320]  求您讓我們不單止承載您的話語
[00:07:09.320 --> 00:07:12.200]  更加能夠好地去反思
[00:07:12.200 --> 00:07:13.000]  反省
[00:07:13.000 --> 00:07:14.960]  以及走出來
[00:07:14.960 --> 00:07:17.760]  以致讓您的話語成爲我們生命的一部分
[00:07:17.760 --> 00:07:20.480]  讓孩子也降服在您的話語當中
[00:07:20.480 --> 00:07:23.520]  願今天的道成爲上帝您親自的賜福
[00:07:23.520 --> 00:07:24.280]  祈禱交託
[00:07:24.280 --> 00:07:26.560]  奉耶穌基督得聖明治祈求
[00:07:26.560 --> 00:07:27.840]  阿門
[00:07:27.840 --> 00:07:31.080]  我應該用這個掛頭麥的
[00:07:31.080 --> 00:07:34.240]  好了 我們再回到少少背景
[00:07:34.240 --> 00:07:35.200]  認識這幅圖了
[00:07:35.200 --> 00:07:38.240]  之前用黑底
[00:07:38.240 --> 00:07:39.480]  現在變回白底
[00:07:39.480 --> 00:07:41.120]  可能都看得到
[00:07:41.120 --> 00:07:42.400]  我配合營光幕
[00:07:42.400 --> 00:07:45.640]  上次講到掃羅約拿丹
[00:07:45.640 --> 00:07:47.320]  已經死了
[00:07:47.320 --> 00:07:49.520]  跟着連厄里爾也死了
[00:07:49.520 --> 00:07:52.040]  被約亞將軍殺死
[00:07:52.040 --> 00:07:55.560]  跟着這裏就叛亂了
[00:07:55.560 --> 00:07:57.640]  殺了伊斯波澤王
[00:07:57.640 --> 00:07:59.320]  獻個頭給大衛
[00:07:59.320 --> 00:08:00.960]  大衛殺了他們
[00:08:00.960 --> 00:08:02.800]  跟着大衛正式做王了
[00:08:02.800 --> 00:08:05.800]  因爲北部那邊都沒有人了
[00:08:05.800 --> 00:08:10.360]  南面的猶大在希伯倫那邊立了大衛王
[00:08:10.360 --> 00:08:12.320]  北邊也都信服下去了
[00:08:12.320 --> 00:08:14.280]  正式成爲王了
[00:08:14.280 --> 00:08:16.320]  所以統一天下
[00:08:16.320 --> 00:08:19.880]  這個就是我們最後第五章的背景
[00:08:19.880 --> 00:08:21.240]  在第五章有幾件經文
[00:08:21.240 --> 00:08:24.040]  都只是看一看而已
[00:08:24.040 --> 00:08:26.600]  比如第五章第三節就說
[00:08:26.600 --> 00:08:30.320]  以色列的衆長老都來到希伯倫見王
[00:08:30.320 --> 00:08:31.240]  就是指大衛
[00:08:31.240 --> 00:08:34.040]  大衛就在希伯倫那邊跟他們立約
[00:08:34.040 --> 00:08:36.920]  所以正式成爲整個以色列的王
[00:08:36.920 --> 00:08:39.600]  在第四節說大衛登基的時候多少歲
[00:08:39.600 --> 00:08:40.840]  三十歲
[00:08:40.840 --> 00:08:41.840]  做了王多少年
[00:08:41.840 --> 00:08:42.520]  四十年
[00:08:42.520 --> 00:08:46.080]  這些都是聖經基本知識
[00:08:46.080 --> 00:08:49.080]  七年就在希伯倫做南面的王
[00:08:49.080 --> 00:08:52.320]  跟着整個以色列就大約三十三年
[00:08:52.320 --> 00:08:54.040]  當然有些半個月的不算
[00:08:54.040 --> 00:08:56.360]  六個月的不算
[00:08:56.360 --> 00:08:57.760]  所以大約三十歲
[00:08:57.760 --> 00:08:59.160]  回到之前
[00:08:59.160 --> 00:09:02.280]  第二章就說掃羅的兒子伊斯波澤
[00:09:02.280 --> 00:09:03.760]  登基的時候四十歲
[00:09:03.760 --> 00:09:07.160]  這個也是我回應的
[00:09:07.160 --> 00:09:12.280]  我就說其實伊斯波澤應該很小的
[00:09:12.280 --> 00:09:14.640]  不敢跟厄尼爾吵架
[00:09:14.640 --> 00:09:17.280]  挾天指定諸侯厄尼爾
[00:09:17.280 --> 00:09:21.240]  我就說伊斯波澤很小的
[00:09:21.240 --> 00:09:23.400]  我都覺得可能不是這麼小的
[00:09:23.400 --> 00:09:25.920]  但是照道理不應該是四十歲的
[00:09:25.920 --> 00:09:27.120]  怎麼說呢
[00:09:27.120 --> 00:09:32.560]  因爲伊斯波澤是掃羅的小兒子
[00:09:32.560 --> 00:09:33.840]  大兒子就是約拿丹
[00:09:33.840 --> 00:09:36.200]  約拿丹和大衛是朋友
[00:09:36.200 --> 00:09:39.280]  朋友的年紀應該差不多
[00:09:39.280 --> 00:09:41.360]  我肯定約拿丹應該比大衛大
[00:09:41.360 --> 00:09:43.320]  大多少都不太肯定
[00:09:43.320 --> 00:09:44.960]  應該沒有大過十年
[00:09:44.960 --> 00:09:46.040]  所以沒有理由伊斯波澤
[00:09:46.040 --> 00:09:49.520]  會比大衛大十年那麼多
[00:09:49.520 --> 00:09:51.720]  這些知識我不說太多了
[00:09:51.720 --> 00:09:56.600]  我只是有回應大家對我所說的回應
[00:09:56.600 --> 00:10:00.800]  聖經沒有說清楚是多少歲
[00:10:00.800 --> 00:10:02.760]  所以我們就不爭論
[00:10:02.760 --> 00:10:04.240]  我想帶出兩點
[00:10:04.240 --> 00:10:06.200]  就是在第五章
[00:10:06.200 --> 00:10:10.080]  大衛已經開始剛剛成爲以色列王的時候
[00:10:10.080 --> 00:10:11.320]  受了兩件大事
[00:10:11.320 --> 00:10:14.320]  第一件就是打敗耶布斯人
[00:10:14.320 --> 00:10:16.440]  在第五章的六字九節
[00:10:16.440 --> 00:10:19.320]  打敗耶布斯人的重要性在哪裏呢
[00:10:19.320 --> 00:10:22.840]  他就是在耶路撒冷劍都
[00:10:22.840 --> 00:10:24.000]  成爲大衛城
[00:10:24.000 --> 00:10:26.120]  在那裏興建他的皇宮
[00:10:26.120 --> 00:10:28.000]  成爲政治的首都
[00:10:28.000 --> 00:10:30.800]  也在那裏開始生意育類了
[00:10:30.800 --> 00:10:32.840]  在五章六字九節
[00:10:32.840 --> 00:10:35.000]  而五章十七二十五節上次也說過
[00:10:35.000 --> 00:10:36.400]  大衛求奉神心意
[00:10:36.400 --> 00:10:38.440]  打不打敗菲律斯人呢
[00:10:38.440 --> 00:10:39.640]  在上帝的大令下
[00:10:39.640 --> 00:10:42.320]  打敗了以色列當時一個世仇
[00:10:42.320 --> 00:10:44.360]  很大的敵人菲律斯人
[00:10:44.360 --> 00:10:49.360]  這兩場大仗令到大衛安定了整個的皇國
[00:10:49.360 --> 00:10:51.520]  當然不是代表完全沒有戰爭
[00:10:51.520 --> 00:10:53.920]  而是兩場的聖仗
[00:10:53.920 --> 00:10:56.480]  奠定了大衛一個很重要的時候
[00:10:56.480 --> 00:10:59.600]  所以去到五章第十節有一個小小的總結就是
[00:10:59.600 --> 00:11:01.880]  大衛日漸強大
[00:11:01.880 --> 00:11:06.080]  耶和華萬軍之神與他同在
[00:11:06.080 --> 00:11:08.480]  好了 我們進入去約會的事件
[00:11:08.480 --> 00:11:10.680]  如何好事變壞事呢
[00:11:10.680 --> 00:11:14.560]  時間關係我不能夠逐字和大家經文去看了
[00:11:14.560 --> 00:11:16.120]  在第六章一開始
[00:11:16.120 --> 00:11:20.320]  一至五節就說了大衛做完這兩件大事之後
[00:11:20.320 --> 00:11:25.120]  他就想將約會送到耶路撒冷
[00:11:25.120 --> 00:11:30.640]  由一個政治的首都兼任一個宗教的中心
[00:11:30.640 --> 00:11:33.480]  所以他差不多整個大隊
[00:11:33.480 --> 00:11:36.440]  好像打仗一樣三萬兵
[00:11:36.440 --> 00:11:39.680]  衆百姓一起迎接約會
[00:11:39.680 --> 00:11:47.000]  就在第二節巴拉猶大那裏
[00:11:47.000 --> 00:11:48.960]  將約會運送回來
[00:11:48.960 --> 00:11:51.280]  找了幾個人幫忙
[00:11:51.280 --> 00:11:56.280]  從阿比拿達的家運回來
[00:11:56.280 --> 00:11:58.760]  當中有阿比拿達的兒子
[00:11:58.760 --> 00:12:04.080]  烏撒和阿希約帶着
[00:12:04.080 --> 00:12:07.920]  而他們抬車的時候是用牛
[00:12:07.920 --> 00:12:10.320]  你看到找了一個新的車
[00:12:10.320 --> 00:12:12.240]  新車 很尊重
[00:12:12.240 --> 00:12:16.080]  找了一個新車來車約櫃
[00:12:16.080 --> 00:12:18.960]  車約櫃去到耶路撒冷城準備
[00:12:18.960 --> 00:12:22.440]  沿途大隊就帶着以色列人激鼓跳舞
[00:12:22.440 --> 00:12:23.840]  很興奮
[00:12:23.840 --> 00:12:24.760]  是不是好事
[00:12:24.760 --> 00:12:26.080]  很開心 很熱鬧
[00:12:26.080 --> 00:12:29.360]  好像我們中國人或者香港人
[00:12:29.360 --> 00:12:33.760]  我們通常農曆年初一二會做什麼
[00:12:33.760 --> 00:12:35.440]  有些花車巡行
[00:12:35.440 --> 00:12:37.760]  很多人在甲道歡呼歡迎
[00:12:37.760 --> 00:12:40.440]  很開心 一起慶祝
[00:12:40.440 --> 00:12:43.960]  爲了增加效果
[00:12:43.960 --> 00:12:46.960]  找一些Lego先生幫我們做一些動畫
[00:12:46.960 --> 00:12:48.840]  讓大家容易一點看
[00:12:48.840 --> 00:12:53.000]  剛纔說了烏撒和阿希約
[00:12:53.000 --> 00:12:54.720]  有一輛牛拉車
[00:12:54.720 --> 00:12:57.000]  約櫃就在上高
[00:12:57.000 --> 00:12:59.880]  大衛就在旁邊唱歌跳舞
[00:12:59.880 --> 00:13:03.840]  很興奮一路讚美神
[00:13:03.840 --> 00:13:05.560]  迎約櫃
[00:13:05.560 --> 00:13:08.840]  先說說約櫃的背景
[00:13:08.840 --> 00:13:11.560]  約櫃是什麼 知不知道
[00:13:11.560 --> 00:13:12.440]  應該知道
[00:13:12.440 --> 00:13:14.160]  如果有信主以後都知道
[00:13:14.160 --> 00:13:17.080]  就是象徵着上帝的同在
[00:13:17.080 --> 00:13:20.120]  是上帝帶領屍的人離開埃及的時候
[00:13:20.120 --> 00:13:21.960]  吩咐摩西做的
[00:13:21.960 --> 00:13:23.400]  除了約櫃還有很多
[00:13:23.400 --> 00:13:24.760]  又有七燈臺
[00:13:24.760 --> 00:13:29.640]  又有點香的東西
[00:13:29.640 --> 00:13:30.560]  聖臺等等
[00:13:30.560 --> 00:13:34.200]  在會幕的致送所裏面有約櫃
[00:13:34.200 --> 00:13:37.000]  約櫃的尺寸都有寫明的
[00:13:37.000 --> 00:13:39.120]  3.75尺長
[00:13:39.120 --> 00:13:41.880]  闊度和高度一樣就是2.25尺
[00:13:41.880 --> 00:13:44.640]  就是113釐米和68釐米
[00:13:44.640 --> 00:13:47.440]  就當是一個長方形
[00:13:47.440 --> 00:13:50.400]  正方立體拼在一起
[00:13:50.400 --> 00:13:51.920]  用木做的
[00:13:51.920 --> 00:13:53.640]  不過是包金的
[00:13:53.640 --> 00:13:55.000]  很名貴
[00:13:55.000 --> 00:13:56.480]  在上帝有兩隻肌肉帕
[00:13:56.480 --> 00:13:57.640]  肌肉帕就像天使一樣
[00:13:57.640 --> 00:13:59.200]  你看到有兩隻翼
[00:13:59.200 --> 00:14:00.120]  約櫃很謙卑
[00:14:00.120 --> 00:14:01.160]  用翼遮着臉
[00:14:01.160 --> 00:14:02.680]  應該看不到臉
[00:14:02.680 --> 00:14:06.200]  象徵着神在兩個肌肉帕中間坐着
[00:14:06.200 --> 00:14:08.080]  他們不會做神像
[00:14:08.080 --> 00:14:10.280]  因爲不可以爲神做像
[00:14:10.280 --> 00:14:11.760]  象徵着神的同在
[00:14:11.760 --> 00:14:14.520]  就坐在肌肉帕的中間
[00:14:14.520 --> 00:14:16.120]  約櫃裏面是有東西的
[00:14:16.120 --> 00:14:17.680]  爲何在約櫃裏面裝東西
[00:14:17.680 --> 00:14:19.520]  裝什麼東西
[00:14:19.520 --> 00:14:20.880]  有三樣東西
[00:14:20.880 --> 00:14:22.840]  第一樣東西就是法板
[00:14:22.840 --> 00:14:25.920]  摩西最記得的十戒
[00:14:25.920 --> 00:14:27.760]  法板就放在裏面
[00:14:27.760 --> 00:14:30.640]  後來再加上亞倫的像
[00:14:30.640 --> 00:14:33.600]  亞倫的像都是幫忙
[00:14:33.600 --> 00:14:36.200]  和法老講話講數
[00:14:36.200 --> 00:14:39.400]  亞倫的像會發芽的
[00:14:39.400 --> 00:14:40.520]  還有一罐東西
[00:14:40.520 --> 00:14:42.200]  那罐是什麼你知道嗎
[00:14:42.200 --> 00:14:46.280]  很聰明 大家的主義學知識很強
[00:14:46.280 --> 00:14:47.680]  還未講完
[00:14:47.680 --> 00:14:50.720]  約櫃應該四邊有個環
[00:14:50.720 --> 00:14:53.200]  將金棒穿過去
[00:14:53.200 --> 00:14:55.840]  用來抬的
[00:14:55.840 --> 00:14:57.680]  記住這件事很重要
[00:14:57.680 --> 00:14:58.240]  用來抬的
[00:14:58.240 --> 00:15:01.080]  所以這兩支棍應該不會拿走
[00:15:01.080 --> 00:15:02.480]  所以長期你看到
[00:15:02.480 --> 00:15:04.000]  約櫃就放在裏面
[00:15:04.000 --> 00:15:05.480]  還有兩支棍在裏面
[00:15:05.480 --> 00:15:07.240]  穿着
[00:15:07.240 --> 00:15:08.760]  好了 伏頭也明白了
[00:15:08.760 --> 00:15:10.160]  剛纔也講了
[00:15:10.160 --> 00:15:11.800]  當他們很興奮
[00:15:11.800 --> 00:15:14.280]  走到某個地方的時候
[00:15:14.280 --> 00:15:15.840]  牛失蹄
[00:15:15.840 --> 00:15:17.640]  牛突然卡卡
[00:15:17.640 --> 00:15:19.600]  可能路不平
[00:15:19.600 --> 00:15:21.880]  整個約櫃幾乎在車上翻過來
[00:15:21.880 --> 00:15:23.240]  那怎麼辦
[00:15:23.240 --> 00:15:26.160]  烏鯊就立即很自然的
[00:15:26.160 --> 00:15:29.040]  用手擋住約櫃
[00:15:29.040 --> 00:15:30.040]  讓約櫃不要翻過來
[00:15:30.040 --> 00:15:30.840]  很重要的
[00:15:30.840 --> 00:15:31.920]  約櫃掉在地上怎麼辦
[00:15:31.920 --> 00:15:32.720]  地壞了怎麼辦
[00:15:32.720 --> 00:15:36.120]  那就是中國人講的那句
[00:15:36.120 --> 00:15:38.360]  大吉什麼的
[00:15:38.360 --> 00:15:40.280]  好 約櫃沒事
[00:15:40.280 --> 00:15:42.560]  但是這個烏鯊
[00:15:42.560 --> 00:15:45.640]  就即時被上帝擊打
[00:15:45.640 --> 00:15:47.000]  死了
[00:15:47.000 --> 00:15:48.880]  真的死了
[00:15:48.880 --> 00:15:50.600]  哇
[00:15:50.600 --> 00:15:52.000]  真的譁然
[00:15:52.000 --> 00:15:53.720]  很震撼
[00:15:53.720 --> 00:15:54.600]  當我去到這裏
[00:15:54.600 --> 00:15:56.720]  我就想起
[00:15:56.720 --> 00:15:58.800]  1997年
[00:15:58.800 --> 00:16:04.480]  我們有年初一的花車巡遊
[00:16:04.480 --> 00:16:08.320]  當這輛車巡遊到去到
[00:16:08.320 --> 00:16:11.480]  尖沙咀新世界中心附近
[00:16:11.480 --> 00:16:14.200]  整輛車衝到人羣那裏
[00:16:14.200 --> 00:16:17.240]  接着有一班人就傷了
[00:16:17.240 --> 00:16:20.880]  更加有一位旅客就死亡
[00:16:20.880 --> 00:16:23.760]  當時都是一個很震撼的事
[00:16:23.760 --> 00:16:25.480]  這就叫做落極心悲
[00:16:25.480 --> 00:16:27.320]  好事變壞事
