
[00:00:00.000 --> 00:00:05.720]  今天講到的題目:「隨時隨地,助人歸正」
[00:01:28.360 --> 00:01:32.720]  講到仕途保羅第二次宣教旅程的尾段
[00:01:32.720 --> 00:01:35.040]  來到哥林多這個城市
[00:01:35.040 --> 00:01:36.160]  我們逐段
[00:01:36.160 --> 00:01:39.440]  我首先跟大家分享第一至第六節
[00:01:39.440 --> 00:01:42.840]  《仕途行傳》第十八章一至第六節
[00:01:42.840 --> 00:01:45.080]  我們看看經文,好嗎?直接
[00:01:45.080 --> 00:01:46.520]  第一節,經文說
[00:01:46.520 --> 00:01:50.960]  「此後,保羅離開雅典,來到哥林多」
[00:01:50.960 --> 00:01:53.960]  這一句是很簡潔的句子
[00:01:53.960 --> 00:01:56.680]  不過正正就是表達了仕途保羅
[00:01:56.680 --> 00:01:59.640]  他傳福音的那份動力
[00:01:59.640 --> 00:02:01.480]  就是他每去到一個地方之後
[00:02:01.480 --> 00:02:03.480]  他服侍完了,他就怎樣呢?
[00:02:03.480 --> 00:02:06.480]  就離開,並且就去到下一個站
[00:02:06.480 --> 00:02:09.400]  這次就來到哥林多這個地方
[00:02:09.400 --> 00:02:11.840]  是羅馬的一個殖民地
[00:02:11.840 --> 00:02:13.840]  也是亞細亞的省會
[00:02:13.840 --> 00:02:15.520]  是一個經濟的中心
[00:02:15.520 --> 00:02:18.240]  在這個地方他就遇到一對夫婦
[00:02:18.240 --> 00:02:21.280]  就是阿居拉和伯基拉
[00:02:21.280 --> 00:02:23.960]  他們大家是同行的
[00:02:23.960 --> 00:02:26.960]  所謂同行就是他們有共同的行業
[00:02:26.960 --> 00:02:29.400]  大家都是做帳棚的
[00:02:29.400 --> 00:02:31.120]  但所謂同行同樣
[00:02:31.120 --> 00:02:35.200]  他們都是一起去參與傳福音的行業
[00:02:35.200 --> 00:02:37.480]  他們真正是行家
[00:02:37.480 --> 00:02:40.480]  在當中他們在第三節說
[00:02:40.480 --> 00:02:42.880]  他們是以做帳棚為業
[00:02:42.880 --> 00:02:45.160]  不過在同業當中
[00:02:45.160 --> 00:02:46.400]  阿居拉和伯基拉
[00:02:46.400 --> 00:02:49.560]  他們卻是開放自己的家居
[00:02:49.560 --> 00:02:51.000]  居所的空間
[00:02:51.000 --> 00:02:53.960]  讓保羅可以在當中寄居
[00:02:53.960 --> 00:02:56.680]  他們一切的生活
[00:02:56.680 --> 00:02:59.480]  一切的工作
[00:02:59.480 --> 00:03:02.680]  我們來看看第四節
[00:03:02.680 --> 00:03:05.120]  第四節說
[00:03:05.120 --> 00:03:06.640]  每逢安息日
[00:03:06.640 --> 00:03:09.440]  保羅在會堂便道
[00:03:09.440 --> 00:03:13.200]  勸道猶太人和希臘人歸主
[00:03:13.200 --> 00:03:16.320]  這一句是很寶貴的一句句子
[00:03:16.320 --> 00:03:18.000]  原本文字的意思就是說
[00:03:18.000 --> 00:03:21.480]  每逢凡是安息日
[00:03:21.480 --> 00:03:26.160]  保羅總是在會堂裡面
[00:03:26.160 --> 00:03:27.360]  來到他辯論
[00:03:27.360 --> 00:03:28.640]  講解聖經
[00:03:28.640 --> 00:03:30.360]  並且勸道
[00:03:30.360 --> 00:03:34.720]  勸道這個字的時態當時是在進行中
[00:03:34.720 --> 00:03:36.600]  總之你每逢安息日
[00:03:36.600 --> 00:03:38.440]  你就是見到保羅在這裡
[00:03:38.440 --> 00:03:42.000]  他就是根據聖經和人來到他
[00:03:42.000 --> 00:03:43.560]  勸道講解
[00:03:43.560 --> 00:03:44.840]  來到他做什麼?
[00:03:44.840 --> 00:03:47.440]  領人歸主
[00:03:47.440 --> 00:03:52.160]  每逢總是勸道
[00:03:52.160 --> 00:03:54.920]  並且不單單是希臘人
[00:03:54.920 --> 00:03:57.880]  包括是猶太人
[00:03:57.880 --> 00:03:59.760]  大家知道嗎?
[00:03:59.760 --> 00:04:03.640]  保羅每逢有機會
[00:04:03.640 --> 00:04:06.000]  無論去到哪裡的地方
[00:04:06.000 --> 00:04:08.000]  任何時候
[00:04:08.000 --> 00:04:09.280]  他總是會
[00:04:09.280 --> 00:04:10.520]  他就在這裡
[00:04:10.520 --> 00:04:12.480]  來到他根據聖經
[00:04:12.480 --> 00:04:14.160]  來到和人去分享
[00:04:14.160 --> 00:04:15.440]  和人去辯論
[00:04:15.440 --> 00:04:17.280]  和人去解釋
[00:04:17.280 --> 00:04:19.560]  為的是要勸道
[00:04:19.560 --> 00:04:21.800]  這個勸道不是一時的半陣
[00:04:21.800 --> 00:04:23.600]  而是他不斷很努力
[00:04:23.600 --> 00:04:24.840]  原本文字的意思是
[00:04:24.840 --> 00:04:26.240]  很努力不懈
[00:04:26.240 --> 00:04:28.920]  不斷的來到他做這件事
[00:04:28.920 --> 00:04:32.840]  為的是要領人歸主
[00:04:32.840 --> 00:04:34.080]  第五節
[00:04:34.080 --> 00:04:37.760]  「西拉和提摩泰從馬其頓下來的時候
[00:04:37.760 --> 00:04:41.640]  保羅就專心傳揚主的道」
[00:04:41.640 --> 00:04:44.160]  保羅永遠都是爭取時間
[00:04:44.160 --> 00:04:44.760]  是的
[00:04:44.760 --> 00:04:46.520]  當有同工來到
[00:04:46.520 --> 00:04:48.280]  可以幫助他的時候
[00:04:48.280 --> 00:04:51.080]  他就專心傳道
[00:04:51.080 --> 00:04:53.080]  更加專心的去傳道
[00:04:53.080 --> 00:04:55.920]  這裡所指的當然不是說他之前不專心
[00:04:55.920 --> 00:04:56.960]  這裡所指的
[00:04:56.960 --> 00:04:58.080]  有一些譯本
[00:04:58.080 --> 00:04:59.360]  我更加喜歡的就是說
[00:04:59.360 --> 00:05:02.080]  保羅就用盡他的時間
[00:05:02.080 --> 00:05:04.160]  意思就是他一有機會
[00:05:04.160 --> 00:05:06.400]  有同工在和他配搭的時候
[00:05:06.400 --> 00:05:11.240]  他有的時間就是用來傳揚主的道
[00:05:11.240 --> 00:05:14.960]  並且向猶太人激勵
[00:05:14.960 --> 00:05:17.880]  證明耶穌是基督
[00:05:17.880 --> 00:05:19.560]  我想大家要留意一個字
[00:05:19.560 --> 00:05:20.640]  在第五節說
[00:05:20.640 --> 00:05:22.760]  是激勵
[00:05:22.760 --> 00:05:24.520]  盡他的能力
[00:05:24.520 --> 00:05:25.760]  來到他宣講
[00:05:25.760 --> 00:05:29.480]  耶穌就是那位尼采瓦
[00:05:29.480 --> 00:05:31.960]  激勵
[00:05:31.960 --> 00:05:33.440]  第六節
[00:05:33.440 --> 00:05:36.000]  「但是他們抗拒褻瀆
[00:05:36.000 --> 00:05:38.720]  保羅就抖著衣服對他們說
[00:05:38.720 --> 00:05:41.640]  你們的罪你們自己承擔
[00:05:41.640 --> 00:05:43.320]  這與我無關
[00:05:43.320 --> 00:05:47.640]  從今以後我要到外族人那裡去了」
[00:05:47.640 --> 00:05:53.440]  這句相信是最令我們注目的句子
[00:05:53.440 --> 00:05:54.280]  他們抗拒了
[00:05:54.280 --> 00:05:55.720]  他們褻瀆了
[00:05:55.720 --> 00:05:56.960]  神的說話
[00:05:56.960 --> 00:05:58.080]  保羅就怎樣?
[00:05:58.080 --> 00:05:59.280]  抖著衣服
[00:05:59.280 --> 00:06:01.040]  抖著一層
[00:06:01.040 --> 00:06:02.240]  就跟他們說
[00:06:02.240 --> 00:06:04.760]  你們的罪歸到你們自己的身上
[00:06:04.760 --> 00:06:07.080]  你們自己去承擔
[00:06:07.080 --> 00:06:08.520]  用句白話這樣說
[00:06:08.520 --> 00:06:10.440]  當時保羅是很激氣
[00:06:10.440 --> 00:06:11.280]  激氣到一個地步
[00:06:11.280 --> 00:06:11.840]  他就說
[00:06:11.840 --> 00:06:15.040]  「由得你們了,你們自己去承擔你們的後果
[00:06:15.040 --> 00:06:18.920]  你們的罪歸到你們自己的身上」
[00:06:18.920 --> 00:06:20.560]  以往看到這一段聖經
[00:06:20.560 --> 00:06:22.640]  最觸動我的就是
[00:06:22.640 --> 00:06:24.000]  保羅說
[00:06:24.000 --> 00:06:25.920]  「你們自己拿來吧
[00:06:25.920 --> 00:06:27.920]  跟你們說完你們不信
[00:06:27.920 --> 00:06:29.320]  我走了
[00:06:29.320 --> 00:06:31.360]  你們自己的事了」
[00:06:31.360 --> 00:06:34.040]  不過當他們認真去看的時候
[00:06:34.040 --> 00:06:37.440]  剛才我也跟大家分享了這五節經文
[00:06:37.440 --> 00:06:40.520]  保羅是極力地勸勉他們
[00:06:40.520 --> 00:06:43.720]  保羅是很專心地用盡他所有的時間
[00:06:43.720 --> 00:06:45.400]  來服侍他們
[00:06:45.400 --> 00:06:47.400]  保羅是每逢一有機會
[00:06:47.400 --> 00:06:48.560]  無論是安息日
[00:06:48.560 --> 00:06:49.880]  無論是在市集
[00:06:49.880 --> 00:06:51.680]  無論是在任何的場景
[00:06:51.680 --> 00:06:54.160]  他都是用盡他的方法
[00:06:54.160 --> 00:06:56.280]  來勸導這些猶太人
[00:06:56.280 --> 00:07:00.040]  希望他們能夠歸主
[00:07:00.040 --> 00:07:02.960]  如果我們說我們最著眼於這一句
[00:07:02.960 --> 00:07:05.240]  「抖著衣服」
[00:07:05.240 --> 00:07:08.000]  不如我們更加著眼的就是
[00:07:08.000 --> 00:07:10.440]  在保羅說這句話之前
[00:07:10.440 --> 00:07:13.920]  他那份的盡心竭力
[00:07:13.920 --> 00:07:16.680]  他那份的肉緊
[00:07:16.680 --> 00:07:18.000]  去到一個地步
[00:07:18.000 --> 00:07:18.760]  對了
[00:07:18.760 --> 00:07:21.120]  你們既然是這樣抗拒的話
[00:07:21.120 --> 00:07:23.120]  我就要去下一個的地方
[00:07:23.120 --> 00:07:26.560]  來繼續傳揚福音
[00:07:26.560 --> 00:07:29.480]  在這裡我想跟大家分享的第一個
[00:07:29.480 --> 00:07:32.720]  我們傳福音的事上面
[00:07:32.720 --> 00:07:34.600]  我們所要做的是
[00:07:34.600 --> 00:07:37.360]  盡自己所能
[00:07:37.360 --> 00:07:39.600]  盡自己所能
[00:07:39.600 --> 00:07:41.120]  是的,在傳福音上面
[00:07:41.120 --> 00:07:44.680]  我們都會遇到很多人的抗拒
[00:07:44.680 --> 00:07:45.960]  很多人的抵擋
[00:07:45.960 --> 00:07:47.320]  甚至被誤會
[00:07:47.320 --> 00:07:50.240]  甚至被重傷
[00:07:50.240 --> 00:07:53.240]  在保羅當時傳福音的事情上面
[00:07:53.240 --> 00:07:56.720]  我相信很多的遭遇都不足為人道
[00:07:56.720 --> 00:07:58.280]  不過這些經歷
[00:07:58.280 --> 00:08:01.840]  我們都未必有那麼激烈的經歷過
[00:08:01.840 --> 00:08:05.960]  不過被人拒絕的可能會很多
[00:08:05.960 --> 00:08:10.720]  保羅他用盡他的方法
[00:08:10.720 --> 00:08:12.800]  用盡他的時間
[00:08:12.800 --> 00:08:15.360]  用盡他的心力
[00:08:15.360 --> 00:08:16.440]  激烈的來到他
[00:08:16.440 --> 00:08:18.880]  向這一班的人去傳福音
[00:08:18.880 --> 00:08:19.600]  去到最後
[00:08:19.600 --> 00:08:23.120]  他們仍然是不相信保羅說
[00:08:23.120 --> 00:08:25.640]  就留給你們吧
[00:08:25.640 --> 00:08:28.840]  我們要深刻他經歷的是
[00:08:28.840 --> 00:08:31.080]  保羅說這句話之前
[00:08:31.080 --> 00:08:33.680]  他那份的盡力
[00:08:33.680 --> 00:08:36.520]  不過就算是保羅說這句話也好
[00:08:36.520 --> 00:08:38.440]  其實這一班人拒絕
[00:08:38.440 --> 00:08:40.040]  我們仍然可以看回之前
[00:08:40.040 --> 00:08:42.480]  第一、第二次的宣教旅程
[00:08:42.480 --> 00:08:44.240]  是的,雖然有人拒絕
[00:08:44.240 --> 00:08:48.200]  但其實有很多很多的人是相信了
[00:08:48.200 --> 00:08:50.040]  包括很多的猶太人
[00:08:50.040 --> 00:08:54.120]  當中包括有管會堂的
[00:08:54.120 --> 00:08:56.920]  也有稅吏的
[00:08:56.920 --> 00:08:58.960]  很多的人是相信了
[00:08:58.960 --> 00:09:04.040]  弟兄姊妹,我們見到很多人拒絕
[00:09:04.040 --> 00:09:06.760]  但同樣,原來保羅他盡了力之後
[00:09:06.760 --> 00:09:09.920]  其實同樣很多人是歸順
[00:09:09.920 --> 00:09:11.760]  在拒絕以外
[00:09:11.760 --> 00:09:15.840]  我們見到很多人仍然是歸順了主耶穌
[00:09:15.840 --> 00:09:18.560]  不過就算是這一班人他現在拒絕了
[00:09:18.560 --> 00:09:19.960]  保羅也只不過說
[00:09:19.960 --> 00:09:22.160]  你們的罪與我無關
[00:09:22.160 --> 00:09:25.200]  我要去下一個地方來傳揚福音
[00:09:25.200 --> 00:09:26.760]  這一班人
[00:09:26.760 --> 00:09:30.160]  他的結局,我們是不知道的
[00:09:30.160 --> 00:09:34.040]  這一班當時拒絕保羅的人的結局
[00:09:34.040 --> 00:09:37.360]  我們是不知道的
[00:09:37.360 --> 00:09:40.320]  讓我想起一件往事
[00:09:40.320 --> 00:09:43.840]  我小時候住在一些寫字區
[00:09:43.840 --> 00:09:46.200]  那些七層屋邨的寫字區
[00:09:46.200 --> 00:09:49.000]  天台還有小學
[00:09:49.000 --> 00:09:50.880]  我不知道大家知不知道
[00:09:50.880 --> 00:09:53.360]  有差不多資歷的應該知道
[00:09:53.360 --> 00:09:55.840]  我很記得那時候讀小學的時候
[00:09:55.840 --> 00:09:59.200]  在附近教會有一對哥哥姐姐
[00:09:59.200 --> 00:10:02.320]  他們很定期洗樓
[00:10:02.320 --> 00:10:05.000]  逐戶逐家逐戶拍門
[00:10:05.000 --> 00:10:07.040]  來傳福音
[00:10:07.040 --> 00:10:09.600]  那時候小時候我也是好人
[00:10:09.600 --> 00:10:11.040]  不過有限
[00:10:11.040 --> 00:10:13.440]  他們每一次來的時候
[00:10:13.440 --> 00:10:17.560]  我們就說一些不好聽的話
[00:10:17.560 --> 00:10:20.840]  明明有人敲門我們就說沒有人
[00:10:20.840 --> 00:10:22.520]  很多時候就算他在也好
[00:10:22.520 --> 00:10:24.600]  有時候我們會說一些
[00:10:24.600 --> 00:10:26.280]  我現在也說不出來的說話
[00:10:26.280 --> 00:10:29.800]  來容許我講俗一點
[00:10:29.800 --> 00:10:34.120]  來玩弄他
[00:10:34.120 --> 00:10:35.560]  但是那對哥哥姐姐
[00:10:35.560 --> 00:10:41.360]  他仍然是定期的來探訪民安
[00:10:41.360 --> 00:10:43.120]  就算我們關上門
[00:10:43.120 --> 00:10:45.320]  他仍然站在那裡
[00:10:45.320 --> 00:10:48.040]  來將一些福音的訊息
[00:10:48.040 --> 00:10:50.400]  他照說
[00:10:50.400 --> 00:10:52.600]  雖然我們拒他於門外
[00:10:52.600 --> 00:10:54.200]  但他照說
[00:10:54.200 --> 00:10:56.080]  因為他知道
[00:10:56.080 --> 00:10:58.080]  其實在門的後面
[00:10:58.080 --> 00:11:00.480]  我們根本就在那裡
[00:11:00.480 --> 00:11:03.520]  他照說我們就照聽
[00:11:03.520 --> 00:11:04.920]  於是就在一段時間
[00:11:04.920 --> 00:11:09.560]  就再沒有見過這對哥哥姐姐了
[00:11:09.560 --> 00:11:11.440]  不過你問我
[00:11:11.440 --> 00:11:12.640]  去到我信主
[00:11:12.640 --> 00:11:15.120]  去到今時今日
[00:11:15.120 --> 00:11:17.320]  我最掛念
[00:11:17.320 --> 00:11:19.040]  我最仍然是
[00:11:19.040 --> 00:11:20.200]  將來我有機會
[00:11:20.200 --> 00:11:21.960]  我問天父的時候
[00:11:21.960 --> 00:11:25.080]  我也很想找回這對哥哥姐姐
[00:11:25.080 --> 00:11:27.160]  我很想跟他們說
[00:11:27.160 --> 00:11:29.240]  很多年之後
[00:11:29.240 --> 00:11:31.760]  我信了耶穌了
[00:11:31.760 --> 00:11:33.520]  我很想跟他們說
[00:11:33.520 --> 00:11:36.960]  很多年之後
[00:11:36.960 --> 00:11:42.080]  我更加可以全時間來對他們服侍
[00:11:42.080 --> 00:11:43.600]  不過弟兄姊妹
[00:11:43.600 --> 00:11:46.160]  能夠信耶穌當然是一個祝福
[00:11:46.160 --> 00:11:49.440]  我這裡想跟大家分享的是
[00:11:49.440 --> 00:11:52.360]  在我去到現在今時今日
[00:11:52.360 --> 00:11:54.880]  我仍然最懷念的
[00:11:54.880 --> 00:11:57.000]  是這對哥哥姐姐
[00:11:57.000 --> 00:11:58.160]  或者這樣說
[00:11:58.160 --> 00:11:59.880]  我仍然最懷念的
[00:11:59.880 --> 00:12:01.800]  在我信仰的歷程裡
[00:12:01.800 --> 00:12:05.000]  是這些曾經被我很拒絕
[00:12:05.000 --> 00:12:05.640]  或者這樣說
[00:12:05.640 --> 00:12:08.080]  是曾經被我拒絕最多的人
[00:12:08.080 --> 00:12:09.720]  在我現在的生命裡
[00:12:09.720 --> 00:12:12.880]  我是最懷念的
[00:12:12.880 --> 00:12:15.040]  弟兄姊妹
[00:12:15.040 --> 00:12:17.960]  盡自己所能
[00:12:17.960 --> 00:12:20.640]  傳福音所要的是
[00:12:20.640 --> 00:12:26.640]  盡我們所能
[00:12:26.640 --> 00:12:29.680]  我們繼續看接下來的經文
[00:12:29.680 --> 00:12:34.560]  第二段是由第十八到二十三節
[00:12:34.560 --> 00:12:36.040]  第十八節說
[00:12:36.040 --> 00:12:37.880]  保羅住了許多日子
[00:12:37.880 --> 00:12:40.400]  辭別了弟兄就去到敘利亞
[00:12:40.400 --> 00:12:41.560]  這裡的意思是
[00:12:41.560 --> 00:12:46.840]  保羅將會結束第二次宣教旅程
[00:12:46.840 --> 00:12:49.640]  他將要返回安提阿
[00:12:49.640 --> 00:12:51.720]  在途中他就去到一個地方
[00:12:51.720 --> 00:12:55.000]  叫做堅格尼提頭
[00:12:55.000 --> 00:12:58.440]  是因為他曾經許過願
[00:12:58.440 --> 00:13:01.720]  我們看看接下來發生什麼事
[00:13:01.720 --> 00:13:02.680]  在回程的時候
[00:13:02.680 --> 00:13:05.280]  保羅仍然在第十九節
[00:13:05.280 --> 00:13:08.040]  他到了以弗所
[00:13:08.040 --> 00:13:10.120]  在那裡他又進入會堂
[00:13:10.120 --> 00:13:12.040]  跟猶太人辯論
[00:13:12.040 --> 00:13:14.920]  他將要完結第二次宣教旅程
[00:13:14.920 --> 00:13:16.720]  返回安提阿的途中
[00:13:16.720 --> 00:13:18.960]  保羅仍然把握機會
[00:13:18.960 --> 00:13:21.360]  在以弗所逗留片刻
[00:13:21.360 --> 00:13:23.720]  為的是要跟人辯論
[00:13:23.720 --> 00:13:27.480]  讓人同樣得著聽到福音
[00:13:27.480 --> 00:13:31.200]  接著他回到安提阿的時候
[00:13:31.200 --> 00:13:35.880]  他同樣經過該塞尼亞
[00:13:35.880 --> 00:13:38.480]  在當中他就上耶路撒冷
[00:13:38.480 --> 00:13:41.640]  來關心問候教會
[00:13:41.640 --> 00:13:45.240]  這樣他就結束了第二次的旅程
[00:13:45.240 --> 00:13:48.120]  接著又要準備下一次
[00:13:48.120 --> 00:13:49.080]  來到他動身
[00:13:49.080 --> 00:13:51.720]  第三次的宣教旅程
[00:13:51.720 --> 00:13:52.880]  在這一段經文
[00:13:52.880 --> 00:13:58.240]  最觸動我的是第十八節
[00:13:58.240 --> 00:14:03.160]  其實保羅在他的行程很緊密
[00:14:03.160 --> 00:14:06.600]  此後正如我剛才跟大家分享的句子
[00:14:06.600 --> 00:14:08.400]  去完一個地方他就離開
[00:14:08.400 --> 00:14:10.920]  接著再接觸第二個地方
[00:14:10.920 --> 00:14:15.600]  第二次的宣教旅程完結
[00:14:15.600 --> 00:14:17.440]  回到安提阿的途中
[00:14:17.440 --> 00:14:20.000]  仍然來到他傳揚福音
[00:14:20.000 --> 00:14:22.640]  接著回到他稍為歇息
[00:14:22.640 --> 00:14:26.480]  再預備動身第三次的宣教旅程
[00:14:26.480 --> 00:14:30.400]  在這麼緊密的行程當中
[00:14:30.400 --> 00:14:32.240]  在第十八節
[00:14:32.240 --> 00:14:34.600]  卻是有一個很特別的句子出現
[00:14:34.600 --> 00:14:37.800]  就是保羅都要停下來
[00:14:37.800 --> 00:14:40.040]  在堅達尼這個地方
[00:14:40.040 --> 00:14:42.320]  來替他剃他的頭髮
[00:14:42.320 --> 00:14:46.120]  為的是因為他曾經去過縣
[00:14:46.120 --> 00:14:47.880]  現在期滿了
[00:14:47.880 --> 00:14:50.280]  他就要剃他的頭髮
[00:14:50.280 --> 00:14:54.480]  當時的人一定會很熟悉舊約的聖經
[00:14:54.480 --> 00:14:58.560]  這個很明顯就是向神一個的祈願
[00:14:58.560 --> 00:15:00.640]  當祈願完結之後
[00:15:00.640 --> 00:15:02.360]  在祈願完結之後
[00:15:02.360 --> 00:15:06.880]  他們才會來替他剃他們的頭髮
[00:15:06.880 --> 00:15:10.120]  弟兄姊妹,在這裡我們看得到
[00:15:10.120 --> 00:15:13.320]  保羅在他侍奉的過程中
[00:15:13.320 --> 00:15:18.040]  祈禱是何等的重要
[00:15:18.040 --> 00:15:20.160]  並且最重要的是
[00:15:20.160 --> 00:15:22.880]  他祈完禱,許了願之後
[00:15:22.880 --> 00:15:25.440]  他會記得
[00:15:25.440 --> 00:15:28.080]  並且在他更緊密
[00:15:28.080 --> 00:15:30.400]  更緊迫的行程中
[00:15:30.400 --> 00:15:33.000]  他仍然要停下來
[00:15:33.000 --> 00:15:35.120]  做這一件事情
[00:15:35.120 --> 00:15:37.240]  剃了他的頭髮
[00:15:37.240 --> 00:15:40.800]  在這裡,或者我們學校的不是要剃頭髮
[00:15:40.800 --> 00:15:44.120]  學校的是他那份祈禱的心
[00:15:44.120 --> 00:15:46.800]  並且他記得
[00:15:46.800 --> 00:15:48.120]  他祈禱甚麼我們不知道
[00:15:48.120 --> 00:15:49.800]  他許了甚麼願我們不知道
[00:15:49.800 --> 00:15:50.920]  不過我們只知道
[00:15:50.920 --> 00:15:53.120]  在第二次的宣教旅程
[00:15:53.120 --> 00:15:54.320]  很多的艱辛
[00:15:54.320 --> 00:15:56.440]  很多的處境逆境
[00:15:56.440 --> 00:15:58.200]  很多的困難挑戰
[00:15:58.200 --> 00:16:02.400]  當然也有很多人因此而信了
[00:16:02.400 --> 00:16:04.440]  我們不知道他祈甚麼
[00:16:04.440 --> 00:16:08.680]  不過,總之他就是在這個旅程中
[00:16:08.680 --> 00:16:12.160]  他記得,並且停下來
[00:16:12.160 --> 00:16:14.360]  來祂還願
[00:16:14.360 --> 00:16:15.920]  總之每天
[00:16:15.920 --> 00:16:17.400]  在全福音的事上
[00:16:17.400 --> 00:16:20.120]  祈求我們同樣謹記
[00:16:20.120 --> 00:16:23.800]  我們除了要盡我們的所能之外
[00:16:23.800 --> 00:16:28.800]  我們更加要依靠祈禱的大能
[00:16:28.800 --> 00:16:31.080]  依靠祈禱的大能
[00:16:31.080 --> 00:16:34.640]  在祈禱中可以讓我們在過程中
[00:16:34.640 --> 00:16:37.000]  我們能夠回到神的當中
[00:16:37.000 --> 00:16:39.760]  我們去專注神的作為
[00:16:39.760 --> 00:16:40.720]  在祈禱的過程中
[00:16:40.720 --> 00:16:42.080]  我們要記下
[00:16:42.080 --> 00:16:43.640]  不是祈願就算了
[00:16:43.640 --> 00:16:45.080]  而是記下
[00:16:45.080 --> 00:16:46.400]  正如使徒行傳
[00:16:46.400 --> 00:16:49.320]  我們看回他第一、第二次的宣教旅程
[00:16:49.320 --> 00:16:51.800]  每一個地方發生過甚麼事
[00:16:51.800 --> 00:16:53.160]  甚麼人信了主
[00:16:53.160 --> 00:16:55.880]  意想不到的神蹟
[00:16:55.880 --> 00:16:58.040]  雖然有很多是被人拒絕
[00:16:58.040 --> 00:16:59.080]  被人逼迫
[00:16:59.080 --> 00:17:00.120]  被人鞭打
[00:17:00.120 --> 00:17:01.280]  被人棍打
[00:17:01.280 --> 00:17:03.440]  但這些危險的經歷
[00:17:03.440 --> 00:17:05.000]  他一一經歷過了
[00:17:05.000 --> 00:17:09.360]  但仍然可以完成了第二次的宣教旅程
[00:17:09.360 --> 00:17:10.800]  這些一點一滴
[00:17:10.800 --> 00:17:13.280]  這些印記
[00:17:13.280 --> 00:17:14.880]  相信就可以成為
[00:17:14.880 --> 00:17:16.480]  每一個服侍主的人
[00:17:16.480 --> 00:17:21.000]  特別在全福音的事上的一份動力
[00:17:21.000 --> 00:17:23.000]  我們要祈禱
[00:17:23.000 --> 00:17:25.720]  並且要記下
[00:17:25.720 --> 00:17:28.480]  因為很多時候
[00:17:28.480 --> 00:17:31.640]  我們是要事後回望
[00:17:31.640 --> 00:17:34.880]  我們才知道事情是怎樣發展
[00:17:34.880 --> 00:17:36.000]  很多時候
[00:17:36.000 --> 00:17:38.040]  我們是要回望
[00:17:38.040 --> 00:17:39.920]  我們才能見到
[00:17:39.920 --> 00:17:42.000]  原來神的足印
[00:17:42.000 --> 00:17:43.040]  我們很多時候
[00:17:43.040 --> 00:17:44.400]  是要回望
[00:17:44.400 --> 00:17:46.000]  我們就會更加
[00:17:46.000 --> 00:17:48.360]  可以有多些認識神
[00:17:48.360 --> 00:17:50.160]  祂那份心意
[00:17:50.160 --> 00:17:53.800]  以致我們能夠走下一里路
[00:17:53.800 --> 00:17:54.680]  在保羅來說
[00:17:54.680 --> 00:17:56.560]  下一里路就是再一次預備
[00:17:56.560 --> 00:17:59.000]  祂第三次的宣教
[00:17:59.000 --> 00:18:03.760]  祈禱的大能
[00:18:03.760 --> 00:18:05.120]  我們再看看
[00:18:05.120 --> 00:18:09.920]  經文第24至28節
[00:18:09.920 --> 00:18:11.440]  在這個段落
[00:18:11.440 --> 00:18:12.920]  第24至25節
[00:18:12.920 --> 00:18:16.800]  就是祂第三次的宣教旅程開始
[00:18:16.800 --> 00:18:19.600]  不過這裡就介紹一個人物出場
[00:18:19.600 --> 00:18:21.800]  就是亞波羅
[00:18:21.800 --> 00:18:22.840]  經文說
[00:18:22.840 --> 00:18:25.480]  有一個身在亞歷山大的猶太人
