
[00:00:00.000 --> 00:00:02.720]  大家有試過跟別人傳福音嗎?
[00:06:42.640 --> 00:06:45.240]  他說阿全我這輩子就是這樣
[00:06:45.240 --> 00:06:46.840]  什麼都沒有
[00:06:46.840 --> 00:06:48.840]  在療養院住
[00:06:48.840 --> 00:06:50.840]  你沒有手指
[00:06:50.840 --> 00:06:53.240]  你還有很多機會
[00:06:53.240 --> 00:06:55.240]  你不要放棄
[00:06:55.240 --> 00:06:57.240]  後來我看到他要求人道毀滅
[00:06:57.240 --> 00:07:02.240]  我覺得他真的很大經歷
[00:07:02.240 --> 00:07:03.840]  所以後來他相信耶穌
[00:07:03.840 --> 00:07:05.640]  對我很大鼓勵
[00:07:05.640 --> 00:07:07.640]  到我中五的時候
[00:07:07.640 --> 00:07:09.840]  你知道我中三入醫院暑假
[00:07:09.840 --> 00:07:11.840]  我中五的時候信了耶穌
[00:07:11.840 --> 00:07:14.240]  我就回去探望弟兄
[00:07:14.240 --> 00:07:15.440]  回去靈石醫院
[00:07:15.440 --> 00:07:18.840]  他住在靈石醫院住了很多年
[00:07:18.840 --> 00:07:20.240]  我回去探望他
[00:07:20.240 --> 00:07:23.040]  他就告訴我
[00:07:23.040 --> 00:07:24.440]  他信了耶穌
[00:07:24.440 --> 00:07:27.040]  他的生命怎樣有意義
[00:07:27.040 --> 00:07:31.040]  今天很想藉著司祭日漢聖經說
[00:07:31.040 --> 00:07:33.040]  偉大見證人
[00:07:33.040 --> 00:07:35.040]  就是神可以用我們每一個人
[00:07:35.040 --> 00:07:37.040]  去做他的見證
[00:07:37.040 --> 00:07:39.640]  司祭日漢是第一個人
[00:07:39.640 --> 00:07:44.040]  真正見證耶穌是神的兒子是基督
[00:07:44.040 --> 00:07:46.040]  司祭日漢是第一個人
[00:07:46.040 --> 00:07:48.040]  我本來的講題不是偉大見證人
[00:07:48.040 --> 00:07:51.040]  本來是地上最強人物
[00:07:51.040 --> 00:07:55.040]  知不知道這六個字是出自哪首歌
[00:07:57.040 --> 00:07:59.040]  奴隸獸奴隸獸
[00:07:59.040 --> 00:08:02.040]  好像是地上最強人物
[00:08:02.040 --> 00:08:05.040]  好像是有首卡通片
[00:08:05.040 --> 00:08:06.040]  為什麼呢
[00:08:06.040 --> 00:08:07.040]  我們讀一讀
[00:08:07.040 --> 00:08:08.040]  在輔助經文裡面
[00:08:08.040 --> 00:08:10.040]  馬太福音十一章
[00:08:10.040 --> 00:08:11.040]  十一章
[00:08:11.040 --> 00:08:15.040]  十一到十三節
[00:08:15.040 --> 00:08:20.040]  司祭日漢為什麼會有這麼高的地位呢
[00:08:20.040 --> 00:08:22.040]  輔助經文馬太福音十一章
[00:08:22.040 --> 00:08:23.040]  十一到十三節
[00:08:23.040 --> 00:08:24.040]  預備起
[00:08:24.040 --> 00:08:47.040]  (輔助經文)
[00:08:47.040 --> 00:08:49.040]  這裡說什麼呢
[00:08:49.040 --> 00:08:52.040]  他說在婦人所生的人裡面
[00:08:52.040 --> 00:08:58.040]  就是地上司祭日漢是最強的那個
[00:08:58.040 --> 00:09:00.040]  為什麼呢
[00:09:00.040 --> 00:09:05.040]  因為他是耶穌基督神的兒子的先鋒
[00:09:05.040 --> 00:09:08.040]  由他來介紹耶穌出場
[00:09:08.040 --> 00:09:10.040]  介紹神的兒子
[00:09:10.040 --> 00:09:12.040]  所以他在地上所有婦人所生的
[00:09:12.040 --> 00:09:14.040]  沒有一個比他大
[00:09:14.040 --> 00:09:15.040]  但是他接著說
[00:09:15.040 --> 00:09:17.040]  他說在天國裡面
[00:09:17.040 --> 00:09:19.040]  在地上他是最強
[00:09:19.040 --> 00:09:23.040]  但是在天上他不是最強
[00:09:23.040 --> 00:09:25.040]  當上到天上
[00:09:25.040 --> 00:09:28.040]  我們每個人在神面前的地位不一樣
[00:09:28.040 --> 00:09:29.040]  但是在地上
[00:09:29.040 --> 00:09:34.040]  日漢律法和先知啟示關於基督
[00:09:34.040 --> 00:09:38.040]  去到他就是最終極
[00:09:38.040 --> 00:09:39.040]  他之後沒有了
[00:09:39.040 --> 00:09:41.040]  因為他之後耶穌就來了
[00:09:41.040 --> 00:09:49.040]  由司祭日漢到今天 到耶穌出來之後
[00:09:49.040 --> 00:09:52.040]  到使徒那個年代
[00:09:52.040 --> 00:09:55.040]  天國是努力進入
[00:09:55.040 --> 00:09:57.040]  天國受到很多攻擊
[00:09:57.040 --> 00:10:01.040]  但是那些強的人就會得到
[00:10:01.040 --> 00:10:03.040]  那些站立得穩 努力的人
[00:10:03.040 --> 00:10:08.040]  那些出力的人就會得到
[00:10:08.040 --> 00:10:12.040]  這裡所說的就是天國不斷受到衝擊
[00:10:12.040 --> 00:10:14.040]  但是司祭日漢
[00:10:14.040 --> 00:10:17.040]  他將舊約聖經一路鋪排
[00:10:17.040 --> 00:10:19.040]  神一路鋪排很多先知
[00:10:19.040 --> 00:10:22.040]  在不同年代去介紹基督
[00:10:22.040 --> 00:10:24.040]  你知道只是在舊約聖經
[00:10:24.040 --> 00:10:28.040]  超過300句的預言是關於耶穌基督
[00:10:28.040 --> 00:10:31.040]  只是耶穌基督被賣那天的24小時
[00:10:31.040 --> 00:10:35.040]  都超過30節聖經的預言應驗
[00:10:35.040 --> 00:10:38.040]  所以我們說由舊約創世紀
[00:10:38.040 --> 00:10:40.040]  一路去到馬拉基書
[00:10:40.040 --> 00:10:42.040]  去到約翰之前
[00:10:42.040 --> 00:10:47.040]  聖經陸陸續續有千多年的時間
[00:10:47.040 --> 00:10:51.040]  公元前1400年是摩西的年代
[00:10:51.040 --> 00:10:55.040]  再早400年1800年是阿伯拉罕的年代
[00:10:55.040 --> 00:10:58.040]  然後1800年前之後
[00:10:58.040 --> 00:11:02.040]  來到耶穌司祭日漢出來的時候
[00:11:02.040 --> 00:11:07.040]  關於神的兒子舊恩天國君王的消息
[00:11:07.040 --> 00:11:11.040]  來到約翰就最終極了
[00:11:11.040 --> 00:11:12.040]  所以這裡說
[00:11:12.040 --> 00:11:16.040]  他在庶人所生的人當中
[00:11:16.040 --> 00:11:18.040]  他是最大
[00:11:18.040 --> 00:11:23.040]  因為啟示去到約翰為止
[00:11:23.040 --> 00:11:25.040]  司祭約翰一出來
[00:11:25.040 --> 00:11:27.040]  我們讀一讀背景資料
[00:11:27.040 --> 00:11:32.040]  包括了經文《馬太三章》一到六節
[00:11:32.040 --> 00:11:37.040]  這裡說有什麼人去約翰受洗
[00:11:37.040 --> 00:11:42.040]  全個猶太耶路撒冷的人
[00:11:42.040 --> 00:11:44.040]  包括宗教領袖
[00:11:44.040 --> 00:11:46.040]  包括士兵
[00:11:46.040 --> 00:11:48.040]  包括稅吏
[00:11:48.040 --> 00:11:49.040]  高階層的人
[00:11:49.040 --> 00:11:51.040]  低階層的人
[00:11:51.040 --> 00:11:53.040]  不同的人
[00:11:53.040 --> 00:11:54.040]  外邦人
[00:11:54.040 --> 00:11:55.040]  猶太人
[00:11:55.040 --> 00:11:57.040]  都去
[00:11:57.040 --> 00:11:58.040]  很特別的
[00:11:58.040 --> 00:11:59.040]  如果你看其他的經文
[00:11:59.040 --> 00:12:02.040]  司祭約翰不是宗教人物
[00:12:02.040 --> 00:12:06.040]  但當他出來講一個悔改的洗禮
[00:12:06.040 --> 00:12:10.040]  就帶來一個很大的轟動
[00:12:10.040 --> 00:12:13.040]  你有沒有見過一間在山卡拉地方的教會
[00:12:13.040 --> 00:12:15.040]  是很多人的
[00:12:15.040 --> 00:12:18.040]  約翰就是
[00:12:18.040 --> 00:12:20.040]  他在曠野喊著說
[00:12:20.040 --> 00:12:22.040]  這裡經文一開始一章十九節
[00:12:22.040 --> 00:12:25.040]  就說約翰在約旦河那裡
[00:12:25.040 --> 00:12:28.040]  呼籲猶太人出來悔改
[00:12:28.040 --> 00:12:30.040]  他在呼籲什麼呢
[00:12:30.040 --> 00:12:32.040]  很有趣
[00:12:32.040 --> 00:12:35.040]  在說再培訓
[00:12:35.040 --> 00:12:37.040]  你知道猶太人
[00:12:37.040 --> 00:12:39.040]  所有猶太人
[00:12:39.040 --> 00:12:41.040]  他一出生
[00:12:41.040 --> 00:12:43.040]  他就是整個群體
[00:12:43.040 --> 00:12:45.040]  整個種族
[00:12:45.040 --> 00:12:47.040]  就敬拜神
[00:12:47.040 --> 00:12:51.040]  那些外邦人要成為一個猶太教的教徒
[00:12:51.040 --> 00:12:53.040]  他們要做三件事
[00:12:53.040 --> 00:12:55.040]  第一他們要承認一神論
[00:12:55.040 --> 00:12:57.040]  第二他們如果是藍丁
[00:12:57.040 --> 00:12:59.040]  他們要接受國禮
[00:12:59.040 --> 00:13:03.040]  第三他們要接受一個洗禮
[00:13:03.040 --> 00:13:06.040]  就代表他們歸入這個群體
[00:13:06.040 --> 00:13:09.040]  洗禮就代表一個人迴轉
[00:13:09.040 --> 00:13:11.040]  這裡是什麼呢
[00:13:11.040 --> 00:13:14.040]  司祭約翰叫一群猶太人
[00:13:14.040 --> 00:13:16.040]  一群信神的人
[00:13:16.040 --> 00:13:18.040]  重新迴轉
[00:13:18.040 --> 00:13:20.040]  就好像一個人再缺志一樣
[00:13:20.040 --> 00:13:22.040]  你信了耶穌
[00:13:22.040 --> 00:13:26.040]  突然組長、導師、牧者找你
[00:13:26.040 --> 00:13:28.040]  你要重新上基礎班
[00:13:28.040 --> 00:13:30.040]  你要重新缺志
[00:13:30.040 --> 00:13:32.040]  你要再培訓
[00:13:32.040 --> 00:13:34.040]  你不行
[00:13:34.040 --> 00:13:36.040]  重新來過
[00:13:36.040 --> 00:13:38.040]  這裡對猶太人來的衝擊很大
[00:13:38.040 --> 00:13:40.040]  因為什麼呢
[00:13:40.040 --> 00:13:42.040]  因為剛才三章一到六節
[00:13:42.040 --> 00:13:44.040]  因為天國近了
[00:13:44.040 --> 00:13:46.040]  你們應該悔改
[00:13:46.040 --> 00:13:48.040]  這就是經文的背景
[00:13:48.040 --> 00:13:50.040]  十九節
[00:13:50.040 --> 00:13:52.040]  約翰為耶穌作的見證
[00:13:52.040 --> 00:13:54.040]  記載下面
[00:13:54.040 --> 00:13:56.040]  約翰的福音很特別
[00:13:56.040 --> 00:13:58.040]  他說神差派他的兒子來
[00:13:58.040 --> 00:14:00.040]  要叫人得生命
[00:14:00.040 --> 00:14:04.040]  信的人就有權並成為神的兒女
[00:14:04.040 --> 00:14:06.040]  整個生命有扭轉
[00:14:06.040 --> 00:14:08.040]  關鍵就是
[00:14:08.040 --> 00:14:10.040]  道成肉身住在我們當中
[00:14:10.040 --> 00:14:12.040]  帶來恩典和真理
[00:14:12.040 --> 00:14:14.040]  以前沒有真理
[00:14:14.040 --> 00:14:16.040]  以前沒有標準
[00:14:16.040 --> 00:14:18.040]  耶穌來就將真理顯明
[00:14:18.040 --> 00:14:20.040]  又帶給我們
[00:14:20.040 --> 00:14:22.040]  神給我們額外的禮物
[00:14:22.040 --> 00:14:24.040]  我們不配的恩典
[00:14:24.040 --> 00:14:26.040]  很奇妙
[00:14:26.040 --> 00:14:28.040]  這裡說到約翰
[00:14:28.040 --> 00:14:30.040]  約翰的見證
[00:14:30.040 --> 00:14:32.040]  就是耶穌基督生命的
[00:14:32.040 --> 00:14:34.040]  第一幕
[00:14:34.040 --> 00:14:36.040]  如果你看
[00:14:36.040 --> 00:14:38.040]  全部福音書
[00:14:38.040 --> 00:14:40.040]  全部都是說
[00:14:40.040 --> 00:14:42.040]  屍體約翰出來
[00:14:42.040 --> 00:14:44.040]  然後耶穌就出場了
[00:14:44.040 --> 00:14:46.040]  每次都是這樣
[00:14:46.040 --> 00:14:48.040]  因為舊約聖經說了很多次
[00:14:48.040 --> 00:14:50.040]  耶穌會來
[00:14:50.040 --> 00:14:52.040]  人子會來
[00:14:52.040 --> 00:14:54.040]  大衛的子孫會來
[00:14:54.040 --> 00:14:56.040]  大衛的苗裔會來
[00:14:56.040 --> 00:14:58.040]  神的獨生兒子
[00:14:58.040 --> 00:15:00.040]  那個彌賽亞會來
[00:15:00.040 --> 00:15:02.040]  但怎樣來呢
[00:15:02.040 --> 00:15:04.040]  就是屍體約翰來
[00:15:04.040 --> 00:15:06.040]  將耶穌顯明給以色列人
[00:15:06.040 --> 00:15:08.040]  屍體約翰來
[00:15:08.040 --> 00:15:10.040]  帶來很大的轟動
[00:15:10.040 --> 00:15:12.040]  整個民族的人
[00:15:12.040 --> 00:15:14.040]  都覺得
[00:15:14.040 --> 00:15:16.040]  這個屍體約翰
[00:15:16.040 --> 00:15:18.040]  他沒有行神蹟
[00:15:18.040 --> 00:15:20.040]  他只是說神的話
[00:15:20.040 --> 00:15:22.040]  天國的福音
[00:15:22.040 --> 00:15:24.040]  我們看看第十九到二十二節
[00:15:24.040 --> 00:15:26.040]  他出來帶來很大的衝擊
[00:15:26.040 --> 00:15:28.040]  很大的影響力
[00:15:28.040 --> 00:15:30.040]  那些人就問他
[00:15:30.040 --> 00:15:32.040]  關於他身份的事
[00:15:32.040 --> 00:15:34.040]  我們十九到二十二節
[00:15:34.040 --> 00:15:36.040]  預備起
[00:15:36.040 --> 00:15:38.040]  猶太人一直期待
[00:15:38.040 --> 00:15:40.040]  神的國降臨
[00:15:40.040 --> 00:15:42.040]  屍體約翰來
[00:15:42.040 --> 00:15:44.040]  受高的君王降臨
[00:15:44.040 --> 00:15:46.040]  屍體約翰一出來說
[00:15:46.040 --> 00:15:48.040]  天國將到
[00:15:48.040 --> 00:15:50.040]  天國近了
[00:15:50.040 --> 00:15:52.040]  猶太人一直期待
[00:15:52.040 --> 00:15:54.040]  你讀聖經也知道
[00:15:54.040 --> 00:15:56.040]  猶太人一星期兩次禁食
[00:15:56.040 --> 00:15:58.040]  期待屍體約翰來降臨
[00:15:58.040 --> 00:16:00.040]  他們一直期待
[00:16:00.040 --> 00:16:02.040]  屍體約翰一出來
[00:16:02.040 --> 00:16:04.040]  帶來很大的影響力
[00:16:04.040 --> 00:16:06.040]  他們就去找他
[00:16:06.040 --> 00:16:08.040]  十九到二十節
[00:16:08.040 --> 00:16:10.040]  二十節
[00:16:10.040 --> 00:16:12.040]  二十節說
[00:16:12.040 --> 00:16:14.040]  你是否基督
[00:16:14.040 --> 00:16:16.040]  他說明說並不隱瞞
[00:16:16.040 --> 00:16:18.040]  他很清楚
[00:16:18.040 --> 00:16:20.040]  斬釘截鐵說
[00:16:20.040 --> 00:16:22.040]  我不是
[00:16:22.040 --> 00:16:24.040]  Mein
[00:16:24.040 --> 00:16:26.040]  Mein
[00:16:26.040 --> 00:16:28.040]  希臘文的Not
[00:16:28.040 --> 00:16:30.040]  這個不是
[00:16:30.040 --> 00:16:32.040]  二十一節
[00:16:32.040 --> 00:16:34.040]  你是否以利亞
[00:16:34.040 --> 00:16:36.040]  你是否先知
[00:16:36.040 --> 00:16:38.040]  也不是
[00:16:38.040 --> 00:16:40.040]  二十二節說
[00:16:40.040 --> 00:16:42.040]  你是誰
[00:16:42.040 --> 00:16:44.040]  他們問你是否基督
[00:16:44.040 --> 00:16:46.040]  說到天國來到
[00:16:46.040 --> 00:16:48.040]  第一個問
[00:16:48.040 --> 00:16:50.040]  你是否天國來創下的君王
[00:16:50.040 --> 00:16:52.040]  他說我不是
[00:16:52.040 --> 00:16:54.040]  為何說以利亞
[00:16:54.040 --> 00:16:56.040]  為何會是先知
[00:16:56.040 --> 00:16:58.040]  我們看副作經文最後三段
[00:16:58.040 --> 00:17:00.040]  耶利米二十三章五節
[00:17:00.040 --> 00:17:02.040]  請姐妹讀
[00:17:02.040 --> 00:17:04.040]  預備起
[00:17:04.040 --> 00:17:06.040]  神要給大衛的苗裔
[00:17:06.040 --> 00:17:08.040]  大衛的子孫
[00:17:08.040 --> 00:17:10.040]  有一個君王會來
[00:17:10.040 --> 00:17:12.040]  請弟兄讀
[00:17:12.040 --> 00:17:14.040]  馬拉基斯三章一節
[00:17:14.040 --> 00:17:16.040]  三章一節說
[00:17:16.040 --> 00:17:18.040]  會有一個使者在
[00:17:18.040 --> 00:17:20.040]  他之前
[00:17:20.040 --> 00:17:22.040]  出現
[00:17:22.040 --> 00:17:24.040]  我打漏了
[00:17:24.040 --> 00:17:26.040]  在馬拉基斯四章五節
[00:17:26.040 --> 00:17:28.040]  最後一節說
[00:17:28.040 --> 00:17:30.040]  在萬鈞耶華的日子前
[00:17:30.040 --> 00:17:32.040]  以利亞先知會來
[00:17:32.040 --> 00:17:34.040]  所以猶太人在舊約聖經裡面
[00:17:34.040 --> 00:17:36.040]  從耶利米書
[00:17:36.040 --> 00:17:38.040]  從以太書和很多先知書
[00:17:38.040 --> 00:17:40.040]  都知道
[00:17:40.040 --> 00:17:42.040]  有人子有基督有彌賽
[00:17:42.040 --> 00:17:44.040]  是大衛的子孫
[00:17:44.040 --> 00:17:46.040]  會來
[00:17:46.040 --> 00:17:48.040]  會做神的君王
[00:17:48.040 --> 00:17:50.040]  然後又說
[00:17:50.040 --> 00:17:52.040]  以利亞在萬鈞耶華的日子前
[00:17:52.040 --> 00:17:54.040]  以利亞也會來
[00:17:54.040 --> 00:17:56.040]  聖經記載以利亞先知
[00:17:56.040 --> 00:17:58.040]  沒有經過死亡
[00:17:58.040 --> 00:18:00.040]  被神接了去
[00:18:00.040 --> 00:18:02.040]  所以神猜派以利亞會來
[00:18:02.040 --> 00:18:04.040]  是一個很特別的寓言
[00:18:04.040 --> 00:18:06.040]  最後一節
[00:18:06.040 --> 00:18:08.040]  我們一起讀
[00:18:08.040 --> 00:18:10.040]  新命記十八章十八
[00:18:10.040 --> 00:18:12.040]  預備起
[00:18:12.040 --> 00:18:14.040]  新命記
[00:18:14.040 --> 00:18:16.040]  當摩西
[00:18:16.040 --> 00:18:18.040]  神跟他說
[00:18:18.040 --> 00:18:20.040]  將來的事
[00:18:20.040 --> 00:18:22.040]  將來要興起一個新的先知
[00:18:22.040 --> 00:18:24.040]  像摩西一樣
[00:18:24.040 --> 00:18:26.040]  很清楚
[00:18:26.040 --> 00:18:28.040]  這三個
[00:18:28.040 --> 00:18:30.040]  三個我都不是
[00:18:30.040 --> 00:18:32.040]  然後第二節
[00:18:32.040 --> 00:18:34.040]  你是誰
[00:18:34.040 --> 00:18:36.040]  等我回去回答
[00:18:36.040 --> 00:18:38.040]  猜他來的人
[00:18:38.040 --> 00:18:40.040]  猜他來的是耶路撒冷猶太人的宗教領袖
[00:18:40.040 --> 00:18:42.040]  有利美人
[00:18:42.040 --> 00:18:44.040]  有祭司
[00:18:44.040 --> 00:18:46.040]  我們看看施主的答案
[00:18:46.040 --> 00:18:48.040]  我們讀二十三
[00:18:48.040 --> 00:18:50.040]  二十三節預備起
[00:18:50.040 --> 00:18:52.040]  在以太書四十章第三節
[00:18:52.040 --> 00:18:54.040]  猶太人的希伯來文聖經
[00:18:54.040 --> 00:18:56.040]  記載了很多關於
[00:18:56.040 --> 00:18:58.040]  基督的寓言
[00:18:58.040 --> 00:19:00.040]  由創世紀一直到馬拉基書
[00:19:00.040 --> 00:19:02.040]  很多先知
