
[00:00:00.000 --> 00:00:03.640]  今天早上藉著高岸多傳書
[00:01:41.480 --> 00:01:45.200]  更加能夠過著一個合神
[00:01:45.200 --> 00:01:49.720]  合宜的教會生活
[00:01:49.720 --> 00:01:52.240]  以致我們真的能夠做完做光
[00:01:52.240 --> 00:01:54.600]  將主祢的榮美
[00:01:54.600 --> 00:01:58.640]  將主祢的福音散播出去這個社區裡面
[00:01:58.640 --> 00:02:03.080]  帶更多未得之民來到祢的家中
[00:02:03.080 --> 00:02:04.600]  成為祢的自民
[00:02:04.600 --> 00:02:06.960]  祈禱奉主耶穌基督的名而求
[00:02:06.960 --> 00:02:10.720]  阿們
[00:02:10.720 --> 00:02:14.320]  我們剛才讀到的經文裡面
[00:02:14.320 --> 00:02:18.160]  剛才一至九節那裡
[00:02:18.160 --> 00:02:20.280]  我們看到當時來說
[00:02:20.280 --> 00:02:23.600]  哥倫多教會發生了一些問題
[00:02:23.600 --> 00:02:26.920]  保羅在第一句其實就很直接
[00:02:26.920 --> 00:02:28.680]  指出他們雖然是信了主
[00:02:28.680 --> 00:02:32.680]  這班哥倫多的信徒雖然是信了主
[00:02:32.680 --> 00:02:33.680]  但是他們的生命
[00:02:33.680 --> 00:02:37.280]  還是未馴服在聖靈的帶領
[00:02:37.280 --> 00:02:42.760]  他們的生活雖然是在教會的生活
[00:02:42.760 --> 00:02:46.480]  但是當時他們還是好像一個嬰孩
[00:02:46.480 --> 00:02:48.160]  那個樣式
[00:02:48.160 --> 00:02:51.720]  靈命上還是未成長
[00:02:51.720 --> 00:02:55.240]  未能夠像大人那樣能夠吃到這些乾糧
[00:02:55.240 --> 00:02:57.200]  大家有嬰兒的知道
[00:02:57.200 --> 00:02:59.120]  當嬰兒未成長的時候
[00:02:59.120 --> 00:03:03.400]  是用牛奶來餵養
[00:03:03.400 --> 00:03:07.040]  所以這班未成長的哥倫多的信徒
[00:03:07.040 --> 00:03:09.200]  我們看到他們當時來說
[00:03:09.200 --> 00:03:12.120]  行事為人就好像一個小孩似的
[00:03:12.120 --> 00:03:16.320]  而經文也說到他們當時產生了一些嫉妒
[00:03:16.320 --> 00:03:19.680]  產生了一些紛爭的事情
[00:03:19.680 --> 00:03:21.920]  他們處理教會的事情
[00:03:21.920 --> 00:03:24.200]  當時是用一個很熟悉的做法
[00:03:24.200 --> 00:03:27.480]  去過一個教會的生活
[00:03:27.480 --> 00:03:31.160]  第四節提到他們
[00:03:31.160 --> 00:03:32.720]  是以他們的領袖
[00:03:32.720 --> 00:03:33.960]  他們當時的領袖
[00:03:33.960 --> 00:03:36.000]  好像阿波羅、保羅
[00:03:36.000 --> 00:03:38.800]  作為一個跟隨的對象
[00:03:38.800 --> 00:03:40.320]  以至在教會裡面
[00:03:40.320 --> 00:03:44.480]  搞所謂我們現代人所說的小圈子
[00:03:44.480 --> 00:03:46.280]  他們的生活根本就跟
[00:03:46.280 --> 00:03:51.280]  以前未信主之前的生活完全毫無分別
[00:03:51.280 --> 00:03:57.360]  保羅在第五節特別提到
[00:03:57.360 --> 00:03:59.880]  阿波羅算什麼?保羅算什麼?
[00:03:59.880 --> 00:04:01.800]  無非是執事
[00:04:01.800 --> 00:04:04.920]  照主所賜給他們的個人教恩道理
[00:04:04.920 --> 00:04:07.000]  你們相信
[00:04:07.000 --> 00:04:11.480]  所以保羅很特別很清楚地提到給他們聽
[00:04:11.480 --> 00:04:14.520]  這些教會的屬靈領袖
[00:04:14.520 --> 00:04:17.280]  其實他們都是神的僕人
[00:04:17.280 --> 00:04:21.200]  保羅就以一個一般人所明白
[00:04:21.200 --> 00:04:25.760]  姦眾、農夫和姦地的比喻
[00:04:25.760 --> 00:04:29.960]  以殺種和灌溉的比喻來解釋到
[00:04:29.960 --> 00:04:31.800]  他們不同的同工
[00:04:31.800 --> 00:04:33.040]  教會不同的同工
[00:04:33.040 --> 00:04:34.040]  教會不同的領袖
[00:04:34.040 --> 00:04:36.840]  在神的家裡面的侍奉
[00:04:36.840 --> 00:04:38.640]  不同的職責
[00:04:38.640 --> 00:04:45.000]  是互相配搭來姦眾福音的禍祥
[00:04:45.000 --> 00:04:47.480]  我們看到當時保羅
[00:04:47.480 --> 00:04:51.000]  阿波羅是忠於神的吩咐
[00:04:51.000 --> 00:04:53.480]  將主的福音傳揚出去
[00:04:53.480 --> 00:04:55.560]  帶領他信主
[00:04:55.560 --> 00:04:57.560]  第六節保羅說到
[00:04:57.560 --> 00:04:59.320]  「我栽種了阿波羅
[00:04:59.320 --> 00:05:02.880]  挑灌了唯有神叫他生長」
[00:05:02.880 --> 00:05:05.720]  保羅說到他自己是做一個殺種的工作
[00:05:05.720 --> 00:05:08.160]  做一個插秧的工作
[00:05:08.160 --> 00:05:13.560]  他首先將主的福音傳給迷信的人聽
[00:05:13.560 --> 00:05:15.600]  使得他們得到這個新的生命
[00:05:15.600 --> 00:05:17.520]  帶領他們信主
[00:05:17.520 --> 00:05:20.680]  而阿波羅這個同工
[00:05:20.680 --> 00:05:24.800]  他就是做一個灌水或者施肥的工作
[00:05:24.800 --> 00:05:27.200]  使得這些種子、萌芽
[00:05:27.200 --> 00:05:31.440]  在神的角度裡面得到主的生命
[00:05:31.440 --> 00:05:33.840]  不斷成長
[00:05:33.840 --> 00:05:35.720]  所以你看到保羅和阿波羅
[00:05:35.720 --> 00:05:39.200]  他們兩個人在姦眾的工作上
[00:05:39.200 --> 00:05:41.760]  是分工合作
[00:05:41.760 --> 00:05:42.880]  使得這個種子
[00:05:42.880 --> 00:05:45.920]  特別在這個田裡面可以穩定地生長
[00:05:45.920 --> 00:05:47.440]  保羅和阿波羅兩個人
[00:05:47.440 --> 00:05:50.200]  在教會的侍奉上
[00:05:50.200 --> 00:05:52.160]  看到是真的互相配搭
[00:05:52.160 --> 00:05:57.560]  互相一起來建造這個教會的生活
[00:05:57.560 --> 00:06:02.400]  但因為當時那些哥倫多的信徒
[00:06:02.400 --> 00:06:09.680]  因為沒有追求屬靈生命的成長和長進
[00:06:09.680 --> 00:06:11.440]  他們始終都是帶著一個
[00:06:11.440 --> 00:06:14.840]  用屬世做事的方法
[00:06:14.840 --> 00:06:18.920]  以他們當時跟從這些領袖
[00:06:18.920 --> 00:06:20.880]  作為一個追隨的對象
[00:06:20.880 --> 00:06:24.120]  甚至用他們領袖的名字
[00:06:24.120 --> 00:06:32.800]  以為可以顯揚他所跟隨的有名領袖
[00:06:32.800 --> 00:06:35.480]  以致令到當時可以說是教會裡面
[00:06:35.480 --> 00:06:38.400]  可以分門別類
[00:06:38.400 --> 00:06:43.000]  教會產生不同的所謂群體或者派別
[00:06:43.000 --> 00:06:49.000]  走向一個可以說是分裂的危機
[00:06:49.000 --> 00:06:50.920]  我們現今的世代
[00:06:50.920 --> 00:06:55.520]  在教會裡面也有存於不同形式的人
[00:06:55.520 --> 00:06:57.360]  和人與人之間的關係
[00:06:57.360 --> 00:07:00.200]  人與人之間的問題
[00:07:00.200 --> 00:07:04.160]  我們教會T4C雖然未至於受到
[00:07:04.160 --> 00:07:07.880]  好像哥倫多教會當時的情況一樣
[00:07:07.880 --> 00:07:13.360]  信徒之間有這些現象產生
[00:07:13.360 --> 00:07:17.080]  但其實我們信徒無形之間
[00:07:17.080 --> 00:07:22.640]  也不斷受到社會的風氣影響
[00:07:22.640 --> 00:07:26.080]  無意之間有時會將屬世的事情
[00:07:26.080 --> 00:07:29.200]  帶入屬世的事情或者屬世的做法
[00:07:29.200 --> 00:07:33.280]  帶入教會的運作
[00:07:33.280 --> 00:07:34.440]  主很恩待我們
[00:07:34.440 --> 00:07:37.400]  為我們預備了玫瑰台大樓
[00:07:37.400 --> 00:07:39.040]  一個更大的地方
[00:07:39.040 --> 00:07:40.840]  讓我們更加有效地
[00:07:40.840 --> 00:07:45.800]  可以將主的事工發展在商城裡面
[00:07:45.800 --> 00:07:48.520]  也讓我們弟兄姊妹在這個教會裡面
[00:07:48.520 --> 00:07:53.720]  享受到一個大家庭的喜樂
[00:07:53.720 --> 00:07:55.720]  但是大家也要了解到
[00:07:55.720 --> 00:07:59.000]  將來我們教會人數加增
[00:07:59.000 --> 00:08:01.800]  人數擴大的時候
[00:08:01.800 --> 00:08:04.720]  我們更加要看到
[00:08:04.720 --> 00:08:10.120]  藉著哥倫多他們信徒的光景
[00:08:10.120 --> 00:08:11.400]  我們看到將來我們教會
[00:08:11.400 --> 00:08:15.320]  也會被外間帶來不同的衝擊
[00:08:15.320 --> 00:08:18.320]  也會帶來不同的挑戰
[00:08:18.320 --> 00:08:20.800]  所以我們更加在座的弟兄姊妹
[00:08:20.800 --> 00:08:22.120]  在這個教會內的時候
[00:08:22.120 --> 00:08:25.120]  我們更加要抓緊神的教導
[00:08:25.120 --> 00:08:28.000]  怎樣去忠心在神的話語上侍奉
[00:08:28.000 --> 00:08:33.320]  怎樣去保持教會健康的成長
[00:08:33.320 --> 00:08:34.800]  保護著這個教會
[00:08:34.800 --> 00:08:37.320]  不至於受到將來
[00:08:37.320 --> 00:08:38.920]  當教會越來越大的時候
[00:08:38.920 --> 00:08:43.800]  受到這個社會的不良風氣的影響
[00:08:43.800 --> 00:08:48.800]  所以究竟神是要我們怎樣去建立一個和諧
[00:08:48.800 --> 00:08:51.200]  並且合乎神心的教會呢?
[00:08:51.200 --> 00:08:57.400]  其實答案就是我們剛才讀到的第十和第十一節
[00:08:57.400 --> 00:08:59.800]  很清楚地告訴我們
[00:08:59.800 --> 00:09:02.400]  十和十一節保羅教導我們說
[00:09:02.400 --> 00:09:04.200]  我照神所給我的恩
[00:09:04.200 --> 00:09:05.800]  好像一個聰明的公頭
[00:09:05.800 --> 00:09:07.800]  立好了根基
[00:09:07.800 --> 00:09:09.800]  有別人在上面建造
[00:09:09.800 --> 00:09:11.400]  只是個人要謹慎
[00:09:11.400 --> 00:09:13.800]  怎樣在上面建造
[00:09:13.800 --> 00:09:15.600]  因為那已經立好的根基
[00:09:15.600 --> 00:09:16.800]  就是耶穌基督
[00:09:16.800 --> 00:09:21.200]  此外沒有人能立別的根基
[00:09:21.200 --> 00:09:23.800]  所以很清楚地看到這段經文
[00:09:23.800 --> 00:09:25.600]  清楚地指出一個
[00:09:25.600 --> 00:09:31.000]  以主耶穌基督真理為教會的基石
[00:09:31.000 --> 00:09:34.600]  是一個健全的教會
[00:09:34.600 --> 00:09:37.200]  才會屹立不倒
[00:09:37.200 --> 00:09:40.600]  才不會在外界的社會不斷的衝擊之下
[00:09:40.600 --> 00:09:43.600]  有這個穩固的根基
[00:09:43.600 --> 00:09:51.000]  保持教會在雙城這個地方能夠建立
[00:09:51.000 --> 00:09:55.800]  我工作的範圍是一個所謂叫做結構工程
[00:09:55.800 --> 00:09:57.400]  那些範圍的方面
[00:09:57.400 --> 00:10:02.000]  對這個保羅這段經文十至十一節那裡
[00:10:02.000 --> 00:10:07.200]  用這個穩固的根基作為承托著建築物
[00:10:07.200 --> 00:10:13.600]  比喻更加能夠了解到內宗的意思和重要性
[00:10:13.600 --> 00:10:19.000]  在一棟建築物或者一個房屋的結構來說
[00:10:19.000 --> 00:10:23.400]  樓宇的地基其實建設是最重要的
[00:10:23.400 --> 00:10:25.400]  它影響到整個大樓的穩定性
[00:10:25.400 --> 00:10:30.000]  以及將來是否會受到風雨
[00:10:30.000 --> 00:10:34.000]  或者水的衝擊而不穩定
[00:10:34.000 --> 00:10:36.000]  所以主耶穌基督
[00:10:36.000 --> 00:10:39.400]  他其實在《馬太福音》那裡已經教導到
[00:10:39.400 --> 00:10:43.600]  講到這個地基的問題
[00:10:43.600 --> 00:10:46.400]  《馬太福音》七章二十四
[00:10:46.400 --> 00:10:49.400]  七章二十五節那裡
[00:10:49.400 --> 00:10:51.000]  主耶穌基督這麼說
[00:10:51.000 --> 00:10:54.200]  所以凡聽見我者話就去行的
[00:10:54.200 --> 00:10:57.200]  好比一個聰明的人
[00:10:57.200 --> 00:10:59.800]  將房子蓋在盆石上
[00:10:59.800 --> 00:11:04.600]  雨淋水沖風吹撞著那房子
[00:11:04.600 --> 00:11:06.000]  房子終不倒塌
[00:11:06.000 --> 00:11:09.200]  因為根基立在盆石上
[00:11:09.200 --> 00:11:12.000]  看到以主耶穌基督的話語
[00:11:12.000 --> 00:11:16.400]  作為一個靈命成長的根基
[00:11:16.400 --> 00:11:18.800]  是經得起考驗
[00:11:18.800 --> 00:11:20.000]  因為主耶穌基督
[00:11:20.000 --> 00:11:25.800]  我們知道主耶穌基督就是道路真理
[00:11:25.800 --> 00:11:27.600]  永不改變
[00:11:27.600 --> 00:11:30.800]  接著主耶穌基督他也在二十六二十七節
[00:11:30.800 --> 00:11:34.600]  用另一個反方面來看
[00:11:34.600 --> 00:11:36.600]  凡聽見我者話不去行的
[00:11:36.600 --> 00:11:38.600]  好比一個無知的人
[00:11:38.600 --> 00:11:41.400]  將房子蓋在沙土上
[00:11:41.400 --> 00:11:46.800]  雨淋水沖風吹撞著那房子
[00:11:46.800 --> 00:11:48.200]  房子就倒塌了
[00:11:48.200 --> 00:11:51.800]  並且倒塌得很大
[00:11:51.800 --> 00:11:53.800]  一個信徒如果沒有主的話語
[00:11:53.800 --> 00:11:59.000]  作為他屬靈生命成長的根基
[00:11:59.000 --> 00:12:02.000]  屬靈生命就完全沒有一個地基
[00:12:02.000 --> 00:12:04.200]  沒有一個承托力
[00:12:04.200 --> 00:12:07.600]  當屬世的事情一來到的時候
[00:12:07.600 --> 00:12:11.000]  當屬世的事情有衝擊的時候
[00:12:11.000 --> 00:12:12.400]  就很容易倒塌
[00:12:12.400 --> 00:12:15.800]  甚至離開神
[00:12:15.800 --> 00:12:18.000]  保羅在哥林多前書
[00:12:18.000 --> 00:12:23.000]  剛才看到的三章
[00:12:23.000 --> 00:12:24.800]  十至十一節看到
[00:12:24.800 --> 00:12:28.400]  教導我提醒我們每一個信徒
[00:12:28.400 --> 00:12:30.400]  他自己和阿波羅
[00:12:30.400 --> 00:12:33.000]  在哥林多教會成長的過程中
[00:12:33.000 --> 00:12:35.000]  扮演著不同的角色
[00:12:35.000 --> 00:12:36.800]  一個是奠基的工作
[00:12:36.800 --> 00:12:39.600]  就是將主耶穌基督在十字架上
[00:12:39.600 --> 00:12:42.400]  為人類預備好這個救恩
[00:12:42.400 --> 00:12:44.600]  救贖計劃講解給人聽
[00:12:44.600 --> 00:12:48.000]  成為信徒的信仰的根基
[00:12:48.000 --> 00:12:50.200]  教會的根基就是建立在
[00:12:50.200 --> 00:12:52.800]  主耶穌基督的真理上
[00:12:52.800 --> 00:12:55.800]  每一個信徒因著主耶穌基督的救贖
[00:12:55.800 --> 00:12:57.800]  而得到這個救恩
[00:12:57.800 --> 00:13:00.400]  阿波羅和其他教會的領袖
[00:13:00.400 --> 00:13:02.200]  只不過在真理上做一個
[00:13:02.200 --> 00:13:04.600]  造就信徒的工作
[00:13:04.600 --> 00:13:06.400]  使他們在靈命上成長
[00:13:06.400 --> 00:13:09.600]  一同建造這個教會
[00:13:09.600 --> 00:13:11.800]  所以我們所有信徒
[00:13:11.800 --> 00:13:14.600]  在靈命的成長過程當中的時候
[00:13:14.600 --> 00:13:15.800]  如果我們不是以
[00:13:15.800 --> 00:13:17.800]  主耶穌基督救恩的真理
[00:13:17.800 --> 00:13:19.800]  作為一個根基的時候
[00:13:19.800 --> 00:13:22.200]  在靈命上往下紮根
[00:13:22.200 --> 00:13:24.600]  往上成長
[00:13:24.600 --> 00:13:28.000]  靈命如果還是徘徊在
[00:13:28.000 --> 00:13:32.800]  屬世所追求的環境之下的事情的時候
[00:13:32.800 --> 00:13:35.000]  教會的侍奉
[00:13:35.000 --> 00:13:39.600]  怎麼不會表現到這個屬世的事情
[00:13:39.600 --> 00:13:42.600]  或者被屬世的影響
[00:13:42.600 --> 00:13:45.200]  還有處理教會的事情的時候
[00:13:45.200 --> 00:13:50.800]  怎麼會不會因為這樣而用血氣做事
[00:13:50.800 --> 00:13:54.000]  大家如果從香港或者一些大城市來的
[00:13:54.000 --> 00:13:55.000]  在住的地方
[00:13:55.000 --> 00:13:56.800]  如果在旁邊有建樓的時候
[00:13:56.800 --> 00:14:01.800]  我想你都想起那個苦處
[00:14:01.800 --> 00:14:04.400]  因為總會被那些打樁的
[00:14:04.400 --> 00:14:07.000]  那些鎮於玉籠的聲音
[00:14:07.000 --> 00:14:08.800]  不斷的滋擾
[00:14:08.800 --> 00:14:11.600]  還有一段很長的時間
[00:14:11.600 --> 00:14:13.800]  打樁機會一下一下
[00:14:13.800 --> 00:14:16.800]  將那個樁打入泥土
[00:14:16.800 --> 00:14:20.600]  進入這個地的深處
[00:14:20.600 --> 00:14:21.800]  目的就是什麼
[00:14:21.800 --> 00:14:26.600]  目的就是將這個樁打到有承托力的地層為止
[00:14:26.600 --> 00:14:29.600]  才會停
[00:14:29.600 --> 00:14:30.600]  香港前幾年
[00:14:30.600 --> 00:14:34.800]  大家都知道出現了一些所謂的短樁樓
[00:14:34.800 --> 00:14:37.800]  因為建樓的人偷工減料
[00:14:37.800 --> 00:14:40.400]  樁不夠長打得不夠深
[00:14:40.400 --> 00:14:44.200]  以致他們沒有承托上面大樓的力
[00:14:44.200 --> 00:14:48.200]  產生大樓有倒塌的危機
[00:14:48.200 --> 00:14:51.800]  最後有些大樓更加要拆掉重新蓋建
[00:14:51.800 --> 00:14:53.800]  所以我們更加了解到
[00:14:53.800 --> 00:14:58.200]  在追求主耶穌基督的真道上
[00:14:58.200 --> 00:14:59.800]  建立這個主耶穌基督
[00:14:59.800 --> 00:15:02.000]  在我們屬靈生命上的根基
[00:15:02.000 --> 00:15:04.800]  是沒有捷徑可以走的
[00:15:04.800 --> 00:15:05.600]  成聖
[00:15:05.600 --> 00:15:06.800]  我們都聽到這個說話
[00:15:06.800 --> 00:15:10.200]  成聖是需要用功夫去追求
[00:15:10.200 --> 00:15:12.200]  並不是好像美國現在
[00:15:12.200 --> 00:15:13.800]  大家都知道的流行的
[00:15:13.800 --> 00:15:15.400]  快餐是不是可以速成的
[00:15:15.400 --> 00:15:17.200]  去到馬上有
[00:15:17.200 --> 00:15:19.200]  是要真是我們弟兄姊妹
[00:15:19.200 --> 00:15:22.600]  在屬靈生命上的追求和努力
[00:15:22.600 --> 00:15:24.800]  下功夫去追求
[00:15:24.800 --> 00:15:29.600]  去明白主的真理
[00:15:29.600 --> 00:15:32.400]  更加要用主的真理
[00:15:32.400 --> 00:15:34.200]  去作為我們侍奉
[00:15:34.200 --> 00:15:37.400]  處理教會事情的原則
[00:15:37.400 --> 00:15:39.400]  我們教會未來增長的時候
[00:15:39.400 --> 00:15:43.200]  更加要真是有主的真理在我們當中
[00:15:43.200 --> 00:15:48.200]  去穩定整個教會運作
[00:15:48.200 --> 00:15:52.400]  不會受到世俗風氣所動搖
[00:15:52.400 --> 00:15:56.200]  我們這一次教會毀身運動上面
[00:15:56.200 --> 00:15:57.600]  大家都記得教幕童功
[00:15:57.600 --> 00:16:01.800]  第一個毀身的教導是什麼
[00:16:01.800 --> 00:16:05.400]  就是我們每個人在屬靈生命上的毀身
[00:16:05.400 --> 00:16:07.200]  在神的救贖計劃上
[00:16:07.200 --> 00:16:09.800]  要在靈明生命上
[00:16:09.800 --> 00:16:13.400]  每個人更加去認識到我們所信的
[00:16:13.400 --> 00:16:16.200]  三位一體的神
[00:16:16.200 --> 00:16:20.000]  所信的主耶穌基督為人所成就的救恩
[00:16:20.000 --> 00:16:23.400]  在十字架上成就神對人的拯救計劃
[00:16:23.400 --> 00:16:27.800]  和主信徒設立了這個教會
[00:16:27.800 --> 00:16:29.200]  屬靈的家
[00:16:29.200 --> 00:16:34.400]  幫助我們在地上過一個屬靈的生活
[00:16:34.400 --> 00:16:37.200]  當我們忠信徒不斷去追求
[00:16:37.200 --> 00:16:40.400]  大家亦都互相勉勵
[00:16:40.400 --> 00:16:42.400]  一起去追求靈明的成長
[00:16:42.400 --> 00:16:43.200]  以基督的真理
[00:16:43.200 --> 00:16:48.400]  作為我們雙城華人教會的基石
[00:16:48.400 --> 00:16:53.200]  我相信神一定會不斷祝福我們的教會
[00:16:53.200 --> 00:16:55.200]  不單止人數加增
[00:16:55.200 --> 00:16:57.200]  最重要的是靈明上
[00:16:57.200 --> 00:17:00.400]  弟兄姊妹一起有一個同進
[00:17:00.400 --> 00:17:05.400]  一起更加建立在神的真道裡面
[00:17:05.400 --> 00:17:12.400]  我們繼續看今日經文的第二個重點
[00:17:12.400 --> 00:17:16.800]  就是從十二到十五節那裡
[00:17:16.800 --> 00:17:19.600]  教導到我們要忠於聖經的教導
[00:17:19.600 --> 00:17:24.200]  和用我們最好的去侍奉主
[00:17:24.200 --> 00:17:29.600]  當教會以耶穌為教會信仰的一個基石的時候
[00:17:29.600 --> 00:17:33.000]  已經有著穩固的根基
[00:17:33.000 --> 00:17:36.000]  不怕教會倒塌
[00:17:36.000 --> 00:17:38.800]  十二到十五節再進一步教導我們
[00:17:38.800 --> 00:17:44.400]  應該用什麼材料在這個基石上建造
[00:17:44.400 --> 00:17:47.600]  以及我們用什麼心態去建造神這個家
[00:17:47.600 --> 00:17:54.400]  才能夠做出一個合乎神心意的教會生活
[00:17:54.400 --> 00:17:59.600]  大家都明白到一個落成的房屋的好壞
[00:17:59.600 --> 00:18:03.400]  都是視乎那個建屋的人在上面怎樣建
[00:18:03.400 --> 00:18:07.600]  以及用什麼材料來建
[00:18:07.600 --> 00:18:14.000]  十二節說到若有人用金銀寶石
[00:18:14.000 --> 00:18:18.800]  草木和街在這根基上建造
[00:18:18.800 --> 00:18:21.800]  當建屋的人用金銀寶石
[00:18:21.800 --> 00:18:25.400]  這些那麼堅硬和珍貴的材料
[00:18:25.400 --> 00:18:27.200]  來建這間屋的時候
[00:18:27.200 --> 00:18:31.400]  我相信大家都了解到這間屋是長久不壞
[00:18:31.400 --> 00:18:33.200]  長久不變
[00:18:33.200 --> 00:18:38.000]  但是如果用後半節所講到的草木和街
[00:18:38.000 --> 00:18:42.000]  這些如火即刻會燃燒的材料的時候
[00:18:42.000 --> 00:18:45.200]  當然不能夠維持得多長久
[00:18:45.200 --> 00:18:48.000]  經過一場大火之後
[00:18:48.000 --> 00:18:54.000]  完全變成一個灰變成一個塵
[00:18:54.000 --> 00:19:04.200]  因為所用的材料決定了房屋這棟大樓的好壞
[00:19:04.200 --> 00:19:11.000]  所以保羅用這個建築材料的好壞來比喻到
[00:19:11.000 --> 00:19:15.000]  我們在教導神的話語教導方面的時候
[00:19:15.000 --> 00:19:18.200]  我們是不是用永遠不變
[00:19:18.200 --> 00:19:23.400]  不會扭壞的神的話語來做一個基礎來教導弟兄姊妹
[00:19:23.400 --> 00:19:27.400]  或者用自己或者用我們世俗的思想
[00:19:27.400 --> 00:19:33.600]  或者世俗的學說來教導弟兄姊妹在神的真理上面
[00:19:33.600 --> 00:19:39.400]  或者是和聖經有違背的教導來建立神這個教會
[00:19:39.400 --> 00:19:45.600]  或者是我們教導的侍奉上沒有忠於神的那個話語
[00:19:45.600 --> 00:19:51.400]  用自己的私意去講解神的聖經或者教導其他人
[00:19:51.400 --> 00:19:55.800]  所以給我們每個在教會做侍奉的
[00:19:55.800 --> 00:20:04.000]  無論是查經小組組長或者是團契同工或者是主學老師
[00:20:04.000 --> 00:20:06.600]  給我們一個真是一個很大的提醒就是
[00:20:06.600 --> 00:20:12.400]  我們侍奉神的時候教導神的話語的時候
[00:20:12.400 --> 00:20:14.800]  我們是用最好的材料
[00:20:14.800 --> 00:20:20.400]  或者是用次等或者是用劣質的材料來侍奉神
[00:20:20.400 --> 00:20:25.000]  我們是抱著一個做義工的心態
[00:20:25.000 --> 00:20:30.400]  或者用一個忠心的心態去侍奉神的工作
[00:20:30.400 --> 00:20:34.000]  記得以前六七十年代在座當中
[00:20:34.000 --> 00:20:39.800]  大家都有些人都會記得當時在中國共產黨的社會裡面
[00:20:39.800 --> 00:20:41.600]  那時候那些人做的心態是什麼
[00:20:41.600 --> 00:20:45.800]  叫做做有三十六不做有三十六
[00:20:45.800 --> 00:20:50.400]  有很多時候大家在教會侍奉也都可能看到這個現象
[00:20:50.400 --> 00:20:55.000]  有些人做侍奉的時候
[00:20:55.000 --> 00:20:57.800]  覺得教會也都沒有人理
[00:20:57.800 --> 00:20:59.400]  做就行不做就行
[00:20:59.400 --> 00:21:02.000]  盡責也行不盡責也行
[00:21:02.000 --> 00:21:03.400]  有時候馬馬虎虎也行
[00:21:03.400 --> 00:21:06.000]  但是也盡力去做也行
[00:21:06.000 --> 00:21:08.800]  但是神提醒我們
[00:21:08.800 --> 00:21:10.800]  我們侍奉的態度
[00:21:10.800 --> 00:21:17.200]  將來有個責任去承擔的
[00:21:17.200 --> 00:21:22.000]  接著看十三至十五節
[00:21:22.000 --> 00:21:23.400]  這裡怎麼說
[00:21:23.400 --> 00:21:26.200]  個人的工程必然顯露
[00:21:26.200 --> 00:21:29.400]  因為那日子要將他的表明出來
[00:21:29.400 --> 00:21:31.800]  有火發明 發現
[00:21:31.800 --> 00:21:34.200]  這火要試驗個人的工程怎樣
[00:21:34.200 --> 00:21:37.200]  人在那根基上所建造的工程
[00:21:37.200 --> 00:21:39.200]  若傳得住
[00:21:39.200 --> 00:21:40.800]  他就要賞賜
[00:21:40.800 --> 00:21:43.000]  人的工程若被燒了
[00:21:43.000 --> 00:21:45.400]  他就要受虧損
[00:21:45.400 --> 00:21:46.600]  自己虧得夠
