
[00:00:00.000 --> 00:00:02.000]  我們先打開程序內頁
[00:03:03.900 --> 00:03:05.400]  你牧養我的羊
[00:03:05.400 --> 00:03:07.800]  耶穌第三次對他說
[00:03:07.800 --> 00:03:10.000]  若愛的兒子西門
[00:03:10.000 --> 00:03:11.200]  你愛我嗎
[00:03:11.200 --> 00:03:14.500]  彼得因為耶穌第三次對他說
[00:03:14.500 --> 00:03:15.700]  你愛我嗎
[00:03:15.700 --> 00:03:18.100]  就休愁對耶穌說
[00:03:18.100 --> 00:03:19.000]  主啊
[00:03:19.000 --> 00:03:20.200]  你無所不知
[00:03:20.200 --> 00:03:22.000]  你知道我愛你
[00:03:22.000 --> 00:03:23.100]  耶穌說
[00:03:23.100 --> 00:03:24.700]  你餵養我的羊
[00:03:25.100 --> 00:03:27.200]  我實實在在地告訴你
[00:03:27.200 --> 00:03:28.900]  你年輕的時候
[00:03:28.900 --> 00:03:30.800]  自己戳上帶子
[00:03:30.800 --> 00:03:32.100]  隨衣往來
[00:03:32.100 --> 00:03:33.700]  但年老的時候
[00:03:33.700 --> 00:03:35.400]  你要伸出手來
[00:03:35.400 --> 00:03:37.400]  別人要把你戳上
[00:03:37.400 --> 00:03:40.100]  帶你到不願意去的地方
[00:03:40.100 --> 00:03:41.800]  耶穌說者說
[00:03:41.800 --> 00:03:45.100]  是指彼得會怎樣死來榮耀神
[00:03:45.100 --> 00:03:46.400]  說了者說
[00:03:46.400 --> 00:03:47.700]  耶穌對他說
[00:03:47.700 --> 00:03:49.400]  你跟從我吧
[00:03:49.400 --> 00:03:52.700]  這一段是一段
[00:03:52.700 --> 00:03:54.100]  大家好熟悉的經文
[00:03:54.300 --> 00:03:56.100]  可能很多人已經聽過
[00:03:56.100 --> 00:03:58.100]  這段經文的分享
[00:03:58.100 --> 00:04:03.300]  甚至乎查經也都查過
[00:04:03.300 --> 00:04:06.300]  我想從一個彼得的人生
[00:04:06.300 --> 00:04:10.200]  他的個性來進入這段經文裡面
[00:04:10.200 --> 00:04:12.100]  了解一下彼得
[00:04:12.100 --> 00:04:14.900]  在這個人生的最關鍵的時刻
[00:04:14.900 --> 00:04:19.000]  他怎樣來跟耶穌再次擦出火花
[00:04:19.000 --> 00:04:21.800]  再次在生命裡面更上一層樓
[00:04:22.400 --> 00:04:25.000]  當我們看回彼得這個人的時候
[00:04:25.000 --> 00:04:26.500]  如果我們熟悉他的話
[00:04:26.500 --> 00:04:29.200]  我們很知道他的性格是衝動
[00:04:29.200 --> 00:04:30.500]  率直
[00:04:30.500 --> 00:04:33.500]  有那種敢言的作風
[00:04:33.500 --> 00:04:37.300]  但如果我們看回彼得
[00:04:37.300 --> 00:04:40.700]  同樣這個是他生命裡面的優點的時候
[00:04:40.700 --> 00:04:43.500]  同樣也是他的缺點
[00:04:43.500 --> 00:04:48.500]  人在成長裡面總有很多很多東西
[00:04:48.500 --> 00:04:51.300]  是不斷的隨著時日
[00:04:51.500 --> 00:04:55.300]  隨著環境來去被塑造被磨練
[00:04:55.300 --> 00:04:57.300]  今天的我
[00:04:57.300 --> 00:04:59.500]  或者今天的你坐在這裡
[00:04:59.500 --> 00:05:02.500]  往往是背後很多很多年日
[00:05:02.500 --> 00:05:03.800]  事件
[00:05:03.800 --> 00:05:06.500]  經驗來去塑造出來
[00:05:06.500 --> 00:05:08.300]  同樣
[00:05:08.300 --> 00:05:10.500]  這個本來有一個漁夫
[00:05:10.500 --> 00:05:14.900]  到了日後成為一個教會的盤石的彼得
[00:05:14.900 --> 00:05:16.500]  來到這一刻
[00:05:16.500 --> 00:05:21.300]  他要面對著他生命裡面最大的一個考驗
[00:05:22.500 --> 00:05:24.500]  其中就是他怎麼看自己
[00:05:24.500 --> 00:05:29.300]  經文的開始
[00:05:29.300 --> 00:05:32.300]  就以「這些事」以後
[00:05:32.300 --> 00:05:39.300]  「這些事」前面就講了耶穌在十字架釘死之後復活的兩次顯現
[00:05:39.300 --> 00:05:44.100]  分別在對一班門徒顯現
[00:05:44.100 --> 00:05:47.300]  和再加上多瑪的顯現
[00:05:47.300 --> 00:05:48.300]  然後
[00:05:48.300 --> 00:05:50.300]  約翰就記載著
[00:05:51.800 --> 00:05:54.300]  這個加里尼海邊的事情
[00:05:54.300 --> 00:06:02.300]  我相信大家對於彼得的人生有熟悉的印象的話
[00:06:02.300 --> 00:06:07.300]  不會忘記彼得曾經有三次不認主的經驗
[00:06:07.300 --> 00:06:10.300]  這次經驗令到他
[00:06:10.300 --> 00:06:13.300]  不敢面對著主耶穌
[00:06:13.300 --> 00:06:15.300]  所以當日
[00:06:15.300 --> 00:06:18.300]  雞叫三次之後他就離開了
[00:06:20.300 --> 00:06:22.300]  有學者認為
[00:06:22.300 --> 00:06:24.300]  彼得
[00:06:24.300 --> 00:06:27.300]  和這班門徒總共七個人
[00:06:27.300 --> 00:06:31.300]  再次回到加里尼海邊
[00:06:31.300 --> 00:06:33.300]  可能是
[00:06:33.300 --> 00:06:36.300]  放下使命
[00:06:36.300 --> 00:06:37.300]  重操故業
[00:06:37.300 --> 00:06:41.300]  但我們在經文裡面找不到這個很明顯的記載
[00:06:41.300 --> 00:06:44.300]  如果我們去看回
[00:06:45.300 --> 00:06:50.300]  他曾經在前面提到
[00:06:50.300 --> 00:06:52.300]  叫瑪利亞告訴他
[00:06:52.300 --> 00:06:55.300]  在加里尼海相遇的一個記載
[00:06:55.300 --> 00:06:57.300]  甚至主耶穌在再前面
[00:06:57.300 --> 00:07:01.300]  在這個儀節晚餐上曾經提過
[00:07:01.300 --> 00:07:05.300]  說你們會分散將來要在加里尼海再見的時候
[00:07:05.300 --> 00:07:07.300]  我相信在這裡
[00:07:07.300 --> 00:07:10.300]  約翰他們這班人帶著一份期待的心
[00:07:10.300 --> 00:07:13.300]  期待著主耶穌的再次來臨
[00:07:15.300 --> 00:07:18.300]  他們在當中如常地生活
[00:07:18.300 --> 00:07:19.300]  不過
[00:07:19.300 --> 00:07:22.300]  他們心情是怎樣呢?
[00:07:22.300 --> 00:07:25.300]  究竟他們對於復活的主他們有什麼理解?
[00:07:25.300 --> 00:07:27.300]  有什麼的
[00:07:27.300 --> 00:07:30.300]  帶著一個什麼的想法呢?
[00:07:30.300 --> 00:07:36.300]  經文的開始裡面
[00:07:36.300 --> 00:07:39.300]  就講了一個
[00:07:39.300 --> 00:07:41.300]  很有意思的場景
[00:07:41.300 --> 00:07:43.300]  晚上
[00:07:43.300 --> 00:07:46.300]  跟著這個黎明的時分
[00:07:46.300 --> 00:07:47.300]  他們去打魚
[00:07:47.300 --> 00:07:49.300]  打魚的時候
[00:07:49.300 --> 00:07:52.300]  他們一整晚都沒有收穫
[00:07:52.300 --> 00:07:57.300]  正當他們想要回到岸邊的時候
[00:07:57.300 --> 00:07:59.300]  離遠處
[00:07:59.300 --> 00:08:01.300]  他們看到一個黑影
[00:08:01.300 --> 00:08:03.300]  那個黑影問
[00:08:03.300 --> 00:08:04.300]  有沒有收穫
[00:08:04.300 --> 00:08:08.300]  然後就叫他們在右邊去落網
[00:08:08.300 --> 00:08:10.300]  在這個時候他們都不知道
[00:08:10.300 --> 00:08:12.300]  這個就是耶穌
[00:08:12.300 --> 00:08:14.300]  直至到什麼呢?
[00:08:14.300 --> 00:08:18.300]  直至到他們看完魚之後
[00:08:18.300 --> 00:08:20.300]  第七節裡面
[00:08:20.300 --> 00:08:22.300]  耶穌所愛的那門徒
[00:08:22.300 --> 00:08:24.300]  這個就是約翰
[00:08:24.300 --> 00:08:26.300]  約翰福音書的作者
[00:08:26.300 --> 00:08:28.300]  他突然間醒起
[00:08:28.300 --> 00:08:31.300]  這個就是主
[00:08:31.300 --> 00:08:34.300]  因為他被耶穌這個行動
[00:08:34.300 --> 00:08:36.300]  再次喚醒
[00:08:36.300 --> 00:08:39.300]  他們曾經在海邊經歷過主耶穌
[00:08:39.300 --> 00:08:43.300]  叫他們去到水深之處
[00:08:43.300 --> 00:08:45.300]  打魚他們的經歷
[00:08:45.300 --> 00:08:48.300]  這次再相遇
[00:08:48.300 --> 00:08:52.300]  再次讓他們經歷了神奇妙的恩典
[00:08:52.300 --> 00:08:56.300]  耶穌讓他們再次重拾這份熱誠
[00:08:56.300 --> 00:09:00.300]  所以當彼得一聽到約翰說
[00:09:00.300 --> 00:09:01.300]  是主人
[00:09:01.300 --> 00:09:03.300]  這個彼得馬上
[00:09:03.300 --> 00:09:07.300]  馬上穿上衣服
[00:09:07.300 --> 00:09:10.300]  穿上衣服跳進海裡
[00:09:10.300 --> 00:09:12.300]  留意這個很細微的記載
[00:09:12.300 --> 00:09:15.300]  在第七節裡面的下半段
[00:09:15.300 --> 00:09:17.300]  彼得赤著身子
[00:09:17.300 --> 00:09:20.300]  一聽見是主就速上外衣
[00:09:20.300 --> 00:09:22.300]  跳進海裡
[00:09:22.300 --> 00:09:24.300]  照計漁夫一般來說
[00:09:24.300 --> 00:09:26.300]  其實游泳不需要穿衣服
[00:09:26.300 --> 00:09:30.300]  穿衣服游泳是很特別的情況之下
[00:09:30.300 --> 00:09:33.300]  除非是鐵達尼號那種
[00:09:33.300 --> 00:09:36.300]  但如果要如常地生活
[00:09:36.300 --> 00:09:38.300]  你就速上外衣
[00:09:38.300 --> 00:09:40.300]  正正速上外衣表示
[00:09:40.300 --> 00:09:44.300]  西門彼得對耶穌那份的重視和尊重
[00:09:44.300 --> 00:09:46.300]  同樣時間
[00:09:46.300 --> 00:09:49.300]  其他的門徒都馬上走過來
[00:09:49.300 --> 00:09:52.300]  幫忙將漁網拉過去
[00:09:52.300 --> 00:09:54.300]  然後呢
[00:09:54.300 --> 00:09:56.300]  大家上岸了
[00:09:56.300 --> 00:09:58.300]  本來我們可以想像一下
[00:09:58.300 --> 00:10:00.300]  照計如果在海邊相遇
[00:10:00.300 --> 00:10:03.300]  你遇到一個你很掛念著
[00:10:03.300 --> 00:10:04.300]  很牽掛的人
[00:10:04.300 --> 00:10:06.300]  應該的場面是很熱鬧
[00:10:06.300 --> 00:10:08.300]  很開心
[00:10:08.300 --> 00:10:09.300]  就好像
[00:10:09.300 --> 00:10:11.300]  如果我們看看這個
[00:10:11.300 --> 00:10:13.300]  在愛情故事裡面
[00:10:13.300 --> 00:10:15.300]  兩個人在海邊相遇
[00:10:15.300 --> 00:10:17.300]  那種浪漫氣氛
[00:10:17.300 --> 00:10:18.300]  應該是怎樣的
[00:10:18.300 --> 00:10:19.300]  很溫馨
[00:10:19.300 --> 00:10:20.300]  很熱切的嘛
[00:10:20.300 --> 00:10:24.300]  是秋田的童話
[00:10:24.300 --> 00:10:26.300]  老一輩的人才會認識
[00:10:32.300 --> 00:10:34.300]  要和大家看看
[00:10:34.300 --> 00:10:36.300]  在這個情境之下
[00:10:36.300 --> 00:10:38.300]  很突然的情況之下
[00:10:38.300 --> 00:10:39.300]  但是
[00:10:39.300 --> 00:10:41.300]  他是一個很寧靜
[00:10:41.300 --> 00:10:43.300]  大家不出聲
[00:10:43.300 --> 00:10:46.300]  氣氛突然間就好像凝固了這樣
[00:10:46.300 --> 00:10:48.300]  有一份嚴肅
[00:10:48.300 --> 00:10:52.300]  直至到
[00:10:52.300 --> 00:10:55.300]  耶穌就叫他們
[00:10:55.300 --> 00:10:57.300]  你們吃早飯
[00:10:59.300 --> 00:11:03.300]  然後慢慢進入了耶穌
[00:11:03.300 --> 00:11:05.300]  和他們對話的內容
[00:11:05.300 --> 00:11:08.300]  第十二節裡面
[00:11:08.300 --> 00:11:10.300]  有一個很有意思的記載
[00:11:10.300 --> 00:11:13.300]  耶穌叫他們吃飯
[00:11:13.300 --> 00:11:15.300]  但是這班人
[00:11:15.300 --> 00:11:18.300]  不夠膽問他你是誰
[00:11:18.300 --> 00:11:20.300]  這個記載很特別
[00:11:20.300 --> 00:11:24.300]  究竟是門徒怕了他什麼
[00:11:24.300 --> 00:11:27.300]  還是知道他是誰
[00:11:27.300 --> 00:11:29.300]  而不夠膽問他什麼
[00:11:29.300 --> 00:11:32.300]  這個記載很有意思
[00:11:32.300 --> 00:11:34.300]  如果按照上文下理
[00:11:34.300 --> 00:11:37.300]  他說因為他們知道他是主
[00:11:37.300 --> 00:11:38.300]  知道他是耶穌
[00:11:38.300 --> 00:11:40.300]  當然不需要問他
[00:11:40.300 --> 00:11:42.300]  但是為什麼又想著要問他呢
[00:11:42.300 --> 00:11:43.300]  可想而知
[00:11:43.300 --> 00:11:44.300]  在當中
[00:11:44.300 --> 00:11:46.300]  約翰將這個情景記下的
[00:11:46.300 --> 00:11:50.300]  就是他們內心裡面那種疑惑
[00:11:50.300 --> 00:11:54.300]  那種很震撼
[00:11:54.300 --> 00:11:57.300]  不知道怎麼辦的一種感覺
[00:11:57.300 --> 00:11:58.300]  為什麼
[00:11:58.300 --> 00:12:01.300]  現在他親眼見到
[00:12:01.300 --> 00:12:03.300]  這個承諾過會復活的主耶穌
[00:12:03.300 --> 00:12:05.300]  就在他面前
[00:12:05.300 --> 00:12:08.300]  一直以來
[00:12:08.300 --> 00:12:10.300]  門徒對於復活這個概念
[00:12:10.300 --> 00:12:12.300]  並不能夠具體掌握
[00:12:12.300 --> 00:12:14.300]  我相信甚至乎任何人
[00:12:14.300 --> 00:12:16.300]  沒有耶穌的復活
[00:12:16.300 --> 00:12:18.300]  都不會能夠清楚地知道
[00:12:18.300 --> 00:12:20.300]  復活是什麼一回事
[00:12:23.300 --> 00:12:26.300]  約翰很細心地記載這個場景
[00:12:26.300 --> 00:12:31.300]  反映了當時他們各人的心情
[00:12:31.300 --> 00:12:34.300]  同樣更加是很細心地
[00:12:34.300 --> 00:12:37.300]  很細緻地將這個真實的場景
[00:12:37.300 --> 00:12:40.300]  記載在福音書裡面
[00:12:40.300 --> 00:12:43.300]  讓以後的讀者能夠回味
[00:12:43.300 --> 00:12:45.300]  讓以後的讀者能夠細心地
[00:12:45.300 --> 00:12:47.300]  再次感受當時這群人
[00:12:47.300 --> 00:12:50.300]  那種心靈裡面的震撼
[00:12:50.300 --> 00:12:52.300]  所以十四節裡面
[00:12:52.300 --> 00:12:54.300]  第十四節裡面
[00:12:54.300 --> 00:12:56.300]  約翰再次強調
[00:12:56.300 --> 00:12:58.300]  耶穌從死人中復活後
[00:12:58.300 --> 00:13:00.300]  向門徒顯現
[00:13:00.300 --> 00:13:02.300]  這是第三次
[00:13:02.300 --> 00:13:05.300]  約翰再次強調
[00:13:05.300 --> 00:13:07.300]  主耶穌復活的真
[00:13:07.300 --> 00:13:09.300]  這個真成為以後門徒
[00:13:09.300 --> 00:13:11.300]  面對著全福音書的時候
[00:13:11.300 --> 00:13:13.300]  他們面對的挑戰
[00:13:13.300 --> 00:13:15.300]  甚至乎後這個復活
[00:13:15.300 --> 00:13:17.300]  成為世世代代的基督徒
[00:13:17.300 --> 00:13:20.300]  面對著壓迫時候
[00:13:20.300 --> 00:13:23.300]  面對著生活裡面的壓力的時候
[00:13:23.300 --> 00:13:25.300]  的一份動力
[00:13:25.300 --> 00:13:29.300]  經文的第一個段落
[00:13:29.300 --> 00:13:31.300]  就在這裡結束
[00:13:31.300 --> 00:13:32.300]  這個結束
[00:13:32.300 --> 00:13:35.300]  讓讀者更加去加深
[00:13:35.300 --> 00:13:37.300]  對耶穌的真
[00:13:37.300 --> 00:13:40.300]  同時也預備了彼得
[00:13:40.300 --> 00:13:43.300]  要面對著這個復活的主的時候
[00:13:43.300 --> 00:13:46.300]  那份的預備
[00:13:48.300 --> 00:13:51.300]  當日在十字架上面
[00:13:51.300 --> 00:13:53.300]  耶穌很孤單地
[00:13:53.300 --> 00:13:55.300]  來到面對著死亡
[00:13:55.300 --> 00:13:57.300]  門徒都離開了
[00:13:57.300 --> 00:13:59.300]  這位曾經說
[00:13:59.300 --> 00:14:01.300]  個個都會離開你
[00:14:01.300 --> 00:14:03.300]  我死都不會離開你的彼得
[00:14:03.300 --> 00:14:07.300]  結果就在大祭司的院裡面
[00:14:07.300 --> 00:14:09.300]  就走了
[00:14:09.300 --> 00:14:13.300]  我相信彼得這個離開
[00:14:13.300 --> 00:14:15.300]  彼得這個這樣的決定
[00:14:15.300 --> 00:14:19.300]  成為他人生裡面很大的一個遺憾
[00:14:19.300 --> 00:14:22.300]  因為他要面對著的
[00:14:22.300 --> 00:14:24.300]  是自己的失敗
[00:14:24.300 --> 00:14:27.300]  人往往都要面對著
[00:14:27.300 --> 00:14:29.300]  真實的自己
[00:14:29.300 --> 00:14:31.300]  我們有很多的過去
[00:14:31.300 --> 00:14:34.300]  我們有很多的事情做了
[00:14:34.300 --> 00:14:35.300]  我們心裡面有歉疚
[00:14:35.300 --> 00:14:37.300]  有遺憾
[00:14:37.300 --> 00:14:40.300]  但如果我們真的帶著遺憾的時候
[00:14:40.300 --> 00:14:44.300]  我們並不能夠真正的去明白
[00:14:44.300 --> 00:14:45.300]  上帝的愛
[00:14:45.300 --> 00:14:47.300]  上帝的心意
[00:14:47.300 --> 00:14:53.300]  現在耶穌再次來到去找回彼得
[00:14:53.300 --> 00:14:56.300]  在十五節開始裡面
[00:14:56.300 --> 00:14:59.300]  耶穌面對著西門彼得
[00:14:59.300 --> 00:15:02.300]  問了三次的說話
[00:15:02.300 --> 00:15:07.300]  三次的說話來源都是問
[00:15:07.300 --> 00:15:09.300]  你愛不愛我
[00:15:09.300 --> 00:15:13.300]  以下第一次的問題就說
[00:15:13.300 --> 00:15:16.300]  你愛我比這些更深嗎
[00:15:16.300 --> 00:15:17.300]  第十五節裡面說
[00:15:17.300 --> 00:15:19.300]  你愛我比這些
[00:15:19.300 --> 00:15:20.300]  有學者認為
[00:15:20.300 --> 00:15:23.300]  這個這些可能是指
[00:15:23.300 --> 00:15:24.300]  彼得
[00:15:24.300 --> 00:15:26.300]  西門彼得的財產
[00:15:26.300 --> 00:15:27.300]  他的財富
[00:15:27.300 --> 00:15:28.300]  打魚的人
[00:15:28.300 --> 00:15:29.300]  起碼都有條船
[00:15:29.300 --> 00:15:32.300]  如果你記得在福音書裡面的早期記載
[00:15:32.300 --> 00:15:34.300]  彼得有船
[00:15:34.300 --> 00:15:35.300]  有妻子
[00:15:35.300 --> 00:15:37.300]  有兒女的
[00:15:40.300 --> 00:15:44.300]  到底這個這些是不是指西門的財產呢
[00:15:44.300 --> 00:15:46.300]  也有學者認為
[00:15:46.300 --> 00:15:49.300]  可能這個這些是指那班門徒
[00:15:49.300 --> 00:15:54.300]  如果我們沒有善忘的話
[00:15:54.300 --> 00:15:56.300]  彼得曾經被耶穌委派為
[00:15:56.300 --> 00:15:58.300]  理事基法
[00:15:58.300 --> 00:16:00.300]  教會將來的盤石
[00:16:00.300 --> 00:16:03.300]  這個是在馬太福音第十六章裡面
[00:16:03.300 --> 00:16:06.300]  有講過這樣的記載
[00:16:06.300 --> 00:16:13.300]  甚至乎講這個曾經叫西門約拿的人
[00:16:13.300 --> 00:16:15.300]  改名做彼得
[00:16:15.300 --> 00:16:17.300]  就在馬太福音裡面的記載
[00:16:17.300 --> 00:16:22.300]  如果按照經文裡面的內容
[00:16:22.300 --> 00:16:25.300]  按照整個福音書裡面的記載
[00:16:25.300 --> 00:16:27.300]  關於彼得的生平的話
[00:16:27.300 --> 00:16:31.300]  這個這石絕對不會是指他的財富
[00:16:31.300 --> 00:16:35.300]  因為他早已經將所有的財富丟了出來
[00:16:35.300 --> 00:16:40.300]  也有學者將這件事兩個的整合
[00:16:40.300 --> 00:16:44.300]  這些就是包括彼得整個人所有的東西
[00:16:44.300 --> 00:16:45.300]  無論他的財富
[00:16:45.300 --> 00:16:47.300]  他的資歷
[00:16:47.300 --> 00:16:49.300]  他在門徒當中的地位
[00:16:49.300 --> 00:16:53.300]  一切一切都是在這些之內
[00:16:53.300 --> 00:16:56.300]  就是說換言之彼得是愛什麼呢
[00:16:56.300 --> 00:16:58.300]  他重視身邊的人怎麼看他
[00:16:58.300 --> 00:17:01.300]  他重視身邊的人怎麼來評價他
[00:17:01.300 --> 00:17:07.300]  或者如果在整個漁業節晚上的遭遇
[00:17:07.300 --> 00:17:11.300]  到今天這個提比利亞海邊
[00:17:11.300 --> 00:17:15.300]  或者加利利海邊的相遇的情景
[00:17:15.300 --> 00:17:18.300]  耶穌所講彼得的姐姐
[00:17:18.300 --> 00:17:21.300]  是指他自己
[00:17:21.300 --> 00:17:25.300]  我們的自己很重要
[00:17:25.300 --> 00:17:29.300]  人一不斷地追求實現自己
[00:17:29.300 --> 00:17:32.300]  以我為中心
[00:17:32.300 --> 00:17:34.300]  這個就是彼得的問題
[00:17:34.300 --> 00:17:38.300]  同樣也是人性的問題
[00:17:38.300 --> 00:17:41.300]  現在耶穌正在問彼得
[00:17:41.300 --> 00:17:45.300]  你愛自己多還是愛我多
[00:17:45.300 --> 00:17:47.300]  連續問了三次
[00:17:47.300 --> 00:17:50.300]  第一次彼得答得很爽
[00:17:50.300 --> 00:17:51.300]  是啊
[00:17:51.300 --> 00:17:54.300]  你知道我愛你
[00:17:54.300 --> 00:17:55.300]  就說不用說了耶穌
[00:17:55.300 --> 00:17:59.300]  我和你的關係你知道的
[00:17:59.300 --> 00:18:02.300]  第二次都說你知道的
[00:18:02.300 --> 00:18:03.300]  好了
[00:18:03.300 --> 00:18:05.300]  去到第三次了
[00:18:05.300 --> 00:18:06.300]  還問
[00:18:06.300 --> 00:18:09.300]  我相信如果YY問
[00:18:09.300 --> 00:18:12.300]  師母問全哥你愛我的話
[00:18:12.300 --> 00:18:14.300]  問到第三次的時候
[00:18:14.300 --> 00:18:15.300]  全哥會怎樣呢
[00:18:15.300 --> 00:18:17.300]  同樣都說不是吧
[00:18:17.300 --> 00:18:19.300]  我相信全哥不會的
[00:18:19.300 --> 00:18:20.300]  我就會了
[00:18:20.300 --> 00:18:21.300]  全哥說是啊
[00:18:21.300 --> 00:18:22.300]  我真是愛你
[00:18:22.300 --> 00:18:25.300]  全哥是一個深情款款的人
[00:18:25.300 --> 00:18:27.300]  第三次
[00:18:27.300 --> 00:18:28.300]  不是的
[00:18:28.300 --> 00:18:29.300]  OK
[00:18:29.300 --> 00:18:33.300]  第三次問的時候
[00:18:33.300 --> 00:18:36.300]  彼得很緊張
[00:18:36.300 --> 00:18:39.300]  在第七節的下半段說
[00:18:39.300 --> 00:18:40.300]  主人
[00:18:40.300 --> 00:18:41.300]  你無所不知
[00:18:41.300 --> 00:18:44.300]  你知道我愛你
[00:18:44.300 --> 00:18:48.300]  這個無所不知很有意思
[00:18:48.300 --> 00:18:50.300]  彼得很明白
[00:18:50.300 --> 00:18:51.300]  無所不知
[00:18:51.300 --> 00:18:52.300]  找得出口
[00:18:52.300 --> 00:18:55.300]  背後有一份很深遠的意思
[00:18:55.300 --> 00:18:57.300]  因為耶穌曾經告訴他
[00:18:57.300 --> 00:19:00.300]  你會三次不認主
[00:19:00.300 --> 00:19:02.300]  這三次不認主
