
[00:00:00.000 --> 00:00:04.000]  我們這間是浸信會
[00:11:02.000 --> 00:11:05.000]  我洗了
[00:11:05.000 --> 00:11:08.000]  你受甚麼洗
[00:11:08.000 --> 00:11:11.000]  施洗約翰的洗
[00:11:11.000 --> 00:11:13.000]  馬可福音說了
[00:11:13.000 --> 00:11:15.000]  有兩個洗禮
[00:11:15.000 --> 00:11:19.000]  我受了施洗約翰的洗
[00:11:19.000 --> 00:11:22.000]  所以保羅就再一次的去解釋
[00:11:22.000 --> 00:11:27.000]  約翰的洗是悔改的洗
[00:11:27.000 --> 00:11:29.000]  他告訴百姓
[00:11:29.000 --> 00:11:33.000]  當信那在他以後要來的
[00:11:33.000 --> 00:11:38.000]  就是誰,耶穌
[00:11:38.000 --> 00:11:40.000]  我們不是信約翰
[00:11:40.000 --> 00:11:42.000]  我們是要信耶穌
[00:11:42.000 --> 00:11:45.000]  我們不是都要接受約翰的洗
[00:11:45.000 --> 00:11:53.000]  我們都要接受耶穌給我們的洗禮
[00:11:53.000 --> 00:11:56.000]  所以他們聽見這話
[00:11:56.000 --> 00:12:03.000]  就奉主耶穌的名受洗
[00:12:03.000 --> 00:12:06.000]  他們就都奉主耶穌的名受洗
[00:12:06.000 --> 00:12:12.000]  他們那時候就真真正正信了主
[00:12:12.000 --> 00:12:15.000]  接受了聖靈
[00:12:15.000 --> 00:12:19.000]  就好像在馬太福音第28章
[00:12:19.000 --> 00:12:21.000]  的大使命裏面
[00:12:21.000 --> 00:12:24.000]  所以你們要去使萬民作惡的門徒
[00:12:24.000 --> 00:12:28.000]  然後奉父、子、聖靈的名
[00:12:28.000 --> 00:12:33.000]  給他們施洗
[00:12:33.000 --> 00:12:37.000]  在一個三一的信仰裏面
[00:12:37.000 --> 00:12:40.000]  聖父、聖子、聖靈
[00:12:40.000 --> 00:12:42.000]  父等於子
[00:12:42.000 --> 00:12:44.000]  子等於聖靈
[00:12:44.000 --> 00:12:48.000]  我接受耶穌基督的洗禮
[00:12:48.000 --> 00:12:53.000]  就是等於接受聖靈的洗禮
[00:12:53.000 --> 00:12:57.000]  我信了耶穌就等於我信了聖靈
[00:12:57.000 --> 00:13:04.000]  這個是在聖經裏面一個很清楚的觀念
[00:13:04.000 --> 00:13:13.000]  不過問題就是出現在這節聖經裏面
[00:13:13.000 --> 00:13:15.000]  《小徒行傳》
[00:13:15.000 --> 00:13:19.000]  當他們接受奉主耶穌的名受洗之後
[00:13:19.000 --> 00:13:22.000]  在第六節和第七節
[00:13:22.000 --> 00:13:25.000]  有一個這樣的記載
[00:13:25.000 --> 00:13:29.000]  那個記載就是
[00:13:29.000 --> 00:13:33.000]  不好意思
[00:13:33.000 --> 00:13:35.000]  就是第五節第六節
[00:13:35.000 --> 00:13:37.000]  他們聽見者說
[00:13:37.000 --> 00:13:40.000]  就奉主耶穌的名受洗
[00:13:40.000 --> 00:13:44.000]  保羅就按手在他們頭上
[00:13:44.000 --> 00:13:48.000]  聖靈便降在他們身上
[00:13:48.000 --> 00:13:52.000]  他們就說謊言又說愚言
[00:13:52.000 --> 00:13:55.000]  問題就出現在第六節
[00:13:55.000 --> 00:13:59.000]  保羅按手在他們頭上
[00:13:59.000 --> 00:14:02.000]  聖靈便降在他們身上
[00:14:02.000 --> 00:14:07.000]  他們就說謊言又說愚言
[00:14:07.000 --> 00:14:12.000]  洗了禮之後
[00:14:12.000 --> 00:14:15.000]  保羅按手在他們身上
[00:14:15.000 --> 00:14:18.000]  就得到聖靈
[00:14:18.000 --> 00:14:22.000]  然後他們就有聖靈的恩賜
[00:14:22.000 --> 00:14:27.000]  就是講謊言和講道
[00:14:27.000 --> 00:14:30.000]  說愚言即是講道
[00:14:30.000 --> 00:14:32.000]  問題就出在這裏
[00:14:32.000 --> 00:14:34.000]  到底是怎樣呢?
[00:14:34.000 --> 00:14:36.000]  他們又已經洗了禮
[00:14:36.000 --> 00:14:38.000]  但是又要去再接受聖靈
[00:14:38.000 --> 00:14:42.000]  所以就有一些宗派告訴我們
[00:14:42.000 --> 00:14:46.000]  信了主你不一定要有聖靈
[00:14:46.000 --> 00:14:49.000]  好像我們剛才所講
[00:14:49.000 --> 00:14:53.000]  是有些混淆
[00:14:53.000 --> 00:14:57.000]  解經家告訴我們
[00:14:57.000 --> 00:15:01.000]  這個是有兩件事
[00:15:01.000 --> 00:15:03.000]  第一件事就是
[00:15:03.000 --> 00:15:06.000]  他們是接受奉耶穌的名洗了禮
[00:15:06.000 --> 00:15:07.000]  這是一件事
[00:15:07.000 --> 00:15:09.000]  他們已經得救了
[00:15:09.000 --> 00:15:12.000]  第二個按手在他們身上
[00:15:12.000 --> 00:15:16.000]  他們所擁有的聖靈的恩賜
[00:15:16.000 --> 00:15:19.000]  這個是另外一件事
[00:15:19.000 --> 00:15:21.000]  就是按手在他們身上
[00:15:21.000 --> 00:15:23.000]  去得到聖靈的恩賜
[00:15:23.000 --> 00:15:28.000]  正如我都有和大家分享過
[00:15:28.000 --> 00:15:32.000]  我是蒙召要去做一個傳道人的時候
[00:15:32.000 --> 00:15:34.000]  我都求神特別的
[00:15:34.000 --> 00:15:37.000]  將一個聖靈的恩賜給我
[00:15:37.000 --> 00:15:40.000]  我求神他就將其中一個
[00:15:40.000 --> 00:15:41.000]  就是講道的恩賜
[00:15:41.000 --> 00:15:43.000]  我特別去祈求
[00:15:43.000 --> 00:15:46.000]  求神你將講道的恩賜給我
[00:15:46.000 --> 00:15:49.000]  如果不是我怎樣可以做一個傳道人呢?
[00:15:49.000 --> 00:15:51.000]  傳道又不懂得講道
[00:15:51.000 --> 00:15:55.000]  怎樣去服事呢?
[00:15:55.000 --> 00:15:58.000]  我就是透過在禱告裏面
[00:15:58.000 --> 00:16:01.000]  透過弟兄姊妹和我一起去祈禱
[00:16:01.000 --> 00:16:02.000]  沒有按手
[00:16:02.000 --> 00:16:06.000]  但是神真的將一個屬靈的恩賜
[00:16:06.000 --> 00:16:11.000]  講道的恩賜給了我
[00:16:11.000 --> 00:16:15.000]  在這裏我想做一個小小的總結
[00:16:15.000 --> 00:16:23.000]  給大家再一次去看這個聖靈的勢
[00:16:23.000 --> 00:16:25.000]  有三方面的
[00:16:25.000 --> 00:16:31.000]  第一就是誰吸引聖靈的勢
[00:16:31.000 --> 00:16:38.000]  誰可以給我們這個聖靈的勢呢?
[00:16:38.000 --> 00:16:41.000]  牧師可不可以將聖靈的勢給你呢?
[00:16:41.000 --> 00:16:44.000]  是不可以的
[00:16:44.000 --> 00:16:47.000]  一個很屬靈的人
[00:16:47.000 --> 00:16:52.000]  可不可以將一個聖靈的勢給你呢?
[00:16:52.000 --> 00:16:54.000]  是不可以的
[00:16:54.000 --> 00:16:56.000]  因為馬學福在裏面已經講了
[00:16:56.000 --> 00:17:02.000]  他卻要用聖靈給你們施洗
[00:17:02.000 --> 00:17:09.000]  只有耶穌基督才可以將聖靈賞賜給我們
[00:17:09.000 --> 00:17:11.000]  沒有一個人可以夠膽說
[00:17:11.000 --> 00:17:13.000]  我去將聖靈給你
[00:17:13.000 --> 00:17:15.000]  沒有一個人可以這樣做
[00:17:15.000 --> 00:17:18.000]  我們去到那個浸池裏面
[00:17:18.000 --> 00:17:19.000]  牧師他只是說
[00:17:19.000 --> 00:17:24.000]  我現在要奉聖父、聖子、聖靈的名
[00:17:24.000 --> 00:17:28.000]  給你去施洗或施浸
[00:17:28.000 --> 00:17:32.000]  這個只是一個媒介
[00:17:32.000 --> 00:17:35.000]  是一個領受浸禮的人
[00:17:35.000 --> 00:17:38.000]  他在人的面前去宣認他的信仰
[00:17:38.000 --> 00:17:41.000]  我現在就要接受聖靈的勢
[00:17:41.000 --> 00:17:42.000]  就是耶穌基督的勢
[00:17:42.000 --> 00:17:45.000]  我去宣認我已經是領受了
[00:17:45.000 --> 00:17:48.000]  這個赦罪的恩典
[00:17:48.000 --> 00:17:50.000]  為什麼一定要耶穌基督才可以呢?
[00:17:50.000 --> 00:17:52.000]  是因為耶穌基督聖靈的勢
[00:17:52.000 --> 00:17:55.000]  是一個赦罪的洗禮
[00:17:55.000 --> 00:17:56.000]  約翰的洗禮
[00:17:56.000 --> 00:18:00.000]  他只是一個認罪的洗禮
[00:18:00.000 --> 00:18:01.000]  你承認你的罪
[00:18:01.000 --> 00:18:03.000]  你的罪不一定會洗得乾淨
[00:18:03.000 --> 00:18:06.000]  但是哪一個才可以去除去我們的罪呢?
[00:18:06.000 --> 00:18:09.000]  只有耶穌基督
[00:18:09.000 --> 00:18:11.000]  所以只有耶穌基督
[00:18:11.000 --> 00:18:18.000]  他才能夠可以去施行聖靈的勢
[00:18:18.000 --> 00:18:20.000]  大家明不明白?
[00:18:20.000 --> 00:18:23.000]  雖然你未必很關心
[00:18:23.000 --> 00:18:27.000]  哪一個聖靈的洗
[00:18:27.000 --> 00:18:30.000]  但是在基督教圈子裡面
[00:18:30.000 --> 00:18:34.000]  很多時候我們有很強烈的討論
[00:18:34.000 --> 00:18:36.000]  只有耶穌基督
[00:18:36.000 --> 00:18:38.000]  他才可以施行聖靈的勢
[00:18:38.000 --> 00:18:40.000]  任何一個屬靈的人說
[00:18:40.000 --> 00:18:42.000]  我現在要按手在你的身上
[00:18:42.000 --> 00:18:45.000]  你要接受聖靈
[00:18:45.000 --> 00:18:51.000]  都可能會有一些誤會
[00:18:51.000 --> 00:18:54.000]  為什麼這個人會這麼厲害
[00:18:54.000 --> 00:18:55.000]  這麼有能力
[00:18:55.000 --> 00:18:59.000]  他可以將聖靈賜給我們呢?
[00:18:59.000 --> 00:19:01.000]  沒有一個人可以做到
[00:19:01.000 --> 00:19:02.000]  在聖經裡面告訴我們
[00:19:02.000 --> 00:19:06.000]  只有耶穌基督才可以做到
[00:19:06.000 --> 00:19:07.000]  第二方面
[00:19:07.000 --> 00:19:09.000]  我們嘗試去看看聖靈的勢
[00:19:09.000 --> 00:19:11.000]  剛才已經解釋了
[00:19:11.000 --> 00:19:13.000]  聖靈的勢是什麼呢?
[00:19:13.000 --> 00:19:16.000]  就是接受救恩
[00:19:16.000 --> 00:19:18.000]  是我們每一個信徒
[00:19:18.000 --> 00:19:22.000]  都應該有的經歷
[00:19:22.000 --> 00:19:24.000]  是我們重新的時候
[00:19:24.000 --> 00:19:27.000]  就已經完成了
[00:19:27.000 --> 00:19:28.000]  是不會再重覆
[00:19:28.000 --> 00:19:34.000]  是永遠有效
[00:19:34.000 --> 00:19:35.000]  就是說
[00:19:35.000 --> 00:19:39.000]  當你願意開放你的心
[00:19:39.000 --> 00:19:41.000]  無論你是在公開的地方
[00:19:41.000 --> 00:19:43.000]  在報道會裡面
[00:19:43.000 --> 00:19:45.000]  或者你在自己的禱告裡面
[00:19:45.000 --> 00:19:46.000]  你感覺到
[00:19:46.000 --> 00:19:49.000]  就是神的恩典的拯救
[00:19:49.000 --> 00:19:51.000]  你自己在你的房間裡面
[00:19:51.000 --> 00:19:53.000]  你說耶穌基督
[00:19:53.000 --> 00:19:56.000]  我願意去接受你自己的救恩
[00:19:56.000 --> 00:19:58.000]  去洗去我的罪
[00:19:58.000 --> 00:19:59.000]  除去我的罪
[00:19:59.000 --> 00:20:01.000]  在那一刻裡面
[00:20:01.000 --> 00:20:04.000]  就已經聖靈進入了你自己的裡面
[00:20:04.000 --> 00:20:09.000]  你已經經歷了這個聖靈的勢
[00:20:09.000 --> 00:20:11.000]  如果不是聖靈
[00:20:11.000 --> 00:20:15.000]  我們是不會有一個知罪的心
[00:20:15.000 --> 00:20:16.000]  如果不是聖靈
[00:20:16.000 --> 00:20:18.000]  我們不會知道
[00:20:18.000 --> 00:20:19.000]  只有耶穌基督
[00:20:19.000 --> 00:20:25.000]  可以去除去我們的罪
[00:20:25.000 --> 00:20:26.000]  如果我們覺得
[00:20:26.000 --> 00:20:27.000]  我們需要耶穌基督
[00:20:27.000 --> 00:20:28.000]  去赦免我們的罪
[00:20:28.000 --> 00:20:30.000]  就證明在你的心裡面
[00:20:30.000 --> 00:20:35.000]  已經有聖靈了
[00:20:35.000 --> 00:20:38.000]  有一些經文
[00:20:38.000 --> 00:20:41.000]  就是第七個地方
[00:20:41.000 --> 00:20:44.000]  有七個地方是講到聖靈的洗
[00:20:44.000 --> 00:20:45.000]  第七個
[00:20:45.000 --> 00:20:47.000]  唯一一個不是用馬克福音的
[00:20:47.000 --> 00:20:51.000]  就是在哥倫多前書第十二章第十三節
[00:20:51.000 --> 00:20:52.000]  保羅他說
[00:20:52.000 --> 00:20:54.000]  我們不區是猶太人
[00:20:54.000 --> 00:20:56.000]  是希臘人
[00:20:56.000 --> 00:20:57.000]  是圍爐的
[00:20:57.000 --> 00:20:59.000]  是自主的
[00:20:59.000 --> 00:21:02.000]  都從一位聖靈受了洗
[00:21:02.000 --> 00:21:04.000]  成為一個身體
[00:21:04.000 --> 00:21:08.000]  忍於一個聖靈
[00:21:08.000 --> 00:21:10.000]  我們在這裡
[00:21:10.000 --> 00:21:13.000]  我們這個教會的群體
[00:21:13.000 --> 00:21:16.000]  無論你是做老闆的
[00:21:16.000 --> 00:21:18.000]  你是打工的
[00:21:18.000 --> 00:21:20.000]  你是男你是女
[00:21:20.000 --> 00:21:21.000]  你是中國人
[00:21:21.000 --> 00:21:22.000]  你是外國人
[00:21:22.000 --> 00:21:24.000]  你是什麼的籍
[00:21:24.000 --> 00:21:27.000]  我們都可以去領受
[00:21:27.000 --> 00:21:29.000]  同一個的聖靈
[00:21:29.000 --> 00:21:36.000]  是接受同一個聖靈的洗
[00:21:36.000 --> 00:21:40.000]  就是我們信同一個的主
[00:21:40.000 --> 00:21:43.000]  這個就是聖經所講
[00:21:43.000 --> 00:21:45.000]  加拉太書第三章第三節
[00:21:45.000 --> 00:21:48.000]  我用了當代的譯本
[00:21:48.000 --> 00:21:51.000]  保羅其實是在罵加拉太教會的人
[00:21:51.000 --> 00:21:55.000]  他說既然你們是因為接受了聖靈
[00:21:55.000 --> 00:22:01.000]  而開始你們基督徒的生活
[00:22:01.000 --> 00:22:04.000]  是什麼時間開始我們基督徒的生活呢?
[00:22:04.000 --> 00:22:07.000]  就是從接受聖靈那一刻開始
[00:22:07.000 --> 00:22:09.000]  就是從靈洗那一刻開始
[00:22:09.000 --> 00:22:16.000]  就是開始了我們信徒的生活
[00:22:16.000 --> 00:22:18.000]  什麼時候有靈洗?
[00:22:18.000 --> 00:22:20.000]  就是當我們接受主的那一刻
[00:22:20.000 --> 00:22:25.000]  就開始了我們信徒的生活
[00:22:25.000 --> 00:22:26.000]  羅馬書第八章
[00:22:26.000 --> 00:22:29.000]  我們去年花了一點時間去看羅馬書
[00:22:29.000 --> 00:22:32.000]  其中第八章第九節
[00:22:32.000 --> 00:22:34.000]  都已經有解釋過
[00:22:34.000 --> 00:22:35.000]  如果你們記得的話
[00:22:35.000 --> 00:22:37.000]  如果神的靈在你們心裡面
[00:22:37.000 --> 00:22:39.000]  你們就不屬肉體了
[00:22:39.000 --> 00:22:41.000]  凡是屬就是屬聖靈了
[00:22:41.000 --> 00:22:43.000]  人如果沒有基督的靈
[00:22:43.000 --> 00:22:46.000]  就不是屬於基督
[00:22:46.000 --> 00:22:49.000]  神的靈在我們的心裡面
[00:22:49.000 --> 00:22:51.000]  就是說就證明
[00:22:51.000 --> 00:22:53.000]  聖靈的入住
[00:22:53.000 --> 00:22:55.000]  聖靈在我們那裡
[00:22:55.000 --> 00:22:56.000]  我們不再需要說
[00:22:56.000 --> 00:22:59.000]  聖靈啊求你來到我當中
[00:22:59.000 --> 00:23:01.000]  我們已經有聖靈
[00:23:01.000 --> 00:23:03.000]  沒錯有些的詩歌告訴我們
[00:23:03.000 --> 00:23:07.000]  求聖靈去充滿我們
[00:23:07.000 --> 00:23:08.000]  這個充滿的意思就是說
[00:23:08.000 --> 00:23:13.000]  我們願意給聖靈更多的來掌管我們
[00:23:13.000 --> 00:23:18.000]  引導我們或者用操縱我們
[00:23:18.000 --> 00:23:21.000]  聖靈沒有走的
[00:23:21.000 --> 00:23:23.000]  只不過就是
[00:23:23.000 --> 00:23:26.000]  我們有時候被肉體的牽引
[00:23:26.000 --> 00:23:28.000]  我們要跟著肉體去走
[00:23:28.000 --> 00:23:31.000]  沒有那麼多被聖靈去引導我們走
[00:23:31.000 --> 00:23:32.000]  所以我們說
[00:23:32.000 --> 00:23:34.000]  聖靈啊求你充滿我
[00:23:34.000 --> 00:23:35.000]  意思就是說
