
[00:00:00.000 --> 00:00:03.900]  天母感謝妳讓我們有這麼開學的日子
[00:02:53.500 --> 00:02:55.700]  你最想得到的是甚麼
[00:02:55.700 --> 00:02:57.300]  這個基本願望
[00:02:57.300 --> 00:03:00.200]  就決定了你是甚麼型格
[00:03:00.200 --> 00:03:02.400]  我展示給你看
[00:03:02.400 --> 00:03:05.600]  九型人格的基本願望是甚麼
[00:03:05.600 --> 00:03:07.700]  一號型我們說是完美主義者
[00:03:07.700 --> 00:03:09.200]  其實用這些名字不是很好
[00:03:09.200 --> 00:03:10.500]  一號就是一號
[00:03:10.500 --> 00:03:11.600]  一號就是
[00:03:11.600 --> 00:03:14.400]  他的願望是有正義
[00:03:14.400 --> 00:03:17.500]  他覺得人生是需要有正義
[00:03:17.500 --> 00:03:19.200]  二號型那些幫助人
[00:03:19.200 --> 00:03:20.600]  不斷去幫人
[00:03:20.600 --> 00:03:22.900]  他的願望是想被愛
[00:03:22.900 --> 00:03:24.100]  to be loved
[00:03:24.100 --> 00:03:25.500]  第三那些achiever
[00:03:25.500 --> 00:03:27.700]  很喜歡去爭取成功的人
[00:03:27.700 --> 00:03:28.500]  他就是
[00:03:28.500 --> 00:03:30.200]  the desire to be valuable
[00:03:30.200 --> 00:03:31.800]  他覺得要有價值
[00:03:31.800 --> 00:03:33.100]  第四就是
[00:03:33.100 --> 00:03:34.900]  那些individualist
[00:03:34.900 --> 00:03:37.600]  即是比較喜歡有個性的那些
[00:03:37.600 --> 00:03:38.600]  其實他就是
[00:03:38.600 --> 00:03:40.400]  the desire to be oneself
[00:03:40.400 --> 00:03:42.900]  我有我個人的價值
[00:03:42.900 --> 00:03:44.000]  第五
[00:03:44.000 --> 00:03:45.400]  那些追求學問
[00:03:45.400 --> 00:03:47.100]  叫investigator
[00:03:47.100 --> 00:03:48.500]  其實他的desire是甚麼
[00:03:48.500 --> 00:03:50.000]  就是being competent
[00:03:50.000 --> 00:03:52.500]  覺得自己是有用的
[00:03:52.500 --> 00:03:53.600]  第六
[00:03:53.600 --> 00:03:55.300]  那些叫loyalist
[00:03:55.300 --> 00:03:56.500]  忠誠型的人
[00:03:56.500 --> 00:03:57.700]  其實他的desire就是
[00:03:57.700 --> 00:03:58.600]  to be secure
[00:03:58.600 --> 00:04:00.100]  他想在一個群體裏面
[00:04:00.100 --> 00:04:01.800]  他有一種很secure的感覺
[00:04:01.800 --> 00:04:02.800]  別人喜歡他
[00:04:02.800 --> 00:04:05.300]  他是一個群體裏面的成員
[00:04:05.300 --> 00:04:06.500]  第七
[00:04:06.500 --> 00:04:07.800]  那些享樂主義者
[00:04:07.800 --> 00:04:09.200]  這些名字不是很好
[00:04:09.200 --> 00:04:10.400]  好像有點negative
[00:04:10.400 --> 00:04:12.200]  the desire to be happy
[00:04:12.200 --> 00:04:13.700]  人生應該去苦的
[00:04:13.700 --> 00:04:15.100]  太多pain他不喜歡
[00:04:15.100 --> 00:04:16.500]  他要開心的
[00:04:16.500 --> 00:04:17.600]  第八
[00:04:17.600 --> 00:04:19.000]  那些叫leader
[00:04:19.000 --> 00:04:20.900]  the desire to protect oneself
[00:04:20.900 --> 00:04:21.900]  當然叫leader
[00:04:21.900 --> 00:04:23.500]  那些manipulate的
[00:04:23.500 --> 00:04:24.600]  你不要阻止我
[00:04:24.600 --> 00:04:26.000]  我要控制一切
[00:04:26.000 --> 00:04:26.900]  我就是protect
[00:04:26.900 --> 00:04:28.500]  原來裏面的basic desire
[00:04:28.500 --> 00:04:30.900]  要掌控
[00:04:30.900 --> 00:04:32.200]  要protect自己
[00:04:32.200 --> 00:04:33.000]  第九就是
[00:04:33.000 --> 00:04:34.300]  the desire to be at peace
[00:04:34.300 --> 00:04:35.500]  那些peace maker
[00:04:35.500 --> 00:04:36.600]  他很怕conflict
[00:04:36.600 --> 00:04:37.400]  最好就是
[00:04:37.400 --> 00:04:38.700]  我們這個群體裏面
[00:04:38.700 --> 00:04:40.300]  和和諧諧
[00:04:40.300 --> 00:04:41.600]  其實背後都有些東西
[00:04:41.600 --> 00:04:43.300]  推動一個人
[00:04:43.300 --> 00:04:44.300]  你最想要甚麼
[00:04:44.300 --> 00:04:45.000]  你問一下你自己
[00:04:45.000 --> 00:04:46.500]  今天你最想要甚麼
[00:04:46.500 --> 00:04:47.800]  在這九樣裏面
[00:04:47.800 --> 00:04:49.500]  原來大致都能夠
[00:04:49.500 --> 00:04:50.900]  決定了
[00:04:50.900 --> 00:04:52.100]  反映了
[00:04:52.100 --> 00:04:54.100]  你是哪一個的型格
[00:04:54.100 --> 00:04:55.400]  但很可惜
[00:04:55.400 --> 00:04:56.200]  大部分人
[00:04:56.200 --> 00:04:58.000]  生存入了這個世界
[00:04:58.000 --> 00:04:59.200]  就有deterioration
[00:04:59.200 --> 00:05:00.300]  就有distortion
[00:05:00.300 --> 00:05:01.300]  在另外那邊
[00:05:01.300 --> 00:05:03.300]  就是那些扭曲了的情況
[00:05:03.300 --> 00:05:03.800]  今天要說
[00:05:03.800 --> 00:05:04.500]  我不說那麼多
[00:05:04.500 --> 00:05:05.500]  只說第五那個
[00:05:05.500 --> 00:05:06.300]  因為第五那個
[00:05:06.300 --> 00:05:08.000]  其實他想competent
[00:05:08.000 --> 00:05:09.300]  他想學多點東西
[00:05:09.300 --> 00:05:10.700]  就好像我們上學那樣
[00:05:10.700 --> 00:05:12.000]  從小到大被人灌輸
[00:05:12.000 --> 00:05:13.300]  你學多點東西
[00:05:13.300 --> 00:05:14.200]  我爸爸小時候跟我說
[00:05:14.200 --> 00:05:14.800]  你不讀書
[00:05:14.800 --> 00:05:16.200]  你做乞丐
[00:05:16.200 --> 00:05:17.400]  真的很害怕
[00:05:17.400 --> 00:05:19.000]  那就讀多點書
[00:05:19.000 --> 00:05:20.900]  其實desire to be competent
[00:05:20.900 --> 00:05:22.400]  會deteriorate成為甚麼
[00:05:22.400 --> 00:05:24.100]  會deteriorate成為
[00:05:24.100 --> 00:05:26.700]  學一些useless specialization
[00:05:26.700 --> 00:05:27.900]  你有沒有認識這些人
[00:05:27.900 --> 00:05:28.700]  經常到處學
[00:05:28.700 --> 00:05:29.400]  這個學那樣
[00:05:29.400 --> 00:05:31.300]  學完之後其實是沒有用的
[00:05:31.300 --> 00:05:32.600]  他在人生裏面
[00:05:32.600 --> 00:05:34.500]  但他不secure
[00:05:34.500 --> 00:05:35.700]  那就學多點
[00:05:35.700 --> 00:05:36.700]  學一學
[00:05:36.700 --> 00:05:37.900]  我都不懂得說些甚麼
[00:05:37.900 --> 00:05:39.300]  因為我不是這些人
[00:05:39.300 --> 00:05:40.600]  學一些東西
[00:05:40.600 --> 00:05:42.200]  不知道都有幾多種
[00:05:42.200 --> 00:05:44.000]  不同的鋒利方法
[00:05:44.000 --> 00:05:44.800]  真的不懂
[00:05:44.800 --> 00:05:45.800]  就是那一類
[00:05:45.800 --> 00:05:48.500]  不知道就學一些useless specialization
[00:05:48.500 --> 00:05:51.900]  我不知道你身邊有沒有這些人
[00:05:51.900 --> 00:05:54.600]  但原來這些basic desire
[00:05:54.600 --> 00:05:57.200]  背後都有種fear的存在
[00:05:57.200 --> 00:05:58.900]  甚麼fear呢
[00:05:58.900 --> 00:06:00.300]  原來對一些人
[00:06:00.300 --> 00:06:02.100]  這些就是不同型格的fear
[00:06:02.100 --> 00:06:04.600]  你可以略略看一看
[00:06:04.600 --> 00:06:06.500]  究竟今天推動你
[00:06:06.500 --> 00:06:07.700]  去desire這些東西
[00:06:07.700 --> 00:06:08.400]  背後的原因
[00:06:08.400 --> 00:06:09.700]  是不是這些fear
[00:06:09.700 --> 00:06:11.000]  舉個例
[00:06:11.000 --> 00:06:12.500]  如果你是二號型
[00:06:12.500 --> 00:06:13.800]  很喜歡幫人的
[00:06:13.800 --> 00:06:14.700]  你跟學生有甚麼事
[00:06:14.700 --> 00:06:16.400]  第一個搶出去幫人的
[00:06:16.400 --> 00:06:18.000]  你試一下問一下你自己
[00:06:18.000 --> 00:06:19.900]  你的basic fear會不會是
[00:06:19.900 --> 00:06:23.700]  你怕unworthy of being loved
[00:06:23.700 --> 00:06:26.000]  你怕自己不值得別人去愛
[00:06:26.000 --> 00:06:27.700]  所以我就搶出去
[00:06:27.700 --> 00:06:29.600]  我就做個幫助型的人
[00:06:29.600 --> 00:06:32.100]  原來很多人背後的fear
[00:06:32.100 --> 00:06:33.600]  就是推動他
[00:06:33.600 --> 00:06:35.600]  成為那種型格的人
[00:06:35.600 --> 00:06:38.800]  我不知道你找到自己的型格了沒有
[00:06:38.800 --> 00:06:41.100]  大致如果你找到自己的型格
[00:06:41.100 --> 00:06:43.600]  可能你就會感受到
[00:06:43.600 --> 00:06:45.000]  其實是的
[00:06:45.000 --> 00:06:49.000]  我也有很多這些fear
[00:06:49.000 --> 00:06:51.100]  第五號型是怎樣的呢
[00:06:51.100 --> 00:06:54.000]  我們叫他做緊張理性型
[00:06:54.000 --> 00:06:55.200]  理性比較中性
[00:06:55.200 --> 00:06:57.600]  但他會比較緊張
[00:06:57.600 --> 00:06:59.500]  通常有個description
[00:06:59.500 --> 00:07:01.900]  例如會說他叫investigator
[00:07:01.900 --> 00:07:03.100]  thinker
[00:07:03.100 --> 00:07:04.500]  observer
[00:07:04.500 --> 00:07:08.300]  這些人通常很專注於一個專業
[00:07:08.300 --> 00:07:10.200]  所以是一個specialist
[00:07:10.200 --> 00:07:12.400]  radical and expert
[00:07:12.400 --> 00:07:14.400]  有些這樣的人
[00:07:14.400 --> 00:07:16.600]  他們的基本特徵就是
[00:07:16.600 --> 00:07:18.900]  深入洞察很多東西
[00:07:18.900 --> 00:07:21.500]  富於去革新
[00:07:21.500 --> 00:07:23.100]  但同時之間
[00:07:23.100 --> 00:07:26.500]  這些人是要盡量保持自己很objective
[00:07:26.500 --> 00:07:27.700]  所以他是
[00:07:27.700 --> 00:07:29.500]  掩藏他的感受
[00:07:29.500 --> 00:07:31.800]  以及比較離群
[00:07:31.800 --> 00:07:34.200]  你想一下有沒有這些人呢
[00:07:34.200 --> 00:07:35.700]  我們中間有沒有這些人
[00:07:35.700 --> 00:07:37.600]  或者你同學裡面有沒有這些人
[00:07:37.600 --> 00:07:39.300]  基本的恐懼是什麼呢
[00:07:39.300 --> 00:07:42.200]  Helpless, useless, incapable
[00:07:42.200 --> 00:07:45.000]  無助,無用,無能
[00:07:45.000 --> 00:07:46.200]  很怕自己
[00:07:46.200 --> 00:07:47.600]  不斷讀書是因為什麼呢
[00:07:47.600 --> 00:07:49.000]  很怕自己有一天
[00:07:49.000 --> 00:07:50.900]  沒有知識就會無助
[00:07:50.900 --> 00:07:52.600]  在這個世界裡沒有用
[00:07:52.600 --> 00:07:54.300]  無能
[00:07:54.300 --> 00:07:55.300]  基本的渴求
[00:07:55.300 --> 00:07:58.000]  成為有能力和有競爭力的人
[00:07:58.000 --> 00:07:59.800]  裡面有個叫super ego
[00:07:59.800 --> 00:08:01.900]  我經常和他講一番說話
[00:08:01.900 --> 00:08:03.200]  你要好嗎
[00:08:03.200 --> 00:08:10.100]  你一定要master到某一些專業
[00:08:10.100 --> 00:08:15.300]  當你看完這個五號型人之後
[00:08:15.300 --> 00:08:17.300]  我不知道你會想起什麼image
[00:08:17.300 --> 00:08:19.400]  有兩個image就出現在我腦裡
[00:08:19.400 --> 00:08:21.300]  第一就是學霸
[00:08:21.300 --> 00:08:23.000]  學霸是怎樣的呢
[00:08:23.000 --> 00:08:24.300]  糟了我真的老化了
[00:08:24.300 --> 00:08:28.900]  我看不到我講了就要開燈
[00:08:28.900 --> 00:08:30.200]  學霸
[00:08:30.200 --> 00:08:31.600]  學霸就是說
[00:08:31.600 --> 00:08:34.800]  學校裡面那些拿很多科的成績獎
[00:08:34.800 --> 00:08:35.900]  謝謝
[00:08:35.900 --> 00:08:38.400]  還有放榜上新聞
[00:08:38.400 --> 00:08:41.400]  拿那些七科五星星的狀元
[00:08:41.400 --> 00:08:43.600]  我們就叫這些做學霸
[00:08:43.600 --> 00:08:44.800]  事實上
[00:08:44.800 --> 00:08:46.300]  學霸裡面
[00:08:46.300 --> 00:08:49.300]  真的少不了五號型的人
[00:08:49.300 --> 00:08:50.900]  但當然你要記住
[00:08:50.900 --> 00:08:53.900]  不是學霸就是五號型
[00:08:53.900 --> 00:08:56.200]  首先五號型有一樣東西一定不是
[00:08:56.200 --> 00:08:58.900]  就是他不是一個很擅長交際的人
[00:08:58.900 --> 00:09:00.000]  如果你是學霸
[00:09:00.000 --> 00:09:01.500]  但他又很social
[00:09:01.500 --> 00:09:02.400]  很擅長交際
[00:09:02.400 --> 00:09:04.700]  你就知道其實你不是五號型
[00:09:04.700 --> 00:09:06.100]  第二就是
[00:09:06.100 --> 00:09:08.800]  你不會是一個好動的型
[00:09:08.800 --> 00:09:11.000]  因為真正的五號型
[00:09:11.000 --> 00:09:13.600]  是潛心去研究的
[00:09:13.600 --> 00:09:15.200]  他是覺得你不要阻礙我
[00:09:15.200 --> 00:09:16.700]  其他東西你都不要阻礙我
[00:09:16.700 --> 00:09:19.400]  我要很專心去研究這件事
[00:09:19.400 --> 00:09:21.100]  這個就是五號型
[00:09:21.100 --> 00:09:23.200]  另外你會想起另一個image
[00:09:23.200 --> 00:09:24.400]  我想起的就是
[00:09:24.400 --> 00:09:25.600]  想起同學當中有些人
[00:09:25.600 --> 00:09:28.000]  總是被稱號叫做大師
[00:09:28.000 --> 00:09:30.000]  又或者叫他做智者
[00:09:30.000 --> 00:09:31.800]  你有沒有這些人
[00:09:31.800 --> 00:09:34.600]  有沒有同學你會覺得他是大師
[00:09:34.600 --> 00:09:36.600]  為什麼你會叫他做大師
[00:09:36.600 --> 00:09:38.700]  為什麼你會覺得他是智者
[00:09:38.700 --> 00:09:40.700]  這些人往往是很靜的
[00:09:40.700 --> 00:09:43.700]  在所有人不為意的情況下
[00:09:43.700 --> 00:09:45.600]  突然之間有一把聲音會飄出來
[00:09:45.600 --> 00:09:48.000]  大家很興高采烈在聊天的時候
[00:09:48.000 --> 00:09:50.400]  有一把聲音在暗角飄出來
[00:09:50.400 --> 00:09:52.800]  忽然彈了兩句金句出來
[00:09:52.800 --> 00:09:54.700]  金句王
[00:09:54.700 --> 00:09:55.700]  令大家忽然發現
[00:09:55.700 --> 00:09:59.500]  原來有一個高智慧的生物存在我們中間
[00:09:59.500 --> 00:10:01.100]  有沒有這些智者
[00:10:01.100 --> 00:10:03.000]  有沒有這些大師
[00:10:03.000 --> 00:10:05.000]  有沒有這些小弟
[00:10:05.000 --> 00:10:06.400]  就是他
[00:10:06.400 --> 00:10:07.900]  那麼
[00:10:07.900 --> 00:10:10.900]  究竟這些人是不是一定是五號呢
[00:10:10.900 --> 00:10:12.300]  又不一定是
[00:10:12.300 --> 00:10:14.400]  可能這些人是四號型
[00:10:14.400 --> 00:10:15.700]  靜靜地在暗角
[00:10:15.700 --> 00:10:18.000]  突然之間有些很有insight的東西說出來
[00:10:18.000 --> 00:10:21.000]  可能是四號那些artistic的人
[00:10:21.000 --> 00:10:23.500]  所以要認識一個人的人格
[00:10:23.500 --> 00:10:25.200]  不可以只看表面
[00:10:25.200 --> 00:10:27.700]  要看他背後的渴望是什麼
[00:10:27.700 --> 00:10:29.400]  他的動機是什麼
[00:10:29.400 --> 00:10:31.100]  他的fear是什麼
[00:10:31.100 --> 00:10:34.200]  什麼驅使他那麼努力讀書
[00:10:34.200 --> 00:10:36.000]  什麼驅使他那麼緊張
[00:10:36.000 --> 00:10:37.900]  去學到多少東西
[00:10:37.900 --> 00:10:40.700]  五號的人是會不斷
[00:10:40.700 --> 00:10:44.000]  深入地去研究某一個範疇的學問
[00:10:44.000 --> 00:10:46.800]  他要力求成為我方面的專家
[00:10:46.800 --> 00:10:48.800]  他覺得成為專家
[00:10:48.800 --> 00:10:50.700]  我才不會被淘汰
[00:10:50.700 --> 00:10:53.700]  成為專家我才有那種安全感
[00:10:53.700 --> 00:10:55.900]  你不會挑戰到我的
[00:10:55.900 --> 00:10:57.700]  還有他的興趣
[00:10:57.700 --> 00:11:00.000]  不會很多元
[00:11:00.000 --> 00:11:02.800]  很多時候稱得上是五號的是什麼
[00:11:02.800 --> 00:11:04.000]  科學家
[00:11:04.000 --> 00:11:04.800]  數學家
[00:11:04.800 --> 00:11:07.100]  這些就是五號的代表人物
[00:11:07.100 --> 00:11:10.900]  為什麼Crystal不斷看著Ivan
[00:11:10.900 --> 00:11:13.400]  你覺得他是五號型
[00:11:13.400 --> 00:11:15.000]  他的首要條件是什麼
[00:11:15.000 --> 00:11:16.200]  很nerdy
[00:11:16.200 --> 00:11:19.100]  你看到很nerdy的人
[00:11:19.100 --> 00:11:21.700]  很有機會他也是一個五號
[00:11:21.700 --> 00:11:23.600]  當然不要亂猜
[00:11:23.600 --> 00:11:26.200]  他覺得一定要不斷學習
[00:11:26.200 --> 00:11:28.900]  要吸收世界萬千信息
[00:11:28.900 --> 00:11:30.200]  一天不學習
[00:11:30.200 --> 00:11:33.000]  就覺得人生毫無意義
[00:11:33.000 --> 00:11:34.100]  真的是這樣
[00:11:34.100 --> 00:11:35.400]  你那天沒有學到東西
[00:11:35.400 --> 00:11:36.300]  五號人會覺得
[00:11:36.300 --> 00:11:38.600]  我今天浪費了
[00:11:38.600 --> 00:11:41.600]  所以時常不斷去求問
[00:11:41.600 --> 00:11:42.600]  要找出事實
[00:11:42.600 --> 00:11:45.800]  不是隨便google一下就當自己是專家
[00:11:45.800 --> 00:11:47.300]  經常安靜思考
[00:11:47.300 --> 00:11:48.100]  你們在玩的時候
[00:11:48.100 --> 00:11:49.400]  他就在旁邊安靜思考
[00:11:49.400 --> 00:11:50.400]  觀察一下你們
[00:11:50.400 --> 00:11:52.700]  看看人和人之間的互動是怎樣
[00:11:52.700 --> 00:11:54.700]  他又想探究客觀知識
[00:11:54.700 --> 00:11:56.400]  又想探究人生哲理
[00:11:56.400 --> 00:11:58.000]  是這樣的人
[00:11:58.000 --> 00:12:00.000]  我不知道你自己是不是這類人
[00:12:00.000 --> 00:12:03.100]  我不知道你身邊的人是不是這種人
[00:12:03.100 --> 00:12:07.300]  或者你在你的小組裡有沒有這種人
[00:12:07.300 --> 00:12:08.700]  但記住一件事
[00:12:08.700 --> 00:12:11.100]  推動五號這麼努力的
[00:12:11.100 --> 00:12:13.400]  為什麼要這麼努力去學
[00:12:13.400 --> 00:12:16.900]  是內心的不安
[00:12:16.900 --> 00:12:19.200]  insecurity和anxiety
[00:12:19.200 --> 00:12:23.900]  是五號很強的一個內裡的信息
[00:12:23.900 --> 00:12:25.200]  擔心沒有一技之長
[00:12:25.200 --> 00:12:27.200]  社會會淘汰你
[00:12:27.200 --> 00:12:29.100]  覺得沒有別人這麼厲害
[00:12:29.100 --> 00:12:30.300]  做得不夠好
[00:12:30.300 --> 00:12:31.600]  就要努力一點
[00:12:31.600 --> 00:12:33.800]  他們不像三號七號那些
[00:12:33.800 --> 00:12:35.100]  他們會參加很多活動
[00:12:35.100 --> 00:12:36.900]  去boost up自己的confidence
[00:12:36.900 --> 00:12:38.000]  但相反他們會怎樣
[00:12:38.000 --> 00:12:39.200]  抽離世界
[00:12:39.200 --> 00:12:40.200]  因為他覺得
[00:12:40.200 --> 00:12:41.200]  浪費了一些時間
[00:12:41.200 --> 00:12:43.000]  我就研究不了
[00:12:43.000 --> 00:12:45.300]  他就覺得我研究好了
[00:12:45.300 --> 00:12:47.300]  我找到那條道理了
[00:12:47.300 --> 00:12:48.900]  我再投入世界
[00:12:48.900 --> 00:12:50.600]  都不遲了
[00:12:50.600 --> 00:12:51.600]  有些人在笑
[00:12:51.600 --> 00:12:54.800]  是不是覺得自己也有這些想法
[00:12:54.800 --> 00:12:56.600]  他們心裡面很渴望成為一個
[00:12:56.600 --> 00:12:58.000]  很有能力的人
[00:12:58.000 --> 00:13:00.700]  別人會因為他在這方面這麼厲害
[00:13:00.700 --> 00:13:01.900]  而會告訴他
[00:13:01.900 --> 00:13:04.400]  你真的很有能力
[00:13:04.400 --> 00:13:06.500]  你真的很有能力
[00:13:06.500 --> 00:13:09.400]  聽完這個對五號的簡單描述
[00:13:09.400 --> 00:13:11.800]  你會想
[00:13:11.800 --> 00:13:14.000]  既然我都不是一個五號
[00:13:14.000 --> 00:13:16.500]  那我還要聽下去嗎
[00:13:16.500 --> 00:13:18.200]  但我想說一件事
[00:13:18.200 --> 00:13:19.400]  作為一個學生
[00:13:19.400 --> 00:13:21.500]  今天在香港作為一個學生
[00:13:21.500 --> 00:13:23.900]  面對一個這麼扭曲的教育
[00:13:23.900 --> 00:13:26.300]  面對社會的競爭這麼大
[00:13:26.300 --> 00:13:28.400]  所有人的身份等於什麼
[00:13:28.400 --> 00:13:30.200]  你的身份等於一堆學歷
[00:13:30.200 --> 00:13:31.800]  你有多少張證書
[00:13:31.800 --> 00:13:34.400]  你會考拿多少分
[00:13:34.400 --> 00:13:36.500]  你是一堆數字
[00:13:36.500 --> 00:13:38.900]  很多人看你是一堆數字
[00:13:38.900 --> 00:13:40.700]  當然你不應該這樣看自己
[00:13:40.700 --> 00:13:43.100]  你會不會也像五號一樣
[00:13:43.100 --> 00:13:45.200]  基於裡面很多的恐懼
[00:13:45.200 --> 00:13:47.200]  你怕你沒有一個專業
[00:13:47.200 --> 00:13:49.100]  你怕將來找不到工作
[00:13:49.100 --> 00:13:51.200]  你怕有一天被淘汰
[00:13:51.200 --> 00:13:52.900]  而力求自己
[00:13:52.900 --> 00:13:55.400]  我要每一刀都要很利
[00:13:55.400 --> 00:13:57.000]  我要每一刀都要很利
[00:13:57.000 --> 00:13:58.500]  我有十項全能
[00:13:58.500 --> 00:13:59.500]  我有十張
[00:13:59.500 --> 00:14:01.900]  我不知道有多少樂器是演奏級的
[00:14:01.900 --> 00:14:04.500]  你是不是一定要這樣去追求
[00:14:04.500 --> 00:14:07.100]  學習成為重擔和壓力
[00:14:07.100 --> 00:14:09.300]  甚至沉溺
[00:14:09.300 --> 00:14:11.400]  其實是很慘的事
[00:14:11.400 --> 00:14:12.700]  你今天學習
[00:14:12.700 --> 00:14:14.600]  你補習 你練習
[00:14:14.600 --> 00:14:15.500]  練到一個地步
[00:14:15.500 --> 00:14:17.000]  你和神 和你的群體
[00:14:17.000 --> 00:14:19.600]  和你的親友的關係都很疏離
[00:14:19.600 --> 00:14:21.600]  甚至和你自己的身體都分割
[00:14:21.600 --> 00:14:23.600]  什麼叫和自己的身體都分割
[00:14:23.600 --> 00:14:26.000]  你連基本去吃東西休息
[00:14:26.000 --> 00:14:27.200]  你都感覺不到自己
[00:14:27.200 --> 00:14:28.200]  你坐在一個位置吃飯
[00:14:28.200 --> 00:14:29.800]  其實你不知道自己在吃飯
[00:14:29.800 --> 00:14:31.900]  你和你自己的身體分割
