
[00:00:00.000 --> 00:00:03.440]  我們環顧一下我們周圍的世界
[00:10:19.440 --> 00:10:27.360]  所以我們的心就不被其他惡的勢力來叫我們敬怕
[00:10:27.360 --> 00:10:28.480]  這個背景是什麼呢?
[00:10:28.480 --> 00:10:32.720]  就是當時的猶大國 就是南國
[00:10:32.720 --> 00:10:34.640]  當時的君王是阿哈斯
[00:10:34.640 --> 00:10:37.920]  阿哈斯正面臨著一段威脅
[00:10:37.920 --> 00:10:41.200]  就是周圍環境的危機
[00:10:41.200 --> 00:10:45.120]  因為當時有亞述興起
[00:10:45.120 --> 00:10:52.160]  來侵略猶大和以色列國
[00:10:52.160 --> 00:10:54.960]  整個以色列
[00:10:54.960 --> 00:10:57.600]  我們知道以色列是北國
[00:10:57.600 --> 00:11:00.080]  猶大是南國
[00:11:00.080 --> 00:11:02.720]  當時還有一個鄰國就是亞蘭
[00:11:02.720 --> 00:11:10.400]  面對亞述大軍準備侵佔和侵入他們的國土
[00:11:10.400 --> 00:11:12.320]  後來歷史發展
[00:11:12.320 --> 00:11:20.160]  我們知道亞蘭也成為了亞述的歸容
[00:11:20.160 --> 00:11:22.800]  以色列最後被滅
[00:11:22.800 --> 00:11:24.560]  但在這個歷史的時候
[00:11:24.560 --> 00:11:26.960]  他們還沒有鬥爭
[00:11:26.960 --> 00:11:33.200]  所以現在的亞述 即是現代的敘利亞 其實包括了亞蘭這個地方
[00:11:33.200 --> 00:11:35.120]  當時我們看到
[00:11:35.120 --> 00:11:37.840]  如果回去看聖經異創書的背景
[00:11:37.840 --> 00:11:43.520]  北國的以色列國王和亞蘭的王是聯合的
[00:11:43.520 --> 00:11:48.400]  他們希望尋求猶大王阿哈斯加入他們的聯盟
[00:11:48.400 --> 00:11:52.480]  以致抵抗亞述的入侵
[00:11:52.480 --> 00:11:57.600]  但當時這個聯盟
[00:11:57.600 --> 00:12:01.520]  阿哈斯卻不願意參加
[00:12:01.520 --> 00:12:10.160]  所以亞蘭和以色列相反攻佔南國的猶大國
[00:12:10.160 --> 00:12:13.600]  但猶大國本來已經面對亞述
[00:12:13.600 --> 00:12:16.640]  又面對爭戰的危險
[00:12:16.640 --> 00:12:20.000]  現在還有內戰和亞蘭來攻擊他
[00:12:20.000 --> 00:12:22.880]  所以他面對非常的懼怕
[00:12:22.880 --> 00:12:27.920]  但很可惜當時他的方法不是去尋求耶和華的保守
[00:12:27.920 --> 00:12:30.480]  不以專萬軍的耶和華為勝
[00:12:30.480 --> 00:12:36.000]  他卻暗暗地結盟邪惡的勢力在亞述
[00:12:36.000 --> 00:12:41.040]  來找到拯救的方法
[00:12:41.040 --> 00:12:43.440]  所以為何異創書會有這段記載
[00:12:43.440 --> 00:12:50.000]  異創先知當時斥責猶大王阿哈斯
[00:12:50.000 --> 00:12:56.240]  說他不應該用邪惡的結盟方式
[00:12:56.240 --> 00:13:00.080]  勸他回歸相信耶和華是上帝
[00:13:00.080 --> 00:13:02.400]  有了神就不需要懼怕這些
[00:13:02.400 --> 00:13:04.560]  有了神就不要用自己的方法
[00:13:04.560 --> 00:13:12.880]  甚至和這些敵人和邪惡的結盟解決問題
[00:13:12.880 --> 00:13:16.080]  即是不要和仇敵妥協
[00:13:16.080 --> 00:13:22.880]  所以這正是以撒亞來宣告和力勸阿哈斯王
[00:13:22.880 --> 00:13:24.640]  所以有了這節經文
[00:13:24.640 --> 00:13:28.080]  要專萬軍之耶和華為勝
[00:13:28.080 --> 00:13:32.560]  以他為你所當怕的 所當畏懼的
[00:13:32.560 --> 00:13:34.560]  其實今天我們都可能面對
[00:13:34.560 --> 00:13:36.560]  雖然不是同樣歷史
[00:13:36.560 --> 00:13:43.200]  今天我們都可能面對有時在這些衝突裏面
[00:13:43.200 --> 00:13:45.200]  可能是一些外敵
[00:13:45.200 --> 00:13:48.080]  可能是從這個世界而來的外敵
[00:13:48.080 --> 00:13:51.840]  有時可能這個人心的複雜
[00:13:51.840 --> 00:13:54.960]  令這些外敵又結盟內奸
[00:13:54.960 --> 00:13:57.760]  又產生內戰
[00:13:57.760 --> 00:13:59.440]  又可能是一些內敵
[00:13:59.440 --> 00:14:04.160]  可能是你的家人或親人或好朋友
[00:14:04.160 --> 00:14:07.440]  我們面對這些在教會裏面有時也會這樣
[00:14:07.440 --> 00:14:09.440]  在一些傷害的裏面
[00:14:09.440 --> 00:14:11.440]  所以我們會發覺
[00:14:11.440 --> 00:14:14.320]  很多這些會令到我們
[00:14:14.320 --> 00:14:16.320]  會懼怕會驚慌
[00:14:16.320 --> 00:14:18.320]  面對這些困境的時候
[00:14:18.320 --> 00:14:20.320]  我們不如妥協
[00:14:20.320 --> 00:14:22.880]  不如找一些人的方法
[00:14:22.880 --> 00:14:24.880]  不如出一些手段
[00:14:24.880 --> 00:14:30.000]  不如和仇敵妥協屈實
[00:14:30.000 --> 00:14:35.120]  這正是當時阿哈斯的那種寫照
[00:14:35.120 --> 00:14:39.760]  今天我們同樣面對這個世界罪惡
[00:14:39.760 --> 00:14:42.800]  我們罪人的那種罪性
[00:14:42.800 --> 00:14:47.200]  我們甚至面對自己裏面的一些鬥爭
[00:14:47.200 --> 00:14:51.920]  我們很需要再一次將神擺在我們生命當中的首位
[00:14:51.920 --> 00:14:54.400]  以尊基督為聖
[00:14:54.400 --> 00:14:57.440]  當尊這位主為聖的時候
[00:14:57.440 --> 00:14:59.440]  我們再一次降伏在祂面前
[00:14:59.440 --> 00:15:01.440]  相信
[00:15:01.440 --> 00:15:03.440]  敬畏祂和懼怕祂
[00:15:03.440 --> 00:15:06.880]  勝過其他很多人為的環境
[00:15:06.880 --> 00:15:09.920]  和這些懼怕
[00:15:09.920 --> 00:15:15.440]  我們知道當我們害怕任何人和環境的時候
[00:15:15.440 --> 00:15:18.160]  卻不去尊崇神的時候
[00:15:18.160 --> 00:15:21.120]  可能這個時候帶給我們更大的傷害
[00:15:21.120 --> 00:15:23.120]  但是
[00:15:23.120 --> 00:15:25.120]  我們更發覺
[00:15:25.120 --> 00:15:28.880]  原來這個傷害是不及當我們離開了上帝
[00:15:28.880 --> 00:15:32.880]  而帶來最後那種慘痛的悲哀的結果
[00:15:32.880 --> 00:15:34.880]  在歷史裏面
[00:15:34.880 --> 00:15:36.880]  從猶大以色列國的歷史
[00:15:36.880 --> 00:15:38.880]  我們得到很大的尷尬
[00:15:38.880 --> 00:15:40.880]  神多次多方的
[00:15:40.880 --> 00:15:42.880]  透過先知
[00:15:42.880 --> 00:15:44.880]  祂的話勸喻我們
[00:15:44.880 --> 00:15:48.880]  叫我們記得要尊萬君的耶和華為聖
[00:15:48.880 --> 00:15:51.840]  以祂為我們所當怕的
[00:15:51.840 --> 00:15:53.840]  所當畏懼的
[00:15:53.840 --> 00:15:55.840]  這正是祂的秘訣
[00:15:55.840 --> 00:15:59.840]  我們再一次說我們要讓耶穌基督做我們生命的主
[00:15:59.840 --> 00:16:01.840]  我們求神幫助我們
[00:16:01.840 --> 00:16:03.840]  讓祂成為我們的主
[00:16:03.840 --> 00:16:05.840]  祂的主權在我們心中
[00:16:05.840 --> 00:16:09.840]  就算面對有一些因為罪帶來的逼迫
[00:16:09.840 --> 00:16:11.840]  正如耶穌在《瑪雅提福音》第五章
[00:16:11.840 --> 00:16:13.840]  我們很熟悉的
[00:16:13.840 --> 00:16:15.840]  為易受逼迫的人有福了
[00:16:15.840 --> 00:16:17.840]  這個有福
[00:16:17.840 --> 00:16:21.840]  其實當耶穌再講多一點的時候我們就明白
[00:16:21.840 --> 00:16:25.840]  因為我們應當以這個為歡喜快樂
[00:16:25.840 --> 00:16:27.840]  因為原本有福這個字
[00:16:27.840 --> 00:16:29.840]  就是有快樂的意思
[00:16:29.840 --> 00:16:31.840]  因為真正的快樂
[00:16:31.840 --> 00:16:35.840]  是甚至受逼迫而來的人
[00:16:35.840 --> 00:16:37.840]  變成有福
[00:16:37.840 --> 00:16:39.840]  就是說面對這些罪惡的爭戰
[00:16:39.840 --> 00:16:41.840]  或者逼迫的時候
[00:16:41.840 --> 00:16:43.840]  我們能夠真正快樂的原因是什麼呢?
[00:16:43.840 --> 00:16:47.840]  就是我們記得站在神那一邊
[00:16:47.840 --> 00:16:51.840]  這段說話由彼得引用而寫出來
[00:16:51.840 --> 00:16:53.840]  是特別有意思的
[00:16:53.840 --> 00:16:55.840]  因為我們知道他曾經三次因為怕人
[00:16:55.840 --> 00:16:57.840]  怕政權
[00:16:57.840 --> 00:16:59.840]  怕生命的危險
[00:16:59.840 --> 00:17:03.840]  而三次不認住
[00:17:03.840 --> 00:17:07.840]  但是現在他反過來經過了年日之後
[00:17:07.840 --> 00:17:09.840]  想起來最大的福氣是什麼呢?
[00:17:09.840 --> 00:17:11.840]  他悔改之後
[00:17:11.840 --> 00:17:13.840]  明白到最大的福氣是
[00:17:13.840 --> 00:17:15.840]  懼怕上帝
[00:17:15.840 --> 00:17:17.840]  不是怕人
[00:17:17.840 --> 00:17:21.840]  他以承認主耶穌基督為主
[00:17:21.840 --> 00:17:23.840]  而勝過了心裡的懼怕
[00:17:23.840 --> 00:17:25.840]  這就是他真正的快樂
[00:17:25.840 --> 00:17:27.840]  蒙福的原因
[00:17:27.840 --> 00:17:30.840]  所以由彼得寫出來更有意思
[00:17:30.840 --> 00:17:34.840]  我們要尊我們耶穌基督
[00:17:34.840 --> 00:17:36.840]  這位主為聖
[00:17:36.840 --> 00:17:38.840]  其實每一個機會
[00:17:38.840 --> 00:17:40.840]  每一個危機
[00:17:40.840 --> 00:17:42.840]  無論是試探也好
[00:17:42.840 --> 00:17:47.840]  或是疾病、困苦、危險
[00:17:47.840 --> 00:17:50.840]  甚至是彼得、困難
[00:17:50.840 --> 00:17:53.840]  都可以成為一個見證的機會
[00:17:53.840 --> 00:17:59.840]  最近我們頂尖會有些授勳
[00:17:59.840 --> 00:18:01.840]  怎樣寫自己的得救見證
[00:18:01.840 --> 00:18:03.840]  怎樣講自己的見證
[00:18:03.840 --> 00:18:08.840]  其實很多見證都是危機、困難經歷到神
[00:18:08.840 --> 00:18:10.840]  我們祈禱會很多次
[00:18:10.840 --> 00:18:12.840]  一些危險、危機
[00:18:12.840 --> 00:18:14.840]  祈禱的時候神經歷
[00:18:14.840 --> 00:18:16.840]  我們得到平安
[00:18:16.840 --> 00:18:20.840]  上星期三才講見證
[00:18:20.840 --> 00:18:22.840]  就是長老的孫子
[00:18:22.840 --> 00:18:24.840]  最初有癌症
[00:18:24.840 --> 00:18:26.840]  我們都擔心
[00:18:26.840 --> 00:18:28.840]  經過一段時間的祈禱
[00:18:28.840 --> 00:18:30.840]  上星期三他講過
[00:18:30.840 --> 00:18:33.840]  竟然連這個年紀小的四歲的心狠仔
[00:18:33.840 --> 00:18:35.840]  經歷過苦難之後
[00:18:35.840 --> 00:18:37.840]  生命都更加成熟了
[00:18:37.840 --> 00:18:40.840]  比起以前不同了
[00:18:40.840 --> 00:18:42.840]  這是很奇妙的事
[00:18:42.840 --> 00:18:43.840]  神有時容許苦難
[00:18:43.840 --> 00:18:45.840]  可以令人的生命改變
[00:18:45.840 --> 00:18:48.840]  甚至一個小朋友都可以見證
[00:18:48.840 --> 00:18:51.840]  我們很多時候這些危機
[00:18:51.840 --> 00:18:53.840]  正是我們經歷神
[00:18:53.840 --> 00:18:55.840]  我們見證神的一個機會
[00:18:55.840 --> 00:18:57.840]  亦都是因為我們以
[00:18:57.840 --> 00:19:00.840]  尊主耶穌基督為聖
[00:19:00.840 --> 00:19:05.840]  這個態度來面對
[00:19:05.840 --> 00:19:08.840]  所以尊主基督為聖
[00:19:08.840 --> 00:19:10.840]  這裡有幾點彼得提醒我們
[00:19:10.840 --> 00:19:13.840]  第一這是我們見證的機會
[00:19:13.840 --> 00:19:15.840]  就是我們尊主基督為聖的時候
[00:19:15.840 --> 00:19:18.840]  有人問到我們心中盼望的緣由的時候
[00:19:18.840 --> 00:19:22.840]  我們就以溫柔和敬畏的心來回答
[00:19:22.840 --> 00:19:25.840]  敬畏的心就是代表我們敬畏神
[00:19:25.840 --> 00:19:27.840]  所以尊主基督為聖的意思
[00:19:27.840 --> 00:19:29.840]  就是當我們敬畏神
[00:19:29.840 --> 00:19:32.840]  來告訴我們無論什麼都好
[00:19:32.840 --> 00:19:35.840]  好像《但以你的三憂》說
[00:19:35.840 --> 00:19:38.840]  即或不然我也不會向你屈膝
[00:19:38.840 --> 00:19:41.840]  就是向這個金像、這個偶像屈膝
[00:19:41.840 --> 00:19:42.840]  即或不然
[00:19:42.840 --> 00:19:45.840]  我的神一定仍然會保守我們
[00:19:45.840 --> 00:19:48.840]  所以這是對神的一種敬畏的心
[00:19:48.840 --> 00:19:51.840]  但是卻以一個溫柔敬畏的心回答
[00:19:51.840 --> 00:19:54.840]  意思是我們不是和別人爭拗
[00:19:54.840 --> 00:19:56.840]  也不是和別人辯論
[00:19:56.840 --> 00:19:57.840]  我們要爭拗別人說
[00:19:57.840 --> 00:19:58.840]  你信耶穌吧
[00:19:58.840 --> 00:20:04.840]  就和他一場辯論
[00:20:04.840 --> 00:20:08.840]  最近這幾個月
[00:20:08.840 --> 00:20:09.840]  從二月份開始
[00:20:09.840 --> 00:20:14.840]  我們鼓勵我們一班教會的領袖們
[00:20:14.840 --> 00:20:18.840]  去參加一個叫做幸福小組的研習
[00:20:18.840 --> 00:20:21.840]  這個幸福小組其實是源於韓國的教會
[00:20:21.840 --> 00:20:24.840]  在韓國曾經用過這個方法
[00:20:24.840 --> 00:20:25.840]  很有效
[00:20:25.840 --> 00:20:27.840]  結果台灣有一間福氣教會
[00:20:27.840 --> 00:20:30.840]  他們就用了這個方法幫助教會成長
[00:20:30.840 --> 00:20:33.840]  以致他們真的經歷了教會很大的成長
[00:20:33.840 --> 00:20:35.840]  所以從二零一九年
[00:20:35.840 --> 00:20:38.840]  他們就開始將這個方法
[00:20:38.840 --> 00:20:41.840]  分享給很多其他不同宗派
[00:20:41.840 --> 00:20:44.840]  不同國家、不同語言的教會
[00:20:44.840 --> 00:20:47.840]  結果在今年我們年初的時候
[00:20:47.840 --> 00:20:51.840]  也在我們洛杉磯舉辦一個幸福小組的研習
[00:20:51.840 --> 00:20:56.840]  在幾間洛杉磯大的教會一起合辦
[00:20:56.840 --> 00:20:59.840]  然後歡迎其他教會參與
[00:20:59.840 --> 00:21:03.840]  所以我們有一班同工已經上過這些研習
[00:21:03.840 --> 00:21:05.840]  我們認為聽完之後
[00:21:05.840 --> 00:21:07.840]  這個正是一個很好的方法
[00:21:07.840 --> 00:21:11.840]  幫助我們用在我們傳福音的策略上
[00:21:11.840 --> 00:21:13.840]  所以這幾個星期
[00:21:13.840 --> 00:21:16.840]  其實我們就N模執事
[00:21:16.840 --> 00:21:19.840]  聯絡了我們的香港演音士團
[00:21:19.840 --> 00:21:22.840]  他們在香港也開了這個研習班
[00:21:22.840 --> 00:21:23.840]  用廣東話進行
[00:21:23.840 --> 00:21:24.840]  所以容易一點聽
[00:21:24.840 --> 00:21:27.840]  我們就拿到他們訓練的影片
