
[00:00:00.000 --> 00:00:02.240]  想問問大家一些問題
[00:04:41.920 --> 00:04:44.240]  學校永遠有校規
[00:04:44.240 --> 00:04:46.480]  大過小過中國
[00:04:46.480 --> 00:04:49.600]  你犯了你就會踢出校或者等等
[00:04:49.600 --> 00:04:50.360]  這幾個
[00:04:50.360 --> 00:04:52.560]  這種道德觀念
[00:04:52.560 --> 00:04:58.880]  通常我們就是在用三樣東西
[00:04:58.880 --> 00:05:01.240]  我們需要用我們的意志
[00:05:01.240 --> 00:05:03.160]  用我們自己的能力
[00:05:03.160 --> 00:05:06.320]  以及一種宗教的活動去推動我們
[00:05:06.320 --> 00:05:08.480]  讓我們能夠做得更好
[00:05:08.480 --> 00:05:10.840]  但是我們都知道
[00:05:10.840 --> 00:05:15.480]  這種完美道德的主義我們根本達不到
[00:05:15.800 --> 00:05:17.040]  假如說
[00:05:17.040 --> 00:05:18.520]  舉一個很簡單的例子
[00:05:18.520 --> 00:05:19.800]  大家都明白
[00:05:19.800 --> 00:05:23.240]  這裡三環市有很多的無家可歸
[00:05:23.240 --> 00:05:26.920]  那我就決定做一個事工也好
[00:05:26.920 --> 00:05:28.840]  或者自己做一個侍奉也好
[00:05:28.840 --> 00:05:31.160]  所有的無家可歸我都要照顧他們
[00:05:31.160 --> 00:05:33.640]  因為神給我一個這樣的呼喚
[00:05:33.640 --> 00:05:35.240]  好了
[00:05:35.240 --> 00:05:38.200]  那你可能會遇到三個的情況
[00:05:38.200 --> 00:05:39.680]  當你說
[00:05:39.680 --> 00:05:40.360]  好了
[00:05:40.360 --> 00:05:42.320]  我勉強自己去做的
[00:05:42.320 --> 00:05:44.480]  你第一天發現你自己是勉強去做的
[00:05:44.960 --> 00:05:46.960]  達不到的時候你會有什麼反應呢?
[00:05:46.960 --> 00:05:50.760]  內疚?
[00:05:50.760 --> 00:05:52.360]  好了
[00:05:52.360 --> 00:05:53.600]  那你說
[00:05:53.600 --> 00:05:54.200]  OK
[00:05:54.200 --> 00:05:55.160]  不要了
[00:05:55.160 --> 00:05:56.640]  做不到不要緊
[00:05:56.640 --> 00:05:58.040]  可能要下一章
[00:05:58.040 --> 00:05:59.760]  做不到不要緊
[00:05:59.760 --> 00:06:04.800]  不過可以裝作做得到
[00:06:04.800 --> 00:06:07.440]  那如果你是這樣做的時候
[00:06:07.440 --> 00:06:09.560]  你的心態是什麼心態呢?
[00:06:09.560 --> 00:06:12.720]  假裝
[00:06:12.720 --> 00:06:14.560]  就是說你是一個虛偽的心態
[00:06:15.040 --> 00:06:15.600]  是不是?
[00:06:15.600 --> 00:06:16.280]  好了
[00:06:16.280 --> 00:06:19.960]  如果你覺得你自己做得很多
[00:06:19.960 --> 00:06:21.880]  多到其他人都不及你
[00:06:21.880 --> 00:06:24.480]  那你是一種什麼心態呢?
[00:06:24.480 --> 00:06:27.200]  驕傲
[00:06:27.200 --> 00:06:28.520]  自以為意的心態
[00:06:28.520 --> 00:06:32.480]  就是無論你朝著這個方向去做的時候
[00:06:32.480 --> 00:06:33.840]  你一直做
[00:06:33.840 --> 00:06:35.280]  做到多少
[00:06:35.280 --> 00:06:36.680]  做不做到
[00:06:36.680 --> 00:06:37.600]  或者做得比別人好
[00:06:37.600 --> 00:06:38.720]  或者假裝做的時候
[00:06:38.720 --> 00:06:40.320]  結果你都解決不了問題
[00:06:40.320 --> 00:06:42.600]  因為你追著一個法律
[00:06:42.800 --> 00:06:45.160]  追著一個要求去做
[00:06:45.160 --> 00:06:47.400]  這種就叫做道德觀念
[00:06:47.400 --> 00:06:50.240]  今天想跟大家去看另外一個角度
[00:06:50.240 --> 00:06:52.160]  就是一個恩典的制度
[00:06:52.160 --> 00:06:55.440]  就是我們今天在這個
[00:06:55.440 --> 00:06:57.480]  基督教的信仰裡面
[00:06:57.480 --> 00:06:58.880]  如何能夠明白
[00:06:58.880 --> 00:07:00.360]  恩典的制度
[00:07:00.360 --> 00:07:03.240]  如何才能夠真真正正解決我們日常生活的問題
[00:07:03.240 --> 00:07:04.880]  世界的倫理觀就是說
[00:07:04.880 --> 00:07:06.480]  我們努力就能夠獎賞
[00:07:06.480 --> 00:07:07.320]  是不是?
[00:07:07.320 --> 00:07:08.200]  我小時候
[00:07:08.200 --> 00:07:09.120]  媽媽說
[00:07:09.120 --> 00:07:10.960]  如果你考到第十名
[00:07:10.960 --> 00:07:11.800]  考到十名以內
[00:07:11.800 --> 00:07:13.640]  我就買那樣玩具給你
[00:07:13.640 --> 00:07:16.720]  結果我到現在都得不到那樣玩具
[00:07:16.720 --> 00:07:19.280]  因為我根本不會做得到
[00:07:19.280 --> 00:07:20.400]  是不是?
[00:07:20.400 --> 00:07:23.920]  這種制度就是我們說的有賞有罰
[00:07:23.920 --> 00:07:24.600]  是不是?
[00:07:24.600 --> 00:07:26.400]  進去廟拜神第一件事
[00:07:26.400 --> 00:07:27.640]  小時候經常跟父母進去廟
[00:07:27.640 --> 00:07:29.480]  第一件事就是看到很大的箱子
[00:07:29.480 --> 00:07:30.800]  箱子裡面叫人添香油
[00:07:30.800 --> 00:07:33.120]  你添香油
[00:07:33.120 --> 00:07:34.560]  有個人站在旁邊
[00:07:34.560 --> 00:07:35.920]  如果你拜這個神
[00:07:35.920 --> 00:07:37.320]  你也知道這個神是假的
[00:07:37.320 --> 00:07:38.000]  拜這個神
[00:07:38.000 --> 00:07:40.040]  能夠幫助你考好成績
[00:07:40.280 --> 00:07:41.800]  你就有好的幸福
[00:07:41.800 --> 00:07:42.600]  你順利
[00:07:42.600 --> 00:07:43.320]  你發財
[00:07:43.320 --> 00:07:45.360]  這個就是我們在社會上
[00:07:45.360 --> 00:07:48.600]  給我們的所謂的倫理觀念
[00:07:48.600 --> 00:07:51.520]  但是神的制度是怎麼樣呢?
[00:07:51.520 --> 00:07:54.960]  神的制度是剛剛的相反
[00:07:54.960 --> 00:07:58.400]  就是當你要明白了神的恩情
[00:07:58.400 --> 00:08:01.440]  你才會實踐這種的誡命
[00:08:01.440 --> 00:08:04.240]  如果你不明白祂對你好的時候
[00:08:04.240 --> 00:08:05.720]  你做這些誡條
[00:08:05.720 --> 00:08:06.880]  是沒有意思的
[00:08:06.880 --> 00:08:08.760]  我們不是用這些誡條
[00:08:08.760 --> 00:08:10.920]  去討好上帝喜歡我們
[00:08:10.920 --> 00:08:15.080]  剛剛大家都同意十誡是不容易的
[00:08:15.080 --> 00:08:16.440]  今天
[00:08:16.440 --> 00:08:18.520]  就想借用十誡
[00:08:18.520 --> 00:08:19.960]  這一段經文
[00:08:19.960 --> 00:08:20.760]  大家很熟悉的
[00:08:20.760 --> 00:08:22.880]  重新去思想一下
[00:08:22.880 --> 00:08:25.080]  究竟這個恩典的制度是怎麼樣的
[00:08:25.080 --> 00:08:26.880]  好了
[00:08:26.880 --> 00:08:30.200]  大家一起讀經文吧
[00:08:30.200 --> 00:08:30.800]  重溫一下
[00:08:30.800 --> 00:08:32.280]  大家都應該熟悉的
[00:08:32.280 --> 00:08:36.520]  這是《春夏及記》二十章一至十七節
[00:08:36.520 --> 00:08:39.320]  「我是耶和華,你的神
[00:08:39.320 --> 00:08:41.480]  曾將你從埃及地
[00:08:41.480 --> 00:08:43.200]  遺牢之家領出來
[00:08:43.200 --> 00:08:44.560]  除了我以外
[00:08:44.560 --> 00:08:46.360]  你不可有別的神
[00:08:46.360 --> 00:08:49.200]  不可為自己雕刻偶像
[00:08:49.200 --> 00:08:51.480]  也不可做什麼形象
[00:08:51.480 --> 00:08:53.560]  彷彿上天下地
[00:08:53.560 --> 00:08:56.280]  和底下水中的白麥
[00:08:56.280 --> 00:08:58.200]  不可跪拜那些像
[00:08:58.200 --> 00:09:00.040]  也不可侍奉他
[00:09:00.040 --> 00:09:01.840]  因為我耶和華
[00:09:01.840 --> 00:09:04.040]  你的神是忌邪的神
[00:09:04.040 --> 00:09:06.400]  不可妄稱耶和華
[00:09:06.400 --> 00:09:07.560]  你神的名
[00:09:07.560 --> 00:09:09.600]  當紀念安息日
[00:09:09.600 --> 00:09:11.080]  首為聖日
[00:09:11.080 --> 00:09:12.840]  因為六日之內
[00:09:12.840 --> 00:09:15.280]  耶和華做天地海
[00:09:15.280 --> 00:09:17.080]  和其中的萬物
[00:09:17.080 --> 00:09:17.960]  第七日
[00:09:17.960 --> 00:09:19.000]  年安息
[00:09:19.000 --> 00:09:21.160]  當孝敬父母
[00:09:21.160 --> 00:09:22.560]  使你的日子
[00:09:22.560 --> 00:09:23.600]  在耶和華
[00:09:23.600 --> 00:09:27.000]  你神所賜你的地上得以長久
[00:09:27.000 --> 00:09:28.120]  不可殺人
[00:09:28.120 --> 00:09:29.760]  不可姦淫
[00:09:29.760 --> 00:09:31.040]  不可偷渡
[00:09:31.040 --> 00:09:33.800]  不可作假見證陷害人
[00:09:33.800 --> 00:09:39.640]  也不可貪戀人的妻子
[00:09:39.640 --> 00:09:41.400]  瀑皮、牛奴
[00:09:41.400 --> 00:09:43.800]  並他一切所有的
[00:09:43.800 --> 00:09:45.040]  好了
[00:09:45.040 --> 00:09:46.800]  我想大家留意這段經文
[00:09:46.800 --> 00:09:47.560]  我都打了出來
[00:09:47.560 --> 00:09:49.320]  首先看一段經文
[00:09:49.320 --> 00:09:51.240]  這是第二節
[00:09:51.240 --> 00:09:52.960]  「我是耶和華你的神
[00:09:52.960 --> 00:09:56.920]  曾將你從埃及地遺奴之家
[00:09:56.920 --> 00:10:00.520]  領出來」
[00:10:01.080 --> 00:10:03.800]  特別在未講十誡之前
[00:10:03.800 --> 00:10:06.440]  為何摩西要講這句說話?
[00:10:06.440 --> 00:10:07.720]  為甚麼?
[00:10:07.720 --> 00:10:11.520]  以前他在埃及的時候
[00:10:11.520 --> 00:10:13.240]  是甚麼的景況?
[00:10:13.240 --> 00:10:15.880]  奴隸的景況
[00:10:15.880 --> 00:10:17.160]  誰的奴隸?
[00:10:17.160 --> 00:10:19.760]  埃及人的奴隸
[00:10:19.760 --> 00:10:21.280]  埃及的皇帝是誰?
[00:10:21.280 --> 00:10:23.120]  法魯王
[00:10:23.120 --> 00:10:27.080]  我從你從埃及遺奴之家
[00:10:27.080 --> 00:10:28.080]  領出來
[00:10:28.080 --> 00:10:28.680]  即是說
[00:10:28.680 --> 00:10:30.240]  因為這個原因
[00:10:30.640 --> 00:10:32.280]  因為這個原因將你拿出來
[00:10:32.280 --> 00:10:35.920]  由法魯去管治你是一個甚麼的生活?
[00:10:35.920 --> 00:10:38.440]  奴隸的生活
[00:10:38.440 --> 00:10:39.920]  好了
[00:10:39.920 --> 00:10:42.720]  領了你出來之後
[00:10:42.720 --> 00:10:46.280]  接著給誰管治?
[00:10:46.280 --> 00:10:50.320]  給神管治
[00:10:50.320 --> 00:10:51.200]  答得很好
[00:10:51.200 --> 00:10:52.120]  給神管治
[00:10:52.120 --> 00:10:53.360]  他有沒有說
[00:10:53.360 --> 00:10:56.000]  領了你出來之後就放監了?
[00:10:56.000 --> 00:10:58.280]  接著你為所欲為
[00:10:58.280 --> 00:10:59.640]  有沒有?
[00:11:00.240 --> 00:11:00.760]  是不是?
[00:11:00.760 --> 00:11:01.760]  領你出來的時候
[00:11:01.760 --> 00:11:04.640]  其實是將你帶出來的時候
[00:11:04.640 --> 00:11:07.520]  跟著上主的管理
[00:11:07.520 --> 00:11:09.240]  不是你自己放監出來
[00:11:09.240 --> 00:11:10.800]  想做甚麼就做甚麼
[00:11:10.800 --> 00:11:11.840]  是不是?
[00:11:11.840 --> 00:11:12.480]  沒有
[00:11:12.480 --> 00:11:13.440]  聖經不是這麼說
[00:11:13.440 --> 00:11:14.840]  聖經就說你領了出來之後
[00:11:14.840 --> 00:11:16.280]  就跟著上帝
[00:11:16.280 --> 00:11:18.160]  不是個沒有王管的生活
[00:11:18.160 --> 00:11:21.520]  所以你要明白這個意思
[00:11:21.520 --> 00:11:23.920]  我們經常有時候說
[00:11:23.920 --> 00:11:24.920]  聚得釋放
[00:11:24.920 --> 00:11:26.000]  那些歌是這麼唱的
[00:11:26.000 --> 00:11:27.240]  聚得釋放
[00:11:27.240 --> 00:11:28.640]  被釋放為奴之家
[00:11:28.640 --> 00:11:32.960]  其實這個意思是以為我們釋放了出來就很開心
[00:11:32.960 --> 00:11:33.960]  其實不是的
[00:11:33.960 --> 00:11:36.480]  神有一個特別的意思在裡面
[00:11:36.480 --> 00:11:38.080]  所以十誡才會發生
[00:11:38.080 --> 00:11:41.440]  所以其實你是將你的主權
[00:11:41.440 --> 00:11:44.400]  以往你的主權是由誰管理?
[00:11:44.400 --> 00:11:46.880]  八號管理
[00:11:46.880 --> 00:11:48.720]  出來之後給誰管理?
[00:11:48.720 --> 00:11:51.600]  給上帝管理才是OK的
[00:11:51.600 --> 00:11:55.520]  所以人基本上有沒有自由自己作主?
[00:11:58.000 --> 00:11:58.800]  有沒有?
[00:11:58.800 --> 00:12:02.800]  你根本沒有自由
[00:12:02.800 --> 00:12:05.920]  不是因為你很慘沒有自由
[00:12:05.920 --> 00:12:09.680]  而是因為當你自己管理自己的時候
[00:12:09.680 --> 00:12:11.200]  你就弊加劣
[00:12:11.200 --> 00:12:12.880]  你更加慘
[00:12:12.880 --> 00:12:14.280]  所以
[00:12:14.280 --> 00:12:16.320]  這裡說到一件甚麼呢?
[00:12:16.320 --> 00:12:19.320]  就是說到其實你在從法律的主權裡面
[00:12:19.320 --> 00:12:23.240]  轉移到神的主權裡面
[00:12:23.240 --> 00:12:26.920]  預表了人在罪裡面走出來的時候
[00:12:26.920 --> 00:12:29.200]  不是走了出來之後你就為所欲為
[00:12:29.200 --> 00:12:33.360]  你必須進入另外一個管治的世界裡面
[00:12:33.360 --> 00:12:34.680]  給神的管理
[00:12:34.680 --> 00:12:37.200]  你才能夠受到安全
[00:12:37.200 --> 00:12:38.520]  受到保護的
[00:12:38.520 --> 00:12:42.360]  所以這個概念要很清楚
[00:12:42.360 --> 00:12:45.440]  舊約的基督徒
[00:12:45.440 --> 00:12:46.720]  就是舊約的信徒
[00:12:46.720 --> 00:12:48.400]  全部都明白這件事
[00:12:48.400 --> 00:12:51.960]  人的無知以為放監出來就為所欲為
[00:12:51.960 --> 00:12:54.360]  放監
[00:12:54.360 --> 00:12:56.680]  就是本來在監獄坐了二十年
[00:12:56.680 --> 00:12:58.080]  出來之後我放縱了
[00:12:58.080 --> 00:12:58.680]  我吸毒了
[00:12:58.680 --> 00:12:59.880]  我打遊戲了
[00:12:59.880 --> 00:13:02.760]  我就變成了那件事的奴隸
[00:13:02.760 --> 00:13:03.760]  行不行?
[00:13:03.760 --> 00:13:06.560]  所以這個概念大家如果明白的話
[00:13:06.560 --> 00:13:08.080]  今天我們不是
[00:13:08.080 --> 00:13:12.000]  只是在奴隸的生活裡面釋放出來
[00:13:12.000 --> 00:13:16.880]  還要同一時間進入給上帝管轄的管理裡面
[00:13:16.880 --> 00:13:18.080]  如果你不同意
[00:13:18.080 --> 00:13:20.280]  看看一段經文
[00:13:20.280 --> 00:13:23.000]  羅馬書一段經文
[00:13:27.200 --> 00:13:32.160]  豈不曉得你們獻上自己作奴僕
[00:13:32.160 --> 00:13:33.560]  順從誰
[00:13:33.560 --> 00:13:35.160]  就作誰的奴僕
[00:13:35.160 --> 00:13:38.480]  或作罪的奴僕
[00:13:38.480 --> 00:13:39.800]  以至於死
[00:13:39.800 --> 00:13:41.440]  或作信命的奴僕
[00:13:41.440 --> 00:13:42.720]  以至誠意
[00:13:42.720 --> 00:13:46.280]  人基本上不能選擇自己的主權
[00:13:46.280 --> 00:13:48.960]  你不作神的奴僕
[00:13:48.960 --> 00:13:51.600]  你就成為罪的奴僕
[00:13:51.600 --> 00:13:54.600]  你不做神的子民
[00:13:54.600 --> 00:13:57.280]  你就成為魔鬼的奴隸
[00:13:57.280 --> 00:13:59.280]  這就是那個意思
[00:13:59.280 --> 00:14:00.720]  好了
[00:14:00.720 --> 00:14:03.800]  十誡就成為了一種很有意思的
[00:14:03.800 --> 00:14:05.480]  有意義的在裡面
[00:14:05.480 --> 00:14:06.760]  不是捲了手
[00:14:06.760 --> 00:14:10.080]  而是特別在當中講了兩件事
[00:14:10.080 --> 00:14:12.800]  如果我們繼續看回剛才
[00:14:12.800 --> 00:14:14.280]  回到經文的時候
[00:14:14.280 --> 00:14:15.840]  這段經文裡面
[00:14:15.840 --> 00:14:16.880]  雖然一大堆字
[00:14:16.880 --> 00:14:17.880]  但是如果你拆開它
[00:14:17.880 --> 00:14:18.840]  你會能夠看到
[00:14:18.840 --> 00:14:23.400]  十誡的宣告對於神
[00:14:23.920 --> 00:14:25.480]  有什麼意義呢?
[00:14:25.480 --> 00:14:26.520]  第一件事
[00:14:26.520 --> 00:14:28.360]  給大家看看
[00:14:28.360 --> 00:14:30.680]  在當中有些字眼可以說
[00:14:30.680 --> 00:14:32.000]  與神有關
[00:14:32.000 --> 00:14:33.600]  第一件事大家知道了
[00:14:33.600 --> 00:14:35.560]  第一句我剛才說了
[00:14:35.560 --> 00:14:38.400]  十誡發生之前
[00:14:38.400 --> 00:14:39.680]  神做了什麼?
[00:14:39.680 --> 00:14:42.480]  當他們帶祂出來
[00:14:42.480 --> 00:14:43.040]  是不是?
[00:14:43.040 --> 00:14:44.120]  帶祂出來
[00:14:44.120 --> 00:14:46.880]  這個埃及離開這個圍爐之間
[00:14:46.880 --> 00:14:48.520]  這是一個什麼工作?
[00:14:48.520 --> 00:14:51.200]  救贖的工作
[00:14:51.200 --> 00:14:51.880]  是不是?
[00:14:51.880 --> 00:14:52.800]  幫助祂
[00:14:52.800 --> 00:14:53.680]  救祂出來
[00:14:53.680 --> 00:14:54.440]  第二件事
[00:14:54.440 --> 00:14:56.120]  都有些綠黃色的字在這裡
[00:14:56.120 --> 00:14:57.880]  大家預表了這件事
[00:14:57.880 --> 00:14:59.360]  上帝在做什麼工作?
[00:14:59.360 --> 00:15:04.040]  因為六日之內
[00:15:04.040 --> 00:15:08.080]  耶和華做天地海和其中的萬物
[00:15:08.080 --> 00:15:10.080]  是不是?
[00:15:10.080 --> 00:15:12.000]  上帝這是什麼工作?
[00:15:12.000 --> 00:15:15.000]  創造的工作
[00:15:15.000 --> 00:15:15.960]  同意嗎?
[00:15:15.960 --> 00:15:17.320]  上帝創造
[00:15:17.320 --> 00:15:19.200]  上帝拯救
[00:15:19.200 --> 00:15:22.000]  兩個很重要的神要告訴你
[00:15:22.000 --> 00:15:23.480]  我創造這個世界
[00:15:24.200 --> 00:15:25.600]  你們這些人犯罪
[00:15:25.600 --> 00:15:26.640]  我拯救你們
[00:15:26.640 --> 00:15:29.080]  十誡之前要發生的事情
[00:15:29.080 --> 00:15:30.280]  上帝向他們宣告
[00:15:30.280 --> 00:15:31.720]  同一時間
[00:15:31.720 --> 00:15:33.440]  十誡有什麼意義呢?
[00:15:33.440 --> 00:15:37.600]  原來十誡正正就是告訴你
[00:15:37.600 --> 00:15:40.480]  我要建立你們這些愚民
[00:15:40.480 --> 00:15:42.920]  這些之前叛倒我的人
[00:15:42.920 --> 00:15:44.280]  你一定要靠十誡
[00:15:44.280 --> 00:15:48.080]  你要讓十誡繼續發生
[00:15:48.080 --> 00:15:49.880]  你們才能夠繼續生活下去
[00:15:49.880 --> 00:15:51.000]  在我的引導之下
[00:15:51.000 --> 00:15:51.520]  所以
[00:15:52.000 --> 00:15:55.320]  十誡就成為一種很有意義的意思
[00:15:55.320 --> 00:15:57.440]  不是今天我們坐在這裡背誦了十條
[00:15:57.440 --> 00:15:58.840]  然後做不到的意思
