
[00:00:00.000 --> 00:00:04.000]  主持人:頂子妹早晨
[00:02:04.000 --> 00:02:10.000]  主持人:坐巴士去教會,我們一班,小到大,一起去坐巴士
[00:02:10.000 --> 00:02:15.000]  主持人:很開心,好像去旅行一樣,帶我們去服侍神
[00:02:15.000 --> 00:02:19.000]  主持人:我們一起去聊天,在巴士上聊得很開心的時候
[00:02:19.000 --> 00:02:24.000]  主持人:突然間,我後面被東西扯著的感覺
[00:02:24.000 --> 00:02:27.000]  主持人:是一種很痛的劇痛,是突然間的
[00:02:27.000 --> 00:02:31.000]  主持人:我很自然的反應,看一看,究竟是不是有人騷擾我們
[00:02:31.000 --> 00:02:42.000]  主持人:原來我看到外面,剛剛巴士一轉彎,就是一個由地下到很高很高的很大的公仔
[00:02:42.000 --> 00:02:47.000]  主持人:大家知道我在說什麼吧,很大的公仔就在這裡
[00:02:47.000 --> 00:02:51.000]  主持人:我記得有一次,又是帶隊去黃金閣
[00:02:51.000 --> 00:02:54.000]  主持人:當我們下飛機的時候,其實已經是天黑了
[00:02:54.000 --> 00:02:59.000]  主持人:但是我們還要坐一些小車,大包小包,很多行李
[00:02:59.000 --> 00:03:05.000]  主持人:我分開了幾輛車,我們是玄迴曲折,我們要上山
[00:03:05.000 --> 00:03:11.000]  主持人:但是我很記得那時候,我和幾個姐妹們一起來坐車,我坐車頭的
[00:03:11.000 --> 00:03:15.000]  主持人:其實心裡是很恐懼的,因為為什麼這麼黑?
[00:03:15.000 --> 00:03:18.000]  主持人:為什麼沒有燈?外面什麼燈都沒有
[00:03:18.000 --> 00:03:21.000]  主持人:然後司機看著司機,問你行不行?
[00:03:21.000 --> 00:03:27.000]  主持人:但是他好像完全沒事,就靠車頭的燈,就來到招命,就來到走路
[00:03:27.000 --> 00:03:32.000]  主持人:我又是在走著走著,突然間這邊很痛,又是頭很痛
[00:03:32.000 --> 00:03:36.000]  主持人:又突然間抽一抽,很自然又看一看
[00:03:36.000 --> 00:03:40.000]  主持人:因為太黑了,我什麼都看不到,只看到樹影在這裡動來動去
[00:03:40.000 --> 00:03:44.000]  主持人:但是我彷彿看到一些很閃亮的東西
[00:03:44.000 --> 00:03:46.000]  主持人:但是我那一刻是不知道什麼來的
[00:03:46.000 --> 00:03:50.000]  主持人:但是當我下車之後,我問Wing Wing牧師
[00:03:50.000 --> 00:03:52.000]  主持人:我說剛才我有一個這樣的經歷
[00:03:52.000 --> 00:03:57.000]  主持人:剛才我們究竟去了什麼地方?我又不懂,但是Wing Wing牧師完全知道
[00:03:57.000 --> 00:04:04.000]  主持人:原來他告訴我,那裡是一座那些廟,就在那裡
[00:04:04.000 --> 00:04:08.000]  主持人:弟兄姊妹,然後我又有一個經歷
[00:04:08.000 --> 00:04:15.000]  主持人:十一月份,我又要帶隊去太北斷酸
[00:04:15.000 --> 00:04:18.000]  主持人:我人生去過兩次泰國
[00:04:18.000 --> 00:04:23.000]  主持人:第一次去泰國的時候,回到香港,接著我是食物中毒的
[00:04:23.000 --> 00:04:26.000]  主持人:第二次回到香港,也不是回到香港
[00:04:26.000 --> 00:04:31.000]  主持人:是準備上機回到香港的時候,第二次
[00:04:31.000 --> 00:04:37.000]  主持人:然後我的腸突然抽筋,然後我一直要去廁所
[00:04:37.000 --> 00:04:42.000]  主持人:我還很記得,我忘記我是否曾經說過
[00:04:42.000 --> 00:04:46.000]  主持人:我是坐輪椅回來的,人生第一次坐輪椅在機場回香港
[00:04:46.000 --> 00:04:51.000]  主持人:很大經歷,所以弟兄姊妹,你可以為我禱告嗎
[00:04:51.000 --> 00:04:55.000]  主持人:十一月份就要去太北斷酸
[00:04:55.000 --> 00:04:58.000]  主持人:其實我想分享什麼呢
[00:04:58.000 --> 00:05:10.000]  主持人:當我們站對位,做對事,是做對神的工作
[00:05:10.000 --> 00:05:16.000]  主持人:我們不要忽略,我們不要不理
[00:05:16.000 --> 00:05:20.000]  主持人:我們要有一個敏銳的心
[00:05:20.000 --> 00:05:28.000]  主持人:背後是有黑暗勢力,當中的攻擊和攪擾
[00:05:28.000 --> 00:05:31.000]  主持人:今天我們剛才讀的經文只有一半
[00:05:31.000 --> 00:05:34.000]  主持人:今天的講道裡,我是全章講完
[00:05:34.000 --> 00:05:38.000]  主持人:你就會知道裡面正在發生什麼事
[00:05:38.000 --> 00:05:42.000]  主持人:剛剛背景是初期教會,剛剛孕育出來
[00:05:42.000 --> 00:05:45.000]  主持人:聖靈很大的梟灌在他們生命的裡面
[00:05:45.000 --> 00:05:50.000]  主持人:但是背後的黑暗勢力,好像咆哮的獅子
[00:05:50.000 --> 00:05:56.000]  主持人:四處遊行,尋找那些可吞吃的人
[00:05:56.000 --> 00:06:02.000]  主持人:今天這兩個人,正正就是被那惡者找上了
[00:06:02.000 --> 00:06:03.000]  主持人:剛才我們讀的經文來了
[00:06:03.000 --> 00:06:06.000]  主持人:第一節開始,我們又一起來再看一次
[00:06:06.000 --> 00:06:09.000]  主持人:有一個人名叫阿拿尼亞
[00:06:09.000 --> 00:06:12.000]  主持人:然後他的妻子叫薩菲拉
[00:06:12.000 --> 00:06:16.000]  主持人:他們賣了這個田地,百間人,私自留下幾分
[00:06:16.000 --> 00:06:21.000]  主持人:他的妻子知道其餘的幾分,就給誰,放在哪裡
[00:06:21.000 --> 00:06:24.000]  主持人:使徒的腳前,於是彼得就說
[00:06:24.000 --> 00:06:27.000]  主持人:阿拿尼亞,為什麼?
[00:06:27.000 --> 00:06:30.000]  主持人:撒旦充滿你的心,叫你
[00:06:30.000 --> 00:06:33.000]  主持人:嘩,背後那四個是什麼字,頂子妹
[00:06:33.000 --> 00:06:36.000]  主持人:嘩,是不是聽到之後就害怕了
[00:06:36.000 --> 00:06:38.000]  主持人:什麼叫做欺控?
[00:06:38.000 --> 00:06:41.000]  主持人:欺控的意思是解,說謊
[00:06:41.000 --> 00:06:44.000]  主持人:是解,欺騙
[00:06:44.000 --> 00:06:46.000]  主持人:原來他是在說謊
[00:06:46.000 --> 00:06:49.000]  主持人:他答應了神的事,沒有做到,沒有回應
[00:06:49.000 --> 00:06:51.000]  主持人:他是在騙聖靈
[00:06:51.000 --> 00:06:56.000]  主持人:於是他將田地的間人私自留下幾分
[00:06:56.000 --> 00:06:59.000]  主持人:當我再去看原文的版本
[00:06:59.000 --> 00:07:03.000]  主持人:原來那個留下,這兩個字背後
[00:07:03.000 --> 00:07:06.000]  主持人:已經反映了那個人的心態
[00:07:06.000 --> 00:07:10.000]  主持人:原來留下的意思是說,偷東西
[00:07:10.000 --> 00:07:14.000]  主持人:偷竊,偷竊了什麼?
[00:07:14.000 --> 00:07:18.000]  主持人:上帝當德的份
[00:07:18.000 --> 00:07:22.000]  主持人:偷竊了上帝的間人
[00:07:22.000 --> 00:07:25.000]  主持人:彼得再加以解釋,在第四節說
[00:07:25.000 --> 00:07:29.000]  主持人:田地還沒有賣,不是你自己的嗎?
[00:07:29.000 --> 00:07:31.000]  主持人:當這個田地沒有賣出去的時候
[00:07:31.000 --> 00:07:33.000]  主持人:這個田地仍然是誰的?
[00:07:33.000 --> 00:07:35.000]  主持人:仍然是屬於你的
[00:07:35.000 --> 00:07:38.000]  主持人:但是你現在賣了,既賣了
[00:07:38.000 --> 00:07:41.000]  主持人:間人不是你作主嗎?
[00:07:41.000 --> 00:07:45.000]  主持人:你收回來的錢,就不是你的了
[00:07:45.000 --> 00:07:48.000]  主持人:你怎樣心裏面起這個意念
[00:07:48.000 --> 00:07:50.000]  主持人:你不是在欺控別人
[00:07:50.000 --> 00:07:52.000]  主持人:你是在欺控誰?
[00:07:52.000 --> 00:07:54.000]  主持人:你是在欺控上帝
[00:07:54.000 --> 00:07:57.000]  主持人:阿拿尼亞聽到這句說話之後
[00:07:57.000 --> 00:08:00.000]  主持人:立即做了什麼事?
[00:08:00.000 --> 00:08:02.000]  主持人:立即斷氣
[00:08:02.000 --> 00:08:04.000]  主持人:全部人都很害怕
[00:08:04.000 --> 00:08:06.000]  主持人:約了三小時,她的妻子進來
[00:08:06.000 --> 00:08:08.000]  主持人:不知道發生了什麼事
[00:08:08.000 --> 00:08:10.000]  主持人:彼得跟她說
[00:08:10.000 --> 00:08:11.000]  主持人:你告訴我
[00:08:11.000 --> 00:08:13.000]  主持人:你們賣了的田地間人
[00:08:13.000 --> 00:08:16.000]  主持人:是不是只有這麼多?
[00:08:16.000 --> 00:08:20.000]  主持人:接著她怎樣回答?
[00:08:20.000 --> 00:08:22.000]  主持人:就是這麼多
[00:08:22.000 --> 00:08:24.000]  主持人:接著就出事了彼得說
[00:08:24.000 --> 00:08:27.000]  主持人:你們為什麼童心試探主的靈
[00:08:27.000 --> 00:08:30.000]  主持人:埋葬你丈夫之人的腳已經到了門口
[00:08:30.000 --> 00:08:32.000]  主持人:拖他們出去
[00:08:32.000 --> 00:08:33.000]  主持人:抬了他們出去
[00:08:33.000 --> 00:08:35.000]  主持人:婦人納克就跌倒
[00:08:35.000 --> 00:08:38.000]  主持人:同樣斷氣了
[00:08:38.000 --> 00:08:41.000]  主持人:阿拿尼亞和薩菲拉
[00:08:41.000 --> 00:08:48.000]  主持人:就是那個被尋找可吞吃的人
[00:08:48.000 --> 00:08:52.000]  主持人:被那惡者找上
[00:08:52.000 --> 00:08:55.000]  主持人:第一次問你有沒有覺得很奇怪
[00:08:55.000 --> 00:08:58.000]  主持人:我只是說了一個謊言
[00:08:58.000 --> 00:09:01.000]  主持人:我留一點給自己又怎樣?
[00:09:01.000 --> 00:09:03.000]  主持人:說一個小小的謊言
[00:09:03.000 --> 00:09:06.000]  主持人:就已經是說我要欺騙神
[00:09:06.000 --> 00:09:08.000]  主持人:還要即死
[00:09:08.000 --> 00:09:11.000]  主持人:但當你再看回之前那段經文
[00:09:11.000 --> 00:09:13.000]  主持人:你就會一目了然
[00:09:13.000 --> 00:09:14.000]  主持人:發生了什麼事
[00:09:14.000 --> 00:09:16.000]  主持人:那段經文就是上個星期
[00:09:16.000 --> 00:09:18.000]  主持人:讀師所分享的經文
[00:09:18.000 --> 00:09:19.000]  主持人:我們再一起看
[00:09:19.000 --> 00:09:20.000]  主持人:就是那個背景
[00:09:20.000 --> 00:09:22.000]  主持人:四章32至37節
[00:09:22.000 --> 00:09:24.000]  主持人:他這裡說到
[00:09:24.000 --> 00:09:26.000]  主持人:許多人都有帶著那份信心
[00:09:26.000 --> 00:09:27.000]  主持人:一心一意
[00:09:27.000 --> 00:09:29.000]  主持人:然後我橙色的
[00:09:29.000 --> 00:09:30.000]  主持人:那四個是什麼字
[00:09:30.000 --> 00:09:31.000]  主持人:那裡寫著
[00:09:31.000 --> 00:09:33.000]  主持人:沒有一人
[00:09:33.000 --> 00:09:34.000]  主持人:你要記住要說什麼
[00:09:34.000 --> 00:09:36.000]  主持人:是沒有一人說
[00:09:36.000 --> 00:09:38.000]  主持人:那些東西是我的
[00:09:38.000 --> 00:09:40.000]  主持人:全部都做什麼
[00:09:40.000 --> 00:09:42.000]  主持人:大家共用
[00:09:42.000 --> 00:09:44.000]  主持人:是繁物共用
[00:09:44.000 --> 00:09:46.000]  主持人:在其中所有的東西
[00:09:46.000 --> 00:09:47.000]  主持人:沒有一個人協勸
[00:09:47.000 --> 00:09:49.000]  主持人:因為為什麼
[00:09:49.000 --> 00:09:51.000]  主持人:人人
[00:09:51.000 --> 00:09:53.000]  主持人:將他田產所有的東西
[00:09:53.000 --> 00:09:55.000]  主持人:全部都賣光了
[00:09:55.000 --> 00:09:58.000]  主持人:全部存放在屎兔的腳前
[00:09:58.000 --> 00:10:00.000]  主持人:接著照著個人的需要
[00:10:00.000 --> 00:10:01.000]  主持人:分給各人
[00:10:01.000 --> 00:10:04.000]  主持人:有一個人很好的榜樣
[00:10:04.000 --> 00:10:05.000]  主持人:他的名字是什麼
[00:10:05.000 --> 00:10:06.000]  主持人:看到嗎
[00:10:06.000 --> 00:10:08.000]  主持人:36節
[00:10:08.000 --> 00:10:09.000]  主持人:就是巴拿巴
[00:10:09.000 --> 00:10:11.000]  主持人:巴拿巴成為了好榜樣
[00:10:11.000 --> 00:10:13.000]  主持人:他有所有的田地賣了
[00:10:13.000 --> 00:10:15.000]  主持人:將每一個奸人拿來
[00:10:15.000 --> 00:10:19.000]  主持人:全部放在屎兔的腳前
[00:10:19.000 --> 00:10:22.000]  主持人:你要明白當時的背景
[00:10:22.000 --> 00:10:25.000]  主持人:很多人突然間五湖四海
[00:10:25.000 --> 00:10:26.000]  主持人:來到耶路撒冷
[00:10:26.000 --> 00:10:28.000]  主持人:我要信主啊
[00:10:28.000 --> 00:10:29.000]  主持人:我要經歷上帝
[00:10:29.000 --> 00:10:31.000]  主持人:我要經歷聖靈的充滿
[00:10:31.000 --> 00:10:33.000]  主持人:我要看到病患的
[00:10:33.000 --> 00:10:34.000]  主持人:要得醫治
[00:10:34.000 --> 00:10:35.000]  主持人:我要被鬼附
[00:10:35.000 --> 00:10:37.000]  主持人:可以傳言得著釋放
[00:10:37.000 --> 00:10:39.000]  主持人:要照顧很多人
[00:10:39.000 --> 00:10:40.000]  主持人:突然之間
[00:10:40.000 --> 00:10:42.000]  主持人:有很多人湧來耶路撒冷
[00:10:42.000 --> 00:10:44.000]  主持人:我要信耶穌啊
[00:10:44.000 --> 00:10:47.000]  主持人:他們全部人一起湧來的時候
[00:10:47.000 --> 00:10:49.000]  主持人:走在一起
[00:10:49.000 --> 00:10:51.000]  主持人:同食同住同分
[00:10:51.000 --> 00:10:52.000]  主持人:同居住
[00:10:52.000 --> 00:10:53.000]  主持人:一齊學習
[00:10:53.000 --> 00:10:54.000]  主持人:一齊生活
[00:10:54.000 --> 00:10:56.000]  主持人:過一個團契的生活
[00:10:56.000 --> 00:10:58.000]  主持人:他們彼此之間
[00:10:58.000 --> 00:11:00.000]  主持人:互相私語
[00:11:00.000 --> 00:11:01.000]  主持人:互相幫助
[00:11:01.000 --> 00:11:02.000]  主持人:互相照顧
[00:11:02.000 --> 00:11:03.000]  主持人:繁密公用
[00:11:03.000 --> 00:11:04.000]  主持人:這裡說
[00:11:04.000 --> 00:11:06.000]  主持人:沒有一個人缺憲
[00:11:06.000 --> 00:11:08.000]  主持人:但是經文說
[00:11:08.000 --> 00:11:12.000]  主持人:沒有一個人說那些東西是屬於我自己的
[00:11:12.000 --> 00:11:13.000]  主持人:大家都公用
[00:11:13.000 --> 00:11:14.000]  主持人:人人
[00:11:14.000 --> 00:11:16.000]  主持人:將所有東西賣光
[00:11:16.000 --> 00:11:19.000]  主持人:將所有的價錢全部放在市場前面
[00:11:19.000 --> 00:11:21.000]  主持人:正正在說
[00:11:21.000 --> 00:11:24.000]  主持人:阿拿尼亞和撒非拉
[00:11:24.000 --> 00:11:28.000]  主持人:他們同樣許下這個承諾
[00:11:28.000 --> 00:11:32.000]  主持人:這個承諾不是給人的
[00:11:32.000 --> 00:11:34.000]  主持人:這個承諾是給神的
[00:11:34.000 --> 00:11:35.000]  主持人:是跟神說的
[00:11:35.000 --> 00:11:38.000]  主持人:將那些田產賣了
[00:11:38.000 --> 00:11:39.000]  主持人:那些價錢
[00:11:39.000 --> 00:11:41.000]  主持人:所有的那些錢
[00:11:41.000 --> 00:11:43.000]  主持人:就不再是我了
[00:11:43.000 --> 00:11:46.000]  主持人:那些是一筆奉獻
[00:11:46.000 --> 00:11:48.000]  主持人:那些奉獻是給上帝
[00:11:48.000 --> 00:11:50.000]  主持人:是給神的
[00:11:50.000 --> 00:11:52.000]  主持人:所以你明白為什麼
[00:11:52.000 --> 00:11:54.000]  主持人:彼得說
[00:11:54.000 --> 00:11:56.000]  主持人:田地未賣的時候
[00:11:56.000 --> 00:11:58.000]  主持人:仍然都是你的
[00:11:58.000 --> 00:11:59.000]  主持人:賣了之後
[00:11:59.000 --> 00:12:00.000]  主持人:那個價錢
[00:12:00.000 --> 00:12:03.000]  主持人:你就要全部擺出來
[00:12:03.000 --> 00:12:06.000]  主持人:因為這個是他許下的承諾
[00:12:06.000 --> 00:12:08.000]  主持人:但是現在
[00:12:08.000 --> 00:12:10.000]  主持人:這個奉獻
[00:12:10.000 --> 00:12:13.000]  主持人:收了一些給了自己
[00:12:13.000 --> 00:12:15.000]  主持人:他打破了
[00:12:15.000 --> 00:12:18.000]  主持人:跟神之間說過的承諾
[00:12:18.000 --> 00:12:20.000]  主持人:他當神看不到
[00:12:20.000 --> 00:12:22.000]  主持人:他當神聽不到
[00:12:22.000 --> 00:12:24.000]  主持人:他們在說謊
[00:12:24.000 --> 00:12:28.000]  主持人:他們不守當中的承諾
[00:12:28.000 --> 00:12:30.000]  主持人:留下幾分
[00:12:30.000 --> 00:12:35.000]  主持人:恩著人裡面的自私
[00:12:35.000 --> 00:12:39.000]  主持人:於是就帶來貪婪的心
[00:12:39.000 --> 00:12:43.000]  主持人:偷竊的心就開始
[00:12:43.000 --> 00:12:45.000]  主持人:於是很自然
[00:12:45.000 --> 00:12:49.000]  主持人:就會來到說謊
[00:12:49.000 --> 00:12:51.000]  主持人:他們偷竊了
[00:12:51.000 --> 00:12:53.000]  主持人:上帝的財物
[00:12:53.000 --> 00:12:55.000]  主持人:還沒到這版本
[00:12:55.000 --> 00:12:56.000]  主持人:先收起來
[00:12:56.000 --> 00:12:57.000]  主持人:這是答案
[00:12:57.000 --> 00:12:59.000]  主持人:不要被人看著
[00:12:59.000 --> 00:13:02.000]  主持人:阿拿尼亞和薩菲拉的後果
[00:13:02.000 --> 00:13:04.000]  主持人:是什麼?剛才說過了
[00:13:04.000 --> 00:13:07.000]  主持人:即死
[00:13:07.000 --> 00:13:08.000]  主持人:巴拿巴
[00:13:08.000 --> 00:13:10.000]  主持人:剛才是一個好榜樣
[00:13:10.000 --> 00:13:12.000]  主持人:剛才詩歌最後那首
[00:13:12.000 --> 00:13:14.000]  主持人:很感動,我們沒有配合過
[00:13:14.000 --> 00:13:17.000]  主持人:全心全人的奉獻
[00:13:17.000 --> 00:13:19.000]  主持人:什麼都給了主
[00:13:19.000 --> 00:13:21.000]  主持人:但是到阿拿尼亞和薩菲拉
[00:13:21.000 --> 00:13:22.000]  主持人:就成為一個
[00:13:22.000 --> 00:13:26.000]  主持人:很強烈的對比和比較
[00:13:26.000 --> 00:13:29.000]  主持人:丁姊妹,當我思想這段經文的時候
[00:13:29.000 --> 00:13:31.000]  主持人:初期教會的發展
[00:13:31.000 --> 00:13:34.000]  主持人:是初期教會
[00:13:34.000 --> 00:13:36.000]  主持人:其實基本上不會像我們這樣
[00:13:36.000 --> 00:13:38.000]  主持人:有一棟建築物
[00:13:38.000 --> 00:13:40.000]  主持人:是一個未成型的小幼廟
[00:13:40.000 --> 00:13:42.000]  主持人:說真的,什麼都沒有
[00:13:42.000 --> 00:13:44.000]  主持人:不會有師班,不會有敬拜隊
[00:13:44.000 --> 00:13:45.000]  主持人:不會有像你們這樣排排坐
[00:13:45.000 --> 00:13:48.000]  主持人:一齊聽著信息
[00:13:48.000 --> 00:13:49.000]  主持人:總之突然間
[00:13:49.000 --> 00:13:51.000]  主持人:很多人來到信主的時候
[00:13:51.000 --> 00:13:52.000]  主持人:他們走在一起
[00:13:52.000 --> 00:13:55.000]  主持人:跟隨著一班使徒
[00:13:55.000 --> 00:13:58.000]  主持人:他們傳福音,學做門徒
[00:13:58.000 --> 00:14:00.000]  主持人:過一個團契的生活
[00:14:00.000 --> 00:14:03.000]  主持人:很多東西都在摸索
[00:14:03.000 --> 00:14:06.000]  主持人:完全未成熟的狀態
[00:14:06.000 --> 00:14:11.000]  主持人:是一個根基未完全穩固的時候
[00:14:11.000 --> 00:14:13.000]  主持人:那班初信者
[00:14:13.000 --> 00:14:16.000]  主持人:仍然在喝奶的時間
[00:14:16.000 --> 00:14:20.000]  主持人:根基完全未來到紮根成長
[00:14:20.000 --> 00:14:21.000]  主持人:總之那一刻
[00:14:21.000 --> 00:14:24.000]  主持人:很多人來到信主,很興旺
[00:14:24.000 --> 00:14:29.000]  主持人:但亦都是最脆弱的時間
[00:14:29.000 --> 00:14:32.000]  主持人:有一句話是這樣說的
[00:14:32.000 --> 00:14:34.000]  主持人:起得越快
[00:14:34.000 --> 00:14:36.000]  主持人:跟著後面那句是什麼
[00:14:36.000 --> 00:14:38.000]  主持人:就會跌得什麼
[00:14:38.000 --> 00:14:39.000]  主持人:就會越痛
[00:14:39.000 --> 00:14:41.000]  主持人:起得越快就會跌得越痛
[00:14:41.000 --> 00:14:45.000]  主持人:所以盜賊來
[00:14:45.000 --> 00:14:47.000]  主持人:無非做什麼
[00:14:47.000 --> 00:14:50.000]  主持人:偷竊、殺害、毀壞
[00:14:50.000 --> 00:14:51.000]  主持人:那惡者
[00:14:51.000 --> 00:14:54.000]  主持人:就是看中了阿拿尼亞和薩菲拉
[00:14:54.000 --> 00:14:56.000]  主持人:她心裏面那張椅子
[00:14:56.000 --> 00:14:58.000]  主持人:是錢
[00:14:58.000 --> 00:15:00.000]  主持人:她心裏面那張椅子
[00:15:00.000 --> 00:15:02.000]  主持人:是錢
[00:15:02.000 --> 00:15:04.000]  主持人:賣了回來的那些錢
[00:15:04.000 --> 00:15:06.000]  主持人:偷竊了什麼
[00:15:06.000 --> 00:15:11.000]  主持人:偷竊了聖靈的位置
[00:15:11.000 --> 00:15:13.000]  主持人:盜賊來
[00:15:13.000 --> 00:15:15.000]  主持人:不只是偷竊那麼簡單
[00:15:15.000 --> 00:15:20.000]  主持人:她進一步要殺害和毀壞
[00:15:20.000 --> 00:15:24.000]  主持人:他們這種叛倒人的行為
[00:15:24.000 --> 00:15:25.000]  主持人:他們在說謊
[00:15:25.000 --> 00:15:27.000]  主持人:你要知道這兩個是誰來的
[00:15:27.000 --> 00:15:30.000]  主持人:這兩個人是領袖來的
[00:15:30.000 --> 00:15:31.000]  主持人:某個程度上
[00:15:31.000 --> 00:15:33.000]  主持人:他們在殺害
[00:15:33.000 --> 00:15:36.000]  主持人:初信者的屬靈生命
[00:15:36.000 --> 00:15:38.000]  主持人:那些初信者看到那些領袖
[00:15:38.000 --> 00:15:39.000]  主持人:為什麼會這樣呢
[00:15:39.000 --> 00:15:42.000]  主持人:他們有機會不回教會
[00:15:42.000 --> 00:15:44.000]  主持人:為什麼領袖都會做這些事
[00:15:44.000 --> 00:15:46.000]  主持人:會說謊
[00:15:46.000 --> 00:15:51.000]  主持人:最後就會毀壞教會的合一
[00:15:51.000 --> 00:15:54.000]  主持人:也毀壞了團契
[00:15:54.000 --> 00:15:58.000]  主持人:彼此的相愛和信任
[00:15:58.000 --> 00:16:01.000]  主持人:第一節我一開始就已經說了
[00:16:01.000 --> 00:16:03.000]  主持人:這個就是我剛才提到的
[00:16:03.000 --> 00:16:07.000]  主持人:當我們站在正確的位置
[00:16:07.000 --> 00:16:11.000]  主持人:做對神喜歡我們做對事的
[00:16:11.000 --> 00:16:14.000]  主持人:做對事、做神喜歡我們要做的事的時候
[00:16:14.000 --> 00:16:16.000]  主持人:那惡者
[00:16:16.000 --> 00:16:18.000]  主持人:這個黑暗的勢力
[00:16:18.000 --> 00:16:22.000]  主持人:總是會千方百計阻攔
[00:16:22.000 --> 00:16:26.000]  主持人:攻擊、偷竊、殺害
[00:16:26.000 --> 00:16:29.000]  主持人:最後毀壞我們的生命
[00:16:29.000 --> 00:16:32.000]  主持人:最後毀壞教會
[00:16:32.000 --> 00:16:33.000]  主持人:你明白嗎
[00:16:33.000 --> 00:16:35.000]  主持人:祂最終的目的
[00:16:35.000 --> 00:16:37.000]  主持人:就是要我們放棄
[00:16:37.000 --> 00:16:39.000]  主持人:不要服侍主了
[00:16:39.000 --> 00:16:41.000]  主持人:不要回教會了
[00:16:41.000 --> 00:16:43.000]  主持人:遠離神
[00:16:43.000 --> 00:16:45.000]  主持人:祂最想見到的就是
[00:16:45.000 --> 00:16:51.000]  主持人:神的工作最後是爛尾收場
[00:16:51.000 --> 00:16:53.000]  主持人:祂最想見到的是什麼呢
[00:16:53.000 --> 00:16:57.000]  主持人:神的工作是爛尾收場
[00:16:57.000 --> 00:17:00.000]  主持人:這個就是祂想見到的圖畫
[00:17:00.000 --> 00:17:01.000]  主持人:那惡者
[00:17:01.000 --> 00:17:04.000]  主持人:由偷竊開始
[00:17:04.000 --> 00:17:07.000]  主持人:留下幾分給自己
[00:17:07.000 --> 00:17:11.000]  主持人:其實祂背後是偷竊了
[00:17:11.000 --> 00:17:15.000]  主持人:上帝在人心裡面的位置
[00:17:15.000 --> 00:17:17.000]  主持人:所以弟兄姊妹
[00:17:17.000 --> 00:17:20.000]  主持人:那我們呢
[00:17:20.000 --> 00:17:25.000]  主持人:我們有沒有東西比神更大呢
[00:17:25.000 --> 00:17:30.000]  主持人:偷竊了上帝的位置呢
[00:17:30.000 --> 00:17:33.000]  主持人:現在可以出這個 PowerPoint
[00:17:33.000 --> 00:17:37.000]  主持人:我們會不會偷竊了上帝的時間呢
[00:17:37.000 --> 00:17:40.000]  主持人:子女讀書考試很重要
[00:17:40.000 --> 00:17:43.000]  主持人:還是不要過這個分別為性的生活
[00:17:43.000 --> 00:17:45.000]  主持人:回教會一起敬拜幹什麼
[00:17:45.000 --> 00:17:47.000]  主持人:省點時間,很趕
[00:17:47.000 --> 00:17:49.000]  主持人:偷竊上帝的時間
