
[00:00:00.000 --> 00:00:04.160]  她說作過好男人
[00:06:08.760 --> 00:06:11.000]  所以當他來展示
[00:06:11.000 --> 00:06:11.880]  介紹一個故事
[00:06:11.880 --> 00:06:12.960]  一個配角的時候
[00:06:12.960 --> 00:06:14.880]  就是拿伯
[00:06:14.880 --> 00:06:17.800]  上一次我們將拿伯和大衛比較
[00:06:17.800 --> 00:06:19.360]  一個是壞男人
[00:06:19.360 --> 00:06:21.800]  一個是好男人
[00:06:21.800 --> 00:06:22.960]  相比較的時候
[00:06:22.960 --> 00:06:26.040]  就突出了大衛的優勝之處
[00:06:26.040 --> 00:06:28.120]  也是我們學校的地方
[00:06:28.120 --> 00:06:30.480]  但是拿伯這個壞男人
[00:06:30.480 --> 00:06:31.480]  他是屬於加勒族
[00:06:31.480 --> 00:06:32.640]  是以色列人
[00:06:32.640 --> 00:06:35.480]  我們知道他們有一個小的部落
[00:06:35.480 --> 00:06:37.920]  是加勒的後人
[00:06:37.920 --> 00:06:41.360]  就是入以色列的加勒他們的後人
[00:06:41.360 --> 00:06:43.520]  就是和約書亞時期
[00:06:43.520 --> 00:06:45.400]  一直到後來延續下去
[00:06:45.400 --> 00:06:47.360]  他的妻就叫做阿比蓋
[00:06:47.360 --> 00:06:49.160]  這是第一個介紹阿比蓋
[00:06:49.160 --> 00:06:50.640]  第一個形容就是說
[00:06:50.640 --> 00:06:53.920]  她是聰明盡美的婦人
[00:06:53.920 --> 00:06:56.840]  相比拿伯一樣
[00:06:56.840 --> 00:06:57.880]  一個這樣的形容
[00:06:57.880 --> 00:07:00.760]  就和他剛剛成為一個強烈的對比
[00:07:00.760 --> 00:07:03.000]  就是剛愎兇惡
[00:07:03.000 --> 00:07:06.200]  因為剛愎兇惡表示他的心性
[00:07:06.200 --> 00:07:08.480]  聰明盡美
[00:07:08.480 --> 00:07:10.560]  就有心性
[00:07:10.560 --> 00:07:11.560]  也有外表
[00:07:11.560 --> 00:07:13.760]  因為說到盡美
[00:07:13.760 --> 00:07:15.720]  而事實上在原文
[00:07:15.720 --> 00:07:17.440]  這個盡美這個字
[00:07:17.440 --> 00:07:20.080]  也有善解人意
[00:07:20.080 --> 00:07:22.600]  或者是有智能的意思
[00:07:22.600 --> 00:07:24.040]  有智慧有智能
[00:07:24.040 --> 00:07:27.640]  所以其實也比較偏向他的內心
[00:07:27.640 --> 00:07:29.160]  所以我們看到拿伯
[00:07:29.160 --> 00:07:33.880]  這個拿伯就是一個天壤之別
[00:07:33.880 --> 00:07:36.200]  相反如果我們查考
[00:07:36.200 --> 00:07:37.920]  《撒慕爾傑》上十六章
[00:07:37.920 --> 00:07:39.640]  形容大衛的時候
[00:07:39.640 --> 00:07:40.920]  當大衛出場
[00:07:40.920 --> 00:07:42.200]  聖經形容他什麼呢
[00:07:42.200 --> 00:07:43.560]  聖經形容大衛
[00:07:43.560 --> 00:07:44.480]  很相似
[00:07:44.480 --> 00:07:47.800]  他說他是容貌盡美
[00:07:47.800 --> 00:07:48.880]  所以我們發覺
[00:07:48.880 --> 00:07:51.000]  原來這個容貌盡美
[00:07:51.000 --> 00:07:52.840]  和這個聰明盡美
[00:07:52.840 --> 00:07:55.400]  原文是同一個字
[00:07:55.400 --> 00:07:57.200]  所以奇妙的地方就在這裡
[00:07:57.200 --> 00:08:03.480]  原來亞比蓋稱他為聰明盡美
[00:08:03.480 --> 00:08:06.040]  其實和拿伯不相配
[00:08:06.040 --> 00:08:08.000]  和誰相配
[00:08:08.000 --> 00:08:09.280]  和大衛相配
[00:08:09.280 --> 00:08:11.400]  因為大衛形容他的時候
[00:08:11.400 --> 00:08:16.120]  就是容貌盡美
[00:08:16.120 --> 00:08:17.040]  所以我們看到
[00:08:17.040 --> 00:08:20.680]  這個實在是一個很奇妙的安排
[00:08:20.680 --> 00:08:25.480]  結果後來他就成為了大衛的妻子
[00:08:25.480 --> 00:08:28.840]  在一本書
[00:08:28.840 --> 00:08:32.080]  由諾奇瓦所寫的
[00:08:32.080 --> 00:08:35.040]  《王與侯》一本書裡面
[00:08:35.040 --> 00:08:36.920]  他提到亞比蓋
[00:08:36.920 --> 00:08:39.640]  亞比蓋後來成為了大衛的妻子
[00:08:39.640 --> 00:08:41.040]  成為了皇后
[00:08:41.040 --> 00:08:42.480]  所以他的形容
[00:08:42.480 --> 00:08:46.040]  形容這個皇后是受愛為宗
[00:08:46.040 --> 00:08:46.880]  受愛為宗
[00:08:46.880 --> 00:08:50.000]  就是指他外面很盡美
[00:08:50.000 --> 00:08:51.840]  裡面很有智慧
[00:08:51.840 --> 00:08:54.600]  和聖經的形容很相似
[00:08:54.600 --> 00:08:59.760]  所以強調是他內在的一些真美
[00:08:59.760 --> 00:09:02.600]  而實際上在書裡也列出其他的皇后
[00:09:02.600 --> 00:09:03.360]  例如誰呢
[00:09:03.360 --> 00:09:08.800]  例如剛剛我們在
[00:09:08.800 --> 00:09:12.400]  春令福音退修海上遊
[00:09:12.400 --> 00:09:14.000]  我們的主題
[00:09:14.000 --> 00:09:15.400]  就是講誰呢
[00:09:15.400 --> 00:09:17.400]  伊斯帖他有一個皇后
[00:09:17.400 --> 00:09:19.120]  所以伊斯帖記形容
[00:09:19.120 --> 00:09:23.080]  這個皇后也是非常美貌盡美
[00:09:23.080 --> 00:09:25.680]  所以在當中他表達出
[00:09:25.680 --> 00:09:27.480]  去研究的時候
[00:09:27.480 --> 00:09:30.480]  這兩位皇后非常有相似的地方
[00:09:30.480 --> 00:09:32.680]  相似也是因為伊斯帖
[00:09:32.680 --> 00:09:34.680]  我們每個人去過春令會就知道
[00:09:34.680 --> 00:09:37.880]  伊斯帖講到他的優點的時候
[00:09:37.880 --> 00:09:39.080]  他不只是外表
[00:09:39.080 --> 00:09:41.280]  更加著重是他的美德
[00:09:41.280 --> 00:09:43.000]  就是他不貪心
[00:09:43.000 --> 00:09:44.680]  他不忘恩
[00:09:44.680 --> 00:09:45.800]  他願犧牲
[00:09:45.800 --> 00:09:47.000]  他夠勇敢
[00:09:47.000 --> 00:09:48.280]  也有智慧
[00:09:48.280 --> 00:09:51.000]  所以這些都是伊斯帖的特長
[00:09:51.000 --> 00:09:53.080]  也都是聖經裡面
[00:09:53.080 --> 00:09:53.800]  特別是這本書
[00:09:53.800 --> 00:09:56.600]  《皇與后》裡面所表達出來的
[00:09:56.600 --> 00:09:58.600]  當然我們講到姐妹們
[00:09:58.600 --> 00:09:59.400]  女性們
[00:09:59.400 --> 00:10:01.200]  都是愛美的
[00:10:01.200 --> 00:10:02.600]  是很自然的事
[00:10:02.600 --> 00:10:06.800]  而事實上美麗是上帝所賜的
[00:10:06.800 --> 00:10:08.800]  我們知道神是一位
[00:10:08.800 --> 00:10:10.600]  不單只是美善的神
[00:10:10.600 --> 00:10:13.080]  也是一位創造美好
[00:10:13.080 --> 00:10:15.280]  創造美麗的上帝
[00:10:15.280 --> 00:10:17.600]  我們看見周圍大戰的環境就知道
[00:10:17.600 --> 00:10:19.000]  上帝是愛美的
[00:10:19.000 --> 00:10:21.000]  看所有所做的一切
[00:10:21.000 --> 00:10:22.600]  祂都畫得很甚好
[00:10:22.600 --> 00:10:24.800]  今天我們看到各式各樣的花朵
[00:10:24.800 --> 00:10:26.000]  各式各樣的動物
[00:10:26.000 --> 00:10:27.400]  在天地間
[00:10:27.400 --> 00:10:28.400]  不同的顏色
[00:10:28.400 --> 00:10:29.400]  表揚出來
[00:10:29.400 --> 00:10:30.800]  在整個宇宙界
[00:10:30.800 --> 00:10:33.000]  所給我們看見的神設
[00:10:33.000 --> 00:10:34.000]  的月亮星宿
[00:10:34.000 --> 00:10:35.400]  都看到神是一位
[00:10:35.400 --> 00:10:38.400]  非常美麗的上帝
[00:10:38.400 --> 00:10:39.400]  祂愛美的
[00:10:39.400 --> 00:10:41.800]  這種美是神所賜的
[00:10:41.800 --> 00:10:44.800]  所以姐妹們愛美
[00:10:44.800 --> 00:10:45.800]  是很自然的
[00:10:45.800 --> 00:10:49.200]  扮扮美麗是應該的
[00:10:49.200 --> 00:10:51.600]  我提過在上個月
[00:10:51.600 --> 00:10:53.000]  我們喜樂團契
[00:10:53.000 --> 00:10:54.600]  李小妹帶了一個聚會
[00:10:54.600 --> 00:10:55.800]  叫做男女之別
[00:10:55.800 --> 00:10:57.600]  我們分了男和女
[00:10:57.600 --> 00:11:01.600]  當男士去說女士有什麼特點
[00:11:01.600 --> 00:11:04.400]  包括優點或者缺點
[00:11:04.400 --> 00:11:05.800]  優點裏面
[00:11:05.800 --> 00:11:06.600]  其中一樣東西
[00:11:06.600 --> 00:11:07.400]  表達是什麼呢
[00:11:07.400 --> 00:11:08.400]  大家都同意的
[00:11:08.400 --> 00:11:10.400]  就是她們是有美感
[00:11:10.400 --> 00:11:12.200]  比起男士有美感
[00:11:12.200 --> 00:11:18.200]  你們同意嗎
[00:11:18.200 --> 00:11:19.400]  同意
[00:11:19.400 --> 00:11:22.600]  所以我們很多美藝組
[00:11:22.600 --> 00:11:24.600]  全部都是姐妹們
[00:11:24.600 --> 00:11:26.600]  沒有弟兄們
[00:11:26.600 --> 00:11:29.000]  因為他們的美感比較好
[00:11:29.000 --> 00:11:30.600]  我們男士就隨便
[00:11:30.600 --> 00:11:31.600]  什麼顏色亂碰
[00:11:31.600 --> 00:11:34.800]  有時候碰到不清不楚
[00:11:34.800 --> 00:11:38.400]  但是姐妹們就有美感多一點
[00:11:38.400 --> 00:11:42.800]  事實上美是姐妹特別可以有的
[00:11:42.800 --> 00:11:44.600]  當然我們不希望
[00:11:44.600 --> 00:11:48.000]  我們的姐妹們不修邊幅
[00:11:48.000 --> 00:11:51.200]  個個都端莊美好
[00:11:51.200 --> 00:11:53.800]  也不希望我們的弟兄們
[00:11:53.800 --> 00:11:55.600]  衣冠不整
[00:11:55.600 --> 00:11:57.400]  所以我們都是
[00:11:57.400 --> 00:11:59.000]  其實這件事都是
[00:11:59.000 --> 00:12:02.000]  應用在無論男和女身上
[00:12:02.000 --> 00:12:04.000]  不修邊幅不好
[00:12:04.000 --> 00:12:06.000]  衣冠不整都不好
[00:12:06.000 --> 00:12:08.000]  因為美麗齊整
[00:12:08.000 --> 00:12:11.000]  端莊是上帝所喜愛的
[00:12:11.000 --> 00:12:12.400]  不過我們又發覺
[00:12:12.400 --> 00:12:15.000]  在聖經裏面講到美麗的時候
[00:12:15.000 --> 00:12:16.000]  很多時候
[00:12:16.000 --> 00:12:17.400]  聖經的著重點
[00:12:17.400 --> 00:12:20.200]  都不只是外表的美貌
[00:12:20.200 --> 00:12:22.800]  所以有美貌是好的
[00:12:22.800 --> 00:12:24.800]  但是更加
[00:12:24.800 --> 00:12:25.800]  原來這種美
[00:12:25.800 --> 00:12:27.600]  是真的好像我們剛才所說的
[00:12:27.600 --> 00:12:29.400]  那本書裏面所著重的
[00:12:29.400 --> 00:12:32.800]  一種內在的真的美
[00:12:32.800 --> 00:12:33.600]  在聖經裏面
[00:12:33.600 --> 00:12:35.000]  時常都這樣提到
[00:12:35.000 --> 00:12:39.000]  就是好像
[00:12:39.000 --> 00:12:41.600]  在《針研》31章30節
[00:12:41.600 --> 00:12:43.000]  我們一起讀讀這篇經文
[00:12:43.000 --> 00:12:43.800]  請讀
[00:12:43.800 --> 00:12:46.400]  艷麗是虛假的
[00:12:46.400 --> 00:12:49.200]  美容是虛浮的
[00:12:49.200 --> 00:12:52.200]  為敬畏搖滑的婦女
[00:12:52.200 --> 00:12:55.400]  必得稱讚
[00:12:55.400 --> 00:12:56.600]  這裏我們見到
[00:12:56.600 --> 00:12:58.400]  她著重的是內在
[00:12:58.400 --> 00:12:59.800]  這個內在就是指到
[00:12:59.800 --> 00:13:02.400]  她有敬畏搖滑的心
[00:13:02.400 --> 00:13:04.000]  而事實上
[00:13:04.000 --> 00:13:05.200]  艷麗也好
[00:13:05.200 --> 00:13:07.000]  或者美容也好
[00:13:07.000 --> 00:13:09.000]  都是會很快過去的
[00:13:09.000 --> 00:13:11.200]  亦都是在表面很虛浮的
[00:13:11.200 --> 00:13:13.400]  當我們去看見一個女士
[00:13:13.400 --> 00:13:15.000]  一個好女人
[00:13:15.000 --> 00:13:16.200]  其實很多時候
[00:13:16.200 --> 00:13:17.800]  我們看見她美麗
[00:13:17.800 --> 00:13:20.400]  是她內心表達出來
[00:13:20.400 --> 00:13:22.200]  那種美麗
[00:13:22.200 --> 00:13:24.800]  多於外表的裝飾
[00:13:24.800 --> 00:13:27.600]  今天其實外表裝飾很多
[00:13:27.600 --> 00:13:29.800]  因為很多選美也好
[00:13:29.800 --> 00:13:31.600]  電視明星也好
[00:13:31.600 --> 00:13:32.400]  逛街
[00:13:32.400 --> 00:13:35.200]  見到各式各樣的
[00:13:35.200 --> 00:13:37.600]  在外面吸收的美麗
[00:13:37.600 --> 00:13:39.400]  都可以做到
[00:13:39.400 --> 00:13:41.800]  但這些外表的美麗
[00:13:41.800 --> 00:13:43.200]  卻是虛浮的
[00:13:43.200 --> 00:13:44.000]  虛假的
[00:13:44.000 --> 00:13:45.600]  因為當她卸妝
[00:13:45.600 --> 00:13:48.200]  就可能變成另一個人
[00:13:48.200 --> 00:13:49.600]  但我們見到
[00:13:49.600 --> 00:13:50.800]  真正的美麗
[00:13:50.800 --> 00:13:52.600]  就是在乎這些內在
[00:13:52.600 --> 00:13:55.600]  所謂敬畏搖滑的婦女
[00:13:55.600 --> 00:13:56.400]  是必得稱讚
[00:13:56.400 --> 00:13:58.400]  這個指裏面的心
[00:13:58.400 --> 00:13:59.200]  在新約
[00:13:59.200 --> 00:14:01.000]  無論在保羅的書信
[00:14:01.000 --> 00:14:02.200]  或者彼得的書信
[00:14:02.200 --> 00:14:03.000]  都有講
[00:14:03.000 --> 00:14:04.200]  我們又讀讀這節好嗎
[00:14:04.200 --> 00:14:05.200]  是提摩大前書
[00:14:05.200 --> 00:14:06.000]  是保羅的書信
[00:14:06.000 --> 00:14:06.800]  請讀
[00:14:06.800 --> 00:14:09.800]  我又願女人廉恥
[00:14:09.800 --> 00:14:13.600]  自首以正派衣裳為裝飾
[00:14:13.600 --> 00:14:17.800]  不以編發黃金珍珠
[00:14:17.800 --> 00:14:20.400]  和貴價的衣裳為裝飾
[00:14:20.400 --> 00:14:22.400]  只要有善行
[00:14:22.400 --> 00:14:25.000]  且才與自稱是
[00:14:25.000 --> 00:14:28.800]  敬神的女人相宜
[00:14:28.800 --> 00:14:29.600]  所以你見到這裏
[00:14:29.600 --> 00:14:33.000]  是指外表和內在
[00:14:33.000 --> 00:14:35.400]  外表當然是
[00:14:35.400 --> 00:14:37.800]  指編發黃金等等
[00:14:37.800 --> 00:14:39.600]  都不是沒有問題的
[00:14:39.600 --> 00:14:42.600]  最重要是有正派的衣裳
[00:14:42.600 --> 00:14:44.600]  但內在更加重要
[00:14:44.600 --> 00:14:46.200]  只有善行
[00:14:46.200 --> 00:14:49.200]  這才是與自稱為
[00:14:49.200 --> 00:14:51.600]  敬神的女人相宜
[00:14:51.600 --> 00:14:52.600]  所以這裏我們見到
[00:14:52.600 --> 00:14:54.200]  又是有外表
[00:14:54.200 --> 00:14:56.000]  又有裏面
[00:14:56.000 --> 00:14:58.600]  外表的美固然好
[00:14:58.600 --> 00:15:01.200]  但內在的美更加重要
[00:15:01.200 --> 00:15:04.400]  在彼得也是同樣相似的教導
[00:15:04.400 --> 00:15:05.600]  彼得的書信
[00:15:05.600 --> 00:15:06.800]  彼得前書三章
[00:15:06.800 --> 00:15:08.000]  三至四節我們再讀
[00:15:08.000 --> 00:15:09.000]  請讀
[00:15:09.000 --> 00:15:14.000]  你們不要以外面的扁頭髮
[00:15:14.000 --> 00:15:17.400]  戴金色穿美衣為裝飾
[00:15:17.400 --> 00:15:22.800]  只要以裏面長存久溫柔
[00:15:22.800 --> 00:15:25.400]  安靜的心為裝飾
[00:15:25.400 --> 00:15:28.800]  這在神面前是極寶貴的
[00:15:28.800 --> 00:15:29.800]  所以親愛的姐妹們
[00:15:29.800 --> 00:15:31.200]  我們母親們
[00:15:31.200 --> 00:15:33.800]  我們看見聖經教導我們
[00:15:33.800 --> 00:15:37.600]  外面固然有好的裝飾
[00:15:37.600 --> 00:15:39.800]  但不要以這些為
[00:15:39.800 --> 00:15:41.800]  真正的美麗評估
[00:15:41.800 --> 00:15:43.600]  真正的美麗評估是什麼
[00:15:43.600 --> 00:15:45.600]  真正的美麗評估是裏面
[00:15:45.600 --> 00:15:48.200]  裏面究竟我們有沒有這種溫柔
[00:15:48.200 --> 00:15:49.600]  這種長存溫柔
[00:15:49.600 --> 00:15:51.400]  安靜的心為裝飾
[00:15:51.400 --> 00:15:54.000]  這個在神的面前
[00:15:54.000 --> 00:15:56.600]  是極寶貴的
[00:15:56.600 --> 00:15:59.000]  所以這個不是在人的面前
[00:15:59.000 --> 00:16:00.600]  更重要的是在神的面前
[00:16:00.600 --> 00:16:02.000]  是極寶貴的
[00:16:02.000 --> 00:16:03.000]  姐妹們
[00:16:03.000 --> 00:16:04.800]  巴不得我們都這樣追求
[00:16:04.800 --> 00:16:07.200]  姐妹應該都是有這種溫柔
[00:16:07.200 --> 00:16:10.200]  有這種長久安靜
[00:16:10.200 --> 00:16:11.600]  一個平靜
[00:16:11.600 --> 00:16:13.000]  安靜的心
[00:16:13.000 --> 00:16:16.200]  為我們真正的裝飾
[00:16:16.200 --> 00:16:17.200]  所以我們看見
[00:16:17.200 --> 00:16:20.000]  我們很多美麗的姐妹們
[00:16:20.000 --> 00:16:21.600]  美麗的母親們
[00:16:21.600 --> 00:16:24.200]  我們看見她們不是以外表
[00:16:24.200 --> 00:16:26.400]  一些艷麗的打扮
[00:16:26.400 --> 00:16:29.600]  而是內在敬愛神
[00:16:29.600 --> 00:16:30.800]  有善行
[00:16:30.800 --> 00:16:32.400]  和這些長久溫柔
[00:16:32.400 --> 00:16:33.600]  安靜的心為裝飾
[00:16:33.600 --> 00:16:35.600]  這個實在是更好的
[00:16:35.600 --> 00:16:37.000]  阿彼戈在寶貴地方
[00:16:37.000 --> 00:16:39.000]  就是他善解人意
[00:16:39.000 --> 00:16:41.400]  有智慧
