
[00:00:00.000 --> 00:00:05.080]  很久以前 有一個半工讀的窮學生
[00:10:58.000 --> 00:10:59.680]  但是說到最後
[00:10:59.680 --> 00:11:02.040]  當伯木斯呼召的時候
[00:11:02.040 --> 00:11:03.360]  弟兄姊妹
[00:11:03.360 --> 00:11:05.280]  讓神呼召大家
[00:11:05.280 --> 00:11:08.080]  去用具體的行動
[00:11:08.080 --> 00:11:09.640]  更大的委身
[00:11:09.640 --> 00:11:11.440]  更大的跟隨神
[00:11:11.440 --> 00:11:13.400]  讓神帶領的人生
[00:11:13.400 --> 00:11:15.040]  就很少有人舉手
[00:11:15.040 --> 00:11:18.120]  我很少在聚會裏面
[00:11:18.120 --> 00:11:20.360]  感覺到聖靈的擔憂
[00:11:20.360 --> 00:11:22.000]  我也很少在聚會裏面
[00:11:22.000 --> 00:11:22.840]  除了聽到之外
[00:11:22.840 --> 00:11:26.200]  一直為弟兄姊妹的信心去祈禱
[00:11:26.200 --> 00:11:27.800]  信心是甚麼呢?
[00:11:27.800 --> 00:11:30.680]  信心不是只是說我有信心
[00:11:30.680 --> 00:11:33.520]  雅各書說要有行動出來
[00:11:33.520 --> 00:11:34.320]  換句話說
[00:11:34.320 --> 00:11:37.440]  因信心而產生的行為
[00:11:37.440 --> 00:11:41.480]  就是說如果你信得過神的供應、保守和恩典夠你用
[00:11:41.480 --> 00:11:45.360]  你就會願意付出很多東西
[00:11:45.360 --> 00:11:49.080]  去做合神心意的事
[00:11:49.080 --> 00:11:52.560]  為甚麼人是服侍弟兄中最少的
[00:11:52.560 --> 00:11:57.040]  這麼少人有這些具體行動去幫助人呢?
[00:11:57.040 --> 00:11:59.080]  因為你要付代價的
[00:11:59.080 --> 00:12:02.880]  你有時你會有些心情
[00:12:02.880 --> 00:12:04.880]  有些心機、有些精神
[00:12:04.880 --> 00:12:06.760]  有些心力付出來
[00:12:06.760 --> 00:12:08.640]  可能你麻煩了
[00:12:08.640 --> 00:12:14.480]  弟兄姊妹,但是服侍弟兄中最少的是神的命令
[00:12:14.480 --> 00:12:14.920]  為甚麼?
[00:12:14.920 --> 00:12:18.200]  因為隨之而來,但是來審判
[00:12:18.200 --> 00:12:19.040]  換句話說
[00:12:19.040 --> 00:12:20.800]  如果這是神的命令
[00:12:20.800 --> 00:12:25.680]  我們要用甚麼態度去服侍弟兄中最少的呢?
[00:12:25.680 --> 00:12:28.800]  以下時間我很想跟大家講這兩種心態
[00:12:28.800 --> 00:12:30.200]  這兩種態度
[00:12:30.200 --> 00:12:33.160]  去服侍弟兄中最少的
[00:12:33.160 --> 00:12:34.280]  第一種
[00:12:34.280 --> 00:12:37.880]  我們要用憐憫和謙卑的心
[00:12:37.880 --> 00:12:41.840]  我們讀《一書成經》二十五章三十四至三十九節
[00:12:41.840 --> 00:12:42.640]  弟兄姊妹我們一起讀
[00:12:42.640 --> 00:12:43.680]  一、二、三
[00:12:43.680 --> 00:12:47.120]  「於是王要向那右邊的說
[00:12:47.120 --> 00:12:50.640]  『你們這蒙我父賜福的
[00:12:50.640 --> 00:12:53.480]  可來承受那滄西以來
[00:12:53.480 --> 00:12:56.120]  為你們所預備的國
[00:12:56.120 --> 00:12:59.600]  因為我餓了,你們給我吃
[00:12:59.600 --> 00:13:02.360]  渴了,你們給我喝
[00:13:02.360 --> 00:13:05.640]  我作客裡,你們留我住
[00:13:05.640 --> 00:13:09.080]  我赤身露體,你們給我穿
[00:13:09.080 --> 00:13:12.000]  我病了,你們看顧我
[00:13:12.000 --> 00:13:15.000]  我在監裡,你們來看我』
[00:13:15.000 --> 00:13:15.840]  繼續
[00:13:15.840 --> 00:13:17.760]  「依人奏回答說
[00:13:17.760 --> 00:13:22.240]  主啊,我甚麼時候見你餓了,給你吃
[00:13:22.240 --> 00:13:23.960]  渴了,給你喝
[00:13:23.960 --> 00:13:27.560]  甚麼時候見你作客裡,留你住
[00:13:27.560 --> 00:13:30.600]  或是赤身露體,給你穿
[00:13:30.600 --> 00:13:33.280]  又甚麼時候見你病了
[00:13:33.280 --> 00:13:36.600]  或是在監裡,來看你呢?」
[00:13:36.600 --> 00:13:39.280]  當耶穌宣佈
[00:13:39.280 --> 00:13:41.840]  這些義人得著獎賞的時候
[00:13:41.840 --> 00:13:43.520]  這些義人如何反應呢?
[00:13:43.520 --> 00:13:45.320]  驚訝
[00:13:45.320 --> 00:13:47.240]  大家可以想像
[00:13:47.240 --> 00:13:49.920]  為甚麼這些人驚訝呢?
[00:13:49.920 --> 00:13:51.280]  這些人並不是說
[00:13:51.280 --> 00:13:54.440]  「好啊,我們做了這麼多好事
[00:13:54.440 --> 00:13:56.280]  終於有好報」
[00:13:56.280 --> 00:13:57.600]  他們不是這樣
[00:13:57.600 --> 00:13:58.920]  這些人驚訝
[00:13:58.920 --> 00:13:59.720]  問甚麼?
[00:13:59.720 --> 00:14:02.880]  「我們甚麼時候做過這些事?」
[00:14:02.880 --> 00:14:04.880]  完全不察覺
[00:14:04.880 --> 00:14:06.880]  其實為甚麼他們會驚訝呢?
[00:14:06.880 --> 00:14:10.280]  究竟這些是反映甚麼生命素質呢?
[00:14:10.280 --> 00:14:11.400]  我覺得有兩種
[00:14:11.400 --> 00:14:14.200]  有兩個原因,亦都反映兩種生命素質
[00:14:14.200 --> 00:14:16.560]  就是這些人用甚麼態度
[00:14:16.560 --> 00:14:18.840]  去服侍弟兄宗最少呢?
[00:14:18.840 --> 00:14:20.000]  第一個就是
[00:14:20.000 --> 00:14:23.560]  這些人去服侍人、去幫助人
[00:14:23.560 --> 00:14:25.400]  不是為了回報
[00:14:25.400 --> 00:14:28.480]  亦都不是在意那些人看不看得到
[00:14:28.480 --> 00:14:31.040]  每個人說不是做給人看的
[00:14:31.040 --> 00:14:34.000]  如果你很刻意去做一件事的時候
[00:14:34.000 --> 00:14:36.000]  你不會有驚訝的感覺
[00:14:36.000 --> 00:14:37.720]  「做了嗎?」
[00:14:37.720 --> 00:14:40.160]  「沒有,我不覺得」
[00:14:40.160 --> 00:14:43.960]  換句話說,這些是自自然然流露出來的憐憫
[00:14:43.960 --> 00:14:46.040]  為甚麼我說是憐憫呢?
[00:14:46.040 --> 00:14:49.000]  因為《馬太福音》裏面形容耶穌的憐憫
[00:14:49.000 --> 00:14:51.680]  是比其他福音書多的
[00:14:51.680 --> 00:14:53.360]  甚麼是憐憫呢?
[00:14:53.360 --> 00:14:57.480]  憐憫不是我們一般所明白的
[00:14:57.480 --> 00:15:01.160]  「我可憐你,我施捨給你」,不是那些
[00:15:01.160 --> 00:15:02.520]  憐憫是甚麼呢?
[00:15:02.520 --> 00:15:05.920]  憐憫的希臘原文是說一種內心
[00:15:05.920 --> 00:15:08.480]  一種很大的攪動
[00:15:08.480 --> 00:15:12.640]  而這些攪動不是很坐不安、站不下
[00:15:12.640 --> 00:15:15.200]  是令到你必須要行動了出來
[00:15:15.200 --> 00:15:18.080]  你必須要做了一些事才可以解決
[00:15:18.080 --> 00:15:19.480]  我舉個例
[00:15:19.480 --> 00:15:24.240]  我想問有多少弟兄姐妹曾經摸過木材,摻過刺?
[00:15:24.240 --> 00:15:25.520]  很多,是嗎?
[00:15:25.520 --> 00:15:29.000]  你摻過刺,會不會繼續任由它?
[00:15:29.000 --> 00:15:30.040]  不會的
[00:15:30.040 --> 00:15:36.120]  你硬是很不舒服,想把它拔出來
[00:15:36.120 --> 00:15:38.920]  又或者有些情況是你吃東西
[00:15:38.920 --> 00:15:41.760]  有些碎骨放在牙縫裏
[00:15:41.760 --> 00:15:45.880]  你不會隨便,硬是很不舒服,想把它解決
[00:15:45.880 --> 00:15:49.160]  那個憐憫就是這種心態
[00:15:49.160 --> 00:15:51.800]  你硬是不舒服,坐不安、站不下
[00:15:51.800 --> 00:15:55.960]  你硬是要付出行動去關心那些人才可以
[00:15:55.960 --> 00:16:00.240]  這種就是那種憐憫
[00:16:00.240 --> 00:16:01.760]  這是第一種心態
[00:16:01.760 --> 00:16:03.440]  第二種的生命素質是甚麼呢?
[00:16:03.440 --> 00:16:07.440]  這班人幫助人、去關心人
[00:16:07.440 --> 00:16:10.480]  並不是帶出一種優越感
[00:16:10.480 --> 00:16:12.040]  甚麼是優越感呢?
[00:16:12.040 --> 00:16:15.800]  就是「我幫你吧,看你這麼可憐」
[00:16:15.800 --> 00:16:20.320]  「高高在上,讓我可憐你,讓我施捨給你」
[00:16:20.320 --> 00:16:21.560]  這種感覺
[00:16:21.560 --> 00:16:26.280]  這種態度,我相信很多人幫助人並不是這樣
[00:16:26.280 --> 00:16:29.480]  但有意無意給人那種感覺
[00:16:29.480 --> 00:16:31.120]  我們要特別留意
[00:16:31.120 --> 00:16:33.040]  不是我施捨給你
[00:16:33.040 --> 00:16:35.760]  這樣很容易傷害了別人的自尊
[00:16:35.760 --> 00:16:41.000]  我記得很久之前,坐地鐵
[00:16:41.000 --> 00:16:44.800]  坐地鐵的車廂有很多人
[00:16:44.800 --> 00:16:50.560]  地鐵不是很多座位,你都是站位,一個扶手
[00:16:50.560 --> 00:16:54.480]  一邊坐的時候,我留意到有一個年輕人
[00:16:54.480 --> 00:16:56.760]  應該是一些傷殘人士
[00:16:56.760 --> 00:17:00.600]  因為他拿著拐杖,同時又拿著其他東西
[00:17:00.600 --> 00:17:03.560]  你知道一隻手拿著拐杖,另一隻手拿著其他東西
[00:17:03.560 --> 00:17:06.560]  其實很不方便,有點狼狽
[00:17:06.560 --> 00:17:10.880]  他不像我見過很多朋友
[00:17:10.880 --> 00:17:13.200]  坐地鐵的時候很厲害
[00:17:13.200 --> 00:17:15.560]  拿著手機一邊看
[00:17:15.560 --> 00:17:18.280]  不用搖晃,也不用扶手
[00:17:18.280 --> 00:17:21.280]  就這樣站著,地鐵一邊移動,他就沒事了
[00:17:21.280 --> 00:17:25.880]  很厲害,好像腳黏著膠一樣,不動的
[00:17:25.880 --> 00:17:28.720]  輕功非凡就不是那些
[00:17:28.720 --> 00:17:31.560]  那位年輕人有少許狼狽
[00:17:31.560 --> 00:17:34.680]  但最奇怪的是甚麼呢
[00:17:34.680 --> 00:17:37.400]  整個車廂竟然沒有人讓位給他
[00:17:37.400 --> 00:17:41.000]  唯一有位老太太讓位給他
[00:17:41.000 --> 00:17:42.600]  起床跟他說
[00:17:42.600 --> 00:17:45.800]  「年輕人,你坐吧,我下車」
[00:17:45.800 --> 00:17:48.640]  這位老太太跟我們同一個站下車
[00:17:48.640 --> 00:17:50.040]  於是一起下車
[00:17:50.040 --> 00:17:54.040]  下車的時候,我眼尾看到她沒有離開
[00:17:54.040 --> 00:17:57.320]  應該下車出地鐵站,但她在地鐵站做甚麼呢
[00:17:57.320 --> 00:18:00.920]  她不是,她沒有走,她在等下一班車
[00:18:00.920 --> 00:18:04.400]  我不知道大家聽到這裡有甚麼感覺
[00:18:04.400 --> 00:18:06.240]  我當時第一個反應是甚麼
[00:18:06.240 --> 00:18:09.840]  「這位老太太會不會有少許認知障礙呢」
[00:18:09.840 --> 00:18:12.520]  「需要我幫一幫她嗎」
[00:18:12.520 --> 00:18:18.120]  我便去問她「老太太,為何你等車呢」
[00:18:18.120 --> 00:18:20.880]  「需要我幫你嗎」
[00:18:20.880 --> 00:18:22.360]  她說「不用了」
[00:18:22.360 --> 00:18:27.040]  「我只是留意到你在車上,比我更糟糕」
[00:18:27.040 --> 00:18:29.400]  「我又留意到你在車上」
[00:18:29.400 --> 00:18:31.280]  「你剛才也看到了」
[00:18:31.280 --> 00:18:34.600]  「如果我一個老人家讓位給一個年輕人」
[00:18:34.600 --> 00:18:36.920]  「他會很尷尬的」
[00:18:36.920 --> 00:18:40.040]  「所以我假裝下車」
[00:18:40.040 --> 00:18:42.560]  大家明白她說甚麼嗎
[00:18:42.560 --> 00:18:46.520]  「這位老太太的品格令我記到今天」
[00:18:46.520 --> 00:18:50.160]  「很多年前,我記到今天」
[00:18:50.160 --> 00:18:55.360]  「她不只是幫人,她為她的心情也想了」
[00:18:55.360 --> 00:19:00.640]  我們給予掌聲給耶穌,好嗎
[00:19:00.640 --> 00:19:05.360]  她最後離開時說「耶穌祝福你」
[00:19:05.360 --> 00:19:07.320]  就是這種品格
[00:19:07.320 --> 00:19:10.840]  就是這種謙卑、這種憐憫的品格
[00:19:10.840 --> 00:19:13.560]  既然我們所信的耶穌
