
[00:00:00.000 --> 00:00:08.120]  感謝耶穌基督為我們獻唱一首美好的詩歌
[00:02:22.240 --> 00:02:24.880]  「你們唱吧」
[00:02:24.880 --> 00:02:27.880]  牛蛙於是很整齊地合唱
[00:02:27.880 --> 00:02:30.040]  就瀰漫著周圍
[00:02:30.040 --> 00:02:33.320]  同時附近疏疏落落的釋述聲
[00:02:33.320 --> 00:02:36.040]  就交織成一片了
[00:02:36.040 --> 00:02:38.880]  牧師那時候就撿起耳朵
[00:02:38.880 --> 00:02:40.920]  細心地聽
[00:02:40.920 --> 00:02:44.880]  咦 他竟然覺得不再吵了
[00:02:44.880 --> 00:02:49.960]  他發現 一旦他不再存心抗拒的時候
[00:02:49.960 --> 00:02:54.440]  牛蛙的叫聲竟然令到寂靜的夜空
[00:02:54.440 --> 00:02:56.000]  新鮮不少
[00:02:56.000 --> 00:03:00.520]  並且感受到上帝奇妙的作為
[00:03:00.520 --> 00:03:04.960]  啊 我們會不會有時都好像那位牧師一樣
[00:03:04.960 --> 00:03:09.760]  我們不斷渴望聽到上帝的聲音和回應
[00:03:09.760 --> 00:03:13.920]  但其實是上帝沒有回應 沒有指引我們
[00:03:13.920 --> 00:03:19.720]  還是我們一直在拒絕上帝的聲音呢?
[00:03:19.720 --> 00:03:23.880]  今天我們就嘗試藉著詩篇第十九篇
[00:03:23.880 --> 00:03:28.360]  一起學習如何聆聽上帝的聲音
[00:03:28.360 --> 00:03:31.000]  這篇詩篇的頭六節裡
[00:03:31.000 --> 00:03:37.000]  詩人已經充分地展現出他那種「詩性思維」
[00:03:37.000 --> 00:03:41.800]  「詩性思維」即是一個人思考是從情感出發
[00:03:41.800 --> 00:03:45.640]  是完全不講求邏輯和理性的
[00:03:45.640 --> 00:03:48.160]  而在詩篇第十九篇裡
[00:03:48.160 --> 00:03:54.040]  詩人就將自己的情感投射到天上的萬象裡
[00:03:54.040 --> 00:03:57.160]  所以一開始他就讚美上帝說
[00:03:57.160 --> 00:04:04.080]  「諸天述說上帝的榮耀 窮滄泉洋他手的作為」
[00:04:04.080 --> 00:04:09.240]  然後詩人又繼續用不同的手法描寫上帝的聲音
[00:04:09.240 --> 00:04:15.240]  比如是「上帝的言語知識 好像日夜不斷地傳揚開去」
[00:04:15.240 --> 00:04:20.000]  「而上帝的聲音又可以傳遍到世界任何一個角落」
[00:04:20.000 --> 00:04:21.600]  即是第四節說
[00:04:21.600 --> 00:04:27.480]  「他們的聲浪傳遍天下 他們的言語傳到地極」
[00:04:27.480 --> 00:04:29.600]  其實簡單一點說
[00:04:29.600 --> 00:04:36.040]  即是說上帝的聲音是不受時間和地點所限制的
[00:04:36.040 --> 00:04:40.880]  但只不過到了第三節就出現了一個矛盾位置
[00:04:40.880 --> 00:04:45.280]  當詩人不斷說天上的萬象發出聲音的時候
[00:04:45.280 --> 00:04:47.880]  他突然間又加插了一句
[00:04:47.880 --> 00:04:51.560]  「無言無語 無聲音可聽」
[00:04:51.560 --> 00:04:56.160]  我們都請帕帕可以看看我們的經文
[00:04:56.160 --> 00:04:59.400]  讓他們可以知道一下裡面的內容
[00:04:59.400 --> 00:05:04.080]  第三節「無言無語 也無聲音可聽」
[00:05:04.080 --> 00:05:08.400]  究竟怎樣才是有聲音又沒有聲音呢?
[00:05:08.400 --> 00:05:10.760]  其實詩人想要表達的就是
[00:05:10.760 --> 00:05:13.680]  上帝是無聲仿有聲的
[00:05:13.680 --> 00:05:18.120]  即是說我們雖然未必親耳聽到上帝的聲音
[00:05:18.120 --> 00:05:21.600]  但透過觀察這個世界的環境事物
[00:05:21.600 --> 00:05:26.360]  人就可以聽得見上帝奇妙的作為
[00:05:26.360 --> 00:05:32.200]  詩聖的思維模擬可以幫助我們感受到詩人的性情
[00:05:32.200 --> 00:05:34.760]  但要深入了解詩篇的內容
[00:05:34.760 --> 00:05:39.040]  我們就要從希伯來人的文化背景入手
[00:05:39.040 --> 00:05:45.080]  希伯來人的世界結構觀念是分為三層的
[00:05:45.080 --> 00:05:46.880]  首先最底層的那一層
[00:05:46.880 --> 00:05:50.760]  就是我們人類居住的這一片土地
[00:05:50.760 --> 00:05:54.640]  接著上一層就是我們看到的天空
[00:05:54.640 --> 00:05:58.960]  即是聖經裡很多時候所說的穹瘡
[00:05:58.960 --> 00:06:04.240]  穹瘡就是星星、月亮、太陽這些星體運行的地方
[00:06:04.240 --> 00:06:08.800]  而穹瘡再上一層就叫做珠天
[00:06:08.800 --> 00:06:14.960]  所以珠天就是我們肉眼所見到天空上面的另一層天
[00:06:14.960 --> 00:06:17.360]  即是其實我們肉眼看不到的
[00:06:17.360 --> 00:06:19.640]  而希伯來人認為
[00:06:19.640 --> 00:06:24.880]  上帝居住的地方就在珠天那裡
[00:06:24.880 --> 00:06:27.000]  而根據文獻記載
[00:06:27.000 --> 00:06:29.960]  當以色列人進入迦南之後
[00:06:29.960 --> 00:06:34.120]  他們就進入了一個充滿異教色彩的地方
[00:06:34.120 --> 00:06:39.240]  而那些異教徒最常敬拜的就是天像
[00:06:39.240 --> 00:06:41.440]  在這麼多天像崇拜裡面
[00:06:41.440 --> 00:06:44.960]  太陽可以說是最多粉絲、勇等
[00:06:44.960 --> 00:06:47.840]  即是現在可能叫太陽粉
[00:06:47.840 --> 00:06:52.040]  因為太陽能夠帶給人光明和溫暖
[00:06:52.040 --> 00:06:56.320]  所以太陽就被當時的人當為神這樣拜
[00:06:56.320 --> 00:06:58.600]  在古代近東的信仰文化
[00:06:58.600 --> 00:07:03.880]  太陽神是被視為為公義和律法的守護者
[00:07:03.880 --> 00:07:05.040]  除此之外
[00:07:05.040 --> 00:07:09.640]  很多很受人尊敬的巴比倫的君王
[00:07:09.640 --> 00:07:13.440]  都被看為是由太陽神揀選出來的
[00:07:13.440 --> 00:07:14.600]  可想而知
[00:07:14.600 --> 00:07:19.200]  太陽神在異教人民心目中的地位是超然的
[00:07:19.200 --> 00:07:23.040]  而且他們敬拜偶像不單只是渴望得到他們
[00:07:23.040 --> 00:07:27.440]  即是剛才所說的溫暖和農作物的收成等等
[00:07:27.440 --> 00:07:31.400]  他們也都希望透過拜偶像獲得他們所需要
[00:07:31.400 --> 00:07:38.040]  譬如金錢、權力或者軍事的力量等等等等
[00:07:38.040 --> 00:07:45.440]  只不過太陽神雖然甘受當時異教文化的人去尊重
[00:07:45.440 --> 00:07:55.600]  但詩人卻特別說道「上帝在其中為太陽安設帳篷」
[00:07:55.600 --> 00:08:01.360]  「安設」這個字在希伯來文帶有設定和指派的意思
[00:08:01.360 --> 00:08:05.320]  所以經文並不是說上帝為了服侍太陽
[00:08:05.320 --> 00:08:08.400]  而幫他做了一個帳篷
[00:08:08.400 --> 00:08:10.640]  相反這裡說的是
[00:08:10.640 --> 00:08:16.040]  太陽要被上帝安排在某一個特定地方裏面
[00:08:16.040 --> 00:08:20.640]  雖然第五和第六節將太陽形容得好像一個勇士一樣
[00:08:20.640 --> 00:08:23.480]  從天的一邊跑到天的另一邊
[00:08:23.480 --> 00:08:29.880]  但那裏其實都是意味著太陽的活動軌跡是受到規範的
[00:08:29.880 --> 00:08:36.480]  因為太陽只可以周而復始地從東邊升起 西邊落下
[00:08:36.480 --> 00:08:43.240]  當時的詩人就在一個盛行崇拜太陽的處境下
[00:08:43.240 --> 00:08:46.240]  去說這一番這麼有挑戰性的說話
[00:08:46.240 --> 00:08:49.080]  他的目的就是要提醒人
[00:08:49.080 --> 00:08:51.040]  太陽雖然很威武
[00:08:51.040 --> 00:08:54.320]  好像勇士一樣沒有東西可以避開它
[00:08:54.320 --> 00:09:00.000]  但最終決定的卻不是太陽 而是上帝
[00:09:00.000 --> 00:09:04.400]  這首詩就好像跟那一班拜太陽的人說
[00:09:04.400 --> 00:09:07.840]  你們只是看到天空上的太陽
[00:09:07.840 --> 00:09:12.240]  但你們卻看不見背後掌管著太陽的上帝
[00:09:12.240 --> 00:09:20.520]  其實創造太陽的上帝才是被人類所需的供應者
[00:09:20.520 --> 00:09:26.680]  有一部真人真事改編的電影叫做《夢想心樂曲》
[00:09:26.680 --> 00:09:28.400]  《I Can Only Imagine》
[00:09:28.400 --> 00:09:36.000]  或者中文就是……哎呀突然忘記了香港的譯名
[00:09:36.000 --> 00:09:39.400]  我又忘記了拿CD上來給大家看一下
[00:09:39.400 --> 00:09:43.840]  Anyway 那部電影叫做《I Can Only Imagine》
[00:09:43.840 --> 00:09:46.280]  雖然中文跟這個字沒有什麼關係
[00:09:46.280 --> 00:09:49.000]  但我覺得英文譯得比較好
[00:09:49.000 --> 00:09:51.200]  就是《我只能想像》
[00:09:51.200 --> 00:09:53.800]  那部電影的男主角巴特
[00:09:53.800 --> 00:09:58.880]  從小就夢想做一個跟音樂有關的工作
[00:09:58.880 --> 00:10:02.320]  但是因為他有一個經常對他家暴的爸爸
[00:10:02.320 --> 00:10:04.600]  而被迫放棄夢想
[00:10:04.600 --> 00:10:06.600]  他又為了取悅父親
[00:10:06.600 --> 00:10:12.280]  所以在他高中的時候加入了一個美式的籃球隊
[00:10:12.280 --> 00:10:15.080]  他努力練習四處比賽
[00:10:15.080 --> 00:10:19.880]  直到腳受傷被迫結束他運動的生涯
[00:10:19.880 --> 00:10:25.080]  但父親仍然很冷漠地對待他
[00:10:25.080 --> 00:10:27.360]  巴特傷心難過之餘
[00:10:27.360 --> 00:10:31.480]  不打不撞的時候入了一個詩歌班
[00:10:31.480 --> 00:10:35.160]  從此接觸了他從小很喜歡的音樂
[00:10:35.160 --> 00:10:40.080]  畢業之後他因為跟爸爸的關係破裂而離家出走
[00:10:40.080 --> 00:10:43.800]  去了大城市追尋他的音樂夢
[00:10:43.800 --> 00:10:48.320]  後來他因為想在音樂路上有一些提升
[00:10:48.320 --> 00:10:52.000]  他選擇回家處理自己的過去
[00:10:52.000 --> 00:10:56.320]  他發現他爸爸竟然信了主
[00:10:56.320 --> 00:11:01.760]  但又知道他爸爸已經在癌症末期
[00:11:01.760 --> 00:11:08.520]  巴特不能想像為何上帝要讓他生命發生這麼多的事情
[00:11:08.520 --> 00:11:11.240]  他甚至對上帝發出一個疑問
[00:11:11.240 --> 00:11:13.760]  這樣公平嗎?
[00:11:13.760 --> 00:11:19.000]  但男主角最終卻作了一首關於他生命的歌
[00:11:19.000 --> 00:11:22.920]  那首歌反而叫做《我只能想像》
[00:11:22.920 --> 00:11:25.480]  《I can only imagine》
[00:11:25.480 --> 00:11:28.360]  大家可以在YouTube搜尋這首歌
[00:11:28.360 --> 00:11:29.680]  我每一次聽
[00:11:29.680 --> 00:11:30.960]  我都聽得毛骨悚然
[00:11:30.960 --> 00:11:35.520]  而且內容是一首很好的詩歌
[00:11:35.520 --> 00:11:38.080]  裡面的歌詞說到
[00:11:38.080 --> 00:11:42.360]  「我只能想像自己被上帝的榮耀包圍」
[00:11:42.360 --> 00:11:46.200]  「只能想像自己站在上帝面前的心情」
[00:11:46.200 --> 00:11:49.960]  「我只能想像上帝的樣子是怎樣」
[00:11:49.960 --> 00:11:51.280]  總括來說
[00:11:51.280 --> 00:11:55.520]  我們只能想像上帝為我們安排一切
[00:11:55.520 --> 00:11:57.800]  但就是因為這個想像
[00:11:57.800 --> 00:12:04.600]  成為了他和我們有勇氣地面對這一切
[00:12:04.600 --> 00:12:07.960]  這首歌一發行之後
[00:12:07.960 --> 00:12:13.480]  無論在福音音樂界甚至是流行音樂界都得到很大的迴響
[00:12:13.480 --> 00:12:17.800]  成為了美國電視台最熱播的福音歌曲
[00:12:17.800 --> 00:12:24.560]  也被無數的人成為了他的鼓勵和勇氣
[00:12:24.560 --> 00:12:26.040]  各位大兄姊妹
[00:12:26.040 --> 00:12:29.480]  我們固然可以將所有的問題搞清楚
[00:12:29.480 --> 00:12:31.520]  才去相信上帝
[00:12:31.520 --> 00:12:33.920]  但是人生裡面有很多的問題
[00:12:33.920 --> 00:12:38.280]  我們怎樣努力都沒有辦法去得到答案
[00:12:38.280 --> 00:12:40.040]  就好像有一個比喻說
[00:12:40.040 --> 00:12:41.920]  當你上了一輛小巴
[00:12:41.920 --> 00:12:45.320]  你不可能知道那輛小巴是不是安全的
[00:12:45.320 --> 00:12:47.840]  如果你想知道那輛小巴是不是安全的話
[00:12:47.840 --> 00:12:50.120]  你可能就要拆掉那輛小巴
[00:12:50.120 --> 00:12:54.040]  然後將裡面的零件逐一地看清楚
[00:12:54.040 --> 00:12:57.680]  證實那些零件是安全的
[00:12:57.680 --> 00:13:01.640]  那你才可以上那輛組裝好的小巴
[00:13:01.640 --> 00:13:05.080]  只不過這樣搞的話可能我們一輩子都搭不到那輛小巴
[00:13:05.080 --> 00:13:06.840]  因為過程實在太複雜
[00:13:06.840 --> 00:13:08.920]  所用的時間也太長
[00:13:08.920 --> 00:13:09.920]  除此之外
[00:13:09.920 --> 00:13:15.760]  你也控制不了那輛小巴司機會不會危險駕駛
[00:13:15.760 --> 00:13:17.200]  所以如果是這樣的話
[00:13:17.200 --> 00:13:20.360]  大家不如嘗試用另一個更好的方法
[00:13:20.360 --> 00:13:23.000]  就是我們真的坐在那輛小巴那裡
[00:13:23.000 --> 00:13:27.320]  然後再去體會一下那輛小巴是不是安全
[00:13:27.320 --> 00:13:31.160]  正如一位很出名的奧地利詩人尼爾克
[00:13:31.160 --> 00:13:37.000]  在一本書《致一個年輕詩人的信》裡面寫道
[00:13:37.000 --> 00:13:42.200]  對你心裡一切未解決的疑問都要有耐心
[00:13:42.200 --> 00:13:45.320]  要嘗試愛這些疑問
[00:13:45.320 --> 00:13:47.920]  現在活出這些疑問
[00:13:47.920 --> 00:13:52.320]  或許這樣你會在漸漸沒有察覺下
[00:13:52.320 --> 00:13:57.400]  活過一段長日子之後就找到答案
[00:13:57.400 --> 00:14:01.640]  其實要我們相信我們人生每一件事
[00:14:01.640 --> 00:14:04.200]  都是由上帝安排的
[00:14:04.200 --> 00:14:06.760]  我們確實沒有辦法用客觀的事實
[00:14:06.760 --> 00:14:09.520]  去證明上帝為我們安排的一切
[00:14:09.520 --> 00:14:12.600]  所以我們只管放開懷抱
[00:14:12.600 --> 00:14:14.760]  去感受上帝的同在
[00:14:14.760 --> 00:14:20.560]  然後再在生活裡面去體會上帝的真實可靠
[00:14:20.560 --> 00:14:22.800]  接著我們繼續看下去
[00:14:22.800 --> 00:14:25.840]  第七至第十一節的經文
[00:14:25.840 --> 00:14:30.000]  這一段可以說是整篇詩篇裡面
[00:14:30.000 --> 00:14:35.560]  很出乎意外的一段經文
[00:14:35.560 --> 00:14:37.640]  因為詩人在講太陽的時候
[00:14:37.640 --> 00:14:43.240]  突然間去講上帝的律法、分詞和典章
[00:14:43.240 --> 00:14:47.400]  其實詩人這個寫作手法是非常有意思的
[00:14:47.400 --> 00:14:52.440]  因為他想用上帝的話語和太陽做一個對比
[00:14:52.440 --> 00:14:57.560]  沒錯 太陽的確可以帶給人很多物質上的好處
[00:14:57.560 --> 00:15:01.160]  譬如說在黑暗裡成為
[00:15:01.160 --> 00:15:04.240]  黑暗的時候它就給你光明
[00:15:04.240 --> 00:15:07.160]  在你冷的時候它又給你溫暖
[00:15:07.160 --> 00:15:10.280]  而太陽更加可以令到農作物
[00:15:10.280 --> 00:15:12.440]  以至農作物生長
[00:15:12.440 --> 00:15:16.960]  以至你肚子餓的時候有飽飯吃
[00:15:16.960 --> 00:15:20.560]  只不過在這一切一切的東西裡面
[00:15:20.560 --> 00:15:25.040]  卻不能滋潤你內在的生命
[00:15:25.040 --> 00:15:27.280]  唯獨上帝的說話
[00:15:27.280 --> 00:15:29.360]  只要上帝的說話能夠照亮
[00:15:29.360 --> 00:15:31.960]  連太陽都照不到的地方
[00:15:31.960 --> 00:15:34.840]  而那個地方就是我們的內心
[00:15:34.840 --> 00:15:37.760]  當我們被黑暗遮住雙眼
[00:15:37.760 --> 00:15:41.080]  令到內心黑得不得了的時候
[00:15:41.080 --> 00:15:44.960]  上帝的說話就叫醒你了
[00:15:44.960 --> 00:15:48.520]  在詩篇第十九篇七至九節
[00:15:48.520 --> 00:15:51.920]  那個原文的翻譯我都覺得很有意思
[00:15:51.920 --> 00:15:55.040]  所以我在這裡也和大家分享一下
[00:15:55.040 --> 00:15:59.160]  原文翻譯就是這樣說的
[00:15:59.160 --> 00:16:04.840]  「耶和華的憤悔完全使生命迴轉」
[00:16:04.840 --> 00:16:10.160]  「耶和華的法規確實使天真成智」
[00:16:10.160 --> 00:16:14.840]  「耶和華的教訓正直使內心喜樂」
[00:16:14.840 --> 00:16:19.840]  「耶和華的誡命純潔使眼睛光明」
[00:16:19.840 --> 00:16:24.560]  「耶和華的敬畏潔淨建立到永遠」
[00:16:24.560 --> 00:16:29.640]  「耶和華的判斷可靠乃傳言公義」
[00:16:29.640 --> 00:16:33.280]  「憤悔的功能使生命迴轉」
[00:16:33.280 --> 00:16:36.720]  「使我們本身無知成為有智慧」
[00:16:36.720 --> 00:16:41.760]  「使我們內心喜樂使我們眼睛光明」
[00:16:41.760 --> 00:16:45.520]  「憤悔是上帝對人類生命的指標」
[00:16:45.520 --> 00:16:50.280]  「是人類道德對與錯的標準」
[00:16:50.280 --> 00:16:53.200]  就是我們在這個紛亂世界
[00:16:53.200 --> 00:16:57.360]  面對這個世界紛亂的世界觀的時候
[00:16:57.360 --> 00:17:01.560]  憤悔就讓我們找到一個價值的定位
[00:17:01.560 --> 00:17:03.920]  憤悔讓人意識到
[00:17:03.920 --> 00:17:07.400]  我們沒有留意的錯失和隱藏的罪
[00:17:07.400 --> 00:17:10.400]  使我們知罪
[00:17:10.400 --> 00:17:15.560]  使我們可以成為第十三節所提到的
[00:17:15.560 --> 00:17:19.560]  完全就是做好一個人
[00:17:19.560 --> 00:17:23.000]  做好一個人不等於做好人
[00:17:23.000 --> 00:17:27.880]  因為做好一個人就是活出上帝的心意
[00:17:27.880 --> 00:17:30.000]  蒙上帝的喜悅
[00:17:30.000 --> 00:17:34.760]  就好像剛才我提到的那套電影的男主角
[00:17:34.760 --> 00:17:37.080]  面對那個家暴的父親
[00:17:37.080 --> 00:17:41.840]  那個他憎恨稱他為怪物的父親
[00:17:41.840 --> 00:17:45.840]  他可以選擇繼續被憤怒拖垮
[00:17:45.840 --> 00:17:49.760]  但他也可以選擇以愛他寬恕他
[00:17:49.760 --> 00:17:52.200]  而他就選擇了後者
[00:17:52.200 --> 00:17:54.120]  對他來說是很不容易的
[00:17:54.120 --> 00:17:57.960]  因為他的父親不單止對他的身體造成傷害
[00:17:57.960 --> 00:18:02.200]  更加是對心靈造成重傷
[00:18:02.200 --> 00:18:04.640]  但他選擇寬恕
[00:18:04.640 --> 00:18:10.320]  選擇上帝對他生命的呼喚和提醒
[00:18:10.320 --> 00:18:11.600]  各位弟子妹
[00:18:11.600 --> 00:18:14.240]  我相信上帝對我們每一個人的提醒
[00:18:14.240 --> 00:18:16.560]  都是不一樣的
[00:18:16.560 --> 00:18:20.560]  不過當我們去期望得到上帝提醒的同時
[00:18:20.560 --> 00:18:23.440]  其實我們都真的要認認真真地
[00:18:23.440 --> 00:18:25.800]  認識上帝的話語
[00:18:25.800 --> 00:18:30.120]  所以第十節的經文就這樣說
[00:18:30.120 --> 00:18:36.640]  上帝的言語比那些代表著物質的金紙更加可事無
[00:18:36.640 --> 00:18:41.480]  「事無」這個字就是令人喜悅和值得追求的意思
[00:18:41.480 --> 00:18:45.520]  情況就好像當大熱天時你很口渴的時候
[00:18:45.520 --> 00:18:48.920]  有些人選擇喝一口冰凍的可樂
[00:18:48.920 --> 00:18:51.440]  然後呃一聲呃一口氣出來
[00:18:51.440 --> 00:18:53.560]  哇 很爽啊 是不是?
[00:18:53.560 --> 00:18:57.200]  也都有人選擇喝一口果汁去解渴
[00:18:57.200 --> 00:18:59.000]  只不過這些東西喝
[00:18:59.000 --> 00:19:01.920]  雖然令到你當刻很爽
[00:19:01.920 --> 00:19:05.760]  但是可能會令到你越喝越渴
[00:19:05.760 --> 00:19:10.280]  其實渴的時候最適合的就是喝一口暖水
[00:19:10.280 --> 00:19:15.200]  因為暖水才可以徹底補充你身體的水分
[00:19:15.200 --> 00:19:18.840]  不過很多時候很多人都不會選擇喝水
[00:19:18.840 --> 00:19:20.560]  因為覺得沒有味道
[00:19:20.560 --> 00:19:23.720]  還有當你去便利店的時候
[00:19:23.720 --> 00:19:26.320]  你就覺得給錢買水很不值
[00:19:26.320 --> 00:19:29.440]  所以就會選擇一些有味道的東西
[00:19:29.440 --> 00:19:32.760]  不過這件事就正如我們經常說
[00:19:32.760 --> 00:19:35.960]  看聖經啊 靈修啊 很重要啊
[00:19:35.960 --> 00:19:39.320]  但是我們生活的優先次序
[00:19:39.320 --> 00:19:42.240]  它卻是三格不入
[00:19:42.240 --> 00:19:43.680]  不過說實話
[00:19:43.680 --> 00:19:48.520]  其實看聖經、靈修不是我們信仰生活的目標
[00:19:48.520 --> 00:19:50.000]  認識上帝
[00:19:50.000 --> 00:19:54.480]  認識上帝的心意才是我們信仰生活的目標
[00:19:54.480 --> 00:19:57.600]  但是看聖經或者靈修
[00:19:57.600 --> 00:20:01.400]  就是幫助我們達至這個目標的途徑
[00:20:01.400 --> 00:20:02.560]  而事實上
[00:20:02.560 --> 00:20:04.880]  我們生命有很多的陰暗面
[00:20:04.880 --> 00:20:07.320]  是需要被上帝救贖
[00:20:07.320 --> 00:20:10.160]  我們的生命也有很多破碎的地方
[00:20:10.160 --> 00:20:13.400]  需要被上帝修補和醫治
[00:20:13.400 --> 00:20:14.720]  而唯有上帝
[00:20:14.720 --> 00:20:16.800]  唯有上帝才是我們的盤石
[00:20:16.800 --> 00:20:18.720]  我們的拯救主
[00:20:18.720 --> 00:20:23.520]  而上主常常就用祂的話語對我們的生命說話
[00:20:23.520 --> 00:20:28.960]  這也是我們信仰生活的追求的事
[00:20:28.960 --> 00:20:32.040]  我養了兩隻貓貓
[00:20:32.040 --> 00:20:35.680]  有一隻大的貓就很安靜的
[00:20:35.680 --> 00:20:38.720]  就像啞的 不是怎麼出聲的
[00:20:38.720 --> 00:20:42.720]  另外一隻小的貓就很吵 整天都在叫
[00:20:42.720 --> 00:20:45.440]  有時候真的好像在說話一樣
[00:20:45.440 --> 00:20:47.160]  當牠肚子餓的時候 牠就會
[00:20:47.160 --> 00:20:49.280]  「給我啊 給我啊」這樣叫
[00:20:49.280 --> 00:20:50.840]  可能我有一點幻想
[00:20:50.840 --> 00:20:52.640]  但是我覺得牠是這樣
[00:20:52.640 --> 00:20:53.640]  無論如何
[00:20:53.640 --> 00:20:57.720]  牠就在我們另一間房間睡覺
[00:20:57.720 --> 00:21:02.400]  晚上的時候我們就將牠放在另一間房間睡覺
[00:21:02.400 --> 00:21:04.640]  就關了書房門
[00:21:04.640 --> 00:21:07.360]  我們房門也都關了
[00:21:07.360 --> 00:21:12.280]  還有我晚上就習慣了用耳塞塞住耳朵去睡覺
[00:21:12.280 --> 00:21:14.640]  哇 很安靜
[00:21:14.640 --> 00:21:16.720]  但是六點鐘
[00:21:16.720 --> 00:21:20.200]  我的小貓就開始肚子餓
[00:21:20.200 --> 00:21:23.760]  就會叫 「給我啊 給我啊」這樣叫
[00:21:23.760 --> 00:21:25.640]  從來不知道為什麼
[00:21:25.640 --> 00:21:29.640]  我就會很自然地馬上驚醒
[00:21:29.640 --> 00:21:31.360]  聽到牠的聲音
[00:21:31.360 --> 00:21:32.960]  但是我老公
[00:21:32.960 --> 00:21:35.280]  他又很有睡覺的恩賜
[00:21:35.280 --> 00:21:37.480]  他整天都吵不到牠
[00:21:37.480 --> 00:21:38.520]  他就覺得很奇怪
[00:21:38.520 --> 00:21:41.040]  他說「哇 怎麼這麼有趣」
[00:21:41.040 --> 00:21:44.040]  「隔了兩道門 你還戴上耳塞」
[00:21:44.040 --> 00:21:47.280]  「為什麼你都會聽到牠的聲音呢」
[00:21:47.280 --> 00:21:50.000]  我就說「是啊 我都不知道為什麼」
[00:21:50.000 --> 00:21:51.880]  其實按道理是聽不到的
[00:21:51.880 --> 00:21:55.480]  但好像有一種心靈的契合
[00:21:55.480 --> 00:21:57.920]  去聽到牠的聲音
[00:21:57.920 --> 00:22:00.520]  不過有時候我都會聽錯的
[00:22:00.520 --> 00:22:02.240]  當我在廚房煮東西的時候
[00:22:02.240 --> 00:22:04.400]  我突然間聽到外面有東西在叫
[00:22:04.400 --> 00:22:05.480]  「喵喵喵」
[00:22:05.480 --> 00:22:07.160]  我以為也是那隻貓
[00:22:07.160 --> 00:22:09.280]  但是當我出去的時候看一看
