
[00:00:00.000 --> 00:00:10.100]  今日的題目叫「什麼時候我們可以離棄神?」
[00:02:54.200 --> 00:02:58.200]  究竟他們是怎樣去衡量問題
[00:02:58.200 --> 00:03:00.200]  他們所遇到的困難
[00:03:00.200 --> 00:03:04.200]  他們心裏是怎樣想的
[00:03:04.200 --> 00:03:07.200]  他們怎樣去計算困難
[00:03:07.200 --> 00:03:08.200]  怎樣去比較
[00:03:08.200 --> 00:03:10.200]  怎樣去解釋
[00:03:10.200 --> 00:03:12.200]  然後他們做到一個決定
[00:03:12.200 --> 00:03:15.200]  一個結論就是
[00:03:15.200 --> 00:03:16.200]  他們認為那個時候
[00:03:16.200 --> 00:03:19.200]  就是應該離開神
[00:03:19.200 --> 00:03:21.200]  我真的很想知道
[00:03:21.200 --> 00:03:25.200]  他們心裏究竟是怎樣想
[00:03:25.200 --> 00:03:28.200]  以致其他人或者我們
[00:03:28.200 --> 00:03:30.200]  可以去幫助他們
[00:03:30.200 --> 00:03:33.200]  或者改變他們的心意
[00:03:42.200 --> 00:03:44.200]  每次聽到或知道
[00:03:44.200 --> 00:03:45.200]  有人因為這樣
[00:03:45.200 --> 00:03:46.200]  有些原因離開神
[00:03:46.200 --> 00:03:47.200]  離開教會的時候
[00:03:47.200 --> 00:03:53.200]  我就會很難過
[00:03:53.200 --> 00:03:54.200]  在我們之中
[00:03:54.200 --> 00:03:59.200]  或者可能已經有人在想
[00:03:59.200 --> 00:04:07.200]  現在是否時候離開神
[00:04:07.200 --> 00:04:09.200]  這個想法也是我
[00:04:09.200 --> 00:04:13.200]  定這個題目的第二個感想
[00:04:13.200 --> 00:04:15.200]  就是我自己也很想知道
[00:04:15.200 --> 00:04:22.200]  甚麼時候可以離開神
[00:04:22.200 --> 00:04:26.200]  我相信大家都會想知道
[00:04:26.200 --> 00:04:30.200]  不過當我們去問
[00:04:30.200 --> 00:04:33.200]  甚麼時候可以離開神的時候
[00:04:33.200 --> 00:04:35.200]  如果我們能夠冷靜一下
[00:04:35.200 --> 00:04:36.200]  在這裏想一下
[00:04:36.200 --> 00:04:37.200]  其實我們自己心裏
[00:04:37.200 --> 00:04:40.200]  已經有答案
[00:04:40.200 --> 00:04:41.200]  答案就是
[00:04:41.200 --> 00:04:42.200]  無論在任何時候
[00:04:42.200 --> 00:04:44.200]  無論在甚麼環境之下
[00:04:44.200 --> 00:04:48.200]  我們都不可以離開神
[00:04:48.200 --> 00:04:50.200]  當然我這樣說的時候
[00:04:50.200 --> 00:04:53.200]  當然不容易上心
[00:04:53.200 --> 00:04:56.200]  因此我希望透過今天
[00:04:56.200 --> 00:04:59.200]  我們所讀所學的經文
[00:04:59.200 --> 00:05:03.200]  讓神的話語去照亮我們的心
[00:05:03.200 --> 00:05:06.200]  幫助我們立定心智
[00:05:06.200 --> 00:05:07.200]  無論在甚麼時候
[00:05:07.200 --> 00:05:09.200]  甚麼環境之下
[00:05:09.200 --> 00:05:16.200]  我們都不會離開神
[00:05:16.200 --> 00:05:18.200]  一個人離開神
[00:05:18.200 --> 00:05:20.200]  可以有種種的原因
[00:05:20.200 --> 00:05:21.200]  正如我剛才所說
[00:05:21.200 --> 00:05:22.200]  是講之不盡
[00:05:22.200 --> 00:05:26.200]  今天我只能夠就著時間的許可
[00:05:26.200 --> 00:05:28.200]  和就著經文裏面
[00:05:28.200 --> 00:05:30.200]  就是C篇119篇裏面
[00:05:30.200 --> 00:05:32.200]  所能夠找到的經文的支持
[00:05:32.200 --> 00:05:34.200]  和大家來說
[00:05:34.200 --> 00:05:37.200]  我會分四點來講
[00:05:37.200 --> 00:05:39.200]  其實是四個警況
[00:05:39.200 --> 00:05:41.200]  看看在這四個警況裏面
[00:05:41.200 --> 00:05:43.200]  在這四個困境裏面
[00:05:43.200 --> 00:05:50.200]  我們是否可以離開神
[00:05:50.200 --> 00:05:55.200]  在繼續進入去講這四個困境之前
[00:05:55.200 --> 00:05:58.200]  我想首先去講一下一些引言
[00:05:58.200 --> 00:06:03.200]  就是剛才我們選讀的四節經文
[00:06:03.200 --> 00:06:09.200]  我們先看C篇119篇第一節
[00:06:09.200 --> 00:06:11.200]  行為完全遵行耶和華律法的
[00:06:11.200 --> 00:06:13.200]  這人便為有福
[00:06:13.200 --> 00:06:14.200]  遵守他的法道
[00:06:14.200 --> 00:06:15.200]  一心尋求他的
[00:06:15.200 --> 00:06:20.200]  這人便為有福
[00:06:20.200 --> 00:06:22.200]  我背經文的
[00:06:22.200 --> 00:06:25.200]  我背金句的能力很弱
[00:06:25.200 --> 00:06:29.200]  不過這兩句聖經我背得到
[00:06:29.200 --> 00:06:32.200]  因為這兩句聖經是很有意思的
[00:06:32.200 --> 00:06:36.200]  這兩節聖經可以算是
[00:06:36.200 --> 00:06:39.200]  C篇119篇這麼長的聖經裏
[00:06:39.200 --> 00:06:40.200]  這麼長的一卷
[00:06:40.200 --> 00:06:42.200]  一篇的聖經裏面
[00:06:42.200 --> 00:06:48.200]  這兩節聖經是它的題目和引言
[00:06:48.200 --> 00:06:50.200]  這兩節聖經也總結了
[00:06:50.200 --> 00:06:54.200]  全首詩的其餘174節
[00:06:54.200 --> 00:06:59.200]  的經文所要表達的意思
[00:06:59.200 --> 00:07:02.200]  這兩節聖經也是神的吩咐
[00:07:02.200 --> 00:07:09.200]  和應許我們要守祂的吩咐
[00:07:09.200 --> 00:07:10.200]  是祂的命令
[00:07:10.200 --> 00:07:11.200]  也是祂的應許
[00:07:11.200 --> 00:07:12.200]  神應許說
[00:07:12.200 --> 00:07:16.200]  凡立志願意遵守神的話語
[00:07:16.200 --> 00:07:21.200]  願意肯按神的話語來改善自己行為的人
[00:07:21.200 --> 00:07:25.200]  神必定會賜福
[00:07:25.200 --> 00:07:27.200]  我們信耶穌的人
[00:07:27.200 --> 00:07:35.200]  其實必定會知道這件事
[00:07:35.200 --> 00:07:38.200]  我們看第五節
[00:07:38.200 --> 00:07:40.200]  但願我行事堅定
[00:07:40.200 --> 00:07:43.200]  得以遵守祢的律例
[00:07:43.200 --> 00:07:44.200]  我們既然知道
[00:07:44.200 --> 00:07:47.200]  神的應許是這麼好的時候
[00:07:47.200 --> 00:07:57.200]  所以我們很樂意去立志去遵守祂的吩咐
[00:07:57.200 --> 00:08:03.200]  我們跳去看第八節
[00:08:03.200 --> 00:08:05.200]  我必守祢的律例
[00:08:05.200 --> 00:08:09.200]  求祢總不要丟棄我
[00:08:09.200 --> 00:08:11.200]  我們願意立志
[00:08:11.200 --> 00:08:13.200]  我們也在這裏承諾
[00:08:13.200 --> 00:08:17.200]  我們會遵守祂的吩咐
[00:08:17.200 --> 00:08:21.200]  而且去祈求神不要丟棄我們
[00:08:21.200 --> 00:08:24.200]  其實我們更加需要祈求神
[00:08:24.200 --> 00:08:27.200]  就是我們求神
[00:08:27.200 --> 00:08:36.200]  叫我們無論在任何困境裏都不要離棄祂
[00:08:36.200 --> 00:08:43.200]  所有這些的教導、立志、承諾、祈求
[00:08:43.200 --> 00:08:45.200]  都是很好的
[00:08:45.200 --> 00:08:50.200]  我們都很想做得到
[00:08:50.200 --> 00:09:00.200]  那還怎麼會有人離棄神呢?
[00:09:00.200 --> 00:09:02.200]  為什麼呢?
[00:09:02.200 --> 00:09:09.200]  因為這些吩咐、教導是不容易遵守的
[00:09:09.200 --> 00:09:15.200]  不容易遵守不是因為不相信或不覺得是好
[00:09:15.200 --> 00:09:19.200]  而是生活裏有很多困難
[00:09:19.200 --> 00:09:25.200]  令我們放棄
[00:09:25.200 --> 00:09:28.200]  如果人生是無風無浪
[00:09:28.200 --> 00:09:30.200]  順順利利
[00:09:30.200 --> 00:09:33.200]  是很容易遵守的
[00:09:33.200 --> 00:09:36.200]  但是如果生活得很困難
[00:09:36.200 --> 00:09:38.200]  每一件事都不順利的時候
[00:09:38.200 --> 00:09:44.200]  就很難遵守這些吩咐
[00:09:44.200 --> 00:09:46.200]  我也聽過很多牧師
[00:09:46.200 --> 00:09:49.200]  很多聖經學者都是這樣說
[00:09:49.200 --> 00:09:54.200]  他們說苦難為什麼會發生呢?
[00:09:54.200 --> 00:09:58.200]  是最難解釋的
[00:09:58.200 --> 00:10:03.200]  苦難的發生正是基督徒的最大的挑戰
[00:10:03.200 --> 00:10:06.200]  所以當苦難臨到我們身上的時候
[00:10:06.200 --> 00:10:16.200]  這也是考驗我們信心的時候
[00:10:16.200 --> 00:10:20.200]  所以我們要有心去準備
[00:10:20.200 --> 00:10:22.200]  主耶穌也說
[00:10:22.200 --> 00:10:25.200]  在世上我們會有苦難
[00:10:25.200 --> 00:10:27.200]  而我們就準備
[00:10:27.200 --> 00:10:30.200]  主耶穌已經勝了世界
[00:10:30.200 --> 00:10:32.200]  我們就要靠著主耶穌
[00:10:32.200 --> 00:10:34.200]  給我們的恩典能力
[00:10:34.200 --> 00:10:43.200]  來準備去受這個考驗
[00:10:43.200 --> 00:10:46.200]  現在我會繼續說那四個困境
[00:10:46.200 --> 00:10:50.200]  我是從經文裏面的反照
[00:10:50.200 --> 00:10:53.200]  來列出四種困境
[00:10:53.200 --> 00:11:00.200]  看看是不是在這四種困境之下我們就可以離開神
[00:11:00.200 --> 00:11:02.200]  第一種困境
[00:11:02.200 --> 00:11:04.200]  就是被人嘲笑
[00:11:04.200 --> 00:11:05.200]  被人侮辱
[00:11:05.200 --> 00:11:08.200]  被人藐視
[00:11:08.200 --> 00:11:10.200]  在這些困境之中
[00:11:10.200 --> 00:11:13.200]  我們可不可以離開神呢?
[00:11:13.200 --> 00:11:14.200]  我的意思是說
[00:11:14.200 --> 00:11:18.200]  長期處在這樣的困境裏
[00:11:18.200 --> 00:11:22.200]  長期受著這樣的屈辱
[00:11:22.200 --> 00:11:24.200]  未信耶穌之前就是這樣
[00:11:24.200 --> 00:11:27.200]  信了耶穌之後仍然是這樣
[00:11:27.200 --> 00:11:28.200]  你會覺得很失望
[00:11:28.200 --> 00:11:29.200]  經常祈禱
[00:11:29.200 --> 00:11:34.200]  但神仍然沒有幫你把這些問題拿開
[00:11:34.200 --> 00:11:46.200]  這樣我們為甚麼還要繼續信靠、倚靠神呢?
[00:11:46.200 --> 00:11:47.200]  我們都知道
[00:11:47.200 --> 00:11:48.200]  被人嘲笑
[00:11:48.200 --> 00:11:50.200]  被人藐視
[00:11:50.200 --> 00:11:55.200]  不是一件小事
[00:11:55.200 --> 00:11:57.200]  嘲笑和藐視
[00:11:57.200 --> 00:12:01.200]  輕視或者戲弄
[00:12:01.200 --> 00:12:03.200]  會造成很大的傷害
[00:12:03.200 --> 00:12:07.200]  會造成很大的仇恨
[00:12:07.200 --> 00:12:09.200]  我們知道社會上
[00:12:09.200 --> 00:12:13.200]  頻頻會發生一些用亂槍殺人的事件
[00:12:13.200 --> 00:12:15.200]  那些兇手
[00:12:15.200 --> 00:12:18.200]  其實他們的背景背後
[00:12:18.200 --> 00:12:23.200]  相當多他們曾經受過這些傷害
[00:12:23.200 --> 00:12:24.200]  被人嘲笑
[00:12:24.200 --> 00:12:25.200]  被人輕視
[00:12:25.200 --> 00:12:29.200]  以致他們積下很大的仇恨
[00:12:29.200 --> 00:12:31.200]  到有一天要爆發出來
[00:12:31.200 --> 00:12:42.200]  他們就要殺人來發洩他們心中的憤怒
[00:12:42.200 --> 00:12:46.200]  如果在家裏受到這種傷害
[00:12:46.200 --> 00:12:48.200]  有些人會離家出走
[00:12:48.200 --> 00:12:51.200]  或者離婚
[00:12:51.200 --> 00:12:52.200]  如果在社會上
[00:12:52.200 --> 00:12:54.200]  在公司裏面受到傷害
[00:12:54.200 --> 00:12:57.200]  有些人就會辭工
[00:12:57.200 --> 00:13:01.200]  會離職轉工離開
[00:13:01.200 --> 00:13:05.200]  如果在教會裏面受到這些傷害
[00:13:05.200 --> 00:13:06.200]  被人嘲笑
[00:13:06.200 --> 00:13:07.200]  被人輕視
[00:13:07.200 --> 00:13:09.200]  被人看不起
[00:13:09.200 --> 00:13:14.200]  有些人就會離開教會
[00:13:14.200 --> 00:13:17.200]  其實無論發生在家庭裏面
[00:13:17.200 --> 00:13:18.200]  在社會裏面
[00:13:18.200 --> 00:13:20.200]  或者在教會裏面也好
[00:13:20.200 --> 00:13:25.200]  都會導致有些人離開神
[00:13:25.200 --> 00:13:28.200]  這是很可惜的
[00:13:28.200 --> 00:13:33.200]  所以我們看看聖經怎樣教導我們
[00:13:33.200 --> 00:13:38.200]  我們看詩篇119篇第51節
[00:13:38.200 --> 00:13:40.200]  驕傲的人甚冒萬惡
[00:13:40.200 --> 00:13:45.200]  我卻未曾偏離你的律法
[00:13:45.200 --> 00:13:48.200]  冒萬這個字也可以包括嘲笑
[00:13:48.200 --> 00:13:53.200]  戲弄的意思
[00:13:53.200 --> 00:13:55.200]  有人嘲笑我
[00:13:55.200 --> 00:13:56.200]  藐視我
[00:13:56.200 --> 00:13:58.200]  戲弄我嗎
[00:13:58.200 --> 00:14:05.200]  但我沒有偏離神的律法
[00:14:05.200 --> 00:14:09.200]  我們看141節
[00:14:09.200 --> 00:14:11.200]  我微小被人藐視
[00:14:11.200 --> 00:14:15.200]  卻不忘記你的訓詞
[00:14:15.200 --> 00:14:18.200]  這兩節聖經都告訴我們
[00:14:18.200 --> 00:14:19.200]  就算我們被人嘲笑
[00:14:19.200 --> 00:14:21.200]  被人戲弄
[00:14:21.200 --> 00:14:26.200]  我們都不要偏離神的吩咐
[00:14:26.200 --> 00:14:28.200]  就算被人藐視
[00:14:28.200 --> 00:14:29.200]  被人忘記
[00:14:29.200 --> 00:14:30.200]  被人藐視
[00:14:30.200 --> 00:14:31.200]  被人輕視
[00:14:31.200 --> 00:14:32.200]  就是被人忘記你
[00:14:32.200 --> 00:14:34.200]  當你不存在
[00:14:34.200 --> 00:14:35.200]  被人忘記怎樣呢
[00:14:35.200 --> 00:14:42.200]  我們都不要忘記神的話語
[00:14:42.200 --> 00:14:43.200]  即是說
[00:14:43.200 --> 00:14:46.200]  就算在被人冒萬
[00:14:46.200 --> 00:14:49.200]  被人藐視的困境之下
[00:14:49.200 --> 00:14:54.200]  我們都不要離棄神
[00:14:54.200 --> 00:14:56.200]  這是第一個困境
[00:14:56.200 --> 00:14:57.200]  第二個困境
[00:14:57.200 --> 00:15:01.200]  就是被人造謠中傷
[00:15:01.200 --> 00:15:07.200]  被人無故攻擊
[00:15:07.200 --> 00:15:12.200]  被人造謠中傷是很慘的事
[00:15:12.200 --> 00:15:14.200]  處於這樣的困境之下
[00:15:14.200 --> 00:15:17.200]  如果神不為我們解決問題
[00:15:17.200 --> 00:15:24.200]  我們是否可以離開神呢
[00:15:24.200 --> 00:15:27.200]  謠言的殺傷力很大
[00:15:27.200 --> 00:15:31.200]  被人無事生非到處去唱
[00:15:31.200 --> 00:15:32.200]  是很慘的
[00:15:32.200 --> 00:15:38.200]  一生的名譽可以馬上消失
[00:15:38.200 --> 00:15:45.200]  謠言可以致人於死地
[00:15:45.200 --> 00:15:47.200]  在社會上
[00:15:47.200 --> 00:15:54.200]  常常會發生造謠生非攻擊人的事
[00:15:54.200 --> 00:15:55.200]  背後的原因
[00:15:55.200 --> 00:15:57.200]  多數是為了爭名
[00:15:57.200 --> 00:15:58.200]  或者爭權
[00:15:58.200 --> 00:16:01.200]  或者爭利
[00:16:01.200 --> 00:16:04.200]  但是當聽到有人在教會裏面
[00:16:04.200 --> 00:16:06.200]  傳是非的時候
[00:16:06.200 --> 00:16:11.200]  我就會很難過
[00:16:11.200 --> 00:16:12.200]  傳是非的人
[00:16:12.200 --> 00:16:15.200]  其實他們沒有智慧
[00:16:15.200 --> 00:16:17.200]  也沒有愛心
[00:16:17.200 --> 00:16:21.200]  因為他們不懂得保護自己的弟兄姊妹
[00:16:21.200 --> 00:16:23.200]  他們也沒有智慧
[00:16:23.200 --> 00:16:30.200]  不懂得向當事人澄清那些問題和謠言
[00:16:30.200 --> 00:16:33.200]  他們又拿不住自己的舌頭
[00:16:33.200 --> 00:16:37.200]  於是就隨意地去傳講是非
[00:16:37.200 --> 00:16:43.200]  令當事人傷害更大
[00:16:43.200 --> 00:16:48.200]  所以第一節我們千萬不要去講是非
[00:16:48.200 --> 00:16:52.200]  而且這是一個罪
[00:16:52.200 --> 00:16:54.200]  聖經又怎樣教導我們呢?
[00:16:54.200 --> 00:16:58.200]  我們看六十九節
[00:16:58.200 --> 00:17:01.200]  驕傲人編造謊言攻擊我
[00:17:01.200 --> 00:17:05.200]  我卻要一心守理你的訓詞
[00:17:05.200 --> 00:17:09.200]  這句聖經可以這樣解作
[00:17:09.200 --> 00:17:12.200]  那些人作假來攻擊我
[00:17:12.200 --> 00:17:14.200]  他們是假的
[00:17:14.200 --> 00:17:18.200]  但是我卻是真心去信服神
[00:17:18.200 --> 00:17:19.200]  我是真的
[00:17:19.200 --> 00:17:22.200]  有個對比在這裡
[00:17:22.200 --> 00:17:26.200]  第161節
[00:17:26.200 --> 00:17:29.200]  首領無故地逼迫我
[00:17:29.200 --> 00:17:35.200]  但是我的心敬畏你的言語
[00:17:35.200 --> 00:17:40.200]  我不怕那些有權有勢的人來攻擊我、逼迫我
[00:17:40.200 --> 00:17:42.200]  我什麼人都不怕
[00:17:42.200 --> 00:17:48.200]  我只是怕神
[00:17:48.200 --> 00:17:56.200]  所以就算我們落在被重傷被逼迫的困境裡
[00:17:56.200 --> 00:17:59.200]  我們都不可以離棄神
[00:17:59.200 --> 00:18:07.200]  反而要緊緊依靠神
[00:18:07.200 --> 00:18:12.200]  第三種的困境
[00:18:12.200 --> 00:18:19.200]  就是被人陷害、被人趕絕
[00:18:19.200 --> 00:18:22.200]  我們試過被人陷害嗎?
[00:18:22.200 --> 00:18:30.200]  我們試過被人趕盡殺絕嗎?
[00:18:30.200 --> 00:18:33.200]  如果處身在這些困境裡
[00:18:33.200 --> 00:18:35.200]  我們可不可以離棄神呢?
[00:18:35.200 --> 00:18:37.200]  神好像看不到我們
[00:18:37.200 --> 00:18:41.200]  不看顧我們、不保護我們
[00:18:41.200 --> 00:18:47.200]  我們就要離棄神
[00:18:47.200 --> 00:18:50.200]  我們知道當然不可以
[00:18:50.200 --> 00:18:54.200]  我們看看大衛
[00:18:54.200 --> 00:18:56.200]  如果你有讀過《撒姆爾記》上下
[00:18:56.200 --> 00:18:59.200]  你會看到大衛的生平
[00:18:59.200 --> 00:19:03.200]  大衛在他還沒有做王之前
[00:19:03.200 --> 00:19:07.200]  他常常被數羅王追殺
[00:19:07.200 --> 00:19:10.200]  幾乎被趕盡殺絕
[00:19:10.200 --> 00:19:14.200]  常常在性命危險之中
[00:19:14.200 --> 00:19:17.200]  但是大衛沒有離棄神
[00:19:17.200 --> 00:19:23.200]  他反而更加依靠神
[00:19:23.200 --> 00:19:29.200]  神後來賜福給他
[00:19:29.200 --> 00:19:32.200]  又看看約瑟
[00:19:32.200 --> 00:19:39.200]  約瑟被他自己的兄長們出賣
[00:19:39.200 --> 00:19:44.200]  後來又被主母陷害
[00:19:44.200 --> 00:19:48.200]  但是他沒有離棄神
[00:19:48.200 --> 00:19:53.200]  他仍然依靠神和敬畏神
[00:19:53.200 --> 00:20:00.200]  神後來又賜福給他
[00:20:00.200 --> 00:20:03.200]  我們看看聖經又怎樣教導我們
[00:20:03.200 --> 00:20:06.200]  我們看61節
[00:20:06.200 --> 00:20:09.200]  惡人的繩索纏繞我
[00:20:09.200 --> 00:20:15.200]  我卻沒有忘記你的律法
[00:20:15.200 --> 00:20:23.200]  繩索這個字可以解釋為圈套、網羅
[00:20:23.200 --> 00:20:26.200]  這句我的演繹是這樣的
[00:20:26.200 --> 00:20:35.200]  惡人的圈套纏繞我
[00:20:35.200 --> 00:20:43.200]  但我卻將神的話語先纏著我自己
[00:20:43.200 --> 00:20:46.200]  如果神的話語已經纏繞我的時候
[00:20:46.200 --> 00:20:53.200]  惡人的繩索再纏在我身上也不會傷害我很大
[00:20:53.200 --> 00:20:58.200]  神的話語會保護我
[00:20:58.200 --> 00:21:04.200]  那我又怎會離棄神呢?
[00:21:04.200 --> 00:21:07.200]  我們看95節
[00:21:07.200 --> 00:21:09.200]  惡人等待我,要滅絕我
[00:21:09.200 --> 00:21:13.200]  我卻要揣摩你的法道
[00:21:13.200 --> 00:21:16.200]  我看聖經的意思就是
[00:21:16.200 --> 00:21:23.200]  惡人經常纏著我要害我
[00:21:23.200 --> 00:21:29.200]  但我卻經常纏著神的話語
[00:21:29.200 --> 00:21:34.200]  神的話語會保護我
[00:21:34.200 --> 00:21:39.200]  所以我不怕惡人
[00:21:39.200 --> 00:21:46.200]  所以就算落在被人陷害、被人趕絕的困境裡
[00:21:46.200 --> 00:21:50.200]  我們都不可以離開神
[00:21:50.200 --> 00:21:55.200]  反而要更加依靠神
[00:21:55.200 --> 00:21:57.200]  這是第三種困境
[00:21:57.200 --> 00:22:04.200]  第四種困境就是一生很坎坷
[00:22:04.200 --> 00:22:12.200]  一生裡常常遭遇困難、困境
[00:22:12.200 --> 00:22:17.200]  這是很苦的事
[00:22:17.200 --> 00:22:23.200]  有些人的確在人生裡很不順利
[00:22:23.200 --> 00:22:25.200]  很坎坷
[00:22:25.200 --> 00:22:28.200]  未信耶穌之前就是這麼苦
[00:22:28.200 --> 00:22:31.200]  信了耶穌之後仍然困難重重
[00:22:31.200 --> 00:22:34.200]  仍然是這麼苦
[00:22:34.200 --> 00:22:38.200]  日子很難過
[00:22:38.200 --> 00:22:39.200]  不斷祈求
[00:22:39.200 --> 00:22:44.200]  但好像神沒有理會
[00:22:44.200 --> 00:22:49.200]  這樣是否就可以離開神呢?
[00:22:49.200 --> 00:22:51.200]  我們知道是不可以
[00:22:51.200 --> 00:22:55.200]  也知道其實不是神看不到
[00:22:55.200 --> 00:22:58.200]  不過神有祂的計劃
[00:22:58.200 --> 00:23:03.200]  讓苦難繼續不斷發生
[00:23:03.200 --> 00:23:08.200]  聖經怎樣教導我們呢?
[00:23:08.200 --> 00:23:11.200]  我們看109節
[00:23:11.200 --> 00:23:15.200]  我的性命常在危險之中
[00:23:15.200 --> 00:23:23.200]  我卻不忘記祢的律法
[00:23:23.200 --> 00:23:27.200]  這句聖經的意思在我看來就是
[00:23:27.200 --> 00:23:30.200]  我可以忘記我有性命的危險
[00:23:30.200 --> 00:23:32.200]  在生活的拼搏裡
[00:23:32.200 --> 00:23:37.200]  我可以忘記我的性命安危
[00:23:37.200 --> 00:23:45.200]  但我卻不可以忘記神的話語
[00:23:45.200 --> 00:23:47.200]  我可以亡命
[00:23:47.200 --> 00:23:55.200]  卻不可以忘記神的話語
[00:23:55.200 --> 00:23:59.200]  我們再看143節
[00:23:59.200 --> 00:24:02.200]  我遭遇患難受苦
[00:24:02.200 --> 00:24:05.200]  祢的命令卻是我所喜愛的
[00:24:05.200 --> 00:24:12.200]  「遭遇」這個字也可以解釋為「蘊上滿」
[00:24:12.200 --> 00:24:16.200]  債主蘊上滿就煩了
[00:24:16.200 --> 00:24:22.200]  現在說患難受苦蘊上滿
[00:24:22.200 --> 00:24:28.200]  那些患難受苦常常拍門
[00:24:28.200 --> 00:24:33.200]  但幸好我先將神的話語
[00:24:33.200 --> 00:24:35.200]  可以使我喜樂
[00:24:35.200 --> 00:24:40.200]  我將神可以使我喜樂的話語
[00:24:40.200 --> 00:24:46.200]  先在我心裡打了底
[00:24:46.200 --> 00:24:50.200]  神的話語在我心裡打了底之後
[00:24:50.200 --> 00:24:53.200]  患難受苦再拍門的時候
[00:24:53.200 --> 00:25:02.200]  對我的衝擊就有限
[00:25:02.200 --> 00:25:05.200]  所以在這個困境裡
[00:25:05.200 --> 00:25:08.200]  就算我們常遭憂患
[00:25:08.200 --> 00:25:11.200]  困難重重也好
[00:25:11.200 --> 00:25:13.200]  我們都不可以離棄神
[00:25:13.200 --> 00:25:21.200]  反而要更加將神的話語放在心裡
[00:25:21.200 --> 00:25:29.200]  我們又可以看看主耶穌做的榜樣
[00:25:29.200 --> 00:25:32.200]  耶穌曾經被人藐視
[00:25:32.200 --> 00:25:33.200]  被人嘲笑
[00:25:33.200 --> 00:25:36.200]  被人侮辱
[00:25:36.200 --> 00:25:40.200]  祂也曾經被人誣蔑
[00:25:40.200 --> 00:25:41.200]  被人誹謗
