
[00:00:00.000 --> 00:00:03.000]  我們在一起同心禱告
[00:09:25.000 --> 00:09:27.000]  我們很清楚看到
[00:09:27.000 --> 00:09:29.000]  路教要告訴我們
[00:09:29.000 --> 00:09:35.000]  早期的教育是有一個非常好的一種群體的生活
[00:09:35.000 --> 00:09:37.000]  非常好的群體生活
[00:09:37.000 --> 00:09:40.000]  這種群體生活是很坦誠的
[00:09:40.000 --> 00:09:42.000]  很真誠的
[00:09:42.000 --> 00:09:44.000]  那種坦誠真誠的生活
[00:09:44.000 --> 00:09:49.000]  就是把自己的東西貢獻出來給大家用
[00:09:49.000 --> 00:09:52.000]  一心一意的把自己的東西拿出來
[00:09:52.000 --> 00:09:54.000]  讓大家可以用
[00:09:54.000 --> 00:09:56.000]  那這樣的一個群體的生活
[00:09:56.000 --> 00:10:00.000]  這樣的一種合一團體的生活
[00:10:00.000 --> 00:10:01.000]  路教告訴我們
[00:10:01.000 --> 00:10:07.000]  是見證耶穌復活的一個非常強的見證
[00:10:07.000 --> 00:10:09.000]  就是說通過這個群體
[00:10:09.000 --> 00:10:13.000]  他的無私真誠的團體的生活
[00:10:13.000 --> 00:10:16.000]  說明復活的主在他們身上
[00:10:16.000 --> 00:10:18.000]  在他們中間
[00:10:18.000 --> 00:10:22.000]  如果說神的靈在這個群體裡面工作的話
[00:10:22.000 --> 00:10:25.000]  藉著他們無私的生活
[00:10:25.000 --> 00:10:26.000]  無私的付出
[00:10:26.000 --> 00:10:29.000]  所有人都得到他們想要得到的
[00:10:29.000 --> 00:10:31.000]  每一個人都無私地
[00:10:31.000 --> 00:10:34.000]  把他們所有的拿到使徒面前
[00:10:34.000 --> 00:10:38.000]  是這樣的一個群體的生活
[00:10:38.000 --> 00:10:40.000]  說明耶穌復活的大能
[00:10:40.000 --> 00:10:43.000]  是這樣一個群體的生活
[00:10:43.000 --> 00:10:45.000]  說明他們多蒙大恩
[00:10:45.000 --> 00:10:47.000]  是這樣一個群體的生活
[00:10:47.000 --> 00:10:51.000]  說明神的靈與他們同在
[00:10:51.000 --> 00:10:54.000]  然後就是巴拿巴
[00:10:54.000 --> 00:10:57.000]  如果說我們不讀第五章的話
[00:10:57.000 --> 00:10:59.000]  我們就想說這個群體很美
[00:10:59.000 --> 00:11:02.000]  就一直地下去等等
[00:11:02.000 --> 00:11:05.000]  直到第五章出現這一對夫婦
[00:11:05.000 --> 00:11:07.000]  就是我們今天讀那段經文
[00:11:07.000 --> 00:11:11.000]  我們發現情況有點不太一樣
[00:11:11.000 --> 00:11:13.000]  情況不一樣
[00:11:13.000 --> 00:11:15.000]  可是我們仔細讀的時候
[00:11:15.000 --> 00:11:17.000]  我們發現這對夫婦跟巴拿巴
[00:11:17.000 --> 00:11:20.000]  有相像的地方
[00:11:20.000 --> 00:11:22.000]  有相似的地方
[00:11:22.000 --> 00:11:24.000]  他們都是把自己的東西賣了
[00:11:24.000 --> 00:11:26.000]  放在使徒面前
[00:11:26.000 --> 00:11:27.000]  三十六節
[00:11:27.000 --> 00:11:29.000]  有一個立威人身在居比路
[00:11:29.000 --> 00:11:30.000]  名叫約瑟
[00:11:30.000 --> 00:11:32.000]  使徒稱他為巴拿巴
[00:11:32.000 --> 00:11:34.000]  意思就是說勸慰者
[00:11:34.000 --> 00:11:38.000]  他有田地也賣了把價銀放在使徒的腳前
[00:11:38.000 --> 00:11:40.000]  然後第五章的第一節
[00:11:40.000 --> 00:11:41.000]  有一個人名叫亞拉利亞
[00:11:41.000 --> 00:11:43.000]  同他的妻子莎菲拉
[00:11:43.000 --> 00:11:44.000]  賣了田產
[00:11:44.000 --> 00:11:46.000]  把價錢私下留著幾分
[00:11:46.000 --> 00:11:50.000]  然後放在使徒的腳前
[00:11:50.000 --> 00:11:54.000]  你把這個價錢私下留下幾分
[00:11:54.000 --> 00:11:55.000]  他太太都知道
[00:11:55.000 --> 00:11:56.000]  把這個拿走的話
[00:11:56.000 --> 00:11:58.000]  從表面看
[00:11:58.000 --> 00:12:02.000]  他們的行動是跟巴拿巴是一模一樣的
[00:12:02.000 --> 00:12:05.000]  就跟那些無私付出的人
[00:12:05.000 --> 00:12:07.000]  是一模一樣的
[00:12:07.000 --> 00:12:09.000]  表面看
[00:12:09.000 --> 00:12:10.000]  可是你在細看
[00:12:10.000 --> 00:12:12.000]  有一個很重要的分別
[00:12:12.000 --> 00:12:14.000]  就是這對夫婦
[00:12:14.000 --> 00:12:18.000]  刻意地把自己的東西留下來
[00:12:18.000 --> 00:12:19.000]  刻意地
[00:12:19.000 --> 00:12:25.000]  然後又假裝他們全然地擺上
[00:12:25.000 --> 00:12:27.000]  那如果說巴拿巴
[00:12:27.000 --> 00:12:28.000]  還有我們在三十二
[00:12:28.000 --> 00:12:29.000]  三十三
[00:12:29.000 --> 00:12:30.000]  三十四 三十五
[00:12:30.000 --> 00:12:32.000]  所獨當的那些弟兄姊妹
[00:12:32.000 --> 00:12:35.000]  是全心全意地擺上的話
[00:12:35.000 --> 00:12:37.000]  那這對夫婦
[00:12:37.000 --> 00:12:40.000]  就是刻意地
[00:12:40.000 --> 00:12:41.000]  隱藏地
[00:12:41.000 --> 00:12:45.000]  虛偽地付出
[00:12:45.000 --> 00:12:47.000]  虛偽地付出
[00:12:47.000 --> 00:12:49.000]  不是一心一意的
[00:12:49.000 --> 00:12:51.000]  就跟其他的弟兄姊妹
[00:12:51.000 --> 00:12:53.000]  還有跟巴拿巴
[00:12:53.000 --> 00:12:55.000]  是很不一樣的
[00:12:55.000 --> 00:12:57.000]  那你可以明白
[00:12:57.000 --> 00:13:01.000]  如果說一個真誠的群體的生活
[00:13:01.000 --> 00:13:04.000]  是說明恩典
[00:13:04.000 --> 00:13:06.000]  如果一個無私的團聚
[00:13:06.000 --> 00:13:07.000]  真誠的一個分享
[00:13:07.000 --> 00:13:09.000]  是說明復活的大能
[00:13:09.000 --> 00:13:11.000]  如果一個真誠的分享
[00:13:11.000 --> 00:13:14.000]  是說明神的靈的同在的話
[00:13:14.000 --> 00:13:17.000]  那虛偽的生活
[00:13:17.000 --> 00:13:21.000]  就是反正耶穌基督復活了
[00:13:21.000 --> 00:13:23.000]  一個虛偽的生活
[00:13:23.000 --> 00:13:26.000]  就是褻瀆聖人
[00:13:26.000 --> 00:13:28.000]  一個虛偽的生活
[00:13:28.000 --> 00:13:33.000]  就是褻瀆上帝的恩典
[00:13:33.000 --> 00:13:35.000]  所以這對夫婦所做的
[00:13:35.000 --> 00:13:38.000]  不是僅僅他們的選擇而已
[00:13:38.000 --> 00:13:40.000]  也是刻意地
[00:13:40.000 --> 00:13:44.000]  為這個群體帶來了傷害
[00:13:44.000 --> 00:13:47.000]  所以經文讀到這裡
[00:13:47.000 --> 00:13:49.000]  算是早期教會
[00:13:49.000 --> 00:13:53.000]  第一個真正的危機
[00:13:53.000 --> 00:13:56.000]  你從始祖行傳第一章開始讀
[00:13:56.000 --> 00:13:57.000]  前面的都算不了什麼
[00:13:57.000 --> 00:13:58.000]  什麼逼迫啦
[00:13:58.000 --> 00:14:00.000]  他們沒事
[00:14:00.000 --> 00:14:01.000]  很勇敢
[00:14:01.000 --> 00:14:02.000]  繼續地講道
[00:14:02.000 --> 00:14:04.000]  繼續地出去見證
[00:14:04.000 --> 00:14:06.000]  一點沒有影響他們
[00:14:06.000 --> 00:14:09.000]  教會第一個危機就在第五章
[00:14:09.000 --> 00:14:12.000]  就教會內部的
[00:14:12.000 --> 00:14:13.000]  虛偽的
[00:14:13.000 --> 00:14:14.000]  不真誠
[00:14:14.000 --> 00:14:18.000]  然後又假裝自己真誠
[00:14:18.000 --> 00:14:20.000]  這是早期教會
[00:14:20.000 --> 00:14:21.000]  第一個危機
[00:14:21.000 --> 00:14:23.000]  這個危機所危機
[00:14:23.000 --> 00:14:24.000]  是把這個群體
[00:14:24.000 --> 00:14:27.000]  著以成為群體的那種核心的
[00:14:27.000 --> 00:14:28.000]  所謂的價值
[00:14:28.000 --> 00:14:30.000]  那種基礎
[00:14:30.000 --> 00:14:33.000]  是完全地否定掉
[00:14:33.000 --> 00:14:34.000]  最重要的是
[00:14:34.000 --> 00:14:36.000]  那種否定是不知不覺的
[00:14:36.000 --> 00:14:41.000]  如果沒有人給它揪出來的話
[00:14:41.000 --> 00:14:43.000]  是不知不覺的
[00:14:43.000 --> 00:14:46.000]  這個群體就會敗壞了
[00:14:46.000 --> 00:14:49.000]  所以不僅僅是一個人的問題
[00:14:49.000 --> 00:14:51.000]  我想要做什麼
[00:14:51.000 --> 00:14:52.000]  我想要做什麼
[00:14:52.000 --> 00:14:54.000]  這是我的決定
[00:14:54.000 --> 00:14:55.000]  不是
[00:14:55.000 --> 00:14:57.000]  是牽涉一個群體
[00:14:57.000 --> 00:14:58.000]  當然我們在教會裡面
[00:14:58.000 --> 00:14:59.000]  久一點
[00:14:59.000 --> 00:15:00.000]  讀聖經讀得比較多一點
[00:15:00.000 --> 00:15:01.000]  我們會馬上明白
[00:15:01.000 --> 00:15:02.000]  在教會裡面
[00:15:02.000 --> 00:15:04.000]  也有一個非常類似的教導
[00:15:04.000 --> 00:15:05.000]  耶穌雅基
[00:15:05.000 --> 00:15:07.000]  記得嗎
[00:15:07.000 --> 00:15:08.000]  阿甘
[00:15:08.000 --> 00:15:12.000]  在耶穌雅基的記載裡面
[00:15:12.000 --> 00:15:15.000]  他們在迦南帝的路上
[00:15:15.000 --> 00:15:17.000]  艾成的事情上面
[00:15:17.000 --> 00:15:19.000]  這個雅根犯了罪
[00:15:19.000 --> 00:15:20.000]  結果
[00:15:20.000 --> 00:15:23.000]  使得以色列的民族
[00:15:23.000 --> 00:15:24.000]  在這個征戰裡面
[00:15:24.000 --> 00:15:25.000]  敗了一仗
[00:15:25.000 --> 00:15:28.000]  很慘痛的一仗
[00:15:28.000 --> 00:15:29.000]  聖經告訴我們說
[00:15:29.000 --> 00:15:31.000]  這不是一個人的事情
[00:15:31.000 --> 00:15:32.000]  不是一個人喜歡做什麼
[00:15:32.000 --> 00:15:33.000]  不喜歡做什麼
[00:15:33.000 --> 00:15:35.000]  他有沒有交代的事情
[00:15:35.000 --> 00:15:38.000]  這是一個群體的事情
[00:15:38.000 --> 00:15:41.000]  他得罪的是整個的群體
[00:15:41.000 --> 00:15:44.000]  所以亞納利亞跟沙發雷夫婦
[00:15:44.000 --> 00:15:45.000]  他們所做的事情
[00:15:45.000 --> 00:15:47.000]  會把整個的群體
[00:15:47.000 --> 00:15:50.000]  信仰的群體給他瓦解
[00:15:50.000 --> 00:15:52.000]  一個本來是被聖靈充滿
[00:15:52.000 --> 00:15:55.000]  中他們無私團結的生活
[00:15:55.000 --> 00:15:56.000]  說明神的靈德同在
[00:15:56.000 --> 00:15:58.000]  在那個時候開始
[00:15:58.000 --> 00:16:00.000]  會被自私
[00:16:00.000 --> 00:16:04.000]  自己的計算扭曲的那種想法
[00:16:04.000 --> 00:16:06.000]  給取代了
[00:16:06.000 --> 00:16:10.000]  本來是說明了上帝的恩典同在
[00:16:10.000 --> 00:16:15.000]  中間有其他極其怪怪的一種的想法
[00:16:15.000 --> 00:16:17.000]  你可以想像如果說
[00:16:17.000 --> 00:16:22.000]  這個亞納利亞跟沙發雷夫婦的事情過了
[00:16:22.000 --> 00:16:24.000]  用廣東話講過就過了
[00:16:24.000 --> 00:16:28.000]  如果他們過就過了
[00:16:28.000 --> 00:16:29.000]  就有很多人說
[00:16:29.000 --> 00:16:31.000]  他們也可以
[00:16:31.000 --> 00:16:33.000]  我們也可以啊
[00:16:33.000 --> 00:16:35.000]  如果他們可以
[00:16:35.000 --> 00:16:37.000]  為什麼我們不可以
[00:16:37.000 --> 00:16:40.000]  你可以想像第32節
[00:16:40.000 --> 00:16:43.000]  一直以來所說的那個群體就瓦解
[00:16:43.000 --> 00:16:46.000]  其實那個群體從第二章就說了
[00:16:46.000 --> 00:16:47.000]  凡物共用
[00:16:47.000 --> 00:16:51.000]  在一起同心合一的來禱告
[00:16:51.000 --> 00:16:53.000]  這個群體再也沒有見證
[00:16:53.000 --> 00:16:56.000]  基督復活的能力
[00:16:56.000 --> 00:16:57.000]  這個群體再也沒有能力
[00:16:57.000 --> 00:16:59.000]  說明上帝的恩典
[00:16:59.000 --> 00:17:01.000]  這個群體再也不能說明
[00:17:01.000 --> 00:17:05.000]  上帝的靈在帶領他們
[00:17:05.000 --> 00:17:08.000]  當然我們現在的人讀這段經文的時候
[00:17:08.000 --> 00:17:10.000]  有時候我們的反應就是說
[00:17:10.000 --> 00:17:14.000]  這個懲罰會不會說太嚴重了呢
[00:17:14.000 --> 00:17:15.000]  說謊言
[00:17:15.000 --> 00:17:16.000]  馬上就死亡
[00:17:16.000 --> 00:17:17.000]  都不給他們解釋
[00:17:17.000 --> 00:17:20.000]  你要記得路加福音記載這個故事的時候
[00:17:20.000 --> 00:17:23.000]  記載這一段歷史的時候
