
[00:00:00.000 --> 00:00:02.000]  我們向低頭祈禱
[00:06:39.000 --> 00:06:41.000]  不需要代替
[00:06:41.000 --> 00:06:43.000]  將它放到和上帝平等的時候
[00:06:43.000 --> 00:06:45.000]  你的煩惱
[00:06:45.000 --> 00:06:47.000]  就來了
[00:06:47.000 --> 00:06:51.000]  頂紙梅
[00:06:51.000 --> 00:06:53.000]  我們看回
[00:06:53.000 --> 00:06:55.000]  今天我們經文所說的
[00:06:55.000 --> 00:06:57.000]  別加摩教會
[00:06:57.000 --> 00:06:59.000]  看看地圖好不好
[00:06:59.000 --> 00:07:01.000]  這個大家都可能記得
[00:07:01.000 --> 00:07:03.000]  這次我有支雷射的point
[00:07:03.000 --> 00:07:05.000]  有位弟兄送給我的
[00:07:05.000 --> 00:07:07.000]  多謝他
[00:07:07.000 --> 00:07:09.000]  這個就是
[00:07:09.000 --> 00:07:13.000]  這裡是意大利
[00:07:13.000 --> 00:07:15.000]  這裡是希臘
[00:07:15.000 --> 00:07:17.000]  這裡是非洲
[00:07:17.000 --> 00:07:19.000]  這裡是埃及
[00:07:19.000 --> 00:07:21.000]  這裡是土耳其
[00:07:21.000 --> 00:07:23.000]  今天的土耳其
[00:07:23.000 --> 00:07:25.000]  第二章
[00:07:25.000 --> 00:07:27.000]  已忽所說了
[00:07:27.000 --> 00:07:29.000]  詩梅娜說了
[00:07:29.000 --> 00:07:31.000]  今天說別加摩
[00:07:31.000 --> 00:07:33.000]  這裡有一條河流出去
[00:07:33.000 --> 00:07:35.000]  頂紙梅
[00:07:35.000 --> 00:07:37.000]  這個城市
[00:07:37.000 --> 00:07:41.000]  在主前羅馬帝國的時候
[00:07:41.000 --> 00:07:43.000]  他將它納入了
[00:07:43.000 --> 00:07:45.000]  在他的版圖裡面
[00:07:45.000 --> 00:07:47.000]  當他納入版圖之後
[00:07:47.000 --> 00:07:49.000]  這個地方
[00:07:49.000 --> 00:07:51.000]  別加摩可以說是
[00:07:51.000 --> 00:07:53.000]  當時羅馬帝國在亞洲
[00:07:53.000 --> 00:07:55.000]  比較重要的城市
[00:07:55.000 --> 00:07:57.000]  包括了
[00:07:57.000 --> 00:07:59.000]  差不多是政治的首府
[00:07:59.000 --> 00:08:01.000]  他的文化
[00:08:01.000 --> 00:08:03.000]  他的文化和宗教
[00:08:03.000 --> 00:08:05.000]  雖然他的商業
[00:08:05.000 --> 00:08:07.000]  不及得意忽所
[00:08:07.000 --> 00:08:09.000]  那麼興盛
[00:08:09.000 --> 00:08:11.000]  但是一個很重要的城市
[00:08:11.000 --> 00:08:13.000]  而當時在希臘時代的時候
[00:08:13.000 --> 00:08:15.000]  羅馬之前希臘時代的時候
[00:08:15.000 --> 00:08:17.000]  這是一個相當重要的地方
[00:08:17.000 --> 00:08:19.000]  因為當時
[00:08:19.000 --> 00:08:21.000]  可以說在希臘文化裡面
[00:08:21.000 --> 00:08:23.000]  他們所拜的
[00:08:23.000 --> 00:08:25.000]  四個
[00:08:25.000 --> 00:08:27.000]  希臘人所敬拜
[00:08:27.000 --> 00:08:29.000]  所拜的四個神
[00:08:29.000 --> 00:08:31.000]  東方有東方的神
[00:08:31.000 --> 00:08:33.000]  是不是
[00:08:33.000 --> 00:08:35.000]  去拜天神
[00:08:35.000 --> 00:08:37.000]  就是
[00:08:37.000 --> 00:08:39.000]  去拜生殖之神
[00:08:39.000 --> 00:08:41.000]  生養很奇妙
[00:08:41.000 --> 00:08:43.000]  很緊要
[00:08:43.000 --> 00:08:45.000]  他們拜智慧之神
[00:08:45.000 --> 00:08:47.000]  很有智慧
[00:08:47.000 --> 00:08:49.000]  希臘人很有智慧
[00:08:49.000 --> 00:08:51.000]  還有他們拜一件事
[00:08:51.000 --> 00:08:53.000]  到今時今日
[00:08:53.000 --> 00:08:55.000]  現在很多醫學的符號
[00:08:55.000 --> 00:08:57.000]  都在這裡
[00:08:57.000 --> 00:08:59.000]  就拜醫藥之神
[00:08:59.000 --> 00:09:01.000]  一條棍一條蛇
[00:09:01.000 --> 00:09:03.000]  那些
[00:09:03.000 --> 00:09:05.000]  所以當時是一個
[00:09:05.000 --> 00:09:07.000]  希臘的宗教
[00:09:07.000 --> 00:09:09.000]  也是文化
[00:09:09.000 --> 00:09:11.000]  一個重鎮
[00:09:11.000 --> 00:09:13.000]  到了羅馬的時候
[00:09:13.000 --> 00:09:15.000]  納了他們來做首輔之後
[00:09:15.000 --> 00:09:17.000]  當時在比加摩
[00:09:17.000 --> 00:09:19.000]  這裡是羅馬
[00:09:19.000 --> 00:09:21.000]  的政府
[00:09:21.000 --> 00:09:23.000]  政權裡面
[00:09:23.000 --> 00:09:25.000]  准許在亞洲裡面
[00:09:25.000 --> 00:09:27.000]  讓他們的皇帝見廟宇
[00:09:27.000 --> 00:09:29.000]  我們今天說見廟宇
[00:09:29.000 --> 00:09:31.000]  可能大家不明白
[00:09:31.000 --> 00:09:33.000]  不過如果用一個現代的術語
[00:09:33.000 --> 00:09:35.000]  可能會明白
[00:09:35.000 --> 00:09:37.000]  你去過美國見過林肯紀念堂沒有
[00:09:37.000 --> 00:09:39.000]  你去過
[00:09:39.000 --> 00:09:41.000]  不要亂說了,去過台灣
[00:09:41.000 --> 00:09:43.000]  見過一個中正紀念堂沒有
[00:09:43.000 --> 00:09:45.000]  這些沒有的
[00:09:45.000 --> 00:09:47.000]  不過那些人如果去到那裡
[00:09:47.000 --> 00:09:49.000]  燒香,裡面有廟宇
[00:09:49.000 --> 00:09:51.000]  有廟祭的時候
[00:09:51.000 --> 00:09:53.000]  那就麻煩了
[00:09:53.000 --> 00:09:55.000]  對以前人的尊敬
[00:09:55.000 --> 00:09:57.000]  我不反對
[00:09:57.000 --> 00:09:59.000]  我都很敬重中國歷史裡面
[00:09:59.000 --> 00:10:01.000]  很多人物很偉大
[00:10:01.000 --> 00:10:03.000]  很有心胸
[00:10:03.000 --> 00:10:05.000]  不要一下子就扔掉
[00:10:05.000 --> 00:10:07.000]  他們說他們落地獄,千萬不要這樣說
[00:10:07.000 --> 00:10:09.000]  將來關於上帝的審判問題
[00:10:09.000 --> 00:10:11.000]  不關你的事
[00:10:11.000 --> 00:10:13.000]  但問題就是將他推到一個位置
[00:10:13.000 --> 00:10:15.000]  要成為
[00:10:15.000 --> 00:10:17.000]  沒有他就不行了
[00:10:17.000 --> 00:10:19.000]  這樣就麻煩了
[00:10:19.000 --> 00:10:21.000]  是不是?
[00:10:21.000 --> 00:10:23.000]  即使是奧古斯都
[00:10:23.000 --> 00:10:25.000]  也好,凱撒也好
[00:10:25.000 --> 00:10:27.000]  可以說當時整個歐洲世界
[00:10:27.000 --> 00:10:29.000]  裡面最偉大的人物
[00:10:29.000 --> 00:10:31.000]  見一些
[00:10:31.000 --> 00:10:33.000]  紀念堂可能沒什麼問題
[00:10:33.000 --> 00:10:35.000]  但成為廟宇之後
[00:10:35.000 --> 00:10:37.000]  後來那些人歌功頌德
[00:10:37.000 --> 00:10:41.000]  非敗不可
[00:10:41.000 --> 00:10:43.000]  你不表示
[00:10:43.000 --> 00:10:45.000]  你的態度
[00:10:45.000 --> 00:10:47.000]  行為上的表徵的話
[00:10:47.000 --> 00:10:49.000]  你就不愛國家了
[00:10:49.000 --> 00:10:51.000]  這樣就麻煩了
[00:10:51.000 --> 00:10:53.000]  是不是?
[00:10:53.000 --> 00:10:55.000]  這樣的思想
[00:10:55.000 --> 00:10:57.000]  我想現在全世界各地
[00:10:57.000 --> 00:10:59.000]  包括香港
[00:10:59.000 --> 00:11:01.000]  都可能會受影響
[00:11:01.000 --> 00:11:03.000]  任何一件事
[00:11:03.000 --> 00:11:05.000]  非他不可就不行了
[00:11:05.000 --> 00:11:07.000]  第二
[00:11:07.000 --> 00:11:09.000]  我們的信仰
[00:11:09.000 --> 00:11:11.000]  跟我們說的時候
[00:11:11.000 --> 00:11:13.000]  不是說地上的事不重要
[00:11:13.000 --> 00:11:15.000]  但地上的事都會過去
[00:11:15.000 --> 00:11:17.000]  我們信耶穌
[00:11:17.000 --> 00:11:19.000]  要得的福
[00:11:19.000 --> 00:11:21.000]  不只是今生裡面富貴榮華
[00:11:21.000 --> 00:11:23.000]  要吃什麼穿什麼
[00:11:23.000 --> 00:11:25.000]  享受人生
[00:11:25.000 --> 00:11:27.000]  我們要得的是什麼?
[00:11:27.000 --> 00:11:29.000]  永生
[00:11:29.000 --> 00:11:31.000]  為這個緣故
[00:11:31.000 --> 00:11:33.000]  弟兄姊妹
[00:11:33.000 --> 00:11:35.000]  當時如果在這些地方
[00:11:35.000 --> 00:11:37.000]  不向皇帝跪拜
[00:11:37.000 --> 00:11:39.000]  不忠於國家
[00:11:39.000 --> 00:11:41.000]  安提博因為拒絕
[00:11:41.000 --> 00:11:43.000]  這些神偶像
[00:11:43.000 --> 00:11:45.000]  敬拜被處決
[00:11:45.000 --> 00:11:47.000]  請問這些信仰
[00:11:47.000 --> 00:11:49.000]  不好嗎?
[00:11:49.000 --> 00:11:53.000]  在德國納粹的時候
[00:11:53.000 --> 00:11:55.000]  有人不這樣舉手
[00:11:55.000 --> 00:11:57.000]  是不是?
[00:11:57.000 --> 00:11:59.000]  那幅圖片出來的歷史
[00:11:59.000 --> 00:12:01.000]  大家在YouTube都可以看到
[00:12:01.000 --> 00:12:03.000]  在中國昔日文革初期的時候
[00:12:03.000 --> 00:12:05.000]  在軍隊裡面
[00:12:05.000 --> 00:12:07.000]  有人不向
[00:12:07.000 --> 00:12:09.000]  總理遺像鞠躬
[00:12:09.000 --> 00:12:11.000]  一樣被處罰
[00:12:11.000 --> 00:12:13.000]  這些信仰好不好?
[00:12:13.000 --> 00:12:15.000]  所以
[00:12:15.000 --> 00:12:17.000]  別加摩教會
[00:12:17.000 --> 00:12:19.000]  可以能夠
[00:12:19.000 --> 00:12:21.000]  存得在
[00:12:21.000 --> 00:12:23.000]  都是好事
[00:12:23.000 --> 00:12:25.000]  但是問題是教會為什麼
[00:12:25.000 --> 00:12:27.000]  後來有這些
[00:12:27.000 --> 00:12:29.000]  這樣的偶像出現呢?
[00:12:29.000 --> 00:12:31.000]  除了當時的社會環境
[00:12:31.000 --> 00:12:33.000]  政治文化宗教中心之外
[00:12:33.000 --> 00:12:35.000]  請留意
[00:12:35.000 --> 00:12:37.000]  是誰向這個教會
[00:12:37.000 --> 00:12:39.000]  說話
[00:12:39.000 --> 00:12:41.000]  聖經這樣記載
[00:12:41.000 --> 00:12:43.000]  第二章十二節說
[00:12:43.000 --> 00:12:45.000]  你要寫信給別公安教會使者說
[00:12:45.000 --> 00:12:47.000]  那有兩刃利劍的說
[00:12:47.000 --> 00:12:49.000]  兩刃利劍的說
[00:12:49.000 --> 00:12:51.000]  鄧小妹
[00:12:51.000 --> 00:12:53.000]  兩刃的利劍
[00:12:53.000 --> 00:12:55.000]  啟示錄第二章十六節說
[00:12:55.000 --> 00:12:57.000]  你當悔改,若不悔改
[00:12:57.000 --> 00:12:59.000]  我就快臨到你那裡
[00:12:59.000 --> 00:13:01.000]  用我口中的劍攻擊他們
[00:13:01.000 --> 00:13:03.000]  口中的劍
[00:13:03.000 --> 00:13:05.000]  請問這些說什麼?
[00:13:05.000 --> 00:13:07.000]  兩刃的利劍
[00:13:07.000 --> 00:13:09.000]  在舊約二十下書
[00:13:09.000 --> 00:13:11.000]  一章第四節
[00:13:11.000 --> 00:13:13.000]  當時先知這樣說
[00:13:13.000 --> 00:13:15.000]  神說要以公義審判貧窮人
[00:13:15.000 --> 00:13:17.000]  以正直判斷世上的謙卑人
[00:13:17.000 --> 00:13:19.000]  以口中的杖擊打世界
[00:13:19.000 --> 00:13:21.000]  以嘴裡的氣
[00:13:21.000 --> 00:13:23.000]  殺六惡人
[00:13:23.000 --> 00:13:25.000]  神要用嘴裡的氣
[00:13:25.000 --> 00:13:27.000]  殺六惡人
[00:13:27.000 --> 00:13:29.000]  一會兒我會和大家說
[00:13:29.000 --> 00:13:31.000]  一時說氣,一時說靈,一時說道
[00:13:31.000 --> 00:13:33.000]  到底說什麼呢?
[00:13:33.000 --> 00:13:35.000]  再看希伯來書第四章十二節
[00:13:35.000 --> 00:13:37.000]  聖經這樣說
[00:13:37.000 --> 00:13:39.000]  神的道是活潑的
[00:13:39.000 --> 00:13:41.000]  一起讀好不好?
[00:13:41.000 --> 00:13:43.000]  神的道是活潑的
[00:13:43.000 --> 00:13:45.000]  是有功效的
[00:13:45.000 --> 00:13:47.000]  比一切兩刃的劍更快
[00:13:47.000 --> 00:13:49.000]  甚至魂與靈
[00:13:49.000 --> 00:13:51.000]  骨折與骨碎都能刺入
[00:13:51.000 --> 00:13:53.000]  剖開
[00:13:53.000 --> 00:13:55.000]  連心中的思念和主義都能夠辨明
[00:13:55.000 --> 00:13:57.000]  神的道
[00:13:57.000 --> 00:13:59.000]  神的說話
[00:13:59.000 --> 00:14:01.000]  弟兄姊妹
[00:14:01.000 --> 00:14:03.000]  我相信今天我們聽
[00:14:03.000 --> 00:14:05.000]  這個世界上很多道理
[00:14:05.000 --> 00:14:07.000]  很多教導,很多理論,很多哲學
[00:14:07.000 --> 00:14:09.000]  在做人
[00:14:09.000 --> 00:14:11.000]  處世,看世界
[00:14:11.000 --> 00:14:13.000]  都不錯的
[00:14:13.000 --> 00:14:15.000]  但唯一一件事
[00:14:15.000 --> 00:14:17.000]  這些說話是做不到的
[00:14:17.000 --> 00:14:19.000]  就是剖開你的心靈
[00:14:19.000 --> 00:14:21.000]  讓你知罪認罪,讓你悔改
[00:14:21.000 --> 00:14:25.000]  你可以看很多道理
[00:14:25.000 --> 00:14:27.000]  只有神的話語
[00:14:27.000 --> 00:14:29.000]  神的話語
[00:14:29.000 --> 00:14:31.000]  可以剖開你的心思意念
[00:14:31.000 --> 00:14:33.000]  然後告訴你
[00:14:33.000 --> 00:14:35.000]  你有罪
[00:15:03.000 --> 00:15:05.000]  就那些東西
[00:15:05.000 --> 00:15:07.000]  直接剖開
[00:15:07.000 --> 00:15:09.000]  還有一邊剖開,一邊縫血
[00:15:09.000 --> 00:15:11.000]  那些微絲血管
[00:15:11.000 --> 00:15:13.000]  一邊做那些東西
[00:15:13.000 --> 00:15:17.000]  如果當時有這種科技
[00:15:17.000 --> 00:15:19.000]  他現在不會用兩刃利劍
[00:15:19.000 --> 00:15:21.000]  可能用鐳射激光也說不定
[00:15:21.000 --> 00:15:27.000]  那些只不過可以剖開你的心
[00:15:27.000 --> 00:15:29.000]  但你在這裡想什麼
[00:15:29.000 --> 00:15:31.000]  你以為對的東西
[00:15:31.000 --> 00:15:33.000]  原來是錯的
[00:15:33.000 --> 00:15:35.000]  為什麼我會這樣說呢?
[00:15:35.000 --> 00:15:37.000]  因為我會說到巴蘭
[00:15:37.000 --> 00:15:39.000]  巴蘭以為是做對的東西
[00:15:39.000 --> 00:15:41.000]  我看了很多次巴蘭
[00:15:41.000 --> 00:15:43.000]  看回舊約裡面
[00:15:43.000 --> 00:15:45.000]  文素記所說
[00:15:45.000 --> 00:15:47.000]  這是先知
[00:15:47.000 --> 00:15:51.000]  那個巴辣王
[00:15:51.000 --> 00:15:53.000]  來來來,給我咒咒
[00:15:53.000 --> 00:15:55.000]  以色列百姓
[00:15:55.000 --> 00:15:57.000]  他明知道上帝不准
[00:15:57.000 --> 00:15:59.000]  一次兩次三次都不行
[00:15:59.000 --> 00:16:01.000]  他騎著那匹驢
[00:16:01.000 --> 00:16:03.000]  都開口說話
[00:16:03.000 --> 00:16:05.000]  你不回教會聚會
[00:16:05.000 --> 00:16:07.000]  家裡的貓會說
[00:16:07.000 --> 00:16:09.000]  你回去聚會吧
[00:16:09.000 --> 00:16:11.000]  嚇不嚇死你?
[00:16:11.000 --> 00:16:13.000]  你不知道我說什麼?
[00:16:13.000 --> 00:16:17.000]  你不侍奉的時候
[00:16:17.000 --> 00:16:19.000]  狗說你侍奉吧
[00:16:19.000 --> 00:16:21.000]  嚇不嚇死你?
[00:16:21.000 --> 00:16:23.000]  他居然腳弄得全損
[00:16:23.000 --> 00:16:25.000]  還鞭一路
[00:16:25.000 --> 00:16:27.000]  誰這麼糊塗?
[00:16:27.000 --> 00:16:29.000]  最後他都說不到
[00:16:29.000 --> 00:16:31.000]  咒咒說話
[00:16:31.000 --> 00:16:33.000]  都要說祝福說話
[00:16:33.000 --> 00:16:35.000]  所以要殺彈攻擊你
[00:16:35.000 --> 00:16:37.000]  你不用怕,有人咒咒你
[00:16:37.000 --> 00:16:39.000]  你不用怕,神會保護
[00:16:39.000 --> 00:16:41.000]  不過為什麼巴蘭會這麼糊塗?
[00:16:41.000 --> 00:16:43.000]  這麼糊塗
[00:16:43.000 --> 00:16:45.000]  這麼頭腦去做什麼呢?
[00:16:45.000 --> 00:16:47.000]  啊,貪財
[00:16:47.000 --> 00:16:49.000]  我覺得用貪財
[00:16:49.000 --> 00:16:51.000]  這兩字是實際上這樣記載的
[00:16:51.000 --> 00:16:53.000]  但我想他不單單是貪財
[00:16:55.000 --> 00:16:57.000]  還有一件事
[00:16:57.000 --> 00:16:59.000]  這個巴蘭可能很聰明
[00:16:59.000 --> 00:17:01.000]  他知道
[00:17:01.000 --> 00:17:03.000]  走神的道一定蒙福
[00:17:03.000 --> 00:17:05.000]  不准走神的道
[00:17:05.000 --> 00:17:07.000]  一定被咒咒
[00:17:07.000 --> 00:17:09.000]  是不是?
[00:17:09.000 --> 00:17:11.000]  是不是?
[00:17:11.000 --> 00:17:13.000]  請問以色列人走神的道還是不走神的道?
[00:17:13.000 --> 00:17:17.000]  你看那個民族劫
[00:17:17.000 --> 00:17:19.000]  這邊怨言
[00:17:19.000 --> 00:17:21.000]  上帝罰了他們
