
[00:00:00.000 --> 00:00:01.280]  各位姐妹們平安
[00:02:40.260 --> 00:02:41.540]  想一想
[00:02:41.540 --> 00:02:42.840]  其實
[00:02:42.840 --> 00:02:46.920]  我們進入基督教信仰
[00:02:46.920 --> 00:02:50.500]  或者在基督教信仰裏面成長其實是一回什麼事來的呢
[00:02:51.320 --> 00:02:52.860]  它會有什麼元素呢
[00:02:52.860 --> 00:02:54.900]  它包含什麼呢
[00:02:54.900 --> 00:02:59.000]  有些人就很想將信仰簡約至
[00:02:59.000 --> 00:03:00.280]  一點通
[00:03:00.280 --> 00:03:02.340]  你
[00:03:02.340 --> 00:03:03.620]  只要戳一戳我
[00:03:03.620 --> 00:03:07.460]  任戳二脈就通了於是就成功了
[00:03:07.460 --> 00:03:11.560]  叫耶穌出來見我其實就是其中一個一點通的方法
[00:03:11.560 --> 00:03:14.880]  不要告訴我這麼多東西
[00:03:14.880 --> 00:03:16.920]  由這樣又那樣很煩呀
[00:03:16.920 --> 00:03:20.260]  有些什麼東西一樣就夠了
[00:03:21.280 --> 00:03:22.820]  或者是不要說那麼多了
[00:03:22.820 --> 00:03:24.100]  很複雜
[00:03:24.100 --> 00:03:26.660]  你告訴我靈不靈呀
[00:03:26.660 --> 00:03:30.240]  就來考試了
[00:03:30.240 --> 00:03:33.820]  你告訴我
[00:03:33.820 --> 00:03:35.360]  我今天祈禱
[00:03:35.360 --> 00:03:37.920]  下個禮拜的事行不行呀
[00:03:37.920 --> 00:03:39.960]  如果行就行不行就不行
[00:03:39.960 --> 00:03:43.800]  我們很想將這些東西弱化到簡化到一樣東西
[00:03:43.800 --> 00:03:47.900]  我們今天再來看這個故事你會看見
[00:03:48.680 --> 00:03:51.500]  信仰之路似乎不是一招了的
[00:03:51.500 --> 00:03:53.040]  它似乎
[00:03:53.040 --> 00:03:54.060]  是一個
[00:03:54.060 --> 00:03:55.600]  組合權來的
[00:03:55.600 --> 00:04:00.460]  我們再翻開經文看一看這個組合裏面有些什麼東西
[00:04:00.460 --> 00:04:01.980]  我們
[00:04:01.980 --> 00:04:03.280]  一起看經文
[00:04:03.280 --> 00:04:06.340]  在
[00:04:06.340 --> 00:04:10.440]  路加福音的24章13至35節印在程序表裏面
[00:04:10.440 --> 00:04:15.040]  一開始的時候你會看到
[00:04:15.560 --> 00:04:21.200]  這個故事是說有兩個人要去一個村叫以馬五師
[00:04:21.200 --> 00:04:24.260]  然後他們在聊天
[00:04:24.260 --> 00:04:25.280]  接著
[00:04:25.280 --> 00:04:30.420]  有個人經文直接說那個是耶穌就走近他們
[00:04:30.420 --> 00:04:35.280]  跟他們一起走但是他們認不出耶穌
[00:04:35.280 --> 00:04:37.840]  為什麼那兩個門徒
[00:04:37.840 --> 00:04:39.620]  認不出耶穌呢
[00:04:39.620 --> 00:04:43.200]  作者提出的理由就是他們的眼睛無聊
[00:04:44.480 --> 00:04:45.760]  你又見到
[00:04:45.760 --> 00:04:51.900]  經文告訴我們解決眼睛模糊的方法就不是戴眼鏡和滴眼藥水
[00:04:51.900 --> 00:04:54.460]  即是不關那件事
[00:04:54.460 --> 00:04:56.500]  他用什麼方法呢
[00:04:56.500 --> 00:04:58.560]  我們看下去第17節
[00:04:58.560 --> 00:05:00.360]  耶穌跟他們說
[00:05:00.360 --> 00:05:05.200]  你們一邊走一邊說其實你在說什麼
[00:05:05.200 --> 00:05:08.020]  他們就站在面帶愁容
[00:05:08.020 --> 00:05:09.820]  然後就回答耶穌
[00:05:09.820 --> 00:05:12.640]  在耶路撒冷的旅客裏面
[00:05:13.660 --> 00:05:16.220]  每個人都知道這幾天發生什麼事
[00:05:16.220 --> 00:05:20.060]  第一樣我想
[00:05:20.060 --> 00:05:21.080]  跟大家說
[00:05:21.080 --> 00:05:24.660]  在一個信仰裏面或者進入信仰
[00:05:24.660 --> 00:05:26.460]  有一樣東西是
[00:05:26.460 --> 00:05:28.240]  必須要經過的
[00:05:28.240 --> 00:05:29.520]  就是
[00:05:29.520 --> 00:05:30.560]  講
[00:05:30.560 --> 00:05:31.840]  聽
[00:05:31.840 --> 00:05:32.860]  討論
[00:05:32.860 --> 00:05:35.160]  包括思考
[00:05:35.160 --> 00:05:36.700]  或者包括疑問
[00:05:36.700 --> 00:05:38.760]  耶穌
[00:05:38.760 --> 00:05:41.560]  的方法是讓他們跟他們聊
[00:05:42.080 --> 00:05:44.640]  讓他們表達他們所聽所聞
[00:05:44.640 --> 00:05:47.200]  所想所思
[00:05:47.200 --> 00:05:49.240]  對於他們的疑惑
[00:05:49.240 --> 00:05:51.040]  其實耶穌有沒有答案呢
[00:05:51.040 --> 00:05:55.660]  你知道這幾天在耶路撒冷發生什麼事嗎?耶穌當然知道
[00:05:55.660 --> 00:05:58.720]  但是耶穌完全不心急
[00:05:58.720 --> 00:06:00.520]  要跟他們講答案
[00:06:00.520 --> 00:06:02.560]  耶穌反而是
[00:06:02.560 --> 00:06:04.360]  鼓勵他們繼續講
[00:06:04.360 --> 00:06:06.400]  讓他們繼續講
[00:06:06.400 --> 00:06:08.700]  所以第19節你看到耶穌問
[00:06:08.700 --> 00:06:10.500]  是什麼事
[00:06:11.260 --> 00:06:12.540]  你也知道吧
[00:06:12.540 --> 00:06:14.340]  問
[00:06:14.340 --> 00:06:16.380]  是讓他講
[00:06:16.380 --> 00:06:18.680]  讓他有機會繼續講
[00:06:18.680 --> 00:06:19.720]  於是他就講了
[00:06:19.720 --> 00:06:22.020]  不就是拿撒冷耶穌的事
[00:06:22.020 --> 00:06:24.320]  然後就講講講講講講
[00:06:24.320 --> 00:06:26.100]  講到去第24節
[00:06:26.100 --> 00:06:27.900]  將整個過程
[00:06:27.900 --> 00:06:29.960]  這幾天發生的事講了一次
[00:06:29.960 --> 00:06:34.300]  對於信仰這回事
[00:06:34.300 --> 00:06:37.120]  無論你是做了多久基督徒也好
[00:06:37.120 --> 00:06:39.940]  無論可能你未是基督徒也好
[00:06:40.700 --> 00:06:43.000]  每個人都或多或少
[00:06:43.000 --> 00:06:45.300]  都有所聽聞
[00:06:45.300 --> 00:06:47.100]  都有所認識
[00:06:47.100 --> 00:06:50.180]  每個人或多或少都有自己的想法
[00:06:50.180 --> 00:06:52.480]  都有自己的意見
[00:06:52.480 --> 00:06:54.020]  也都有自己的疑惑
[00:06:54.020 --> 00:06:57.080]  在信仰的裏面
[00:06:57.080 --> 00:07:00.660]  連耶穌都接納這個
[00:07:00.660 --> 00:07:02.200]  想
[00:07:02.200 --> 00:07:03.740]  怎樣
[00:07:03.740 --> 00:07:06.560]  問怎樣
[00:07:06.560 --> 00:07:08.100]  談怎樣
[00:07:08.100 --> 00:07:10.140]  都接納這個過程
[00:07:10.400 --> 00:07:13.980]  接納這個探索的過程並且參與在這個聆聽
[00:07:13.980 --> 00:07:15.780]  和傾談裏面
[00:07:15.780 --> 00:07:17.820]  這個值得我們去反省的
[00:07:17.820 --> 00:07:23.960]  同學們你們在中文大學裏面有沒有遇過那些人
[00:07:23.960 --> 00:07:25.500]  指著你和你傳福音
[00:07:25.500 --> 00:07:30.620]  有些人就是投訴
[00:07:30.620 --> 00:07:34.720]  基督徒傳福音的時候不聽人說話
[00:07:34.720 --> 00:07:38.040]  不理人家什麼狀態
[00:07:38.040 --> 00:07:40.100]  就硬燒福音
[00:07:41.380 --> 00:07:42.140]  其實
[00:07:42.140 --> 00:07:44.440]  不單單在傳福音的時候
[00:07:44.440 --> 00:07:47.780]  在信仰成長的任何一個歷程的時候
[00:07:47.780 --> 00:07:49.580]  傾談
[00:07:49.580 --> 00:07:50.580]  討論
[00:07:50.580 --> 00:07:52.900]  都是能夠幫我們互相明白
[00:07:52.900 --> 00:07:54.440]  互相啟發
[00:07:54.440 --> 00:07:55.980]  和一起成長的
[00:07:55.980 --> 00:07:58.280]  你試想想
[00:07:58.280 --> 00:08:01.100]  有什麼地方是不讓人問的
[00:08:01.100 --> 00:08:04.160]  有什麼地方是不讓人懷疑的
[00:08:04.160 --> 00:08:07.240]  有什麼地方是不讓人說的
[00:08:10.520 --> 00:08:11.280]  有一位
[00:08:11.280 --> 00:08:13.860]  攝理教的離教者
[00:08:13.860 --> 00:08:15.420]  他就這樣說
[00:08:15.420 --> 00:08:16.440]  他的經驗
[00:08:16.440 --> 00:08:19.740]  他說在這個教會裏面
[00:08:19.740 --> 00:08:21.260]  那個攝理教裏面
[00:08:21.260 --> 00:08:23.620]  他們是會教育信徒
[00:08:23.620 --> 00:08:25.660]  不可以在網上
[00:08:25.660 --> 00:08:28.980]  看任何有關反對攝理教的
[00:08:28.980 --> 00:08:29.740]  事情
[00:08:29.740 --> 00:08:33.100]  否則你的靈魂就會中槍
[00:08:33.100 --> 00:08:34.120]  和會落地獄
[00:08:34.120 --> 00:08:35.660]  除此之外
[00:08:35.660 --> 00:08:38.720]  他們也會用不同的理由說服信徒
[00:08:39.740 --> 00:08:41.660]  令他們和他們的家人
[00:08:41.660 --> 00:08:42.440]  朋友
[00:08:42.440 --> 00:08:43.480]  疏遠
[00:08:43.480 --> 00:08:44.500]  斷六親
[00:08:44.500 --> 00:08:47.980]  各位
[00:08:47.980 --> 00:08:49.480]  朋友 各位同學
[00:08:49.480 --> 00:08:53.000]  攝理教曾經也有人在中文大學出現過
[00:08:53.000 --> 00:08:55.460]  如果你遇到
[00:08:55.460 --> 00:08:57.140]  他要你斷六親的那些
[00:08:57.140 --> 00:08:59.140]  你也要懷疑一下
[00:08:59.140 --> 00:09:02.500]  健康的信仰是不會
[00:09:02.500 --> 00:09:04.640]  要別人斷六親的
[00:09:04.640 --> 00:09:06.660]  不會不讓你和朋友說的
[00:09:06.660 --> 00:09:08.560]  不會不讓你和家人說的
[00:09:08.940 --> 00:09:10.220]  通常騙案才是這樣
[00:09:10.220 --> 00:09:16.620]  有學者的研究指出
[00:09:16.620 --> 00:09:20.460]  異端用來控制成員的其中一種工具就是思想控制
[00:09:20.460 --> 00:09:24.300]  他們不鼓勵批判性思考禁止任何
[00:09:24.300 --> 00:09:27.880]  批評教主或者是教會的言論
[00:09:27.880 --> 00:09:31.980]  耶穌接受門徒表達他的疑惑
[00:09:31.980 --> 00:09:34.280]  亦都和門徒去傾談他們的疑惑
[00:09:34.280 --> 00:09:36.340]  傾談
[00:09:36.340 --> 00:09:38.140]  思考理性討論
[00:09:38.380 --> 00:09:39.140]  是信仰
[00:09:39.140 --> 00:09:40.940]  其中一個重要的元素
[00:09:40.940 --> 00:09:43.240]  你有沒有發覺崇基禮拜堂
[00:09:43.240 --> 00:09:46.060]  不單止鼓勵別人去思考和討論
[00:09:46.060 --> 00:09:49.400]  崇基禮拜堂甚至連港台
[00:09:49.400 --> 00:09:52.720]  都想大家一起來思考和討論
[00:09:52.720 --> 00:09:56.060]  你看看崇拜程序表
[00:09:56.060 --> 00:09:58.100]  我先有報告
[00:09:58.100 --> 00:09:59.880]  崇拜程序表有一項
[00:09:59.880 --> 00:10:00.900]  叫做
[00:10:00.900 --> 00:10:02.960]  圓桌
[00:10:02.960 --> 00:10:04.500]  港壇有沒有見到
[00:10:04.500 --> 00:10:07.820]  有一項叫圓桌港壇
[00:10:08.580 --> 00:10:13.900]  有這樣的東西嗎?你們未回教會或回教會都可能覺得很新鮮
[00:10:13.900 --> 00:10:15.960]  崇拜港園
[00:10:15.960 --> 00:10:19.300]  Leo牧師
[00:10:19.300 --> 00:10:24.660]  邀請大家其實他是神學院的老師
[00:10:24.660 --> 00:10:27.220]  他夠知識夠資深
[00:10:27.220 --> 00:10:31.880]  他邀請大家一起預先閱讀經課然後一起分享
[00:10:31.880 --> 00:10:33.680]  希望這個港壇
[00:10:33.680 --> 00:10:34.460]  成為
[00:10:34.460 --> 00:10:38.040]  他和會眾在聖靈底下互動的成果
[00:10:38.580 --> 00:10:41.340]  連港壇
[00:10:41.340 --> 00:10:44.940]  都可以這樣去討論有什麼不可以
[00:10:44.940 --> 00:10:46.220]  去討論呢
[00:10:46.220 --> 00:10:51.100]  傾談和討論是信仰裏面不可或缺的元素
[00:10:51.100 --> 00:10:53.640]  接著我們看一看
[00:10:53.640 --> 00:10:56.460]  有什麼可以作為這種
[00:10:56.460 --> 00:10:58.500]  傾談討論
[00:10:58.500 --> 00:11:00.300]  而有益於信仰
[00:11:00.300 --> 00:11:01.580]  的基礎呢
[00:11:01.580 --> 00:11:05.940]  有什麼可以成為傾談和討論的啟發呢
[00:11:05.940 --> 00:11:07.740]  我們繼續看這個故事
[00:11:08.780 --> 00:11:09.820]  第25節
[00:11:09.820 --> 00:11:13.660]  開始這段
[00:11:13.660 --> 00:11:16.220]  耶穌就和他們說
[00:11:16.220 --> 00:11:17.500]  基督
[00:11:17.500 --> 00:11:20.580]  關於他們剛才說為什麼會這樣呢
[00:11:20.580 --> 00:11:23.420]  基督不是必須要受難
[00:11:23.420 --> 00:11:25.180]  然後才進入榮耀的嗎
[00:11:25.180 --> 00:11:31.060]  於是就從摩可西和眾先知起凡經上指著自己所說的話都作了解釋
[00:11:31.060 --> 00:11:33.860]  然後呢
[00:11:33.860 --> 00:11:36.420]  他們就快走到那條
[00:11:36.420 --> 00:11:37.460]  村了
[00:11:37.980 --> 00:11:40.020]  耶穌就好像要走
[00:11:40.020 --> 00:11:41.820]  門徒就留下
[00:11:41.820 --> 00:11:42.840]  他就說
[00:11:42.840 --> 00:11:44.640]  都晚了不要走了
[00:11:44.640 --> 00:11:48.740]  耶穌用什麼方法
[00:11:48.740 --> 00:11:52.580]  用什麼的基礎來去為門徒解惑呢
[00:11:52.580 --> 00:11:56.660]  你看到了
[00:11:56.660 --> 00:11:57.700]  聖經
[00:11:57.700 --> 00:11:58.980]  是不是
[00:11:58.980 --> 00:12:01.020]  耶穌
[00:12:01.020 --> 00:12:02.040]  就
[00:12:02.040 --> 00:12:05.880]  從摩西和眾先知起就是舊約聖經
[00:12:06.140 --> 00:12:09.980]  凡是指著他自己的話都和他們解釋了
[00:12:09.980 --> 00:12:15.880]  聖經在信仰裏面的重要性是沒有人懷疑的
[00:12:15.880 --> 00:12:22.020]  差不多所有教會的信仰大綱列出聖經是信仰的
[00:12:22.020 --> 00:12:23.040]  基礎來的
[00:12:23.040 --> 00:12:24.580]  所以如果你又
[00:12:24.580 --> 00:12:26.620]  遇到有人和你傳福音
[00:12:26.620 --> 00:12:30.980]  他拿著一本不是聖經但又叫你信耶穌你都值得懷疑一下的
[00:12:30.980 --> 00:12:34.560]  這個是全部教會
[00:12:35.080 --> 00:12:37.120]  都共認的基礎來的
[00:12:37.120 --> 00:12:38.920]  有些人認為
[00:12:38.920 --> 00:12:40.460]  講起聖經
[00:12:40.460 --> 00:12:43.780]  有些人認為聖經是一本自明的書來的
[00:12:43.780 --> 00:12:48.140]  自明的只要你肯揭開來看你就會明白他講什麼
[00:12:48.140 --> 00:12:52.740]  有些群體甚至以
[00:12:52.740 --> 00:12:56.840]  我們是按著聖經字面來去實踐的
[00:12:56.840 --> 00:12:57.620]  為
[00:12:57.620 --> 00:12:58.620]  驕傲的
[00:12:58.620 --> 00:13:00.680]  覺得自己學立雞群
[00:13:01.440 --> 00:13:06.560]  你們都不是按著聖經來去實踐的我們按著聖經字面意思來實踐的
[00:13:06.560 --> 00:13:09.900]  是不是這樣呢
[00:13:09.900 --> 00:13:13.740]  早期教會有一位著名的教父
[00:13:13.740 --> 00:13:15.520]  叫做俄里根
[00:13:15.520 --> 00:13:18.080]  他對信仰非常忠誠
[00:13:18.080 --> 00:13:21.140]  在羅馬帝國的壓迫之下寧死都不低頭
[00:13:21.140 --> 00:13:23.960]  但他有一件趣事
[00:13:23.960 --> 00:13:27.560]  他少年的時候不知道是不是因為少年太年輕
[00:13:27.560 --> 00:13:28.840]  又或者是受了
[00:13:29.340 --> 00:13:33.440]  這個字面按字面解釋和實踐聖經
[00:13:33.440 --> 00:13:34.980]  這種方法來的影響
[00:13:34.980 --> 00:13:38.040]  他讀到馬太福音十九章十二節的時候
[00:13:38.040 --> 00:13:40.600]  記不記得馬太福音十九章十二節說什麼
[00:13:40.600 --> 00:13:44.960]  因為有人生來時閹人
[00:13:44.960 --> 00:13:47.520]  也有被人閹的
[00:13:47.520 --> 00:13:50.340]  並有為天國的緣故自閹的
[00:13:50.340 --> 00:13:51.600]  者說
[00:13:51.600 --> 00:13:52.900]  誰能領受
[00:13:52.900 --> 00:13:54.940]  就可領受
[00:13:54.940 --> 00:13:56.740]  於是
[00:13:56.740 --> 00:13:59.300]  他就揮刀
[00:14:00.320 --> 00:14:01.340]  自閹
[00:14:01.340 --> 00:14:04.920]  這個
[00:14:04.920 --> 00:14:06.980]  不是為了練那個神功
[00:14:06.980 --> 00:14:09.780]  只是因為他按
[00:14:09.780 --> 00:14:11.840]  字面來去實踐
[00:14:11.840 --> 00:14:15.940]  個人
[00:14:15.940 --> 00:14:17.720]  怎樣用聖經
[00:14:17.720 --> 00:14:19.260]  是個人的事情
[00:14:19.260 --> 00:14:25.140]  但是群體怎樣用聖經
[00:14:25.140 --> 00:14:28.480]  就足以留下洗不清的
[00:14:29.760 --> 00:14:30.520]  污點
[00:14:30.520 --> 00:14:32.360]  有一位
[00:14:32.360 --> 00:14:34.400]  畢業的同學
[00:14:34.400 --> 00:14:36.200]  去了英國進修
[00:14:36.200 --> 00:14:39.780]  最近他拍了影片接受訪問
[00:14:39.780 --> 00:14:43.120]  他說他在英國的學界裏面
[00:14:43.120 --> 00:14:45.420]  隱約地感覺到
[00:14:45.420 --> 00:14:47.200]  在這個
[00:14:47.200 --> 00:14:48.740]  青年
[00:14:48.740 --> 00:14:51.560]  知識分子群體有一種
[00:14:51.560 --> 00:14:52.580]  鄙視
[00:14:52.580 --> 00:14:53.880]  基督教
[00:14:53.880 --> 00:14:55.160]  信仰
[00:14:55.160 --> 00:14:56.180]  的氛圍
[00:14:56.180 --> 00:14:58.220]  為什麼呢
[00:14:59.500 --> 00:15:00.260]  他們覺得
[00:15:00.260 --> 00:15:02.820]  基督教的聖經
[00:15:02.820 --> 00:15:04.620]  曾幾何時
[00:15:04.620 --> 00:15:08.980]  被用作支持帝國殖民主義的工具
[00:15:08.980 --> 00:15:12.300]  到現在
[00:15:12.300 --> 00:15:14.860]  都洗不清
[00:15:14.860 --> 00:15:17.920]  當然這個問題可以再討論
[00:15:17.920 --> 00:15:20.760]  相信
[00:15:20.760 --> 00:15:23.580]  故事裏面那兩位門徒都讀過聖經的
[00:15:23.580 --> 00:15:27.420]  耶穌不是叫他們再讀多一次
[00:15:28.180 --> 00:15:29.960]  耶穌是跟他們解釋
[00:15:29.960 --> 00:15:31.760]  他所讀的聖經
[00:15:31.760 --> 00:15:35.080]  聖經是需要解釋的
[00:15:35.080 --> 00:15:39.440]  沒有基督徒會否認
[00:15:39.440 --> 00:15:42.260]  聖經是信仰重要的元素
[00:15:42.260 --> 00:15:44.560]  這是第二個
[00:15:44.560 --> 00:15:46.360]  除此之外
[00:15:46.360 --> 00:15:48.160]  第三個元素又是什麼呢
[00:15:48.160 --> 00:15:49.940]  我們繼續看下去
[00:15:49.940 --> 00:15:51.740]  第三十節
[00:15:51.740 --> 00:15:56.340]  既然
[00:15:56.860 --> 00:15:58.140]  那兩個門徒要留下他
[00:15:58.140 --> 00:15:59.940]  那他就坐下來
[00:15:59.940 --> 00:16:01.220]  用餐
[00:16:01.220 --> 00:16:02.740]  用餐的時候
[00:16:02.740 --> 00:16:04.540]  耶穌就拿起餅來
[00:16:04.540 --> 00:16:06.580]  祝謝了抹開階級他們
[00:16:06.580 --> 00:16:07.620]  就在那個時候
[00:16:07.620 --> 00:16:08.640]  三十一節
[00:16:08.640 --> 00:16:10.680]  他們的眼睛開了
[00:16:10.680 --> 00:16:12.480]  謝財認出他們
[00:16:12.480 --> 00:16:15.540]  然後耶穌就在那個時候
[00:16:15.540 --> 00:16:17.080]  消失了
[00:16:17.080 --> 00:16:21.180]  這是在做什麼事呢
[00:16:21.180 --> 00:16:23.220]  門徒
[00:16:23.480 --> 00:16:27.580]  邀請這位路上的陌生人一起用餐
[00:16:27.580 --> 00:16:29.620]  你試想想這個場景
[00:16:29.620 --> 00:16:31.160]  誰是主人
[00:16:31.160 --> 00:16:35.500]  門徒邀請這個陌生人一起吃東西
[00:16:35.500 --> 00:16:37.820]  當然門徒是主人
[00:16:37.820 --> 00:16:40.380]  但是你試想想這個描述
[00:16:40.380 --> 00:16:43.180]  本來是主人
[00:16:43.180 --> 00:16:44.720]  的門徒
[00:16:44.720 --> 00:16:47.020]  竟然成為了客人
[00:16:47.020 --> 00:16:48.820]  本來是客人的耶穌
[00:16:48.820 --> 00:16:50.860]  本來竟然成為了主人
[00:16:50.860 --> 00:16:51.900]  因為你看到
[00:16:51.900 --> 00:16:53.180]  耶穌
[00:16:53.940 --> 00:16:55.740]  自己拿起這個餅
[00:16:55.740 --> 00:16:57.260]  接著呢
[00:16:57.260 --> 00:16:58.820]  祝福
[00:16:58.820 --> 00:17:01.120]  抹開階級他們
[00:17:01.120 --> 00:17:03.420]  你有沒有發現這個場景很特別
[00:17:03.420 --> 00:17:04.700]  倒轉了
[00:17:04.700 --> 00:17:07.000]  這個倒轉有什麼意思呢
[00:17:07.000 --> 00:17:08.540]  就是這個倒轉
[00:17:08.540 --> 00:17:11.100]  就令到門徒認出
[00:17:11.100 --> 00:17:12.620]  那個就是耶穌
[00:17:12.620 --> 00:17:17.500]  那個
[00:17:17.500 --> 00:17:19.020]  拿起餅來
[00:17:19.020 --> 00:17:19.800]  祝福
[00:17:19.800 --> 00:17:20.560]  抹開
[00:17:20.560 --> 00:17:21.840]  階級門徒
[00:17:21.840 --> 00:17:23.380]  這個場面
[00:17:24.420 --> 00:17:25.440]  不就是
[00:17:25.440 --> 00:17:30.300]  耶穌和門徒共進御月節晚餐的場面嗎
[00:17:30.300 --> 00:17:35.660]  這個行動
[00:17:35.660 --> 00:17:37.200]  拿起餅來
[00:17:37.200 --> 00:17:38.740]  祝福
[00:17:38.740 --> 00:17:39.520]  抹開
[00:17:39.520 --> 00:17:40.820]  階級他們
[00:17:40.820 --> 00:17:42.900]  現在成為了一個
[00:17:42.900 --> 00:17:44.420]  什麼的舉動
[00:17:44.420 --> 00:17:46.740]  聖餐是嗎
[00:17:46.740 --> 00:17:48.260]  聖餐
[00:17:48.260 --> 00:17:50.060]  我們每個月的聖餐
[00:17:50.060 --> 00:17:51.580]  在這裡
[00:17:52.620 --> 00:17:53.860]  都會拿起這個餅來
[00:17:53.860 --> 00:17:54.420]  祝福
[00:17:54.420 --> 00:17:55.180]  抹開
[00:17:55.180 --> 00:17:57.460]  階級門徒
[00:17:57.460 --> 00:18:01.180]  聖餐
[00:18:01.180 --> 00:18:02.740]  或者是聖禮
[00:18:02.740 --> 00:18:06.580]  其實都是在
[00:18:06.580 --> 00:18:09.980]  信仰裡面的一個非常重要的元素
[00:18:09.980 --> 00:18:13.180]  我們在這裡
[00:18:13.180 --> 00:18:15.020]  讀聖經
[00:18:15.020 --> 00:18:16.620]  我們在這裡討論的時候
[00:18:16.620 --> 00:18:18.060]  我們就是
[00:18:18.060 --> 00:18:19.140]  主體
[00:18:19.140 --> 00:18:21.060]  我們正在討論的東西
[00:18:21.060 --> 00:18:22.700]  好像是我們的客體一樣
[00:18:22.700 --> 00:18:24.420]  但是當
[00:18:24.420 --> 00:18:25.780]  聖禮的時候
[00:18:25.780 --> 00:18:28.020]  倒轉了
[00:18:28.020 --> 00:18:31.660]  誰才是主
[00:18:31.660 --> 00:18:33.460]  原來
[00:18:33.460 --> 00:18:35.460]  上帝才是主
[00:18:35.460 --> 00:18:36.980]  我們變成了客
[00:18:36.980 --> 00:18:38.820]  是上帝
[00:18:38.820 --> 00:18:41.100]  賜給我們的東西
[00:18:41.100 --> 00:18:43.100]  倒轉了
[00:18:43.100 --> 00:18:46.020]  聖禮
[00:18:46.020 --> 00:18:49.380]  揭示了信仰裡面的這個性質
[00:18:49.380 --> 00:18:50.300]  就是
[00:18:50.940 --> 00:18:51.620]  其實
[00:18:51.620 --> 00:18:54.300]  有個堅民說
[00:18:54.300 --> 00:18:57.860]  我們以為我們在這裡尋找上主
