
[00:00:00.000 --> 00:00:05.120]  在兩年前我有一次跟師母去一個會友家吃晚飯
[00:01:47.520 --> 00:01:49.440]  原來《因還傳》發生的事
[00:01:49.440 --> 00:01:52.200]  其實在波斯一樣
[00:01:52.200 --> 00:01:55.040]  日光之下無新事
[00:01:55.040 --> 00:01:58.560]  我心信今天在特首府
[00:01:58.560 --> 00:02:01.840]  其實可能在任何的政治體制底下
[00:02:01.840 --> 00:02:04.680]  都可能發生同一個事
[00:02:04.680 --> 00:02:08.040]  在波斯的宮廷和清朝的宮廷
[00:02:08.040 --> 00:02:10.000]  和今天香港的特首府那邊
[00:02:10.000 --> 00:02:13.280]  可能都一樣發生一些你餘我詐
[00:02:13.280 --> 00:02:16.120]  不是你死我亡的局面
[00:02:16.120 --> 00:02:17.760]  突然之間
[00:02:17.760 --> 00:02:20.680]  當我自己再看回這本書的時候
[00:02:20.680 --> 00:02:23.400]  給我一個很深的感動
[00:02:23.400 --> 00:02:24.520]  我用一個題目
[00:02:24.520 --> 00:02:26.840]  就是《無形之首》
[00:02:26.840 --> 00:02:28.200]  第一個
[00:02:28.200 --> 00:02:31.400]  我今天會跟大家看完整張整卷
[00:02:31.400 --> 00:02:34.520]  用很快跟大家看完這個演奏劇
[00:02:34.520 --> 00:02:36.320]  然後往後日子到那邊
[00:02:36.320 --> 00:02:39.560]  我就逐個細微細微去看
[00:02:39.560 --> 00:02:41.520]  為什麼我用《無形之首》
[00:02:41.520 --> 00:02:44.000]  作為我第一篇講道的題目呢
[00:02:44.000 --> 00:02:47.440]  就因為整本書的特別之處
[00:02:47.440 --> 00:02:52.800]  就是這本書沒有出現過一個很重要的字
[00:02:52.800 --> 00:02:55.120]  就是一個神這個字
[00:02:55.120 --> 00:02:56.400]  沒有出現過
[00:02:56.400 --> 00:03:02.760]  換言之這本書不單止在我們的信仰那邊
[00:03:02.760 --> 00:03:04.440]  很多不同的學者
[00:03:04.440 --> 00:03:08.560]  對這本書究竟應不應該在聖經那邊
[00:03:08.560 --> 00:03:10.120]  因為它沒有出現過神字
[00:03:10.120 --> 00:03:11.960]  甚至有些拉比
[00:03:11.960 --> 00:03:13.600]  猶太人的拉比
[00:03:13.600 --> 00:03:16.240]  都曾經去爭拗過
[00:03:16.240 --> 00:03:21.560]  究竟這本書應不應該放在舊約當中
[00:03:21.560 --> 00:03:25.360]  就因為沒有出現過神這個字
[00:03:25.360 --> 00:03:28.840]  但是當我自己去思考這本書的時候
[00:03:28.840 --> 00:03:32.360]  我就發覺其實這本書給我們
[00:03:32.360 --> 00:03:36.440]  很貼心的一些提醒
[00:03:36.440 --> 00:03:37.360]  為什麼我這樣說呢
[00:03:37.360 --> 00:03:39.040]  就因為其實今天你和我
[00:03:39.040 --> 00:03:41.240]  很多時候都會這樣說的
[00:03:41.240 --> 00:03:44.160]  咦 今天神好像不在
[00:03:44.160 --> 00:03:46.520]  好像神今天沒有聽我祈禱
[00:03:46.520 --> 00:03:48.680]  甚至我們很了不起
[00:03:48.680 --> 00:03:51.320]  我今天感覺不到有神
[00:03:51.320 --> 00:03:52.840]  今天回來崇拜
[00:03:52.840 --> 00:03:54.840]  歌都不夠感覺
[00:03:54.840 --> 00:03:56.240]  今天我都不哭
[00:03:56.240 --> 00:03:57.720]  神好像不在
[00:03:57.720 --> 00:03:58.800]  今天我們很多時候說
[00:03:58.800 --> 00:03:59.800]  今天我感覺不到神
[00:03:59.800 --> 00:04:00.640]  我們很了不起
[00:04:00.640 --> 00:04:03.040]  我們感覺不到神就當神不在
[00:04:03.040 --> 00:04:05.000]  當神不在就當神沒有做事
[00:04:05.000 --> 00:04:07.680]  其實今天你和我一樣
[00:04:07.680 --> 00:04:09.200]  我們今天很多時候都以為
[00:04:09.200 --> 00:04:10.800]  喂 神做事
[00:04:10.800 --> 00:04:13.040]  當然是死人復活才是神做事
[00:04:13.040 --> 00:04:14.720]  跛腳行惡神做事
[00:04:14.720 --> 00:04:17.160]  病得醫治神做事
[00:04:17.160 --> 00:04:20.360]  是 這些全部都是神的工作
[00:04:20.360 --> 00:04:21.680]  但是我們有沒有想過
[00:04:21.680 --> 00:04:24.400]  我們日常生活那邊
[00:04:24.400 --> 00:04:25.960]  我們很多時候覺得
[00:04:25.960 --> 00:04:28.160]  這些是很自然的
[00:04:28.160 --> 00:04:30.160]  這些是常識來的
[00:04:30.160 --> 00:04:31.560]  我去荃灣
[00:04:31.560 --> 00:04:34.440]  我當然是坐地鐵坐荃灣線
[00:04:34.440 --> 00:04:35.920]  這些是常識來的
[00:04:35.920 --> 00:04:36.520]  我用不著
[00:04:36.520 --> 00:04:39.880]  上帝 你坐地鐵會不會祈禱
[00:04:39.880 --> 00:04:43.160]  當然不會的 你不會祈禱
[00:04:43.160 --> 00:04:44.960]  這些是常識來的
[00:04:44.960 --> 00:04:46.280]  但是我們有沒有想過
[00:04:46.280 --> 00:04:48.160]  其實在人生那邊
[00:04:48.160 --> 00:04:50.600]  每個階段 每個時刻
[00:04:50.600 --> 00:04:55.040]  其實神都介入在我們的生命那邊
[00:04:55.040 --> 00:04:58.560]  甚至介入在我們的生活那邊
[00:04:58.560 --> 00:04:59.920]  但是有時候我們很威風
[00:04:59.920 --> 00:05:01.080]  威風到一個地步
[00:05:01.080 --> 00:05:03.000]  我不感覺到有神
[00:05:03.000 --> 00:05:05.280]  就覺得神今天不在
[00:05:05.280 --> 00:05:10.320]  就覺得神就不再工作在我的身邊
[00:05:10.320 --> 00:05:11.640]  所以我覺得這本書
[00:05:11.640 --> 00:05:14.560]  給我自己很大的提醒
[00:05:14.560 --> 00:05:17.520]  就算今天你和我感覺不到有神
[00:05:17.520 --> 00:05:19.640]  就算今天你和我回到同福堂
[00:05:19.640 --> 00:05:20.640]  敬拜的時候
[00:05:20.640 --> 00:05:22.360]  為什麼我不哭呢
[00:05:22.360 --> 00:05:24.320]  就代表我好像神不在呢
[00:05:24.320 --> 00:05:26.960]  你跟隔壁說是錯的
[00:05:26.960 --> 00:05:28.440]  你感覺不到有神
[00:05:28.440 --> 00:05:30.400]  不代表神不在嗎
[00:05:30.400 --> 00:05:34.320]  為什麼 因為神是無所不在
[00:05:34.320 --> 00:05:38.040]  但是今天這本書給我自己很大的提醒
[00:05:38.040 --> 00:05:41.600]  就是因為這本書很真實
[00:05:41.600 --> 00:05:43.640]  不只是發生在清朝
[00:05:43.640 --> 00:05:46.440]  可能發生在今天任何的國家
[00:05:46.440 --> 00:05:47.640]  特別美國白宮
[00:05:47.640 --> 00:05:49.760]  我知道一定會發生這種事
[00:05:49.760 --> 00:05:51.440]  你知道特朗普說的話
[00:05:51.440 --> 00:05:53.240]  你不知道信不信好
[00:05:53.240 --> 00:05:56.680]  一定 今天你做官
[00:05:56.680 --> 00:05:59.520]  明天可以沒有做官 沒有官做
[00:05:59.520 --> 00:06:02.480]  特朗普說下令 裁員就裁員
[00:06:02.480 --> 00:06:05.000]  他喜歡不要你就不要你
[00:06:05.000 --> 00:06:06.520]  完全一樣
[00:06:06.520 --> 00:06:08.000]  弟兄姊妹
[00:06:08.000 --> 00:06:11.040]  今天我們看到以斯帖記
[00:06:11.040 --> 00:06:14.360]  發生在主前四五百年之前的
[00:06:14.360 --> 00:06:16.360]  一個歷史的事實
[00:06:16.360 --> 00:06:19.200]  其實在今天主後二千多年
[00:06:19.200 --> 00:06:20.920]  仍然是在發生
[00:06:20.920 --> 00:06:23.320]  究竟這本書對我們有什麼提醒
[00:06:23.320 --> 00:06:25.320]  當然當我們看回這本書的時候
[00:06:25.320 --> 00:06:27.680]  我們必須要看回小說的背景
[00:06:27.680 --> 00:06:29.800]  這個背景就說了在第一章
[00:06:29.800 --> 00:06:31.160]  第一節到第二節
[00:06:31.160 --> 00:06:33.080]  那段講述說 阿哈徐老作王
[00:06:33.080 --> 00:06:34.560]  從印度直到古實
[00:06:34.560 --> 00:06:36.680]  統貫了一百二十七個省
[00:06:36.680 --> 00:06:39.880]  阿哈徐老王在書山城的宮登記
[00:06:39.880 --> 00:06:41.800]  就是很簡短的兩節聖經
[00:06:41.800 --> 00:06:46.080]  就交代了整個以斯帖記的一些背景
[00:06:46.080 --> 00:06:48.680]  這個背景就是提到一個阿哈徐老王
[00:06:48.680 --> 00:06:51.160]  他是波斯第五任的皇帝
[00:06:51.160 --> 00:06:53.480]  他的波斯名叫雪西斯
[00:06:53.480 --> 00:06:54.960]  一個英雄的意思
[00:06:54.960 --> 00:06:58.160]  他曾經描述是一個比較衝動
[00:06:58.160 --> 00:07:00.360]  比較驕傲的一個皇帝
[00:07:00.360 --> 00:07:02.200]  在以斯拉記裏面曾經提過
[00:07:02.200 --> 00:07:03.440]  他講了一句說話
[00:07:03.440 --> 00:07:06.920]  好像是反對重建聖殿的一句說話
[00:07:06.920 --> 00:07:08.320]  所以一個這樣的皇帝
[00:07:08.320 --> 00:07:10.440]  是解決 告訴我們
[00:07:10.440 --> 00:07:12.960]  以斯帖就是在一個這樣的皇帝底下
[00:07:12.960 --> 00:07:16.000]  他忽然之間做了一個皇后
[00:07:16.000 --> 00:07:18.920]  究竟我們在以斯帖記裏面
[00:07:18.920 --> 00:07:21.600]  一個從來沒有神這個字
[00:07:21.600 --> 00:07:25.360]  甚至有沒有祈禱這兩個字
[00:07:25.360 --> 00:07:28.560]  都是有很多人爭拗的一本書裏面
[00:07:28.560 --> 00:07:31.080]  我們要看到這個無形的手
[00:07:31.080 --> 00:07:32.640]  神的作為
[00:07:32.640 --> 00:07:38.120]  神怎樣在人好像很自然的一個過程當中
[00:07:38.120 --> 00:07:40.480]  我們看到神的介入
[00:07:40.480 --> 00:07:41.840]  有兩件事在當中
[00:07:41.840 --> 00:07:44.200]  我們很清楚看到神的介入
[00:07:44.200 --> 00:07:49.040]  第一就是以斯帖能夠成為皇后
[00:07:49.040 --> 00:07:51.000]  以斯帖能夠成為皇后
[00:07:51.000 --> 00:07:55.080]  絕對在當時來說幾乎是不可能的事
[00:07:55.080 --> 00:07:57.200]  因為以斯帖他是猶太人
[00:07:57.200 --> 00:08:00.080]  原名叫做哈大沙
[00:08:00.080 --> 00:08:03.760]  他到了後期改了一個名字叫做Esther
[00:08:03.760 --> 00:08:05.320]  是一個星的意思
[00:08:05.320 --> 00:08:08.480]  當時是一個波斯的名字
[00:08:08.480 --> 00:08:13.560]  當然當以斯帖在波斯做皇后之先
[00:08:13.560 --> 00:08:15.120]  她是一個孤女
[00:08:15.120 --> 00:08:17.280]  她的孤女 她的爸爸死了
[00:08:17.280 --> 00:08:19.440]  於是她的堂哥 末底改
[00:08:19.440 --> 00:08:20.920]  就知道她的叔叔死了
[00:08:20.920 --> 00:08:24.240]  就將這個叔叔所剩下來的孤女
[00:08:24.240 --> 00:08:27.400]  以斯帖歸為她的養女
[00:08:27.400 --> 00:08:31.000]  所以看回一個養女 一個猶太人
[00:08:31.000 --> 00:08:35.280]  居然在波斯的國內做了一個皇后
[00:08:35.280 --> 00:08:37.960]  其實幾乎是不可能的
[00:08:37.960 --> 00:08:42.960]  今天如果在英國皇族要娶一個做王妃
[00:08:42.960 --> 00:08:47.840]  或者將來成繼英女皇 做皇帝的老婆
[00:08:47.840 --> 00:08:51.640]  絕對不可能是一個凡夫族女
[00:08:51.640 --> 00:08:53.920]  絕對不可能是其他族的人
[00:08:53.920 --> 00:08:58.080]  所以變成她能夠在波斯做了一個皇后
[00:08:58.080 --> 00:08:59.400]  其實很特別
[00:08:59.400 --> 00:09:01.800]  但特別的是當她讀的時候
[00:09:01.800 --> 00:09:03.560]  其實又覺得很自然
[00:09:03.560 --> 00:09:04.960]  當她看完整本書的時候
[00:09:04.960 --> 00:09:05.960]  她覺得很自然
[00:09:05.960 --> 00:09:08.320]  因為發生了三件事
[00:09:08.320 --> 00:09:11.160]  而令到以斯帖才可以做皇后
[00:09:11.160 --> 00:09:12.480]  第一件事就是
[00:09:12.480 --> 00:09:15.680]  當時的皇后瓦薩提違背皇帝的命令
[00:09:15.680 --> 00:09:18.160]  嘩 皇后違背皇帝的命令
[00:09:18.160 --> 00:09:19.720]  幾乎死定了
[00:09:19.720 --> 00:09:22.640]  如果一個皇帝的太太違背皇帝的命令
[00:09:22.640 --> 00:09:24.120]  馬上要打下什麼功?
[00:09:24.120 --> 00:09:25.040]  你一定知道的
[00:09:25.040 --> 00:09:26.440]  難攻
[00:09:26.440 --> 00:09:27.600]  所以很明顯
[00:09:27.600 --> 00:09:31.720]  這個皇后違背了皇帝的命令
[00:09:31.720 --> 00:09:33.120]  為什麼會違背?
[00:09:33.120 --> 00:09:34.160]  原來有一天
[00:09:34.160 --> 00:09:39.040]  皇帝請一些文武百官吃飯
[00:09:39.040 --> 00:09:40.760]  你知道吃了多少天嗎?
[00:09:40.760 --> 00:09:43.160]  一吃就吃了180天
[00:09:43.160 --> 00:09:45.640]  當時在馬袋波斯
[00:09:45.640 --> 00:09:46.960]  他們有一個習慣
[00:09:46.960 --> 00:09:48.320]  如果要打仗的時候
[00:09:48.320 --> 00:09:53.360]  他們會請一些文武百官的將領一起吃飯
[00:09:53.360 --> 00:09:55.120]  吃完飯就出來打仗
[00:09:55.120 --> 00:09:56.760]  吃了180天
[00:09:56.760 --> 00:09:57.840]  還不夠氣
[00:09:57.840 --> 00:10:00.000]  於是這個皇帝下令
[00:10:00.000 --> 00:10:04.520]  再請書山城裡的人一起吃飯
[00:10:04.520 --> 00:10:06.000]  一吃就吃了七天
[00:10:06.000 --> 00:10:07.760]  在那七天裡
[00:10:07.760 --> 00:10:09.200]  這個皇后瓦薩提
[00:10:09.200 --> 00:10:13.560]  就在自己宮裡請婦女吃飯
[00:10:13.560 --> 00:10:14.600]  同一時間
[00:10:14.600 --> 00:10:16.880]  原來在那個時代已經有婦女會
[00:10:16.880 --> 00:10:20.160]  所以教會有婦女組
[00:10:20.160 --> 00:10:21.560]  絕對是對的
[00:10:21.560 --> 00:10:22.960]  已經有婦女會
[00:10:22.960 --> 00:10:26.720]  皇后就請婦女會一起在自己宮裡吃飯
[00:10:26.720 --> 00:10:27.960]  吃到第七天
[00:10:27.960 --> 00:10:29.680]  到第七天發生一件事
[00:10:29.680 --> 00:10:31.600]  皇帝呢
[00:10:31.600 --> 00:10:32.720]  通常都是這樣的
[00:10:32.720 --> 00:10:35.080]  所有男人在公開場合
[00:10:35.080 --> 00:10:38.080]  一定說自己太太是全世界最漂亮的
[00:10:38.080 --> 00:10:41.000]  所以他們是公開場合
[00:10:41.000 --> 00:10:43.520]  他就說我太太是最漂亮的
[00:10:43.520 --> 00:10:46.040]  於是他就吩咐七個太監
[00:10:46.040 --> 00:10:47.200]  去跟皇后說
[00:10:47.200 --> 00:10:48.400]  皇后啊
[00:10:48.400 --> 00:10:50.040]  你要帶皇冠
[00:10:50.040 --> 00:10:51.960]  然後過來我那裡
[00:10:51.960 --> 00:10:53.680]  見一見那些人
[00:10:53.680 --> 00:10:56.120]  於是太監就去找皇后
[00:10:56.120 --> 00:10:57.680]  皇帝下令
[00:10:57.680 --> 00:10:58.760]  你要帶皇冠
[00:10:58.760 --> 00:11:00.600]  然後去到皇帝那裡
[00:11:00.600 --> 00:11:02.720]  去見一見書山城的人
[00:11:02.720 --> 00:11:03.800]  等於如果有一天
[00:11:03.800 --> 00:11:06.720]  我們的特首請了全港七百三十萬人吃飯
[00:11:06.720 --> 00:11:07.360]  吃七天
[00:11:07.360 --> 00:11:09.200]  你開心嗎
[00:11:09.200 --> 00:11:10.640]  不開心的
[00:11:10.640 --> 00:11:12.680]  因為不知道吃什麼
[00:11:12.680 --> 00:11:14.520]  到第七天
[00:11:14.520 --> 00:11:15.200]  皇后不願意
[00:11:15.200 --> 00:11:17.000]  皇后不願意
[00:11:17.000 --> 00:11:18.760]  這是很不可能的事
[00:11:18.760 --> 00:11:21.680]  所以瓦剎提自從第一章出現之後
[00:11:21.680 --> 00:11:24.600]  第二章已經不見了名字
[00:11:24.600 --> 00:11:25.800]  已經打了冷宮
[00:11:25.800 --> 00:11:28.160]  然後旁邊的人就開始跟皇帝說
[00:11:28.160 --> 00:11:29.680]  這個皇后不聽話
[00:11:29.680 --> 00:11:32.520]  不如選一個皇后
[00:11:32.520 --> 00:11:33.680]  第一步
[00:11:33.680 --> 00:11:35.720]  選一個皇后
[00:11:35.720 --> 00:11:37.120]  選一個皇后
[00:11:37.120 --> 00:11:40.080]  就出現了一個機會
[00:11:40.080 --> 00:11:43.760]  但是這個機會去到第二步
[00:11:43.760 --> 00:11:45.480]  就是這個末底改
[00:11:45.480 --> 00:11:48.160]  這個末底改的勇氣
[00:11:48.160 --> 00:11:51.280]  他居然叫自己
[00:11:51.280 --> 00:11:52.200]  這個堂妹
[00:11:52.200 --> 00:11:53.720]  如果用這個關係
[00:11:53.720 --> 00:11:57.040]  以斯帖去參選
[00:11:57.040 --> 00:11:58.760]  去選美
[00:11:58.760 --> 00:11:59.360]  他說
[00:11:59.360 --> 00:12:00.480]  你去吧
[00:12:00.480 --> 00:12:01.520]  你去參選
[00:12:01.520 --> 00:12:04.200]  其實這個勇氣很大
[00:12:04.200 --> 00:12:07.160]  末底改猶太人
[00:12:07.160 --> 00:12:10.440]  是秘魯去到巴比倫之後
[00:12:10.440 --> 00:12:13.080]  馬黛波斯國那邊的一個人
[00:12:13.080 --> 00:12:14.360]  如果看回歷史
[00:12:14.360 --> 00:12:15.280]  已經是七十年之後
[00:12:15.280 --> 00:12:17.240]  有一群人回歸到耶路撒冷
[00:12:17.240 --> 00:12:18.680]  但是有一群猶太人
[00:12:18.680 --> 00:12:20.000]  沒有回到耶路撒冷
[00:12:20.000 --> 00:12:21.160]  仍然留在那裡
[00:12:21.160 --> 00:12:23.280]  結果留在波斯國那邊
[00:12:23.280 --> 00:12:24.320]  有人說
[00:12:24.320 --> 00:12:27.200]  這段時間差不多接近一百年之後
[00:12:27.200 --> 00:12:28.240]  一百年之後
[00:12:28.240 --> 00:12:30.120]  末底改
[00:12:30.120 --> 00:12:31.560]  他有一個勇氣
[00:12:31.560 --> 00:12:33.200]  猶太人有一個勇氣
[00:12:33.200 --> 00:12:37.760]  叫自己的堂妹去參選做皇后
[00:12:37.760 --> 00:12:39.360]  其實不簡單
[00:12:39.360 --> 00:12:40.680]  猶太人
[00:12:40.680 --> 00:12:42.040]  換言之
[00:12:42.040 --> 00:12:44.200]  當時末底改
[00:12:44.200 --> 00:12:45.520]  他有沒有地位呢
[00:12:45.520 --> 00:12:46.960]  但是聖經告訴我們
[00:12:46.960 --> 00:12:50.160]  他在朝門上班
[00:12:50.160 --> 00:12:51.840]  在皇帝的宮門上班
[00:12:51.840 --> 00:12:54.720]  是做保安還是什麼的
[00:12:54.720 --> 00:12:56.280]  因為猶太人
[00:12:56.280 --> 00:12:57.840]  他們在門上上班的人
[00:12:57.840 --> 00:12:58.960]  通常都是長老
[00:12:58.960 --> 00:13:02.400]  要收很多猶太人的訴訟
[00:13:02.400 --> 00:13:03.560]  他有地位
[00:13:03.560 --> 00:13:04.840]  為什麼他有地位呢
[00:13:04.840 --> 00:13:05.840]  就是因為
[00:13:05.840 --> 00:13:08.880]  秘魯去到巴比倫的人
[00:13:08.880 --> 00:13:11.480]  其實絕不簡單
[00:13:11.480 --> 00:13:13.720]  其實尼泊爾的尼撒王很聰明
[00:13:13.720 --> 00:13:15.200]  他將猶太人
[00:13:15.200 --> 00:13:16.600]  擄到巴比倫
[00:13:16.600 --> 00:13:18.640]  不是全部猶太人
[00:13:18.640 --> 00:13:20.840]  有些猶太人仍然在耶路撒冷
[00:13:20.840 --> 00:13:21.920]  你看以色列的書
[00:13:21.920 --> 00:13:23.000]  很清楚的
[00:13:23.000 --> 00:13:24.280]  秘魯的先知
[00:13:24.280 --> 00:13:25.880]  有些人仍然在耶路撒冷
[00:13:25.880 --> 00:13:28.880]  不是全部人去到巴比倫
[00:13:28.880 --> 00:13:29.920]  你看大耳里
[00:13:29.920 --> 00:13:30.520]  你就會發覺
[00:13:30.520 --> 00:13:32.560]  原來巴比倫皇帝
[00:13:32.560 --> 00:13:33.880]  尼泊爾的尼撒王很聰明
[00:13:33.880 --> 00:13:37.920]  他選一些精英去到巴比倫
[00:13:37.920 --> 00:13:39.640]  所以今天的移民
[00:13:39.640 --> 00:13:41.400]  去其他國家
[00:13:41.400 --> 00:13:43.360]  也不是每個國家都讓你去
[00:13:43.360 --> 00:13:46.160]  每個國家有自己的政策
[00:13:46.160 --> 00:13:48.240]  所以末底改的家族
[00:13:48.240 --> 00:13:49.880]  是不是一些精英
[00:13:49.880 --> 00:13:51.120]  有可能
[00:13:51.120 --> 00:13:53.080]  所以他是一個精英之後
[00:13:53.080 --> 00:13:54.280]  而他是一個精英之後
[00:13:54.280 --> 00:13:55.160]  很明顯
[00:13:55.160 --> 00:13:56.840]  他帶著一個勇氣
[00:13:56.840 --> 00:13:57.920]  他唯一一件事
[00:13:57.920 --> 00:13:59.240]  他跟以色列說
[00:13:59.240 --> 00:14:01.040]  他說你絕對不能夠
[00:14:01.040 --> 00:14:04.320]  講你自己的直觀和宗族
[00:14:04.320 --> 00:14:05.840]  他說你不可以講自己的猶太人
[00:14:05.840 --> 00:14:06.440]  咦
[00:14:06.440 --> 00:14:07.320]  很多格間加
[00:14:07.320 --> 00:14:10.280]  很多基督徒就開始不開心
[00:14:10.280 --> 00:14:12.720]  你知道基督徒很坦白
[00:14:12.720 --> 00:14:14.840]  教人隱瞞
[00:14:14.840 --> 00:14:16.760]  很多格間加就說
[00:14:16.760 --> 00:14:17.720]  不是啊
[00:14:17.720 --> 00:14:18.400]  怎麼辦
[00:14:18.400 --> 00:14:19.560]  教人隱瞞
[00:14:19.560 --> 00:14:21.040]  有些格間加就說不是
[00:14:21.040 --> 00:14:21.960]  他說不是
[00:14:21.960 --> 00:14:25.400]  你不說話不代表說謊
[00:14:25.400 --> 00:14:26.400]  你不說
[00:14:26.400 --> 00:14:27.320]  我沒有說
[00:14:27.320 --> 00:14:29.560]  等於你過美國移民局
[00:14:29.560 --> 00:14:31.800]  千萬不要膽敢坦白
[00:14:31.800 --> 00:14:32.800]  如果去到移民局
[00:14:32.800 --> 00:14:34.120]  馬上告訴所有人
[00:14:34.120 --> 00:14:35.600]  你一定進不了美國
[00:14:35.600 --> 00:14:37.560]  但是美國領事館
[00:14:37.560 --> 00:14:39.280]  那些領事官問你什麼
[00:14:39.280 --> 00:14:40.720]  你就回答什麼
[00:14:40.720 --> 00:14:43.240]  你不說不代表說謊
[00:14:43.240 --> 00:14:45.160]  我不說而已
[00:14:45.160 --> 00:14:46.200]  第二件事
[00:14:46.200 --> 00:14:48.280]  就是這個勇氣和智慧
[00:14:48.280 --> 00:14:50.040]  他千萬不要說
[00:14:50.040 --> 00:14:50.800]  第三
[00:14:50.800 --> 00:14:52.040]  就是出現了一個太監
[00:14:52.040 --> 00:14:54.440]  你知道所有宮廷一定有一個太監
[00:14:54.440 --> 00:14:56.200]  這個太監叫做希蓋
[00:14:56.200 --> 00:15:00.080]  這個希蓋專門管那些參選的人
[00:15:00.080 --> 00:15:02.200]  參選那些女子
[00:15:02.200 --> 00:15:04.280]  但是他一見到以色列
[00:15:04.280 --> 00:15:06.440]  特別喜歡他
[00:15:06.440 --> 00:15:08.240]  原來參選之前
[00:15:08.240 --> 00:15:12.400]  這班女子要充足一年糧
[00:15:12.400 --> 00:15:16.480]  意思是要用一些特別香料去充糧一年
[00:15:16.480 --> 00:15:17.480]  然後才去參選
[00:15:17.480 --> 00:15:20.440]  但是因為他太喜歡這個以色列
[00:15:20.440 --> 00:15:22.080]  他會不會給他一些好東西
[00:15:22.080 --> 00:15:23.080]  我不知道
[00:15:23.080 --> 00:15:24.000]  請你不要說
[00:15:24.000 --> 00:15:25.680]  就是說他一去到皇帝面前
[00:15:25.680 --> 00:15:26.440]  特別香
[00:15:26.440 --> 00:15:27.840]  於是就選了他
[00:15:27.840 --> 00:15:30.600]  用我們來說
[00:15:30.600 --> 00:15:33.000]  天時地利人和
[00:15:33.000 --> 00:15:34.720]  做皇后沒什麼特別
[00:15:34.720 --> 00:15:36.920]  用我們人來說沒什麼特別
[00:15:36.920 --> 00:15:38.240]  但是特別之處
[00:15:38.240 --> 00:15:41.160]  就出現在第四章十四節
[00:15:41.160 --> 00:15:43.680]  為什麼會出現在第四章十四節呢?
[00:15:43.680 --> 00:15:47.920]  就因為在過程裏面
[00:15:47.920 --> 00:15:50.440]  當以色列做了皇后之後
[00:15:50.440 --> 00:15:53.160]  忽然之間出現了一個惡人叫做哈曼
[00:15:53.160 --> 00:15:55.000]  一會兒我會說他怎麼死的
[00:15:55.000 --> 00:15:56.000]  這個哈曼
[00:15:56.000 --> 00:16:01.080]  這個哈曼就和末底改吾阿瑪交惡
[00:16:01.080 --> 00:16:05.040]  然後他要殺光所有猶太人
[00:16:05.040 --> 00:16:06.240]  他要滅族
[00:16:06.240 --> 00:16:07.920]  於是末底改知道
[00:16:07.920 --> 00:16:09.320]  就去找以色列
[00:16:09.320 --> 00:16:10.600]  他說以色列說
