
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹們主內平安
[00:03:13.000 --> 00:03:15.000]  其實也帶出了
[00:03:15.000 --> 00:03:18.000]  一個非常重要的突破來
[00:03:18.000 --> 00:03:21.000]  逼迫帶出突破來
[00:03:21.000 --> 00:03:22.000]  怎麼個講呢
[00:03:22.000 --> 00:03:24.000]  其實我想我們至少很快
[00:03:24.000 --> 00:03:27.000]  可以從三個角度看到突破
[00:03:27.000 --> 00:03:29.000]  我們首先當然看到
[00:03:29.000 --> 00:03:33.000]  教會成為一個四散的教會
[00:03:33.000 --> 00:03:35.000]  不單單是他們聚會重要
[00:03:35.000 --> 00:03:37.000]  更重要的就是
[00:03:37.000 --> 00:03:40.000]  他們也要出去把福音傳開
[00:03:40.000 --> 00:03:44.000]  因此逼迫帶出了教會的分散
[00:03:44.000 --> 00:03:45.000]  也就是說我們不單單是
[00:03:45.000 --> 00:03:47.000]  親愛的弟兄姐妹們
[00:03:47.000 --> 00:03:49.000]  我們要聚會
[00:03:49.000 --> 00:03:51.000]  聚完會我們也要散會
[00:03:51.000 --> 00:03:53.000]  我們要回到我們自己的崗位
[00:03:53.000 --> 00:03:55.000]  我們要回到世界的裡面
[00:03:55.000 --> 00:03:57.000]  來為主做見證
[00:03:57.000 --> 00:03:59.000]  所以這是第一個突破
[00:03:59.000 --> 00:04:02.000]  第二個突破若是你仔細看的話
[00:04:02.000 --> 00:04:04.000]  特別看第八章的第一節的話
[00:04:04.000 --> 00:04:06.000]  你會發現使徒們
[00:04:06.000 --> 00:04:09.000]  他們留在耶路撒冷
[00:04:09.000 --> 00:04:12.000]  那些四散的人是誰呢
[00:04:12.000 --> 00:04:15.000]  路加告訴我們那些四散的人
[00:04:15.000 --> 00:04:17.000]  其實就是這些門徒們
[00:04:17.000 --> 00:04:20.000]  而當這些門徒們四散的時候
[00:04:20.000 --> 00:04:22.000]  他們就往各處
[00:04:22.000 --> 00:04:24.000]  我們剛剛也讀了第四節
[00:04:24.000 --> 00:04:27.000]  他們就往各處去傳道
[00:04:27.000 --> 00:04:29.000]  換句話說傳福音的工作
[00:04:29.000 --> 00:04:31.000]  不單單是使徒的工作
[00:04:31.000 --> 00:04:34.000]  在第八章因著逼迫
[00:04:34.000 --> 00:04:37.000]  我們看到了一個很重要的一個突破
[00:04:37.000 --> 00:04:39.000]  就是現在福音的工作
[00:04:39.000 --> 00:04:42.000]  也是在門徒們的手中
[00:04:42.000 --> 00:04:45.000]  也就是所謂在平信徒
[00:04:45.000 --> 00:04:48.000]  若是你願意接受這樣的一個詞描述的話
[00:04:48.000 --> 00:04:54.000]  不單單是在傳道的人的手中
[00:04:54.000 --> 00:04:56.000]  這兩個是很不一樣對不對
[00:04:56.000 --> 00:05:01.000]  傳道人傳道的人是很不一樣的
[00:05:01.000 --> 00:05:05.000]  我相信我們不見得每一個人都是傳道人
[00:05:05.000 --> 00:05:07.000]  但是親愛的弟兄姊妹們
[00:05:07.000 --> 00:05:11.000]  我深信神在你我身上的託付
[00:05:11.000 --> 00:05:17.000]  是要我們每一個人都做傳道的人
[00:05:17.000 --> 00:05:20.000]  其實今天當我們看普世宣教的時候
[00:05:20.000 --> 00:05:25.000]  我們會發現傳道的人的角色非常的重要
[00:05:25.000 --> 00:05:27.000]  因為有越來越多的地方
[00:05:27.000 --> 00:05:30.000]  包括許多穆斯林的地區
[00:05:30.000 --> 00:05:33.000]  其實是宣教師沒有辦法去的地方
[00:05:33.000 --> 00:05:38.000]  但是基督徒透過你我的職業
[00:05:38.000 --> 00:05:41.000]  透過我們的工作我們可以去那邊生活
[00:05:41.000 --> 00:05:43.000]  我們可以去那邊工作
[00:05:43.000 --> 00:05:47.000]  且我們可以在那邊為主做見證
[00:05:47.000 --> 00:05:50.000]  因此我們看到突破不單單是他們四散
[00:05:50.000 --> 00:05:54.000]  我們看到四散的人是傳道的人
[00:05:54.000 --> 00:05:57.000]  是門徒們他們帶著福音去
[00:05:57.000 --> 00:05:59.000]  當然我們同時看到另外一個突破
[00:05:59.000 --> 00:06:02.000]  就是他們不僅是向猶太人傳福音
[00:06:02.000 --> 00:06:07.000]  他們也向非猶太人傳福音
[00:06:07.000 --> 00:06:10.000]  因此第八章一開始我們就看到了
[00:06:10.000 --> 00:06:13.000]  逼迫帶出突破來
[00:06:13.000 --> 00:06:15.000]  若是我們有更多的時間
[00:06:15.000 --> 00:06:19.000]  我告訴大家其實在你我的生命裡面
[00:06:19.000 --> 00:06:26.000]  不就是在困境當中就帶出了轉機來嗎
[00:06:26.000 --> 00:06:29.000]  我想在我自己靈命的突破當中
[00:06:29.000 --> 00:06:32.000]  常常不是在順的當中有突破
[00:06:32.000 --> 00:06:35.000]  而是在逆的當中有突破不是嗎
[00:06:35.000 --> 00:06:38.000]  是在逆的當中我們能夠更多的
[00:06:38.000 --> 00:06:41.000]  經歷到上帝那無比的恩典
[00:06:41.000 --> 00:06:46.000]  因此我們看到了教會因著逼迫帶出了突破
[00:06:46.000 --> 00:06:48.000]  而若是我們往下讀到第
[00:06:48.000 --> 00:06:51.000]  從第四節其實一直到第二十五節
[00:06:51.000 --> 00:06:54.000]  就描述了有一個傳道的人
[00:06:54.000 --> 00:06:57.000]  有一個門徒他的名字叫斐利
[00:06:57.000 --> 00:07:00.000]  我們就讀到他怎麼樣去到撒瑪利亞
[00:07:00.000 --> 00:07:04.000]  在撒瑪利亞城市在那邊傳揚主耶穌基督的福音
[00:07:04.000 --> 00:07:08.000]  而今天我們從第26節到第40節
[00:07:08.000 --> 00:07:12.000]  我們看到不單單是斐利在撒瑪利亞傳福音
[00:07:12.000 --> 00:07:15.000]  我們看到在那邊福音工作展開的時候
[00:07:15.000 --> 00:07:19.000]  有主的一個使者或者應該說主的一個天使
[00:07:19.000 --> 00:07:23.000]  就對斐利說叫他起來往南走
[00:07:23.000 --> 00:07:28.000]  走到一條從耶路撒冷下到加薩的路上
[00:07:28.000 --> 00:07:31.000]  這條路是一條曠野之路
[00:07:31.000 --> 00:07:37.000]  帶著救恩之道斐利就走上了那一個曠野的路
[00:07:37.000 --> 00:07:40.000]  今天早晨在短短的幾分鐘當中
[00:07:40.000 --> 00:07:44.000]  希望能夠把四點放在弟兄姊妹們的身上
[00:07:44.000 --> 00:07:47.000]  四點在這十五節的當中
[00:07:47.000 --> 00:07:50.000]  我自己很深很深的體會
[00:07:50.000 --> 00:07:54.000]  我首先從第26節到第40節
[00:07:54.000 --> 00:07:56.000]  我想請大家特別留意到
[00:07:56.000 --> 00:08:00.000]  這一個主的託付在斐利的身上
[00:08:00.000 --> 00:08:02.000]  主的吩咐在斐利的身上
[00:08:02.000 --> 00:08:07.000]  這個傳福音或者我們今天在拆傳年會的當中
[00:08:07.000 --> 00:08:12.000]  我們可以說在這個宣教上面神的託付
[00:08:12.000 --> 00:08:16.000]  我記得我的高祖父戴德生曾經講過這樣的一句話
[00:08:16.000 --> 00:08:20.000]  他說The Great Commission is not an option to be considered
[00:08:20.000 --> 00:08:24.000]  It is a command to be followed
[00:08:24.000 --> 00:08:28.000]  大使命不是一個我們能夠選擇做不做的事情
[00:08:28.000 --> 00:08:31.000]  It is not an option 不是一個可以選擇的
[00:08:31.000 --> 00:08:36.000]  乃是是一個命令 是一個吩咐 是一個託付
[00:08:36.000 --> 00:08:41.000]  我們在第26節 對不起我是讀舊的和合本
[00:08:41.000 --> 00:08:45.000]  所以剛剛跟王牧師讀的會有一點點的不太一樣
[00:08:45.000 --> 00:08:48.000]  但是總而言之我們在第26節我們就看到
[00:08:48.000 --> 00:08:53.000]  有主的一個使者就對斐利說
[00:08:53.000 --> 00:08:56.000]  或者主的一個天使對斐利說
[00:08:56.000 --> 00:08:58.000]  我要你起來往南走
[00:08:58.000 --> 00:09:03.000]  往那從耶路撒冷下到加薩的路上去
[00:09:03.000 --> 00:09:05.000]  那路是曠野
[00:09:05.000 --> 00:09:08.000]  我們看到有一個吩咐
[00:09:08.000 --> 00:09:11.000]  路加特別告訴我們這是主的一個使者
[00:09:11.000 --> 00:09:17.000]  提醒著我們主在斐利身上的主權 不是嗎
[00:09:17.000 --> 00:09:20.000]  不是神的使者 雖然也是神的使者
[00:09:20.000 --> 00:09:22.000]  但是路加特別告訴我們
[00:09:22.000 --> 00:09:26.000]  那是主的一個使者對斐利說
[00:09:26.000 --> 00:09:31.000]  那既然他是主 斐利就需要去順服主的使者
[00:09:31.000 --> 00:09:35.000]  主的天使對他所說的
[00:09:35.000 --> 00:09:37.000]  其實在這個吩咐裡面我們當然
[00:09:37.000 --> 00:09:39.000]  我可以想到兩件事情
[00:09:39.000 --> 00:09:42.000]  第一件事情就是斐利需要去
[00:09:42.000 --> 00:09:44.000]  我想我就不多花時間
[00:09:44.000 --> 00:09:47.000]  在這一點上面我想從聖經裡面
[00:09:47.000 --> 00:09:51.000]  我們很清楚的看到其實是我們需要去的
[00:09:51.000 --> 00:09:54.000]  這不是一個我們能夠選擇的事情
[00:09:54.000 --> 00:10:00.000]  我還記得我們常常把他稱為是宣教之父威廉克里
[00:10:00.000 --> 00:10:05.000]  後來他有四十多年在印度做福音的工作
[00:10:05.000 --> 00:10:09.000]  而在十八世紀尾十九世紀初
[00:10:09.000 --> 00:10:11.000]  當他要出去的時候
[00:10:11.000 --> 00:10:18.000]  他參加了他當時那個城市的一個墓葬的一個領導會
[00:10:18.000 --> 00:10:22.000]  當然那時候要出去宣教是一個非常稀奇的事情
[00:10:22.000 --> 00:10:26.000]  因此他們就請了年輕二十出頭的威廉克里
[00:10:26.000 --> 00:10:28.000]  來分享他的見證
[00:10:28.000 --> 00:10:32.000]  想怎麼樣呼召他去到印度
[00:10:32.000 --> 00:10:34.000]  他分享完了他坐下
[00:10:34.000 --> 00:10:35.000]  其實還沒有坐下去
[00:10:35.000 --> 00:10:41.000]  當天的主席是這個墓葬領導會最年長的墓師
[00:10:41.000 --> 00:10:42.000]  他就站起來
[00:10:42.000 --> 00:10:44.000]  他就對斐利對不起
[00:10:44.000 --> 00:10:47.000]  他就對威廉克里講了一句很兇悍的話
[00:10:47.000 --> 00:10:49.000]  對他說什麼呢
[00:10:49.000 --> 00:10:51.000]  年輕人你坐下來
[00:10:51.000 --> 00:10:57.000]  若是能夠講廣東話的時候就請你坐下來
[00:10:57.000 --> 00:10:58.000]  請你坐下來
[00:10:58.000 --> 00:11:02.000]  若是神要拯救在印度的異教徒
[00:11:02.000 --> 00:11:04.000]  他有他自己的方法
[00:11:04.000 --> 00:11:05.000]  他不需要你
[00:11:05.000 --> 00:11:08.000]  相當厲害的一句話
[00:11:08.000 --> 00:11:10.000]  年輕人你坐下來
[00:11:10.000 --> 00:11:14.000]  若是神要拯救在印度的異教徒
[00:11:14.000 --> 00:11:16.000]  他有他自己的方法
[00:11:16.000 --> 00:11:18.000]  他不需要你
[00:11:18.000 --> 00:11:20.000]  但是我可以告訴大家
[00:11:20.000 --> 00:11:22.000]  後來威廉克里回到家
[00:11:22.000 --> 00:11:24.000]  他從創世紀一直讀到啟示錄
[00:11:24.000 --> 00:11:27.000]  就很清楚的看到他需要去
[00:11:27.000 --> 00:11:28.000]  也感謝主
[00:11:28.000 --> 00:11:30.000]  他就順服他去了
[00:11:30.000 --> 00:11:32.000]  但是這個託付的當中
[00:11:32.000 --> 00:11:34.000]  不單單是威廉克里要去
[00:11:34.000 --> 00:11:36.000]  或者不單單是斐利要去
[00:11:36.000 --> 00:11:38.000]  我想請大家也特別留意
[00:11:38.000 --> 00:11:41.000]  特別在你我的這個時代裡面
[00:11:41.000 --> 00:11:45.000]  我覺得有一個真理是我們需要持守的
[00:11:45.000 --> 00:11:48.000]  就是這個埃及亞伯的太監
[00:11:48.000 --> 00:11:50.000]  或者我們在赫赫本的翻譯裡面
[00:11:50.000 --> 00:11:53.000]  也有一個埃薩俄比亞
[00:11:53.000 --> 00:11:55.000]  我們很清楚的看見
[00:11:55.000 --> 00:11:56.000]  不僅是斐利要去
[00:11:56.000 --> 00:11:58.000]  親愛的弟兄姊妹們
[00:11:58.000 --> 00:12:01.000]  這個埃薩俄比亞的太監
[00:12:01.000 --> 00:12:04.000]  也需要聽到主耶穌基督的福音
[00:12:04.000 --> 00:12:06.000]  他才能夠重生得救
[00:12:06.000 --> 00:12:08.000]  為什麼我會強調這一點呢
[00:12:08.000 --> 00:12:10.000]  因為我們生活的這一個時代
[00:12:10.000 --> 00:12:14.000]  是一個所謂被稱為後現代主義的一個時代
[00:12:14.000 --> 00:12:17.000]  在後現代主義的一個思維的裡面
[00:12:17.000 --> 00:12:19.000]  其實我們看到絕對的真理
[00:12:19.000 --> 00:12:21.000]  已經完全被否認掉了
[00:12:21.000 --> 00:12:24.000]  所有的東西都是相對的
[00:12:24.000 --> 00:12:26.000]  而在這一個潮流的當中
[00:12:26.000 --> 00:12:28.000]  其實也影響到了信仰
[00:12:28.000 --> 00:12:30.000]  或者影響到了宗教
[00:12:30.000 --> 00:12:32.000]  因為今天有很多人他們會說
[00:12:32.000 --> 00:12:34.000]  其實不在乎你信什麼
[00:12:34.000 --> 00:12:37.000]  只要你信的虔誠就好了
[00:12:37.000 --> 00:12:39.000]  因為宗教其實九千
[00:12:39.000 --> 00:12:41.000]  全世界九千多個不同的宗教
[00:12:41.000 --> 00:12:44.000]  順便告訴大家一下
[00:12:44.000 --> 00:12:46.000]  九千多個不同的宗教
[00:12:46.000 --> 00:12:48.000]  其實都是勸人行善
[00:12:48.000 --> 00:12:53.000]  條條大路其實都是通著羅馬
[00:12:53.000 --> 00:12:55.000]  不在乎你信什麼
[00:12:55.000 --> 00:12:58.000]  只要你信的虔誠就好了
[00:12:58.000 --> 00:13:00.000]  親愛的弟兄姊妹們
[00:13:00.000 --> 00:13:01.000]  若是如此的話
[00:13:01.000 --> 00:13:03.000]  我十分的相信這一個太監
[00:13:03.000 --> 00:13:07.000]  其實他是很虔誠的人不是嗎
[00:13:07.000 --> 00:13:10.000]  他坐了好幾個有可能月的車子
[00:13:10.000 --> 00:13:12.000]  他才抵達了耶路撒冷
[00:13:12.000 --> 00:13:14.000]  且他在那邊敬拜了以後
[00:13:14.000 --> 00:13:19.000]  他回去一路還捧著當時舊約的聖經
[00:13:19.000 --> 00:13:22.000]  在那邊讀以賽亞書第五十三章
[00:13:22.000 --> 00:13:24.000]  我們看到他的渴慕
[00:13:24.000 --> 00:13:26.000]  我們看到他的敬虔
[00:13:26.000 --> 00:13:34.000]  但是如同約翰福音第三章尼哥迪姆
[00:13:34.000 --> 00:13:39.000]  如同使徒行傳第十章戈里紐
[00:13:39.000 --> 00:13:43.000]  這一個太監需要聽到福音
[00:13:43.000 --> 00:13:46.000]  也因為他需要聽到福音
[00:13:46.000 --> 00:13:49.000]  費力就需要去
[00:13:49.000 --> 00:13:51.000]  換一句話親愛的弟兄姊妹們
[00:13:51.000 --> 00:13:55.000]  耶穌基督不是a way a truth a life
[00:13:55.000 --> 00:14:00.000]  乃至他是the way the truth the life
[00:14:00.000 --> 00:14:01.000]  他是唯一的道路
[00:14:01.000 --> 00:14:04.000]  唯一的真理唯一的生命
[00:14:04.000 --> 00:14:06.000]  因此我們會說
[00:14:06.000 --> 00:14:08.000]  沒有一個人是壞到不能得救
[00:14:08.000 --> 00:14:10.000]  但是我們也會快快的說
[00:14:10.000 --> 00:14:15.000]  沒有一個人是好到不需要得救
[00:14:15.000 --> 00:14:17.000]  沒有一個人是壞到
[00:14:17.000 --> 00:14:20.000]  無論你做過什麼傷天害理
[00:14:20.000 --> 00:14:22.000]  殺人放火的事情
[00:14:22.000 --> 00:14:23.000]  我十分的相信
[00:14:23.000 --> 00:14:26.000]  沒有一個人是壞到不能得救
[00:14:26.000 --> 00:14:28.000]  但是今天我們要同樣的說
[00:14:28.000 --> 00:14:33.000]  沒有一個人是好到不需要得救
[00:14:33.000 --> 00:14:36.000]  因此這個託付是我們首先所看到的
[00:14:36.000 --> 00:14:40.000]  第二不單單是我們看到這個託付
[00:14:40.000 --> 00:14:41.000]  讓我們也很快一下
[00:14:41.000 --> 00:14:44.000]  看這個福音的途徑
[00:14:44.000 --> 00:14:45.000]  它的方法
[00:14:45.000 --> 00:14:48.000]  你容許用和和本
[00:14:48.000 --> 00:14:49.000]  舊的和和本
[00:14:49.000 --> 00:14:51.000]  因為在舊的和和本裡面
[00:14:51.000 --> 00:14:54.000]  我也是用舊的和和本來預備
[00:14:54.000 --> 00:14:56.000]  所以剛剛讀的這個版本
[00:14:56.000 --> 00:14:59.000]  我今天的極點就好像講不出來了
[00:14:59.000 --> 00:15:01.000]  因為就不太一樣
[00:15:01.000 --> 00:15:03.000]  那沒關係你們仔細聽吧
[00:15:03.000 --> 00:15:06.000]  若是你手上拿的不是和和本
[00:15:06.000 --> 00:15:08.000]  在這裡有七個詞
[00:15:08.000 --> 00:15:09.000]  我巴不得能夠
[00:15:09.000 --> 00:15:12.000]  其實一篇到都講不完這七個詞
[00:15:12.000 --> 00:15:15.000]  所以我只能夠快快的把這七個詞
[00:15:15.000 --> 00:15:18.000]  把它放下來給大家注意到
[00:15:18.000 --> 00:15:19.000]  我們首先看到第一個詞
[00:15:19.000 --> 00:15:21.000]  在第27節
[00:15:21.000 --> 00:15:22.000]  非利就什麼
[00:15:22.000 --> 00:15:25.000]  起身去
[00:15:25.000 --> 00:15:27.000]  若是你帶著你自己的聖經
[00:15:27.000 --> 00:15:30.000]  我發現今天信徒越來越少帶自己的聖經
[00:15:30.000 --> 00:15:31.000]  我不瞞大家說
[00:15:31.000 --> 00:15:35.000]  我覺得這個螢幕會把教會害死
[00:15:35.000 --> 00:15:38.000]  唱歌我們也唱不了和弦了
[00:15:38.000 --> 00:15:40.000]  因為我們歌詞都打上來了
[00:15:40.000 --> 00:15:43.000]  我們都已經不會看譜了
[00:15:43.000 --> 00:15:44.000]  那這還其次呢
[00:15:44.000 --> 00:15:47.000]  我覺得今天的信徒不帶聖經來
[00:15:47.000 --> 00:15:50.000]  因為我們都替他們安排好了
[00:15:50.000 --> 00:15:53.000]  我的習慣是還是捧著一本聖經來
[00:15:53.000 --> 00:15:55.000]  因為我想坐在下面
[00:15:55.000 --> 00:15:57.000]  我聽牧師講到一個地方
[00:15:57.000 --> 00:15:58.000]  我覺得很重要
[00:15:58.000 --> 00:15:59.000]  我就把筆拿出來
[00:15:59.000 --> 00:16:01.000]  我就可以把這個字
[00:16:01.000 --> 00:16:03.000]  把這個詞把它畫起來
[00:16:03.000 --> 00:16:05.000]  若是你看我的聖經的話
[00:16:05.000 --> 00:16:07.000]  是多彩多色的聖經
[00:16:07.000 --> 00:16:09.000]  我的媽媽常常看我的聖經說
[00:16:09.000 --> 00:16:10.000]  你看得懂嗎
[00:16:10.000 --> 00:16:17.000]  你好像聖經像個聖誕樹一樣
[00:16:17.000 --> 00:16:18.000]  童童昨天問我
[00:16:18.000 --> 00:16:21.000]  我有沒有powerpoint
[00:16:21.000 --> 00:16:24.000]  我跟他們說我沒有power也沒有point
[00:16:24.000 --> 00:16:25.000]  我說我沒有PPT
[00:16:25.000 --> 00:16:28.000]  但是希望我有power我有point
[00:16:28.000 --> 00:16:30.000]  首先我們在這邊看見
[00:16:30.000 --> 00:16:32.000]  祂起身
[00:16:32.000 --> 00:16:34.000]  祂起身去了
[00:16:34.000 --> 00:16:36.000]  我想在這裡我們首先就看到
[00:16:36.000 --> 00:16:39.000]  斐力的順服不是嗎
[00:16:39.000 --> 00:16:41.000]  他在一個非常成功的服事裡面
[00:16:41.000 --> 00:16:44.000]  若是你回去看第四節到第25節
[00:16:44.000 --> 00:16:47.000]  神大大的祝福斐力
[00:16:47.000 --> 00:16:51.000]  就在那個盟神祝福的那個剎那之間
[00:16:51.000 --> 00:16:52.000]  有一個使者對他說
[00:16:52.000 --> 00:16:55.000]  我要你把這個工作放下來
[00:16:55.000 --> 00:16:59.000]  我要你把這個城市宣教的工作放下來
[00:16:59.000 --> 00:17:02.000]  因為我要你去到曠野的宣教當中
[00:17:02.000 --> 00:17:04.000]  是一個不是狗不拉屎
[00:17:04.000 --> 00:17:06.000]  是鳥不下蛋的一個地方
[00:17:06.000 --> 00:17:08.000]  是一個曠野的路
[00:17:08.000 --> 00:17:09.000]  我要你去
[00:17:09.000 --> 00:17:11.000]  沒有告訴他去要做什麼
[00:17:11.000 --> 00:17:13.000]  大家有沒有留意到
[00:17:13.000 --> 00:17:17.000]  就是叫他起來叫他去
[00:17:17.000 --> 00:17:19.000]  斐力沒有說上帝啊
[00:17:19.000 --> 00:17:21.000]  請你先把藍圖跟我講好不好
[00:17:21.000 --> 00:17:23.000]  先告訴我去那邊
[00:17:23.000 --> 00:17:25.000]  我會碰到什麼東西
[00:17:25.000 --> 00:17:26.000]  我會遇到誰
[00:17:26.000 --> 00:17:31.000]  你是不是事先可以告訴我
[00:17:31.000 --> 00:17:33.000]  都沒有告訴他
[00:17:33.000 --> 00:17:36.000]  唯有叫他起來叫他去
[00:17:36.000 --> 00:17:38.000]  而當我們往下讀的時候
[00:17:38.000 --> 00:17:42.000]  我們就看到他起身去了
[00:17:42.000 --> 00:17:43.000]  他起身去了
[00:17:43.000 --> 00:17:45.000]  到第29節我們看到了第二個詞
[00:17:45.000 --> 00:17:47.000]  聖靈就對斐力說
[00:17:47.000 --> 00:17:51.000]  你去接近那車站
[00:17:51.000 --> 00:17:53.000]  我好喜歡在我的聖經裡面
[00:17:53.000 --> 00:17:57.000]  我特別把接近那個詞把它圈起來
[00:17:57.000 --> 00:17:59.000]  因為我想在福音的工作上面
[00:17:59.000 --> 00:18:03.000]  那個接近的工作是何等的重要
[00:18:03.000 --> 00:18:08.000]  接近是何等的重要
[00:18:08.000 --> 00:18:11.000]  我們今年的主題
