
[00:00:00.000 --> 00:00:02.120]  感謝神 今早沒有下雨
[00:04:24.640 --> 00:04:27.960]  他希望我們將來永恆蒙福
[00:04:27.960 --> 00:04:31.240]  所以他這麼多次提醒我們
[00:04:31.240 --> 00:04:32.320]  就說你預備好
[00:04:32.320 --> 00:04:34.520]  將來得我的賞賜
[00:04:34.520 --> 00:04:36.720]  不過你要回應
[00:04:36.720 --> 00:04:37.960]  你要做預備
[00:04:37.960 --> 00:04:40.160]  正如我們下午下雨
[00:04:40.160 --> 00:04:42.480]  我們要做預備的一樣
[00:04:42.480 --> 00:04:44.160]  所以今天我們看到
[00:04:44.160 --> 00:04:47.840]  耶穌單單在路加福音
[00:04:47.840 --> 00:04:50.840]  他就有起碼六次之多
[00:04:50.840 --> 00:04:55.200]  來提關乎錢財和我們人生的關係
[00:04:55.200 --> 00:04:59.720]  你說今年我們教會的主題是什麼
[00:04:59.720 --> 00:05:04.640]  先求神的國和他的義
[00:05:04.640 --> 00:05:06.360]  什麼叫求神的國和他的義
[00:05:06.360 --> 00:05:09.000]  當然是有很廣泛的意義的
[00:05:09.000 --> 00:05:10.280]  但是在那段經文
[00:05:10.280 --> 00:05:11.880]  馬達福音第六章那裡
[00:05:11.880 --> 00:05:15.640]  他是講到關乎我們憂慮的問題
[00:05:15.640 --> 00:05:17.920]  關乎錢財的問題
[00:05:17.920 --> 00:05:20.000]  所以我們就會想到
[00:05:20.000 --> 00:05:22.200]  原來先求神的國
[00:05:22.200 --> 00:05:24.880]  除了包括我們傳福音
[00:05:24.880 --> 00:05:27.560]  禱告
[00:05:27.560 --> 00:05:32.240]  要來彰顯擴展神的國度等等之外
[00:05:32.240 --> 00:05:33.840]  其中一樣東西很重要的就是
[00:05:33.840 --> 00:05:37.280]  我們是不是真的來為神的國
[00:05:37.280 --> 00:05:41.520]  來在我們的神教我們
[00:05:41.520 --> 00:05:44.080]  應該我們怎麼用我們的人生
[00:05:44.080 --> 00:05:46.800]  我們來在金錢上面
[00:05:46.800 --> 00:05:49.160]  來做好預備呢
[00:05:49.160 --> 00:05:52.360]  所以就在路加福音
[00:05:52.360 --> 00:05:53.720]  二十四章那裡
[00:05:53.720 --> 00:05:56.560]  總共耶穌有六次
[00:05:56.560 --> 00:06:00.080]  提到關乎錢財和我們人生的關係
[00:06:00.080 --> 00:06:02.280]  包括了在第八章
[00:06:02.280 --> 00:06:03.240]  第十二章
[00:06:03.240 --> 00:06:04.280]  十二章我們很熟悉的
[00:06:04.280 --> 00:06:05.160]  我們講過的
[00:06:05.160 --> 00:06:07.320]  無知的財主
[00:06:07.320 --> 00:06:08.720]  十六章就是今天
[00:06:08.720 --> 00:06:11.120]  還有十八章
[00:06:11.120 --> 00:06:12.720]  還有二十一章
[00:06:12.720 --> 00:06:13.840]  為什麼只有五章呢
[00:06:13.840 --> 00:06:17.080]  因為十六章講了兩次
[00:06:17.080 --> 00:06:19.320]  所以今天我們來看看
[00:06:19.320 --> 00:06:22.760]  主耶穌提到關乎錢財正確的運用
[00:06:22.760 --> 00:06:25.040]  耶穌講了那麼多
[00:06:25.040 --> 00:06:27.640]  我們也要講那麼多
[00:06:27.640 --> 00:06:29.120]  所以有些人認為
[00:06:29.120 --> 00:06:31.880]  在港台裡面不要講奉獻
[00:06:31.880 --> 00:06:33.560]  我非常反對
[00:06:33.560 --> 00:06:35.520]  如果傳道人在港台裡面
[00:06:35.520 --> 00:06:38.360]  從來沒有提到鼓勵頂子奉獻
[00:06:38.360 --> 00:06:41.400]  有可能這個傳道人是有些問題的
[00:06:41.400 --> 00:06:44.440]  因為他自己可能沒有奉獻
[00:06:44.440 --> 00:06:47.720]  但是如果我們真的遵行神的旨意
[00:06:47.720 --> 00:06:49.440]  來很好的奉獻的話
[00:06:49.440 --> 00:06:51.560]  就應該教導頂子妹
[00:06:51.560 --> 00:06:52.560]  第一就是我有講
[00:06:52.560 --> 00:06:54.560]  有一個教會的例子給大家知道
[00:06:54.560 --> 00:06:58.840]  我在他的心裡面非常受感動
[00:06:58.840 --> 00:07:02.760]  耶穌在這裡講到
[00:07:02.760 --> 00:07:04.760]  第十六章有兩次之多
[00:07:04.760 --> 00:07:07.800]  都是講到關乎跟錢財有關
[00:07:07.800 --> 00:07:10.480]  不過重點不只是講錢財
[00:07:10.480 --> 00:07:14.200]  是叫我們為將來做好預備
[00:07:14.200 --> 00:07:16.360]  這個才是他最重要的重點
[00:07:16.360 --> 00:07:18.360]  因為他要我們蒙福
[00:07:18.360 --> 00:07:21.160]  他不是要我們只是為了金錢的奉獻
[00:07:21.160 --> 00:07:23.120]  這個不是他的目的
[00:07:23.120 --> 00:07:26.440]  他的目的是為了叫我們將來蒙福
[00:07:26.440 --> 00:07:28.680]  叫我們預備好將來
[00:07:28.680 --> 00:07:31.280]  以致我們今天有一個聰明的人生
[00:07:31.280 --> 00:07:32.760]  有一個忠心的人生
[00:07:32.760 --> 00:07:36.560]  這個才是他最希望我們明白的
[00:07:36.560 --> 00:07:39.400]  所以今天我們來看看這段經文
[00:07:39.400 --> 00:07:41.240]  這章裡面有很多經文
[00:07:41.240 --> 00:07:44.480]  我將三個很重要的
[00:07:44.480 --> 00:07:48.040]  為來世最好預備的三個
[00:07:48.040 --> 00:07:50.280]  耶穌的比喻或者教導
[00:07:50.280 --> 00:07:51.360]  跟大家來分享
[00:07:51.360 --> 00:07:54.400]  第一個是關乎聰明的管家
[00:07:54.400 --> 00:07:57.520]  第二個是講忠心的僕人
[00:07:57.520 --> 00:08:02.440]  第三個是什麼是真正或者真實的財主
[00:08:02.440 --> 00:08:05.760]  所以這幾個都是在第十六章我們看到的
[00:08:05.760 --> 00:08:08.320]  我們先看第一個聰明的管家
[00:08:08.320 --> 00:08:10.920]  要把握時機預備將來
[00:08:10.920 --> 00:08:12.520]  這是在第十六章
[00:08:12.520 --> 00:08:15.200]  老鴿福音十六章第一節開始的
[00:08:15.200 --> 00:08:19.880]  我們讀一讀主耶穌給我們的提醒和比喻
[00:08:19.880 --> 00:08:22.360]  我們同聲讀出這段經文
[00:08:22.360 --> 00:08:23.040]  請讀
[00:08:23.040 --> 00:08:25.440]  耶穌又對門圖說
[00:08:25.440 --> 00:08:28.200]  有一個財主的管家
[00:08:28.200 --> 00:08:30.400]  別人向他主人
[00:08:30.400 --> 00:08:33.720]  告他浪費主人的財物
[00:08:33.720 --> 00:08:36.280]  主人叫他來對他說
[00:08:36.280 --> 00:08:39.680]  我聽見你這是怎麼樣呢
[00:08:39.680 --> 00:08:43.280]  把你所經管的交代明白
[00:08:43.280 --> 00:08:47.920]  因你不能再作我的管家
[00:08:47.920 --> 00:08:50.080]  那管家心裡說
[00:08:50.080 --> 00:08:51.800]  主人持我
[00:08:51.800 --> 00:08:54.680]  不用我再作管家
[00:08:54.680 --> 00:08:56.360]  我將來做什麼呢
[00:08:56.360 --> 00:08:57.880]  挫地無力
[00:08:57.880 --> 00:08:59.960]  土飯怕羞
[00:08:59.960 --> 00:09:01.360]  我知道怎麼行
[00:09:01.360 --> 00:09:04.880]  好叫人在我不作管家之後
[00:09:04.880 --> 00:09:07.640]  接我到他門家裡去
[00:09:07.640 --> 00:09:10.760]  於是把欠他主人債的
[00:09:10.760 --> 00:09:13.360]  一個一個地叫了來
[00:09:13.360 --> 00:09:14.640]  問頭一個說
[00:09:14.640 --> 00:09:17.680]  你欠我主人多少
[00:09:17.680 --> 00:09:20.760]  他說一百鈕油
[00:09:20.760 --> 00:09:22.600]  管家說拿你的賬
[00:09:22.600 --> 00:09:24.640]  快坐下寫五十
[00:09:24.640 --> 00:09:26.440]  又問一個說
[00:09:26.440 --> 00:09:27.920]  你欠多少
[00:09:27.920 --> 00:09:30.920]  他說一百石墨子
[00:09:30.920 --> 00:09:32.440]  管家說拿你的賬
[00:09:32.440 --> 00:09:34.360]  寫八十
[00:09:34.360 --> 00:09:39.280]  主人就誇獎這不義的管家
[00:09:39.280 --> 00:09:41.080]  做事聰明
[00:09:41.080 --> 00:09:43.640]  因為今世之子
[00:09:43.640 --> 00:09:46.080]  在世事之上
[00:09:46.080 --> 00:09:50.800]  較比光明之子更聰明
[00:09:50.800 --> 00:09:53.480]  你留意這裏
[00:09:53.480 --> 00:09:56.000]  主人就是這個比喻當中的主人
[00:09:56.000 --> 00:09:58.600]  就誇獎這個不義的管家
[00:09:58.600 --> 00:10:00.320]  說他什麼
[00:10:00.320 --> 00:10:01.680]  做事聰明
[00:10:01.680 --> 00:10:02.600]  再說一次
[00:10:02.600 --> 00:10:05.120]  因為今世之子
[00:10:05.120 --> 00:10:10.120]  今世很懂這些世事的事
[00:10:10.120 --> 00:10:13.560]  在世事上較比光明之子
[00:10:13.560 --> 00:10:15.640]  誰是光明之子
[00:10:15.640 --> 00:10:16.840]  耶穌的門徒
[00:10:16.840 --> 00:10:19.440]  就是我們更加聰明
[00:10:19.440 --> 00:10:21.880]  就是有時候我們真的不夠他們聰明
[00:10:21.880 --> 00:10:25.280]  所以這裏就指到聰明的管家
[00:10:25.280 --> 00:10:26.960]  好 我們繼續看第九節
[00:10:26.960 --> 00:10:27.800]  請讀
[00:10:27.800 --> 00:10:32.680]  我又告訴你們要藉著那不義的錢財
[00:10:32.680 --> 00:10:33.800]  結交朋友
[00:10:33.800 --> 00:10:37.640]  到了錢財沒有用的時候
[00:10:37.640 --> 00:10:43.320]  他們可以接你們到永存的帳幕裏去
[00:10:43.320 --> 00:10:47.040]  這句第九節就是耶穌的說話
[00:10:47.040 --> 00:10:50.320]  前面那個主人就是比喻裏面的主人
[00:10:50.320 --> 00:10:51.920]  所以第九節耶穌就說
[00:10:51.920 --> 00:10:53.560]  這個比喻說什麼
[00:10:53.560 --> 00:10:54.320]  這個比喻說
[00:10:54.320 --> 00:10:55.800]  我告訴你們
[00:10:55.800 --> 00:10:58.680]  要藉著不義的錢財
[00:10:58.680 --> 00:10:59.600]  結交朋友
[00:10:59.600 --> 00:11:02.720]  到了錢財沒有用的時候
[00:11:02.720 --> 00:11:05.640]  他們可以接你們到永存的帳幕裏去
[00:11:05.640 --> 00:11:08.560]  當然這就是指到剛才那比喻裏面的內容
[00:11:08.560 --> 00:11:10.800]  就是說那個不義的管家
[00:11:10.800 --> 00:11:15.120]  他就把握他有的機會
[00:11:15.120 --> 00:11:18.880]  將來希望有人接他去
[00:11:18.880 --> 00:11:20.280]  當他沒有得做管家的時候
[00:11:20.280 --> 00:11:24.840]  接他去他們的家裏面繼續有得做
[00:11:24.840 --> 00:11:28.040]  那耶穌就很清楚地把這個意思說出來
[00:11:28.040 --> 00:11:32.880]  這些有時候都是所謂不義的錢財
[00:11:32.880 --> 00:11:35.760]  就是指那個不義的管家
[00:11:35.760 --> 00:11:37.360]  意思就是跟後面這個
[00:11:37.360 --> 00:11:39.320]  到了錢財沒有用的時候
[00:11:39.320 --> 00:11:41.320]  所以這個意思就是更加強調
[00:11:41.320 --> 00:11:44.440]  是他將來沒有再用的了
[00:11:44.440 --> 00:11:47.560]  那些錢財到那時候不是他的了
[00:11:47.560 --> 00:11:49.400]  沒有用的了
[00:11:49.400 --> 00:11:51.560]  但是他預備好了
[00:11:51.560 --> 00:11:52.280]  預備好
[00:11:52.280 --> 00:11:56.760]  所以將來就可以在天上的永存的帳幕裏
[00:11:56.760 --> 00:11:58.200]  成為有用了
[00:11:58.200 --> 00:12:01.120]  這個就是那個分別
[00:12:01.120 --> 00:12:04.640]  這裏我們看見這個不義的管家
[00:12:04.640 --> 00:12:06.720]  浪費主人的財物
[00:12:06.720 --> 00:12:10.360]  所以結果這個主人就叫他來
[00:12:10.360 --> 00:12:12.640]  叫他來幹什麼
[00:12:12.640 --> 00:12:14.160]  炒魷魚
[00:12:14.160 --> 00:12:15.000]  豈有此理
[00:12:15.000 --> 00:12:16.760]  這些人不值得炒
[00:12:16.760 --> 00:12:24.360]  他說你交代清楚之後就可以離開了
[00:12:24.360 --> 00:12:26.520]  所以還有一個機會給他交代
[00:12:26.520 --> 00:12:27.800]  就是交給其他人
[00:12:27.800 --> 00:12:29.560]  或者把事情交大一點
[00:12:29.560 --> 00:12:32.240]  他就把握這個小窗戶
[00:12:32.240 --> 00:12:33.840]  就是僅有的機會
[00:12:33.840 --> 00:12:36.280]  那他就做些什麼
[00:12:36.280 --> 00:12:41.760]  就叫那些欠債的人
[00:12:41.760 --> 00:12:42.920]  叫他們來
[00:12:42.920 --> 00:12:44.520]  你欠多少
[00:12:44.520 --> 00:12:45.640]  100
[00:12:45.640 --> 00:12:47.520]  寫50
[00:12:47.520 --> 00:12:49.040]  還50就可以了
[00:12:49.040 --> 00:12:50.040]  另外一個呢
[00:12:50.040 --> 00:12:50.560]  100
[00:12:50.560 --> 00:12:52.040]  寫多少
[00:12:52.040 --> 00:12:52.840]  80
[00:12:52.840 --> 00:12:53.600]  還80就可以了
[00:12:53.600 --> 00:12:54.360]  打個八折
[00:12:54.360 --> 00:12:55.120]  一個五折
[00:12:55.120 --> 00:12:59.320]  一個打個八折
[00:12:59.320 --> 00:13:02.600]  那麼100紐約有多少呢
[00:13:02.600 --> 00:13:03.360]  我查一查
[00:13:03.360 --> 00:13:09.400]  100紐約當時當然在巴勒斯坦地有很多橄欖油
[00:13:09.400 --> 00:13:12.040]  所以那些油是很普通
[00:13:12.040 --> 00:13:14.200]  但是當然仍然是很值錢的
[00:13:14.200 --> 00:13:16.280]  那麼少就不值錢 多就值錢
[00:13:16.280 --> 00:13:20.520]  100紐約就有850加侖
[00:13:20.520 --> 00:13:23.160]  850加侖很多
[00:13:23.160 --> 00:13:29.160]  那麼大約等於150棵橄欖樹的產量
[00:13:29.160 --> 00:13:32.880]  所以就是一個很大的農莊
[00:13:32.880 --> 00:13:33.480]  換句話說
[00:13:33.480 --> 00:13:36.760]  這個欠債的人是有錢的人
[00:13:36.760 --> 00:13:40.600]  他能夠這麼大的農場
[00:13:40.600 --> 00:13:45.360]  有150棵出產的橄欖樹
[00:13:45.360 --> 00:13:45.960]  起碼
[00:13:45.960 --> 00:13:46.960]  他不只是借
[00:13:46.960 --> 00:13:48.200]  可能是他自己有
[00:13:48.200 --> 00:13:49.480]  所以起碼
[00:13:49.480 --> 00:13:51.600]  然後他就借了這麼多
[00:13:51.600 --> 00:13:53.240]  差都差這麼多了
[00:13:53.240 --> 00:13:54.640]  何況他自己有多少呢
[00:13:54.640 --> 00:13:56.920]  所以他是一個大財主
[00:13:56.920 --> 00:13:58.440]  不過仍然需要借錢
[00:13:58.440 --> 00:13:59.440]  因為投資
[00:13:59.440 --> 00:14:01.440]  好像今天我們仍然借銀行錢
[00:14:01.440 --> 00:14:03.080]  雖然我們自己有錢
[00:14:03.080 --> 00:14:07.560]  因為這個是需要去運用那些錢財
[00:14:07.560 --> 00:14:08.800]  所以他越做越大
[00:14:08.800 --> 00:14:11.960]  借了很多錢 借了這個大財主
[00:14:11.960 --> 00:14:13.480]  有100樓這麼多人
[00:14:13.480 --> 00:14:17.000]  啊 現在還一半就行
[00:14:17.000 --> 00:14:18.640]  真的很有利
[00:14:18.640 --> 00:14:22.000]  另外就有100石的墨子
[00:14:22.000 --> 00:14:24.520]  墨子當然就等於我們現在吃的飯糧
[00:14:24.520 --> 00:14:26.800]  他們做的大麥餅那些
[00:14:26.800 --> 00:14:30.440]  那麼100石就代表大概有幾大農地呢
[00:14:30.440 --> 00:14:32.440]  大概有100畝這麼大
[00:14:32.440 --> 00:14:33.400]  100畝
[00:14:33.400 --> 00:14:36.520]  你知不知道我們教會這個地有幾多畝
[00:14:36.520 --> 00:14:38.040]  就是我們這個教會
[00:14:38.040 --> 00:14:39.640]  大家知不知道
[00:14:39.640 --> 00:14:43.640]  2畝2.6畝 差不多
[00:14:43.640 --> 00:14:47.960]  那麼100畝就是我們這裡有幾多畝
[00:14:47.960 --> 00:14:50.960]  50多畝
[00:14:50.960 --> 00:14:52.320]  所以你想一下
[00:14:52.320 --> 00:14:56.840]  有多大一個地方來產量這些墨子
[00:14:56.840 --> 00:14:59.040]  所以這兩個其實他真是懂得找
[00:14:59.040 --> 00:15:01.200]  找一些最大的債主
[00:15:01.200 --> 00:15:02.800]  最大的欠債的人
[00:15:02.800 --> 00:15:04.760]  就將他扣一半
[00:15:04.760 --> 00:15:07.680]  扣了二成
[00:15:07.680 --> 00:15:08.640]  那麼目的是什麼
[00:15:08.640 --> 00:15:10.680]  目的是說你這麼好
[00:15:10.680 --> 00:15:13.840]  這個將來我記住你大恩人
[00:15:13.840 --> 00:15:15.120]  希望有一天
[00:15:15.120 --> 00:15:18.400]  沒有工作的時候被這個財主解僱之後
[00:15:18.400 --> 00:15:20.800]  希望能夠去找回一官半職
[00:15:20.800 --> 00:15:24.840]  在那些欠債的人那裡
[00:15:24.840 --> 00:15:26.920]  那麼當然這個就是
[00:15:26.920 --> 00:15:29.440]  亦都當時如果這些是有解釋的
[00:15:29.440 --> 00:15:31.760]  就說如果他們是猶太人同胞
[00:15:31.760 --> 00:15:32.920]  就律法規定
[00:15:32.920 --> 00:15:37.360]  摩西律法規定就不要收利息的
[00:15:37.360 --> 00:15:39.440]  那麼有可能這些就是利息
[00:15:39.440 --> 00:15:42.080]  所以這個管家說
[00:15:42.080 --> 00:15:43.560]  現在沒有利息了
[00:15:43.560 --> 00:15:46.640]  照著猶太人的法規
[00:15:46.640 --> 00:15:49.760]  讓他們覺得真是好
[00:15:49.760 --> 00:15:56.800]  亦都讓這個財主能夠有一個慷慨的名聲
[00:15:56.800 --> 00:15:59.640]  就是說我遵照這個猶太人律法
[00:15:59.640 --> 00:16:01.400]  免你們的利息
[00:16:01.400 --> 00:16:05.400]  所以就扣五成扣兩成等等
[00:16:05.400 --> 00:16:07.960]  其實這個管家是孤注一擲的
[00:16:07.960 --> 00:16:10.920]  就是說把握最後這個機會
[00:16:10.920 --> 00:16:15.280]  就是希望將來能夠有所得到自己的照顧
[00:16:15.280 --> 00:16:18.360]  他懂得想他的將來
[00:16:18.360 --> 00:16:20.880]  為他的未來預備好
[00:16:20.880 --> 00:16:24.440]  為他有一天這些錢財沒有用了
[00:16:24.440 --> 00:16:26.440]  就是說他不是再管的了
[00:16:26.440 --> 00:16:33.480]  的時候我繼續能夠有所依賴
[00:16:33.480 --> 00:16:38.040]  這個正是這個比喻當中的意思
[00:16:38.040 --> 00:16:40.040]  當然這個是不義的管家
[00:16:40.040 --> 00:16:42.280]  主人沒有稱讚他
[00:16:42.280 --> 00:16:46.200]  主人就說他浪費主人的財物豈有此理
[00:16:46.200 --> 00:16:49.320]  所以要辭退他
[00:16:49.320 --> 00:16:52.240]  證明他不是欣賞他做事的方法
[00:16:52.240 --> 00:16:55.160]  因為這個是不忠的僕人
[00:16:55.160 --> 00:16:56.760]  但是他竟然稱讚他
[00:16:56.760 --> 00:17:01.400]  第八節他說主人誇獎這不義的管家
[00:17:01.400 --> 00:17:04.520]  竟然誇獎他做事聰明
[00:17:04.520 --> 00:17:05.480]  為什麼
[00:17:05.480 --> 00:17:08.480]  因為如果他有忠心
[00:17:08.480 --> 00:17:10.560]  他能夠做好他應該做的事
[00:17:10.560 --> 00:17:12.760]  這個僕人就是好東西
[00:17:12.760 --> 00:17:13.400]  為什麼
[00:17:13.400 --> 00:17:18.640]  因為他聰明
[00:17:18.640 --> 00:17:21.360]  只是這一點就值得主人誇讚
[00:17:21.360 --> 00:17:22.280]  為什麼
[00:17:22.280 --> 00:17:23.080]  讚他聰明
[00:17:23.080 --> 00:17:27.720]  因為他知道他能夠為自己預備將來
[00:17:27.720 --> 00:17:30.720]  所以主人這個比喻很重要的意思
[00:17:30.720 --> 00:17:35.720]  當然耶穌不是欣賞他做事不義的方法
[00:17:35.720 --> 00:17:39.840]  耶穌在這個比喻裡面很清楚地說到
[00:17:39.840 --> 00:17:43.440]  就是當那些沒用的錢財
[00:17:43.440 --> 00:17:45.080]  你現在把握著
[00:17:45.080 --> 00:17:48.120]  將來就能夠有真實的價值
[00:17:48.120 --> 00:17:50.320]  因為這裏的東西
[00:17:50.320 --> 00:17:53.200]  將來那裏不能用了
[00:17:53.200 --> 00:17:54.640]  真的是這樣
[00:17:54.640 --> 00:17:56.960]  我們沒有辦法
[00:17:56.960 --> 00:18:00.840]  真的沒有辦法能夠可以
[00:18:00.840 --> 00:18:03.480]  將我們現在有的東西
[00:18:03.480 --> 00:18:05.520]  將來帶走
[00:18:05.520 --> 00:18:09.160]  有沒有誰能夠將你現在所有的多少錢都好
[00:18:09.160 --> 00:18:12.920]  無論多無論少可以帶到永恆
[00:18:12.920 --> 00:18:15.000]  現在有的東西
[00:18:15.000 --> 00:18:17.480]  將來變成沒用的東西
[00:18:17.480 --> 00:18:19.200]  不過有一樣東西是真的
[00:18:19.200 --> 00:18:21.080]  耶穌就指出一個聰明的方法
[00:18:21.080 --> 00:18:24.400]  他說你預先存款
[00:18:24.400 --> 00:18:26.960]  你今天存進去永恆那些
[00:18:26.960 --> 00:18:29.560]  你今天有一條方法存進去永恆
[00:18:29.560 --> 00:18:31.080]  你存進去永恆那些
[00:18:31.080 --> 00:18:33.680]  到時候就可以用
