
[00:00:00.000 --> 00:00:04.220]  好,弟兄姐妹平安,各位來賓都平安
[00:09:51.880 --> 00:09:54.880]  你一定會想辦法去做這件事
[00:09:54.880 --> 00:09:56.880]  所以我們見得到
[00:09:56.880 --> 00:09:57.880]  接著的聖經描述就說
[00:09:57.880 --> 00:10:00.880]  這個人去找醫生
[00:10:00.880 --> 00:10:02.880]  找醫生是一件很正常的事
[00:10:02.880 --> 00:10:05.880]  不過這裏說他在很多醫生手裏
[00:10:05.880 --> 00:10:07.880]  受了很多的苦
[00:10:07.880 --> 00:10:09.880]  為甚麼他會在很多的醫生裏面
[00:10:09.880 --> 00:10:11.880]  受了很多的苦呢
[00:10:11.880 --> 00:10:14.880]  因為這個病是不容易醫好的
[00:10:14.880 --> 00:10:15.880]  找完一個
[00:10:15.880 --> 00:10:18.880]  接著通常就醫幾次
[00:10:18.880 --> 00:10:20.880]  接著就發現那個醫生無效
[00:10:20.880 --> 00:10:21.880]  接著怎樣
[00:10:21.880 --> 00:10:22.880]  又再找下一個
[00:10:22.880 --> 00:10:23.880]  有時候我們都是這樣
[00:10:23.880 --> 00:10:24.880]  看醫生
[00:10:24.880 --> 00:10:25.880]  看了很久都沒有效
[00:10:25.880 --> 00:10:27.880]  就轉去那個醫生
[00:10:27.880 --> 00:10:28.880]  又或者這樣說
[00:10:28.880 --> 00:10:31.880]  有時候我們患了一些病
[00:10:31.880 --> 00:10:33.880]  開始就找普通科的醫生
[00:10:33.880 --> 00:10:34.880]  找一找
[00:10:34.880 --> 00:10:36.880]  發現不是
[00:10:36.880 --> 00:10:37.880]  是苦科的問題
[00:10:37.880 --> 00:10:38.880]  怎樣
[00:10:38.880 --> 00:10:39.880]  要找專科
[00:10:39.880 --> 00:10:40.880]  找專科的話
[00:10:40.880 --> 00:10:41.880]  但是那些專科
[00:10:41.880 --> 00:10:43.880]  又未必一定可以幫你
[00:10:43.880 --> 00:10:45.880]  去解決你的問題
[00:10:45.880 --> 00:10:46.880]  醫好你的病
[00:10:46.880 --> 00:10:48.880]  甚至你可以想像一下
[00:10:48.880 --> 00:10:49.880]  我們今時今日是甚麼
[00:10:49.880 --> 00:10:51.880]  中西病庸
[00:10:51.880 --> 00:10:53.880]  你看西醫不行
[00:10:53.880 --> 00:10:54.880]  那你怎樣
[00:10:54.880 --> 00:10:55.880]  看了一段時間都不行
[00:10:55.880 --> 00:10:56.880]  又試試中醫
[00:10:56.880 --> 00:10:57.880]  又試試針灸
[00:10:57.880 --> 00:10:59.880]  這裏用一些艾草
[00:10:59.880 --> 00:11:01.880]  然後我們有時候拔一下罐
[00:11:01.880 --> 00:11:03.880]  用不同方法針灸
[00:11:03.880 --> 00:11:04.880]  按摩
[00:11:04.880 --> 00:11:05.880]  有時候西方不行
[00:11:05.880 --> 00:11:06.880]  有時候吃一下藥
[00:11:06.880 --> 00:11:07.880]  吃一下藥不行
[00:11:07.880 --> 00:11:08.880]  吃一些補品
[00:11:08.880 --> 00:11:09.880]  吃一些B雜
[00:11:09.880 --> 00:11:11.880]  希望增加抵抗力
[00:11:11.880 --> 00:11:14.880]  接著可能要做手術
[00:11:14.880 --> 00:11:17.880]  所以你會找了很多不同的醫生
[00:11:17.880 --> 00:11:19.880]  嘗試幫你去醫好
[00:11:19.880 --> 00:11:21.880]  解決你的問題
[00:11:21.880 --> 00:11:23.880]  有時候真的是這樣
[00:11:23.880 --> 00:11:26.880]  不過有時候不一定幫到你
[00:11:26.880 --> 00:11:30.880]  不過這確實是我們很想去不同的方法
[00:11:30.880 --> 00:11:33.880]  但十二年找了不同的醫生
[00:11:33.880 --> 00:11:35.880]  真的很辛苦
[00:11:35.880 --> 00:11:36.880]  我想起
[00:11:36.880 --> 00:11:39.880]  我都問了師母可不可以說
[00:11:39.880 --> 00:11:41.880]  剛才說血流的苦是甚麼
[00:11:41.880 --> 00:11:44.880]  就是長期流血
[00:11:44.880 --> 00:11:46.880]  但你知不知道
[00:11:46.880 --> 00:11:50.880]  師母曾經有苦科病
[00:11:50.880 --> 00:11:52.880]  師母的苦科病
[00:11:52.880 --> 00:11:55.880]  其實是長期沒有血流
[00:11:55.880 --> 00:11:57.880]  相反的
[00:11:57.880 --> 00:12:02.880]  就是說長期沒有月經
[00:12:02.880 --> 00:12:06.880]  試過最嚴重是半年的時間
[00:12:06.880 --> 00:12:09.880]  其實都是對身體有影響
[00:12:09.880 --> 00:12:11.880]  對於無論是生小朋友
[00:12:11.880 --> 00:12:14.880]  或者對於她自己的健康都有影響
[00:12:14.880 --> 00:12:16.880]  我還記得那時候
[00:12:16.880 --> 00:12:20.880]  除了她本身要去看西醫
[00:12:20.880 --> 00:12:23.880]  在政府那些地方排期
[00:12:23.880 --> 00:12:26.880]  定期去做檢查
[00:12:26.880 --> 00:12:28.880]  看會不會有藥幫到她
[00:12:28.880 --> 00:12:30.880]  接著她爸爸媽媽
[00:12:30.880 --> 00:12:33.880]  我的岳父岳母都為了這個女兒
[00:12:33.880 --> 00:12:35.880]  願意給多些錢
[00:12:35.880 --> 00:12:37.880]  去看中醫調理
[00:12:37.880 --> 00:12:39.880]  我還記得那時候
[00:12:39.880 --> 00:12:41.880]  她要特意去到
[00:12:41.880 --> 00:12:46.880]  她住在香港的天水圍
[00:12:46.880 --> 00:12:50.880]  天水圍在西北部的地方
[00:12:50.880 --> 00:12:54.880]  要特意去到尖沙咀
[00:12:54.880 --> 00:13:00.880]  找那個外父同事說挺好的中醫
[00:13:00.880 --> 00:13:03.880]  去那裡特意配些中藥
[00:13:03.880 --> 00:13:09.880]  大約在三十年前
[00:13:09.880 --> 00:13:12.880]  配一劑的中藥
[00:13:12.880 --> 00:13:16.880]  當時要五百元港幣一劑
[00:13:16.880 --> 00:13:19.880]  那次就配了三劑
[00:13:19.880 --> 00:13:22.880]  當時還有一個學生
[00:13:22.880 --> 00:13:24.880]  帶著一千多元
[00:13:24.880 --> 00:13:26.880]  一千五百元去配藥
[00:13:26.880 --> 00:13:29.880]  去拿這些中藥回來
[00:13:29.880 --> 00:13:31.880]  她爸爸也很想花這些錢
[00:13:31.880 --> 00:13:36.880]  治好女兒排卵的問題
[00:13:36.880 --> 00:13:39.880]  真的中西醫都找方法
[00:13:39.880 --> 00:13:41.880]  結果怎樣呢
[00:13:41.880 --> 00:13:45.880]  聖經就說她的狀況就是
[00:13:45.880 --> 00:13:51.880]  「又花盡了她所有」
[00:13:51.880 --> 00:13:53.880]  原來要看這麼多醫生
[00:13:53.880 --> 00:13:55.880]  要花盡了所有
[00:13:55.880 --> 00:13:57.880]  有些人說
[00:13:57.880 --> 00:13:59.880]  吃了某些藥
[00:13:59.880 --> 00:14:02.880]  藥箱也變成手飾箱
[00:14:02.880 --> 00:14:04.880]  有個廣告這樣說
[00:14:04.880 --> 00:14:07.880]  但這個女人的手飾箱
[00:14:07.880 --> 00:14:09.880]  現在變成藥箱
[00:14:09.880 --> 00:14:11.880]  花盡了所有的錢
[00:14:11.880 --> 00:14:15.880]  原來看很多不同的醫生
[00:14:15.880 --> 00:14:17.880]  看很多專科真的要花很多錢
[00:14:17.880 --> 00:14:21.880]  我特地上網了解一下美國的狀況
[00:14:21.880 --> 00:14:23.880]  我剛剛看到最新的報告
[00:14:23.880 --> 00:14:24.880]  就是
[00:14:24.880 --> 00:14:26.880]  你知不知道在美國
[00:14:26.880 --> 00:14:30.880]  一個六十五歲以上的老人家
[00:14:30.880 --> 00:14:32.880]  一個退休人士
[00:14:32.880 --> 00:14:33.880]  六十五歲以上
[00:14:33.880 --> 00:14:37.880]  一年在醫療健保和服務裏面
[00:14:37.880 --> 00:14:40.880]  他的花費平均是多少呢
[00:14:40.880 --> 00:14:42.880]  三萬
[00:14:42.880 --> 00:14:44.880]  你都很健康
[00:14:44.880 --> 00:14:45.880]  三萬可以嗎
[00:14:45.880 --> 00:14:46.880]  不可以
[00:14:46.880 --> 00:14:48.880]  Marco說不可以
[00:14:48.880 --> 00:14:51.880]  根據這個調查報告
[00:14:51.880 --> 00:14:53.880]  他說是十六萬五千
[00:14:53.880 --> 00:14:55.880]  十六萬五千
[00:14:55.880 --> 00:14:56.880]  就是說
[00:14:56.880 --> 00:14:58.880]  你可以想像一下
[00:14:58.880 --> 00:14:59.880]  十六萬五千
[00:14:59.880 --> 00:15:00.880]  就是說
[00:15:00.880 --> 00:15:02.880]  一年就要這樣花
[00:15:02.880 --> 00:15:03.880]  十六萬五千
[00:15:03.880 --> 00:15:04.880]  三萬
[00:15:04.880 --> 00:15:05.880]  三萬
[00:15:05.880 --> 00:15:06.880]  三萬
[00:15:06.880 --> 00:15:07.880]  三萬
[00:15:07.880 --> 00:15:08.880]  三萬
[00:15:08.880 --> 00:15:09.880]  三萬
[00:15:09.880 --> 00:15:11.880]  就要這樣的醫療保費
[00:15:11.880 --> 00:15:12.880]  或者醫療服務
[00:15:12.880 --> 00:15:13.880]  所需要的費用
[00:15:13.880 --> 00:15:14.880]  那你
[00:15:14.880 --> 00:15:16.880]  我相信
[00:15:16.880 --> 00:15:18.880]  病多幾年
[00:15:18.880 --> 00:15:19.880]  那你應該都
[00:15:19.880 --> 00:15:20.880]  你都知道
[00:15:20.880 --> 00:15:21.880]  怎樣
[00:15:21.880 --> 00:15:23.880]  你會好像這個血腥的婦人一樣
[00:15:23.880 --> 00:15:25.880]  會傾盡所有
[00:15:25.880 --> 00:15:26.880]  所以呢
[00:15:26.880 --> 00:15:27.880]  就是
[00:15:27.880 --> 00:15:28.880]  我上網看到
[00:15:28.880 --> 00:15:29.880]  就是說
[00:15:29.880 --> 00:15:30.880]  那些人說
[00:15:30.880 --> 00:15:31.880]  如果今天在美國裏面
[00:15:31.880 --> 00:15:32.880]  真的沒有一個保險制度
[00:15:32.880 --> 00:15:34.880]  就等於破產
[00:15:34.880 --> 00:15:35.880]  就是
[00:15:35.880 --> 00:15:36.880]  花盡你的錢
[00:15:36.880 --> 00:15:37.880]  我還記得
[00:15:37.880 --> 00:15:38.880]  我初初
[00:15:38.880 --> 00:15:40.880]  第一次來到佛羅里達
[00:15:40.880 --> 00:15:41.880]  我來了三個星期
[00:15:41.880 --> 00:15:43.880]  其實那三個星期裏面
[00:15:43.880 --> 00:15:44.880]  我頭兩天
[00:15:44.880 --> 00:15:45.880]  就
[00:15:45.880 --> 00:15:47.880]  就已經要去這裏的
[00:15:47.880 --> 00:15:48.880]  叫什麼
[00:15:48.880 --> 00:15:49.880]  叫什麼
[00:15:49.880 --> 00:15:50.880]  Urgent Care
[00:15:50.880 --> 00:15:51.880]  那你知道我
[00:15:51.880 --> 00:15:52.880]  來一來這裏
[00:15:52.880 --> 00:15:53.880]  三個星期見一見你們
[00:15:53.880 --> 00:15:55.880]  那就要來Urgent Care的時候
[00:15:55.880 --> 00:15:57.880]  就是看一看那個醫生
[00:15:57.880 --> 00:15:59.880]  真的只是看一看他的樣子
[00:15:59.880 --> 00:16:01.880]  就是看一看醫生之後
[00:16:01.880 --> 00:16:03.880]  搞完之後
[00:16:03.880 --> 00:16:04.880]  就
[00:16:04.880 --> 00:16:05.880]  都要
[00:16:05.880 --> 00:16:06.880]  我忘記了
[00:16:06.880 --> 00:16:08.880]  一百多二百塊美金
[00:16:08.880 --> 00:16:10.880]  是不是應該叫便宜的
[00:16:10.880 --> 00:16:11.880]  便宜的
[00:16:11.880 --> 00:16:13.880]  但是我香港看醫生是說
[00:16:13.880 --> 00:16:14.880]  港幣
[00:16:14.880 --> 00:16:17.880]  二百多三百塊而已
[00:16:17.880 --> 00:16:18.880]  就是你明白嗎
[00:16:18.880 --> 00:16:19.880]  你們的
[00:16:19.880 --> 00:16:20.880]  醫療費用是差了
[00:16:20.880 --> 00:16:22.880]  我們香港那邊幾倍
[00:16:22.880 --> 00:16:23.880]  不過
[00:16:23.880 --> 00:16:24.880]  感恩就是什麼呢
[00:16:24.880 --> 00:16:27.880]  那次有買旅遊保險
[00:16:27.880 --> 00:16:28.880]  他說那次都包
[00:16:28.880 --> 00:16:29.880]  那就補一補
[00:16:29.880 --> 00:16:31.880]  但是你想像一下
[00:16:31.880 --> 00:16:33.880]  有保險保障
[00:16:33.880 --> 00:16:34.880]  那你就保險得好一點
[00:16:34.880 --> 00:16:35.880]  是不是
[00:16:35.880 --> 00:16:37.880]  所以我都特意
[00:16:37.880 --> 00:16:38.880]  因為今天就研究一下
[00:16:38.880 --> 00:16:40.880]  就是有些不同的醫療保險
[00:16:40.880 --> 00:16:42.880]  那我現在來到美國這裏
[00:16:42.880 --> 00:16:44.880]  就是都感恩就是
[00:16:44.880 --> 00:16:47.880]  幸好原來我都包保險的
[00:16:47.880 --> 00:16:48.880]  就是這裏的醫療保險
[00:16:48.880 --> 00:16:49.880]  都包到我
[00:16:49.880 --> 00:16:50.880]  要不是我一家四口
[00:16:50.880 --> 00:16:51.880]  我基本上
[00:16:51.880 --> 00:16:53.880]  就是這裏的收入
[00:16:53.880 --> 00:16:54.880]  都是每個人
[00:16:54.880 --> 00:16:55.880]  只是給保險錢的
[00:16:55.880 --> 00:16:57.880]  已經用完了其實
[00:16:57.880 --> 00:16:58.880]  真的
[00:16:58.880 --> 00:16:59.880]  不是白癡
[00:16:59.880 --> 00:17:00.880]  我只是嘔吐
[00:17:00.880 --> 00:17:01.880]  不可能生活
[00:17:01.880 --> 00:17:02.880]  是不是
[00:17:02.880 --> 00:17:03.880]  就是
[00:17:03.880 --> 00:17:04.880]  所以沒有保險就是這樣
[00:17:04.880 --> 00:17:05.880]  但是這個女人
[00:17:05.880 --> 00:17:06.880]  她生活在一個什麼
[00:17:06.880 --> 00:17:09.880]  那時候的年代哪有保險的
[00:17:09.880 --> 00:17:10.880]  這個女人沒有保險的時候
[00:17:10.880 --> 00:17:14.880]  她要用盡方法治療她的病
[00:17:14.880 --> 00:17:15.880]  找很多不同的醫生
[00:17:15.880 --> 00:17:17.880]  還要她是一個女人
[00:17:17.880 --> 00:17:20.880]  你要知道男人就出去賺錢
[00:17:20.880 --> 00:17:21.880]  但是她是一個女人
[00:17:21.880 --> 00:17:24.880]  她相信她可以有的錢都不多
[00:17:24.880 --> 00:17:26.880]  但是她面對著這個狀況的時候
[00:17:26.880 --> 00:17:28.880]  她就使盡了一切
[00:17:28.880 --> 00:17:29.880]  所以你想想
[00:17:29.880 --> 00:17:30.880]  十二年裏面
[00:17:30.880 --> 00:17:32.880]  又被病折磨
[00:17:32.880 --> 00:17:34.880]  又找很多醫生貧民泡泡
[00:17:34.880 --> 00:17:35.880]  走來走去
[00:17:35.880 --> 00:17:38.880]  甚至乎用盡了所有的錢
[00:17:38.880 --> 00:17:39.880]  結果怎樣呢
[00:17:39.880 --> 00:17:40.880]  《聖經》很清楚描述
[00:17:40.880 --> 00:17:42.880]  一點也不健康
[00:17:42.880 --> 00:17:44.880]  一點也不健康
[00:17:44.880 --> 00:17:46.880]  這種描述真的很好
[00:17:46.880 --> 00:17:48.880]  一點東西都沒有
[00:17:48.880 --> 00:17:49.880]  一點痊癒都沒有
[00:17:49.880 --> 00:17:51.880]  反而更重療
[00:17:51.880 --> 00:17:53.880]  反而更重療
[00:17:53.880 --> 00:17:54.880]  那個病
[00:17:54.880 --> 00:17:57.880]  真的成為她生命裏面的困擾
[00:17:57.880 --> 00:17:58.880]  各位朋友
[00:17:58.880 --> 00:17:59.880]  想想有時候
[00:17:59.880 --> 00:18:00.880]  我們生命裏面都是這樣
[00:18:00.880 --> 00:18:01.880]  面對一些問題
[00:18:01.880 --> 00:18:03.880]  或者不單止疾病
[00:18:03.880 --> 00:18:05.880]  可能問題有時候都是這樣
[00:18:05.880 --> 00:18:06.880]  長期
[00:18:06.880 --> 00:18:08.880]  不斷地對我們很多的困擾
[00:18:08.880 --> 00:18:10.880]  用很多方法都解決不了
[00:18:10.880 --> 00:18:11.880]  我們很多
[00:18:11.880 --> 00:18:13.880]  嘗試很多不同的方法
[00:18:13.880 --> 00:18:14.880]  用很多錢
[00:18:14.880 --> 00:18:15.880]  原來有些問題
