
[00:00:00.000 --> 00:00:06.500]  今天我們要談的是「惠義受迫害的人有福了」
[00:02:51.000 --> 00:02:55.000]  耶穌基督的教導,在登山的部分
[00:02:55.000 --> 00:02:57.000]  就是要我們做門徒
[00:02:57.000 --> 00:03:01.000]  就是要教我們如何跟隨主耶穌基督
[00:03:01.000 --> 00:03:05.000]  我們的心態,我們的擺想
[00:03:05.000 --> 00:03:11.000]  我們每一天做人,例如婚姻
[00:03:11.000 --> 00:03:18.000]  這些情況裡面,如何去看待這些事情
[00:03:18.000 --> 00:03:22.000]  我們在這個世界裡面,如何去做而不做光
[00:03:22.000 --> 00:03:28.000]  很多主耶穌基督在登山的部分裡面
[00:03:28.000 --> 00:03:32.000]  告訴我們如何跟隨主耶穌基督
[00:03:32.000 --> 00:03:37.000]  當中首先給我們的甜頭
[00:03:37.000 --> 00:03:42.000]  告訴我們,跟隨主耶穌基督是有福份的
[00:03:42.000 --> 00:03:45.000]  是有喜樂的
[00:03:45.000 --> 00:03:49.000]  當中他說
[00:03:49.000 --> 00:03:57.000]  我們要思想我們的心靈,貧乏
[00:03:57.000 --> 00:04:02.000]  以致我們可以把我們的一切
[00:04:02.000 --> 00:04:05.000]  放在主耶穌基督裡面,就有福了
[00:04:05.000 --> 00:04:13.000]  當我們為了我們的罪而傷心
[00:04:13.000 --> 00:04:18.000]  我們就可以在當中接受主耶穌基督的救恩
[00:04:18.000 --> 00:04:24.000]  以致我們可以赦免我們的罪覺
[00:04:24.000 --> 00:04:30.000]  我們要很溫柔地跟隨主耶穌基督
[00:04:30.000 --> 00:04:34.000]  我們要有一個軟熟的心去跟隨主耶穌基督的時候
[00:04:34.000 --> 00:04:38.000]  我們就會得到天國,這個土地
[00:04:38.000 --> 00:04:44.000]  當我們去渴求主耶穌基督,渴求公義的時候
[00:04:44.000 --> 00:04:49.000]  渴求神的時候,我們就得到爆竹
[00:04:49.000 --> 00:04:52.000]  我們有福,憐憫人
[00:04:52.000 --> 00:04:57.000]  因為我們首先是被主憐憫
[00:04:57.000 --> 00:05:02.000]  我們要在當中有一個很清的心
[00:05:02.000 --> 00:05:07.000]  因為我們在當中,如果我們的心是純正的話
[00:05:07.000 --> 00:05:09.000]  我們就可以看到神
[00:05:09.000 --> 00:05:12.000]  我們在當中是一個和平
[00:05:12.000 --> 00:05:16.000]  因為主耶穌基督就是和平之子
[00:05:16.000 --> 00:05:21.000]  因為我們要跟隨祂,祂是我們的榜樣
[00:05:21.000 --> 00:05:23.000]  到最後我們來到這裡
[00:05:23.000 --> 00:05:27.000]  就是要為義受逼迫的人有福
[00:05:27.000 --> 00:05:29.000]  因為天國都是祂的
[00:05:29.000 --> 00:05:35.000]  如果你看八福,整個八福是一起去看的
[00:05:35.000 --> 00:05:39.000]  不可以分開,一環一環去看
[00:05:39.000 --> 00:05:42.000]  如果你看到有一個括弧在當中
[00:05:42.000 --> 00:05:47.000]  就是天國都是屬於他們的
[00:05:47.000 --> 00:05:52.000]  在第一福裡面說到我們的心靈貧乏的時候
[00:05:52.000 --> 00:05:54.000]  就是天國屬於我們的
[00:05:54.000 --> 00:06:00.000]  到最後也是因為我們去務而去追求
[00:06:00.000 --> 00:06:02.000]  為了義而受逼迫的時候
[00:06:02.000 --> 00:06:04.000]  天國也是屬於我們的
[00:06:04.000 --> 00:06:08.000]  所以我們今天去看的時候
[00:06:08.000 --> 00:06:10.000]  是怎樣的呢?
[00:06:10.000 --> 00:06:14.000]  如果我們受逼迫,應該怎樣去看這件事情呢?
[00:06:14.000 --> 00:06:16.000]  是怎樣發生的呢?
[00:06:16.000 --> 00:06:23.000]  我就希望可以和大家一起去看這些事情
[00:06:23.000 --> 00:06:28.000]  耶穌看見眾群眾就上山了
[00:06:28.000 --> 00:06:30.000]  這就是開場白
[00:06:30.000 --> 00:06:35.000]  祂坐下之後,門徒來到祂近前
[00:06:35.000 --> 00:06:40.000]  你看到,是門徒來到祂近前
[00:06:40.000 --> 00:06:42.000]  祂就開口教訓他們
[00:06:42.000 --> 00:06:45.000]  是有一些群眾
[00:06:45.000 --> 00:06:48.000]  在群眾的時候,祂就進山
[00:06:48.000 --> 00:06:50.000]  當祂進山的時候
[00:06:50.000 --> 00:06:55.000]  門徒就坐下教導門徒
[00:06:55.000 --> 00:07:00.000]  所以登山的部分是教導門徒的
[00:07:00.000 --> 00:07:06.000]  所以你要跟隨主耶穌基督進山
[00:07:06.000 --> 00:07:12.000]  如果你看這個「就上山了」這個字
[00:07:12.000 --> 00:07:20.000]  這個原文也可以說是登山,即是上山
[00:07:20.000 --> 00:07:24.000]  也可以說是進山
[00:07:24.000 --> 00:07:26.000]  一定要跟隨主耶穌
[00:07:26.000 --> 00:07:30.000]  因為主耶穌看見眾人就進山了
[00:07:30.000 --> 00:07:32.000]  門徒跟隨進去
[00:07:32.000 --> 00:07:35.000]  祂坐下就教導門徒
[00:07:35.000 --> 00:07:38.000]  所以我們今天的大前提
[00:07:38.000 --> 00:07:44.000]  不是說受逼迫,而是說跟隨主
[00:07:44.000 --> 00:07:46.000]  為什麼要這樣呢?
[00:07:46.000 --> 00:07:51.000]  首先我們要知道什麼是義?
[00:07:51.000 --> 00:07:54.000]  為義受逼迫的人有福了
[00:07:54.000 --> 00:07:57.000]  因為天國是他們的
[00:07:57.000 --> 00:08:00.000]  所以我們要很清楚知道什麼是義
[00:08:00.000 --> 00:08:05.000]  我的朋友Pastor Sam已經說得很清楚了
[00:08:05.000 --> 00:08:07.000]  什麼是義
[00:08:07.000 --> 00:08:11.000]  但是我簡單的說
[00:08:11.000 --> 00:08:13.000]  義就是神
[00:08:13.000 --> 00:08:18.000]  約旦禮書裡面說
[00:08:18.000 --> 00:08:21.000]  主啊,祢是公義的
[00:08:21.000 --> 00:08:24.000]  神就是公義
[00:08:24.000 --> 00:08:27.000]  義就是神,神就是義
[00:08:27.000 --> 00:08:30.000]  所以當我們為義受逼迫
[00:08:30.000 --> 00:08:33.000]  就是為神受逼迫
[00:08:33.000 --> 00:08:38.000]  所以在十四節
[00:08:38.000 --> 00:08:43.000]  所以耶和華特義使者災禍臨到我們
[00:08:43.000 --> 00:08:45.000]  耶和華我們的上帝
[00:08:45.000 --> 00:08:49.000]  在他所行的事上都是公義的
[00:08:49.000 --> 00:08:55.000]  災難來到都是公義的
[00:08:55.000 --> 00:08:59.000]  有時候我們做人真的很難去
[00:08:59.000 --> 00:09:05.000]  其實我們做基督徒是不明白的
[00:09:05.000 --> 00:09:11.000]  但是當我們親力經歷這些災難的時候
[00:09:11.000 --> 00:09:14.000]  怎樣才算是公義?
[00:09:14.000 --> 00:09:17.000]  為什麼神也是公義?
[00:09:17.000 --> 00:09:20.000]  這個有時候真的很難接受
[00:09:20.000 --> 00:09:24.000]  但是我們要很清楚知道
[00:09:24.000 --> 00:09:26.000]  跟隨主耶穌基督的時候
[00:09:26.000 --> 00:09:32.000]  神就是公義,神就是義
[00:09:32.000 --> 00:09:39.000]  馬太福音五章第十一節裡面說
[00:09:39.000 --> 00:09:43.000]  人若因我的緣故辱罵你們,迫害你們
[00:09:43.000 --> 00:09:47.000]  並且偽造各樣的說,毀謗你們
[00:09:47.000 --> 00:09:49.000]  你們就有福了
[00:09:49.000 --> 00:09:53.000]  有些解經家說這是第九福
[00:09:53.000 --> 00:09:58.000]  但是有些說是第八福抗踐出來
[00:09:58.000 --> 00:10:00.000]  那你就看得很清楚了
[00:10:00.000 --> 00:10:04.000]  如果你相信他是在第八福抗踐出來的時候
[00:10:04.000 --> 00:10:06.000]  你就看得很清楚
[00:10:06.000 --> 00:10:10.000]  主耶穌基督就是義
[00:10:10.000 --> 00:10:13.000]  因為這個跟上一個就是為義
[00:10:13.000 --> 00:10:16.000]  這個就是為主受逼迫
[00:10:16.000 --> 00:10:18.000]  之前就是為義受逼迫
[00:10:18.000 --> 00:10:23.000]  所以你很清楚看到
[00:10:23.000 --> 00:10:29.000]  在當中說到耶穌基督就是義
[00:10:29.000 --> 00:10:33.000]  在聖經現代中文譯本裡面
[00:10:33.000 --> 00:10:39.000]  他也有第十節
[00:10:39.000 --> 00:10:44.000]  第八福是這樣譯的
[00:10:44.000 --> 00:10:53.000]  為了實行上帝的旨意而受逼迫的人多麼有福
[00:10:53.000 --> 00:11:00.000]  我也很認同譯本裡面說到
[00:11:00.000 --> 00:11:06.000]  如果我們是跟隨主耶穌基督而受逼迫
[00:11:06.000 --> 00:11:09.000]  就有福了
[00:11:09.000 --> 00:11:14.000]  第八福就是這樣說的
[00:11:14.000 --> 00:11:21.000]  因為當我們跟隨主耶穌基督的時候
[00:11:21.000 --> 00:11:23.000]  天國就是我們的
[00:11:23.000 --> 00:11:26.000]  所以在這個地上
[00:11:26.000 --> 00:11:28.000]  如果我們跟隨主耶穌基督的時候
[00:11:28.000 --> 00:11:32.000]  我們已經在經歷天國
[00:11:32.000 --> 00:11:39.000]  所以這個福是現代的
[00:11:39.000 --> 00:11:41.000]  是現在就有的
[00:11:41.000 --> 00:11:44.000]  不是到之後就有的
[00:11:44.000 --> 00:11:47.000]  待會我們再講一講
[00:11:47.000 --> 00:11:50.000]  究竟第八福是講什麼呢
[00:11:50.000 --> 00:11:52.000]  我們首先看一下
[00:11:52.000 --> 00:11:55.000]  被迫害的根源在哪裡呢
[00:11:55.000 --> 00:12:00.000]  如果神是義的時候
[00:12:00.000 --> 00:12:04.000]  這個世界是一個罪惡的世界
[00:12:04.000 --> 00:12:06.000]  是一個黑暗的世界的時候
[00:12:06.000 --> 00:12:09.000]  當然我們是受逼迫的
[00:12:09.000 --> 00:12:12.000]  所以第八福是講這個
[00:12:12.000 --> 00:12:14.000]  我們跟隨主耶穌基督的時候
[00:12:14.000 --> 00:12:17.000]  我們必然受逼迫的
[00:12:17.000 --> 00:12:21.000]  因為我們是逆這個世界而行的
[00:12:21.000 --> 00:12:25.000]  羅馬書是這樣說的
[00:12:25.000 --> 00:12:31.000]  正好將罪藉著一個人入了世界
[00:12:31.000 --> 00:12:35.000]  死又是從罪來的
[00:12:35.000 --> 00:12:38.000]  所以死就臨到所有人
[00:12:38.000 --> 00:12:42.000]  因為所有人都犯了罪
[00:12:42.000 --> 00:12:44.000]  然後第十三節就是說
[00:12:44.000 --> 00:12:47.000]  沒有律法以先
[00:12:47.000 --> 00:12:50.000]  罪已經在世界上了
[00:12:50.000 --> 00:12:52.000]  不過沒有律法的時候
[00:12:52.000 --> 00:12:54.000]  罪也不算罪
[00:12:54.000 --> 00:12:56.000]  所以這個世界
[00:12:56.000 --> 00:12:59.000]  已經是一個罪惡的世界
[00:12:59.000 --> 00:13:02.000]  如果神是公義的話
[00:13:02.000 --> 00:13:05.000]  當我們跟隨主的時候
[00:13:05.000 --> 00:13:08.000]  一定是受逼迫的
[00:13:08.000 --> 00:13:14.000]  這個世界是一個不好的地方
[00:13:14.000 --> 00:13:21.000]  約翰福音第十五章十八節說
[00:13:21.000 --> 00:13:24.000]  如果世人恨你們
[00:13:24.000 --> 00:13:27.000]  你們要知道他們恨你們已先
[00:13:27.000 --> 00:13:29.000]  已經恨我了
[00:13:29.000 --> 00:13:33.000]  因為我們跟神跟基督有關係的時候
[00:13:33.000 --> 00:13:37.000]  我們就被逼迫
[00:13:37.000 --> 00:13:40.000]  這個就是為什麼我們受逼迫的
[00:13:40.000 --> 00:13:43.000]  最後就是路加福音
[00:13:43.000 --> 00:13:46.000]  二十一章十七節說
[00:13:46.000 --> 00:13:50.000]  你們要因我的名被眾人恨乎
[00:13:50.000 --> 00:13:54.000]  每一個人如果跟隨主
[00:13:54.000 --> 00:13:57.000]  外面的人是恨乎的
[00:13:57.000 --> 00:14:00.000]  是不喜歡的
[00:14:00.000 --> 00:14:06.000]  基督徒遭受的迫害是什麼呢
[00:14:06.000 --> 00:14:09.000]  當中我們會看到有三樣
[00:14:09.000 --> 00:14:12.000]  我們受迫害的
[00:14:12.000 --> 00:14:15.000]  下一章
[00:14:15.000 --> 00:14:19.000]  明顯的不尊重
[00:14:19.000 --> 00:14:23.000]  不知道弟兄姊妹有沒有經歷過
[00:14:23.000 --> 00:14:27.000]  在家裡都是不被尊重的
[00:14:27.000 --> 00:14:31.000]  家人應該是很愛我們
[00:14:31.000 --> 00:14:34.000]  但是因為我們是基督徒的時候
[00:14:34.000 --> 00:14:37.000]  很多時候都是不被尊重
[00:14:37.000 --> 00:14:40.000]  我經歷過很多
[00:14:40.000 --> 00:14:45.000]  第二就是嘲笑和誹謗
[00:14:45.000 --> 00:14:49.000]  有些人會在外面說你的壞話
[00:14:49.000 --> 00:14:52.000]  和嘲笑你
[00:14:52.000 --> 00:14:55.000]  第三就是不受歡迎
[00:14:55.000 --> 00:14:59.000]  很多時候他們去哪裡就不會侵略你
[00:14:59.000 --> 00:15:03.000]  就算是朋友也好
[00:15:03.000 --> 00:15:07.000]  今天想跟大家分享一個小小的故事
[00:15:07.000 --> 00:15:11.000]  George Galatis在九十年代
[00:15:11.000 --> 00:15:15.000]  在《時代報》有一篇文章
[00:15:15.000 --> 00:15:20.000]  他是"金手指"
[00:15:20.000 --> 00:15:23.000]  "Whistleblower"
[00:15:23.000 --> 00:15:27.000]  在《基督教週刊》
[00:15:27.000 --> 00:15:32.000]  也有提及他基督教背後的背景
[00:15:32.000 --> 00:15:35.000]  他是一名高級工程師
[00:15:35.000 --> 00:15:39.000]  在Milestone Nuclear Power Plant工作
[00:15:39.000 --> 00:15:45.000]  一個核電站在加拿大工作
[00:15:45.000 --> 00:15:47.000]  當他在那裡工作的時候
[00:15:47.000 --> 00:15:53.000]  他看到公司裡有很多違法的事情
[00:15:53.000 --> 00:15:56.000]  是很危險的違法的事情
[00:15:56.000 --> 00:16:00.000]  我看過但不太懂
[00:16:00.000 --> 00:16:04.000]  他說有一些核燃料棒
[00:16:04.000 --> 00:16:10.000]  他要放進水壺裡
[00:16:10.000 --> 00:16:14.000]  讓它冷卻然後扔掉
[00:16:14.000 --> 00:16:20.000]  他的規定是每次三分之一放進水壺裡
[00:16:20.000 --> 00:16:25.000]  放進水壺裡不知道要多久才可以拿走
[00:16:25.000 --> 00:16:27.000]  這間公司為了省錢
[00:16:27.000 --> 00:16:30.000]  全部一起放進去
[00:16:30.000 --> 00:16:32.000]  是很危險的
[00:16:32.000 --> 00:16:35.000]  而且不夠時間才可以拿走
[00:16:35.000 --> 00:16:37.000]  是很危險的
[00:16:37.000 --> 00:16:41.000]  可能會有一些蒸汽
[00:16:41.000 --> 00:16:43.000]  令整個公園
[00:16:43.000 --> 00:16:49.000]  甚至是加拿大的城市都會有影響
[00:16:49.000 --> 00:16:52.000]  可能會有滲透
[00:16:52.000 --> 00:16:54.000]  他很擔心
[00:16:54.000 --> 00:16:57.000]  他就去舉報
[00:16:57.000 --> 00:17:03.000]  他去舉報還沒舉報就跟公務員說
[00:17:03.000 --> 00:17:09.000]  但是公務員都嘲笑他
[00:17:09.000 --> 00:17:11.000]  不理他
[00:17:11.000 --> 00:17:15.000]  甚至當中有很多是基督徒
[00:17:15.000 --> 00:17:18.000]  那些基督徒就跟他說
[00:17:18.000 --> 00:17:22.000]  This is a business not a church
[00:17:22.000 --> 00:17:24.000]  這不是教堂
[00:17:24.000 --> 00:17:26.000]  這是生意
[00:17:26.000 --> 00:17:28.000]  他們每一天這樣做
[00:17:28.000 --> 00:17:32.000]  每一天可以節省五十萬
[00:17:32.000 --> 00:17:35.000]  一天節省五十萬的錢
[00:17:35.000 --> 00:17:38.000]  所以他們做這件事
[00:17:38.000 --> 00:17:42.000]  他們全部一起嘲笑他
[00:17:42.000 --> 00:17:44.000]  所以我告訴大家
[00:17:44.000 --> 00:17:48.000]  當我們做基督徒的時候
[00:17:48.000 --> 00:17:50.000]  很多我們站在這裡
[00:17:50.000 --> 00:17:53.000]  或者我們在 Bible study 講的東西
[00:17:53.000 --> 00:17:55.000]  其實大家都明白的
[00:17:55.000 --> 00:18:01.000]  是因為我們做基督徒是 24/7
[00:18:01.000 --> 00:18:04.000]  一天24小時
[00:18:04.000 --> 00:18:06.000]  還是我們有分
[00:18:06.000 --> 00:18:07.000]  這個是生意
[00:18:07.000 --> 00:18:09.000]  這個是教堂
[00:18:09.000 --> 00:18:12.000]  這個是教會的活動
[00:18:12.000 --> 00:18:16.000]  我幾個禮拜前
[00:18:16.000 --> 00:18:23.000]  有一次可以去同工分享我的靈修
[00:18:23.000 --> 00:18:29.000]  那天我看了《先知書》
[00:18:29.000 --> 00:18:32.000]  看完的時候
[00:18:32.000 --> 00:18:35.000]  我就想起我媽媽去世
[00:18:35.000 --> 00:18:36.000]  有些人知道
[00:18:36.000 --> 00:18:38.000]  我上次也說過
[00:18:38.000 --> 00:18:40.000]  我媽媽去世的時候
[00:18:40.000 --> 00:18:42.000]  我沒有哭過
[00:18:42.000 --> 00:18:44.000]  一直都沒有哭過
[00:18:44.000 --> 00:18:46.000]  我知道是傷心的
[00:18:46.000 --> 00:18:48.000]  我知道我媽媽去世
[00:18:48.000 --> 00:18:50.000]  我沒有了一些東西
[00:18:50.000 --> 00:18:52.000]  是很傷心的
[00:18:52.000 --> 00:18:54.000]  但我沒有哭過
[00:18:54.000 --> 00:18:56.000]  當那天晚上
[00:18:56.000 --> 00:18:59.000]  在 memorial service 前的那天晚上
[00:18:59.000 --> 00:19:01.000]  是 visitation
[00:19:01.000 --> 00:19:03.000]  我進去的時候
[00:19:03.000 --> 00:19:04.000]  我自己坐
[00:19:04.000 --> 00:19:07.000]  我媽媽的棺材在這裡
[00:19:07.000 --> 00:19:09.000]  我就在角落裡自己坐
[00:19:09.000 --> 00:19:11.000]  看著我媽媽
[00:19:11.000 --> 00:19:13.000]  我看著她
[00:19:13.000 --> 00:19:15.000]  看著看著看著
[00:19:15.000 --> 00:19:17.000]  然後我站起來
[00:19:17.000 --> 00:19:19.000]  我走近一點
[00:19:19.000 --> 00:19:21.000]  我看著她
[00:19:21.000 --> 00:19:23.000]  我望了五分鐘的時候
[00:19:23.000 --> 00:19:26.000]  我突然間開始哭
[00:19:26.000 --> 00:19:28.000]  哭到收不到聲音
[00:19:28.000 --> 00:19:30.000]  我哭到
[00:19:30.000 --> 00:19:32.000]  我後面的家人
[00:19:32.000 --> 00:19:35.000]  我的兒子走過來拍我
[00:19:35.000 --> 00:19:37.000]  我停不下來
[00:19:37.000 --> 00:19:38.000]  哭了很久
[00:19:38.000 --> 00:19:39.000]  然後我走出去
[00:19:39.000 --> 00:19:43.000]  我自己在墓地裡走
[00:19:43.000 --> 00:19:44.000]  有時候
[00:19:44.000 --> 00:19:45.000]  我們做基督徒
[00:19:45.000 --> 00:19:48.000]  我們真的要去到主面前
[00:19:48.000 --> 00:19:51.000]  去認真去想
[00:19:51.000 --> 00:19:53.000]  我們跟祂的關係是甚麼呢
[00:19:53.000 --> 00:19:55.000]  我們是要去
[00:19:55.000 --> 00:19:58.000]  去看清楚
[00:19:58.000 --> 00:20:00.000]  去看清楚
[00:20:00.000 --> 00:20:03.000]  我們應該是怎樣去
[00:20:03.000 --> 00:20:05.000]  回應主呢
[00:20:05.000 --> 00:20:07.000]  在我們的生命裡面
[00:20:07.000 --> 00:20:10.000]  還是我們一走出教堂的時候
[00:20:10.000 --> 00:20:14.000]  就是 business as usual
[00:20:14.000 --> 00:20:17.000]  我覺得這個很重要
[00:20:17.000 --> 00:20:19.000]  他說
[00:20:19.000 --> 00:20:22.000]  這個George
[00:20:22.000 --> 00:20:23.000]  他說
[00:20:23.000 --> 00:20:26.000]  他在那一段時間裡面
[00:20:26.000 --> 00:20:27.000]  他不受歡迎
[00:20:27.000 --> 00:20:28.000]  不受尊重
[00:20:28.000 --> 00:20:30.000]  也都被人嘲笑
[00:20:30.000 --> 00:20:33.000]  甚至說他經常空走
[00:20:33.000 --> 00:20:35.000]  誹謗他
[00:20:35.000 --> 00:20:37.000]  但是當他知道
[00:20:37.000 --> 00:20:40.000]  沒有辦法的時候
[00:20:40.000 --> 00:20:42.000]  但是他知道
[00:20:42.000 --> 00:20:44.000]  這是一個不好的事情
[00:20:44.000 --> 00:20:48.000]  是會很危險的時候
[00:20:48.000 --> 00:20:53.000]  他就每一天早上四點起床
[00:20:53.000 --> 00:20:56.000]  就靈修
[00:20:56.000 --> 00:20:57.000]  祈禱
[00:20:57.000 --> 00:20:59.000]  去尋求神的心意
[00:20:59.000 --> 00:21:00.000]  當中
[00:21:00.000 --> 00:21:02.000]  當他吃飯的時候
[00:21:02.000 --> 00:21:03.000]  沒有人跟他吃飯的時候
[00:21:03.000 --> 00:21:06.000]  他就開車去一個偏僻的地方
[00:21:06.000 --> 00:21:07.000]  他就祈禱
[00:21:07.000 --> 00:21:09.000]  看聖經
[00:21:09.000 --> 00:21:14.000]  有一次在這些靈修裡面
[00:21:14.000 --> 00:21:15.000]  神告訴他
[00:21:15.000 --> 00:21:19.000]  你可不可以為我而死
[00:21:19.000 --> 00:21:22.000]  would you die for me
[00:21:22.000 --> 00:21:24.000]  你可不可以為我而死
[00:21:24.000 --> 00:21:27.000]  他很清楚知道
[00:21:27.000 --> 00:21:30.000]  不是說神要他自殺
[00:21:30.000 --> 00:21:32.000]  他是告訴他
[00:21:32.000 --> 00:21:33.000]  他很清楚知道
[00:21:33.000 --> 00:21:34.000]  神告訴他
[00:21:34.000 --> 00:21:37.000]  他要去走出這一步
[00:21:37.000 --> 00:21:39.000]  為什麼他等了這麼久
[00:21:39.000 --> 00:21:41.000]  等了差不多兩年
[00:21:41.000 --> 00:21:43.000]  都沒有去舉報
[00:21:43.000 --> 00:21:45.000]  他終於聽到這個聲音
[00:21:45.000 --> 00:21:46.000]  在神裡面
[00:21:46.000 --> 00:21:48.000]  他就去舉報他們
[00:21:48.000 --> 00:21:50.000]  當他們去舉報的時候
[00:21:50.000 --> 00:21:51.000]  他就去了這個
[00:21:51.000 --> 00:21:54.000]  Nuclear Regulatory Commission
[00:21:54.000 --> 00:21:55.000]  去舉報他們
[00:21:55.000 --> 00:21:58.000]  誰知道他們都不理他
[00:21:58.000 --> 00:22:00.000]  他們都隻眼開隻眼閉
[00:22:00.000 --> 00:22:01.000]  不理他
[00:22:01.000 --> 00:22:02.000]  你有沒有看過
[00:22:02.000 --> 00:22:08.000]  很多時候世界就是這樣
[00:22:08.000 --> 00:22:11.000]  就算是破壞法律
[00:22:11.000 --> 00:22:14.000]  有沒有人開快車
[00:22:14.000 --> 00:22:15.000]  你知不知道
[00:22:15.000 --> 00:22:18.000]  如果你開到羅省是70米
[00:22:18.000 --> 00:22:20.000]  如果你開到80米
[00:22:20.000 --> 00:22:22.000]  通常都不會被人抄牌
[00:22:22.000 --> 00:22:23.000]  就算你經過警察
[00:22:23.000 --> 00:22:25.000]  他都不會抄你的牌
[00:22:25.000 --> 00:22:34.000]  這個就是世界的價值
[00:22:34.000 --> 00:22:35.000]  他都不理
[00:22:35.000 --> 00:22:38.000]  到他再搞大一點的時候
[00:22:38.000 --> 00:22:40.000]  就在這個Town Hall
[00:22:40.000 --> 00:22:42.000]  有Town Hall Meeting
[00:22:42.000 --> 00:22:44.000]  開始有舉報
[00:22:44.000 --> 00:22:46.000]  Whistleblower
[00:22:46.000 --> 00:22:47.000]  Time Magazine
[00:22:47.000 --> 00:22:48.000]  知道了這個故事
[00:22:48.000 --> 00:22:49.000]  就去講
[00:22:49.000 --> 00:22:55.000]  最後搞了四年
[00:22:55.000 --> 00:22:57.000]  他才被辭去
[00:22:57.000 --> 00:22:59.000]  他們不敢開除他
[00:22:59.000 --> 00:23:05.000]  就給他一個Servant Package
[00:23:05.000 --> 00:23:07.000]  想告訴大家
[00:23:07.000 --> 00:23:09.000]  不是叫你做金手指
[00:23:09.000 --> 00:23:11.000]  我不是叫你做金手指
[00:23:11.000 --> 00:23:13.000]  Pastor Sam已經講到
[00:23:13.000 --> 00:23:16.000]  公義、Righteous
[00:23:16.000 --> 00:23:21.000]  政治那些很難去爭拗
[00:23:21.000 --> 00:23:24.000]  我們知道這是破壞法律
[00:23:24.000 --> 00:23:26.000]  但是我告訴你
[00:23:26.000 --> 00:23:28.000]  你要看到George
[00:23:28.000 --> 00:23:32.000]  和神的同行
[00:23:32.000 --> 00:23:34.000]  當我們在生命中
[00:23:34.000 --> 00:23:37.000]  經歷一些事情的時候
[00:23:37.000 --> 00:23:39.000]  我希望大家可以靜下來
[00:23:39.000 --> 00:23:40.000]  好像他那樣
[00:23:40.000 --> 00:23:43.000]  去尋求神四年
[00:23:43.000 --> 00:23:47.000]  他才去做一件事
[00:23:47.000 --> 00:23:49.000]  麗英姐妹
[00:23:49.000 --> 00:23:51.000]  到最後
[00:23:51.000 --> 00:23:53.000]  那些人寫信給他
[00:23:53.000 --> 00:23:57.000]  到最後他被辭去
[00:23:57.000 --> 00:23:59.000]  他就去讀神學
[00:23:59.000 --> 00:24:01.000]  原來他讀學校的時候
[00:24:01.000 --> 00:24:04.000]  神已經呼召他去讀神學
[00:24:04.000 --> 00:24:10.000]  他真的還了神的召喚
[00:24:10.000 --> 00:24:12.000]  去讀神學
[00:24:12.000 --> 00:24:14.000]  但是有些人寫信給他
[00:24:14.000 --> 00:24:16.000]  說我們在工作中
[00:24:16.000 --> 00:24:18.000]  遇到一些大問題的時候
[00:24:18.000 --> 00:24:22.000]  我們應該如何處理這些事情
[00:24:22.000 --> 00:24:29.000]  他說你的信仰有多堅定
[00:24:29.000 --> 00:24:32.000]  如果耶穌基督
[00:24:32.000 --> 00:24:36.000]  不是你的力量源頭的時候
