
[00:00:00.000 --> 00:00:02.120]  好,我們先讀一節聖經
[00:04:23.600 --> 00:04:25.200]  於是很緊張
[00:04:25.200 --> 00:04:27.320]  準備很久沒有上場
[00:04:27.320 --> 00:04:28.360]  預備好
[00:04:28.360 --> 00:04:30.520]  我知道有什麼準備的動作
[00:04:30.520 --> 00:04:33.200]  當這個名笛一響的時候
[00:04:33.200 --> 00:04:35.720]  哇,老師也不錯
[00:04:35.720 --> 00:04:37.040]  一直追著
[00:04:37.040 --> 00:04:39.480]  因為第一線是最後的
[00:04:39.480 --> 00:04:41.400]  所以他也沒有落後多少
[00:04:41.400 --> 00:04:44.080]  幾個就懸我而去
[00:04:44.080 --> 00:04:45.760]  因為他們是走前一點的
[00:04:45.760 --> 00:04:47.560]  所以到十公尺的時候
[00:04:47.560 --> 00:04:48.720]  我看到老師
[00:04:48.720 --> 00:04:49.800]  我就蹲下來
[00:04:49.800 --> 00:04:50.800]  預備好這個位置
[00:04:50.800 --> 00:04:54.000]  大家知道接力很重要
[00:04:54.000 --> 00:04:55.440]  就是那個棒
[00:04:55.440 --> 00:04:56.160]  如果接不到棒
[00:04:56.160 --> 00:04:57.800]  你跑得多快都沒有用
[00:04:57.800 --> 00:05:00.640]  所以這個我是很明白的
[00:05:00.640 --> 00:05:01.880]  也很好預備的
[00:05:01.880 --> 00:05:03.080]  要遷就一下老師
[00:05:03.080 --> 00:05:04.760]  不知道老師會不會跑得快
[00:05:04.760 --> 00:05:06.480]  如果跑得太快的話
[00:05:06.480 --> 00:05:07.400]  他追不到
[00:05:07.400 --> 00:05:09.520]  就接不到棒
[00:05:09.520 --> 00:05:11.400]  所以我就一直等
[00:05:11.400 --> 00:05:12.560]  八公尺
[00:05:12.560 --> 00:05:14.480]  五公尺我就準備慢慢起步
[00:05:14.480 --> 00:05:17.240]  然後一公尺就到了
[00:05:17.240 --> 00:05:18.360]  我就一手抓住
[00:05:18.360 --> 00:05:19.360]  很有把握
[00:05:19.360 --> 00:05:21.280]  然後轉身就跑
[00:05:21.280 --> 00:05:22.040]  發力
[00:05:22.040 --> 00:05:22.960]  一發力跑四步
[00:05:22.960 --> 00:05:25.400]  啪一聲
[00:05:25.400 --> 00:05:26.800]  我覺得我的小腿
[00:05:26.800 --> 00:05:28.200]  左邊小腿
[00:05:28.200 --> 00:05:30.880]  突然啪一聲
[00:05:30.880 --> 00:05:32.720]  按我的經驗
[00:05:32.720 --> 00:05:34.520]  是不是老抽呢
[00:05:34.520 --> 00:05:35.520]  又不是
[00:05:35.520 --> 00:05:38.120]  生抽
[00:05:38.120 --> 00:05:38.880]  又不像
[00:05:38.880 --> 00:05:40.240]  很痛
[00:05:40.240 --> 00:05:43.600]  但是因為以前都有受傷的經驗
[00:05:43.600 --> 00:05:45.920]  我就不敢在那一刻
[00:05:45.920 --> 00:05:47.680]  繼續勉強自己
[00:05:47.680 --> 00:05:50.080]  但是也沒理由放棄的
[00:05:50.080 --> 00:05:51.520]  就是在比賽中
[00:05:51.520 --> 00:05:52.560]  不能停
[00:05:52.560 --> 00:05:53.760]  一停就沒有了
[00:05:53.760 --> 00:05:55.600]  所以就勉強自己
[00:05:55.600 --> 00:05:57.920]  罩一下
[00:05:57.920 --> 00:05:59.800]  差不多像單腳跳一樣
[00:05:59.800 --> 00:06:03.160]  結果終於到了兒子的棒
[00:06:03.160 --> 00:06:05.440]  本來兒子也是這樣想接我的棒
[00:06:05.440 --> 00:06:07.440]  不過看著看著
[00:06:07.440 --> 00:06:10.360]  (笑)
[00:06:10.360 --> 00:06:11.000]  這樣也好
[00:06:11.000 --> 00:06:12.440]  交到棒吧
[00:06:12.440 --> 00:06:13.360]  我就說兒子
[00:06:13.360 --> 00:06:15.840]  跑吧
[00:06:15.840 --> 00:06:17.160]  結果我也不知道
[00:06:17.160 --> 00:06:18.440]  跑得怎麼樣
[00:06:18.440 --> 00:06:19.120]  不能顧慮他
[00:06:19.120 --> 00:06:20.960]  因為知道一定輸了
[00:06:20.960 --> 00:06:22.000]  後來知道
[00:06:22.000 --> 00:06:24.800]  原來我們跑近頸四步
[00:06:24.800 --> 00:06:27.120]  竟然也可以跑近頸四步
[00:06:27.120 --> 00:06:30.840]  如果我正常跑
[00:06:30.840 --> 00:06:33.680]  我不是因為啪一聲
[00:06:33.680 --> 00:06:35.680]  其實冠軍也有知道
[00:06:35.680 --> 00:06:39.560]  所以這個獎牌就長了一雙翼飛走了
[00:06:39.560 --> 00:06:42.760]  在這時候
[00:06:42.760 --> 00:06:44.160]  有個老師很好
[00:06:44.160 --> 00:06:45.480]  走過來扶著我
[00:06:45.480 --> 00:06:46.320]  問我有沒有事
[00:06:46.320 --> 00:06:48.520]  於是我們就去了急救站
[00:06:48.520 --> 00:06:50.200]  去到急救站的時候
[00:06:50.200 --> 00:06:51.240]  救護員就跟我說
[00:06:51.240 --> 00:06:52.680]  哎呀 我有個朋友
[00:06:52.680 --> 00:06:53.720]  又像你那樣
[00:06:53.720 --> 00:06:54.400]  打啊打啊
[00:06:54.400 --> 00:06:55.520]  啪一聲
[00:06:55.520 --> 00:06:56.600]  就發覺
[00:06:56.600 --> 00:06:58.720]  然後進醫院照X光
[00:06:58.720 --> 00:07:00.480]  不過後來醫生告訴我
[00:07:00.480 --> 00:07:02.320]  肌肉那些照不到X光
[00:07:02.320 --> 00:07:03.960]  他告訴我照X光
[00:07:03.960 --> 00:07:06.120]  原來韌帶斷了
[00:07:06.120 --> 00:07:08.920]  要一個月的時間起碼這樣休息
[00:07:08.920 --> 00:07:11.080]  我說糟糕了
[00:07:11.080 --> 00:07:13.320]  我那時候坐下來定起神來
[00:07:13.320 --> 00:07:14.920]  腳原來是拉著痛
[00:07:14.920 --> 00:07:16.200]  不知道怎麼樣的情況
[00:07:16.200 --> 00:07:18.200]  我心裏面很複雜
[00:07:18.200 --> 00:07:19.040]  複雜在於
[00:07:19.040 --> 00:07:21.120]  怎麼會搞成這樣
[00:07:21.120 --> 00:07:22.800]  去玩玩而已
[00:07:22.800 --> 00:07:24.840]  沒有想過會這樣
[00:07:24.840 --> 00:07:27.080]  會不會拉斷了韌帶
[00:07:27.080 --> 00:07:28.960]  真的很擔心
[00:07:28.960 --> 00:07:33.840]  更加心裏面有一個沉重的憂慮
[00:07:33.840 --> 00:07:35.800]  就是其實那天是星期四
[00:07:35.800 --> 00:07:36.840]  星期日晚上
[00:07:36.840 --> 00:07:38.280]  我就要帶隊
[00:07:38.280 --> 00:07:40.880]  帶領播道會
[00:07:40.880 --> 00:07:43.440]  加上20個青少年領袖和同工
[00:07:43.440 --> 00:07:46.280]  就要去日本參加
[00:07:46.280 --> 00:07:48.800]  亞洲播道會的青年領袖會議
[00:07:48.800 --> 00:07:50.440]  然後還有
[00:07:50.440 --> 00:07:51.200]  開完會之後
[00:07:51.200 --> 00:07:52.240]  就是他們這個會議之後
[00:07:52.240 --> 00:07:53.560]  我還要多留一天
[00:07:53.560 --> 00:07:55.480]  跟亞洲的幾個領袖
[00:07:55.480 --> 00:07:58.880]  一起來傾談一些合作的事
[00:07:58.880 --> 00:08:02.760]  包括菲律賓 日本 馬來西亞 新加坡 香港
[00:08:02.760 --> 00:08:05.080]  我們其實兩年才見一次
[00:08:05.080 --> 00:08:07.040]  過去兩年才見到
[00:08:07.040 --> 00:08:09.160]  其實應該一年就見一次
[00:08:09.160 --> 00:08:12.200]  但是這一次是兩年以來第一次見面
[00:08:12.200 --> 00:08:13.960]  所以其實對我來說
[00:08:13.960 --> 00:08:15.280]  心裏面很複雜
[00:08:15.280 --> 00:08:16.520]  因為在今年年初的時候
[00:08:16.520 --> 00:08:19.440]  大家知道師母的身體抱恙
[00:08:19.440 --> 00:08:24.120]  我將下半年很多要出外開會的情況
[00:08:24.120 --> 00:08:24.960]  我都不去
[00:08:24.960 --> 00:08:27.120]  我請別人去
[00:08:27.120 --> 00:08:29.680]  但是慢慢地主流聽祈禱
[00:08:29.680 --> 00:08:31.960]  也多謝弟兄姊妹的關心
[00:08:31.960 --> 00:08:34.040]  她的身體越來越穩定
[00:08:34.040 --> 00:08:36.360]  去到七月的時候
[00:08:36.360 --> 00:08:39.320]  她還全職上班
[00:08:39.320 --> 00:08:42.360]  所以現在已經全職在教會侍奉
[00:08:42.360 --> 00:08:45.440]  所以本來沒有打算去的
[00:08:45.440 --> 00:08:47.560]  現在發覺又可以去
[00:08:47.560 --> 00:08:50.760]  所以就已經是一個逆轉
[00:08:50.760 --> 00:08:53.640]  都是打算沒有了
[00:08:53.640 --> 00:08:57.080]  現在似乎好像上帝又帶領的時候
[00:08:57.080 --> 00:08:58.600]  又好像可以
[00:08:58.600 --> 00:09:00.720]  我覺得都很開心
[00:09:00.720 --> 00:09:04.880]  還有這一次是在日本當地搞的青年領袖會議
[00:09:04.880 --> 00:09:06.800]  過去有搞過四年一次
[00:09:06.800 --> 00:09:09.360]  在其他國家因為語言的關係
[00:09:09.360 --> 00:09:10.920]  或者路費等等
[00:09:10.920 --> 00:09:13.000]  他們的參與都是不多的
[00:09:13.000 --> 00:09:15.240]  但是這次在他們國家搞
[00:09:15.240 --> 00:09:19.000]  應該是最多能夠見到他們的青年領袖
[00:09:19.000 --> 00:09:21.760]  心裏面都帶著一種很雀躍的心
[00:09:21.760 --> 00:09:23.440]  的確我們去到的時候
[00:09:23.440 --> 00:09:27.880]  真的有二百四十多位當地播道會的青年領袖
[00:09:27.880 --> 00:09:28.720]  一起出席
[00:09:28.720 --> 00:09:30.960]  真的是一個很特別的時刻
[00:09:30.960 --> 00:09:32.400]  加上其他一百多位
[00:09:32.400 --> 00:09:34.400]  從另外四個國家地區的
[00:09:34.400 --> 00:09:36.720]  弟兄姊妹、青年領袖一起參與
[00:09:36.720 --> 00:09:38.320]  真的有四百人在那裏
[00:09:38.320 --> 00:09:40.000]  一起來經歷上帝
[00:09:40.000 --> 00:09:43.120]  一起來領受神的帶領
[00:09:43.120 --> 00:09:45.920]  所以是一個很重要的聚會
[00:09:45.920 --> 00:09:48.360]  還有在大概一個月之前
[00:09:48.360 --> 00:09:50.680]  我們的宣教士朝思告訴我
[00:09:50.680 --> 00:09:54.240]  明年他就完成了四年的宣教
[00:09:54.240 --> 00:09:58.040]  兩個階段的服事
[00:09:58.040 --> 00:10:00.120]  接下來會有一個新的開展
[00:10:00.120 --> 00:10:01.840]  所以談完之後我心裏想
[00:10:01.840 --> 00:10:03.800]  如果能夠有機會
[00:10:03.800 --> 00:10:07.600]  將他可能有機會服事的方式
[00:10:07.600 --> 00:10:11.800]  在亞洲播道會的各國領袖當中分享的話
[00:10:11.800 --> 00:10:12.760]  那就好了
[00:10:12.760 --> 00:10:16.120]  在宣教上能夠有一些部署
[00:10:16.120 --> 00:10:19.760]  事實上我有機會參與亞洲委員會的會議
[00:10:19.760 --> 00:10:23.840]  一方面很感謝教會和總會對我的信任和支持
[00:10:23.840 --> 00:10:26.200]  但是我最大的負擔
[00:10:26.200 --> 00:10:27.600]  也是在宣教上
[00:10:27.600 --> 00:10:29.960]  我覺得能夠在亞洲各國
[00:10:29.960 --> 00:10:32.440]  我們有很多機會可以一起合作
[00:10:32.440 --> 00:10:36.160]  以致我們將神的福音帶給不同的國家
[00:10:36.160 --> 00:10:38.680]  讓更多人能夠認識耶穌就好了
[00:10:38.680 --> 00:10:42.720]  所以我心裏面帶著這樣的期盼
[00:10:42.720 --> 00:10:43.760]  本來不能去
[00:10:43.760 --> 00:10:44.720]  現在可以去
[00:10:44.720 --> 00:10:45.760]  這樣的情況
[00:10:45.760 --> 00:10:46.960]  來準備參加
[00:10:46.960 --> 00:10:48.960]  誰不知現在「啪」一聲之後
[00:10:48.960 --> 00:10:51.080]  我就真的覺得
[00:10:51.080 --> 00:10:53.160]  心裏面很慚愧
[00:10:53.160 --> 00:10:54.600]  我回到家裏的時候
[00:10:54.600 --> 00:10:56.760]  唯有把腳放高
[00:10:56.760 --> 00:10:57.720]  包紮著他
[00:10:57.720 --> 00:10:59.160]  然後用冰敷著他
[00:10:59.160 --> 00:11:04.120]  吃醫生一早給我家旁邊的私人止痛藥
[00:11:04.120 --> 00:11:05.240]  躺在那裏
[00:11:05.240 --> 00:11:05.960]  不知如何是好
[00:11:05.960 --> 00:11:07.000]  我就是在那裏祈禱
[00:11:07.000 --> 00:11:07.720]  在祈禱的時候
[00:11:07.720 --> 00:11:08.720]  不如打電話給醫生
[00:11:08.720 --> 00:11:10.960]  問他有沒有需要進醫院等等
[00:11:10.960 --> 00:11:11.800]  問完之後
[00:11:11.800 --> 00:11:13.800]  他說你做那些事情吧
[00:11:13.800 --> 00:11:14.840]  我說我全都做了
[00:11:14.840 --> 00:11:15.760]  沒什麼好做
[00:11:15.760 --> 00:11:16.800]  你在那裏休息
[00:11:16.800 --> 00:11:18.200]  看看情況會不會惡化
[00:11:18.200 --> 00:11:20.440]  或者會不會好轉呢
[00:11:20.440 --> 00:11:22.960]  我躺在那裏三個小時的時候
[00:11:22.960 --> 00:11:25.320]  我心裏面覺得很內疚
[00:11:25.320 --> 00:11:29.080]  明明上帝本來不能去
[00:11:29.080 --> 00:11:30.520]  現在又可以讓你去
[00:11:30.520 --> 00:11:34.200]  並且帶著一個很大的期盼
[00:11:34.200 --> 00:11:35.840]  可以參與的時候
[00:11:35.840 --> 00:11:38.760]  為什麼你自己會搞成這樣呢?
[00:11:38.760 --> 00:11:41.680]  覺得很羞愧
[00:11:41.680 --> 00:11:44.480]  當然上帝沒有我也可以
[00:11:44.480 --> 00:11:45.920]  神要做事
[00:11:45.920 --> 00:11:47.240]  祂一定做得到
[00:11:47.240 --> 00:11:48.600]  為什麼要我呢?
[00:11:48.600 --> 00:11:52.440]  但問題不是上帝做不到
[00:11:52.440 --> 00:11:56.040]  是我沒有機會去參與
[00:11:56.040 --> 00:11:57.440]  是我的虧損
[00:11:57.440 --> 00:11:59.480]  所以心裏面很複雜
[00:11:59.480 --> 00:12:01.880]  到晚上師母回來的時候
[00:12:01.880 --> 00:12:03.160]  她看到我
[00:12:03.160 --> 00:12:04.680]  看著我很慘
[00:12:04.680 --> 00:12:06.320]  她說你還是不要去
[00:12:06.320 --> 00:12:07.960]  所以各位弟兄
[00:12:07.960 --> 00:12:10.120]  我們任何要做的事情
[00:12:10.120 --> 00:12:12.720]  我們都要拿行街紙才可以
[00:12:12.720 --> 00:12:14.280]  師母也不讓行街紙
[00:12:14.280 --> 00:12:15.440]  那我去吧
[00:12:15.440 --> 00:12:18.280]  所以我心裏面就更加複雜
[00:12:18.280 --> 00:12:19.920]  可以的,沒事的
[00:12:19.920 --> 00:12:21.280]  還是感謝神
[00:12:21.280 --> 00:12:23.000]  上帝憐憫我
[00:12:23.000 --> 00:12:24.760]  到第二天勉勉強強
[00:12:24.760 --> 00:12:26.600]  還可以隔天上班
[00:12:26.600 --> 00:12:27.760]  不用請假
[00:12:27.760 --> 00:12:29.320]  然後感謝神
[00:12:29.320 --> 00:12:31.160]  一天好一點
[00:12:31.160 --> 00:12:32.360]  其實只有兩天
[00:12:32.360 --> 00:12:33.640]  到星期六早上
[00:12:33.640 --> 00:12:37.560]  師母看到我好像輕鬆了很多
[00:12:37.560 --> 00:12:40.240]  然後她說今晚跟你戰行
[00:12:40.240 --> 00:12:41.840]  晚上你就出發
[00:12:41.840 --> 00:12:43.600]  有行街紙就可以了
[00:12:43.600 --> 00:12:47.200]  感謝神我終於完成了這個任務
[00:12:47.200 --> 00:12:49.120]  我還在日本的時候
[00:12:49.120 --> 00:12:50.880]  有一個下午
[00:12:50.880 --> 00:12:53.120]  大家一起輕鬆一下去郊遊
[00:12:53.120 --> 00:12:56.720]  我還可以跟他們去爬冰洞
[00:12:56.720 --> 00:12:57.800]  還可以的
[00:12:57.800 --> 00:12:58.440]  感謝上帝
[00:12:58.440 --> 00:12:59.960]  所以我今天跟大家講到
[00:12:59.960 --> 00:13:03.840]  代表日後都已經好得很好了
[00:13:03.840 --> 00:13:06.360]  過去這幾年
[00:13:06.360 --> 00:13:08.000]  有機會帶領弟兄姊妹
[00:13:08.000 --> 00:13:11.080]  在九龍東堂一起學習服侍
[00:13:11.080 --> 00:13:12.840]  特別今年年頭
[00:13:12.840 --> 00:13:16.760]  我跟弟兄姊妹一起去思考一個方向
[00:13:16.760 --> 00:13:18.600]  在我們整個教會
[00:13:18.600 --> 00:13:20.000]  讓愛走動的裏邊
[00:13:20.000 --> 00:13:22.320]  九龍東堂我們就鼓勵弟兄姊妹
[00:13:22.320 --> 00:13:24.040]  All we can do
[00:13:24.040 --> 00:13:24.840]  All you can do
[00:13:24.840 --> 00:13:28.240]  你覺得上帝在你心裏興起什麼念頭
[00:13:28.240 --> 00:13:29.520]  可以來服侍上帝
[00:13:29.520 --> 00:13:31.320]  你儘管講出來
[00:13:31.320 --> 00:13:33.360]  然後我們同工就組織你們
[00:13:33.360 --> 00:13:35.280]  然後一起去服侍
[00:13:35.280 --> 00:13:37.640]  所以我們就發了問卷
[00:13:37.640 --> 00:13:38.400]  問他們
[00:13:38.400 --> 00:13:40.520]  於是我們收到有不同的弟兄姊妹
[00:13:40.520 --> 00:13:43.720]  可以探長姐 可以幫人做餅
[00:13:43.720 --> 00:13:45.920]  可以煲湯 可以做很多不同的事
[00:13:45.920 --> 00:13:47.360]  我們就組織了他們
[00:13:47.360 --> 00:13:50.600]  然後找同工跟他們一起去服侍
[00:13:50.600 --> 00:13:52.320]  所以眨眼這幾個月
[00:13:52.320 --> 00:13:54.440]  我們有機會搞了啟發課程
[00:13:54.440 --> 00:13:58.320]  我們也跟一間課堂會有新春盛宴
[00:13:58.320 --> 00:14:01.240]  我們又在暑假的時候去了河南
[00:14:01.240 --> 00:14:03.480]  去服侍這些留守兒童
[00:14:03.480 --> 00:14:07.640]  我們有機會去服侍兒童之家的兒童和青少年
[00:14:07.640 --> 00:14:09.880]  我們也開始了職青的工作
[00:14:09.880 --> 00:14:11.160]  我們有不同的想法
[00:14:11.160 --> 00:14:13.600]  可以有不同的活動去幫助我們的職青
[00:14:13.600 --> 00:14:15.040]  能夠認識耶穌
[00:14:15.040 --> 00:14:16.600]  有些正在做 有些還沒做
[00:14:16.600 --> 00:14:18.880]  我們也有醫院探訪的訓練
[00:14:18.880 --> 00:14:22.120]  希望能夠關心附近的醫院
[00:14:22.120 --> 00:14:23.480]  我們也像大家那樣
[00:14:23.480 --> 00:14:24.400]  在中秋節之前
[00:14:24.400 --> 00:14:26.640]  我們有機會去探訪附近的街坊
[00:14:26.640 --> 00:14:30.280]  我們就一起去探訪一些在啟誠村
[00:14:30.280 --> 00:14:32.480]  在德朗村那兩條村的居民
[00:14:32.480 --> 00:14:34.880]  我們可以送月餅給他們
[00:14:34.880 --> 00:14:37.200]  所以在這個過程裡
[00:14:37.200 --> 00:14:40.360]  我們看到上帝真的可以發揮
[00:14:40.360 --> 00:14:42.560]  上帝給我們這個小小的想法
[00:14:42.560 --> 00:14:44.080]  我們想為神做一些事情
[00:14:44.080 --> 00:14:45.600]  上帝給我們
[00:14:45.600 --> 00:14:46.880]  每個弟兄姊妹都有份
[00:14:46.880 --> 00:14:48.960]  All we can do
[00:14:48.960 --> 00:14:51.800]  但是在繼續向前走的過程裡
[00:14:51.800 --> 00:14:53.360]  我一直為教會祈禱
[00:14:53.360 --> 00:14:54.920]  不單止為九龍東
[00:14:54.920 --> 00:14:57.240]  也為同福一起祈禱的時候
[00:14:57.240 --> 00:14:58.240]  在禱告當中
[00:14:58.240 --> 00:14:59.800]  上帝彷彿跟我們說
[00:14:59.800 --> 00:15:03.080]  上帝可能有一個更大的心意
[00:15:03.080 --> 00:15:06.520]  但是這件事還不是時候要公佈的
[00:15:06.520 --> 00:15:09.160]  但是不論自己祈禱
[00:15:09.160 --> 00:15:10.840]  或者有些弟兄姊妹禱告之後
[00:15:10.840 --> 00:15:12.440]  都覺得可能上帝要將一個
[00:15:12.440 --> 00:15:15.880]  又大又難的事放在我們當中
[00:15:15.880 --> 00:15:18.360]  這件事就是一個問題
[00:15:18.360 --> 00:15:20.880]  究竟我們能不能夠做得到呢?
[00:15:20.880 --> 00:15:21.880]  按我們的資源
[00:15:21.880 --> 00:15:22.840]  按我們的能力
[00:15:22.840 --> 00:15:24.160]  按我們的信心
[00:15:24.160 --> 00:15:27.560]  真是哪有可能啊
[00:15:27.560 --> 00:15:31.120]  但是當我只是心裡很忐忑的時候
[00:15:31.120 --> 00:15:32.760]  我向神禱告
[00:15:32.760 --> 00:15:36.080]  上帝就將這一節聖經給過我
[00:15:36.080 --> 00:15:38.280]  祂這樣來鼓勵我
[00:15:38.280 --> 00:15:41.880]  就是今天想跟大家所看的這一節聖經
[00:15:41.880 --> 00:15:45.360]  我們再一起讀一次這節經文好嗎?
[00:15:45.360 --> 00:15:49.640]  我深信那在你們心裡動了善功的
[00:15:49.640 --> 00:15:51.560]  必成全者功
[00:15:51.560 --> 00:15:54.080]  直到耶穌基督的日子
