
[00:00:00.000 --> 00:00:04.420]  明天早上會 應該是午安 還是晚安
[00:06:43.540 --> 00:06:46.980]  你試一下當阿蘭是獅子
[00:06:46.980 --> 00:06:50.580]  阿蘭被亞述打
[00:06:50.580 --> 00:06:53.020]  你要明白那個歷史
[00:06:53.020 --> 00:06:54.420]  阿蘭被亞述
[00:06:54.420 --> 00:06:57.980]  你應該在這邊 你們應該在這邊
[00:06:57.980 --> 00:06:59.420]  以色列在這裡 北角
[00:06:59.420 --> 00:07:02.020]  阿蘭在這裡 亞述在這邊
[00:07:02.020 --> 00:07:04.300]  阿蘭經常打他
[00:07:04.300 --> 00:07:06.220]  打完之後很慘
[00:07:06.220 --> 00:07:08.220]  他就是一隻獅子
[00:07:08.220 --> 00:07:10.300]  誰不知神又派了甚麼
[00:07:10.300 --> 00:07:13.420]  先這樣說 亞述來欺負
[00:07:13.420 --> 00:07:15.380]  欺負甚麼 欺負阿蘭
[00:07:15.380 --> 00:07:18.740]  欺負阿蘭 阿蘭就沒有機會打北角
[00:07:18.740 --> 00:07:21.340]  對於以色列人來說是甚麼
[00:07:21.340 --> 00:07:24.100]  就是耶和華的日子
[00:07:24.100 --> 00:07:24.980]  明白了嗎
[00:07:24.980 --> 00:07:29.540]  誰不知打完阿蘭之後怎樣
[00:07:29.540 --> 00:07:32.300]  滅了北角
[00:07:32.300 --> 00:07:35.340]  所以其實先知不是亂說的
[00:07:35.340 --> 00:07:37.380]  但那個時候就是甚麼
[00:07:37.380 --> 00:07:39.300]  就是耶路撒冷二世之後的日子
[00:07:39.300 --> 00:07:40.420]  是幾開心的日子
[00:07:40.420 --> 00:07:42.460]  因為阿蘭正在被人打
[00:07:42.460 --> 00:07:44.660]  難得中興
[00:07:44.660 --> 00:07:46.420]  大家就一定是甚麼
[00:07:46.420 --> 00:07:49.500]  慶祝
[00:07:49.500 --> 00:07:51.300]  我被人打了這麼多年
[00:07:51.300 --> 00:07:54.500]  現在我終於可以將疆土拿回來
[00:07:54.500 --> 00:07:57.980]  比以前的北角還要大
[00:07:57.980 --> 00:08:03.900]  但阿摩斯齊大家最開心的時候
[00:08:03.900 --> 00:08:07.020]  最慶祝的時候
[00:08:07.020 --> 00:08:08.780]  你跟他說甚麼
[00:08:08.780 --> 00:08:11.220]  你以為這個耶和華日子
[00:08:11.220 --> 00:08:13.180]  其實你會遇到紅
[00:08:13.180 --> 00:08:15.140]  你的手靠牆的時候
[00:08:15.140 --> 00:08:18.380]  就會被蛇咬死
[00:08:18.380 --> 00:08:21.340]  你這樣理解會比較明白
[00:08:21.340 --> 00:08:27.420]  然後他再強調一次
[00:08:27.420 --> 00:08:29.220]  耶和華是黑暗無光明
[00:08:29.220 --> 00:08:32.700]  是幽暗無光輝
[00:08:32.700 --> 00:08:36.340]  有一節二十二、二十三說甚麼
[00:08:36.340 --> 00:08:39.820]  他說耶和華的日子慶祝的時候
[00:08:39.820 --> 00:08:41.620]  你看到阿蘭被人打完之後
[00:08:41.620 --> 00:08:44.860]  他很開心的時候
[00:08:44.860 --> 00:08:45.900]  他就說
[00:08:45.900 --> 00:08:47.500]  我厭惡你們的節旗
[00:08:47.500 --> 00:08:50.180]  也不喜悅你的嚴肅活
[00:08:50.180 --> 00:08:52.140]  意思是當你慶祝堂慶
[00:08:52.140 --> 00:08:56.260]  慶祝大日子的時候
[00:08:56.260 --> 00:08:59.020]  神直接說
[00:08:59.020 --> 00:09:03.540]  這些日子其實是甚麼
[00:09:03.540 --> 00:09:07.140]  是他不喜悅的日子
[00:09:07.140 --> 00:09:09.340]  你英文有沒有看到
[00:09:09.340 --> 00:09:10.980]  可能
[00:09:10.980 --> 00:09:12.900]  對不起 我做錯事了
[00:09:12.900 --> 00:09:15.180]  我以為有個Pointer的按鈕
[00:09:15.180 --> 00:09:17.180]  我應該Point這裡
[00:09:17.180 --> 00:09:18.580]  你看到這個
[00:09:18.580 --> 00:09:21.140]  我Pointer不好意思
[00:09:21.140 --> 00:09:23.380]  你看到「不喜悅」這個字
[00:09:23.380 --> 00:09:27.620]  其實原文是解Smell
[00:09:27.620 --> 00:09:30.620]  即是他不聞你的嚴肅活
[00:09:30.620 --> 00:09:33.340]  即是用鼻 說鼻
[00:09:33.340 --> 00:09:35.700]  所以下一節說甚麼呢
[00:09:35.700 --> 00:09:38.900]  你們雖然向我獻梵祭和掃祭
[00:09:38.900 --> 00:09:41.140]  我卻不悅立音
[00:09:41.140 --> 00:09:44.740]  看你們用肥畜獻的平安祭
[00:09:44.740 --> 00:09:47.100]  「看」字是否看到「看」字在這裡
[00:09:47.100 --> 00:09:48.620]  其實是那個
[00:09:48.620 --> 00:09:51.420]  I do not look at the look
[00:09:51.420 --> 00:09:53.940]  剛才是不用鼻紋
[00:09:53.940 --> 00:09:57.260]  現在就不用眼睛看你
[00:09:57.260 --> 00:10:00.100]  你可以想像下一句是甚麼
[00:10:00.100 --> 00:10:03.860]  就是他不聽
[00:10:03.860 --> 00:10:07.060]  這句說話跟勁敗隊好不好
[00:10:07.060 --> 00:10:10.380]  剛才那首歌是否唱的
[00:10:10.380 --> 00:10:13.340]  剛才那首詩歌是唱這句
[00:10:13.340 --> 00:10:14.660]  這句
[00:10:14.660 --> 00:10:18.060]  你記住
[00:10:18.060 --> 00:10:21.940]  這段經文是不能唱的
[00:10:21.940 --> 00:10:26.700]  因為他都不聽
[00:10:26.700 --> 00:10:29.180]  你很難想像
[00:10:29.180 --> 00:10:31.140]  我不知你明不明
[00:10:31.140 --> 00:10:32.140]  等於甚麼
[00:10:32.140 --> 00:10:36.260]  你在勁敗在聚會的時候
[00:10:36.260 --> 00:10:37.780]  你還要躲避完獅子
[00:10:37.780 --> 00:10:38.940]  躲避完人進到家裏
[00:10:38.940 --> 00:10:40.860]  可以避難的時候
[00:10:40.860 --> 00:10:43.740]  你打算慶祝的時候
[00:10:43.740 --> 00:10:46.140]  神跟你說
[00:10:46.140 --> 00:10:52.660]  我不喜歡你做這些一切的事
[00:10:52.660 --> 00:10:55.940]  很難搞的
[00:10:55.940 --> 00:10:59.180]  基本上我反省了很多次
[00:10:59.180 --> 00:11:02.140]  對我來說有很多騙
[00:11:02.140 --> 00:11:02.860]  等同於甚麼
[00:11:02.860 --> 00:11:04.900]  我今天在說道
[00:11:04.900 --> 00:11:06.340]  神不問我哪裏
[00:11:06.340 --> 00:11:08.260]  神不看我哪裏
[00:11:08.260 --> 00:11:11.100]  神不聽我哪裏
[00:11:11.100 --> 00:11:12.260]  我一定會說甚麼
[00:11:12.260 --> 00:11:18.300]  我第一個反應就是不是吧
[00:11:18.300 --> 00:11:20.700]  你也不夠膽有人來跟你說
[00:11:20.700 --> 00:11:22.060]  你知不知道上帝不問你哪裏
[00:11:22.060 --> 00:11:22.740]  不看你哪裏
[00:11:22.740 --> 00:11:24.860]  不聽你哪裏
[00:11:24.860 --> 00:11:25.820]  你不夠膽說
[00:11:25.820 --> 00:11:28.900]  盡量不要這樣說
[00:11:28.900 --> 00:11:30.860]  你也不會跟我勁敗隊這樣說
[00:11:30.860 --> 00:11:34.620]  你那些彈琴的歌聲遠離我
[00:11:34.620 --> 00:11:38.340]  我不聽你彈琴的聲音
[00:11:38.340 --> 00:11:41.500]  所以基本上頭三次和這三次
[00:11:41.500 --> 00:11:44.380]  是不會用的事
[00:11:44.380 --> 00:11:46.500]  我們沒有經歷過的事
[00:11:46.500 --> 00:11:49.900]  怎樣經歷?我沒有試過
[00:11:49.900 --> 00:11:53.220]  我很少見到聚會時這樣說
[00:11:53.220 --> 00:11:58.420]  不要單是機會經不經驗的問題
[00:11:58.420 --> 00:12:01.180]  這個重點想說甚麼
[00:12:01.180 --> 00:12:03.700]  他想說很多時候我們以為
[00:12:03.700 --> 00:12:06.620]  我們做得很對的事
[00:12:06.620 --> 00:12:10.660]  我們以為自己在服侍主的事
[00:12:10.660 --> 00:12:12.900]  做得很好
[00:12:12.900 --> 00:12:15.180]  大家為我講的見證會
[00:12:15.180 --> 00:12:17.340]  感謝神
[00:12:17.340 --> 00:12:18.780]  你怎會在這時候
[00:12:18.780 --> 00:12:19.820]  突然有牧師說
[00:12:19.820 --> 00:12:20.820]  你知不知道上帝不問你
[00:12:20.820 --> 00:12:21.460]  不聽你哪裏
[00:12:21.460 --> 00:12:24.580]  不看你哪裏
[00:12:24.580 --> 00:12:26.380]  你明不明白?沒有人說
[00:12:26.380 --> 00:12:27.860]  亦有個難處是
[00:12:27.860 --> 00:12:32.940]  我們不會想到這些事
[00:12:32.940 --> 00:12:34.340]  這篇道難講的地方
[00:12:34.340 --> 00:12:39.420]  或者這個訊息難去處理
[00:12:39.420 --> 00:12:41.700]  我們怎會覺得自己正在對的事
[00:12:41.700 --> 00:12:42.540]  正在慶祝的事
[00:12:42.540 --> 00:12:44.700]  敬拜上帝的事
[00:12:44.700 --> 00:12:47.300]  是不好的
[00:12:47.300 --> 00:12:48.500]  我們明躲避了獅子
[00:12:48.500 --> 00:12:50.220]  躲避了人回家時
[00:12:50.220 --> 00:12:54.580]  我們怎會突然想像自己
[00:12:54.580 --> 00:13:01.540]  有紅人和蛇來咬我
[00:13:01.540 --> 00:13:04.620]  但我更加想說的是
[00:13:04.620 --> 00:13:05.900]  面對我們以為
[00:13:05.900 --> 00:13:06.980]  我們在信仰裏
[00:13:06.980 --> 00:13:09.540]  行得很好 上帝喜悅
[00:13:09.540 --> 00:13:13.100]  行得上帝很喜歡的時候
[00:13:13.100 --> 00:13:19.020]  就應該正正有這個訊息出現
[00:13:19.020 --> 00:13:23.660]  其實是我們以為的
[00:13:23.660 --> 00:13:24.980]  我們以為我們做的事
[00:13:24.980 --> 00:13:25.780]  是上帝喜歡的
[00:13:25.780 --> 00:13:32.660]  是上帝喜歡我們的歌聲
[00:13:32.660 --> 00:13:37.380]  我們再聽這幾節
[00:13:37.380 --> 00:13:40.460]  上面所講的六節
[00:13:40.460 --> 00:13:42.940]  是講這個訊息的時候
[00:13:42.940 --> 00:13:45.100]  我不明白這句
[00:13:45.100 --> 00:13:46.980]  我初時看這篇文章時不明白
[00:13:46.980 --> 00:13:50.020]  因為我只懂得這句金句
[00:13:50.020 --> 00:13:51.580]  我從來都只懂得這句金句
[00:13:51.580 --> 00:13:54.180]  我不會懂得其他阿摩斯書的東西
[00:13:54.180 --> 00:13:56.060]  這句是最阿摩斯書的金句
[00:13:56.060 --> 00:13:58.180]  阿摩斯書懂得的金句就是這句
[00:13:58.180 --> 00:14:00.380]  所以唱歌都是唱這句
[00:14:00.380 --> 00:14:01.180]  你怎會唱
[00:14:01.180 --> 00:14:03.780]  我不聽你的聲音和我不看你的東西
[00:14:03.780 --> 00:14:09.060]  你唱下去就不用唱這首歌
[00:14:09.060 --> 00:14:10.140]  我不明白的地方是
[00:14:10.140 --> 00:14:12.940]  上面講完
[00:14:12.940 --> 00:14:14.940]  上帝不喜歡我們的東西
[00:14:14.940 --> 00:14:17.300]  不喜歡我們敬拜的東西
[00:14:17.300 --> 00:14:17.940]  無端端講
[00:14:17.940 --> 00:14:22.060]  「惟願公平如大水滾滾」
[00:14:22.060 --> 00:14:25.660]  「使公義如江河滔滔」
[00:14:25.660 --> 00:14:29.660]  這是甚麼來的
[00:14:29.660 --> 00:14:32.060]  他想講甚麼
[00:14:32.060 --> 00:14:34.980]  我們就是那些
[00:14:34.980 --> 00:14:37.900]  不知道自己是不是上帝喜歡我們敬拜的人
[00:14:37.900 --> 00:14:38.820]  我都明白這句
[00:14:38.820 --> 00:14:40.220]  我都大約明白
[00:14:40.220 --> 00:14:41.700]  上帝說其實我們現在在慶祝
[00:14:41.700 --> 00:14:42.740]  其實不是慶祝的
[00:14:42.740 --> 00:14:45.420]  將來有更多禍患臨到這個黑暗日子來
[00:14:45.420 --> 00:14:47.700]  你不要以為開心
[00:14:47.700 --> 00:14:49.180]  我都明白這個故事
[00:14:49.180 --> 00:14:51.500]  即是頭六節
[00:14:51.500 --> 00:14:52.380]  這節他為甚麼要講
[00:14:52.380 --> 00:14:55.780]  「惟願公平如大水滾滾」
[00:14:55.780 --> 00:15:00.100]  「使公義如江河滔滔」
[00:15:00.100 --> 00:15:04.980]  這句說話跟上面那六節有甚麼關連
[00:15:04.980 --> 00:15:06.980]  這一個訊息
[00:15:06.980 --> 00:15:11.940]  講的是甚麼來的
[00:15:11.940 --> 00:15:12.980]  我們輕輕講
[00:15:12.980 --> 00:15:16.220]  我們不詳細講
[00:15:16.220 --> 00:15:18.780]  如果我說
[00:15:18.780 --> 00:15:24.020]  當阿蘭開始被亞述打的時候
[00:15:24.020 --> 00:15:27.380]  北角有一個太平的時候
[00:15:27.380 --> 00:15:31.620]  有一個盛世的時候
[00:15:31.620 --> 00:15:34.900]  這句說話講甚麼
[00:15:34.900 --> 00:15:41.500]  這句說話就是這句說話講甚麼
[00:15:41.500 --> 00:15:43.340]  當一個群體
[00:15:43.340 --> 00:15:45.340]  一個民族
[00:15:45.340 --> 00:15:47.100]  你當北角這個民族
[00:15:47.100 --> 00:15:49.220]  以色列人
[00:15:49.220 --> 00:15:52.180]  多年受欺壓的時候
[00:15:52.180 --> 00:15:53.340]  被阿蘭欺壓了很久
[00:15:53.340 --> 00:15:59.980]  被人很不公平很不公義的對待的時候
[00:15:59.980 --> 00:16:04.340]  理應是甚麼
[00:16:04.340 --> 00:16:06.540]  理應
[00:16:06.540 --> 00:16:10.260]  理應
[00:16:10.260 --> 00:16:13.380]  就是
[00:16:13.380 --> 00:16:20.100]  重新用上帝在律法裏面教的公義和公平
[00:16:20.100 --> 00:16:22.340]  去互相對待
[00:16:22.340 --> 00:16:23.340]  理應
[00:16:23.340 --> 00:16:25.340]  就是沒人欺負你
[00:16:25.340 --> 00:16:29.220]  你可以自己重新來過
[00:16:29.220 --> 00:16:30.740]  但你發現
[00:16:30.740 --> 00:16:32.820]  你看阿摩斯第一章
[00:16:32.820 --> 00:16:33.860]  不是第五章
[00:16:33.860 --> 00:16:35.340]  一節至第十七節
[00:16:35.340 --> 00:16:37.820]  我沒時間看這十七節聖經
[00:16:37.820 --> 00:16:38.660]  你可以回去看一下
[00:16:38.660 --> 00:16:41.940]  你可以自己打開手機看一下
[00:16:41.940 --> 00:16:44.900]  它恐怖到一個地步是甚麼
[00:16:44.900 --> 00:16:46.660]  那些人
[00:16:46.660 --> 00:16:48.340]  在中興的時候
[00:16:48.340 --> 00:16:49.380]  在復興的時候
[00:16:49.380 --> 00:16:53.260]  在太平的時候
[00:16:53.260 --> 00:16:56.180]  做更多的壞事
[00:16:56.180 --> 00:16:57.540]  以前人欺負你
[00:16:57.540 --> 00:16:58.780]  你被欺負
[00:16:58.780 --> 00:17:00.980]  不公平不公義地對待
[00:17:00.980 --> 00:17:02.420]  當你太平盛世的時候
[00:17:02.420 --> 00:17:06.300]  你繼續用上曾經被人欺負的不公義和不公平的人
[00:17:06.300 --> 00:17:07.540]  對待甚麼
[00:17:07.540 --> 00:17:12.820]  對待其他的人
[00:17:12.820 --> 00:17:14.140]  所謂的中興
[00:17:14.140 --> 00:17:18.660]  所謂的耶路撒冷二世
[00:17:18.660 --> 00:17:22.060]  裡邊的故事
[00:17:22.060 --> 00:17:24.820]  其實對於上帝的眼中是甚麼
[00:17:24.820 --> 00:17:25.220]  沒錯
[00:17:25.220 --> 00:17:26.580]  是一個仇敵離開了你
[00:17:26.580 --> 00:17:27.260]  不再欺負你
[00:17:27.260 --> 00:17:27.940]  不再打你
[00:17:27.940 --> 00:17:30.900]  不再欺負你
[00:17:30.900 --> 00:17:34.580]  但這班子民以為這叫做耶華日子
[00:17:34.580 --> 00:17:38.580]  和上帝以為的耶華日子是甚麼
[00:17:38.580 --> 00:17:40.420]  是完全兩碼子的事
[00:17:40.420 --> 00:17:42.940]  五章一至十四節直接說甚麼
[00:17:42.940 --> 00:17:44.300]  那些人惡到一個地步
[00:17:44.300 --> 00:17:56.740]  異人見到這些惡事都不敢出半句聲
[00:17:56.740 --> 00:17:58.940]  二十五節
[00:17:58.940 --> 00:18:00.660]  他說:以色列家
[00:18:00.660 --> 00:18:01.900]  你們在曠野四十年
[00:18:01.900 --> 00:18:07.100]  豈如將祭物和供物獻給我們呢?
[00:18:07.100 --> 00:18:09.540]  這句是很難明白的說話
[00:18:09.540 --> 00:18:13.380]  如果你回看學者的討論
[00:18:13.380 --> 00:18:16.420]  其實二十四、二十五、二十六、二十七
[00:18:16.420 --> 00:18:19.940]  好像是四句很不相關的說話
[00:18:19.940 --> 00:18:22.300]  有些人說是後期加上去的
[00:18:22.300 --> 00:18:24.420]  說是不知道他想說甚麼
[00:18:24.420 --> 00:18:25.300]  不明白
[00:18:25.300 --> 00:18:27.300]  所以將它們堆砌
[00:18:27.300 --> 00:18:29.540]  我們不討論那些事
[00:18:29.540 --> 00:18:31.740]  但二十五節難解的地方是
[00:18:31.740 --> 00:18:33.780]  明明之前
[00:18:33.780 --> 00:18:36.020]  二十一、二十二、二十三
[00:18:36.020 --> 00:18:41.060]  才說上帝不聞、不聽、不看你的祭物
[00:18:41.060 --> 00:18:42.460]  奇怪的地方是
[00:18:42.460 --> 00:18:44.140]  以色列家你們在曠野四十年
[00:18:44.140 --> 00:18:48.860]  豈不是將祭物和供物獻給我們呢?
[00:18:48.860 --> 00:18:51.980]  我回看曠野四十年發生了甚麼事
[00:18:51.980 --> 00:18:52.820]  就是利美記
[00:18:52.820 --> 00:18:54.940]  利美記不是在教導人嗎?
[00:18:54.940 --> 00:18:58.260]  獻祭、嚴肅會
[00:18:58.260 --> 00:19:01.500]  利美人唱歌敬拜上帝
[00:19:01.500 --> 00:19:03.340]  不明白在說甚麼
[00:19:03.340 --> 00:19:05.420]  其實要做這些的
[00:19:05.420 --> 00:19:08.700]  文素記在曠野四十年裏面說甚麼
[00:19:08.700 --> 00:19:10.420]  那些以色列人是做甚麼的?
[00:19:10.420 --> 00:19:13.460]  每一個支派來去獻祭
[00:19:13.460 --> 00:19:15.740]  文素記在頭幾章聖經全部
[00:19:15.740 --> 00:19:19.740]  說十二支派就是這樣的獻祭
[00:19:19.740 --> 00:19:21.700]  明明二十一、二十二、二十三才說
[00:19:21.700 --> 00:19:24.140]  不聞、不看、不聽你的祭物
[00:19:24.140 --> 00:19:25.340]  你們搞甚麼聚會也好
