
[00:00:00.000 --> 00:00:05.000]  雖然經歷過很多風風雨雨
[00:07:27.680 --> 00:07:30.640]  我承認你是神的兒子
[00:07:30.640 --> 00:07:31.760]  所以如果這句話
[00:07:31.760 --> 00:07:33.680]  你可以這樣翻譯
[00:07:33.680 --> 00:07:37.400]  耶穌竟然你是神的兒子
[00:07:37.400 --> 00:07:41.640]  你應該可以把石頭變成餅
[00:07:41.640 --> 00:07:45.120]  就是說你應該有這種權力
[00:07:45.120 --> 00:07:48.400]  把石頭變成餅
[00:07:48.400 --> 00:07:50.120]  如果這樣仔細地翻譯
[00:07:50.120 --> 00:07:54.320]  我們發現撒旦不是誘惑
[00:07:54.320 --> 00:07:57.920]  耶穌懷疑自己的兒子身份
[00:07:57.920 --> 00:07:59.480]  他是有耶穌想想
[00:07:59.480 --> 00:08:01.320]  作為神的兒子
[00:08:01.320 --> 00:08:03.520]  你應該有什麼權力
[00:08:03.520 --> 00:08:05.880]  你應該有什麼權力
[00:08:05.880 --> 00:08:09.760]  你可以使用它
[00:08:09.760 --> 00:08:12.040]  撒旦在這裡其實是暗示了
[00:08:12.040 --> 00:08:13.960]  作為神的兒子
[00:08:13.960 --> 00:08:17.520]  你肯定要滿足自己的能力
[00:08:17.520 --> 00:08:20.800]  為什麼你不做呢?
[00:08:20.800 --> 00:08:21.800]  好
[00:08:21.800 --> 00:08:24.320]  耶穌用生命記
[00:08:24.320 --> 00:08:28.840]  八章三節的一部分來回答撒旦
[00:08:28.840 --> 00:08:34.520]  好 我想下一章經文請讀出
[00:08:58.840 --> 00:09:08.400]  感謝神啊 聖靈感動
[00:09:08.400 --> 00:09:11.320]  因為我本來打算請主席讀出
[00:09:11.320 --> 00:09:14.320]  大家一起感動讀出來也挺好的
[00:09:14.320 --> 00:09:16.000]  好 對比這段經文
[00:09:16.000 --> 00:09:17.760]  大家可以發現很熟悉
[00:09:17.760 --> 00:09:19.400]  這段經文說什麼?
[00:09:19.400 --> 00:09:23.840]  說當年神是曠野磨練以色列文
[00:09:23.840 --> 00:09:29.120]  所以任由他們飢餓
[00:09:29.120 --> 00:09:31.520]  但是現在這段經文
[00:09:31.520 --> 00:09:34.360]  聖靈是帶領耶穌到曠野
[00:09:34.360 --> 00:09:36.440]  又是同一個曠野禁食
[00:09:36.440 --> 00:09:37.920]  飢餓
[00:09:37.920 --> 00:09:42.200]  同樣都是為了磨練耶穌
[00:09:42.200 --> 00:09:47.880]  就好像當年神曠煉以色列文那樣
[00:09:47.880 --> 00:09:50.360]  好 如果耶穌用神力
[00:09:50.360 --> 00:09:53.880]  滿足自己的飢餓的話
[00:09:53.880 --> 00:09:55.840]  祂就好像以色列文那樣
[00:09:55.840 --> 00:10:00.320]  拒絕了神的磨練
[00:10:00.320 --> 00:10:03.840]  原來在這個事情上
[00:10:03.840 --> 00:10:06.480]  撒旦的話就變成了試探
[00:10:06.480 --> 00:10:08.280]  因為其實這個禁食也好
[00:10:08.280 --> 00:10:11.400]  或者當年以色列文受的飢餓也好
[00:10:11.400 --> 00:10:15.960]  都是一種磨練來的
[00:10:15.960 --> 00:10:17.440]  很明顯
[00:10:17.440 --> 00:10:20.600]  耶穌的回答反映了以色列
[00:10:20.600 --> 00:10:23.880]  四十年的曠野飄流
[00:10:23.880 --> 00:10:26.920]  以色列的飢餓和耶穌的飢餓
[00:10:26.920 --> 00:10:30.120]  都是具有這種教訓的意義
[00:10:30.120 --> 00:10:31.880]  你看看 我們對比一下
[00:10:31.880 --> 00:10:37.400]  兩者都是曠野為各自的任務做準備
[00:10:37.400 --> 00:10:38.840]  是不是?
[00:10:38.840 --> 00:10:42.000]  耶穌的飢餓是祂受洗之後
[00:10:42.000 --> 00:10:44.760]  要出去工作的時候做準備
[00:10:44.760 --> 00:10:47.600]  以色列是過了紅海
[00:10:47.600 --> 00:10:52.440]  為祂們進入加拿美地做準備
[00:10:52.440 --> 00:10:54.680]  所以兩個兒子
[00:10:54.680 --> 00:10:59.040]  都是跟著神的計劃受試煉
[00:10:59.040 --> 00:11:02.920]  一個是從埃及得拯救以後
[00:11:02.920 --> 00:11:05.360]  另外一個是受洗以後
[00:11:05.360 --> 00:11:07.040]  祂兩次試煉
[00:11:07.040 --> 00:11:08.800]  都是為了表面上的什麼?
[00:11:08.800 --> 00:11:14.080]  神的兒子的信服和忠心
[00:11:14.080 --> 00:11:16.000]  同時都是表明
[00:11:16.000 --> 00:11:21.440]  祂們為神子派的工作做好準備
[00:11:21.440 --> 00:11:23.560]  但可惜
[00:11:23.560 --> 00:11:25.760]  一個兒子不信服
[00:11:25.760 --> 00:11:27.800]  失敗了
[00:11:27.800 --> 00:11:29.120]  另外一個兒子
[00:11:29.120 --> 00:11:31.600]  耶穌信服
[00:11:31.600 --> 00:11:34.120]  成功了
[00:11:34.120 --> 00:11:35.520]  頭一個兒子
[00:11:35.520 --> 00:11:38.800]  以色列很努力用自己的方法
[00:11:38.800 --> 00:11:41.600]  來獲取食物
[00:11:41.600 --> 00:11:42.560]  另外一個兒子
[00:11:42.560 --> 00:11:46.160]  耶穌拒絕用自己的能力
[00:11:46.160 --> 00:11:49.840]  來餵飽自己
[00:11:49.840 --> 00:11:51.760]  因為耶穌知道
[00:11:51.760 --> 00:11:53.880]  祂的能力是用來做什麼?
[00:11:53.880 --> 00:11:55.760]  是為了傳天國的福音
[00:11:55.760 --> 00:11:57.920]  是為了建立門徒
[00:11:57.920 --> 00:12:03.960]  不是為自己的利益來使用
[00:12:03.960 --> 00:12:05.320]  在這方面
[00:12:05.320 --> 00:12:08.880]  撒旦的話構成了試探
[00:12:08.880 --> 00:12:13.800]  所以耶穌拒絕了撒旦的試探
[00:12:13.800 --> 00:12:17.720]  祂不是說我不需要食物
[00:12:17.720 --> 00:12:19.240]  祂是說
[00:12:19.240 --> 00:12:22.000]  信服天父的旨意
[00:12:22.000 --> 00:12:25.200]  信服天父給祂的試煉
[00:12:25.200 --> 00:12:32.040]  比滿足自己的需要更加重要
[00:12:32.040 --> 00:12:37.720]  第一個試探是給我們看到這樣的意義
[00:12:37.720 --> 00:12:41.000]  我們再看第二個試探
[00:12:41.000 --> 00:12:43.880]  從這個墊頂跳下來的試探
[00:12:43.880 --> 00:12:45.600]  第二個試探
[00:12:45.600 --> 00:12:48.640]  晚期的猶太人美大士說
[00:12:48.640 --> 00:12:51.160]  彌賽亞來了之後
[00:12:51.160 --> 00:12:52.400]  祂有一個標記
[00:12:52.400 --> 00:12:56.400]  祂有一天會從聖殿的墊頂跳下來
[00:12:56.400 --> 00:12:59.520]  然後有天使保護祂
[00:12:59.520 --> 00:13:03.280]  這樣就顯明祂是彌賽亞的身份
[00:13:03.280 --> 00:13:05.720]  這個猶太人是傳統的
[00:13:05.720 --> 00:13:11.760]  撒旦飲用這句話是出自七十四頁本
[00:13:11.760 --> 00:13:16.320]  是詩篇九十一篇十一節十二節
[00:13:16.320 --> 00:13:19.440]  但是撒旦飲用的時候刪除了一句
[00:13:19.440 --> 00:13:24.280]  就說在祢走的一切道路上保護祢
[00:13:24.280 --> 00:13:28.560]  天使在祢走的一切道路上會保護祢
[00:13:28.560 --> 00:13:30.160]  有些人說
[00:13:30.160 --> 00:13:34.000]  撒旦飲用經文是去頭去尾
[00:13:34.000 --> 00:13:39.840]  這是否試探?是否誘惑?是否欺騙?
[00:13:39.840 --> 00:13:41.840]  但是我們發現其實不一定
[00:13:41.840 --> 00:13:44.560]  因為撒旦飲用經文
[00:13:44.560 --> 00:13:49.160]  跟耶穌基督或使徒飲用經文有些時候很相似
[00:13:49.160 --> 00:13:51.400]  因為他們有時不是全部飲用
[00:13:51.400 --> 00:13:55.120]  有時是飲用一句兩句一段省了一句
[00:13:55.120 --> 00:14:00.400]  這個模式是沒有問題的
[00:14:00.400 --> 00:14:02.680]  我們想問
[00:14:02.680 --> 00:14:04.600]  如果聖經都說了
[00:14:04.600 --> 00:14:07.280]  或者神都預言了是未暢
[00:14:07.280 --> 00:14:10.360]  或者是從電頂下來的時候
[00:14:10.360 --> 00:14:11.480]  是沒錯
[00:14:11.480 --> 00:14:13.320]  一定有天使保護的時候
[00:14:13.320 --> 00:14:17.640]  那撒旦這句話為甚麼構成了試探呢?
[00:14:17.640 --> 00:14:22.000]  我們發現這個電是用來做甚麼?
[00:14:22.000 --> 00:14:26.760]  聖電是用來彰顯神的榮耀的
[00:14:26.760 --> 00:14:31.120]  是彰顯神的榮耀的聖電
[00:14:31.120 --> 00:14:36.200]  撒旦說神會保護祂要保護的人
[00:14:36.200 --> 00:14:37.560]  那它做甚麼呢?
[00:14:37.560 --> 00:14:40.640]  它是引誘耶穌測試
[00:14:40.640 --> 00:14:46.640]  神對祂超自然的保護
[00:14:46.640 --> 00:14:50.120]  所以我們發現撒旦又是一句話
[00:14:50.120 --> 00:14:53.320]  「如果你是神的兒子」
[00:14:53.320 --> 00:14:55.920]  這次耶穌的回答來自哪裡呢?
[00:14:55.920 --> 00:14:58.520]  「生命既樂章,實樂節」
[00:14:58.520 --> 00:15:00.800]  我想請主席讀出來
[00:15:00.800 --> 00:15:07.720]  「生命既樂章,實樂節」
[00:15:07.720 --> 00:15:16.960]  或者請會眾一起讀出好嗎?
[00:15:16.960 --> 00:15:20.960]  將你們在瑪薩那樣試探他
[00:15:20.960 --> 00:15:23.920]  要謹慎遵守耶和華
[00:15:23.920 --> 00:15:26.240]  你們上帝的誡命
[00:15:26.240 --> 00:15:30.040]  和祂所吩咐的法度、律例
[00:15:30.040 --> 00:15:34.880]  好,耶穌是引用了這句經文來反駁撒旦
[00:15:34.880 --> 00:15:38.520]  我想,耶穌不從這個墊頂跳下來
[00:15:38.520 --> 00:15:41.560]  便不是因為祂不知道
[00:15:41.560 --> 00:15:44.720]  神一定會保護祂
[00:15:44.720 --> 00:15:46.320]  但是我想
[00:15:46.320 --> 00:15:49.360]  當耶穌要這樣證明的時候
[00:15:49.360 --> 00:15:54.120]  是否有些操控神的神蹟呢?
[00:15:54.120 --> 00:15:56.200]  所以耶穌說
[00:15:56.200 --> 00:16:00.200]  「聖經禁止人試探神」
[00:16:00.200 --> 00:16:01.400]  大家看到這段經文
[00:16:01.400 --> 00:16:02.600]  我們發現了一個詞
[00:16:02.600 --> 00:16:05.320]  這個詞叫做「瑪薩」
[00:16:05.320 --> 00:16:07.760]  瑪薩有什麼故事呢?
[00:16:07.760 --> 00:16:09.960]  其實看經文是
[00:16:09.960 --> 00:16:13.320]  《出埃及記》17章2至7節
[00:16:13.320 --> 00:16:15.360]  當時發生了什麼事?
[00:16:15.360 --> 00:16:18.920]  當時以色列人說自己口渴
[00:16:18.920 --> 00:16:22.200]  很熱,好像這幾天這樣
[00:16:22.200 --> 00:16:25.080]  以色列人要求要喝水
[00:16:25.080 --> 00:16:27.960]  跟摩西大吵
[00:16:27.960 --> 00:16:30.320]  所以後來摩西聽神的話
[00:16:30.320 --> 00:16:31.240]  被他們喝了
[00:16:31.240 --> 00:16:34.360]  但是摩西說他們試探神
[00:16:34.360 --> 00:16:38.000]  他們試探耶和華
[00:16:38.000 --> 00:16:41.360]  撒旦同樣有說
[00:16:41.360 --> 00:16:45.200]  耶穌是試探神
[00:16:45.200 --> 00:16:47.680]  所以耶穌一口說出來
[00:16:47.680 --> 00:16:49.760]  「你豈要我是試探神」
[00:16:49.760 --> 00:16:50.640]  為什麼說呢?
[00:16:50.640 --> 00:16:51.800]  因為耶穌看出來
[00:16:51.800 --> 00:16:54.480]  撒旦的試探是一種操控性的試探
[00:16:54.480 --> 00:16:58.160]  是聖經明明禁止的
[00:16:58.160 --> 00:16:59.680]  我明明都很好的
[00:16:59.680 --> 00:17:01.240]  我明明都很安全的
[00:17:01.240 --> 00:17:05.040]  我為什麼要跳樓呢?
[00:17:05.040 --> 00:17:07.360]  我為什麼要跳下來的方式
[00:17:07.360 --> 00:17:10.680]  操控一下神來保護我呢?
[00:17:10.680 --> 00:17:12.320]  是不是呢?
[00:17:12.320 --> 00:17:14.880]  這種測試本身就是一種
[00:17:14.880 --> 00:17:17.080]  懷疑的操控
[00:17:17.080 --> 00:17:18.360]  就好像有些人說
[00:17:18.360 --> 00:17:21.560]  測試一下你男朋友愛不愛你
[00:17:21.560 --> 00:17:24.520]  我和你媽媽一起掉進水裡
[00:17:24.520 --> 00:17:26.560]  你先救誰呢?
[00:17:26.560 --> 00:17:30.960]  這種問題其實本身是很兇險的問題
[00:17:30.960 --> 00:17:33.840]  你怎麼打都不行
[00:17:33.840 --> 00:17:37.720]  所以對於以色列和耶穌來說
[00:17:37.720 --> 00:17:40.160]  要求神保護自己
[00:17:40.160 --> 00:17:42.200]  證明神與你同在
[00:17:42.200 --> 00:17:46.360]  這種做法是錯的
[00:17:46.360 --> 00:17:48.000]  因為最適當的態度是
[00:17:48.000 --> 00:17:54.480]  相信和信服
[00:17:54.480 --> 00:17:56.760]  講到最後一個試探
[00:17:56.760 --> 00:17:57.720]  最後一個試探是
[00:17:57.720 --> 00:18:01.840]  撒旦把耶穌帶到高山頂上
[00:18:01.840 --> 00:18:05.440]  提出來我要把曼國和曼國的榮華
[00:18:05.440 --> 00:18:06.560]  刺卡尼了
[00:18:06.560 --> 00:18:09.360]  是撒旦這樣說的
[00:18:09.360 --> 00:18:12.920]  但是撒旦沒有跟耶穌說明
[00:18:12.920 --> 00:18:17.040]  曼國的榮華後面是有很多罪的
[00:18:17.040 --> 00:18:22.240]  很多黑暗面在裡面
[00:18:22.240 --> 00:18:25.600]  撒旦的做法好像是模仿耶和華
[00:18:25.600 --> 00:18:31.800]  因為當年耶和華曾經把摩西帶到山頂
[00:18:31.800 --> 00:18:36.840]  讓摩西看四方四面的曼國
[00:18:36.840 --> 00:18:42.560]  撒旦這樣做好像是模仿耶和華
[00:18:42.560 --> 00:18:47.320]  但是天父差派耶穌來
[00:18:47.320 --> 00:18:49.520]  是為了什麼
[00:18:49.520 --> 00:18:51.760]  是為了除世人的罪
[00:18:51.760 --> 00:18:54.520]  他是那隻羔羊
[00:18:54.520 --> 00:18:55.560]  撒旦說
[00:18:55.560 --> 00:18:57.400]  OK
[00:18:57.400 --> 00:18:58.720]  你拜我吧
[00:18:58.720 --> 00:18:59.560]  你拜了我
[00:18:59.560 --> 00:19:00.880]  你不用那麼辛苦
[00:19:00.880 --> 00:19:02.600]  你不用除這些罪
[00:19:02.600 --> 00:19:04.400]  你就可以做彌賽亞了
[00:19:04.400 --> 00:19:07.920]  彌賽亞是這個世界的皇媽救世主
[00:19:07.920 --> 00:19:09.600]  你可以得到這些東西
[00:19:09.600 --> 00:19:15.760]  但是你不用除這些罪
[00:19:15.760 --> 00:19:17.120]  聽起來挺好
[00:19:17.120 --> 00:19:17.760]  簡單
[00:19:17.760 --> 00:19:18.920]  捷徑
[00:19:18.920 --> 00:19:20.800]  但是有一個問題
[00:19:20.800 --> 00:19:21.600]  撒旦說
[00:19:21.600 --> 00:19:25.080]  你要敬拜我
[00:19:25.080 --> 00:19:27.720]  他有耶穌為了得到權力
[00:19:27.720 --> 00:19:32.560]  身份是敬拜神的對手
[00:19:32.560 --> 00:19:35.120]  這樣表面看可以走捷徑
[00:19:35.120 --> 00:19:37.360]  很快就可以得到做彌賽亞
[00:19:37.360 --> 00:19:39.080]  做皇的權柄
[00:19:39.080 --> 00:19:41.760]  而且不用做那麼多傳呼音的事
[00:19:41.760 --> 00:19:44.320]  大家知道傳呼音不容易
[00:19:44.320 --> 00:19:50.400]  別人信不信很難的
[00:19:50.400 --> 00:19:52.040]  這是否試探呢
[00:19:52.040 --> 00:19:54.960]  是試探
[00:19:54.960 --> 00:19:56.800]  我們如果從這段經文前面看
[00:19:56.800 --> 00:19:57.760]  就是第三章
[00:19:57.760 --> 00:19:58.600]  第三章是什麼
[00:19:58.600 --> 00:20:00.640]  是耶穌受洗
[00:20:00.640 --> 00:20:02.000]  耶穌受洗的時候
[00:20:02.000 --> 00:20:05.280]  天上的聲音已經宣佈了
[00:20:05.280 --> 00:20:09.040]  宣佈了耶穌不僅是大衛加的彌賽亞
[00:20:09.040 --> 00:20:12.800]  也好像是受苦的僕人
[00:20:12.800 --> 00:20:17.760]  這兩種身份是合一的
[00:20:17.760 --> 00:20:19.400]  但是撒旦的誘惑
[00:20:19.400 --> 00:20:23.320]  卻是讓耶穌享受作彌賽亞
[00:20:23.320 --> 00:20:26.120]  卻不用受苦
[00:20:26.120 --> 00:20:28.360]  享受作皇
[00:20:28.360 --> 00:20:32.760]  卻不用付出代價
[00:20:32.760 --> 00:20:36.040]  這是否符合天父的心意呢
[00:20:36.040 --> 00:20:39.080]  完全不符合
[00:20:39.080 --> 00:20:41.640]  所以耶穌很堅定地說
[00:20:41.640 --> 00:20:47.400]  撒旦退去吧
[00:20:47.400 --> 00:20:48.640]  耶穌意識到
[00:20:48.640 --> 00:20:50.960]  撒旦的建議是想奪走
[00:20:50.960 --> 00:20:55.720]  神唯一我們敬拜的對象的權力
[00:20:55.720 --> 00:20:58.200]  所以無論是神的兒子以色列
[00:20:58.200 --> 00:21:01.320]  或者是神的兒子耶穌
[00:21:01.320 --> 00:21:06.000]  都絕不能不尊一效忠於神
[00:21:06.000 --> 00:21:07.920]  所以耶穌第三次說
[00:21:07.920 --> 00:21:10.360]  「經上結著削」
[00:21:10.360 --> 00:21:13.960]  當敬拜耶和華神
[00:21:13.960 --> 00:21:19.240]  撒旦當面趕走了
[00:21:19.240 --> 00:21:21.800]  很多人會看結果
[00:21:21.800 --> 00:21:22.960]  但是不看過程
[00:21:22.960 --> 00:21:23.960]  是不是呢
[00:21:23.960 --> 00:21:25.640]  結果就是做彌賽亞
[00:21:25.640 --> 00:21:27.720]  做皇
[00:21:27.720 --> 00:21:30.840]  過程怎樣都不要緊
[00:21:30.840 --> 00:21:32.880]  但是耶穌很堅定地說
