
[00:00:00.000 --> 00:00:03.560]  剛才我們唱了一首詩歌
[00:02:01.760 --> 00:02:03.560]  但是我們有上帝的時候
[00:02:03.560 --> 00:02:05.600]  我們就應該將每一個選擇
[00:02:05.600 --> 00:02:09.320]  都是跟向上帝那邊
[00:02:09.320 --> 00:02:10.920]  我們就要尋求祂
[00:02:10.920 --> 00:02:12.240]  當我們尋求的時候
[00:02:12.240 --> 00:02:16.720]  我們就需要有上帝的指引
[00:02:16.720 --> 00:02:18.680]  屬於祂的想法
[00:02:18.680 --> 00:02:20.920]  將我們自己的想法放下
[00:02:20.920 --> 00:02:23.160]  這個世界的想法拿走
[00:02:23.160 --> 00:02:25.480]  上帝的想法究竟是怎樣
[00:02:25.480 --> 00:02:29.360]  神是怎樣看待我這個決定
[00:02:29.360 --> 00:02:30.880]  我應該怎樣做
[00:02:30.880 --> 00:02:34.960]  或者我怎樣做才可以選擇到
[00:02:34.960 --> 00:02:38.600]  在今天這個時間是一個正確的選擇
[00:02:38.600 --> 00:02:40.720]  因為時間都是很重要
[00:02:40.720 --> 00:02:43.320]  所以我們看今天的經文
[00:02:43.320 --> 00:02:44.840]  但是經文很長
[00:02:44.840 --> 00:02:46.280]  是一章六至二十節
[00:02:46.280 --> 00:02:48.000]  我在這裏就不會跟大家讀
[00:02:48.000 --> 00:02:50.160]  大家可以回去看一看
[00:02:50.160 --> 00:02:52.760]  還有這個背景我會跟大家說一說
[00:02:52.760 --> 00:02:55.680]  其實整個《路德記》
[00:02:55.680 --> 00:02:57.600]  特別是第一章那裏說
[00:02:57.600 --> 00:03:02.120]  路德是一個魔鴨的婦人
[00:03:02.120 --> 00:03:03.320]  她是一個魔鴨的婦人
[00:03:03.320 --> 00:03:04.760]  她成為寡婦之前
[00:03:04.760 --> 00:03:08.080]  她就嫁入了以色列的一個家庭裏面
[00:03:08.080 --> 00:03:10.240]  路德是《路德記》的主角
[00:03:10.240 --> 00:03:13.120]  所以路德往往是帶出不同的人物
[00:03:13.120 --> 00:03:15.040]  在她身邊出現
[00:03:15.040 --> 00:03:16.640]  其中一個就是那奧米
[00:03:16.640 --> 00:03:18.360]  那奧米是她的奶奶
[00:03:18.360 --> 00:03:21.600]  這個奶奶也是一個寡婦
[00:03:21.600 --> 00:03:26.000]  但是路德對她那份忠心和忠誠的愛
[00:03:26.000 --> 00:03:28.200]  以至到路德的生命
[00:03:28.200 --> 00:03:33.480]  是由這個魔鴨走到去伯利恆
[00:03:33.480 --> 00:03:35.040]  回到以色列
[00:03:35.040 --> 00:03:36.920]  去到神預備的地方
[00:03:36.920 --> 00:03:40.600]  讓路德嫁了給那奧米
[00:03:40.600 --> 00:03:43.760]  她丈夫的親戚叫波亞斯
[00:03:43.760 --> 00:03:46.560]  如果大家都讀過《路德記》
[00:03:46.560 --> 00:03:48.880]  有這個印象
[00:03:48.880 --> 00:03:55.880]  那奧米因為藉著這個歸回
[00:03:55.880 --> 00:03:57.920]  他有一個後裔
[00:03:57.920 --> 00:04:00.160]  他可以有孫
[00:04:00.160 --> 00:04:01.640]  他本來沒有的
[00:04:01.640 --> 00:04:03.440]  但是因為這樣
[00:04:03.440 --> 00:04:04.520]  回到去
[00:04:04.520 --> 00:04:09.120]  不單止有一個後人
[00:04:09.120 --> 00:04:11.680]  他還可以擺脫貧困
[00:04:11.680 --> 00:04:13.040]  他們建立的
[00:04:13.040 --> 00:04:15.240]  不單止是他們自己的家族
[00:04:15.240 --> 00:04:17.760]  還是神國度的王國
[00:04:17.760 --> 00:04:20.960]  如果你記得聖經的話
[00:04:20.960 --> 00:04:24.120]  波亞斯一直數下去的後裔
[00:04:24.120 --> 00:04:26.640]  就是大衛的血脈
[00:04:26.640 --> 00:04:28.920]  大衛的血脈一直再數下去
[00:04:28.920 --> 00:04:31.040]  就是耶穌基督
[00:04:31.040 --> 00:04:32.800]  所以我們一起看
[00:04:32.800 --> 00:04:35.400]  《路德記》裏面這三個女人
[00:04:35.400 --> 00:04:36.520]  怎樣選擇
[00:04:36.520 --> 00:04:39.760]  而是在神的時間裏面選擇得對
[00:04:39.760 --> 00:04:41.760]  我們來看看
[00:04:44.960 --> 00:04:47.800]  第一個選擇是那奧米
[00:04:47.800 --> 00:04:51.760]  那奧米有很多苦
[00:04:51.760 --> 00:04:54.320]  其實這個是不可以否認的
[00:04:54.320 --> 00:04:57.840]  但是原來當我們一個人有苦的時候
[00:04:57.840 --> 00:05:01.840]  是會阻擋我們做任何決定的
[00:05:01.840 --> 00:05:05.520]  原來苦難是會影響我們去想
[00:05:05.520 --> 00:05:07.600]  怎樣做一個決定
[00:05:07.600 --> 00:05:09.240]  如果我們信徒
[00:05:09.240 --> 00:05:10.600]  我們信耶穌的
[00:05:10.600 --> 00:05:12.400]  我們看苦難觀
[00:05:12.400 --> 00:05:14.760]  其實有很多種
[00:05:14.760 --> 00:05:17.840]  有很多種就是不同派系
[00:05:17.840 --> 00:05:21.640]  而那奧米對自己那種的苦毒
[00:05:21.640 --> 00:05:27.240]  其實正正就是在他失去了所有之後
[00:05:27.240 --> 00:05:30.800]  他覺得他就是在苦難裏面
[00:05:30.800 --> 00:05:32.560]  他失去他丈夫
[00:05:32.560 --> 00:05:34.680]  然後他失去丈夫之前
[00:05:34.680 --> 00:05:36.240]  其實為何要去摩訶呢
[00:05:36.240 --> 00:05:37.760]  他是逃避饑荒
[00:05:37.760 --> 00:05:39.960]  然後他十年裏面
[00:05:39.960 --> 00:05:42.320]  在摩訶當中失去了丈夫
[00:05:42.320 --> 00:05:45.280]  然後兩個兒子都一起死了
[00:05:45.280 --> 00:05:50.200]  這個失去成為他生命裏面的苦
[00:05:50.200 --> 00:05:54.400]  這個苦是令他看這個苦難觀
[00:05:54.400 --> 00:06:01.360]  成為他家庭裏面一個被咒詛的一環
[00:06:01.360 --> 00:06:03.400]  我們來看看
[00:06:03.400 --> 00:06:04.720]  路德的苦
[00:06:04.720 --> 00:06:07.240]  剛才我們看那篇經文
[00:06:07.240 --> 00:06:08.400]  那奧米怎樣說呢
[00:06:08.400 --> 00:06:11.280]  他講了一番很經典的說話
[00:06:11.280 --> 00:06:15.840]  他說你們不要再叫我做那奧米了
[00:06:15.840 --> 00:06:17.800]  因為我很苦
[00:06:17.800 --> 00:06:21.080]  我很苦是因為你叫我做瑪拉
[00:06:21.080 --> 00:06:24.360]  這個全能者使我受大苦
[00:06:24.360 --> 00:06:26.280]  我滿滿的出去
[00:06:26.280 --> 00:06:29.160]  我空空的回來
[00:06:29.160 --> 00:06:31.600]  耶和華降禍給我
[00:06:31.600 --> 00:06:34.200]  全能者使我受苦
[00:06:34.200 --> 00:06:35.840]  這個大家看不看到
[00:06:35.840 --> 00:06:40.760]  好像是那奧米一個苦難觀
[00:06:40.760 --> 00:06:45.840]  那奧米原本的名字叫做愉悅
[00:06:45.840 --> 00:06:48.560]  那奧米的意思是愉悅
[00:06:48.560 --> 00:06:52.840]  他要回去以色列的時候
[00:06:52.840 --> 00:06:54.680]  那班婦女去歡迎他
[00:06:54.680 --> 00:06:56.200]  但他說我很苦
[00:06:56.200 --> 00:06:59.440]  你們不要再叫我做那奧米了
[00:06:59.440 --> 00:07:01.280]  你叫我做瑪拉吧
[00:07:01.280 --> 00:07:04.080]  因為瑪拉的意思就是叫苦
[00:07:04.080 --> 00:07:10.080]  這個苦就好像他認為上帝加添了給他
[00:07:10.080 --> 00:07:11.760]  滿滿的出去
[00:07:11.760 --> 00:07:14.280]  但我現在空空的回來
[00:07:14.280 --> 00:07:17.400]  那奧米就是失去之後
[00:07:17.400 --> 00:07:22.040]  他意識到這個苦影響到他看他自己
[00:07:22.040 --> 00:07:24.320]  我原來失去了我老公
[00:07:24.320 --> 00:07:26.560]  失去了我兩個兒子
[00:07:26.560 --> 00:07:29.840]  我就失去了我的身份
[00:07:29.840 --> 00:07:35.600]  甚至我應該叫做愉悅那奧米
[00:07:35.600 --> 00:07:37.640]  我都變為苦
[00:07:37.640 --> 00:07:41.560]  當原來遇到苦難的時候
[00:07:41.560 --> 00:07:43.160]  或者困境的時候
[00:07:43.160 --> 00:07:46.120]  我們很容易在這個位置失腳
[00:07:46.120 --> 00:07:49.600]  就是說我們會不會在苦難困境中
[00:07:49.600 --> 00:07:52.200]  我們都會失去了我們的價值
[00:07:52.200 --> 00:07:55.760]  和我們自己本身的身份
[00:07:55.760 --> 00:07:59.400]  那奧米的苦怎樣出來呢
[00:07:59.400 --> 00:08:02.720]  我們說要醫治
[00:08:02.720 --> 00:08:04.800]  都要找苦毒根
[00:08:04.800 --> 00:08:07.600]  這個苦毒根就是我們剛才讀的經文
[00:08:07.600 --> 00:08:09.400]  我們剛才讀到的經文
[00:08:09.400 --> 00:08:12.560]  那奧米說這個全能者
[00:08:12.560 --> 00:08:15.080]  希伯來文就是Shaddai
[00:08:15.080 --> 00:08:17.400]  他形容上帝用全能者
[00:08:17.400 --> 00:08:20.680]  其實上帝可以用很多的名字去形容他
[00:08:20.680 --> 00:08:23.520]  不過他正正就是要說
[00:08:23.520 --> 00:08:27.440]  這個全能者有絕對的權利
[00:08:27.440 --> 00:08:29.680]  去諷刺我們的神
[00:08:29.680 --> 00:08:31.280]  你有絕對的權利
[00:08:31.280 --> 00:08:33.880]  但是你給我苦
[00:08:33.880 --> 00:08:36.640]  你讓我的生命變苦
[00:08:36.640 --> 00:08:38.120]  那奧米的困境
[00:08:38.120 --> 00:08:42.520]  是令到他重新去看這個神
[00:08:42.520 --> 00:08:46.840]  就算那個全能是多大都好
[00:08:46.840 --> 00:08:48.560]  在他的生命裏面
[00:08:48.560 --> 00:08:51.400]  這個全能的上帝雖然偉大
[00:08:51.400 --> 00:08:54.520]  但是一點都不良善
[00:08:54.520 --> 00:08:58.880]  全能是不是就是這麼偉大呢
[00:08:58.880 --> 00:09:02.120]  在那奧米那段時間不是
[00:09:02.120 --> 00:09:07.480]  這是他扭曲了上帝真實的屬性
[00:09:07.480 --> 00:09:09.240]  因為他的經歷
[00:09:09.240 --> 00:09:15.960]  他的經歷是他拒絕上帝給他這個苦
[00:09:15.960 --> 00:09:21.200]  他甚至拒絕他想放棄這個信仰
[00:09:21.200 --> 00:09:22.760]  雖然他回去
[00:09:22.760 --> 00:09:26.320]  但是他裏面真的很苦毒
[00:09:26.320 --> 00:09:31.680]  去到很多時候在這個苦毒的位置
[00:09:31.680 --> 00:09:35.080]  有一天有一個姐妹
[00:09:35.080 --> 00:09:37.120]  我們上上去聊天的時候
[00:09:37.120 --> 00:09:38.480]  她就說道
[00:09:38.480 --> 00:09:42.760]  她說我可不可以問一個問題
[00:09:42.760 --> 00:09:45.520]  我說好啊 你問什麼問題呢
[00:09:45.520 --> 00:09:51.560]  她說為什麼我們信耶穌的時候
[00:09:51.560 --> 00:09:54.400]  弟兄姐妹或者我們自己
[00:09:54.400 --> 00:09:58.160]  都會有時遇上一些問題的時候
[00:09:58.160 --> 00:10:01.280]  我們會用一種好像拜偶像
[00:10:01.280 --> 00:10:06.960]  舉個例子拜黃大仙那種心態去信耶穌呢
[00:10:06.960 --> 00:10:09.240]  這個姐妹的意思是什麼呢
[00:10:09.240 --> 00:10:10.960]  這個姐妹的意思是
[00:10:10.960 --> 00:10:12.240]  為什麼
[00:10:12.240 --> 00:10:16.360]  為什麼信耶穌就是一定要成功
[00:10:16.360 --> 00:10:19.360]  為什麼信耶穌就是一定得醫治
[00:10:19.360 --> 00:10:20.920]  為什麼信了耶穌
[00:10:20.920 --> 00:10:23.640]  我們就不會遇到災難
[00:10:23.640 --> 00:10:25.800]  要一路平坦
[00:10:25.800 --> 00:10:29.880]  是不是這樣我們遇到困難的時候
[00:10:29.880 --> 00:10:33.480]  我們就會立刻說上帝不愛我
[00:10:33.480 --> 00:10:34.920]  是不是這樣
[00:10:34.920 --> 00:10:40.160]  這個會不會都是娜奧米當時的苦難觀
[00:10:40.160 --> 00:10:44.720]  但其實事實上我們在信仰的路途裏面
[00:10:44.720 --> 00:10:47.160]  我們都見到有另外一個極端
[00:10:47.160 --> 00:10:49.160]  另外一個極端就是
[00:10:49.160 --> 00:10:52.520]  我們信耶穌就是必然要受苦
[00:10:52.520 --> 00:10:53.920]  必然要受苦
[00:10:53.920 --> 00:10:55.160]  去到另外一個極端是
[00:10:55.160 --> 00:10:57.440]  我們要和耶穌基督一起受苦
[00:10:57.440 --> 00:11:00.560]  我們還要拿一個受苦的恩賜
[00:11:00.560 --> 00:11:03.440]  其實這一句說話我聽到我有點害怕
[00:11:03.440 --> 00:11:06.680]  其實當我聽到有人求受苦的恩賜
[00:11:06.680 --> 00:11:11.760]  我真的沒有膽量去求
[00:11:11.760 --> 00:11:15.680]  但是這個就是我們信仰的裏面
[00:11:15.680 --> 00:11:18.080]  有時在A點
[00:11:18.080 --> 00:11:23.360]  但是很多時候也有不同的弟兄姊妹
[00:11:23.360 --> 00:11:27.080]  在信仰的關口裏面去到Z點
[00:11:27.080 --> 00:11:29.560]  很大的極端
[00:11:29.560 --> 00:11:32.560]  但是當這位姊妹這樣發問的時候
[00:11:32.560 --> 00:11:35.000]  我自己就有感而發
[00:11:35.000 --> 00:11:37.600]  有感而發是提醒我
[00:11:37.600 --> 00:11:42.240]  怎樣去思考我現在信的神
[00:11:42.240 --> 00:11:47.120]  我信這個神和我的生命有什麼關係
[00:11:47.120 --> 00:11:50.360]  我反省我信神究竟的目的
[00:11:50.360 --> 00:11:54.160]  我想起我為什麼第一天我缺志
[00:11:54.160 --> 00:11:57.440]  我想起我缺志的那天我為什麼會信祂
[00:11:57.440 --> 00:11:59.480]  是不是因為祂醫治了我
[00:11:59.480 --> 00:12:03.160]  是不是因為我避了災難
[00:12:03.160 --> 00:12:06.080]  還是一些什麼原因
[00:12:06.080 --> 00:12:09.480]  但是在這裡思考的時候
[00:12:09.480 --> 00:12:11.040]  我就想起這段經文
[00:12:11.040 --> 00:12:12.720]  這段經文是我很喜歡
[00:12:12.720 --> 00:12:15.720]  我日常常去記住
[00:12:15.720 --> 00:12:19.480]  這段經文就是這樣提醒我們
[00:12:25.160 --> 00:12:28.160]  是耶利米書29章11節
[00:12:28.160 --> 00:12:31.520]  耶和華說:我知道我向你們所懷的意念
[00:12:31.520 --> 00:12:33.280]  是持平安的意念
[00:12:33.280 --> 00:12:35.280]  不是降災的意念
[00:12:35.280 --> 00:12:38.760]  是要叫你們末後有展望
[00:12:38.760 --> 00:12:40.960]  這段經文是告訴我們
[00:12:40.960 --> 00:12:44.480]  神的屬性其中一樣
[00:12:44.480 --> 00:12:46.600]  祂是持平安
[00:12:46.600 --> 00:12:50.440]  但是在《瑪太福音》裏面
[00:12:50.440 --> 00:12:53.040]  我也找到另一段經文
[00:12:53.040 --> 00:12:55.120]  這段經文告訴我們
[00:12:55.120 --> 00:12:56.840]  我們要進閘門
[00:12:56.840 --> 00:12:58.200]  你們要進閘門
[00:12:58.200 --> 00:13:01.000]  因為引導滅亡的那門是闊的
[00:13:01.000 --> 00:13:02.320]  路是大的
[00:13:02.320 --> 00:13:04.160]  但是進去的人是多的
[00:13:04.160 --> 00:13:06.960]  但是引導去永生的那門是閘門
[00:13:06.960 --> 00:13:08.240]  路是少的
[00:13:08.240 --> 00:13:09.760]  找著的人也少
[00:13:09.760 --> 00:13:13.160]  這個令我們立刻要去思考
[00:13:13.160 --> 00:13:16.880]  究竟我怎樣去看這個苦難觀
[00:13:16.880 --> 00:13:19.520]  怎樣去看我面對的難阻
[00:13:19.520 --> 00:13:22.720]  難處 困境 挑戰
[00:13:22.720 --> 00:13:24.960]  這是我們需要去選擇
[00:13:24.960 --> 00:13:26.960]  所以當我們這樣問的時候
[00:13:26.960 --> 00:13:30.520]  我們遇上生命裏面突然的苦難
[00:13:30.520 --> 00:13:32.160]  我們就應該去問
[00:13:32.160 --> 00:13:33.840]  去尋求神
[00:13:33.840 --> 00:13:37.480]  究竟這個苦是甚麼意思呢
[00:13:37.480 --> 00:13:39.800]  又或者我們應該怎樣選擇呢
[00:13:39.800 --> 00:13:43.320]  我們選擇的是進入閘門
[00:13:43.320 --> 00:13:46.280]  還是去大門呢
[00:13:46.280 --> 00:13:51.440]  如果說到生命突然而來的苦
[00:13:51.440 --> 00:13:55.560]  我想起一個很接近的例子
[00:13:55.560 --> 00:13:57.800]  很接近的例子說一下我自己
[00:13:57.800 --> 00:14:00.280]  我有兩個弟弟
[00:14:00.280 --> 00:14:02.200]  我大弟弟結了婚
[00:14:02.200 --> 00:14:04.520]  他有一個兒子
[00:14:04.520 --> 00:14:07.280]  他們兩夫婦都很投入工作
[00:14:07.280 --> 00:14:08.680]  五年前
[00:14:08.680 --> 00:14:13.080]  因為他們想預備兒子入外國讀書
[00:14:13.080 --> 00:14:14.920]  在暑假裏面
[00:14:14.920 --> 00:14:19.240]  三個提早到當地定居
[00:14:19.240 --> 00:14:21.120]  長話短說
[00:14:21.120 --> 00:14:23.560]  定居後
[00:14:23.560 --> 00:14:26.040]  再加上想像力
[00:14:26.040 --> 00:14:28.560]  定居後
[00:14:28.560 --> 00:14:31.600]  當時是沒有計劃
[00:14:31.600 --> 00:14:33.240]  沒有安排
[00:14:33.240 --> 00:14:35.000]  沒有帶家當
[00:14:35.000 --> 00:14:37.920]  沒有帶錢的情況下
[00:14:37.920 --> 00:14:40.440]  他們在不預期之下
[00:14:40.440 --> 00:14:43.640]  三個人要留在當地
[00:14:43.640 --> 00:14:46.120]  這個你想像一下
[00:14:46.120 --> 00:14:48.000]  我不說得那麼實
[00:14:48.000 --> 00:14:50.000]  想像一下那個困境
[00:14:50.000 --> 00:14:51.560]  他不能離開
[00:14:51.560 --> 00:14:53.960]  要留下
[00:14:53.960 --> 00:14:56.960]  這個會不會算是
[00:14:56.960 --> 00:15:01.920]  放入人遇上生命突然遇到的挑戰
[00:15:01.920 --> 00:15:06.200]  困難 甚至是苦難的時刻
[00:15:06.200 --> 00:15:11.960]  他們三個在外地的狀況
[00:15:11.960 --> 00:15:13.640]  有很多東西可以說
[00:15:13.640 --> 00:15:15.440]  不如我就說一下
[00:15:15.440 --> 00:15:18.920]  在留港的家人的感受
[00:15:18.920 --> 00:15:22.000]  留港的家人的感受是甚麼呢
[00:15:22.000 --> 00:15:24.760]  其實當時的情況
[00:15:24.760 --> 00:15:25.760]  我們收到消息
[00:15:25.760 --> 00:15:29.120]  他們不能回來香港
[00:15:29.120 --> 00:15:32.080]  我爸爸媽媽就馬上感受到
[00:15:32.080 --> 00:15:35.040]  突然間失去兒子
[00:15:35.040 --> 00:15:37.240]  是很短暫的
[00:15:37.240 --> 00:15:40.920]  不知道何時可以再見到他
[00:15:40.920 --> 00:15:44.480]  失去兒子 失去孫子 失去媳婦
[00:15:44.480 --> 00:15:47.160]  失去一個家人
[00:15:47.160 --> 00:15:49.240]  而我做姐姐的呢
[00:15:49.240 --> 00:15:50.920]  我做姐姐的
[00:15:50.920 --> 00:15:55.480]  其實我能夠了解的也很少 很有限
[00:15:55.480 --> 00:15:59.200]  我只可以有少許的關心問候
[00:15:59.200 --> 00:16:01.760]  其實我真的不太懂
[00:16:01.760 --> 00:16:03.760]  她也不說得多
[00:16:03.760 --> 00:16:07.680]  所以少許問候 少許關心
[00:16:07.680 --> 00:16:09.480]  甚麼都做不到
[00:16:09.480 --> 00:16:10.840]  但事實上
[00:16:10.840 --> 00:16:12.400]  其實他們兩夫婦當時
[00:16:12.400 --> 00:16:16.800]  都不知道應該怎樣走下一步
[00:16:16.800 --> 00:16:21.280]  只知道只可以停頓在那個地方
[00:16:21.280 --> 00:16:24.880]  這個決定最清楚方向的
[00:16:24.880 --> 00:16:26.600]  我相信是我侄子
[00:16:26.600 --> 00:16:29.000]  他當時入中一準備
[00:16:29.000 --> 00:16:30.880]  我侄子順理成章
[00:16:30.880 --> 00:16:33.480]  他們三個去是為了讀書
[00:16:33.480 --> 00:16:36.680]  他就真的留在那裡讀書
[00:16:36.680 --> 00:16:41.040]  這個突然的生命轉變
[00:16:41.040 --> 00:16:43.960]  是不預期的
[00:16:43.960 --> 00:16:48.520]  其實對我來說 我覺得是一個很大的trauma
[00:16:48.520 --> 00:16:52.040]  是不知道怎樣去面對前路
[00:16:52.040 --> 00:16:54.040]  三個生命的前路
[00:16:54.040 --> 00:16:57.080]  和我們家人的狀況
[00:16:57.080 --> 00:16:59.560]  一點都不容易 不簡單
[00:16:59.560 --> 00:17:01.200]  但又很真實
[00:17:01.200 --> 00:17:04.040]  甚至我會用人生的災難
[00:17:04.040 --> 00:17:08.200]  或者大事件簿去形容這件事
[00:17:08.200 --> 00:17:10.240]  這個故事未完的
[00:17:10.240 --> 00:17:12.480]  我一會兒再說下去
[00:17:12.480 --> 00:17:17.120]  所以當我們無論在苦難或者災難
[00:17:17.120 --> 00:17:21.320]  出現在我們人生的那條path的時候
[00:17:21.320 --> 00:17:24.240]  我們需要改路
[00:17:24.240 --> 00:17:28.520]  我們需要本來在走的路是要改的
[00:17:28.520 --> 00:17:30.800]  所以苦難困境也好
[00:17:30.800 --> 00:17:34.640]  我們在那個時候是需要尋求
[00:17:34.640 --> 00:17:37.400]  一定去尋求幫助
[00:17:37.400 --> 00:17:43.120]  尋求指引 尋求方向
[00:17:43.120 --> 00:17:44.480]  不過我們怎樣尋求
[00:17:44.480 --> 00:17:47.840]  去尋求什麼人 或者怎樣尋法
[00:17:47.840 --> 00:17:49.640]  這個是關鍵
[00:17:49.640 --> 00:17:51.400]  所以當我們去尋求的時候
[00:17:51.400 --> 00:17:54.200]  我們需要尋求上帝的指引
[00:17:54.200 --> 00:18:00.160]  這是一個很必然的 和是必須的
[00:18:00.160 --> 00:18:01.280]  弟兄姊妹
[00:18:01.280 --> 00:18:04.760]  我們不要在一個關鍵的時刻
[00:18:04.760 --> 00:18:08.040]  一個人背了一個重要的擔子
[00:18:08.040 --> 00:18:12.440]  這個可能會成為我們後悔的決定
[00:18:12.440 --> 00:18:16.120]  或者是一個影響很多很多人的決定
[00:18:16.120 --> 00:18:22.280]  所以當問題來到拿訛米的身上
[00:18:22.280 --> 00:18:25.640]  他失去了一切
[00:18:25.640 --> 00:18:28.840]  神將一些人放在他身邊
[00:18:28.840 --> 00:18:31.160]  跟他去說
[00:18:31.160 --> 00:18:35.960]  若果我們有這樣的狀況的時候
[00:18:35.960 --> 00:18:38.440]  我相信上帝都一樣
[00:18:38.440 --> 00:18:40.760]  將有他的天使
[00:18:40.760 --> 00:18:44.480]  他差派來的人 會放在我們身邊
[00:18:44.480 --> 00:18:46.520]  不單止聽我們的禱告
[00:18:46.520 --> 00:18:51.040]  他還會用不同的人和環境來幫助我們
[00:18:51.040 --> 00:18:55.440]  所以當時拿訛米是跟他身邊的人
[00:18:55.440 --> 00:18:59.560]  去說他的決定
[00:18:59.560 --> 00:19:06.720]  第二 我們看看另外一個決定
[00:19:06.720 --> 00:19:08.600]  就是俄爾巴
[00:19:08.600 --> 00:19:12.720]  俄爾巴是一個不顯眼的角色
[00:19:12.720 --> 00:19:13.920]  我們看路德記
[00:19:13.920 --> 00:19:16.880]  我們會記得路德和拿訛米
[00:19:16.880 --> 00:19:18.600]  但我們不會記得俄爾巴
[00:19:18.600 --> 00:19:20.040]  不過我因為預備
[00:19:20.040 --> 00:19:22.600]  我現在很記得他 俄爾巴
[00:19:22.600 --> 00:19:28.040]  俄爾巴 我說他用了一個最安全的選擇
[00:19:28.040 --> 00:19:31.680]  為什麼呢 當時俄爾巴 路德和拿訛米
[00:19:31.680 --> 00:19:34.200]  他們都是面對相同的處境
[00:19:34.200 --> 00:19:36.120]  他們相同失去了老公
[00:19:36.120 --> 00:19:37.840]  失去了一切
[00:19:37.840 --> 00:19:39.560]  貧窮
[00:19:39.560 --> 00:19:42.560]  接著下一步怎樣走
[00:19:42.560 --> 00:19:44.720]  但俄爾巴他做了一個決定
[00:19:44.720 --> 00:19:50.640]  他做了一個很安全又很合理的選擇
[00:19:50.640 --> 00:19:53.040]  俄爾巴他是摩訶人
[00:19:53.040 --> 00:19:57.920]  所以他回到摩訶是很合理
[00:19:57.920 --> 00:20:00.600]  而在他的身份裏面
[00:20:00.600 --> 00:20:06.760]  如果一個寡婦去到一個陌生的地方
[00:20:06.760 --> 00:20:11.080]  其實對寡婦來說是一個很不利
[00:20:11.080 --> 00:20:13.440]  也沒有保障的決定
[00:20:13.440 --> 00:20:18.280]  當時拿訛米就提議他們
[00:20:18.280 --> 00:20:23.640]  俄爾巴和路德回到你的家鄉
[00:20:23.640 --> 00:20:28.800]  他們兩個都說不要哭著 不捨得
[00:20:28.800 --> 00:20:34.400]  但最後俄爾巴是接受了拿訛米的提議
[00:20:34.400 --> 00:20:36.520]  其實很正常
[00:20:36.520 --> 00:20:38.960]  而拿訛米提出這個提議
[00:20:38.960 --> 00:20:40.400]  也是很正常
[00:20:40.400 --> 00:20:42.480]  他是出於善意
[00:20:42.480 --> 00:20:44.680]  他不想這兩個媳婦
