
[00:00:00.000 --> 00:00:04.000]  有一對戀人,他們拍拖已經有一段時間
[00:01:53.000 --> 00:01:55.000]  「我信永生」
[00:01:55.000 --> 00:01:58.000]  我在講題裏加多了一個字
[00:01:58.000 --> 00:02:00.000]  令到意思更加清晰
[00:02:00.000 --> 00:02:03.000]  就是「我信有永生」
[00:02:03.000 --> 00:02:06.000]  永生到底是甚麼呢?
[00:02:06.000 --> 00:02:08.000]  如果從字面的解釋
[00:02:08.000 --> 00:02:12.000]  永遠的生命或者永恆的生命
[00:02:12.000 --> 00:02:16.000]  在本質上來說只有神才是永恆
[00:02:16.000 --> 00:02:18.000]  沒有東西是永恆的
[00:02:18.000 --> 00:02:22.000]  所以只有神才是永恆的
[00:02:22.000 --> 00:02:28.000]  那永生的來源就是神自己
[00:02:28.000 --> 00:02:30.000]  永生的來源
[00:02:30.000 --> 00:02:32.000]  永生只有神能賜給我們
[00:02:32.000 --> 00:02:34.000]  讓我們在聖經裏認識一下
[00:02:34.000 --> 00:02:40.000]  神的永恆性是怎樣
[00:02:40.000 --> 00:02:43.000]  在詩篇第九十篇第二和第四節
[00:02:43.000 --> 00:02:45.000]  請大家一齊讀出
[00:02:45.000 --> 00:02:50.000]  珠山未曾生出 地與世界你未曾造成
[00:02:50.000 --> 00:02:53.000]  從今古到永遠 你是神
[00:02:53.000 --> 00:02:57.000]  在你看來 千年如已過的昨日
[00:02:57.000 --> 00:03:01.000]  猶如夜間的一更
[00:03:01.000 --> 00:03:05.000]  在山、地和世界都未曾造成的時候
[00:03:05.000 --> 00:03:06.000]  神已經存在了
[00:03:06.000 --> 00:03:07.000]  神是永遠的
[00:03:07.000 --> 00:03:13.000]  神是不受時間的限制
[00:03:13.000 --> 00:03:15.000]  在《出埃及記》第三章十四節
[00:03:15.000 --> 00:03:16.000]  請大家一齊讀
[00:03:16.000 --> 00:03:20.000]  神對摩西說:我是自有永有的
[00:03:20.000 --> 00:03:23.000]  又說:你要對以色列人這樣說
[00:03:23.000 --> 00:03:28.000]  那自有的打發我到你們這裏來
[00:03:28.000 --> 00:03:32.000]  這段經文講到摩西被神呼召
[00:03:32.000 --> 00:03:35.000]  要帶領以色列人出埃及的時候
[00:03:35.000 --> 00:03:39.000]  摩西問神:你叫我帶領以色列人出埃及
[00:03:39.000 --> 00:03:41.000]  如果以色列人問我
[00:03:41.000 --> 00:03:45.000]  誰打發你來帶領我們離開埃及
[00:03:45.000 --> 00:03:47.000]  我怎麼回答
[00:03:47.000 --> 00:03:50.000]  神就說:我是自有永有的
[00:03:50.000 --> 00:03:52.000]  摩西在問神:你叫什麼名字
[00:03:52.000 --> 00:03:54.000]  神就說:我是自有永有的
[00:03:54.000 --> 00:03:55.000]  自有永有的英文聖經就寫著
[00:03:55.000 --> 00:03:58.000]  I am 我是
[00:03:58.000 --> 00:04:02.000]  希伯來文也說到一個存在
[00:04:02.000 --> 00:04:06.000]  神是I am 不是I was 不是I will be
[00:04:06.000 --> 00:04:07.000]  是永恆存在的
[00:04:07.000 --> 00:04:12.000]  不是過去式也不是將來式
[00:04:12.000 --> 00:04:14.000]  另外在詩篇102篇
[00:04:14.000 --> 00:04:18.000]  十二節和二十五到二十七節
[00:04:18.000 --> 00:04:22.000]  那裏說:為你耶和華必存到永遠
[00:04:22.000 --> 00:04:25.000]  你可紀念的名也存到萬代
[00:04:25.000 --> 00:04:27.000]  你起初立了地的根基
[00:04:27.000 --> 00:04:29.000]  天也是你手所做的
[00:04:29.000 --> 00:04:31.000]  天地都要滅沒
[00:04:31.000 --> 00:04:33.000]  你卻要長存
[00:04:33.000 --> 00:04:36.000]  天地都要如外衣漸漸舊了
[00:04:36.000 --> 00:04:38.000]  要將天地如裏衣更換
[00:04:38.000 --> 00:04:40.000]  天地就改變了
[00:04:40.000 --> 00:04:42.000]  唯有你永不改變
[00:04:42.000 --> 00:04:45.000]  你的年數沒有窮盡
[00:04:45.000 --> 00:04:46.000]  神是永恆的
[00:04:46.000 --> 00:04:52.000]  也不會改變
[00:04:52.000 --> 00:04:54.000]  這裏也說到神是不會改變
[00:04:54.000 --> 00:04:55.000]  而且是永恆性的
[00:04:55.000 --> 00:04:58.000]  這段經文我想請姊妹讀出
[00:04:58.000 --> 00:05:00.000]  親愛的弟兄
[00:05:00.000 --> 00:05:03.000]  有一件事你們不可忘記
[00:05:03.000 --> 00:05:06.000]  故事主漢一日如千年
[00:05:06.000 --> 00:05:09.000]  千年如一日
[00:05:09.000 --> 00:05:11.000]  神是不受時間限制
[00:05:11.000 --> 00:05:13.000]  因為他超越了時間
[00:05:13.000 --> 00:05:16.000]  聽起來神好像沒有時間觀念
[00:05:16.000 --> 00:05:17.000]  因為他超越了時間
[00:05:17.000 --> 00:05:18.000]  人就不要了
[00:05:18.000 --> 00:05:19.000]  千萬不要一日如千年
[00:05:19.000 --> 00:05:28.000]  千年如一日
[00:05:28.000 --> 00:05:30.000]  還有一段經文
[00:05:30.000 --> 00:05:32.000]  在啟示錄一章八節
[00:05:32.000 --> 00:05:34.000]  主神說我是阿拉伐
[00:05:34.000 --> 00:05:35.000]  我是俄梅伽
[00:05:35.000 --> 00:05:36.000]  是昔在今在
[00:05:36.000 --> 00:05:39.000]  以後永在的全能者
[00:05:39.000 --> 00:05:41.000]  阿拉伐是Alpha
[00:05:41.000 --> 00:05:44.000]  字母是A字
[00:05:44.000 --> 00:05:45.000]  這是希臘文的字母
[00:05:45.000 --> 00:05:47.000]  希臘文有二十四個字母
[00:05:47.000 --> 00:05:48.000]  第一個字母是Alpha
[00:05:48.000 --> 00:05:51.000]  最後一個字母是Omega
[00:05:51.000 --> 00:05:53.000]  中文譯為俄梅伽
[00:05:53.000 --> 00:05:55.000]  很有趣的形狀
[00:05:55.000 --> 00:05:57.000]  曾經有一段時間
[00:05:57.000 --> 00:06:00.000]  女士的髮型是這樣的
[00:06:00.000 --> 00:06:02.000]  我們說到神是開始
[00:06:02.000 --> 00:06:03.000]  神亦是結束
[00:06:03.000 --> 00:06:05.000]  原來從創世的時候開始
[00:06:05.000 --> 00:06:08.000]  神已經知道結局是怎樣
[00:06:08.000 --> 00:06:09.000]  他是阿拉伐
[00:06:09.000 --> 00:06:11.000]  是俄梅伽
[00:06:11.000 --> 00:06:15.000]  從來沒有人可以賜給人永生
[00:06:15.000 --> 00:06:17.000]  因為沒有人是永遠
[00:06:17.000 --> 00:06:19.000]  怎樣給我們永生呢
[00:06:19.000 --> 00:06:20.000]  只有神可以
[00:06:20.000 --> 00:06:25.000]  我們看到永生的來源是神
[00:06:25.000 --> 00:06:29.000]  我們看看永生的本質是甚麼
[00:06:29.000 --> 00:06:32.000]  我們說永遠是屬於神的
[00:06:32.000 --> 00:06:33.000]  永遠這個詞語
[00:06:33.000 --> 00:06:34.000]  如果形容神的話
[00:06:34.000 --> 00:06:40.000]  我們永生就是屬於神的生命
[00:06:40.000 --> 00:06:42.000]  這個屬於神的生命何時開始呢
[00:06:42.000 --> 00:06:44.000]  是否要我們百年歸老
[00:06:44.000 --> 00:06:46.000]  然後等耶穌再回來
[00:06:46.000 --> 00:06:48.000]  接我們去天堂
[00:06:48.000 --> 00:06:49.000]  那時才開始呢
[00:06:49.000 --> 00:06:52.000]  到底永生是何時開始呢
[00:06:52.000 --> 00:06:55.000]  這個屬於神的生命
[00:06:55.000 --> 00:06:58.000]  在哥林多後書五章十七節
[00:06:58.000 --> 00:06:59.000]  我們一起讀
[00:06:59.000 --> 00:07:01.000]  若有人在基督裡
[00:07:01.000 --> 00:07:03.000]  他就是新造的人
[00:07:03.000 --> 00:07:07.000]  舊事已過都變成新的了
[00:07:07.000 --> 00:07:10.000]  這是一個新的生命
[00:07:10.000 --> 00:07:13.000]  是在耶穌基督裡面的
[00:07:13.000 --> 00:07:14.000]  是何時開始呢
[00:07:14.000 --> 00:07:16.000]  原來是在我們在基督裡的時候
[00:07:16.000 --> 00:07:17.000]  當我們接受耶穌基督
[00:07:17.000 --> 00:07:19.000]  成為我們救主的時候
[00:07:19.000 --> 00:07:21.000]  已經成為一個新造人
[00:07:21.000 --> 00:07:22.000]  舊事已經過去
[00:07:22.000 --> 00:07:27.000]  要變成新的了
[00:07:27.000 --> 00:07:29.000]  還有約翰福音三章十六節
[00:07:29.000 --> 00:07:30.000]  大家可能都很熟悉
[00:07:30.000 --> 00:07:31.000]  我們一起讀
[00:07:31.000 --> 00:07:33.000]  神愛世人
[00:07:33.000 --> 00:07:36.000]  甚至將他的獨生子賜給他們
[00:07:36.000 --> 00:07:39.000]  叫一切信他的不自滅亡
[00:07:39.000 --> 00:07:41.000]  反得永生
[00:07:41.000 --> 00:07:44.000]  這個永生是一個禮物
[00:07:44.000 --> 00:07:45.000]  是神給我們的
[00:07:45.000 --> 00:07:47.000]  但是這個禮物是有條件的
[00:07:47.000 --> 00:07:50.000]  條件就是信的人才可以得到
[00:07:50.000 --> 00:07:51.000]  不信的人就會滅亡
[00:07:51.000 --> 00:07:53.000]  但信的人就會有永生
[00:07:53.000 --> 00:07:55.000]  我們怎樣可以得到這個禮物呢
[00:07:55.000 --> 00:07:57.000]  就是我們承認
[00:07:57.000 --> 00:07:59.000]  耶穌基督是神獨生的兒子
[00:07:59.000 --> 00:08:02.000]  為我們的罪釘在十字架上面
[00:08:02.000 --> 00:08:03.000]  以致我們去接受
[00:08:03.000 --> 00:08:04.000]  相信耶穌基督的時候
[00:08:04.000 --> 00:08:05.000]  我們知道自己是沒有辦法
[00:08:05.000 --> 00:08:07.000]  憑自己可以救到自己
[00:08:07.000 --> 00:08:10.000]  可以去到被神去稱義
[00:08:10.000 --> 00:08:12.000]  被神認為我們是無罪
[00:08:12.000 --> 00:08:13.000]  只有我們接受
[00:08:13.000 --> 00:08:15.000]  相信耶穌基督的救贖
[00:08:15.000 --> 00:08:16.000]  我們才可以得到
[00:08:16.000 --> 00:08:18.000]  耶穌基督給我們這個新的生命
[00:08:18.000 --> 00:08:24.000]  永生就開始了
[00:08:24.000 --> 00:08:26.000]  約翰福音十章十節說
[00:08:26.000 --> 00:08:27.000]  主耶穌說的
[00:08:27.000 --> 00:08:29.000]  我來了是要叫人得生命
[00:08:29.000 --> 00:08:33.000]  並且得的更豐盛
[00:08:33.000 --> 00:08:34.000]  豐盛的生命
[00:08:34.000 --> 00:08:37.000]  因為認識基督而開始
[00:08:37.000 --> 00:08:38.000]  這是一個有意義
[00:08:38.000 --> 00:08:41.000]  有盼望的生命
[00:08:41.000 --> 00:08:42.000]  我們之前都學習過
[00:08:42.000 --> 00:08:45.000]  使徒信經
[00:08:45.000 --> 00:08:47.000]  基於我們的認信
[00:08:47.000 --> 00:08:49.000]  我們信上帝
[00:08:49.000 --> 00:08:51.000]  我們信主耶穌基督
[00:08:51.000 --> 00:08:52.000]  我們信聖靈
[00:08:52.000 --> 00:08:55.000]  我們就可以信有永生
[00:08:55.000 --> 00:08:57.000]  神是永恆的
[00:08:57.000 --> 00:08:58.000]  是真實的
[00:08:58.000 --> 00:08:59.000]  是公義的
[00:08:59.000 --> 00:09:03.000]  所以祂答應過給我們的
[00:09:03.000 --> 00:09:05.000]  一定可以擁有
[00:09:05.000 --> 00:09:07.000]  我們相信的人
[00:09:07.000 --> 00:09:12.000]  可以擁有永恆的生命
[00:09:12.000 --> 00:09:14.000]  我們看了永生的來源
[00:09:14.000 --> 00:09:15.000]  只有神能夠知道
[00:09:15.000 --> 00:09:17.000]  因為只有祂才是永恆的
[00:09:17.000 --> 00:09:19.000]  永生的本質
[00:09:19.000 --> 00:09:22.000]  是一個全新的生命
[00:09:22.000 --> 00:09:23.000]  這是屬於神的
[00:09:23.000 --> 00:09:25.000]  但我們何時開始呢?
[00:09:25.000 --> 00:09:26.000]  原來我們信耶穌那一刻
[00:09:26.000 --> 00:09:30.000]  已經可以開始擁有永生
[00:09:30.000 --> 00:09:31.000]  第三件事
[00:09:31.000 --> 00:09:33.000]  我們具體思考一下
[00:09:33.000 --> 00:09:36.000]  天堂到底是怎樣的?
[00:09:36.000 --> 00:09:39.000]  我們很難想像天堂是怎樣
[00:09:39.000 --> 00:09:40.000]  聖經的描寫都不是太多
[00:09:40.000 --> 00:09:43.000]  說天堂是怎樣
[00:09:43.000 --> 00:09:44.000]  我們成年人
[00:09:44.000 --> 00:09:46.000]  不知道是否好奇心比較少
[00:09:46.000 --> 00:09:48.000]  小朋友很多時候都喜歡問
[00:09:48.000 --> 00:09:49.000]  天堂是怎樣的?
[00:09:49.000 --> 00:09:50.000]  我們告訴你
[00:09:50.000 --> 00:09:51.000]  將來你會天堂
[00:09:51.000 --> 00:09:53.000]  小朋友喜歡問天堂是怎樣
[00:09:53.000 --> 00:09:54.000]  也有不少小朋友喜歡問
[00:09:54.000 --> 00:09:59.000]  天堂有沒有玩具?
[00:09:59.000 --> 00:10:01.000]  我聽我爸爸這樣回答他兒子
[00:10:01.000 --> 00:10:03.000]  天堂有沒有玩具?我不知道
[00:10:03.000 --> 00:10:07.000]  不過我知道任天堂有很多玩具
[00:10:07.000 --> 00:10:09.000]  我爸爸很喜歡玩遊戲機
[00:10:09.000 --> 00:10:14.000]  他就知道任天堂有很多玩具
[00:10:14.000 --> 00:10:15.000]  在哥倫多前書
[00:10:15.000 --> 00:10:16.000]  二章九節說
[00:10:16.000 --> 00:10:18.000]  神為愛他的人所預備的
[00:10:18.000 --> 00:10:20.000]  是眼睛未曾看見
[00:10:20.000 --> 00:10:21.000]  耳朵未曾聽見
[00:10:21.000 --> 00:10:24.000]  人心也未曾想到的
[00:10:24.000 --> 00:10:27.000]  天堂是一個很好的地方
[00:10:27.000 --> 00:10:28.000]  好到怎樣呢?
[00:10:28.000 --> 00:10:29.000]  我們眼未見過
[00:10:29.000 --> 00:10:30.000]  我們沒有人去過
[00:10:30.000 --> 00:10:31.000]  耳朵未曾聽見
[00:10:31.000 --> 00:10:33.000]  人心也未曾想到
[00:10:33.000 --> 00:10:35.000]  一個很奇妙的地方
[00:10:35.000 --> 00:10:37.000]  所有我們在今世認為美好的
[00:10:37.000 --> 00:10:40.000]  幸福的事物
[00:10:40.000 --> 00:10:43.000]  在天堂裏一定比這些更加好
[00:10:43.000 --> 00:10:45.000]  所以如果小朋友問我
[00:10:45.000 --> 00:10:47.000]  天堂有沒有玩具?
[00:10:47.000 --> 00:10:49.000]  我就會問他
[00:10:49.000 --> 00:10:51.000]  你最喜歡玩甚麼玩具?
[00:10:51.000 --> 00:10:54.000]  假設小朋友很喜歡玩玩具車
[00:10:54.000 --> 00:10:56.000]  我就會跟他聊聊天
[00:10:56.000 --> 00:10:58.000]  玩玩具車你會覺得怎樣?
[00:10:58.000 --> 00:10:59.000]  很開心
[00:10:59.000 --> 00:11:00.000]  看到有玩具車
[00:11:00.000 --> 00:11:02.000]  我又可以控制他
[00:11:02.000 --> 00:11:03.000]  我就告訴他
[00:11:03.000 --> 00:11:04.000]  天堂有沒有玩具車?
[00:11:04.000 --> 00:11:05.000]  玩有沒有玩具?
[00:11:05.000 --> 00:11:06.000]  我就不知道
[00:11:06.000 --> 00:11:07.000]  聖經沒有說
[00:11:07.000 --> 00:11:09.000]  不過你所擁有的快樂
[00:11:09.000 --> 00:11:10.000]  去到天堂
[00:11:10.000 --> 00:11:12.000]  一定比你現在玩玩具車
[00:11:12.000 --> 00:11:13.000]  更加開心
[00:11:13.000 --> 00:11:16.000]  因為神為愛他的人所預備
[00:11:16.000 --> 00:11:17.000]  眼睛未曾看見
[00:11:17.000 --> 00:11:18.000]  耳朵未曾聽見
[00:11:18.000 --> 00:11:19.000]  人心也未曾想到
[00:11:19.000 --> 00:11:21.000]  是一件很好的事
[00:11:21.000 --> 00:11:24.000]  在主耶穌在世上生活的時候
[00:11:24.000 --> 00:11:26.000]  有記載他跟別人對話
[00:11:26.000 --> 00:11:28.000]  有人問他
[00:11:28.000 --> 00:11:30.000]  關於天堂裏的情況
[00:11:30.000 --> 00:11:32.000]  婚姻的情況
[00:11:32.000 --> 00:11:34.000]  主耶穌就回答說
[00:11:34.000 --> 00:11:37.000]  在天堂裏也不嫁也不娶
[00:11:37.000 --> 00:11:40.000]  人就沒有婚姻的關係
[00:11:40.000 --> 00:11:42.000]  我聽那些弟兄姊妹很驚訝
[00:11:42.000 --> 00:11:43.000]  有點失望
[00:11:43.000 --> 00:11:45.000]  我現在的婚姻很美滿
[00:11:45.000 --> 00:11:46.000]  很幸福
[00:11:46.000 --> 00:11:48.000]  去到天堂就沒有了
[00:11:48.000 --> 00:11:49.000]  很可惜
[00:11:49.000 --> 00:11:53.000]  天堂裏雖然沒有了婚姻的關係
[00:11:53.000 --> 00:11:56.000]  但是他們可以知道
[00:11:56.000 --> 00:11:58.000]  憑耶穌基督的應許
[00:11:58.000 --> 00:12:00.000]  主告訴我們
[00:12:00.000 --> 00:12:03.000]  是我們人心未曾想到的快樂
[00:12:03.000 --> 00:12:06.000]  如果你覺得在世上生活
[00:12:06.000 --> 00:12:07.000]  你有美滿的婚姻
[00:12:07.000 --> 00:12:08.000]  我恭喜你
[00:12:08.000 --> 00:12:09.000]  但是在天堂裏
[00:12:09.000 --> 00:12:12.000]  雖然我們不再有婚姻的關係
[00:12:12.000 --> 00:12:15.000]  我們也可以有喜樂和平安
[00:12:15.000 --> 00:12:18.000]  因為這超越了我們一切
[00:12:18.000 --> 00:12:19.000]  所以在人世間
[00:12:19.000 --> 00:12:20.000]  我們任何的人際關係
[00:12:20.000 --> 00:12:21.000]  或者好朋友
[00:12:21.000 --> 00:12:23.000]  享受什麼快樂
[00:12:23.000 --> 00:12:25.000]  小朋友很喜歡玩玩具
[00:12:25.000 --> 00:12:27.000]  那些快樂在天堂裏
[00:12:27.000 --> 00:12:29.000]  是完全超越了這一切
[00:12:29.000 --> 00:12:32.000]  這就是我們可以肯定的
[00:12:32.000 --> 00:12:34.000]  主給我們的應許
[00:12:38.000 --> 00:12:41.000]  還有一行福音十四章第二第三節
[00:12:41.000 --> 00:12:44.000]  「在我父的家裏有許多住處
[00:12:44.000 --> 00:12:45.000]  若是沒有
[00:12:45.000 --> 00:12:47.000]  我就早已告訴你們了
[00:12:47.000 --> 00:12:50.000]  我去完事為你們預備地方去
[00:12:50.000 --> 00:12:53.000]  我若去為你們預備了地方
[00:12:53.000 --> 00:12:56.000]  就必再來接你們到我那裏去
[00:12:56.000 --> 00:12:57.000]  我在那裏
[00:12:57.000 --> 00:13:00.000]  叫你們也在那裏」
[00:13:00.000 --> 00:13:03.000]  主耶穌是為我們預備地方
[00:13:03.000 --> 00:13:05.000]  到時祂就會帶我們
[00:13:05.000 --> 00:13:07.000]  去祂預備好的地方
[00:13:07.000 --> 00:13:11.000]  只有主才能帶我們去那個地方
[00:13:11.000 --> 00:13:15.000]  所以天堂就是一個這樣的地方
[00:13:15.000 --> 00:13:19.000]  剛才主席和我們讀出了
[00:13:19.000 --> 00:13:21.000]  啟示錄第二十一章一至五節
[00:13:21.000 --> 00:13:25.000]  我們再仔細一點去看看
[00:13:25.000 --> 00:13:27.000]  這一段經文
[00:13:27.000 --> 00:13:30.000]  我會加上第二十二章三至五節
[00:13:30.000 --> 00:13:34.000]  我們讀的時候一起去思考
[00:13:34.000 --> 00:13:38.000]  到底這個天堂是什麼地方
[00:13:38.000 --> 00:13:39.000]  預備起
[00:13:39.000 --> 00:13:42.000]  「我又看見一個新天新地
[00:13:42.000 --> 00:13:46.000]  因為先前的天地已經過去了
[00:13:46.000 --> 00:13:48.000]  海也不再有了
[00:13:48.000 --> 00:13:51.000]  我又看見聖神新耶路撒冷
[00:13:51.000 --> 00:13:54.000]  由神那裏從天而降
[00:13:54.000 --> 00:13:55.000]  預備好了
[00:13:55.000 --> 00:13:58.000]  就如新婦裝飾整齊
[00:13:58.000 --> 00:14:00.000]  等候丈夫
[00:14:00.000 --> 00:14:04.000]  我聽見有大聲音從寶座出來說
[00:14:04.000 --> 00:14:08.000]  看啊 神的障目在人間
[00:14:08.000 --> 00:14:10.000]  祂要與人同住
[00:14:10.000 --> 00:14:12.000]  他們要作祂的子民
[00:14:12.000 --> 00:14:15.000]  神要親自與他們同在
[00:14:15.000 --> 00:14:17.000]  作他們的神
[00:14:17.000 --> 00:14:20.000]  神要擦去他們一切的眼淚
[00:14:20.000 --> 00:14:22.000]  不再有死亡
[00:14:22.000 --> 00:14:26.000]  也不再有悲哀 哭號 疼痛
[00:14:26.000 --> 00:14:29.000]  因為以前的事都過去了
[00:14:29.000 --> 00:14:31.000]  有寶座的說
[00:14:31.000 --> 00:14:34.000]  看啊 我將一切都更新了
[00:14:34.000 --> 00:14:36.000]  有說 你要寫上
[00:14:36.000 --> 00:14:41.000]  因這些話是可信的 是真實的
[00:14:41.000 --> 00:14:44.000]  以後再沒有奏作
[00:14:44.000 --> 00:14:47.000]  在城裏有神和高揚的寶座
[00:14:47.000 --> 00:14:50.000]  祂的僕人都要侍奉祂
[00:14:50.000 --> 00:14:52.000]  也要見祂的面
[00:14:52.000 --> 00:14:56.000]  祂的名字必寫在他們的額上
[00:14:56.000 --> 00:14:58.000]  不再有日夜
[00:14:58.000 --> 00:15:00.000]  不再用燈光 日光
[00:15:00.000 --> 00:15:03.000]  因為主神要光耀他們
[00:15:03.000 --> 00:15:05.000]  他們要作王
[00:15:05.000 --> 00:15:08.000]  直到永永遠遠
[00:15:08.000 --> 00:15:10.000]  第一件事我們要留意
[00:15:10.000 --> 00:15:11.000]  天堂是什麼地方呢
[00:15:11.000 --> 00:15:15.000]  是一個新天和新地的地方
[00:15:15.000 --> 00:15:16.000]  是一個新
[00:15:16.000 --> 00:15:19.000]  這個新是指品質上的新
[00:15:19.000 --> 00:15:21.000]  是未曾有過的新
[00:15:21.000 --> 00:15:23.000]  是一個新品種的新
[00:15:23.000 --> 00:15:25.000]  不是將舊東西翻新
[00:15:25.000 --> 00:15:27.000]  也不是時間上的新
[00:15:27.000 --> 00:15:29.000]  相對於以前是舊
[00:15:29.000 --> 00:15:31.000]  現在是新 或者將來又變舊
[00:15:31.000 --> 00:15:32.000]  不是那種
[00:15:32.000 --> 00:15:33.000]  剛才我們看過
[00:15:33.000 --> 00:15:36.000]  哥林多後書第五章十七節
[00:15:36.000 --> 00:15:38.000]  講到若有人在基督裏
[00:15:38.000 --> 00:15:40.000]  他就是新造的人
[00:15:40.000 --> 00:15:43.000]  舊事已過都變成新的了
[00:15:43.000 --> 00:15:46.000]  這個新是在品質上
[00:15:46.000 --> 00:15:48.000]  譬如在座我們當中
[00:15:48.000 --> 00:15:50.000]  有些做基督徒做了幾十年
[00:15:50.000 --> 00:15:52.000]  因為幾十年前已經相信了主耶穌
[00:15:52.000 --> 00:15:55.000]  但有些人可能是昨天才信主
[00:15:55.000 --> 00:15:56.000]  做了基督徒一日
[00:15:56.000 --> 00:15:59.000]  我們若有人在基督裏
[00:15:59.000 --> 00:16:00.000]  就是新造的人
[00:16:00.000 --> 00:16:03.000]  那個新造的人原來幾十年前是新造的人
[00:16:03.000 --> 00:16:05.000]  現在是不是變成舊造的人呢
[00:16:05.000 --> 00:16:07.000]  這個就是新
[00:16:07.000 --> 00:16:09.000]  昨天信了主 今天就是新
[00:16:09.000 --> 00:16:10.000]  不是這個意思
[00:16:10.000 --> 00:16:12.000]  這個新是在本質上的新
[00:16:12.000 --> 00:16:14.000]  是一個新的品種的新
[00:16:14.000 --> 00:16:16.000]  不是時間上的新
[00:16:16.000 --> 00:16:17.000]  我們要留意
[00:16:17.000 --> 00:16:19.000]  原來天堂是一個新天新地
[00:16:19.000 --> 00:16:21.000]  告訴我們這個意思
[00:16:21.000 --> 00:16:24.000]  它是從來未有過的
[00:16:24.000 --> 00:16:26.000]  正如剛才所說
[00:16:26.000 --> 00:16:28.000]  你是眼未曾看過
[00:16:28.000 --> 00:16:29.000]  耳朵未曾聽過
[00:16:29.000 --> 00:16:30.000]  人心未曾想過
[00:16:30.000 --> 00:16:32.000]  是一個全新的地方
[00:16:32.000 --> 00:16:35.000]  天堂是一個全新的境界
[00:16:35.000 --> 00:16:39.000]  是和我們現今的世界截然不同
[00:16:39.000 --> 00:16:46.000]  所以我們都很難用今生的智慧去想像天堂是怎樣
[00:16:46.000 --> 00:16:48.000]  第二件事
[00:16:48.000 --> 00:16:49.000]  聖經說
[00:16:49.000 --> 00:16:51.000]  先前的天地過去了
[00:16:51.000 --> 00:16:52.000]  海也不再有了
[00:16:52.000 --> 00:16:55.000]  原來天堂裡面沒有海
[00:16:55.000 --> 00:16:57.000]  各位弟兄姊妹
[00:16:57.000 --> 00:16:59.000]  如果天堂沒有海
[00:16:59.000 --> 00:17:00.000]  你會不會很失望呢
[00:17:00.000 --> 00:17:02.000]  尤其是你很喜歡吃海鮮的那些
[00:17:02.000 --> 00:17:06.000]  如果天堂沒有海
[00:17:06.000 --> 00:17:08.000]  你可能很喜歡吃鹹鱈魚
[00:17:08.000 --> 00:17:09.000]  鮑魚
[00:17:09.000 --> 00:17:11.000]  帶子之類的
[00:17:11.000 --> 00:17:12.000]  海膽
[00:17:12.000 --> 00:17:13.000]  不可以吃
[00:17:13.000 --> 00:17:15.000]  我們要明白
[00:17:15.000 --> 00:17:17.000]  在猶太人的觀念裡
[00:17:17.000 --> 00:17:20.000]  他們覺得海是一個邪惡的地方
[00:17:20.000 --> 00:17:25.000]  在啟示六十三章第一節
[00:17:25.000 --> 00:17:27.000]  我又看見一個獸從海中上來
[00:17:27.000 --> 00:17:29.000]  這個獸也有記載
[00:17:29.000 --> 00:17:31.000]  我們沒有寫下
[00:17:31.000 --> 00:17:33.000]  十國七頭
[00:17:33.000 --> 00:17:34.000]  很古怪
