
[00:00:00.000 --> 00:00:02.800]  《羅馬書》第十六章第七節這樣說
[00:04:43.500 --> 00:04:46.500]  要奉上生命的人
[00:04:46.500 --> 00:04:50.500]  跟今天我們的小孩在教會里面長大有多不同
[00:04:50.500 --> 00:04:52.500]  我們今天會聽什麼
[00:04:52.500 --> 00:04:54.500]  聽見證
[00:04:54.500 --> 00:04:56.500]  這些小孩從小就說
[00:04:56.500 --> 00:05:00.500]  原來信耶穌有這麼多好處
[00:05:00.500 --> 00:05:04.500]  但起初的教會當你聽到羅馬書最後的終結的時候
[00:05:04.500 --> 00:05:06.500]  聽到這些問安的時候
[00:05:06.500 --> 00:05:09.500]  你心裏面印着一樣東西
[00:05:09.500 --> 00:05:11.500]  就是原來跟隨耶穌基督
[00:05:11.500 --> 00:05:13.500]  在這一生裏面
[00:05:13.500 --> 00:05:15.500]  是會有苦難的
[00:05:15.500 --> 00:05:18.500]  這簡直是兩個完全不一樣的信仰
[00:05:18.500 --> 00:05:20.500]  你明白嗎
[00:05:20.500 --> 00:05:23.500]  如果今天我寫一封信給美國的教會
[00:05:23.500 --> 00:05:25.500]  我會問安
[00:05:25.500 --> 00:05:29.500]  問安剛剛升了做教授的某某人
[00:05:29.500 --> 00:05:34.500]  問安剛剛買了新屋很大間屋的某某人
[00:05:34.500 --> 00:05:38.500]  問安一個剛剛兒子進了名校的某某人
[00:05:38.500 --> 00:05:42.500]  問安一家教會剛剛建了不知多漂亮
[00:05:42.500 --> 00:05:45.500]  多彷徨的教會的某某人
[00:05:45.500 --> 00:05:48.500]  但問題就是
[00:05:48.500 --> 00:05:52.500]  這個再不是起初的教會
[00:05:52.500 --> 00:05:56.500]  是很有意思的
[00:05:56.500 --> 00:06:00.500]  當你在一個這樣的環境
[00:06:00.500 --> 00:06:01.500]  這樣的教會成長
[00:06:01.500 --> 00:06:04.500]  竟然他們的信仰生命是強而有力
[00:06:04.500 --> 00:06:06.500]  而現在你看看我們的教會
[00:06:06.500 --> 00:06:08.500]  我們的教會什麼都有
[00:06:08.500 --> 00:06:12.500]  但我們的信仰生命是軟弱無力的
[00:06:12.500 --> 00:06:15.500]  因爲我們再不甘願受苦
[00:06:15.500 --> 00:06:19.500]  我們都更不願背起我們的十字架
[00:06:19.500 --> 00:06:20.500]  去跟隨主耶穌基督
[00:06:20.500 --> 00:06:23.500]  初期的教會是甘願受苦
[00:06:23.500 --> 00:06:26.500]  甘背十架
[00:06:26.500 --> 00:06:31.500]  還有他們是甘於卑微的教會
[00:06:31.500 --> 00:06:33.500]  我想和你看這幾節聖經
[00:06:33.500 --> 00:06:37.500]  羅馬書第十六章第三節這樣說
[00:06:37.500 --> 00:06:41.500]  向阿基拉和阿居拉問安
[00:06:41.500 --> 00:06:43.500]  剛纔那對夫婦
[00:06:43.500 --> 00:06:46.500]  向在他們家中的教會問安
[00:06:46.500 --> 00:06:50.500]  十四節向阿信祈禱
[00:06:50.500 --> 00:06:56.500]  弗勒乾和跟他們一起的弟兄們問安
[00:06:56.500 --> 00:06:59.500]  向菲羅羅古尤利亞
[00:06:59.500 --> 00:07:03.500]  和跟他們一起的衆聖徒問安
[00:07:03.500 --> 00:07:04.500]  這裏說什麼?
[00:07:04.500 --> 00:07:06.500]  這裏說當你去看
[00:07:06.500 --> 00:07:09.500]  保羅在羅馬書第十六章裏面
[00:07:09.500 --> 00:07:11.500]  所說的人名的時候
[00:07:11.500 --> 00:07:15.500]  你會發現這裏起碼有三間家庭中的教會
[00:07:15.500 --> 00:07:18.500]  House Churches
[00:07:18.500 --> 00:07:22.500]  甚至可能有五間六間等等
[00:07:22.500 --> 00:07:26.500]  爲什麼他們選擇在家裏聚會?
[00:07:26.500 --> 00:07:30.500]  不是因爲他們忠義親密
[00:07:30.500 --> 00:07:34.500]  而是他們根本是一個弱勢的羣體
[00:07:34.500 --> 00:07:35.500]  他們沒有資源
[00:07:35.500 --> 00:07:36.500]  他們買不起房子
[00:07:36.500 --> 00:07:39.500]  他們不可能有一個公開崇拜的地方
[00:07:39.500 --> 00:07:41.500]  甚至這麼說
[00:07:41.500 --> 00:07:43.500]  你要有一個公開崇拜的地方
[00:07:43.500 --> 00:07:45.500]  你必須要有社會地位
[00:07:45.500 --> 00:07:47.500]  他們是沒有社會地位的人
[00:07:47.500 --> 00:07:50.500]  他們不可以跟政府申請買一塊地
[00:07:50.500 --> 00:07:51.500]  建一個教堂
[00:07:51.500 --> 00:07:55.500]  他們沒有一個公開的場合
[00:07:55.500 --> 00:07:58.500]  這個對初期教會的基督徒來說
[00:07:58.500 --> 00:07:59.500]  其實是一個很大的挑戰
[00:07:59.500 --> 00:08:00.500]  爲什麼?
[00:08:00.500 --> 00:08:01.500]  因爲曾幾何時
[00:08:01.500 --> 00:08:02.500]  當他們未信耶穌的時候
[00:08:02.500 --> 00:08:05.500]  他們都是出入大教堂的
[00:08:05.500 --> 00:08:10.500]  你想想如果當時你是一個愛邦人
[00:08:10.500 --> 00:08:11.500]  你未信耶穌之前
[00:08:11.500 --> 00:08:15.500]  大家是在去羅馬那些很大的殿宇裏面敬拜
[00:08:15.500 --> 00:08:16.500]  現在?
[00:08:16.500 --> 00:08:18.500]  怎麼這麼亂?
[00:08:18.500 --> 00:08:20.500]  我們去別人家裏
[00:08:20.500 --> 00:08:22.500]  還很小的
[00:08:22.500 --> 00:08:26.500]  爲什麼我們不可以有自己大的禮拜堂?
[00:08:26.500 --> 00:08:29.500]  因爲這是一個完全不一樣的信仰
[00:08:29.500 --> 00:08:30.500]  如果你是一個猶太人
[00:08:30.500 --> 00:08:32.500]  你最期待的就是有一天
[00:08:32.500 --> 00:08:34.500]  猶太人可以建自己的聖殿
[00:08:34.500 --> 00:08:36.500]  但是基督的來臨
[00:08:36.500 --> 00:08:37.500]  祂的降臂
[00:08:37.500 --> 00:08:39.500]  聖靈的來臨
[00:08:39.500 --> 00:08:42.500]  教會的重生等等
[00:08:42.500 --> 00:08:49.500]  讓他們看見原來外面的東西是不重要的
[00:08:49.500 --> 00:08:53.500]  我想初期教會很難想象
[00:08:53.500 --> 00:08:55.500]  今天會有一間禮拜堂
[00:08:55.500 --> 00:08:59.500]  甚至好像公禮堂那樣的禮拜堂
[00:08:59.500 --> 00:09:00.500]  他們沒辦法想象
[00:09:00.500 --> 00:09:03.500]  可以有這樣的地方去敬拜
[00:09:03.500 --> 00:09:05.500]  不過講真那句
[00:09:05.500 --> 00:09:06.500]  就算他們可以想象得到
[00:09:06.500 --> 00:09:08.500]  我想他們未必去嚮往
[00:09:08.500 --> 00:09:13.500]  未必去羨慕有一個這麼宏偉的禮堂
[00:09:13.500 --> 00:09:14.500]  因爲他們知道
[00:09:14.500 --> 00:09:17.500]  教會真正的力量
[00:09:17.500 --> 00:09:19.500]  教會真正的大能力
[00:09:19.500 --> 00:09:21.500]  不是在外面
[00:09:21.500 --> 00:09:23.500]  是在內
[00:09:23.500 --> 00:09:26.500]  是教會里面纔是真正的力量
[00:09:26.500 --> 00:09:27.500]  教會的力量在哪裏?
[00:09:27.500 --> 00:09:30.500]  是上帝福音的傳播
[00:09:30.500 --> 00:09:32.500]  是祈禱
[00:09:32.500 --> 00:09:34.500]  所以當我們去到羅馬書
[00:09:34.500 --> 00:09:36.500]  最後那幾章聖經
[00:09:36.500 --> 00:09:38.500]  或者幾篇到的時候
[00:09:38.500 --> 00:09:42.500]  我們不期然地回到羅馬書第一章第十六節
[00:09:42.500 --> 00:09:46.500]  保羅整個羅馬書主題的中心
[00:09:46.500 --> 00:09:49.500]  保羅說我不以福音爲始
[00:09:49.500 --> 00:09:51.500]  這福音本是神的大能
[00:09:51.500 --> 00:09:53.500]  要夠一切相信的
[00:09:53.500 --> 00:09:55.500]  先是猶太人
[00:09:55.500 --> 00:09:57.500]  後是希臘人
[00:09:57.500 --> 00:09:58.500]  就是外邦人
[00:09:58.500 --> 00:10:03.500]  保羅說我相信這個福音是上帝的大能
[00:10:03.500 --> 00:10:05.500]  上個禮拜打風你不在
[00:10:05.500 --> 00:10:07.500]  我有講到
[00:10:07.500 --> 00:10:10.500]  我講的是上帝
[00:10:10.500 --> 00:10:13.500]  他說福音是上帝的大能
[00:10:13.500 --> 00:10:15.500]  原文是Dynamis
[00:10:15.500 --> 00:10:16.500]  翻譯成中文
[00:10:16.500 --> 00:10:19.500]  英文是Dynamite 炸藥
[00:10:19.500 --> 00:10:24.500]  他說這個福音是上帝的炸藥
[00:10:24.500 --> 00:10:27.500]  而保羅自己深深知道
[00:10:27.500 --> 00:10:30.500]  這個福音是粉碎了他的一切
[00:10:30.500 --> 00:10:33.500]  福音粉碎了保羅所有的旨意
[00:10:33.500 --> 00:10:37.500]  福音粉碎了保羅周圍所有的偶像
[00:10:37.500 --> 00:10:41.500]  這是保羅自己親身的體驗
[00:10:41.500 --> 00:10:44.500]  保羅知道福音的大能
[00:10:44.500 --> 00:10:45.500]  粉碎了他自己的一切
[00:10:45.500 --> 00:10:50.500]  於是保羅說我相信這個福音可以反轉羅馬
[00:10:50.500 --> 00:10:54.500]  其實如果你好好地看羅馬書
[00:10:54.500 --> 00:10:59.500]  你會發覺保羅對羅馬教會的基督徒是很看好的
[00:10:59.500 --> 00:11:07.500]  他知道這個福音已經在羅馬教會的衆聖徒生命裏面爆炸
[00:11:07.500 --> 00:11:09.500]  但他不甘心
[00:11:09.500 --> 00:11:15.500]  他說我要親身去羅馬城
[00:11:15.500 --> 00:11:17.500]  去做什麼?
[00:11:17.500 --> 00:11:19.500]  再引爆多一些
[00:11:19.500 --> 00:11:22.500]  我要炸得你們更加五體投地
[00:11:22.500 --> 00:11:28.500]  我要將你們全部通過福音的大能
[00:11:28.500 --> 00:11:30.500]  彰顯於這個世界上
[00:11:30.500 --> 00:11:31.500]  這位學者很有趣
[00:11:31.500 --> 00:11:39.500]  他說保羅去羅馬可能是在想舊約的一個異象
[00:11:39.500 --> 00:11:41.500]  你想都沒想過
[00:11:41.500 --> 00:11:43.500]  但保羅是一個熟讀舊約的人
[00:11:43.500 --> 00:11:46.500]  舊約有一個彈爾利的異象
[00:11:46.500 --> 00:11:48.500]  尼布格尼薩的異象
[00:11:48.500 --> 00:11:52.500]  有一個世界很多很多的國度
[00:11:52.500 --> 00:11:53.500]  最強的國度
[00:11:53.500 --> 00:11:55.500]  一個巨像
[00:11:55.500 --> 00:11:59.500]  有金的,有銀的,有鐵的,有銅的,有鐵的
[00:11:59.500 --> 00:12:02.500]  最後有一顆小石
[00:12:02.500 --> 00:12:06.500]  有一顆天上不是手所作的
[00:12:06.500 --> 00:12:09.500]  代表着上帝的國來到這個世界
[00:12:09.500 --> 00:12:15.500]  將所有地上的國度都要打去
[00:12:15.500 --> 00:12:19.500]  唯有上帝的國可以傳導永遠
[00:12:19.500 --> 00:12:22.500]  聖經學者說保羅會不會是在想這件事
[00:12:22.500 --> 00:12:27.500]  他想自己去羅馬帝國的中心
[00:12:27.500 --> 00:12:30.500]  在那裏引爆福音
[00:12:30.500 --> 00:12:33.500]  他要在羅馬傳講福音
[00:12:33.500 --> 00:12:35.500]  海撒不是主
[00:12:35.500 --> 00:12:38.500]  Caesar is not lord
[00:12:38.500 --> 00:12:40.500]  But Jesus is lord
[00:12:40.500 --> 00:12:43.500]  耶穌纔是主
[00:12:43.500 --> 00:12:45.500]  但我要你不要誤會
[00:12:45.500 --> 00:12:47.500]  不要以爲保羅喜歡搞政治
[00:12:47.500 --> 00:12:49.500]  不要以爲保羅是想去羅馬
[00:12:49.500 --> 00:12:52.500]  要推翻獨裁,引入民主
[00:12:52.500 --> 00:12:54.500]  我想這絕對不是保羅在想的
[00:12:54.500 --> 00:12:59.500]  保羅是要將上帝的真道帶去羅馬
[00:12:59.500 --> 00:13:05.500]  用福音的大能去粉碎羅馬人的偶像
[00:13:05.500 --> 00:13:07.500]  羅馬人的偶像是什麼
[00:13:07.500 --> 00:13:10.500]  Money, sex and power
[00:13:10.500 --> 00:13:14.500]  今天我們仍然是在拜羅馬人的偶像
[00:13:14.500 --> 00:13:15.500]  Money, sex and power
[00:13:15.500 --> 00:13:18.500]  金錢,權力,慾望
[00:13:18.500 --> 00:13:21.500]  保羅要用上帝的福音
[00:13:21.500 --> 00:13:23.500]  要用上帝的道
[00:13:23.500 --> 00:13:26.500]  將這些偶像全部粉碎
[00:13:26.500 --> 00:13:29.500]  保羅要凡願意跟隨主耶穌基督的人
[00:13:29.500 --> 00:13:30.500]  脫去他們的枷鎖
[00:13:30.500 --> 00:13:33.500]  得到真正的自由
[00:13:33.500 --> 00:13:35.500]  保羅有這樣的豪氣
[00:13:35.500 --> 00:13:40.500]  是因爲他自己親身經歷過福音的大能
[00:13:40.500 --> 00:13:42.500]  所以他相信這個福音
[00:13:42.500 --> 00:13:48.500]  同樣的福音可以在其他相信福音的人身上
[00:13:48.500 --> 00:13:50.500]  顯明同一樣的大能
[00:13:50.500 --> 00:13:53.500]  甚至這個福音可以顛倒世界
[00:13:53.500 --> 00:13:56.500]  你相不相信
[00:13:56.500 --> 00:13:57.500]  你可以問自己
[00:13:57.500 --> 00:14:01.500]  這個福音有沒有顛倒你的生命
[00:14:01.500 --> 00:14:03.500]  你相不相信這個福音
[00:14:03.500 --> 00:14:07.500]  可以顛覆我們今天的世界
[00:14:07.500 --> 00:14:12.500]  你相不相信這個福音可以顛覆公理堂
[00:14:12.500 --> 00:14:14.500]  再過幾年你再回到公理堂的時候
[00:14:14.500 --> 00:14:17.500]  公理堂面目全非
[00:14:17.500 --> 00:14:21.500]  因爲福音的大能
[00:14:21.500 --> 00:14:27.500]  讓我們可以成爲福音的炸彈
[00:14:27.500 --> 00:14:28.500]  上個禮拜我結束的時候
[00:14:28.500 --> 00:14:34.500]  我分享了我一個神學院同學的故事
[00:14:34.500 --> 00:14:37.500]  我同學在2009年
[00:14:37.500 --> 00:14:40.500]  帶着她的先生和兩個女兒
[00:14:40.500 --> 00:14:43.500]  搬了去一個鮮爲人知的小島
[00:14:43.500 --> 00:14:46.500]  在巴布亞新基內亞
[00:14:46.500 --> 00:14:49.500]  旁邊的一個小島
[00:14:49.500 --> 00:14:50.500]  叫做巴爾仁
[00:14:50.500 --> 00:14:55.500]  這羣人說的語文叫做巴爾仁
[00:14:55.500 --> 00:15:01.500]  這個世界只有2000多個人說這種語文
[00:15:01.500 --> 00:15:05.500]  他們去的目的和其他兩家宣教士住在那裏
[00:15:05.500 --> 00:15:06.500]  爲了要一樣東西
[00:15:06.500 --> 00:15:08.500]  學他們的文字
[00:15:08.500 --> 00:15:09.500]  沒有文字
[00:15:09.500 --> 00:15:12.500]  學他們的語言
[00:15:12.500 --> 00:15:14.500]  和他們傳承上帝的福音
[00:15:14.500 --> 00:15:17.500]  接着還要將他們口述的語言變成文字
[00:15:17.500 --> 00:15:18.500]  爲什麼
[00:15:18.500 --> 00:15:21.500]  因爲他們要將聖經翻譯成他們的文字
[00:15:21.500 --> 00:15:23.500]  爲什麼要將聖經翻譯成他們的文字
[00:15:23.500 --> 00:15:26.500]  因爲他們希望他們的後代
[00:15:26.500 --> 00:15:29.500]  可以通過那本聖經認識真神
[00:15:29.500 --> 00:15:32.500]  這個全世界只有2000-3000人
[00:15:32.500 --> 00:15:34.500]  說這種語言
[00:15:34.500 --> 00:15:39.500]  爲什麼要花這麼多時間這麼多精力去做這件事
[00:15:39.500 --> 00:15:42.500]  因爲福音是上帝的榮耀
[00:15:42.500 --> 00:15:44.500]  因爲耶穌值得我們這麼做
[00:15:44.500 --> 00:15:46.500]  奉上我們的生命
[00:15:46.500 --> 00:15:48.500]  去將他的福音傳到地球
[00:15:48.500 --> 00:15:52.500]  他們2009年去到那個小島
[00:15:52.500 --> 00:15:53.500]  經過三年之後
[00:15:53.500 --> 00:15:55.500]  他們終於學到他們的文字
[00:15:55.500 --> 00:15:56.500]  他們的語文
[00:15:56.500 --> 00:16:00.500]  於是他們開始跟當地的人講上帝的福音
[00:16:00.500 --> 00:16:04.500]  而開始有個少數的順主的人
[00:16:04.500 --> 00:16:06.500]  再隔年2013年的時候
[00:16:06.500 --> 00:16:07.500]  他們的教會成立了
[00:16:07.500 --> 00:16:09.500]  在當地有他們的電話
[00:16:09.500 --> 00:16:10.500]  到今天
[00:16:10.500 --> 00:16:14.500]  他們的教會當中已經有長老
[00:16:14.500 --> 00:16:18.500]  我朋友過去一個禮拜發了一個update
[00:16:18.500 --> 00:16:20.500]  告訴我們他們最後在那裏
[00:16:20.500 --> 00:16:23.500]  上個主日
[00:16:23.500 --> 00:16:26.500]  現在再不是宣教士當道
[00:16:26.500 --> 00:16:29.500]  是當地的長老在主持那個敬拜
[00:16:29.500 --> 00:16:32.500]  當天有三個長老
[00:16:32.500 --> 00:16:34.500]  分享聖經的信息
[00:16:34.500 --> 00:16:36.500]  他說第一個長老
[00:16:36.500 --> 00:16:38.500]  第一個長老分享的信息是什麼
[00:16:38.500 --> 00:16:40.500]  羅馬書第一章十六節
[00:16:40.500 --> 00:16:45.500]  我不以福音爲恥
[00:16:45.500 --> 00:16:47.500]  這福音本是神的大能
[00:16:47.500 --> 00:16:49.500]  要救一切相信的
[00:16:49.500 --> 00:16:52.500]  本是上帝的爆炸力
[00:16:52.500 --> 00:16:56.500]  他說這個長老
[00:16:56.500 --> 00:16:57.500]  這麼說
[00:17:23.500 --> 00:17:25.500]  The good news has power
[00:17:25.500 --> 00:17:29.500]  and it is on his power that we stand
[00:17:29.500 --> 00:17:30.500]  簡單來說
[00:17:30.500 --> 00:17:32.500]  他說弟兄
[00:17:32.500 --> 00:17:33.500]  弟兄姐妹
[00:17:33.500 --> 00:17:37.500]  我們所聽到的福音是真實的
[00:17:37.500 --> 00:17:39.500]  我們沒聽福音之前
[00:17:39.500 --> 00:17:40.500]  我們都是死在罪中
[00:17:40.500 --> 00:17:42.500]  我們是被困在罪中
[00:17:42.500 --> 00:17:47.500]  但是誰將我們從罪裏面拯救出來
[00:17:47.500 --> 00:17:48.500]  是耶穌基督
[00:17:48.500 --> 00:17:51.500]  宣教士所傳給我們的信息
[00:17:51.500 --> 00:17:52.500]  有能力
[00:17:52.500 --> 00:17:55.500]  因爲他不是出於人的智慧
[00:17:55.500 --> 00:17:57.500]  不是出於人的語言
[00:17:57.500 --> 00:17:58.500]  是出於上帝
[00:17:58.500 --> 00:18:01.500]  如果他們的言語
[00:18:01.500 --> 00:18:03.500]  他們的聖經只是出於人的智慧
[00:18:03.500 --> 00:18:05.500]  那我們的教會是會死的
[00:18:05.500 --> 00:18:06.500]  沒有希望的
[00:18:06.500 --> 00:18:09.500]  但是因爲這個福音是出於上帝
[00:18:09.500 --> 00:18:11.500]  他有大能
[00:18:11.500 --> 00:18:13.500]  今天我們的教會
[00:18:13.500 --> 00:18:15.500]  所站立的
[00:18:15.500 --> 00:18:18.500]  就在上帝的福音當中
[00:18:18.500 --> 00:18:20.500]  當我讀這段聖經的時候
[00:18:20.500 --> 00:18:22.500]  我有時候覺得這幫土人
[00:18:22.500 --> 00:18:25.500]  其實都挺有前途的
[00:18:25.500 --> 00:18:27.500]  所以我再想想香港的教會
[00:18:27.500 --> 00:18:29.500]  我們有沒有前途呢
[00:18:29.500 --> 00:18:31.500]  很在乎我們怎麼覺得
[00:18:31.500 --> 00:18:33.500]  福音是不是上帝的大能
[00:18:33.500 --> 00:18:37.500]  今天我們有太多的資源
[00:18:37.500 --> 00:18:40.500]  我們相信我們銀行的存款
[00:18:40.500 --> 00:18:43.500]  我們相信我們這棟樓
[00:18:43.500 --> 00:18:46.500]  我們相信我們的聰明智慧
[00:18:46.500 --> 00:18:51.500]  所以要搞事工的時候開會
[00:18:51.500 --> 00:18:52.500]  開會
[00:18:52.500 --> 00:18:54.500]  想辦法
[00:18:54.500 --> 00:18:56.500]  我們做很多的事
[00:18:56.500 --> 00:18:59.500]  但是我們一去到傳福音那裏
[00:18:59.500 --> 00:19:01.500]  就很無力
[00:19:01.500 --> 00:19:04.500]  我們只能用一些以人爲中心的見證
[00:19:04.500 --> 00:19:06.500]  去分享福音
[00:19:06.500 --> 00:19:09.500]  我們不相信上帝的大能
[00:19:09.500 --> 00:19:11.500]  我們今天有很多土告的地方
[00:19:11.500 --> 00:19:15.500]  但是我們缺少的是土告的人
[00:19:15.500 --> 00:19:20.500]  我們什麼都有
[00:19:20.500 --> 00:19:24.500]  但是屬靈上面我們非常之貧乏
[00:19:24.500 --> 00:19:29.500]  但是我們有個機會
[00:19:29.500 --> 00:19:32.500]  我們可以迴轉
[00:19:32.500 --> 00:19:35.500]  我們可以再回到福音上面
[00:19:35.500 --> 00:19:38.500]  我們將這棟樓成爲一個福音的大樓
[00:19:38.500 --> 00:19:42.500]  我們將這棟樓成爲一個真正萬國土告的殿
[00:19:42.500 --> 00:19:45.500]  我們祈求上帝
[00:19:45.500 --> 00:19:46.500]  用我們
[00:19:46.500 --> 00:19:50.500]  讓我們成爲一個福音的炸彈
