
[00:00:00.000 --> 00:00:02.860]  這個訊息不是臨時拉夫
[00:01:53.840 --> 00:01:58.840]  或者是屍子的某一隻爪
[00:01:58.840 --> 00:02:03.160]  甚至可能是屍子的肚腩
[00:02:03.160 --> 00:02:06.120]  總之你有一股屍子味
[00:02:06.120 --> 00:02:10.440]  但你不是整隻就可以成為屍子
[00:02:10.440 --> 00:02:14.760]  所以主說你要講清楚一點
[00:02:14.760 --> 00:02:17.320]  他叫我說我就駁他嘴
[00:02:17.320 --> 00:02:18.640]  上次說完
[00:02:18.640 --> 00:02:24.000]  我說教會治理的群體其中教會只有一個功能
[00:02:24.000 --> 00:02:26.760]  如果要講講另外六個功能
[00:02:26.760 --> 00:02:31.160]  教會其實有七個功能
[00:02:31.160 --> 00:02:35.720]  他就告訴我其他六個不用說了
[00:02:35.720 --> 00:02:42.200]  因為他們都已經由信耶穌到現在聽了那六個
[00:02:42.200 --> 00:02:44.000]  不過很少聽這個
[00:02:44.000 --> 00:02:45.600]  所以要講得清楚一點
[00:02:45.600 --> 00:02:46.480]  OK
[00:02:46.480 --> 00:02:47.520]  順服
[00:02:47.520 --> 00:02:49.280]  好去片了
[00:02:49.280 --> 00:02:50.080]  好不好
[00:02:50.080 --> 00:02:50.760]  行不行
[00:02:50.760 --> 00:02:52.440]  我們看一下兩段聖經
[00:02:52.440 --> 00:02:54.720]  第一段請大家一起讀詩篇
[00:02:54.720 --> 00:02:56.160]  47篇一到三節
[00:02:56.160 --> 00:02:56.880]  請
[00:02:56.880 --> 00:03:05.480]  我現在就講到一般來說
[00:03:05.480 --> 00:03:07.080]  我有第一個目的
[00:03:07.080 --> 00:03:09.640]  第一個目的就是教你看聖經
[00:03:09.640 --> 00:03:10.240]  行不行
[00:03:10.240 --> 00:03:12.040]  好我們看這三段聖經
[00:03:12.040 --> 00:03:12.960]  萬民
[00:03:12.960 --> 00:03:13.960]  什麼民
[00:03:17.000 --> 00:03:18.080]  留心
[00:03:18.080 --> 00:03:19.320]  你這樣答好像對
[00:03:19.320 --> 00:03:20.960]  但事實是不對
[00:03:20.960 --> 00:03:24.240]  因為讀聖經是要根據上文下理
[00:03:24.240 --> 00:03:25.920]  現在他是詩篇
[00:03:25.920 --> 00:03:27.560]  41篇的第一節
[00:03:27.560 --> 00:03:29.160]  所以上文是什麼
[00:03:29.160 --> 00:03:30.760]  靈丹
[00:03:30.760 --> 00:03:33.040]  如果你看聖經
[00:03:33.040 --> 00:03:39.000]  紙張的聖經就是可拉的後裔的詩交予靈長
[00:03:39.000 --> 00:03:41.280]  這樣就萬民了
[00:03:41.280 --> 00:03:43.440]  你們要拍掌
[00:03:43.440 --> 00:03:45.440]  要用誇盛的聲音
[00:03:45.440 --> 00:03:47.160]  向神呼喊
[00:03:47.160 --> 00:03:48.760]  這是在講什麼
[00:03:48.760 --> 00:03:51.560]  是一種敬拜的方式
[00:03:51.560 --> 00:03:52.720]  行不行
[00:03:52.720 --> 00:03:53.720]  乖
[00:03:53.720 --> 00:03:55.840]  所有的人來啊
[00:03:55.840 --> 00:03:56.720]  來
[00:03:56.720 --> 00:03:57.560]  做什麼
[00:03:57.560 --> 00:03:59.440]  拍掌
[00:03:59.440 --> 00:04:02.640]  然後還要用一個叫誇盛
[00:04:02.640 --> 00:04:05.440]  什麼叫誇盛
[00:04:05.440 --> 00:04:07.200]  什麼叫誇盛
[00:04:07.200 --> 00:04:14.200]  美國那個黑人打什麼
[00:04:14.200 --> 00:04:16.200]  網球那個
[00:04:16.200 --> 00:04:17.440]  那個
[00:04:17.440 --> 00:04:18.640]  誰
[00:04:18.640 --> 00:04:20.000]  贏了
[00:04:20.000 --> 00:04:21.680]  是不是
[00:04:21.680 --> 00:04:22.720]  世威
[00:04:22.720 --> 00:04:24.840]  贏了
[00:04:24.840 --> 00:04:25.680]  用什麼
[00:04:25.680 --> 00:04:27.640]  誇盛
[00:04:27.640 --> 00:04:29.120]  怎樣贏
[00:04:29.120 --> 00:04:30.680]  兩局
[00:04:30.680 --> 00:04:32.840]  砌低了對方
[00:04:32.840 --> 00:04:34.920]  都不用第三局
[00:04:34.920 --> 00:04:36.520]  這個叫誇盛
[00:04:36.520 --> 00:04:38.160]  贏到什麼
[00:04:38.160 --> 00:04:39.400]  尼漢尼拉
[00:04:39.400 --> 00:04:40.800]  完全贏了
[00:04:40.800 --> 00:04:41.800]  哇
[00:04:41.800 --> 00:04:43.560]  好勁的什麼
[00:04:43.560 --> 00:04:45.320]  得勝啊
[00:04:45.320 --> 00:04:46.280]  強啊
[00:04:46.280 --> 00:04:47.880]  是不是
[00:04:47.880 --> 00:04:49.200]  是不是
[00:04:49.200 --> 00:04:50.880]  你要用這些聲音
[00:04:50.880 --> 00:04:53.600]  教會很少用這樣的聲音
[00:04:53.600 --> 00:04:54.920]  敬拜主
[00:04:54.920 --> 00:04:56.800]  因為我們覺得不關我們事
[00:04:56.800 --> 00:04:59.200]  這些是對什麼人說的
[00:04:59.200 --> 00:05:01.200]  對那些我們不認識的人說的
[00:05:01.200 --> 00:05:03.280]  因為我們不是萬民之一
[00:05:03.280 --> 00:05:04.960]  因為這是詩篇來的
[00:05:04.960 --> 00:05:07.480]  那對誰說
[00:05:07.480 --> 00:05:10.280]  是可拉的後裔
[00:05:10.280 --> 00:05:11.160]  他寫的詩
[00:05:11.160 --> 00:05:15.480]  可拉後裔就是其中一個班的詩班長
[00:05:15.480 --> 00:05:17.440]  敬拜隊的詩班長
[00:05:17.440 --> 00:05:19.160]  他寫的詩歌
[00:05:19.160 --> 00:05:21.440]  交給那些作曲的人
[00:05:21.440 --> 00:05:23.480]  配了曲他們用來唱的
[00:05:23.480 --> 00:05:26.720]  萬民是說誰
[00:05:26.720 --> 00:05:28.320]  跟旁邊的人說
[00:05:28.320 --> 00:05:29.800]  你好像沒讀聖經
[00:05:29.800 --> 00:05:32.800]  舊約聖經的知識這麼貧乏
[00:05:32.800 --> 00:05:33.600]  告訴我
[00:05:33.600 --> 00:05:35.640]  萬民是誰
[00:05:35.640 --> 00:05:37.040]  可拉的後裔
[00:05:37.040 --> 00:05:38.560]  就死了
[00:05:38.560 --> 00:05:39.880]  是不是
[00:05:39.880 --> 00:05:42.360]  你不就好像兒童區一樣
[00:05:42.360 --> 00:05:43.600]  是不是
[00:05:43.600 --> 00:05:46.360]  以色列民
[00:05:46.360 --> 00:05:47.920]  可以嗎
[00:05:47.920 --> 00:05:50.320]  以色列民是不是
[00:05:50.320 --> 00:05:51.760]  以色列民
[00:05:51.760 --> 00:05:54.360]  以色列民來呼喚
[00:05:54.360 --> 00:05:55.920]  他們要拍掌
[00:05:55.920 --> 00:05:59.280]  要用誇盛的聲音向神做什麼
[00:05:59.280 --> 00:06:00.360]  呼喊
[00:06:00.360 --> 00:06:02.520]  是向他呼喊的意思是什麼
[00:06:02.520 --> 00:06:05.640]  向他發出讚美
[00:06:05.640 --> 00:06:07.360]  這樣敬拜他
[00:06:07.360 --> 00:06:10.400]  這樣公開宣告他
[00:06:10.400 --> 00:06:12.960]  所以剛才阿旦帶我們去敬拜
[00:06:12.960 --> 00:06:13.760]  是很厲害的
[00:06:13.760 --> 00:06:14.480]  不過夠不夠厲害
[00:06:14.480 --> 00:06:15.920]  還可以再厲害一點
[00:06:15.920 --> 00:06:16.720]  你明白嗎
[00:06:16.720 --> 00:06:18.960]  就是說當我們每一個人來到這裡
[00:06:18.960 --> 00:06:20.120]  我真的覺得
[00:06:20.120 --> 00:06:21.600]  我們是拍掌
[00:06:21.600 --> 00:06:22.600]  歡呼
[00:06:22.600 --> 00:06:24.000]  用誇盛的聲音
[00:06:24.000 --> 00:06:24.760]  跳舞
[00:06:24.760 --> 00:06:26.200]  來到去敬拜主
[00:06:26.200 --> 00:06:28.640]  如果你的生命可以雀躍
[00:06:28.640 --> 00:06:33.240]  他自然就會湧入出這種雀躍
[00:06:33.240 --> 00:06:34.600]  而這個雀躍
[00:06:34.600 --> 00:06:37.240]  不是因為你高興這麼簡單
[00:06:37.240 --> 00:06:39.320]  不是因為你順境這麼簡單
[00:06:39.320 --> 00:06:40.920]  是因為你知道
[00:06:40.920 --> 00:06:44.800]  你是靠耶和華而誇盛
[00:06:44.800 --> 00:06:46.520]  所以你就會歸榮耀給他
[00:06:46.520 --> 00:06:47.520]  可以嗎
[00:06:47.520 --> 00:06:48.400]  可以吧
[00:06:48.400 --> 00:06:49.280]  清楚吧
[00:06:49.280 --> 00:06:50.880]  你跟隔壁說21字金錢
[00:06:50.880 --> 00:06:54.680]  明白
[00:06:54.680 --> 00:06:55.000]  好了
[00:06:55.000 --> 00:06:56.200]  他說原因了
[00:06:56.200 --> 00:06:57.080]  第二節
[00:06:57.080 --> 00:06:58.360]  第二節
[00:06:58.360 --> 00:06:59.520]  我們一起讀第二節
[00:06:59.520 --> 00:07:00.000]  好嗎
[00:07:00.000 --> 00:07:08.000]  因為
[00:07:08.000 --> 00:07:08.560]  我問你
[00:07:08.560 --> 00:07:10.160]  這節聖經
[00:07:10.160 --> 00:07:11.480]  哪一句是焦點
[00:07:11.480 --> 00:07:12.760]  這一節
[00:07:12.760 --> 00:07:16.880]  哪一句是焦點
[00:07:16.880 --> 00:07:22.600]  華治高可謂治理全地的大君王
[00:07:22.600 --> 00:07:24.040]  三個重點
[00:07:24.040 --> 00:07:25.080]  現在我問你
[00:07:25.080 --> 00:07:28.400]  哪個是焦點
[00:07:28.400 --> 00:07:30.760]  你讀聖經要這樣讀
[00:07:30.760 --> 00:07:31.640]  治理全地
[00:07:31.640 --> 00:07:32.360]  有人說
[00:07:32.360 --> 00:07:33.080]  你跟隔壁說
[00:07:33.080 --> 00:07:36.080]  我們中間有見識的
[00:07:36.080 --> 00:07:37.360]  我們中間有見識
[00:07:37.360 --> 00:07:38.120]  未必是你
[00:07:38.120 --> 00:07:39.840]  剛才說的人不是你
[00:07:39.840 --> 00:07:42.720]  他有見識的
[00:07:42.720 --> 00:07:46.280]  治理全地的大君王
[00:07:46.280 --> 00:07:47.640]  原因是什麼
[00:07:47.640 --> 00:07:49.960]  他是治理全地的大君王
[00:07:49.960 --> 00:07:51.840]  為什麼我要解釋給你聽
[00:07:51.840 --> 00:07:53.840]  因為耶和華治高
[00:07:53.840 --> 00:07:55.120]  為什麼我要誇盛
[00:07:55.120 --> 00:07:56.920]  和我無關
[00:07:56.920 --> 00:07:58.960]  敬畏他是怎樣
[00:07:58.960 --> 00:07:59.720]  不要動
[00:07:59.720 --> 00:08:01.040]  很害怕
[00:08:01.040 --> 00:08:02.920]  這樣叫敬畏他
[00:08:02.920 --> 00:08:04.040]  我這麼害怕
[00:08:04.040 --> 00:08:05.200]  我這麼敬畏他
[00:08:05.200 --> 00:08:06.560]  我怎麼拍掌
[00:08:06.560 --> 00:08:08.320]  怎麼誇盛
[00:08:08.320 --> 00:08:09.880]  不行
[00:08:09.880 --> 00:08:11.520]  很害怕
[00:08:11.520 --> 00:08:13.000]  敬畏
[00:08:13.000 --> 00:08:14.400]  這裡
[00:08:14.400 --> 00:08:16.920]  他是治理全地的大君王
[00:08:16.920 --> 00:08:18.960]  為什麼他是治理全地的大君王
[00:08:18.960 --> 00:08:20.040]  我就要拍掌
[00:08:20.040 --> 00:08:21.120]  我就要誇盛
[00:08:21.120 --> 00:08:24.160]  就和第三節有關係
[00:08:24.160 --> 00:08:25.000]  第三節說什麼
[00:08:25.000 --> 00:08:32.000]  又讀一次
[00:08:32.000 --> 00:08:32.880]  我現在問
[00:08:32.880 --> 00:08:36.320]  我們是誰
[00:08:36.320 --> 00:08:38.560]  我們是誰
[00:08:38.560 --> 00:08:40.320]  有些人說一下
[00:08:40.320 --> 00:08:42.840]  不過大家都很害怕錯
[00:08:42.840 --> 00:08:46.880]  大家已經失去小學生的天真
[00:08:46.880 --> 00:08:50.680]  小學生是盡量說錯的答案
[00:08:50.680 --> 00:08:52.880]  讓老師矯正你
[00:08:52.880 --> 00:08:55.360]  中學生是一半一半
[00:08:55.360 --> 00:08:57.800]  大學生是永遠都不給答案
[00:08:57.800 --> 00:09:00.960]  免得有人知道我錯
[00:09:00.960 --> 00:09:01.920]  你明白嗎
[00:09:01.920 --> 00:09:04.360]  所以你現在是大學生級別
[00:09:04.360 --> 00:09:06.800]  我現在就鼓勵你回到小學生級別
[00:09:06.800 --> 00:09:10.120]  盡量說錯的答案
[00:09:10.120 --> 00:09:12.560]  不過你不經意說對了一個答案
[00:09:12.560 --> 00:09:15.160]  你很開心
[00:09:15.160 --> 00:09:19.120]  因為你覺得理論上你應該是錯的
[00:09:19.120 --> 00:09:20.400]  我問你
[00:09:20.400 --> 00:09:23.720]  我們是誰
[00:09:23.720 --> 00:09:24.720]  多清楚
[00:09:24.720 --> 00:09:26.000]  神的指紋
[00:09:26.000 --> 00:09:29.720]  以色列人
[00:09:29.720 --> 00:09:33.440]  因為耶和是治理全地的大君王
[00:09:33.440 --> 00:09:36.920]  他叫萬民伏在神的指紋
[00:09:36.920 --> 00:09:39.440]  以色列人的下面
[00:09:39.440 --> 00:09:43.440]  叫列邦伏在以色列人
[00:09:43.440 --> 00:09:48.440]  神的指紋的腳下
[00:09:48.440 --> 00:09:51.160]  腳下是這樣的意思
[00:09:51.160 --> 00:09:55.160]  腳下在希伯來的文化是描述
[00:09:55.160 --> 00:09:57.480]  一個德姓的君王
[00:09:57.480 --> 00:10:01.280]  將列國的王努尼綁住他
[00:10:01.280 --> 00:10:03.200]  然後叫他拍刀
[00:10:03.200 --> 00:10:04.440]  在寶座前拍刀
[00:10:04.440 --> 00:10:07.760]  他的腳就踩在他的背上
[00:10:07.760 --> 00:10:09.200]  明白嗎
[00:10:09.200 --> 00:10:12.160]  這個叫腳下
[00:10:12.160 --> 00:10:15.360]  那個廿文廿武的王就不能動
[00:10:15.360 --> 00:10:17.840]  他最多只是姓王
[00:10:17.840 --> 00:10:18.840]  他不能動
[00:10:18.840 --> 00:10:22.520]  因為他已經被征服了
[00:10:22.520 --> 00:10:24.800]  無論你服和不服
[00:10:24.800 --> 00:10:29.120]  你都已經一定要服了
[00:10:29.120 --> 00:10:30.200]  這個叫腳下
[00:10:30.200 --> 00:10:31.320]  了解嗎
[00:10:31.320 --> 00:10:34.600]  關我們什麼事
[00:10:34.600 --> 00:10:36.760]  你是不是以色列人
[00:10:36.760 --> 00:10:38.680]  去驗一下血
[00:10:38.680 --> 00:10:42.200]  可能我們中間有不少人是猶太血統
[00:10:42.200 --> 00:10:43.680]  很便宜的
[00:10:43.680 --> 00:10:47.960]  有些人經常說我是維吾爾族
[00:10:47.960 --> 00:10:49.000]  你去驗一下血
[00:10:49.000 --> 00:10:50.800]  看你是不是維吾爾族
[00:10:50.800 --> 00:10:55.800]  我當然不需要浪費幾十美金
[00:10:55.800 --> 00:11:01.800]  但是和我們有什麼關係
[00:11:01.800 --> 00:11:03.880]  這是舊約的通世
[00:11:03.880 --> 00:11:07.400]  我們現在讀一下新約的一段聖經
[00:11:07.400 --> 00:11:09.280]  已不鎖書一章
[00:11:09.280 --> 00:11:11.800]  二十一到二十三節
[00:11:11.800 --> 00:11:14.760]  二十一節上面有個上文
[00:11:14.760 --> 00:11:16.960]  這裡我加四個字給你
[00:11:16.960 --> 00:11:19.920]  不是加聖經和減聖經
[00:11:19.920 --> 00:11:22.320]  是根據上文加四個字給你
[00:11:22.320 --> 00:11:24.400]  就是你讀的時候讀耶穌基督
[00:11:24.400 --> 00:11:25.520]  可以嗎
[00:11:25.520 --> 00:11:26.520]  好了開始讀了
[00:11:26.520 --> 00:11:27.520]  請
[00:11:27.520 --> 00:11:28.520]  耶穌基督
[00:11:28.520 --> 00:11:51.520]  耶穌我一切有聖力 上元力 九能力 全智力 我一切有命力 不單止今世力 連亡世力也都超過了 救了萬有徒再加以量化 使教會教會作萬有之手 教會全家的身體 使那充滿萬有者所充滿力
[00:11:51.520 --> 00:12:01.520]  好了 二十一節 你覺得是不是描述耶穌的權柄能力去到那裡
[00:12:01.520 --> 00:12:03.520]  是不是
[00:12:03.520 --> 00:12:12.520]  耶穌基督遠超過一切執政的 掌權的 有能的 主治的
[00:12:12.520 --> 00:12:15.520]  主治就是政府
[00:12:15.520 --> 00:12:27.520]  和一切有名的 有名是包括有名望和在這個世界被人知曉的那些名 有名的
[00:12:27.520 --> 00:12:34.520]  不單止今世 連來世都超越了
[00:12:34.520 --> 00:12:40.520]  哎喲 原來今世和來世的前世
[00:12:40.520 --> 00:12:48.520]  我們很多人誤會 明明說有今世和有來世 當然有前世
[00:12:48.520 --> 00:13:01.520]  你錯了 前世 今世 來世是屬於佛教借印度教的輪迴所產生的一個什麼 概念
[00:13:01.520 --> 00:13:08.520]  所以佛教經常說你今世這麼慘 你前世作孽
[00:13:08.520 --> 00:13:15.520]  是不是 所以你今世不要殺生 不要殺生 補一些孽障 是不是
[00:13:15.520 --> 00:13:21.520]  等你 怎樣 來世好一點 怎樣才好
[00:13:21.520 --> 00:13:27.520]  可能你不用做人了 你做隻狗吧 做隻狗是好一點的
[00:13:27.520 --> 00:13:32.520]  為什麼 因為你越來越降卑了 佛教是什麼呢
[00:13:32.520 --> 00:13:37.520]  如果你真讀佛經 你知道佛教最後是沒有神的
[00:13:37.520 --> 00:13:43.520]  因為涅槃之地是空 不是空殺的空 是空洞的空
[00:13:43.520 --> 00:13:49.520]  所以真正得道的那些大師 叫做四大什麼
[00:13:49.520 --> 00:13:56.520]  戒洪 人死如什麼 登滅什麼都沒有 明不明
[00:13:56.520 --> 00:14:02.520]  就是說佛教不信什麼 靈魂永恆的
[00:14:02.520 --> 00:14:09.520]  它是什麼 通過輪迴 你的靈魂會慢慢削減
[00:14:09.520 --> 00:14:15.520]  去到一個地步 你再無生命了 明不明
[00:14:15.520 --> 00:14:21.520]  所以他甘於下世做什麼 做牛 做馬
[00:14:21.520 --> 00:14:23.520]  你有沒有聽過我們中國人這樣說
[00:14:23.520 --> 00:14:29.520]  哎呀 你對我這麼好 我無意圖報 我下世做什麼
[00:14:29.520 --> 00:14:35.520]  你報答你 其實是這些觀念來的 你明不明
[00:14:35.520 --> 00:14:42.520]  Sorry 這裡說的今世來世 不是這個意思
[00:14:42.520 --> 00:14:47.520]  是現今這個世界 不是你的世
[00:14:47.520 --> 00:14:51.520]  是現今這個世界 你看見的這個肉眼的世界
[00:14:51.520 --> 00:14:55.520]  還有你曉得它是怎麼來的這個世界
[00:14:55.520 --> 00:15:01.520]  還有一個什麼 你不是很清楚的將來的世界
[00:15:01.520 --> 00:15:06.520]  行不行 明不明
[00:15:06.520 --> 00:15:13.520]  所以聖經有沒有說關於來世的東西給我們聽
[00:15:13.520 --> 00:15:17.520]  就是說其實是另外一個世界 有沒有說 有
[00:15:17.520 --> 00:15:21.520]  說不多 為什麼 因為你我活在現今這個世界
[00:15:21.520 --> 00:15:26.520]  我們受著我們的物質 我們的思維所影響
[00:15:26.520 --> 00:15:30.520]  我們能夠明白的是很少 你和旁邊的人說
[00:15:30.520 --> 00:15:34.520]  能夠明白是很少 很少 是不是
[00:15:34.520 --> 00:15:36.520]  我們只是和我們說現在的東西
[00:15:36.520 --> 00:15:38.520]  我們都有很多不明白的 是不是
[00:15:38.520 --> 00:15:41.520]  更何況是將來的東西呢
[00:15:41.520 --> 00:15:45.520]  所以你要明白 他說的 為什麼呢
[00:15:45.520 --> 00:15:52.520]  因為耶穌基督在時間之上 過去 現在 將來
[00:15:52.520 --> 00:15:57.520]  都在他的裡面 是不是 是不是
[00:15:57.520 --> 00:16:00.520]  但是我們就有 我現在活著
[00:16:00.520 --> 00:16:03.520]  和什麼 和這個物質的世界過去的
[00:16:03.520 --> 00:16:07.520]  將來一個世界的誕生
[00:16:07.520 --> 00:16:10.520]  可能是一個很大的差距
[00:16:10.520 --> 00:16:14.520]  他說超過了 超過了
[00:16:14.520 --> 00:16:17.520]  那他不是超力 是不是
[00:16:17.520 --> 00:16:25.520]  他是勁勁勁超什麼 勁勁勁超力 是不是
[00:16:25.520 --> 00:16:29.520]  二十二節 像不像剛才
[00:16:29.520 --> 00:16:33.520]  有張萬佑伏在什麼 他腳下
[00:16:33.520 --> 00:16:37.520]  這個他是誰 我們剛才說我們那個是以色列文
[00:16:37.520 --> 00:16:41.520]  這個他是誰 耶穌基督 是不是
[00:16:41.520 --> 00:16:45.520]  所以你和格里沃不關我事 耶穌基督 是不是
[00:16:45.520 --> 00:16:48.520]  萬佑伏在耶穌基督的腳下
[00:16:48.520 --> 00:16:51.520]  又洗他 他就是耶穌基督 是不是
[00:16:51.520 --> 00:16:56.520]  為教會作萬佑之手
[00:16:56.520 --> 00:17:00.520]  教會是耶穌基督的身體
[00:17:00.520 --> 00:17:05.520]  是那位充滿萬佑者所充滿的
[00:17:05.520 --> 00:17:09.520]  這個充滿萬佑者 其實不是指著耶穌基督
[00:17:09.520 --> 00:17:14.520]  是指著聖靈 聖靈充滿萬佑
[00:17:14.520 --> 00:17:16.520]  所什麼 充滿的
[00:17:16.520 --> 00:17:18.520]  他不是指著耶穌基督
[00:17:18.520 --> 00:17:21.520]  他是指著教會這個身體
[00:17:21.520 --> 00:17:25.520]  是充滿萬佑者 所什麼 充滿的
[00:17:25.520 --> 00:17:29.520]  你說 終於和你有沒有關係
[00:17:29.520 --> 00:17:33.520]  有沒有 有沒有 有
[00:17:33.520 --> 00:17:35.520]  因為你是教會 是不是
[00:17:35.520 --> 00:17:38.520]  那和剛才的經文有什麼關係
[00:17:38.520 --> 00:17:40.520]  剛才說的意識列文
[00:17:40.520 --> 00:17:43.520]  其實你覺得信息是不是一樣
[00:17:43.520 --> 00:17:47.520]  你覺得經文的呼應是不是一樣
[00:17:47.520 --> 00:17:48.520]  是不是
[00:17:48.520 --> 00:17:51.520]  我剛才讀的那段和現在讀的這段
[00:17:51.520 --> 00:17:53.520]  那個焦點是不是一樣
[00:17:53.520 --> 00:17:56.520]  說的東西是不是一樣
[00:17:56.520 --> 00:17:58.520]  是吧 是不是
[00:17:58.520 --> 00:18:00.520]  是吧 第五姐妹 是吧
[00:18:00.520 --> 00:18:02.520]  你在這裡 是不是
[00:18:02.520 --> 00:18:03.520]  是 在這裡 在這裡 在這裡
[00:18:03.520 --> 00:18:06.520]  感謝主 我不是在做夢 在這裡
[00:18:06.520 --> 00:18:10.520]  OK 那我們就要問一個問題
[00:18:10.520 --> 00:18:14.520]  意識列人和教會有什麼關係
[00:18:14.520 --> 00:18:17.520]  為什麼會有一個相同的東西發生
[00:18:17.520 --> 00:18:20.520]  那就是說天父爸爸有些問題
[00:18:20.520 --> 00:18:24.520]  他對意識列的百姓 他的子民說
[00:18:24.520 --> 00:18:26.520]  萬佑伏在你的腳下
[00:18:26.520 --> 00:18:29.520]  列邦在你的底下 是不是
[00:18:29.520 --> 00:18:32.520]  然後他又對教會說 做什麼
[00:18:32.520 --> 00:18:35.520]  萬佑在耶穌基督的底下 是不是
[00:18:35.520 --> 00:18:38.520]  列邦在耶穌基督的腳下
[00:18:38.520 --> 00:18:40.520]  他說什麼 他說耶穌而已
[00:18:40.520 --> 00:18:43.520]  那不是 和教會有關係
[00:18:43.520 --> 00:18:45.520]  因為耶穌是教會的什麼
[00:18:45.520 --> 00:18:48.520]  頭 教會是他的什麼
[00:18:48.520 --> 00:18:52.520]  身體 那身體是不是應該黏著頭
[00:18:52.520 --> 00:18:54.520]  我們可以倒過來說
[00:18:54.520 --> 00:18:56.520]  頭是不是應該在身體上面
[00:18:56.520 --> 00:19:01.520]  是吧 如果身體沒有頭那是什麼
[00:19:01.520 --> 00:19:04.520]  沒有頭殭屍 是吧
[00:19:04.520 --> 00:19:08.520]  如果頭沒有身體呢 叫做什麼
[00:19:08.520 --> 00:19:10.520]  非頭鬼 是不是
[00:19:10.520 --> 00:19:13.520]  我們通常中國人會這樣形容 是不是
[00:19:13.520 --> 00:19:18.520]  所以他這裡說頭和身體可不可以分開
[00:19:18.520 --> 00:19:22.520]  是不可以分開 沒得分開
[00:19:22.520 --> 00:19:27.520]  並且他說其實耶穌不一定需要做萬佑之首
[00:19:27.520 --> 00:19:29.520]  因為他本來就是
[00:19:29.520 --> 00:19:32.520]  不過現在要為了教會的緣故
[00:19:32.520 --> 00:19:35.520]  認認真真 禮真的
[00:19:35.520 --> 00:19:38.520]  禮真的意思是包括什麼
[00:19:38.520 --> 00:19:41.520]  所有不知道的都要知道
[00:19:41.520 --> 00:19:43.520]  你知不知道有些東西是這樣的
[00:19:43.520 --> 00:19:47.520]  事實就是事實 同意嗎
[00:19:47.520 --> 00:19:49.520]  但是你同不同意
[00:19:49.520 --> 00:19:53.520]  事實其實很多人不知道
[00:19:53.520 --> 00:19:56.520]  你和我都只不過是知道事實的一部份
[00:19:56.520 --> 00:19:57.520]  同意嗎
[00:19:57.520 --> 00:20:02.520]  我們只是裝聰明 這是什麼事實
[00:20:02.520 --> 00:20:05.520]  不過很多時候了解全局的人
[00:20:05.520 --> 00:20:07.520]  通常都是一聲嘆息
[00:20:07.520 --> 00:20:10.520]  唉 這是事實的一部份
[00:20:10.520 --> 00:20:12.520]  不是全部
[00:20:12.520 --> 00:20:15.520]  但是現在耶穌為了教會的緣故
[00:20:15.520 --> 00:20:19.520]  他說他要活出事實的全部
[00:20:19.520 --> 00:20:23.520]  讓這個全部被所有萬佑都知道
[00:20:23.520 --> 00:20:25.520]  這是為了我們
