
[00:00:00.000 --> 00:00:08.000]  在4月11號 教會有一個方案館參會
[00:02:51.000 --> 00:02:53.000]  時間是什麼時間呢
[00:02:53.000 --> 00:02:54.000]  在經文告訴我們
[00:02:54.000 --> 00:02:55.000]  第一節就說
[00:02:55.000 --> 00:02:57.000]  過了安息日
[00:02:57.000 --> 00:03:00.000]  耶穌就是星期五被釘
[00:03:00.000 --> 00:03:01.000]  安息日就是星期六
[00:03:01.000 --> 00:03:02.000]  然後就是星期日
[00:03:02.000 --> 00:03:04.000]  就是第七天的清晨
[00:03:04.000 --> 00:03:05.000]  所以第二節說
[00:03:05.000 --> 00:03:06.000]  第一天的清晨早上
[00:03:06.000 --> 00:03:08.000]  太陽出來的時候
[00:03:08.000 --> 00:03:09.000]  那個時間
[00:03:09.000 --> 00:03:12.000]  就是那個時段
[00:03:12.000 --> 00:03:13.000]  但我們參戰環
[00:03:13.000 --> 00:03:15.000]  約翰福音二十章一節
[00:03:15.000 --> 00:03:18.000]  就說第七天的第一天
[00:03:18.000 --> 00:03:19.000]  天還黑的時候
[00:03:19.000 --> 00:03:22.000]  穆達拉瑪利亞來到墳墓那裡
[00:03:22.000 --> 00:03:26.000]  看見石頭從墳墓挪開
[00:03:26.000 --> 00:03:27.000]  第七天的清晨
[00:03:27.000 --> 00:03:29.000]  天還黑
[00:03:29.000 --> 00:03:32.000]  星期五耶穌被釘
[00:03:32.000 --> 00:03:33.000]  星期六
[00:03:33.000 --> 00:03:34.000]  過了星期六就是安息日
[00:03:34.000 --> 00:03:35.000]  星期日
[00:03:35.000 --> 00:03:36.000]  就是七天的第一天
[00:03:36.000 --> 00:03:38.000]  早上祂就復活了
[00:03:38.000 --> 00:03:39.000]  有些人說
[00:03:39.000 --> 00:03:43.000]  究竟是天黑還是出太陽的時候
[00:03:43.000 --> 00:03:44.000]  清早這個時間
[00:03:44.000 --> 00:03:46.000]  是說黎明之前
[00:03:46.000 --> 00:03:48.000]  出太陽之前
[00:03:48.000 --> 00:03:50.000]  出太陽之前可能是很黑的
[00:03:50.000 --> 00:03:51.000]  但出太陽的時候
[00:03:51.000 --> 00:03:52.000]  可能是黑的
[00:03:52.000 --> 00:03:53.000]  可能是光的
[00:03:53.000 --> 00:03:54.000]  看你怎麼理解
[00:03:54.000 --> 00:03:55.000]  但有些人這樣說
[00:03:55.000 --> 00:03:56.000]  就應該是可能
[00:03:56.000 --> 00:03:57.000]  因為祂在伯大利
[00:03:57.000 --> 00:03:59.000]  要去到耶穌的墳墓那裡
[00:03:59.000 --> 00:04:01.000]  相距有兩公里的時間
[00:04:01.000 --> 00:04:02.000]  所以祂起身的時候
[00:04:02.000 --> 00:04:03.000]  都比較黑的
[00:04:03.000 --> 00:04:05.000]  但可能去到耶穌的墳墓的時候
[00:04:05.000 --> 00:04:07.000]  就已經有陽光出現了
[00:04:07.000 --> 00:04:09.000]  大概就是這樣
[00:04:09.000 --> 00:04:12.000]  就在那個時候裡面
[00:04:12.000 --> 00:04:13.000]  地點在哪裡呢
[00:04:13.000 --> 00:04:17.000]  就是在耶穌的下葬墳墓裡面
[00:04:17.000 --> 00:04:18.000]  發生這件事
[00:04:18.000 --> 00:04:22.000]  裡面涉及到有三個人物
[00:04:22.000 --> 00:04:23.000]  在經文裡面
[00:04:23.000 --> 00:04:24.000]  第一節說過了安息日
[00:04:24.000 --> 00:04:26.000]  莫大拉的瑪利亞
[00:04:26.000 --> 00:04:28.000]  雅各的母親瑪利亞
[00:04:28.000 --> 00:04:29.000]  和撒羅米
[00:04:29.000 --> 00:04:32.000]  就要去告耶穌的身體
[00:04:32.000 --> 00:04:35.000]  我們認識一下這三個婦女
[00:04:35.000 --> 00:04:36.000]  第一個婦女就是
[00:04:36.000 --> 00:04:38.000]  莫大拉瑪利亞
[00:04:38.000 --> 00:04:39.000]  她是怎麼樣的呢
[00:04:39.000 --> 00:04:42.000]  在馬福音十六章九節就說
[00:04:42.000 --> 00:04:46.000]  莫大拉瑪利亞曾經身上有七個鬼
[00:04:46.000 --> 00:04:47.000]  鬼婦
[00:04:47.000 --> 00:04:49.000]  但被耶穌趕出去
[00:04:49.000 --> 00:04:52.000]  在路加坊八章二節也說過
[00:04:52.000 --> 00:04:54.000]  莫大拉瑪利亞曾經有七個鬼
[00:04:54.000 --> 00:04:56.000]  被耶穌趕出去
[00:04:56.000 --> 00:04:58.000]  一個有七個鬼在身上
[00:04:58.000 --> 00:05:00.000]  被耶穌趕出去的時候
[00:05:00.000 --> 00:05:02.000]  難道耶穌拯救了她的生命
[00:05:02.000 --> 00:05:05.000]  所以她對耶穌非常感恩圖報
[00:05:05.000 --> 00:05:07.000]  另外有一個人物叫
[00:05:07.000 --> 00:05:10.000]  雅各的母親瑪利亞
[00:05:10.000 --> 00:05:12.000]  在馬福音十五章四十節
[00:05:12.000 --> 00:05:14.000]  形容雅各的母親瑪利亞
[00:05:14.000 --> 00:05:18.000]  叫做小雅各和約西的母親瑪利亞
[00:05:18.000 --> 00:05:21.000]  甚至在約翰福音十九章二十五節
[00:05:21.000 --> 00:05:23.000]  解經家認為
[00:05:23.000 --> 00:05:26.000]  她應該是格羅霸的妻子
[00:05:26.000 --> 00:05:28.000]  叫做瑪利亞
[00:05:28.000 --> 00:05:30.000]  曾經有很多個瑪利亞
[00:05:30.000 --> 00:05:32.000]  他認為雅各的母親瑪利亞
[00:05:32.000 --> 00:05:36.000]  也是格羅霸的妻子
[00:05:36.000 --> 00:05:38.000]  瑪利亞
[00:05:38.000 --> 00:05:40.000]  穆達拉瑪利亞
[00:05:40.000 --> 00:05:42.000]  雅各的母親瑪利亞
[00:05:42.000 --> 00:05:45.000]  和稍後要提及的薩羅米
[00:05:45.000 --> 00:05:47.000]  基本上在經文中
[00:05:47.000 --> 00:05:51.000]  通常都會一起和耶穌出入
[00:05:51.000 --> 00:05:53.000]  他們很多時候都記載在一起
[00:05:53.000 --> 00:05:56.000]  當耶穌基督周遊列地
[00:05:56.000 --> 00:05:58.000]  來到宣講福音的時候
[00:05:58.000 --> 00:06:01.000]  記載這些婦女和他一起
[00:06:01.000 --> 00:06:03.000]  然後用自己的財物
[00:06:03.000 --> 00:06:07.000]  供給耶穌和梅童所需要
[00:06:07.000 --> 00:06:10.000]  當耶穌基督要進入耶路撒冷的時候
[00:06:10.000 --> 00:06:14.000]  這群婦女也一起進入耶路撒冷
[00:06:14.000 --> 00:06:18.000]  也看著耶穌基督受難
[00:06:18.000 --> 00:06:20.000]  然後釘在十字架的時候
[00:06:20.000 --> 00:06:23.000]  這群婦女也看見
[00:06:23.000 --> 00:06:25.000]  當耶穌基督被安葬的時候
[00:06:25.000 --> 00:06:27.000]  送到這個墳墓裡
[00:06:27.000 --> 00:06:29.000]  他們也一起見證到
[00:06:29.000 --> 00:06:32.000]  去到七天的第一天早上的時候
[00:06:32.000 --> 00:06:34.000]  這幾個婦女也去到
[00:06:34.000 --> 00:06:37.000]  耶穌的墓前來祈禱
[00:06:37.000 --> 00:06:39.000]  由耶穌的出道到耶路撒冷
[00:06:39.000 --> 00:06:41.000]  受苦受難 復活死
[00:06:41.000 --> 00:06:45.000]  被釘死 然後埋葬
[00:06:45.000 --> 00:06:47.000]  這就是七天的第一天早上
[00:06:47.000 --> 00:06:50.000]  這幾個婦女沒有離開過耶穌
[00:06:50.000 --> 00:06:53.000]  和耶穌一起
[00:06:53.000 --> 00:06:56.000]  另一個就是撒羅米
[00:06:56.000 --> 00:07:01.000]  撒羅米就照一些推論
[00:07:01.000 --> 00:07:02.000]  特別我們看約翰福音
[00:07:02.000 --> 00:07:04.000]  馬克福音 馬太福音裡
[00:07:04.000 --> 00:07:06.000]  當耶穌基督在十字架
[00:07:06.000 --> 00:07:08.000]  被釘的時候
[00:07:08.000 --> 00:07:11.000]  有幾個婦女的名字提了出來
[00:07:11.000 --> 00:07:12.000]  除了耶穌母親之外
[00:07:12.000 --> 00:07:13.000]  有三個
[00:07:13.000 --> 00:07:16.000]  撒羅米在馬克福音
[00:07:16.000 --> 00:07:19.000]  但是瑪利亞和小馬國母親瑪利亞
[00:07:19.000 --> 00:07:20.000]  所以基於圖表裡
[00:07:20.000 --> 00:07:23.000]  所以說撒羅米可以有兩個身份
[00:07:23.000 --> 00:07:24.000]  隨便一個
[00:07:24.000 --> 00:07:28.000]  一個可能是耶穌母親的姐妹
[00:07:28.000 --> 00:07:31.000]  另一個是西比太兩個兒子的母親
[00:07:31.000 --> 00:07:35.000]  是誰呢?就是約翰和雅各
[00:07:35.000 --> 00:07:37.000]  曾經一件事件
[00:07:37.000 --> 00:07:40.000]  約翰和雅各找媽媽求求耶穌
[00:07:40.000 --> 00:07:42.000]  將來耶穌在德國的時候
[00:07:42.000 --> 00:07:43.000]  可不可以讓我兒子
[00:07:43.000 --> 00:07:45.000]  一個在你左邊一個在你右邊
[00:07:45.000 --> 00:07:47.000]  這樣就威風了
[00:07:47.000 --> 00:07:49.000]  耶穌就說你不知道你求什麼
[00:07:49.000 --> 00:07:51.000]  他所受的你受得了嗎?
[00:07:51.000 --> 00:07:53.000]  門徒聽了之後就罵他們
[00:07:53.000 --> 00:07:56.000]  如果你要將來坐耶穌的左右位
[00:07:56.000 --> 00:07:58.000]  都不要叫媽媽出手
[00:07:58.000 --> 00:07:59.000]  找媽媽來出手
[00:07:59.000 --> 00:08:02.000]  有一個這樣的記載在裡面
[00:08:02.000 --> 00:08:05.000]  他可能是耶穌母親的姐妹
[00:08:05.000 --> 00:08:08.000]  或者是西比太的太太
[00:08:08.000 --> 00:08:11.000]  也不奇怪
[00:08:11.000 --> 00:08:13.000]  但是我們再參考路加福音24章
[00:08:13.000 --> 00:08:15.000]  8至11節的時候
[00:08:15.000 --> 00:08:18.000]  他提到第10節
[00:08:18.000 --> 00:08:20.000]  那告訴使徒的就是
[00:08:20.000 --> 00:08:22.000]  穆達拉·瑪利亞·約瓦那
[00:08:22.000 --> 00:08:24.000]  並雅各的母親瑪利亞
[00:08:24.000 --> 00:08:27.000]  還有與他們一處的父女
[00:08:27.000 --> 00:08:30.000]  或者當看到這麼多聖經的時候
[00:08:30.000 --> 00:08:31.000]  我們知道
[00:08:31.000 --> 00:08:34.000]  一早去到耶穌的墓前
[00:08:34.000 --> 00:08:36.000]  其實不單止這三個人
[00:08:36.000 --> 00:08:39.000]  應該可能叫做一群的婦女
[00:08:39.000 --> 00:08:41.000]  即是多過三個的婦女
[00:08:41.000 --> 00:08:43.000]  一同去到耶穌的墓前
[00:08:43.000 --> 00:08:44.000]  這群婦女
[00:08:44.000 --> 00:08:46.000]  應該是跟耶穌一起
[00:08:46.000 --> 00:08:48.000]  由加利利去到耶路撒冷
[00:08:48.000 --> 00:08:50.000]  以致祂被釘受死
[00:08:50.000 --> 00:08:51.000]  然後埋葬的時候
[00:08:51.000 --> 00:08:53.000]  去到清早的時候
[00:08:53.000 --> 00:08:55.000]  去到一起來看著耶穌
[00:08:55.000 --> 00:08:58.000]  他們的心很愛耶穌
[00:08:58.000 --> 00:09:01.000]  究竟他們去到墓前
[00:09:01.000 --> 00:09:04.000]  要做些什麼呢?
[00:09:04.000 --> 00:09:05.000]  第一節就告訴我們
[00:09:05.000 --> 00:09:07.000]  他們要買香膏
[00:09:07.000 --> 00:09:10.000]  要膏耶穌的身體
[00:09:10.000 --> 00:09:11.000]  原來這是一個
[00:09:11.000 --> 00:09:15.000]  殯儀的做事的方法
[00:09:15.000 --> 00:09:18.000]  在約翰福音19章38至42節
[00:09:18.000 --> 00:09:20.000]  當耶穌被釘死了之後
[00:09:20.000 --> 00:09:21.000]  要取納來的時候
[00:09:21.000 --> 00:09:23.000]  有一個叫做亞利馬太的藥室
[00:09:23.000 --> 00:09:24.000]  是耶穌的門徒
[00:09:24.000 --> 00:09:26.000]  他要領耶穌的身體
[00:09:26.000 --> 00:09:28.000]  然後聖經記載第40節
[00:09:28.000 --> 00:09:31.000]  他就照猶太人的殯葬規矩
[00:09:31.000 --> 00:09:33.000]  把耶穌的身體用細麻布
[00:09:33.000 --> 00:09:36.000]  加上香料果蠔
[00:09:36.000 --> 00:09:39.000]  這些原來就是殯葬的規矩
[00:09:39.000 --> 00:09:41.000]  而這群婦女
[00:09:41.000 --> 00:09:42.000]  很深愛耶穌
[00:09:42.000 --> 00:09:44.000]  去到這個時候
[00:09:44.000 --> 00:09:46.000]  耶穌終於離開了世界
[00:09:46.000 --> 00:09:48.000]  都想為祂做些什麼
[00:09:48.000 --> 00:09:51.000]  包一包過去的屍體
[00:09:51.000 --> 00:09:56.000]  能夠表達她對耶穌那份的愛
[00:09:56.000 --> 00:09:57.000]  這群婦女
[00:09:57.000 --> 00:09:59.000]  又去認識耶穌基督
[00:09:59.000 --> 00:10:01.000]  經歷耶穌基督的拯救幫助
[00:10:01.000 --> 00:10:02.000]  一直支持耶穌基督
[00:10:02.000 --> 00:10:05.000]  看著祂為人釘十字架上
[00:10:05.000 --> 00:10:08.000]  受苦受難死
[00:10:08.000 --> 00:10:11.000]  她都願意在這個時候
[00:10:11.000 --> 00:10:13.000]  來找耶穌
[00:10:13.000 --> 00:10:15.000]  基於什麼呢
[00:10:15.000 --> 00:10:17.000]  基於一份愛
[00:10:17.000 --> 00:10:19.000]  一份很熱烈的愛
[00:10:19.000 --> 00:10:20.000]  一個很深很深的愛
[00:10:20.000 --> 00:10:22.000]  這個愛驅使她
[00:10:22.000 --> 00:10:23.000]  就算耶穌死了
[00:10:23.000 --> 00:10:24.000]  我都要做些什麼
[00:10:24.000 --> 00:10:25.000]  要高祂的身體
[00:10:25.000 --> 00:10:28.000]  表達這份這樣的愛
[00:10:28.000 --> 00:10:29.000]  在裡面
[00:10:29.000 --> 00:10:31.000]  但這群婦女做著做著的時候
[00:10:31.000 --> 00:10:32.000]  去到這個時候
[00:10:32.000 --> 00:10:35.000]  就想了一個問題出來
[00:10:35.000 --> 00:10:36.000]  第三節就這樣說
[00:10:36.000 --> 00:10:37.000]  彼此說
[00:10:37.000 --> 00:10:40.000]  誰給我們把石頭從墓門滾開呢
[00:10:40.000 --> 00:10:42.000]  因為她很有愛心
[00:10:42.000 --> 00:10:44.000]  要為耶穌高於她的身體
[00:10:44.000 --> 00:10:45.000]  但去到期間的時候
[00:10:45.000 --> 00:10:48.000]  她開始覺得糟糕了
[00:10:48.000 --> 00:10:52.000]  墓裡有個大石頭被困住了
[00:10:52.000 --> 00:10:55.000]  怎麼辦
[00:10:55.000 --> 00:10:56.000]  我想問一下
[00:10:56.000 --> 00:10:57.000]  你們要工作的時候
[00:10:57.000 --> 00:10:59.000]  假如你們那群婦女要去高耶穌
[00:10:59.000 --> 00:11:00.000]  你會知道
[00:11:00.000 --> 00:11:02.000]  因為她去過的地方
[00:11:02.000 --> 00:11:05.000]  有個大石頭被困住了
[00:11:05.000 --> 00:11:06.000]  怎麼辦
[00:11:06.000 --> 00:11:07.000]  三個婦女推不動
[00:11:07.000 --> 00:11:09.000]  可能事前想到
[00:11:09.000 --> 00:11:11.000]  可能我要找些大隻的男士
[00:11:11.000 --> 00:11:13.000]  一早起床跟我一起去
[00:11:13.000 --> 00:11:14.000]  去到的時候
[00:11:14.000 --> 00:11:15.000]  找他們把石頭推開
[00:11:15.000 --> 00:11:17.000]  不知道我可以高耶穌的身體
[00:11:17.000 --> 00:11:19.000]  至少要這樣想一想
[00:11:19.000 --> 00:11:21.000]  但你猜這群婦女有沒有呢
[00:11:21.000 --> 00:11:22.000]  沒有這樣想到
[00:11:22.000 --> 00:11:24.000]  她們很有愛心
[00:11:24.000 --> 00:11:25.000]  很熱愛耶穌
[00:11:25.000 --> 00:11:26.000]  很有那種passion
[00:11:26.000 --> 00:11:28.000]  去到差不多的時候
[00:11:28.000 --> 00:11:29.000]  才知道
[00:11:29.000 --> 00:11:30.000]  想起這個問題
[00:11:30.000 --> 00:11:32.000]  怎麼辦
[00:11:32.000 --> 00:11:33.000]  如果是我們今天來說
[00:11:33.000 --> 00:11:35.000]  就說她們很衝動
[00:11:35.000 --> 00:11:37.000]  做事不清楚
[00:11:37.000 --> 00:11:38.000]  沒計劃
[00:11:38.000 --> 00:11:39.000]  就被人罵
[00:11:39.000 --> 00:11:41.000]  原來聖經還加多一個
[00:11:41.000 --> 00:11:42.000]  說這個石頭是非常大
[00:11:42.000 --> 00:11:44.000]  很重
[00:11:44.000 --> 00:11:48.000]  她們真的很衝動
[00:11:48.000 --> 00:11:50.000]  但今天來說
[00:11:50.000 --> 00:11:51.000]  對於我們來說
[00:11:51.000 --> 00:11:52.000]  我們未必這麼衝動
[00:11:52.000 --> 00:11:54.000]  我們會先想清楚
[00:11:54.000 --> 00:11:56.000]  如果想清楚
[00:11:56.000 --> 00:11:58.000]  覺得自己沒能力
[00:11:58.000 --> 00:11:59.000]  去推開石頭
[00:11:59.000 --> 00:12:02.000]  你會想著找些男人
[00:12:02.000 --> 00:12:03.000]  如果那些男人不肯去
[00:12:03.000 --> 00:12:04.000]  怎麼辦
[00:12:04.000 --> 00:12:06.000]  去不去了
[00:12:06.000 --> 00:12:07.000]  當然不去了
[00:12:07.000 --> 00:12:08.000]  她們做什麼都高不了
[00:12:08.000 --> 00:12:09.000]  當然不去了
[00:12:09.000 --> 00:12:10.000]  放下了
[00:12:10.000 --> 00:12:12.000]  放下了這件事
[00:12:12.000 --> 00:12:14.000]  但在這群婦女身上
[00:12:14.000 --> 00:12:16.000]  我們看到一種很特別的
[00:12:16.000 --> 00:12:18.000]  你可以叫她衝動
[00:12:18.000 --> 00:12:19.000]  但你看到
[00:12:19.000 --> 00:12:21.000]  她有一種passion
[00:12:21.000 --> 00:12:24.000]  很熱愛耶穌那份愛
[00:12:24.000 --> 00:12:26.000]  而這份passion
[00:12:26.000 --> 00:12:28.000]  令她有一種衝動
[00:12:28.000 --> 00:12:29.000]  有一種動力
[00:12:29.000 --> 00:12:30.000]  去吧去吧去吧
[00:12:30.000 --> 00:12:32.000]  其實還沒想清楚
[00:12:32.000 --> 00:12:35.000]  不過她還沒想清楚的時候
[00:12:35.000 --> 00:12:37.000]  她會經歷到上帝的幫助
[00:12:37.000 --> 00:12:39.000]  但反觀今天
[00:12:39.000 --> 00:12:41.000]  我們冷靜下來的時候
[00:12:41.000 --> 00:12:43.000]  可能我們沒什麼好做
[00:12:43.000 --> 00:12:45.000]  分析過之後都做不了
[00:12:45.000 --> 00:12:46.000]  就不動了
[00:12:46.000 --> 00:12:49.000]  覺得不可能就不做了
[00:12:49.000 --> 00:12:50.000]  但這群婦女
[00:12:50.000 --> 00:12:52.000]  她這份passion
[00:12:52.000 --> 00:12:53.000]  這份熱誠
[00:12:53.000 --> 00:12:54.000]  好像提醒我們
[00:12:54.000 --> 00:12:57.000]  今天我們正正就是
[00:12:57.000 --> 00:12:59.000]  失落了這份passion
[00:12:59.000 --> 00:13:03.000]  這份熱誠的愛
[00:13:03.000 --> 00:13:04.000]  一個很著名的
[00:13:04.000 --> 00:13:06.000]  方派的神學家
[00:13:06.000 --> 00:13:10.000]  約翰斯托德
[00:13:10.000 --> 00:13:12.000]  他去世了
[00:13:12.000 --> 00:13:14.000]  他最後一個遺作
[00:13:14.000 --> 00:13:17.000]  叫The Radical Disciple
[00:13:17.000 --> 00:13:18.000]  中文譯他
[00:13:18.000 --> 00:13:19.000]  我覺得譯得很差
[00:13:19.000 --> 00:13:22.000]  世界在等待的門徒
[00:13:22.000 --> 00:13:24.000]  其實按字面譯是對的
[00:13:24.000 --> 00:13:26.000]  激進的門徒
[00:13:26.000 --> 00:13:27.000]  激進的意思
[00:13:27.000 --> 00:13:28.000]  可能你馬上想起
[00:13:28.000 --> 00:13:30.000]  可能是社會裡面的示威遊行
[00:13:30.000 --> 00:13:31.000]  那些人突然間
[00:13:31.000 --> 00:13:32.000]  哄動的時候
[00:13:32.000 --> 00:13:33.000]  打爛玻璃
[00:13:33.000 --> 00:13:35.000]  衝擊警察
[00:13:35.000 --> 00:13:36.000]  這個激進
[00:13:36.000 --> 00:13:38.000]  但約翰斯托德
[00:13:38.000 --> 00:13:39.000]  他用這個激進的時候
[00:13:39.000 --> 00:13:41.000]  不是指這個意思
[00:13:41.000 --> 00:13:43.000]  他說我們今天的街頭
[00:13:43.000 --> 00:13:45.000]  做得不像街頭
[00:13:45.000 --> 00:13:48.000]  做街頭不夠激進像街頭
[00:13:48.000 --> 00:13:50.000]  我們做街頭的時候
[00:13:50.000 --> 00:13:52.000]  太過不夠徹底
[00:13:52.000 --> 00:13:53.000]  太多保留
[00:13:53.000 --> 00:13:55.000]  去得不夠盡
[00:13:55.000 --> 00:13:57.000]  我們要奉獻時間
[00:13:57.000 --> 00:13:59.000]  去服侍上帝的時候
[00:13:59.000 --> 00:14:00.000]  一個禮拜回來一次崇拜
[00:14:00.000 --> 00:14:01.000]  就可以了
[00:14:01.000 --> 00:14:02.000]  一個多小時
[00:14:02.000 --> 00:14:04.000]  其他不要參與了
[00:14:04.000 --> 00:14:05.000]  不需要了
[00:14:05.000 --> 00:14:07.000]  我在時間奉獻擺在上面
[00:14:07.000 --> 00:14:09.000]  我們不去得夠激進
[00:14:09.000 --> 00:14:11.000]  不夠徹底
[00:14:11.000 --> 00:14:12.000]  其實我們還需要
[00:14:12.000 --> 00:14:14.000]  學聖經的話語
[00:14:14.000 --> 00:14:17.000]  我們需要團體之間的生活
[00:14:17.000 --> 00:14:18.000]  我們需要更多的禱告
[00:14:18.000 --> 00:14:19.000]  但我覺得
[00:14:19.000 --> 00:14:20.000]  我時間是這麼多
[00:14:20.000 --> 00:14:22.000]  不用了
[00:14:22.000 --> 00:14:23.000]  我在時間上擺在上面
[00:14:23.000 --> 00:14:24.000]  不夠徹底
[00:14:24.000 --> 00:14:26.000]  去得不夠盡
[00:14:26.000 --> 00:14:27.000]  我們去服侍神
[00:14:27.000 --> 00:14:29.000]  用我們的財光去服侍上帝
[00:14:29.000 --> 00:14:31.000]  我選一些簡單的去做
[00:14:31.000 --> 00:14:32.000]  做私事簡單一點
[00:14:32.000 --> 00:14:34.000]  有教會有時候有些需要
[00:14:34.000 --> 00:14:37.000]  我想有些人幫忙做栽培員
[00:14:37.000 --> 00:14:39.000]  要學很多東西
[00:14:39.000 --> 00:14:40.000]  要花很多時間
[00:14:40.000 --> 00:14:41.000]  關心個人成長
[00:14:41.000 --> 00:14:42.000]  還要給貨
[00:14:42.000 --> 00:14:43.000]  我們覺得
[00:14:43.000 --> 00:14:45.000]  不要了
[00:14:45.000 --> 00:14:46.000]  不要了
