
[00:00:00.000 --> 00:00:05.000]  今天的經文就是菲勒比書第三章十三節到第十四節
[00:04:09.000 --> 00:04:16.000]  但他一直不准他的前夫去醫院探望他
[00:04:16.000 --> 00:04:18.000]  最主要的原因就是
[00:04:18.000 --> 00:04:23.000]  他的前夫做了一些對不起他的事情
[00:04:23.000 --> 00:04:25.000]  這位姊妹就叫我
[00:04:25.000 --> 00:04:31.000]  陳牧師,你可不可以去醫院探望我的家婆
[00:04:31.000 --> 00:04:32.000]  最重要的一點就是
[00:04:32.000 --> 00:04:35.000]  我家婆還未相信主
[00:04:35.000 --> 00:04:41.000]  希望你跟她談一下,或者跟她做個禱告
[00:04:41.000 --> 00:04:46.000]  我很感謝主,她最終接受了基督
[00:04:46.000 --> 00:04:52.000]  但這位老人家的兒子就很擔心
[00:04:52.000 --> 00:04:54.000]  很擔心一件事就是
[00:04:54.000 --> 00:04:58.000]  他這位準備要離開世界的母親
[00:04:58.000 --> 00:05:02.000]  是不能夠原諒他的丈夫
[00:05:02.000 --> 00:05:07.000]  就是這位兒子的父親
[00:05:07.000 --> 00:05:09.000]  這位師傅很好,他跟我說
[00:05:09.000 --> 00:05:13.000]  陳牧師,有這樣的情況
[00:05:13.000 --> 00:05:17.000]  這是我先生的心結
[00:05:17.000 --> 00:05:20.000]  我們也為這件事祈禱
[00:05:20.000 --> 00:05:22.000]  有一次探訪之後
[00:05:22.000 --> 00:05:24.000]  我準備離開的時候
[00:05:24.000 --> 00:05:28.000]  這位姊妹就說
[00:05:28.000 --> 00:05:31.000]  陳牧師,我有一個感動
[00:05:31.000 --> 00:05:35.000]  可不可以今天你問問我奶奶
[00:05:35.000 --> 00:05:40.000]  看她願不願意跟她的前夫見一見面
[00:05:40.000 --> 00:05:42.000]  聊聊天也好
[00:05:42.000 --> 00:05:44.000]  最後一面
[00:05:44.000 --> 00:05:47.000]  接著我就跟她說
[00:05:47.000 --> 00:05:49.000]  我們可以試一試
[00:05:49.000 --> 00:05:54.000]  但是我沒有辦法做擔保
[00:05:54.000 --> 00:05:56.000]  我還記得,我就跟她說
[00:05:56.000 --> 00:05:59.000]  不如這樣,我們就離開
[00:05:59.000 --> 00:06:02.000]  在醫院的冷巷裡
[00:06:02.000 --> 00:06:03.000]  我就跟她說
[00:06:03.000 --> 00:06:05.000]  我們首先做個祈禱
[00:06:05.000 --> 00:06:08.000]  因為這個工作是神的工作
[00:06:08.000 --> 00:06:10.000]  就算我怎麼說也好
[00:06:10.000 --> 00:06:11.000]  說得好,動聽也好
[00:06:11.000 --> 00:06:13.000]  或者很感動也好
[00:06:13.000 --> 00:06:15.000]  她的心不感動的時候
[00:06:15.000 --> 00:06:17.000]  她也不會答應
[00:06:17.000 --> 00:06:19.000]  我們就在冷巷裡做了個禱告
[00:06:19.000 --> 00:06:22.000]  然後我進去
[00:06:22.000 --> 00:06:23.000]  很感謝神
[00:06:23.000 --> 00:06:27.000]  神就給了我一些靈感
[00:06:27.000 --> 00:06:30.000]  我就跟這位老人家說
[00:06:30.000 --> 00:06:36.000]  伯母,你現在是神的女兒
[00:06:36.000 --> 00:06:39.000]  主耶穌死在十字架上
[00:06:39.000 --> 00:06:42.000]  已經將你的罪
[00:06:42.000 --> 00:06:47.000]  將你的過往赦免了
[00:06:47.000 --> 00:06:50.000]  但是主耶穌說了一句話
[00:06:50.000 --> 00:06:55.000]  祂說既然神赦免我們的時候
[00:06:55.000 --> 00:06:59.000]  我們也要寬恕別人
[00:06:59.000 --> 00:07:03.000]  因為我們是神的兒女們
[00:07:03.000 --> 00:07:05.000]  然後我就問她
[00:07:05.000 --> 00:07:09.000]  你願不願意原諒你的前夫
[00:07:09.000 --> 00:07:13.000]  讓他進來探探你
[00:07:13.000 --> 00:07:18.000]  和你聊聊天,好不好
[00:07:18.000 --> 00:07:20.000]  這令我很驚訝
[00:07:20.000 --> 00:07:23.000]  她搖頭,她說好
[00:07:23.000 --> 00:07:27.000]  我如釋重符
[00:07:27.000 --> 00:07:29.000]  當時她的媳婦
[00:07:29.000 --> 00:07:32.000]  站在她的病床旁邊
[00:07:32.000 --> 00:07:33.000]  非常開心
[00:07:33.000 --> 00:07:36.000]  馬上通知她的丈夫
[00:07:36.000 --> 00:07:38.000]  快點打電話給你爸爸
[00:07:38.000 --> 00:07:40.000]  叫他過來
[00:07:40.000 --> 00:07:43.000]  你媽咪搖頭就肯
[00:07:43.000 --> 00:07:47.000]  最後那個前夫有機會進來
[00:07:47.000 --> 00:07:51.000]  在病房裡和他的太太
[00:07:51.000 --> 00:07:54.000]  談了差不多一兩個小時
[00:07:54.000 --> 00:07:56.000]  幾天之後
[00:07:56.000 --> 00:08:01.000]  這位老人家就去世了
[00:08:01.000 --> 00:08:03.000]  在這件事裡
[00:08:03.000 --> 00:08:07.000]  一個人的過去會阻礙一個人
[00:08:07.000 --> 00:08:11.000]  繼續在生命裡的前進
[00:08:11.000 --> 00:08:13.000]  並且在這個生命裡
[00:08:13.000 --> 00:08:16.000]  可能一直都活在痛苦
[00:08:16.000 --> 00:08:19.000]  或者苦毒的裡面
[00:08:19.000 --> 00:08:21.000]  如果這位老太太
[00:08:21.000 --> 00:08:26.000]  她不願意原諒她的前夫
[00:08:26.000 --> 00:08:30.000]  我很深信當這位太太去世之後
[00:08:30.000 --> 00:08:37.000]  她的前夫一定會出現某種憂鬱
[00:08:37.000 --> 00:08:42.000]  或者無法忍受那種內疚感
[00:08:42.000 --> 00:08:45.000]  那種羞恥感
[00:08:45.000 --> 00:08:49.000]  因為我太太到臨死
[00:08:49.000 --> 00:08:52.000]  她都不肯原諒我
[00:08:52.000 --> 00:08:55.000]  我怎算是一個男人
[00:08:55.000 --> 00:08:59.000]  一定是會有這些情意結
[00:08:59.000 --> 00:09:02.000]  在心裡
[00:09:02.000 --> 00:09:06.000]  也是為了自己的一些錯誤
[00:09:06.000 --> 00:09:09.000]  帶給自己的太太
[00:09:09.000 --> 00:09:12.000]  一生的傷害
[00:09:12.000 --> 00:09:16.000]  甚至臨死都不肯見我一面
[00:09:16.000 --> 00:09:22.000]  你想想那種內疚感是多麼的強烈
[00:09:22.000 --> 00:09:25.000]  所以一個人的過去
[00:09:25.000 --> 00:09:27.000]  處理不好的時候
[00:09:27.000 --> 00:09:29.000]  不單止傷害自己
[00:09:29.000 --> 00:09:35.000]  也可能會傷害別人
[00:09:35.000 --> 00:09:37.000]  今天我們就看看
[00:09:37.000 --> 00:09:41.000]  聖經中兩個很出名的人物
[00:09:41.000 --> 00:09:45.000]  他們同時也是耶穌的門徒
[00:09:45.000 --> 00:09:52.000]  同樣犯下了錯誤
[00:09:52.000 --> 00:09:56.000]  同是有一個很內疚的
[00:09:56.000 --> 00:09:59.000]  或者不光彩的一個過去
[00:09:59.000 --> 00:10:04.000]  但是這兩個人的結局
[00:10:04.000 --> 00:10:08.000]  為何是天壤之別呢
[00:10:08.000 --> 00:10:11.000]  完全是不一樣
[00:10:11.000 --> 00:10:16.000]  一個是選擇自我了斷
[00:10:16.000 --> 00:10:21.000]  另一個就是耶穌親自的
[00:10:21.000 --> 00:10:25.000]  去到祂那裡去
[00:10:25.000 --> 00:10:27.000]  去挽回祂
[00:10:27.000 --> 00:10:29.000]  我們就看看這兩個人
[00:10:29.000 --> 00:10:32.000]  由大和彼得
[00:10:32.000 --> 00:10:33.000]  他們的過去
[00:10:33.000 --> 00:10:37.000]  以及他們怎樣處理過去
[00:10:37.000 --> 00:10:40.000]  為何一個會自殺
[00:10:40.000 --> 00:10:46.000]  另一個會得到寬恕
[00:10:46.000 --> 00:10:49.000]  還有他的生命能夠
[00:10:49.000 --> 00:10:51.000]  我們稱為move forward
[00:10:51.000 --> 00:10:52.000]  是前進呢
[00:10:52.000 --> 00:10:54.000]  我們看一下由大
[00:10:54.000 --> 00:10:59.000]  他們兩個人的祭遇
[00:10:59.000 --> 00:11:01.000]  都是非常相似的
[00:11:01.000 --> 00:11:03.000]  我們就看一下
[00:11:03.000 --> 00:11:10.000]  由大是出賣耶穌的
[00:11:10.000 --> 00:11:12.000]  馬大輝在《耶路章》
[00:11:12.000 --> 00:11:14.000]  第十四節到第十六節
[00:11:14.000 --> 00:11:16.000]  他說當時十二個使徒中
[00:11:16.000 --> 00:11:19.000]  有一個叫加略人由大
[00:11:19.000 --> 00:11:21.000]  去見祭司長說
[00:11:21.000 --> 00:11:23.000]  我把他交給你們
[00:11:23.000 --> 00:11:26.000]  你們願意給我多少錢
[00:11:26.000 --> 00:11:30.000]  他們給了他三十塊的銀錢
[00:11:30.000 --> 00:11:32.000]  從這個時候開始
[00:11:32.000 --> 00:11:34.000]  他就找機會
[00:11:34.000 --> 00:11:37.000]  要把耶穌交給他們
[00:11:37.000 --> 00:11:44.000]  這就是講到由大要出賣耶穌
[00:11:44.000 --> 00:11:47.000]  不知道你有沒有發覺
[00:11:47.000 --> 00:11:51.000]  當我們準備犯錯的時候
[00:11:51.000 --> 00:11:55.000]  或者準備做一些錯誤的決定的時候
[00:11:55.000 --> 00:11:57.000]  神的兒女們
[00:11:57.000 --> 00:12:01.000]  是會得到神的警告
[00:12:01.000 --> 00:12:02.000]  很多時候都會
[00:12:02.000 --> 00:12:04.000]  或者藉著我們身邊的人
[00:12:04.000 --> 00:12:06.000]  藉著你太太或者先生
[00:12:06.000 --> 00:12:08.000]  或者是港道
[00:12:08.000 --> 00:12:09.000]  或者你自己的靈修
[00:12:09.000 --> 00:12:12.000]  或者你周圍的弟兄姊妹
[00:12:12.000 --> 00:12:15.000]  他們都會作出一些提醒
[00:12:15.000 --> 00:12:16.000]  其實主耶穌
[00:12:16.000 --> 00:12:20.000]  他已經是警告了由大
[00:12:20.000 --> 00:12:22.000]  我們看一下主耶穌的警告
[00:12:22.000 --> 00:12:24.000]  馬大輝在第二十六章
[00:12:24.000 --> 00:12:26.000]  第二十節到第二十五節
[00:12:26.000 --> 00:12:27.000]  到了晚上
[00:12:27.000 --> 00:12:29.000]  耶穌和十二個使徒坐植
[00:12:29.000 --> 00:12:31.000]  他們吃的時候
[00:12:31.000 --> 00:12:33.000]  耶穌說我實在告訴你們
[00:12:33.000 --> 00:12:36.000]  你們中間有一個人要出賣我
[00:12:36.000 --> 00:12:38.000]  出賣耶穌的由大回答說
[00:12:38.000 --> 00:12:40.000]  拉比該不是我吧
[00:12:40.000 --> 00:12:44.000]  耶穌說你自己說了
[00:12:44.000 --> 00:12:45.000]  這裡講得很清楚
[00:12:45.000 --> 00:12:50.000]  耶穌已經給了他一個警告
[00:12:50.000 --> 00:12:55.000]  說由大你準備犯一個錯誤
[00:12:55.000 --> 00:12:57.000]  我給了你一個警告
[00:12:57.000 --> 00:12:59.000]  你到現時為止
[00:12:59.000 --> 00:13:03.000]  如果你悔改的時候
[00:13:03.000 --> 00:13:05.000]  你還有機會
[00:13:05.000 --> 00:13:09.000]  可以改變你那個結局
[00:13:09.000 --> 00:13:12.000]  但是這個由大他的選擇
[00:13:12.000 --> 00:13:15.000]  就是繼續錯下去
[00:13:15.000 --> 00:13:17.000]  我們看一下由大那個結局
[00:13:17.000 --> 00:13:19.000]  究竟是怎樣
[00:13:19.000 --> 00:13:21.000]  馬大輝在第二十七章
[00:13:21.000 --> 00:13:23.000]  第三節到第五節
[00:13:23.000 --> 00:13:25.000]  他說這個時候出賣耶穌的由大
[00:13:25.000 --> 00:13:28.000]  看見耶穌已經被定罪了
[00:13:28.000 --> 00:13:32.000]  就後悔把那三十塊銀錢
[00:13:32.000 --> 00:13:35.000]  拿回來給祭司長和長老
[00:13:35.000 --> 00:13:38.000]  說我出賣了無辜人的血
[00:13:38.000 --> 00:13:39.000]  有罪了
[00:13:39.000 --> 00:13:41.000]  他們就這樣說
[00:13:41.000 --> 00:13:44.000]  跟我們有什麼相干
[00:13:44.000 --> 00:13:47.000]  你自己承擔吧
[00:13:47.000 --> 00:13:51.000]  由大就把這個銀錢丟在店裡
[00:13:51.000 --> 00:13:54.000]  出去吊死了
[00:13:54.000 --> 00:13:57.000]  這裡就說到由大那個的結局
[00:13:57.000 --> 00:14:00.000]  他沒有辦法去面對他自己的錯誤
[00:14:00.000 --> 00:14:05.000]  他沒有辦法去面對他自己的過錯
[00:14:05.000 --> 00:14:10.000]  而他選擇的就是自我的了結
[00:14:10.000 --> 00:14:12.000]  這裡他只是說到什麼呢
[00:14:12.000 --> 00:14:16.000]  就是說他就後悔
[00:14:16.000 --> 00:14:17.000]  有悔意
[00:14:17.000 --> 00:14:22.000]  但是很多時候就悔而不改
[00:14:22.000 --> 00:14:28.000]  這個結局真的有天壤之別
[00:14:28.000 --> 00:14:33.000]  他就為了這三十塊的銀錢背叛了
[00:14:33.000 --> 00:14:38.000]  或者出賣了他這位主下耶穌
[00:14:38.000 --> 00:14:41.000]  當時一塊的銀錢
[00:14:41.000 --> 00:14:43.000]  大概等於一個普通人
[00:14:43.000 --> 00:14:47.000]  普通的工人四天的工資
[00:14:47.000 --> 00:14:52.000]  如果你算一條數就等於四個月的工資
[00:14:52.000 --> 00:14:54.000]  等於我們現在十五塊一個小時
[00:14:54.000 --> 00:14:56.000]  我們minimum的薪金
[00:14:56.000 --> 00:15:01.000]  大概是一萬四千四百塊美金
[00:15:01.000 --> 00:15:06.000]  為了這些錢來出賣他的主
[00:15:06.000 --> 00:15:09.000]  當他發覺他做錯的時候
[00:15:09.000 --> 00:15:12.000]  他流了無辜人的血的時候
[00:15:12.000 --> 00:15:13.000]  走回去那裡
[00:15:13.000 --> 00:15:14.000]  跟那些祭司長
[00:15:14.000 --> 00:15:15.000]  跟那些長老說
[00:15:15.000 --> 00:15:17.000]  我的錢不要了
[00:15:17.000 --> 00:15:20.000]  就將那些錢扔在地上
[00:15:20.000 --> 00:15:25.000]  他就上吊自殺了
[00:15:25.000 --> 00:15:26.000]  其實我這樣想
[00:15:26.000 --> 00:15:30.000]  如果他多等兩三天
[00:15:30.000 --> 00:15:34.000]  可能他的結局是不一樣的
[00:15:34.000 --> 00:15:36.000]  為什麼呢
[00:15:36.000 --> 00:15:38.000]  兩三天之後
[00:15:38.000 --> 00:15:42.000]  他就可以遇見復活的主了
[00:15:42.000 --> 00:15:45.000]  我很深信一件事
[00:15:45.000 --> 00:15:49.000]  如果主能夠原諒彼得的時候
[00:15:49.000 --> 00:15:50.000]  我很深信一件事
[00:15:50.000 --> 00:15:54.000]  當猶大他悔改
[00:15:54.000 --> 00:15:59.000]  主一定都會這樣去做
[00:15:59.000 --> 00:16:01.000]  去原諒他
[00:16:01.000 --> 00:16:06.000]  令他的生命能夠去move forward
[00:16:06.000 --> 00:16:07.000]  但是很可惜
[00:16:07.000 --> 00:16:11.000]  他選擇自我了斷
[00:16:11.000 --> 00:16:16.000]  是一個很悲慘的結局
[00:16:16.000 --> 00:16:17.000]  第二個人
[00:16:17.000 --> 00:16:20.000]  我們要看看他
[00:16:20.000 --> 00:16:25.000]  他的遭遇跟猶大其實都差不多
[00:16:25.000 --> 00:16:30.000]  這個就是彼得
[00:16:30.000 --> 00:16:34.000]  其實彼得三次不認主之前
[00:16:34.000 --> 00:16:37.000]  耶穌也給了他一個警告
[00:16:37.000 --> 00:16:39.000]  我看看耶穌的警告
[00:16:39.000 --> 00:16:41.000]  在碼頭音第二十六章
[00:16:41.000 --> 00:16:43.000]  三十三節至三十五節
[00:16:43.000 --> 00:16:44.000]  彼得回答說
[00:16:44.000 --> 00:16:47.000]  即使眾人為你的緣故跌倒
[00:16:47.000 --> 00:16:49.000]  我也絕不跌倒
[00:16:49.000 --> 00:16:51.000]  耶穌說我實在告訴你
[00:16:51.000 --> 00:16:54.000]  今夜雞叫以前
[00:16:54.000 --> 00:16:56.000]  你要三次不認我
[00:16:56.000 --> 00:17:00.000]  彼得說我就是必須和你同死
[00:17:00.000 --> 00:17:02.000]  也絕不會不認你
[00:17:02.000 --> 00:17:07.000]  所有的門徒都是這樣說的
[00:17:07.000 --> 00:17:10.000]  你知道彼得性格就很剛烈
[00:17:10.000 --> 00:17:12.000]  很火爆
[00:17:12.000 --> 00:17:16.000]  說話從來不會再三想一想
[00:17:16.000 --> 00:17:18.000]  說了再算
[00:17:18.000 --> 00:17:22.000]  做了再算
[00:17:22.000 --> 00:17:26.000]  耶穌已經給了他一個警告
[00:17:26.000 --> 00:17:31.000]  你不要那麼大聲說話
[00:17:31.000 --> 00:17:35.000]  今天今晚
[00:17:35.000 --> 00:17:37.000]  雞叫之前
[00:17:37.000 --> 00:17:39.000]  你要三次不認我
[00:17:39.000 --> 00:17:41.000]  耶穌給了他一個警告
[00:17:41.000 --> 00:17:42.000]  但是他的回答就是
[00:17:42.000 --> 00:17:45.000]  耶穌不會的
[00:17:45.000 --> 00:17:47.000]  第二個會我也不會
[00:17:47.000 --> 00:17:49.000]  我願意和你一同來同死
[00:17:49.000 --> 00:17:53.000]  我們看看有什麼事情發生
[00:17:53.000 --> 00:17:56.000]  彼得是三次不認主
[00:17:56.000 --> 00:17:58.000]  碼頭音第二十六章
[00:17:58.000 --> 00:18:02.000]  六十九節至七十四節
[00:18:02.000 --> 00:18:06.000]  彼得在外面的院子裡坐著的時候
[00:18:06.000 --> 00:18:08.000]  有一個婿女前來說
[00:18:08.000 --> 00:18:12.000]  你素來也是同那加利利人耶穌一起的
[00:18:12.000 --> 00:18:16.000]  彼得就在眾人的面前卻不承認說
[00:18:16.000 --> 00:18:19.000]  我不知道你說的是什麼
[00:18:19.000 --> 00:18:21.000]  他出去到了門口
[00:18:21.000 --> 00:18:23.000]  又有一個婿女看見他
[00:18:23.000 --> 00:18:26.000]  就對那類的人說
[00:18:26.000 --> 00:18:29.000]  這個人是同那撒勒人耶穌一起的
[00:18:29.000 --> 00:18:31.000]  彼得又不承認
[00:18:31.000 --> 00:18:34.000]  起誓說我不認識這個人
[00:18:34.000 --> 00:18:36.000]  過了不久
[00:18:36.000 --> 00:18:39.000]  旁邊站著的人進田內對彼得說
[00:18:39.000 --> 00:18:42.000]  你的確是他們一夥的
[00:18:42.000 --> 00:18:47.000]  你的口音把你顯露出來了
[00:18:47.000 --> 00:18:51.000]  彼得就倒咒發誓
[00:18:51.000 --> 00:18:54.000]  我不認識這個人
[00:18:54.000 --> 00:18:56.000]  立刻雞就叫了
[00:18:56.000 --> 00:18:58.000]  彼得想起耶穌所說的話
[00:18:58.000 --> 00:19:01.000]  雞叫以前你要三次不認我
[00:19:01.000 --> 00:19:04.000]  他就出去同酷
[00:19:04.000 --> 00:19:09.000]  這裏你會看到是一個downward spiral
[00:19:09.000 --> 00:19:11.000]  第一次一個婿女跟他說
[00:19:11.000 --> 00:19:15.000]  看你的樣子也是同加利利人耶穌一起的
[00:19:15.000 --> 00:19:19.000]  彼得就在眾人的面前卻不承認
[00:19:19.000 --> 00:19:20.000]  只是不承認而已
[00:19:20.000 --> 00:19:21.000]  他就跟著走了
[00:19:21.000 --> 00:19:23.000]  接著他到了門口
[00:19:23.000 --> 00:19:25.000]  另一個婿女又來了
[00:19:25.000 --> 00:19:28.000]  這位婿女跟周圍的人說
[00:19:28.000 --> 00:19:31.000]  這個人是同加利利人耶穌一起的
[00:19:31.000 --> 00:19:34.000]  彼得不但不承認
[00:19:34.000 --> 00:19:37.000]  還在發誓舉起三隻手指
[00:19:37.000 --> 00:19:39.000]  我不認識這個人
[00:19:39.000 --> 00:19:41.000]  過了不久
[00:19:41.000 --> 00:19:44.000]  旁邊站著的人進田內對彼得說
[00:19:44.000 --> 00:19:47.000]  你的確是他們一夥的
[00:19:47.000 --> 00:19:54.000]  你的口音和加利利人一樣
[00:19:54.000 --> 00:20:00.000]  接著彼得發毒誓
[00:20:00.000 --> 00:20:04.000]  如果我說謊雷公打我
[00:20:04.000 --> 00:20:07.000]  你看這個downward spiral
[00:20:07.000 --> 00:20:09.000]  第一次不承認
[00:20:09.000 --> 00:20:10.000]  第二次發誓
[00:20:10.000 --> 00:20:12.000]  第三次發毒誓
[00:20:12.000 --> 00:20:15.000]  還說我不認識這個人
[00:20:15.000 --> 00:20:17.000]  立刻雞就叫
[00:20:17.000 --> 00:20:21.000]  彼得就想起耶穌所說的話
[00:20:21.000 --> 00:20:24.000]  他就出去痛哭
[00:20:24.000 --> 00:20:30.000]  看到彼得不單是懊悔
[00:20:30.000 --> 00:20:33.000]  他還有一個悔改的心
[00:20:33.000 --> 00:20:35.000]  他哭了
[00:20:35.000 --> 00:20:37.000]  他在大哭
[00:20:37.000 --> 00:20:45.000]  彼得三次不承認
[00:20:45.000 --> 00:20:50.000]  但那個結局是很不一樣的
[00:20:50.000 --> 00:20:52.000]  由大他選擇
[00:20:52.000 --> 00:20:55.000]  他不能夠面對他的過去
[00:20:55.000 --> 00:20:57.000]  他的過錯
[00:20:57.000 --> 00:21:00.000]  他就去了斷了自己的生命
[00:21:00.000 --> 00:21:02.000]  但是我們看看彼得
[00:21:02.000 --> 00:21:05.000]  他的結果
[00:21:05.000 --> 00:21:07.000]  他的結局究竟是怎樣呢
[00:21:07.000 --> 00:21:10.000]  彼得的挽回
[00:21:10.000 --> 00:21:12.000]  在楊輝昌第十一章
[00:21:12.000 --> 00:21:16.000]  十五節至第十九節
[00:21:16.000 --> 00:21:20.000]  他們吃完早飯
[00:21:20.000 --> 00:21:22.000]  耶穌對西門彼得說
[00:21:22.000 --> 00:21:24.000]  約翰的兒子西門
[00:21:24.000 --> 00:21:26.000]  你愛我比這些更深嗎
[00:21:26.000 --> 00:21:27.000]  彼得對他說
[00:21:27.000 --> 00:21:30.000]  主啊,是的,你知道我愛你
[00:21:30.000 --> 00:21:33.000]  耶穌說你餵養我的小羊
[00:21:33.000 --> 00:21:35.000]  耶穌第二次又對他說
[00:21:35.000 --> 00:21:37.000]  約翰的兒子西門
[00:21:37.000 --> 00:21:39.000]  你愛我嗎
[00:21:39.000 --> 00:21:40.000]  彼得對他說
[00:21:40.000 --> 00:21:42.000]  主啊,是的,你知道我愛你
[00:21:42.000 --> 00:21:45.000]  耶穌說你牧養我的羊
[00:21:45.000 --> 00:21:47.000]  彼得第三次對他說
[00:21:47.000 --> 00:21:48.000]  約翰的兒子西門
[00:21:48.000 --> 00:21:50.000]  你愛我嗎
[00:21:50.000 --> 00:21:53.000]  彼得因為耶穌第三次對他說
[00:21:53.000 --> 00:21:54.000]  你愛我嗎
[00:21:54.000 --> 00:21:58.000]  就憂愁又對耶穌說
[00:21:58.000 --> 00:22:00.000]  主啊,你無所不知
[00:22:00.000 --> 00:22:02.000]  你知道我愛你
[00:22:02.000 --> 00:22:04.000]  耶穌說你餵養我的羊
[00:22:04.000 --> 00:22:06.000]  我實實在在告訴你
[00:22:06.000 --> 00:22:08.000]  你年輕的時候
[00:22:08.000 --> 00:22:10.000]  自己束上帶子
[00:22:10.000 --> 00:22:11.000]  隨意的往來
[00:22:11.000 --> 00:22:13.000]  但年老的時候
[00:22:13.000 --> 00:22:15.000]  你要伸出手來
[00:22:15.000 --> 00:22:17.000]  別人要把你束上
[00:22:17.000 --> 00:22:19.000]  帶你到不願意去的地方
[00:22:19.000 --> 00:22:21.000]  耶穌說者說
[00:22:21.000 --> 00:22:23.000]  是指彼得
[00:22:23.000 --> 00:22:26.000]  怎樣會怎樣死來
[00:22:26.000 --> 00:22:28.000]  榮耀神說了者說
[00:22:28.000 --> 00:22:30.000]  耶穌對彼得這樣說
[00:22:30.000 --> 00:22:36.000]  他說你跟隨,跟從我吧
[00:22:36.000 --> 00:22:40.000]  這裡你看回那個細節
[00:22:40.000 --> 00:22:42.000]  當耶穌復活了之後
[00:22:42.000 --> 00:22:48.000]  他專門去找彼得和那些門徒
[00:22:48.000 --> 00:22:56.000]  彼得知道他不認主
[00:22:56.000 --> 00:23:02.000]  三次背叛了這位耶穌
[00:23:02.000 --> 00:23:05.000]  他心灰意冷
[00:23:05.000 --> 00:23:08.000]  回去重操故業
[00:23:08.000 --> 00:23:18.000]  我們去打魚,做回他自己比較熟悉的事情
