
[00:00:00.000 --> 00:00:03.000]  各位弟姐妹們,晚安、午安,我們一起祈禱
[00:05:30.500 --> 00:05:35.500]  清清楚楚,到上是內容,下是解釋
[00:05:35.500 --> 00:05:39.500]  中間引用了一段二塞亞書的經文
[00:05:39.500 --> 00:05:42.500]  就是"聽,是要聽見,卻不明白"
[00:05:42.500 --> 00:05:45.500]  "看,是要看見,卻不曉得"
[00:05:45.500 --> 00:05:48.500]  "恐怕他們明白之後,就得著赦免"
[00:05:48.500 --> 00:05:51.500]  類似這一段,我們稱為"種子的比喻"
[00:05:51.500 --> 00:05:52.500]  為什麼呢?
[00:05:52.500 --> 00:05:58.500]  因為殺種者只在比喻的一開頭出現
[00:05:58.500 --> 00:06:01.500]  而經文的確帶出不同土壤
[00:06:01.500 --> 00:06:04.500]  但是在不同土壤的論述當中
[00:06:04.500 --> 00:06:07.500]  都有種子的去向和結果
[00:06:07.500 --> 00:06:11.500]  成為比喻當中最共通,和最常見的主題
[00:06:11.500 --> 00:06:17.500]  彷彿讓讀者去詢問,到底這些種子的命運將會是怎樣呢?
[00:06:17.500 --> 00:06:21.500]  經文不單止說明不同土壤的質地
[00:06:21.500 --> 00:06:24.500]  更加說明,更加重要就是這些種子
[00:06:24.500 --> 00:06:27.500]  能不能夠在土壤裡面去到結果寺
[00:06:27.500 --> 00:06:30.500]  所以,種子就是主角
[00:06:30.500 --> 00:06:34.500]  種子的比喻,似乎是一個比較適合的名字
[00:06:34.500 --> 00:06:38.500]  表面上,這個比喻似乎真的有四個土壤
[00:06:38.500 --> 00:06:42.500]  一個路,一個淺土,一個荊棘,一個好土
[00:06:42.500 --> 00:06:45.500]  帶來四個不同對種子的反應
[00:06:45.500 --> 00:06:48.500]  但是我們看細心的經文的時候
[00:06:48.500 --> 00:06:52.500]  原來原文對種子的描述的時候
[00:06:52.500 --> 00:06:58.500]  我們就明白,其實這個比喻不是在說四種人
[00:06:58.500 --> 00:07:01.500]  而是在說兩種人,兩種
[00:07:01.500 --> 00:07:04.500]  第一種是有結果寺
[00:07:04.500 --> 00:07:09.500]  第二種是沒有結果寺,兩種而已
[00:07:09.500 --> 00:07:12.500]  首先,那落在路旁的種子
[00:07:12.500 --> 00:07:15.500]  那個種子,原文看來是單數的
[00:07:15.500 --> 00:07:18.500]  同樣地,落在土淺石頭地
[00:07:18.500 --> 00:07:23.500]  和落在荊棘裡面的種子,分別都是單數
[00:07:23.500 --> 00:07:27.500]  如果單數的話,一共就有三粒
[00:07:27.500 --> 00:07:31.500]  一粒就去了路旁,一粒就去了淺土
[00:07:31.500 --> 00:07:36.500]  一粒就去了荊棘那裡
[00:07:36.500 --> 00:07:40.500]  但是落在好土的種子
[00:07:40.500 --> 00:07:44.500]  原文看來竟然是眾數
[00:07:44.500 --> 00:07:49.500]  所以經文說明落在好土有三個效果
[00:07:49.500 --> 00:07:51.500]  第一,三十倍
[00:07:51.500 --> 00:07:53.500]  第二,六十倍
[00:07:53.500 --> 00:07:56.500]  第三,一百倍,就是這個表了
[00:07:56.500 --> 00:08:02.500]  我們從而推論,落到不結果那邊應該有三粒
[00:08:02.500 --> 00:08:06.500]  如果落在好土那邊,那個種子是眾數的話
[00:08:06.500 --> 00:08:10.500]  那你就能夠想像,可能都是三粒
[00:08:10.500 --> 00:08:14.500]  如果是這樣,三粒就是不結果子
[00:08:14.500 --> 00:08:16.500]  三粒就是結果子
[00:08:16.500 --> 00:08:18.500]  不過它有三個不同的反應
[00:08:18.500 --> 00:08:22.500]  一個就是三十倍,一個是六十倍,一個就是一百倍
[00:08:22.500 --> 00:08:25.500]  總共這裡有多少粒?
[00:08:25.500 --> 00:08:28.500]  看上去好像是六粒
[00:08:28.500 --> 00:08:31.500]  如果六粒,你就會覺得分得比較均勻一點
[00:08:31.500 --> 00:08:33.500]  三粒去那邊,三粒去這邊
[00:08:33.500 --> 00:08:36.500]  三粒不結果子,三粒結果子
[00:08:36.500 --> 00:08:41.500]  如果是這樣,其實不是說四類人,是說兩類人
[00:08:41.500 --> 00:08:44.500]  就是不結果子和結果子
[00:08:44.500 --> 00:08:48.500]  到底不結果子和結果子真的有什麼分別呢?
[00:08:48.500 --> 00:08:52.500]  我們試試看這個powerpoint
[00:08:52.500 --> 00:08:55.500]  它的分別就是"聽"字
[00:08:55.500 --> 00:09:00.500]  如果你留意這段經文最常出現的動詞就是"聽"字
[00:09:00.500 --> 00:09:02.500]  包括第四章的第四節
[00:09:02.500 --> 00:09:08.500]  "你們聽呀,有一個殺眾的出去,四章九節有矣可聽,就應當聽"
[00:09:08.500 --> 00:09:12.500]  四章十二節"看是看見,聽是聽見,卻不明白"
[00:09:12.500 --> 00:09:17.500]  四章十三節"你們不明白這比喻嗎?怎能明白一切的比喻呢?"
[00:09:17.500 --> 00:09:20.500]  "明白"這個字其實就是"聽"
[00:09:20.500 --> 00:09:23.500]  然後"這人聽了道"這個字
[00:09:23.500 --> 00:09:27.500]  你會發現在十五節、十六節、十八節、第二十節出現
[00:09:27.500 --> 00:09:30.500]  如果是這樣,根據正常的解經
[00:09:30.500 --> 00:09:35.500]  最常出現的那個字就是"聽"這個字
[00:09:35.500 --> 00:09:38.500]  這樣就成為整個經文的重點
[00:09:38.500 --> 00:09:41.500]  由以上的經文結果我們就會分析
[00:09:41.500 --> 00:09:44.500]  結果子和不結果子的分別
[00:09:44.500 --> 00:09:49.500]  並不取決於這個人是否"聽到"
[00:09:49.500 --> 00:09:53.500]  而是在於這個人是否"聽盡"
[00:09:53.500 --> 00:09:55.500]  "聽到"和"聽盡"
[00:09:55.500 --> 00:10:00.500]  以下的經文我們就看到"聽盡"的重要性
[00:10:00.500 --> 00:10:01.500]  剛才我們看到
[00:10:01.500 --> 00:10:05.500]  四章四到九節記載了"種子"這個比喻
[00:10:05.500 --> 00:10:09.500]  它還用了"你們要聽"作為開始
[00:10:09.500 --> 00:10:13.500]  並且有矣可聽就應當聽作為結束
[00:10:13.500 --> 00:10:17.500]  成為讀者面對這個比喻所應該要做的事情
[00:10:17.500 --> 00:10:19.500]  要我們明白比喻的出現
[00:10:19.500 --> 00:10:22.500]  不是為了要流落匯眾
[00:10:22.500 --> 00:10:26.500]  也不是為了在人生當中加一點點綴
[00:10:26.500 --> 00:10:31.500]  比喻的出現是叫"聽的人要有行動"
[00:10:31.500 --> 00:10:33.500]  生命的核心的改變
[00:10:33.500 --> 00:10:35.500]  確實地檢視自己的生命
[00:10:35.500 --> 00:10:38.500]  是否與比喻的內容一樣活著
[00:10:38.500 --> 00:10:43.500]  經文就採用了"叫他們看是要看見卻不曉得"
[00:10:43.500 --> 00:10:45.500]  "聽是要聽見卻不明白"
[00:10:45.500 --> 00:10:48.500]  "恐怕他們會轉過來就得赦免"的這一句
[00:10:48.500 --> 00:10:53.500]  而這一句是來自《倚塞亞書》第六章第九節
[00:10:53.500 --> 00:10:56.500]  為何你會問一個問題
[00:10:56.500 --> 00:10:59.500]  為何這裡要引用《倚塞亞書》呢
[00:10:59.500 --> 00:11:02.500]  新約的耶穌
[00:11:02.500 --> 00:11:05.500]  其實估計耶穌是最熟悉聖經的那個
[00:11:05.500 --> 00:11:07.500]  為何這麼多經文不選
[00:11:07.500 --> 00:11:10.500]  硬是要選《倚塞亞書》呢
[00:11:10.500 --> 00:11:12.500]  《倚塞亞書》第九章其實說明
[00:11:12.500 --> 00:11:14.500]  倚塞亞所身處的處境
[00:11:14.500 --> 00:11:17.500]  活在一個咀唇不潔的民眾
[00:11:17.500 --> 00:11:24.500]  你看看旁邊的咀唇有沒有不潔
[00:11:24.500 --> 00:11:26.500]  咀唇不潔呢
[00:11:26.500 --> 00:11:28.500]  我們以為是甚麼呢
[00:11:28.500 --> 00:11:31.500]  我們以為是說粗口
[00:11:31.500 --> 00:11:33.500]  哎呀 你說這些話
[00:11:33.500 --> 00:11:35.500]  真是咀唇不潔
[00:11:35.500 --> 00:11:37.500]  其實咀唇不潔呢
[00:11:37.500 --> 00:11:39.500]  它的定義不是說粗口
[00:11:39.500 --> 00:11:41.500]  它的定義應該用
[00:11:41.500 --> 00:11:45.500]  《倚塞亞書》的二十八章的十三節去解說
[00:11:45.500 --> 00:11:47.500]  那個解說就是
[00:11:47.500 --> 00:11:50.500]  他們用咀唇尊敬我
[00:11:50.500 --> 00:11:54.500]  心卻遠離我的那一句
[00:11:54.500 --> 00:11:57.500]  去解說甚麼叫做咀唇不潔
[00:11:57.500 --> 00:11:59.500]  咀唇不潔不是在說粗口
[00:11:59.500 --> 00:12:03.500]  咀唇不潔反而說的是尊敬上帝的事
[00:12:03.500 --> 00:12:05.500]  就是說他們讚美上帝
[00:12:05.500 --> 00:12:08.500]  剛才唱歌最唱得好聽的那個
[00:12:08.500 --> 00:12:16.500]  就是最好聽的那個
[00:12:16.500 --> 00:12:19.500]  他的咀唇尊敬上帝
[00:12:19.500 --> 00:12:21.500]  心是甚麼
[00:12:21.500 --> 00:12:23.500]  是遠離
[00:12:23.500 --> 00:12:26.500]  這些東西我們表面看不到
[00:12:26.500 --> 00:12:28.500]  我們表面看不到
[00:12:28.500 --> 00:12:32.500]  但是這樣就定義甚麼叫做咀唇不潔
[00:12:32.500 --> 00:12:35.500]  就是說咀唇不潔是在說內外不一致
[00:12:35.500 --> 00:12:38.500]  假冒為善講一些很美麗的說話
[00:12:38.500 --> 00:12:41.500]  但是內心裡面其實是相反的想法
[00:12:41.500 --> 00:12:43.500]  是配合不到
[00:12:43.500 --> 00:12:46.500]  我們叫這種就叫做咀唇不潔
[00:12:46.500 --> 00:12:49.500]  倚塞亞身處在咀唇不潔的民眾
[00:12:49.500 --> 00:12:53.500]  而這些百姓對於倚塞亞一連串的責備毫無反應
[00:12:53.500 --> 00:12:55.500]  他們是聽到
[00:12:55.500 --> 00:12:57.500]  但是沒有聽盡
[00:12:57.500 --> 00:12:59.500]  耶穌用這個場景
[00:12:59.500 --> 00:13:03.500]  去講明這個比喻的對象和群眾
[00:13:03.500 --> 00:13:05.500]  耶穌那個時代
[00:13:05.500 --> 00:13:09.500]  和倚塞亞先知的時代都是一樣
[00:13:09.500 --> 00:13:11.500]  有眼不能看
[00:13:11.500 --> 00:13:13.500]  有耳不能聽的時代
[00:13:13.500 --> 00:13:16.500]  在宣講種子的比喻的同時
[00:13:16.500 --> 00:13:19.500]  耶穌在提醒當時的會眾
[00:13:19.500 --> 00:13:24.500]  他們的時代是不會比倚塞亞的時代更加好的
[00:13:24.500 --> 00:13:28.500]  都一樣是不願意聽盡的時代
[00:13:28.500 --> 00:13:33.500]  耶穌基於這個鋪陳才能夠解釋那個比喻的解釋
[00:13:33.500 --> 00:13:37.500]  在解釋當中用了四次就是人聽了道
[00:13:37.500 --> 00:13:42.500]  這個就說明比喻的重點其實就是關乎聽到這個問題
[00:13:42.500 --> 00:13:44.500]  聽到呢
[00:13:44.500 --> 00:13:46.500]  每個禮拜我們都做的了
[00:13:46.500 --> 00:13:48.500]  我們每個禮拜都聽
[00:13:48.500 --> 00:13:50.500]  香港的教會包括同福堂
[00:13:50.500 --> 00:13:53.500]  聽到的機會是遠比中國內地
[00:13:53.500 --> 00:13:58.500]  又或者世界各地的各大教會是還多
[00:13:58.500 --> 00:14:01.500]  不單止現在你可以打開YouTube
[00:14:01.500 --> 00:14:03.500]  去到一搜尋
[00:14:03.500 --> 00:14:04.500]  那個叫李思勁
[00:14:04.500 --> 00:14:07.500]  然後那個叫高明謙
[00:14:07.500 --> 00:14:08.500]  那個叫什麼
[00:14:08.500 --> 00:14:10.500]  即是你是很多不同的講員
[00:14:10.500 --> 00:14:12.500]  你是可以聽到很多道
[00:14:12.500 --> 00:14:15.500]  香港有很多言經和聽道的機會
[00:14:15.500 --> 00:14:19.500]  「心明之道,以道自見,天道還聖主一學」
[00:14:19.500 --> 00:14:21.500]  甚至是有外堂的信陪頻道
[00:14:21.500 --> 00:14:23.500]  我們每個人都知道
[00:14:23.500 --> 00:14:25.500]  聽到的機會非常多
[00:14:25.500 --> 00:14:27.500]  我自己亦都被各大教會去到
[00:14:27.500 --> 00:14:29.500]  邀請不同宣講上帝的道
[00:14:29.500 --> 00:14:31.500]  即是要摸那個weekend就讀經日
[00:14:31.500 --> 00:14:33.500]  那個weekend就讀經營
[00:14:33.500 --> 00:14:35.500]  然後下午就讀經講座
[00:14:35.500 --> 00:14:38.500]  然後某個禮拜就讀經課程的次數
[00:14:38.500 --> 00:14:40.500]  我就深深感受到
[00:14:40.500 --> 00:14:43.500]  香港的教會最喜歡就是讀經
[00:14:43.500 --> 00:14:44.500]  是很讀經
[00:14:44.500 --> 00:14:45.500]  非常讀經
[00:14:45.500 --> 00:14:47.500]  而我一系列試過
[00:14:47.500 --> 00:14:49.500]  我每年計一次
[00:14:49.500 --> 00:14:51.500]  如果我要負責這些東西
[00:14:51.500 --> 00:14:54.500]  總共大約一年要負責150次這麼多
[00:14:54.500 --> 00:14:56.500]  我就會發現365日150次
[00:14:56.500 --> 00:15:00.500]  平均每兩到三日就有一場聚會
[00:15:00.500 --> 00:15:02.500]  原來這個世界
[00:15:02.500 --> 00:15:04.500]  不只是高明謙這個神學院老師
[00:15:04.500 --> 00:15:07.500]  原來有劍道、忠臣、波臣、朕臣
[00:15:07.500 --> 00:15:09.500]  很多個N這麼多個老師
[00:15:09.500 --> 00:15:10.500]  你可能想像
[00:15:10.500 --> 00:15:14.500]  其實整個香港是拼命去到港島
[00:15:14.500 --> 00:15:16.500]  拼命去到聽道
[00:15:16.500 --> 00:15:20.500]  我們師妹都有很多不同種種的聽道的機會
[00:15:20.500 --> 00:15:21.500]  但是你有沒有發現
[00:15:21.500 --> 00:15:25.500]  有些信徒其實他上了很多生命之道
[00:15:25.500 --> 00:15:28.500]  天天都去到聽義道之見
[00:15:28.500 --> 00:15:29.500]  你會發現
[00:15:29.500 --> 00:15:34.500]  可能真的當作這東西是一種咖啡的品味
[00:15:34.500 --> 00:15:38.500]  多過是一個實踐的原因
[00:15:38.500 --> 00:15:40.500]  我們聽是聽很多
[00:15:40.500 --> 00:15:43.500]  其實我們聽到道理
[00:15:43.500 --> 00:15:45.500]  不代表是聽盡
[00:15:45.500 --> 00:15:49.500]  更加不代表是結果
[00:15:49.500 --> 00:15:51.500]  是兩回事
[00:15:51.500 --> 00:15:52.500]  既然是這樣
[00:15:52.500 --> 00:15:54.500]  我們首先看看那三類
[00:15:54.500 --> 00:15:58.500]  第一類就是殺在路旁的15次
[00:15:58.500 --> 00:16:01.500]  殺在路旁的就是人聽了道
[00:16:01.500 --> 00:16:03.500]  立即那個殺彈就來了
[00:16:03.500 --> 00:16:06.500]  將殺在他心裡的道去到奪去了
[00:16:06.500 --> 00:16:08.500]  我就會問一個問題
[00:16:08.500 --> 00:16:13.500]  為什麼那個種子會殺在路旁的
[00:16:13.500 --> 00:16:18.500]  路旁其實常人都不會殺下去的
[00:16:18.500 --> 00:16:20.500]  路旁就是殺種的人
[00:16:20.500 --> 00:16:22.500]  可能的推論就是
[00:16:22.500 --> 00:16:25.500]  前往田地那裡殺種的同時
[00:16:25.500 --> 00:16:28.500]  是不小心掉了幾顆
[00:16:28.500 --> 00:16:30.500]  落去那個路旁那裡
[00:16:30.500 --> 00:16:34.500]  殺種的人可能無意將那個種子殺在路旁
[00:16:34.500 --> 00:16:36.500]  但是因為一些農夫
[00:16:36.500 --> 00:16:38.500]  一定要知道路旁的種子
[00:16:38.500 --> 00:16:40.500]  就是怎麼都會有一兩顆掉下去
[00:16:40.500 --> 00:16:41.500]  可能真的會浪費
[00:16:41.500 --> 00:16:43.500]  一定不會結出果子
[00:16:43.500 --> 00:16:44.500]  但是殺種的人
[00:16:44.500 --> 00:16:45.500]  這種無意的殺種
[00:16:45.500 --> 00:16:48.500]  他叫路旁都有機會得到種子
[00:16:48.500 --> 00:16:51.500]  既然路旁始終都是路旁
[00:16:51.500 --> 00:16:52.500]  沒有泥土
[00:16:52.500 --> 00:16:54.500]  是水泥來的
[00:16:54.500 --> 00:16:57.500]  代表一個人只不過聽到道理
[00:16:57.500 --> 00:16:58.500]  卻沒有聽盡
[00:16:58.500 --> 00:16:59.500]  就有殺彈
[00:16:59.500 --> 00:17:02.500]  將那個種子拿走了
[00:17:02.500 --> 00:17:06.500]  其實這個都是
[00:17:06.500 --> 00:17:09.500]  你面對你男朋友都是這樣的
[00:17:09.500 --> 00:17:12.500]  聽是要聽見卻不明白
[00:17:12.500 --> 00:17:16.500]  看是要看見卻不曉得
[00:17:16.500 --> 00:17:17.500]  又或者
[00:17:17.500 --> 00:17:18.500]  有沒有試過
[00:17:18.500 --> 00:17:19.500]  譬如
[00:17:19.500 --> 00:17:20.500]  譬如你媽媽
[00:17:20.500 --> 00:17:23.500]  你媽媽叫你去到開飯了
[00:17:23.500 --> 00:17:24.500]  開飯了
[00:17:24.500 --> 00:17:26.500]  但是你在碌手地
[00:17:26.500 --> 00:17:28.500]  開飯了兒子
[00:17:28.500 --> 00:17:29.500]  你就說
[00:17:29.500 --> 00:17:30.500]  哦
[00:17:30.500 --> 00:17:32.500]  就這樣碌
[00:17:32.500 --> 00:17:34.500]  開飯了
[00:17:34.500 --> 00:17:35.500]  好啊
[00:17:35.500 --> 00:17:37.500]  就這樣碌
[00:17:37.500 --> 00:17:39.500]  這個叫聽是聽得到
[00:17:39.500 --> 00:17:41.500]  但是卻沒有什麼
[00:17:41.500 --> 00:17:43.500]  聽盡
[00:17:43.500 --> 00:17:45.500]  就沒有反應
[00:17:45.500 --> 00:17:46.500]  類似是這樣
[00:17:46.500 --> 00:17:48.500]  我們就發現是這些
[00:17:48.500 --> 00:17:51.500]  聽到是例行公事
[00:17:51.500 --> 00:17:52.500]  你可以問他
[00:17:52.500 --> 00:17:54.500]  剛剛所聽的道是講什麼呢
[00:17:54.500 --> 00:17:57.500]  他可能是忘記了
[00:17:57.500 --> 00:17:58.500]  是講的是
[00:17:58.500 --> 00:18:01.500]  完完全全忘記了
[00:18:01.500 --> 00:18:02.500]  殺彈
[00:18:02.500 --> 00:18:04.500]  就將這個道拿走了
[00:18:04.500 --> 00:18:06.500]  路旁是指什麼人呢
[00:18:06.500 --> 00:18:08.500]  就是指濫摸
[00:18:08.500 --> 00:18:09.500]  沒有反應
[00:18:09.500 --> 00:18:11.500]  他的身軀
[00:18:11.500 --> 00:18:12.500]  在這裡
[00:18:12.500 --> 00:18:13.500]  靈魂
[00:18:13.500 --> 00:18:14.500]  卻是
[00:18:14.500 --> 00:18:15.500]  不見了的人
[00:18:15.500 --> 00:18:17.500]  那我們就叫這種
[00:18:17.500 --> 00:18:18.500]  叫路旁
[00:18:18.500 --> 00:18:19.500]  好啦
[00:18:19.500 --> 00:18:20.500]  看看第二種
[00:18:20.500 --> 00:18:22.500]  土淺石頭地
[00:18:22.500 --> 00:18:24.500]  原來下一個的power point呢
[00:18:24.500 --> 00:18:26.500]  其實就有兩段的經文
[00:18:26.500 --> 00:18:27.500]  我們看看
[00:18:27.500 --> 00:18:29.500]  不好意思
[00:18:29.500 --> 00:18:31.500]  四章的五道六字
[00:18:31.500 --> 00:18:33.500]  有落在土淺石頭地
[00:18:33.500 --> 00:18:35.500]  看清楚它的特徵
[00:18:35.500 --> 00:18:37.500]  古記不深
[00:18:37.500 --> 00:18:38.500]  發芽
[00:18:38.500 --> 00:18:40.500]  發苗最快
[00:18:40.500 --> 00:18:41.500]  日頭一晒
[00:18:41.500 --> 00:18:44.500]  就沒有根就枯乾了
[00:18:44.500 --> 00:18:45.500]  就是人聽了告
[00:18:45.500 --> 00:18:47.500]  立即歡喜領受
[00:18:47.500 --> 00:18:48.500]  但他的心裡沒有根
[00:18:48.500 --> 00:18:49.500]  不過是暫時
[00:18:49.500 --> 00:18:51.500]  遇到患難受到迫不
[00:18:51.500 --> 00:18:53.500]  立即就跌倒了
[00:18:53.500 --> 00:18:55.500]  土淺石頭地的人
[00:18:55.500 --> 00:18:56.500]  是什麼人呢
[00:18:56.500 --> 00:18:59.500]  是一個表面化的人
[00:18:59.500 --> 00:19:00.500]  當這些人
[00:19:00.500 --> 00:19:01.500]  在聽到之後
[00:19:01.500 --> 00:19:04.500]  就喜歡這樣去領受
[00:19:04.500 --> 00:19:05.500]  但因為土淺
[00:19:05.500 --> 00:19:07.500]  根也不深
