
[00:00:00.000 --> 00:00:03.000]  我作為社關部負責的童工
[00:07:49.000 --> 00:07:53.000]  記得好幾年前的校園欺凌事件
[00:07:53.000 --> 00:07:56.000]  是很大的新聞
[00:07:56.000 --> 00:07:58.000]  校園欺凌事件的發生
[00:07:58.000 --> 00:08:00.000]  都是好像這樣的情景
[00:08:00.000 --> 00:08:02.000]  當有人被欺凌
[00:08:02.000 --> 00:08:04.000]  其他人就站在旁邊看
[00:08:04.000 --> 00:08:07.000]  就沒有出手阻止整件事
[00:08:07.000 --> 00:08:10.000]  雖然他們沒有參與在打人
[00:08:10.000 --> 00:08:12.000]  或者欺凌的事件裡面
[00:08:12.000 --> 00:08:15.000]  但是他們卻是
[00:08:15.000 --> 00:08:20.000]  都在其中見證著整件事的發生
[00:08:20.000 --> 00:08:26.000]  他們就是默認了整件事的發生
[00:08:26.000 --> 00:08:30.000]  認同了攻擊其他人的行為的做法
[00:08:30.000 --> 00:08:32.000]  所以我們千萬不要欺騙自己
[00:08:32.000 --> 00:08:34.000]  說不關我們的事
[00:08:34.000 --> 00:08:36.000]  你在場的時候
[00:08:36.000 --> 00:08:38.000]  其實你是參與了整件事裡面
[00:08:38.000 --> 00:08:40.000]  我們不能夠逃避責任
[00:08:40.000 --> 00:08:42.000]  當然其實在場的
[00:08:42.000 --> 00:08:44.000]  你有很多的選擇
[00:08:44.000 --> 00:08:46.000]  你可以選擇立刻找老師幫忙
[00:08:46.000 --> 00:08:48.000]  又或者可以選擇叫其他在場的人
[00:08:48.000 --> 00:08:50.000]  一起叫停整件事
[00:08:50.000 --> 00:08:52.000]  勸停整件事勸教
[00:08:52.000 --> 00:08:56.000]  又或者有其他可能的一些方法
[00:08:56.000 --> 00:08:58.000]  但是你參與在裡面的時候
[00:08:58.000 --> 00:08:59.000]  你就不能避免
[00:08:59.000 --> 00:09:02.000]  不能逃避你的責任
[00:09:02.000 --> 00:09:05.000]  記得我初中的時候
[00:09:05.000 --> 00:09:07.000]  有一次和一班同學去街邊
[00:09:07.000 --> 00:09:08.000]  街場
[00:09:08.000 --> 00:09:11.000]  即是那些球場
[00:09:11.000 --> 00:09:13.000]  戶外球場足球場
[00:09:13.000 --> 00:09:15.000]  踢足球
[00:09:15.000 --> 00:09:17.000]  有一班不認識的人和他們一起踢
[00:09:17.000 --> 00:09:20.000]  但是他們踢著踢著就踢輸了
[00:09:20.000 --> 00:09:22.000]  就不服氣
[00:09:22.000 --> 00:09:23.000]  特別不服氣
[00:09:23.000 --> 00:09:24.000]  我們中間
[00:09:24.000 --> 00:09:25.000]  我們同學裡面有一個
[00:09:25.000 --> 00:09:27.000]  他很不服氣的那個同學
[00:09:27.000 --> 00:09:29.000]  他就針對著我那個同學
[00:09:29.000 --> 00:09:32.000]  就追著他拳打腳踢
[00:09:32.000 --> 00:09:34.000]  我就在他身邊
[00:09:34.000 --> 00:09:37.000]  我就用我的身體保護著他
[00:09:37.000 --> 00:09:39.000]  結果我和他
[00:09:39.000 --> 00:09:41.000]  兩個都被人打了一份
[00:09:41.000 --> 00:09:44.000]  當時我們一起踢球的那班同學
[00:09:44.000 --> 00:09:46.000]  就走開了
[00:09:46.000 --> 00:09:48.000]  四散這樣
[00:09:48.000 --> 00:09:51.000]  只有我和我的同學就被人打
[00:09:51.000 --> 00:09:54.000]  然後後來那班人打完之後就走了
[00:09:54.000 --> 00:09:56.000]  我的同學就出現了
[00:09:56.000 --> 00:09:58.000]  我就很生氣地說
[00:09:58.000 --> 00:09:59.000]  為什麼你們不幫忙
[00:09:59.000 --> 00:10:01.000]  為什麼你們不去報警
[00:10:01.000 --> 00:10:03.000]  為什麼你們是站在一旁
[00:10:03.000 --> 00:10:05.000]  看著事情發生
[00:10:05.000 --> 00:10:06.000]  我就問了很多
[00:10:06.000 --> 00:10:08.000]  為什麼為什麼
[00:10:08.000 --> 00:10:10.000]  他當時沒有回答我
[00:10:10.000 --> 00:10:11.000]  現在回想起來
[00:10:11.000 --> 00:10:13.000]  都是當時小時候
[00:10:13.000 --> 00:10:14.000]  可能有一股傻勁
[00:10:14.000 --> 00:10:16.000]  沒有想到那個後果
[00:10:16.000 --> 00:10:20.000]  所以原來都挺驚險的
[00:10:20.000 --> 00:10:22.000]  而被打的那個同學
[00:10:22.000 --> 00:10:23.000]  他就說我
[00:10:23.000 --> 00:10:25.000]  為什麼你不扔下他自己
[00:10:25.000 --> 00:10:26.000]  因為這麼危險的事情
[00:10:26.000 --> 00:10:28.000]  你自己又受傷了
[00:10:28.000 --> 00:10:31.000]  我就說了
[00:10:31.000 --> 00:10:33.000]  如果連我也扔下你
[00:10:33.000 --> 00:10:35.000]  那就剩下你一個人被人打
[00:10:35.000 --> 00:10:37.000]  那就更危險
[00:10:37.000 --> 00:10:39.000]  所以無論怎樣都好
[00:10:39.000 --> 00:10:40.000]  我和這位同學現在
[00:10:40.000 --> 00:10:42.000]  都是一個很好的朋友
[00:10:42.000 --> 00:10:45.000]  每次說回這件事都很深刻
[00:10:45.000 --> 00:10:47.000]  你的兄弟在哪裡呢
[00:10:47.000 --> 00:10:49.000]  原來他就在我們的身邊
[00:10:49.000 --> 00:10:53.000]  我們不能逃避兄弟的責任
[00:10:53.000 --> 00:10:54.000]  第三個問題
[00:10:54.000 --> 00:10:56.000]  都是我們今天的經文
[00:10:56.000 --> 00:10:58.000]  我們一起讀三十一
[00:10:58.000 --> 00:10:59.000]  馬太宗二十五章
[00:10:59.000 --> 00:11:01.000]  三十一到三十三節
[00:11:01.000 --> 00:11:03.000]  預備 一二三
[00:11:03.000 --> 00:11:09.000]  天使降臨的時候
[00:11:09.000 --> 00:11:12.000]  要坐在他榮耀的寶座上
[00:11:12.000 --> 00:11:15.000]  萬民都要聚集在他面前
[00:11:15.000 --> 00:11:17.000]  他要把他們分別出來
[00:11:17.000 --> 00:11:19.000]  好像牧羊的分別
[00:11:19.000 --> 00:11:21.000]  綿羊山羊一般
[00:11:21.000 --> 00:11:23.000]  把綿羊安置在右邊
[00:11:23.000 --> 00:11:25.000]  山羊在左邊
[00:11:25.000 --> 00:11:28.000]  當主耶穌回來的時候
[00:11:28.000 --> 00:11:29.000]  我們每一個信徒
[00:11:29.000 --> 00:11:31.000]  都要向主耶穌交象
[00:11:31.000 --> 00:11:33.000]  接著聖經裡面說
[00:11:33.000 --> 00:11:35.000]  於是黃要向那右邊的雪
[00:11:35.000 --> 00:11:37.000]  你們者 無我父賜福的
[00:11:37.000 --> 00:11:40.000]  可來成就那創世以來
[00:11:40.000 --> 00:11:42.000]  為你們所預備的國
[00:11:42.000 --> 00:11:44.000]  因為我餓了 你們給我吃
[00:11:44.000 --> 00:11:46.000]  喝了 你們給我喝
[00:11:46.000 --> 00:11:48.000]  我作客裡 你們留我住
[00:11:48.000 --> 00:11:50.000]  我赤身露體 你們給我穿
[00:11:50.000 --> 00:11:52.000]  我病了 你們看顧我
[00:11:52.000 --> 00:11:54.000]  我在監裡 你們來看我
[00:11:54.000 --> 00:11:56.000]  二人就回答
[00:11:56.000 --> 00:11:58.000]  主耶 我幾時見你餓了給你吃
[00:11:58.000 --> 00:12:00.000]  喝了給你喝
[00:12:00.000 --> 00:12:02.000]  幾時見你作客裡留你住
[00:12:02.000 --> 00:12:04.000]  或是赤身露體給你穿
[00:12:04.000 --> 00:12:06.000]  又幾時見你病了
[00:12:06.000 --> 00:12:08.000]  或是在監裡來看你呢
[00:12:08.000 --> 00:12:10.000]  黃要回答說
[00:12:10.000 --> 00:12:12.000]  我實在告訴你們
[00:12:12.000 --> 00:12:14.000]  這些事你們既作在我這個弟兄中
[00:12:14.000 --> 00:12:16.000]  一個最小的身上
[00:12:16.000 --> 00:12:18.000]  就是作在我的身上了
[00:12:18.000 --> 00:12:22.000]  所以經文裡面給我們看到
[00:12:22.000 --> 00:12:26.000]  原來服侍一個最小的弟兄身上
[00:12:26.000 --> 00:12:28.000]  就是作在主的身上
[00:12:28.000 --> 00:12:30.000]  已故的德蘭修女
[00:12:30.000 --> 00:12:34.000]  她有一次坐火車的時候
[00:12:34.000 --> 00:12:36.000]  她在車站裡面看到一個乞丐
[00:12:36.000 --> 00:12:40.000]  她說 我學 我學
[00:12:40.000 --> 00:12:45.000]  這個情景不斷地在德蘭修女的腦海裡浮現
[00:12:45.000 --> 00:12:48.000]  最終令到德蘭修女
[00:12:48.000 --> 00:12:51.000]  她就以服侍一個最小的弟兄身上
[00:12:51.000 --> 00:12:53.000]  就好像作在主的身上
[00:12:53.000 --> 00:12:55.000]  這種態度來去服侍
[00:12:55.000 --> 00:12:58.000]  她一生去服侍貧窮人
[00:12:58.000 --> 00:13:00.000]  麻風病人
[00:13:00.000 --> 00:13:03.000]  又收容一些垂死的病人
[00:13:03.000 --> 00:13:06.000]  令他們可以有尊嚴地離開世界
[00:13:06.000 --> 00:13:08.000]  她曾經說過
[00:13:08.000 --> 00:13:12.000]  她自己只是神手中的一根鉛筆
[00:13:12.000 --> 00:13:16.000]  真正提筆寫字的是上帝
[00:13:16.000 --> 00:13:18.000]  她還說忙於批判人
[00:13:18.000 --> 00:13:21.000]  沒有閒工夫去愛人
[00:13:21.000 --> 00:13:25.000]  所以她一生很努力密密地去付出
[00:13:25.000 --> 00:13:28.000]  服侍她身邊有需要的人
[00:13:28.000 --> 00:13:31.000]  身邊貧窮的一些麻風病人
[00:13:31.000 --> 00:13:36.000]  她一生密密地去服侍這些人
[00:13:36.000 --> 00:13:38.000]  《馬太福音》裡面
[00:13:38.000 --> 00:13:41.000]  教覽生的講論是很長的
[00:13:41.000 --> 00:13:43.000]  二十四、二十五章
[00:13:43.000 --> 00:13:45.000]  二十四章一到四十一節裡面
[00:13:45.000 --> 00:13:47.000]  描述到主宰回來的預兆
[00:13:47.000 --> 00:13:50.000]  然後耶穌就用了四個比喻
[00:13:50.000 --> 00:13:51.000]  去提醒門徒
[00:13:51.000 --> 00:13:55.000]  要在主宰回來之前要警醒準備
[00:13:55.000 --> 00:13:58.000]  他用主人和夜間盜賊的比喻
[00:13:58.000 --> 00:14:01.000]  提到賊人是忽然來到
[00:14:01.000 --> 00:14:02.000]  所以我們要警醒
[00:14:02.000 --> 00:14:04.000]  不然就出事了
[00:14:04.000 --> 00:14:06.000]  用善僕和惡僕的比喻
[00:14:06.000 --> 00:14:08.000]  提到主宰回來的時候
[00:14:08.000 --> 00:14:10.000]  我們要有責任的
[00:14:10.000 --> 00:14:12.000]  忠心有見識的僕人
[00:14:12.000 --> 00:14:15.000]  才能夠在當中要做好準備
[00:14:15.000 --> 00:14:18.000]  去等待主人
[00:14:18.000 --> 00:14:20.000]  而十個童女的比喻裡面
[00:14:20.000 --> 00:14:24.000]  也提到擴闊了警醒的主題
[00:14:24.000 --> 00:14:26.000]  就是一班聰明的童女
[00:14:26.000 --> 00:14:28.000]  會預備由拿著燈
[00:14:28.000 --> 00:14:32.000]  忠心緊緊地迎接主人
[00:14:32.000 --> 00:14:34.000]  最後財幹的比喻裡面
[00:14:34.000 --> 00:14:36.000]  大家還記得五千兩銀紙
[00:14:36.000 --> 00:14:38.000]  二千兩銀紙、一千兩銀紙
[00:14:38.000 --> 00:14:40.000]  各人有不同的財幹
[00:14:40.000 --> 00:14:44.000]  就是去善用神給我們的恩賜
[00:14:44.000 --> 00:14:46.000]  忠心結出生命的果子
[00:14:46.000 --> 00:14:48.000]  所以用了很多比喻
[00:14:48.000 --> 00:14:49.000]  去鼓勵門徒
[00:14:49.000 --> 00:14:50.000]  不斷提醒他們
[00:14:50.000 --> 00:14:54.000]  要做好準備迎接主耶穌
[00:14:54.000 --> 00:14:56.000]  而最後二十五章三十一到四十六節
[00:14:56.000 --> 00:14:58.000]  就是馬太福音獨有的記載
[00:14:58.000 --> 00:15:01.000]  就是要門徒警醒等候
[00:15:01.000 --> 00:15:02.000]  期待主宰回來的時候
[00:15:02.000 --> 00:15:04.000]  我們可以得著獎賞
[00:15:04.000 --> 00:15:06.000]  得著稱讚
[00:15:06.000 --> 00:15:08.000]  因為沒有做好準備
[00:15:08.000 --> 00:15:09.000]  又不悔改的人
[00:15:09.000 --> 00:15:11.000]  最終得到的只有審判
[00:15:11.000 --> 00:15:15.000]  牧羊人將綿羊和山羊分開
[00:15:15.000 --> 00:15:18.000]  分別去賞賜那個綿羊
[00:15:18.000 --> 00:15:20.000]  擇備那個山羊
[00:15:20.000 --> 00:15:22.000]  不過領受那班綿羊
[00:15:22.000 --> 00:15:24.000]  或者領受那班綿羊
[00:15:24.000 --> 00:15:26.000]  他們領受這個獎賞的時候
[00:15:26.000 --> 00:15:27.000]  卻是很驚訝
[00:15:27.000 --> 00:15:28.000]  他說主啊
[00:15:28.000 --> 00:15:31.000]  我何時見你餓了給你吃
[00:15:31.000 --> 00:15:32.000]  喝了給你喝
[00:15:32.000 --> 00:15:34.000]  這種驚訝的反應
[00:15:34.000 --> 00:15:39.000]  顯示了他們做這些善事的舉動的目的
[00:15:39.000 --> 00:15:42.000]  不是真的只是為了進入天國而去做
[00:15:42.000 --> 00:15:46.000]  相反他們這些出於憐憫的行為
[00:15:46.000 --> 00:15:47.000]  這些善行
[00:15:47.000 --> 00:15:50.000]  更加證明了這班綿羊
[00:15:50.000 --> 00:15:52.000]  他們是屬於天國的子民
[00:15:52.000 --> 00:15:56.000]  他們有天國子民的特質
[00:15:56.000 --> 00:15:58.000]  我們外在的行為
[00:15:58.000 --> 00:16:01.000]  是能夠證明我們真正領受了救恩
[00:16:01.000 --> 00:16:05.000]  並且得著聖靈而來的轉化
[00:16:05.000 --> 00:16:07.000]  他們能夠承受天國
[00:16:07.000 --> 00:16:10.000]  並不是靠自己的努力去賺取
[00:16:10.000 --> 00:16:12.000]  而是因為和耶穌有恆常的關係
[00:16:12.000 --> 00:16:15.000]  生命不斷的更新變化
[00:16:15.000 --> 00:16:18.000]  最終得著稱讚
[00:16:18.000 --> 00:16:21.000]  就像主祷文所表述的一樣
[00:16:21.000 --> 00:16:23.000]  願神的國幹臨
[00:16:23.000 --> 00:16:25.000]  願神的旨意恆在地上
[00:16:25.000 --> 00:16:27.000]  如同恆在天上
[00:16:27.000 --> 00:16:29.000]  我們就是神的代言人
[00:16:29.000 --> 00:16:32.000]  在世界上踐行神的旨意
[00:16:32.000 --> 00:16:34.000]  實踐神的旨意在地上
[00:16:34.000 --> 00:16:37.000]  如同天上
[00:16:37.000 --> 00:16:40.000]  正如過去神怎樣的要求
[00:16:40.000 --> 00:16:41.000]  祂的子民
[00:16:41.000 --> 00:16:44.000]  今天也要求我們在座每一個的信徒
[00:16:44.000 --> 00:16:48.000]  踐行神對我們的要求
[00:16:48.000 --> 00:16:50.000]  昔日先知
[00:16:50.000 --> 00:16:53.000]  以塞亞對以色列人大聲疾呼
