
[00:00:00.000 --> 00:00:02.500]  我想你特別留意這個詞句
[00:03:57.500 --> 00:03:59.500]  我們自我爲意
[00:03:59.500 --> 00:04:00.500]  我沒回到香港之前
[00:04:00.500 --> 00:04:03.500]  我們在費城住了很多年
[00:04:03.500 --> 00:04:05.500]  費城有間歷史悠久的教會
[00:04:05.500 --> 00:04:07.500]  叫Temple Presbyterian Church
[00:04:07.500 --> 00:04:08.500]  第十長老教會
[00:04:08.500 --> 00:04:10.500]  他們這間教會是1829年成立
[00:04:10.500 --> 00:04:12.500]  比公理堂還要長
[00:04:12.500 --> 00:04:16.500]  當時他們這麼多年都有不同的
[00:04:16.500 --> 00:04:17.500]  挺有名的牧師
[00:04:17.500 --> 00:04:20.500]  其中一個叫Donald Grey Barnhouse
[00:04:20.500 --> 00:04:22.500]  他那個時代沒有電視
[00:04:22.500 --> 00:04:23.500]  所以他不是在電視上講道
[00:04:23.500 --> 00:04:25.500]  他在收音機裏面講道
[00:04:25.500 --> 00:04:27.500]  在一次他講道的當中
[00:04:27.500 --> 00:04:30.500]  他問了一條很有趣的問題
[00:04:30.500 --> 00:04:37.500]  他說假如神讓撒達完全掌控費城一陣子
[00:04:37.500 --> 00:04:40.500]  完全掌控我們的城市將會如何呢
[00:04:40.500 --> 00:04:44.500]  你想想如果神完全讓撒達掌控香港一陣子
[00:04:44.500 --> 00:04:46.500]  你就死了
[00:04:46.500 --> 00:04:48.500]  沒有人要連任了
[00:04:48.500 --> 00:04:52.500]  你會想這些東西
[00:04:52.500 --> 00:04:54.500]  但是Barnhouse的答案
[00:04:54.500 --> 00:04:57.500]  和你和我想的是完全不同的
[00:04:57.500 --> 00:04:59.500]  你看Barnhouse怎麼回答
[00:04:59.500 --> 00:05:03.500]  他說如果撒達完全掌控費城一陣子
[00:05:03.500 --> 00:05:06.500]  他說我畫了這個圖畫給你看
[00:05:06.500 --> 00:05:11.500]  所有的酒店都會關閉
[00:05:11.500 --> 00:05:15.500]  所有色情的產物都會關閉
[00:05:15.500 --> 00:05:21.500]  他說你逛街的時候
[00:05:21.500 --> 00:05:23.500]  大家都很禮貌
[00:05:23.500 --> 00:05:26.500]  很友善地跟你打招呼
[00:05:26.500 --> 00:05:28.500]  沒有人說粗口
[00:05:28.500 --> 00:05:31.500]  那些小孩都會說Yes Sir and No Ma'am
[00:05:31.500 --> 00:05:35.500]  那些小孩都很乖很乖很有禮貌
[00:05:35.500 --> 00:05:40.500]  還有他說churches will be full every Sunday
[00:05:40.500 --> 00:05:44.500]  這個是說撒達完全掌控費城一段時間
[00:05:44.500 --> 00:05:49.500]  他說教會里面每個主日都坐滿了人
[00:05:49.500 --> 00:05:52.500]  最後肯定有一句Trump
[00:05:52.500 --> 00:05:57.500]  最後一句Where Christ is not preached
[00:05:57.500 --> 00:05:58.500]  那些人都來教會了
[00:05:58.500 --> 00:06:00.500]  但是教會里面不傳福音
[00:06:00.500 --> 00:06:01.500]  沒有說耶穌
[00:06:01.500 --> 00:06:03.500]  耶穌不用出場了
[00:06:03.500 --> 00:06:05.500]  教會所說的就是
[00:06:05.500 --> 00:06:08.500]  我們要怎樣彼此相愛
[00:06:08.500 --> 00:06:10.500]  我們怎樣行善積德
[00:06:10.500 --> 00:06:11.500]  你明白嗎
[00:06:11.500 --> 00:06:15.500]  是另外一種肉體的掌控
[00:06:15.500 --> 00:06:17.500]  不是自我
[00:06:17.500 --> 00:06:22.500]  不是自己出去搞三搞四
[00:06:22.500 --> 00:06:24.500]  而是自以爲然
[00:06:24.500 --> 00:06:25.500]  我記得很久之前
[00:06:25.500 --> 00:06:28.500]  當我聽到Barnhouse這個比喻的時候
[00:06:28.500 --> 00:06:29.500]  我很心寒
[00:06:29.500 --> 00:06:30.500]  因爲在北美里面
[00:06:30.500 --> 00:06:33.500]  十間教會里面九間都是等的
[00:06:33.500 --> 00:06:36.500]  九間都是乖兒子乖女的
[00:06:36.500 --> 00:06:38.500]  九間的人都是很nice的
[00:06:38.500 --> 00:06:41.500]  九間裏面都不說耶穌
[00:06:41.500 --> 00:06:42.500]  很多人害怕
[00:06:42.500 --> 00:06:43.500]  你明白嗎
[00:06:43.500 --> 00:06:45.500]  除了報道會以外
[00:06:45.500 --> 00:06:47.500]  就不需要說耶穌了
[00:06:47.500 --> 00:06:50.500]  只是教我們學做人
[00:06:50.500 --> 00:06:52.500]  保羅告訴我們
[00:06:52.500 --> 00:06:56.500]  我們從前是放縱肉體的私慾當中去生活
[00:06:56.500 --> 00:06:58.500]  我們是憤怒的兒女
[00:06:58.500 --> 00:07:00.500]  如果在這樣的情況下
[00:07:00.500 --> 00:07:02.500]  神應該怎樣對付我們
[00:07:02.500 --> 00:07:04.500]  如果我可以寫下一句
[00:07:04.500 --> 00:07:06.500]  於是神
[00:07:06.500 --> 00:07:09.500]  於是神開天上的窗戶
[00:07:09.500 --> 00:07:12.500]  於是神將天火降到地上
[00:07:12.500 --> 00:07:16.500]  將他們全部燒死
[00:07:16.500 --> 00:07:18.500]  將他們這羣陰間的人
[00:07:18.500 --> 00:07:20.500]  全部打入十八層地獄
[00:07:20.500 --> 00:07:22.500]  這是我們應當受的
[00:07:22.500 --> 00:07:23.500]  但是保羅不是這樣寫
[00:07:23.500 --> 00:07:32.500]  保羅說 然而神不該
[00:07:32.500 --> 00:07:37.500]  然而神有豐富的憐憫
[00:07:37.500 --> 00:07:40.500]  因着祂對我們的大愛
[00:07:40.500 --> 00:07:44.500]  因爲然而神有憐憫有大愛
[00:07:44.500 --> 00:07:46.500]  你看看下面那句
[00:07:46.500 --> 00:07:49.500]  竟在我們因過犯而死的時候
[00:07:49.500 --> 00:07:52.500]  神的大愛和憐憫是什麼時候彰顯的
[00:07:52.500 --> 00:07:56.500]  是在我們還在過犯裏面死
[00:07:56.500 --> 00:07:58.500]  即是陰間的死
[00:07:58.500 --> 00:08:00.500]  那些殭屍、喪屍的死
[00:08:00.500 --> 00:08:03.500]  在我們還作喪屍的時候
[00:08:03.500 --> 00:08:06.500]  神憐憫我們 神愛我們
[00:08:06.500 --> 00:08:09.500]  不是我們已經悔改了
[00:08:09.500 --> 00:08:11.500]  不是我們過了試用期
[00:08:11.500 --> 00:08:13.500]  不是我們有人
[00:08:13.500 --> 00:08:15.500]  哎呀 這樣不太好
[00:08:15.500 --> 00:08:21.500]  不是 是我們還在過犯裏面死
[00:08:21.500 --> 00:08:24.500]  所以在恨惡神的當中
[00:08:24.500 --> 00:08:27.500]  神彰顯祂的憐憫和大愛
[00:08:27.500 --> 00:08:30.500]  你想想真的
[00:08:30.500 --> 00:08:32.500]  少一點憐憫我們都沒得救
[00:08:32.500 --> 00:08:34.500]  少一點大愛都沒得救
[00:08:34.500 --> 00:08:36.500]  我想跟你說
[00:08:36.500 --> 00:08:39.500]  保羅不是在寫什麼神學
[00:08:39.500 --> 00:08:42.500]  保羅在寫祂自己
[00:08:42.500 --> 00:08:44.500]  不該
[00:08:44.500 --> 00:08:46.500]  當保羅在想不該的時候
[00:08:46.500 --> 00:08:47.500]  祂在想什麼
[00:08:47.500 --> 00:08:49.500]  祂在想祂自己
[00:08:49.500 --> 00:08:52.500]  當祂還在外面逼白教會的時候
[00:08:52.500 --> 00:08:55.500]  當祂在外面誣衊上帝的時候
[00:08:55.500 --> 00:08:59.500]  當祂在外面將耶穌釘在十字架上
[00:08:59.500 --> 00:09:04.500]  當祂在外面將屍體粉、壘石頭扔死的時候
[00:09:04.500 --> 00:09:07.500]  不該
[00:09:07.500 --> 00:09:09.500]  不該
[00:09:09.500 --> 00:09:14.500]  不該是整本聖經裏面最美麗、最不可思議的轉捩點
[00:09:14.500 --> 00:09:16.500]  是轉捩點
[00:09:16.500 --> 00:09:18.500]  是整個人類歷史的轉折點
[00:09:18.500 --> 00:09:20.500]  是你我人生的轉折點
[00:09:20.500 --> 00:09:21.500]  你知不知道
[00:09:21.500 --> 00:09:23.500]  不該
[00:09:23.500 --> 00:09:25.500]  不是end該
[00:09:25.500 --> 00:09:26.500]  不是神於事
[00:09:26.500 --> 00:09:30.500]  是不該
[00:09:30.500 --> 00:09:32.500]  在保羅還作罪人的時候
[00:09:32.500 --> 00:09:34.500]  不該
[00:09:34.500 --> 00:09:35.500]  神怎樣呢
[00:09:35.500 --> 00:09:36.500]  神自己主動
[00:09:36.500 --> 00:09:41.500]  主動將保羅從他的過半里面呼喊出來
[00:09:41.500 --> 00:09:43.500]  你記得拉撒路的故事嗎
[00:09:43.500 --> 00:09:46.500]  耶穌去到拉撒路的墳墓那裏
[00:09:46.500 --> 00:09:50.500]  耶穌呼喊拉撒路出來
[00:09:50.500 --> 00:09:54.500]  拉撒路那時候在墳墓裏面做什麼
[00:09:54.500 --> 00:09:56.500]  死了
[00:09:56.500 --> 00:09:58.500]  拉撒路不是說我還沒死
[00:09:58.500 --> 00:09:59.500]  拜託你救我
[00:09:59.500 --> 00:10:01.500]  然後耶穌很容易聽得清楚
[00:10:01.500 --> 00:10:02.500]  於是耶穌呼喊
[00:10:02.500 --> 00:10:03.500]  不是
[00:10:03.500 --> 00:10:04.500]  拉撒路死了
[00:10:04.500 --> 00:10:05.500]  不是拉撒路求救
[00:10:05.500 --> 00:10:06.500]  而耶穌聽到
[00:10:06.500 --> 00:10:07.500]  你明白嗎
[00:10:07.500 --> 00:10:09.500]  是祂完全死了
[00:10:09.500 --> 00:10:11.500]  祂是一個喪屍
[00:10:11.500 --> 00:10:14.500]  拉撒路死了四天
[00:10:14.500 --> 00:10:16.500]  神完全的主動
[00:10:16.500 --> 00:10:18.500]  當我們在黑暗裏面
[00:10:18.500 --> 00:10:22.500]  活在我們的罪惡過半當中
[00:10:22.500 --> 00:10:28.500]  神呼喊我們拉撒路出來
[00:10:28.500 --> 00:10:32.500]  你記不記得那天神呼喊你的日子
[00:10:32.500 --> 00:10:34.500]  林健你出來
[00:10:34.500 --> 00:10:38.500]  黃振庭你出來
[00:10:38.500 --> 00:10:40.500]  當我們還作罪人的時候
[00:10:40.500 --> 00:10:43.500]  我記得我昨天下午在想這些事情
[00:10:43.500 --> 00:10:45.500]  想起我以前小時候
[00:10:45.500 --> 00:10:47.500]  你好聽就什麼都不懂
[00:10:47.500 --> 00:10:50.500]  其實是自以爲是
[00:10:50.500 --> 00:10:51.500]  我不理神
[00:10:51.500 --> 00:10:54.500]  我做我自己要做的事
[00:10:54.500 --> 00:10:56.500]  我相信我是一個好人
[00:10:56.500 --> 00:10:58.500]  我拒絕祂的恩典
[00:10:58.500 --> 00:11:01.500]  祂呼喊我
[00:11:01.500 --> 00:11:02.500]  出來拉撒路
[00:11:02.500 --> 00:11:04.500]  出來
[00:11:04.500 --> 00:11:07.500]  神的恩典叫我們出來
[00:11:07.500 --> 00:11:09.500]  不單止是叫我們出來
[00:11:09.500 --> 00:11:10.500]  第六節繼續
[00:11:10.500 --> 00:11:14.500]  使我們與基督又使我們再基督耶穌裏與他
[00:11:14.500 --> 00:11:15.500]  你發現了嗎
[00:11:15.500 --> 00:11:20.500]  保羅想沒有一件事與基督是無關的
[00:11:20.500 --> 00:11:23.500]  所有的恩典在基督耶穌裏面
[00:11:23.500 --> 00:11:24.500]  恩典是一個人
[00:11:24.500 --> 00:11:25.500]  平安是一個人
[00:11:25.500 --> 00:11:26.500]  耶穌基督就是恩典
[00:11:26.500 --> 00:11:28.500]  耶穌基督就是平安
[00:11:28.500 --> 00:11:31.500]  在耶穌基督以外沒有恩典沒有平安
[00:11:31.500 --> 00:11:33.500]  Nothing
[00:11:33.500 --> 00:11:35.500]  保羅說神使我們
[00:11:35.500 --> 00:11:36.500]  然後保羅說了三件事
[00:11:36.500 --> 00:11:40.500]  他使我們一同活一同復活一同坐天上
[00:11:40.500 --> 00:11:42.500]  保羅真的亂來
[00:11:42.500 --> 00:11:46.500]  他自己創作一些新的動詞
[00:11:46.500 --> 00:11:48.500]  我們叫它Compound Word
[00:11:48.500 --> 00:11:50.500]  就是複合的詞組
[00:11:50.500 --> 00:11:51.500]  他加一同
[00:11:51.500 --> 00:11:52.500]  所有東西
[00:11:52.500 --> 00:11:54.500]  活着一同
[00:11:54.500 --> 00:11:55.500]  復活一同
[00:11:55.500 --> 00:11:57.500]  坐天上一同
[00:11:57.500 --> 00:12:03.500]  除耶穌以外沒有其他東西
[00:12:03.500 --> 00:12:06.500]  保羅說我們一切的福氣
[00:12:06.500 --> 00:12:07.500]  是在耶穌基督裏
[00:12:07.500 --> 00:12:09.500]  他一同帶我們上天
[00:12:09.500 --> 00:12:10.500]  爲什麼要上天
[00:12:10.500 --> 00:12:12.500]  因爲保羅在第一章已經說了
[00:12:12.500 --> 00:12:14.500]  我們所有的祝福在天上
[00:12:14.500 --> 00:12:15.500]  不是在地上
[00:12:15.500 --> 00:12:18.500]  所有的祝福在主耶穌基督在天上
[00:12:18.500 --> 00:12:19.500]  不單止是今世人
[00:12:19.500 --> 00:12:20.500]  還是來世
[00:12:20.500 --> 00:12:22.500]  爲要把他豐富的恩典
[00:12:22.500 --> 00:12:24.500]  就是他在基督耶穌裏
[00:12:24.500 --> 00:12:25.500]  又是基督耶穌裏
[00:12:25.500 --> 00:12:27.500]  向我們所施的恩賜
[00:12:27.500 --> 00:12:29.500]  顯明給後來的世代
[00:12:29.500 --> 00:12:30.500]  永永遠遠
[00:12:30.500 --> 00:12:32.500]  這裏說的是永恆
[00:12:32.500 --> 00:12:34.500]  恩上加恩
[00:12:34.500 --> 00:12:36.500]  無窮無盡的恩典
[00:12:36.500 --> 00:12:39.500]  當我們去到十萬年
[00:12:39.500 --> 00:12:42.500]  即是進入天國十萬年之後
[00:12:42.500 --> 00:12:44.500]  奇異恩典裏又說
[00:12:44.500 --> 00:12:46.500]  We have been there ten thousand years
[00:12:46.500 --> 00:12:48.500]  一樣的恩典
[00:12:48.500 --> 00:12:50.500]  不斷的恩上加恩
[00:12:50.500 --> 00:12:52.500]  無窮無盡
[00:12:52.500 --> 00:12:56.500]  保羅在說這個這麼偉大的恩典
[00:12:56.500 --> 00:12:58.500]  這裏保羅在第五節的時候
[00:12:58.500 --> 00:13:00.500]  他加了一句話
[00:13:00.500 --> 00:13:03.500]  叫做「我們得救是本福恩」
[00:13:03.500 --> 00:13:05.500]  但我覺得他是偷步的
[00:13:05.500 --> 00:13:06.500]  他未到的
[00:13:06.500 --> 00:13:08.500]  因爲他是下一段聖經
[00:13:08.500 --> 00:13:10.500]  才說「我們得救是本福恩」
[00:13:10.500 --> 00:13:11.500]  你看到在第八節的時候
[00:13:11.500 --> 00:13:13.500]  他繼續重複了同一個句子
[00:13:13.500 --> 00:13:15.500]  他之前偷了步
[00:13:15.500 --> 00:13:17.500]  保羅說
[00:13:17.500 --> 00:13:19.500]  「我們得救是本福恩」
[00:13:19.500 --> 00:13:21.500]  「點恩着信是神所賜的」
[00:13:21.500 --> 00:13:22.500]  「並不是出於自己」
[00:13:22.500 --> 00:13:25.500]  「不是出於行爲免得有人自誇」
[00:13:25.500 --> 00:13:26.500]  保羅這裏很強調
[00:13:26.500 --> 00:13:28.500]  覺得這個提醒是很重要
[00:13:28.500 --> 00:13:30.500]  重要的地步他要說兩次
[00:13:30.500 --> 00:13:31.500]  一個說負面的
[00:13:31.500 --> 00:13:33.500]  一個說正面的
[00:13:33.500 --> 00:13:34.500]  保羅說
[00:13:34.500 --> 00:13:38.500]  「你要記得你生命裏面的大能」
[00:13:38.500 --> 00:13:40.500]  「是出於恩典的」
[00:13:40.500 --> 00:13:43.500]  「你們的信是恩典的所在」
[00:13:43.500 --> 00:13:44.500]  所謂信呢
[00:13:44.500 --> 00:13:46.500]  我們通常說這些人信得很厲害
[00:13:46.500 --> 00:13:47.500]  好像練功練得很厲害
[00:13:47.500 --> 00:13:48.500]  不知道第幾重這樣
[00:13:48.500 --> 00:13:49.500]  其實不是
[00:13:49.500 --> 00:13:50.500]  在聖經裏面
[00:13:50.500 --> 00:13:52.500]  信是代表一個人
[00:13:52.500 --> 00:13:55.500]  是絕望中的新手
[00:13:55.500 --> 00:13:57.500]  是恩典的代號
[00:13:57.500 --> 00:14:01.500]  我們的德構完全是出於神
[00:14:01.500 --> 00:14:02.500]  完全是出於恩典
[00:14:02.500 --> 00:14:04.500]  接着他又反面再說
[00:14:04.500 --> 00:14:05.500]  「不關你的事」
[00:14:05.500 --> 00:14:06.500]  「不是出於你自己」
[00:14:06.500 --> 00:14:08.500]  「不是出於你的行爲」
[00:14:08.500 --> 00:14:10.500]  最後他的應用是
[00:14:10.500 --> 00:14:12.500]  「免得有人自誇」
[00:14:12.500 --> 00:14:14.500]  你知不知道
[00:14:14.500 --> 00:14:15.500]  「免得有人自誇」是一個反面
[00:14:15.500 --> 00:14:17.500]  其實正面的意思是什麼
[00:14:17.500 --> 00:14:20.500]  「爲要所有人完全服服在耶穌基督面前」
[00:14:20.500 --> 00:14:22.500]  有些人說
[00:14:22.500 --> 00:14:23.500]  「我不說話了」
[00:14:23.500 --> 00:14:24.500]  「我不自誇自己就可以了」
[00:14:24.500 --> 00:14:25.500]  是不是
[00:14:25.500 --> 00:14:27.500]  如果你生命裏面不被神掌管
[00:14:27.500 --> 00:14:29.500]  我請問你是不是在自誇
[00:14:29.500 --> 00:14:32.500]  你大膽啊
[00:14:32.500 --> 00:14:34.500]  你不服服在神面前
[00:14:34.500 --> 00:14:36.500]  耶穌要我們知道
[00:14:36.500 --> 00:14:37.500]  我們是完全恩典
[00:14:37.500 --> 00:14:39.500]  以至我們可以完全降服在神面前
[00:14:39.500 --> 00:14:40.500]  不是說你口
[00:14:40.500 --> 00:14:43.500]  有沒有說到自誇的話這麼簡單
[00:14:43.500 --> 00:14:45.500]  是說你整個生命
[00:14:45.500 --> 00:14:46.500]  有沒有服服在人
[00:14:46.500 --> 00:14:48.500]  在神的面前
[00:14:48.500 --> 00:14:50.500]  最後的高潮
[00:14:50.500 --> 00:14:51.500]  第十節
[00:14:51.500 --> 00:14:52.500]  所有東西都是帶到十節
[00:14:52.500 --> 00:14:55.500]  「我們是祂所做之物」
[00:14:55.500 --> 00:14:56.500]  更好的翻譯是
[00:14:56.500 --> 00:14:58.500]  「我們是祂的傑作」
[00:14:58.500 --> 00:15:00.500]  我也喜歡這個翻譯
[00:15:00.500 --> 00:15:01.500]  明珠
[00:15:01.500 --> 00:15:02.500]  Masterpiece
[00:15:02.500 --> 00:15:04.500]  We are His Masterpiece
[00:15:04.500 --> 00:15:06.500]  教會是神的代表作
[00:15:06.500 --> 00:15:09.500]  是神的明珠
[00:15:09.500 --> 00:15:11.500]  在原文裏面這個字
[00:15:11.500 --> 00:15:13.500]  整本新約聖經用過兩次
[00:15:13.500 --> 00:15:14.500]  一個說神的創造
[00:15:14.500 --> 00:15:15.500]  羅馬書第一章
[00:15:15.500 --> 00:15:18.500]  然後這裏說到神的再造
[00:15:18.500 --> 00:15:21.500]  神的再造是祂的明珠
[00:15:21.500 --> 00:15:23.500]  是祂的代表作
[00:15:23.500 --> 00:15:24.500]  是祂的傑作
[00:15:24.500 --> 00:15:27.500]  在基督裏面做的
[00:15:27.500 --> 00:15:30.500]  要使你們行善
[00:15:30.500 --> 00:15:32.500]  和佛教完全沒有關係
[00:15:32.500 --> 00:15:35.500]  麻煩你不要想佛教
[00:15:35.500 --> 00:15:37.500]  這個在說的行善
[00:15:37.500 --> 00:15:38.500]  是在說祂爲我們
[00:15:38.500 --> 00:15:41.500]  祂要幫我們預備做的事
[00:15:41.500 --> 00:15:43.500]  是我們要接旨
[00:15:43.500 --> 00:15:45.500]  本來一開始的時候
[00:15:45.500 --> 00:15:47.500]  祂已經說祂是奉神旨意
[00:15:47.500 --> 00:15:49.500]  現在我們聽到的人在接旨
[00:15:49.500 --> 00:15:51.500]  造神生命裏面
[00:15:51.500 --> 00:15:53.500]  爲我們教會所預備
[00:15:53.500 --> 00:15:56.500]  在這個世界裏面爲祂做見證
[00:15:56.500 --> 00:15:58.500]  我想帶你回去看整個大圖畫
[00:15:58.500 --> 00:15:59.500]  因爲你就這樣看
[00:15:59.500 --> 00:16:00.500]  你不明白的
[00:16:00.500 --> 00:16:01.500]  你要看到整個大圖畫
[00:16:01.500 --> 00:16:04.500]  你知道這個東西是多厲害
[00:16:04.500 --> 00:16:05.500]  保羅第二章
[00:16:05.500 --> 00:16:06.500]  以丕所持第二章
[00:16:06.500 --> 00:16:08.500]  承接了第一章
[00:16:08.500 --> 00:16:10.500]  祂要我們一層一層解剖
[00:16:10.500 --> 00:16:13.500]  這個浩瀚無盡的大能
[00:16:13.500 --> 00:16:14.500]  浩瀚無盡大能
[00:16:14.500 --> 00:16:16.500]  是深入魔域的大能
[00:16:16.500 --> 00:16:17.500]  復活昇天的大能
[00:16:17.500 --> 00:16:19.500]  最後是一個啓動傑作的大能
[00:16:19.500 --> 00:16:20.500]  如果你看到我
[00:16:20.500 --> 00:16:22.500]  這個演繹是正確的
[00:16:22.500 --> 00:16:24.500]  是紅燈黃燈
[00:16:24.500 --> 00:16:26.500]  然後是綠燈
[00:16:26.500 --> 00:16:29.500]  其實這個信靠恩典大能
[00:16:29.500 --> 00:16:31.500]  是不需要的
[00:16:31.500 --> 00:16:33.500]  祂的思維是
