
[00:00:00.000 --> 00:00:04.000]  聖經人聖經事由生命說書的網絡為大家預備
[00:06:19.600 --> 00:06:20.800]  包括餅
[00:06:20.800 --> 00:06:25.600]  誰知有飛鳥來吃我頭上糠子裏的食物
[00:06:25.600 --> 00:06:28.200]  最頂那個沒有遮沒有掩
[00:06:28.200 --> 00:06:29.000]  很漂亮
[00:06:29.000 --> 00:06:31.200]  而且是為法老烤食物
[00:06:31.200 --> 00:06:35.400]  誰知有飛鳥來吃了那些食物
[00:06:35.400 --> 00:06:38.000]  那藥師就說 哎呀 糟糕了
[00:06:38.000 --> 00:06:40.200]  你的夢是這樣解的
[00:06:40.200 --> 00:06:43.200]  三個糠子就是三天一樣
[00:06:43.200 --> 00:06:45.800]  不過三天之內
[00:06:45.800 --> 00:06:47.000]  第三了
[00:06:47.000 --> 00:06:49.000]  法老會斬斷你的頭
[00:06:49.000 --> 00:06:51.400]  將你掛在木頭上
[00:06:51.400 --> 00:06:55.400]  有飛鳥來吃你身上的肉
[00:06:55.400 --> 00:06:58.000]  這樣說 你這個夢就不好
[00:06:58.000 --> 00:06:59.400]  就說先生
[00:06:59.400 --> 00:07:01.400]  因為三天內你會死的
[00:07:01.400 --> 00:07:02.600]  你會被斬頭
[00:07:02.600 --> 00:07:05.600]  因為三個糠子代表三天
[00:07:05.600 --> 00:07:10.400]  而且吃最頂那個就是吃了頭
[00:07:10.400 --> 00:07:11.200]  我說很害怕
[00:07:11.200 --> 00:07:12.400]  為什麼?
[00:07:12.400 --> 00:07:14.200]  因為法老不喜歡你
[00:07:14.200 --> 00:07:18.000]  你那些食物不知道被誰吃了
[00:07:18.000 --> 00:07:20.200]  我不知道發生過什麼事
[00:07:20.200 --> 00:07:22.600]  譬如會不會有可能就是
[00:07:22.600 --> 00:07:26.200]  這個膳長將法老吃不完的食物
[00:07:26.200 --> 00:07:27.800]  私下送給別人吃
[00:07:27.800 --> 00:07:29.200]  拿些回家
[00:07:29.200 --> 00:07:30.400]  被人傳回來
[00:07:30.400 --> 00:07:35.000]  皇上 皇上 膳長拿了你的食物回家吃
[00:07:35.000 --> 00:07:36.200]  或者給誰吃
[00:07:36.200 --> 00:07:38.400]  分給下人吃
[00:07:38.400 --> 00:07:40.800]  但是不知道多開心 說好吃
[00:07:40.800 --> 00:07:42.800]  我的食物拿給別人吃
[00:07:42.800 --> 00:07:44.800]  不是吧 坐牢
[00:07:44.800 --> 00:07:46.600]  可能不知道發生什麼事
[00:07:46.600 --> 00:07:50.600]  總之你是將法老吃的食物
[00:07:50.600 --> 00:07:51.800]  最頂的糠子
[00:07:51.800 --> 00:07:54.800]  有飛鳥來吃了
[00:07:54.800 --> 00:07:56.000]  這樣就沒命了
[00:07:56.000 --> 00:07:57.200]  這個就是第三個
[00:07:57.200 --> 00:07:59.000]  必斬斷你的頭
[00:07:59.000 --> 00:08:01.600]  這個是插水式
[00:08:01.600 --> 00:08:03.000]  死了
[00:08:03.000 --> 00:08:05.200]  糾正是V型反彈
[00:08:05.200 --> 00:08:06.400]  人生很多時候都是這樣
[00:08:06.400 --> 00:08:08.400]  有些就是這樣了
[00:08:08.400 --> 00:08:12.400]  老老實實有多少個是V型反彈的
[00:08:12.400 --> 00:08:15.400]  很多都是插水下去就去了下面
[00:08:15.400 --> 00:08:18.000]  不過無論怎樣都是在神的手裏面安排的
[00:08:18.000 --> 00:08:20.600]  你要盡力將自己的事做好
[00:08:20.600 --> 00:08:23.600]  小心做
[00:08:23.600 --> 00:08:24.800]  害人之心不可有
[00:08:24.800 --> 00:08:26.200]  防人之心不可無
[00:08:26.200 --> 00:08:28.800]  這個世界的人都很險惡的
[00:08:28.800 --> 00:08:32.200]  這個世界都是惡在惡者手下
[00:08:32.200 --> 00:08:34.200]  我都試過會被人害
[00:08:34.200 --> 00:08:36.000]  他們想都沒想過
[00:08:36.000 --> 00:08:38.200]  是你幫過他
[00:08:38.200 --> 00:08:41.000]  有恩於他的人會害你的
[00:08:41.000 --> 00:08:44.000]  所以我現在很明白
[00:08:44.000 --> 00:08:46.800]  本來我心裏面很多不開心
[00:08:46.800 --> 00:08:50.200]  不過後來學了藥室之後
[00:08:50.200 --> 00:08:51.800]  這些事是出於神的
[00:08:51.800 --> 00:08:53.400]  是神差派我
[00:08:53.400 --> 00:08:56.000]  令我經過學到這些東西
[00:08:56.000 --> 00:08:58.000]  現在我都長進了
[00:08:58.000 --> 00:09:00.000]  插下去
[00:09:00.000 --> 00:09:02.000]  幸好神拉我上來
[00:09:02.000 --> 00:09:04.000]  每個人都不一樣
[00:09:04.000 --> 00:09:06.000]  你就會死了
[00:09:06.000 --> 00:09:08.000]  到了第三天
[00:09:08.000 --> 00:09:10.000]  法老的生日
[00:09:10.000 --> 00:09:12.000]  就大排筵席
[00:09:12.000 --> 00:09:15.000]  眾神設擺筵席的時候
[00:09:15.000 --> 00:09:18.000]  就將酒政和善長提出監內
[00:09:18.000 --> 00:09:20.000]  叫那兩個出來
[00:09:20.000 --> 00:09:22.400]  當然你擺筵席的時候
[00:09:22.400 --> 00:09:25.400]  記起預備食物和斟酒的那個人
[00:09:25.400 --> 00:09:27.000]  預備酒的那個人
[00:09:27.000 --> 00:09:29.000]  你叫那兩個出來
[00:09:29.000 --> 00:09:33.000]  其實法老還在生那個善長的氣
[00:09:33.000 --> 00:09:35.000]  做飲食的那個人
[00:09:35.000 --> 00:09:37.000]  好,你就
[00:09:37.000 --> 00:09:40.000]  酒政仍然是為我做遞杯
[00:09:40.000 --> 00:09:41.000]  給我喝酒
[00:09:41.000 --> 00:09:42.000]  善長呢
[00:09:42.000 --> 00:09:44.000]  給我斬頭
[00:09:44.000 --> 00:09:45.000]  掛起來
[00:09:45.000 --> 00:09:47.000]  就好像藥室那樣講
[00:09:47.000 --> 00:09:48.000]  所解的話
[00:09:48.000 --> 00:09:50.000]  即是法室:哎呀,皇上要命呀
[00:09:50.000 --> 00:09:52.000]  都沒用了
[00:09:52.000 --> 00:09:54.000]  好,事情這樣發生了
[00:09:54.000 --> 00:09:56.000]  嘩,藥室解夢很準
[00:09:56.000 --> 00:10:00.000]  所以當他兩個被叫上來
[00:10:00.000 --> 00:10:01.000]  見到法老的時候
[00:10:01.000 --> 00:10:04.000]  特別是酒政官府完職的時候
[00:10:04.000 --> 00:10:05.000]  現在你馬上換件衣服
[00:10:05.000 --> 00:10:06.000]  斟酒給我喝
[00:10:06.000 --> 00:10:08.000]  以後繼續做這個
[00:10:08.000 --> 00:10:10.000]  侍候我的工作
[00:10:10.000 --> 00:10:12.000]  嘩,多謝皇上,多謝皇上
[00:10:12.000 --> 00:10:14.000]  當然在這個多謝期間
[00:10:14.000 --> 00:10:15.000]  不斷地小心
[00:10:15.000 --> 00:10:17.000]  馬上洗澡換衣服的期間
[00:10:17.000 --> 00:10:18.000]  等等
[00:10:18.000 --> 00:10:19.000]  在裡面
[00:10:19.000 --> 00:10:22.000]  嘩,好彩席
[00:10:22.000 --> 00:10:24.000]  你一定會想
[00:10:24.000 --> 00:10:26.000]  嘩,這個藥室
[00:10:26.000 --> 00:10:28.000]  這個希伯來少年
[00:10:28.000 --> 00:10:30.000]  解夢真的挺厲害的
[00:10:30.000 --> 00:10:32.000]  一定會這樣想起的
[00:10:32.000 --> 00:10:33.000]  誰知道
[00:10:33.000 --> 00:10:36.000]  酒政卻不紀念藥室
[00:10:36.000 --> 00:10:37.000]  四個字
[00:10:37.000 --> 00:10:40.000]  竟忘了他
[00:10:40.000 --> 00:10:42.000]  竟忘了他
[00:10:42.000 --> 00:10:43.000]  即是說
[00:10:43.000 --> 00:10:45.000]  應該不會忘記
[00:10:45.000 --> 00:10:47.000]  但是竟然會忘記
[00:10:47.000 --> 00:10:49.000]  有沒有這樣的經歷過呢
[00:10:49.000 --> 00:10:50.000]  有的
[00:10:50.000 --> 00:10:52.000]  我也有經歷過
[00:10:52.000 --> 00:10:53.000]  也有做過
[00:10:53.000 --> 00:10:54.000]  一些很重要的事情
[00:10:54.000 --> 00:10:57.000]  竟然忘了那個人
[00:10:57.000 --> 00:10:58.000]  會的
[00:10:58.000 --> 00:11:00.000]  竟然忘記了
[00:11:00.000 --> 00:11:01.000]  哎呀,慘了
[00:11:01.000 --> 00:11:02.000]  他忘記了
[00:11:02.000 --> 00:11:03.000]  這樣也有
[00:11:03.000 --> 00:11:05.000]  竟然忘記了
[00:11:05.000 --> 00:11:07.000]  這個竟然忘記了
[00:11:07.000 --> 00:11:09.000]  也是在神的手裡
[00:11:09.000 --> 00:11:11.000]  應該會記得的
[00:11:11.000 --> 00:11:13.000]  但是竟然會忘記
[00:11:13.000 --> 00:11:15.000]  你猜神的手會不會在背後做一些事情呢
[00:11:15.000 --> 00:11:17.000]  當然他可能是老人
[00:11:17.000 --> 00:11:18.000]  有些失憶
[00:11:18.000 --> 00:11:19.000]  忘記了
[00:11:19.000 --> 00:11:20.000]  或者太緊張
[00:11:20.000 --> 00:11:21.000]  忘記了
[00:11:21.000 --> 00:11:24.000]  或者他知道要跟藥室說話
[00:11:24.000 --> 00:11:26.000]  不過在潛意識裡
[00:11:26.000 --> 00:11:27.000]  還是要小心
[00:11:27.000 --> 00:11:28.000]  不要隨便說
[00:11:28.000 --> 00:11:30.000]  因為他說得那麼準
[00:11:30.000 --> 00:11:32.000]  哎呀,不知道會不會上來搶了我的位子
[00:11:32.000 --> 00:11:33.000]  哇,他說得那麼準
[00:11:33.000 --> 00:11:36.000]  可能都被那個擅長的被斬首
[00:11:36.000 --> 00:11:38.000]  嚇怕了
[00:11:38.000 --> 00:11:41.000]  很多在心裡抑制了
[00:11:41.000 --> 00:11:42.000]  竟然忘記了
[00:11:42.000 --> 00:11:44.000]  無論什麼原因都好
[00:11:44.000 --> 00:11:46.000]  竟忘了
[00:11:46.000 --> 00:11:47.000]  就是這樣
[00:11:47.000 --> 00:11:49.000]  因此你記得
[00:11:49.000 --> 00:11:51.000]  人是會忘記你的
[00:11:51.000 --> 00:11:54.000]  雖然你有恩於任何人
[00:11:54.000 --> 00:11:57.000]  就不要以為他一定會將你的恩記到永遠
[00:11:57.000 --> 00:11:59.000]  又或者你
[00:11:59.000 --> 00:12:00.000]  哎呀,漂亮的人
[00:12:00.000 --> 00:12:02.000]  於是他一定會記得我
[00:12:02.000 --> 00:12:03.000]  又或者我那麼出眾
[00:12:03.000 --> 00:12:04.000]  他一定會記得我
[00:12:04.000 --> 00:12:05.000]  讀書那麼多
[00:12:05.000 --> 00:12:06.000]  一定會記得我
[00:12:06.000 --> 00:12:07.000]  那次立了大功
[00:12:07.000 --> 00:12:08.000]  他一定會記得我
[00:12:08.000 --> 00:12:09.000]  不是的
[00:12:09.000 --> 00:12:10.000]  所有事都是三個字
[00:12:10.000 --> 00:12:12.000]  出於神
[00:12:12.000 --> 00:12:14.000]  如果是出於神
[00:12:14.000 --> 00:12:15.000]  在這裡
[00:12:15.000 --> 00:12:16.000]  不出於神,不在這裡
[00:12:16.000 --> 00:12:19.000]  神叫那個酒精繼續恢復原跡
[00:12:19.000 --> 00:12:21.000]  叫那個擅長改矮一個頭
[00:12:21.000 --> 00:12:23.000]  就發生了
[00:12:23.000 --> 00:12:27.000]  他令到那個酒精忘記了約瑟
[00:12:27.000 --> 00:12:29.000]  竟忘了他
[00:12:29.000 --> 00:12:31.000]  那都是那個酒精不好
[00:12:31.000 --> 00:12:33.000]  酒精是不記念約瑟
[00:12:33.000 --> 00:12:35.000]  因為聖經特別這樣說
[00:12:35.000 --> 00:12:37.000]  酒精不記住約瑟
[00:12:37.000 --> 00:12:39.000]  不記念是指不記住
[00:12:39.000 --> 00:12:40.000]  出來了就好了
[00:12:40.000 --> 00:12:43.000]  過得開就是神仙
[00:12:43.000 --> 00:12:45.000]  不記念
[00:12:45.000 --> 00:12:46.000]  酒精是會這樣的
[00:12:46.000 --> 00:12:47.000]  軟弱的
[00:12:47.000 --> 00:12:48.000]  脆弱的
[00:12:48.000 --> 00:12:50.000]  如果你將自己所有的東西
[00:12:50.000 --> 00:12:51.000]  都想在人的身上
[00:12:51.000 --> 00:12:53.000]  你就會非常之失望
[00:12:53.000 --> 00:12:55.000]  一定要記得
[00:12:55.000 --> 00:12:56.000]  出於神
[00:12:56.000 --> 00:12:58.000]  神不會忘記
[00:12:58.000 --> 00:13:00.000]  人會忘記
[00:13:00.000 --> 00:13:01.000]  交代給主
[00:13:01.000 --> 00:13:03.000]  我們一起祈禱吧
[00:13:03.000 --> 00:13:07.000]  主我們見到這個酒精忘記約瑟的時候
[00:13:07.000 --> 00:13:08.000]  心裏面真的覺得
[00:13:08.000 --> 00:13:09.000]  很歎息
[00:13:09.000 --> 00:13:10.000]  真的歎一口氣
[00:13:10.000 --> 00:13:12.000]  為什麼這樣都有
[00:13:12.000 --> 00:13:15.000]  他竟然這樣V型反戴官復原跡
[00:13:15.000 --> 00:13:18.000]  竟然會忘記了和他解夢的約瑟
[00:13:18.000 --> 00:13:20.000]  三天前
[00:13:20.000 --> 00:13:21.000]  也見到那個
[00:13:21.000 --> 00:13:23.000]  真的三天之後
[00:13:23.000 --> 00:13:26.000]  他就被斬頭了
[00:13:26.000 --> 00:13:31.000]  一定記得三天之前約瑟解的夢
[00:13:31.000 --> 00:13:32.000]  主面那麼大
[00:13:32.000 --> 00:13:35.000]  在監房和回到皇帝皇宮面前
[00:13:35.000 --> 00:13:36.000]  還是皇帝面前
[00:13:36.000 --> 00:13:38.000]  不會忘記的
[00:13:38.000 --> 00:13:40.000]  但是竟不忘記
[00:13:40.000 --> 00:13:42.000]  有時是會有意無意忘記了
[00:13:42.000 --> 00:13:43.000]  不過
[00:13:43.000 --> 00:13:44.000]  你沒有忘記
[00:13:44.000 --> 00:13:46.000]  我們就將自己交在你的手裏
[00:13:46.000 --> 00:13:47.000]  人須忘記
[00:13:47.000 --> 00:13:49.000]  你卻不忘記
[00:13:49.000 --> 00:13:51.000]  這個就是我們信靠你的地方
[00:13:51.000 --> 00:13:53.000]  知道你是無所不能
[00:13:53.000 --> 00:13:56.000]  是不會失憶
[00:13:56.000 --> 00:13:58.000]  是不會意外的
[00:13:58.000 --> 00:13:59.000]  求你親自憐憫
[00:13:59.000 --> 00:14:02.000]  幫助我們更多信靠教導你
[00:14:02.000 --> 00:14:03.000]  祈禱奉耶穌名求
[00:14:03.000 --> 00:14:04.000]  阿門
