
[00:00:00.000 --> 00:00:04.000]  在我們聆聽主導的耳先,讓我們同心低頭禱告
[00:04:51.000 --> 00:05:09.000]  耶穌現在就是教我們怎樣跟上帝在這個時候溝通,聖靈怎樣在這個過程當中為我們進行這個加密解密的過程,從而讓我們去理解到上帝真正的信息是甚麼
[00:05:10.000 --> 00:05:21.000]  讓我們一起去讀一下這段聖經,剛才彭靈姊妹為我們讀了一次,不過經文讀多一點就能夠更加容易掌握
[00:05:21.000 --> 00:05:36.000]  正如我先前都說,撒種的比喻這一段經文,如果你看英語聖經,基本上這個比喻是說撒種的人的比喻,不是說種的,是說撒種的人
[00:05:37.000 --> 00:05:43.000]  我們去讀一下,準確掌握一下這個撒種的人其實想說些甚麼給我們知道
[00:05:43.000 --> 00:05:48.000]  我們一起讀,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:05:49.000 --> 00:06:10.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:06:11.000 --> 00:06:32.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:06:33.000 --> 00:06:57.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:06:58.000 --> 00:07:17.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:07:18.000 --> 00:07:39.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:07:40.000 --> 00:07:50.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:07:50.000 --> 00:08:01.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:08:02.000 --> 00:08:24.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:08:25.000 --> 00:08:36.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:08:37.000 --> 00:08:59.000]  馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節,馬太福音十三章十八至二十三節
[00:09:00.000 --> 00:09:11.000]  剛剛我們讀過這段經文,我會分兩個大部分和第一時間的思想,因為這兩個部分,第一個部分比較簡單一點
[00:09:11.000 --> 00:09:19.000]  是講什麼呢?第一個部分是講誠實的神的指紋,致醒的時刻
[00:09:19.000 --> 00:09:23.000]  就是第十三章第十八節
[00:09:24.000 --> 00:09:36.000]  然後在第二部分,就是從第十九節至二十三節裏面,就是講到當一個人能夠巧妙運用到,掌握到這個上帝的VPN
[00:09:36.000 --> 00:09:50.000]  怎樣懂得從比喻當中了解上帝,和一些沒有這個技巧的人,用一個比喻講就是沒有這個神的VPN的人,他們最大的分別是怎樣?
[00:09:51.000 --> 00:09:58.000]  這個就是這段聖經想講的主旨內容,不過我分開兩個大部分和大家講,因為第二個部分比較複雜一點
[00:09:58.000 --> 00:10:10.000]  如果大家今天聽的時候,在崇拜的時候有困難,不要緊,我們有這個重播,高清重播的時候,上面有筆記,我打上去的
[00:10:10.000 --> 00:10:15.000]  所以大家可以到時去看,有很詳細的分析
[00:10:16.000 --> 00:10:24.000]  如果你說,牧師,我想和你個人溝通一下,交流一下,沒問題,你可以打電話給我,短訊給我,email給我,我都會和大家聯絡
[00:10:24.000 --> 00:10:34.000]  我們先看看第一部分,第十三章第十八節,這裏這樣講,所以,你們當聽者殺種的比喻
[00:10:35.000 --> 00:10:52.000]  十個大英前輩,十個讀到這裏的時候,那有什麼特別?這句說話都不是少見的說話,又不是有什麼特別,特別就是因為這句說話是剛剛引用完耶穌陳述到
[00:10:52.000 --> 00:10:59.000]  有耳可聽的,就應當聽的,這段經文的來源是從《耳塞亞書》的來源以來
[00:11:00.000 --> 00:11:09.000]  如果當我們去看以下解釋的時候,原來耶穌第一樣東西要我們去掌握的就是
[00:11:09.000 --> 00:11:22.000]  你聽了信息之後,你是不是真真正正去理解到這段聖經的內容,然後再反思在你的生命裏面呢?
[00:11:23.000 --> 00:11:32.000]  所以在原文聖經這句說話,中文話本就沒有什麼特別,所以你們當聽者殺種的比喻
[00:11:32.000 --> 00:11:42.000]  如果你們參考不同的譯本,譬如我個人比較喜歡用的net的譯本,十八節他一開始他這樣講
[00:11:43.000 --> 00:11:55.000]  So listen to the parable of the sower,NRSV的譯本更加直接講到hear than the parable of the sower
[00:11:55.000 --> 00:12:08.000]  耶穌在這裏給了他們一個命令,聽,這個殺種人的比喻,強調的是聽
[00:12:09.000 --> 00:12:19.000]  聽有什麼特別,大家可能會這樣問,聽這個字眼在聖經裏面是絕對不是一個等閒的字眼
[00:12:19.000 --> 00:12:31.000]  我們以為聽就好像是一個聽覺的問題,大家有沒有留意到,今天其實你跟很多人在這裏講東西,那些人不是在這裏聽你說話
[00:12:32.000 --> 00:12:44.000]  你有沒有留意,我曾經試過跟一個媽媽聊她的子女的情況,她說我要跟你分享一樣東西牧師,我說什麼事
[00:12:44.000 --> 00:12:51.000]  她說我的子女現在好像不太聽我說,甚至有一次我去學校見家長的時候,老師也這樣跟我說
[00:12:52.000 --> 00:13:04.000]  他說你的兒子或者女兒,他有個女兒,她的女兒原來上課的時候不知道在做什麼,老師就跟我說,她說她住在這裏做事
[00:13:04.000 --> 00:13:18.000]  我說那有什麼特別,不過特別就特別在什麼呢,當老師問,見到她沒有留心的時候,就走過去跟她問她,我剛才講了些什麼
[00:13:19.000 --> 00:13:34.000]  她的女兒就幻想剛才講了一些有關於什麼什麼的題目,老師說不如你講一次給我聽,她又講不到,這種表現熟不熟悉
[00:13:35.000 --> 00:13:49.000]  今天很多信徒都是這樣,他們的生活也是這樣,他們的人處在你面前,他們只聽了一個標題,然後他們就在做自己的事情
[00:13:49.000 --> 00:13:58.000]  當你再問他詳細,究竟我說過些什麼,教過你些什麼,一點都沒有聽過進去
[00:13:59.000 --> 00:14:11.000]  耶穌問這條問題,發出這個命令聽,聽這個殺種敵人的比喻
[00:14:11.000 --> 00:14:25.000]  目的是要讓這個被問的群眾,特別是耶穌基督的門徒,你們有沒有留心在聽究竟我所講的東西
[00:14:26.000 --> 00:14:33.000]  而你能夠明白當中的意義和他本身的信息主旨是什麼東西呢
[00:14:33.000 --> 00:14:50.000]  聽這個字眼在聖經的裏面,特別是在新約的當中,全卷的聖經,總共就用,全卷馬太福音裏面用了63次
[00:14:51.000 --> 00:15:10.000]  單單在第13章裏面就用了16次,而今天我們所看的這段聖經,從第18節到第23節的經文,在這裏就很強調告訴我們,你要聽
[00:15:11.000 --> 00:15:21.000]  而這個字眼,如果你是有機會,你自己找本聖經查一下,特別是找原文聖經,單單這裏就已經用了15次
[00:15:21.000 --> 00:15:30.000]  整段第13章裏面用16次,單單這裏已經用了15次
[00:15:31.000 --> 00:15:47.000]  簡單來說,這個聽就不是一般的聽,當我們細心去查希臘文的聖經裏面,講到這個Akuo,這裏用了命令語Akusetai
[00:15:47.000 --> 00:15:58.000]  聽,是一個發出的命令,一個指示,你其實聽不聽得明白的
[00:15:59.000 --> 00:16:11.000]  是發出這條問題,用一個命令語來提醒今天的信徒,當我們讀到這段聖經的時候
[00:16:11.000 --> 00:16:21.000]  你回教會這麼久,讀聖經這麼久,假設你有讀,你聽不聽得明白上帝想講什麼給你知道
[00:16:22.000 --> 00:16:32.000]  還是你只是在聽一些你自己喜歡聽的東西,所以曾經以前有人教講道學的時候
[00:16:32.000 --> 00:16:39.000]  曾經講過,其實講道不應該長的,講道應該大約是十幾分鐘,十五分鐘就好了
[00:16:39.000 --> 00:16:47.000]  因為人的集中程度只是十幾分鐘,之後那些是完全混淆障礙的
[00:16:48.000 --> 00:16:58.000]  沒錯,不信主的人就是這樣表現,信主的人,因為你對上帝有尋求
[00:16:58.000 --> 00:17:08.000]  你嫌聽得不夠,當你喜悅一件事的時候,你奮身都會去做
[00:17:09.000 --> 00:17:20.000]  就好像一個人喜歡了一個男孩子一樣,一個女孩子喜歡了一個男孩子,而聽那個男孩子說話不夠
[00:17:20.000 --> 00:17:26.000]  依依不捨地離開,那種心態
[00:17:27.000 --> 00:17:40.000]  你知道今天教會有很多聽道專家,他們不是說他們有很高超的神學,或者他們有很好的神學造詣
[00:17:40.000 --> 00:17:51.000]  而是指他們在聽講道的時候,動機有些問題,他們可能很喜歡去做筆記
[00:17:52.000 --> 00:18:08.000]  不是做筆記錯,不要以為是做筆記錯,但是喜歡在聽到的東西裡面,斷章取然在經文當中抽出一句半句來向講員作出挑戰或者批評
[00:18:09.000 --> 00:18:22.000]  牧師,這樣不能夠批評嗎?不是,我都鼓勵丁先生,當你聽完我講道有些地方你不明白的,或者有疑問的,有囚隨的,你可以來跟我談,跟我講
[00:18:22.000 --> 00:18:33.000]  但是不是代表一個人當你聽完之後,抽出牧者講的一兩句之後,然後就將他來到大造文章作出指控
[00:18:34.000 --> 00:18:46.000]  這種情況是耶穌在這裡告訴這些門徒的,你聽了我講殺種的人的比喻,你又聽了我現在講給你聽,我為什麼要用比喻的目的
[00:18:46.000 --> 00:18:53.000]  因為你想知道為什麼要用這個比喻的目的,我都解釋給你聽了,現在我正式就告訴你這段經文為什麼
[00:18:54.000 --> 00:19:04.000]  我告訴你之後,不是我解釋了,收工了,散會,不是,反思回監察一下你自己的靈命是怎麼樣
[00:19:04.000 --> 00:19:12.000]  我和上帝明不明白上帝的心思意念呢?還是我還在依靠我自己個人的心思意念在活呢?
[00:19:13.000 --> 00:19:24.000]  今天教會最大的問題就是教會的人活在教會當中做所謂聖功的時候,完全是按照自己的喜好,自己的目標去做
[00:19:24.000 --> 00:19:30.000]  從來沒有想過上帝是不是真的要你這樣去做,你說不是啊,傳福音是上帝叫我們去做
[00:19:30.000 --> 00:19:35.000]  傳福音你都可以按照自己的慾望來傳的,你知道嗎?大仙姐妹
[00:19:40.000 --> 00:19:51.000]  聽這個主題,是你明不明白上帝告訴你的信息的內容
[00:19:51.000 --> 00:19:56.000]  上帝想你知道,他告訴你的東西
[00:19:56.000 --> 00:20:06.000]  我曾經去過一間教會,我說了一堂課之後,那些人抽了我其中一句出來說
[00:20:07.000 --> 00:20:13.000]  就在那裏作無限放大的指控,然後將自己標榜到我們的神學幾好
[00:20:13.000 --> 00:20:23.000]  這個牧師即是我,多麼的差劣,不准信徒向聖靈祈禱,不准信徒向耶穌祈禱
[00:20:23.000 --> 00:20:33.000]  我很老實的跟大家說,我只可以告訴大家,耶穌告訴你,禱告是向天父禱告
[00:20:34.000 --> 00:20:37.000]  這是聖經裏面唯一一個耶穌基督的教導
[00:20:37.000 --> 00:20:44.000]  至於你喜歡和什麼禱告都好,你喜歡和魔鬼禱告都好,什麼都好,這是你自己決定
[00:20:44.000 --> 00:20:52.000]  不過很多人利用這種方式,來標榜自己,我自己比其他人好
[00:20:52.000 --> 00:20:58.000]  就算牧師幾好,我要剷低他的時候,我要踐踏他的時候,我就抽他其中一句說話
[00:21:00.000 --> 00:21:04.000]  不用說什麼,最近香港都有這樣的例子
[00:21:04.000 --> 00:21:12.000]  專門斷章取義,去取人一兩句說話出來,將他無限放大之後,將他作為指控
[00:21:12.000 --> 00:21:17.000]  這種心態,不是信徒應有的表現
[00:21:17.000 --> 00:21:22.000]  聽清楚,這種不是信徒應有的表現,這個就是耶穌在這裏說
[00:21:22.000 --> 00:21:29.000]  要指出,你聽這個比喻的時候,明白當中的意思是什麼
[00:21:30.000 --> 00:21:38.000]  第二部份來了,這個部份我叫做checking,check notes的時候
[00:21:38.000 --> 00:21:48.000]  看看你的理解,和耶穌告訴你正式的解釋是什麼
[00:21:48.000 --> 00:21:58.000]  首先提一件事,想和大家去看簡單一點,作一個概覽
[00:21:59.000 --> 00:22:04.000]  耶穌從第十九節到第二十三節裏面說了四種狀況
[00:22:04.000 --> 00:22:09.000]  是人聽了道之後的回應
[00:22:09.000 --> 00:22:12.000]  所以簡單一點來說
[00:22:12.000 --> 00:22:20.000]  這部份的聖經是說
[00:22:24.000 --> 00:22:30.000]  上帝的道,放在不同的人身上之後
[00:22:30.000 --> 00:22:36.000]  而這些道和這些人有產生互動的關係
[00:22:36.000 --> 00:22:39.000]  在這個互動的關係的時候
[00:22:39.000 --> 00:22:46.000]  就顯出了一個真正的人,或者這個地土的實質狀態是怎樣的
[00:22:46.000 --> 00:22:49.000]  我再重新說多一次
[00:22:50.000 --> 00:22:55.000]  就是這個殺了的人,把這個種子放在不同的地土裏面
[00:22:55.000 --> 00:22:57.000]  所有的地土裏面
[00:22:57.000 --> 00:23:00.000]  而這些地土是他的地土
[00:23:00.000 --> 00:23:02.000]  聽清楚,這些地土是他的
[00:23:02.000 --> 00:23:05.000]  他灑下去,是他主動灑的
[00:23:05.000 --> 00:23:08.000]  把他的種子灑下去的時候
[00:23:08.000 --> 00:23:17.000]  這些地土的本質、陽態就會和這些種子產生互動關係
[00:23:18.000 --> 00:23:21.000]  用英文說是有chemical reaction
[00:23:21.000 --> 00:23:23.000]  或者physical reaction
[00:23:23.000 --> 00:23:28.000]  或者用農業的說法是有biological reaction
[00:23:28.000 --> 00:23:31.000]  然後那個反應會是怎樣
[00:23:31.000 --> 00:23:35.000]  反映出一個新的狀態
[00:23:35.000 --> 00:23:38.000]  這個新的狀態的結果就反映出
[00:23:38.000 --> 00:23:42.000]  這個人,或者這個地土是甚麼質素
[00:23:43.000 --> 00:23:50.000]  用這個東西來反映出人聽到真理之後的回應
[00:23:50.000 --> 00:23:55.000]  所以,如果大家有機會
[00:23:55.000 --> 00:24:01.000]  遲些去看我的筆記,在上網的時候
[00:24:01.000 --> 00:24:10.000]  這裡總共分開四大類別的土壤,或者泥土的質素
[00:24:11.000 --> 00:24:13.000]  之前在第1至第9節我已經說過
[00:24:13.000 --> 00:24:17.000]  分別有說在路旁的土壤
[00:24:17.000 --> 00:24:23.000]  落在淺石頭地上的土
[00:24:23.000 --> 00:24:26.000]  即是土是淺的,石頭的地上
[00:24:26.000 --> 00:24:30.000]  第3類是落在荊棘裏面
[00:24:30.000 --> 00:24:36.000]  以及落在一些好的泥土上的地面
[00:24:36.000 --> 00:24:40.000]  而在解釋這段聖經裏面
[00:24:41.000 --> 00:24:45.000]  是需要有三種的解釋方式去解釋的
[00:24:45.000 --> 00:24:49.000]  你可以記下它,標題就可以了
[00:24:49.000 --> 00:24:52.000]  因為詳情我會刊登出來的
[00:24:52.000 --> 00:24:55.000]  三種解釋方法
[00:24:55.000 --> 00:25:01.000]  都是要說聽了主的導之後,明白這個主題
[00:25:01.000 --> 00:25:04.000]  第一個解釋方法
[00:25:05.000 --> 00:25:13.000]  就是這四類別的土壤,或者謝遇為人、信徒、人
[00:25:13.000 --> 00:25:17.000]  他們的屬靈的反應,這是第一類的解釋方法
[00:25:17.000 --> 00:25:20.000]  第二類的解釋方法
[00:25:20.000 --> 00:25:30.000]  是可以解釋,一個人當上帝的導向他去發出之後
[00:25:31.000 --> 00:25:35.000]  他可能有四種時期不同的屬靈的反應
[00:25:35.000 --> 00:25:41.000]  一個人可能有四種不同的時期的反應
[00:25:41.000 --> 00:25:44.000]  就不只是分四類
[00:25:44.000 --> 00:25:48.000]  就是每一類都可以有不同的時期的反應
[00:25:48.000 --> 00:25:53.000]  另一個解釋方法,第三種的解釋方法
[00:25:53.000 --> 00:25:58.000]  就是當一個人當他聽到神的說話之後
[00:25:59.000 --> 00:26:05.000]  在不同時刻的狀態,他怎樣去接受上帝的道理
[00:26:05.000 --> 00:26:08.000]  接受的程度到多少
[00:26:08.000 --> 00:26:18.000]  這三種解釋方法,你找不到色經書找的
[00:26:18.000 --> 00:26:24.000]  是我自己寫的色經,所以你找不到其他色經書寫
[00:26:24.000 --> 00:26:27.000]  你可以參考遲些
[00:26:28.000 --> 00:26:32.000]  不過在雲雲這些解釋的方法裏面
[00:26:32.000 --> 00:26:39.000]  我覺得第一個解釋是最為貼近耶穌基督的解釋
[00:26:39.000 --> 00:26:45.000]  是指出四類人不同的屬靈反應
[00:26:45.000 --> 00:26:49.000]  對上帝的道理的回應
[00:26:49.000 --> 00:26:57.000]  所以當神的道傳開,人人有份聽
[00:26:58.000 --> 00:27:01.000]  沒有人被歧視
[00:27:01.000 --> 00:27:04.000]  不只是被某些人先聽到
[00:27:04.000 --> 00:27:08.000]  不是有些人我只聽到有一個魔法的說話
[00:27:08.000 --> 00:27:10.000]  上帝我要你的真理
[00:27:10.000 --> 00:27:13.000]  那些人才會明白上帝的道理,不是
[00:27:13.000 --> 00:27:18.000]  這個不是呼喚的問題
[00:27:18.000 --> 00:27:22.000]  是根本人本身他的靈性狀態是怎樣
[00:27:25.000 --> 00:27:28.000]  你說,牧師,是這樣的嗎?
[00:27:28.000 --> 00:27:30.000]  是呀
[00:27:30.000 --> 00:27:34.000]  還有不是因為你屬於哪個群體
[00:27:34.000 --> 00:27:37.000]  這件事我首先要提出
[00:27:37.000 --> 00:27:43.000]  聽主的道理在現場,特別聽殺種的人的比喻
[00:27:43.000 --> 00:27:51.000]  的門徒當中,總共有十二個耶穌所選召的
[00:27:52.000 --> 00:27:57.000]  是否十二個人他們接受上帝耶穌的教導都是這麼準確
[00:27:57.000 --> 00:28:02.000]  我們用其中一個做例子
[00:28:02.000 --> 00:28:05.000]  彼得
[00:28:05.000 --> 00:28:10.000]  彼得算是耶穌的大弟子最頂尖的那個吧
[00:28:10.000 --> 00:28:15.000]  彼得明明是耶穌基督所說的話
[00:28:17.000 --> 00:28:22.000]  都是傻傻的,三次不認主都是他
[00:28:22.000 --> 00:28:27.000]  不過,另一個更糟糕的
[00:28:27.000 --> 00:28:30.000]  那叫做加略人猶大
[00:28:30.000 --> 00:28:35.000]  都是十二個門徒之一,又在聽殺種的人的比喻
[00:28:35.000 --> 00:28:38.000]  明白主的心思嗎?
[00:28:38.000 --> 00:28:44.000]  不明白,他由頭到尾都是為自己謀取
[00:28:45.000 --> 00:28:47.000]  我為什麼要列出這兩個人呢?
[00:28:47.000 --> 00:28:53.000]  彼得,雖然他不明白
[00:28:53.000 --> 00:28:58.000]  但是他有一個懊悔的心藏在他裡面
[00:28:58.000 --> 00:29:03.000]  他會糾正,他不斷地學習糾正
[00:29:03.000 --> 00:29:07.000]  加略人猶大有什麼特色呢?
[00:29:07.000 --> 00:29:10.000]  他明知自己錯
[00:29:12.000 --> 00:29:15.000]  他錯到底,最後自殺
[00:29:15.000 --> 00:29:19.000]  就是一個沒有悔過的心理人
[00:29:19.000 --> 00:29:24.000]  這個我們的spectrum of faith
[00:29:24.000 --> 00:29:29.000]  你的信心的橫切面
[00:29:29.000 --> 00:29:32.000]  你究竟屬於哪一類呢?
[00:29:32.000 --> 00:29:34.000]  彼得?
[00:29:34.000 --> 00:29:36.000]  還可以嗎?
[00:29:37.000 --> 00:29:42.000]  就是那個加略人猶大,明知錯都繼續踩下去
[00:29:42.000 --> 00:29:45.000]  有沒有留意?
[00:29:45.000 --> 00:29:48.000]  有些人,就算你把真理告訴他,真相告訴他
[00:29:48.000 --> 00:29:51.000]  他都不會相信,因為他只相信自己
[00:29:51.000 --> 00:29:56.000]  這類人是什麼人呢?
[00:29:56.000 --> 00:29:58.000]  拒絕上帝的人
[00:29:58.000 --> 00:30:00.000]  這類人是怎樣?
[00:30:00.000 --> 00:30:05.000]  那我們就來看這四大類別的組合
[00:30:07.000 --> 00:30:10.000]  第一,我們看見這四組類別
[00:30:10.000 --> 00:30:15.000]  耶穌顯露出這四種人都是關乎於
[00:30:15.000 --> 00:30:19.000]  第一,他們聽了主的道之後
[00:30:19.000 --> 00:30:22.000]  他們會怎樣的回應
[00:30:22.000 --> 00:30:24.000]  第一類我們來看
[00:30:24.000 --> 00:30:26.000]  第十九節
[00:30:26.000 --> 00:30:31.000]  凡聽見天國道理不明白的
[00:30:31.000 --> 00:30:34.000]  那惡者就來
[00:30:35.000 --> 00:30:39.000]  把所殺在他心裡的奪了去
[00:30:39.000 --> 00:30:44.000]  這就是殺在路旁的鳥
[00:30:44.000 --> 00:30:49.000]  耶穌第一句再次強調
[00:30:49.000 --> 00:30:52.000]  明明白這個題目
[00:30:52.000 --> 00:30:55.000]  他講這一類的人
[00:30:55.000 --> 00:30:58.000]  聽到天國的道理
[00:30:58.000 --> 00:31:00.000]  他不明白的
[00:31:00.000 --> 00:31:03.000]  他不知道上帝想跟他說些什麼
[00:31:04.000 --> 00:31:07.000]  但他好像得到上帝的道理
[00:31:07.000 --> 00:31:11.000]  這類人的狀態是怎樣呢?
[00:31:11.000 --> 00:31:13.000]  我們看回第十三章
[00:31:13.000 --> 00:31:17.000]  在第十三章的第四節
[00:31:17.000 --> 00:31:22.000]  講殺的時候有落在路旁的
[00:31:22.000 --> 00:31:25.000]  飛鳥來吃盡鳥
[00:31:25.000 --> 00:31:30.000]  這個是第一類別的人
[00:31:31.000 --> 00:31:34.000]  他是唯一一類
[00:31:34.000 --> 00:31:38.000]  是上帝的道理給了他
[00:31:38.000 --> 00:31:42.000]  是完全沒有成長、生長的
[00:31:42.000 --> 00:31:45.000]  機會的表現
[00:31:45.000 --> 00:31:48.000]  我再重申一遍
[00:31:48.000 --> 00:31:53.000]  這種人是上帝的道理給了他
[00:31:53.000 --> 00:31:56.000]  也是唯一一種
[00:31:57.000 --> 00:32:01.000]  是完全沒有任何生長、成長
[00:32:01.000 --> 00:32:04.000]  的一個表現的狀態
[00:32:04.000 --> 00:32:06.000]  唯一一種
[00:32:06.000 --> 00:32:09.000]  但這種人是什麼情況呢?
[00:32:09.000 --> 00:32:14.000]  他以為自己得到過上帝的道理
[00:32:14.000 --> 00:32:16.000]  但誰不知
[00:32:16.000 --> 00:32:19.000]  原來根本上是沒有得到
[00:32:19.000 --> 00:32:23.000]  因為他得到一個機會
[00:32:24.000 --> 00:32:27.000]  他是被鳥來耽誤了
[00:32:27.000 --> 00:32:31.000]  因為他根本在路旁的裏面
[00:32:31.000 --> 00:32:36.000]  根本是沒有辦法讓這個種子去生根
[00:32:36.000 --> 00:32:41.000]  也簡單地說
[00:32:41.000 --> 00:32:43.000]  是一個人根本是沒有
[00:32:43.000 --> 00:32:45.000]  性靈在他裏面內住的人
[00:32:45.000 --> 00:32:47.000]  不會生出來的
[00:32:47.000 --> 00:32:50.000]  上帝的道理你給他多少都好
[00:32:50.000 --> 00:32:52.000]  最好的給他都好
[00:32:53.000 --> 00:32:57.000]  這種人根本不會去理會
[00:32:57.000 --> 00:32:59.000]  甚至不會去珍惜
[00:32:59.000 --> 00:33:02.000]  上帝給他們一個機會去理解
[00:33:02.000 --> 00:33:04.000]  或者得到這個道理
[00:33:04.000 --> 00:33:06.000]  簡單地說
[00:33:06.000 --> 00:33:08.000]  一個完全無感恩的人
[00:33:08.000 --> 00:33:11.000]  他是無反應的
[00:33:11.000 --> 00:33:14.000]  我稱這類人活在一個
[00:33:14.000 --> 00:33:16.000]  Isolation Generation
[00:33:16.000 --> 00:33:19.000]  完全孤立的世代
[00:33:22.000 --> 00:33:24.000]  他活在這個世界當中
[00:33:24.000 --> 00:33:26.000]  他活在這個世界當中
[00:33:26.000 --> 00:33:30.000]  但如同不是活在這個世界裏面
[00:33:30.000 --> 00:33:35.000]  而這種人的表現
[00:33:35.000 --> 00:33:38.000]  我們現在經常都見
[00:33:38.000 --> 00:33:44.000]  我曾經上班的時候
[00:33:44.000 --> 00:33:48.000]  見到一個朋友同事
[00:33:50.000 --> 00:33:52.000]  要搭電梯的時候
[00:33:52.000 --> 00:33:54.000]  大家都在等電梯
