
[00:00:00.000 --> 00:00:01.000]  明朝末平安
[00:05:37.520 --> 00:05:41.040]  你們要憑愛心行事
[00:05:41.040 --> 00:05:43.720]  你們的言語要小心
[00:05:43.720 --> 00:05:48.240]  一切惡毒、淫辭、妄語都不可以出口
[00:05:48.240 --> 00:05:49.240]  各位弟兄姊妹
[00:05:49.240 --> 00:05:52.640]  今天原來我們要很小心我們的嘴唇
[00:05:52.640 --> 00:05:56.840]  我聽過有一個課程叫「苗圃百福」
[00:05:56.840 --> 00:05:58.720]  有八種福氣
[00:05:58.720 --> 00:06:03.640]  其中第一課就是「口出恩熱」
[00:06:03.640 --> 00:06:06.840]  你知不知道你的口說的話
[00:06:06.840 --> 00:06:10.040]  有時是帶著能力的
[00:06:10.040 --> 00:06:12.040]  雅各書曾經說
[00:06:12.040 --> 00:06:15.640]  舌頭是百體裏面最細的
[00:06:15.640 --> 00:06:19.040]  但卻能說最大的謊話
[00:06:19.040 --> 00:06:21.840]  可以叫一座樹林都燒著
[00:06:21.840 --> 00:06:23.840]  你小小的火種
[00:06:23.840 --> 00:06:29.040]  還可以點燃整座樹林
[00:06:29.040 --> 00:06:32.040]  你說的話很有能力
[00:06:32.040 --> 00:06:34.840]  我們特別廣東人
[00:06:34.840 --> 00:06:39.040]  罵人有時真是抵死你
[00:06:39.040 --> 00:06:41.640]  其實很惡毒
[00:06:41.640 --> 00:06:43.840]  抵你死
[00:06:43.840 --> 00:06:46.040]  這樣都說得出
[00:06:46.040 --> 00:06:48.440]  同時有時我們小時候
[00:06:48.440 --> 00:06:51.440]  聽長輩罵我們
[00:06:51.440 --> 00:06:55.640]  特別有些長輩或父母
[00:06:55.640 --> 00:06:58.240]  我只是老式的那些
[00:06:58.240 --> 00:06:59.840]  「你這麼蠢」
[00:06:59.840 --> 00:07:03.840]  有時還加一句「蠢過XXX」
[00:07:03.840 --> 00:07:05.640]  於是你就覺得
[00:07:05.640 --> 00:07:07.240]  原來我很蠢的
[00:07:07.240 --> 00:07:08.640]  我沒用的
[00:07:08.640 --> 00:07:10.840]  因為那些長輩都罵我
[00:07:10.840 --> 00:07:11.640]  「你沒用的」
[00:07:11.640 --> 00:07:12.840]  「又不合格」
[00:07:12.840 --> 00:07:14.440]  「你沒鬼用」
[00:07:14.440 --> 00:07:16.640]  還加了「鬼」
[00:07:16.640 --> 00:07:21.240]  所以這些就是惡毒害人
[00:07:21.240 --> 00:07:25.640]  你想想真的很毒
[00:07:25.640 --> 00:07:28.440]  抵你死
[00:07:28.440 --> 00:07:31.440]  「你蠢到XXX」
[00:07:31.440 --> 00:07:33.440]  「你沒用啊」
[00:07:33.440 --> 00:07:35.040]  「你完全沒用」
[00:07:35.040 --> 00:07:37.040]  於是這些就進入我腦裏
[00:07:37.040 --> 00:07:39.240]  「我沒用」
[00:07:39.240 --> 00:07:42.040]  好像一直打針一樣
[00:07:42.040 --> 00:07:45.640]  於是你就覺得你沒有自信心
[00:07:45.640 --> 00:07:49.240]  今天有很多人在他成長的過程裏
[00:07:49.240 --> 00:07:52.840]  就受到這些仇敵的攻擊
[00:07:52.840 --> 00:07:55.040]  但如果你稱讚一個人
[00:07:55.040 --> 00:07:56.440]  這樣就不同了
[00:07:56.440 --> 00:07:58.440]  「你今天很漂亮」
[00:07:58.440 --> 00:08:00.040]  「你真是聰明」
[00:08:00.040 --> 00:08:01.240]  「我怎麼搞都不行」
[00:08:01.240 --> 00:08:03.640]  「你一下子就幫我解決了」
[00:08:03.640 --> 00:08:05.240]  「你真是很厲害」
[00:08:05.240 --> 00:08:06.840]  「我很欣賞你」
[00:08:06.840 --> 00:08:09.440]  「你是很醒目」
[00:08:09.440 --> 00:08:10.840]  一稱讚別人
[00:08:10.840 --> 00:08:13.640]  當場整個人都醒了
[00:08:13.640 --> 00:08:15.440]  真的不同了
[00:08:15.440 --> 00:08:18.640]  原來口出祝福的說話
[00:08:18.640 --> 00:08:20.440]  叫人成長
[00:08:20.440 --> 00:08:21.640]  鼓勵人
[00:08:21.640 --> 00:08:23.040]  激勵人
[00:08:23.040 --> 00:08:24.440]  聖經裏面說
[00:08:24.440 --> 00:08:28.840]  我們要多講欣賞別人
[00:08:28.840 --> 00:08:30.840]  鼓勵人的說話
[00:08:30.840 --> 00:08:34.840]  口裏面一句惡言
[00:08:34.840 --> 00:08:36.440]  都不可以出口
[00:08:36.440 --> 00:08:38.440]  特別是舊約的《針研》
[00:08:38.440 --> 00:08:43.440]  講到很多關於我們怎樣控制自己的舌頭
[00:08:43.440 --> 00:08:51.440]  言語如金蘋果落在銀網子裏面
[00:08:51.440 --> 00:08:56.840]  良言是良藥
[00:08:56.840 --> 00:08:59.440]  所以求神幫助我們
[00:08:59.440 --> 00:09:03.440]  時時口裏面講這些祝福
[00:09:03.440 --> 00:09:05.240]  鼓勵人
[00:09:05.240 --> 00:09:07.240]  帶領人的說話
[00:09:07.240 --> 00:09:10.840]  不是去攻擊惡毒性的說話
[00:09:10.840 --> 00:09:13.440]  這就是保羅給我們的教導
[00:09:13.440 --> 00:09:18.440]  所以原來聖經是教很多細節的
[00:09:18.440 --> 00:09:21.040]  我們多講祝福的說話
[00:09:21.040 --> 00:09:23.840]  我聽過一位牧師說
[00:09:23.840 --> 00:09:29.640]  有個人他在家中種了很多盆栽
[00:09:29.640 --> 00:09:35.640]  他日日有時去幫盆栽除草
[00:09:35.640 --> 00:09:38.040]  適當時候就淋水
[00:09:38.040 --> 00:09:42.440]  每一次為盆栽淋水的時候
[00:09:42.440 --> 00:09:44.640]  祝福這盆盆栽
[00:09:44.640 --> 00:09:47.440]  盆栽盆栽你長得很靚
[00:09:47.440 --> 00:09:49.240]  你帶給我很多喜樂
[00:09:49.240 --> 00:09:51.240]  我見到你就開心
[00:09:51.240 --> 00:09:53.040]  你越來越長
[00:09:53.040 --> 00:09:54.840]  真的很奇妙
[00:09:54.840 --> 00:09:58.040]  這盆盆栽就越生越靚
[00:09:58.040 --> 00:10:04.040]  有一次出街就見到門口突然有野草
[00:10:04.040 --> 00:10:06.040]  很醜的樣子
[00:10:06.040 --> 00:10:08.040]  於是他對野草說
[00:10:08.040 --> 00:10:12.040]  野草你快點萎縮
[00:10:12.040 --> 00:10:14.040]  不要在我面前阻礙我
[00:10:14.040 --> 00:10:17.040]  讓我覺得很不開心
[00:10:17.040 --> 00:10:20.840]  那些野草很快就枯乾枯死了
[00:10:20.840 --> 00:10:24.040]  他說原來我的祝福很有能力
[00:10:24.040 --> 00:10:26.240]  叫這盆植物長得越來越靚
[00:10:26.240 --> 00:10:31.040]  我一就座這盆野草就死了
[00:10:31.040 --> 00:10:36.040]  固然這是一個有少許說笑形式
[00:10:36.040 --> 00:10:41.040]  但如果你真的這樣對一位家人
[00:10:41.040 --> 00:10:44.040]  你試試鼓勵他
[00:10:44.040 --> 00:10:45.040]  你試試讚他
[00:10:45.040 --> 00:10:47.040]  特別我們做父母的
[00:10:47.040 --> 00:10:48.040]  對子女
[00:10:48.040 --> 00:10:51.040]  子女拿成績表回來
[00:10:51.040 --> 00:10:53.040]  他苦瓜乾的面
[00:10:53.040 --> 00:10:55.040]  你也猜到一定不方好成績
[00:10:55.040 --> 00:10:59.040]  但你說似乎你都盡了力
[00:10:59.040 --> 00:11:03.040]  你都拿到59分
[00:11:03.040 --> 00:11:05.040]  雖然不合格
[00:11:05.040 --> 00:11:07.040]  但你用讚賞
[00:11:07.040 --> 00:11:09.040]  拿到59分
[00:11:09.040 --> 00:11:11.040]  總比拿40多分好
[00:11:11.040 --> 00:11:12.040]  你也好
[00:11:12.040 --> 00:11:14.040]  下次再努力一點
[00:11:14.040 --> 00:11:16.040]  下次可以拿70分
[00:11:16.040 --> 00:11:18.040]  他馬上很痛
[00:11:18.040 --> 00:11:22.040]  因為原來你沒有罵他
[00:11:22.040 --> 00:11:23.040]  這麼蠢的
[00:11:23.040 --> 00:11:25.040]  這次又不合格
[00:11:25.040 --> 00:11:30.040]  因為你是用一種批評的語言
[00:11:30.040 --> 00:11:34.040]  不是一個鼓勵的角度
[00:11:34.040 --> 00:11:38.040]  求神讓我們是口出人言
[00:11:38.040 --> 00:11:40.040]  所以是有靈界
[00:11:40.040 --> 00:11:42.040]  原來魔鬼很多時候
[00:11:42.040 --> 00:11:45.040]  用我們這些口中一句話
[00:11:45.040 --> 00:11:48.040]  打低一個人
[00:11:48.040 --> 00:11:51.040]  但如果我們講一些祝福
[00:11:51.040 --> 00:11:53.040]  從神而來的話
[00:11:53.040 --> 00:11:57.040]  就可以激昂一個人
[00:11:57.040 --> 00:12:00.040]  所以以弗所書到了第六章
[00:12:00.040 --> 00:12:03.040]  保羅來到結束的時候
[00:12:03.040 --> 00:12:07.040]  他就很鄭重勸告
[00:12:07.040 --> 00:12:09.040]  你們要認識
[00:12:09.040 --> 00:12:15.040]  你們有空中掌權的惡者
[00:12:15.040 --> 00:12:18.040]  這個惡者是在空中來的
[00:12:18.040 --> 00:12:20.040]  他真的很厲害
[00:12:20.040 --> 00:12:22.040]  所以你要小心
[00:12:22.040 --> 00:12:27.040]  於是你要穿上全副的軍裝
[00:12:27.040 --> 00:12:32.040]  就能抵擋那惡者一切的攻擊
[00:12:32.040 --> 00:12:34.040]  所以今天我要問你
[00:12:34.040 --> 00:12:38.040]  請問你有沒有穿上全副的軍裝?
[00:12:38.040 --> 00:12:40.040]  全副軍裝是什麼?
[00:12:40.040 --> 00:12:42.040]  會不會背?
[00:12:42.040 --> 00:12:45.040]  不是穿一件、兩件、三件
[00:12:45.040 --> 00:12:48.040]  是七件軍裝
[00:12:48.040 --> 00:12:50.040]  全部都要穿上
[00:12:50.040 --> 00:12:53.040]  而且你要很詳細了解
[00:12:53.040 --> 00:12:57.040]  到底這些軍裝講什麼?
[00:12:57.040 --> 00:12:59.040]  我發覺教會裡有些弟兄姊妹
[00:12:59.040 --> 00:13:01.040]  知道一點,不知道一點
[00:13:01.040 --> 00:13:03.040]  是啊,你穿上全副軍裝
[00:13:03.040 --> 00:13:04.040]  我已經穿上了
[00:13:04.040 --> 00:13:08.040]  什麼叫那些軍裝?
[00:13:08.040 --> 00:13:14.040]  保羅的講解是非常詳盡的
[00:13:14.040 --> 00:13:15.040]  第一
[00:13:15.040 --> 00:13:19.040]  你要束上帶子
[00:13:19.040 --> 00:13:24.040]  以真理當作帶子
[00:13:24.040 --> 00:13:28.040]  古代人的箭步是鬆身的
[00:13:28.040 --> 00:13:30.040]  所以走動很不方便
[00:13:30.040 --> 00:13:34.040]  唯一的方法是用腰帶一紮紮實
[00:13:34.040 --> 00:13:36.040]  整個人當作醒目了
[00:13:36.040 --> 00:13:39.040]  衣服又會繞著你
[00:13:39.040 --> 00:13:41.040]  你走路也不行
[00:13:41.040 --> 00:13:42.040]  束起
[00:13:42.040 --> 00:13:47.040]  不要全部放下來阻礙你走路才行
[00:13:47.040 --> 00:13:49.040]  所以束腰是很重要的
[00:13:49.040 --> 00:13:53.040]  我們中國人說要識紮馬步
[00:13:53.040 --> 00:13:57.040]  你學功夫就要找你的紮馬
[00:13:57.040 --> 00:14:00.040]  所以用真理束腰
[00:14:00.040 --> 00:14:02.040]  什麼是真理?
[00:14:02.040 --> 00:14:06.040]  神的道在你心中
[00:14:06.040 --> 00:14:09.040]  你有真理
[00:14:09.040 --> 00:14:13.040]  你站在真理那邊
[00:14:13.040 --> 00:14:17.040]  詩篇第一句就說
[00:14:17.040 --> 00:14:24.040]  不聽惡人的說話
[00:14:24.040 --> 00:14:29.040]  不站罪人的道路
[00:14:29.040 --> 00:14:34.040]  然後不助洩萬人的作為
[00:14:34.040 --> 00:14:37.040]  不聽先聽
[00:14:37.040 --> 00:14:39.040]  然後第二不站
[00:14:39.040 --> 00:14:41.040]  不要站在那裡
[00:14:41.040 --> 00:14:43.040]  不要坐在那裡
[00:14:43.040 --> 00:14:45.040]  你是祂的同黨
[00:14:45.040 --> 00:14:47.040]  求神幫助我們
[00:14:47.040 --> 00:14:49.040]  有真理在我們裡面
[00:14:49.040 --> 00:14:52.040]  我們以真理束腰
[00:14:52.040 --> 00:14:53.040]  第二
[00:14:53.040 --> 00:14:56.040]  護心鏡遮空
[00:14:56.040 --> 00:14:59.040]  心是我們最重要的器官
[00:14:59.040 --> 00:15:01.040]  被人一槍打過來
[00:15:01.040 --> 00:15:03.040]  鋸成武槍
[00:15:03.040 --> 00:15:04.040]  射箭
[00:15:04.040 --> 00:15:05.040]  射中紅心
[00:15:05.040 --> 00:15:07.040]  射中你的心
[00:15:07.040 --> 00:15:09.040]  中箭而身亡
[00:15:09.040 --> 00:15:14.040]  所以你有一個護心鏡遮空
[00:15:14.040 --> 00:15:17.040]  什麼是我們的護心鏡呢?
[00:15:17.040 --> 00:15:20.040]  就是公義
[00:15:20.040 --> 00:15:22.040]  當作護心鏡
[00:15:22.040 --> 00:15:25.040]  你有正義在你裡面
[00:15:25.040 --> 00:15:29.040]  我站在正義那邊
[00:15:29.040 --> 00:15:33.040]  我為正義說話
[00:15:33.040 --> 00:15:39.040]  我不給那些假道理騙了我
[00:15:39.040 --> 00:15:42.040]  因為仇敵經常找些假東西來
[00:15:42.040 --> 00:15:44.040]  我公義識分辨
[00:15:44.040 --> 00:15:46.040]  什麼是真
[00:15:46.040 --> 00:15:48.040]  什麼是假
[00:15:48.040 --> 00:15:50.040]  然後第三
[00:15:50.040 --> 00:15:52.040]  你穿什麼鞋
[00:15:52.040 --> 00:15:55.040]  那雙軍靴很重要
[00:15:55.040 --> 00:15:58.040]  因為你的腳要站得很穩
[00:15:58.040 --> 00:16:00.040]  因為走很多路
[00:16:00.040 --> 00:16:01.040]  打仗
[00:16:01.040 --> 00:16:03.040]  一滑腳
[00:16:03.040 --> 00:16:06.040]  整個人就滑下去了
[00:16:06.040 --> 00:16:08.040]  所以你的鞋很重要
[00:16:08.040 --> 00:16:12.040]  不要穿那些會脫爪的鞋
[00:16:12.040 --> 00:16:15.040]  全部是很穩陣的鞋
[00:16:15.040 --> 00:16:19.040]  你的鞋讓你走得很穩妥
[00:16:19.040 --> 00:16:23.040]  讓你走得很淡定
[00:16:23.040 --> 00:16:26.040]  以平安的福音
[00:16:26.040 --> 00:16:28.040]  當作走路的鞋
[00:16:28.040 --> 00:16:30.040]  福音追隨著你
[00:16:30.040 --> 00:16:32.040]  你去到哪裡就傳福音
[00:16:32.040 --> 00:16:35.040]  去到哪裡就講神的平安
[00:16:35.040 --> 00:16:38.040]  去到哪裡就講神的大愛
[00:16:38.040 --> 00:16:40.040]  這個就是你的鞋
[00:16:40.040 --> 00:16:44.040]  你的腳踵是全陽福音
[00:16:44.040 --> 00:16:48.040]  而福音跟隨著你的腳踵
[00:16:48.040 --> 00:16:49.040]  第四
[00:16:49.040 --> 00:16:52.040]  你有一個盾牌
[00:16:52.040 --> 00:16:54.040]  古代的盾牌
[00:16:54.040 --> 00:16:57.040]  就不像今天那些矮矮的
[00:16:57.040 --> 00:17:00.040]  那些是長盾牌
[00:17:00.040 --> 00:17:01.040]  你如果矮一點
[00:17:01.040 --> 00:17:02.040]  縮了下去
[00:17:02.040 --> 00:17:04.040]  整個人都遮住了
[00:17:04.040 --> 00:17:06.040]  不知道大家有沒有看電影
[00:17:06.040 --> 00:17:08.040]  拍古裝片
[00:17:08.040 --> 00:17:10.040]  那些盾牌震
[00:17:10.040 --> 00:17:12.040]  前面一辣
[00:17:12.040 --> 00:17:14.040]  大家拍著
[00:17:14.040 --> 00:17:17.040]  就好像整面牆一樣
[00:17:17.040 --> 00:17:19.040]  所有的兵就跪下
[00:17:19.040 --> 00:17:20.040]  簡直看不到
[00:17:20.040 --> 00:17:22.040]  那排箭射過來
[00:17:22.040 --> 00:17:24.040]  全部擋走了
[00:17:24.040 --> 00:17:27.040]  這個就是聖經裡面所講的
[00:17:27.040 --> 00:17:29.040]  盾牌
[00:17:29.040 --> 00:17:31.040]  以什麼?
[00:17:31.040 --> 00:17:33.040]  以信德
[00:17:33.040 --> 00:17:35.040]  就是你的德行
[00:17:35.040 --> 00:17:37.040]  就是你的招牌
[00:17:37.040 --> 00:17:38.040]  擋住了
[00:17:38.040 --> 00:17:40.040]  我很有信用的
[00:17:40.040 --> 00:17:42.040]  我說這樣就這樣了
[00:17:42.040 --> 00:17:43.040]  我照做的
[00:17:43.040 --> 00:17:45.040]  我不會騙人的
[00:17:45.040 --> 00:17:46.040]  我不會說謊的
[00:17:46.040 --> 00:17:48.040]  我不會沒有信用的
[00:17:48.040 --> 00:17:50.040]  我答應你什麼時候交貨
[00:17:50.040 --> 00:17:51.040]  我就交貨
[00:17:51.040 --> 00:17:53.040]  哇!好守信用
[00:17:53.040 --> 00:17:56.040]  信德做你的盾牌
[00:17:56.040 --> 00:18:01.040]  可以抵擋敵人一切的火箭
[00:18:01.040 --> 00:18:04.040]  所有的箭射過來
[00:18:04.040 --> 00:18:05.040]  全部擋了
[00:18:05.040 --> 00:18:06.040]  這邊又擋
[00:18:06.040 --> 00:18:07.040]  那邊又擋
[00:18:07.040 --> 00:18:08.040]  上面又擋
[00:18:08.040 --> 00:18:09.040]  下面又擋
[00:18:09.040 --> 00:18:13.040]  全部擋了敵人的箭
[00:18:13.040 --> 00:18:17.040]  但是有一位神的輩人真的講得好
[00:18:17.040 --> 00:18:20.040]  沒錯!盾牌擋了敵人的箭
[00:18:20.040 --> 00:18:23.040]  但是如果射向你的背部
[00:18:23.040 --> 00:18:25.040]  是的
[00:18:25.040 --> 00:18:27.040]  後面沒有東西擋
[00:18:27.040 --> 00:18:29.040]  所以敵人很厲害
[00:18:29.040 --> 00:18:32.040]  暗箭難防
[00:18:32.040 --> 00:18:35.040]  在你背後射過來
[00:18:35.040 --> 00:18:39.040]  但是如果你有一群的箭友
[00:18:39.040 --> 00:18:43.040]  全部用一個擋
[00:18:43.040 --> 00:18:46.040]  用一個盾牌震
[00:18:46.040 --> 00:18:48.040]  就全部抵擋了
[00:18:48.040 --> 00:18:54.040]  古代有些人作戰是很出名的
[00:18:54.040 --> 00:18:57.040]  其中一個就是斯巴達人
[00:18:57.040 --> 00:19:00.040]  哇!斯巴達的軍隊
[00:19:00.040 --> 00:19:03.040]  真的用盾牌震
[00:19:03.040 --> 00:19:06.040]  上下前後全部擋住
[00:19:06.040 --> 00:19:08.040]  好像一隻烏龜一樣
[00:19:08.040 --> 00:19:12.040]  原來這個盾牌震中間有很多士兵
[00:19:12.040 --> 00:19:14.040]  它一下子全部擋住
[00:19:14.040 --> 00:19:16.040]  就全部得寶
[00:19:16.040 --> 00:19:18.040]  當敵人一退的時候
[00:19:18.040 --> 00:19:20.040]  就開一個盾牌震
[00:19:20.040 --> 00:19:23.040]  就衝出去打敗敵人
[00:19:23.040 --> 00:19:26.040]  所以各位我們需要靠弟兄姊妹互相的守望
[00:19:26.040 --> 00:19:28.040]  彼此的連結
[00:19:28.040 --> 00:19:31.040]  所以就組成一個盾牌震
[00:19:31.040 --> 00:19:34.040]  前後左右全部包圍
[00:19:34.040 --> 00:19:37.040]  我們都得到保障
[00:19:37.040 --> 00:19:39.040]  然後還有頭盔
[00:19:39.040 --> 00:19:41.040]  頭很重要
[00:19:41.040 --> 00:19:44.040]  「救恩造你的頭盔」
[00:19:44.040 --> 00:19:46.040]  我已經得救
[00:19:46.040 --> 00:19:48.040]  我已經得到神的拯救
[00:19:48.040 --> 00:19:50.040]  我是被稱為義的
[00:19:50.040 --> 00:19:52.040]  我是神的兒女
[00:19:52.040 --> 00:19:54.040]  所以我就頂住一切
[00:19:54.040 --> 00:19:56.040]  今天魔鬼怎麼攻擊
[00:19:56.040 --> 00:19:58.040]  吩咐他退去
[00:19:58.040 --> 00:20:00.040]  因為我是神的兒女
[00:20:00.040 --> 00:20:01.040]  我是神的兒子
[00:20:01.040 --> 00:20:02.040]  你是神的女兒
[00:20:02.040 --> 00:20:04.040]  所以神愛他的兒女
[00:20:04.040 --> 00:20:06.040]  所以魔鬼要走
[00:20:06.040 --> 00:20:11.040]  記不記得耶穌在四十天曠野禁食的時候
[00:20:11.040 --> 00:20:14.040]  魔鬼三次來試探他
[00:20:14.040 --> 00:20:20.040]  他最後是吩咐撒旦退去吧
[00:20:20.040 --> 00:20:22.040]  因為他有勸兵
[00:20:22.040 --> 00:20:24.040]  吩咐魔鬼要走
[00:20:24.040 --> 00:20:31.040]  然後第六是聖靈做我們的劍
[00:20:31.040 --> 00:20:34.040]  聖靈的寶劍
