
[00:00:00.000 --> 00:00:01.700]  我們讀兩節聖經
[00:01:19.920 --> 00:01:20.520]  Amen
[00:01:20.520 --> 00:01:22.880]  其實如果我們在聖經當中
[00:01:22.880 --> 00:01:26.440]  我們仔細再來看聖經裡面描述
[00:01:26.440 --> 00:01:28.920]  有關生命河的經文的時候
[00:01:28.920 --> 00:01:33.120]  你就會發現聖經裡面所描述的生命河
[00:01:33.120 --> 00:01:35.800]  是遠比我們所想像
[00:01:35.800 --> 00:01:38.480]  是更大更寬廣的河流
[00:01:38.480 --> 00:01:40.600]  我們再看一下剛才的經文
[00:01:40.600 --> 00:01:42.400]  起述的二十二章第二節
[00:01:42.400 --> 00:01:44.520]  這裡講到說
[00:01:44.520 --> 00:01:47.720]  這個河流流過的地方樹上的葉子
[00:01:47.720 --> 00:01:48.480]  是為什麼
[00:01:48.480 --> 00:01:50.240]  一致萬民
[00:01:50.240 --> 00:01:51.680]  換句話說
[00:01:51.680 --> 00:01:54.120]  不只是我們個人的一致
[00:01:54.120 --> 00:01:56.280]  不只是我們家庭的一致
[00:01:56.280 --> 00:01:58.320]  而是指的萬民的一致
[00:01:58.320 --> 00:02:02.320]  更是社區 族群 國家的一致
[00:02:02.320 --> 00:02:06.160]  以信耶穌四十七章第九節
[00:02:06.160 --> 00:02:07.240]  這裡講到
[00:02:07.240 --> 00:02:10.560]  這個河水生命從聖殿流出來
[00:02:10.560 --> 00:02:12.680]  是越流越深的
[00:02:12.680 --> 00:02:14.360]  越流越廣的
[00:02:14.360 --> 00:02:17.440]  而且你看見這河水所到的地方
[00:02:17.440 --> 00:02:19.000]  就發現
[00:02:19.000 --> 00:02:20.720]  萬象更新
[00:02:20.720 --> 00:02:21.760]  真是萬象更新
[00:02:21.760 --> 00:02:23.720]  不但動物活過來了
[00:02:23.720 --> 00:02:26.080]  魚群充滿了河水裡面
[00:02:26.080 --> 00:02:28.200]  連死海裡面的水
[00:02:28.200 --> 00:02:30.560]  都從苦變甜
[00:02:30.560 --> 00:02:31.520]  換句話說
[00:02:31.520 --> 00:02:34.000]  一切都要改變了
[00:02:34.000 --> 00:02:36.880]  本來是充滿死亡氣息的地方
[00:02:36.880 --> 00:02:39.760]  現在因為生命河水流過去
[00:02:39.760 --> 00:02:41.920]  都活過來了
[00:02:41.920 --> 00:02:43.320]  當我們再一次看見
[00:02:43.320 --> 00:02:46.440]  聖經怎麼描述生命河的經文
[00:02:46.440 --> 00:02:47.840]  就會發現生命河
[00:02:47.840 --> 00:02:50.600]  不只是一個敬拜讚美的地方
[00:02:50.600 --> 00:02:53.000]  不只是一個聖靈充滿的地方
[00:02:53.000 --> 00:02:55.480]  不只是一個彼此相愛的地方
[00:02:55.480 --> 00:02:57.920]  不只是一個得人靈魂的地方
[00:02:57.920 --> 00:03:00.320]  生命河水所到的地方
[00:03:00.320 --> 00:03:04.760]  要帶來社區跟生活環境的改變
[00:03:04.760 --> 00:03:05.560]  換句話說
[00:03:05.560 --> 00:03:09.360]  生命河是有一個社區使命的
[00:03:09.360 --> 00:03:11.200]  這個社區的使命
[00:03:11.200 --> 00:03:14.160]  是讓神生命河的水
[00:03:14.160 --> 00:03:16.720]  能夠從教會湧流出去
[00:03:16.720 --> 00:03:18.560]  進入到社區
[00:03:18.560 --> 00:03:21.160]  進入到需要的人群裡面
[00:03:21.160 --> 00:03:22.560]  帶來醫治
[00:03:22.560 --> 00:03:23.840]  帶來轉化
[00:03:23.840 --> 00:03:25.000]  Amen
[00:03:25.000 --> 00:03:28.120]  那你說我們要怎麼樣讓神的江河
[00:03:28.120 --> 00:03:33.200]  能夠從教會能夠湧流進入社區呢?
[00:03:33.200 --> 00:03:35.280]  今天早上三方面跟大家來思想
[00:03:35.280 --> 00:03:36.440]  第一個
[00:03:36.440 --> 00:03:38.480]  要有策略性的禱告
[00:03:38.480 --> 00:03:43.560]  跟你們說要有策略性的禱告
[00:03:43.560 --> 00:03:49.200]  因為禱告是一切改變的開始
[00:03:49.200 --> 00:03:54.080]  跟你們說禱告是一切改變的開始
[00:03:54.080 --> 00:03:55.760]  因為在禱告當中
[00:03:55.760 --> 00:03:58.600]  我們能夠明白神的心意
[00:03:58.600 --> 00:04:01.560]  當我們按照神的心意禱告的時候
[00:04:01.560 --> 00:04:04.120]  我們就能夠搖動神的手
[00:04:04.120 --> 00:04:05.840]  推動神的手
[00:04:05.840 --> 00:04:10.360]  能夠成就我們自己的手所不能成就的事情
[00:04:10.360 --> 00:04:12.680]  那你說我們要怎麼樣來禱告呢?
[00:04:12.680 --> 00:04:13.680]  第一個
[00:04:13.680 --> 00:04:16.120]  要求神賜下平安
[00:04:16.120 --> 00:04:17.960]  很重要
[00:04:17.960 --> 00:04:20.480]  你知道當主耶穌差遣門徒兩個兩個出去
[00:04:20.480 --> 00:04:23.400]  到社區去禱告的時候
[00:04:23.400 --> 00:04:26.120]  路加福音十章第五節怎麼說呢?
[00:04:26.120 --> 00:04:30.120]  無論進到哪一家要先說什麼?
[00:04:30.120 --> 00:04:33.440]  願這一家平安
[00:04:33.440 --> 00:04:35.400]  今天當我們為社區禱告的時候
[00:04:35.400 --> 00:04:37.760]  很重要第一件事要明白
[00:04:37.760 --> 00:04:41.880]  神的心意不是要我們去定這個世代的罪
[00:04:41.880 --> 00:04:45.560]  反而神的心意是要我們去社區
[00:04:45.560 --> 00:04:46.840]  去城市
[00:04:46.840 --> 00:04:51.120]  以及為每一個家庭求平安
[00:04:51.120 --> 00:04:53.480]  我還記得Harvest Evangelism的創辦人
[00:04:53.480 --> 00:04:57.600]  S. Savoso牧師曾經來過我們教會分享
[00:04:57.600 --> 00:05:02.160]  他就說到有一次他在一個城市做禱告行徑的時候
[00:05:02.160 --> 00:05:07.280]  他看見那個城市裡面充滿很多的黑暗罪惡的事情
[00:05:07.280 --> 00:05:09.160]  他心中很厭惡
[00:05:09.160 --> 00:05:13.160]  就巴不得神的審判能夠臨到他
[00:05:13.160 --> 00:05:14.840]  回家之後
[00:05:14.840 --> 00:05:16.520]  跪下來禱告
[00:05:16.520 --> 00:05:18.360]  神就對他說
[00:05:18.360 --> 00:05:22.400]  神對他說我下一次再也不要跟你出去禱告了
[00:05:22.400 --> 00:05:23.680]  他嚇一跳
[00:05:23.680 --> 00:05:26.520]  為什麼?為什麼不跟我出去?
[00:05:26.520 --> 00:05:29.600]  神對他說因為你恨他們
[00:05:29.600 --> 00:05:32.240]  但我卻愛他們
[00:05:32.240 --> 00:05:35.640]  事實上是他媽還做罪人的時候
[00:05:35.640 --> 00:05:38.920]  我先為他們死的
[00:05:38.920 --> 00:05:41.160]  哇!他說從此以後
[00:05:41.160 --> 00:05:45.640]  他對社區跟城市有個很不一樣的看法了
[00:05:45.640 --> 00:05:46.520]  為什麼?
[00:05:46.520 --> 00:05:49.520]  他開始懂得從神的憐憫
[00:05:49.520 --> 00:05:54.320]  從耶穌憐憫的眼光來看這個世代
[00:05:54.320 --> 00:05:56.440]  馬太福音9章36節特別講到
[00:05:56.440 --> 00:05:58.680]  我們一同來念非常寶貴的經文
[00:05:58.680 --> 00:06:02.520]  他看見許多人就憐憫他們
[00:06:02.520 --> 00:06:05.000]  因為他們困苦流離
[00:06:05.000 --> 00:06:08.800]  如同羊沒有牧人一般
[00:06:08.800 --> 00:06:13.920]  他開始懂得從神的憐憫來看這個世代
[00:06:13.920 --> 00:06:16.680]  同樣今天當我們為社區禱告的時候
[00:06:16.680 --> 00:06:19.320]  第五點我們不是要去定這個世代的罪
[00:06:19.320 --> 00:06:21.880]  因為只有神能夠定罪
[00:06:21.880 --> 00:06:23.800]  我們所能做的
[00:06:23.800 --> 00:06:26.320]  就為這個世代求憐憫
[00:06:26.320 --> 00:06:28.680]  好讓我們的社區跟我們的城市
[00:06:28.680 --> 00:06:31.800]  能夠得到神的恩典跟祝福
[00:06:31.800 --> 00:06:32.760]  Amen
[00:06:32.760 --> 00:06:33.840]  第二
[00:06:33.840 --> 00:06:37.880]  要求神拆毀堅固的穎蕾
[00:06:37.880 --> 00:06:40.800]  求神拆毀堅固的穎蕾
[00:06:40.800 --> 00:06:42.840]  什麼是堅固的穎蕾?
[00:06:42.840 --> 00:06:46.440]  堅固的穎蕾就是指在人的心中
[00:06:46.440 --> 00:06:50.800]  或者在社區跟城市的背後的黑暗詮釋
[00:06:50.800 --> 00:06:53.640]  這些黑暗詮釋是常常蒙蔽人的心
[00:06:53.640 --> 00:06:56.000]  讓人不能夠認識神
[00:06:56.000 --> 00:06:59.280]  也不能夠經歷神的恩典
[00:06:59.280 --> 00:07:01.840]  而在每一個城市每一個社區的背後
[00:07:01.840 --> 00:07:05.600]  其實都有不同的堅固穎蕾
[00:07:05.600 --> 00:07:06.880]  在矽谷
[00:07:06.880 --> 00:07:09.080]  我們看見物質主義
[00:07:09.080 --> 00:07:12.080]  是個非常厲害的堅固穎蕾
[00:07:12.080 --> 00:07:13.920]  這個堅固的穎蕾食人
[00:07:13.920 --> 00:07:19.480]  就是瀕瀕的忙忙碌碌追求金錢跟物質
[00:07:19.480 --> 00:07:23.480]  卻看不見自己靈裡面的貧窮
[00:07:23.480 --> 00:07:26.080]  另一方面我們看見高科技
[00:07:26.080 --> 00:07:28.480]  也使人心驕傲
[00:07:28.480 --> 00:07:30.680]  自以為聰明
[00:07:30.680 --> 00:07:35.200]  在矽谷多少人真的以為人定勝天
[00:07:35.200 --> 00:07:37.600]  他們不肯來依靠神
[00:07:37.600 --> 00:07:40.520]  甚至連基督徒也不例外
[00:07:40.520 --> 00:07:42.680]  我越來越看見今天我們在北美
[00:07:42.680 --> 00:07:44.680]  我們的信仰
[00:07:44.680 --> 00:07:50.480]  正面對一場極厲害價值觀的一個征戰
[00:07:50.480 --> 00:07:53.280]  所以保羅才在哥林多後書第十章
[00:07:53.280 --> 00:07:56.080]  第四到第五節他在這裡說
[00:07:56.080 --> 00:08:00.080]  他說我們征戰的兵器本不是屬血氣
[00:08:00.080 --> 00:08:04.480]  乃是在神面前有能力可以攻破堅固的穎蕾
[00:08:04.480 --> 00:08:06.480]  第五節將各樣的計謀
[00:08:06.480 --> 00:08:10.480]  各樣攬阻人認識神那些至高之士
[00:08:10.480 --> 00:08:12.280]  一概攻破
[00:08:12.280 --> 00:08:14.880]  又將人所有的心意奪回
[00:08:14.880 --> 00:08:17.680]  使他順服基督
[00:08:17.680 --> 00:08:20.880]  保羅在這裡所講的征戰的兵器是什麼
[00:08:20.880 --> 00:08:22.880]  那就是禱告
[00:08:22.880 --> 00:08:26.280]  禱告能夠使我們在神面前有能力
[00:08:26.280 --> 00:08:29.480]  拆毀一切堅固的穎蕾
[00:08:29.480 --> 00:08:34.680]  這個禱告第五節不是只是一次性的禱告而已
[00:08:34.680 --> 00:08:38.480]  而是需要我們一次又一次的禱告
[00:08:38.480 --> 00:08:41.880]  直到堅固的穎蕾破除為止
[00:08:41.880 --> 00:08:43.280]  Amen
[00:08:43.280 --> 00:08:46.080]  就好像耶利哥的城牆一樣
[00:08:46.080 --> 00:08:49.680]  耶利哥的城牆不是只靠一次性的禱告就倒塌
[00:08:49.680 --> 00:08:51.280]  不是
[00:08:51.280 --> 00:08:55.880]  而是必須持續性的禱告跟宣告
[00:08:55.880 --> 00:08:58.880]  城牆才倒塌下來
[00:08:58.880 --> 00:09:02.080]  同樣我們今天需要持續不斷的
[00:09:02.080 --> 00:09:05.080]  為我們的社區跟城市禱告
[00:09:05.080 --> 00:09:08.080]  求神拆毀堅固的穎蕾
[00:09:08.080 --> 00:09:11.880]  好叫人的心能夠迴轉歸向真神
[00:09:11.880 --> 00:09:13.480]  Amen
[00:09:13.480 --> 00:09:14.480]  第三
[00:09:14.480 --> 00:09:17.080]  要求神打發工人
[00:09:17.080 --> 00:09:19.080]  求神打發工人
[00:09:19.080 --> 00:09:22.080]  你知道這個禱告是主耶穌在聖經裡面
[00:09:22.080 --> 00:09:24.480]  好多次不是只有一次
[00:09:24.480 --> 00:09:26.480]  教導我們的禱告
[00:09:26.480 --> 00:09:29.280]  求主打發工人
[00:09:29.280 --> 00:09:31.080]  路加福音第十章第二節
[00:09:31.080 --> 00:09:32.880]  你看見主對他們說
[00:09:32.880 --> 00:09:35.280]  要收的莊稼多做工的人少
[00:09:35.280 --> 00:09:38.280]  所以你們當求莊稼的主怎麼樣
[00:09:38.280 --> 00:09:42.680]  打發工人出去收他的莊稼
[00:09:42.680 --> 00:09:44.680]  以前當我們讀這段經文的時候
[00:09:44.680 --> 00:09:47.880]  我們總以為這個工人是指牧師嗎
[00:09:47.880 --> 00:09:50.280]  是指傳道人嗎
[00:09:50.280 --> 00:09:54.080]  但是我越來越覺得並不是如此
[00:09:54.080 --> 00:09:56.680]  這個工人是指什麼人
[00:09:56.680 --> 00:09:59.280]  我告訴你自己的工人
[00:09:59.280 --> 00:10:05.480]  是指的凡是樂意擺上自己被神所使用
[00:10:05.480 --> 00:10:09.480]  來為周圍的環境帶來解答的人
[00:10:09.480 --> 00:10:12.280]  我再次說這個工人是誰
[00:10:12.280 --> 00:10:16.880]  是指那些願意擺上自己被神所使用
[00:10:16.880 --> 00:10:21.880]  為周圍的環境帶來解答的人
[00:10:21.880 --> 00:10:22.680]  第二點
[00:10:22.680 --> 00:10:23.880]  你一定要明白一件事情
[00:10:23.880 --> 00:10:24.880]  一方面
[00:10:24.880 --> 00:10:26.280]  神真的擁有我們的答案
[00:10:26.280 --> 00:10:27.680]  Amen
[00:10:27.680 --> 00:10:30.680]  神也擁有我們社區的答案
[00:10:30.680 --> 00:10:32.680]  但另一方面
[00:10:32.680 --> 00:10:35.080]  當神來工作的時候
[00:10:35.080 --> 00:10:38.880]  他是需要找到合適的器皿
[00:10:38.880 --> 00:10:40.880]  與他同工
[00:10:40.880 --> 00:10:43.680]  才能夠帶來這個解答
[00:10:43.680 --> 00:10:45.080]  所以這個工人是什麼
[00:10:45.080 --> 00:10:48.480]  這個工人可能是各行各業的人
[00:10:48.480 --> 00:10:51.280]  就好像剛才我們兩位弟兄姐妹
[00:10:51.280 --> 00:10:53.080]  他的見證一樣
[00:10:53.080 --> 00:10:55.680]  他們就是回應神的呼召
[00:10:55.680 --> 00:10:59.480]  站立在市長跟副市長的地位上
[00:10:59.480 --> 00:11:01.480]  與神同工
[00:11:01.480 --> 00:11:05.680]  好為他們的城市帶來解答
[00:11:05.680 --> 00:11:07.680]  所以這是為什麼我們需要向神求
[00:11:07.680 --> 00:11:11.880]  主要求祢打發工人來
[00:11:11.880 --> 00:11:15.080]  求神能夠在我們的生活環境
[00:11:15.080 --> 00:11:16.480]  在我們的社區當中
[00:11:16.480 --> 00:11:19.080]  所面對的各樣的問題當中
[00:11:19.080 --> 00:11:21.480]  帶來解答
[00:11:21.480 --> 00:11:21.880]  第二點
[00:11:21.880 --> 00:11:23.680]  今天我們真的需要求神
[00:11:23.680 --> 00:11:26.280]  興起更多敬畏神的政治家
[00:11:26.280 --> 00:11:29.480]  來解決社會問題
[00:11:29.480 --> 00:11:30.680]  我們真的需要求神
[00:11:30.680 --> 00:11:33.480]  興起更多的教育家來
[00:11:33.480 --> 00:11:35.680]  來教導我們的下一代
[00:11:35.680 --> 00:11:37.280]  我們需要呼求神
[00:11:37.280 --> 00:11:38.080]  說神啊
[00:11:38.080 --> 00:11:40.480]  在沒有解答的地方
[00:11:40.480 --> 00:11:42.280]  打發祢的工人來
[00:11:42.280 --> 00:11:44.280]  帶來解答
[00:11:44.280 --> 00:11:45.880]  Amen
[00:11:45.880 --> 00:11:47.880]  當然當我們做這個禱告的時候
[00:11:47.880 --> 00:11:50.280]  很可能神要打發的人就是你
[00:11:50.280 --> 00:11:52.480]  Alright
[00:11:52.480 --> 00:11:55.880]  我還記得有一次我聽到一個牧師的見證
[00:11:55.880 --> 00:11:57.080]  他說當他年輕的時候
[00:11:57.080 --> 00:11:59.480]  他常常按照神的話來禱告
[00:11:59.480 --> 00:12:01.880]  主啊 莊稼多 收取人手
[00:12:01.880 --> 00:12:04.880]  打發工人吧
[00:12:04.880 --> 00:12:06.080]  有一次主就回答他
[00:12:06.080 --> 00:12:06.880]  主說
[00:12:06.880 --> 00:12:09.280]  我已經聽見你的禱告了
[00:12:09.280 --> 00:12:11.080]  我要打發的就是你
[00:12:11.080 --> 00:12:12.280]  他馬上嚇一跳
[00:12:12.280 --> 00:12:13.680]  不是我 不是說我
[00:12:13.680 --> 00:12:15.680]  我是說主啊 求你差一點別人
[00:12:15.680 --> 00:12:18.280]  我不是說我啦
[00:12:18.280 --> 00:12:19.680]  主就對他說
[00:12:19.680 --> 00:12:24.880]  如果你不肯去 有誰我能夠差遣啊
[00:12:24.880 --> 00:12:26.680]  後來他就順服神
[00:12:26.680 --> 00:12:29.080]  走上了全職的道路
[00:12:29.080 --> 00:12:31.280]  當然我的意思不是每次當你求的時候
[00:12:31.280 --> 00:12:33.680]  神打發人就是你不見得啦
[00:12:33.680 --> 00:12:37.280]  但我們真的需要做這樣的禱告
[00:12:37.280 --> 00:12:40.880]  因為真的知道唯有神擁有我們的答案
[00:12:40.880 --> 00:12:45.880]  也唯有神能夠打發工人帶來解答
[00:12:45.880 --> 00:12:47.280]  Amen
[00:12:47.280 --> 00:12:49.280]  所以我們看見我們需要有
[00:12:49.280 --> 00:12:50.480]  這個策略性的禱告
[00:12:50.480 --> 00:12:51.680]  第二
[00:12:51.680 --> 00:12:54.280]  要有主動積極參與社區
[00:12:54.280 --> 00:12:55.880]  跟你們說要主動積極參與社區
[00:12:55.880 --> 00:12:59.080]  跟他說
[00:12:59.080 --> 00:13:03.080]  今天教會若是想進入社區帶來影響力
[00:13:03.080 --> 00:13:07.480]  我們就不能光躲在教會四面牆裡禱告而已
[00:13:07.480 --> 00:13:09.280]  有人說禱告是空軍
[00:13:09.280 --> 00:13:10.280]  空軍重不重要
[00:13:10.280 --> 00:13:11.480]  很重要
[00:13:11.480 --> 00:13:14.680]  但實際的參與才是地面的作戰
[00:13:14.680 --> 00:13:16.880]  地面作戰很重要
[00:13:16.880 --> 00:13:18.880]  所以今天我們不但要禱告
[00:13:18.880 --> 00:13:24.080]  我們更是要實際的參與社區所關心的事情
[00:13:24.080 --> 00:13:27.680]  因為只有參與才能帶來影響力
[00:13:27.680 --> 00:13:32.280]  跟你們說只有參與才能帶來影響力
[00:13:32.280 --> 00:13:33.280]  那怎麼參與法
[00:13:33.280 --> 00:13:34.280]  第一個
[00:13:34.280 --> 00:13:38.280]  一定要參與社區的事務
[00:13:38.280 --> 00:13:40.280]  你知道今天我們在北美的華人
[00:13:40.280 --> 00:13:44.480]  還是常常有一種自掃眠前雪的觀念
[00:13:44.480 --> 00:13:47.480]  我們只關心我們所關心的事情
[00:13:47.480 --> 00:13:51.080]  我們不大關心社區關心的事情
[00:13:51.080 --> 00:13:55.880]  就算關心我們也不大願意委身去參與
[00:13:55.880 --> 00:13:57.480]  這為什麼我真的常常鼓勵
[00:13:57.480 --> 00:14:00.680]  我們教育提供點B就是參與公職選舉
[00:14:00.680 --> 00:14:03.480]  或者是參與到很多市政單位
[00:14:03.480 --> 00:14:04.880]  很多的委員會
[00:14:04.880 --> 00:14:05.880]  其實有很多的空缺
[00:14:05.880 --> 00:14:08.480]  也是需要我們參與
[00:14:08.480 --> 00:14:13.480]  因為只有當我們站在有決策性的位置上的時候
[00:14:13.480 --> 00:14:16.880]  我們才可能帶來改變
[00:14:16.880 --> 00:14:18.880]  就像前一陣子大家很關心的
[00:14:18.880 --> 00:14:21.680]  加州學校教材的問題一樣
[00:14:21.680 --> 00:14:24.080]  後來有學區的人告訴我
[00:14:24.080 --> 00:14:28.280]  其實加州學校教材真正的問題
[00:14:28.280 --> 00:14:31.480]  是因為在學區委員會裡面
[00:14:31.480 --> 00:14:34.680]  有太少的基督徒在參與
[00:14:34.680 --> 00:14:37.480]  那我們怎麼可能期待這些非基督徒
[00:14:37.480 --> 00:14:42.080]  能夠編出什麼和神心意的教材來呢
[00:14:42.080 --> 00:14:45.080]  其實不只是學區是如此
[00:14:45.080 --> 00:14:48.680]  以前我們家的孩子在Cupertino讀書的時候
[00:14:48.680 --> 00:14:49.680]  那個時候
[00:14:49.680 --> 00:14:54.880]  華人家庭是搶得進Cupertino學區的學校
[00:14:54.880 --> 00:14:57.880]  如果你看每一年他們的畢業紀念冊
[00:14:57.880 --> 00:15:00.480]  你就發現一打開這個紀念冊
[00:15:00.480 --> 00:15:04.080]  幾乎清一色都是華人孩子的面孔
[00:15:04.080 --> 00:15:06.280]  連我的媽媽不懂英文
[00:15:06.280 --> 00:15:08.480]  看到這種紀念冊都會問我說
[00:15:08.480 --> 00:15:11.880]  這是中文學校嗎
[00:15:11.880 --> 00:15:14.280]  我是啼笑皆非
[00:15:14.280 --> 00:15:17.480]  可是如果你看家長會
[00:15:17.480 --> 00:15:20.080]  學校義工的照片
[00:15:20.080 --> 00:15:24.280]  卻很少華人在其中
[00:15:24.280 --> 00:15:26.880]  第二點 如果今天我們真的很看重
[00:15:26.880 --> 00:15:29.080]  我們孩子整體性的教育
[00:15:29.080 --> 00:15:33.080]  而不只是關心他的成績而已的話
[00:15:33.080 --> 00:15:37.080]  我們就需要更主動的參與了
[00:15:37.080 --> 00:15:41.480]  只有參與才能帶來影響力的
[00:15:41.480 --> 00:15:46.280]  我還記得我們家兩個孩子在Cupertino上小學的時候
[00:15:46.280 --> 00:15:48.080]  師母那個時候
[00:15:48.080 --> 00:15:50.280]  就每個禮拜都有一個下午的時間
[00:15:50.280 --> 00:15:53.880]  到學校幫忙老師們做Namine的工作
[00:15:53.880 --> 00:15:58.280]  就是做教材互交套幫他們弄一下
[00:15:58.280 --> 00:16:00.280]  總是一個下午短短的時間
[00:16:00.280 --> 00:16:02.280]  雖然很小的工作
[00:16:02.280 --> 00:16:05.880]  但因為這個機會她認識了很多老師
[00:16:05.880 --> 00:16:08.480]  而這些老師也知道她是師母
[00:16:08.480 --> 00:16:10.480]  所以有時候就向她請教一下
[00:16:10.480 --> 00:16:12.480]  他們生活上自己的問題
[00:16:12.480 --> 00:16:15.280]  甚至有時候問一些信仰的問題
[00:16:15.280 --> 00:16:17.480]  她從老大一年級開始做起
[00:16:17.480 --> 00:16:18.880]  一直做到老二畢業
[00:16:18.880 --> 00:16:21.080]  一共做了九年
[00:16:21.080 --> 00:16:22.080]  做完九年之後
[00:16:22.080 --> 00:16:23.880]  我想我們其實也沒覺得什麼
[00:16:23.880 --> 00:16:27.480]  就覺得也沒有人會注意這種小事情吧
[00:16:27.480 --> 00:16:30.480]  沒想到後來學校還特別邀請她
[00:16:30.480 --> 00:16:35.280]  回到學校參加學區年度的餐會
[00:16:35.280 --> 00:16:38.880]  在餐會上當眾表揚她
[00:16:38.880 --> 00:16:40.680]  很多的老師都過來
[00:16:40.680 --> 00:16:43.680]  特別謝謝她這些年的幫助
[00:16:43.680 --> 00:16:46.480]  所以千萬不要小看我們這小小的參與
[00:16:46.480 --> 00:16:47.880]  她所帶來的影響力
[00:16:47.880 --> 00:16:50.480]  可能遠超過你所想像的
[00:16:50.480 --> 00:16:52.080]  Amen
[00:16:52.080 --> 00:16:52.880]  第二
[00:16:52.880 --> 00:16:58.080]  要付出愛心的行動
[00:16:58.080 --> 00:16:58.480]  第二點
[00:16:58.480 --> 00:17:02.080]  轉化社區不能單靠禱告
[00:17:02.080 --> 00:17:03.680]  今天我們可以在教會裡面
[00:17:03.680 --> 00:17:05.680]  又禱告又捆綁
[00:17:05.680 --> 00:17:10.680]  可是這個世界一點都感覺不到神的愛
[00:17:10.680 --> 00:17:13.480]  轉化社區跟城市
[00:17:13.480 --> 00:17:18.680]  必須要我們附上真實愛心的行動
[00:17:18.680 --> 00:17:19.880]  Amen
[00:17:19.880 --> 00:17:23.480]  所以我常說我們靈恩一定要實際
[00:17:23.480 --> 00:17:25.080]  如果靈恩只是為了
[00:17:25.080 --> 00:17:27.880]  叫我們自己滿足我們自己的需求
[00:17:27.880 --> 00:17:31.080]  就會落入神祕主義裡面去了
[00:17:31.080 --> 00:17:34.880]  靈恩一定要使我們有勇氣
[00:17:34.880 --> 00:17:38.080]  走進這個需要的世界
[00:17:38.080 --> 00:17:40.680]  去服侍需要的人群
[00:17:40.680 --> 00:17:43.680]  來顯明上帝的慈愛
[00:17:43.680 --> 00:17:48.680]  我在說靈恩一定要讓我們有勇氣
[00:17:48.680 --> 00:17:51.880]  走進這個需要的世界
[00:17:51.880 --> 00:17:53.680]  去服侍需要的神群
[00:17:53.680 --> 00:17:57.480]  讓這個世界知道上帝是愛的
[00:17:57.480 --> 00:18:02.280]  今天我看見太多時候教會很費力
[00:18:02.280 --> 00:18:05.680]  想要怎麼跟這個世界對抗
[00:18:05.680 --> 00:18:09.680]  想盡辦法要扭轉世界的價值觀潮流
[00:18:09.680 --> 00:18:14.680]  卻忽略一個非常基本的真理
[00:18:14.680 --> 00:18:17.680]  那就是真正能夠改變人心的
[00:18:17.680 --> 00:18:24.080]  常常只是一個簡單又實際的愛的行動而已
[00:18:24.080 --> 00:18:25.880]  真正能夠改變人心的
[00:18:25.880 --> 00:18:32.280]  常常只是一個簡單又實際的愛的行動
[00:18:32.280 --> 00:18:34.680]  這為什麼我們教會的基金會
[00:18:34.680 --> 00:18:36.480]  在疫情期間的工作
[00:18:36.480 --> 00:18:39.880]  得到這麼多美好的迴響
[00:18:39.880 --> 00:18:43.680]  因為我們真是在社區最需要的地方
[00:18:43.680 --> 00:18:46.480]  真實的付出了愛心的行動
[00:18:46.480 --> 00:18:51.480]  而且真實的實際的幫助需要的人群
[00:18:51.480 --> 00:18:53.880]  你說牧師你怎麼知道幫助了需要的人群
[00:18:53.880 --> 00:18:56.680]  你只要看在我們食物發放中心
[00:18:56.680 --> 00:19:00.880]  每個月服飾的家庭的數量你就知道
