
[00:00:00.000 --> 00:00:02.000]  請主佑平安
[00:08:24.000 --> 00:08:27.000]  是要你自己結婚生了子女之後
[00:08:27.000 --> 00:08:30.000]  那個才算是你的家
[00:08:30.000 --> 00:08:33.000]  所以如果你父母不相信
[00:08:33.000 --> 00:08:36.000]  與這節聖經無關
[00:08:36.000 --> 00:08:40.000]  當時我年輕,未受過神學訓練
[00:08:40.000 --> 00:08:43.000]  暫且信了那位牧師的解釋
[00:08:43.000 --> 00:08:49.000]  但我現在認為他的解釋完全錯誤
[00:08:49.000 --> 00:08:53.000]  首先是文化錯配
[00:08:53.000 --> 00:08:56.000]  甚麼是文化錯配呢?
[00:08:56.000 --> 00:08:59.000]  當他解釋這個「家」字的時候
[00:08:59.000 --> 00:09:04.000]  他用了西方人
[00:09:04.000 --> 00:09:07.000]  對「家」的概念
[00:09:07.000 --> 00:09:11.000]  來解釋聖經時代的概念
[00:09:11.000 --> 00:09:13.000]  聖經不是近年寫的
[00:09:13.000 --> 00:09:16.000]  是二千年前寫的
[00:09:16.000 --> 00:09:18.000]  新約聖經起碼
[00:09:18.000 --> 00:09:22.000]  他用了一個現在的概念
[00:09:22.000 --> 00:09:24.000]  來解釋聖經的概念
[00:09:24.000 --> 00:09:31.000]  猶太人或羅馬人對「家」的概念
[00:09:31.000 --> 00:09:34.000]  其實是否如此狹窄呢?
[00:09:34.000 --> 00:09:38.000]  我們不太清楚
[00:09:38.000 --> 00:09:41.000]  但他還有一個地方錯誤
[00:09:41.000 --> 00:09:44.000]  就是很可能他沒有讀希臘文
[00:09:44.000 --> 00:09:46.000]  當他看這節聖經時
[00:09:46.000 --> 00:09:48.000]  他沒有看希臘文聖經
[00:09:48.000 --> 00:09:55.000]  「家」那個字究竟是用了甚麼字呢?
[00:09:55.000 --> 00:09:59.000]  如果我們參考英文聖經的翻譯
[00:09:59.000 --> 00:10:03.000]  英文聖經的翻譯
[00:10:03.000 --> 00:10:06.000]  這個字最大部份的時間
[00:10:06.000 --> 00:10:08.000]  不是翻譯成「family」
[00:10:08.000 --> 00:10:11.000]  而是翻譯成「household」
[00:10:11.000 --> 00:10:15.000]  我查過六十本英文譯本
[00:10:15.000 --> 00:10:18.000]  只有兩個譯本是翻譯成「family」
[00:10:18.000 --> 00:10:23.000]  而其他的是翻譯成「household」或「house」
[00:10:23.000 --> 00:10:24.000]  甚麼意思呢?
[00:10:24.000 --> 00:10:26.000]  「household」是甚麼意思呢?
[00:10:26.000 --> 00:10:32.000]  其實「household」就是跟你住在同一個屋簷下的人
[00:10:32.000 --> 00:10:35.000]  如果在聖經時代來說
[00:10:35.000 --> 00:10:37.000]  新約的聖經時代來說
[00:10:37.000 --> 00:10:42.000]  就包括一家人裏面有的奴隸
[00:10:42.000 --> 00:10:46.000]  都是屬於你的「household」
[00:10:46.000 --> 00:10:49.000]  事實上這隻經文
[00:10:49.000 --> 00:10:56.000]  是保羅對肥勒比的玉卒說的話
[00:10:56.000 --> 00:10:59.000]  對那位玉卒來說
[00:10:59.000 --> 00:11:04.000]  的確是一個英語或是一個福音的訊息
[00:11:04.000 --> 00:11:09.000]  但這不是對任何人都適用的普遍英語
[00:11:09.000 --> 00:11:14.000]  更加不是任何人任何時空都可以應用的
[00:11:14.000 --> 00:11:16.000]  我又再舉一個例子
[00:11:16.000 --> 00:11:20.000]  假如有一位年輕的婦人來告訴我
[00:11:20.000 --> 00:11:23.000]  我很想生個兒子
[00:11:23.000 --> 00:11:26.000]  牧師請你替我代禱
[00:11:26.000 --> 00:11:29.000]  我能不能對她說
[00:11:29.000 --> 00:11:31.000]  可以,聖經有英語的
[00:11:31.000 --> 00:11:33.000]  《創世紀十八章》明明這麼說
[00:11:33.000 --> 00:11:36.000]  明年這個時候你便會有一個兒子了
[00:11:36.000 --> 00:11:38.000]  這是聖經的英語
[00:11:38.000 --> 00:11:44.000]  如果我這樣應用聖經,對不對呢?
[00:11:44.000 --> 00:11:47.000]  我引用的經文是不是一個英語呢?
[00:11:47.000 --> 00:11:50.000]  是一個英語
[00:11:50.000 --> 00:11:52.000]  那個英語是真的
[00:11:52.000 --> 00:11:57.000]  只不過那個英語是天使對亞伯拉罕說的
[00:11:57.000 --> 00:12:00.000]  說他太太明年會生一個兒子
[00:12:00.000 --> 00:12:05.000]  我們如果記得《創世紀經文》就知道
[00:12:05.000 --> 00:12:12.000]  11年之後她真的生了兒子出來
[00:12:12.000 --> 00:12:14.000]  所以任何的英語
[00:12:14.000 --> 00:12:17.000]  如果是對某一個人說的話
[00:12:17.000 --> 00:12:20.000]  就不是一個普遍的英語
[00:12:20.000 --> 00:12:28.000]  我們不可以隨便用來當作是上帝給我的英語
[00:12:28.000 --> 00:12:30.000]  今天比較長氣
[00:12:30.000 --> 00:12:32.000]  但希望大家明白
[00:12:32.000 --> 00:12:37.000]  在言書裏面好像是英語的說話
[00:12:37.000 --> 00:12:40.000]  不是一個保證會發生
[00:12:40.000 --> 00:12:43.000]  一定會發生的普遍英語
[00:12:43.000 --> 00:12:46.000]  而是鼓勵性的說話
[00:12:46.000 --> 00:12:49.000]  鼓勵我們要敬畏上主
[00:12:49.000 --> 00:12:52.000]  讓我們思想今天的經文
[00:12:52.000 --> 00:12:54.000]  首先講講今天的題目
[00:12:54.000 --> 00:12:58.000]  在富裕社會中管理財富
[00:12:58.000 --> 00:13:02.000]  剛才講過 由《針研》第十章開始到二十九章
[00:13:02.000 --> 00:13:05.000]  大概都是所羅門說的話
[00:13:05.000 --> 00:13:07.000]  然後有人記錄下來
[00:13:07.000 --> 00:13:12.000]  因為在第一節有講過
[00:13:12.000 --> 00:13:14.000]  一章一節一開始有講
[00:13:14.000 --> 00:13:16.000]  但十章一節再重覆講
[00:13:16.000 --> 00:13:18.000]  所羅門的《針研》
[00:13:18.000 --> 00:13:22.000]  所羅門的時代
[00:13:22.000 --> 00:13:26.000]  大概是猶大國最富裕的時代
[00:13:26.000 --> 00:13:29.000]  讀一兩節經文了解一下
[00:13:29.000 --> 00:13:31.000]  他的時代背景
[00:13:31.000 --> 00:13:35.000]  在獵王紀上十章十四至十五節
[00:13:35.000 --> 00:13:39.000]  所羅門每年所得的金子
[00:13:39.000 --> 00:13:41.000]  重六百六十六泰元德
[00:13:41.000 --> 00:13:46.000]  另外還有從商人和貿易得來的稅收
[00:13:46.000 --> 00:13:51.000]  以及來自阿拉伯諸王和國內省長的收入
[00:13:51.000 --> 00:13:54.000]  在十章二十一節提到
[00:13:54.000 --> 00:13:56.000]  在所羅門的日子
[00:13:56.000 --> 00:14:00.000]  銀子算不了什麼
[00:14:00.000 --> 00:14:05.000]  算金 銀都當是很普通
[00:14:05.000 --> 00:14:08.000]  提到所羅門的收入
[00:14:08.000 --> 00:14:11.000]  應該是代表他中央政府的收入
[00:14:11.000 --> 00:14:13.000]  他收到的金子
[00:14:13.000 --> 00:14:16.000]  如果我們用今天的價值去計算
[00:14:16.000 --> 00:14:20.000]  以二十萬澳幣一噸來計算
[00:14:20.000 --> 00:14:24.000]  大概相當於每年收入價值
[00:14:24.000 --> 00:14:28.000]  四十六億澳幣
[00:14:28.000 --> 00:14:30.000]  所以在所羅門時代的社會
[00:14:30.000 --> 00:14:33.000]  是相當富裕的
[00:14:33.000 --> 00:14:36.000]  有了這個對時代背景的了解
[00:14:36.000 --> 00:14:41.000]  我們真的可以開始思想今天的真言
[00:14:41.000 --> 00:14:44.000]  在十一章二十四至二十五節
[00:14:44.000 --> 00:14:49.000]  都是鼓勵人要慷慨去待人
[00:14:49.000 --> 00:14:51.000]  要樂善好施
[00:14:51.000 --> 00:14:53.000]  剛才提過十一章二十四節
[00:14:53.000 --> 00:14:58.000]  有施捨的錢財增添
[00:14:58.000 --> 00:15:01.000]  在邏輯上不是很合理
[00:15:01.000 --> 00:15:04.000]  如果你自己有些錢施捨出去
[00:15:04.000 --> 00:15:06.000]  你自己的錢財應該減少才對
[00:15:06.000 --> 00:15:08.000]  為什麼會增添呢
[00:15:08.000 --> 00:15:11.000]  我們要怎樣了解這句說話呢
[00:15:11.000 --> 00:15:14.000]  首先讀下一句
[00:15:14.000 --> 00:15:19.000]  論識過度反自窮乏
[00:15:19.000 --> 00:15:25.000]  所以整節的經文是勸告有錢人不要那麼吝嗇
[00:15:25.000 --> 00:15:26.000]  不要那麼論識
[00:15:26.000 --> 00:15:29.000]  反而要樂善好施
[00:15:29.000 --> 00:15:33.000]  事實上這個說法
[00:15:33.000 --> 00:15:36.000]  是對整個社會的盼望
[00:15:36.000 --> 00:15:39.000]  有點像中國古人提出的
[00:15:39.000 --> 00:15:42.000]  大同社會的觀念
[00:15:42.000 --> 00:15:45.000]  就像前幾年中國國家主席提出的
[00:15:45.000 --> 00:15:50.000]  共同富裕的概念
[00:15:50.000 --> 00:15:53.000]  從經濟學的角度來看
[00:15:53.000 --> 00:15:57.000]  這是社會主義的理想
[00:15:57.000 --> 00:16:00.000]  這裡鼓勵有錢人要施捨
[00:16:00.000 --> 00:16:04.000]  就是說社會上有窮人
[00:16:04.000 --> 00:16:08.000]  如果社會上富裕到沒有窮人的有錢人就施捨
[00:16:08.000 --> 00:16:12.000]  沒有人需要施捨
[00:16:12.000 --> 00:16:14.000]  社會上是有窮人的
[00:16:14.000 --> 00:16:16.000]  正如主耶穌說過
[00:16:16.000 --> 00:16:19.000]  常有窮人與你們同在
[00:16:19.000 --> 00:16:22.000]  無論社會有多富裕
[00:16:22.000 --> 00:16:25.000]  總會有貧窮人
[00:16:25.000 --> 00:16:28.000]  我們怎樣對待貧窮人呢
[00:16:28.000 --> 00:16:32.000]  上帝是怎樣教導以色列人的呢
[00:16:32.000 --> 00:16:35.000]  我們回到尼米記看看
[00:16:35.000 --> 00:16:39.000]  在尼米記十九章九至十一節這樣說
[00:16:39.000 --> 00:16:43.000]  你們在自己的地收割莊稼時
[00:16:43.000 --> 00:16:45.000]  不可割盡田的葛落
[00:16:45.000 --> 00:16:48.000]  也不可拾取莊稼所掉落的
[00:16:48.000 --> 00:16:51.000]  不可摘盡葡萄園的葡萄
[00:16:51.000 --> 00:16:56.000]  也不可拾取葡萄園中掉落的葡萄
[00:16:56.000 --> 00:17:00.000]  要把他們留給窮人和寄居的
[00:17:00.000 --> 00:17:02.000]  我是耶華你們的上帝
[00:17:02.000 --> 00:17:05.000]  你們不可偷竊不可欺騙
[00:17:05.000 --> 00:17:08.000]  也不可彼此說謊
[00:17:08.000 --> 00:17:11.000]  尼米記的時代背景是
[00:17:11.000 --> 00:17:14.000]  以色列人剛剛出了埃及
[00:17:14.000 --> 00:17:17.000]  還沒進到加南地
[00:17:17.000 --> 00:17:20.000]  上帝就已經教導他們
[00:17:20.000 --> 00:17:26.000]  將來你們有了自己的葡萄園的時候
[00:17:26.000 --> 00:17:29.000]  你收割的時候應該怎樣做
[00:17:29.000 --> 00:17:31.000]  你收割不要收到盡
[00:17:31.000 --> 00:17:33.000]  要留一些給窮人
[00:17:33.000 --> 00:17:38.000]  接著就連續提醒
[00:17:38.000 --> 00:17:43.000]  你們不可偷竊不可欺騙
[00:17:43.000 --> 00:17:45.000]  也不可彼此說謊
[00:17:45.000 --> 00:17:49.000]  我相信這兩節經文
[00:17:49.000 --> 00:17:51.000]  是對富裕的人說
[00:17:51.000 --> 00:17:53.000]  頭兩節經文對富裕的人說
[00:17:53.000 --> 00:17:56.000]  他們有自己的田產
[00:17:56.000 --> 00:17:58.000]  有他們的物業有葡萄園
[00:17:58.000 --> 00:18:03.000]  而下面那句就是對貧窮人說的
[00:18:03.000 --> 00:18:08.000]  即使你貧窮你都不要偷竊
[00:18:08.000 --> 00:18:13.000]  也不要用欺詐手段去賺錢
[00:18:13.000 --> 00:18:15.000]  此外我們還可以看看
[00:18:15.000 --> 00:18:19.000]  新命記二十六章十一至十二節
[00:18:19.000 --> 00:18:29.000]  你和利美人以及在你中間寄居的
[00:18:29.000 --> 00:18:33.000]  每逢第三年就是捐十分之一的那年
[00:18:33.000 --> 00:18:37.000]  你從你土產中取了十分之一
[00:18:37.000 --> 00:18:41.000]  要分給利美人寄居的孤兒和寡婦
[00:18:41.000 --> 00:18:46.000]  使他們在你的城鎮中可以吃得飽足
[00:18:46.000 --> 00:18:51.000]  這裡提到第三年再奉獻十分之一
[00:18:51.000 --> 00:18:54.000]  這是特別的額外的十分之一
[00:18:54.000 --> 00:18:58.000]  不是他們每年都應該奉獻的十分之一
[00:18:58.000 --> 00:19:02.000]  而這個十分之一的奉獻是有指定用途的
[00:19:02.000 --> 00:19:09.000]  就是要來分給利美人寄居的孤兒和寡婦
[00:19:09.000 --> 00:19:13.000]  從上帝給以色列人的這些條例
[00:19:13.000 --> 00:19:16.000]  我們可以看到上帝的心意
[00:19:16.000 --> 00:19:23.000]  是要建立一個貧富不會過份懸殊的社會
[00:19:23.000 --> 00:19:28.000]  當一個社會貧富極度懸殊的時候
[00:19:28.000 --> 00:19:31.000]  好像我們中國詩人杜甫所說
[00:19:31.000 --> 00:19:36.000]  諸門走肉臭路有凍死骨
[00:19:36.000 --> 00:19:40.000]  如果一個社會是這麼貧富懸殊
[00:19:40.000 --> 00:19:41.000]  這麼極端的時候
[00:19:41.000 --> 00:19:44.000]  社會就很容易發生動亂
[00:19:44.000 --> 00:19:47.000]  窮人是被迫上梁山的
[00:19:47.000 --> 00:19:55.000]  因此所羅門王鼓勵富有的人
[00:19:55.000 --> 00:19:58.000]  你要樂善好施
[00:19:58.000 --> 00:20:02.000]  假如社會上的有錢人都樂意這樣做的時候
[00:20:02.000 --> 00:20:06.000]  他們就遵行了上帝的旨意
[00:20:06.000 --> 00:20:12.000]  實行了一個可以說是自願的社會主義
[00:20:12.000 --> 00:20:18.000]  為什麼書寫之後錢財會增添呢?
[00:20:18.000 --> 00:20:20.000]  一方面固然是上帝的祝福
[00:20:20.000 --> 00:20:26.000]  另一方面如果一個社會是共同富裕的話
[00:20:26.000 --> 00:20:30.000]  社會就會比較和諧
[00:20:30.000 --> 00:20:34.000]  那些窮人就不會偷別人的東西
[00:20:34.000 --> 00:20:36.000]  不會去搶別人的東西
[00:20:36.000 --> 00:20:39.000]  不用靠詐騙來生活
[00:20:39.000 --> 00:20:41.000]  在一個和諧的社會裏面
[00:20:41.000 --> 00:20:44.000]  有錢人就可以做生意牟利
[00:20:44.000 --> 00:20:50.000]  我們可以再看看獵王紀相十章二十九節
[00:20:50.000 --> 00:20:56.000]  看看所羅門王時代的對外貿易情況
[00:20:56.000 --> 00:21:00.000]  從埃及進口的戰車每兩六百赤克勒銀子
[00:21:00.000 --> 00:21:03.000]  馬每匹一百五十赤克勒
[00:21:03.000 --> 00:21:06.000]  阿蘭諸王的戰車和馬
[00:21:06.000 --> 00:21:11.000]  也是經由他們的手出口的
[00:21:11.000 --> 00:21:15.000]  換句話說猶太人就是做轉口貿易
[00:21:15.000 --> 00:21:17.000]  躺著也可以賺錢
[00:21:17.000 --> 00:21:19.000]  轉一下手你經過
[00:21:19.000 --> 00:21:21.000]  我又收錢了
[00:21:21.000 --> 00:21:27.000]  但如果有太多窮人
[00:21:27.000 --> 00:21:29.000]  社會治安凌亂
[00:21:29.000 --> 00:21:34.000]  到處都有抗議遊行甚至暴動
[00:21:34.000 --> 00:21:38.000]  搞到社會動盪不安的時候
[00:21:38.000 --> 00:21:42.000]  這樣的情況就不是那麼容易做貿易了
[00:21:42.000 --> 00:21:47.000]  有錢人也很難做生意賺錢
[00:21:47.000 --> 00:21:51.000]  故知有錢人最好是樂善好事
[00:21:51.000 --> 00:21:54.000]  讓社會繁榮安定
[00:21:54.000 --> 00:21:57.000]  他們有機會做生意
[00:21:57.000 --> 00:22:01.000]  財寶自然會增添
[00:22:01.000 --> 00:22:04.000]  十一章二十六節
[00:22:04.000 --> 00:22:06.000]  團糧不賣的
[00:22:06.000 --> 00:22:08.000]  百姓必助就他
[00:22:08.000 --> 00:22:10.000]  願意出手的
[00:22:10.000 --> 00:22:12.000]  祝福臨到頭上
[00:22:12.000 --> 00:22:16.000]  這就是對商人的教導
[00:22:16.000 --> 00:22:20.000]  團積居奇的手法
[00:22:20.000 --> 00:22:24.000]  是可以讓商人賺大錢的
[00:22:24.000 --> 00:22:30.000]  但也會令買家非常反感
[00:22:30.000 --> 00:22:35.000]  我說一個可以說是現代版的
[00:22:35.000 --> 00:22:37.000]  團積居奇的事件
[00:22:37.000 --> 00:22:42.000]  讓我們了解這句真言的寫實性
[00:22:42.000 --> 00:22:46.000]  事件發生在2000年左右
[00:22:46.000 --> 00:22:52.000]  當時美國用一些基因改造的方法種植大豆
[00:22:52.000 --> 00:22:55.000]  香港有一般叫黃酒
[00:22:55.000 --> 00:22:57.000]  基因改造的大豆
[00:22:57.000 --> 00:23:01.000]  抗蟲和抗乾旱比較好
[00:23:01.000 --> 00:23:04.000]  所以美國盛產大豆
[00:23:04.000 --> 00:23:09.000]  而大豆最大的消費國是中國
[00:23:09.000 --> 00:23:13.000]  它不是用來做豆腐之類的豆製品
[00:23:13.000 --> 00:23:16.000]  主要是用來榨油
[00:23:16.000 --> 00:23:19.000]  剩下來榨乾的豆柏
[00:23:19.000 --> 00:23:23.000]  是可以用來餵豬的
[00:23:23.000 --> 00:23:27.000]  美國開始賣大豆給中國的時候
[00:23:27.000 --> 00:23:30.000]  起初賣得很便宜
[00:23:30.000 --> 00:23:35.000]  比中國農民自己種植出來的大豆還便宜
[00:23:35.000 --> 00:23:40.000]  結果那些榨油商為了賺錢
[00:23:40.000 --> 00:23:44.000]  當然是買便宜的美國大豆
[00:23:44.000 --> 00:23:49.000]  中國農民賺不到錢就不種大豆
[00:23:49.000 --> 00:23:51.000]  改種其他東西
[00:23:51.000 --> 00:23:54.000]  過了幾年,2004年的時候
[00:23:54.000 --> 00:23:57.000]  美國有些省份有旱災
[00:23:57.000 --> 00:24:00.000]  於是美國農業部發了一個警告
[00:24:00.000 --> 00:24:05.000]  今年的大豆供應將會短缺
[00:24:05.000 --> 00:24:11.000]  大豆的期貨市場價格大幅升高
[00:24:11.000 --> 00:24:16.000]  本來是200元美金一噸,變成400元
[00:24:16.000 --> 00:24:19.000]  中國的榨油商說
[00:24:19.000 --> 00:24:25.000]  如果油價一直漲,就快點買入期貨
[00:24:25.000 --> 00:24:29.000]  誰知過了幾個月,美國商務部又改口
[00:24:29.000 --> 00:24:32.000]  我們大數據分析有些少錯誤
[00:24:32.000 --> 00:24:36.000]  大豆供應應該是非常充足
[00:24:36.000 --> 00:24:41.000]  發生什麼事呢? 貨價就大幅下跌
[00:24:41.000 --> 00:24:44.000]  下跌到200元左右
[00:24:44.000 --> 00:24:50.000]  簽了合同的榨油商就慘了
[00:24:50.000 --> 00:24:55.000]  如果取消合約,就要賠錢
