
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹來賓早晨
[00:10:22.000 --> 00:10:25.000]  就發現原來他們真的離開了
[00:10:25.000 --> 00:10:32.000]  他們平時這班惡毒的行為
[00:10:32.000 --> 00:10:36.000]  他們就真的神有這樣的轉變
[00:10:36.000 --> 00:10:38.000]  他都自己轉變過來
[00:10:38.000 --> 00:10:39.000]  這個很有趣
[00:10:39.000 --> 00:10:42.000]  這個作者很有趣
[00:10:42.000 --> 00:10:44.000]  用的文字
[00:10:44.000 --> 00:10:48.000]  要利美利人悔改離開惡行
[00:10:48.000 --> 00:10:51.000]  而神見到他們離開惡行
[00:10:51.000 --> 00:10:54.000]  他們都有不同的改變
[00:10:54.000 --> 00:10:58.000]  神自己都說他自己會後悔
[00:10:58.000 --> 00:11:03.000]  不再乾災給這班利美利人
[00:11:03.000 --> 00:11:07.000]  但是約拿的反應是什麼呢
[00:11:07.000 --> 00:11:08.000]  約拿的反應是
[00:11:08.000 --> 00:11:10.000]  哇,真的不對了
[00:11:10.000 --> 00:11:16.000]  明明這班人對外國民族非常殘暴
[00:11:16.000 --> 00:11:18.000]  這班是非常惡的人
[00:11:18.000 --> 00:11:19.000]  做盡壞事
[00:11:19.000 --> 00:11:21.000]  不單搶東西
[00:11:21.000 --> 00:11:24.000]  還在對人的人命完全不著緊
[00:11:24.000 --> 00:11:26.000]  在殘暴人的生命
[00:11:26.000 --> 00:11:29.000]  怎麼可以不發怒呢
[00:11:29.000 --> 00:11:31.000]  他自己反而發怒
[00:11:31.000 --> 00:11:36.000]  我們經常聽到小朋友說
[00:11:36.000 --> 00:11:38.000]  這些情況真的很不公平
[00:11:38.000 --> 00:11:40.000]  為什麼不合理
[00:11:40.000 --> 00:11:42.000]  明明神不是公義的嗎
[00:11:42.000 --> 00:11:46.000]  公義的神怎麼會這樣後悔
[00:11:46.000 --> 00:11:48.000]  不再罰這班人呢
[00:11:48.000 --> 00:11:52.000]  很多時候小朋友和老師和家長都會爭論這些事情
[00:11:52.000 --> 00:11:55.000]  究竟什麼是合理呢
[00:11:55.000 --> 00:11:57.000]  約拿就在吐槽
[00:11:57.000 --> 00:12:01.000]  為什麼他解釋了當初他不會去利美利城呢
[00:12:01.000 --> 00:12:03.000]  因為他自己知道
[00:12:03.000 --> 00:12:08.000]  其實他知道神是滿有恩典慈愛的神
[00:12:08.000 --> 00:12:09.000]  憐憫的神
[00:12:09.000 --> 00:12:10.000]  有豐盛的慈愛
[00:12:10.000 --> 00:12:12.000]  不會輕易發怒
[00:12:12.000 --> 00:12:16.000]  是寧願別人會悔改的神
[00:12:16.000 --> 00:12:18.000]  所以他起初就離開
[00:12:18.000 --> 00:12:20.000]  神叫他去東,他就去西
[00:12:20.000 --> 00:12:23.000]  去了他思的方向而逃走
[00:12:23.000 --> 00:12:25.000]  他在那裡自己表白
[00:12:25.000 --> 00:12:29.000]  約拿一直都明白原來神是這樣
[00:12:29.000 --> 00:12:31.000]  但他不承認
[00:12:31.000 --> 00:12:34.000]  現在社會這麼混亂
[00:12:34.000 --> 00:12:37.000]  看看你會有什麼收場
[00:12:37.000 --> 00:12:41.000]  他就和耶和說
[00:12:41.000 --> 00:12:44.000]  不如你拿我的命吧
[00:12:44.000 --> 00:12:47.000]  既然這樣我真是苦到不苦
[00:12:47.000 --> 00:12:50.000]  真的見到你這麼不公平
[00:12:50.000 --> 00:12:52.000]  這麼不合理的事情
[00:12:52.000 --> 00:12:54.000]  我不如死掉吧
[00:12:54.000 --> 00:12:58.000]  他就這麼說
[00:12:58.000 --> 00:13:00.000]  耶和說反駁他
[00:13:00.000 --> 00:13:02.000]  你自己這麼大個人
[00:13:02.000 --> 00:13:04.000]  你真的明白我了
[00:13:04.000 --> 00:13:07.000]  你為什麼會說出這樣的話
[00:13:07.000 --> 00:13:09.000]  這麼有心思
[00:13:09.000 --> 00:13:13.000]  這些事情你這麼做是不是合理的呢
[00:13:13.000 --> 00:13:16.000]  究竟是什麼為之合理
[00:13:16.000 --> 00:13:18.000]  神教導約拿有一個功課
[00:13:18.000 --> 00:13:20.000]  就是剛才大家讀那幾節的經文
[00:13:20.000 --> 00:13:23.000]  那幾節的經文提到
[00:13:23.000 --> 00:13:25.000]  神的教導就是
[00:13:25.000 --> 00:13:28.000]  用一個事件來教導他們
[00:13:28.000 --> 00:13:31.000]  就有一棵秘麻出來
[00:13:31.000 --> 00:13:34.000]  當時約拿就走去城外
[00:13:34.000 --> 00:13:39.000]  看看這個尼日利城有什麼下場
[00:13:39.000 --> 00:13:42.000]  他就走去離遠的地方看
[00:13:42.000 --> 00:13:44.000]  看看有什麼收場
[00:13:44.000 --> 00:13:46.000]  他就自己搭了棚在那裡看
[00:13:46.000 --> 00:13:48.000]  因為那裡地方很曬
[00:13:48.000 --> 00:13:51.000]  神就安排了一棵秘麻
[00:13:51.000 --> 00:13:53.000]  這棵秘麻就是Castor Oil Plant
[00:13:53.000 --> 00:13:55.000]  是可以種的
[00:13:55.000 --> 00:13:57.000]  其實有很多用途的
[00:13:57.000 --> 00:13:59.000]  我們看到
[00:13:59.000 --> 00:14:01.000]  即使是一個高大五尺十寸的人
[00:14:01.000 --> 00:14:02.000]  圖中看到
[00:14:02.000 --> 00:14:04.000]  這棵樹可以長得很高
[00:14:04.000 --> 00:14:06.000]  它的葉子像手掌一樣
[00:14:06.000 --> 00:14:08.000]  這樣的形狀形態
[00:14:08.000 --> 00:14:10.000]  好像一把扇子遮著可以做遮陰
[00:14:10.000 --> 00:14:12.000]  所以在這種烈日的環境之下
[00:14:12.000 --> 00:14:14.000]  他就得到安息
[00:14:14.000 --> 00:14:15.000]  感到很歡樂
[00:14:15.000 --> 00:14:17.000]  大大歡喜
[00:14:17.000 --> 00:14:22.000]  因為他身體上得到遮蓋
[00:14:22.000 --> 00:14:24.000]  不再被這個日頭而曬
[00:14:24.000 --> 00:14:26.000]  這是神的安排
[00:14:26.000 --> 00:14:28.000]  神安排了這棵樹
[00:14:28.000 --> 00:14:32.000]  這棵是做草本植物
[00:14:32.000 --> 00:14:35.000]  一夜之間就變成這麼大棵
[00:14:35.000 --> 00:14:36.000]  可以做做遮陰
[00:14:36.000 --> 00:14:38.000]  但是晚上的時候
[00:14:38.000 --> 00:14:39.000]  黎明的時候
[00:14:39.000 --> 00:14:41.000]  神有第二個安排
[00:14:41.000 --> 00:14:43.000]  這個安排就是
[00:14:43.000 --> 00:14:45.000]  安排了一條蟲咬死他
[00:14:45.000 --> 00:14:47.000]  這棵碑馬
[00:14:47.000 --> 00:14:49.000]  結果就死了
[00:14:49.000 --> 00:14:53.000]  神又再安排第三件事發生
[00:14:53.000 --> 00:14:56.000]  就是刮起一個東風
[00:14:56.000 --> 00:14:58.000]  我們剛才說北風嚴寒
[00:14:58.000 --> 00:15:01.000]  但是那裡的地區東風更加厲害
[00:15:01.000 --> 00:15:02.000]  如果看聖經
[00:15:02.000 --> 00:15:03.000]  如果你查東風
[00:15:03.000 --> 00:15:05.000]  很多字彈出來
[00:15:05.000 --> 00:15:08.000]  查這些聖經的百科全書
[00:15:08.000 --> 00:15:10.000]  那時候東風就是
[00:15:10.000 --> 00:15:14.000]  經過沙漠地區
[00:15:14.000 --> 00:15:17.000]  然後再從東風吹過來
[00:15:17.000 --> 00:15:20.000]  吹到尼米爾里城
[00:15:20.000 --> 00:15:23.000]  這些風很乾燥
[00:15:23.000 --> 00:15:26.000]  又有一些很多的沙
[00:15:26.000 --> 00:15:28.000]  很小的沙
[00:15:28.000 --> 00:15:29.000]  如果大家
[00:15:29.000 --> 00:15:30.000]  我剛剛那禮拜五
[00:15:30.000 --> 00:15:35.000]  去了學生團體學心理學
[00:15:35.000 --> 00:15:37.000]  人的情感心理
[00:15:37.000 --> 00:15:40.000]  原來天氣也有心理學
[00:15:40.000 --> 00:15:42.000]  如果你上網查
[00:15:42.000 --> 00:15:44.000]  天氣的心理學
[00:15:44.000 --> 00:15:45.000]  怎樣呢
[00:15:45.000 --> 00:15:48.000]  原來真的有一些科學研究
[00:15:48.000 --> 00:15:51.000]  說沙塵的粒子
[00:15:51.000 --> 00:15:52.000]  你在磨擦
[00:15:52.000 --> 00:15:54.000]  就會出現一些靜離子
[00:15:54.000 --> 00:15:56.000]  這些靜離子就會影響你的
[00:15:56.000 --> 00:16:00.000]  影響你的血清素
[00:16:00.000 --> 00:16:02.000]  令到影響人的心情
[00:16:02.000 --> 00:16:05.000]  有一個失落的感覺
[00:16:05.000 --> 00:16:07.000]  因為這些血清素
[00:16:07.000 --> 00:16:09.000]  是影響人的喜樂的心情
[00:16:09.000 --> 00:16:12.000]  神就安排了東風
[00:16:12.000 --> 00:16:15.000]  吹起東風
[00:16:15.000 --> 00:16:17.000]  那棵樹就沒有了
[00:16:17.000 --> 00:16:19.000]  又有東風吹過來
[00:16:19.000 --> 00:16:21.000]  沙塵滾滾
[00:16:21.000 --> 00:16:24.000]  令到尼米爾里城很難受
[00:16:24.000 --> 00:16:26.000]  又繼續曬下去
[00:16:26.000 --> 00:16:29.000]  他自己的心情就非常不開心
[00:16:29.000 --> 00:16:31.000]  又再次沉死
[00:16:31.000 --> 00:16:32.000]  他怎樣說
[00:16:32.000 --> 00:16:34.000]  他就再次沉死
[00:16:34.000 --> 00:16:36.000]  神就對若拿這樣說
[00:16:36.000 --> 00:16:39.000]  你因這棵樹
[00:16:39.000 --> 00:16:42.000]  悲罵而發怒
[00:16:42.000 --> 00:16:44.000]  合不合理
[00:16:44.000 --> 00:16:46.000]  合不合理
[00:16:46.000 --> 00:16:48.000]  他就這樣回答
[00:16:48.000 --> 00:16:50.000]  我想死
[00:16:50.000 --> 00:16:52.000]  發怒到非常憤怒
[00:16:52.000 --> 00:16:53.000]  我憤怒
[00:16:53.000 --> 00:16:54.000]  想死
[00:16:54.000 --> 00:16:55.000]  憤怒到這樣的程度
[00:16:55.000 --> 00:16:56.000]  又是說
[00:16:56.000 --> 00:16:58.000]  這個是完全不合理
[00:16:58.000 --> 00:16:59.000]  神再次問他
[00:16:59.000 --> 00:17:00.000]  合不合理
[00:17:00.000 --> 00:17:02.000]  他說這個是完全不合理
[00:17:02.000 --> 00:17:06.000]  為什麼你可以這樣做
[00:17:06.000 --> 00:17:07.000]  神就很奇妙
[00:17:07.000 --> 00:17:11.000]  其實就是透過這個經歷
[00:17:11.000 --> 00:17:13.000]  去教導若拿一個功課
[00:17:13.000 --> 00:17:16.000]  這個功課就是說
[00:17:16.000 --> 00:17:18.000]  這棵悲罵
[00:17:18.000 --> 00:17:19.000]  不是你栽種的
[00:17:19.000 --> 00:17:22.000]  是神自己栽種的
[00:17:22.000 --> 00:17:25.000]  這個神是創造宇宙萬物的神
[00:17:25.000 --> 00:17:28.000]  就是從創世紀所謂的神
[00:17:28.000 --> 00:17:30.000]  伊諾軒
[00:17:30.000 --> 00:17:33.000]  聖經提到這個是伊諾軒的形容
[00:17:33.000 --> 00:17:36.000]  是神創造宇宙萬物的神
[00:17:36.000 --> 00:17:39.000]  是創造天地海洋
[00:17:39.000 --> 00:17:40.000]  每個星體
[00:17:40.000 --> 00:17:42.000]  控制自然能力
[00:17:42.000 --> 00:17:45.000]  風雨災難
[00:17:45.000 --> 00:17:47.000]  植物生物動物
[00:17:47.000 --> 00:17:48.000]  無論是魚類
[00:17:48.000 --> 00:17:49.000]  海中的魚
[00:17:49.000 --> 00:17:50.000]  地上的洲獸
[00:17:50.000 --> 00:17:52.000]  每樣東西都是他創造的
[00:17:52.000 --> 00:17:57.000]  這個神是栽種這棵悲罵的神
[00:17:57.000 --> 00:18:00.000]  令他栽種
[00:18:00.000 --> 00:18:01.000]  培養
[00:18:01.000 --> 00:18:02.000]  一夜發生
[00:18:02.000 --> 00:18:05.000]  這個生命是神掌管的
[00:18:05.000 --> 00:18:07.000]  是神創造出來的
[00:18:07.000 --> 00:18:11.000]  不是若拿自己的能力
[00:18:11.000 --> 00:18:13.000]  既然這個是神
[00:18:13.000 --> 00:18:15.000]  不是若拿自己做的
[00:18:15.000 --> 00:18:19.000]  你依然這麼愛惜這棵植物
[00:18:19.000 --> 00:18:20.000]  他就繼續說
[00:18:20.000 --> 00:18:22.000]  這個利美里城
[00:18:22.000 --> 00:18:23.000]  這個大城市
[00:18:23.000 --> 00:18:24.000]  這個大區
[00:18:24.000 --> 00:18:26.000]  裡面有多少
[00:18:26.000 --> 00:18:28.000]  有很多不識是非的人
[00:18:28.000 --> 00:18:29.000]  大人
[00:18:29.000 --> 00:18:31.000]  都有12萬人
[00:18:31.000 --> 00:18:33.000]  有這麼多新畜
[00:18:33.000 --> 00:18:35.000]  這班的
[00:18:35.000 --> 00:18:36.000]  這班的生命
[00:18:36.000 --> 00:18:38.000]  這班的性命
[00:18:38.000 --> 00:18:40.000]  還沒算小朋友
[00:18:40.000 --> 00:18:45.000]  你說你為什麼不愛惜呢
[00:18:45.000 --> 00:18:50.000]  我們怎樣可以不愛惜這班人的生命
[00:18:50.000 --> 00:18:52.000]  這些新畜的生命呢
[00:18:52.000 --> 00:18:55.000]  就在這裡反問若拿
[00:18:55.000 --> 00:19:00.000]  這個就是這樣去完結這個故事
[00:19:00.000 --> 00:19:02.000]  這樣寫了出來
[00:19:02.000 --> 00:19:05.000]  其實我們看到這個故事裡面
