
[00:00:00.000 --> 00:00:07.300]  好,很開心,我們可以繼續去研讀《神教話語》了
[00:03:47.380 --> 00:03:48.920]  因為完全沒有競爭
[00:03:48.920 --> 00:03:52.220]  但是突然之間,他賣了盤
[00:03:52.220 --> 00:03:55.600]  有一個很出名的大廚
[00:03:55.600 --> 00:04:00.220]  就來這間食肆運作
[00:04:00.220 --> 00:04:01.260]  那你會怎樣?
[00:04:01.260 --> 00:04:05.840]  以前我不會看創這間食肆,很差的東西來
[00:04:05.840 --> 00:04:09.220]  但現在來了大廚,這個很厲害
[00:04:09.220 --> 00:04:12.420]  那我就會更加緊張
[00:04:12.420 --> 00:04:16.020]  甚至我會想一些辦法,跟他來大陸對峙
[00:04:16.020 --> 00:04:20.900]  這就是為什麼多了一個可拉人基善
[00:04:20.900 --> 00:04:26.280]  尼希米可能面對的就是四面楚歌
[00:04:26.280 --> 00:04:30.920]  四面受敵,北面是薩馬尼亞
[00:04:30.920 --> 00:04:34.900]  東面就是阿滿,就是現在的約旦
[00:04:34.900 --> 00:04:40.260]  南面就是基達,而西面就是阿薩特人
[00:04:40.260 --> 00:04:43.920]  所以要自強是毀實不易的
[00:04:43.920 --> 00:04:47.580]  這時候面對的困境是很多的
[00:04:47.580 --> 00:04:50.880]  跟今天的以色列是很相似的
[00:04:50.880 --> 00:04:57.300]  在2月1日一開始,有三堂以色列的講座去旅行
[00:04:57.300 --> 00:05:04.740]  這時候就會特別講到以色列由亡國到復國
[00:05:04.740 --> 00:05:09.420]  到現在復國的時候,怎麼被阿拉伯國家圍剿
[00:05:09.420 --> 00:05:11.320]  但是又很神蹟地贏
[00:05:11.320 --> 00:05:13.720]  大家有興趣可以參加的
[00:05:13.720 --> 00:05:16.540]  因為這個就不會放上網上的
[00:05:16.540 --> 00:05:21.060]  好,尼希米四面受敵,很辛苦
[00:05:21.060 --> 00:05:25.660]  這幫人就說到,你是不是想背叛王?
[00:05:25.660 --> 00:05:29.540]  這個罪名是很重要的
[00:05:29.540 --> 00:05:32.820]  就是說誣蔑他們,你想造反?
[00:05:32.820 --> 00:05:34.820]  你想搞獨立?是不是?
[00:05:34.820 --> 00:05:39.140]  這些罪名是會觸動到中央神經的
[00:05:39.140 --> 00:05:41.800]  所以就馬上叫他們鎮壓
[00:05:41.800 --> 00:05:45.960]  原來過去他們曾經這樣告御狀而成功
[00:05:45.960 --> 00:05:50.520]  現在我們看以色列記,都會看到這些事情
[00:05:50.520 --> 00:05:55.000]  現在他們再出同樣的招數,希望可以奏效的
[00:05:55.000 --> 00:05:58.120]  但是他們知道成功機會這次是會稍微的
[00:05:58.120 --> 00:06:00.120]  為什麼呢?因為尼希米做什麼?
[00:06:00.120 --> 00:06:03.980]  你記不記得?他拿著召書帶他們回來的
[00:06:03.980 --> 00:06:06.480]  就是王一定知道他的行動
[00:06:06.480 --> 00:06:10.600]  所以他們知道這次成功機會低
[00:06:10.600 --> 00:06:13.820]  但是要欣賞他們,他們是永不放棄的
[00:06:13.820 --> 00:06:17.120]  繼續去嘲弄使他們害怕知難而退
[00:06:17.120 --> 00:06:19.220]  有時候我們都要學一下這些人
[00:06:19.220 --> 00:06:21.220]  有些不捨的態度
[00:06:21.220 --> 00:06:27.720]  尼希米就將這些話也都說了給群眾聽
[00:06:27.720 --> 00:06:31.980]  讓他們可以分擔之餘,更加激起他們的凝聚力
[00:06:31.980 --> 00:06:33.980]  聯合去對抗這些敵人
[00:06:33.980 --> 00:06:35.980]  所以面對什麼凶險呢?
[00:06:35.980 --> 00:06:39.660]  是要讓我們的人知道,可以一起面對
[00:06:39.660 --> 00:06:43.140]  尼希米也都跟他們展開口舌之爭
[00:06:43.140 --> 00:06:45.440]  回應他們怎麼說呢?
[00:06:45.440 --> 00:06:50.180]  他說:天上的神必使我們亨通
[00:06:50.180 --> 00:06:59.920]  我們作他的僕人的,要起來建造,你們卻在耶路撒冷無份、無權、無紀念
[00:06:59.920 --> 00:07:01.920]  原來這裡也有「三無」
[00:07:01.920 --> 00:07:04.920]  那是什麼意思呢?
[00:07:04.920 --> 00:07:09.520]  他們是無權、無份和無紀念
[00:07:09.520 --> 00:07:11.520]  那是什麼意思呢?
[00:07:11.520 --> 00:07:16.160]  「無份」就是他們不能夠擁有城中任何的財富
[00:07:16.160 --> 00:07:19.700]  「無權」就是他們沒有任何法律上的權力
[00:07:19.700 --> 00:07:23.520]  更加不被人「緬懷」他們,是「無紀念」
[00:07:23.520 --> 00:07:28.420]  就是他們完全被屏之於這個城外、神的角度之外
[00:07:28.420 --> 00:07:31.920]  尼希米就回應了他們的挑戰
[00:07:31.920 --> 00:07:33.920]  就不再理會他們了
[00:07:33.920 --> 00:07:35.920]  專注地建造
[00:07:35.920 --> 00:07:39.680]  我們也要學習如何去面對別人的挑戰
[00:07:39.680 --> 00:07:41.680]  不要被他們困擾
[00:07:41.680 --> 00:07:43.680]  我們要專心仰望神
[00:07:43.680 --> 00:07:45.680]  有時候會騷擾到我們
[00:07:45.680 --> 00:07:47.680]  但是我們要盡量將這個騷擾減到最低
[00:07:47.680 --> 00:07:49.680]  我們看了第二章最後一段
[00:07:49.680 --> 00:07:52.680]  這次我們就看第三章
[00:07:52.680 --> 00:07:55.680]  如果你自己零收的時候
[00:07:55.680 --> 00:07:57.680]  你是不會看這一章的
[00:07:57.680 --> 00:07:59.680]  你會很快地跳過去的
[00:07:59.680 --> 00:08:01.680]  但是因為我們是要查經的嘛
[00:08:01.680 --> 00:08:03.680]  為什麼我要查經呢?
[00:08:03.680 --> 00:08:05.680]  就是為了和大家可以教悶的經文
[00:08:05.680 --> 00:08:07.680]  我也希望可以有些分析給大家
[00:08:07.680 --> 00:08:10.680]  第三章完全是記載他們分工
[00:08:10.680 --> 00:08:13.680]  不同的人在不同的地方工作
[00:08:13.680 --> 00:08:15.680]  你看看《聖經》
[00:08:15.680 --> 00:08:17.680]  全部都是這樣的
[00:08:17.680 --> 00:08:19.680]  誰的子孫、見誰的門
[00:08:19.680 --> 00:08:21.680]  做些什麼
[00:08:21.680 --> 00:08:23.680]  看下去的時候
[00:08:23.680 --> 00:08:25.680]  絕對不會有興趣看的
[00:08:25.680 --> 00:08:29.680]  所以我們也不會逐一分析他們的名字
[00:08:29.680 --> 00:08:31.680]  建造的地方
[00:08:31.680 --> 00:08:33.680]  只是給大家一些概念
[00:08:33.680 --> 00:08:35.680]  之後再引述一些
[00:08:35.680 --> 00:08:37.680]  屬靈的原則和教導
[00:08:37.680 --> 00:08:39.680]  所以希望
[00:08:39.680 --> 00:08:41.680]  大家稍微的忍耐一下
[00:08:41.680 --> 00:08:43.680]  聽一聽
[00:08:43.680 --> 00:08:45.680]  你也不會記得的
[00:08:45.680 --> 00:08:47.680]  儘管聽吧
[00:08:47.680 --> 00:08:49.680]  聽完之後有些概念就可以了
[00:08:49.680 --> 00:08:51.680]  第一,我們看看那個區域
[00:08:51.680 --> 00:08:53.680]  這個區域裡面有些什麼地方呢?
[00:08:53.680 --> 00:08:55.680]  原來這個城分開五個區域
[00:08:55.680 --> 00:08:57.680]  我們最熟悉的就是耶路撒冷
[00:08:57.680 --> 00:08:59.680]  接著就有
[00:08:59.680 --> 00:09:01.680]  伯哈基林
[00:09:01.680 --> 00:09:03.680]  以斯巴
[00:09:03.680 --> 00:09:05.680]  和伯拉
[00:09:05.680 --> 00:09:07.680]  不是,是伯叔
[00:09:07.680 --> 00:09:09.680]  和基拉
[00:09:09.680 --> 00:09:11.680]  這五個地方裡面
[00:09:11.680 --> 00:09:13.680]  各自分成兩個小區
[00:09:13.680 --> 00:09:15.680]  由當中的領袖
[00:09:15.680 --> 00:09:17.680]  來管理
[00:09:17.680 --> 00:09:19.680]  就像英國那樣
[00:09:19.680 --> 00:09:21.680]  分開不同的城市
[00:09:21.680 --> 00:09:23.680]  區份
[00:09:23.680 --> 00:09:25.680]  伯明翰、曼徹斯特
[00:09:25.680 --> 00:09:27.680]  利物浦、進倫敦
[00:09:27.680 --> 00:09:29.680]  所以耶路撒冷
[00:09:29.680 --> 00:09:31.680]  就分開五個區域
[00:09:31.680 --> 00:09:33.680]  接著我們看看城門
[00:09:33.680 --> 00:09:35.680]  城門是怎麼樣呢?
[00:09:35.680 --> 00:09:37.680]  城的防禦
[00:09:37.680 --> 00:09:39.680]  主要是城門為主
[00:09:39.680 --> 00:09:41.680]  在這張聖經裡面提出
[00:09:41.680 --> 00:09:43.680]  十個很重要的城門的名稱
[00:09:43.680 --> 00:09:45.680]  那這十個城門的名稱是什麼呢?
[00:09:45.680 --> 00:09:47.680]  那你留意到
[00:09:47.680 --> 00:09:49.680]  主要的
[00:09:49.680 --> 00:09:51.680]  我們有一幅地圖
[00:09:51.680 --> 00:09:53.680]  就有陽門、漁門、古門
[00:09:53.680 --> 00:09:55.680]  谷門、訓廠門
[00:09:55.680 --> 00:09:57.680]  泉門、水門
[00:09:57.680 --> 00:09:59.680]  馬門
[00:09:59.680 --> 00:10:01.680]  和東門
[00:10:01.680 --> 00:10:03.680]  還有
[00:10:03.680 --> 00:10:05.680]  就是哈米
[00:10:05.680 --> 00:10:07.680]  佛甲門
[00:10:07.680 --> 00:10:09.680]  那你留意到
[00:10:09.680 --> 00:10:11.680]  就是有這些門
[00:10:11.680 --> 00:10:13.680]  我想我們最熟悉的就是東門
[00:10:13.680 --> 00:10:15.680]  推出東門斬首
[00:10:15.680 --> 00:10:17.680]  還有水門
[00:10:17.680 --> 00:10:19.680]  真是有水門事件
[00:10:19.680 --> 00:10:21.680]  那麼我們身體裡面見過陽門
[00:10:21.680 --> 00:10:23.680]  我們看到
[00:10:23.680 --> 00:10:25.680]  這個城門就分開
[00:10:25.680 --> 00:10:27.680]  十個城門在當中
[00:10:27.680 --> 00:10:29.680]  我們看看一些人物
[00:10:29.680 --> 00:10:31.680]  在第三章裡面
[00:10:31.680 --> 00:10:33.680]  就記載了
[00:10:33.680 --> 00:10:35.680]  有39個工程小組
[00:10:35.680 --> 00:10:37.680]  這個工程小組
[00:10:37.680 --> 00:10:39.680]  參與的人
[00:10:39.680 --> 00:10:41.680]  包含了不同的身份
[00:10:41.680 --> 00:10:43.680]  職份
[00:10:43.680 --> 00:10:45.680]  當中有祭司
[00:10:45.680 --> 00:10:47.680]  利美人、守門的
[00:10:47.680 --> 00:10:49.680]  平民和專業人士
[00:10:49.680 --> 00:10:51.680]  而專業人士裡面
[00:10:51.680 --> 00:10:53.680]  是有一些銀匠
[00:10:53.680 --> 00:10:55.680]  做香的和商人
[00:10:55.680 --> 00:10:57.680]  可以見到當時的社群都已經很正常
[00:10:57.680 --> 00:10:59.680]  都很活躍
[00:10:59.680 --> 00:11:01.680]  並且參與者都不少
[00:11:01.680 --> 00:11:03.680]  可以說是全民皆兵
[00:11:03.680 --> 00:11:05.680]  為什麼他們會去建造呢
[00:11:05.680 --> 00:11:07.680]  如果我們看第一到第六節
[00:11:07.680 --> 00:11:09.680]  就包括了北面
[00:11:09.680 --> 00:11:11.680]  接著就是西面
[00:11:11.680 --> 00:11:13.680]  就是七到第十四節
[00:11:13.680 --> 00:11:15.680]  東面的城牆
[00:11:15.680 --> 00:11:17.680]  而北面是最重要的
[00:11:17.680 --> 00:11:19.680]  請你記住
[00:11:19.680 --> 00:11:21.680]  北面是最重要的
[00:11:21.680 --> 00:11:23.680]  中國北面就是京城所在
[00:11:23.680 --> 00:11:25.680]  為什麼北面這麼重要呢
[00:11:25.680 --> 00:11:27.680]  就是因為聖殿和皇宮
[00:11:27.680 --> 00:11:29.680]  都是建造在耶路撒冷的北面
[00:11:29.680 --> 00:11:31.680]  他們由陽門開始
[00:11:31.680 --> 00:11:33.680]  去建造
[00:11:33.680 --> 00:11:35.680]  然後他們是
[00:11:35.680 --> 00:11:37.680]  逆時針方向去施工
[00:11:37.680 --> 00:11:39.680]  最後的一個工程
[00:11:39.680 --> 00:11:41.680]  就是在
[00:11:41.680 --> 00:11:43.680]  國門
[00:11:43.680 --> 00:11:45.680]  和陽門中間
[00:11:45.680 --> 00:11:47.680]  去修造
[00:11:47.680 --> 00:11:49.680]  以陽門作為開始
[00:11:49.680 --> 00:11:51.680]  但也是以陽門作為結束
[00:11:51.680 --> 00:11:53.680]  好,我們剛才看了
[00:11:53.680 --> 00:11:55.680]  那些人物
[00:11:55.680 --> 00:11:57.680]  我們再看一些特別人物
[00:11:57.680 --> 00:11:59.680]  在這一次
[00:11:59.680 --> 00:12:01.680]  我只是提出兩批人
[00:12:01.680 --> 00:12:03.680]  來和大家分享
[00:12:03.680 --> 00:12:05.680]  首先要提及的就是
[00:12:05.680 --> 00:12:07.680]  大祭司以利亞實
[00:12:07.680 --> 00:12:09.680]  我們看看
[00:12:09.680 --> 00:12:11.680]  第三章的第一節
[00:12:11.680 --> 00:12:13.680]  說到那時
[00:12:13.680 --> 00:12:15.680]  大祭司以利亞實
[00:12:15.680 --> 00:12:17.680]  和弟兄
[00:12:17.680 --> 00:12:19.680]  眾祭司起來
[00:12:19.680 --> 00:12:21.680]  建立陽門
[00:12:21.680 --> 00:12:23.680]  分別為聖安立門扇
[00:12:23.680 --> 00:12:25.680]  由竹城牆
[00:12:25.680 --> 00:12:27.680]  到哈米亞樓
[00:12:27.680 --> 00:12:29.680]  直到哈南葉樓
[00:12:29.680 --> 00:12:31.680]  分別為聖
[00:12:31.680 --> 00:12:33.680]  那麼你留意到
[00:12:33.680 --> 00:12:35.680]  以利亞實是誰呢
[00:12:35.680 --> 00:12:37.680]  記不記得
[00:12:37.680 --> 00:12:39.680]  原來當時帶領以色列人回歸的
[00:12:39.680 --> 00:12:41.680]  就是有索羅巴伯
[00:12:41.680 --> 00:12:43.680]  和耶穌
[00:12:43.680 --> 00:12:45.680]  索羅巴伯就是當時的
[00:12:45.680 --> 00:12:47.680]  政治領袖
[00:12:47.680 --> 00:12:49.680]  耶穌就是約書亞
[00:12:49.680 --> 00:12:51.680]  就是當時的大祭司
[00:12:51.680 --> 00:12:53.680]  原來以利亞實就是索羅巴伯
[00:12:53.680 --> 00:12:55.680]  回歸時代
[00:12:55.680 --> 00:12:57.680]  大祭司約書亞的孫子
[00:12:57.680 --> 00:12:59.680]  他的爸爸
[00:12:59.680 --> 00:13:01.680]  就叫約亞金
[00:13:01.680 --> 00:13:03.680]  那麼這個名字
[00:13:03.680 --> 00:13:05.680]  有什麼意思呢
[00:13:05.680 --> 00:13:07.680]  就是願意神恢復我們的
[00:13:07.680 --> 00:13:09.680]  動力回歸的意思
[00:13:09.680 --> 00:13:11.680]  耶路撒冷
[00:13:11.680 --> 00:13:13.680]  記不記得我曾經說過
[00:13:13.680 --> 00:13:15.680]  北面是最重要的
[00:13:15.680 --> 00:13:17.680]  因為就是他們的民族信仰
[00:13:17.680 --> 00:13:19.680]  政治 文化 經濟
[00:13:19.680 --> 00:13:21.680]  貿易的活動中心
[00:13:21.680 --> 00:13:23.680]  也都是在城內城外
[00:13:23.680 --> 00:13:25.680]  主要的交通通道
[00:13:25.680 --> 00:13:27.680]  所以敵人
[00:13:27.680 --> 00:13:29.680]  往往入侵的時候
[00:13:29.680 --> 00:13:31.680]  就先入侵耶路撒冷
[00:13:31.680 --> 00:13:33.680]  就以這個做目標
[00:13:33.680 --> 00:13:35.680]  巴比倫王尼堡格尼撒攻陷耶路撒冷的時候
[00:13:35.680 --> 00:13:37.680]  即時就放火
[00:13:37.680 --> 00:13:39.680]  燒了聖殿和皇宮
[00:13:39.680 --> 00:13:41.680]  更加做什麼呢
[00:13:41.680 --> 00:13:43.680]  是拆毀了北面的城牆
[00:13:43.680 --> 00:13:45.680]  在聶王記
[00:13:45.680 --> 00:13:47.680]  下25章第9到第10節
[00:13:47.680 --> 00:13:49.680]  用火焚燒
[00:13:49.680 --> 00:13:51.680]  耶和華的殿和皇宮
[00:13:51.680 --> 00:13:53.680]  又焚燒耶路撒冷的房屋
[00:13:53.680 --> 00:13:55.680]  就是
[00:13:55.680 --> 00:13:57.680]  各大護家的房屋
[00:13:57.680 --> 00:13:59.680]  第10節
[00:13:59.680 --> 00:14:01.680]  跟從護衛長
[00:14:01.680 --> 00:14:03.680]  加勒底的全軍
[00:14:03.680 --> 00:14:05.680]  就拆毀
[00:14:05.680 --> 00:14:07.680]  耶路撒冷四圍的城牆
[00:14:07.680 --> 00:14:09.680]  看不看到
[00:14:09.680 --> 00:14:11.680]  所以那些城牆就已經拆毀了
[00:14:11.680 --> 00:14:13.680]  所以這個工程
[00:14:13.680 --> 00:14:15.680]  既然是在聖殿的所在
[00:14:15.680 --> 00:14:17.680]  就要由大祭司來承擔
[00:14:17.680 --> 00:14:19.680]  因為有一個
[00:14:19.680 --> 00:14:21.680]  特別的宗教儀式
[00:14:21.680 --> 00:14:23.680]  就是分別為聖
[00:14:23.680 --> 00:14:25.680]  我們要負責這個聖禮
[00:14:25.680 --> 00:14:27.680]  歸神所用
[00:14:27.680 --> 00:14:29.680]  最簡單舉個例子
[00:14:29.680 --> 00:14:31.680]  當年
[00:14:31.680 --> 00:14:33.680]  社會都有這些情形
[00:14:33.680 --> 00:14:35.680]  包括教會在內
[00:14:35.680 --> 00:14:37.680]  當年我們教會租了
[00:14:37.680 --> 00:14:39.680]  大園村的地方
[00:14:39.680 --> 00:14:41.680]  我們收了鑰匙之後
[00:14:41.680 --> 00:14:43.680]  就開始裝修
[00:14:43.680 --> 00:14:45.680]  當裝修到那些嬰兒
[00:14:45.680 --> 00:14:47.680]  都來了
[00:14:47.680 --> 00:14:49.680]  教會就邀請了弟兄姊妹
[00:14:49.680 --> 00:14:51.680]  來參與祈禱
[00:14:51.680 --> 00:14:53.680]  還有一個洞土儀式
[00:14:53.680 --> 00:14:55.680]  因為我是堂主任
[00:14:55.680 --> 00:14:57.680]  加上
[00:14:57.680 --> 00:14:59.680]  兩三個傳道同工
[00:14:59.680 --> 00:15:01.680]  每一個人都拿著鏟
[00:15:01.680 --> 00:15:03.680]  鏟一鏟泥
[00:15:03.680 --> 00:15:05.680]  拍張照片
[00:15:05.680 --> 00:15:07.680]  然後就代表開工
[00:15:07.680 --> 00:15:09.680]  當然我就會去祈禱祝福
[00:15:09.680 --> 00:15:11.680]  但是以後那些
[00:15:11.680 --> 00:15:13.680]  裝修
[00:15:13.680 --> 00:15:15.680]  我當然沒有參與
[00:15:15.680 --> 00:15:17.680]  我只去過四次
[00:15:17.680 --> 00:15:19.680]  我要放手給別人去做
[00:15:19.680 --> 00:15:21.680]  我那四次都是帶了一些
[00:15:21.680 --> 00:15:23.680]  從海外回來的人去看
[00:15:23.680 --> 00:15:25.680]  叫他們去奉獻
[00:15:25.680 --> 00:15:27.680]  就是說我都會參與
[00:15:27.680 --> 00:15:29.680]  在當中一點點
[00:15:29.680 --> 00:15:31.680]  所以大祭司
[00:15:31.680 --> 00:15:33.680]  他們就要來參與
[00:15:33.680 --> 00:15:35.680]  在北邊的地方裡面
[00:15:35.680 --> 00:15:37.680]  工作在陽門裡面
[00:15:37.680 --> 00:15:39.680]  因為這個地方要分別為聖
[00:15:39.680 --> 00:15:41.680]  另外一個我們要探討的人
[00:15:41.680 --> 00:15:43.680]  就剛剛相反
[00:15:43.680 --> 00:15:45.680]  不想參與的人
[00:15:45.680 --> 00:15:47.680]  如果你留意到第三章第五節
[00:15:47.680 --> 00:15:49.680]  其次是
[00:15:49.680 --> 00:15:51.680]  提哥亞人修造
[00:15:51.680 --> 00:15:53.680]  但他們的貴族
[00:15:53.680 --> 00:15:55.680]  不用肩負他們
[00:15:55.680 --> 00:15:57.680]  主的工作
[00:15:57.680 --> 00:15:59.680]  提哥亞就是夜城
[00:15:59.680 --> 00:16:01.680]  以南十里以外
[00:16:01.680 --> 00:16:03.680]  那個曠野的邊緣
[00:16:03.680 --> 00:16:05.680]  提哥亞是什麼呢
[00:16:05.680 --> 00:16:07.680]  是先知亞摩斯的
[00:16:07.680 --> 00:16:09.680]  家鄉並不是一個
[00:16:09.680 --> 00:16:11.680]  窮鄉僻壤落後的地方
[00:16:11.680 --> 00:16:13.680]  提哥亞的身份是什麼
[00:16:13.680 --> 00:16:15.680]  是貴族的身份
[00:16:15.680 --> 00:16:17.680]  雖然已經回歸一段時間
[00:16:17.680 --> 00:16:19.680]  但當時社會上仍然有階級之分
[00:16:19.680 --> 00:16:21.680]  那時候這些人
[00:16:21.680 --> 00:16:23.680]  就是自視為尊貴的身份
[00:16:23.680 --> 00:16:25.680]  很簡單
[00:16:25.680 --> 00:16:27.680]  當日香港被割讓給英國的時候
[00:16:27.680 --> 00:16:29.680]  都有些叫什麼
[00:16:29.680 --> 00:16:31.680]  華人買版
[00:16:31.680 --> 00:16:33.680]  叫《大班》
[00:16:33.680 --> 00:16:35.680]  你記不記得
[00:16:35.680 --> 00:16:37.680]  那些叫《買手》
[00:16:37.680 --> 00:16:39.680]  有一套電影叫《大班》
[00:16:39.680 --> 00:16:41.680]  這班人都是華人
[00:16:41.680 --> 00:16:43.680]  但他們的身份就會尊貴一點
[00:16:43.680 --> 00:16:45.680]  所以你留意到
[00:16:45.680 --> 00:16:47.680]  這些人
[00:16:47.680 --> 00:16:49.680]  他們的身份
[00:16:49.680 --> 00:16:51.680]  覺得自己很尊貴
[00:16:51.680 --> 00:16:53.680]  怎可以和平民一起
[00:16:53.680 --> 00:16:55.680]  做這些粗重的功夫呢
[00:16:55.680 --> 00:16:57.680]  你留意到
[00:16:57.680 --> 00:16:59.680]  他們不願意
[00:16:59.680 --> 00:17:01.680]  來來去去
[00:17:01.680 --> 00:17:03.680]  肩負這個主的工作
[00:17:03.680 --> 00:17:05.680]  原來意思就是
[00:17:05.680 --> 00:17:07.680]  他們不願意
[00:17:07.680 --> 00:17:09.680]  來肩負主人的工作
[00:17:09.680 --> 00:17:11.680]  是什麼意思呢
[00:17:11.680 --> 00:17:13.680]  那時候那些牛
[00:17:13.680 --> 00:17:15.680]  就要做一個巨額在上面
[00:17:15.680 --> 00:17:17.680]  就是不敢負這個額
[00:17:17.680 --> 00:17:19.680]  提哥亞人是唯一
[00:17:19.680 --> 00:17:21.680]  以地區定名
[00:17:21.680 --> 00:17:23.680]  修造兩段城牆的
[00:17:23.680 --> 00:17:25.680]  外族人在第七節
[00:17:25.680 --> 00:17:27.680]  這個修造的任務
[00:17:27.680 --> 00:17:29.680]  就分給提哥亞的貴族
[00:17:29.680 --> 00:17:31.680]  但他們自己覺得
[00:17:31.680 --> 00:17:33.680]  我高人一等
[00:17:33.680 --> 00:17:35.680]  我聰明一點
[00:17:35.680 --> 00:17:37.680]  我肯承擔
[00:17:37.680 --> 00:17:39.680]  可見尼希米
[00:17:39.680 --> 00:17:41.680]  帶領著那麼多的人
[00:17:41.680 --> 00:17:43.680]  他們有不同的背景
[00:17:43.680 --> 00:17:45.680]  要他們來維生的時候
[00:17:45.680 --> 00:17:47.680]  真的很不容易
[00:17:47.680 --> 00:17:49.680]  好了
[00:17:49.680 --> 00:17:51.680]  我特別提出這兩種人
[00:17:51.680 --> 00:17:55.680]  大祭司和提哥亞人
[00:17:55.680 --> 00:17:57.680]  當然是有意思
[00:17:57.680 --> 00:17:59.680]  那時候是什麼呢
[00:17:59.680 --> 00:18:01.680]  大祭司是屬靈的帶領者
[00:18:01.680 --> 00:18:03.680]  他們是尊貴的
[00:18:03.680 --> 00:18:05.680]  但是他們同樣是
[00:18:05.680 --> 00:18:07.680]  要來承擔建造的工作
[00:18:07.680 --> 00:18:09.680]  更加要負上了
[00:18:09.680 --> 00:18:11.680]  宗教的禮儀
